t,Clb2,M,Mcm_a,Cdh1_a,Cdc20_a,Sic1,PClb2,Trim,Cln,PTrim,Mih1_a,IE_a,Cdc20,SBF_a,Swe1,PSwe1,Swe1M,PSwe1M,BE
2.11,0.00027961060417861243,0.8105058896742804,0.6818920006347853,0.999934537392116,1.610346708199725,0.22213515841506148,5.948876614153684e-08,0.03358464023917089,0.05127713850308344,2.1964395550190175e-05,0.32003532786707894,0.44575797811612544,0.5166557165641944,0.04010630943696386,0.0008412111120881708,8.978984937612711e-07,0.029625180816704125,2.139867102930704e-05,0.0100385117433938
2.12,0.00027736722323392125,0.8105464159819133,0.6805861231638957,0.9999346095909578,1.6106847410476683,0.22323791586135155,5.913486498862401e-08,0.03332280386643904,0.05126597963453633,2.1948651033494957e-05,0.31775392903579913,0.44536703201696715,0.5142417194466308,0.040119046253914,0.0008451247112358334,8.924376462114068e-07,0.029620384582518172,2.114626948884401e-05,0.010079724178022022
2.13,0.0002751573473679237,0.8105869443159124,0.6792805522262457,0.9999346808814461,1.6110184953876787,0.22433729407677308,5.87859710114826e-08,0.033063870299086896,0.0512548446148403,2.193304558278306e-05,0.31547643026084704,0.4449760912742837,0.5118340757636355,0.04013171278942377,0.0008490377109856489,8.871153751680751e-07,0.029615582619136577,2.0900562474279213e-05,0.010120884279440726
2.14,0.0002729796033776797,0.8106274746763787,0.6779752890400582,0.9999347512943173,1.6113479753523283,0.22543332596148533,5.8441959114098175e-08,0.032807806898547724,0.05124373335012714,2.1917584824476786e-05,0.31320286808666054,0.44458515593463127,0.5094327793087438,0.040144311572969354,0.0008529501150869891,8.819263091471053e-07,0.029610775208713757,2.0661264721020516e-05,0.01016199212377447
2.15,0.00027083247213703453,0.8106680070634138,0.6766703348248454,0.9999348208634826,1.6116731850687598,0.22652604388425443,5.8102697462389886e-08,0.03255458155838284,0.05123264574863465,2.190227426494374e-05,0.3109332794761702,0.4441942260440355,0.5070378238829923,0.040156845059769075,0.0008568619271466288,8.768652697813979e-07,0.029605962626814895,2.0428097616672712e-05,0.01020304778699146
2.16,0.00026871754279967285,0.8107085414771188,0.6753656907702731,0.9999348895516188,1.6119941286589055,0.22761548290783604,5.776820122748948e-08,0.03230415951475128,0.0512215817264214,2.1887119035662365e-05,0.30866770178325076,0.44380330164411524,0.5046492032947117,0.040169315445976884,0.0008607731504186656,8.719276202330152e-07,0.029601145062668442,2.0200869627495228e-05,0.010244051344755967
2.17,0.0002666336601715764,0.8107490779175952,0.6740613580924724,0.9999349573839276,1.6123108102390358,0.2287016750016857,5.7438355518436784e-08,0.032056509068997145,0.05121054119673122,2.1872124361981864e-05,0.30640617281607274,0.4434123827790976,0.502266911359951,0.04018172501516918,0.0008646837882262996,8.671085859612425e-07,0.02959632276595071,1.997932826741508e-05,0.010285002872703878
2.18,0.00026457991358003175,0.8107896163849444,0.6727573380054516,0.9999350243797912,1.6126232339199598,0.22978465200475068,5.711305657348322e-08,0.03181159865778024,0.05119952407523166,2.1857295329370172e-05,0.3041487308122028,0.44302146949225857,0.49989094190228817,0.04019407596901792,0.0008685938437701623,8.624035731935336e-07,0.029591495973638516,1.9763233868212983e-05,0.01032590244630744
2.19,0.0002625559330420834,0.8108301568792675,0.6714536317183654,0.9999350905459798,1.6129314038070255,0.2308644459234016,5.679222556965859e-08,0.03156939655833479,0.05118853028041793,2.1842636863613785e-05,0.3018954144405815,0.4426305618255849,0.49752128875282847,0.04020637041505614,0.000872503320123472,8.578081835434737e-07,0.02958666490384272,1.9552365799590713e-05,0.010366750140865095
2.2,0.00026056123485903335,0.810870699400666,0.6701502404434173,0.9999351558936928,1.613235324000065,0.2319410882747187,5.6475789122932364e-08,0.031329871537445764,0.051177559733415486,2.1828153752515902e-05,0.2996462628191345,0.4422396598208103,0.4951579457502558,0.04021861035944798,0.0008764122200973568,8.533183439365047e-07,0.029581829755999253,1.9346522248262005e-05,0.010407546031507234
2.21,0.00025859467353149686,0.8109112439492413,0.6688471654044976,0.9999352204556229,1.6135349985933642,0.2330146095188025,5.616367840229563e-08,0.03109299341207055,0.05116661235926127,2.1813850619495704e-05,0.2974013155384841,0.4418487635206026,0.4928009067408637,0.0402307976347713,0.0008803205458706748,8.489307078667542e-07,0.029576990688272263,1.9145542944395332e-05,0.01044829019316403
2.22,0.0002566563723039113,0.8109517905250947,0.667544407807659,0.9999352842262917,1.613830431675683,0.2340850410765841,5.585583436886071e-08,0.030858731055950484,0.051155688082100026,2.179973202462122e-05,0.2951606126023377,0.44145787296451455,0.4904501655785268,0.0402429341641,0.0008842283003140935,8.446412148046213e-07,0.029572147898088104,1.894922816081698e-05,0.010488982700687707
2.23,0.000254746096463582,0.8109923391283277,0.6662419688663608,0.9999353472125044,1.6141216273302021,0.2351524136370137,5.555220422454167e-08,0.030627054071651533,0.05114478682911353,2.178580238275375e-05,0.29292419448745893,0.44106698819244994,0.4881057161247574,0.040255021742440354,0.0008881354858826248,8.404462929643243e-07,0.029567301554659416,1.8757406578052896e-05,0.010529623628753178
2.24,0.0002528637041958937,0.8110328897590414,0.6649398497947264,0.9999354094194907,1.6144085896345117,0.23621675763138303,5.525274299464798e-08,0.0303979323218657,0.0511339085293494,2.1772065988505575e-05,0.290692102133797,0.44067610924373984,0.48576755224871215,0.040267062100049544,0.0008920421049282693,8.363425182564789e-07,0.029562451817952157,1.856991620649729e-05,0.010570213051888135
2.25,0.00025100763678594145,0.8110734424173374,0.6636380518196878,0.999935470878082,1.6146913226604984,0.23727810170977756,5.495734026008759e-08,0.0301713374380926,0.05112305311358454,2.175852708007781e-05,0.28846437698146515,0.4402852361585265,0.4834356678273012,0.04027905688820793,0.000895948159401192,8.323269098715001e-07,0.029557598843942573,1.8386599053937403e-05,0.01061075104447548
2.2600000000000002,0.0002491770457083107,0.811113997103317,0.6623365761642652,0.999935531606502,1.6149698304744582,0.23833647489761575,5.4665923951315766e-08,0.029947240684827903,0.05111222051433259,2.174518975471885e-05,0.28624106093122664,0.43989436897586986,0.48111005674507706,0.04029100770593808,0.0008998536512872832,8.28396492799213e-07,0.029552742778252945,1.8207307587193177e-05,0.010651237680755442
2.27,0.0002473716323413427,0.8111545538170815,0.6610354240490006,0.9999355916132802,1.6152441171370655,0.23939190643764305,5.437845278150384e-08,0.02972561311591045,0.05110141066576079,2.1732057977504197e-05,0.2840221963530907,0.439503507733915,0.47879071289426317,0.040302916100970844,0.0009037585825825765,8.245483213998094e-07,0.02954788375709634,1.8031903775995287e-05,0.010691673034827874
2.2800000000000002,0.00024559058430475775,0.8111951125587324,0.6597345967005616,0.9999356509164087,1.6155141867032887,0.2404444247178203,5.409486469885408e-08,0.029506426636134783,0.051090623503571006,2.1719135626972662e-05,0.28180782611390515,0.43911265247087394,0.47647763017483485,0.04031478356054054,0.0009076629550847613,8.207796850625266e-07,0.029543021911108008,1.7860255207290395e-05,0.01073205718065467
2.29,0.00024383317749028988,0.8112356733283712,0.6584340953469656,0.999935709531817,1.6157800432223883,0.2414940578832358,5.381509480799399e-08,0.029289653395251147,0.05107985896496909,2.1706426480937326e-05,0.2795979935739846,0.43872180322447496,0.47417080249451904,0.040326611520898434,0.0009115667705320985,8.170879685234194e-07,0.02953815736571952,1.7692234723351595e-05,0.010772390192060893
2.3000000000000003,0.00024210043022485498,0.8112762361260991,0.6571339212032081,0.999935767437177,1.6160416907378399,0.24254083550126987,5.353905346550946e-08,0.02907526413987658,0.05106911698884986,2.1693934223065248e-05,0.27739274259344376,0.4383309600302209,0.47187022376886645,0.040338401388394805,0.0009154700310348406,8.134702249388768e-07,0.02953329025277991,1.7527708764038826e-05,0.01081267214272709
2.31,0.00024039106760882873,0.8113168009520176,0.6558340755068427,0.9999358246601396,1.6162991332874503,0.24358478451313015,5.326667768733638e-08,0.028863232220019082,0.05105839751508692,2.1681662436522982e-05,0.27519211753570655,0.43794012292571094,0.46957588792114024,0.04035015449756663,0.0009193727380488315,8.099241850555813e-07,0.029528420684148366,1.7366563847442833e-05,0.010852903106215684
2.32,0.000238704670201487,0.8113573678062281,0.6545345594904884,0.9999358812094566,1.6165523749032296,0.2446259323997904,5.299788998777763e-08,0.028653530455715455,0.051047700484952906,2.1669614613953656e-05,0.2729961632745827,0.43754929194730596,0.46728778888243677,0.04036187214876619,0.0009232748931898443,8.064474530706396e-07,0.02952354877330415,1.720868489449748e-05,0.01089308315595435
2.33,0.0002370408509114751,0.8113979366888321,0.6532353743892063,0.9999359370929617,1.6168014196113976,0.24566430635951828,5.273260839402655e-08,0.028446131950884367,0.051037025840914706,2.165779415842531e-05,0.27080492519937194,0.4371584671310266,0.465005920591678,0.04037355560181621,0.000927176498030286,8.030377049620423e-07,0.029518674630410646,1.7053960176175904e-05,0.010933212365243153
2.34,0.0002353989267377328,0.8114385075999309,0.65193652143678,0.9999359923281025,1.6170462714323555,0.24669993296830248,5.24708290918894e-08,0.02824101043292134,0.051026373527474286,2.1646204281073545e-05,0.26861844921817524,0.43676764851180017,0.46273027699563973,0.0403852060519128,0.0009310775539182299,7.996928898080114e-07,0.02951379835396672,1.6902289743457896e-05,0.010973290807231853
2.35,0.00023377819426196995,0.8114790805396259,0.6506380018689959,0.9999360469331243,1.6172869343806708,0.2477328384721028,5.221255734830203e-08,0.028038139960340495,0.05101574349034147,2.1634848090379757e-05,0.2664367817652196,0.4363768361241117,0.46046085204896275,0.04039682465453742,0.000934978062141456,7.964110457210143e-07,0.02950892003873671,1.6753577421946893e-05,0.01101331855494259
2.36,0.0002321783002299303,0.8115196555080186,0.6493398169280282,0.9999361009152062,1.6175234124650641,0.24876304917860848,5.1957714537965126e-08,0.02783749453088609,0.051005135675344086,2.1623728711631303e-05,0.26425996980881705,0.4359860300028765,0.45819763971416366,0.04040841255808786,0.0009388780241458249,7.93190055084919e-07,0.029504039786244232,1.6607720217976033e-05,0.011053295681299678
2.37,0.00023059870746818155,0.8115602325052105,0.6480419678563315,0.9999361542875888,1.6177557096883752,0.24979059090227282,5.170627251282174e-08,0.02763904863656563,0.050994550029837354,2.1612849119233946e-05,0.262088060853306,0.43559523018220786,0.45594063396166695,0.040419970863073335,0.000942777441236697,7.900279772555392e-07,0.029499157690874016,1.6464622351528843e-05,0.01109322225909146
2.38,0.00022903886364737975,0.8116008115313029,0.6467444558986852,0.9999362070641785,1.617983830047547,0.2508154891448709,5.1458211345703065e-08,0.02744277708300637,0.050983986502171556,2.1602212192113358e-05,0.2599211029456678,0.4352044366958202,0.45368982876982067,0.04043150063836293,0.0009466763146819821,7.869229326218004e-07,0.029494273844924184,1.632419015624343e-05,0.01113309836098495
2.39,0.0002274993579195993,0.8116413925863976,0.6454472823004139,0.9999362592233662,1.6182077775334887,0.2518377702295837,5.1213286990072826e-08,0.02724865386374367,0.05097344504367814,2.159182090262492e-05,0.25775914467876965,0.4348136495771468,0.45144521812503324,0.040443002834977385,0.0009505746456615604,7.838732013691085e-07,0.029489388311183497,1.618635969510509e-05,0.011172924059475696
2.4,0.0002259795346205016,0.8116819756705955,0.6441504483112314,0.9999363107827168,1.6184275561312897,0.2528574589728431,5.0971511450271407e-08,0.027056654471005158,0.05096292560440121,2.1581677931345666e-05,0.2556022352014418,0.4344228688591131,0.44920679602155006,0.04045447847065905,0.000954472435387573,7.808769996347002e-07,0.02948450118069081,1.6051038594030528e-05,0.011212699426996417
2.41,0.00022447922472826364,0.8117225607839984,0.6428539551825492,0.9999363617448002,1.6186431698200283,0.25387458038014493,5.0732804840379694e-08,0.0268667542124467,0.05095242813609842,2.157178594913151e-05,0.2534504242206117,0.4340320945743101,0.44697455646164924,0.04046592849973142,0.000958369685026121,7.779326306123761e-07,0.029479612531491967,1.591814757523225e-05,0.011252424535841113
2.42,0.00022299834932453747,0.8117631479267077,0.641557804168163,0.9999364121096138,1.6188546225727876,0.2548891592623326,5.049707539923451e-08,0.026678928591955565,0.05094195259148511,2.1562147554341302e-05,0.2513037620075437,0.43364132675496125,0.44474849345562123,0.040477353845596545,0.0009622663957215929,7.750384418887398e-07,0.02947472243855981,1.5787610467158415e-05,0.011292099458184518
2.43,0.00022153650185851716,0.8118037370988248,0.6402619965307573,0.9999364618892412,1.6190619183563495,0.25590121984391484,5.0264292404662056e-08,0.02649315369594346,0.05093149892415586,2.1552765203728973e-05,0.24916229946352908,0.43325056543376955,0.44252860102205277,0.040488755390444754,0.000966162568467756,7.721929524664615e-07,0.029469830969589893,1.5659358415747677e-05,0.011331724266086649
2.44,0.0002200930105602102,0.8118443283004514,0.6389665335348895,0.9999365111040757,1.6192650611323158,0.25691078566188025,5.003447200331725e-08,0.026309406298127024,0.050921067090356965,2.154364116550461e-05,0.24702608785265087,0.432859810643003,0.4403148731868037,0.04050013391833969,0.0009700582040200669,7.693949833932524e-07,0.029464938179778383,1.5533335169170286e-05,0.011371299031434754
2.45,0.00021866794712844162,0.8118849215316887,0.6376714164463312,0.9999365597513693,1.6194640548550994,0.25791788092367834,4.980751081244839e-08,0.026127662507577865,0.05091065704454243,2.1534777834782103e-05,0.24489517930352908,0.43246906241439753,0.43810730398482783,0.04051149029603426,0.0009739533034999061,7.666429458219133e-07,0.02946004413864355,1.540947006622804e-05,0.011410823826082557
2.46,0.00021726110410094488,0.8119255167926384,0.6363766465346555,0.9999366078376224,1.6196589034736169,0.2589225291814323,4.958335568409314e-08,0.025947899087508587,0.05090026874331602,2.1526177432058236e-05,0.24276962638271737,0.43207832077950553,0.4359058874586399,0.04052282530839509,0.0009778478678164081,7.639355147244554e-07,0.029455148904727148,1.5287703507223584e-05,0.011450298721727424
2.47,0.00021587227319674638,0.8119661140834018,0.6350822250737087,0.999936655370076,1.61984961093062,0.25992475372402296,4.936195815135194e-08,0.02577009306455167,0.05088990214401308,2.1517842096486347e-05,0.24064948226110722,0.43168758576975413,0.4337106176589237,0.040534139714679444,0.0009817418978449184,7.612714160672799e-07,0.029450252533640555,1.5167978848419185e-05,0.011489723789955053
2.48,0.0002144997538038673,0.8120067134040805,0.6337881533315521,0.9999367023745762,1.620036181162377,0.26092457607134656,4.9143468980509904e-08,0.02559422322995709,0.050879557204948356,2.150977366694376e-05,0.23853480069351501,0.43129685741419477,0.43152148864483975,0.04054543427476592,0.0009856353941824357,7.586496773882684e-07,0.029445355092390425,1.5050228037159629e-05,0.011529099102230099
2.49,0.00021314344209050445,0.812047314754776,0.6324944325912938,0.999936748858575,1.6202186180993285,0.26192201909289714,4.89278352289117e-08,0.025420267030421693,0.050869233884902776,2.1501974135468853e-05,0.23642563606096062,0.4309061357441639,0.4293384944833891,0.04055670969482733,0.000989528357654121,7.560691088198413e-07,0.0294404566297084,1.493440136335502e-05,0.01156842472991556
2.5,0.00021180300899264812,0.8120879181355898,0.6312010641388018,0.9999367948329534,1.6203969256657025,0.2629171051683713,4.871503790735007e-08,0.02524820240193302,0.05085893214342612,2.1494445379815898e-05,0.23432204334573095,0.4305154207905342,0.4271616292497887,0.040567966659373796,0.0009934207890145484,7.535286091907327e-07,0.0294355571935512,1.4820449911530312e-05,0.011607700744261344
2.5100000000000002,0.00021047788053481052,0.8121285235466235,0.6299080492625715,0.9999368403122569,1.6205711077795077,0.2639098561678018,4.850509454702001e-08,0.0250780077895763,0.05084865194084033,2.1487189160566384e-05,0.23222407813111,0.4301247125836845,0.4249908870274748,0.04057920583159885,0.0009973126889444807,7.51027169332147e-07,0.0294306568312896,1.4708325371292604e-05,0.011646927216404151
2.52,0.00020916744713952597,0.8121691309879784,0.6286153892551367,0.9999368853121883,1.6207411683525799,0.26490029366286344,4.829803189729193e-08,0.024909661936865852,0.05083839323820471,2.1480207151852652e-05,0.23013179660424435,0.42973401115381626,0.4228262619080608,0.040590427849698386,0.0010012040580851863,7.485638369133392e-07,0.029425755587698083,1.4597982053208107e-05,0.011686104217368778
2.5300000000000002,0.00020787217876481605,0.812209740459756,0.627323085402344,0.9999369298174499,1.6209071112896571,0.26588844012241936,4.809365379123862e-08,0.02474314270221192,0.05082815599691685,2.1473501175926154e-05,0.22804525564919842,0.4293433165294646,0.4206677479922033,0.04060163336729869,0.0010050948973806745,7.461373645876012e-07,0.029420853516355424,1.4489365446753642e-05,0.011725231818082757
2.54,0.0002065929149341228,0.8122503519620581,0.6260311389901816,0.9999369738022174,1.6210689404889682,0.2668743181513576,4.7891688937752845e-08,0.024578427812435973,0.050817940178966695,2.1467073053815814e-05,0.22596451278770957,0.4289526287384462,0.41851533938905106,0.04061282302771732,0.0010089852078598064,7.437464340057362e-07,0.029415950672386337,1.4382419505079472e-05,0.011764310089367024
2.5500000000000003,0.00020532846346952495,0.812290965494986,0.624739551327876,0.9999370172993868,1.621226659844222,0.2678579479161771,4.7692290785300664e-08,0.024415497411316267,0.050807745747795965,2.146092410022356e-05,0.22388962597880624,0.42856194781106394,0.41636903021437704,0.04062399737690782,0.0010128749898993524,7.413904134763287e-07,0.029411047087912107,1.4277111283595783e-05,0.011803339101904448
2.56,0.00020407862142778952,0.8123315810586414,0.6234483237188346,0.9999370603134579,1.6213802732421045,0.2688393503837531,4.749540866366891e-08,0.024254330853366347,0.05079757266721696,2.145505575897572e-05,0.22182065387090003,0.42817127377607506,0.41422881459292804,0.040635156972980375,0.0010167642441511091,7.390684047841825e-07,0.02940614280293513,1.4173399943169368e-05,0.011842318926279434
2.57,0.000202843204996638,0.8123721986531258,0.6221574574699775,0.9999371028485092,1.6215297845630832,0.2698185462812827,4.7300989727246436e-08,0.02409490773343887,0.05078742090175976,2.1449469398962517e-05,0.2197576557208318,0.42778060666198614,0.4120946866576698,0.040646302351031845,0.0010206529712441781,7.367795492825292e-07,0.029401237855421068,1.4071246704029997e-05,0.011881249632965208
2.58,0.0002016220360266371,0.8124128182785406,0.6208669538922974,0.9999371449086059,1.6216751976811388,0.27079555610746403,4.7108983309983486e-08,0.023937207875276662,0.05077729041650232,2.1444166314362066e-05,0.21770069143020787,0.4273899464970932,0.4099666405500364,0.040657434029302345,0.0010245411717926531,7.345230160984205e-07,0.029396332282164362,1.3970613972949537e-05,0.011920131292330011
2.59,0.00020041468842749315,0.8124534399349874,0.6195768143114163,0.9999371865054605,1.6218165164587355,0.271770400343004,4.6919422929020555e-08,0.023781211115929006,0.05076718117387124,2.1439147728858852e-05,0.21564982222960433,0.4269992933102443,0.4078446704246229,0.04066855262510485,0.001028428846540375,7.322977800409227e-07,0.02939142613508605,1.3871448908075856e-05,0.011958963974753737
2.6,0.00019922113197399187,0.8124940636225679,0.6182870400407867,0.999937227638983,1.6219537447595918,0.27274309891621734,4.673221810782757e-08,0.023626897853038852,0.05075709314176344,2.143441478493464e-05,0.21360510894162557,0.4266086471289042,0.40572877043727273,0.04067965856052295,0.0010323159959934514,7.301031854100031e-07,0.029386519439859666,1.3773725141736217e-05,0.011997747750331827
2.61,0.00019804120614492842,0.8125346893413836,0.6169976324035933,0.9999372683131768,1.6220868864382425,0.2737136716397746,4.6547324512192205e-08,0.023474248597563308,0.05074702628690861,2.1429968552620645e-05,0.21156661340044877,0.426218007980736,0.4036189347548136,0.040690752302934244,0.0010362026207205864,7.279384852143781e-07,0.029381612229724897,1.3677408681785009e-05,0.012036482689117268
2.62,0.0001968747640298276,0.812575317091536,0.6157085927267627,0.9999373085317913,1.6222159453428948,0.2746821380912503,4.636469741748772e-08,0.02332324409610595,0.05073698057668456,2.1425810027103792e-05,0.20953439806357335,0.42582737589316866,0.40151515755239425,0.04070183429922641,0.00104008872127094,7.258029671968914e-07,0.02937670453623945,1.3582467237693205e-05,0.012075168861054407
2.63,0.00019572167232894435,0.8126159468731265,0.6144199223409637,0.9999373482983219,1.6223409253154268,0.27564851761312265,4.6184291708673055e-08,0.02317386533091689,0.05072695597911727,2.1421940128726712e-05,0.20750852601182176,0.4254367508933968,0.39941743301348503,0.0407129049757972,0.001043974298174127,7.236959538345147e-07,0.029371796389279045,1.3488870220548394e-05,0.012113806335978946
2.64,0.0001945813349225866,0.8126565786862571,0.6131316225953123,0.9999373876247395,1.6224618301862217,0.2766128293069328,4.600613959192038e-08,0.023026093517363226,0.05071695245963704,2.141835971775697e-05,0.20548906157669716,0.42504613300972277,0.39732575533470027,0.04072396484680051,0.0010478593519916966,7.216166724123572e-07,0.029366887827266284,1.3396578404582558e-05,0.012152395183736836
2.65,0.00019345348570898262,0.812697212531029,0.6118436948329008,0.9999374265169635,1.6225786637827653,0.27757509204300485,4.583022127313332e-08,0.022879910108138463,0.0507069699864766,2.1415069569809292e-05,0.20347606929638434,0.42465552226932346,0.39524011871777287,0.04073501433401195,0.0010517438832314653,7.19564471236118e-07,0.029361978880148583,1.3305561131631519e-05,0.012190935473986428
2.66,0.0001923380635564858,0.812737848407544,0.6105561403946566,0.9999374649771526,1.62269142992829,0.27853532445891294,4.565648535476042e-08,0.022735296792598576,0.05069700852981969,2.141207037972202e-05,0.20146961408041064,0.4242649186986025,0.39316051737081964,0.04074605379523995,0.0010556278923610283,7.175387855306748e-07,0.029357069572082936,1.3215793597617046e-05,0.012229427276229683
2.67,0.00019123484049520979,0.8127784863159037,0.6092689606308188,0.999937503010518,1.6228001324377432,0.2794935449549227,4.548490948225368e-08,0.022592235494788008,0.05068706805926962,2.1409362773083076e-05,0.1994697616992395,0.42387432232423755,0.3910869455121058,0.040757083608801425,0.0010595113798479337,7.155390360453324e-07,0.029352159929418555,1.3127248784362718e-05,0.012267870659904945
2.68,0.00019014358762568402,0.8128191262562096,0.6079821568958178,0.9999375406222831,1.6229047751195862,0.28044977169602553,4.5315473282352405e-08,0.022450708374320488,0.05067714854497883,2.1406947301086835e-05,0.19747657856580314,0.42348373317271293,0.3890193973683648,0.04076810413582695,0.0010633943461417566,7.135646742982773e-07,0.029347249977134844,1.303990105978613e-05,0.01230626569434555
2.69,0.00018906412484925885,0.8128597682285632,0.6066957305525642,0.9999375778166476,1.6230053617735924,0.28140402284561955,4.514814258889425e-08,0.02231069759172041,0.050667249956493604,2.1404824486312065e-05,0.19549013191882583,0.42309315127066965,0.3869578671768621,0.0407791157608883,0.0010672767917424776,7.116150862631193e-07,0.02934233974259047,1.295372239241224e-05,0.012344612448823239
2.7,0.0001879963773218523,0.8129004122330662,0.6054096829773183,0.9999376145956114,1.6231018961883497,0.2823563168307845,4.498285153602184e-08,0.022172185042039248,0.050657372261442506,2.1402994874688876e-05,0.1935104900309299,0.42270257664530253,0.3849023491877367,0.04079011893811859,0.0010711587172781084,7.09689483034256e-07,0.029337429259779307,1.2868678054104718e-05,0.012382910992597444
2.71,0.00018694006152389044,0.8129410582698203,0.6041240155326122,0.9999376509655147,1.6231943821551544,0.2833066708671345,4.481960213493344e-08,0.022035153836170898,0.05064751543282955,2.1401458746519085e-05,0.19153772105138828,0.42231200932215135,0.38285283765097755,0.040801113934745545,0.0010750401230730342,7.077875088189083e-07,0.02933251854566388,1.2784750516474379e-05,0.012421161394641207
2.72,0.00018589498487564076,0.8129817063389271,0.6028387295930925,0.9999376869307961,1.6232828234547514,0.28425510236670104,4.465836923767846e-08,0.02189958688708203,0.050637679442073626,2.1400216392278806e-05,0.18957189411060327,0.421921449327209,0.3808093268288533,0.040812101075863756,0.0010789210095599887,7.059086606685831e-07,0.029327607622762746,1.2701916644110096e-05,0.012459363723902767
2.73,0.00018486095792553234,0.8130223564404881,0.6015538265379473,0.9999377224958219,1.6233672238612185,0.28520162852530795,4.449912839050094e-08,0.0217654673241617,0.05062786426104848,2.1399268031785866e-05,0.1876130789964049,0.42153089668630367,0.37877181099226975,0.04082308067269651,0.001082801377159311,7.040524585449866e-07,0.029322696512530576,1.2620154378818534e-05,0.012497518049228887
2.74,0.0001838377943501555,0.813063008574605,0.6002693077509051,0.9999377576648865,1.6234475871419687,0.2861462663225721,4.4341855833839474e-08,0.021632778493221313,0.050618069862082754,2.1398613814199776e-05,0.18566134615405017,0.4211403514250988,0.3767402844207692,0.04083405302259572,0.0010866812262789458,7.022184453200237e-07,0.02931778523535812,1.2539442739624117e-05,0.01253562443936487
2.75,0.00018282533686466844,0.8131036627413795,0.5989851746363304,0.9999377924415817,1.623523917046844,0.28708903332394503,4.4186514446966794e-08,0.021501503150162804,0.05060829621376284,2.1398253918032858e-05,0.18371676697415437,0.4207498135700255,0.37471474141281574,0.040845018561728307,0.0010905605575051197,7.004058947157515e-07,0.029312873825191852,1.2459747073595688e-05,0.012573682963121184
2.7600000000000002,0.00018182339853409972,0.813144318940913,0.5977014285827672,0.999937826830224,1.6235962173328158,0.28802994586403774,4.403308558426381e-08,0.021371625287370882,0.05059854329043963,2.1398188324618806e-05,0.1817794131405096,0.42035928314617055,0.37269517626249954,0.04085597751923208,0.001094439371170449,6.986144728387247e-07,0.029307962296419614,1.2381052463650314e-05,0.012611693688996017
2.77,0.00018083180430785204,0.8131849771733074,0.5964180709887398,0.9999378608348454,1.6236644917465046,0.2889690203322976,4.3881546544410465e-08,0.02124312884115929,0.05058881106550052,2.1398416978430944e-05,0.17984935709163935,0.41996876017877116,0.37068158327602346,0.04086693016197265,0.0010983176676595918,6.968437700063619e-07,0.029303050667305926,1.230334008555879e-05,0.012649656685442393
2.7800000000000002,0.0001798503848910314,0.8132256374386643,0.5951351032589451,0.9999378944593411,1.6237287440267598,0.28990627298329885,4.373187389494464e-08,0.021115997882495022,0.05057909951236214,2.139893976342631e-05,0.17792667195269282,0.41957824469299426,0.3686739567692698,0.040877876758428015,0.00110219544736415,6.950933698288351e-07,0.02929813895653396,1.2226590696614372e-05,0.012687572020828779
2.79,0.000178878974506774,0.8132662997370852,0.5938525268028635,0.9999379277075251,1.6237889779056,0.2908417198674767,4.358404468611079e-08,0.020990216686634738,0.050569408604832854,2.1399756494408474e-05,0.17601143151057932,0.4191877367138562,0.3666722910669128,0.04088881756550228,0.0011060727106661991,6.933628744319487e-07,0.02929322718194297,1.2150785909400362e-05,0.012725439763424667
2.8000000000000003,0.00017791741089624556,0.8133069640686719,0.5925703430347579,0.9999379605831293,1.6238451971082148,0.29177537683112736,4.343803645085984e-08,0.020865769733124734,0.05055973831711276,2.1400866917027556e-05,0.17410371021396764,0.4187972362662224,0.3646765805024181,0.04089975282852566,0.0011099494579382904,6.91651904457139e-07,0.029288315360528283,1.207590819179009e-05,0.012763259981400593
2.81,0.00017696562268726035,0.813347630433526,0.5912885533917975,0.9999379930882333,1.623897405340818,0.2927072603379436,4.3293805893351916e-08,0.020742640880540807,0.05055008862047065,2.140227075821455e-05,0.17220358277635453,0.4184067433759564,0.36268681942955927,0.04091068289559916,0.0011138256896952063,6.899598671548112e-07,0.029283403518062676,1.2001931145768449e-05,0.01280103274297066
2.82,0.00017602345256980073,0.8133882988317491,0.5900071592973785,0.999938025226443,1.623945606315229,0.29363738580631693,4.3151332021084364e-08,0.020620815036724114,0.05054045948996945,2.140396762410778e-05,0.17031112497941123,0.41801625806759496,0.3607030021991102,0.040921607986173496,0.001117701406286822,6.882864257379353e-07,0.029278491669623777,1.1928839182028588e-05,0.012838758116104068
2.83,0.00017509074612669217,0.813428969263443,0.5887261621795501,0.9999380570012946,1.6239898037365252,0.2945657684446213,4.3010594476760545e-08,0.020500277319710804,0.0505308509010876,2.1405957051331217e-05,0.1684264132694089,0.4176257803655158,0.3587251231705539,0.04093252830730731,0.0011215766080524023,6.866312635945764e-07,0.029273579829376437,1.1856617636115881e-05,0.012876436168670041
2.84,0.00017416737325549832,0.8134696417287094,0.5874455634754591,0.9999380884158677,1.6240300013000617,0.2954924234526449,4.287156831292778e-08,0.020381012855386665,0.050521262828904255,2.1408238519360474e-05,0.16654952465989556,0.4172353102942194,0.3567531767149064,0.04094344408170325,0.0011254512953578096,6.84994027426744e-07,0.029268668012931803,1.1785250384894028e-05,0.01291406696847276
