t,a,g
6.32,3.3366276471190854,0.3201731745659628
6.33,3.3366276480227133,0.32017317475320867
6.34,3.3366276489012097,0.32017317493602715
6.3500000000000005,3.3366276497545755,0.3201731751144183
6.36,3.33662765058281,0.32017317528838196
6.37,3.336627651385913,0.3201731754579183
6.38,3.3366276521638856,0.32017317562302716
6.390000000000001,3.3366276529167265,0.3201731757837087
6.4,3.3366276537737556,0.3201731759564816
6.41,3.3366276547513958,0.3201731761434439
6.42,3.3366276557120007,0.3201731763270129
6.43,3.33662765665557,0.32017317650718863
6.44,3.3366276575821034,0.32017317668397105
6.45,3.3366276584916017,0.3201731768573602
6.46,3.3366276593840642,0.32017317702735604
6.47,3.336627660259491,0.3201731771939586
6.48,3.3366276611178827,0.3201731773571679
6.49,3.336627661959239,0.3201731775169838
6.5,3.336627662783559,0.3201731776734065
6.51,3.336627663590844,0.3201731778264359
6.5200000000000005,3.3366276643810937,0.320173177976072
6.53,3.336627665154307,0.32017317812231477
6.54,3.336627665910486,0.3201731782651643
6.55,3.3366276666496284,0.32017317840462045
6.5600000000000005,3.3366276673717357,0.3201731785406834
6.57,3.336627668076807,0.32017317867335304
6.58,3.3366276687648435,0.32017317880262935
6.59,3.336627669435844,0.3201731789285124
6.6000000000000005,3.3366276700898094,0.3201731790510021
6.61,3.3366276707267386,0.3201731791700986
6.62,3.336627671346633,0.32017317928580175
6.63,3.336627671949491,0.32017317939811163
6.640000000000001,3.336627672535314,0.32017317950702817
6.65,3.336627673104102,0.3201731796125515
6.66,3.3366276736558533,0.32017317971468146
6.67,3.3366276741905696,0.32017317981341814
6.68,3.3366276747082506,0.3201731799087616
6.69,3.336627675208896,0.3201731800007117
6.7,3.3366276756925055,0.3201731800892685
6.71,3.33662767615908,0.320173180174432
6.72,3.3366276766086185,0.3201731802562023
6.73,3.3366276770411214,0.3201731803345792
6.74,3.336627677456589,0.3201731804095629
6.75,3.336627677855021,0.32017318048115323
6.76,3.3366276782364177,0.3201731805493503
6.7700000000000005,3.3366276786007787,0.32017318061415406
6.78,3.336627678948104,0.32017318067556455
6.79,3.336627679278394,0.3201731807335817
6.8,3.3366276795916483,0.3201731807882056
6.8100000000000005,3.336627679887867,0.3201731808394362
6.82,3.3366276801670502,0.32017318088727353
6.83,3.336627680429198,0.32017318093171754
6.84,3.3366276806743103,0.32017318097276826
6.8500000000000005,3.336627680902387,0.3201731810104257
6.86,3.336627681113428,0.32017318104468984
6.87,3.3366276813074336,0.32017318107556064
6.88,3.3366276814844036,0.3201731811030382
6.890000000000001,3.3366276816443383,0.32017318112712245
6.9,3.3366276817872373,0.32017318114781346
6.91,3.3366276819131007,0.3201731811651111
6.92,3.3366276820219287,0.3201731811790155
6.93,3.336627682113721,0.3201731811895266
6.94,3.3366276821884777,0.3201731811966444
6.95,3.336627682246199,0.3201731812003689
6.96,3.3366276822868848,0.3201731812007001
6.97,3.336627682310535,0.32017318119763805
6.98,3.33662768231715,0.32017318119118265
6.99,3.336627682306729,0.320173181181334
7.0,3.3366276822792726,0.320173181168092
7.01,3.3366276822347807,0.32017318115145676
7.0200000000000005,3.336627682173253,0.32017318113142823
7.03,3.33662768209469,0.3201731811080064
7.04,3.3366276819990914,0.32017318108119125
7.05,3.3366276818864575,0.32017318105098286
7.0600000000000005,3.336627681933224,0.32017318105396286
7.07,3.3366276821559837,0.3201731810935717
7.08,3.33662768237258,0.3201731811320413
7.09,3.336627682583012,0.3201731811693717
7.1000000000000005,3.3366276827872796,0.32017318120556293
7.11,3.336627682985384,0.3201731812406149
7.12,3.336627683177324,0.3201731812745277
7.13,3.3366276833631003,0.3201731813073013
7.140000000000001,3.3366276835427127,0.3201731813389357
7.15,3.336627683716161,0.32017318136943085
7.16,3.3366276838834454,0.3201731813987868
7.17,3.336627684044566,0.3201731814270036
7.18,3.3366276841995224,0.32017318145408113
7.19,3.336627684348315,0.3201731814800195
7.2,3.3366276844909435,0.32017318150481866
7.21,3.336627684627408,0.3201731815284786
7.22,3.3366276847577088,0.32017318155099933
7.23,3.336627684881846,0.32017318157238084
7.24,3.3366276849998187,0.3201731815926232
7.25,3.3366276851116274,0.3201731816117263
7.26,3.3366276852172727,0.3201731816296902
7.2700000000000005,3.3366276853167536,0.3201731816465149
7.28,3.336627685410071,0.32017318166220043
7.29,3.336627685497224,0.3201731816767467
7.3,3.3366276855782133,0.3201731816901538
7.3100000000000005,3.336627685653039,0.32017318170242165
7.32,3.3366276857217,0.32017318171355036
7.33,3.3366276857841974,0.3201731817235398
7.34,3.336627685840531,0.32017318173239007
7.3500000000000005,3.3366276858907007,0.3201731817401011
7.36,3.336627685934706,0.320173181746673
7.37,3.3366276859725477,0.32017318175210563
7.38,3.3366276860042254,0.32017318175639903
7.390000000000001,3.3366276860297392,0.3201731817595533
7.4,3.336627686049089,0.3201731817615683
7.41,3.336627686062275,0.32017318176244414
7.42,3.336627686069297,0.32017318176218074
7.43,3.3366276860701554,0.32017318176077814
7.44,3.3366276860648494,0.32017318175823634
7.45,3.3366276860533794,0.32017318175455534
7.46,3.3366276860357456,0.32017318174973514
7.47,3.336627686011948,0.3201731817437757
7.48,3.3366276859819863,0.3201731817366771
7.49,3.3366276859458606,0.3201731817284392
7.5,3.3366276859035713,0.3201731817190622
7.51,3.3366276858551176,0.320173181708546
7.5200000000000005,3.3366276858005004,0.3201731816968905
7.53,3.336627685739719,0.32017318168409586
7.54,3.3366276856727737,0.320173181670162
7.55,3.3366276855996646,0.3201731816550889
7.5600000000000005,3.336627685520391,0.32017318163887665
7.57,3.336627685434954,0.3201731816215252
7.58,3.336627685343353,0.3201731816030345
7.59,3.3366276852455883,0.3201731815834046
7.6000000000000005,3.3366276851416594,0.32017318156263547
7.61,3.3366276850315666,0.32017318154072716
7.62,3.33662768491531,0.32017318151767965
7.63,3.336627684792889,0.32017318149349294
7.640000000000001,3.3366276846643044,0.32017318146816703
7.65,3.3366276845295557,0.3201731814417019
7.66,3.336627684388643,0.32017318141409756
7.67,3.3366276842415665,0.320173181385354
7.68,3.336627684088326,0.3201731813554713
7.69,3.336627683928922,0.32017318132444933
7.7,3.3366276837633535,0.32017318129228817
7.71,3.336627683591621,0.3201731812589878
7.72,3.336627685869789,0.3201731816298528
7.73,3.3366276857857526,0.3201731816150214
7.74,3.336627685701716,0.3201731816001899
7.75,3.336627685617679,0.3201731815853585
7.76,3.3366276855336423,0.3201731815705271
7.7700000000000005,3.336627685449606,0.3201731815556957
7.78,3.336627685365569,0.3201731815408642
7.79,3.3366276852815324,0.3201731815260328
7.8,3.3366276851974956,0.3201731815112014
7.8100000000000005,3.3366276851134593,0.3201731814963699
7.82,3.3366276850294225,0.3201731814815385
7.83,3.3366276849453858,0.3201731814667071
7.84,3.3366276848613494,0.3201731814518756
7.8500000000000005,3.3366276847773126,0.3201731814370442
7.86,3.336627684693276,0.3201731814222128
7.87,3.336627684609239,0.3201731814073814
7.88,3.3366276845252028,0.3201731813925499
7.890000000000001,3.336627684441166,0.3201731813777185
7.9,3.336627684357129,0.3201731813628871
7.91,3.3366276842730924,0.3201731813480556
7.92,3.336627684189056,0.3201731813332242
7.930000000000001,3.3366276841050193,0.3201731813183928
7.94,3.3366276840209825,0.32017318130356137
7.95,3.3366276839369458,0.3201731812887299
7.96,3.3366276838529094,0.3201731812738985
7.97,3.3366276837688726,0.3201731812590671
7.98,3.336627683684836,0.3201731812442356
7.99,3.336627683600799,0.3201731812294042
8.0,3.3366276835167628,0.3201731812145728
8.01,3.336627683432726,0.3201731811997413
8.02,3.336627683348689,0.3201731811849099
8.03,3.336627683264653,0.3201731811700785
8.040000000000001,3.336627683180616,0.32017318115524707
8.05,3.3366276830965793,0.3201731811404156
8.06,3.3366276830125425,0.3201731811255842
8.07,3.336627682928506,0.32017318111075277
8.08,3.3366276828444694,0.3201731810959213
8.09,3.3366276827604326,0.3201731810810899
8.1,3.336627682676396,0.32017318106625847
8.11,3.3366276825923595,0.32017318105142706
8.120000000000001,3.3366276825083228,0.3201731810365956
8.13,3.336627682424286,0.3201731810217642
8.14,3.336627682340249,0.32017318100693276
8.15,3.336627682256213,0.3201731809921013
8.16,3.336627682172176,0.3201731809772699
8.17,3.3366276820881393,0.32017318096243846
8.18,3.3366276820041025,0.320173180947607
8.19,3.336627681920066,0.3201731809327756
8.2,3.3366276818360294,0.32017318091794417
8.21,3.3366276817519926,0.32017318090311275
8.22,3.3366276816679563,0.3201731808882813
8.23,3.3366276815839195,0.32017318087344987
8.24,3.3366276814998828,0.32017318085861846
8.25,3.336627681415846,0.320173180843787
8.26,3.3366276813318096,0.3201731808289556
8.27,3.336627681247773,0.32017318081412416
8.28,3.336627681163736,0.32017318079929274
8.290000000000001,3.3366276810796993,0.3201731807844613
8.3,3.336627680995663,0.32017318076962986
8.31,3.336627680911626,0.32017318075479845
8.32,3.3366276808275894,0.320173180739967
8.33,3.3366276807435526,0.32017318072513556
8.34,3.3366276806595163,0.32017318071030415
8.35,3.3366276805754795,0.3201731806954727
8.36,3.3366276804914428,0.32017318068064127
8.370000000000001,3.336627680407406,0.32017318066580985
8.38,3.3366276803608756,0.3201731806576046
8.39,3.3366276803513344,0.3201731806559342
8.4,3.3366276803417936,0.3201731806542638
8.41,3.3366276803322523,0.3201731806525935
8.42,3.336627680322711,0.3201731806509231
8.43,3.3366276803131703,0.3201731806492527
8.44,3.336627680303629,0.3201731806475823
8.45,3.3366276802940877,0.32017318064591194
8.46,3.336627680284547,0.32017318064424155
8.47,3.3366276802750057,0.32017318064257116
8.48,3.3366276802654644,0.3201731806409008
8.49,3.3366276802559236,0.3201731806392304
8.5,3.3366276802463823,0.32017318063756
8.51,3.3366276802368415,0.3201731806358896
8.52,3.3366276802273003,0.32017318063421923
8.53,3.336627680217759,0.32017318063254885
8.540000000000001,3.336627680208218,0.32017318063087846
8.55,3.336627680198677,0.3201731806292081
8.56,3.3366276801891357,0.3201731806275377
8.57,3.336627680179595,0.3201731806258673
8.58,3.3366276801700536,0.3201731806241969
8.59,3.336627680160513,0.32017318062252653
8.6,3.3366276801509716,0.3201731806208562
8.61,3.3366276801414303,0.3201731806191858
8.620000000000001,3.3366276801318895,0.32017318061751543
8.63,3.3366276801223482,0.32017318061584504
8.64,3.336627680112807,0.32017318061417466
8.65,3.336627680103266,0.32017318061250427
8.66,3.336627680093725,0.3201731806108339
8.67,3.336627680084184,0.3201731806091635
8.68,3.336627680074643,0.3201731806074931
8.69,3.3366276800651016,0.3201731806058227
8.700000000000001,3.3366276800555608,0.32017318060415234
8.71,3.3366276800460195,0.32017318060248195
8.72,3.3366276800364782,0.32017318060081157
8.73,3.3366276800269374,0.3201731805991412
8.74,3.336627680017396,0.3201731805974708
8.75,3.3366276800078554,0.3201731805958004
8.76,3.336627679998314,0.32017318059413
8.77,3.336627679988773,0.32017318059245964
8.78,3.336627679979232,0.3201731805907893
8.790000000000001,3.336627679969691,0.3201731805891189
8.8,3.3366276799601495,0.32017318058744854
8.81,3.3366276799506087,0.32017318058577815
8.82,3.3366276799410675,0.32017318058410776
8.83,3.3366276799315266,0.3201731805824374
8.84,3.3366276799219854,0.320173180580767
8.85,3.336627679912444,0.3201731805790966
8.86,3.3366276799029033,0.3201731805774262
8.870000000000001,3.336627679893362,0.32017318057575583
8.88,3.336627679883821,0.32017318057408545
8.89,3.33662767987428,0.32017318057241506
8.9,3.3366276798647387,0.3201731805707447
8.91,3.336627679855198,0.3201731805690743
8.92,3.3366276798456567,0.3201731805674039
8.93,3.3366276798361154,0.3201731805657335
8.94,3.3366276798265746,0.32017318056406313
8.950000000000001,3.3366276798170333,0.32017318056239275
8.96,3.336627679807492,0.32017318056072236
8.97,3.3366276797979513,0.32017318055905203
8.98,3.33662767978841,0.32017318055738164
8.99,3.336627679778869,0.32017318055571126
9.0,3.336627679769328,0.32017318055404087
9.01,3.3366276797597867,0.3201731805523705
9.02,3.336627679750246,0.3201731805507001
9.03,3.3366276797407046,0.3201731805490297
9.040000000000001,3.3366276797311634,0.3201731805473593
9.05,3.3366276797216226,0.32017318054568894
9.06,3.3366276797120813,0.32017318054401855
9.07,3.3366276797025405,0.32017318054234817
9.08,3.3366276796929992,0.3201731805406778
9.09,3.336627679683458,0.3201731805390074
9.1,3.336627679673917,0.320173180537337
9.11,3.336627679664376,0.3201731805356666
9.120000000000001,3.3366276796548346,0.32017318053399624
9.13,3.336627679645294,0.32017318053232585
9.14,3.3366276796357526,0.32017318053065547
9.15,3.3366276796262118,0.3201731805289851
9.16,3.3366276796166705,0.32017318052731475
9.17,3.3366276796071292,0.32017318052564436
9.18,3.3366276795975884,0.320173180523974
9.19,3.336627679588047,0.3201731805223036
9.200000000000001,3.336627679578506,0.3201731805206332
9.21,3.336627679568965,0.3201731805189628
9.22,3.336627679559424,0.32017318051729243
9.23,3.336627679549883,0.32017318051562205
9.24,3.336627679540342,0.32017318051395166
9.25,3.3366276795308005,0.3201731805122813
9.26,3.3366276795212597,0.3201731805106109
9.27,3.3366276795117185,0.3201731805089405
9.28,3.336627679502177,0.3201731805072701
9.290000000000001,3.3366276794926364,0.32017318050559973
9.3,3.336627679483095,0.32017318050392934
9.31,3.3366276794735543,0.32017318050225896
9.32,3.336627679464013,0.3201731805005886
9.33,3.336627679454472,0.3201731804989182
9.34,3.336627679444931,0.3201731804972478
9.35,3.3366276794353897,0.32017318049557747
9.36,3.3366276794258485,0.3201731804939071
9.370000000000001,3.3366276794163077,0.3201731804922367
9.38,3.3366276794067664,0.3201731804905663
9.39,3.3366276793972256,0.3201731804888959
9.4,3.3366276793876843,0.32017318048722554
9.41,3.336627679378143,0.32017318048555515
9.42,3.3366276793686023,0.32017318048388477
9.43,3.336627679359061,0.3201731804822144
9.44,3.3366276793495198,0.320173180480544
9.450000000000001,3.336627679339979,0.3201731804788736
9.46,3.3366276793304377,0.3201731804772032
9.47,3.336627679320897,0.32017318047553284
9.48,3.3366276793113556,0.32017318047386245
9.49,3.3366276793018144,0.32017318047219206
9.5,3.3366276792922736,0.3201731804705217
9.51,3.3366276792827323,0.3201731804688513
9.52,3.336627679273191,0.3201731804671809
9.53,3.3366276792636502,0.3201731804655106
9.540000000000001,3.336627679254109,0.3201731804638402
9.55,3.336627679244568,0.3201731804621698
9.56,3.336627679235027,0.3201731804604994
9.57,3.3366276792254856,0.32017318045882903
9.58,3.336627679215945,0.32017318045715865
9.59,3.3366276792064036,0.32017318045548826
9.6,3.3366276791968623,0.3201731804538179
9.61,3.3366276791873215,0.3201731804521475
9.620000000000001,3.3366276791777802,0.3201731804504771
9.63,3.3366276791682394,0.3201731804488067
9.64,3.336627679158698,0.32017318044713633
9.65,3.336627679149157,0.32017318044546594
9.66,3.336627679139616,0.32017318044379556
9.67,3.336627679130075,0.32017318044212517
9.68,3.3366276791205336,0.3201731804404548
9.69,3.336627679110993,0.3201731804387844
9.700000000000001,3.3366276791014515,0.320173180437114
9.71,3.3366276790919107,0.3201731804354436
9.72,3.3366276790823695,0.3201731804337733
9.73,3.336627679072828,0.3201731804321029
9.74,3.3366276790632874,0.3201731804304325
9.75,3.336627679053746,0.32017318042876214
9.76,3.336627679044205,0.32017318042709175
9.77,3.336627679034664,0.32017318042542137
9.78,3.336627679025123,0.320173180423751
9.790000000000001,3.3366276790155815,0.3201731804220806
9.8,3.3366276790060407,0.3201731804204102
9.81,3.3366276789964995,0.3201731804187398
9.82,3.3366276789869587,0.32017318041706944
9.83,3.3366276789774174,0.32017318041539905
9.84,3.336627678967876,0.32017318041372866
9.85,3.3366276789583353,0.3201731804120583
9.86,3.336627678948794,0.3201731804103879
9.870000000000001,3.336627678939253,0.3201731804087175
9.88,3.336627678929712,0.3201731804070471
9.89,3.3366276789201708,0.32017318040537673
9.9,3.33662767891063,0.32017318040370635
9.91,3.3366276789010887,0.320173180402036
9.92,3.3366276788915474,0.32017318040036563
9.93,3.3366276788820066,0.32017318039869525
9.94,3.3366276788724654,0.32017318039702486
9.950000000000001,3.336627678862924,0.3201731803953545
9.96,3.3366276788533833,0.3201731803936841
9.97,3.336627678843842,0.3201731803920137
9.98,3.3366276788343012,0.3201731803903433
9.99,3.33662767882476,0.32017318038867293
