t,R,T,L
4.48,0.0332738365670333,3.3409959682983335,0.3331620374998305
4.49,0.03327518635055062,3.3409024714400637,0.3331578893504843
4.5,0.033276513426438135,3.3408095008746552,0.33315391564815
4.51,0.03327781807367013,3.340717068520863,0.33315011241120923
4.5200000000000005,0.0332791005696426,3.3406251857840745,0.33314647572516337
4.53,0.03328036119014702,3.3405338635675923,0.3331430017417674
4.54,0.033281600208016446,3.340443112433357,0.3331396866764966
4.55,0.03328281789822034,3.3403529419855174,0.33313652681924166
4.5600000000000005,0.03328401452903135,3.3402633619625637,0.33313351851342693
4.57,0.033285190369308194,3.3401743813758134,0.3331306581693335
4.58,0.03328634568608047,3.340086008797036,0.3331279422594885
4.59,0.03328748074453996,3.3399982523672764,0.3331253673178695
4.6000000000000005,0.033288595808031944,3.339911119805678,0.33312292993910947
4.61,0.033289691138046515,3.3398246184183042,0.3331206267777012
4.62,0.03329076699420985,3.3397387551069606,0.3331184545472022
4.63,0.033291823634252767,3.339653536379498,0.3331164100195193
4.64,0.03329286131344471,3.339568968394782,0.3331144900260714
4.65,0.033293880285267904,3.3394850569272263,0.3331126914545951
4.66,0.03329488080145543,3.3394018073725755,0.3331110112481849
4.67,0.03329586311178328,3.339319224769658,0.33310944640519813
4.68,0.03329682746405878,3.3392373138093925,0.3331079939784697
4.69,0.033297774104109105,3.3391560788437924,0.33310665107452647
4.7,0.03329870327576972,3.3390755238949743,0.33310541485280215
4.71,0.03329961522087284,3.3389956526641646,0.33310428252485186
4.72,0.033300510179235944,3.3389164685407056,0.3331032513535667
4.73,0.03330138838864939,3.3388379746110477,0.333102318652398
4.74,0.03330225008445346,3.3387601736607393,0.33310148178938825
4.75,0.033303095499821286,3.3386830681884567,0.33310073818293817
4.76,0.03330392486609279,3.3386066604209,0.33310008529697877
4.7700000000000005,0.03330473841249172,3.3385309523171736,0.3330995206433621
4.78,0.03330553636611165,3.338455945577747,0.3330990417811055
4.79,0.03330631895190192,3.338381641653422,0.3330986463156353
4.8,0.033307086392653576,3.3383080417542934,0.3330983318980316
4.8100000000000005,0.03330783890898532,3.338235146858714,0.3330980962242721
4.82,0.03330857671932947,3.3381629577222576,0.3330979370344762
4.83,0.0333093000399179,3.3380914748866837,0.3330978521121493
4.84,0.03331000908539893,3.3380206985693905,0.33309783928906833
4.8500000000000005,0.03331070406899604,3.3379506286396556,0.3330978964460707
4.86,0.03331138520096104,3.3378812649179306,0.33309802149859324
4.87,0.033312052689373976,3.337812607030622,0.33309821240319465
4.88,0.03331270674015114,3.3377446544148888,0.33309846715699637
4.89,0.033313347557036854,3.337677406326488,0.3330987837969793
4.9,0.03331397534159534,3.3376108618476246,0.33309916039928084
4.91,0.03331459029320254,3.337545019894799,0.3330995950784914
4.92,0.03331519260903798,3.337479879226654,0.3331000859869515
4.93,0.0333157824840766,3.3374154384518206,0.33310063131404866
4.94,0.0333163601115535,3.337351695949933,0.33310122928946845
4.95,0.03331692568393882,3.3372886496989653,0.33310187819071196
4.96,0.033317479390514756,3.3372262977264997,0.3331025763221992
4.97,0.0333180214183441,3.3371646379382223,0.3331033220227336
4.98,0.033318551952379864,3.337103668104145,0.33310411366578363
4.99,0.03331907117546471,3.3370433858650665,0.333104949658843
5.0,0.03331957926833029,3.3369837887390337,0.33310582844279046
5.01,0.03332007640959668,3.336924874127801,0.3331067484912498
5.0200000000000005,0.03332056277577175,3.3368666393232913,0.33310770830995007
5.03,0.03332103854125058,3.336809081514056,0.3331087064360853
5.04,0.033321503878483996,3.33675219775466,0.33310974143969074
5.05,0.033321958959003944,3.3366959847472604,0.3331108119352312
5.0600000000000005,0.033322403951670604,3.3366404392321476,0.3331119165600758
5.07,0.03332283902312676,3.336585557894476,0.33311305397928154
5.08,0.03332326433799761,3.3365313373267926,0.3331142228873413
5.09,0.03332368005889575,3.336477774034286,0.3331154220076106
5.1000000000000005,0.03332408634642605,3.3364248644400316,0.333116650091733
5.11,0.0333244833591906,3.336372604890242,0.3331179059190665
5.12,0.03332487125379366,3.336320991659511,0.333119188296109
5.13,0.033325250184846535,3.3362700209560665,0.3331204960559247
5.14,0.033325620305015326,3.3362196889164175,0.3331218280582017
5.15,0.033325981765854065,3.336169991405477,0.3331231832009083
5.16,0.03332633471674196,3.336120924286248,0.33312456040395233
5.17,0.03332667930488668,3.3360724834254643,0.3331259586085834
5.18,0.033327015675601125,3.336024664631539,0.3331273767808316
5.19,0.03332734397231239,3.3359774636587747,0.33312881391099525
5.2,0.033327664336571014,3.3359308762115787,0.3331302690131287
5.21,0.03332797690805998,3.335884897948671,0.3331317411245298
5.22,0.033328281824603886,3.3358395244873,0.3331332293052278
5.23,0.033328579222178044,3.3357947514074517,0.3331347326374711
5.24,0.033328869234919914,3.3357505742553224,0.3331362502252653
5.25,0.03332915199561193,3.3357069883979777,0.3331377812040796
5.26,0.03332942763530329,3.3356639891498414,0.3331393247319796
5.2700000000000005,0.03332969628299792,3.335621571878307,0.33314087998218667
5.28,0.03332995806594413,3.3355797319193705,0.3331424461486183
5.29,0.03333021310964648,3.335538464580966,0.33314402244543534
5.3,0.03333046153787769,3.3354977651463034,0.3331456081065894
5.3100000000000005,0.03333070347269053,3.3354576288772066,0.3331472023853707
5.32,0.03333093903442966,3.3354180510174496,0.3331488045539552
5.33,0.03333116834174352,3.335379026796093,0.33315041390295225
5.34,0.03333139151159624,3.3353405514308228,0.33315202974095204
5.3500000000000005,0.03333160865947512,3.335302620046583,0.3331536514005872
5.36,0.033331819899417844,3.3352652276722665,0.33315527823859165
5.37,0.03333202534360912,3.3352283694238607,0.33315690962151945
5.38,0.033332225102623105,3.3351920404079602,0.33315854493296965
5.39,0.03333241928543987,3.335156235723117,0.33316018357328636
5.4,0.03333260799945895,3.335120950462443,0.33316182495916286
5.41,0.03333279135051299,3.3350861797162112,0.33316346852324574
5.42,0.033332969442881215,3.3350519185744596,0.3331651137137386
5.43,0.03333314237930313,3.3350181621295927,0.3331667599940062
5.44,0.03333331026099199,3.334984905478984,0.33316840684217836
5.45,0.03333347318771011,3.334952143685672,0.33317005375432857
5.46,0.03333363125788748,3.334919871709473,0.33317170025017473
5.47,0.033333784568353564,3.334888084601246,0.3331733458563366
5.48,0.03333393321447025,3.3348567774242635,0.33317499011286794
5.49,0.03333407729015724,3.3348259452488236,0.333176632573542
5.5,0.03333421688790652,3.33479558315424,0.3331782728055076
5.51,0.03333435209879678,3.3347656862308397,0.333179910388945
5.5200000000000005,0.03333448301250797,3.3347362495819506,0.33318154491672203
5.53,0.03333460971733571,3.3347072683259,0.3331831759940497
5.54,0.03333473230020579,3.334678737598004,0.33318480323813854
5.55,0.033334850846698814,3.3346506525193185,0.33318642628107686
5.5600000000000005,0.033334965441112877,3.3346230080412744,0.3331880447847407
5.57,0.03333507616638023,3.3345957992669804,0.3331896584094965
5.58,0.033335183104113465,3.3345690213497403,0.33319126682388817
5.59,0.03333528633462965,3.3345426694634455,0.3331928697073558
5.6000000000000005,0.033335385936964876,3.334516738804333,0.33319446674991476
5.61,0.03333548198888881,3.334491224592744,0.33319605765183435
5.62,0.03333557456691923,3.334466122074879,0.33319764212331665
5.63,0.03333566374633658,3.33444142652456,0.33319921988417506
5.64,0.033335749601198505,3.3344171332449837,0.3332007906635134
5.65,0.033335832204354425,3.3343932375704832,0.3332023541994043
5.66,0.03333591162746002,3.3343697348682833,0.3332039102385683
5.67,0.033335987940991844,3.3343466205402597,0.33320545853605243
5.68,0.03333606121426183,3.334323890024697,0.33320699885490884
5.69,0.03333613151543184,3.3343015387980444,0.333208530965874
5.7,0.033336198911528225,3.334279562376677,0.3332100546470469
5.71,0.03333626346845631,3.334257956313332,0.33321156968410054
5.72,0.03333632525101118,3.3342367157244968,0.3332130759174354
5.73,0.033336384322896366,3.3342158358148644,0.3332145731895467
5.74,0.03333644074674007,3.3341953120857015,0.33321606132402604
5.75,0.03333649458410752,3.334175140069107,0.33321754015201094
5.76,0.03333654589551558,3.3341553153290997,0.33321900951193106
5.7700000000000005,0.03333659474044725,3.334135833462705,0.3332204692492538
5.78,0.033336641177366205,3.3341166901010455,0.3332219192162303
5.79,0.03333668526373135,3.3340978809104254,0.3332233592716409
5.8,0.03333672705601134,3.3340794015934208,0.33322478928054144
5.8100000000000005,0.03333676660969915,3.3340612478899665,0.3332262091140087
5.82,0.0333368039793266,3.334043415578445,0.3332276186488864
5.83,0.033336839218478874,3.3340259004767714,0.333229017767531
5.84,0.0333368723798091,3.3340086984434847,0.3332304063575574
5.8500000000000005,0.033336903515052856,3.3339918053788336,0.3332317843115849
5.86,0.03333693267504273,3.333975217225865,0.333233151526983
5.87,0.03333695990972285,3.3339589299715113,0.33323450790561715
5.88,0.03333698526785331,3.3339429394908096,0.3332358533723828
5.89,0.0333370087967361,3.333927241401995,0.3332371878924364
5.9,0.03333703054343258,3.3339118316760854,0.33323851139806254
5.91,0.033337050554183234,3.333896706337106,0.33323982382445394
5.92,0.03333706887438625,3.3338818614449743,0.33324112511163695
5.93,0.033337085548611055,3.333867293096097,0.33324241520427667
5.94,0.03333710062061192,3.3338529974239637,0.3332436940514813
5.95,0.03333711413334149,3.3338389705997464,0.3332449616066073
5.96,0.03333712612896438,3.3338252088328924,0.3332462178270638
5.97,0.033337136648870724,3.3338117083717216,0.3332474626741174
5.98,0.03333714573368976,3.3337984655040223,0.33324869611269703
5.99,0.03333715342330338,3.3337854765576473,0.33324991811119836
6.0,0.033337159756859705,3.333772737901109,0.3332511286412889
6.01,0.03333716477278665,3.333760245944177,0.3332523276777127
6.0200000000000005,0.03333716850880551,3.333747997138471,0.3332535151980946
6.03,0.033337171001944506,3.3337359879780624,0.3332546911827456
6.04,0.033337172288430646,3.3337242149754607,0.3332558556181443
6.05,0.03333717240246745,3.3337126744123946,0.33325700853408285
6.0600000000000005,0.03333717137830069,3.3337013627552365,0.33325814994146635
6.07,0.03333716924984201,3.333690276576785,0.3332592798438983
6.08,0.033337166050333815,3.3336794124863656,0.33326039824802217
6.09,0.033337161812361175,3.333668767130095,0.33326150516337566
6.1000000000000005,0.03333715656786374,3.3336583371911477,0.3332626006022447
6.11,0.033337150348147715,3.33364811939002,0.33326368457951777
6.12,0.03333714318389776,3.333638110484796,0.3332647571125397
6.13,0.033337135105188924,3.333628307271414,0.3332658182209662
6.140000000000001,0.03333712614149861,3.3336187065839304,0.3332668679266177
6.15,0.03333711632171846,3.3336093052947864,0.3332679062533337
6.16,0.03333710567416631,3.3336001003150715,0.3332689332268266
6.17,0.03333709422659814,3.3335910885947913,0.3332699488745363
6.18,0.03333708200621998,3.333582267123132,0.33327095322548383
6.19,0.03333706903969986,3.3335736329287244,0.33327194631012586
6.2,0.033337055353179705,3.333565183079912,0.33327292816020865
6.21,0.033337040971498456,3.3335569145434905,0.3332738988306633
6.22,0.03333702591870533,3.3335488242749243,0.3332748583854512
6.23,0.03333701021904498,3.3335409093931956,0.33327580687022756
6.24,0.03333699389624729,3.3335331670515322,0.33327674433237076
6.25,0.033336976973537824,3.3335255944373943,0.3332776708208792
6.26,0.03333695947364834,3.3335181887724916,0.3332785863862643
6.2700000000000005,0.03333694141882736,3.333510947312805,0.3332794910804428
6.28,0.0333369228308507,3.333503867348601,0.33328038495662976
6.29,0.033336903731032076,3.333496946204453,0.33328126806923086
6.3,0.03333688414023361,3.3334901812392577,0.333282140473735
6.3100000000000005,0.03333686407887641,3.333483569846256,0.3332830022266071
6.32,0.03333684356695114,3.3334771094530495,0.3332838533851806
6.33,0.03333682262402852,3.333470797521618,0.3332846940075499
6.34,0.033336801269269946,3.3334646315483405,0.3332855241524634
6.3500000000000005,0.03333677952143802,3.333458609064012,0.3332863438792155
6.36,0.03333675739890708,3.3334527276338615,0.3332871532475399
6.37,0.033336734990921296,3.3334469838895573,0.3332879517018282
6.38,0.03333671215019454,3.3334413774784535,0.33328874075020615
6.390000000000001,0.03333668898973814,3.33343590475711,0.33328951962690445
6.4,0.03333666552505653,3.3334305634002765,0.33329028840940395
6.41,0.03333664177139243,3.333425351111999,0.33329104717487273
6.42,0.033336617743726885,3.3334202656256178,0.3332917960001663
6.43,0.033336593456779265,3.3334153047037685,0.3332925349618274
6.44,0.033336568925007234,3.3334104661383823,0.3332932641360864
6.45,0.03333654416260676,3.3334057477506853,0.3332939835988608
6.46,0.033336519183512145,3.333401147391199,0.3332946934257556
6.47,0.033336494001395975,3.33339666293974,0.3332953936920631
6.48,0.03333646862966918,3.3333922923054207,0.33329608447276304
6.49,0.03333644308148097,3.3333880334266475,0.3332967658425225
6.5,0.033336417369718874,3.333383884271123,0.3332974378756959
6.51,0.03333639150700875,3.333379842835845,0.333298100646325
6.5200000000000005,0.033336365505714734,3.3333759071471056,0.333298754228139
6.53,0.03333633937789546,3.3333720752575697,0.33329939869528535
6.54,0.03333631313416802,3.3333683451705327,0.3333000341412634
6.55,0.03333628678528832,3.3333647149452865,0.33330066065258507
6.5600000000000005,0.03333626034219391,3.333361182699979,0.3333012783080599
6.57,0.03333623381553743,3.333357746580504,0.3333018871865722
6.58,0.033336207215686545,3.3333544047604993,0.3333024873670815
6.59,0.03333618055272401,3.3333511554413486,0.33330307892862193
6.6000000000000005,0.033336153836447634,3.3333479968521798,0.3333036619503026
6.61,0.033336127076370285,3.333344927249866,0.3333042365113074
6.62,0.03333610028171989,3.333341944919027,0.3333048026908953
6.63,0.03333607346143944,3.3333390481720255,0.3333053605684
6.640000000000001,0.033336046624186995,3.33333623534897,0.33330591022323
6.65,0.033336019778335654,3.3333335048177144,0.3333064517348689
6.66,0.033335992931973604,3.333330854973858,0.33330698518287505
6.67,0.03333596609290408,3.333328284240744,0.3333075106468817
6.68,0.03333593926895125,3.3333257910350387,0.3333080282069805
6.69,0.033335912468663464,3.3333233736875876,0.3333085379446036
6.7,0.03333588569943476,3.333321030654818,0.3333090399401675
6.71,0.033335858968287994,3.333318760430612,0.33330953427405574
6.72,0.03333583228198256,3.333316561534178,0.3333100210267536
6.73,0.033335805647014376,3.3333144325100514,0.33331050027884807
6.74,0.03333577906961594,3.333312371928096,0.33331097211102795
6.75,0.03333575255575626,3.3333103783835027,0.3333114366040841
6.76,0.03333572611114091,3.33330845049679,0.3333118938389089
6.7700000000000005,0.033335699741212,3.3333065869138028,0.3333123438964967
6.78,0.03333567345114818,3.3333047863057153,0.3333127868579437
6.79,0.033335647245864644,3.3333030473690277,0.3333132228044478
6.8,0.033335621130013135,3.3333013688255684,0.3333136518173088
6.8100000000000005,0.03333559510798194,3.3332997494224927,0.33331407397792834
6.82,0.03333556918389614,3.3332981879322703,0.3333144893678086
6.83,0.033335543364104235,3.333296683018875,0.3333148980570671
6.84,0.03333551765525094,3.3332952333414934,0.3333153001133382
6.8500000000000005,0.03333549206170203,3.3332938376930943,0.33331569561366725
6.86,0.03333546658762382,3.33329249488853,0.3333160846349058
6.87,0.03333544123698314,3.3332912037645372,0.3333164672537118
6.88,0.03333541601354738,3.333289963179739,0.33331684354654934
6.890000000000001,0.03333539092088439,3.3332887720146402,0.333317213589689
6.9,0.0333353659623626,3.3332876291716333,0.3333175774592076
6.91,0.033335341141150936,3.3332865335749933,0.33331793523098824
6.92,0.03333531646021886,3.3332854841708803,0.33331828698072036
6.93,0.03333529192233634,3.33328447992734,0.33331863278389956
6.94,0.03333526753007389,3.3332835198343007,0.333318972715828
6.95,0.033335243285802535,3.333282602903577,0.33331930685161393
6.96,0.03333521919169383,3.3332817281688674,0.333319635266172
6.97,0.033335195250038564,3.3332808946658523,0.3333199580330261
6.98,0.03333517146580081,3.3332801012727082,0.3333202752147181
6.99,0.033335147842052146,3.3332793469952167,0.33332058687995386
7.0,0.033335124381058456,3.3332786308988984,0.3333208930995226
7.01,0.0333351010849402,3.333277952067784,0.3333211939438166
7.0200000000000005,0.03333507795567239,3.3332773096044144,0.33332148948283163
7.03,0.03333505499508462,3.3332767026298407,0.3333217797861667
7.04,0.03333503220486104,3.333276130283623,0.33332206492302435
7.05,0.03333500958654034,3.333275591723833,0.3333223449622103
7.0600000000000005,0.033334987141515816,3.3332750861270517,0.3333226199721337
7.07,0.0333349648710353,3.3332746126883697,0.33332289002080706
7.08,0.0333349427762012,3.3332741706213875,0.3333231551758462
7.09,0.03333492085797049,3.3332737591582173,0.33332341550447037
7.1000000000000005,0.0333348991171547,3.333273377549479,0.33332367107350214
7.11,0.033334877554419926,3.333273025064304,0.33332392194936733
7.12,0.033334856171288924,3.3332727009145207,0.3333241681956557
7.13,0.03333483497060274,3.3332724042197275,0.33332440987199685
7.140000000000001,0.033334813953330864,3.333272134248624,0.33332464704182596
7.15,0.033334793120275846,3.333271890290046,0.33332487976823394
7.16,0.03333477247213729,3.333271671648125,0.33332510811381155
7.17,0.033334752009511866,3.3332714776422883,0.3333253321406496
7.18,0.033334731732893266,3.3332713076072573,0.3333255519103386
7.19,0.033334711642672286,3.3332711608930503,0.3333257674839691
7.2,0.033334691739136744,3.33327103686498,0.33332597892213156
7.21,0.033334672022471534,3.333270934903653,0.33332618628491634
7.22,0.0333346524927586,3.3332708544049736,0.3333263896319137
7.23,0.03333463314997693,3.3332707947801405,0.3333265890222137
7.24,0.03333461399400259,3.333270755455646,0.3333267845144065
7.25,0.03333459502460869,3.333270735873281,0.33332697616658197
7.26,0.03333457624150348,3.3332707354869444,0.3333271640362678
7.2700000000000005,0.03333455764583473,3.333270753636856,0.33332734817796417
7.28,0.033334539238269956,3.3332707897100775,0.33332752864628973
7.29,0.033334521018710504,3.3332708431644265,0.33332770549644936
7.3,0.03333450298698949,3.3332709134701104,0.33332787878309106
7.3100000000000005,0.033334485142871836,3.333271000109729,0.3333280485603058
7.32,0.03333446748605425,3.333271102578271,0.33332821488162745
7.33,0.03333445001616524,3.333271220383117,0.333328377800033
7.34,0.0333344327327651,3.3332713530440365,0.3333285373679424
7.3500000000000005,0.033334415635345935,3.333271500093191,0.33332869363721856
7.36,0.033334398723331625,3.3332716610751327,0.3333288466591675
7.37,0.03333438199607787,3.3332718355468027,0.33332899648453806
7.38,0.03333436545287213,3.3332720230775346,0.33332914316352225
7.390000000000001,0.033334349092933695,3.3332722232490513,0.33332928674575496
7.4,0.03333433291548904,3.333272435647797,0.33332942728032694
7.41,0.03333431692075171,3.33327265976528,0.3333295648159519
7.42,0.03333430110836827,3.333272895156129,0.33332969940070145
7.43,0.033334285477631065,3.3332731414164485,0.3333298310820415
7.44,0.03333427002778632,3.3332733981524916,0.3333299599068847
7.45,0.03333425475803408,3.3332736649806587,0.3333300859215903
7.46,0.033334239667528257,3.333273941527498,0.33333020917196465
7.47,0.03333422475537661,3.333274227429704,0.3333303297032605
7.48,0.03333421002064074,3.33327452233412,0.3333304475601776
7.49,0.03333419546233611,3.3332748258977354,0.33333056278686235
7.5,0.03333418107943202,3.3332751377876884,0.3333306754269079
7.51,0.03333416687085163,3.3332754576812644,0.33333078552335427
7.5200000000000005,0.03333415283547194,3.333275785265896,0.333330893118688
7.53,0.03333413897212381,3.3332761202391623,0.3333309982548427
7.54,0.033334125279720184,3.333276462294406,0.33333110097335455
7.55,0.033334111757990934,3.3332768110382993,0.33333120131625765
7.5600000000000005,0.03333409840605879,3.3332771661505936,0.3333312993243497
7.57,0.03333408522285697,3.333277527337269,0.33333139503770043
7.58,0.03333407220729065,3.333277894312418,0.33333148849584865
7.59,0.033334059358237036,3.333278266798247,0.33333157973780186
7.6000000000000005,0.033334046674545294,3.333278644525075,0.3333316688020365
7.61,0.03333403415503657,3.3332790272313346,0.33333175572649776
7.62,0.03333402179850401,3.333279414663571,0.33333184054859977
7.63,0.033334009603712744,3.333279806576442,0.3333319233052253
7.640000000000001,0.03333399756939988,3.33328020273272,0.33333200403272617
7.65,0.03333398569427451,3.3332806029032893,0.333332082766923
7.66,0.03333397397701771,3.333281006867147,0.33333215954310513
7.67,0.033333962416282566,3.3332814144114047,0.3333322343960308
7.68,0.0333339510108509,3.3332818253106615,0.33333230736042174
7.69,0.03333393976004082,3.3332822392733994,0.3333323784722487
7.7,0.03333392866267945,3.333282656077117,0.3333324477654907
7.71,0.033333917717514774,3.3332830755141494,0.3333325152734342
7.72,0.033333906923279734,3.3332834973832397,0.33333258102887564
7.73,0.033333896278692224,3.3332839214895373,0.33333264506412097
7.74,0.03333388578245509,3.3332843476446,0.33333270741098603
7.75,0.03333387543325613,3.3332847756663924,0.33333276810079643
7.76,0.03333386522976809,3.3332852053792856,0.33333282716438745
7.7700000000000005,0.033333855170648685,3.3332856366140597,0.33333288463210414
7.78,0.033333845254540556,3.333286069207901,0.33333294053380125
7.79,0.03333383548007132,3.333286503004403,0.3333329948988434
7.8,0.03333382584585354,3.333286937853568,0.3333330477561048
7.8100000000000005,0.03333381635048471,3.333287373611803,0.3333330991339695
7.82,0.03333380699056533,3.333287810450866,0.33333314904925704
7.83,0.03333379777016985,3.333288247381571,0.33333319756014135
7.84,0.033333788684954416,3.333288684730996,0.33333324467735315
7.8500000000000005,0.03333377973364958,3.333289122351061,0.33333329042839505
7.86,0.033333770914972645,3.3332895600998085,0.3333333348402896
7.87,0.033333762227628363,3.333289997841302,0.333333377939583
7.88,0.03333375367030959,3.3332904354455217,0.33333341975234876
7.890000000000001,0.03333374524169796,3.333290872788259,0.3333334603041914
7.9,0.0333337369404645,3.333291309751015,0.3333334996202504
7.91,0.03333372876527037,3.333291746220898,0.3333335377252034
7.92,0.033333720714767465,3.3332921820905166,0.33333357464327057
7.930000000000001,0.033333712787599126,3.333292617257879,0.33333361039821774
7.94,0.033333704982400764,3.333293051626288,0.3333336450133605
7.95,0.033333697297800544,3.3332934851042375,0.3333336785115677
7.96,0.033333689732625175,3.3332939175634673,0.33333371091739844
7.97,0.03333368228585499,3.3332943488481472,0.3333337422566323
7.98,0.03333367495618144,3.333294778865193,0.3333337725516632
7.99,0.03333366774229239,3.333295207526094,0.3333338018244636
8.0,0.033333660642876545,3.33329563474604,0.33333383009662754
8.01,0.03333365365662421,3.3332960604437956,0.33333385738937527
8.02,0.0333336467822281,3.333296484541575,0.3333338837235584
8.03,0.0333336400183841,3.333296906964915,0.33333390911966443
8.040000000000001,0.033333633363792026,3.333297327642546,0.33333393359782204
8.05,0.033333626817156445,3.3332977465062674,0.33333395717780573
8.06,0.03333362037718741,3.3332981634908214,0.3333339798790407
8.07,0.03333361404260125,3.333298578533766,0.3333340017206078
8.08,0.03333360781212138,3.333298991575347,0.3333340227212485
8.09,0.033333601684479,3.333299402558373,0.33333404289936963
8.1,0.03333359565841396,3.33329981142809,0.3333340622730483
8.11,0.03333358973267551,3.33330021813205,0.33333408086003685
8.120000000000001,0.033333583906023014,3.3333006226199906,0.33333409867776775
8.13,0.033333578177226826,3.333301024843704,0.3333341157433583
8.14,0.033333572545069,3.333301424756912,0.33333413207361573
8.15,0.033333567008344105,3.333301822315139,0.333334147685042
8.16,0.03333356156585996,3.333302217475586,0.3333341625938387
8.17,0.03333355621643846,3.3333026101970047,0.3333341768159119
8.18,0.03333355095891631,3.3333030004395674,0.3333341903668771
8.19,0.03333354579214584,3.333303388164745,0.33333420326206403
8.2,0.03333354071499576,3.3333037733351776,0.3333342155165216
8.21,0.03333353572635193,3.333304155914548,0.33333422714502287
8.22,0.03333353082499763,3.3333045358751625,0.3333342381625043
8.23,0.033333526009415575,3.333304913210531,0.33333424858478805
8.24,0.03333352127843551,3.333305287893883,0.33333425842625347
8.25,0.033333516630933695,3.3333056598973116,0.3333342677009288
8.26,0.033333512065802394,3.333306029193639,0.33333427642260904
8.27,0.03333350758195056,3.333306395756301,0.33333428460486114
8.28,0.033333503178304476,3.333306759559229,0.33333429226102923
8.290000000000001,0.033333498853808374,3.3333071205767295,0.3333342994042402
8.3,0.03333349460742518,3.3333074787833645,0.33333430604740866
8.31,0.03333349043813709,3.3333078341538345,0.33333431220324256
8.32,0.03333348634494626,3.3333081866628587,0.33333431788424844
8.33,0.033333482326875476,3.333308536285055,0.3333343231027366
8.34,0.03333347838296879,3.3333088829948245,0.33333432787082656
8.35,0.033333474512292176,3.333309226766227,0.33333433220045244
8.36,0.03333347071393421,3.3333095675728677,0.33333433610336805
8.370000000000001,0.0333334669870067,3.333309905387775,0.3333343395911524
8.38,0.03333346333064537,3.3333102401832817,0.333334342675215
8.39,0.033333459744010495,3.3333105719309084,0.33333434536680107
8.4,0.03333345622628757,3.333310900601242,0.33333434767699693
8.41,0.03333345277668797,3.3333112261638176,0.3333343496167354
8.42,0.033333449394449585,3.333311548587,0.333334351196801
8.43,0.03333344607883752,3.3333118678378644,0.3333343524278352
8.44,0.03333344282914471,3.3333121838820783,0.33333435332034195
8.45,0.03333343964469259,3.33331249668378,0.33333435388469296
8.46,0.033333436524831776,3.333312806205464,0.3333343541311327
8.47,0.033333433468942686,3.3333131124078577,0.33333435406978423
8.48,0.03333343047618688,3.3333134152813098,0.3333343537099971
8.49,0.03333342754391946,3.333313715046345,0.33333435305616776
8.5,0.0333334246708336,3.333314011756319,0.33333435211602896
8.51,0.03333342185603093,3.333314305414837,0.33333435089820385
8.52,0.033333419098622315,3.3333145960261596,0.33333434941115775
8.53,0.03333341639772796,3.3333148835951545,0.33333434766320175
8.540000000000001,0.0333334137524775,3.333315168127252,0.3333343456624966
8.55,0.03333341116201007,3.333315449628395,0.3333343434170566
8.56,0.033333408625474396,3.333315728104996,0.3333343409347533
8.57,0.033333406142028885,3.3333160035638865,0.33333433822331937
8.58,0.0333334037108417,3.333316276012273,0.33333433529035256
8.59,0.033333401331090876,3.3333165454576896,0.3333343321433192
8.6,0.03333339900196436,3.3333168119079506,0.3333343287895582
8.61,0.03333339672266015,3.333317075371104,0.3333343252362849
8.620000000000001,0.033333394492386335,3.3333173358553863,0.3333343214905949
8.63,0.03333339231036121,3.333317593369172,0.3333343175594675
8.64,0.03333339017581334,3.3333178479209313,0.33333431344977027
8.65,0.03333338808798168,3.3333180995191802,0.333334309168262
8.66,0.03333338604611562,3.3333183481724347,0.3333343047215972
8.67,0.03333338404947509,3.333318593889165,0.3333343001163294
8.68,0.03333338209733067,3.3333188366777473,0.3333342953589154
8.69,0.03333338018896364,3.333319076546417,0.3333342904557188
8.700000000000001,0.03333337832366606,3.333319313503224,0.3333342854130138
8.71,0.03333337650074092,3.333319547555984,0.3333342802369893
8.72,0.03333337471950213,3.3333197787122315,0.3333342749337524
8.73,0.03333337297927471,3.3333200069791746,0.3333342695093323
8.74,0.033333371279386195,3.3333202323655318,0.33333426396958166
8.75,0.033333369618919556,3.333320454935787,0.3333342583172225
8.76,0.033333367997068,3.333320674732229,0.33333425255609395
8.77,0.033333366413143814,3.3333208917729826,0.33333424669126044
8.78,0.03333336486646735,3.333321106076366,0.33333424072768675
8.790000000000001,0.033333363356367,3.3333213176608627,0.33333423467024054
8.8,0.03333336188217925,3.3333215265450913,0.33333422852369515
8.81,0.03333336044324863,3.333321732747778,0.3333342222927327
8.82,0.03333335903892775,3.3333219362877284,0.33333421598194646
8.83,0.03333335766857728,3.333322137183797,0.3333342095958443
8.84,0.03333335633156597,3.3333223354548616,0.333334203138851
8.85,0.03333335502727066,3.3333225311197916,0.33333419661531105
8.86,0.03333335375507627,3.333322724197421,0.333334190029492
8.870000000000001,0.0333333525143758,3.3333229147065206,0.3333341833855867
8.88,0.03333335130457035,3.3333231026657675,0.33333417668771653
8.89,0.03333335012506911,3.333323288093717,0.333334169939934
8.9,0.033333348975289376,3.333323471008775,0.33333416314622555
8.91,0.03333334785465652,3.3333236514291693,0.33333415631051466
8.92,0.03333334676260404,3.3333238293729197,0.3333341494366644
8.93,0.033333345698573554,3.3333240048578103,0.33333414252848026
8.94,0.033333344662014756,3.3333241779013605,0.3333341355897132
8.950000000000001,0.033333343652385494,3.3333243485207973,0.33333412862406214
8.96,0.03333334266915171,3.333324516733026,0.3333341216351771
