t,C_6PG,C_Ru5P,C_R5P,C_X5P,C_S7P,C_E4P,C_G6P,C_NADP,C_NADPH,C_MgATP
2.52,1.7098406762681808,0.00016969599366859888,0.007248922201367009,0.0029475415952190218,0.004834109203152883,0.0020547782125428077,3.2487384682156044,0.09735052490126757,0.2120822304242438,3.4762853884891385
2.5300000000000002,1.7091096603569975,0.00016774529970989323,0.00715679187978721,0.0029183335420929035,0.004777509074116178,0.002027388726431435,3.258276004703704,0.09731819124001645,0.21221376693740263,3.4784319641377888
2.54,1.708373046017582,0.00016583827724426823,0.0070656660988542355,0.002889429585035636,0.004721564303611207,0.0020003056694881537,3.267815488477117,0.09728621061250547,0.21234489572767606,3.4805692098905596
2.5500000000000003,1.7076309779018022,0.00016397390555042404,0.00697553530856107,0.0028608264107291715,0.004666267458467262,0.001973526805442829,3.2773569171319963,0.09725457951377758,0.2124756166664146,3.48269718425133
2.56,1.7068835984104105,0.00016215118893216996,0.006886390054033215,0.0028325207439932414,0.0046116111865197595,0.0019470498991886992,3.2869002881901848,0.09722329448438499,0.21260592963373176,3.4848159452343457
2.57,1.706131047784953,0.00016036915283464657,0.006798220973936128,0.0028045093471744786,0.004557588215958336,0.0019208727169078615,3.2964455990993433,0.0971923521066656,0.2127358345184911,3.4869255503769154
2.58,1.7053734642270293,0.0001586268384466956,0.006711018798658892,0.0027767890194672746,0.00450419135475577,0.0018949930262670874,3.3059928472330293,0.09716174899964124,0.21286533121830478,3.489026056755556
2.59,1.7046109836780945,0.00015692331593238803,0.006624774351337369,0.002749356597139137,0.004451413489201424,0.0018694085958601777,3.315542029891306,0.09713148183089068,0.21299441963938553,3.4911175209591567
2.6,1.7038437399561,0.0001552576780552049,0.006539478545901897,0.0027222089528139595,0.004399247583392385,0.0018441171954605817,3.3250931443008027,0.09710154731055873,0.21312309969655283,3.4931999991073157
2.61,1.70307186479219,0.0001536290392786745,0.0064551223859643046,0.0026953429950246233,0.004347686678466636,0.0018191165960584736,3.3346461876149207,0.09707194219035618,0.21325137131319583,3.495273546856018
2.62,1.7022954878590568,0.00015203653531315842,0.006371696963779118,0.0026687556677919538,0.004296723891821984,0.00179440456988797,3.3442011569140684,0.09704266326296725,0.21337923442123263,3.497338219402253
2.63,1.7015147367987256,0.00015047932268212564,0.0062891934592142155,0.0026424439502094727,0.004246352416341504,0.0017699788904619743,3.3537580492058834,0.09701370736147596,0.21350668896106945,3.4993940714885494
2.64,1.7007297372497663,0.0001489565783079133,0.006207603138730795,0.0026164048560339058,0.0041965655196254175,0.0017458373326146115,3.3633168614254676,0.09698507135881133,0.2136337348815593,3.5014411574074398
2.65,1.6999406128739374,0.00014746749911697532,0.0061269173543727715,0.0025906354332814827,0.004147356543229484,0.0017219776725512922,3.3728775904356167,0.09695675216721125,0.21376037213996044,3.5034795310058358
2.66,1.699147485382255,0.00014601130166461734,0.0060471275427655055,0.002565132763829989,0.004098718901909831,0.0016983976879063648,3.382440233027057,0.09692874673770537,0.21388660070189477,3.505509245689337
2.67,1.6983504746149047,0.0001445872190502622,0.00596822522362465,0.002539893962736784,0.004050646082897517,0.0016750951578053718,3.392004785918574,0.09690105205707285,0.21401242054133435,3.5075303544335763
2.68,1.6975496987103367,0.00014319449335080243,0.005890201997450739,0.0025149161770844815,0.004003131645217831,0.001652067862929907,3.4015712457569705,0.09687366514062308,0.21413783164063493,3.5095429098072395
2.69,1.6967452737974937,0.00014183239196101168,0.005813049547603756,0.0024901965873694656,0.003956169218812852,0.0016293135856165764,3.4111396091179547,0.0968465830472619,0.21426283399031867,3.511546963932658
2.7,1.6959373141487908,0.00014050020081678288,0.0057367596381538676,0.0024657324064388756,0.003909752503867315,0.0016068301099379076,3.420709872506131,0.09681980287300987,0.21438742758909907,3.513542568506712
2.71,1.695125932224011,0.0001391972230800648,0.005661324112737297,0.0024415208790113862,0.003863875270094672,0.0015846152217969154,3.4302820323552035,0.0967933217496123,0.21451161244384892,3.515529774807449
2.72,1.694311238694207,0.00013792277881736827,0.0055867348935997605,0.002417559281307201,0.0038185313560213153,0.0015626667090303395,3.4398560850282207,0.09676713684407615,0.21463538856955752,3.5175086336980863
2.73,1.6934933424650749,0.00013667620469564942,0.005512983980648938,0.0023938449206836114,0.0037737146682773203,0.0015409823615195068,3.4494320268178185,0.09674124535822362,0.21475875598928765,3.519479195630935
2.74,1.6926723506997978,0.00013545685369556796,0.00544006345051588,0.0023703751352760864,0.0037294191808936524,0.0015195599713087827,3.459009853946471,0.09671564452826285,0.2148817147341324,3.521441510651256
2.75,1.6918483688413612,0.00013426409484212232,0.005367965455625464,0.0023471472936449325,0.0036856389346058985,0.001498397332731645,3.468589562566736,0.09669033162437518,0.21500426484317164,3.5233956284010426
2.7600000000000002,1.6910215006343374,0.0001330973129526599,0.005296682223275784,0.002324158794427484,0.003642368036164457,0.0014774922425443509,3.478171148761511,0.09666530395031954,0.21512640636342842,3.525341598122727
2.77,1.690191848146143,0.0001319559084022642,0.0052262060547265815,0.002301407065995861,0.0035996006576512556,0.0014568425000672227,3.48775460854428,0.09664055884305343,0.2152481393498248,3.52727946866282
2.7800000000000002,1.6893595117877664,0.00013083929690651692,0.005156529324296621,0.0022788895661202575,0.00355733103580293,0.0014364459073335281,3.497339937859375,0.09661609367237099,0.2153694638651378,3.529209288475473
2.79,1.688524590333965,0.0001297469093216371,0.005087644478470102,0.0022566037816378033,0.0035155534713405246,0.0014163002692459798,3.506927132582226,0.09659190584055778,0.21549037997995488,3.5311311056259704
2.8000000000000003,1.687687180958597,0.00012867819070523274,0.005019544034886646,0.0022345472280364377,0.003474262328294569,0.0013964033936768835,3.516516188519594,0.09656799278137958,0.2156108877726379,3.533044967796158
2.81,1.6868473797322978,0.00012763257702908042,0.004952220577635298,0.002212717446369395,0.0034334520330089238,0.0013767530896860649,3.526107101408801,0.09654435193890779,0.21573098732954668,3.5349509223492044
2.82,1.6860052810585182,0.00012660952318034472,0.004885666761051001,0.0021911120063073932,0.003393117073902438,0.001357347170078724,3.5356998669192445,0.0965209807926237,0.21585067874466704,3.536849016258108
2.83,1.6851609776262597,0.00012560850598863238,0.00481987530938001,0.0021697285062073205,0.003353252000870888,0.0013381834518591549,3.5452944806527946,0.09649787685998965,0.21596996211952854,3.5387392961005113
2.84,1.6843145606202783,0.000124629014804425,0.004754839014389185,0.0021485645716955008,0.0033138514245127197,0.001319259755638711,3.5548909381436506,0.09647503768778891,0.216088837563267,3.540621808086554
2.85,1.683466119741162,0.0001236705512558838,0.004690550734501852,0.00212761785535218,0.0032749100154955187,0.0013005739058254634,3.564489234858604,0.09645246085174847,0.2162073051925801,3.542496598062319
2.86,1.682615743224983,0.0001227326290180295,0.00462700339394187,0.002106886036400983,0.0032364225039289264,0.0012821237308210513,3.5740893661972986,0.09643014395617414,0.21632536513168305,3.544363711513225
2.87,1.6817635178625243,0.0001218147735942973,0.004564189981885812,0.0020863668204033005,0.0031983836787439473,0.0012639070632247068,3.583691327492498,0.09640808463359797,0.21644301751226386,3.546223193567352
2.88,1.6809095290180802,0.00012091652211046727,0.004502103551623351,0.0020660579389576487,0.0031607883870787036,0.0012459217400444757,3.5932951140103486,0.09638628054443801,0.21656026247343863,3.5480750889987123
2.89,1.6800538606478321,0.00012003742312096921,0.004440737219725772,0.0020459571494039607,0.0031236315336705834,0.0012281656029156096,3.6029007209506507,0.09636472937667051,0.2166771001617064,3.5499194422304625
2.9,1.679196595317797,0.00011917703642756344,0.004380084165222679,0.0020260622345328484,0.003086908080254833,0.001210636498326154,3.612508143447126,0.09634342884551428,0.21679353073090415,3.5517562973380516
2.91,1.678337814221352,0.00011833493291039592,0.004320137628786827,0.002006371002299798,0.0030506130449695465,0.0011933322778497092,3.622117376567688,0.09632237669312754,0.21690955434216116,3.5535856980523164
2.92,1.6774775971963327,0.00011751069437142916,0.004260890911927161,0.0019868812855443336,0.0030147415017670962,0.0011762507983853873,3.631728415314717,0.09630157068831706,0.21702517116385364,3.5554076877625116
2.93,1.6766160227417048,0.00011670391339024763,0.004202337376189968,0.0019675909417141177,0.0029792885798319616,0.0011593899224049404,3.6413412546253334,0.0962810086262596,0.2171403813715588,3.5572223095192843
2.94,1.6757531682075162,0.000115914185763464,0.004144470441717501,0.0019484978511349047,0.0029442494623294607,0.0011427475148299004,3.650955889371177,0.0962606883212414,0.21725518514813197,3.559029606060958
2.95,1.6748891098945853,0.00011514110679849,0.004087283586151281,0.0019295999160400513,0.002909619385510252,0.0011263214416624935,3.6605723143584497,0.09624060760302723,0.2173695826837196,3.5608296198276697
2.96,1.6740239225715712,0.00011438429251831999,0.004030770345724601,0.0019108950644954222,0.0028753936400854494,0.0011101095799428832,3.6701905243296093,0.09622076433668458,0.2174835741753604,3.5626223928971217
2.97,1.673157679749831,0.00011364336845223051,0.003974924313522744,0.0018923812479602386,0.002841567569659414,0.0010941098129722418,3.6798105139629156,0.09620115641188981,0.2175971598271228,3.5644079670222837
2.98,1.6722904537082137,0.0001129179691151689,0.003919739138686587,0.001874056440949862,0.00280813657013985,0.0010783200303965592,3.6894322778726782,0.0961817817422987,0.21771033985006522,3.5661863836354457
2.99,1.6714223155094243,0.00011220773784170855,0.003865208525654321,0.00185591864077073,0.002775096089185413,0.0010627381284531872,3.6990558106095386,0.09616263826525141,0.21782311446219096,3.5679576838511395
3.0,1.6705533350160398,0.0001115123266291889,0.0038113262334110746,0.0018379658672596293,0.002742441625659468,0.0010473620102231303,3.708681106660746,0.09614372394148692,0.21793548388840267,3.5697219084690097
3.0100000000000002,1.6696835809061714,0.00011083139599003843,0.0037580860747463926,0.0018201961625272797,0.0027101687290899566,0.0010321895858890582,3.7183081604504404,0.0961250367548667,0.2180474483604567,3.571479097976633
3.02,1.668813120688779,0.00011016461481328212,0.003705481915519632,0.0018026075907062564,0.0026782729991354174,0.0010172187729990622,3.727936966339933,0.09610657471210776,0.21815900811691746,3.573229292552291
3.0300000000000002,1.667942020718631,0.00010951166023523235,0.0036535076739332016,0.0017851982377032243,0.00264675008505711,0.0010024474967361334,3.7375675186279915,0.09608833584252506,0.21827016340311148,3.574972532067693
3.04,1.6670703462109155,0.00010887221751936391,0.003602157319813723,0.0017679662109555093,0.0026155956851972935,0.0009878736901933875,3.747199811551122,0.0960703181977832,0.21838091447108132,3.5767088560906495
3.0500000000000003,1.6661981612554995,0.0001082459799453726,0.0035514248739010367,0.0017509096391919833,0.0025848055464636126,0.0009734952946550084,3.756833839283858,0.09605251985165741,0.21849126157953963,3.578438303887695
3.06,1.6653255288308375,0.00010763264870741793,0.003501304407145124,0.0017340266721982843,0.0025543754638196314,0.0009593102598829394,3.766469595939045,0.0960349388998041,0.2186012049938226,3.580160914426663
3.0700000000000003,1.6644525108551687,0.00010703193140354076,0.0034517900401497166,0.001717315480205791,0.002524301279546268,0.000945316543016385,3.7761070755680084,0.09601757345819655,0.21871074498587356,3.5818767263841575
3.08,1.6635791684945938,0.00010644353084363197,0.003402875943572611,0.0017007742506842103,0.002494578880901931,0.0009315120979579471,3.7857462721598436,0.0960004216523863,0.21881988183442924,3.5835857781867535
3.09,1.6627055616896467,0.00010586716329497697,0.003354556335652554,0.0016844011930363285,0.0024652042026702316,0.0009178948936729977,3.795387179643352,0.09598348163466333,0.2189286158245889,3.585288107949558
3.1,1.6618317492774224,0.000105302554287375,0.0033068254819420277,0.001668194537272175,0.0024361732259899857,0.0009044629104425381,3.8050297918869616,0.09596675157994987,0.2190369472478539,3.586983753492985
3.11,1.6609577890726086,0.0001047494359624473,0.0032596776948976385,0.0016521525330994691,0.002407481977445967,0.0008912141376296262,3.814674102698789,0.09595022968315822,0.21914487640213542,3.5886727523541304
3.12,1.6600837378812119,0.00010420754695451971,0.0032131073332313928,0.0016362734496953328,0.002379126528584184,0.0008781465739292764,3.8243201058269345,0.09593391415894861,0.21925240359170872,3.5903551417893045
3.13,1.659209651513997,0.00010367663227825054,0.003167108801270133,0.0016205555754816806,0.002351102995432894,0.0008652582276217061,3.8339677949597646,0.09591780324149388,0.2193595291271674,3.5920309587765202
3.14,1.6583355847996386,0.00010315644322300356,0.0031216765483230574,0.0016049972179042727,0.0023234075380293285,0.0008525471168289103,3.8436171637262126,0.09590189518425118,0.2194662533253778,3.593700240017947
3.15,1.65746159159759,0.00010264673725396632,0.0030768050680573976,0.001589596703215447,0.0022960363599521614,0.0008400112697745838,3.853268205696066,0.09588618825974096,0.21957257650943307,3.5953630219423167
3.16,1.6565877248106626,0.00010214727792001342,0.0030324888978821795,0.001574352376260512,0.002268985707859679,0.0008276487250473718,3.8629209143802634,0.0958706807593326,0.21967849900860714,3.5970193407072952
3.17,1.6557140363973195,0.0001016578347683152,0.0029887226183401444,0.0015592626002678188,0.0022422518710337024,0.000815457531867467,3.8725752832311895,0.09585537099303731,0.21978402115830878,3.5986692322018072
3.18,1.6548405773836847,0.0001011781832656914,0.002945500852507752,0.0015443257566424954,0.0022158311809292053,0.0008034357503565365,3.8822313056429745,0.09584025728930809,0.21988914330003556,3.600312732048326
3.19,1.6539673978752636,0.00010070810472671023,0.002902818265403342,0.0015295402447638592,0.002189720010729686,0.0007915814518109946,3.8918889749517867,0.09582533799484651,0.21999386578132746,3.6019498756051176
3.2,1.6530945470684242,0.00010024738624657982,0.002860669563404225,0.0015149044817862369,0.0021639147749078266,0.0007798927189761026,3.9015482844361373,0.09581061147441522,0.22009818895572078,3.603580697968454
3.21,1.6522220734547968,9.979581237254908e-05,0.002819049497241687,0.0015004169013655268,0.00213841192704774,0.0007683676357271743,3.9112092273163945,0.09579607610457437,0.22020211318287347,3.6052052339997473
3.22,1.6513500247065842,9.935317042529873e-05,0.0027779528591136983,0.0014860759541681023,0.0021132079605509233,0.0007570042942387487,3.9208717967555957,0.09578173027746259,0.22030563882840712,3.606823518311451
3.23,1.6504784474900478,9.891925888849165e-05,0.0027373744784840244,0.0014718801087825176,0.0020882994099937504,0.0007458008060804939,3.930535985860547,0.09576757240683748,0.22040876626368516,3.608435585243677
3.24,1.6496073876245378,9.849388100520403e-05,0.0026973092242791826,0.0014578278507054,0.002063682849368686,0.0007347552943495272,3.9402017876815276,0.0957536009232344,0.22051149586589847,3.6100414688854547
3.25,1.648736890094034,9.807684468081137e-05,0.0026577520043736835,0.001443917682152322,0.0020393548916601465,0.0007238658938795362,3.949869195212585,0.09573981427376727,0.22061382801802,3.6116412030769345
3.2600000000000002,1.647866999058448,9.766796239037856e-05,0.002618697765084336,0.001430148121872041,0.0020153121884255946,0.0007131307514503585,3.9595382013918394,0.09572621092193456,0.2207157631087594,3.6132348214115506
3.27,1.646997757864696,9.726705109055487e-05,0.0025801414906736677,0.0014165177049641283,0.0019915514293819066,0.0007025480259980351,3.9692087991017813,0.09571278934743081,0.2208173015325176,3.6148223572381553
3.2800000000000002,1.6461292090575337,9.687393213597319e-05,0.002542078202862405,0.001403024982699966,0.0019680693419969713,0.0006921158888253232,3.978880981169576,0.0956995480459635,0.2209184436893413,3.616403843663116
3.29,1.6452613943901613,9.648843120015404e-05,0.0025045029603510717,0.001389668522347131,0.0019448626910865596,0.000681832523812682,3.9885547403673636,0.09568648552907517,0.22101918998487743,3.617979313552377
3.3000000000000003,1.6443943548345896,9.611037820091392e-05,0.0024674108583506464,0.0013764469069971483,0.0019219282784164315,0.0006716961276297175,3.998230069412567,0.09567360032397113,0.2211195408303277,3.6195487995334945
3.31,1.6435281305917775,9.573960723027842e-05,0.002430797028122337,0.0013633587353966319,0.001899262942309709,0.0006617049099471019,4.007906960968194,0.09566089097335231,0.22121949664240284,3.6211123339976266
3.3200000000000003,1.642662761101531,9.537595648889964e-05,0.0023946566365264177,0.0013504026217817952,0.0018768635572594871,0.0006518570936489505,4.0175854076431445,0.09564835603525375,0.2213190578432771,3.6226699491014998
3.33,1.6417982850521713,9.501926822497846e-05,0.002358984885580177,0.001337577195716347,0.001854727033546712,0.0006421509150456738,4.027265401992516,0.09563599408288814,0.22141822486054255,3.624221676769333
3.34,1.640934740441998,9.466938745450945e-05,0.00232377701315895,0.0013248811010729083,0.0018328503162118623,0.0006325846205901919,4.0369469365176425,0.09562380370289321,0.22151699812721842,3.6257675487019623
3.35,1.6400721647234835,9.43261587355945e-05,0.0022890282955145055,0.0013123129936467273,0.001811230382993136,0.0006231564580182922,4.0466300036657055,0.09561178349102982,0.22161537808184828,3.62730759639745
3.36,1.6392105944987239,9.398943349130058e-05,0.002254734040027117,0.0012998715461848408,0.0017898642478853856,0.000613864697635033,4.056314595831663,0.09559993206169437,0.2217133651681223,3.6288418511093634
3.37,1.6383500656508794,9.36590670818213e-05,0.0022208895874743315,0.0012875554462095833,0.001768748959242631,0.0006047076242818247,4.066000705357935,0.09558824804400591,0.22181095983496138,3.630370343865608
3.38,1.63749061337188,9.333491831435737e-05,0.0021874903120530044,0.0012753633955559418,0.0017478815991817055,0.0005956835362605826,4.075688324534606,0.09557673008108553,0.2219081625364915,3.631893105472858
3.39,1.636632272171879,9.301684938109369e-05,0.0021545316210176938,0.0012632941102100502,0.0017272592832167381,0.0005867907454693953,4.085377445599739,0.09556537682989558,0.22200497373199926,3.6334101665184417
3.4,1.635775075888511,9.270472580074626e-05,0.002122008954329027,0.001251346320150413,0.001706879159898401,0.0005780275775359954,4.095068060739677,0.09555418696108321,0.22210139388588696,3.6349215573722033
3.41,1.6349190576959574,9.239841636367832e-05,0.0020899177843120027,0.0012395187691918404,0.0016867384104579002,0.0005693923719490139,4.104760162089355,0.09554315915882804,0.2221974234676282,3.6364273081883365
3.42,1.6340642501138167,9.209779308058629e-05,0.0020582536153242697,0.001227810214832115,0.0016668342484557322,0.0005608834821870356,4.114453741732609,0.09553229212069389,0.22229306295172305,3.6379274489071856
3.43,1.633210685015782,9.180273113475492e-05,0.0020270119834343405,0.0012162194281013677,0.0016471639194351822,0.0005524992758454417,4.124148791702484,0.09552158455748481,0.2223883128176535,3.6394220092570215
3.44,1.6323583936381214,9.151310883788227e-05,0.001996188456109779,0.0012047451934141867,0.0016277247005805917,0.0005442381347610498,4.133845303981545,0.09551103519310511,0.22248317354983882,3.6409110187557894
3.45,1.631507406587968,9.122880758947389e-05,0.001965778631915328,0.0011933863084244356,0.0016085139003803634,0.000536098455134543,4.14354327050219,0.09550064276442362,0.22257764563759086,3.642394506712826
3.46,1.6306577538514129,9.094971183980681e-05,0.0019357781402210051,0.0011821415838828033,0.0015895288582947382,0.0005280786476506963,4.153242683146961,0.09549040602114216,0.2226717295750694,3.643872502230548
3.47,1.629809464806761,9.067570889207889e-05,0.0019061826410208514,0.0011710098434397935,0.001570766944351283,0.0005201771373079105,4.162943533748826,0.09548032372552467,0.2227654258612434,3.6453450342068225
3.48,1.6289625683907676,9.04066840069927e-05,0.0018769878276418412,0.0011599899218135835,0.001552225556542298,0.0005123923549954281,4.172645814090571,0.09547039464803234,0.22285873500001946,3.6468121313575472
3.49,1.6281170929119066,9.014252633801059e-05,0.001848189422829416,0.0011490806667327253,0.00153390212330031,0.0005047227480690348,4.182349515906244,0.09546061757240158,0.22295165749998497,3.6482738221925857
3.5,1.6272730660377568,8.98831295203074e-05,0.001819783178120636,0.0011382809390176958,0.0015157941034714983,0.0004971667815359625,4.192054630881588,0.0954509912960624,0.22304419387434196,3.6497301350147136
3.5100000000000002,1.6264305148652907,8.96283897129268e-05,0.0017917648747897703,0.0011275896117766214,0.0014978989850988173,0.0004897229347618912,4.201761150653983,0.09544151462833743,0.2231363446409312,3.6511810979295096
3.52,1.6255894659288144,8.937820555215492e-05,0.0017641303236351257,0.001117005570268347,0.001480214285103768,0.0004823897015235182,4.211469066812769,0.09543218639030818,0.22322811032218892,3.6526267388470077
3.5300000000000002,1.6247499452077463,8.913247810741274e-05,0.0017368753647764548,0.0011065277117678568,0.0014627375489724178,0.00047516559005707215,4.221178370899547,0.0954230054146846,0.22331949144510307,3.6540670854833275
3.54,1.6239119781342368,8.88911108396676e-05,0.0017099958674629831,0.001096154945434053,0.0014454663504456975,0.0004680491231027811,4.230889054408495,0.09541397054567777,0.22341048854116996,3.6555021653622757
3.5500000000000003,1.6230755896006277,8.865400956236374e-05,0.0016834877298920162,0.0010858861921798852,0.0014283982912139449,0.0004610388379452854,4.240601108786683,0.09540508063887594,0.223501102146351,3.6569320058169277
3.56,1.6222408039667513,8.842108240487174e-05,0.0016573468790381629,0.00107572038454484,0.0014115310006157255,0.00045413328645000457,4.250314525434381,0.09539633456112373,0.22359133280102908,3.6583566339911853
3.5700000000000003,1.62140764506707,8.819223977845706e-05,0.001631569270493142,0.00106565646656978,0.001394862135340902,0.0004473310350954495,4.26002929570538,0.09538773119040456,0.22368118104996546,3.659776076841306
3.58,1.620576136217656,8.796739434476746e-05,0.0016061508883162036,0.0010556933936741433,0.0013783893791379776,0.0004406306650014882,4.269745410907298,0.09537926941572634,0.22377064744225636,3.6611903611374146
3.59,1.619746300223011,8.774646098683957e-05,0.0015810877448951335,0.0010458301325354921,0.0013621104425256905,0.0004340307719535568,4.279462862301904,0.09537094813701047,0.2238597325312897,3.6625995134649854
3.6,1.6189181593827253,8.752935678262431e-05,0.0015563758808178683,0.0010360656609714205,0.001346023062508879,0.00042752996642282323,4.289181641105429,0.09536276626498387,0.22394843687470203,3.664003560226303
3.61,1.618091735582236,8.731599855848994e-05,0.0015320113637711293,0.0010263989669023884,0.0013301250008310448,0.00042112687135105096,4.298901738488287,0.09535472271893107,0.22403676103443607,3.6654025276534474
3.62,1.6172670503298008,8.710630198697109e-05,0.0015079902880756058,0.001016829047903313,0.0013144140431651456,0.000414820121351397,4.308623145575185,0.09534681642581351,0.2241247055767345,3.6667964418139025
3.63,1.6164441245233743,8.690018844824586e-05,0.0014843087773828856,0.0010073549137095406,0.0012988880030103465,0.00040860836905351835,4.318345853447113,0.09533904632625895,0.22421227107181005,3.6681853285791512
3.64,1.6156229785860299,8.669758129321274e-05,0.0014609629830788823,0.000997975584693048,0.001283544719171057,0.00040249028168079206,4.32806985314076,0.09533141137117482,0.22429945809395757,3.669569213643774
3.65,1.614803632476207,8.649840570347042e-05,0.0014379490841572337,0.0009886900917081467,0.0012683820554176923,0.00039646454093404714,4.337795135648798,0.09532391052154489,0.22438626722151617,3.6709481225273897
3.66,1.6139861056940121,8.63025886626513e-05,0.0014152632871474741,0.0009794974759809328,0.0012533979002176186,0.0003905298429714827,4.347521691920197,0.09531654274832556,0.22447269903682698,3.672322080576056
3.67,1.613170417287379,8.611005892979129e-05,0.0013929018260536226,0.0009703967890009169,0.0012385901664700796,0.0003846848983840944,4.357249512860543,0.09530930703234493,0.22455875412619106,3.6736911129636454
3.68,1.6123565858580833,8.592074701473549e-05,0.0013708609623031614,0.0009613870924148144,0.001223956791245081,0.0003789284321666023,4.3669785893323505,0.09530220236420466,0.22464443307982715,3.6750552446932025
3.69,1.6115446295676152,8.573458515557988e-05,0.0013491369847064309,0.0009524674579225172,0.0012094957355262548,0.0003732591836838866,4.37670891215538,0.0952952277441847,0.2247297364918297,3.6764145005982773
3.7,1.6107345661429084,8.555150729814913e-05,0.0013277262094264118,0.0009436369671752287,0.0011952049839576845,0.0003676759066329245,4.386440472106958,0.09528838218215069,0.22481466496012675,3.677768905344238
3.71,1.6099264128819277,8.537144907751039e-05,0.0013066249799589282,0.0009348947116757756,0.0011810825445947078,0.00036217736900023535,4.396173259922289,0.09528166469746438,0.22489921908643806,3.679118483429563
3.72,1.6091201866591096,8.519434780152301e-05,0.0012858296671232345,0.0009262397926810868,0.0011671264486586802,0.00035676235301482684,4.405907266294776,0.09527507431889666,0.22498339947623316,3.680463259187107
3.73,1.6083159039306645,8.50201424364245e-05,0.0012653366690630243,0.0009176713211068471,0.0011533347502957168,0.0003514296550966494,4.415642481876339,0.09526861008454347,0.22506720673868955,3.6818032567853525
3.74,1.6075135807397318,8.484877359445223e-05,0.0012451424112578237,0.0009091884174343179,0.0011397055263393963,0.00034617808580055155,4.425378897277734,0.0952622710417446,0.22515064148665087,3.6831385002296333
3.75,1.606713232721395,8.468018352350149e-05,0.0012252433465448046,0.0009007902116193346,0.0011262368760774416,0.0003410064697557436,4.43511650306887,0.09525605624700514,0.22523370433658532,3.684469013363339
3.7600000000000002,1.6059148751075505,8.451431609881917e-05,0.001205635955150986,0.0008924758430034687,0.0011129269210223612,0.00033591364560076243,4.444855289779132,0.09524996476591989,0.22531639590854385,3.6857948198690975
3.77,1.6051185228050957,8.43511152135024e-05,0.0011863167409552544,0.0008842444591707591,0.0010997738033050868,0.0003308984656109841,4.454595247897146,0.09524399567135368,0.22539871682620638,3.6871159432798115
3.7800000000000002,1.6043241906501193,8.41905193267106e-05,0.0011672822186954402,0.0008760952122730109,0.0010867756807611659,0.0003259597945951824,4.46433636786923,0.09523814803743608,0.22548066771713857,3.6884324070133445
3.79,1.603531892863687,8.403247343564449e-05,0.0011485289422681684,0.0008680272668390497,0.0010739307370275803,0.00032109651207975234,4.474078640103829,0.09523242095254039,0.22556224921209464,3.6897442342998956
3.8000000000000003,1.6027416432571036,8.38769246894151e-05,0.0011300534944600773,0.0008600397968039998,0.0010612371775513014,0.00031630751139688355,4.483822054970333,0.09522681351444061,0.2256434619452163,3.6910514482101062
3.81,1.6019534552781285,8.372382147295555e-05,0.0011118524848673878,0.0008521319848263256,0.0010486932285890785,0.00031159169942358617,4.493566602799077,0.09522132482924962,0.22572430655404147,3.692354071661788
3.8200000000000003,1.6011673420161174,8.357311338628252e-05,0.0010939225499324017,0.0008443030221957777,0.0010362971369806669,0.0003069479964850255,4.503312273881659,0.09521595401133355,0.2258047836794643,3.693652127421127
3.83,1.600383316207051,8.342475122510088e-05,0.0010762603529887763,0.0008365521087430575,0.0010240471699254359,0.0003023753362532337,4.513059058471252,0.09521070018322812,0.22588489396569547,3.694945638103871
3.84,1.599601390238454,8.32786869627514e-05,0.0010588625843155606,0.0008288784527511927,0.0010119416147623436,0.0002978726656411927,4.522806946782922,0.09520556247555716,0.2259646380602224,3.696234626176499
3.85,1.5988215761542006,8.31348737335018e-05,0.0010417259612000053,0.0008212812708686295,0.000999978778753288,0.00029343894469229193,4.532555928993942,0.09520054002695302,0.22604401661376952,3.697519113957374
3.86,1.598043885659211,8.299326581718087e-05,0.0010248472280091432,0.0008137597880240405,0.0009881569888698309,0.00028907314646516073,4.5423059952440985,0.09519563198397919,0.22612303028025868,3.698799123617876
3.87,1.597268330124035,8.285381862515567e-05,0.0010082231562701322,0.0008063132373428432,0.0009764745915832909,0.00028477425691387175,4.55205713563602,0.09519083750105484,0.22620167971676985,3.7000746771835216
3.88,1.5964949205893244,8.271648868765207e-05,0.0009918505447593755,0.000798940860065438,0.0009649299526582148,0.0002805412747635211,4.561809340235482,0.09518615574038151,0.22627996558350164,3.701345796535063
3.89,1.5957236677701943,8.258123364241827e-05,0.0009757262196004022,0.0007916419054671556,0.0009535214569492152,0.0002763732113811798,4.571562599071727,0.09518158587187184,0.22635788854373204,3.702612503409571
3.9,1.5949545820604725,8.244801222473165e-05,0.0009598470343705273,0.0007844156307799248,0.0009422475082011876,0.00027226909064222084,4.581316902137778,0.09517712707308025,0.22643544926377923,3.703874819401499
3.91,1.5941876735368383,8.231678425874868e-05,0.0009442098702162686,0.0007772613011156487,0.0009311065288528939,0.00026822794879201794,4.59107223939076,0.09517277852913583,0.22651264841296267,3.705132765963733
3.92,1.5934229519628496,8.218751065019802e-05,0.0009288116359775458,0.0007701781893913009,0.0009200969598439242,0.0002642488343030205,4.600828600752205,0.0951685394326772,0.22658948666356388,3.706386364408621
3.93,1.592660426806695,8.20601531157543e-05,0.0009136492660998512,0.0007631655760521632,0.0009092172601157477,0.0002603308085035484,4.6105859761082515,0.09516440898347918,0.22666596469080535,3.7076356359109477
