t,NADHm,ADPm,PSIm,Cam,c,ADPc,FBP
2.31,0.5992023062821002,7.40162920723609,99.58111019873127,0.09986054270429504,0.1,1849.9630939950023,1.0000000011494388
2.32,0.5991988734247383,7.401636696237538,99.60930916874207,0.09985994723853969,0.1,1849.9629021591456,1.00000000134966
2.33,0.5991954405712914,7.40164418912527,99.63750555643031,0.09985935183581485,0.1,1849.962710037331,1.0000000015593755
2.34,0.5991920077217602,7.401651685899783,99.66569936144764,0.09985875649608825,0.1,1849.9625176295192,1.000000001743585
2.35,0.5991885748761447,7.401659186562352,99.69389058299402,0.09985816121927805,0.1,1849.962324935614,1.0000000018890822
2.36,0.5991851420344454,7.401666691114326,99.7220792202289,0.09985756600529795,0.1,1849.9621319555133,1.000000001984615
2.37,0.5991817091966622,7.4016741995570525,99.75026527231174,0.09985697085406163,0.1,1849.9619386891147,1.0000000020189317
2.38,0.5991782763627956,7.401681711891879,99.77844873840195,0.09985637576548279,0.1,1849.9617451363163,1.0000000019807804
2.39,0.5991748435328457,7.401689228120189,99.80662961763842,0.09985578073947289,0.1,1849.9615512970133,1.0000000018614434
2.4,0.5991714107068122,7.4016967482440235,99.834807908769,0.09985518577590163,0.1,1849.961357171052,1.0000000017004047
2.41,0.5991679778846954,7.401704272265205,99.86298361067152,0.0998545908746526,0.1,1849.9611627582944,1.0000000015211217
2.42,0.5991645450664951,7.40171180018535,99.8911567223461,0.0998539960356224,0.1,1849.9609680586186,1.0000000013319816
2.43,0.5991611122522116,7.401719332006074,99.91932724279283,0.0998534012587077,0.1,1849.9607730719022,1.0000000011413726
2.44,0.5991576794418447,7.401726867728995,99.94749517101184,0.09985280654380516,0.1,1849.9605777980232,1.000000000957682
2.45,0.5991542466353947,7.401734407355728,99.97566050600321,0.09985221189081142,0.1,1849.9603822368595,1.000000000789297
2.46,0.5991508138328617,7.401741950887891,100.00382324676278,0.09985161729962297,0.1,1849.9601863882888,1.000000000638793
2.47,0.5991473810342459,7.4017494983271055,100.03198339228213,0.09985102277013615,0.1,1849.9599902521882,1.0000000005029464
2.48,0.5991439482395473,7.401757049674987,100.06014094155813,0.0998504283022475,0.1,1849.9597938284353,1.0000000003857528
2.49,0.5991405154487662,7.4017646049331525,100.08829589358771,0.09984983389585354,0.1,1849.959597116908,1.0000000002913059
2.5,0.5991370826619026,7.401772164103221,100.11644824736784,0.09984923955085082,0.1,1849.959400117484,1.000000000223699
2.5100000000000002,0.5991336498789566,7.401779727186811,100.14459800189546,0.09984864526713584,0.1,1849.9592028300406,1.0000000001870257
2.52,0.5991302170999347,7.401787294241478,100.17274512139113,0.09984805104102544,0.1,1849.9590052502224,1.0000000000565765
2.5300000000000002,0.5991267843248219,7.401794865133131,100.20088968920857,0.09984745688110028,0.1,1849.9588073881769,1.0000000001193354
2.54,0.5991233515536283,7.401802439951124,100.22903164979977,0.09984686278164244,0.1,1849.958609237142,1.000000000171206
2.5500000000000003,0.599119918786354,7.401810018695458,100.25717100316474,0.09984626874265191,0.1,1849.9584107971175,1.0000000002121876
2.56,0.5991164860229988,7.4018176013661305,100.28530774930347,0.09984567476412871,0.1,1849.9582120681034,1.0000000002422804
2.57,0.5991130532635629,7.401825187963144,100.31344188821596,0.09984508084607284,0.1,1849.9580130501001,1.0000000002614848
2.58,0.5991096205080462,7.401832778486513,100.34157341989264,0.09984448698848329,0.1,1849.9578137431063,1.0000000002698197
2.59,0.5991061877564489,7.401840372938914,100.36970234266059,0.09984389319118861,0.1,1849.957614146919,1.0000000002706848
2.6,0.5991027550087712,7.401847971322316,100.39782865529064,0.09984329945406276,0.1,1849.957414261389,1.000000000266577
2.61,0.5990993222650132,7.401855573636716,100.42595235778282,0.09984270577710574,0.1,1849.9572140865166,1.0000000002574967
2.62,0.5990958895251748,7.401863179882117,100.4540734501371,0.09984211216031759,0.1,1849.9570136223015,1.0000000002434437
2.63,0.5990924567892559,7.401870790058517,100.4821919323535,0.09984151860369828,0.1,1849.956812868744,1.000000000224418
2.64,0.5990890240572568,7.4018784041664265,100.51030780411286,0.09984092510721508,0.1,1849.9566118258053,1.0000000002007936
2.65,0.5990855913291779,7.4018860222125715,100.53842106121515,0.0998403316704374,0.1,1849.956410492976,1.0000000001774914
2.66,0.5990821586050195,7.401893644199035,100.56653170235822,0.09983973829323173,0.1,1849.956208870098,1.0000000001560367
2.67,0.5990787258847815,7.4019012701258164,100.59463972754207,0.09983914497559805,0.1,1849.9560069571712,1.0000000001364298
2.68,0.5990752931684639,7.401908899992917,100.62274513676671,0.09983855171753638,0.1,1849.955804754196,1.0000000001186704
2.69,0.5990718604560669,7.401916533800336,100.65084793003213,0.09983795851904671,0.1,1849.955602261172,1.000000000102759
2.7,0.5990684277475867,7.401924171512326,100.67894812972213,0.09983736538241957,0.1,1849.95539948081,1.0000000000891491
2.71,0.5990649950430332,7.401931813228205,100.70704567364825,0.09983677230129125,0.1,1849.9551964055795,1.0000000000765794
2.72,0.5990615623424004,7.401939458886967,100.73514060000973,0.09983617927957066,0.1,1849.9549930401063,1.0000000000658247
2.73,0.5990581296456884,7.4019471084902335,100.7632329077912,0.09983558631715388,0.1,1849.9547893842669,1.0000000000568645
2.74,0.5990546969528974,7.401954762039625,100.79132259597732,0.09983499341393702,0.1,1849.9545854379387,1.0000000000496783
2.75,0.5990512642640275,7.401962419536765,100.81940966355272,0.0998344005698162,0.1,1849.9543812009986,1.0000000000442453
2.7600000000000002,0.599047831579079,7.401970080984099,100.84749410896505,0.09983380778463417,0.1,1849.9541766732607,1.0000000000407077
2.77,0.5990443988980523,7.40197774638487,100.87557593014782,0.09983321505818273,0.1,1849.953971854478,1.000000000039363
2.7800000000000002,0.5990409662209474,7.401985415740884,100.90365512596445,0.0998326223903459,0.1,1849.9537667445131,1.0000000000402276
2.79,0.5990375335477646,7.401993089053916,100.93173169530007,0.09983202978100995,0.1,1849.9535613432317,1.000000000043311
2.8000000000000003,0.599034100878504,7.4020007663257426,100.95980563703979,0.09983143723006108,0.1,1849.953355650499,1.0000000000486224
2.81,0.5990306682131658,7.402008447558137,100.98787695006874,0.09983084473738549,0.1,1849.9531496661803,1.0000000000561717
2.82,0.5990272355517501,7.402016132752873,101.01594563327204,0.09983025230286942,0.1,1849.952943390141,1.0000000000659683
2.83,0.5990238028942572,7.402023821911728,101.04401168553481,0.0998296599263991,0.1,1849.9527368222462,1.0000000000780218
2.84,0.5990203702406871,7.402031515036475,101.07207510574219,0.09982906760786073,0.1,1849.9525299623617,1.0000000000923417
2.85,0.5990169375910401,7.402039212128889,101.10013589277928,0.09982847534714054,0.1,1849.9523228103524,1.0000000001089375
2.86,0.5990135049453164,7.402046913190746,101.1281940455312,0.09982788314412475,0.1,1849.952115366084,1.0000000001278189
2.87,0.599010072303516,7.4020546182238185,101.1562495628831,0.09982729099869958,0.1,1849.9519076294214,1.000000000148995
2.88,0.5990066396656393,7.402062327229884,101.18430244372007,0.09982669891075124,0.1,1849.9516996002303,1.0000000001724758
2.89,0.5990032070316862,7.402070040210715,101.21235268692728,0.09982610688016598,0.1,1849.9514912783761,1.0000000001982707
2.9,0.5989997744016571,7.402077757168088,101.24040029138979,0.09982551490682999,0.1,1849.9512826637238,1.0000000002263891
2.91,0.598996341775552,7.402085478103777,101.26844525599276,0.0998249229906295,0.1,1849.951073756139,1.0000000002568408
2.92,0.5989929091533713,7.4020932030195565,101.29648757962131,0.09982433113145076,0.1,1849.950864555487,1.000000000289635
2.93,0.5989894765351149,7.402100931917202,101.32452726116057,0.09982373932917993,0.1,1849.950655061633,1.0000000003247815
2.94,0.5989860439207833,7.4021086647984875,101.35256429949563,0.09982314758370327,0.1,1849.9504452744422,1.0000000003622898
2.95,0.5989826113103762,7.4021164016651895,101.38059869351164,0.099822555894907,0.1,1849.9502351937804,1.0000000004021692
2.96,0.5989791787038942,7.402124142519081,101.40863044209372,0.09982196426267734,0.1,1849.9500248195127,1.0000000004444294
2.97,0.5989757461013372,7.4021318873619375,101.436659544127,0.09982137268690049,0.1,1849.9498141515044,1.00000000048908
2.98,0.5989723135027055,7.402139636195534,101.46468599849658,0.0998207811674627,0.1,1849.9496031896208,1.0000000005361305
2.99,0.5989688809079994,7.4021473890216445,101.49270980408758,0.09982018970425016,0.1,1849.9493919337274,1.0000000005855905
3.0,0.5989654483172188,7.402155145842045,101.52073095978515,0.09981959829714912,0.1,1849.9491803836895,1.0000000006374694
3.0100000000000002,0.5989620157303639,7.402162906658509,101.5487494644744,0.09981900694604579,0.1,1849.9489685393723,1.0000000006917766
3.02,0.598958583147435,7.402170671472812,101.57676531704045,0.09981841565082637,0.1,1849.9487564006413,1.0000000007485221
3.0300000000000002,0.5989551505684323,7.402178440286729,101.60477851636843,0.09981782441137711,0.1,1849.9485439673617,1.000000000807715
3.04,0.5989517179933558,7.402186213102035,101.63278906134343,0.0998172332275842,0.1,1849.9483312393988,1.000000000869365
3.0500000000000003,0.5989482854222058,7.402193989920504,101.66079695085062,0.09981664209933391,0.1,1849.9481182166182,1.0000000009334817
3.06,0.5989448528549824,7.402201770743889,101.68880218378739,0.09981605102651382,0.1,1849.9479048988867,1.0000000010001007
3.0700000000000003,0.5989414202916858,7.402209555572515,101.71680475982228,0.09981546000910062,0.1,1849.9476912861758,1.0000000010708983
3.08,0.5989379877323159,7.402217344407185,101.74480467836553,0.09981486904704114,0.1,1849.9474773784218,1.0000000011470014
3.09,0.5989345551768728,7.402225137249526,101.77280193838234,0.09981427814023082,0.1,1849.9472631755013,1.0000000012285901
3.1,0.5989311226253567,7.402232934101164,101.80079653883797,0.09981368728856516,0.1,1849.9470486772902,1.000000001315844
3.11,0.5989276900777679,7.402240734963727,101.82878847869766,0.09981309649193962,0.1,1849.9468338836648,1.0000000014089434
3.12,0.5989242575341065,7.4022485398388405,101.85677775692663,0.09981250575024965,0.1,1849.946618794501,1.0000000015080683
3.13,0.5989208249943726,7.402256348728131,101.88476437249014,0.09981191506339074,0.1,1849.9464034096754,1.0000000016133987
3.14,0.5989173924585663,7.4022641616332265,101.91274832435342,0.09981132443125834,0.1,1849.9461877290641,1.0000000017251143
3.15,0.5989139599266879,7.402271978555752,101.94072961148169,0.09981073385374793,0.1,1849.945971752543,1.0000000018433954
3.16,0.5989105273987375,7.402279799497334,101.9687082328402,0.09981014333075498,0.1,1849.9457554799887,1.0000000019684219
3.17,0.5989070948747153,7.402287624459601,101.99668418739421,0.09980955286217495,0.1,1849.9455389112773,1.0000000021003739
3.18,0.5989036623546212,7.402295453444177,102.02465747410893,0.09980896244790331,0.1,1849.9453220462847,1.000000002239431
3.19,0.5989002298384558,7.402303286452691,102.05262809194961,0.09980837208783554,0.1,1849.945104884887,1.0000000023857736
3.2,0.5988967973262188,7.402311123486768,102.08059603988148,0.0998077817818671,0.1,1849.944887426961,1.0000000025395817
3.21,0.5988933648179107,7.4023189645480345,102.1085613168698,0.09980719152989345,0.1,1849.9446696723826,1.000000002701035
3.22,0.5988899323135315,7.402326809638119,102.13652392187979,0.09980660133181006,0.1,1849.9444516210276,1.0000000028703138
3.23,0.5988864998130813,7.402334658758646,102.16448385387669,0.09980601118751242,0.1,1849.9442332727729,1.000000003047598
3.24,0.5988830673165604,7.402342511911243,102.19244111182573,0.09980542109689597,0.1,1849.944014627494,1.0000000032330674
3.25,0.5988796348239689,7.402350369097537,102.22039569469217,0.09980483105985619,0.1,1849.9437956850677,1.000000003426902
3.2600000000000002,0.5988762023353069,7.4023582303191535,102.24834760144124,0.09980424107628855,0.1,1849.9435764453697,1.0000000036292822
3.27,0.5988727698505747,7.40236609557772,102.27629683103817,0.09980365114608852,0.1,1849.9433569082764,1.0000000038403878
3.2800000000000002,0.5988693373697722,7.4023739648748625,102.3042433824482,0.09980306126915156,0.1,1849.943137073664,1.0000000040603985
3.29,0.5988659048928998,7.402381838212208,102.33218725463658,0.09980247144537314,0.1,1849.9429169414088,1.0000000042894945
3.3000000000000003,0.5988624724199576,7.402389715591383,102.36012844656854,0.09980188167464873,0.1,1849.9426965113869,1.000000004527856
3.31,0.5988590399509457,7.402397597014014,102.3880669572093,0.09980129195687382,0.1,1849.9424757834743,1.0000000047756628
3.3200000000000003,0.5988556074858643,7.402405482481727,102.41600278552414,0.09980070229194384,0.1,1849.9422547575473,1.0000000050330948
3.33,0.5988521750247134,7.4024133719961505,102.44393593047828,0.09980011267975428,0.1,1849.9420334334823,1.0000000053003322
3.34,0.5988487425674935,7.4024212655589094,102.47186639103693,0.0997995231202006,0.1,1849.9418118111553,1.0000000055775549
3.35,0.5988453101142045,7.402429163171631,102.49979416616536,0.09979893361317828,0.1,1849.9415898904424,1.0000000058649428
3.36,0.5988418776648465,7.402437064835941,102.52771925482881,0.09979834415858277,0.1,1849.94136767122,1.000000006162676
3.37,0.5988384452194199,7.40244497055347,102.5556416559795,0.09979775475630917,0.1,1849.9411451533635,1.0000000064648475
3.38,0.5988350127779252,7.402452880325865,102.5835613684759,0.0997971654062497,0.1,1849.9409223367452,1.000000006721658
3.39,0.5988315803403627,7.402460794154764,102.61147839123355,0.09979657610829831,0.1,1849.9406992212384,1.0000000069100288
3.4,0.5988281479067328,7.4024687120418,102.63939272318562,0.09979598686234954,0.1,1849.9404758067185,1.000000007015138
3.41,0.5988247154770359,7.402476633988606,102.66730436326534,0.09979539766829788,0.1,1849.94025209306,1.0000000070221633
3.42,0.5988212830512719,7.402484559996814,102.69521331040588,0.09979480852603781,0.1,1849.940028080138,1.0000000069162815
3.43,0.5988178506294416,7.402492490068059,102.72311956354041,0.09979421943546384,0.1,1849.9398037678275,1.0000000066826704
3.44,0.5988144182115449,7.402500424203973,102.75102312160212,0.09979363039647045,0.1,1849.939579156003,1.0000000063065075
3.45,0.598810985797582,7.402508362406186,102.77892398353715,0.09979304140895258,0.1,1849.9393542445398,1.000000005808769
3.46,0.5988075533875521,7.4025163046763245,102.80682214831289,0.09979245247280578,0.1,1849.9391290333149,1.0000000052692302
3.47,0.5988041209814555,7.4025242510160165,102.83471761487391,0.09979186358792493,0.1,1849.938903522203,1.0000000047045576
3.48,0.5988006885792923,7.402532201426895,102.86261038216381,0.09979127475420482,0.1,1849.9386777110797,1.0000000041287602
3.49,0.5987972561810622,7.402540155910589,102.89050044912622,0.09979068597154032,0.1,1849.9384515998204,1.0000000035558467
3.5,0.5987938237867655,7.402548114468729,102.91838781470473,0.09979009723982624,0.1,1849.9382251883,1.0000000029998262
3.5100000000000002,0.5987903913964021,7.402556077102948,102.94627247784295,0.09978950855895741,0.1,1849.9379984763943,1.0000000024747075
3.52,0.5987869590099723,7.402564043814873,102.9741544374844,0.09978891992882864,0.1,1849.9377714639784,1.0000000019943684
3.5300000000000002,0.5987835266274759,7.40257201460614,103.00203369256141,0.09978833134933446,0.1,1849.937544150927,1.000000001557747
3.54,0.5987800942489133,7.402579989478378,103.0299102420067,0.09978774282036938,0.1,1849.9373165371153,1.000000001164344
3.5500000000000003,0.5987766618742846,7.402587968433219,103.05778408475938,0.09978715434182812,0.1,1849.937088622418,1.0000000008221575
3.56,0.5987732295035898,7.402595951472295,103.08565521975855,0.09978656591360538,0.1,1849.9368604067108,1.0000000005391847
3.5700000000000003,0.5987697971368291,7.402603938597237,103.11352364594332,0.09978597753559586,0.1,1849.9366318898685,1.0000000003234237
3.58,0.5987663647740025,7.402611929809677,103.14138936225278,0.09978538920769425,0.1,1849.9364030717663,1.000000000182872
3.59,0.5987629324151101,7.402619925111245,103.16925236762607,0.09978480092979528,0.1,1849.9361739522794,1.0000000001255271
3.6,0.5987595000601669,7.402627924606735,103.19711259364182,0.09978421269512884,0.1,1849.9359445233783,0.9999999996392795
3.61,0.5987560677091386,7.402635928054336,103.22497019817827,0.0997836245193168,0.1,1849.9357148035908,0.9999999998918401
3.62,0.5987526353620469,7.402643935606143,103.25282508192451,0.09978303639253312,0.1,1849.9354847812629,1.000000000115871
3.63,0.5987492030188919,7.402651947262155,103.28067724488056,0.09978244831477784,0.1,1849.935254456395,1.0000000003113727
3.64,0.5987457706796737,7.402659963022373,103.30852668704642,0.09978186028605092,0.1,1849.9350238289862,1.000000000478345
3.65,0.5987423383443922,7.402667982886795,103.33637340842208,0.09978127230635236,0.1,1849.9347928990376,1.0000000006167875
3.66,0.5987389060130472,7.402676006855423,103.36421740900755,0.0997806843756822,0.1,1849.9345616665487,1.0000000007267005
3.67,0.5987354736856392,7.402684034928257,103.39205868880283,0.0997800964940404,0.1,1849.9343301315193,1.0000000008080843
3.68,0.5987320413621678,7.402692067106656,103.41989724691241,0.09977950866133896,0.1,1849.9340982938454,1.000000000862155
3.69,0.5987286090426336,7.40270010339382,103.4477330812286,0.09977892087737072,0.1,1849.9338661532809,1.000000000891777
3.7,0.5987251767270366,7.402708143789884,103.47556619166325,0.09977833314212702,0.1,1849.9336337098157,1.0000000008970698
3.71,0.5987217444153767,7.402716188294846,103.50339657821632,0.09977774545560783,0.1,1849.9334009634497,1.0000000008780332
3.72,0.5987183121076539,7.402724236908708,103.53122424088785,0.09977715781781318,0.1,1849.9331679141828,1.0000000008346674
3.73,0.5987148798038684,7.402732289631469,103.55904917967744,0.09977657022874303,0.1,1849.9329345620154,1.0000000007669743
3.74,0.5987114475040203,7.402740346467928,103.58687139143038,0.09977598268808696,0.1,1849.9327009065787,1.0000000006894343
3.75,0.5987080152081101,7.402748407422672,103.61469087312855,0.09977539519554804,0.1,1849.9324669475209,1.0000000006159013
3.7600000000000002,0.5987045829161377,7.402756472495704,103.64250762477198,0.09977480775112624,0.1,1849.9322326848417,1.0000000005463752
3.77,0.5987011506281033,7.402764541687022,103.67032164636065,0.09977422035482157,0.1,1849.931998118541,1.000000000480856
3.7800000000000002,0.5986977183440065,7.402772614996626,103.69813293789457,0.09977363300663403,0.1,1849.931763248619,1.0000000004193434
3.79,0.5986942860638479,7.4027806924248365,103.72594149916253,0.0997730457065429,0.1,1849.931528075051,1.00000000036193
3.8000000000000003,0.5986908537876277,7.40278877397816,103.75374732587264,0.0997724584541269,0.1,1849.9312925973372,1.000000000310483
3.81,0.5986874215153463,7.4027968596591585,103.7815504163344,0.09977187124922011,0.1,1849.931056815281,1.0000000002657385
3.8200000000000003,0.5986839892470036,7.402804949467832,103.80935077054781,0.09977128409182255,0.1,1849.9308207288818,1.0000000002276965
3.83,0.5986805569825998,7.402813043404182,103.83714838851289,0.09977069698193419,0.1,1849.9305843381403,1.000000000196357
3.84,0.5986771247221349,7.4028211414682055,103.86494327022962,0.09977010991955505,0.1,1849.930347643056,1.0000000001717195
3.85,0.598673692465609,7.402829243662341,103.89273541408329,0.09976952290452726,0.1,1849.9301106434418,1.0000000001535838
3.86,0.5986702602130235,7.40283735000056,103.92052481080552,0.09976893593594464,0.1,1849.9298733382225,1.0000000001407972
3.87,0.5986668279643788,7.402845460485092,103.94831145891952,0.09976834901366281,0.1,1849.9296357272267,1.0000000001331755
3.88,0.5986633957196749,7.402853575115936,103.97609535842528,0.09976776213768179,0.1,1849.9293978104542,1.000000000130719
3.89,0.5986599634789116,7.402861693893091,104.00387650932284,0.09976717530800157,0.1,1849.9291595879056,1.0000000001334277
3.9,0.5986565312420891,7.402869816816558,104.03165491161215,0.09976658852462213,0.1,1849.9289210595805,1.0000000001413016
3.91,0.5986530990092074,7.402877943886338,104.05943056529324,0.0997660017875435,0.1,1849.928682225479,1.0000000001543405
3.92,0.5986496667802664,7.40288607510243,104.08720347036609,0.09976541509676565,0.1,1849.9284430856007,1.0000000001725446
3.93,0.5986462345552661,7.402894210464834,104.11497362683073,0.09976482845228861,0.1,1849.9282036399463,1.0000000001959142
3.94,0.5986428023342066,7.40290234997355,104.14274103468713,0.09976424185411235,0.1,1849.9279638885155,1.0000000002244485
3.95,0.5986393701170879,7.4029104936285774,104.17050569393531,0.09976365530223691,0.1,1849.9277238313082,1.0000000002581482
3.96,0.5986359379039098,7.402918641429918,104.19826760457526,0.09976306879666225,0.1,1849.9274834683245,1.000000000297013
3.97,0.5986325056946725,7.40292679337757,104.22602676660698,0.09976248233738838,0.1,1849.9272427995643,1.000000000341043
3.98,0.598629073489376,7.4029349494715335,104.25378318003047,0.09976189592441533,0.1,1849.9270018250274,1.000000000390238
3.99,0.5986256412880202,7.40294310971181,104.28153684484573,0.09976130955774305,0.1,1849.9267605447144,1.0000000004445984
4.0,0.5986222090906052,7.402951274098398,104.30928776105277,0.09976072323737158,0.1,1849.926518958625,1.0000000005041239
4.01,0.5986187768971308,7.402959442631299,104.33703592865157,0.09976013696330091,0.1,1849.926277066759,1.0000000005688143
4.0200000000000005,0.5986153447075976,7.402967615313138,104.3647813458867,0.09975955073536044,0.1,1849.9260348689143,1.0000000006383363
4.03,0.5986119125220075,7.402975792164715,104.39252399885801,0.09975896455219946,0.1,1849.925792363487,1.0000000007100451
4.04,0.5986084803403612,7.4029839731905005,104.42026388457928,0.09975837841352779,0.1,1849.9255495501332,1.0000000007833734
4.05,0.5986050481626586,7.402992158390493,104.44800100305052,0.09975779231934541,0.1,1849.9253064288523,1.0000000008583207
4.0600000000000005,0.5986016159888997,7.403000347764692,104.47573535427172,0.09975720626965234,0.1,1849.925062999645,1.000000000934887
4.07,0.5985981838190845,7.403008541313099,104.50346693824288,0.09975662026444858,0.1,1849.9248192625107,1.0000000010130727
4.08,0.5985947516532131,7.403016739035714,104.53119575496399,0.09975603430373411,0.1,1849.9245752174497,1.0000000010928773
4.09,0.5985913194912853,7.403024940932535,104.55892180443507,0.09975544838750897,0.1,1849.924330864462,1.000000001174301
4.1,0.5985878873333013,7.403033147003564,104.5866450866561,0.0997548625157731,0.1,1849.9240862035474,1.0000000012573442
4.11,0.598584455179261,7.403041357248799,104.6143656016271,0.09975427668852656,0.1,1849.9238412347063,1.0000000013420063
4.12,0.5985810230291644,7.403049571668243,104.64208334934806,0.09975369090576931,0.1,1849.9235959579382,1.0000000014282875
4.13,0.5985775908830115,7.403057790261893,104.66979832981897,0.09975310516750137,0.1,1849.9233503732435,1.0000000015161878
4.14,0.5985741587408023,7.4030660130297505,104.69751054303985,0.09975251947372273,0.1,1849.9231044806218,1.0000000016057073
4.15,0.598570726602537,7.403074239971816,104.7252199890107,0.09975193382443338,0.1,1849.9228582800736,1.0000000016968462
4.16,0.5985672944682152,7.403082471088088,104.7529266677315,0.09975134821963336,0.1,1849.9226117715984,1.000000001789604
4.17,0.5985638623378372,7.403090706378568,104.78063057920225,0.09975076265932262,0.1,1849.9223649551966,1.000000001883981
4.18,0.5985604302114029,7.403098945843254,104.80833172342297,0.09975017714350119,0.1,1849.922117830868,1.000000001979977
4.19,0.598556998088773,7.40310718821123,104.83603095840543,0.09974959175489681,0.1,1849.9218704968443,1.0000000022805042
4.2,0.5985535659702523,7.403115436263198,104.86372640686483,0.09974900631250551,0.1,1849.9216227381999,1.0000000023416018
4.21,0.5985501338556757,7.403123688491588,104.89141908657784,0.09974842091445923,0.1,1849.9213746714572,1.0000000024039646
4.22,0.5985467017450431,7.403131944898036,104.91910899644166,0.09974783556065166,0.1,1849.9211262964905,1.000000002467332
4.23,0.5985432696383549,7.403140205484176,104.94679613535344,0.09974725025097644,0.1,1849.920877613173,1.0000000025314428
4.24,0.5985398375356111,7.403148470251639,104.97448050221031,0.09974666498532726,0.1,1849.9206286213787,1.0000000025960365
4.25,0.5985364054368121,7.4031567392020605,105.00216209590948,0.09974607976359778,0.1,1849.920379320981,1.0000000026608522
4.26,0.5985329733419579,7.403165012337073,105.02984091534809,0.09974549458568166,0.1,1849.9201297118543,1.0000000027256293
4.2700000000000005,0.5985295412510487,7.403173289658311,105.0575169594233,0.09974490945147256,0.1,1849.9198797938718,1.0000000027901066
4.28,0.5985261091640848,7.403181571167408,105.08519022703226,0.09974432436086417,0.1,1849.9196295669076,1.0000000028540237
4.29,0.5985226770810663,7.403189856865996,105.11286071707215,0.09974373931375013,0.1,1849.919379030835,1.0000000029171194
4.3,0.5985192450019933,7.40319814675571,105.14052842844012,0.09974315431002413,0.1,1849.919128185528,1.0000000029791332
4.3100000000000005,0.5985158129268661,7.403206440838185,105.16819336003334,0.09974256934957983,0.1,1849.9188770308606,1.000000003039804
4.32,0.5985123808556848,7.403214739115051,105.19585551074897,0.09974198443231087,0.1,1849.918625566706,1.0000000030988712
4.33,0.5985089487884496,7.403223041587944,105.22351487948417,0.09974139955811095,0.1,1849.9183737929382,1.0000000031560738
4.34,0.5985055167251607,7.4032313482584975,105.2511714651361,0.09974081472687374,0.1,1849.918121709431,1.0000000032111513
4.3500000000000005,0.5985020846658183,7.403239659128344,105.2788252666019,0.09974022993849288,0.1,1849.9178693160582,1.0000000032638428
4.36,0.5984986526104226,7.403247974199394,105.3064762825888,0.099739645192844,0.1,1849.9176166126717,1.0000000033137395
4.37,0.5984952205589743,7.403256293478476,105.33412450841685,0.09973906048948115,0.1,1849.917363598742,1.0000000033578018
4.38,0.598491788511474,7.403264616969875,105.36176994115834,0.09973847582812473,0.1,1849.9171102739367,1.000000003394351
4.39,0.598488356467922,7.403272944676121,105.38941257909313,0.09973789120860979,0.1,1849.91685663806,1.0000000034226462
4.4,0.5984849244283185,7.403281276599744,105.41705242050108,0.09973730663077136,0.1,1849.9166026909156,1.0000000034419474
4.41,0.5984814923926638,7.403289612743274,105.44468946366199,0.09973672209444454,0.1,1849.916348432308,1.0000000034515142
4.42,0.5984780603609583,7.403297953109242,105.47232370685575,0.09973613759946434,0.1,1849.9160938620414,1.0000000034506058
4.43,0.5984746283332022,7.403306297700178,105.49995514836218,0.09973555314566585,0.1,1849.9158389799193,1.000000003438482
4.44,0.5984711963093957,7.403314646518611,105.52758378646114,0.0997349687328841,0.1,1849.9155837857463,1.000000003414402
4.45,0.5984677642895393,7.403322999567074,105.55520961943246,0.09973438436095414,0.1,1849.915328279326,1.0000000033776262
4.46,0.598464332273633,7.403331356848094,105.58283264555601,0.09973380002971104,0.1,1849.9150724604629,1.0000000033274132
4.47,0.5984609002616774,7.403339718364204,105.6104528631116,0.09973321573898984,0.1,1849.914816328961,1.0000000032630232
4.48,0.5984574682536726,7.4033480841179315,105.63807027037912,0.09973263148862561,0.1,1849.9145598846242,1.0000000031837153
4.49,0.5984540362496189,7.403356454111809,105.66568486563838,0.0997320472784534,0.1,1849.9143031272565,1.0000000030887493
4.5,0.5984506042495167,7.403364828348366,105.69329664716925,0.09973146310830826,0.1,1849.9140460566623,1.0000000029773848
4.51,0.5984471722533661,7.403373206830132,105.72090561325156,0.09973087897802525,0.1,1849.9137886726455,1.0000000028488814
4.5200000000000005,0.5984437402611672,7.403381589557762,105.74851176340846,0.09973029488756091,0.1,1849.9135309751541,1.0000000027046825
4.53,0.5984403082729197,7.403389976528299,105.77611509955703,0.09972971083710575,0.1,1849.913272964415,1.0000000025504363
4.54,0.598436876288624,7.403398367743106,105.80371562074885,0.09972912682657023,0.1,1849.9130146403215,1.0000000023867583
4.55,0.5984334443082799,7.403406763203819,105.83131332585866,0.09972854285584755,0.1,1849.9127560027468,1.000000002213953
4.5600000000000005,0.5984300123318879,7.403415162912068,105.85890821376125,0.0997279589248309,0.1,1849.912497051564,1.0000000020323248
4.57,0.5984265803594478,7.4034235668694865,105.88650028333142,0.09972737503341346,0.1,1849.912237786646,1.0000000018421786
4.58,0.5984231483909602,7.403431975077707,105.91408953344389,0.09972679118148844,0.1,1849.9119782078665,1.0000000016438186
4.59,0.5984197164264251,7.403440387538362,105.94167596297345,0.09972620736894902,0.1,1849.911718315098,1.0000000014375494
4.6000000000000005,0.5984162844658427,7.403448804253084,105.96925957079489,0.0997256235956884,0.1,1849.9114581082138,1.000000001223676
4.61,0.5984128525092132,7.403457225223505,105.99684035578295,0.09972503986159978,0.1,1849.911197587087,1.0000000010025025
4.62,0.5984094205565367,7.40346565045126,106.02441831681244,0.09972445616657633,0.1,1849.9109367515907,1.0000000007743337
