time,species_1,species_2,species_4,species_5,species_6,species_7,species_8,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_19,species_22,species_27,species_28,species_29,species_30,species_31
0.00011741682974559687,0.0008826222859088551,0.0010459647304063568,0.008965729104492089,3.2547761757399874e-05,0.0004295443803298699,0.0009458216356212166,0.00010107940922141969,1.8697289265549028e-05,7.916996056116055e-05,0.0001417356952842914,0.00024040465827710242,2.610282416552718e-05,0.00017234141927775808,7.15431518282125e-05,0.0013398367600105827,3.586588843988387e-05,0.0005743579095031348,6.749142295904404e-05,4.595076571695089e-05,4.656469375119088e-05,0.0017328291103010389
0.00011839530332681018,0.0008824402833256902,0.001045807823301205,0.008966612065100653,3.253991686792589e-05,0.00042985127864289183,0.0009459107419651655,0.00010108707161663756,1.869730841683406e-05,7.923870190675753e-05,0.00014172529147628282,0.00024039068968702195,2.6093615557889558e-05,0.0001724466587278199,7.146760851479899e-05,0.001339836590746459,3.587084408017634e-05,0.0005745416788061974,6.754895322779827e-05,4.600493304129285e-05,4.66226307327304e-05,0.0017328381744421213
0.0001193737769080235,0.0008822586518073197,0.001045652063069411,0.008967484828081731,3.253213536848202e-05,0.00043015610753808033,0.0009459990332734825,0.00010109471566711618,1.869732754995806e-05,7.930690138388194e-05,0.00014171489168431623,0.00024037677687617834,2.608449689270933e-05,0.00017255103743719306,7.139281948310286e-05,0.0013398364295018176,3.587571083144305e-05,0.0005747245964896749,6.760606611180919e-05,4.6058705220329526e-05,4.66801420746458e-05,0.0017328509522679073
0.00012035225048923679,0.0008820774014506753,0.0010454974303173554,0.008968347561233964,3.2524416525285734e-05,0.00043045888457713647,0.0009460865171381782,0.00010110234141453874,1.869734666441623e-05,7.937456547063195e-05,0.00014170449629400398,0.00024036291982025467,2.6075467993706857e-05,0.00017265456388457887,7.131877698496353e-05,0.001339836276136814,3.588048977767264e-05,0.0005749066595179185,6.766276698447772e-05,4.6112087467065785e-05,4.673723320129562e-05,0.0017328673689125398
0.0001213307240704501,0.0008818965420257773,0.0010453439061435296,0.008969200429298834,3.2516759615685794e-05,0.0004307596270661618,0.0009461732011440462,0.00010110994890056875,1.8697365759711995e-05,7.944170053200304e-05,0.00014169410568661703,0.00024034911847120436,2.6066528659588973e-05,0.00017275724647294484,7.124547330623299e-05,0.0013398361305139194,3.5885181988449056e-05,0.0005750878650863568,6.771906106684263e-05,4.6165084798465446e-05,4.679390933366556e-05,0.001732887351048972
0.0001223091976516634,0.0008817160828860841,0.0010451914723258813,0.008970043593117566,3.250916392146615e-05,0.0004310583520551181,0.0009462590929690256,0.00010111753816669868,1.869738483535144e-05,7.950831277022506e-05,0.00014168372024570268,0.0002403353727050378,2.6057678611510157e-05,0.00017285909337391782,7.117290071544876e-05,0.0013398359924983833,3.588978851769231e-05,0.0005752682106957995,6.77749533229123e-05,4.6217701955188205e-05,4.685017610450124e-05,0.0017329108266325819
0.0001232876712328767,0.0008815360326923698,0.0010450401118913483,0.00897087720710607,3.250162870988491e-05,0.00043135507632559837,0.0009463442006814482,0.0001011251092538057,1.86974038908271e-05,7.957440807525479e-05,0.0001416733403764547,0.00024032168216850188,2.6048917338725877e-05,0.00017296011208105296,7.110105131063781e-05,0.0013398358619596728,3.589431039956273e-05,0.0005754476943816946,6.783044815081159e-05,4.626994316808777e-05,4.690604127557664e-05,0.001732937724263169
0.00012426614481409002,0.0008813564004369779,0.0010448898070201502,0.008971701428458894,3.249415330024271e-05,0.00043164981646011196,0.0009464285316643072,0.00010113266220375028,1.8697422925675747e-05,7.963999257153792e-05,0.00014166296643615314,0.00024030804683083416,2.604024465420675e-05,0.00017306031099326917,7.102991757650848e-05,0.0013398357387660977,3.589874866414555e-05,0.0005756263138628048,6.788555049782115e-05,4.632181299332645e-05,4.6961508769177246e-05,0.0017329679752081774
0.00012524461839530333,0.0008811771945575994,0.001044740540865778,0.008972516409121284,3.248673700479387e-05,0.0004319425887916113,0.000946512093556665,0.0001011401970579735,1.8697441939427488e-05,7.970507214183256e-05,0.00014165259879525798,0.00024029446649964222,2.603166020719923e-05,0.00017315969801562386,7.095949189796127e-05,0.001339835622789447,3.590310432407485e-05,0.0005758040672774414,6.794026488347587e-05,4.637331557751001e-05,4.7016583991312e-05,0.0017330015115161238
0.00012622309197651664,0.0008809984232037889,0.001044592297012343,0.008973322298158571,3.247937914547626e-05,0.00043223340942527837,0.0009465948939779654,0.00010114771385790525,1.8697460931620448e-05,7.976965256825052e-05,0.00014164223781966935,0.00024028094096180606,2.6023163625140887e-05,0.00017325828095975687,7.088976670333299e-05,0.0013398355139035833,3.590737837869197e-05,0.0005759809529618027,6.799459568489265e-05,4.642445487011241e-05,4.707127234175454e-05,0.0017330382664891056
0.00012720156555772995,0.0008808200942481377,0.0010444450594552697,0.008974119241822454,3.247207905384652e-05,0.0004325222942443044,0.0009466769405219443,0.00010115521264497134,1.869747990180093e-05,7.9833739536579e-05,0.00014163188387044992,0.00024026746998593237,2.6014754516167866e-05,0.00017335606754569107,7.082073446814916e-05,0.001339835411984378,3.591157181431998e-05,0.0005761569694404947,6.804854714250259e-05,4.647523462606708e-05,4.712557923326433e-05,0.0017330781746327513
0.00012818003913894326,0.000880642215132745,0.0010442988129055494,0.008974907382417789,3.246483605672924e-05,0.00043280925887040665,0.0009467582408966531,0.00010116269346038191,1.8697498849517105e-05,7.989733848252586e-05,0.00014162153731296878,0.00024025405323149183,2.6006432377601995e-05,0.00017345306530849858,7.075238766160256e-05,0.0013398353169099745,3.591568560163238e-05,0.0005763321155568206,6.810212364637762e-05,4.652566005192796e-05,4.7179508458734416e-05,0.0017331211717100791
0.00012915851272015657,0.0008804647929328349,0.0010441535426674103,0.0089756868587508,3.245764948070111e-05,0.0004330943186840208,0.000946838802871844,0.00010117015634520808,1.8697517774321232e-05,7.99604546463748e-05,0.0001416111985136241,0.00024024069028098636,2.5998196628395394e-05,0.00017354928163039327,7.068471876854233e-05,0.0013398352285606174,3.591972069685279e-05,0.0005765063904187976,6.81553296526184e-05,4.657573728512951e-05,4.7233062736451417e-05,0.0017331671946583613
0.00013013698630136986,0.0008802878348104603,0.0010440092337496588,0.008976457809418227,3.2450518690411005e-05,0.00043337748895169763,0.0009469186338802975,0.00010117760134097667,1.869753667578712e-05,8.002309350203378e-05,0.00014160086781425172,0.0002402273808931303,2.5990046864255617e-05,0.00017364472399814302,7.061772044711189e-05,0.0013398351468176977,3.5923678049836135e-05,0.0005766797930141423,6.820816893517486e-05,4.662546898056816e-05,4.7286248168174495e-05,0.0017332161812598943
0.00013111545988258317,0.0008801113475176382,0.0010438658718444182,0.008977220369173663,3.2443443044448345e-05,0.00043365878469226333,0.0009469977414624306,0.00010118502848900273,1.8697555553490405e-05,8.008526027375711e-05,0.00014159054556090882,0.00024021412471746196,2.5981982570139964e-05,0.0001737393997114203,7.055138535583586e-05,0.0013398350715647057,3.5927558595380566e-05,0.000576852322631918,6.826064545709337e-05,4.6674859382913594e-05,4.733906916240632e-05,0.0017332680704124574
0.00013209393346379648,0.0008799353375642865,0.0010437234429998598,0.008977974670135514,3.2436421908876e-05,0.0004339382207256819,0.0009470761331211363,0.00010119243783060467,1.8697574407014833e-05,8.014696009092446e-05,0.00014158023209462895,0.0002402009213856163,2.597400321225143e-05,0.00017383331597515175,7.048570621188555e-05,0.0013398350026868507,3.5931363256267364e-05,0.0005770239787200247,6.831276310917967e-05,4.672391276485179e-05,4.739153002605617e-05,0.0017333228019803656
0.0001330724070450098,0.0008797598112278998,0.0010435819336038405,0.008978720841842374,3.242945465703558e-05,0.00043421581167842326,0.0009471538163170235,0.00010119982940710953,1.869759323595235e-05,8.02081979909242e-05,0.00014156992775123039,0.00024018777051293015,2.5966108239690592e-05,0.0001739264799004533,7.042067579431026e-05,0.0013398349400709976,3.593509294350891e-05,0.0005771947608769914,6.836452571828459e-05,4.677263344463243e-05,4.7443634968627584e-05,0.0017333803167453657
0.0001340508806262231,0.0008795847743302577,0.001043441330784339,0.008979459012050476,3.242254068214061e-05,0.00043449157184413065,0.0009472307986299667,0.00010120720325957929,1.8697612039894637e-05,8.026897900658496e-05,0.00014155963286976487,0.00024017467165952114,2.5958297044971687e-05,0.00017401889867348043,7.035628681728794e-05,0.0013398348836099231,3.593874855220996e-05,0.0005773646690628367,6.841593733507998e-05,4.682102458493924e-05,4.74953860171192e-05,0.0017334405596019736
0.0001350293542074364,0.0008794102325769506,0.0010433016218029613,0.008980189305738353,3.24156793789758e-05,0.000434765515393867,0.0009473070875188713,0.0001012145594292106,1.869763081844533e-05,8.032930804934929e-05,0.00014154934778009184,0.00024016162438927232,2.5950569023917697e-05,0.000174110579318616,7.02925321173926e-05,0.0013398348331961367,3.5942330968026615e-05,0.0005775337032806895,6.846700184662114e-05,4.686908993593165e-05,4.7546785978381204e-05,0.0017335034749146481
0.00013600782778864972,0.0008792361916084285,0.0010431627939645619,0.008980911845030436,3.240887014143138e-05,0.000435037656407181,0.0009473826902873786,0.00010122189795738914,1.8697649571221628e-05,8.038918989714194e-05,0.00014153907280115208,0.00024014862827863388,2.594292358461759e-05,0.000174201528669585,7.022940467990888e-05,0.0013398347887210492,3.594584106819329e-05,0.0005777018635296761,6.851772293499746e-05,4.6916834069218784e-05,4.759783881434226e-05,0.0017335690058925002
0.000136986301369863,0.0008790626567547198,0.001043024835057016,0.00898162675006453,3.24021123763032e-05,0.0004353080087191166,0.0009474576142611123,0.00010122921888539001,1.869766829784503e-05,8.044862928978151e-05,0.00014152880825023218,0.00024013568287387752,2.593536010405979e-05,0.00017429175355415354,7.01668974998146e-05,0.0013398347500796384,3.594927971696996e-05,0.0005778691500364578,6.856810439148817e-05,4.696426106170429e-05,4.764854735971196e-05,0.0017336370980908602
0.00013796477495107631,0.0008788896331428288,0.001042887733160028,0.00898233413873592,3.2395405497733994e-05,0.00043557658598627856,0.0009475318667131575,0.0001012365222544996,1.8697686997945e-05,8.050763089639876e-05,0.00014151855443914822,0.00024012278770970056,2.592787794703917e-05,0.00017438126072462907,7.010500363953437e-05,0.0013398347171685726,3.595264776773021e-05,0.000578035563155133,6.861815000761107e-05,4.701137502432832e-05,4.769891420255488e-05,0.0017337076980012388
0.00013894324853228963,0.0008787171257050754,0.0010427514766311566,0.008983034126756976,3.238874892709189e-05,0.00043584340169137173,0.0009476054548602521,0.00010124380810601906,1.8697705671159033e-05,8.056619931880419e-05,0.0001415083116741036,0.00024010994231059865,2.592047646757328e-05,0.00017447005685975722,7.004371623142623e-05,0.0013398346898861723,3.595594606318402e-05,0.0005782011033602835,6.866786358500957e-05,4.7058180112632825e-05,4.774894167650824e-05,0.0017337807530208105
0.00013992172211350294,0.0008785451388756877,0.001042616054652957,0.00898372682683197,3.2382142114703634e-05,0.00043610846898159726,0.0009476783860935044,0.00010125107648090403,1.869772431712134e-05,8.062433918154583e-05,0.0001414980802665444,0.0002400971462023448,2.591315501968113e-05,0.00017455814864440766,6.99830282303519e-05,0.001339834668134102,3.595917542972316e-05,0.0005783657715301363,6.871724675318706e-05,4.7104674068857015e-05,4.779863845638274e-05,0.0017338562137841262
0.00014090019569471625,0.000878373677215647,0.0010424814561093606,0.00898441235046648,3.237558449651402e-05,0.0004363718010017517,0.0009477506675107962,0.0001012583274204876,1.8697742935485336e-05,8.068205496384116e-05,0.0001414878605112683,0.00024008439889337645,2.5905912940284243e-05,0.00017464554261763802,6.992293291039124e-05,0.0013398346518139102,3.596233668926714e-05,0.0005785295683658913,6.87663033145378e-05,4.715086102438144e-05,4.7848006491700915e-05,0.0017339340294611166
0.00014187866927592956,0.0008782027450752099,0.0010423476701941375,0.008985090807045484,3.2369075518207466e-05,0.0004366334107144663,0.0009478223061731311,0.00010126556096608023,1.8697761525911084e-05,8.073935109910873e-05,0.00014147765269848178,0.00024007169988737886,2.5898749561008648e-05,0.00017473224526088095,6.986342359010034e-05,0.0013398346408289102,3.596543065296623e-05,0.0005786924947065871,6.881503682251122e-05,4.719674433491415e-05,4.78970483239512e-05,0.0017340141503469602
0.00014285714285714287,0.0008780323465797444,0.001042214686437431,0.008985762303829125,3.236261463666423e-05,0.00043689331089275234,0.0009478933091177552,0.00010127277715894698,1.8697780088064546e-05,8.0796231984594e-05,0.00014146745711445205,0.0002400590486853875,2.5891664210276966e-05,0.0001748182630054564,6.980449361695669e-05,0.0013398346350842658,3.596845812099999e-05,0.0005788545515430918,6.88634504332484e-05,4.724232612410051e-05,4.7945767555500504e-05,0.0017340965280020965
0.00014383561643835618,0.0008778624856834706,0.001042082494610067,0.008986426946141173,3.235620131665628e-05,0.0004371515141487363,0.0009479636833201965,0.00010127997604036399,1.8697798621619262e-05,8.085270197211224e-05,0.00014145727403976283,0.00024004644478568894,2.5884656213361134e-05,0.00017490360222314038,6.974613640624161e-05,0.0013398346344867015,3.597141988365609e-05,0.0005790157399689013,6.89115472347163e-05,4.728760823610397e-05,4.7994167880148905e-05,0.0017341811148776944
0.0001448140900195695,0.0008776931661695312,0.0010419510847252842,0.008987084837338222,3.234983503059935e-05,0.000437408032935556,0.0009480334356973957,0.00010128715765161249,1.869781712625632e-05,8.090876535158367e-05,0.0001414471037495383,0.00024003388768379207,2.587772489236538e-05,0.0001749882692225321,6.968834543781948e-05,0.0013398346389443467,3.5974316721404764e-05,0.0005791760611803786,6.895933021026908e-05,4.7332592341961403e-05,4.804225309132686e-05,0.001734267864251463
0.00014579256360078277,0.0008775243913313202,0.0010418204476514707,0.008987736074829026,3.234351524853798e-05,0.0004376628794596042,0.0009481025733832352,0.00010129432203360987,1.8697835601662652e-05,8.096442541679411e-05,0.00014143694652828706,0.00024002137680680617,2.5870869499313354e-05,0.00017507226997968015,6.963111403931647e-05,0.0013398346483609255,3.597714939930887e-05,0.0005793355167507039,6.9006800498467e-05,4.737728559034988e-05,4.809002660355299e-05,0.001734356728198202
0.00014677103718199608,0.0008773561647466194,0.0010416905736300704,0.008988380759635851,3.2337241461616915e-05,0.0004379160659001462,0.0009481711030701501,0.0001013014692277853,1.8697854047535035e-05,8.101968667774271e-05,0.00014142680263462017,0.0002400089116727047,2.5864089378587266e-05,0.0001751556107798019,6.95744359016284e-05,0.0013398346626493315,3.597991868085454e-05,0.000579494107965408,6.905396149417181e-05,4.7421687249353494e-05,4.8137492642676866e-05,0.001734447662298244
0.0001477495107632094,0.0008771884896705755,0.0010415614534410647,0.008989018988840596,3.233101316323028e-05,0.00043816760424045866,0.000948239031531084,0.00010130859927538236,1.8697872463576886e-05,8.107455309613618e-05,0.00014141667232932156,0.00023999649176536438,2.585738383949767e-05,0.00017523829770750614,6.951830466886526e-05,0.0013398346817207023,3.598262531723691e-05,0.0005796518363439356,6.910081556707161e-05,4.7465799372993004e-05,4.818465532700692e-05,0.0017345406218301272
0.0001487279843444227,0.0008770213692076609,0.001041433078075205,0.00898965085768402,3.2324829854040836e-05,0.0004384175063180738,0.0009483063654757214,0.0001013157122176488,1.8697890849499123e-05,8.112902856385612e-05,0.00014140655586768747,0.00023998411656990913,2.5850752192341564e-05,0.0001753203367864679,6.946271405031977e-05,0.0013398347054873138,3.59852700504892e-05,0.000579808703492279,6.914736494402677e-05,4.75096239176223e-05,4.823151893799381e-05,0.0017346355627662214
0.00014970645792563602,0.0008768548063176585,0.0010413054387244062,0.008990276459608204,3.231869104191328e-05,0.0004386657838283386,0.0009483731115485653,0.00010132280809583741,1.8697909205020158e-05,8.118311690352158e-05,0.0001413964534994787,0.000239971785573898,2.5844193749626462e-05,0.00017540173398072618,6.940765782120981e-05,0.0013398347338625296,3.5987853613662454e-05,0.0005799647110981399,6.919361170424098e-05,4.7553162745417894e-05,4.8278087937458186e-05,0.001734732441745001
0.00015068493150684933,0.0008766888037717818,0.0010411785268670231,0.008990895886361766,3.231259623901645e-05,0.0004389124483130065,0.0009484392763673287,0.0001013298869511572,1.869792752986474e-05,8.123682182054288e-05,0.00014138636547122416,0.00023995949824042034,2.583770779892431e-05,0.00017548249514334356,6.935312981012762e-05,0.0013398347667617683,3.59903767300231e-05,0.000580119860967411,6.923955854443688e-05,4.759641936506763e-05,4.8324364156779906e-05,0.0017348312164966778
0.00015166340508806264,0.0008765233640374358,0.0010410523344889107,0.008991509228194855,3.230654495487409e-05,0.0004391575111274092,0.000948504866619024,0.00010133694882465392,1.869794582376116e-05,8.129014678575434e-05,0.00014137629203188825,0.0002399472539409868,2.5831293535124905e-05,0.0001755626258897354,6.929912386746591e-05,0.0013398348041049357,3.59928401108454e-05,0.0005802741551197916,6.928521064598633e-05,4.763940315856715e-05,4.8370339938878254e-05,0.0017349318469176412
0.00015264187866927592,0.0008763584897311977,0.0010409268532232737,0.008992116573339166,3.230053672167658e-05,0.00043940098357819204,0.0009485698886966363,0.00010134399375765449,1.8697964086451528e-05,8.134309547082531e-05,0.00014136623341174932,0.0002399350522085525,2.5824950315978764e-05,0.00017564213207083178,6.924563398532162e-05,0.0013398348458072244,3.5995244464393495e-05,0.0005804275954135374,6.93305687675149e-05,4.768211381190435e-05,4.8416023506874336e-05,0.0017350342909786592
0.00015362035225048923,0.0008761941832229829,0.0010408020751056432,0.008992718008556005,3.2294571071400725e-05,0.00043964287680625864,0.0009486343490220769,0.00010135102179136895,1.869798231768253e-05,8.139567135792372e-05,0.00014135618984129636,0.00023992289251232262,2.5818677434705926e-05,0.00017572101935020147,6.919265419112004e-05,0.0013398348917872875,3.599759048818816e-05,0.0005805801838735966,6.937563544500924e-05,4.772455531743821e-05,4.8461416192108645e-05,0.001735138508350475
0.00015459882583170254,0.0008760304467557541,0.0010406779923478734,0.008993313619035659,3.228864754219991e-05,0.00043988320182446775,0.0009486982539523113,0.00010135803296700414,1.869800051720802e-05,8.144787785091384e-05,0.00014134616154581954,0.00023991077432301288,2.581247418592435e-05,0.00017579929332540227,6.914017857867454e-05,0.0013398349419648588,3.599987887142601e-05,0.0005807319225925301,6.942041323082178e-05,4.776673201532074e-05,4.850651890133692e-05,0.0017352444593420875
0.00015557729941291585,0.0008758672824506263,0.0010405545973302141,0.008993903488440971,3.2282765678287355e-05,0.00044012196952092835,0.0009487616097781483,0.00010136502732576355,1.8698018684789016e-05,8.14997182750613e-05,0.00014133614874540428,0.00023989869711354113,2.5806339866372526e-05,0.00017587695952834832,6.908820130869378e-05,0.001339834996260721,3.600211029514171e-05,0.0005808828137264026,6.946490470245212e-05,4.780864862769272e-05,4.855133208397031e-05,0.0017353521048810402
0.00015655577299412916,0.0008757046922290749,0.0010404318827359046,0.008994487699259467,3.2276925031665e-05,0.00044035919061421444,0.0009488244227723163,0.00010137200490879617,1.8698036820184965e-05,8.155119642835536e-05,0.00014132615165732122,0.00023988666032311251,2.5800273738603755e-05,0.00017595402344603722,6.903671659554688e-05,0.001339835054601914,3.600428543016977e-05,0.0005810328595621535,6.950911280659084e-05,4.78503045168089e-05,4.859585891322651e-05,0.0017354614082505492
0.00015753424657534247,0.0008755426778532171,0.0010403098414827664,0.008995066332716004,3.2271125161223586e-05,0.0004405948756770634,0.000948886699167337,0.00010137896575721803,1.8698054923157425e-05,8.160231634713208e-05,0.0001413161704950035,0.0002398746633734452,2.579427504742193e-05,0.00017603049051227734,6.898571871360232e-05,0.0013398351169194784,3.600640493824055e-05,0.000581182062483156,6.955304072563019e-05,4.789169617034329e-05,4.8640103889527774e-05,0.0017355723343242646
0.00015851272015655578,0.0008753812411335689,0.0010401884663668356,0.008995639468061959,3.2265365628113686e-05,0.00044082903525721566,0.0009489484450338218,0.0001013859099122371,1.8698072993491242e-05,8.165308095720226e-05,0.00014130620546218292,0.00023986270575895586,2.5788343111129865e-05,0.00017610636605828022,6.893520203133169e-05,0.001339835183135605,3.6008469477522164e-05,0.0005813304247903588,6.959669106680556e-05,4.79328313567574e-05,4.868406495046347e-05,0.0017356848452514716
0.0001594911937377691,0.0008752203836943649,0.001040067750466711,0.00899620718351139,3.2259646000967824e-05,0.00044106167974162965,0.0009490096664218299,0.00010139283741500533,1.869809103096942e-05,8.170349366920648e-05,0.00014129625675981486,0.00023985078694156102,2.5782477215140944e-05,0.000176181655371922,6.888516097206534e-05,0.0013398352531787676,3.6010479696417444e-05,0.000581477948904943,6.96400668407829e-05,4.7973712451185575e-05,4.8727742734838554e-05,0.0017357989055193637
0.0001604696673189824,0.0008750601070533076,0.0010399476870072825,0.00899676955600674,3.2253965854121784e-05,0.0004412928194030727,0.0009490703693152763,0.00010139974830666461,1.869810903538092e-05,8.17535578815915e-05,0.00014128632458391477,0.00023983890638433247,2.577667664604557e-05,0.0001762563636797769,6.883559002687446e-05,0.0013398353269789688,3.601243623570777e-05,0.0005816246372998475,6.968317116853764e-05,4.8014341670959535e-05,4.8771137655799666e-05,0.0017359144803512948
0.0001614481409001957,0.0008749004126259425,0.0010398282693530542,0.008997326661265133,3.224832476751398e-05,0.00044152246440299427,0.000949130559631153,0.00010140664262834612,1.8698127006520534e-05,8.18032769851542e-05,0.0001412764091255729,0.00023982706355186756,2.5770940692008923e-05,0.00017633049614766298,6.878648375495786e-05,0.0013398354044677522,3.601433972869592e-05,0.0005817704924962875,6.972600729307691e-05,4.805472105913625e-05,4.881424989626774e-05,0.0017360315357024785
0.000162426614481409,0.0008747413016177814,0.0010397094911864142,0.008997878569649353,3.224272233263915e-05,0.0004417506247189747,0.0009491902432744097,0.0001014135204211258,1.8698144944190086e-05,8.1852654082146e-05,0.00014126651057253003,0.00023981525791460124,2.576526864661086e-05,0.00017640405802532108,6.873783672382075e-05,0.0013398354855708589,3.601619079854731e-05,0.0005819155171626672,6.976857392078081e-05,4.8094847334040034e-05,4.885709261531272e-05,0.0017361500352188822
0.0001634050880626223,0.000874582775193109,0.0010395913462300417,0.008998425352330156,3.22371581435795e-05,0.0004419773102580818,0.0009492494260556452,0.00010142038172608836,1.8698162848196438e-05,8.190169240893318e-05,0.00014125662910690644,0.00023980348894340274,2.575965980420164e-05,0.00017647705443583233,6.86896435978551e-05,0.0013398355702190173,3.6017990062536984e-05,0.0005820597139611103,6.981087207437262e-05,4.813471939313389e-05,4.889967259198985e-05,0.0017362699446812804
0.00016438356164383562,0.0008744248344867188,0.0010394738282281004,0.008998967081606309,3.22316317965072e-05,0.0004422025308646891,0.000949308113686681,0.00010142722658432963,1.869818071835131e-05,8.195039535925674e-05,0.00014124676490511487,0.00023979175610968793,2.5754113460074033e-05,0.00017654949036671346,6.864189914267406e-05,0.0013398356583484397,3.6019738132376295e-05,0.0005822030855372629,6.985290541087089e-05,4.817433863317501e-05,4.894198935455101e-05,0.0017363912322000713
0.00016536203522504893,0.0008742674804954232,0.001039356931125521,0.008999503826752782,3.2226142895671085e-05,0.0004424262962475131,0.0009493663118357449,0.00010143405503691166,1.8698198554472454e-05,8.199876620177733e-05,0.00014123691813944423,0.00023978005888975238,2.5748628914322e-05,0.00017662137081538305,6.859459816496201e-05,0.0013398357498934366,3.602143561153874e-05,0.0005823456346197678,6.98946755374155e-05,4.821370377170902e-05,4.898404845899315e-05,0.0017365138651575809
0.00016634050880626224,0.0008741107141268434,0.0010392406489881456,0.009000035655719026,3.22206910509007e-05,0.00044264861601232873,0.000949424026104671,0.00010144086712487962,1.8698216356383062e-05,8.204680819755691e-05,0.0001412270889774574,0.0002397683967635825,2.574320547087655e-05,0.00017669270073267956,6.854773553668312e-05,0.0013398358447893406,3.6023083096511474e-05,0.0005824873639762684,6.993618387088253e-05,4.825281286192121e-05,4.902585625742244e-05,0.001736637811405307
0.00016731898238747555,0.0008739545362031598,0.0010391249759970818,0.009000562635151959,3.221527587753952e-05,0.00044286949966442185,0.0009494812620284315,0.00010144766288926107,1.8698234123911653e-05,8.209452460300976e-05,0.0001412172775820148,0.00023975676921524785,2.573784243792275e-05,0.0001767634850242113,6.85013061951323e-05,0.0013398359429724791,3.6024681176922586e-05,0.0005826282764104991,6.997743162354287e-05,4.82916632475135e-05,4.906741996721254e-05,0.00173676303924267
0.00016829745596868884,0.0008737989473294495,0.0010390099066808055,0.009001084828895807,3.220989699625359e-05,0.0004430889565431915,0.0009495380251533176,0.00010145444237096987,1.869825185691767e-05,8.214191651856926e-05,0.0001412074841139937,0.00023974517574674778,2.5732539141024008e-05,0.00017683372846385008,6.845530504987428e-05,0.0013398360443666081,3.602623043360295e-05,0.0005827683748837906,7.001842124209204e-05,4.833027774209731e-05,4.910872492484025e-05,0.0017368895150492055
0.00016927592954990215,0.0008736439481690399,0.0010388954354326472,0.009001602301070123,3.220455403321466e-05,0.0004433069959606936,0.0009495943208787228,0.00010146120561099646,1.869826955523986e-05,8.218898721262223e-05,0.00014119770872690528,0.00023973361585141802,2.572729489805123e-05,0.0001769034358713012,6.840972716955415e-05,0.001339836148910038,3.60277314428564e-05,0.0005829076622626124,7.00591534781905e-05,4.8368651983910194e-05,4.9149780417170706e-05,0.0017370172079699518
0.00017025440313111546,0.0008734895392882908,0.0010387815567842516,0.009002115114304687,3.219924661988718e-05,0.00044352362712444024,0.0009496501545490039,0.00010146795265029515,1.8698287218726348e-05,8.22357395954294e-05,0.00014118795157008274,0.00023972208903011755,2.5722109034517606e-05,0.0001769726120103139,6.836456767263936e-05,0.0013398362565397127,3.602918477416226e-05,0.0005830461414617197,7.009962908031336e-05,4.8406785177068976e-05,4.9190592966475714e-05,0.0017371460871394495
0.00017123287671232877,0.0008733357211575318,0.0010386682654048714,0.009002623329730848,3.219397439295887e-05,0.0004437388591384428,0.0009497055314546474,0.0001014746835297815,1.8698304847235047e-05,8.228217617733056e-05,0.00014117821278876105,0.00023971059479190065,2.5716980884259534e-05,0.00017704126158820676,6.831982172553661e-05,0.0013398363671909,3.603059099025973e-05,0.0005831838154438288,7.013984880959627e-05,4.84446805911457e-05,4.923116592570396e-05,0.0017372761216117515
0.00017221135029354208,0.0008731824941726657,0.0010385555560643745,0.009003127007205309,3.218873699429047e-05,0.00044395270101460987,0.0009497604568214323,0.00010148139829034401,1.8698322440630195e-05,8.23282993557234e-05,0.0001411684925237452,0.00023969913265263525,2.5711909788178237e-05,0.00017710938926880106,6.827548455491864e-05,0.001339836480798949,3.6031950647547526e-05,0.0005833206872003031,7.017981323387687e-05,4.848234205852001e-05,4.927150255568491e-05,0.0017374072806485522
0.0001731898238747554,0.0008730298586537541,0.0010384434236365883,0.00900362620566996,3.2183534070661e-05,0.00044416516167294565,0.0009498149358127785,0.00010148809697283989,1.8698339998781624e-05,8.237411147122947e-05,0.00014115879091157555,0.0002396877021339533,2.57068950931815e-05,0.0001771769996616995,6.82315514463443e-05,0.0013398365973002545,3.603326429607562e-05,0.0005834567597524666,7.021952312416063e-05,4.8519774008374044e-05,4.931160513311435e-05,0.0017375395341283496
0.0001741682974559687,0.0008728778147091691,0.0010383318633365142,0.0090041209934734,3.2178365268068e-05,0.00044437624988406105,0.0009498689736048755,0.00010149477961800243,1.869835752154258e-05,8.241961665766965e-05,0.0001411491080884948,0.0002396763027187483,2.5701936106802002e-05,0.00017724409697093268,6.818801771201479e-05,0.0013398367166636107,3.603453247583589e-05,0.0005835920362613127,7.02589916196421e-05,4.855698078415737e-05,4.935144875573485e-05,0.0017376728657307306
0.000175146771037182,0.000872726362571859,0.0010382208701362325,0.009004611423708673,3.217323024515002e-05,0.00044458597441427225,0.0009499225752062209,0.00010150144626665898,1.869837500880284e-05,8.246481639249382e-05,0.00014113944418106363,0.0002396649339592701,2.56970322074717e-05,0.00017731068583984544,6.814487876691799e-05,0.0013398368388148419,3.6035755726050406e-05,0.0005837265197565461,7.029821506361459e-05,4.859396847738025e-05,4.939104400655025e-05,0.0017378072412566645
