t,HPL,HPR,HMD1
4.62,1.0016316972041017,1.0023719967672262,6.801518800000002
4.63,1.0016317008775562,1.0023720010890595,6.814076199999999
4.64,1.0016317045510097,1.0023720054108922,6.826633600000001
4.65,1.0016317082244628,1.002372009732724,6.839191000000001
4.66,1.0016317118979152,1.002372014054555,6.8517484
4.67,1.001631715571367,1.0023720183763851,6.8643058
4.68,1.001631719244818,1.0023720226982147,6.876863199999999
4.69,1.0016317229182685,1.0023720270200436,6.889420600000001
4.7,1.0016317265917185,1.0023720313418716,6.901978
4.71,1.0016317302651676,1.002372035663699,6.914535400000002
4.72,1.0016317339386163,1.0023720399855254,6.9270928000000005
4.73,1.001631737612064,1.0023720443073512,6.939650200000001
4.74,1.0016317412855114,1.0023720486291763,6.952207600000001
4.75,1.001631744958958,1.0023720529510005,6.964765000000002
4.76,1.001631748632404,1.002372057272824,6.9773224
4.7700000000000005,1.0016317523058496,1.0023720615946468,6.989879800000001
4.78,1.0016317559792942,1.0023720659164688,7.002437200000003
4.79,1.0016317596527384,1.0023720702382901,7.0149946
4.8,1.0016317633261818,1.0023720745601106,7.027552000000002
4.8100000000000005,1.0016317669996246,1.0023720788819304,7.0401094
4.82,1.0016317706730669,1.0023720832037495,7.052666800000001
4.83,1.0016317743465084,1.0023720875255677,7.065224199999999
4.84,1.0016317780199493,1.0023720918473853,7.0777816
4.8500000000000005,1.0016317816933895,1.002372096169202,7.090339000000002
4.86,1.0016317853668293,1.002372100491018,7.1028964000000006
4.87,1.0016317890402682,1.0023721048128333,7.115453800000003
4.88,1.0016317927137066,1.0023721091346478,7.1280111999999995
4.89,1.0016317963871444,1.0023721134564616,7.140568600000002
4.9,1.0016318000605815,1.0023721177782747,7.153126000000002
4.91,1.001631803734018,1.002372122100087,7.165683400000001
4.92,1.0016318074074537,1.0023721264218983,7.178240800000001
4.93,1.0016318110808888,1.0023721307437092,7.1907982
4.94,1.0016318147543235,1.0023721350655193,7.203355600000002
4.95,1.0016318184277573,1.0023721393873284,7.2159130000000005
4.96,1.0016318221011906,1.002372143709137,7.228470400000001
4.97,1.0016318257746233,1.0023721480309449,7.2410277999999995
4.98,1.0016318294480553,1.0023721523527518,7.253585200000002
4.99,1.0016318331214866,1.002372156674558,7.2661426
5.0,1.0016318367949173,1.0023721609963636,7.278700000000001
5.01,1.0016318404683473,1.0023721653181683,7.291257399999999
5.0200000000000005,1.0016318441417769,1.0023721696399723,7.303814800000001
5.03,1.0016318478152055,1.0023721739617757,7.3163722000000035
5.04,1.0016318514886338,1.0023721782835782,7.3289296
5.05,1.0016318551620613,1.00237218260538,7.3414870000000025
5.0600000000000005,1.0016318588354882,1.002372186927181,7.354044400000001
5.07,1.0016318625089145,1.0023721912489814,7.3666018000000015
5.08,1.00163186618234,1.0023721955707807,7.3791592
5.09,1.0016318698557651,1.0023721998925796,7.3917166000000005
5.1000000000000005,1.0016318735291894,1.0023722042143777,7.404274000000003
5.11,1.0016318772026132,1.0023722085361748,7.4168313999999995
5.12,1.0016318808760363,1.0023722128579713,7.429388800000002
5.13,1.0016318845494585,1.002372217179767,7.4419461999999985
5.14,1.0016318882228803,1.0023722215015622,7.454503600000001
5.15,1.0016318918963016,1.0023722258233565,7.467061000000001
5.16,1.001631895569722,1.0023722301451499,7.4796184
5.17,1.0016318992431419,1.0023722344669428,7.4921758
5.18,1.0016319029165612,1.0023722387887348,7.5047332
5.19,1.0016319065899797,1.002372243110526,7.517290600000003
5.2,1.0016319102633977,1.0023722474323165,7.529848000000001
5.21,1.001631913936815,1.0023722517541063,7.542405400000002
5.22,1.0016319176102317,1.0023722560758954,7.5549628
5.23,1.0016319212836478,1.0023722603976837,7.567520200000002
5.24,1.0016319249570633,1.002372264719471,7.580077600000001
5.25,1.001631928630478,1.002372269041258,7.592635000000001
5.26,1.001631932303892,1.0023722733630438,7.6051924
5.2700000000000005,1.0016319359773056,1.0023722776848292,7.6177498
5.28,1.0016319396507185,1.0023722820066137,7.6303072000000025
5.29,1.0016319433241307,1.0023722863283975,7.642864599999999
5.3,1.0016319469975423,1.0023722906501804,7.6554220000000015
5.3100000000000005,1.0016319506709532,1.0023722949719627,7.6679794
5.32,1.0016319543443635,1.0023722992937443,7.6805368000000005
5.33,1.0016319580177733,1.002372303615525,7.693094200000001
5.34,1.0016319616911822,1.002372307937305,7.705651600000001
5.3500000000000005,1.0016319653645906,1.0023723122590842,7.718209000000003
5.36,1.0016319690379984,1.002372316580863,7.7307664
5.37,1.0016319727114056,1.0023723209026405,7.743323800000002
5.38,1.001631976384812,1.0023723252244177,7.755881199999999
5.39,1.0016319800582179,1.002372329546194,7.768438600000001
5.4,1.001631983731623,1.0023723338679693,7.780996000000002
5.41,1.0016319874050277,1.002372338189744,7.7935534
5.42,1.0016319910784315,1.002372342511518,7.806110800000001
5.43,1.0016319947518348,1.0023723468332915,7.818668199999999
5.44,1.0016319984252375,1.002372351155064,7.831225600000002
5.45,1.0016320020986396,1.0023723554768356,7.843783
5.46,1.001632005772041,1.0023723597986067,7.856340400000002
5.47,1.0016320094454416,1.002372364120377,7.868897799999999
5.48,1.0016320131188419,1.0023723684421464,7.881455200000001
5.49,1.0016320167922412,1.002372372763915,7.8940126
5.5,1.0016320204656401,1.0023723770856832,7.906570000000002
5.51,1.0016320241390384,1.0023723814074506,7.919127400000001
5.5200000000000005,1.0016320278124358,1.002372385729217,7.931684800000001
5.53,1.0016320314858327,1.0023723900509827,7.944242200000003
5.54,1.0016320351592292,1.0023723943727478,7.9567996
5.55,1.0016320388326247,1.0023723986945121,7.969357000000002
5.5600000000000005,1.0016320425060197,1.0023724030162755,7.981914400000001
5.57,1.0016320461794141,1.0023724073380382,7.994471800000001
5.58,1.0016320498528077,1.0023724116598003,8.007029200000002
5.59,1.0016320535262009,1.0023724159815615,8.0195866
5.6000000000000005,1.0016320571995934,1.002372420303322,8.032144000000002
5.61,1.0016320608729852,1.0023724246250818,8.0447014
5.62,1.0016320645463763,1.0023724289468408,8.057258800000001
5.63,1.0016320682197668,1.002372433268599,8.069816199999998
5.64,1.0016320718931568,1.0023724375903567,8.0823736
5.65,1.001632075566546,1.0023724419121134,8.094931
5.66,1.0016320792399347,1.0023724462338695,8.107488400000001
5.67,1.0016320829133227,1.0023724505556246,8.120045800000002
5.68,1.00163208658671,1.0023724548773791,8.132603200000002
5.69,1.0016320902600968,1.002372459199133,8.145160600000002
5.7,1.0016320939334828,1.002372463520886,8.157718000000001
5.71,1.0016320976068682,1.0023724678426382,8.170275400000003
5.72,1.0016321012802532,1.0023724721643896,8.1828328
5.73,1.0016321049536372,1.0023724764861404,8.195390200000002
5.74,1.0016321086270208,1.0023724808078904,8.2079476
5.75,1.0016321123004037,1.0023724851296396,8.220505000000001
5.76,1.001632115973786,1.0023724894513881,8.2330624
5.7700000000000005,1.0016321196471676,1.002372493773136,8.2456198
5.78,1.0016321233205485,1.002372498094883,8.258177200000002
5.79,1.0016321269939288,1.0023725024166292,8.270734599999999
5.8,1.0016321306673086,1.0023725067383746,8.283292000000001
5.8100000000000005,1.0016321343406875,1.0023725110601194,8.295849400000002
5.82,1.001632138014066,1.0023725153818634,8.308406800000002
5.83,1.0016321416874439,1.0023725197036066,8.320964200000002
5.84,1.001632145360821,1.0023725240253492,8.333521600000001
5.8500000000000005,1.0016321490341975,1.002372528347091,8.346079000000003
5.86,1.0016321527075733,1.002372532668832,8.3586364
5.87,1.0016321563809487,1.0023725369905723,8.371193800000002
5.88,1.0016321600543232,1.0023725413123117,8.383751199999999
5.89,1.0016321637276973,1.0023725456340504,8.396308600000001
5.9,1.0016321674010704,1.0023725499557885,8.408866000000002
5.91,1.0016321710744431,1.0023725542775257,8.4214234
5.92,1.0016321747478152,1.0023725585992622,8.4339808
5.93,1.0016321784211866,1.002372562920998,8.4465382
5.94,1.0016321820945575,1.002372567242733,8.459095600000001
5.95,1.0016321857679276,1.0023725715644671,8.471653
5.96,1.001632189441297,1.0023725758862008,8.484210400000002
5.97,1.001632193114666,1.0023725802079335,8.4967678
5.98,1.0016321967880342,1.0023725845296654,8.509325200000003
5.99,1.0016322004614018,1.0023725888513968,8.521882600000001
6.0,1.0016322041347687,1.0023725931731273,8.534440000000002
6.01,1.001632207808135,1.002372597494857,8.5469974
6.0200000000000005,1.0016322114815006,1.002372601816586,8.5595548
6.03,1.0016322151548658,1.0023726061383142,8.572112200000003
6.04,1.00163221882823,1.0023726104600417,8.5846696
6.05,1.001632222501594,1.0023726147817684,8.597227000000002
6.0600000000000005,1.001632226174957,1.0023726191034945,8.609784400000002
6.07,1.0016322298483196,1.0023726234252197,8.622341800000001
6.08,1.0016322335216814,1.0023726277469442,8.634899200000001
6.09,1.0016322371950426,1.002372632068668,8.6474566
6.1000000000000005,1.001632240868403,1.0023726363903909,8.660014000000002
6.11,1.001632244541763,1.0023726407121132,8.672571399999999
6.12,1.0016322482151223,1.0023726450338346,8.685128800000001
6.13,1.001632251888481,1.0023726493555554,8.697686200000001
6.140000000000001,1.001632255561839,1.0023726536772755,8.710243600000002
6.15,1.0016322592351963,1.0023726579989947,8.722801000000002
6.16,1.0016322629085532,1.0023726623207132,8.735358400000003
6.17,1.0016322665819093,1.0023726666424309,8.747915800000001
6.18,1.0016322702552647,1.0023726709641478,8.760473200000002
6.19,1.0016322739286194,1.0023726752858642,8.773030600000004
6.2,1.0016322776019737,1.0023726796075796,8.785588
6.21,1.0016322812753273,1.0023726839292944,8.798145400000003
6.22,1.0016322849486803,1.0023726882510084,8.8107028
6.23,1.0016322886220326,1.0023726925727217,8.823260200000002
6.24,1.0016322922953842,1.0023726968944342,8.8358176
6.25,1.0016322959687352,1.0023727012161459,8.848375
6.26,1.0016322996420854,1.0023727055378568,8.8609324
6.2700000000000005,1.0016323033154353,1.0023727098595672,8.8734898
6.28,1.0016323069887842,1.0023727141812766,8.886047200000002
6.29,1.0016323106621328,1.0023727185029854,8.8986046
6.3,1.0016323143354806,1.0023727228246933,8.911162000000003
6.3100000000000005,1.0016323180088278,1.0023727271464005,8.923719400000003
6.32,1.0016323216821743,1.002372731468107,8.936276800000002
6.33,1.0016323253555202,1.002372735789813,8.948834200000002
6.34,1.0016323290288656,1.002372740111518,8.9613916
6.3500000000000005,1.00163233270221,1.002372744433222,8.973949000000003
6.36,1.0016323363755542,1.0023727487549254,8.9865064
6.37,1.0016323400488976,1.0023727530766282,8.999063800000002
6.38,1.00163234372224,1.0023727573983303,9.0116212
6.390000000000001,1.0016323473955822,1.0023727617200315,9.0241786
6.4,1.0016323510689238,1.002372766041732,9.036736000000001
6.41,1.0016323547422645,1.0023727703634318,9.049293400000002
6.42,1.0016323584156046,1.0023727746851308,9.0618508
6.43,1.0016323620889442,1.0023727790068289,9.0744082
6.44,1.001632365762283,1.0023727833285265,9.086965600000003
6.45,1.0016323694356213,1.002372787650223,9.099523000000001
6.46,1.001632373108959,1.0023727919719192,9.112080400000004
6.47,1.0016323767822959,1.0023727962936144,9.1246378
6.48,1.0016323804556322,1.002372800615309,9.137195200000003
6.49,1.001632384128968,1.0023728049370026,9.149752600000001
6.5,1.001632387802303,1.0023728092586957,9.162310000000002
6.51,1.0016323914756375,1.0023728135803878,9.174867400000002
6.5200000000000005,1.0016323951489712,1.0023728179020794,9.1874248
6.53,1.0016323988223044,1.00237282222377,9.199982200000003
6.54,1.001632402495637,1.0023728265454601,9.2125396
6.55,1.0016324061689688,1.0023728308671493,9.225097000000002
6.5600000000000005,1.0016324098423,1.0023728351888377,9.237654400000002
6.57,1.0016324135156307,1.0023728395105256,9.2502118
6.58,1.0016324171889606,1.0023728438322126,9.262769200000001
6.59,1.00163242086229,1.0023728481538987,9.2753266
6.6000000000000005,1.0016324245356185,1.0023728524755842,9.287884000000002
6.61,1.0016324282089466,1.002372856797269,9.300441400000002
6.62,1.001632431882274,1.0023728611189529,9.312998800000003
6.63,1.0016324355556008,1.002372865440636,9.325556200000001
6.640000000000001,1.0016324392289269,1.0023728697623187,9.338113600000003
6.65,1.0016324429022525,1.0023728740840003,9.350671000000002
6.66,1.0016324465755773,1.0023728784056813,9.363228400000002
6.67,1.0016324502489016,1.0023728827273617,9.375785800000001
6.68,1.0016324539222252,1.0023728870490412,9.388343200000001
6.69,1.001632457595548,1.0023728913707197,9.400900600000003
6.7,1.0016324612688703,1.0023728956923978,9.413458
6.71,1.0016324649421922,1.002372900014075,9.426015400000002
6.72,1.0016324686155131,1.0023729043357514,9.4385728
6.73,1.0016324722888335,1.0023729086574273,9.451130200000001
6.74,1.0016324759621533,1.0023729129791021,9.4636876
6.75,1.0016324796354723,1.0023729173007765,9.476245
6.76,1.0016324833087908,1.00237292162245,9.4888024
6.7700000000000005,1.0016324869821087,1.0023729259441228,9.501359800000001
6.78,1.001632490655426,1.0023729302657947,9.513917200000003
6.79,1.0016324943287425,1.002372934587466,9.5264746
6.8,1.0016324980020583,1.0023729389091363,9.539032000000002
6.8100000000000005,1.0016325016753738,1.0023729432308062,9.551589400000003
6.82,1.0016325053486883,1.002372947552475,9.564146800000001
6.83,1.0016325090220024,1.0023729518741433,9.576704200000002
6.84,1.0016325126953158,1.0023729561958108,9.5892616
6.8500000000000005,1.0016325163686286,1.0023729605174776,9.601819000000003
6.86,1.0016325200419407,1.0023729648391435,9.614376400000001
6.87,1.0016325237152521,1.0023729691608088,9.626933800000002
6.88,1.001632527388563,1.0023729734824731,9.6394912
6.890000000000001,1.001632531061873,1.0023729778041368,9.652048600000002
6.9,1.0016325347351827,1.0023729821257998,9.664606000000001
6.91,1.0016325384084916,1.0023729864474622,9.677163400000001
6.92,1.0016325420817997,1.0023729907691237,9.6897208
6.93,1.0016325457551074,1.0023729950907843,9.702278200000002
6.94,1.0016325494284144,1.0023729994124444,9.714835600000004
6.95,1.001632553101721,1.0023730037341034,9.727393000000001
6.96,1.0016325567750266,1.002373008055762,9.739950400000003
6.97,1.0016325604483316,1.0023730123774197,9.7525078
6.98,1.0016325641216361,1.0023730166990767,9.765065200000002
6.99,1.00163256779494,1.002373021020733,9.777622600000003
7.0,1.0016325714682432,1.0023730253423884,9.790180000000001
7.01,1.0016325751415456,1.0023730296640432,9.802737400000002
7.0200000000000005,1.0016325788148477,1.002373033985697,9.8152948
7.03,1.001632582488149,1.0023730383073504,9.827852200000002
7.04,1.0016325861614495,1.0023730426290027,9.8404096
7.05,1.0016325898347496,1.0023730469506544,9.852967000000001
7.0600000000000005,1.0016325935080488,1.0023730512723055,9.865524400000002
7.07,1.0016325971813476,1.0023730555939556,9.8780818
7.08,1.0016326008546457,1.002373059915605,9.8906392
7.09,1.0016326045279431,1.002373064237254,9.903196600000003
7.1000000000000005,1.00163260820124,1.0023730685589018,9.915754000000003
7.11,1.001632611874536,1.002373072880549,9.928311400000002
7.12,1.0016326155478315,1.0023730772021955,9.940868800000004
7.13,1.0016326192211265,1.0023730815238412,9.953426200000001
7.140000000000001,1.0016326228944208,1.0023730858454862,9.965983600000003
7.15,1.0016326265677142,1.0023730901671304,9.978541000000002
7.16,1.0016326302410072,1.0023730944887739,9.991098400000002
7.17,1.0016326339142996,1.0023730988104167,10.0036558
7.18,1.0016326375875912,1.0023731031320586,10.016213200000001
7.19,1.0016326412608825,1.0023731074537,10.028770600000003
7.2,1.0016326449341728,1.0023731117753403,10.041328
7.21,1.0016326486074627,1.00237311609698,10.053885400000002
7.22,1.0016326522807517,1.002373120418619,10.066442799999999
7.23,1.0016326559540403,1.0023731247402572,10.079000200000001
7.24,1.0016326596273282,1.0023731290618947,10.091557600000002
7.25,1.0016326633006154,1.0023731333835315,10.104115000000002
7.26,1.001632666973902,1.0023731377051674,10.116672400000002
7.2700000000000005,1.0016326706471879,1.0023731420268025,10.129229800000001
7.28,1.0016326743204733,1.002373146348437,10.141787200000003
7.29,1.0016326779937579,1.0023731506700708,10.1543446
7.3,1.001632681667042,1.0023731549917037,10.166902000000002
7.3100000000000005,1.0016326853403255,1.002373159313336,10.179459400000002
7.32,1.0016326890136082,1.0023731636349675,10.192016800000001
7.33,1.0016326926868904,1.0023731679565981,10.204574200000001
7.34,1.0016326963601718,1.002373172278228,10.217131600000002
7.3500000000000005,1.0016327000334526,1.0023731765998574,10.229689000000002
7.36,1.001632703706733,1.0023731809214858,10.2422464
7.37,1.0016327073800124,1.0023731852431135,10.254803800000003
7.38,1.0016327110532914,1.0023731895647405,10.2673612
7.390000000000001,1.0016327147265698,1.0023731938863667,10.279918600000002
7.4,1.0016327183998475,1.0023731982079922,10.292476
7.41,1.0016327220731245,1.0023732025296168,10.305033400000003
7.42,1.0016327257464008,1.0023732068512408,10.317590800000001
7.43,1.0016327294196765,1.002373211172864,10.330148200000002
7.44,1.0016327330929518,1.0023732154944864,10.342705600000004
7.45,1.001632736766226,1.0023732198161082,10.355263
7.46,1.0016327404395,1.0023732241377292,10.367820400000003
7.47,1.0016327441127733,1.0023732284593494,10.3803778
7.48,1.0016327477860458,1.002373232780969,10.392935200000002
7.49,1.0016327514593177,1.0023732371025875,10.405492600000002
7.5,1.001632755132589,1.0023732414242055,10.418050000000001
7.51,1.0016327588058598,1.0023732457458228,10.430607400000001
7.5200000000000005,1.0016327624791297,1.0023732500674392,10.4431648
7.53,1.0016327661523992,1.002373254389055,10.455722200000002
7.54,1.0016327698256677,1.00237325871067,10.468279599999999
7.55,1.0016327734989359,1.0023732630322841,10.480837000000001
7.5600000000000005,1.0016327771722033,1.0023732673538976,10.493394400000001
7.57,1.0016327808454701,1.0023732716755103,10.505951800000002
7.58,1.0016327845187365,1.0023732759971222,10.518509200000002
7.59,1.001632788192002,1.0023732803187335,10.531066600000003
7.6000000000000005,1.001632791865267,1.002373284640344,10.543624000000003
7.61,1.0016327955385311,1.0023732889619537,10.556181400000002
7.62,1.0016327992117948,1.0023732932835625,10.568738800000004
7.63,1.0016328028850578,1.0023732976051707,10.5812962
7.640000000000001,1.0016328065583202,1.0023733019267782,10.593853600000003
7.65,1.001632810231582,1.002373306248385,10.606411000000001
7.66,1.001632813904843,1.002373310569991,10.618968400000002
7.67,1.0016328175781035,1.002373314891596,10.6315258
7.68,1.0016328212513632,1.0023733192132005,10.6440832
7.69,1.0016328249246225,1.0023733235348042,10.656640600000003
7.7,1.001632828597881,1.0023733278564073,10.669198
7.71,1.001632832271139,1.0023733321780095,10.681755400000002
7.72,1.0016328359443962,1.002373336499611,10.6943128
7.73,1.0016328396176528,1.0023733408212117,10.706870200000003
7.74,1.0016328432909087,1.0023733451428116,10.719427600000003
7.75,1.0016328469641642,1.0023733494644107,10.731985000000002
7.76,1.0016328506374188,1.0023733537860093,10.744542400000002
7.7700000000000005,1.001632854310673,1.0023733581076069,10.7570998
7.78,1.0016328579839264,1.002373362429204,10.769657200000003
7.79,1.0016328616571792,1.0023733667508001,10.782214600000001
7.8,1.0016328653304314,1.0023733710723957,10.794772000000002
7.8100000000000005,1.0016328690036829,1.0023733753939903,10.807329400000002
7.82,1.0016328726769337,1.0023733797155843,10.819886800000003
7.83,1.001632876350184,1.0023733840371774,10.832444200000001
7.84,1.0016328800234335,1.0023733883587698,10.845001600000002
7.8500000000000005,1.0016328836966826,1.0023733926803615,10.857559000000004
7.86,1.001632887369931,1.0023733970019526,10.8701164
7.87,1.0016328910431787,1.0023734013235428,10.882673800000003
7.88,1.0016328947164257,1.002373405645132,10.895231200000001
7.890000000000001,1.001632898389672,1.002373409966721,10.907788600000003
7.9,1.001632902062918,1.002373414288309,10.920346000000002
7.91,1.001632905736163,1.002373418609896,10.932903400000002
7.92,1.0016329094094076,1.0023734229314825,10.945460800000003
7.930000000000001,1.0016329130826513,1.0023734272530682,10.958018200000001
7.94,1.0016329167558946,1.002373431574653,10.970575600000004
7.95,1.0016329204291372,1.0023734358962373,10.983133
7.96,1.0016329241023791,1.0023734402178208,10.995690400000003
7.97,1.0016329277756206,1.0023734445394035,11.0082478
7.98,1.0016329314488612,1.0023734488609854,11.020805200000002
7.99,1.0016329351221014,1.0023734531825668,11.033362600000002
8.0,1.0016329387953407,1.0023734575041472,11.04592
8.01,1.0016329424685795,1.0023734618257267,11.058477400000001
8.02,1.0016329461418176,1.0023734661473058,11.0710348
8.03,1.0016329498150551,1.002373470468884,11.0835922
8.040000000000001,1.001632953488292,1.0023734747904613,11.096149600000002
8.05,1.0016329571615281,1.002373479112038,11.108707000000003
8.06,1.0016329608347638,1.002373483433614,11.121264400000003
8.07,1.0016329645079987,1.0023734877551893,11.133821800000003
8.08,1.001632968181233,1.0023734920767637,11.146379200000002
8.09,1.0016329718544668,1.0023734963983375,11.158936600000002
8.1,1.0016329755276998,1.0023735007199104,11.171494000000001
8.11,1.0016329792009322,1.0023735050414826,11.184051400000001
8.120000000000001,1.001632982874164,1.002373509363054,11.196608800000003
8.13,1.001632986547395,1.0023735136846248,11.209166200000002
8.14,1.0016329902206256,1.0023735180061946,11.221723600000002
8.15,1.0016329938938553,1.0023735223277639,11.234281000000001
8.16,1.0016329975670846,1.0023735266493323,11.246838400000001
8.17,1.0016330012403132,1.0023735309708999,11.259395800000002
8.18,1.0016330049135411,1.002373535292467,11.2719532
8.19,1.0016330085867684,1.0023735396140332,11.2845106
8.2,1.001633012259995,1.0023735439355985,11.297068000000001
8.21,1.001633015933221,1.0023735482571632,11.309625400000003
8.22,1.0016330196064465,1.0023735525787272,11.322182800000004
8.23,1.001633023279671,1.0023735569002903,11.334740200000002
8.24,1.0016330269528952,1.0023735612218527,11.347297600000003
8.25,1.0016330306261187,1.0023735655434145,11.359855000000001
8.26,1.0016330342993416,1.0023735698649754,11.372412400000002
8.27,1.0016330379725638,1.0023735741865356,11.384969800000002
8.28,1.0016330416457853,1.0023735785080952,11.3975272
8.290000000000001,1.001633045319006,1.0023735828296538,11.410084600000003
8.3,1.0016330489922265,1.0023735871512118,11.422642000000003
8.31,1.0016330526654462,1.002373591472769,11.435199400000002
8.32,1.001633056338665,1.0023735957943254,11.447756800000002
8.33,1.0016330600118835,1.0023736001158812,11.460314200000001
8.34,1.0016330636851012,1.002373604437436,11.472871600000001
8.35,1.0016330673583183,1.0023736087589903,11.485429
8.36,1.0016330710315349,1.0023736130805436,11.497986400000002
8.370000000000001,1.0016330747047506,1.0023736174020963,11.510543800000004
8.38,1.0016330783779657,1.0023736217236483,11.523101200000003
8.39,1.0016330820511803,1.0023736260451994,11.535658600000003
8.4,1.0016330857243942,1.0023736303667499,11.548216000000002
8.41,1.0016330893976075,1.0023736346882997,11.560773400000002
8.42,1.0016330930708202,1.0023736390098485,11.573330800000003
8.43,1.0016330967440321,1.0023736433313968,11.585888200000001
8.44,1.0016331004172434,1.0023736476529441,11.598445600000002
8.45,1.0016331040904543,1.0023736519744908,11.611003
8.46,1.0016331077636642,1.0023736562960368,11.623560400000002
8.47,1.0016331114368737,1.002373660617582,11.636117800000003
8.48,1.0016331151100826,1.0023736649391264,11.648675200000001
8.49,1.0016331187832905,1.0023736692606702,11.661232600000002
8.5,1.001633122456498,1.002373673582213,11.67379
8.51,1.0016331261297051,1.0023736779037553,11.6863474
8.52,1.0016331298029113,1.0023736822252967,11.698904800000003
8.53,1.0016331334761168,1.0023736865468373,11.711462200000001
8.540000000000001,1.001633137149322,1.0023736908683774,11.724019600000004
8.55,1.0016331408225263,1.0023736951899165,11.736577000000004
8.56,1.0016331444957298,1.002373699511455,11.749134400000003
8.57,1.001633148168933,1.0023737038329925,11.761691800000003
8.58,1.0016331518421353,1.0023737081545296,11.774249200000002
8.59,1.0016331555153373,1.0023737124760657,11.786806600000002
8.6,1.0016331591885383,1.0023737167976012,11.799364
8.61,1.0016331628617388,1.002373721119136,11.811921400000001
8.620000000000001,1.0016331665349387,1.0023737254406697,11.824478800000003
8.63,1.001633170208138,1.002373729762203,11.837036200000002
8.64,1.0016331738813367,1.0023737340837353,11.849593600000002
8.65,1.0016331775545346,1.0023737384052671,11.862151000000003
8.66,1.001633181227732,1.002373742726798,11.874708400000001
8.67,1.0016331849009286,1.0023737470483283,11.887265800000002
8.68,1.0016331885741245,1.0023737513698576,11.899823200000002
8.69,1.00163319224732,1.0023737556913863,11.912380600000002
8.700000000000001,1.0016331959205147,1.0023737600129143,11.924938000000004
8.71,1.001633199593709,1.0023737643344415,11.937495400000003
8.72,1.0016332032669024,1.002373768655968,11.950052800000003
8.73,1.0016332069400953,1.0023737729774935,11.962610200000002
8.74,1.0016332106132875,1.0023737772990184,11.975167600000002
8.75,1.001633214286479,1.0023737816205427,11.987725000000003
8.76,1.00163321795967,1.002373785942066,12.000282400000001
8.77,1.0016332216328603,1.0023737902635887,12.012839800000002
8.78,1.00163322530605,1.0023737945851108,12.0253972
8.790000000000001,1.001633228979239,1.002373798906632,12.037954600000003
8.8,1.0016332326524273,1.0023738032281524,12.050512000000003
8.81,1.001633236325615,1.002373807549672,12.063069400000002
8.82,1.0016332399988024,1.002373811871191,12.075626800000002
8.83,1.0016332436719888,1.0023738161927092,12.0881842
8.84,1.0016332473451746,1.0023738205142265,12.100741600000003
8.85,1.0016332510183599,1.0023738248357432,12.113299000000001
8.86,1.0016332546915443,1.0023738291572593,12.125856400000002
8.870000000000001,1.0016332583647283,1.0023738334787744,12.138413800000004
8.88,1.0016332620379116,1.0023738378002887,12.150971200000003
8.89,1.0016332657110942,1.0023738421218025,12.163528600000003
8.9,1.0016332693842762,1.0023738464433154,12.176086000000003
8.91,1.0016332730574578,1.0023738507648274,12.188643400000002
8.92,1.0016332767306384,1.002373855086339,12.201200800000002
8.93,1.0016332804038186,1.0023738594078497,12.213758200000001
8.94,1.001633284076998,1.0023738637293595,12.226315600000001
8.950000000000001,1.0016332877501768,1.0023738680508687,12.238873000000003
8.96,1.001633291423355,1.0023738723723772,12.251430400000002
8.97,1.0016332950965325,1.0023738766938848,12.263987800000002
8.98,1.0016332987697094,1.0023738810153917,12.276545200000001
8.99,1.0016333024428858,1.002373885336898,12.289102600000001
9.0,1.0016333061160614,1.0023738896584033,12.301660000000004
9.01,1.0016333097892365,1.002373893979908,12.314217400000002
9.02,1.0016333134624107,1.0023738983014119,12.326774800000003
9.03,1.0016333171355845,1.0023739026229153,12.339332200000001
9.040000000000001,1.0016333208087576,1.0023739069444175,12.351889600000003
9.05,1.00163332448193,1.0023739112659193,12.364447000000004
9.06,1.0016333281551018,1.0023739155874203,12.377004400000002
9.07,1.001633331828273,1.0023739199089203,12.389561800000003
9.08,1.0016333355014435,1.0023739242304197,12.402119200000001
9.09,1.0016333391746135,1.0023739285519184,12.414676600000002
9.1,1.0016333428477828,1.0023739328734165,12.427234000000002
9.11,1.0016333465209513,1.0023739371949136,12.4397914
9.120000000000001,1.0016333501941193,1.00237394151641,12.452348800000003
9.13,1.0016333538672866,1.0023739458379057,12.464906200000003
9.14,1.0016333575404535,1.0023739501594007,12.477463600000002
9.15,1.0016333612136195,1.0023739544808947,12.490021000000002
9.16,1.001633364886785,1.002373958802388,12.502578400000003
9.17,1.0016333685599497,1.0023739631238808,12.515135800000003
9.18,1.0016333722331139,1.0023739674453727,12.527693200000002
9.19,1.0016333759062774,1.0023739717668638,12.540250600000002
9.200000000000001,1.0016333795794403,1.0023739760883543,12.552808000000004
9.21,1.0016333832526025,1.002373980409844,12.565365400000003
9.22,1.001633386925764,1.0023739847313329,12.577922800000003
9.23,1.0016333905989252,1.0023739890528212,12.590480200000002
9.24,1.0016333942720854,1.0023739933743085,12.603037600000002
9.25,1.0016333979452452,1.0023739976957953,12.615595000000003
9.26,1.0016334016184043,1.002374002017281,12.628152400000001
9.27,1.0016334052915628,1.0023740063387663,12.640709800000002
9.28,1.0016334089647205,1.0023740106602508,12.6532672
9.290000000000001,1.0016334126378776,1.0023740149817344,12.665824600000002
9.3,1.001633416311034,1.0023740193032173,12.678382000000003
9.31,1.0016334199841899,1.0023740236246994,12.690939400000001
