t,S1,S2,S3,S4,S5,S6,S6_ex,A3,N2
1.68,1.8273330069718579,4.548592387573624,0.46887866696289165,0.7012555543585666,8.118825996625185,0.07932715799087776,0.02552811571247834,2.4282982516584872,0.3700463718911912
1.69,1.3966809331816408,5.015776109243658,0.4726993448261206,0.5418634647738468,8.255620499406035,0.07742370542015344,0.02515759770741475,1.6708324513237138,0.39235579118584163
1.7,0.3842129909741104,5.974569514756232,0.5421548726282855,0.3271506727119294,8.513757234820856,0.07322151017418982,0.024330265796731136,0.3796673267682341,0.4418005257333747
1.71,0.195427573231379,6.071556539565887,0.5940546928756936,0.3315511455700301,8.586796797697698,0.07005259231513075,0.02320050283789816,0.6708793267311729,0.47041967749662544
1.72,0.19007680366414648,5.984695910547866,0.6159428243439865,0.3780632119821253,8.620562611160503,0.069206248583862,0.022472871686163288,1.188125157337372,0.4774941788976994
1.73,0.34219003183316077,5.756469029905166,0.6165887102161653,0.4533468641234899,8.609805016236638,0.06992282759754635,0.022277413762969503,1.7997803139091064,0.4684863529969324
1.74,0.5774044650114208,5.470927601571348,0.6069560328103818,0.5537643052678201,8.546391169284455,0.07171000298303945,0.022523518045324105,2.3276544985248226,0.447894259095099
1.75,0.8422727661587655,5.18409694090608,0.5955196613193517,0.6682597781564293,8.439108524030512,0.07412549983903753,0.02308495637134267,2.6980535101407304,0.42133465619619936
1.76,1.1070087813589702,4.924341885896696,0.5840607726688809,0.7799278708728098,8.310264345963379,0.07662790343786151,0.023813260719515828,2.917047253612337,0.3952163807845699
1.77,1.3535499769515895,4.7062798933189445,0.5700682253673605,0.8699818267892003,8.187072137297415,0.07867132732180618,0.024537853275239958,3.0202660533466417,0.37463000972894633
1.78,1.5693603685597057,4.53793269170242,0.5515557705653616,0.923313489554754,8.091382415914326,0.07998590255398616,0.0251180164580632,3.0419705207353087,0.3614146244696963
1.79,1.743804658793659,4.4247881835517395,0.5291433492407421,0.9322058616644595,8.034800784018506,0.08061428882412995,0.02549450363128759,3.0026090341986715,0.3549871109081237
1.8,1.8645241810154283,4.373496480300378,0.5054055836856847,0.8964037673099502,8.020154612986179,0.08070148462342985,0.02567595348805588,2.9069024214925343,0.35424198957946995
1.81,1.9113174191236557,4.397626844350132,0.4839341131834139,0.8204689940233727,8.04601244735869,0.08032312869427803,0.025689863057818382,2.7413168915484714,0.3586812758241895
1.82,1.8382099479305243,4.5342836614362705,0.4694028415711618,0.7093610379462992,8.11305249726865,0.0794076141846863,0.025543205591505712,2.4534171742416837,0.3691311890095261
1.83,1.4521542899932285,4.959598602305708,0.4713659436976572,0.5545563034487132,8.243075654016016,0.07759086179956563,0.025189677839322206,1.7619224620860672,0.3902999402016142
1.84,0.40263768585348075,5.961445699994581,0.5376215490914453,0.33094085387008987,8.505725553971269,0.07350614904582088,0.024400094380666353,0.3701449138215387,0.4390962852068236
1.85,0.2020108403994914,6.0709056851858945,0.591789144326174,0.3296037789091862,8.583612689977468,0.07017326545492979,0.023263286402250456,0.6456743352810017,0.46934152318670164
1.86,0.18509054370460953,5.9951167516892845,0.6152981105022454,0.37431944162670794,8.619583819630403,0.06920722851394591,0.022502247060793183,1.1509139550406382,0.4775659008000747
1.87,0.32952946296238333,5.773186372755277,0.6169664808188771,0.4478319309854444,8.612021656420971,0.06984230113192531,0.02227546653272688,1.762649311999985,0.469439701297026
1.8800000000000001,0.5614416158689828,5.489204191692203,0.6076660584973309,0.5469317251943784,8.55180694654078,0.0715750766901072,0.02249752871961888,2.2990547947787583,0.449419483373748
1.8900000000000001,0.8255021344838676,5.2014227631043495,0.5962211344960126,0.6609956364545303,8.446719256298513,0.07396590077936094,0.023043309126400992,2.6796497335668636,0.42304647072222173
1.9000000000000001,1.090856414738234,4.939452770494711,0.5848186275402161,0.7733989693201884,8.318419263113238,0.07648027775138445,0.023766109732001297,2.907165521099005,0.3967234459531553
1.9100000000000001,1.338938118926769,4.718506751436199,0.5710666037897225,0.8653089549521017,8.194138536851185,0.07856413406592791,0.024495730002758096,3.0165020028263254,0.3757026447526295
1.92,1.5569825213397053,4.546885116095246,0.5528449225821198,0.921244591163577,8.096282438048007,0.07992533514504895,0.025087564366256313,3.042535584725096,0.36202921304689284
1.93,1.7343325186879421,4.43013132769389,0.5306149826708128,0.9329877616788285,8.037104039592101,0.08059226631708181,0.02547698712304292,3.006686430949991,0.35521231756626676
1.94,1.8588706263742236,4.374694391793864,0.5068628619700309,0.8998754935611084,8.019863116044212,0.08070983314211562,0.025669770512284997,2.9146691406003233,0.35413650287845105
1.95,1.9111871752775238,4.393432575496148,0.4851292546765371,0.8262759917021717,8.043235967659328,0.08036081020148131,0.025693581655701705,2.754347883212016,0.35824629569199756
1.96,1.8481181792783457,4.520858868096238,0.46998385172798096,0.7173189395690465,8.107493393855028,0.07948484293668431,0.025557527944538493,2.4773773112908195,0.3682530645906927
1.97,1.5001074705925634,4.910620464672607,0.4702714822626307,0.5666156721342599,8.231418375557922,0.07774884763137065,0.025220250457985614,1.840740827938447,0.3883830224308097
1.98,0.4223429080150292,5.946956993435518,0.5329072973666383,0.33582021503892334,8.496714588792038,0.07379788151097968,0.024468234407607356,0.3622646685439816,0.4362695212083072
1.99,0.20930967417099966,6.069533071577258,0.5894074941177418,0.32778258657351395,8.580317414522284,0.0703033205937164,0.023327805355644375,0.6214111615351597,0.46817952343059227
2.0,0.18075690343892595,6.0049469608996,0.6145664033867598,0.3706896258152426,8.618431341323689,0.0692143351354688,0.02253376185122853,1.1141406205071145,0.4775739735980834
2.0100000000000002,0.31719892886240697,5.7896753139325,0.6173023198797309,0.44241924972958857,8.614027160028483,0.06976603789744429,0.02227527671091745,1.7251805486575513,0.4703462563475457
2.02,0.5455962523440212,5.507475151126978,0.6083702078667806,0.5401596056930097,8.557042892479927,0.07144277173562126,0.0224728076680098,2.26982071493814,0.4509195592764426
2.0300000000000002,0.8087329072380735,5.218853552812526,0.5969244026405071,0.65372584955906,8.454237452164001,0.07380680617213635,0.02300236324451839,2.66063932529072,0.42475883085943444
2.04,1.07463491674316,4.95472577547942,0.5855670664500189,0.7667889659399783,8.326591674604169,0.07633087044244084,0.023718977287352897,2.8968237372794294,0.39825239872354246
2.05,1.324208417909848,4.730926890361569,0.572046576985918,0.8604931980947822,8.201311615430303,0.07845400146379403,0.024453038866625275,3.012417937101216,0.3768048049356465
2.06,1.5444463511791484,4.556051321984755,0.5541177891248856,0.9190007516274719,8.101336329296682,0.07986202492919142,0.0250562980170506,3.0428643762092817,0.3626706955125853
2.07,1.7246564505592892,4.4357118402354425,0.5320803796909913,0.9335930420724219,8.039572359710514,0.08056813671299506,0.025458696844777032,3.010550054589801,0.35545972517819097
2.08,1.8529415057073577,4.376176083301447,0.5083277616598427,0.9031889145449482,8.019729697494201,0.08071640787528002,0.025662935008143085,2.922178748122081,0.3540508679507561
2.09,1.9106299538077371,4.389640857707392,0.48634925719589206,0.8319471887747787,8.040615087673462,0.08039650585693703,0.025696691257566916,2.7669572227112513,0.35783350137124426
2.1,1.8571206225948889,4.508260281050345,0.4706187712815215,0.7251332893417639,8.102140410791339,0.07955895634411282,0.025571102107760976,2.500270129852095,0.3674103115509857
2.11,1.542137563876296,4.867283642148946,0.4693801246638399,0.5781500268199795,8.220511017665322,0.07789858550139331,0.02524941284511181,1.91011648333377,0.38658648656732547
2.12,0.44364278018725395,5.930780207376909,0.5280097002535408,0.3419917908886549,8.486529112042966,0.07409520125835485,0.024534404199830127,0.3565119931244515,0.43331827648260707
2.13,0.21731445473694258,6.067444147311328,0.5869075513390392,0.32609505699569025,8.576908243150775,0.07044302547686904,0.02339396243507592,0.5980894841423132,0.46693167186131807
2.14,0.17709329142394437,6.014165664319599,0.6137454192865368,0.36717322766503346,8.61710978950104,0.06922771508508044,0.02256742906339177,1.077858161174982,0.4775174555320721
2.15,0.3052160196424548,5.805916982163697,0.6175933255418768,0.43711036857247293,8.6158217978307,0.06969413963176317,0.022276873184950443,1.6874078396614842,0.47120485707898435
2.16,0.5298776985870678,5.525731207405809,0.609067045102228,0.5334511536478372,8.562095352623524,0.07131316066547712,0.022449387053105566,2.239957893502748,0.45239299892995727
2.17,0.7919701862982752,5.2363848980381595,0.5976297785679288,0.6464548271574422,8.461656753605432,0.07364835539488024,0.022962156960728074,2.6410148363505037,0.4264701705988324
2.18,1.0583474283784773,4.970158761990872,0.5863069399071288,0.7601022372467029,8.334775149370897,0.07617980560640979,0.023671905304269332,2.8860117054027272,0.39980232984711195
2.19,1.3093631726516806,4.743539156753486,0.5730084083633465,0.8555375782485076,8.20858711281061,0.07834095640039418,0.02440980749463792,3.0080063764745084,0.3779364459893027
2.2,1.5317540514509331,4.565430360068427,0.5553739863097638,0.9165829651007017,8.106542489229748,0.07979593608050006,0.02502422175294567,3.042953482437585,0.36333938663261217
2.21,1.714779508913531,4.441528030909781,0.5335388231721173,0.9340210981797372,8.042205858546085,0.08054184272700815,0.02543962597890871,3.0142003343488084,0.35572956935414995
2.22,1.8467425965031399,4.37793740513277,0.5097993849132734,0.9063426673812024,8.019754937834886,0.08072119938994046,0.02565544036211285,2.9294366340149645,0.35398511444462943
2.23,1.9096600109067663,4.3862397856124105,0.4875929019609535,0.8374816808223838,8.038149112009933,0.08043025646079884,0.025699193605912253,2.7791622760059913,0.3574425363568439
2.24,1.865272906048086,4.4964370748690445,0.47130490920892426,0.7328073567442733,8.096986388823588,0.0796300959654535,0.025583944458710168,2.522175722887322,0.36660145106071995
2.25,1.5793709314240316,4.828492635883648,0.4686648096838137,0.5892397545058004,8.210249602648698,0.07804083138047686,0.025277248689827392,1.972019630010038,0.3848958214188355
2.2600000000000002,0.46702005159451837,5.912420646911716,0.5229299512561615,0.34968854744382544,8.474944664882067,0.07439627478337349,0.024598338689554338,0.35369638783642554,0.4302411858098318
2.27,0.22601489308407294,6.0646446135152505,0.5842870298585081,0.324551051469251,8.57338049488708,0.0705926418523539,0.02346164427774151,0.575707713502054,0.46559589141089874
2.2800000000000002,0.17411602925048594,6.02275253167826,0.6128329927265825,0.36376980845928114,8.61562412393707,0.06924752051861943,0.02260325841274255,1.0421202002956809,0.47739538243700125
2.29,0.29359958402209974,5.821890788260147,0.617836523876233,0.43190700786850283,8.61740608466645,0.06962671487290407,0.022280285255246488,1.6493693721696372,0.4720143010037343
2.3000000000000003,0.514296457596657,5.543961624552972,0.6097549545404818,0.5268098160051072,8.566960703240229,0.0711863790770181,0.022427299077279434,2.2094747540593347,0.45383829957131727
2.31,0.7752200720801475,5.2540112368809835,0.598337437173194,0.6391873087654537,8.468970556808339,0.07349070281156589,0.0229227304611874,2.6207701460618527,0.42817882264379
2.32,1.0419979852215318,4.985748639397141,0.5870390484992153,0.7533434898715595,8.342962846769405,0.0760272072689308,0.023624938782710235,2.8747197262497814,0.40137216304692463
2.33,1.2944053784499536,4.756341736295526,0.5739523604674522,0.8504453489668298,8.21596037998781,0.07822503237776247,0.024366066155171576,3.0032598387676166,0.3790974047068368
2.34,1.5189083567078996,4.575020825221815,0.5566130841697035,0.9139923900793967,8.11189901059277,0.07972702381966254,0.02499134284218566,3.0427992042791523,0.36403554989515974
2.35,1.704705103064396,4.447577976007405,0.5349895072628807,0.9342712930126328,8.04500456048035,0.0805133681257036,0.025419767478525864,3.0176373353724673,0.35602211796846256
2.36,1.8402796125863747,4.379974397533645,0.5112767507881917,0.9093351812440481,8.019939510074277,0.08072420186516693,0.02564728002673522,2.9364473318267255,0.35393930264343415
2.37,1.9082904137276437,4.383218677518653,0.48885894894915827,0.8428780618342196,8.03583780725162,0.08046207341741998,0.02570108977237468,2.7909782993942667,0.35707308598706855
2.38,1.87262472883752,4.485344171786866,0.47203973167314855,0.7403434965475388,8.092025197208233,0.07969834828379238,0.025596071039420496,2.5431644781789178,0.3658251226839828
2.39,1.612630298910646,4.793449966244475,0.46810443501496324,0.5999459303736138,8.200553334130321,0.07817621805650721,0.025303830727203488,2.0278703386766583,0.38329939584425177
2.4,0.4932433092526353,5.891094129603787,0.5176751153749479,0.35916982807804887,8.461710733567532,0.0746989537325812,0.024659801148500582,0.35519421774138327,0.42703774680707146
2.41,0.23540111113441547,6.061139991041655,0.5815433893401807,0.3231631316183785,8.56972661038319,0.0707524238271909,0.02353072274580489,0.554261515976745,0.46416998853646974
2.42,0.17183980882385755,6.0306889231005725,0.6118270607677002,0.3604787570531656,8.613979359167509,0.06927390993838849,0.022641256290219416,1.0069775469888864,0.4772067931799496
2.43,0.2823687346978764,5.837575893256842,0.6180289379583787,0.42681064080184755,8.618780778666645,0.06956386797675031,0.022285541159587086,1.6111046795601356,0.47277343402164557
2.44,0.49886308694256526,5.562155643560303,0.6104322289729572,0.520238802154749,8.57163557988891,0.07106254310575395,0.02240657490776558,2.1783804235955917,0.45525400588524045
2.45,0.7584885309276873,5.271727160078104,0.5990474878347662,0.6319278573915393,8.476172444468288,0.07333399116488887,0.022884122196402512,2.5998993370288326,0.42988315066775257
2.46,1.0255903993254276,5.00149254412292,0.5877642276193605,0.746517376433923,8.351147925451402,0.07587321360898355,0.023578121227333222,2.8629378971181803,0.402960816344475
2.47,1.279337805410748,4.7693330193884425,0.5748787638950711,0.8452198274297722,8.223426653441434,0.07810626823311398,0.02432184548277874,2.998170563462891,0.3802875093016622
2.48,1.5059118010624055,4.584821476549668,0.5578347170153279,0.9112303691035327,8.11740378711624,0.07965529798850243,0.024957668243998036,3.042397624816278,0.3647595047546441
2.49,1.6944363781384562,4.453859958184816,0.5364317004744921,0.9343431918656883,8.047968299620498,0.08048264460078482,0.02539911621748964,3.0208608466217197,0.35633761658805135
2.5,1.8335579487121703,4.38228334049662,0.5127589356170205,0.9121650330172699,8.020283996677657,0.08072541586496504,0.0256384463499756,2.9432151771714343,0.3539135141822135
2.5100000000000002,1.9065336237522972,4.380567368256136,0.49014620552997484,0.8481350766113526,8.03368087244799,0.08049202058134512,0.02570237857151637,2.802419821842738,0.35672490142399005
2.52,1.8792210519013475,4.474940959932859,0.47282088545965645,0.7477437552263392,8.087251255741492,0.07976383652075908,0.025607495278928968,2.5632994251713264,0.3650801055544711
2.5300000000000002,1.6425339836123645,4.761558351815753,0.46768215386117307,0.6103161426678896,8.19135795174432,0.07830528222918472,0.025329223559982916,2.078721676196755,0.38178769838030857
2.54,0.5235799713140273,5.8655114267138835,0.5122624902554025,0.3707083735344766,8.446564527801819,0.07500079840078694,0.02471859270474605,0.3634037305362617,0.4237092283783109
2.5500000000000003,0.24546402989869928,6.05693501125097,0.5786738432914629,0.3219472244644268,8.56593576949704,0.07092261142368561,0.023601053781644354,0.5337451432069623,0.46265167152471887
2.56,0.17027763333023213,6.037957755946065,0.6107256638438783,0.35729942491462835,8.612180662557261,0.06930704231841249,0.02268142577664564,0.9724788009561406,0.4769507028078346
2.57,0.27154309223775436,5.852950811635521,0.6181675750797894,0.42182264175903506,8.61994691581111,0.06950570468921564,0.022292668747182897,1.5726554698786126,0.4734811179745271
2.58,0.48358862762728605,5.5803019363936786,0.6110970488887958,0.513741231537237,8.576116865993809,0.07094172355311672,0.02238724688755876,2.14668565221672,0.45663863585953324
2.59,0.741781811951793,5.289526926665617,0.5997599574630949,0.6246809972258748,8.483256124303242,0.07317836895071965,0.02284636985930402,2.5783972788412153,0.43158149871274476
2.6,1.0091286898892662,5.017387381267529,0.5884833139771973,0.7396286385590668,8.359323443013444,0.07571795159321953,0.023531496978512017,2.850656506428592,0.4045671231165257
2.61,1.264163393793488,4.782511221052553,0.5757880012031394,0.8398645198149194,8.23098092231218,0.07798471080606313,0.024277177958372368,2.992730669588117,0.38150652109036404
2.62,1.4927669975969415,4.594830999302374,0.5590385674720662,0.9082983535216689,8.123054556892576,0.07958068220209295,0.024923208351649653,3.0417446187734165,0.3655114619568546
2.63,1.6839765169672605,4.460372233628888,0.5378646542652514,0.9342364972649203,8.051096791707625,0.08044968396285239,0.025377665369228853,3.023870464111304,0.3566763963211014
2.64,1.826583014015829,4.384860528251609,0.5142450131367244,0.9148308552843175,8.020788904337238,0.08072478861132266,0.025628933935757194,2.9497442673703222,0.35390778572284587
2.65,1.90440152208216,4.378276274496786,0.4914534938414663,0.8532513984848805,8.031678088988922,0.08052006539785048,0.02570306201855582,2.813500315884908,0.356397679371505
2.66,1.8851023531762037,4.465191120404295,0.473646168018134,0.755009631645858,8.082659707648034,0.07982660012399347,0.025618231936658437,2.5826365029031906,0.3643652301655505
2.67,1.669558477725174,4.73235916116408,0.46738423621928166,0.6203879159091588,8.182611616433814,0.0784284840306714,0.02535348432137661,2.1253745680364515,0.380352852515179
2.68,0.5602037447593899,5.83346667893308,0.5067270155617776,0.3845582073062618,8.429264369005447,0.07529913294971205,0.024774561649918706,0.38261891322135566,0.4202605015641671
2.69,0.2561961680240562,6.052032903708391,0.5756753050291826,0.32092330663192936,8.561993135814696,0.0711034237713509,0.02367247688018588,0.51415190410276,0.46103854887594303
2.7,0.16944063721194372,6.044543783738547,0.6095269331804943,0.3542311229686831,8.61023326356046,0.06934709168270636,0.02272376592328344,0.9386695237194639,0.4766261093095516
2.71,0.2611427274083351,5.867993530273057,0.6182494433160871,0.41694423474205217,8.620905800937601,0.06945233318393294,0.022301695219028,1.5340653933722288,0.474136242813888
2.72,0.4684844875720778,5.598388770342805,0.6117474999578831,0.5073201145269313,8.580401690514616,0.07082409448689254,0.022369343825015504,2.1144026522142028,0.4579908453674677
2.73,0.7251062600300349,5.307404693108986,0.6004747790713325,0.6174511707756243,8.490215462782388,0.07302396971047341,0.022809510443231106,2.5562593199746364,0.43327221980480385
2.74,0.9926167991858101,5.033430136056676,0.5891971482451294,0.7326820127664673,8.367482454360756,0.07556156234664879,0.023485109619912518,2.837865676829403,0.40618990241185104
2.75,1.2488849424778896,4.7958746938163355,0.576680508523413,0.834382926327565,8.238618155053809,0.07786040101722456,0.024232096260819867,2.986932040925527,0.3827541651328891
2.7600000000000002,1.4794764203074504,4.605048211516599,0.5602243683781168,0.9051978680542008,8.128848987254692,0.07950316768909807,0.024887972001452516,3.040835945845055,0.36629168132325357
2.77,1.6733285517861394,4.467113193556207,0.5392876807297134,0.9339509280800928,8.054389741111127,0.08041440876094938,0.025355410345735418,3.0266657669238617,0.3570386987072307
2.7800000000000002,1.8193596988365353,4.387702699143494,0.515734091527716,0.9173313354770123,8.021454809405112,0.08072234441958466,0.025618733347620656,2.956038272500025,0.3539222636090423
2.79,1.901905195415173,4.376336487405678,0.49277969314741266,0.8582257426139763,8.029829350295085,0.08054630102016479,0.02570313621754599,2.8242324622601567,0.3560912483556945
2.8000000000000003,1.8903059109083316,4.456061320045925,0.474513506708958,0.7621425203511305,8.078246024672131,0.07988677972400075,0.02562829151646617,2.601226760183749,0.36367947918234506
2.81,1.6940796641414926,4.7054919409311875,0.4671992795916916,0.6301916275438848,8.174271485012982,0.07854622355982763,0.025376665195895393,2.168452183576847,0.3789881870642991
2.82,0.6069830597528174,5.79104119393668,0.5011345402798508,0.4008825825695722,8.409665048817242,0.07559110804710686,0.02482761296240241,0.4207306245346361,0.4167040911912075
2.83,0.26759256330023895,6.046434482870286,0.572544349996359,0.32011628501345296,8.55787901969476,0.07129505041154849,0.02374481503321627,0.49547510588212446,0.4593281345809231
2.84,0.16933798463736116,6.050433731123488,0.6082290776671601,0.3512731711456562,8.608142411105492,0.06939423495677502,0.022768271935078598,0.9055918019890327,0.47623197056387073
2.85,0.2511880396818822,5.882681634150199,0.6182715670993049,0.4121764578664388,8.621659073087848,0.06940385968500142,0.022312647257406452,1.495379891846298,0.47473772463802794
2.86,0.45356233869990553,5.616404171187868,0.6123815273265555,0.5009782228637437,8.584487510877548,0.07070970185987227,0.02235289793675906,2.0815444141962702,0.4593091905536393
2.87,0.7084681293690588,5.3253547386019315,0.6011917761752085,0.6102426090758662,8.49704461212935,0.07287093374199809,0.02277358014902497,2.5334807849357444,0.43495370698069413
2.88,0.9760586288626364,5.04961783335647,0.5899065541105454,0.7256820951599121,8.375618160558155,0.07540418571948962,0.023439002196698252,2.8245555230813606,0.4078279164287302
2.89,1.2335051529236558,4.80942187821557,0.5775567650576896,0.8287786145708131,8.246333229541797,0.07773340146507934,0.024186634310246757,2.9807662083973705,0.3840301447784411
2.9,1.4660424081465737,4.615472028673126,0.5613918741760352,0.9019306025358549,8.134784599331185,0.07942274190834381,0.024851970960271898,3.039666858999549,0.36710043440393664
2.91,1.6624952696352882,4.474081418170915,0.5407001104231456,0.933486294789044,8.05784680996409,0.08037678555076444,0.025332345982799657,3.0292458263405044,0.35742482517848695
2.92,1.811892724626859,4.390806713820882,0.5172252936937758,0.9196651524067203,8.022282321493401,0.08071804279840535,0.025607837606289683,2.9621006262312894,0.353957039202968
2.93,1.8990547836877598,4.374739939142315,0.4941237095265368,0.8630566729346953,8.028134798300329,0.08057068780210003,0.0257026014237117,2.83462774024312,0.3558053758795588
2.94,1.8948646030519845,4.447522279097053,0.4754209841719509,0.7691431556188587,8.074006656188011,0.07994443494732376,0.02563768469857094,2.6191151978376737,0.3630219224198349
2.95,1.7163981767033847,4.680669285661389,0.4671177381710821,0.639751721214243,8.166302354194281,0.07865885550757384,0.025398811510517927,2.2084475320671673,0.3776880822304952
2.96,0.6708968590561628,5.731172870076421,0.4956052853661653,0.4196020465082726,8.387877713351058,0.07587371221427212,0.02487771464179933,0.4923124768927451,0.41306920867713653
2.97,0.2796515186122408,6.040137115328235,0.5692771957519921,0.3195570561335457,8.55356800664096,0.07149764091371684,0.023817873742691113,0.4777096312343017,0.4575178586033262
2.98,0.16997678124877222,6.0556161384821445,0.6068303644242105,0.34842501523458924,8.605913390039671,0.06944866130008712,0.02281493466045915,0.8732846985282035,0.4757671881468323
2.99,0.24169995224124483,5.896991909820571,0.6182309622689713,0.40752029662106404,8.622208652715562,0.06936039906258593,0.02232555149903148,1.456646824182409,0.4752844815460743
3.0,0.438834580413236,5.634335202563848,0.61299699529881,0.4947183678168835,8.588371976438527,0.07059864032694076,0.022337940514761186,2.0481264445806886,0.4605922836769122
3.0100000000000002,0.6918742951287715,5.3433705579650645,0.601910665160232,0.6030596382586826,8.5037377648734,0.07271939687214012,0.022738615097891296,2.5100585599791194,0.43662430184369116
3.02,0.9594583768718209,5.065947121978018,0.5906123301591795,0.7186337012001246,8.38372354740183,0.07524596579489405,0.02339321872101991,2.8107163394017234,0.4094798727102537
3.0300000000000002,1.2180270079244957,4.823150877811636,0.5784172894011069,0.823055410620443,8.254120684323532,0.07760377772592236,0.024140828716179133,2.974224533433584,0.38533406483494936
3.04,1.4524674717960324,4.626101180278864,0.5625408787668887,0.8984983407849514,8.140858743543138,0.079339360895578,0.024815218767847504,3.038232517284613,0.3679379075894829
3.0500000000000003,1.6514795722745534,4.48127537706176,0.5421012618508049,0.9328424748247329,8.061467562258594,0.08033678024598032,0.02530846756625725,3.0316096517470097,0.35783507124460434
3.06,1.8041867190746763,4.394169525268521,0.5187177273020657,0.9218310715616045,8.023271957820237,0.08071188717343424,0.02559623843062136,2.967934326387791,0.35401226363102123
3.0700000000000003,1.8958602586862432,4.373478738378382,0.49548444217500015,0.8677427739905431,8.02659453113091,0.08059326123708012,0.02570145511216202,2.844697091596721,0.35553989712906603
3.08,1.898809006195578,4.439546960089262,0.4763667449235376,0.7760120931889515,8.069938259133762,0.07999963882495963,0.02564642158619841,2.636342732259474,0.3623916930229598
3.09,1.7367586673955908,4.657658282037505,0.46713144900544545,0.6490880468502006,8.158674754973424,0.07876667539804758,0.025419965059674535,2.24575634151913,0.3764477157229882
3.1,0.7632052982824222,5.642461590883954,0.4903495126607935,0.4401076600652509,8.364573565322809,0.07614368861533079,0.024924907159798917,0.6214257235286592,0.4094210157690688
3.11,0.2923755997407661,6.03313366509403,0.5658698111570191,0.3192837177471616,8.549027798712409,0.07171128123834765,0.023891438386525365,0.4608536944415487,0.4556051630323413
3.12,0.17136193302883498,6.060081468292582,0.6053291691241314,0.34568634818323246,8.603551445890092,0.06951056794609363,0.0228637378600853,0.8417845286693285,0.4752306312837269
3.13,0.2326999278339541,5.910900279616468,0.6181246764791811,0.4029767381532858,8.62255674661429,0.06932206699862062,0.022340433363609264,1.4179171041350205,0.47577543473731354
3.14,0.4243145511181244,5.652167801827987,0.6135916086774945,0.4885434313177484,8.59205287876214,0.07049106541466915,0.02232450155249189,2.014166832444031,0.4618387600671119
3.15,0.6753323560569298,5.361444830347226,0.6026310152397786,0.595906715165375,8.510289076404884,0.0725694990297891,0.022704652278823657,2.4859908613496877,0.438282307380886
3.16,0.9428209137903706,5.082413954457241,0.591315229079188,0.7115418453184,8.391791345721078,0.07508705216449742,0.02334780456101701,2.7963390592813817,0.41114437275554844
3.17,1.2024540342786467,4.837059296386466,0.5792626079393117,0.8172173529093094,8.261974714784861,0.0774716045330596,0.024094717886173588,2.9672984971582346,0.38666544409151316
3.18,1.4387545880509405,4.636934015514116,0.5636711666300537,0.8949031289940838,8.14706837579853,0.07925303492137575,0.02477773038719407,3.036527918325019,0.36880428961143946
3.19,1.640284686133352,4.488693327415594,0.5434904292982145,0.932019562770947,8.065251220127498,0.08029434789506043,0.02528377330195963,3.0337558391894657,0.3582697275312155
3.2,1.7962464537393528,4.397788071497865,0.5202104620498041,0.9238278244064854,8.02442415372111,0.08070384707921197,0.02558392900848276,2.973541967648122,0.35408806582595986
3.21,1.892330960456528,4.372545710129139,0.49686076197113355,0.8722824093181322,8.02520882224845,0.08061404891400542,0.025699694284043204,2.85445012591851,0.3552946926956503
3.22,1.9021673953858187,4.432110622833084,0.4773489959864226,0.782749468867309,8.066037911616629,0.08005246662492263,0.02565451061185021,2.652946389681398,0.36178799417938845
3.23,1.7553650378952064,4.636265751502301,0.46723329701806204,0.6582172235206183,8.151363188046389,0.07886996898382076,0.025440164092144984,2.280703172219041,0.3752628436458108
3.24,0.8912260706058606,5.517382401318543,0.48567550563294276,0.4609656020794924,8.341300481930272,0.07639772080410584,0.02496931770043899,0.8255798917401993,0.4058856903973993
3.25,0.30577475505937834,6.025410267558915,0.5623176099038913,0.31934292786124413,8.544217110980016,0.07193599193314686,0.02396527997372512,0.44490881346210603,0.4535873676843392
3.2600000000000002,0.17349628582935084,6.06382289903151,0.6037238476332341,0.343056864414928,8.601061257435372,0.06958015922984076,0.02291466072001649,0.8111208927868212,0.4746211011563406
3.27,0.2242088546635553,5.924383697516555,0.6179498396383152,0.39854624406428635,8.622705749143059,0.0692889460285395,0.02235731754331203,1.3792400592519185,0.476209568335401
3.2800000000000002,0.41001487473574194,5.669888982368536,0.6141630786945792,0.48245567031790526,8.595528458650868,0.07038703477078456,0.022312610727516398,1.979682627045467,0.463047326642166
3.29,0.6588486393041214,5.379571760241169,0.6033523805628084,0.5887876116158889,8.516693348251492,0.07242135967752951,0.022671724149838833,2.461274435576048,0.4399261997113038
3.3000000000000003,0.9261498500016464,5.099015631317022,0.5920160413677028,0.7044109629315535,8.399814901651549,0.07492758969797064,0.02330279976211261,2.7814136243289362,0.41282011220614245
3.31,1.1867884864466491,4.851145976543667,0.5800933783513419,0.8112680711785147,8.269890010519072,0.07733694273192727,0.0240483365589812,2.9599788900063793,0.3880238611109716
3.3200000000000003,1.4249055797031347,4.647969886992233,0.5647826976066465,0.8911469184457078,8.153410696630031,0.07916374069062034,0.024739520054349658,3.034547593869628,0.36969980116224566
3.33,1.6289128416360756,4.496334287920531,0.544867077039868,0.9310176858629529,8.069197204185773,0.08024945487512768,0.025258258489923555,3.035683003932019,0.35872913176579435
3.34,1.7880757383821722,4.401659938213765,0.5217027329556307,0.9256543654195133,8.025739434563821,0.08069389052835513,0.025570900180183594,2.978926241961902,0.3541846092911437
3.35,1.888475561646665,4.37193399876962,0.4982517143933061,0.8766743650201325,8.02397783995095,0.08063302490263129,0.025697316289053328,2.863896801110101,0.3550695908844855
