t,X1,Y1,Y2,X2
3.59,9.385529299350548,7.789538722517702,3.2956152199672135,3.472816657423117
3.6,9.367696723708255,7.836421824114971,3.316385368385829,3.4505603445132413
3.61,9.349776400442941,7.883215543305678,3.3370218745659463,3.4282692880444436
3.62,9.33176868408926,7.929919442239626,3.3575245308122126,3.4059437432037147
3.63,9.313673928329166,7.976533084837726,3.377893130959652,3.3835839648862316
3.64,9.295492485992936,8.023056036787839,3.398127470371949,3.3611902076970743
3.65,9.277224709060238,8.069487865540589,3.4182273459397274,3.338762725952964
3.66,9.258870948661187,8.115828140305233,3.438192556078852,3.316301773683988
3.67,9.24043155507745,8.162076432045508,3.4580229007287375,3.293807604635347
3.68,9.221906877743354,8.20823231347551,3.477718181350672,3.271280472269088
3.69,9.203297265247022,8.254295359055574,3.49727820092615,3.248720629765861
3.7,9.184603065331515,8.300265144988192,3.5167027639552235,3.2261283300266594
3.71,9.165824624896002,8.346141249213908,3.5359916764548562,3.2035038256745825
3.72,9.146962290077104,8.391923251371898,3.5551447459489904,3.1808473690727945
3.73,9.128016406205177,8.437610732815704,3.5741617814715823,3.1581592123172144
3.74,9.108987317692215,8.483203276659218,3.5930425935767536,3.1354396072153534
3.75,9.089875368114825,8.528700467736565,3.611786994328719,3.112688805304625
3.7600000000000002,9.070680900215823,8.574101892597946,3.6303947973001773,3.0899070578541785
3.77,9.051404255905718,8.61940713950553,3.6488658175707185,3.067094615866727
3.7800000000000002,9.032045776264201,8.664615798429375,3.667199871725253,3.0442517300803615
3.79,9.01260580154168,8.709727461043354,3.685396777852439,3.0213786509703886
3.8000000000000003,8.993084671160785,8.7547417207211,3.7034563555431412,2.9984756287511503
3.81,8.973482723717938,8.799658172531958,3.721378425888883,2.9755429133778675
3.8200000000000003,8.953800296984882,8.844476413236961,3.7391628114803255,2.9525807545484666
3.83,8.934037727910265,8.889196041284817,3.756809336405751,2.929589401705428
3.84,8.914195352621206,8.93381665680791,3.7743178262495642,2.906569104037619
3.85,8.894273506424883,8.978337861618321,3.7916881080908045,2.883520110482141
3.86,8.874272523810127,9.022759259203855,3.8089200105016676,2.860442669726177
3.87,8.854192738449019,9.067080454724108,3.8260133635460494,2.837337030208834
3.88,8.834034483198495,9.111301055006516,3.8429679987780907,2.8142034401229976
3.89,8.81379809010196,9.155420668542456,3.8597837492407487,2.791042147417176
3.9,8.793483890390897,9.199438905483342,3.876460449464368,2.7678533997973584
3.91,8.773092214486482,9.24335537763675,3.8929979354652793,2.7446374447288613
3.92,8.752623392001208,9.287169698462552,3.9093960447443967,2.721394529438188
3.93,8.732077751740503,9.330881483069087,3.9256546162858434,2.6981249009148756
3.94,8.71145562170434,9.374490348209315,3.9417734905555757,2.6748288059133567
3.95,8.690757329174764,9.417995912240615,3.9577525094916406,2.65150649097196
3.96,8.669983200812977,9.461397795080499,3.9735915164934963,2.628158202433829
3.97,8.649133562295782,9.504695618357701,3.9892903564563844,2.604784186375867
3.98,8.62820873849591,9.547889005332644,4.004848875752544,2.5813846886462777
3.99,8.607209053496549,9.590977580888246,4.020266922228654,2.557959954868992
4.0,8.586134830593426,9.633960971525996,4.035544345204494,2.53451023044563
4.01,8.564986392296904,9.676838805362078,4.050680995471635,2.511035760557443
4.0200000000000005,8.54376406033406,9.719610712123483,4.065676725292127,2.4875367901672685
4.03,8.522468155650811,9.762276323144139,4.080531388397199,2.464013564021498
4.04,8.501098998414005,9.804835271361085,4.095244839985994,2.440466326652019
4.05,8.479656908013554,9.847287191310617,4.109816936724287,2.4168953223781857
4.0600000000000005,8.45814220306455,9.889631719124484,4.124247536743234,2.393300795308776
4.07,8.4365552014094,9.93186849252606,4.13853649963813,2.3696829893439633
4.08,8.414896220119948,9.9739971508266,4.15268368646718,2.34604214817727
4.09,8.393165575499626,10.016017334921427,4.166688959750279,2.3223785152975402
4.1,8.371363583085584,10.057928687286207,4.180552183467813,2.2986923339909078
4.11,8.349490557650826,10.099730851973197,4.194273223059467,2.2749838473427597
4.12,8.32754681320637,10.141423474607516,4.207851945423042,2.251253298239716
4.13,8.305532663003365,10.183006202383464,4.221288218913302,2.227500929371587
4.14,8.28344841953526,10.224478684060815,4.234581913340815,2.20372698323335
4.15,8.261294394539918,10.265840569961162,4.247732899970819,2.179931702127118
4.16,8.239070899001781,10.307091511964238,4.260741051522094,2.1561153281641205
4.17,8.21677824315398,10.34823116350432,4.273606242165857,2.1322781032666596
4.18,8.194416736504854,10.389259179557843,4.286328347522693,2.1084202691748066
4.19,8.171986687969662,10.430175216593323,4.298907244651007,2.0845420674734574
4.2,8.149488405614317,10.470978932660463,4.311342812066815,2.0606437395442905
4.21,8.126922196738613,10.51166998735751,4.323634929736157,2.03672552658343
4.22,8.10428836790679,10.552248041817498,4.335783479071735,2.012787669608926
4.23,8.081587224949931,10.592712758704621,4.347788342931876,1.9888304094627827
4.24,8.05881907296841,10.633063802210597,4.3596494056194794,1.9648539868129964
4.25,8.035984216334294,10.673300838051084,4.371366552880994,1.9408586421555776
4.26,8.013082958693792,10.713423533462073,4.382939671905403,1.9168446158165924
4.2700000000000005,7.990115602969672,10.75343155719633,4.3943686513232185,1.8928121479541937
4.28,7.96708245136371,10.793324579519819,4.405653381205494,1.8687614785606668
4.29,7.943983805359104,10.833102272208173,4.4167937530628505,1.8446928474644508
4.3,7.920819965722914,10.872764308543173,4.4277896598445095,1.8206064943321874
4.3100000000000005,7.89759123250849,10.912310363309231,4.438640995937348,1.7965026586707527
4.32,7.874297905057915,10.951740112789892,4.449347657164957,1.7723815798293043
4.33,7.850940282004414,10.991053234764376,4.459909540786723,1.7482434970013079
4.34,7.82751866127479,11.03024940850411,4.470326545496916,1.7240886492265841
4.3500000000000005,7.804033340091846,11.06932831476929,4.480598571423795,1.6999172753933438
4.36,7.780484614976805,11.108289635805447,4.490725520128721,1.6757296142402345
4.37,7.756872781751721,11.147133055340058,4.500707294605293,1.6515259043583674
4.38,7.733198135541886,11.18585825857915,4.510543799278489,1.6273063841933646
4.39,7.7094609707782435,11.22446493220393,4.520234940003823,1.6030712920473948
4.4,7.685661581199778,11.26295276436743,4.52978062406652,1.5788208660812089
4.41,7.66180025986097,11.301321444689165,4.539180760180238,1.5545553443171471
4.42,7.637877299262769,11.339570664200746,4.548435258474584,1.5302749646656228
4.43,7.613892991175294,11.377700115413948,4.557544030510658,1.5059799648929895
4.44,7.589847626637609,11.41570949231846,4.566506989280501,1.4816705826230825
4.45,7.565741496013213,11.45359849035751,4.575324049201515,1.4573470553493615
4.46,7.541574888992655,11.491366806424551,4.5839951261156955,1.4330096204369864
4.47,7.517348094596176,11.529014138859887,4.592520137288866,1.4086585151249116
4.48,7.493061401176334,11.566540187447373,4.600899001409938,1.3842939765279685
4.49,7.468715096420645,11.603944653411087,4.609131638590172,1.3599162416389647
4.5,7.4443094673541985,11.641227239412066,4.617217970362465,1.3355255473307577
4.51,7.4198448003422905,11.678387649545012,4.625157919680636,1.3111221303583531
4.5200000000000005,7.3953213810930505,11.715425589335043,4.63295141091874,1.2867062273609906
4.53,7.370739494660068,11.752340765734427,4.640598369870382,1.2622780748642408
4.54,7.3460994254450025,11.789132887119383,4.648098723748053,1.2378379092820837
4.55,7.32140145720021,11.825801663286853,4.655452401182472,1.2133859669190055
4.5600000000000005,7.296645873031349,11.862346805451308,4.662659332221951,1.1889224839720856
4.57,7.271832955400003,11.898768026241559,4.669719448331761,1.1644476965330945
4.58,7.246962986126269,11.935065039697609,4.676632682393524,1.1399618405905703
4.59,7.222036246391366,11.971237561267497,4.683398968704605,1.1154651520319172
4.6000000000000005,7.197053016740228,12.007285307804171,4.690018242977531,1.0909578666454904
4.61,7.172013577084099,12.043207997562355,4.69649044233941,1.066440220122693
4.62,7.1469182067031065,12.079005350195484,4.702815505331375,1.0419124480600517
4.63,7.121767184248842,12.114677086752591,4.708993371908035,1.0173747859613136
4.64,7.096560787746932,12.150222929675264,4.715023983436938,0.99282746923953
4.65,7.071299294668876,12.185642602773257,4.72090728269326,0.9682707332318083
4.66,7.045982981887729,12.220935831235886,4.726643213862541,0.9437048131928342
4.67,7.020612125597149,12.256102341654744,4.732231722545964,0.9191299442816807
4.68,6.99518700137817,12.29114186200091,4.737672755755435,0.8945463615756433
4.69,6.969707884201935,12.326054121621912,4.742966261913102,0.8699543000723557
4.7,6.944175048432429,12.3608388512387,4.748112190850882,0.8453539946919197
4.71,6.918588767829189,12.395495782942644,4.753110493810011,0.8207456802790101
4.72,6.892949315550031,12.430024650192529,4.757961123440604,0.7961295916050033
4.73,6.867256964153758,12.464425187811585,4.762664033801225,0.7715059633700929
4.74,6.841511985602885,12.498697131984517,4.767219180358469,0.7468750302054183
4.75,6.815714651266333,12.532840220254567,4.771626519986567,0.7222370266751703
4.76,6.789865231922138,12.566854191520571,4.7758860109669925,0.6975921872787199
4.7700000000000005,6.763963997760154,12.600738786034052,4.779997612988087,0.6729407464527327
4.78,6.73801121838475,12.634493745396309,4.783961287144699,0.648282938573298
4.79,6.712007162817489,12.66811881255554,4.787776995937834,0.6236189979580327
4.8,6.685952099499825,12.70161373180398,4.79144470327432,0.5989491588682097
4.8100000000000005,6.659846296295774,12.734978248775029,4.794964374466486,0.5742736555108707
4.82,6.633690020494597,12.768212110440423,4.798335976231848,0.5495927220409536
4.83,6.607483538813456,12.801315065107424,4.801559476692821,0.5249065925633951
4.84,6.581227117400085,12.834286862416,4.804634845376431,0.5002155011352568
4.8500000000000005,6.554921021835434,12.867127253336047,4.807562053214048,0.4755196817678366
4.86,6.5285655171363315,12.899835990164602,4.810341072541129,0.4508193684287921
4.87,6.502160867758106,12.9324128265231,4.812971877096977,0.4261147950442423
4.88,6.475707337627631,12.964857517344276,4.8154544420220855,0.40140619550616863
4.89,6.4492051901723535,12.997169818860419,4.8177887438558,0.37669380367911254
4.9,6.4226546882057525,13.029349488640623,4.819974760545497,0.35197785338193854
4.91,6.396056093989334,13.061396285567831,4.82201247144164,0.3272585784002673
4.92,6.3694096692387845,13.09330996983497,4.823901857297321,0.3025362124891907
4.93,6.342715675126722,13.125090302942224,4.825642900268087,0.2778109893754164
4.94,6.315974372285442,13.15673704769435,4.8272355839117775,0.25308314275940025
4.95,6.289186020809669,13.188249968197974,4.828679893188379,0.2283529063174912
4.96,6.262350880259273,13.219628829858946,4.829975814459889,0.2036205137040539
4.97,6.235469209662023,13.250873399379682,4.83112333549019,0.1788861985536133
4.98,6.208541267516305,13.281983444756516,4.832122445444948,0.1541501944829857
4.99,6.181567311793855,13.312958735277087,4.83297313489151,0.1294127350934223
5.0,6.154547599942468,13.343799041517727,4.833675395798829,0.10467405397273102
5.01,6.127482388888717,13.374504135340873,4.834229221537383,0.07993438469741929
5.0200000000000005,6.1003719350406636,13.405073789892489,4.834634606879133,0.05519396083482314
5.03,6.0732164942905635,13.435507779599487,4.834891547997469,0.030453015945249545
5.04,6.046016322017554,13.465805880167208,4.835000042467183,0.0057117835840957976
5.05,6.018771673090355,13.495967868576866,4.834960089264457,-0.01902950269600981
5.0600000000000005,5.991482801869948,13.525993523083043,4.8347716887668515,-0.04377060934308079
5.07,5.964149962212266,13.555882623211176,4.834434842753323,-0.06851130280363309
5.08,5.936773407470853,13.585634949755084,4.833949554404241,-0.09325134952056813
5.09,5.9093533904995335,13.615250284774488,4.833315828301426,-0.11799051593103492
5.1000000000000005,5.881890163655075,13.644728411592554,4.832533670428202,-0.14272856846430587
5.11,5.854383978809637,13.674069114790763,4.831603088168785,-0.16746527353816787
5.12,5.8268350873986225,13.703272180194068,4.830524090305279,-0.19220039755001372
5.13,5.799243740329297,13.732337394894307,4.829296687024181,-0.21693370688883784
5.14,5.771610188014958,13.761264547239145,4.827920889914323,-0.24166496792837444
5.15,5.743934680386876,13.790053426827132,4.826396711966362,-0.2663939470235734
5.16,5.71621746689703,13.818703824505306,4.824724167572895,-0.29112041050845244
5.17,5.688458796520819,13.847215532366814,4.822903272528593,-0.31584412469396994
5.18,5.66065891775979,13.875588343748548,4.820934044030353,-0.3405648558658774
5.19,5.632818078644344,13.903822053228794,4.818816500677455,-0.3652823702825854
5.2,5.604936526736461,13.931916456624874,4.816550662471735,-0.3899964341730166
5.21,5.577014509132383,13.959871350990854,4.814136550817774,-0.41470681373448165
5.22,5.549052272465328,13.98768653461521,4.811574188523096,-0.4394132751305335
5.23,5.52105006290818,14.015361807018548,4.808863599798379,-0.4641155844888357
5.24,5.493008126176183,14.04289696895131,4.806004810257685,-0.48881350789901845
5.25,5.464926707529617,14.070291822391516,4.802997846918695,-0.5135068114105565
5.26,5.436806051776481,14.097546170542516,4.799842738202963,-0.5381952610306271
5.2700000000000005,5.40864640327516,14.124659817830754,4.796539513936179,-0.5628786227219803
5.28,5.380448005937109,14.151632569903525,4.793088205348451,-0.5875566624007985
5.29,5.352211103229489,14.178464233626796,4.789488845074591,-0.6122291459345779
5.3,5.323935938177838,14.205154617082993,4.785741467154423,-0.6368958391399886
5.3100000000000005,5.295622753368716,14.231703529568835,4.781846107033101,-0.6615565077807498
5.32,5.267271790952348,14.258110781593151,4.777802801561437,-0.6862109175654917
5.33,5.238883292645257,14.284376184874755,4.7736115889962445,-0.710858834145641
5.34,5.210457499734792,14.310499552339774,4.7692725090005474,-0.7355000231130759
5.3500000000000005,5.181994653121086,14.336480698108815,4.764785602640777,-0.7601342499936773
5.36,5.153494993262495,14.36231943751044,4.760150912391764,-0.784761280251486
5.37,5.124958760180389,14.388015587078483,4.755368482136954,-0.8093808792863509
5.38,5.096386193476889,14.413568964545844,4.750438357167604,-0.8339928124301348
5.39,5.067777532337533,14.43897938884241,4.745360584183193,-0.8585968449445833
5.4,5.039133015533963,14.464246680092982,4.7401352112918556,-0.883192742019199
5.41,5.010452881426596,14.489370659615206,4.734762288010822,-0.9077802687691018
5.42,4.981737367967278,14.514351149917552,4.7292418652668715,-0.9323591902329156
5.43,4.952986712701953,14.53918797469726,4.723573995396802,-0.9569292713706303
5.44,4.9242011527733185,14.563880958838343,4.717758732147908,-0.9814902770614808
5.45,4.895380924923483,14.588429928409568,4.711796130678479,-1.0060419721018123
5.46,4.866526265496601,14.612834710662483,4.7056862475583,-1.0305841212029692
5.47,4.83763741044152,14.637095134029432,4.699429140769176,-1.0551164889891622
5.48,4.808714595314418,14.661211028121595,4.69302486970546,-1.0796388399953512
5.49,4.779758055281443,14.685182223727047,4.686473495174603,-1.1041509386651138
5.5,4.750768025121318,14.709008552808815,4.679775079397708,-1.1286525493485398
5.51,4.721744739227985,14.732689848502966,4.672929686010106,-1.1531434363001012
5.5200000000000005,4.692688431613201,14.756225945116704,4.665937380061934,-1.1776233636765403
5.53,4.663599335909167,14.779616678126464,4.65879822801874,-1.2020920955347432
5.54,4.634477685371115,14.80286188417605,4.651512297762085,-1.2265493958296372
5.55,4.605323712879917,14.825961401074762,4.644079658590173,-1.2509950284120674
5.5600000000000005,4.57613765094467,14.848915067795549,4.6365003812184815,-1.2754287570266882
5.57,4.546919731705303,14.871722724473162,4.628774537780418,-1.299850345309842
5.58,4.517670186971667,14.894384212394913,4.620902201824617,-1.3242595567866513
5.59,4.488389248195003,14.916899374005187,4.612883448318478,-1.3486561548695892
5.6000000000000005,4.459077146434354,14.93926805291101,4.60471835365218,-1.373039902857182
5.61,4.42973411239075,14.961490093873824,4.596406995636467,-1.3974105639311896
5.62,4.400360376409781,14.983565342807733,4.587949453503371,-1.4217679011545126
5.63,4.370956168484204,15.005493646777717,4.579345807906927,-1.44611167746908
5.64,4.341521718256526,15.027274853997902,4.570596140923911,-1.470441655693746
5.65,4.312057255021584,15.048908813829811,4.561700536054591,-1.4947575985221926
5.66,4.2825630077291255,15.070395376780647,4.552659078223487,-1.519059268520818
5.67,4.253039204986372,15.091734394501588,4.5434718537801455,-1.5433464281266525
5.68,4.223486075060588,15.112925719786087,4.534138950499929,-1.5676188396452502
5.69,4.1939038458816364,15.133969206568203,4.5246604575848135,-1.5918762652486003
5.7,4.164292745044542,15.154864709920908,4.515036465664207,-1.6161184669730218
5.71,4.134652999812023,15.17561208605446,4.505267066795769,-1.6403452067170843
5.72,4.104984837117043,15.196211192314754,4.495352354466255,-1.6645562462395085
5.73,4.075288483565339,15.216661887181687,4.485292423592368,-1.6887513471570803
5.74,4.045564165437966,15.236964030267549,4.475087370521621,-1.7129302709425553
5.75,4.015812108693799,15.25711748231543,4.464737293033217,-1.7370927789225845
5.76,3.986032538972063,15.277122105197627,4.45424229033894,-1.7612386322756222
5.7700000000000005,3.956225681594838,15.296977761914071,4.443602463084058,-1.7853675920298464
5.78,3.9263917615695716,15.31668431659077,4.43281791334824,-1.809479419061071
5.79,3.8965310035915652,15.336241634478263,4.421888744646483,-1.8335738740906775
5.8,3.8666436320464705,15.355649581950086,4.410815061930062,-1.8576507176835306
5.8100000000000005,3.836729871012773,15.374908026501261,4.399596971587474,-1.8817097102459064
5.82,3.8067899442642767,15.394016836746774,4.38823458144542,-1.9057506120234098
5.83,3.7768240752725624,15.4129758824201,4.376728000769771,-1.9297731830989169
5.84,3.7468324872094603,15.431785034371721,4.365077340266575,-1.9537771833904949
5.8500000000000005,3.716815402949503,15.450444164567656,4.3532827120830575,-1.97776237264934
5.86,3.6867730450723872,15.468953146088012,4.3413442298086435,-2.001728510457702
5.87,3.656705635865398,15.487311853125547,4.3292620084759905,-2.025675356226833
5.88,3.6266133973258605,15.505520160984247,4.317036164562031,-2.0496026691949187
5.89,3.5964965512495297,15.52357794606067,4.304666815979271,-2.0735102084291737
5.9,3.566355319195351,15.541485085850104,4.29215408208113,-2.09739773282197
5.91,3.536189922337639,15.559241458975317,4.279498083680109,-2.121265001081503
5.92,3.5060005815722826,15.576846945164364,4.26669894303708,-2.1451117717347747
5.93,3.4757875175198656,15.594301425249096,4.253756783862326,-2.168937803125564
5.94,3.4455509505281725,15.611604781163782,4.240671731316642,-2.1927428534123914
5.95,3.4152911006747058,15.628756895943754,4.2274439120124665,-2.2165266805664663
5.96,3.385008187769175,15.645757653724077,4.2140734540150095,-2.2402890423696626
5.97,3.3547024313560057,15.662606939738208,4.2005604868434,-2.2640296964124733
5.98,3.3243740507168273,15.679304640316685,4.186905141471848,-2.2877484000919805
5.99,3.294023264872977,15.695850642885818,4.17310755033082,-2.3114449106098167
6.0,3.2636502925879634,15.712244835966409,4.159167847308218,-2.3351189849701477
6.01,3.233255352369964,15.728487109172463,4.145086167750581,-2.3587703799776367
6.0200000000000005,3.2028386624742913,15.74457735320993,4.130862648464287,-2.3823988522354265
6.03,3.172400440905878,15.760515459875446,4.116497427716794,-2.406004158143108
6.04,3.1419409054217255,15.776301322055097,4.101990645237853,-2.4295860538947163
6.05,3.111460273533378,15.791934833723195,4.08734244222077,-2.453144295476703
6.0600000000000005,3.0809587625093733,15.807415889941055,4.07255296132366,-2.47667863866593
6.07,3.050436589377707,15.8227443868558,4.057622346670724,-2.5001888390276474
6.08,3.019893970928264,15.83792022169917,4.042550743853532,-2.523674651913501
6.09,2.9893311237152713,15.85294329278634,4.027338299932316,-2.5471358324595155
6.1000000000000005,2.9587482640597296,15.867813499514773,4.011985163437285,-2.570572135584098
6.11,2.9281456080518593,15.88253074236304,3.996491484369955,-2.5939833159860295
6.12,2.8975233715535116,15.89709492288971,3.980857414204467,-2.6173691281424794
6.13,2.8668817702006,15.911505943732209,3.9650831058889477,-2.6407293263070035
6.140000000000001,2.8362210194055164,15.92576370860571,3.9491687138468645,-2.6640636645075575
6.15,2.8055413343595514,15.939868122302025,3.933114393978402,-2.6873718965444993
6.16,2.774842930035289,15.953819090688533,3.916920303661843,-2.7106537759886153
6.17,2.7441260211890164,15.967616520707088,3.900586601754967,-2.7339090561791317
6.18,2.713390822363123,15.98126032037296,3.8841134485964615,-2.757137490221734
6.19,2.682637547888485,15.994750398773796,3.867501006007343,-2.780338830986594
6.2,2.6518664119324287,16.008086666064926,3.850749437282562,-2.8035128311234954
6.21,2.621077628505362,16.021269033468027,3.83385890719152,-2.8266592430614814
6.22,2.5902714113403675,16.03429741327987,3.816829582006043,-2.849777818960764
6.23,2.5594479739683544,16.04717171886554,3.799661629486141,-2.872868310738099
6.24,2.528607529722298,16.05989186465727,3.7823552188810923,-2.895930470065514
6.25,2.4977502917396643,16.072457766153505,3.764910520930918,-2.9189640483683954
6.26,2.4668764729648545,16.08486933991788,3.7473277078678793,-2.9419687968235517
6.2700000000000005,2.4359862861516346,16.097126503578306,3.7296069534179788,-2.9649444663573004
6.28,2.4050799438655726,16.109229175825995,3.711748432802483,-2.98789080764354
6.29,2.3741576584864483,16.121177276414535,3.69375232273944,-3.010807571101853
6.3,2.3432196422106877,16.132970726158987,3.675618801445229,-3.0336945068955874
6.3100000000000005,2.3122661070537753,16.14460944693495,3.6573480486361065,-3.0565513649299554
6.32,2.2812972648526797,16.15609336167768,3.6389402455297786,-3.0793778948501296
6.33,2.250313327268251,16.1674223943812,3.620395574846965,-3.102173846039354
6.34,2.2193145057876404,16.178596470097443,3.6017142208129957,-3.1249389676170494
6.3500000000000005,2.188301011726698,16.189615514935355,3.582896369159408,-3.147673008436926
6.36,2.157273056232388,16.200479456060094,3.563942207125562,-3.170375717085096
6.37,2.1262308502851703,16.21118822169216,3.5448519234602567,-3.193046841878205
6.38,2.0951746047014055,16.22174174110659,3.5256257084233713,-3.2156861308615516
6.390000000000001,2.0641045301357432,16.23213994463214,3.5062637537875094,-3.238293331807219
6.4,2.0330208370835194,16.242382763650486,3.4867662528396655,-3.260868192212207
6.41,2.001923735883125,16.252470130595427,3.4671334003828846,-3.283410459296578
6.42,1.9708134367184007,16.262401978952138,3.4473653927379533,-3.305919880001597
6.43,1.9396901496210084,16.272178243256374,3.4274624277450925,-3.32839620098788
6.44,1.9085540844728062,16.281798859093737,3.4074247047656616,-3.3508391686335504
6.45,1.8774054510082294,16.291263763098943,3.3872524246838847,-3.3732485290323897
6.46,1.8462444588166411,16.30057289295507,3.3669457899085704,-3.39562402799201
6.47,1.8150713173447077,16.30972618739288,3.3465050043748605,-3.417965411032015
6.48,1.7838862358987548,16.31872358619007,3.3259302735459797,-3.440272423382177
6.49,1.752689423647134,16.327565030170625,3.30522180441501,-3.462544809980605
6.5,1.721481089622561,16.336250461204113,3.284379805506656,-3.4847823154719375
6.51,1.6902614427493625,16.34477982220392,3.26340448686715,-3.5069846842318197
6.5200000000000005,1.6590306918656361,16.353153057125706,3.242296060056576,-3.5291516603860464
6.53,1.6277890456283726,16.361370110971098,3.221054738197156,-3.551282987705997
6.54,1.5965367125665089,16.369430929784794,3.199680735950823,-3.57337840966046
6.55,1.56527390108623,16.377335460653814,3.1781742695196473,-3.5954376694169565
6.5600000000000005,1.5340008194733539,16.385083651706886,3.1565355566476576,-3.6174605098400123
6.57,1.5027176758957228,16.392675452113853,3.1347648166226807,-3.6394466734894264
6.58,1.4714246784055727,16.400110812085085,3.1128622702781734,-3.6613959026185663
6.59,1.4401220349419224,16.407389682870903,3.0908281399950863,-3.6833079391726478
6.6000000000000005,1.4088099533329468,16.414512016761027,3.0686626497037253,-3.705182524787036
6.61,1.3774886412983656,16.421477767084,3.0463660248856352,-3.7270194007855393
6.62,1.346158306451799,16.428286888206674,3.0239384925754775,-3.748818308178735
6.63,1.3148191563031522,16.434939335533667,3.0013802813629358,-3.7705789876622737
6.640000000000001,1.283471398260979,16.441435065506855,2.978691621394622,-3.79230117961521
6.65,1.252115239634862,16.447774035604862,2.9558727443760024,-3.813984624098326
6.66,1.2207508876377626,16.453956204342575,2.932923883573321,-3.83562906085248
6.67,1.1893785493883944,16.459981531270646,2.909845273815546,-3.8572342292969464
6.68,1.1579984319135839,16.465849976975043,2.8866371514963225,-3.878799868527769
6.69,1.1266107421506284,16.471561503076586,2.8632997545759324,-3.9003257173161234
6.7,1.0952156869496639,16.477116072230494,2.8398333225832797,-3.921811514106678
6.71,1.063813473076006,16.482513648125952,2.816238096617861,-3.94325699701598
6.72,1.032404307212515,16.48775419548569,2.792514319351771,-3.9646619038308297
6.73,1.0009883959619434,16.49283768006558,2.768662235031704,-3.986025972006677
6.74,0.9695659458492958,16.497764068654224,2.74468208948098,-4.007348938666009
6.75,0.9381371633241629,16.502533329072563,2.720574130101561,-4.028630540596768
6.76,0.9067022547630781,16.507145430173516,2.6963386058760968,-4.049870514250758
6.7700000000000005,0.8752614264718577,16.5116003418416,2.6719757673699713,-4.0710685957420685
6.78,0.8438148846879538,16.51589803499259,2.6474858667333705,-4.092224520845496
6.79,0.8123628355827802,16.520038481573152,2.622869157703339,-4.113338024994994
6.8,0.7809054852640613,16.524021654560546,2.598125895605873,-4.134408843282107
6.8100000000000005,0.7494430397781652,16.527847527962276,2.5732563373580044,-4.155436710454429
6.82,0.7179757051230482,16.531516076819088,2.5482607414562337,-4.176421360946376
6.83,0.686503687269232,16.535027277210432,2.523139367954533,-4.197362528934582
6.84,0.6550271921037598,16.53838110623611,2.4978924785418646,-4.218259948158293
6.8500000000000005,0.6235464254593381,16.541577542024303,2.472520336509679,-4.239113351999653
6.86,0.5920615931196296,16.544616563732212,2.4470232067502646,-4.259922473491195
6.87,0.5605729008215907,16.547498151545835,2.4214013557588467,-4.280687045314435
6.88,0.5290805542578396,16.550222286679723,2.3956550516357233,-4.301406799798478
6.890000000000001,0.4975847590790056,16.55278895137677,2.3697845640883974,-4.322081468918628
6.9,0.4660857208960926,16.55519812890799,2.3437901644337273,-4.342710784295018
6.91,0.4345836452828163,16.557449803572343,2.317672125600069,-4.363294477191248
6.92,0.4030787377779667,16.559543960696544,2.291430722129448,-4.383832278513035
6.93,0.37157120388775694,16.561480586634882,2.265066230179727,-4.4043239188068695
6.94,0.34006124908816987,16.563259668769064,2.2385789275267873,-4.424769128258692
6.95,0.3085490788273196,16.564881195508075,2.211969093566729,-4.445167636692569
6.96,0.27703489852778235,16.56634515628802,2.185237009318054,-4.465519173569397
6.97,0.24551891358895656,16.567651541572022,2.1583829574238873,-4.4858234679855995
6.98,0.21400132938940314,16.568800342850086,2.131407222154188,-4.506080248671857
6.99,0.18248235128920381,16.569791552639014,2.104310089407987,-4.526289243991821
7.0,0.15096218463228978,16.57062516448229,2.077091846715609,-4.5464501819408705
7.01,0.11944103474879764,16.571301172950026,2.0497527832409252,-4.56656279014486
7.0200000000000005,0.08791910695740818,16.57181957363888,2.0222931897836056,-4.586626795858887
7.03,0.05639660656770079,16.57218036317199,1.9947133587813888,-4.606641925966064
7.04,0.02487373888248029,16.572383539198945,1.9670135843123413,-4.626607906976319
7.05,-0.0066492907998703665,16.57242910039574,1.9391941620971467,-4.646524465025194
7.0600000000000005,-0.038172277183053493,16.572317046464757,1.9112553895013915,-4.66639132587266
7.07,-0.06969501497050448,16.572047378134744,1.8831975655378728,-4.686208214901943
7.08,-0.10121729886306804,16.571620097160828,1.8550209908688908,-4.7059748571183695
7.09,-0.1327389235566469,16.57103520632452,1.8267259678085752,-4.725690977148215
7.1000000000000005,-0.164259683739868,16.570292709433737,1.7983128003252036,-4.745356299237575
7.11,-0.1957793740917323,16.56939261132283,1.769781794043547,-4.764970547251238
7.12,-0.2272977892792928,16.568334917852635,1.7411332562471948,-4.784533444671583
7.13,-0.25881472395032923,16.567119635913116,1.7123674958652255,-4.804044714632628
7.140000000000001,-0.29032997271533956,16.56574677343156,1.6834848234250959,-4.823504080029737
7.15,-0.32184333018360634,16.564216339352722,1.6544855511762129,-4.842911263247102
7.16,-0.3533545909456599,16.562528343646814,1.6253699930442838,-4.86226598626423
7.17,-0.38486354956797997,16.560682797311138,1.5961384646244023,-4.881567970675742
7.18,-0.41637000059064166,16.558679712370207,1.5667912831833815,-4.900816937690481
7.19,-0.4478737385249647,16.55651910187587,1.5373287676620897,-4.920012608130637
7.2,-0.479374557851145,16.554200979907485,1.50775123867781,-4.939154702430879
