t,TVD
9.66,0.0009679839071960427
9.67,0.0009679726287090905
9.68,0.0009679613539746182
9.69,0.0009679500829913752
9.700000000000001,0.0009679388157581118
9.71,0.0009679275522735784
9.72,0.0009679162925365261
9.73,0.0009679050365457065
9.74,0.0009678937842998715
9.75,0.0009678825357977736
9.76,0.0009678712910381658
9.77,0.0009678600500198016
9.78,0.0009678488127414348
9.790000000000001,0.0009678375792018199
9.8,0.0009678263493997117
9.81,0.0009678151233338657
9.82,0.0009678039010030375
9.83,0.0009677926824059837
9.84,0.0009677814675414609
9.85,0.0009677702564082265
9.86,0.0009677590490050382
9.870000000000001,0.0009677478453306542
9.88,0.0009677366453838334
9.89,0.0009677254491633348
9.9,0.0009677142566679182
9.91,0.0009677030678963437
9.92,0.0009676918828473719
9.93,0.0009676807015197641
9.94,0.0009676695239122817
9.950000000000001,0.0009676583500236869
9.96,0.0009676471798527423
9.97,0.0009676360133982107
9.98,0.0009676248506588559
9.99,0.0009676136916334417
