t,MPF,mass,preMPF,Rum1,Rum1P,CR,CRP,Ste9,Mik1,Wee1,Cdc25,Slp1,Slp1_a,Inh,PI,R_dna
2.63,0.0009070311431643602,1.0122247184304356,0.07035220184681823,0.16803164327225492,0.0013312205395957333,0.03827247014186875,0.000306070692267277,0.9997437312118153,0.9997924380221844,0.997939523485985,0.00013415293181285657,0.004945961417243553,9.264842736544522e-05,0.011411558867249337,0.4429260878920752,1.1578000000000022
2.64,0.0009021561450577979,1.01227148429271,0.06966174117616541,0.16877037727379893,0.001328271263216774,0.0382488641575898,0.0003038600707688785,0.9997437490329071,0.999793965845165,0.9979631263494565,0.0001331045810281009,0.004945420630460907,9.296947435074606e-05,0.011446549678988444,0.44384519350066537,1.1584000000000023
2.65,0.0008973295823700497,1.0123182523156176,0.06897854585221033,0.16950876917020044,0.0013253283016035598,0.03822512033915687,0.0003016706392600877,0.999743762473623,0.9997954791818975,0.9979861961917288,0.00013206640571211472,0.004944841212047956,9.328959805424189e-05,0.011481646740795689,0.44476409510786363,1.1590000000000023
2.66,0.0008925508342439027,1.0123650224992573,0.06830253889434967,0.17024681371357342,0.0013223919677182766,0.0382012428693951,0.00029950222451067773,0.9997437717515636,0.9997969781731624,0.9980087527468817,0.00013103830369858585,0.004944223609929184,9.36087984666968e-05,0.011516850515287246,0.4456827922590197,1.1596000000000022
2.67,0.0008878193029497512,1.0124117948437295,0.0676336441508588,0.1709845057234059,0.0013194625658954585,0.03817723586565057,0.0002973546539026032,0.9997437764342857,0.999798462958178,0.9980308143006636,0.00013002017389969323,0.004943568266999439,9.392707560890072e-05,0.011552161467662516,0.44660128449692654,1.1602000000000021
2.68,0.0008831343991760889,1.0124585693491341,0.0669717862643167,0.17172184006920405,0.0013165403947498573,0.0381531033951957,0.00029522775503783164,0.9997437761709597,0.9997999336747163,0.9980523984629198,0.000129011916323073,0.004942875621360888,9.424442952879666e-05,0.011587580065691406,0.4475195713618333,1.1608000000000023
2.69,0.0008784955336811603,1.0125053460155706,0.06631689064827566,0.17245881166070431,0.0013136257487999933,0.03812884948407721,0.00029312135548782193,0.9997437711036535,0.9998013904591758,0.9980735226289089,0.00012801343207615877,0.004942146106482671,9.456086029963187e-05,0.011623106779714076,0.44843765239144456,1.1614000000000022
2.7,0.0008739021334718169,1.0125521248431393,0.06566888350728556,0.17319541546726905,0.0013107189151396552,0.03810447810067981,0.00029103528308915345,0.9997437610433194,0.9998028334464888,0.998094203241046,0.00012702462332183533,0.004941380151062542,9.487636802205855e-05,0.01165874208268892,0.4493555271208733,1.1620000000000021
2.71,0.0008693536228298442,1.0125989058319396,0.06502769182880327,0.17393164649101656,0.0013078201802094057,0.03807999317318819,0.0002889693682514996,0.999743746126459,0.9998042627701814,0.9981144557702282,0.00012604539322979432,0.004940578179054371,9.519095282393107e-05,0.011694486450214587,0.4502731950826178,1.162600000000002
2.72,0.0008648494014740557,1.0126456889820714,0.0643932433911886,0.17466749973378384,0.0013049298390130607,0.03805539860854744,0.0002869234479394455,0.9997437274359112,0.9998056785624002,0.9981342942157893,0.00012507564588752404,0.004939740609568041,9.55046148617293e-05,0.011730340360573256,0.45119065580651946,1.1632000000000022
2.73,0.0008603889354897996,1.0126924742936347,0.06376546668541463,0.1754029703355348,0.0013020481563580221,0.0380306982148138,0.00028489734869985316,0.9997437043747515,0.9998070809538894,0.9981537334825711,0.00012411528660934178,0.004938867857592461,9.581735431195656e-05,0.011766304294633111,0.4521079088198584,1.1638000000000022
2.74,0.0008559716747923701,1.0127392617667295,0.06314429096950856,0.17613805344903957,0.0012991754018956102,0.038005895772116584,0.0002828909019227162,0.9997436770347641,0.999808470074043,0.9981727873322286,0.00012316422163313203,0.004937960333452403,9.612917137795886e-05,0.011802378735967367,0.45302495364723583,1.164400000000002
2.75,0.0008515970761417236,1.0127860514014553,0.06252964624222832,0.17687274427502828,0.0012963118402552949,0.03798099501319267,0.0002809039394884594,0.9997436455257988,0.9998098460509134,0.9981914690275421,0.00012222235818965587,0.004937018443035784,9.644006628736075e-05,0.011838564170841526,0.45394178981058586,1.1650000000000023
2.7600000000000002,0.0008472646033031772,1.0128328431979121,0.061921463235430095,0.1776070380621573,0.0012934577311512988,0.03795599962338644,0.0002789362939112009,0.9997436099701446,0.9998112090112293,0.9982097913568095,0.0001212896044856309,0.004936042587842492,9.675003929166258e-05,0.011874861088231266,0.45485841682915784,1.1656000000000022
2.77,0.0008429737741413319,1.0128796371562,0.06131967348347253,0.17834093013686828,0.0012906133329036497,0.03793091318976075,0.0002769878131374436,0.9997435698009851,0.9998125590807013,0.9982277644013509,0.00012036586933098001,0.0049350331642838505,9.705909067385226e-05,0.0119112699799779,0.45577483421936155,1.1662000000000021
2.7800000000000002,0.0008387240539429031,1.0129264332764187,0.06072420914022075,0.17907441583530587,0.001287778894772201,0.037905739316939684,0.00027505832732800786,0.9997435253409502,0.9998138963833954,0.998245400697439,0.00011945106293191907,0.004933990565437276,9.7367220729759e-05,0.011947791340493074,0.4566910414950603,1.166800000000002
2.79,0.0008345149378955518,1.0129732315586681,0.06013500310653123,0.1798074905557144,0.00128495466305198,0.03788048153785214,0.00027314767470605964,0.9997434765758882,0.999815221042251,0.9982627113022408,0.0001185450962499297,0.004932915179780765,9.767442978170727e-05,0.011984425667017956,0.45760703816731313,1.1674000000000022
2.8000000000000003,0.0008303459290916043,1.013020032003048,0.05955198898625089,0.1805401497442917,0.0012821408795678424,0.03785514333775633,0.000271255694781606,0.9997434234777816,0.9998165331789667,0.9982797068836782,0.0001176478811528256,0.004931807391595493,9.79807181743307e-05,0.012021173459576179,0.4585228237444216,1.1680000000000021
2.81,0.0008262165384083747,1.0130668346096585,0.05897510107812495,0.18127238889497613,0.0012793377817606807,0.03782972815454377,0.00026938222840720697,0.9997433660032781,0.9998178329140192,0.9982963977583033,0.00011675933039995876,0.004930667581019111,9.828608627412157e-05,0.012058035220990877,0.45943839773191214,1.168600000000002
2.82,0.0008221262819671759,1.0131136393785993,0.05840427443660767,0.18200420354260546,0.0012765456011113285,0.03780423938785466,0.0002675271134512748,0.9997433043879547,0.9998191203662901,0.9983127923952382,0.00011587935811617692,0.004929496123552951,9.859053447547949e-05,0.012095011457014674,0.4603537596324071,1.169200000000002
2.83,0.000818074685182072,1.0131604463099704,0.05783944474514857,0.18273558927411598,0.0012737645660885189,0.03777868038421251,0.00026569019239837627,0.9997432386357291,0.9998203956537578,0.9983289000948159,0.00011500787893561294,0.004928293391055473,9.889406318907221e-05,0.012132102676152359,0.46126890894580064,1.1698000000000022
2.84,0.0008140612811213268,1.0132072554038716,0.05728054835132282,0.18346654172417148,0.0012709949011923407,0.03775305444285545,0.00026387130965588285,0.9997431687029029,0.999821658893271,0.9983447300642259,0.00011414480829348216,0.004927059751453001,9.91966728454619e-05,0.012169309389748778,0.4621838451691707,1.170400000000002
2.85,0.0008100856094246835,1.013254066660403,0.056727522286143944,0.18419705657231447,0.0012682368263792865,0.037727364819544834,0.00026207030986664134,0.9997430946143152,0.9998229102004109,0.9983602908452899,0.00011329006260568186,0.004925795568575818,9.949836389723975e-05,0.012206632112050801,0.4630985677967178,1.171000000000002
2.86,0.0008061472167089703,1.0133008800796643,0.056180304241023535,0.1849271295441913,0.0012654905575090834,0.0377016147249577,0.0002602870389154151,0.9997430163977191,0.9998241496895949,0.9983755906851122,0.00011244355914796646,0.004924501202329947,9.979913681716536e-05,0.01224407136019988,0.4640130763197718,1.1716000000000022
2.87,0.0008022456539260845,1.0133476956617555,0.05563883259823512,0.1856567564097105,0.0012627563035491384,0.03767580733144511,0.00025852133977992447,0.9997429340901012,0.9998253774738364,0.9983906369530358,0.00011160521627430742,0.00492317700847362,0.00010009899210108442,0.012281627654312415,0.46492737022671193,1.1722000000000021
2.88,0.0007983804779382498,1.0133945134067768,0.05510304639726279,0.18638593298386916,0.0012600342686093099,0.0376499457690277,0.0002567730554081789,0.9997428477341408,0.9998265936649356,0.9984054365854736,0.00011077495324833145,0.004921823338853529,0.00010039793026525065,0.012319301517454844,0.4658414490029912,1.172800000000002
2.89,0.0007945512555862674,1.0134413333148276,0.054572885263248175,0.18711465512915745,0.0012573246568320707,0.037624033115028765,0.0002550420357493236,0.9997427573688397,0.9998277983739239,0.9984199971383573,0.00010995268984603362,0.004920440541912858,0.00010069595184034042,0.012357093475556536,0.46675531213122284,1.173400000000002
2.9,0.000790757558069394,1.0134881553860082,0.05404828948273122,0.1878429187518319,0.001254627666185928,0.037598072408433096,0.0002533281286429293,0.9997426630428062,0.9998289917105204,0.9984343254782386,0.00010913834684737023,0.004919028962143086,0.0001009930573783214,0.012395004057564458,0.46766895909102635,1.1740000000000022
2.91,0.0007869989625279093,1.0135349796204187,0.05352919996988722,0.1885707198027469,0.0012519434905085697,0.03757206664586382,0.00025163118270850733,0.9997425648106968,0.9998301737833228,0.9984484282289039,0.00010833184586702557,0.004917588940321028,0.00010128924744976512,0.012433033795418108,0.4685823893590522,1.174600000000002
2.92,0.0007832750529146356,1.0135818060181585,0.053015558272586326,0.18929805427702506,0.0012492723196982313,0.037546018780725665,0.0002499510479650437,0.9997424626865001,0.9998313446998093,0.9984623116344091,0.00010753310931546095,0.004916120813454232,0.00010158452264459483,0.012471183224094224,0.4694956024089369,1.175200000000002
2.93,0.0007795854226275664,1.013628634579328,0.052507306601065486,0.1900249182136321,0.0012466143401562637,0.03751993172015481,0.00024828757753713387,0.999742356516403,0.9998325045663193,0.9984759811529416,0.00010674206030911233,0.004914624914553852,0.00010187888357473974,0.012509452881696177,0.47040859771121407,1.175800000000002
2.94,0.0007759296648687155,1.013675465304027,0.05200438769900458,0.19075130769561863,0.0012439697334789813,0.037493808337255415,0.0002466406217882276,0.9997422464121117,0.9998336534881742,0.9984894429266545,0.00010595862293498391,0.0049131015736098614,0.00010217233086350559,0.012547843309232077,0.4713213747335349,1.176400000000002
2.95,0.0007723073807485224,1.0137222981923555,0.05150674494245633,0.19147721884939767,0.001241338677680721,0.03746765146123451,0.00024501003340283496,0.9997421323738617,0.9998347915695965,0.9985027025391997,0.00010518272200285286,0.004911551116827916,0.00010246486515415063,0.012586355050842931,0.4722339329404411,1.177000000000002
2.96,0.0007687181768463473,1.0137691332444132,0.05101432230339202,0.1922026478445949,0.0012387213469129265,0.037441463880669046,0.00024339566596316787,0.9997420143948919,0.9998359189137491,0.9985157653848336,0.0001044142831019213,0.004909973866899094,0.00010275648710705024,0.012624988653763387,0.4731462717934033,1.177600000000002
2.97,0.0007651616650743414,1.0138159704603005,0.05052706434282241,0.19292759089377412,0.0012361179115117833,0.0374152483439042,0.000241797373946958,0.99974189246074,0.9998370356227478,0.9985286366854659,0.0001036532325909596,0.004908370143043998,0.00010304719739935453,0.012663744668340911,0.47405839075080225,1.1782000000000021
2.98,0.0007616374695609256,1.0138628098401172,0.05004491627207104,0.1936520442484457,0.0012335285422461358,0.03738900755048962,0.00024021501823996106,0.999741766717765,0.9998381417977521,0.9985413207870976,0.00010289949745855714,0.004906740260514474,0.00010333699673020873,0.012702623648217308,0.4749702892677476,1.178800000000002
2.99,0.0007581452113653433,1.0139096513839632,0.0495678237988132,0.19437600420681303,0.0012309534013003145,0.03736274417091894,0.00023864845423229205,0.9997416371072267,0.9998392375388093,0.9985538227320522,0.00010215300559359369,0.004905084531808258,0.00010362588580840528,0.012741626149997489,0.47588196679640765,1.179400000000002
3.0,0.0007546845195663034,1.0139564950919384,0.049095733229176444,0.19509946710755457,0.0012283926490382715,0.03733646083269735,0.00023709754063455614,0.9997415036351848,0.9998403229449926,0.9985661471237244,0.00010141368556767632,0.004903403265845774,0.00010391386536093656,0.012780752733528262,0.4767934227857312,1.180000000000002
3.0100000000000002,0.0007512550286042552,1.014003340964143,0.048628591436379764,0.19582242933088423,0.0012258464425423828,0.03731016012395913,0.00023556213749467166,0.9997413663110041,0.999841398114385,0.9985782984024875,0.00010068146667194327,0.0049016967682090715,0.00010420093613065444,0.012820003961859184,0.477704656681487,1.180600000000002
3.02,0.000747856378016658,1.0140501890006768,0.04816634585260624,0.1965448872983447,0.0012233149355841354,0.03728384459403014,0.0002340421060946573,0.9997412251435506,0.9998424631440916,0.9985902808759448,9.995627890958742e-05,0.004899965341195867,0.00010448709887582558,0.012859380401258736,0.4786156679262466,1.181200000000002
3.0300000000000002,0.0007444882154808247,1.01409703920164,0.0477089445375554,0.19726683747304483,0.0012207982760226506,0.037257516756262675,0.0002325373044810128,0.9997410802388755,0.9998435181299841,0.9986020979969961,9.923805337380695e-05,0.004898209283309494,0.0001047723543755875,0.01289888262142596,0.4795264559591741,1.181800000000002
3.04,0.0007411501910069929,1.0141438915671324,0.047256336035705906,0.1979882763584073,0.0012182966107107292,0.03723117908389769,0.00023104759563498866,0.999740931623365,0.9998445631671996,0.9986137537111577,9.85267215331281e-05,0.004896428890300527,0.00010505670341916702,0.012938511195162832,0.4804370202163517,1.182400000000002
3.0500000000000003,0.00073784195868398,1.0141907460972541,0.04680846941389733,0.1987092004981878,0.0012158100839938168,0.03720483401187768,0.0002295728448557048,0.9997407793011829,0.999845598349997,0.9986252520379381,9.782221544919994e-05,0.004894624454884182,0.00010534014680895622,0.012978266698506867,0.481347360130648,1.183000000000002
3.06,0.0007345631783862171,1.0142376027921052,0.04636529429799004,0.19942960647648722,0.0012133388362417395,0.03717848393862899,0.0002281129171984351,0.9997406233105175,0.999846623771615,0.9986365966612438,9.712446798982082e-05,0.004892796266464474,0.00010562268536351719,0.01301814971086132,0.48225747513158745,1.183600000000002
3.0700000000000003,0.000731313514711492,1.0142844616517854,0.04592676084340752,0.2001494909172984,0.0012108830047297026,0.03715213122566237,0.0002266676788681888,0.9997404636939184,0.9998476395243676,0.9986477911673001,9.643341270005698e-05,0.004890944611343942,0.00010590431991550611,0.013058160814956685,0.4831673646453892,1.184200000000002
3.08,0.0007280926368865865,1.014331322676395,0.04549281972878769,0.200868850484215,0.0012084427236982,0.03712577819793604,0.0002252369972308803,0.9997403004986593,0.9998486456996561,0.9986588390562594,9.574898379286158e-05,0.00488906977276366,0.00010618505131137301,0.013098300596871164,0.4840770280949458,1.1848000000000019
3.09,0.0007249002186729115,1.0143781858660341,0.04506342214963373,0.2015876818801411,0.0012060181244129247,0.0370994271442188,0.00022382074082449797,0.9997401337771015,0.9998496423879819,0.9986697437538103,9.507111613969306e-05,0.004887172030943251,0.00010646488041106152,0.013138569646051129,0.4849864648998033,1.185400000000002
3.1,0.0007217359353204838,1.0144250512208024,0.044638520009192495,0.20230598184029602,0.001203609329867339,0.03707308032636193,0.00022241877313325712,0.9997399630961059,0.999850629678111,0.9986805070270038,9.439974599005589e-05,0.004885251661719891,0.00010674380810239361,0.013178968555767662,0.485895674475706,1.186000000000002
3.11,0.0007185994703951756,1.0144719187408002,0.044218065449609725,0.2030237471476453,0.0012012164674054938,0.0370467399587712,0.00022103096722451472,0.9997397886886714,0.9998516076590737,0.9986911327379555,9.373480925280415e-05,0.004883308939873676,0.00010702183526633344,0.013219497922114423,0.48680465623559416,1.1866000000000019
3.12,0.0007154905101981971,1.0145187884261275,0.0438020112121608,0.20374097462014862,0.001198839658824428,0.037020408225328504,0.00021965719416739863,0.9997396105417832,0.9998525764186017,0.9987016238894265,9.30762428415835e-05,0.00488134413656363,0.00010729896280398154,0.013260158344838641,0.4877134095887767,1.1872000000000018
3.13,0.0007124087450453441,1.0145656602768842,0.04339031053911843,0.20445766111358926,0.001196479022927217,0.03699408727560902,0.00021829732594649262,0.9997394286252496,0.9998535360435353,0.9987119833790593,9.242398432623228e-05,0.0048793575200197,0.0001075751916294406,0.013300950427158635,0.488621933941112,1.187800000000002
3.14,0.0007093538692243012,1.0146125342931704,0.04298291716395124,0.20517380352140088,0.0011941346756766627,0.0369677792250884,0.00021695123558218302,0.9997392429006587,0.9998544866198503,0.9987222140389204,9.177797191064028e-05,0.004877349355607295,0.00010785052266925836,0.013341874775776658,0.4895302286949957,1.188400000000002
3.15,0.0007063255808947477,1.0146594104750861,0.042579785305344516,0.20588939877436382,0.0011918067302451635,0.03694148615552254,0.00021561879713014048,0.9997390533208222,0.9998554282326686,0.9987323186441184,9.113814442473361e-05,0.004875319905864675,0.00010812495686215475,0.01338293200090016,0.4904382932493388,1.1890000000000018
3.16,0.0007033235869784259,1.0147062888227316,0.04218086970746551,0.2066044438442023,0.0011894952959364236,0.03691521011113895,0.00021429988503071664,0.9997388600400561,0.9998563609661726,0.9987422996086616,9.050444139361803e-05,0.004873269430208619,0.0001083984951620799,0.01342412271641032,0.4913461269993996,1.1896000000000018
3.17,0.000700347612120686,1.0147531693362069,0.04178612571796136,0.20731893575036317,0.0011872004761866604,0.03688895309141062,0.00021299437292791664,0.9997386637964912,0.9998572849034395,0.998752158426124,8.987680316967911e-05,0.0048711981843694374,0.00010867113854398949,0.013465447540150667,0.4922537293364959,1.190200000000002
3.18,0.0006973973583711368,1.0148000520156117,0.04139550890924458,0.20803287152827799,0.001184922377707524,0.03686271708519484,0.00021170213890860207,0.9997384642121471,0.9998582001272334,0.9987618981991341,8.925517030266089e-05,0.004869106423102032,0.00010894288797672752,0.013506907092761705,0.4931610996491665,1.1908000000000019
3.19,0.0006944725432179618,1.0148469368610464,0.041008975425923945,0.20874624825886445,0.001182661101914362,0.03683650403910426,0.00021042306053391236,0.9997382614036376,0.9998591067192752,0.9987715212578206,8.863948412131281e-05,0.004866994397688236,0.0001092137444482064,0.013548501998827326,0.494068237322028,1.1914000000000018
3.2,0.0006915728882498629,1.014893823872611,0.04062648187467498,0.20945906305944,0.0011804167475168773,0.03681031586731964,0.00020915701630283394,0.9997380555067753,0.9998600047604724,0.9987810298728155,8.802968655160065e-05,0.004864862356721273,0.00010948370895763329,0.013590232886564524,0.49497514173608426,1.192000000000002
3.21,0.0006886981191025185,1.0149407130504056,0.04024798531869037,0.21017131308345438,0.0011781894105585208,0.03678415445193077,0.00020790388564564314,0.9997378466779718,0.9998608943309281,0.9987904262609658,8.742572010940807e-05,0.004862710546140075,0.00010975278251526838,0.013632100387846041,0.4958818122687034,1.1926000000000019
3.22,0.0006858479654050395,1.0149876043945303,0.039873443272130105,0.21088299552022288,0.0011759791844558798,0.03675802164327731,0.00020666354891734834,0.9997376350956403,0.9998617755099511,0.998799712591047,8.682752789323783e-05,0.004860539209263581,0.00011002096614218316,0.013674105138223017,0.4967882482935953,1.1932000000000018
3.23,0.000683022143444548,1.015034497905085,0.03950281379065786,0.21159410757093072,0.00117378616379043,0.03673191927457108,0.00020543588901995665,0.9997374199424192,0.999862648375817,0.9988088905648986,8.623505373515028e-05,0.0048583485861733505,0.0001102882608763504,0.013716247777199675,0.4976944491805372,1.1938000000000017
3.24,0.0006802203749148672,1.0150813935821699,0.039136055361352014,0.21230464647418212,0.0011716104402654543,0.03670584914669922,0.0002042207896237981,0.9997372005154121,0.9998635130060484,0.9988179618850651,8.564824202130688e-05,0.004856138914456901,0.00011055466776551369,0.013758528947981772,0.4986004142956249,1.194400000000002
3.25,0.0006774424065967678,1.0151282914258852,0.03877312678743762,0.21301460953282758,0.0011694520984607017,0.036679813012257326,0.00020301813330105134,0.9997369773913655,0.9998643694777104,0.9988269287453256,8.506703750398469e-05,0.004853910429986168,0.00011082018785971544,0.013800949297211425,0.4995061430015361,1.1950000000000018
3.2600000000000002,0.0006746879759157741,1.0151751914363312,0.03841398737393497,0.2137239940664811,0.001167311223338473,0.03665381260430853,0.00020182780476032936,0.9997367504000413,0.9998652178669238,0.9988357929915527,8.449138560914803e-05,0.004851663365655026,0.00011108482222365473,0.01384350947549131,0.5004116346570083,1.1956000000000018
3.27,0.0006719568228983082,1.0152220936136074,0.038058596855336954,0.2144327974277423,0.0011651878976753891,0.03662784962679979,0.00020064968970820486,0.9997365193338759,0.9998660582490486,0.998844556422477,8.392123231918652e-05,0.004849397951866477,0.00011134857193204521,0.013886210137232145,0.5013168886169904,1.196200000000002
3.2800000000000002,0.0006692486900477322,1.0152689979578144,0.03770691539045069,0.21514101700183294,0.001163082202117068,0.036601925754960955,0.00019948367484928873,0.9997362839452284,0.9998668906986923,0.9988532207936702,8.335652416626109e-05,0.004847114416564302,0.00011161143806939933,0.013929051940676387,0.5022219042326189,1.1968000000000019
3.29,0.0006665633222203934,1.015315904469052,0.03735890355723942,0.21584865020623298,0.001160994215232805,0.03657604263570385,0.0001983296478863095,0.99973604394363,0.9998677152897193,0.9988617878215275,8.279720822565013e-05,0.004844812985264711,0.00011187342172981228,0.013972035547921882,0.5031266808511943,1.1974000000000018
3.3000000000000003,0.0006639005027063015,1.0153628131474206,0.03701452247689368,0.21655569452978615,0.0011589240029193713,0.036550201854757956,0.00019718749695377588,0.9997358012940286,0.9998685320954085,0.9988702587845341,8.224323188534374e-05,0.004842493880145875,0.0001121345240248053,0.01401516162556709,0.504031217815537,1.1980000000000017
3.31,0.0006612599807662713,1.0154097239930202,0.03667373355046517,0.21726214745347455,0.0011568716397367532,0.03652440500353158,0.00019605711174978718,0.9997355556165187,0.9998693411881644,0.9988786353318987,8.169454328645869e-05,0.00484015732196199,0.000112394746067007,0.014058430843492906,0.5049355144652027,1.1986000000000019
3.3200000000000003,0.0006586415087794337,1.015456637005951,0.03633649858674597,0.21796800649068715,0.001154837197998103,0.03649865364526737,0.0001949383829530054,0.9997353065523885,0.9998701426396798,0.9988869190729537,8.115109108623932e-05,0.004837803529105046,0.00011265408897823404,0.014101843875526184,0.5058395701358201,1.1992000000000018
3.33,0.0006560448498602202,1.015503552186313,0.036002779824741094,0.2186732691952949,0.0011528207455471467,0.03647294930832936,0.00019383120210162883,0.9997350542533469,0.9998709365209761,0.9988951114950316,8.061282440356324e-05,0.004835432717435039,0.00011291255389099835,0.01414540139959629,0.5067433841589347,1.1998000000000018
3.34,0.0006534697703095938,1.0155504695342064,0.03567253990200778,0.21937793315319282,0.0011508223479971343,0.036447293493423606,0.00019273546170963068,0.9997347989068865,0.9998717229023817,0.9989032140500378,8.007969285817416e-05,0.004833045100504838,0.00011317014194663846,0.014189104097631335,0.5076469558621118,1.2004000000000017
3.35,0.0006509160395805653,1.0155973890497312,0.03534574184981671,0.22008199598203376,0.0011488420687591984,0.036421687673915105,0.00019165105526543848,0.9997345407392194,0.999872501853541,0.9989112281574376,7.955164656347501e-05,0.004830640889589502,0.00011342685429512342,0.01423295265558337,0.5085502845689118,1.2010000000000018
3.36,0.0006483834322980928,1.015644310732988,0.03502234909461013,0.2207854553331396,0.0011468799690833279,0.036396133293749924,0.00019057787722483698,0.9997342799319305,0.999873273443391,0.9989191551969938,7.902863615512556e-05,0.004828220293676161,0.00011368269209522473,0.014276947763471777,0.5094533695988462,1.2016000000000018
3.37,0.0006458717761389978,1.0156912345840763,0.03470232560002758,0.22148830894202037,0.0011449361083809607,0.03637063171192056,0.00018951582287492745,0.9997340146125803,0.9998740377393955,0.9989269962726831,7.851061361889889e-05,0.004825783518573296,0.00011393765652290322,0.014321090115832241,0.5103562102669301,1.2022000000000017
3.38,0.0006433808300457985,1.0157381606030969,0.034385635488880205,0.22219055449906153,0.0011430105435056815,0.036345184344702915,0.00018846478867513334,0.9997337459710297,0.9998747948095227,0.9989347528231696,7.799753016155746e-05,0.004823330769277908,0.0001141917487493038,0.014365380410665174,0.5112588058847303,1.2028000000000016
3.39,0.0006409103857940395,1.0157850887901496,0.03407224334973633,0.2228921897569472,0.0011411033294055023,0.0363197925475408,0.00018742467197020775,0.9997334739952503,0.9998755447206115,0.9989424261178451,7.748933797438665e-05,0.0048208622480539086,0.00011444496995875922,0.014409819350359515,0.5121611557594444,1.2034000000000018
3.4,0.0006384602396765307,1.0158320191453345,0.03376211414539642,0.22359321250041803,0.0011392145189775486,0.03629445764832893,0.00018639537106843082,0.9997331986620311,0.999876287538839,0.9989500174009283,7.698598973309535e-05,0.004818378155004495,0.000114697321343528,0.014454407641467796,0.5130632591941243,1.2040000000000017
3.41,0.0006360301925679868,1.0158789516687519,0.03345521320835785,0.22429362054611024,0.0011373441630970259,0.0362691809476142,0.00018537678524000977,0.9997329199357516,0.9998770233297268,0.998957527893957,7.648743859233632e-05,0.004815878688099569,0.00011494880410361625,0.014499145994732269,0.5139651154876506,1.2046000000000017
3.42,0.0006336200499896683,1.015925886360502,0.03315150623628001,0.22499341174239437,0.0011354923106461866,0.036243963718797095,0.00018436881471547978,0.9997326377671533,0.99987775215815,0.9989649587982817,7.599363818022727e-05,0.004813364043203154,0.00011519941944659927,0.014544035125110951,0.5148667239347059,1.2052000000000018
3.43,0.0006312295450142765,1.0159728232206848,0.032850959328748645,0.22569258387917626,0.0011336590202607546,0.03621880728520666,0.000183371359840096,0.9997323523882057,0.9998784740882624,0.9989723112071801,7.550454259212367e-05,0.004810834413821115,0.00011544916858979792,0.014589075751964978,0.5157680838255885,1.2058000000000018
3.44,0.0006288582987844583,1.016019762249401,0.03255353900390786,0.22639113464158928,0.001131844366364358,0.03619371305970146,0.0001823843206396607,0.9997320644626332,0.9998791891834634,0.9989795860620276,7.502010638475652e-05,0.004808289990985216,0.00011569805276130696,0.01463426859916729,0.5166691944461025,1.2064000000000017
3.45,0.0006265062029568672,1.01606670344675,0.03225921198925747,0.2270890620560333,0.0011300483811294564,0.03616868216390874,0.00018140760100156247,0.9997317736173424,0.9998798975068074,0.9989867846026816,7.454028457445783e-05,0.00480573096466668,0.00011594607318814872,0.014679614394329776,0.5175700550783303,1.2070000000000016
3.46,0.0006241730257619337,1.016113646812833,0.031967945428008016,0.22778636403024766,0.0011282711143397843,0.03614371582097024,0.00018044110436337364,0.9997314799531514,0.9998805991205971,0.998993907908467,7.40650326278639e-05,0.004803157522375332,0.00011619323110811758,0.014725113869652605,0.5184706649997838,1.2076000000000018
3.47,0.0006218585319490278,1.016160592347749,0.03167970681037992,0.22848303849303928,0.0011265126152142924,0.03611881523630734,0.00017948473502255776,0.9997311835835307,0.9998812940865173,0.9990009570410878,7.359430645759746e-05,0.004800569849621583,0.00011643952776594378,0.014770767761699848,0.5193710234836286,1.2082000000000017
3.48,0.0006195624823155928,1.016207540051599,0.03139446396935513,0.22917908339349635,0.0011247729325174368,0.03609398159835586,0.00017853839812901273,0.9997308846354322,0.999881982465642,0.9990079330464939,7.312806241678333e-05,0.004797968129941915,0.00011668496441313134,0.014816576811426663,0.520271129798657,1.2088000000000017
3.49,0.000617284633236278,1.0162544899244832,0.031112185076428593,0.22987449670020269,0.0011230521146694662,0.036069216079300984,0.0001776019996776134,0.9997305832501151,0.999882664318441,0.9990148369567459,7.26662572935638e-05,0.004795352544924357,0.00011692954230779621,0.014862541764206528,0.52117098320926,1.2094000000000018
3.5,0.000615025058446062,1.0163014419665015,0.03083283871617259,0.23056927677515102,0.001121350146283223,0.0360445195229116,0.0001766754460589475,0.999730278370848,0.999883339705259,0.9990216695952675,7.22088479795814e-05,0.004792723273576491,0.00011717326271889587,0.01490866337039809,0.522070582974862,1.2100000000000017
3.5100000000000002,0.0006127836892110535,1.0163483961777542,0.03055639376964435,0.23126342183883997,0.0011196670388955326,0.036019892891300434,0.00017575864468163417,0.9997299694729919,0.9998840086856505,0.9990284318589758,7.175579192923925e-05,0.004790080493288133,0.00011741612691980743,0.014954942384603133,0.5229699283506606,1.2106000000000017
3.52,0.000610560205225778,1.0163953525583418,0.030282819383570015,0.23195692984317667,0.0011180028525081217,0.03599533737113766,0.00017485150411380036,0.9997296569737711,0.9998846713182277,0.9990351247864251,7.130704726412257e-05,0.004787424380078434,0.00011765813618668524,0.015001379565511832,0.5238690185877817,1.2112000000000016
