t,Ip,Ii,G,x3,x1,x2
2.65,87.77001043185119,241.18480229167227,12097.710498924833,106.12967333868369,106.4590989230617,111.89552552902227
2.66,87.74971840633,241.17533993449433,12096.816696065958,106.13447432519811,106.4435227144259,111.89099056892005
2.67,87.72943291765611,241.16586671958046,12095.923137264164,106.13926753115925,106.42794258022921,111.88644640989568
2.68,87.70915396934151,241.15638265435604,12095.029822679018,106.14405295538816,106.41235852919372,111.88189305635224
2.69,87.68888156488718,241.1468877462471,12094.136752469847,106.14883059671061,106.3967705700375,111.87733051269679
2.7,87.66861570778295,241.13738200268043,12093.24392679572,106.15360045395703,106.38117871147465,111.8727587833404
2.71,87.64835640150761,241.12786543108348,12092.351345815463,106.15836252596253,106.36558296221526,111.86817787269817
2.72,87.62810364952888,241.11833803888442,12091.45900968765,106.16311681156692,106.34998333096544,111.86358778518917
2.73,87.60785745530335,241.10879983351217,12090.56691857061,106.16786330961472,106.33437982642732,111.85898852523646
2.74,87.58761782227656,241.09925082239621,12089.675072622418,106.1726020189551,106.31877245729903,111.85438009726711
2.75,87.56738475388296,241.0896910129669,12088.783472000903,106.17733293844195,106.30316123227472,111.84976250571223
2.7600000000000002,87.54715825354594,241.08012041265522,12087.892116863644,106.18205606693381,106.2875461600445,111.84513575500688
2.77,87.52693832467779,241.0705390288928,12087.001007367971,106.18677140329395,106.27192724929455,111.84049984959012
2.7800000000000002,87.50672497067971,241.06094686911203,12086.110143670967,106.1914789463903,106.25630450870703,111.83585479390506
2.79,87.48651819494184,241.05134394074605,12085.219525929462,106.19617869509548,106.24067794696013,111.83120059239876
2.8000000000000003,87.4663180008432,241.04173025122859,12084.329154300043,106.20087064828682,106.225047572728,111.82653724952229
2.81,87.4461243917518,241.03210580799416,12083.439028939041,106.20555480484632,106.20941339468087,111.82186476973075
2.82,87.42593737102447,241.02247061847797,12082.549150002546,106.21023116366065,106.19377542148492,111.81718315748321
2.83,87.40575694200707,241.0128246901159,12081.659517646389,106.2148997236212,106.17813366180236,111.81249241724275
2.84,87.38558310803428,241.00316803034454,12080.77013202616,106.21956048362402,106.16248812429141,111.80779255347645
2.85,87.36541587242976,240.9935006466012,12079.8809932972,106.22421344256989,106.14683881760632,111.80308357065539
2.86,87.34525523850607,240.9838225463239,12078.992101614595,106.22885859936423,106.13118575039731,111.79836547325465
2.87,87.32510120956468,240.9741337369513,12078.103457133187,106.23349595291718,106.11552893131062,111.79363826575332
2.88,87.30495378889599,240.96443422592284,12077.21506000757,106.23812550214353,106.09986836898852,111.78890195263448
2.89,87.2848129797793,240.95472402067864,12076.326910392083,106.24274724596282,106.08420407206928,111.7841565383852
2.9,87.26467878548287,240.94500312865947,12075.439008440822,106.24736118329922,106.06853604918717,111.77940202749657
2.91,87.24455120926385,240.9352715573069,12074.551354307632,106.25196731308161,106.05286430897246,111.77463842446369
2.92,87.22443025436827,240.92552931406306,12073.663948146108,106.25656563424356,106.03718886005146,111.76986573378562
2.93,87.20431592403118,240.91577640637095,12072.776790109598,106.2611561457233,106.02150971104648,111.76508395996545
2.94,87.18420822147644,240.90601284167417,12071.889880351198,106.26573884646383,106.0058268705758,111.76029310751026
2.95,87.1641071499169,240.896238627417,12071.003219023758,106.27031373541273,105.99014034725376,111.75549318093115
2.96,87.1440127125543,240.88645377104453,12070.116806279877,106.27488081152232,105.9744501496907,111.7506841847432
2.97,87.1239249125793,240.87665828000246,12069.230642271908,106.27944007374964,105.95875628649293,111.74586612346549
2.98,87.10384375317149,240.8668521617372,12068.344727151953,106.28399152105635,105.94305876626282,111.74103900162112
2.99,87.08376914550601,240.85703547651505,12067.45905926238,106.28853515779672,105.92735763694515,111.73620287231104
3.0,87.06370128463882,240.84720812160288,12066.573642529385,106.29307097170268,105.91165282505747,111.73135763874102
3.0100000000000002,87.04364007438603,240.8373701614809,12065.688475150522,106.29759896756758,105.89594438167462,111.72650335789399
3.02,87.02358551795474,240.82752160355713,12064.803557278314,106.30211914436765,105.88023231535229,111.72164003427112
3.0300000000000002,87.00353761854103,240.81766245524022,12063.918889065031,106.3066315010838,105.86451663464209,111.71676767237753
3.04,86.98349637932988,240.80779272393954,12063.034470662695,106.31113603670167,105.84879734809168,111.71188627672235
3.0500000000000003,86.96346180349528,240.79791241706508,12062.150302223083,106.3156327502115,105.83307446424469,111.70699585181866
3.06,86.9434338942002,240.78802154202756,12061.266383897719,106.32012164060833,105.81734799164072,111.70209640218351
3.0700000000000003,86.9234126545966,240.77812010623833,12060.382715837884,106.32460270689178,105.80161793881537,111.69718793233793
3.08,86.90339808782545,240.76820811710937,12059.499298194612,106.32907594806619,105.78588431430019,111.69227044680687
3.09,86.88339019701677,240.75828558205333,12058.616131118688,106.33354136314061,105.7701471266227,111.68734395011924
3.1,86.86338898528955,240.74835250848346,12057.73321476065,106.33799895112871,105.7544063843064,111.6824084468079
3.11,86.84339445575188,240.7384089038137,12056.850549270792,106.3424487110489,105.73866209587071,111.67746394140964
3.12,86.82340661150089,240.72845477545854,12055.968134799157,106.34689064192425,105.72291426983101,111.67251043846515
3.13,86.8034254556228,240.71849013083315,12055.08597149555,106.35132474278247,105.70716291469864,111.66754794251906
3.14,86.78345099119288,240.70851497735325,12054.20405950952,106.35575101265601,105.69140803898087,111.66257645811994
3.15,86.76348322127554,240.6985293224352,12053.322398990382,106.36016945058196,105.67564965118089,111.65759598982021
3.16,86.74352214892427,240.68853317349593,12052.440990087196,106.3645800556021,105.65988775979783,111.65260654217622
3.17,86.72356777718169,240.678526537953,12051.559832948784,106.36898282676287,105.64412237332672,111.64760811974821
3.18,86.70362010907954,240.66850942322444,12050.678927723717,106.3733777631154,105.62835350025857,111.64260072710032
3.19,86.68367914763876,240.65848183672898,12049.798274560326,106.3777648637155,105.61258114908021,111.63758436880055
3.2,86.66374489586939,240.64844378588586,12048.917873606697,106.38214412762363,105.59680532827444,111.63255904942076
3.21,86.64381735677065,240.6383952781148,12048.037725010672,106.38651555390496,105.58102604631995,111.6275247735367
3.22,86.62389653333102,240.62833632083624,12047.15782891985,106.39087914162927,105.56524331169132,111.622481545728
3.23,86.60398242852807,240.61826692147102,12046.278185481582,106.39523488987108,105.54945713285899,111.61742937057808
3.24,86.58407504532866,240.6081870874405,12045.398794842982,106.39958279770954,105.53366751828932,111.61236825267426
3.25,86.56417438668885,240.5980968261667,12044.519657150919,106.40392286422849,105.51787447644455,111.60729819660767
3.2600000000000002,86.5442804555539,240.58799614507205,12043.640772552015,106.40825508851643,105.50207801578277,111.60221920697329
3.27,86.5243932548584,240.57788505157956,12042.762141192656,106.41257946966651,105.48627814475797,111.59713128836992
3.2800000000000002,86.50451278752611,240.56776355311266,12041.883763218982,106.41689600677658,105.47047487181996,111.59203444540019
3.29,86.48463905647013,240.55763165709533,12041.005638776893,106.42120469894914,105.45466820541445,111.58692868267052
3.3000000000000003,86.46477206459282,240.5474893709521,12040.127768012044,106.42550554529136,105.43885815398295,111.58181400479113
3.31,86.44491181478585,240.53733670210786,12039.250151069851,106.42979854491507,105.42304472596288,111.57669041637608
3.3200000000000003,86.4250583099302,240.5271736579881,12038.37278809549,106.43408369693678,105.40722792978745,111.5715579220432
3.33,86.40521155289615,240.51700024601865,12037.495679233894,106.43836100047764,105.39140777388573,111.5664165264141
3.34,86.38537154654335,240.50681647362595,12036.618824629757,106.44263045466349,105.37558426668262,111.56126623411417
3.35,86.36553829372079,240.49662234823677,12035.742224427528,106.44689205862481,105.35975741659882,111.55610704977258
3.36,86.34571179726682,240.48641787727837,12034.865878771421,106.45114581149674,105.34392723205089,111.55093897802227
3.37,86.32589206000915,240.47620306817845,12033.989787805407,106.45539171241913,105.32809372145117,111.54576202349993
3.38,86.30607908476492,240.46597792836516,12033.11395167322,106.4596297605364,105.31225689320782,111.540576190846
3.39,86.28627287434064,240.4557424652671,12032.238370518353,106.46385995499773,105.2964167557248,111.53538148470467
3.4,86.2664734315322,240.4454966863132,12031.363044484056,106.46808229495687,105.28057331740189,111.53017790972388
3.41,86.24668075912501,240.43524059893284,12030.487973713347,106.4722967795723,105.26472658663461,111.52496547055529
3.42,86.22689485989382,240.42497421055586,12029.613158349,106.4765034080071,105.24887657181432,111.51974417185428
3.43,86.20711573660287,240.41469752861244,12028.738598533553,106.48070217942906,105.23302328132814,111.51451401827998
3.44,86.1873433920059,240.40441056053314,12027.864294409306,106.48489309301057,105.21716672355899,111.5092750144952
3.45,86.16757782884605,240.39411331374896,12026.99024611832,106.48907614792873,105.20130690688549,111.50402716516646
3.46,86.14781904985603,240.38380579569122,12026.116453802415,106.49325134336523,105.18544383968211,111.49877047496399
3.47,86.12806705775797,240.37348801379162,12025.24291760318,106.49741867850649,105.16957753031903,111.49350494856172
3.48,86.1083218552636,240.36315997548223,12024.369637661963,106.50157815254353,105.15370798716219,111.48823059063724
3.49,86.0885834450741,240.35282168819546,12023.496614119875,106.50572976467204,105.13783521857331,111.48294740587185
3.5,86.06885182988022,240.34247315936412,12022.62384711779,106.50987351409235,105.12195923290982,111.47765539895052
3.5100000000000002,86.04912701236228,240.33211439642128,12021.751336796347,106.51400940000944,105.1060800385249,111.47235457456183
3.52,86.02940899519014,240.32174540680037,12020.87908329595,106.51813742163297,105.09019764376744,111.46704493739809
3.5300000000000002,86.00969778102326,240.31136619793517,12020.007086756761,106.52225757817722,105.0743120569821,111.46172649215524
3.54,85.98999337251065,240.30097677725973,12019.135347318714,106.52636986886111,105.05842328650924,111.45639924353284
3.5500000000000003,85.97029577229097,240.2905771522085,12018.2638651215,106.53047429290825,105.04253134068495,111.45106319623414
3.56,85.95060498299246,240.2801673302161,12017.392640304583,106.53457084954685,105.02663622784098,111.44571835496598
3.5700000000000003,85.930921007233,240.26974731871755,12016.521673007182,106.5386595380098,105.01073795630487,111.44036472443884
3.58,85.91124384762011,240.2593171251481,12015.65096336829,106.54274035753461,104.99483653439978,111.43500230936681
3.59,85.89157350675099,240.24887675694333,12014.780511526662,106.54681330736345,104.97893197044463,111.42963111446761
3.6,85.87190998721243,240.23842622153904,12013.910317620817,106.55087838674315,104.96302427275398,111.42425114446256
3.61,85.85225329177943,240.2279655262698,12013.040381792845,106.55493559490824,104.94711344956987,111.41886240397467
3.62,85.8326034239333,240.21749467810366,12012.17070419832,106.55898493103692,104.9311995088836,111.41346489726257
3.63,85.81296038638331,240.20701368439876,12011.301284978,106.56302639437685,104.91528245894408,111.40805862897959
3.64,85.7933241817213,240.19652255256824,12010.432124270359,106.5670599841895,104.89936230803268,111.40264360383769
3.65,85.77369481252968,240.1860212900252,12009.563222213646,106.57108569974086,104.88343906442618,111.39721982655195
3.66,85.75407228138133,240.17550990418243,12008.6945789459,106.57510354030154,104.86751273639676,111.39178730184065
3.67,85.73445659083961,240.16498840245265,12007.826194604937,106.57911350514671,104.851583332212,111.38634603442523
3.68,85.71484774345852,240.15445679224837,12006.958069328357,106.58311559355607,104.83565086013482,111.38089602903031
3.69,85.69524574178253,240.14391508098194,12006.090203253543,106.58710980481398,104.81971532842354,111.37543729038362
3.7,85.67565058834671,240.13336327606544,12005.222596517662,106.59109613820927,104.80377674533186,111.36996982321604
3.71,85.65606228567675,240.12280138491082,12004.355249257664,106.59507459303542,104.7878351191088,111.36449363226157
3.72,85.63648083628892,240.11222941492971,12003.488161610281,106.59904516859042,104.77189045799878,111.35900872225736
3.73,85.61690624269013,240.10164737353364,12002.621333712032,106.60300786417687,104.75594277024152,111.35351509794361
3.74,85.59733850737796,240.0910552681338,12001.75476569922,106.6069626791019,104.7399920640721,111.3480127640637
3.75,85.57777763284061,240.08045310614116,12000.88845770793,106.61090961267723,104.7240383477209,111.34250172536402
3.7600000000000002,85.55822362155699,240.06984089496646,12000.022409874038,106.61484866421912,104.70808162941371,111.33698198659408
3.77,85.53867647599671,240.05921864202008,11999.156622333201,106.61877983304842,104.69212191737152,111.33145355250646
3.7800000000000002,85.51913619862009,240.04858635471226,11998.291095220864,106.62270311849052,104.67615921981071,111.32591642785681
3.79,85.49960279187817,240.03794404045283,11997.425828672258,106.62661851987536,104.66019354494294,111.32037061740382
3.8000000000000003,85.4800762582128,240.02729170665137,11996.5608228224,106.63052603653746,104.64422490097515,111.31481612590923
3.81,85.46055660005653,240.01662936071716,11995.696077806091,106.6344256678159,104.62825329610956,111.3092529581378
3.8200000000000003,85.44104381983276,240.00595701005912,11994.831593757928,106.63831741305428,104.61227873854374,111.30368111885733
3.83,85.42153791995563,239.9952746620859,11993.96737081229,106.6422012716008,104.59630123647042,111.29810061283864
3.84,85.40203890283014,239.98458232420577,11993.103409103342,106.64607724280819,104.5803207980777,111.29251144485555
3.85,85.38254677085217,239.9738800038267,11992.23970876504,106.64994532603372,104.56433743154888,111.28691361968488
3.86,85.36306152640839,239.9631677083562,11991.376269931132,106.65380552063924,104.54835114506253,111.28130714210643
3.87,85.34358317187639,239.95244544520153,11990.51309273515,106.65765782599112,104.53236194679246,111.27569201690298
3.88,85.32411170962463,239.9417132217695,11989.650177310416,106.66150224146033,104.51636984490773,111.2700682488603
3.89,85.30464714201251,239.93097104546658,11988.787523790044,106.66533876642231,104.5003748475726,111.2644358427671
3.9,85.28518947139034,239.92021892369877,11987.925132306938,106.66916740025711,104.4843769629466,111.25879480341503
3.91,85.26573870009938,239.90945686387172,11987.063002993791,106.6729881423493,104.46837619918443,111.25314513559873
3.92,85.24629483047185,239.8986848733907,11986.201135983089,106.676800992088,104.45237256443603,111.24748684411571
3.93,85.22685786483098,239.88790295966044,11985.339531407106,106.68060594886687,104.43636606684652,111.24181993376646
3.94,85.20742780549097,239.87711113008535,11984.478189397909,106.68440301208412,104.42035671455623,111.23614440935435
3.95,85.18800465475704,239.86630939206933,11983.617110087356,106.68819218114247,104.40434451570067,111.23046027568566
3.96,85.16858841492545,239.8554977530158,11982.756293607103,106.69197345544922,104.38832947841054,111.22476753756958
3.97,85.14917908828356,239.8446762203278,11981.895740088588,106.69574683441618,104.37231161081169,111.21906619981816
3.98,85.12977667710972,239.83384480140785,11981.035449663052,106.69951231745974,104.35629092102518,111.21335626724635
3.99,85.11038118367344,239.8230035036579,11980.175422461523,106.70326990400075,104.34026741716715,111.20763774467197
4.0,85.09099261023529,239.81215233447958,11979.315658614825,106.70701959346465,104.324241107349,111.20191063691568
4.01,85.07161095904698,239.80129130127384,11978.456158253575,106.71076138528142,104.30821199967718,111.196174948801
4.0200000000000005,85.05223623235138,239.79042041144123,11977.596921508186,106.71449527888555,104.29218010225333,111.1904306851543
4.03,85.03286843238249,239.77953967238173,11976.737948508864,106.71822127371604,104.2761454231742,111.18467785080475
4.04,85.0135075613655,239.76864909149478,11975.87923938561,106.72193936921647,104.26010797053165,111.17891645058435
4.05,84.99415362151682,239.75774867617932,11975.02079426822,106.72564956483492,104.2440677524127,111.17314648932796
4.0600000000000005,84.97480661504403,239.74683843383366,11974.162613286286,106.72935186002401,104.22802477689945,111.16736797187319
4.07,84.95546654414596,239.73591837185558,11973.3046965692,106.73304625424086,104.21197905206908,111.16158090306047
4.08,84.9361334110127,239.72498849764236,11972.44704424614,106.73673274694714,104.19593058599392,111.15578528773297
4.09,84.9168072178256,239.71404881859056,11971.589656446095,106.74041133760905,104.17987938674133,111.1499811307367
4.1,84.8974879667573,239.70309934209624,11970.732533297838,106.74408202569728,104.16382546237378,111.1441684369204
4.11,84.87817565997169,239.69214007555482,11969.875674929948,106.74774481068708,104.14776882094883,111.13834721113555
4.12,84.85887029962406,239.68117102636114,11969.019081470797,106.75139969205819,104.13170947051907,111.13251745823644
4.13,84.83957188786098,239.67019220190937,11968.162753048555,106.7550466692949,104.11564741913216,111.12667918308001
4.14,84.8202804268204,239.65920360959308,11967.306689791194,106.75868574188598,104.09958267483083,111.12083239052602
4.15,84.80099591863164,239.64820525680517,11966.450891826484,106.76231690932475,104.08351524565283,111.11497708543688
4.16,84.7817183654154,239.63719715093794,11965.595359281991,106.76594017110905,104.06744513963096,111.10911327267772
4.17,84.76244776928378,239.62617929938293,11964.740092285083,106.76955552674119,104.05137236479305,111.10324095711643
4.18,84.74318413234033,239.61515170953112,11963.885090962927,106.77316297572804,104.03529692916196,111.0973601436235
4.19,84.72392745668004,239.60411438877273,11963.03035544249,106.77676251758096,104.01921884075553,111.09147083707218
4.2,84.70467774438934,239.5930673444973,11962.175885850542,106.78035415181583,104.00313810758666,111.08557304233837
4.21,84.68543499754615,239.58201058409372,11961.321682313648,106.78393787795302,103.98705473766323,111.0796667643006
4.22,84.6661992182199,239.57094411495007,11960.467744958181,106.78751369551745,103.9709687389881,111.0737520078401
4.23,84.64697040847152,239.55986794445383,11959.61407391031,106.79108160403851,103.95488011955915,111.06782877784073
4.24,84.62774857035345,239.5487820799916,11958.76066929601,106.79464160305012,103.93878888736918,111.06189707918897
4.25,84.60853370590972,239.53768652894942,11957.907531241057,106.79819369209068,103.92269505040605,111.05595691677394
4.26,84.58932581717592,239.5265812987124,11957.054659871028,106.80173787070312,103.90659861665252,111.05000829548739
4.2700000000000005,84.57012490617919,239.51546639666498,11956.202055311303,106.80527413843485,103.89049959408631,111.04405122022366
4.28,84.5509309749383,239.50434183019084,11955.34971768707,106.80880249483782,103.87439799068014,111.0380856958797
4.29,84.53174402546365,239.49320760667285,11954.497647123311,106.81232293946844,103.85829381440162,111.03211172735504
4.3,84.51256405975727,239.48206373349308,11953.645843744822,106.81583547188762,103.84218707321335,111.02612931955179
4.3100000000000005,84.49339107981281,239.47091021803283,11952.794307676199,106.81934009166082,103.8260777750728,111.02013847737464
4.32,84.47422508761565,239.45974706767257,11951.94303904184,106.82283679835791,103.80996592793242,111.01413920573084
4.33,84.45506608514282,239.44857428979194,11951.092037965953,106.82632559155336,103.79385153973953,111.00813150953019
4.34,84.43591407436308,239.43739189176978,11950.24130457255,106.82980647082604,103.77773461843641,111.00211539368503
4.3500000000000005,84.4167690572369,239.42619988098403,11949.390838985444,106.83327943575938,103.76161517196019,110.99609086311025
4.36,84.39763103571651,239.41499826481189,11948.540641328262,106.83674448594127,103.7454932082429,110.99005792272324
4.37,84.3785000117459,239.40378705062957,11947.690711724432,106.8402016209641,103.72936873521152,110.98401657744392
4.38,84.35937598726082,239.39256624581247,11946.841050297187,106.84365084042474,103.71324176078784,110.97796683219474
4.39,84.34025896418883,239.38133585773517,11945.991657169572,106.84709214392457,103.69711229288853,110.97190869190058
4.4,84.32114894444932,239.37009589377126,11945.142532464437,106.85052553106945,103.68098033942516,110.96584216148887
4.41,84.3020459299535,239.35884636129347,11944.293676304442,106.85395100146971,103.66484590830416,110.9597672458895
4.42,84.2829499226044,239.34758726767367,11943.44508881205,106.85736855474018,103.64870900742676,110.95368395003482
4.43,84.26386092429696,239.3363186202827,11942.596770109538,106.86077819050017,103.63256964468908,110.94759227885966
4.44,84.24477893691801,239.32504042649057,11941.748720318987,106.8641799083735,103.61642782798208,110.94149223730128
4.45,84.22570396234624,239.31375269366632,11940.90093956229,106.86757370798841,103.60028356519152,110.93538383029939
4.46,84.20663600245231,239.30245542917802,11940.053427961153,106.8709595889777,103.58413686419802,110.92926706279611
4.47,84.18757505909878,239.29114864039283,11939.206185637084,106.87433755097857,103.56798773287696,110.92314193973606
4.48,84.16852113414018,239.27983233467688,11938.359212711404,106.87770759363276,103.55183617909859,110.91700846606615
4.49,84.149474229423,239.2685065193954,11937.512509305247,106.88106971658645,103.53568221072793,110.91086664673581
4.5,84.13043434678578,239.25717120191254,11936.666075539557,106.88442391949033,103.5195258356248,110.90471648669681
4.51,84.11140148805897,239.2458263895915,11935.819911535089,106.88777020199953,103.50336706164381,110.8985579909033
4.5200000000000005,84.09237565506515,239.23447208979454,11934.974017412407,106.89110856377368,103.48720589663434,110.89239116431182
4.53,84.07335684961888,239.22310830988275,11934.12839329189,106.89443900447685,103.47104234844056,110.88621601188127
4.54,84.05434507352679,239.21173505721632,11933.283039293729,106.89776152377763,103.4548764249014,110.88003253857295
4.55,84.03534032858762,239.2003523391543,11932.437955537926,106.90107612134904,103.43870813385053,110.87384074935044
4.5600000000000005,84.01634261659217,239.18896016305487,11931.593142144297,106.90438279686859,103.4225374831164,110.86764064917969
4.57,83.9973519393234,239.17755853627492,11930.748599232471,106.90768155001822,103.40636448052219,110.861432243029
4.58,83.97836829855633,239.16614746617046,11929.904326921891,106.91097238048442,103.39018913388581,110.85521553586896
4.59,83.95939169609595,239.15472696010033,11929.060325332375,106.91425528794377,103.37401145103935,110.84899053265751
4.6000000000000005,83.94042213392666,239.14329702544217,11928.216594586363,106.91753027200649,103.35783143990605,110.84275723828014
4.61,83.92145961384666,239.13185766955363,11927.373134803436,106.92079733235471,103.34164910831203,110.83651565769581
4.62,83.90250413761109,239.12040889978744,11926.529946102464,106.92405646868848,103.3254644640599,110.83026579587984
4.63,83.8835557069674,239.10895072349533,11925.687028602135,106.92730768071218,103.30927751494708,110.82400765780967
4.64,83.86461432365553,239.09748314802786,11924.844382420955,106.9305509681346,103.2930882687658,110.81774124846503
4.65,83.84567998940786,239.08600618073444,11924.002007677249,106.93378633066892,103.27689673330302,110.81146657282774
4.66,83.8267527059492,239.07451982896347,11923.159904489163,106.93701376803271,103.26070291634055,110.80518363588185
4.67,83.80783247499689,239.0630241000621,11922.31807297466,106.94023327994792,103.24450682565491,110.79889244261354
4.68,83.78891929826072,239.05151900137642,11921.476513251522,106.94344486614087,103.22830846901742,110.79259299801116
4.69,83.77001317744306,239.0400045402513,11920.635225437356,106.94664852634227,103.21210785419416,110.78628530706521
4.7,83.75111411423879,239.02848072403046,11919.794209649586,106.94984426028722,103.19590498894591,110.7799693747683
4.71,83.73222211033531,239.0169475600565,11918.95346600546,106.95303206771517,103.17969988102828,110.77364520611516
4.72,83.71333716741269,239.00540505567076,11918.11299462204,106.95621194836998,103.16349253819155,110.76731280610267
4.73,83.6944592871435,238.99385321821342,11917.272795616222,106.95938390199986,103.14728296818075,110.76097217972978
4.74,83.67558847119301,238.9822920550235,11916.432869104712,106.9625479283574,103.13107117873565,110.75462333199751
4.75,83.65672472121904,238.9707215734387,11915.593215204046,106.96570402719955,103.11485717759074,110.74826626790903
4.76,83.63786803887214,238.95914178079565,11914.753834030582,106.96885219828766,103.0986409724752,110.74190099246952
4.7700000000000005,83.61901842579549,238.9475526844296,11913.914725700495,106.97199244138743,103.08242257111293,110.73552751068628
4.78,83.60017588362497,238.93595429167465,11913.075890329796,106.9751247562689,103.06620198122255,110.72914582756862
4.79,83.58134041398918,238.9243466098636,11912.237328034305,106.9782491427065,103.04997921051732,110.7227559481279
4.8,83.56251201850942,238.912729646328,11911.399038929678,106.98136560047905,103.03375426670524,110.71635787737753
4.8100000000000005,83.5436906987998,238.90110340839817,11910.56102313139,106.98447412936967,103.01752715748898,110.70995162033296
4.82,83.52487645646713,238.88946790340307,11909.723280754743,106.98757472916589,103.00129789056585,110.7035371820116
4.83,83.50606929311104,238.87782313867046,11908.885811914863,106.99066739965956,102.98506647362787,110.69711456743292
4.84,83.48726921032394,238.86616912152675,11908.048616726703,106.99375214064693,102.96883291436168,110.69068378161836
4.8500000000000005,83.46847620969112,238.85450585929703,11907.211695305043,106.99682895192856,102.95259722044862,110.68424482959135
4.86,83.44969029279065,238.84283335930508,11906.375047764486,106.99989783330939,102.93635939956464,110.6777977163773
4.87,83.4309114611935,238.83115162887339,11905.538674219468,107.0029587845987,102.92011945938035,110.67134244700357
4.88,83.4121397164635,238.81946067532303,11904.702574784244,107.00601180561014,102.90387740756098,110.6648790264995
4.89,83.3933750601574,238.8077605059738,11903.866749572902,107.00905689616167,102.8876332517664,110.65840745989638
4.9,83.37461749382484,238.7960511281441,11903.031198699358,107.01209405607563,102.87138699965112,110.6519277522274
4.91,83.35586701900844,238.78433254915097,11902.195922277355,107.01512328517869,102.85513865886422,110.64543990852769
4.92,83.33712363724374,238.7726047763101,11901.360920420464,107.01814458330185,102.83888823704942,110.63894393383433
4.93,83.31838735005925,238.76086781693576,11900.526193242087,107.0211579502805,102.82263574184503,110.63243983318628
4.94,83.29965815897651,238.7491216783408,11899.691740855455,107.0241633859543,102.80638118088399,110.62592761162439
4.95,83.28093606551008,238.73736636783673,11898.857563373625,107.02716089016731,102.79012456179376,110.61940727419143
4.96,83.26222107116747,238.72560189273358,11898.023660909492,107.03015046276789,102.77386589219645,110.61287882593203
4.97,83.24351317744934,238.71382826034,11897.190033575771,107.03313210360875,102.75760517970872,110.60634227189266
4.98,83.22481238584938,238.70204547796314,11896.356681485018,107.03610581254692,102.74134243194177,110.59979761712171
4.99,83.20611869785435,238.6902535529088,11895.523604749616,107.0390715894438,102.72507765650143,110.59324486666935
5.0,83.18743211494416,238.67845249248128,11894.690803481777,107.04202943416504,102.70881086098802,110.58668402558766
5.01,83.1687526385918,238.6666423039834,11893.858277793548,107.04497934658072,102.69254205299646,110.58011509893049
5.0200000000000005,83.15008027026344,238.65482299471645,11893.026027796808,107.04792132656516,102.67627124011618,110.57353809175353
5.03,83.13141501141841,238.64299457198038,11892.19405360327,107.05085537399707,102.65999842993116,110.56695300911431
5.04,83.11275686350922,238.63115704307353,11891.362355324476,107.05378148875941,102.64372363001992,110.56035985607213
5.05,83.09410582798156,238.61931041529277,11890.530933071806,107.05669967073956,102.62744684795548,110.55375863768806
5.0600000000000005,83.0754619062744,238.60745469593343,11889.69978695647,107.05960991982913,102.61116809130542,110.54714935902498
5.07,83.05682509981989,238.59558989228938,11888.868917089514,107.06251223592409,102.59488736763177,110.54053202514757
5.08,83.03819541004346,238.5837160116529,11888.038323581819,107.06540661892471,102.57860468449111,110.53390664112219
5.09,83.01957283836384,238.5718330613148,11887.2080065441,107.06829306873561,102.5623200494345,110.52727321201704
5.1000000000000005,83.00095738619302,238.5599410485642,11886.37796608691,107.0711715852657,102.54603347000753,110.52063174290198
5.11,82.98234905493635,238.5480399806888,11885.54820232063,107.07404216842818,102.5297449537502,110.51398223884868
5.12,82.96374784599249,238.5361298649746,11884.718715355484,107.07690481814059,102.51345450819706,110.50732470493047
5.13,82.94515376075343,238.5242107087062,11883.889505301531,107.07975953432477,102.4971621408771,110.50065914622243
5.14,82.92656680060458,238.5122825191664,11883.060572268667,107.08260631690686,102.48086785931376,110.49398556780132
5.15,82.90798696692471,238.50034530363655,11882.231916366622,107.08544516581733,102.46457167102498,110.4873039747456
5.16,82.88941426108603,238.4883990693963,11881.403537704966,107.08827608099094,102.44827358352312,110.48061437213542
5.17,82.87084868445415,238.47644382372374,11880.575436393106,107.09109906236671,102.431973604315,110.4739167650526
5.18,82.85229023838815,238.46447957389526,11879.747612540288,107.09391410988803,102.41567174090189,110.46721115858064
5.19,82.83373892424055,238.45250632718572,11878.920066255598,107.09672122350254,102.39936800077945,110.46049755780463
5.2,82.81519474335741,238.4405240908682,11878.092797647954,107.09952040316222,102.38306239143782,110.45377596781138
5.21,82.79665769707825,238.42853287221422,11877.265806826123,107.10231164882329,102.36675492036153,110.4470463936893
5.22,82.7781277867361,238.4165326784936,11876.439093898702,107.10509496044631,102.35044559502954,110.44030884052844
5.23,82.75960501365759,238.40452351697445,11875.612658974136,107.1078703379961,102.33413442291518,110.43356331342044
5.24,82.74108937916289,238.39250539492323,11874.786502160707,107.11063778144181,102.31782141148624,110.42680981745855
5.25,82.72258088456572,238.38047831960472,11873.960623566534,107.11339729075684,102.30150656820486,110.42004835773761
5.26,82.70407953117345,238.3684422982819,11873.135023299585,107.11614886591889,102.28518990052756,110.4132789393541
5.2700000000000005,82.68558532028702,238.3563973382161,11872.309701467662,107.11889250690994,102.26887141590528,110.40650156740601
5.28,82.66709825320105,238.344343446667,11871.484658178415,107.12162821371629,102.25255112178333,110.39971624699292
5.29,82.6486183312038,238.33228063089237,11870.659893539329,107.12435598632847,102.23622902560133,110.39292298321598
