t,R_on,A,x,L
3.5500000000000003,0.058617868188397274,0.0903485843220983,1.0006101785167136,2.141199910915557
3.56,0.05835905196501731,0.08997909535300072,1.0006041071383216,2.141199910915557
3.5700000000000003,0.058101599097054625,0.08961115958398631,1.0005980961721794,2.141199910915557
3.58,0.057845500457240046,0.08924477111501097,1.0005921450159694,2.141199910915557
3.59,0.057590747071999904,0.08887992401969576,1.00058625307463,2.141199910915557
3.6,0.05733733005393154,0.08851661237984838,1.0005804197590031,2.141199910915557
3.61,0.0570852406008963,0.08815483028566533,1.0005746444857837,2.141199910915557
3.62,0.05683446999511245,0.08779457183593369,1.000568926677464,2.141199910915557
3.63,0.05658500960224825,0.08743583113823342,1.0005632657622823,2.141199910915557
3.64,0.05633685087051486,0.0870786023091392,1.0005576611741687,2.141199910915557
3.65,0.05608998532975941,0.0867228794744226,1.0005521123526928,2.141199910915557
3.66,0.055844404586700154,0.08636865677144645,1.0005466187429772,2.141199910915557
3.67,0.05560010030905303,0.0860159283578729,1.0005411797955113,2.141199910915557
3.68,0.055357064255596444,0.08566468839426315,1.0005357949663716,2.141199910915557
3.69,0.05511528826467961,0.08531493105029518,1.000530463717076,2.141199910915557
3.7,0.054874764250748734,0.0849666505064244,1.000525185514507,2.141199910915557
3.71,0.05463548420339459,0.08461984095411168,1.000519959830859,2.141199910915557
3.72,0.05439744018639985,0.08427449659605118,1.000514786143585,2.141199910915557
3.73,0.05416062433678666,0.08393061164639833,1.0005096639353428,2.141199910915557
3.74,0.053925028863863994,0.0835881803309976,1.000504592693941,2.141199910915557
3.75,0.0536906460482752,0.08324719688761063,1.000499571912287,2.141199910915557
3.7600000000000002,0.053457468241045386,0.0829076555661439,1.000494601088332,2.141199910915557
3.77,0.053225487862628935,0.08256955062887687,1.0004896797250187,2.141199910915557
3.7800000000000002,0.05299469740195691,0.08223287635068968,1.000484807330227,2.141199910915557
3.79,0.052765089410770426,0.08189762702238826,1.0004799834167601,2.141199910915557
3.8000000000000003,0.052536656483905396,0.08156379696325873,1.0004752075024452,2.141199910915557
3.81,0.05230939129684744,0.08123138049599703,1.0004704791097627,2.141199910915557
3.8200000000000003,0.05208328659175558,0.080900371955493,1.0004657977659004,2.141199910915557
3.83,0.05185833517325456,0.08057076569119702,1.0004611630027267,2.141199910915557
3.84,0.051634529907425585,0.0802425560673849,1.0004565743567377,2.141199910915557
3.85,0.05141186372079722,0.07991573746342315,1.0004520313690037,2.141199910915557
3.86,0.05119032959933623,0.0795903042740341,1.0004475335851175,2.141199910915557
3.87,0.05096992058743832,0.0792662509095609,1.0004430805551394,2.141199910915557
3.88,0.05075062978691908,0.07894357179623275,1.0004386718335465,2.141199910915557
3.89,0.05053245035600469,0.0786222613764299,1.0004343069791777,2.141199910915557
3.9,0.05031537550832288,0.07830231410894892,1.0004299855551824,2.141199910915557
3.91,0.050099398511893635,0.07798372446926763,1.000425707128966,2.141199910915557
3.92,0.04988451269935552,0.0776664869448574,1.0004214712725215,2.141199910915557
3.93,0.04967071151282846,0.07735059601522613,1.0004172775639426,2.141199910915557
3.94,0.04945798840952551,0.07703604619334833,1.0004131255841826,2.141199910915557
3.95,0.04924633689199203,0.0767228320121547,1.0004090149180676,2.141199910915557
3.96,0.04903575051514799,0.07641094802124794,1.000404945154519,2.141199910915557
3.97,0.048826222885416146,0.0761003887871073,1.0004009158865048,2.141199910915557
3.98,0.048617747659850365,0.07579114889329314,1.0003969267109925,2.141199910915557
3.99,0.04841031854526372,0.07548322294065138,1.0003929772288986,2.141199910915557
4.0,0.04820392929735685,0.07517660554751819,1.0003890670450426,2.141199910915557
4.01,0.04799857371984609,0.07487129134992439,1.0003851957680971,2.141199910915557
4.0200000000000005,0.04779424566359172,0.07456727500180006,1.0003813630105407,2.141199910915557
4.03,0.04759093902572629,0.07426455117517915,1.0003775683886085,2.141199910915557
4.04,0.04738864774878267,0.07396311456040387,1.0003738115222447,2.141199910915557
4.05,0.047187365834407455,0.07366295985976937,1.0003700920355212,2.141199910915557
4.0600000000000005,0.04698708740357092,0.07336408176025527,1.0003664095585472,2.141199910915557
4.07,0.04678780657235346,0.07306647498920618,1.0003627637234678,2.141199910915557
4.08,0.04658951749190381,0.07277013429617182,1.0003591541657244,2.141199910915557
4.09,0.046392214358413876,0.07247505444823321,1.0003555805243542,2.141199910915557
4.1,0.04619589141242849,0.07218123023012549,1.0003520424419472,2.141199910915557
4.11,0.04600054293815524,0.07188865644436075,1.000348539564604,2.141199910915557
4.12,0.045806163262774396,0.07159732791135101,1.0003450715418936,2.141199910915557
4.13,0.04561274675574864,0.07130723946953092,1.0003416380268104,2.141199910915557
4.14,0.04542028782813291,0.07101838597548071,1.0003382386757322,2.141199910915557
4.15,0.045228780931884295,0.07073076230404902,1.0003348731483777,2.141199910915557
4.16,0.045038220559171845,0.0704443633484759,1.0003315411077631,2.141199910915557
4.17,0.04484860124168636,0.0701591840205154,1.0003282422201611,2.141199910915557
4.18,0.04465991755965017,0.0698752192467408,1.000324976155463,2.141199910915557
4.19,0.044472164182794316,0.0695924639522673,1.0003217425888775,2.141199910915557
4.2,0.0442853357861976,0.06931091309372871,1.0003185411974007,2.141199910915557
4.21,0.04409942707692369,0.06903056164864428,1.000315371660914,2.141199910915557
4.22,0.04391443280081677,0.06875140461259528,1.0003122336624561,2.141199910915557
4.23,0.04373034774193428,0.0684734369992994,1.0003091268881847,2.141199910915557
4.24,0.043547166721979856,0.06819665384068534,1.0003060510273394,2.141199910915557
4.25,0.043364884599736024,0.06792105018696704,1.0003030057722047,2.141199910915557
4.26,0.0431834962704971,0.06764662110671833,1.000299990818072,2.141199910915557
4.2700000000000005,0.043002996665501995,0.06737336168694726,1.0002970058632032,2.141199910915557
4.28,0.042823380751367116,0.06710126703317064,1.0002940506087923,2.141199910915557
4.29,0.04264464352951907,0.06683033226948841,1.000291124758929,2.141199910915557
4.3,0.04246678003562756,0.06656055253865814,1.000288228020561,2.141199910915557
4.3100000000000005,0.04228978534785186,0.06629192299861732,1.0002853601038104,2.141199910915557
4.32,0.0421136546251057,0.06602443880690761,1.0002825207234975,2.141199910915557
4.33,0.04193838302930898,0.0657580951518551,1.000279709596002,2.141199910915557
4.34,0.04176396574980485,0.06549288724257553,1.0002769264402287,2.141199910915557
4.3500000000000005,0.041590398009850635,0.06522881030620412,1.000274170977855,2.141199910915557
4.36,0.041417675066164575,0.06496585958792427,1.0002714429332973,2.141199910915557
4.37,0.041245792208472395,0.06470403035099591,1.0002687420336787,2.141199910915557
4.38,0.041074744759054,0.06444331787678428,1.0002660680087956,2.141199910915557
4.39,0.0409045280722901,0.06418371746478838,1.000263420591086,2.141199910915557
4.4,0.0407351375342089,0.06392522443266958,1.000260799515596,2.141199910915557
4.41,0.040566568562032744,0.06366783411628031,1.0002582045199468,2.141199910915557
4.42,0.040398816603724734,0.06341154186969244,1.000255635344303,2.141199910915557
4.43,0.04023187713753541,0.06315634306522598,1.0002530917313384,2.141199910915557
4.44,0.04006574567843442,0.06290223309099824,1.0002505734265288,2.141199910915557
4.45,0.03990041780846419,0.06264920733985851,1.0002480801795726,2.141199910915557
4.46,0.03973588911467105,0.06239726123160505,1.0002456117414509,2.141199910915557
4.47,0.03957215520862268,0.06214639020582188,1.0002431678653374,2.141199910915557
4.48,0.039409211731690826,0.06189658971984187,1.0002407483068367,2.141199910915557
4.49,0.03924705435467518,0.06164785524874746,1.0002383528239536,2.141199910915557
4.5,0.039085678777427135,0.06140018228537143,1.0002359811770658,2.141199910915557
4.51,0.038925080728473664,0.06115356634029769,1.0002336331288932,2.141199910915557
4.5200000000000005,0.03876525596464112,0.06090800294186208,1.00023130844447,2.141199910915557
4.53,0.03860620027067916,0.06066348763615316,1.0002290068911148,2.141199910915557
4.54,0.03844790945888445,0.06042001598701298,1.0002267282384016,2.141199910915557
4.55,0.038290379368724564,0.06017758357603783,1.000224472258131,2.141199910915557
4.5600000000000005,0.03813360586646183,0.05993618600257907,1.000222238724301,2.141199910915557
4.57,0.03797758484477715,0.05969581888374396,1.0002200274130775,2.141199910915557
4.58,0.03782231223721524,0.05945647784988895,1.0002178381036009,2.141199910915557
4.59,0.03766778402724793,0.059218158541749964,1.0002156705784888,2.141199910915557
4.6000000000000005,0.03751399619948359,0.05898085662516641,1.0002135246210788,2.141199910915557
4.61,0.03736094476397645,0.05874456778357499,1.0002114000167894,2.141199910915557
4.62,0.037208625756942476,0.05850928771767819,1.0002092965531537,2.141199910915557
4.63,0.0370570352404527,0.058275012145424084,1.0002072140197937,2.141199910915557
4.64,0.03690616930212656,0.05804173680198591,1.000205152208395,2.141199910915557
4.65,0.036756024054825115,0.057809457439741745,1.0002031109126812,2.141199910915557
4.66,0.03660659563634447,0.05757816982825422,1.00020108992839,2.141199910915557
4.67,0.036457880209108944,0.05734786975425008,1.0001990890532466,2.141199910915557
4.68,0.03630987395986447,0.05711855302159989,1.0001971080869392,2.141199910915557
4.69,0.03616257309937184,0.056890215451297695,1.0001951468310937,2.141199910915557
4.7,0.03601597386210008,0.05666285288144071,1.0001932050892486,2.141199910915557
4.71,0.03587007250597219,0.05643646116719483,1.0001912826668327,2.141199910915557
4.72,0.035724865332318625,0.056211036175348596,1.0001893793723757,2.141199910915557
4.73,0.035580348668204316,0.05598657378894356,1.0001874950164247,2.141199910915557
4.74,0.03543651885056025,0.055763069911421576,1.000185629410568,2.141199910915557
4.75,0.0352933722396672,0.055540520462911136,1.0001837823682524,2.141199910915557
4.76,0.035150905218901025,0.05531892138019322,1.0001819537047607,2.141199910915557
4.7700000000000005,0.03500911419447782,0.05509826861666702,1.00018014323719,2.141199910915557
4.78,0.03486799559519911,0.054878558142315785,1.0001783507844288,2.141199910915557
4.79,0.034727545872197035,0.05465978594367245,1.0001765761671364,2.141199910915557
4.8,0.03458776149867953,0.054441948023785484,1.000174819207719,2.141199910915557
4.8100000000000005,0.03444863896967552,0.054225040402184635,1.0001730797303097,2.141199910915557
4.82,0.034310174801780134,0.05400905911484673,1.0001713575607445,2.141199910915557
4.83,0.03417236553289984,0.053794000214161336,1.000169652526542,2.141199910915557
4.84,0.03403520772199767,0.05357985976889663,1.0001679644568802,2.141199910915557
4.8500000000000005,0.03389869795032505,0.053366633863838935,1.0001662931826758,2.141199910915557
4.86,0.0337628328404351,0.053154318595531665,1.0001646385378717,2.141199910915557
4.87,0.03362760902663125,0.052942910078667874,1.0001630003574242,2.141199910915557
4.88,0.03349302315841309,0.052732404445244276,1.0001613784775318,2.141199910915557
4.89,0.03335907190601962,0.05252279784325504,1.000159772736008,2.141199910915557
4.9,0.033225751960216064,0.0523140864366484,1.0001581829722617,2.141199910915557
4.91,0.033093060032080956,0.052106266405283305,1.000156609027277,2.141199910915557
4.92,0.03296099285279294,0.051899333944885925,1.0001550507435966,2.141199910915557
4.93,0.032829547173417774,0.05169328526700634,1.0001535079652997,2.141199910915557
4.94,0.03269871976469525,0.05148811659897507,1.0001519805379844,2.141199910915557
4.95,0.03256850741682617,0.051283824183859794,1.0001504683087483,2.141199910915557
4.96,0.03243890693925919,0.051080404280421834,1.0001489711261695,2.141199910915557
4.97,0.03230991516047784,0.05087785316307279,1.0001474888402864,2.141199910915557
4.98,0.032181528927787424,0.050676167121831185,1.0001460213025795,2.141199910915557
4.99,0.0320537451111889,0.05047534246156885,1.0001445683662533,2.141199910915557
5.0,0.031926560614527186,0.050275375499993176,1.000143129887056,2.141199910915557
5.01,0.031799972348548644,0.05007626257224863,1.000141705721287,2.141199910915557
5.0200000000000005,0.03167397724102583,0.049878000029076906,1.0001402957265408,2.141199910915557
5.03,0.031548572238264426,0.04968058423647472,1.0001388997618161,2.141199910915557
5.04,0.031423754304923605,0.049484011575644464,1.0001375176874971,2.141199910915557
5.05,0.031299520423836505,0.049288278442945074,1.0001361493653373,2.141199910915557
5.0600000000000005,0.031175867595830617,0.049093381249842784,1.000134794658444,2.141199910915557
5.07,0.031052792839548257,0.04889931642286196,1.0001334534312598,2.141199910915557
5.08,0.030930293191266927,0.048706080403535794,1.000132125549547,2.141199910915557
5.09,0.030808365704719787,0.048513669648357176,1.0001308108803708,2.141199910915557
5.1000000000000005,0.03068700745091605,0.04832208062872941,1.0001295092920819,2.141199910915557
5.11,0.030566215517961452,0.048131309830917075,1.0001282206543005,2.141199910915557
5.12,0.030445987010878608,0.047941353755996736,1.000126944837899,2.141199910915557
5.13,0.030326318608007625,0.047752208767172566,1.0001256816727964,2.141199910915557
5.14,0.030207208511995414,0.04756387174803623,1.0001244311332118,2.141199910915557
5.15,0.03008865323990823,0.04737633902627678,1.000123193033062,2.141199910915557
5.16,0.029970649978391932,0.047189607164486745,1.000121967249486,2.141199910915557
5.17,0.029853195929050867,0.0470036727391996,1.0001207536606835,2.141199910915557
5.18,0.029736288308447892,0.04681853234088986,1.000119552145914,2.141199910915557
5.19,0.029619924348104374,0.046634182573973046,1.000118362585499,2.141199910915557
5.2,0.029504101294500207,0.04645062005680573,1.0001171848608197,2.141199910915557
5.21,0.029388816409073773,0.04626784142168548,1.0001160188543177,2.141199910915557
5.22,0.029274066968221966,0.04608584331485086,1.000114864449496,2.141199910915557
5.23,0.02915985026330018,0.04590462239648146,1.0001137215309173,2.141199910915557
5.24,0.029046163600622357,0.045724175340697906,1.0001125899842058,2.141199910915557
5.25,0.028933004301460907,0.045544498835561824,1.0001114696960458,2.141199910915557
5.26,0.02882036970218459,0.04536558958303563,1.0001103605541934,2.141199910915557
5.2700000000000005,0.028708257163206363,0.045187444296371525,1.0001092624482264,2.141199910915557
5.28,0.028596664058207516,0.045010059703255965,1.0001081752686405,2.141199910915557
5.29,0.028485587771165843,0.04483343254667675,1.0001070989066028,2.141199910915557
5.3,0.028375025701181236,0.04465755958351499,1.0001060332543548,2.141199910915557
5.3100000000000005,0.028264975262475685,0.04448243758454505,1.0001049782052114,2.141199910915557
5.32,0.0281554338843933,0.044308063334434634,1.000103933653563,2.141199910915557
5.33,0.02804639901140026,0.04413443363174466,1.0001028994948735,2.141199910915557
5.34,0.02793786810308486,0.04396154528892935,1.0001018756256812,2.141199910915557
5.3500000000000005,0.027829838634157483,0.0437893951323362,1.0001008619435985,2.141199910915557
5.36,0.027722308094450625,0.04361798000220601,1.0000998583473126,2.141199910915557
5.37,0.027615273988918873,0.04344729675267284,1.000098864736585,2.141199910915557
5.38,0.02750873383763891,0.04327734225176402,1.0000978810122505,2.141199910915557
5.39,0.027402685175809512,0.04310811338140018,1.0000969070762191,2.141199910915557
5.4,0.027297125553751557,0.0429396070373952,1.0000959428314753,2.141199910915557
5.41,0.02719205253690804,0.0427718201294563,1.0000949881820769,2.141199910915557
5.42,0.027087463704541414,0.04260474958019249,1.0000940430330232,2.141199910915557
5.43,0.026983356616429654,0.04243839229976655,1.0000931072868422,2.141199910915557
5.44,0.02687972885993443,0.04227274522171925,1.0000921808484131,2.141199910915557
5.45,0.026776578050775476,0.04210780530355868,1.0000912636250447,2.141199910915557
5.46,0.02667390181921573,0.04194356951624562,1.0000903555250618,2.141199910915557
5.47,0.02657169781006136,0.04178003484419353,1.0000894564578033,2.141199910915557
5.48,0.02646996368266176,0.04161719828526856,1.0000885663336234,2.141199910915557
5.49,0.02636869711090958,0.0414550568507896,1.0000876850638916,2.141199910915557
5.5,0.026267895783240666,0.0412936075655282,1.0000868125609916,2.141199910915557
5.51,0.02616755740263411,0.04113284746770858,1.0000859487383231,2.141199910915557
5.5200000000000005,0.02606767968661222,0.040972773609007695,1.0000850935102996,2.141199910915557
5.53,0.02596826036724055,0.0408133830545552,1.0000842467923508,2.141199910915557
5.54,0.025869297191127877,0.040654672882933424,1.0000834085009203,2.141199910915557
5.55,0.025770787919426195,0.040496640186177386,1.0000825785534673,2.141199910915557
5.5600000000000005,0.02567273032783073,0.0403392820697748,1.000081756868466,2.141199910915557
5.57,0.02557512220657996,0.0401825956526661,1.0000809433654052,2.141199910915557
5.58,0.025477961353915685,0.04002657806389481,1.0000801379641688,2.141199910915557
5.59,0.025381245489268577,0.03987122639814302,1.0000793405768018,2.141199910915557
5.6000000000000005,0.025284972393080748,0.039716537787345525,1.0000785511207713,2.141199910915557
5.61,0.02518913988710425,0.03956250939059921,1.0000777695170977,2.141199910915557
5.62,0.025093745806130652,0.039409138379683434,1.0000769956876743,2.141199910915557
5.63,0.024998787997991063,0.03925642193906012,1.000076229555266,2.141199910915557
5.64,0.024904264323556132,0.03910435726587373,1.0000754710435111,2.141199910915557
5.65,0.024810172656736042,0.03895294156995124,1.000074720076919,2.141199910915557
5.66,0.02471651088448054,0.0388021720738022,1.0000739765808724,2.141199910915557
5.67,0.024623276906778884,0.03865204601261867,1.0000732404816262,2.141199910915557
5.68,0.024530468636659877,0.03850256063427526,1.0000725117063072,2.141199910915557
5.69,0.024438084000191863,0.03835371319932908,1.0000717901829153,2.141199910915557
5.7,0.024346120936482737,0.038205500981019845,1.0000710758403222,2.141199910915557
5.71,0.024254577397679913,0.038057921265269745,1.0000703686082721,2.141199910915557
5.72,0.02416345134897035,0.03791097135068353,1.0000696684173818,2.141199910915557
5.73,0.02407274076858055,0.03776464854854848,1.0000689751991403,2.141199910915557
5.74,0.023982443638144755,0.03761895017714997,1.0000682888849937,2.141199910915557
5.75,0.023892557868274645,0.037473873517844446,1.0000676093992762,2.141199910915557
5.76,0.023803081434379654,0.03732941589521734,1.0000669366721104,2.141199910915557
5.7700000000000005,0.0237140123428441,0.037185574657121655,1.000066270636195,2.141199910915557
5.78,0.0236253486117449,0.037042347163297996,1.0000656112249728,2.141199910915557
5.79,0.023537088270851485,0.03689973078537453,1.0000649583726318,2.141199910915557
5.8,0.023449229361625867,0.036757722906867005,1.0000643120141035,2.141199910915557
5.8100000000000005,0.023361769937222603,0.03661632092317875,1.0000636720850646,2.141199910915557
5.82,0.023274708062488835,0.03647552224160069,1.0000630385219358,2.141199910915557
5.83,0.023188041813964243,0.03633532428131132,1.0000624112618821,2.141199910915557
5.84,0.02310176927988106,0.03619572447337669,1.0000617902428135,2.141199910915557
5.8500000000000005,0.023015888560164087,0.03605672026075048,1.0000611754033837,2.141199910915557
5.86,0.022930397766430695,0.03591830909827392,1.0000605666829914,2.141199910915557
5.87,0.022845295021990796,0.03578048845267583,1.0000599640217793,2.141199910915557
5.88,0.022760578461846866,0.0356432558025726,1.000059367360635,2.141199910915557
5.89,0.022676246232693945,0.03550660863846821,1.00005877664119,2.141199910915557
5.9,0.022592296480828167,0.03537054445439566,1.0000581918046605,2.141199910915557
5.91,0.022508727295399773,0.035235060708688974,1.0000576127864038,2.141199910915557
5.92,0.02242553682720335,0.035100154906100356,1.0000570395273134,2.141199910915557
5.93,0.022342723249404436,0.03496582457065133,1.0000564719700515,2.141199910915557
5.94,0.02226028474572748,0.034832067237467346,1.0000559100579156,2.141199910915557
5.95,0.02217821951045585,0.034698880452777775,1.0000553537348391,2.141199910915557
5.96,0.0220965257484318,0.03456626177391587,1.0000548029453915,2.141199910915557
5.97,0.0220152016750565,0.03443420876931882,1.0000542576347775,2.141199910915557
5.98,0.02193424551629001,0.03430271901852769,1.0000537177488376,2.141199910915557
5.99,0.021853655508651326,0.03417179011218752,1.0000531832340476,2.141199910915557
6.0,0.021773429899218325,0.03404141965204719,1.0000526540375196,2.141199910915557
6.01,0.021693566945627796,0.033911605250959535,1.0000521301070013,2.141199910915557
6.0200000000000005,0.021614064916075426,0.033782344532881266,1.0000516113908757,2.141199910915557
6.03,0.02153492208931583,0.033653635132873054,1.0000510978381614,2.141199910915557
6.04,0.021456136754662507,0.03352547469709944,1.0000505893985132,2.141199910915557
6.05,0.021377707211987867,0.03339786088282889,1.0000500860222212,2.141199910915557
6.0600000000000005,0.02129963175209285,0.033270791344804256,1.0000495876584448,2.141199910915557
6.07,0.021221908603076045,0.03314426369800654,1.0000490942503844,2.141199910915557
6.08,0.02114453606915499,0.03301827561403942,1.0000486057477778,2.141199910915557
6.09,0.021067512473753727,0.03289282478161458,1.0000481221017758,2.141199910915557
6.1000000000000005,0.02099083615000371,0.03276790889995639,1.0000476432640892,2.141199910915557
6.11,0.02091450544074381,0.032643525678802,1.000047169186987,2.141199910915557
6.12,0.02083851869852029,0.03251967283840119,1.000046699823298,2.141199910915557
6.13,0.02076287428558682,0.03239634810951649,1.000046235126409,2.141199910915557
6.140000000000001,0.02068757057390447,0.03227354923342313,1.0000457750502667,2.141199910915557
6.15,0.02061260594514174,0.03215127396190904,1.0000453195493768,2.141199910915557
6.16,0.020537978790674503,0.03202952005727487,1.0000448685788037,2.141199910915557
6.17,0.02046368751158606,0.03190828529233398,1.0000444220941707,2.141199910915557
6.18,0.020389730518667108,0.03178756745041242,1.0000439800516607,2.141199910915557
6.19,0.02031610623241574,0.03166736432534895,1.0000435424080152,2.141199910915557
6.2,0.020242813083037485,0.03154767372149508,1.0000431091205348,2.141199910915557
6.21,0.020169849510445245,0.03142849345371496,1.0000426801470792,2.141199910915557
6.22,0.020097213964259345,0.03130982134738552,1.000042255446067,2.141199910915557
6.23,0.0200249049038075,0.03119165523839632,1.0000418349764764,2.141199910915557
6.24,0.01995292079812486,0.0310739929731497,1.0000414186978437,2.141199910915557
6.25,0.019881260125953946,0.03095683240856068,1.000041006570265,2.141199910915557
6.26,0.019809921331459746,0.030840171380933458,1.0000405985505645,2.141199910915557
6.2700000000000005,0.01973890278235383,0.030724007676531058,1.0000401945886719,2.141199910915557
6.28,0.01966820295436047,0.030608339161218273,1.0000397946435802,2.141199910915557
6.29,0.0195978203377418,0.030493163714767443,1.0000393986752592,2.141199910915557
6.3,0.01952775343123073,0.030378479226594503,1.0000390066441303,2.141199910915557
6.3100000000000005,0.019458000742030884,0.030264283595758956,1.000038618511067,2.141199910915557
6.32,0.01938856078581666,0.030150574730963924,1.0000382342373957,2.141199910915557
6.33,0.019319432086733184,0.030037350550556077,1.0000378537848937,2.141199910915557
6.34,0.019250613177396327,0.02992460898252567,1.0000374771157912,2.141199910915557
6.3500000000000005,0.019182102598892692,0.029812347964506537,1.00003710419277,2.141199910915557
6.36,0.019113898900779656,0.02970056544377612,1.0000367349789645,2.141199910915557
6.37,0.01904600064108532,0.02958925937725542,1.0000363694379604,2.141199910915557
6.38,0.018978406386308534,0.029478427731509018,1.0000360075337957,2.141199910915557
6.390000000000001,0.018911114711418875,0.02936806848274507,1.0000356492309612,2.141199910915557
6.4,0.0188441241998567,0.02925817961681535,1.0000352944943989,2.141199910915557
6.41,0.01877743344353308,0.02914875912921518,1.0000349432895028,2.141199910915557
6.42,0.018711041042829845,0.029039805025083465,1.00003459558212,2.141199910915557
6.43,0.01864494560659956,0.028931315319202705,1.0000342513385483,2.141199910915557
6.44,0.01857914575216553,0.028823288035998963,1.0000339105255387,2.141199910915557
6.45,0.018513640105321826,0.028715721209541915,1.0000335731102934,2.141199910915557
6.46,0.018448427251998613,0.02860861284286347,1.0000332390563478,2.141199910915557
6.47,0.01838350574436216,0.02850196091309191,1.0000329083240895,2.141199910915557
6.48,0.01831887421259224,0.028395763465530462,1.0000325808802852,2.141199910915557
6.49,0.018254531295499223,0.02829001855526048,1.0000322566921676,2.141199910915557
6.5,0.01819047563942531,0.028184724246216642,1.0000319357273404,2.141199910915557
6.51,0.018126705898244565,0.028079878611187,1.0000316179537807,2.141199910915557
6.5200000000000005,0.018063220733362906,0.027975479731812948,1.000031303339837,2.141199910915557
6.53,0.01800001881371812,0.027871525698589267,1.0000309918542294,2.141199910915557
6.54,0.01793709881577984,0.027768014610864068,1.000030683466051,2.141199910915557
6.55,0.017874459423549555,0.027664944576838824,1.0000303781447661,2.141199910915557
6.5600000000000005,0.0178120993285606,0.027562313713568366,1.0000300758602119,2.141199910915557
6.57,0.0177500172298782,0.027460120146960896,1.0000297765825965,2.141199910915557
6.58,0.017688211834099396,0.027358362011777958,1.000029480282501,2.141199910915557
6.59,0.01762668185535311,0.027257037451634457,1.0000291869308782,2.141199910915557
6.6000000000000005,0.017565426015300104,0.02715614461899864,1.0000288964990527,2.141199910915557
6.61,0.01750444304313302,0.027055681675192154,1.0000286089587218,2.141199910915557
6.62,0.01744373167557633,0.026955646790389958,1.0000283242819543,2.141199910915557
6.63,0.01738329065688638,0.02685603814362039,1.0000280424411911,2.141199910915557
6.640000000000001,0.01732311873885136,0.026756853922765125,1.0000277634092452,2.141199910915557
6.65,0.017263214680788445,0.026658092324556598,1.0000274871593016,2.141199910915557
6.66,0.017203577192679155,0.026559751502540207,1.0000272136602568,2.141199910915557
6.67,0.017144204982447595,0.02646182961033942,1.0000269428805941,2.141199910915557
6.68,0.017085096814678867,0.02636432485538992,1.0000266747931943,2.141199910915557
6.69,0.017026251460678796,0.026267235453238467,1.0000264093712443,2.141199910915557
6.7,0.016967667698473958,0.026170559627542934,1.000026146588236,2.141199910915557
6.71,0.01690934431281165,0.026074295610072254,1.0000258864179672,2.141199910915557
6.72,0.016851280095159907,0.02597844164070645,1.000025628834541,2.141199910915557
6.73,0.016793473843707496,0.025882995967436633,1.0000253738123668,2.141199910915557
6.74,0.016735924363363925,0.025787956846365017,1.0000251213261586,2.141199910915557
6.75,0.01667863046575943,0.025693322541704887,1.0000248713509365,2.141199910915557
6.76,0.01662159096924499,0.02559909132578061,1.0000246238620263,2.141199910915557
6.7700000000000005,0.016564804698892297,0.02550526147902765,1.0000243788350591,2.141199910915557
6.78,0.01650827048649381,0.02541183128999256,1.0000241362459714,2.141199910915557
6.79,0.016451987170562694,0.025318799055332974,1.000023896071006,2.141199910915557
6.8,0.016395953596332863,0.02522616307981761,1.0000236582867101,2.141199910915557
6.8100000000000005,0.016340168615758956,0.02513392167632627,1.0000234228699378,2.141199910915557
6.82,0.016284631087516363,0.02504207316584986,1.000023189797848,2.141199910915557
6.83,0.01622933987700119,0.024950615877490354,1.0000229590479053,2.141199910915557
6.84,0.016174293856330287,0.024859548148460826,1.0000227305978797,2.141199910915557
6.8500000000000005,0.01611949284913063,0.024768869135923532,1.0000225044950475,2.141199910915557
6.86,0.016064933566122243,0.024678575324519867,1.0000222805584955,2.141199910915557
6.87,0.016010616053888982,0.024588666067666555,1.000022058851457,2.141199910915557
6.88,0.015956539188802195,0.02449913971557686,1.0000218393512668,2.141199910915557
6.890000000000001,0.015902701853871985,0.024409994626504686,1.0000216220355598,2.141199910915557
6.9,0.015849102938709062,0.024321229166711804,1.0000214068822673,2.141199910915557
6.91,0.015795741339486555,0.02423284171043504,1.0000211938696146,2.141199910915557
6.92,0.01574261595890189,0.024144830639853496,1.0000209829761186,2.141199910915557
6.93,0.01568972570613861,0.024057194345055773,1.000020774180584,2.141199910915557
6.94,0.015637069496828224,0.023969931224007167,1.0000205674621014,2.141199910915557
6.95,0.01558464625301207,0.02388303968251691,1.0000203628000444,2.141199910915557
6.96,0.015532454903103121,0.02379651813420535,1.000020160174066,2.141199910915557
6.97,0.015480494381847858,0.02371036500047118,1.0000199595640968,2.141199910915557
6.98,0.015428763630288098,0.023624578710458633,1.000019760950342,2.141199910915557
6.99,0.015377261595722858,0.023539157701024754,1.0000195643132783,2.141199910915557
7.0,0.015325987231670168,0.023454100416706525,1.000019369633651,2.141199910915557
7.01,0.015274939497828937,0.023369405309688146,1.0000191768924716,2.141199910915557
7.0200000000000005,0.015224117360040784,0.0232850708397682,1.0000189860710145,2.141199910915557
7.03,0.015173519790251897,0.02320109547432693,1.0000187971508152,2.141199910915557
7.04,0.015123145766474855,0.02311747768829337,1.0000186101136666,2.141199910915557
7.05,0.015072994269620837,0.023034215961003825,1.0000184249413941,2.141199910915557
7.0600000000000005,0.01502306423401363,0.022951308727050736,1.0000182416123449,2.141199910915557
7.07,0.014973354626263697,0.022868754454636268,1.000018060106984,2.141199910915557
7.08,0.014923864436031605,0.022786551636402412,1.0000178804072384,2.141199910915557
