t,Asp,aspp,ASA,hs,hsp,Thr,ATP,ADP,NADPH,NADP,Pi,Lys
1.97,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
1.98,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
1.99,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.0,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.0100000000000002,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.02,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.0300000000000002,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.04,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.05,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.06,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.07,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.08,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.09,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.1,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.11,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.12,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.13,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.14,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.15,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.16,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.17,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.18,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.19,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.2,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.21,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.22,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.23,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.24,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.25,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.2600000000000002,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.27,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.2800000000000002,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.29,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.3000000000000003,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.31,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.32,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.33,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.34,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.35,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.36,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.37,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.38,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.39,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.4,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.41,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.42,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.43,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.44,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.45,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.46,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.47,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.48,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.49,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.5,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.5100000000000002,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.52,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.5300000000000002,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.54,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.5500000000000003,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.56,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.57,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.58,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.59,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.6,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.61,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.62,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.63,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.64,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.65,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.66,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.67,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.68,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.69,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.7,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.71,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.72,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.73,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.74,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.75,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.7600000000000002,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.77,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.7800000000000002,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.79,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.8000000000000003,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.81,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.82,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.83,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.84,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.85,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.86,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.87,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.88,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.89,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.9,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.91,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.92,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.93,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.94,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.95,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.96,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.97,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.98,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
2.99,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.0,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.0100000000000002,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.02,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.0300000000000002,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.04,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.0500000000000003,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.06,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.0700000000000003,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.08,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.09,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.1,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.11,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.12,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.13,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.14,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.15,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.16,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.17,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.18,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.19,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.2,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.21,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.22,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.23,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.24,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.25,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.2600000000000002,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.27,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.2800000000000002,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.29,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.3000000000000003,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.31,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.3200000000000003,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.33,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.34,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.35,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.36,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.37,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.38,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.39,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.4,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.41,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.42,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.43,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.44,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.45,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.46,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.47,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.48,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.49,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.5,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.5100000000000002,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.52,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.5300000000000002,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.54,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.5500000000000003,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.56,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.5700000000000003,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.58,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.59,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.6,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.61,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.62,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.63,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.64,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.65,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.66,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.67,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.68,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.69,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.7,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.71,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.72,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.73,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.74,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.75,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.7600000000000002,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.77,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.7800000000000002,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.79,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.8000000000000003,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.81,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.8200000000000003,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.83,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.84,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.85,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.86,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.87,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.88,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.89,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.9,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.91,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.92,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
3.93,9.57430277127039,0.4256972287296134,0.0,0.0,0.0,0.0,29.574302771270393,0.4256972287296134,0.0,0.0,0.0,0.0
