t,Cdc25_P,Wee1_P,UbE,cyclin,cyclin_Cdc2,MPF_active,Tyr15P_dimer,MPF_pre,IE_P
2.57,0.00042206435592098994,0.0008853698939797628,5.243820785083388e-07,0.07780381505289173,0.17407785158056643,0.06787836773605173,0.43169901115074294,0.24854095447974775,5.044040617615473e-05
2.58,0.0004229751482614499,0.000889363282065394,5.24504938940309e-07,0.07703676111306122,0.1731285327929573,0.06786847777300133,0.4319810588039133,0.24998516951706737,5.044212917812675e-05
2.59,0.00042387379085376676,0.000893342402080269,5.246174058038475e-07,0.07627727527165486,0.17218376660411075,0.06785778754379908,0.43225301919248876,0.25142815138794716,5.044307543455732e-05
2.6,0.00042476036209156294,0.0008973072208032969,5.247197296926684e-07,0.07552528274415149,0.17124356037306443,0.0678463152663016,0.4325149729584875,0.25286986865799554,5.044326020933523e-05
2.61,0.00042563494100894664,0.0009012577069567772,5.248121983673957e-07,0.07478070948233106,0.17030792073275874,0.06783407895687188,0.43276700051329214,0.2543102903147467,5.04426985827911e-05
2.62,0.00042649760724891166,0.0009051938311767942,5.248951407092234e-07,0.07404348216569182,0.16937685361052857,0.06782109643064183,0.4330091820285897,0.25574938576454864,5.04414054482145e-05
2.63,0.0004273484410317361,0.0009091155659836079,5.249689306735785e-07,0.07331352819286807,0.16845036424859594,0.06780738530177495,0.43324159742731155,0.25718712482945005,5.0439395508371106e-05
2.64,0.00042818752312338197,0.0009130228857520486,5.250339912437817e-07,0.07259077567304748,0.16752845722456203,0.06779296298372904,0.4334643263745738,0.2586234777440882,5.043668327201978e-05
2.65,0.0004290149348376196,0.0009169157666998133,5.250907550419191e-07,0.0718751534247222,0.16661113644711997,0.06777784669159997,0.4336774482836152,0.2600584151529432,5.043328309411601e-05
2.66,0.00042983075844348236,0.0009207941870909631,5.251391040265722e-07,0.07116659106257511,0.16569840485395385,0.06776205346947925,0.4338810425019904,0.26149190811200196,5.042920974105708e-05
2.67,0.0004306350765634253,0.0009246581269035629,5.251791062961993e-07,0.07046501886490346,0.16479026485121168,0.06774560015552614,0.4340751880489175,0.2629239280794418,5.042447764854112e-05
2.68,0.0004314279721872183,0.0009285075678242287,5.252109615761783e-07,0.06977036777492836,0.16388671830057117,0.06772850338503782,0.4342599636264496,0.26435444691301363,5.0419100977014266e-05
2.69,0.00043220952875415615,0.0009323424932789433,5.252348589066176e-07,0.06908256941695996,0.16298776645611024,0.0677107795977355,0.4344354476610284,0.2657834368681665,5.041309375561291e-05
2.7,0.0004329798301257594,0.0009361628884057342,5.252509750686546e-07,0.06840155608874988,0.16209340998163857,0.06769244503829253,0.4346017182963366,0.267210870594983,5.040646988425193e-05
2.71,0.00043373896055847393,0.0009399687400273488,5.252594730107552e-07,0.06772726075384418,0.16120364896803047,0.06767351575686235,0.43475885338615095,0.2686367211351126,5.039924313571303e-05
2.72,0.0004344870046763712,0.0009437600366239309,5.25260500275013e-07,0.0670596170339358,0.1603184829505565,0.06765400760960669,0.43490693048719486,0.2700609619187067,5.0391427157733e-05
2.73,0.0004352240474653103,0.0009475367683153216,5.252541845054663e-07,0.06639855920528026,0.1594379109110811,0.06763393626072624,0.4350460268616959,0.27148356676121704,5.038303546665402e-05
2.74,0.0004359501745761495,0.0009512989269819626,5.252405869377819e-07,0.06574402225361196,0.15856193106231647,0.06761331720613147,0.43517621961969044,0.2729045098582502,5.037408131956732e-05
2.75,0.00043666547188539706,0.0009550465060527771,5.25219756848104e-07,0.06509594178849865,0.1576905411557339,0.06759216574511864,0.4352975855255544,0.274323765785095,5.036457787840362e-05
2.7600000000000002,0.0004373700254823225,0.0009587795004843103,5.251917280200533e-07,0.06445425403842168,0.15682373848873277,0.06757049698190702,0.4354102009973725,0.27574130949356657,5.035453820635566e-05
2.77,0.0004380639217338069,0.0009624979067747311,5.251565046421485e-07,0.06381889586057267,0.15596151985698833,0.0675483258326193,0.4355141421414599,0.2771571163083603,5.034397523373637e-05
2.7800000000000002,0.00043874724726028204,0.0009662017229379626,5.2511405929376e-07,0.06318980473381897,0.15510388156949956,0.06752566702603646,0.43560948474667954,0.278571161923966,5.0332901758793774e-05
2.79,0.00043942008891166914,0.0009698909484778089,5.250643309310622e-07,0.06256691875166975,0.15425081946363756,0.06750253510435263,0.4356963042787594,0.27998342240158125,5.0321330448525905e-05
2.8000000000000003,0.0004400825337433179,0.0009735655843620857,5.250072228729871e-07,0.061950176615241555,0.1534023289201936,0.06747894442392988,0.4357746758746096,0.2813938741660259,5.030927383949579e-05
2.81,0.0004407346691087814,0.0009772256330434184,5.249428481386032e-07,0.06133951765085191,0.15255840478367388,0.06745490916677456,0.435844674398452,0.2828024940002482,5.029674419430803e-05
2.82,0.00044137658244916284,0.0009808710983588366,5.24871132402283e-07,0.0607348817636536,0.1517190415286731,0.06743044332416946,0.43590637433742074,0.28420925904608363,5.0283753732938185e-05
2.83,0.00044200836174994155,0.0009845019856959969,5.247928300549393e-07,0.060136209531965426,0.15088423288492545,0.06740556074155718,0.43595985005029214,0.28561414679126035,5.0270314039464793e-05
2.84,0.000442630094858412,0.0009881183017042665,5.247081280962439e-07,0.059543442061434866,0.15005397238639293,0.06738027505886793,0.43600517541342415,0.28701713507988064,5.0256436876387254e-05
2.85,0.0004432418697518175,0.000991720054385574,5.246172627179934e-07,0.05895652103959448,0.1492282531493452,0.06735459973808754,0.4360424239696583,0.288418202103315,5.024213382446729e-05
2.86,0.0004438437745142373,0.0009953072530689137,5.24520519298471e-07,0.05837538872902786,0.14840706788663866,0.0673285480640993,0.436071668923139,0.28981732639709573,5.0227416282371935e-05
2.87,0.0004444358973138149,0.0009988799083849927,5.244182331177242e-07,0.05779998796060697,0.1475904089217188,0.0673021331455571,0.4360929831343125,0.29121448683780515,5.0212295465895775e-05
2.88,0.00044501832638032656,0.0010024380322410085,5.243107907937562e-07,0.057230262126801705,0.1467782682023471,0.06727536791578986,0.43610643911510694,0.2926096626399549,5.0196782406762566e-05
2.89,0.00044559115000550006,0.0010059816378092665,5.241985998251846e-07,0.05666615517892545,0.14597063730142823,0.06724826513437952,0.4361121090317468,0.29400283335352045,5.018088798364479e-05
2.9,0.00044615445699214,0.001009510739790122,5.240814061718101e-07,0.05610761170179429,0.14516750716495264,0.06722083740162668,0.43611006485694787,0.295393978874679,5.016462360593036e-05
2.91,0.00044670833600502353,0.0010130253540034,5.239592113802232e-07,0.05555457679900079,0.14436886847845803,0.06719309714155441,0.43610037815681035,0.2967830794241769,5.0148000297056963e-05
2.92,0.00044725287555014387,0.0010165254973639093,5.238322764483543e-07,0.05500699608656453,0.14357471167947544,0.06716505660294672,0.43608312008682326,0.29817011554419054,5.013102869208666e-05
2.93,0.0004477881641223203,0.0010200111879598238,5.23700881871695e-07,0.05446481571563143,0.14278502687505382,0.06713672786523486,0.43605836144394877,0.29955506810013155,5.011371927958052e-05
2.94,0.00044831429018737245,0.0010234824450298453,5.235653296748953e-07,0.05392798236665591,0.1419998038523863,0.06710812283966278,0.43602617266373545,0.30093791827756006,5.009608240160901e-05
2.95,0.0004488313421647188,0.0010269392889405533,5.23425946043584e-07,0.05339644324366878,0.14121903208911282,0.06707925327048599,0.4359866238176387,0.3023186475790942,5.007812825346249e-05
2.96,0.00044933940841039815,0.0010303817411639407,5.232830845564148e-07,0.052870146068631586,0.1404427007633006,0.06705013073620426,0.43593978461054966,0.30369723782131436,5.0059866883061756e-05
2.97,0.00044983857720051475,0.0010338098242551376,5.231371300173334e-07,0.05234903907587665,0.13967079876310104,0.06702076665082782,0.4358857243785314,0.30507367113166356,5.004130819006876e-05
2.98,0.0004503289367151067,0.0010372235618303204,5.229885028880714e-07,0.051833071006633584,0.13890331469608447,0.06699117226517716,0.4358245120867628,0.3064479299453424,5.002246192469734e-05
2.99,0.0004508105750224382,0.0010406229785448085,5.228376643208611e-07,0.051322191103641494,0.13814023689825122,0.06696135866821656,0.43575621632769057,0.3078199970022006,5.000333768622413e-05
3.0,0.0004512835800637147,0.001044008100071347,5.226851217913763e-07,0.05081634910584762,0.13738155344272066,0.06693133678842124,0.4356809053193886,0.3091898553436224,4.998394492119955e-05
3.0100000000000002,0.0004517480396382221,0.0010473789530785777,5.225314353318961e-07,0.05031549524319174,0.13662725214809648,0.06690111739517791,0.43559864690412514,0.3105574883094092,4.9964292921358865e-05
3.02,0.0004522040413888887,0.0010507355652096947,5.223772243646912e-07,0.04981958023147695,0.13587732058651011,0.06687071110021936,0.43550950854713816,0.31192287953465586,4.994439082123338e-05
3.0300000000000002,0.0004526516728061702,0.0010540779650740875,5.222231304447547e-07,0.04932855527032828,0.1351317460824903,0.06684012835918875,0.4354135573404507,0.3132860129475426,4.992424762204412e-05
3.04,0.000453091021928993,0.0010574061827373362,5.220680412039273e-07,0.04884237215807932,0.13439051536706598,0.06680937947699324,0.4353108601949932,0.3146468728028688,4.990387324989953e-05
3.0500000000000003,0.00045352217649430874,0.0010607202491016887,5.219111895487954e-07,0.04836098314647031,0.13365361499882453,0.06677847460482564,0.435201483613928,0.316005443635952,4.9883277309028174e-05
3.06,0.0004539452237671251,0.0010640201957730323,5.217525554644018e-07,0.0478843409094929,0.1329210314484018,0.0667474237408855,0.4350854936498025,0.3173617102514178,4.986246884468784e-05
3.0700000000000003,0.00045436025084360333,0.00106730605526604,5.215920882945847e-07,0.04741239859159389,0.13219275094895505,0.06671623673368215,0.43496295598952894,0.3187156577362405,4.98414568077188e-05
3.08,0.0004547673446431668,0.001070577860986812,5.214297071764463e-07,0.04694510980373427,0.13146875950028833,0.06668492328369226,0.4348339359554878,0.32006727145679786,4.9820250056303775e-05
3.09,0.00045516659190116226,0.0010738356472157961,5.212653017507015e-07,0.04648242861955575,0.13074904287259062,0.06665349294505193,0.4346984985068732,0.32141653705592904,4.979885735762101e-05
3.1,0.000455558079162075,0.0010770794490909878,5.210987331479128e-07,0.04602430957165551,0.130033586609787,0.06662195512728304,0.43455670824128145,0.3227634404499935,4.977728738939027e-05
3.11,0.0004559418927732969,0.0010803093025914103,5.209298352506057e-07,0.045570707647968625,0.12932237603250268,0.0665903190970539,0.43440862939654257,0.3241079678259327,4.975554874131198e-05
3.12,0.00045631811887944805,0.0010835252445208748,5.207584162312675e-07,0.045121578288258336,0.12861539624063983,0.06655859397997428,0.4342543258527942,0.3254501056383339,4.9733649916399235e-05
3.13,0.0004566868434172518,0.0010867273124920188,5.205842603662295e-07,0.04467687738071436,0.12791263211556755,0.0665267887624247,0.43409386113479875,0.32678984060649513,4.971159933220297e-05
3.14,0.0004570481521109631,0.0010899155449106254,5.204071301254317e-07,0.044236561258658824,0.12721406832192433,0.06649491229342008,0.4339272984145031,0.32812715971149414,4.9689405321930084e-05
3.15,0.00045740213046835,0.0010930899809602213,5.202267685380697e-07,0.043800586697360346,0.12651968930903387,0.06646297328650778,0.4337547005138414,0.32946205019325714,4.9667076135454567e-05
3.16,0.0004577488637772286,0.0010962506605869554,5.200429018341257e-07,0.043368910910955655,0.12582947931193347,0.0664309803216998,0.43357612990778016,0.33079449954763146,4.964461994022169e-05
3.17,0.00045808843709494205,0.0010993976244826767,5.198552408495617e-07,0.042941491547897816,0.12514342235858683,0.06639894184656105,0.4333916487231503,0.3321244955238045,4.962204481628358e-05
3.18,0.00045842093444367464,0.001102530913851156,5.19663324781193e-07,0.04251828652133622,0.1244615029629812,0.06636686608559236,0.43320131827231473,0.333452026157776,4.959935814951859e-05
3.19,0.0004587464395350002,0.001105650570592259,5.194666689967709e-07,0.042099254157328944,0.1237837054977583,0.06633476112611351,0.4330051994823133,0.33477707973648646,4.957656718216285e-05
3.2,0.0004590650361863928,0.0011087566374020892,5.192648517976756e-07,0.04168435327902437,0.1231100138329396,0.06630263496855784,0.43280335314353174,0.336099644775947,4.9553679329589074e-05
3.21,0.00045937680789109127,0.0011118491576419288,5.190574331021604e-07,0.04127354311486739,0.12244041170585605,0.0662704954790034,0.4325958396624718,0.3374197100378019,4.953070185553368e-05
3.22,0.0004596818378093491,0.0011149281753224448,5.188439570321569e-07,0.040866783294379726,0.12177488272728487,0.06623835039031793,0.43238271906121406,0.3387372645268039,4.9507641865843766e-05
3.23,0.00045998020875990316,0.0011179937350880797,5.186239547094541e-07,0.04046403384397889,0.1211134103874883,0.0662062073032994,0.43216405097692784,0.34005229748830607,4.9484506301863745e-05
3.24,0.00046027200321166104,0.0011210458822016342,5.183969472612522e-07,0.04006525518283509,0.12045597806215418,0.06617407368781231,0.4319398946614276,0.34136479840577133,4.946130193346159e-05
3.25,0.00046055730327560667,0.001124084662529036,5.181624490350887e-07,0.03967040811876679,0.11980256901823866,0.06614195688391965,0.4317103089807765,0.34267475699829897,4.943803535169469e-05
3.2600000000000002,0.0004608361906969253,0.0011271101225242967,5.179199710231399e-07,0.03927945384417428,0.11915316641971048,0.0661098641030106,0.4314753524149361,0.34398216321816905,4.941471296111536e-05
3.27,0.0004611087468473465,0.0011301223092146568,5.176690244958953e-07,0.03889235393201177,0.11850775333319756,0.06607780242892385,0.43123508305746405,0.34528700724840333,4.93913409717159e-05
3.2800000000000002,0.00046137505271770616,0.0011331212701859211,5.174091248452067e-07,0.03850907033179764,0.11786631273353514,0.06604577881906663,0.4309895586152573,0.34658927950034385,4.936792539051329e-05
3.29,0.00046163518896040305,0.0011361070535775622,5.171402241277869e-07,0.03812956537685071,0.11722882746138154,0.06601380011246682,0.4307388364412074,0.34788897060809404,4.93444721353455e-05
3.3000000000000003,0.00046188923606438613,0.0011390797081035414,5.168642851038818e-07,0.037753801821362926,0.11659528005332814,0.06598187305629799,0.43048297365443666,0.3491860714145748,4.932098747477735e-05
3.31,0.0004621372739895244,0.0011420392829689758,5.16582190387299e-07,0.03738174275570791,0.11596565309269974,0.06595000425687225,0.43022202690277733,0.35048057299194324,4.929747713317306e-05
3.3200000000000003,0.00046237938228297737,0.001144985827879943,5.162948075180658e-07,0.0370133516302905,0.1153399290963334,0.06591820019790984,0.42995605244403295,0.3517724666314338,4.9273946584169494e-05
3.33,0.0004626156401014995,0.001147919393035281,5.160032409726179e-07,0.03664859225820085,0.1147180904920493,0.06588646724563746,0.4296851061649095,0.35306174383920336,4.9250401111148945e-05
3.34,0.0004628461262074701,0.0011508400291134683,5.157088558592541e-07,0.036287428811939984,0.11410011962153435,0.06585481165018259,0.4294092435824667,0.3543483963338769,4.922684580198102e-05
3.35,0.0004630709189652241,0.0011537477872597057,5.154133025337809e-07,0.03592982582020239,0.11348599874304867,0.06582323954697492,0.42912851984566996,0.3556324160441046,4.920328554360754e-05
3.36,0.000463290096337684,0.0011566427190732025,5.15118542135347e-07,0.035575748164715454,0.11287571003395451,0.06579175695815502,0.42884298973704443,0.3569137951061311,4.917972501647043e-05
3.37,0.0004635037358832931,0.0011595248765946698,5.148268730424671e-07,0.03522516107713562,0.11226923559306766,0.06576036979399015,0.4285527076744299,0.3581925258613772,4.915616868878244e-05
3.38,0.0004637119147532493,0.0011623943122940118,5.145409582492351e-07,0.034878030136001645,0.11166655744283163,0.06572908385429743,0.4282577277128368,0.359468600854033,4.913262081064094e-05
3.39,0.00046391470968904056,0.001165251079058228,5.142638536617283e-07,0.034534321263744436,0.11106765753131409,0.06569790482987395,0.4279581035464044,0.36074201282866364,4.910908540798459e-05
3.4,0.0004641121970202371,0.001168095230179498,5.139990365100636e-07,0.03419400072374704,0.11047251773405439,0.06566683830393125,0.42765388851044056,0.3620127547278273,4.908556627678788e-05
3.41,0.00046430445238204027,0.0011709268192377383,5.137452725358864e-07,0.03385703507242304,0.10988112003633005,0.06563588973374307,0.42734513546319064,0.3632808196943137,4.906206951090911e-05
3.42,0.0004644915508736696,0.0011737459001493957,5.134995901810309e-07,0.03352339118207524,0.10929344643165619,0.06560506446338245,0.42703189685672843,0.3645462010661582,4.903860205095587e-05
3.43,0.00046467356735193857,0.001176552527267285,5.132627376619455e-07,0.033193036285465265,0.10870947873327617,0.06557436774598265,0.4267142248658233,0.3658088923694532,4.901516901473423e-05
3.44,0.00046485057621769313,0.0011793467552893785,5.130353039086936e-07,0.03286593793897734,0.10812919871213039,0.06554380473020349,0.426392171299184,0.3670688873195053,4.899177561058356e-05
3.45,0.00046502265141166305,0.001182128639246617,5.128176881564757e-07,0.032542064019409005,0.107552588100035,0.06551338046145849,0.426065787600527,0.368326179818571,4.8968427161915834e-05
3.46,0.0004651898664104774,0.0011848982344908668,5.126100679497164e-07,0.032221382720797054,0.1069796285927713,0.06548309988313959,0.425735124849687,0.3695807639536055,4.89451291328289e-05
3.47,0.00046535229422284583,0.0011876555966830364,5.124123655587162e-07,0.03190386255127817,0.10641030185308507,0.06545296783783958,0.42540023376377106,0.37083263399402666,4.89218871547934e-05
3.48,0.00046551000738590366,0.0011904007817813398,5.122242128088659e-07,0.03158947232998484,0.10584458951359656,0.06542298906857191,0.4250611646983547,0.37208178438949246,4.889870705441361e-05
3.49,0.00046566307796172226,0.0011931338460297173,5.120449143224265e-07,0.03127818118397599,0.10528247317962032,0.06539316821998836,0.42471796764872183,0.373328209767694,4.8875594882262024e-05
3.5,0.0004658115775339843,0.0011958548459464053,5.118734091728724e-07,0.030969958545202868,0.10472393443189588,0.06536350983959398,0.42437069225114676,0.374571904932161,4.885255694278773e-05
3.5100000000000002,0.0004659555772048234,0.001198563838312662,5.117082309517993e-07,0.03066477414750961,0.10416895482922811,0.06533401837895984,0.42401938778421955,0.3758128648600834,4.8829599825298666e-05
3.52,0.0004660951476071048,0.0012012608801804665,5.115477007702334e-07,0.030362598023502357,0.10361751591771415,0.06530469819192301,0.4236641031637727,0.37705108470308824,4.880672969190977e-05
3.5300000000000002,0.00046623035899616216,0.0012039460289780812,5.113913359931345e-07,0.0300634005005873,0.10306959927453155,0.06527555351715858,0.4233048869044166,0.3782865598033064,4.8783947704162105e-05
3.54,0.00046636128108769656,0.0012066193423027676,5.112373578210653e-07,0.029767152199817234,0.10252518644063491,0.06524658851080394,0.4229417871882212,0.3795192856605232,4.876125782353869e-05
3.5500000000000003,0.000466487983096923,0.0012092808779614426,5.110832843963924e-07,0.029473824032577374,0.10198425894123786,0.06521780723945464,0.4225748518486511,0.38074925793807946,4.873866481804215e-05
3.56,0.00046661053375525436,0.0012119306939836027,5.109261749407674e-07,0.029183387197553493,0.10144679829631748,0.0651892136776168,0.42220412836408566,0.38197647246442706,4.871617337204265e-05
3.5700000000000003,0.0004667290013091134,0.0012145688486121784,5.107625953943193e-07,0.028895813177931703,0.10091278602314625,0.06516081170871148,0.42182966385898574,0.3832009252312253,4.8693788075802434e-05
3.58,0.0004668434535189474,0.0012171954002945828,5.105885830466587e-07,0.02861107373863305,0.10038220363875117,0.06513260512606925,0.4214515051050893,0.38442261239145775,4.867151341423618e-05
3.59,0.00046695395765844477,0.0012198104076739642,5.103996101596972e-07,0.02832914092358247,0.09985503266229928,0.06510459763391484,0.42106969852263215,0.3856415302575717,4.864935375490741e-05
3.6,0.00046706058051395526,0.0012224139295806554,5.101905465822799e-07,0.028049987053012468,0.09933125461741024,0.06507679284834204,0.4206842901815972,0.3868576752996385,4.862731333526068e-05
3.61,0.0004671633883841113,0.0012250060250238216,5.099556213566319e-07,0.027773584720801343,0.09881085103439563,0.06504919429827864,0.4202953258029896,0.38807104414353527,4.8605396249089814e-05
3.62,0.00046726244707965306,0.0012275867531833108,5.096883833166195e-07,0.02749990679184588,0.09829380345242486,0.0650218054264416,0.4199028507601391,0.389281633569149,4.858360643224198e-05
3.63,0.0004673578219234553,0.0012301561734016984,5.093816606778235e-07,0.027228926399468813,0.09778009342161816,0.06499462959028231,0.4195069100800298,0.3904894405086014,4.856194764755769e-05
3.64,0.00046744957762217464,0.0012327143450614087,5.090382466470592e-07,0.026960616938808614,0.09726970249390884,0.06496767007600204,0.41910754846119774,0.39169446203008323,4.8540422014001984e-05
3.65,0.0004675377782771248,0.0012352613275865099,5.086699857677676e-07,0.026694952064625188,0.09676261222589601,0.06494093009841526,0.4187048102737711,0.39289669533729293,4.8519030108252155e-05
3.66,0.0004676224876215987,0.0012377971806472794,5.082779847804606e-07,0.02643190569626958,0.09625880420125502,0.06491441277778828,0.41829873953043123,0.39409613779425634,4.8497773625709596e-05
3.67,0.00046770376888247665,0.0012403219640283881,5.078641833992285e-07,0.026171452010842162,0.09575826002045663,0.06488812115490832,0.41788937990576136,0.395292786908032,4.8476653786861835e-05
3.68,0.0004677816847782915,0.001242835737619281,5.074315570039743e-07,0.02591356544067905,0.09526096130223548,0.06486205819228193,0.41747677473809325,0.3964866403267108,4.8455671284743324e-05
3.69,0.00046785629751841567,0.0012453385614055782,5.06984241637857e-07,0.025658220670902197,0.09476688968506533,0.06483622677523039,0.4170609670312627,0.3976776958375398,4.84348262420341e-05
3.7,0.0004679276688023732,0.001247830495460609,5.065276644633276e-07,0.02540539263700149,0.09427602682855424,0.06481062971298289,0.41664199945640223,0.39886595136505965,4.841411816651724e-05
3.71,0.00046799585981927683,0.001250311599937073,5.060686796767625e-07,0.025155056522449076,0.09378835441475987,0.06478526973976789,0.41621991435377,0.4000514049692536,4.8393545904895e-05
3.72,0.0004680609312473899,0.001252781935058832,5.056157098816917e-07,0.02490718775634574,0.09330385414942478,0.06476014951590243,0.4157947537346164,0.4012340548437111,4.8373107594963754e-05
3.73,0.0004681229432538134,0.001255241561112831,5.051788929206234e-07,0.024661762011099507,0.09282250776313186,0.0647352716288795,0.4153665592830872,0.40241389931380245,4.835280061614765e-05
3.74,0.0004681819554942981,0.0012576905384411516,5.047702341654626e-07,0.02441875520013624,0.09234429701237964,0.06471063859445347,0.4149353723581634,0.40359093683486774,4.833262153839104e-05
3.75,0.0004682380271136599,0.0012601289274387685,5.04401538010964e-07,0.024178143474405597,0.09186920368797322,0.06468625285593817,0.41450123398990446,0.4047651659917791,4.83125674170302e-05
3.7600000000000002,0.000468291216750969,0.0012625567886056454,5.040607091808346e-07,0.023939903206897827,0.09139720969520516,0.06466211676615206,0.4140641848199994,0.40593658551174605,4.829265018274236e-05
3.77,0.0004683415825322204,0.0012649741824515308,5.037469037712816e-07,0.023704011009887692,0.09092829693848525,0.06463823261655229,0.4136242651939241,0.40710519424115116,4.827287540961098e-05
3.7800000000000002,0.0004683891820717889,0.0012673811695018548,5.034653843619967e-07,0.02347044372981825,0.09046244733976483,0.06461460263404638,0.4131815151493282,0.40827099114704285,4.825324547721495e-05
3.79,0.00046843407247419586,0.001269777810305938,5.032215096269318e-07,0.023239178441733038,0.08999964285977487,0.06459122897710393,0.4127359744022163,0.4094339753191723,4.823376325829457e-05
3.8000000000000003,0.0004684763103347218,0.0012721641654304065,5.030206860994789e-07,0.023010192447049806,0.08953986549939641,0.06456811373664298,0.41228768234850877,0.41059414596840255,4.8214432199006e-05
3.81,0.0004685159517401453,0.001274540295452758,5.028683164116175e-07,0.022783463271361618,0.08908309730098131,0.06454525893690748,0.41183667806561597,0.4117515024251341,4.819525640297318e-05
3.8200000000000003,0.00046855305226960924,0.0012769062609550822,5.027697440070243e-07,0.022558968662264894,0.08862932034962252,0.06452266653633541,0.4113830003140271,0.4129060441377506,4.8176240719137156e-05
3.83,0.0004685876669956134,0.0012792621225179307,5.027301943281489e-07,0.02233668658721474,0.08817851677437462,0.0645003384284178,0.41092668753891176,0.41405777067108157,4.8157390833402785e-05
3.84,0.00046861985048513477,0.0012816079407143432,5.027547124772547e-07,0.022116595231407295,0.08773066874942392,0.06447827644254864,0.41046777787173655,0.4152066817048841,4.8138713364082885e-05
3.85,0.0004686496568008744,0.0012839437761040218,5.028480973514228e-07,0.0218986729956893,0.08728575849520864,0.06445648234486545,0.410006309131894,0.4163527770323431,4.8120215961139834e-05
3.86,0.000468677139502631,0.0012862696892276602,5.030148322515226e-07,0.021682898494494812,0.08684376827948911,0.06443495783908085,0.4095423188283468,0.4174960565585889,4.810190740922455e-05
3.87,0.00046870235140067975,0.0012885857402993729,5.032724400841167e-07,0.021469250498000185,0.08640468052249255,0.06441370458502198,0.40907584413185133,0.4186365202626344,4.8083793408842735e-05
3.88,0.00046872534548872993,0.0012908919903725999,5.035444263024157e-07,0.021257708163489777,0.08596847735345112,0.06439272413477012,0.40860692200871124,0.41977416833957826,4.8065866112000196e-05
3.89,0.0004687461734365661,0.0012931884994202,5.038588549724136e-07,0.02104825064452904,0.08553514135564551,0.06437201803744312,0.4081355889987747,0.42090900096360806,4.8048133364426746e-05
3.9,0.0004687648867723719,0.0012954753278203288,5.04203054839362e-07,0.02084085738886835,0.08510465499485782,0.06435158775832843,0.4076618813882164,0.42204101846972947,4.803060086399928e-05
3.91,0.00046878153651840727,0.0012977525358933053,5.045618597463735e-07,0.02063550804630411,0.08467700079145,0.0643314347052288,0.40718583516072865,0.42317022129628895,4.801327466407206e-05
3.92,0.0004687961731932803,0.0013000201838972022,5.049172380660746e-07,0.020432182466924093,0.084252161320818,0.06431156022923779,0.4067074859993684,0.4242966099836522,4.7996161172476934e-05
3.93,0.00046880884681421866,0.0013022783320234342,5.05247922132259e-07,0.020230860699352753,0.08383011921384552,0.06429196562551537,0.4062268692884034,0.42542018517288344,4.797926715052363e-05
3.94,0.00046881960689934175,0.0013045270403923468,5.055290376715403e-07,0.020031522988996613,0.0834108571573581,0.06427265213406343,0.4057440201151589,0.4265409476044234,4.796259971199997e-05
3.95,0.00046882850246993216,0.0013067663690488067,5.057317332350047e-07,0.019834149776289535,0.08299435789457695,0.0642536209405013,0.4052589732718637,0.42765889811676894,4.794616632217216e-05
3.96,0.0004688355820527077,0.0013089963779577896,5.058228096298644e-07,0.019638721694938115,0.08258060422557296,0.06423487317684133,0.4047717632574971,0.428774037645151,4.792997479678503e-05
3.97,0.000468840893682093,0.0013112171269999708,5.057643493511105e-07,0.01944521957016697,0.08216957900772061,0.06421640992226439,0.4042824242796347,0.42988636722021384,4.791403330106226e-05
3.98,0.00046884448490022425,0.0013134286759661903,5.055160244403544e-07,0.01925362441679156,0.08176126515672806,0.0641982322039054,0.403790990255951,0.43099588796662447,4.789834903909748e-05
3.99,0.0004688464027008784,0.0013156310845241685,5.051036495663791e-07,0.019063917433022895,0.08135564566191605,0.06418034099788511,0.40329749480719923,0.43210260109997717,4.788289455283592e-05
4.0,0.00046884669356269467,0.001317824412229412,5.045822487203894e-07,0.018876080001068586,0.08095270357880759,0.06416273722994977,0.40280197126376144,0.4332065079264131,4.7867625598318796e-05
4.01,0.00046884540346140736,0.0013200087185257334,5.040239167998097e-07,0.018690093686136285,0.08055242202705055,0.06414542177620278,0.4023044526690085,0.4343076098416024,4.7852486898538674e-05
4.0200000000000005,0.0004688425778782038,0.001322184062743756,5.035133386713121e-07,0.018505940234882827,0.08015478419042285,0.06412839546368752,0.40180497178132174,0.43540590832968545,4.783742442529222e-05
4.03,0.0004688382619088607,0.0013243505041489248,5.030360879813464e-07,0.0183236015805368,0.07975977329544849,0.06411165906988882,0.40130356108854887,0.43650140496557743,4.782248959452955e-05
4.04,0.00046883250014747267,0.0013265081018789045,5.026030810496613e-07,0.018143059833403228,0.07936737263654896,0.06409521332485008,0.4008002527955397,0.43759410140965843,4.780772746114985e-05
4.05,0.00046882533671825373,0.0013286569149536377,5.022198978900551e-07,0.017964297280970976,0.07897756557062517,0.06407905891157231,0.40029507882936644,0.4386839994074655,4.779320680693772e-05
4.0600000000000005,0.00046881681524421626,0.0013307970022562927,5.018841224668617e-07,0.017787296384579734,0.07859033552318541,0.06406319646713422,0.3997880708376165,0.4397711007874845,4.777896681750012e-05
4.07,0.00046880697881246304,0.00133292842251235,5.015902415795345e-07,0.017612039775798765,0.078205665995329,0.06404762658385289,0.39927926018621734,0.4408554074588024,4.776496292609805e-05
4.08,0.0004687958700571781,0.001335051234321688,5.013087242018286e-07,0.01743851025876735,0.07782354055023043,0.06403234980910737,0.39876867796975135,0.44193692141214386,4.775118407860241e-05
