t,D,E,R_S,X,R
2.84,0.20794603183491883,1.0662178050119226,1.0996748384608237,0.21421306275199964,0.3930011391089055
2.85,0.20801647751376373,1.0679374728950726,1.0996357082551282,0.21389939037374336,0.3925697251254825
2.86,0.20808519509378876,1.0696571278409222,1.0995950795036582,0.21359007705866184,0.39213870658946903
2.87,0.20815219101655855,1.071376764851998,1.099552961933322,0.21328508976944252,0.39170808820619446
2.88,0.2082174717356637,1.073096378944614,1.099509365228928,0.21298439571666983,0.3912778746441077
2.89,0.20828104371647438,1.0748159651488223,1.0994642990333117,0.2126879623571408,0.39084807053499315
2.9,0.2083429134358933,1.0765355185083616,1.0994177729474626,0.21239575739218058,0.3904186804741872
2.91,0.20840308738210891,1.0782550340806079,1.0993697965306546,0.21210774876595778,0.3899897090207941
2.92,0.20846157205434768,1.0799745069365188,1.0993203793005757,0.2118239046637996,0.38956116069790303
2.93,0.20851837396262654,1.0816939321605814,1.0992695307334595,0.21154419351050685,0.38913303999280435
2.94,0.20857349962750474,1.0834133048507562,1.0992172602642165,0.21126858396866893,0.3887053513572065
2.95,0.20862695557983535,1.08513262011842,1.0991635772865689,0.2109970449369785,0.3882780992074532
2.96,0.20867874836051664,1.0868518730883083,1.0991084911531834,0.210729545548546,0.3878512879247406
2.97,0.2087288845202429,1.0885710588984565,1.0990520111758075,0.2104660551692142,0.3874249218553344
2.98,0.20877737061925516,1.0902901727001382,1.0989941466254056,0.21020654339587241,0.38699900531078746
2.99,0.20882421322709135,1.0920092096578045,1.0989349067322958,0.2099509800547705,0.3865735425681576
3.0,0.2088694189229611,1.09372816494981,1.0988743006856547,0.2096993352059839,0.3861485378694059
3.0100000000000002,0.2089129943047483,1.0954470337800408,1.0988123376242553,0.20945157923281807,0.38572399540947816
3.02,0.20895494597438996,1.0971658113596892,1.0987490266512077,0.20920768269865228,0.38529991935537194
3.0300000000000002,0.20899528053929747,1.0988844929093025,1.098684376832401,0.20896761636171532,0.38487631384416116
3.04,0.20903400461523036,1.1006030736626613,1.098618397193472,0.20873135120416506,0.3844531829791159
3.0500000000000003,0.20907112482606044,1.1023215488667326,1.0985510967199308,0.20849885843055682,0.3840305308299001
3.06,0.2091066478035359,1.104039913781617,1.0984824843572911,0.20827010946631555,0.3836083614327693
3.0700000000000003,0.20914058018704557,1.1057581636804996,1.0984125690111979,0.20804507595621088,0.383186678790768
3.08,0.2091729286233829,1.1074762938495972,1.0983413595475564,0.20782372976283578,0.382765486873927
3.09,0.20920369976651035,1.109194299588106,1.098268864792664,0.2076060429650885,0.3823447896194596
3.1,0.2092329002773235,1.1109121762081482,1.0981950935333393,0.2073919878566578,0.3819245909319586
3.11,0.20926053682341544,1.1126299190347169,1.0981200545170553,0.2071815369445117,0.3815048946835921
3.12,0.20928661607884097,1.1143475234056226,1.09804375645207,0.20697466294738914,0.38108570471429964
3.13,0.2093111447238809,1.1160649846714357,1.0979662080075603,0.2067713387942957,0.38066702483198755
3.14,0.2093341294448065,1.1177822981954306,1.097887417813755,0.20657153762300182,0.38024885881272436
3.15,0.20935557693364384,1.1194994593535277,1.0978073944620697,0.20637523277854505,0.3798312104009357
3.16,0.20937549388793816,1.1212164635342357,1.0977261465052408,0.20618239781173522,0.3794140833095989
3.17,0.20939388701051825,1.1229333061385918,1.0976436824574614,0.2059930064776632,0.3789974812204376
3.18,0.20941076300926106,1.124649982580102,1.0975600107945178,0.2058070327342128,0.3785814077841154
3.19,0.20942612859685614,1.12636648828468,1.0974751399539255,0.20562445074057623,0.37816586662043017
3.2,0.20943999049057002,1.128082818690586,1.0973890783350682,0.20544523485577262,0.37775086131850705
3.21,0.20945235541309573,1.1297989692493757,1.0973018342982628,0.20526935964391252,0.37733639543614833
3.22,0.2094632300986444,1.1315149354317335,1.09721341615865,0.20509679991204938,0.3769224724951072
3.23,0.20947262128043556,1.133230712715968,1.097123832198457,0.20492753063241737,0.3765090959908232
3.24,0.20948053569411773,1.1349462965913557,1.0970330906635273,0.20476152696368755,0.37609626938977236
3.25,0.20948698007897,1.1366616825594131,1.0969411997620409,0.20459876425843398,0.3756839961285417
3.2600000000000002,0.20949196117767857,1.138376866133843,1.0968481676646455,0.20443921806174636,0.37527227961401166
3.27,0.20949548573611373,1.1400918428404767,1.0967540025045859,0.20428286410984758,0.37486112322353843
3.2800000000000002,0.2094975605031069,1.141806608217219,1.096658712377835,0.20412967832871623,0.37445053030513464
3.29,0.20949819223022795,1.1435211578139897,1.096562305343225,0.20397963683271425,0.37404050417765106
3.3000000000000003,0.2094973876715633,1.1452354871926678,1.0964647894225776,0.20383271592321944,0.3736310481309563
3.31,0.20949515358349363,1.1469495919270307,1.0963661726008378,0.20368889208726296,0.3732221654261173
3.3200000000000003,0.20949149672447237,1.1486634676026979,1.0962664628262047,0.203548141996172,0.3728138592955782
3.33,0.2094864238548043,1.1503771098170696,1.096165668010264,0.20341044250421714,0.37240613294333974
3.34,0.20947994173642437,1.152090514179268,1.0960637960281225,0.20327577064726507,0.3719989895451371
3.35,0.2094720571326771,1.1538036763100763,1.0959608547185398,0.20314410364143598,0.37159243224861827
3.36,0.20946277680809597,1.1555165918418775,1.0958568518840635,0.2030154188817662,0.3711864641735209
3.37,0.20945210752818322,1.157229256418593,1.0957517952911626,0.20288969394087558,0.37078108841184976
3.38,0.20944005605918994,1.1589416656956204,1.0956456926703628,0.20276690656764013,0.37037630802805255
3.39,0.2094266291678965,1.16065381533977,1.0955385517163814,0.20264703468586942,0.36997212605919594
3.4,0.2094118336213933,1.1623657010292028,1.0954303800882617,0.20253005639298918,0.369568545515141
3.41,0.20939567618686153,1.164077318453365,1.095321185409511,0.20241594995872875,0.3691655693787179
3.42,0.20937816363322892,1.1657886633148156,1.0952109752667332,0.20230469383290922,0.368763200604447
3.43,0.20935930273543793,1.167499731333687,1.095099757206171,0.20219626666591534,0.36836144211523286
3.44,0.20933910026246913,1.169210518235757,1.0949875387432644,0.20209064725033343,0.3679602968116565
3.45,0.20931756298203155,1.170921019757335,1.0948743273588573,0.20198781454347922,0.3675597675683417
3.46,0.20929469766105605,1.1726312316459109,1.094760130498763,0.20188774766955936,0.36715985723357614
3.47,0.20927051106548927,1.1743411496601006,1.094644955573896,0.20179042591844423,0.3667605686294743
3.48,0.20924500996008844,1.1760507695695894,1.0945288099603991,0.20169582874444664,0.3663619045521399
3.49,0.20921820110821643,1.1777600871550749,1.0944117009997747,0.2016039357651071,0.3659638677718274
3.5,0.20919009127163765,1.1794690982082108,1.094293635999014,0.20151472675998505,0.36556646103310264
3.5100000000000002,0.20916068721031428,1.1811777985315504,1.094174622230727,0.20142818166945636,0.36516968705500336
3.52,0.2091299956822031,1.1828861839384874,1.0940546669332725,0.20134428059351722,0.36477354853119853
3.5300000000000002,0.20909802344305298,1.1845942502532003,1.0939337773108888,0.20126300379059403,0.3643780481301468
3.54,0.20906477724620268,1.1863019933105927,1.0938119605338243,0.2011843316763597,0.36398318849525507
3.5500000000000003,0.2090302638423795,1.1880094089562359,1.0936892237384686,0.2011082448225561,0.36358897224503545
3.56,0.20899448997949827,1.1897164930463096,1.0935655740274826,0.20103472395582261,0.3631954019732619
3.5700000000000003,0.20895746240246085,1.191423241447544,1.0934410184699304,0.2009637499565312,0.3628024802491264
3.58,0.20891918785295646,1.193129650037159,1.0933155641014107,0.20089530385762752,0.3624102096173942
3.59,0.20887967306926214,1.1948357147028061,1.0931892179241887,0.20082936684347813,0.36201859259855773
3.6,0.20883892478604416,1.1965414313425078,1.0930619869073268,0.20076592024872422,0.3616276316889914
3.61,0.20879694973415971,1.1982467958645966,1.0929338779868178,0.20070494555714138,0.36123732936110403
3.62,0.20875375464045928,1.1999518041876565,1.092804898065717,0.20064642440050567,0.3608476880634914
3.63,0.20870934623000417,1.2016564522426436,1.092675054012537,0.20059033856352856,0.3604587102199473
3.64,0.2086637312274541,1.2033607359742593,1.0925443526602419,0.2005366699867135,0.3600703982288664
3.65,0.2086169163484265,1.205064651333251,1.092412800812453,0.20048540074403678,0.35968275446738346
3.66,0.2085689083037131,1.2067681942803412,1.0922804052404096,0.20043651305291685,0.35929578128943884
3.67,0.20851971379930018,1.208471360786359,1.0921471726829468,0.20038998927365126,0.358909481025826
3.68,0.2084693395361831,1.210174146832187,1.0920131098466224,0.2003458119083433,0.3585238559843349
3.69,0.20841779221018233,1.2118765484087057,1.0918782234058433,0.20030396359983552,0.3581389084498955
3.7,0.20836507851175953,1.2135785615167416,1.0917425200029938,0.20026442713064965,0.35775464068471957
3.71,0.20831120512583484,1.21528018216701,1.0916060062485609,0.20022718542193363,0.3573710549284424
3.72,0.2082561787316047,1.2169814063800635,1.0914686887212621,0.2001922215324152,0.3569881533982633
3.73,0.2082000060023606,1.2186822301862343,1.0913305739681725,0.20015951865736226,0.3566059382890853
3.74,0.2081426936053084,1.220382649625582,1.0911916685048515,0.20012906012755,0.35622441177365444
3.75,0.2080842482013885,1.2220826607478374,1.0910519788154702,0.20010082940823473,0.3558435760026977
3.7600000000000002,0.20802467644509676,1.223782259612348,1.0909115113529386,0.20007481009813446,0.35546343310506073
3.77,0.20796398498430613,1.225481442288022,1.090770272539033,0.20005098592841636,0.35508398518784406
3.7800000000000002,0.2079021804600892,1.227180204853275,1.0906282687645226,0.20002934076169063,0.3547052343365392
3.79,0.2078392695065412,1.228878543395972,1.090485506389298,0.20000985859101159,0.3543271826151637
3.8000000000000003,0.20777525875060399,1.2305764540133741,1.0903419917424977,0.199992523538885,0.3539498320663951
3.81,0.20771015481189078,1.232273932812082,1.0901977311226356,0.19997731985628256,0.35357318471170457
3.8200000000000003,0.20764396430251156,1.2339709759079804,1.0900527307977295,0.19996423192166293,0.3531972425514894
3.83,0.20757669382689922,1.2356675794261818,1.0899069970054271,0.19995324423999947,0.35282200756520476
3.84,0.20750834998431972,1.23736373950291,1.0897605359510139,0.19994434144190945,0.35244748171150053
3.85,0.20743893936770932,1.2390594522847296,1.089613353808323,0.1999375082826604,0.3520736669283491
3.86,0.20736846855881258,1.2407547139250963,1.0894654567235709,0.1999327296410528,0.35170056513316544
3.87,0.20729694413112412,1.2424495205865536,1.0893168508130255,0.19992999051858448,0.35132817822294166
3.88,0.2072243726497429,1.2441438684406916,1.0891675421631142,0.1999292760385132,0.3509565080743754
3.89,0.20715076067120974,1.2458377536680967,1.0890175368305455,0.19993057144492501,0.35058555654399637
3.9,0.2070761147433464,1.2475311724582996,1.0888668408424325,0.1999338621018095,0.350215325468293
3.91,0.20700044140509477,1.2492241210097235,1.0887154601964144,0.19993913349214193,0.3498458166638374
3.92,0.2069237471863577,1.2509165955296333,1.088563400860779,0.1999463712169719,0.34947703192741053
3.93,0.2068460386078403,1.252608592234084,1.0884106687745838,0.19995556099451892,0.3491089730361254
3.94,0.20676732218089228,1.2543001073478681,1.0882572698477793,0.19996668865927464,0.3487416417475506
3.95,0.2066876044073512,1.2559911371044654,1.0881032099613293,0.19997974016111186,0.34837503979983225
3.96,0.20660689177938676,1.2576816777459905,1.0879484949673344,0.19999470156440025,0.34800916891181544
3.97,0.2065251907793456,1.2593717255231416,1.0877931306891522,0.20001155904712895,0.3476440307831648
3.98,0.2064425078795976,1.261061276695149,1.0876371229215203,0.20003029890003576,0.34727962709448457
3.99,0.20635884954238243,1.2627503275297232,1.0874804774306768,0.20005090752574314,0.34691595950743725
4.0,0.20627422221965774,1.2644388743030033,1.0873231999544826,0.20007337143790102,0.3465530296648622
4.01,0.20618863235294752,1.2661269132995057,1.0871652962025422,0.20009767726033628,0.3461908391908925
4.0200000000000005,0.20610208637319194,1.2678144408120722,1.0870067718563259,0.20012381172620897,0.34582938969107224
4.03,0.20601459070059785,1.2695014531418183,1.0868476325692904,0.2001517616771753,0.3454686827524718
4.04,0.2059261517445041,1.2711879465980935,1.0866878839669911,0.2001815140625325,0.3451087199438044
4.05,0.205836775905967,1.272873917500764,1.0865275316454,0.2002130559334893,0.34474950281577726
4.0600000000000005,0.2057464695748467,1.2745593621777973,1.0863665811728525,0.20024637444731572,0.3443910329009651
4.07,0.20565523912798675,1.2762442769637814,1.0862050380912736,0.20028145686953944,0.3440333117137774
4.08,0.20556309093086444,1.2779286582014056,1.0860429079151133,0.20031829056991945,0.34367634075072556
4.09,0.20547003133745237,1.2796125022414133,1.085880196131465,0.20035686302164002,0.343320121490535
4.1,0.20537606669008054,1.2812958054425558,1.0857169082001823,0.20039716180051131,0.34296465539425547
4.11,0.20528120331929978,1.282978564171544,1.0855530495539962,0.20043917458417665,0.3426099439053709
4.12,0.2051854475437461,1.2846607748030026,1.0853886255986323,0.2004828891513259,0.3422559884499089
4.13,0.20508880567000598,1.2863424337194218,1.0852236417129268,0.20052829338091596,0.34190279043654853
4.14,0.20499128399248287,1.2880235373111124,1.0850581032489446,0.2005753752513973,0.3415503512567281
4.15,0.20489288879326453,1.2897040819761578,1.0848920155320945,0.20062412283994735,0.341198672284752
4.16,0.2047936263419916,1.2913840641203673,1.0847253838612463,0.20067452432171015,0.3408477548778963
4.17,0.2046935028957271,1.293063480157231,1.0845582135088467,0.20072656796904295,0.34049760037651416
4.18,0.20459252469882683,1.2947423265078715,1.0843905097210358,0.20078024215076878,0.3401482101041402
4.19,0.20449069798281103,1.2964205996009994,1.0842222777177621,0.20083553533143614,0.33979958536759364
4.2,0.20438802896623695,1.2980982958728653,1.0840535226929,0.20089243607058468,0.3394517274570818
4.21,0.20428452385457246,1.2997754117672156,1.0838842498143633,0.20095093302201797,0.33910463764630133
4.22,0.20418018884007072,1.3014519437352445,1.0837144642242225,0.2010110149330823,0.33875831719253996
4.23,0.2040750301016457,1.30312788823555,1.083544171038819,0.20107267064395232,0.33841276733677655
4.24,0.2039690538047492,1.3048032417340858,1.083373375348881,0.20113588908692312,0.3380679893037809
4.25,0.20386226610137173,1.3064780007042138,1.0832020822195318,0.2012006592849293,0.33772398430231354
4.26,0.20375467313291176,1.3081521616289833,1.0830302966878431,0.20126697033197247,0.3373807535276715
4.2700000000000005,0.2036462810256537,1.3098257209976611,1.0828580237667205,0.20133481142022105,0.3370382981581824
4.28,0.20353709589072427,1.311498675305746,1.0826852684449553,0.20140417183885206,0.3366966193553631
4.29,0.2034271238252389,1.3131710210559056,1.0825120356862548,0.20147504096539223,0.3363557182650499
4.3,0.20331637091218663,1.314842754757934,1.0823383304293532,0.20154740826503661,0.3360155960174955
4.3100000000000005,0.2032048432203162,1.3165138729287071,1.0821641575881267,0.20162126328997365,0.3356762537274645
4.32,0.20309254680402283,1.3181843720921391,1.0819895220517026,0.2016965956787164,0.3353376924943287
4.33,0.20297948770323643,1.3198542487791398,1.0818144286845741,0.2017733951554403,0.33499991340216095
4.34,0.20286567194331076,1.321523499527571,1.0816388823267107,0.20185165152932705,0.3346629175198288
4.3500000000000005,0.20275110553491346,1.3231921208822035,1.0814628877936698,0.20193135469391493,0.3343267059010871
4.36,0.20263579447391755,1.3248601093946726,1.0812864498767096,0.20201249462645543,0.3339912795846701
4.37,0.20251974474129356,1.3265274616234373,1.0811095733428984,0.20209506138727615,0.33365663959438246
4.38,0.20240296230300298,1.3281941741337366,1.0809322629352274,0.20217904511915016,0.3333227869391896
4.39,0.20228545310989277,1.3298602434975462,1.0807545233727212,0.20226443604667152,0.33298972261330756
4.4,0.2021672230975907,1.3315256662935364,1.080576359350548,0.20235122447563714,0.3326574475962917
4.41,0.2020482781864022,1.3331904391070302,1.0803977755401315,0.20243940079243522,0.33232596285312493
4.42,0.2019286242812077,1.3348545585299594,1.0802187765892597,0.20252895546343958,0.3319952693343049
4.43,0.20180826727136156,1.3365180211608243,1.0800393671221968,0.20261987903441075,0.33166536797593077
4.44,0.20168721303059164,1.3381808236046502,1.0798595517397924,0.2027121621299031,0.3313362596997889
4.45,0.2015654674169004,1.3398429624729455,1.0796793350195912,0.20280579545267832,0.3310079454134382
4.46,0.20144303627246643,1.3415044343836602,1.0794987215159437,0.20290076978312543,0.3306804260102938
4.47,0.20131992542354776,1.3431652359611443,1.0793177157601146,0.2029970759786869,0.33035370236971134
4.48,0.20119614068038555,1.3448253638361058,1.0791363222603931,0.20309470497329113,0.33002777535706923
4.49,0.20107168783710946,1.3464848146455688,1.078954545502202,0.20319364777679133,0.3297026458238509
4.5,0.2009465726716436,1.3481435850328327,1.078772389948206,0.20329389547441074,0.329378314607726
4.51,0.2008208009456138,1.3498016716474308,1.0785898600384212,0.20339543922619402,0.32905478253263076
4.5200000000000005,0.20069437840425583,1.3514590711450887,1.0784069601903237,0.20349827026646514,0.32873205040884795
4.53,0.2005673107763249,1.3531157801876836,1.0782236947989583,0.2036023799032915,0.3284101190330856
4.54,0.20043960377592782,1.3547717954447152,1.0780400682351245,0.2037077594981936,0.32808898919120755
4.55,0.20031126310603617,1.3564271135960984,1.0778560848418852,0.20381440042859478,0.3277686616632803
4.5600000000000005,0.2001822944474381,1.3580817313234994,1.0776717489456313,0.2039222941999911,0.3274491372085255
4.57,0.20005270346361895,1.359735645314203,1.077487064851225,0.2040314323943755,0.3271304165722499
4.58,0.19992249580125346,1.361388852261527,1.077302036841528,0.20414180666379436,0.32681250048671723
4.59,0.19979167709012555,1.3630413488647832,1.0771166691775076,0.20425340872980782,0.32649538967122843
4.6000000000000005,0.19966025294304937,1.364693131829243,1.0769309660983373,0.20436623038295515,0.32617908483220076
4.61,0.19952822895579125,1.3663441978660986,1.0767449318215008,0.20448026348222623,0.32586358666324683
4.62,0.199395610706993,1.3679945436924268,1.0765585705428948,0.20459549995453843,0.3255488958452524
4.63,0.19926240375809606,1.3696441660311531,1.076371886436931,0.20471193179421907,0.3252350130464537
4.64,0.19912861365326712,1.371293061611015,1.0761848836566377,0.2048295510624937,0.32492193892251425
4.65,0.19899424591932463,1.372941227166526,1.0759975663337626,0.20494834988697977,0.3246096741166008
4.66,0.1988593060656665,1.374588659437939,1.075809938578874,0.20506832046118612,0.3242982192594588
4.67,0.19872379958419908,1.3762353551712112,1.0756220044814622,0.2051894550440181,0.3239875749694868
4.68,0.19858773194926688,1.3778813111179684,1.0754337681100408,0.20531174595928803,0.32367774185281073
4.69,0.19845110861758392,1.3795265240354695,1.0752452335122469,0.20543518559523183,0.323368720503357
4.7,0.19831393502816583,1.3811709906865708,1.0750564047149427,0.2055597664040306,0.3230605115029255
4.71,0.1981762166022633,1.3828147078396915,1.0748672857243156,0.2056854809013384,0.3227531154212611
4.72,0.19803795874329652,1.3844576722687782,1.0746778805259778,0.20581232166581548,0.32244653281612556
4.73,0.19789916683679085,1.3860998807532707,1.074488193085067,0.20594028133866685,0.32214076423336774
4.74,0.1977598462503135,1.3877413300780663,1.074298227346345,0.20606935262318699,0.32183581020699376
4.75,0.19762000233341162,1.3893820170334872,1.0741079872342991,0.20619952828430974,0.3215316712592363
4.76,0.19747964041755106,1.3910219384152442,1.0739174766532387,0.20633080114816407,0.3212283479006234
4.7700000000000005,0.1973387658160567,1.3926610910244044,1.0737266994873962,0.20646316410163548,0.32092584063004603
4.78,0.19719738382405366,1.3942994716673554,1.0735356596010246,0.20659661009193273,0.3206241499348259
4.79,0.1970554997184098,1.3959370771557733,1.073344360838497,0.20673113212616065,0.3203232762907818
4.8,0.19691311875767914,1.3975739043065882,1.0731528070244027,0.20686672327089828,0.3200232201622956
4.8100000000000005,0.19677024618204664,1.399209949941951,1.0729610019636484,0.20700337665178267,0.31972398200237767
4.82,0.19662688721327373,1.4008452108892036,1.072768949441547,0.20714108545297716,0.3194255622527468
4.83,0.19648304705453576,1.4024796839827707,1.072576653221068,0.20727984285783146,0.3191279613514083
4.84,0.19633873089047793,1.404113366062229,1.0723841170457429,0.20741964210658745,0.3188311797253088
4.8500000000000005,0.196193943887247,1.4057462539708292,1.0721913446419038,0.2075604765402924,0.31853521778475036
4.86,0.1960486911923588,1.4073783445569168,1.0719983397166262,0.20770233955586093,0.31824007592913245
4.87,0.1959029779346495,1.4090096346739014,1.0718051059578242,0.2078452246056468,0.3179457545470186
4.88,0.1957568092242282,1.4106401211802269,1.0716116470343438,0.20798912519701912,0.3176522540162034
4.89,0.1956101901524305,1.4122698009393393,1.0714179665960566,0.20813403489194385,0.31735957470377835
4.9,0.19546312579177338,1.4138986708196586,1.0712240682739538,0.2082799473065698,0.3170677169661972
4.91,0.195315621195911,1.4155267276945458,1.0710299556802385,0.20842685611081965,0.31677668114934104
4.92,0.1951676813995917,1.417153968442276,1.070835632408419,0.20857475502798598,0.31648646758858257
4.93,0.19501931141861623,1.4187803899460065,1.0706411020334015,0.20872363783433184,0.31619707660884955
4.94,0.1948705162497969,1.4204059890937486,1.070446368111582,0.20887349835869634,0.31590850852468827
4.95,0.19472130087091824,1.4220307627783368,1.0702514341809384,0.20902433048210523,0.3156207636403261
4.96,0.19457167024069827,1.4236547078974016,1.0700563037611226,0.20917612813738598,0.3153338422497334
4.97,0.1944216292987513,1.4252778213533388,1.0698609803535508,0.20932888530878818,0.31504774463668483
4.98,0.1942711829655517,1.426900100053282,1.0696654674414963,0.20948259603160835,0.31476247107482064
4.99,0.19412033614239887,1.4285215409090728,1.069469768490179,0.20963725439181993,0.3144780218277066
5.0,0.1939690937113833,1.4301421408372337,1.0692738869468565,0.20979285452570795,0.3141943971488939
5.01,0.19381746053535356,1.4317618967589394,1.0690778262409146,0.20994939061950865,0.3139115972819783
5.0200000000000005,0.19366544145788495,1.4333808055999884,1.0688815897839563,0.21010685690905395,0.3136296224606585
5.03,0.19351304130324867,1.4349988642907758,1.0686851809698934,0.2102652476794206,0.3133484729087947
5.04,0.19336026487638255,1.4366160697662658,1.0684886031750338,0.2104245572645845,0.31306814884046535
5.05,0.19320711696286266,1.4382324189659634,1.0682918597581723,0.21058478004707973,0.3127886504600245
5.0600000000000005,0.19305360232887617,1.439847908833889,1.0680949540606786,0.21074591045766228,0.31250997796215807
5.07,0.19289972572119538,1.4414625363185487,1.0678978894065863,0.21090794297497883,0.3122321315319394
5.08,0.1927454918671527,1.4430762983729104,1.067700669102681,0.21107087212524037,0.3119551113448845
5.09,0.19259090547461696,1.4446891919543754,1.0675032964385882,0.21123469248190066,0.31167891756700666
5.1000000000000005,0.19243597123197068,1.4463012140247524,1.067305774686862,0.2113993986653395,0.3114035503548705
5.11,0.1922806938073579,1.4479123615502876,1.0671081071027975,0.2115649853313752,0.3111290098570361
5.12,0.1921250778444951,1.4495226315019616,1.0669102969229598,0.21173144710720773,0.3108552962220455
5.13,0.19196912797111376,1.4511320208548086,1.0667123473684363,0.21189877872052282,0.3105824095823707
5.14,0.19181284879629446,1.4527405265880964,1.0665142616439327,0.21206697495870055,0.3103103500595047
5.15,0.19165624490945402,1.4543481456853766,1.0663160429374863,0.21223603065329685,0.3100391177659076
5.16,0.19149932088032673,1.455954875134461,1.0661176944205515,0.21240594067970844,0.30976871280506313
5.17,0.19134208125894642,1.4575607119273961,1.0659192192480844,0.21257669995684222,0.30949913527153466
5.18,0.19118453057562954,1.4591656530604382,1.0657206205586267,0.2127483034467884,0.30923038525102053
5.19,0.19102667334095952,1.46076969553403,1.0655219014743904,0.21292074615449774,0.3089624628204094
5.2,0.19086851404577215,1.4623728363527748,1.0653230651013403,0.21309402312746295,0.3086953680478347
5.21,0.19071005716114187,1.4639750725254146,1.0651241145292785,0.2132681294554042,0.3084291009927288
5.22,0.19055130713836935,1.4655764010648045,1.0649250528319272,0.21344306026995855,0.3081636617058766
5.23,0.19039226840897006,1.46717681898789,1.064725883067011,0.21361881074437358,0.3078990502294688
5.24,0.19023294538466393,1.4687763233156828,1.06452660827634,0.213795376093205,0.3076352665971544
5.25,0.190073342457366,1.470374911073239,1.0643272314858918,0.21397275157201837,0.3073723108340933
5.26,0.1899134639991784,1.4719725792896345,1.064127755705893,0.2141509324770949,0.30711018295700765
5.2700000000000005,0.18975331436238305,1.4735693249979434,1.063928183930901,0.2143299141451414,0.30684888297423335
5.28,0.18959289787943567,1.4751651452352146,1.063728519139886,0.214509691953004,0.306588410885771
5.29,0.18943221886296097,1.4767600370424496,1.0635287642963107,0.21469026131738636,0.30632876668333575
5.3,0.18927128160574852,1.4783539974645807,1.0633289223482116,0.2148716176945716,0.3060699503504078
5.3100000000000005,0.18911009038075016,1.4799470235504488,1.0631289962282797,0.2150537565801485,0.3058119618622812
5.32,0.18894864944107823,1.4815391123527806,1.0629289888539404,0.21523667350874168,0.3055548011861133
5.33,0.18878696302000478,1.483130260928169,1.0627289031274323,0.2154203640537459,0.3052984682809726
5.34,0.18862503533096223,1.4847204663370492,1.062528741935888,0.21560482382706445,0.3050429630978875
5.3500000000000005,0.18846287056754468,1.4863097256436801,1.0623285081514127,0.21579004847885144,0.30478828557989285
5.36,0.1883004729035106,1.487898035916121,1.062128204631163,0.2159760336972584,0.30453443566207794
5.37,0.18813784649278648,1.4894853942262123,1.0619278342174256,0.21616277520818483,0.3042814132716323
5.38,0.18797499546947158,1.491071797649554,1.0617273997376955,0.21635026877503274,0.3040292183278921
5.39,0.18781192394784368,1.4926572432654859,1.0615269040047537,0.21653851019846548,0.3037778507423859
5.4,0.18764863601745763,1.4942417281560147,1.061326349816287,0.21672749527767857,0.30352731042393155
5.41,0.18748513574370337,1.4958252494059125,1.0611257399550174,0.21691721981448067,0.3032775972781151
5.42,0.18732142717929023,1.497407804105156,1.060925077189848,0.21710767970305234,0.3030287111955234
5.43,0.1871575143571124,1.4989893893473758,1.0607243642752757,0.21729887087369257,0.3027806520591418
5.44,0.18699340129013656,1.5005700022298107,1.0605236039514543,0.2174907892916307,0.30253341974452447
5.45,0.18682909197140887,1.5021496398532868,1.06032279894427,0.21768343095676454,0.30228701411984316
5.46,0.18666459037406208,1.5037282993221976,1.0601219519654186,0.21787679190340203,0.3020414350459351
5.47,0.1864999004513243,1.5053059777444837,1.0599210657124778,0.21807086820000599,0.30179668237635116
5.48,0.1863350261365285,1.5068826722316129,1.059720142868984,0.21826565594894243,0.30155275595740344
5.49,0.1861699713431229,1.5084583798985607,1.059519186104506,0.21846115128623192,0.3013096556282123
5.5,0.18600473996468259,1.51003309786379,1.0593181980747182,0.2186573503813047,0.30106738122075327
5.51,0.1858393358749218,1.511606823249233,1.059117181421476,0.21885424943675866,0.3008259325599032
5.5200000000000005,0.18567376292770754,1.513179553180271,1.0589161387728878,0.21905184468812092,0.3005853094634865
5.53,0.18550802495707397,1.5147512847857152,1.058715072743389,0.21925013240361263,0.30034551174232094
5.54,0.18534212577723772,1.5163220151977888,1.0585139859338142,0.21944910888391728,0.3001065392002626
5.55,0.18517606918261437,1.5178917415521076,1.0583128809314701,0.21964877046195203,0.2998683916342509
5.5600000000000005,0.18500985894783584,1.519460460987662,1.0581117603102077,0.21984911350264263,0.29963106883435314
5.57,0.18484349882776868,1.5210281706467979,1.0579106266304936,0.22005013440270157,0.29939457058380886
5.58,0.18467699255753353,1.5225948676751995,1.0577094824394828,0.2202518295904096,0.29915889665907314
5.59,0.18451034385252527,1.5241605492218708,1.0575083302710886,0.2204541955254004,0.29892404682986046
5.6000000000000005,0.18434355640843453,1.5257252124391183,1.057307172646054,0.22065722869844895,0.2986900208591875
5.61,0.18417663390126984,1.5272888544825327,1.057106012072023,0.22086092563126275,0.29845681850341577
5.62,0.184009579987381,1.5288514725109716,1.0569048510436103,0.2210652828762768,0.29822443951229405
5.63,0.1838423983034832,1.5304130636865434,1.056703692042471,0.22127029701645165,0.29799288362900006
5.64,0.18367509246668254,1.5319736251745886,1.0565025375373711,0.2214759646650749,0.29776215059018224
5.65,0.18350766607450192,1.5335331541436643,1.0563013899842562,0.22168228246556598,0.29753224012600066
5.66,0.1833401227049085,1.5350916477655263,1.0561002518263214,0.22188924709128413,0.2973031519601679
5.67,0.18317246591634176,1.5366491032151135,1.0558991254940793,0.22209685524534004,0.2970748858099895
