t,V_s,V_D,n,h,Na
2.8000000000000003,-38.831716836237426,-85.19317125395835,0.03448374427565847,0.9012659465689785,-17.12509067375158
2.81,-38.61264310580903,-85.18553471224755,0.035258137714999166,0.8999762567486643,-17.20462786889868
2.82,-38.3853204338134,-85.1774761513034,0.03606292354917577,0.8986527937369171,-17.284163381453677
2.83,-38.14897927126023,-85.16897971955521,0.03690035417766518,0.8972933241424519,-17.363697158078338
2.84,-37.90275102876152,-85.16002798905829,0.03777294448587221,0.8958953613929393,-17.4432291431903
2.85,-37.64565047630856,-85.15060173146257,0.03868351615817049,0.8944561227074058,-17.52275927872311
2.86,-37.37655761326689,-85.14067968919693,0.039635243348661836,0.8929724843241015,-17.60228750388467
2.87,-37.09419324449581,-85.13023827919879,0.040631713907329406,0.8914409209411119,-17.68181375485486
2.88,-36.797091110476,-85.1192512585184,0.04167699937345074,0.8898574354233031,-17.761337964453343
2.89,-36.48356475488358,-85.10768933420891,0.042775738260612754,0.8882174739520222,-17.84086006176171
2.9,-36.15166488892674,-85.09551967323391,0.0439332436778348,0.88651581346311,-17.920379971665625
2.91,-35.79913237757328,-85.08270536304809,0.04515562296050149,0.8847464334076007,-17.999897614358847
2.92,-35.42333878823509,-85.0692047395615,0.04644993050880172,0.8829023460634948,-18.07941290474117
2.93,-35.021217006596686,-85.05497059877553,0.047824349424588034,0.8809753856679731,-18.158925751726002
2.94,-34.58917966443739,-85.03994925975606,0.049288410574397916,0.8789559393578951,-18.23843605743093
2.95,-34.12302551382072,-85.02407945588904,0.05085325386812957,0.8768326021438314,-18.317943716228545
2.96,-33.6178357633434,-85.00729103284013,0.052531935327925175,0.8745917306346461,-18.397448613633014
2.97,-33.067865877400905,-84.9895034318396,0.054339780601111914,0.8722168587630187,-18.476950624988003
2.98,-32.46644502251306,-84.97062396075091,0.056294775410374066,0.8696879323273943,-18.55644961392721
2.99,-31.805915376801735,-84.95054594524606,0.05841794976603242,0.8669803100043487,-18.635945430610544
3.0,-31.077639087678833,-84.92914676164838,0.06073372909512725,0.8640634398306775,-18.715437909646784
3.0100000000000002,-30.27215764225565,-84.90628607403309,0.06327011550696492,0.8608991355095887,-18.794926867774286
3.02,-29.379587994429254,-84.88180459691047,0.06605855517695872,0.8574393694741296,-18.874412101290055
3.0300000000000002,-28.39036847404698,-84.85552398467232,0.06913326554717601,0.8536235655361033,-18.953893383345786
3.04,-27.296436254961737,-84.82724863666897,0.07252979208020026,0.8493755586326083,-19.033370461293007
3.0500000000000003,-26.09280725765158,-84.7967702662728,0.07628267095666118,0.8446008176513806,-19.11284305437587
3.06,-24.779307291071806,-84.76387583377523,0.08042236455603187,0.8391853669615628,-19.19231085218399
3.0700000000000003,-23.361961082279677,-84.72835865425476,0.0849720382467158,0.8329988933767368,-19.271773514296495
3.08,-21.85341903514822,-84.69003138762704,0.08994504718629173,0.8259053536236247,-19.351230671489343
3.09,-20.27203997736493,-84.64873851586879,0.09534386208377688,0.8177830737842123,-19.430681928624452
3.1,-18.639776885037403,-84.604365682093,0.1011605762052546,0.8085516594096973,-19.51012686901152
3.11,-16.979531521568084,-84.55684410462932,0.10737849600952894,0.7981964027750479,-19.589565059725224
3.12,-15.312771754577533,-84.50614984536836,0.11397410288044146,0.7867784914995605,-19.668996057229652
3.13,-13.657946495358544,-84.45229906338832,0.1209188891934484,0.7744252649363219,-19.748419412702255
3.14,-12.029805774995282,-84.39534103281666,0.12818092675082804,0.7613055866143935,-19.827834676649008
3.15,-10.43943185466399,-84.335350590086,0.13572621864675857,0.7476017445109311,-19.90724140262091
3.16,-8.894686525269993,-84.27242112759845,0.1435199017326007,0.733487234793787,-19.98663915003144
3.17,-7.40082046753081,-84.20665870052922,0.1515273110393769,0.7191139376205371,-20.06602748617392
3.18,-5.96108034064151,-84.13817738778603,0.15971487721992964,0.7046075018904063,-20.14540598759154
3.19,-4.5772348777061165,-84.06709580730363,0.16805082402378446,0.6900679744214853,-20.22477424095011
3.2,-3.249995652745527,-83.9935345883776,0.17650565309265936,0.6755729661543969,-20.30413184354763
3.21,-1.979337457831051,-83.91761459045185,0.18505242828689494,0.6611816034037938,-20.38347840356653
3.22,-0.7647345371353228,-83.83945567975901,0.19366688965839374,0.6469383203960262,-20.46281354015077
3.23,0.39466903556138955,-83.7591759137878,0.20232743511543366,0.6328761207819545,-20.542136883367068
3.24,1.4999381756634194,-83.67689101607823,0.21101500871994996,0.619019216827963,-20.62144807409424
3.25,2.552261790847646,-83.59271405751036,0.21971292890108018,0.6053850981558917,-20.700746763870253
3.2600000000000002,3.5528936635449835,-83.50675528057921,0.22840668411964518,0.5919861229416662,-20.780032614718817
3.27,4.503111863430764,-83.41912202286176,0.2370837158268677,0.5788307307794652,-20.85930529896956
3.2800000000000002,5.404191324912276,-83.32991870814624,0.2457332025360243,0.5659243627530909,-20.938564499081696
3.29,6.2573855885239364,-83.23924688202816,0.25434585427996304,0.5532701614443434,-21.017809907477634
3.3000000000000003,7.063915202249985,-83.14720527769,0.26291372200153357,0.54086950151941,-21.097041226390093
3.31,7.824960641565431,-83.05388989934919,0.27143002487925383,0.5287223956314233,-21.176258167725763
3.3200000000000003,8.541658431849818,-82.95939411628795,0.27988899612332574,0.5168278058542752,-21.25546045294619
3.33,9.21509951807467,-82.86380876200074,0.2882857467406299,0.5051838835263464,-21.334647812966498
3.34,9.846329167517403,-82.76722223465673,0.29661614619837173,0.49378815519720654,-21.413819988071815
3.35,10.436347899804497,-82.66972059624804,0.3048767185508395,0.482637667881412,-21.49297672785085
3.36,10.986113131512942,-82.57138766897724,0.3130645523110646,0.4717291025274744,-21.5721177911458
3.37,11.496541279677752,-82.47230512758563,0.321177222550718,0.4610588629477142,-21.65124294601777
3.38,11.968510086124185,-82.37255258672924,0.32921272375563515,0.4506231471411331,-21.730351969726765
3.39,12.402861109093212,-82.27220768338327,0.3371694119035703,0.44041800353765126,-21.80944464872497
3.4,12.800402263911081,-82.17134615396559,0.3450459545777983,0.43043937596233883,-21.88852077866216
3.41,13.161910354761943,-82.0700419061094,0.35284128800983006,0.4206831396309741,-21.96758016440245
3.42,13.48813354685626,-81.96836708519822,0.3605545800240221,0.41114513028464106,-22.046622620050893
3.43,13.779793760566134,-81.8663921358299,0.3681851980639242,0.4018211676284928,-22.125647968989085
3.44,14.037588970990322,-81.76418585842931,0.37573268164413076,0.39270707409878564,-22.204656043918533
3.45,14.26219537486541,-81.6618154611053,0.38319671830986096,0.3837986906701298,-22.283646686910853
3.46,14.454269440368378,-81.55934660713018,0.39057712279531676,0.3750918897367005,-22.36261974946361
3.47,14.614449892892049,-81.45684345856529,0.3978738195032448,0.36658258389121323,-22.4415750925611
3.48,14.743359472345777,-81.35436871545326,0.40508682612613073,0.35826673614656873,-22.520512586738537
3.49,14.841606680529413,-81.251983651845,0.4122162406639672,0.3501403650268297,-22.599432112149582
3.5,14.909787315671064,-81.14974814808174,0.4192622287141807,0.3421995517302334,-22.678333558635266
3.5100000000000002,14.9484859696495,-81.04772072012705,0.42622501353241105,0.33444044355149005,-22.757216825794618
3.52,14.95827735946497,-80.94595854589417,0.43310486618196764,0.32685925867584215,-22.836081823054773
3.5300000000000002,14.93972759572092,-80.84451748895346,0.43990209773925854,0.31945228865964653,-22.91492846974084
3.54,14.893395323393463,-80.74345211968077,0.4466170515711338,0.3122159016914547,-22.99375669514416
3.5500000000000003,14.819832787434589,-80.64281573402782,0.4532500971107513,0.305146544463598,-23.072566438588858
3.56,14.719586797784457,-80.54266037038161,0.45980162368936134,0.2982407445244989,-23.15135764949473
3.5700000000000003,14.593199618635703,-80.44303682432015,0.46627203546034485,0.29149511179447224,-23.23013028743714
3.58,14.441209773562232,-80.34399466173666,0.472661746370747,0.2849063404259069,-23.30888432220212
3.59,14.264152779853962,-80.24558223021913,0.4789711759239565,0.2784712101880412,-23.387619733836967
3.6,14.062561812792465,-80.1478466691473,0.48520074496324705,0.272186588141889,-23.466336512694753
3.61,13.836968304280155,-80.05083391823648,0.49135087208977984,0.2660494300480156,-23.545034659473192
3.62,13.587902483220466,-79.95458872512556,0.49742197003227284,0.2600567820927437,-23.623714185246204
3.63,13.315893858606701,-79.85915465173858,0.5034144424230156,0.25420578257681065,-23.702375111488507
3.64,13.021471651290415,-79.76457407972711,0.5093286806955287,0.2484936638114794,-23.781017470092326
3.65,12.705165177584087,-79.67088821503795,0.5151650611439125,0.24291775421082443,-23.85964130337571
3.66,12.36750418912831,-79.57813709171553,0.5209239421146291,0.23747548062327523,-23.93824666408224
3.67,12.009019172349538,-79.48635957501791,0.5266056613098865,0.23216437094978198,-24.01683361537147
3.68,11.630241610447309,-79.39559336391389,0.5322105331900753,0.22698205709287086,-24.0954022307997
3.69,11.23170421112727,-79.30587499303394,0.5377388464635037,0.2219262782990306,-24.173952594290313
3.7,10.813941098054302,-79.21723983406049,0.543190861670343,0.216994885025845,-24.252484800091402
3.71,10.377488017844188,-79.12972209734971,0.548566808725401,0.21218584254491227,-24.330998952739424
3.72,9.922882461808586,-79.0433548322349,0.553866884705661,0.2074972362335615,-24.409495166986275
3.73,9.450663764992832,-78.9581699269663,0.5590912516886479,0.20292727700521132,-24.487973567721184
3.74,8.961373236226848,-78.87419810917456,0.5642400345508878,0.1984743066589306,-24.566434289898133
3.75,8.455554298974164,-78.79146894661591,0.5693133188660701,0.1941368047551001,-24.644877478442094
3.7600000000000002,7.933752477452653,-78.71001084530668,0.5743111490571746,0.18991339568036728,-24.72330328813176
3.77,7.39651555944755,-78.62985105041548,0.5792335265255159,0.1858028568222211,-24.801711883492587
3.7800000000000002,6.8443935997110295,-78.55101564478426,0.5840804078962378,0.18180412702107082,-24.880103438661454
3.79,6.2779389887329975,-78.47352954822114,0.588851703585666,0.17791631650082151,-24.95847813724297
3.8000000000000003,5.697706507155059,-78.39741651660044,0.5935472764066537,0.17413871732253905,-25.036836172155912
3.81,5.104253351746715,-78.32269914053883,0.5981669403027208,0.17047081435039396,-25.115177745467136
3.8200000000000003,4.498139208251147,-78.2493988444721,0.6027104596670598,0.16691229789203643,-25.193503068211108
3.83,3.879926261235882,-78.17753588499694,0.6071775483040069,0.1634630762467318,-25.271812360200336
3.84,3.250179258073998,-78.10712934955022,0.6115678693768437,0.16012328948368426,-25.350105849821826
3.85,2.6094655343061706,-78.03819715472817,0.615881034991817,0.15689332402341577,-25.42838377382198
3.86,1.9583550506594898,-77.97075604461418,0.6201166065399766,0.1537738266007362,-25.506646377080322
3.87,1.2974204273709382,-77.90482158894717,0.6242740951105415,0.15076571982040313,-25.584893912370564
3.88,0.6272369690644681,-77.84040818113782,0.6283529619617086,0.14787021864972913,-25.66312664010941
3.89,-0.05161734386233341,-77.77752903656442,0.6323526199509707,0.14508883949183704,-25.741344828098033
3.9,-0.7385618264385898,-77.71619619033551,0.6362724346327229,0.14242341853822044,-25.81954875124665
3.91,-1.4330131001233346,-77.65642049513612,0.6401117256860337,0.13987612541159333,-25.897738691289934
3.92,-2.1343852706231115,-77.59821161963698,0.6438697679344209,0.13744945969733982,-25.975914936498373
3.93,-2.842089943963975,-77.54157804656724,0.6475457931861678,0.1351462667862977,-26.0540777813686
3.94,-3.5555364453590577,-77.48652707121909,0.6511389913048798,0.1329697333860735,-26.132227526310942
3.95,-4.274132087345966,-77.43306480037239,0.654648511114972,0.13092338094249348,-26.210364477324966
3.96,-4.997282544923953,-77.38119615180632,0.6580734608140681,0.12901105085257894,-26.28848894566741
3.97,-5.724392384318105,-77.33092485470077,0.6614129076259866,0.127236878730834,-26.366601247510214
3.98,-6.454865766395078,-77.28225345127153,0.6646658765374085,0.12560525690730712,-26.444701703591246
3.99,-7.188107364499839,-77.23518329992774,0.6678313479228912,0.12412078327616552,-26.522790638858215
4.0,-7.9235235470996015,-77.18971458051102,0.6709082538271751,0.12278819436210466,-26.60086838210611
4.01,-8.660523872245902,-77.14584630215764,0.6738954727364517,0.12161228146141458,-26.67893526560951
4.0200000000000005,-9.398522965274951,-77.10357631465705,0.6767918226150192,0.12059778841481651,-26.756991624750686
4.03,-10.13694269131754,-77.06290132270951,0.6795960526982676,0.11974929704044862,-26.835037797645704
4.04,-10.8752150324899,-77.02381690753474,0.6823068324785337,0.1190710864909047,-26.913074124767913
4.05,-11.612785250338723,-76.98631755230817,0.68492273989292,0.11856698901615807,-26.991100948572747
4.0600000000000005,-12.349115553376688,-76.95039667455362,0.6874422481497784,0.11824024072834376,-27.069118613126875
4.07,-13.083689354503433,-76.91604666721273,0.6898637109614677,0.11809332912626494,-27.147127463740283
4.08,-13.816015934041637,-76.88325894777812,0.6921853471483623,0.11812784912950193,-27.225127846605986
4.09,-14.545635509741626,-76.85202401778035,0.6944052251685113,0.1183443821622822,-27.303120108451374
4.1,-15.272124508714427,-76.82233153175491,0.6965212484990391,0.11874240936852279,-27.381104596202015
4.11,-15.99510100537977,-76.79417037669931,0.6985311419497071,0.11932025773728583,-27.45908165666067
4.12,-16.714230015965022,-76.76752876272059,0.7004324406869815,0.12007510337598089,-27.53705163620741
4.13,-17.429228399611162,-76.74239432295431,0.702222482792052,0.12100302496812611,-27.61501488052201
4.14,-18.13986941523932,-76.7187542230803,0.7038984052302085,0.12209910419514677,-27.692971734328538
4.15,-18.845986103008897,-76.69659527851194,0.7054571469460754,0.1233575881339857,-27.77092254117296
4.16,-19.54747385644112,-76.67590407652054,0.7068954573805528,0.1247720720932633,-27.848867643226253
4.17,-20.244291785525046,-76.6566671038888,0.7082099123636546,0.1263357257167759,-27.926807381119744
4.18,-20.93646231559565,-76.63887087204431,0.7093969401521324,0.12804150905271508,-28.00474209381561
4.19,-21.62406966269585,-76.62250204319898,0.710452854867367,0.12988240177245047,-28.0826721185057
4.2,-22.307256391077196,-76.60754754973456,0.7113739011729009,0.13185160408279537,-28.160597790545488
4.21,-22.98621840105821,-76.59399470304163,0.7121563092199802,0.13394270020591892,-28.238519443416468
4.22,-23.661198324031652,-76.58183129506075,0.7127963593023521,0.1361498042976837,-28.316437408718016
4.23,-24.33247718352339,-76.57104567937255,0.7132904577994212,0.1384676416405534,-28.394352016183078
4.24,-25.00036460593853,-76.56162683703423,0.7136352214472881,0.1408916072377056,-28.472263593714047
4.25,-25.665187450875436,-76.55356442201641,0.7138275710757762,0.1434177754918598,-28.550172467438497
4.26,-26.32727723392577,-76.54684877805614,0.7138648301466066,0.14604288092053383,-28.62807896176831
4.2700000000000005,-26.98695631916305,-76.54147093457537,0.7137448281243586,0.1487642695553169,-28.70598339947021
4.28,-27.644523230616805,-76.53742257058366,0.7134660044001196,0.1515798275289849,-28.783886101730385
4.29,-28.30023775993158,-76.53469594908441,0.7130275050526316,0.15448790039089302,-28.861787388204554
4.3,-28.954305280067167,-76.53328382572316,0.7124292808232477,0.157487185200514,-28.93968757706944
4.3100000000000005,-29.606863212049788,-76.53317931918428,0.7116721538565159,0.1605766474412449,-29.01758698501638
4.32,-30.257967273198286,-76.53437576381494,0.7107578842928219,0.16375540505250855,-29.095485927249324
4.33,-30.90758085715838,-76.53686653277856,0.70968920125774,0.1670226354603845,-29.173384717423538
4.34,-31.555568051843892,-76.54064484708563,0.7084698049107727,0.17037748381967457,-29.251283667542598
4.3500000000000005,-32.20169001949659,-76.54570357361206,0.7071043400867754,0.17381898014651515,-29.329183087813966
4.36,-32.84560530776977,-76.55203501818059,0.705598342495926,0.17734596253405852,-29.407083286464065
4.37,-33.486876616816126,-76.55963072735516,0.7039581427947578,0.18095702250243711,-29.48498456949144
4.38,-34.1249815349442,-76.56848131018253,0.7021907499447655,0.18465046000255572,-29.5628872403873
4.39,-34.759327691539255,-76.57857628487237,0.7003037122800562,0.18842425533855722,-29.640791599813817
4.4,-35.38927134025173,-76.58990395982617,0.6983049641253538,0.19227605675935075,-29.71869794525484
4.41,-36.01413809770123,-76.60245135452139,0.6962026667622634,0.19620318328344707,-29.79660657064552
4.42,-36.6332443797279,-76.61620416275139,0.6940050522763563,0.20020264126022402,-29.87451776599085
4.43,-37.24591796192974,-76.63114676033251,0.6917202789003809,0.20427115319252528,-29.9524318169857
4.44,-37.851516307777324,-76.64726224958888,0.689356303587099,0.2084051948156103,-30.030349004646716
4.45,-38.44944194128026,-76.66453253831668,0.6869207752710313,0.21260103889256443,-30.10826960496383
4.46,-39.03915475417878,-76.68293844011743,0.6844209474131943,0.21685480147911307,-30.186193888574657
4.47,-39.62017944007286,-76.70245980939313,0.6818636215503213,0.2211624923974823,-30.26412212047678
4.48,-40.19210964346265,-76.72307567376875,0.6792551091613086,0.22552006077373796,-30.342054559779896
4.49,-40.75460951745804,-76.74476437480732,0.6766012099327172,0.2299234392495342,-30.419991459488617
4.5,-41.307412103657754,-76.76750371123156,0.6739072093660179,0.2343685844943018,-30.49793306632631
4.51,-41.850315226379955,-76.79127107390067,0.6711778922961366,0.2388515111951887,-30.575879620605026
4.5200000000000005,-42.38317688956968,-76.81604357090953,0.6684175609833194,0.24336832167488875,-30.65383135612204
4.53,-42.905909403499656,-76.84179814394845,0.6656300623988619,0.247915230437647,-30.731788500090595
4.54,-43.41847298721451,-76.8685116709253,0.6628188208935257,0.2524885829030995,-30.80975127310453
4.55,-43.92086956025995,-76.89616105371266,0.6599868723248581,0.257084868945907,-30.88771988913157
4.5600000000000005,-44.41313678585495,-76.92472329703749,0.6571368981770074,0.2617007336001351,-30.96569455552242
4.57,-44.8953425291246,-76.95417556983753,0.6542712601123892,0.26633298200933825,-31.043675473051724
4.58,-45.36757949034206,-76.9844952671257,0.6513920333569483,0.27097858484454607,-31.121662835956144
4.59,-45.82996043082453,-77.01566006144651,0.6485010379278703,0.2756346811676987,-31.199656831988644
4.6000000000000005,-46.28261532553698,-77.04764790690274,0.6455998659080605,0.280298567248382,-31.277657642551343
4.61,-46.72568593942392,-77.08043711176157,0.642689912881004,0.28496770609418615,-31.355665442711647
4.62,-47.15932533848794,-77.11400631581282,0.639772393662763,0.28963971134300165,-31.433680401365507
4.63,-47.58369371026658,-77.14833453569594,0.6368483700481422,0.2943123491411774,-31.511702681295294
4.64,-47.9989563363936,-77.18340117571809,0.6339187701344124,0.2989835316808449,-31.589732439277526
4.65,-48.40528248717585,-77.21918602476596,0.6309844028256973,0.30365130864010487,-31.667769826213352
4.66,-48.802843466443534,-77.25566926782314,0.6280459759354198,0.3083138615550269,-31.745814987233974
4.67,-49.191811787964554,-77.29283148509212,0.625104107359488,0.3129694968286673,-31.82386806181882
4.68,-49.57235988879278,-77.33065365479507,0.6221593391403273,0.31761663916839955,-31.901929183910394
4.69,-49.94465953107824,-77.36911714944176,0.6192121469024346,0.32225382465936014,-31.979998482033682
4.7,-50.30888114615097,-77.4082037330476,0.616262949108436,0.32687969443186865,-32.058076079415315
4.71,-50.66519325102774,-77.44789555754784,0.6133121159381091,0.3314929881859766,-32.136162094101856
4.72,-51.013762216417994,-77.48817515629796,0.6103599749617107,0.33609253837555203,-32.21425663907694
4.73,-51.354751580538725,-77.5290254414275,0.6074068207515945,0.3406772637594861,-32.29235982237953
4.74,-51.68832238477606,-77.5704296924766,0.6044529151492047,0.3452461649488549,-32.370471747218716
4.75,-52.014632483695245,-77.61237155394822,0.6014984969295054,0.349798317925799,-32.4485925120915
4.76,-52.33383678329914,-77.65483502576207,0.5985437821012352,0.35433287037194294,-32.5267222108918
4.7700000000000005,-52.64608686676719,-77.69780445785695,0.5955889707960776,0.35884903569195725,-32.604860933028014
4.78,-52.951531184610424,-77.74126454137402,0.5926342474748852,0.3633460899390222,-32.683008763527404
4.79,-53.250314834176415,-77.78520030229497,0.589679786157678,0.367823366414398,-32.76116578315158
4.8,-53.542579704590345,-77.82959709345103,0.5867257506594821,0.3722802530274974,-32.83933206849729
4.8100000000000005,-53.82846437299473,-77.87444058743503,0.5837722984127027,0.37671618753296326,-32.917507692108714
4.82,-54.10810421990522,-77.91971676927292,0.5808195807153745,0.3811306552183602,-32.995692722573786
4.83,-54.381631403073634,-77.96541192910215,0.5778677453966548,0.38552318485693815,-33.07388722463253
4.84,-54.64917497601803,-78.01151265549741,0.5749169365564517,0.38989334709794116,-33.15209125926638
4.8500000000000005,-54.91086083609299,-78.05800582770905,0.5719672979760331,0.3942407496565606,-33.23030488381321
4.86,-55.16681177616085,-78.1048786086715,0.5690189742229971,0.3985650345667288,-33.308528152065286
4.87,-55.417147739683934,-78.15211844003552,0.5660721068809729,0.4028658800434349,-33.38676111432723
4.88,-55.66198570726024,-78.19971303351849,0.5631268396227124,0.4071429939770366,-33.46500381754675
4.89,-55.901439765069846,-78.24765036437472,0.5601833187492198,0.4113961118165138,-33.543256305406196
4.9,-56.13562127061313,-78.29591866795059,0.5572416902325923,0.4156249984338852,-33.621518618372114
4.91,-56.36463884427896,-78.3445064306058,0.554302103079155,0.41982944276813305,-33.699790793821116
4.92,-56.58859843926616,-78.39340238368496,0.5513647095744887,0.42400925614794027,-33.77807286612546
4.93,-56.807603445988406,-78.44259550081215,0.5484296631259384,0.42816427388285966,-33.85636486669698
4.94,-57.02175473364664,-78.49207498905933,0.5454971205198125,0.4322943508397412,-33.93466682410779
4.95,-57.231150717791145,-78.54183028339517,0.5425672419726709,0.4363993601156699,-34.01297876417024
4.96,-57.43588742569684,-78.59185104441745,0.5396401895778825,0.4404791943201532,-34.09130070997732
4.97,-57.63605856586314,-78.64212714995406,0.5367161287479465,0.44453376198556566,-34.169632682016825
4.98,-57.831755590746646,-78.69264869002387,0.5337952281280415,0.4485629865444578,-34.24797469824536
4.99,-58.02306774069711,-78.74340596471666,0.5308776585355723,0.45256680719681436,-34.32632677412729
5.0,-58.21008212215323,-78.79438947671612,0.5279635936934797,0.4565451763029755,-34.4046889227378
5.01,-58.39288376786057,-78.84558992625361,0.5250532102208694,0.4604980582852298,-34.48306115483673
5.0200000000000005,-58.57155566081175,-78.8969982099337,0.5221466866715149,0.46442543071321685,-34.56144347889548
5.03,-58.74617882630605,-78.94860541262041,0.5192442041853828,0.46832728156398634,-34.639835901208265
5.04,-58.91683238438038,-79.00040280330826,0.5163459462293691,0.47220360866401745,-34.71823842595499
5.05,-59.08359359804148,-79.05238183132154,0.5134520983020144,0.4760544192701353,-34.796651055259844
5.0600000000000005,-59.24653788724197,-79.10453412460151,0.5105628476757161,0.47987973026709474,-34.87507378922212
5.07,-59.40573890824812,-79.15685148407313,0.5076783830388973,0.48367956723444716,-34.953506625999275
5.08,-59.561268597980096,-79.20932588027695,0.5047988940972689,0.4874539642659255,-35.03194956186013
5.09,-59.71319721309028,-79.26194945021136,0.5019245712469044,0.49120296378146944,-35.11040259123506
5.1000000000000005,-59.861593402153076,-79.31471448852935,0.4990556073510231,0.49492661243129593,-35.18886570683087
5.11,-60.00652422603928,-79.36761344813054,0.49619219589922253,0.4986249636203069,-35.2673388996383
5.12,-60.14805519435497,-79.42063893762324,0.49333453041842934,0.5022980777789081,-35.34582215897515
5.13,-60.286250310376154,-79.47378371707836,0.4904828045841918,0.5059460213851923,-35.42431547254855
5.14,-60.421172125008034,-79.52704069277102,0.4876372128097348,0.5095688651471473,-35.50281882652717
5.15,-60.552881765972025,-79.58040291515852,0.4847979495413315,0.5131666845656389,-35.58133220557836
5.16,-60.68143896932755,-79.63386357646495,0.48196520875376514,0.5167395601611092,-35.65985559290926
5.17,-60.806902118552436,-79.68741600717493,0.4791391839321509,0.5202875768429491,-35.73838897031925
5.18,-60.92932828539825,-79.7410536723949,0.47632006809865474,0.5238108231986494,-35.81693231825189
5.19,-61.048773261183086,-79.79477016919398,0.4735080535307357,0.5273093914027199,-35.89548561583802
5.2,-61.16529158536639,-79.84855922419204,0.47070333142511084,0.5307833772570736,-35.97404884093626
5.21,-61.27893657875112,-79.90241469060908,0.46790609177999687,0.5342328798392113,-36.052621970177576
5.22,-61.38976037945192,-79.95633054522591,0.46511652332237574,0.5376580010453191,-36.13120497901118
5.23,-61.497813972333894,-80.0103008857823,0.46233481332979365,0.5410588454028171,-36.209797841745285
5.24,-61.6031472123332,-80.06431992878595,0.45956114735493997,0.5444355201334417,-36.288400531582724
5.25,-61.705808854450204,-80.11838200688823,0.45679570910956313,0.5477881348781446,-36.36701302066146
5.26,-61.80584658536986,-80.17248156615071,0.45403868036242817,0.5511168013888038,-36.445635280095054
5.2700000000000005,-61.90330705186371,-80.22661316353471,0.45129024081611124,0.5544216333074683,-36.52426728001078
5.28,-61.99823587917121,-80.2807714650742,0.4485505678836176,0.5577027462514443,-36.60290898958106
5.29,-62.09067769848381,-80.33495124343777,0.4458198365869664,0.5609602575904696,-36.68156037706001
5.3,-62.18067617703523,-80.3891473753508,0.4430982194715182,0.5641942861486708,-36.760221409821774
5.3100000000000005,-62.26827404470565,-80.44335483924647,0.4403858865079327,0.5674049519932798,-36.83889205439603
5.32,-62.35351310229332,-80.49756871407942,0.43768300487918593,0.5705923767316196,-36.91757227648958
5.33,-62.43643424915612,-80.55178417693111,0.43498973891317805,0.5737566832458952,-36.99626204102187
5.34,-62.517077503714695,-80.60599650107373,0.4323062499777569,0.5768979956184201,-37.07496131215479
5.3500000000000005,-62.595482022946136,-80.66020105410738,0.42963269638050616,0.580016439073268,-37.15367005332134
5.36,-62.67168613015486,-80.71439329557226,0.4269692333187955,0.5831121396898059,-37.23238822726035
5.37,-62.745727371610556,-80.76856877270949,0.42431601298050525,0.5861852233463878,-37.311115796072954
5.38,-62.81764247733854,-80.82272312240524,0.4216731841872039,0.5892358171754617,-37.38985272120522
5.39,-62.88746739488363,-80.87685206844193,0.4190408924031058,0.59226404908839,-37.46859896348638
5.4,-62.95523731057297,-80.93095141956306,0.41641927969295567,0.5952700476188315,-37.54735448315709
5.41,-63.02098666599378,-80.98501706785464,0.41380848466647147,0.5982539418816698,-37.62611923989374
5.42,-63.08474917550169,-81.03904498707098,0.4112086424286206,0.6012158615033505,-37.70489319283318
5.43,-63.14655788064916,-81.09303122863993,0.40861988452800535,0.6041559357576508,-37.783676300627995
5.44,-63.20644512914971,-81.14697192243965,0.4060423389275549,0.6070742943054287,-37.86246852143859
5.45,-63.2644425845781,-81.20086327564505,0.4034761299746571,0.6099710672717898,-37.94126981295064
5.46,-63.32058125144759,-81.25470157061329,0.40092137837403397,0.6128463849884772,-38.020080132404956
5.47,-63.374891489390826,-81.30848316346615,0.39837820116902395,0.615700377962205,-38.098899436618005
5.48,-63.42740302673196,-81.36220448272014,0.39584671172905017,0.6185331768493859,-38.177727682001574
5.49,-63.4781449944328,-81.41586202656485,0.3933270196361047,0.6213449120623707,-38.256564824601426
5.5,-63.52714593992361,-81.46945236149007,0.3908192306770533,0.6241357137305831,-38.33541082011674
5.51,-63.5744338106155,-81.52297212294239,0.3883234469938788,0.6269057121988294,-38.41426562389085
5.5200000000000005,-63.62003598190897,-81.57641801302094,0.38583976700972866,0.629655037726163,-38.49312919094351
5.53,-63.66397926947817,-81.62978679922915,0.3833682854383575,0.632383820461187,-38.57200147598823
5.54,-63.70628994104306,-81.68307531326778,0.38090909329926237,0.6350921904220246,-38.6508824334488
5.55,-63.74699373482924,-81.7362804493735,0.3784622778674125,0.6377802773724314,-38.729772017483064
5.5600000000000005,-63.786115889909325,-81.78939916184551,0.3760279225062165,0.6404482105158095,-38.80867018201948
5.57,-63.823681124113435,-81.8424284661884,0.3736061070196353,0.6430961189759924,-38.887576880736106
5.58,-63.859713656215405,-81.89536543721233,0.37119690756722457,0.6457241316079125,-38.96649206708789
5.59,-63.89423721803029,-81.94820720783422,0.3688003966796531,0.6483323769571463,-39.045415694322834
5.6000000000000005,-63.927275064633264,-82.00095096801397,0.3664166432935158,0.6509209832446611,-39.12434771549582
5.61,-63.95884998574738,-82.05359396361222,0.3640457127691177,0.6534900783346465,-39.20328808348379
5.62,-63.98898433492312,-82.1061334939779,0.3616876666614435,0.6560397894751612,-39.28223675102203
