t,V,K_o,K_i,Na_i,Ca_i,x,m,h,Ca_ds,d,f,f2,f2ds,s,r,Ca_up,Ca_rel,ActFrac,ProdFrac,Ca_Calmod,Ca_Trop
1.45,-86.14677790662837,5.286425827277955,140.20764498345739,6.8408486383702565,2.991699666618865e-05,2.52958143252132e-09,0.004026404532181056,0.9751673102404014,7.306743333249815e-07,3.2061041596583137e-12,0.9999976435037677,0.9983087479438084,0.9985463730508335,0.9943175050965639,2.455708428040356e-05,0.28596077375242285,0.2668926928749774,0.00974387839015904,0.6148630546744646,0.001133806316965125,0.0007377396342305292
1.46,-86.15304039441762,5.2860850189662365,140.20857316427475,6.839983667406962,2.9849147567037862e-05,2.5263769711807466e-09,0.004023016206624681,0.9752020794216183,6.611420046671512e-07,3.1994163002804587e-12,0.9999976464338152,0.9983255761799615,0.9986841258699104,0.9944733873649876,2.4541579717111322e-05,0.2857908747321126,0.26677483216867015,0.009720390110383385,0.6141099239987099,0.0011313348349898393,0.000736065495961458
1.47,-86.15906985883717,5.285746185835796,140.2095016745364,6.839117184967515,2.978437956289383e-05,2.523219261225764e-09,0.0040197564259448915,0.9752360460943419,5.982261956931951e-07,3.1929896760626794e-12,0.9999976492557671,0.9983422369723794,0.9988088675070793,0.9946250135764276,2.452660622128074e-05,0.28562459516057465,0.2666589751767408,0.009699586102969225,0.6133236610367434,0.0011289097456033106,0.0007344568125319821
1.48,-86.16480713183344,5.285409347158352,140.210430487175,6.838249290790839,2.972332803919231e-05,2.5201472054609304e-09,0.004016656868746573,0.9752688192239365,5.412976260619254e-07,3.186885787983712e-12,0.9999976519418207,0.9983587319871499,0.9989218192926052,0.9947724956007973,2.4512316256502704e-05,0.2854621420967692,0.2665446929638928,0.009681581676071083,0.6125143437643857,0.0011265621221502992,0.0007329306538988459
1.49,-86.17020444543688,5.285074529004709,140.21135956944144,6.837380101248733,2.9666491864322902e-05,2.5171942377139937e-09,0.004013742967390799,0.975300070084091,4.897867179658094e-07,3.1811535597136135e-12,0.9999976544695945,0.9983750628737845,0.9990240893177222,0.9949159420326142,2.4498833997646007e-05,0.2853036348078028,0.2664315760595659,0.009666424569572925,0.6116918183832669,0.0011243184934903929,0.0007315007701093711
1.5,-86.17522523081503,5.28474176271529,140.21228888411804,6.836509745398861,2.961423854903324e-05,2.5143881760420568e-09,0.0040110340879377605,0.9753295325430166,4.431778371183857e-07,3.1758299633162364e-12,0.999997656821972,0.9983912312653863,0.9991166829099812,0.9950554584369418,2.4486255785252668e-05,0.28514911104998325,0.2663192407305513,0.00965410144909982,0.6108655067157954,0.0011222007413714387,0.0007301776537306878
1.51,-86.17984359814552,5.284411083437898,140.21321839068725,6.8356383612381855,2.956680935141689e-05,2.51175127400966e-09,0.004008543745168282,0.9753570013998878,4.010043215700634e-07,3.1709401017970195e-12,0.999997658986899,0.9984072387788091,0.9992005117757617,0.995191147558437,2.4474651313911614e-05,0.28499853487492927,0.26620733355035486,0.00964454438090562,0.6100442522268243,0.001120226154098719,0.000728968693823514
1.52,-86.18404345711959,5.284082528740812,140.21414804644635,6.834766092150306,2.9524332844548913e-05,2.5093003813915656e-09,0.0040062801815715626,0.975382329638761,3.62843929216173e-07,3.1664993768871697e-12,0.9999976609569426,0.9984230870148134,0.9992764024226853,0.9953231095066338,2.446406522911531e-05,0.28485180496928336,0.26609553500910477,0.009637638372084702,0.6092361900273214,0.0011184075604322545,0.0007278783593107113
1.53,-25.564428062908853,5.29118289429543,140.20899895267175,6.839031685179901,0.000262549460473063,0.03495281285726393,0.8431460360788948,4.677417418092621e-05,0.007616435745058981,0.015750405173126723,0.8611732799856394,0.998438777552967,0.9100676009787234,0.95641573316635,0.13009437509996377,0.29750824360142003,0.25206084506277765,0.11692949055764243,0.6719561806795946,0.002004596928742007,0.002576631961615371
1.54,-53.6180235547285,5.293447472414742,140.20776434257547,6.839956493767284,0.0002232682734143618,0.02505578355899736,0.2056994482623253,0.004330732264924186,0.006909862701677786,1.8014813434016604e-07,0.9819210296718203,0.9984543119454264,0.7670748725808875,0.9552202957994045,0.005826724085844071,0.3263703132585958,0.21480801059677979,0.01542294565666638,0.9744096287940401,0.005055542195347442,0.005961537447551422
1.55,-66.47493197445718,5.2946417528316685,140.20739470079226,6.840922356231893,0.0001603686458678268,0.01643539777993188,0.050743638275663486,0.03628135363527486,0.006252303706257646,2.3646760111958525e-09,0.9996006784254704,0.9984696917799533,0.6520054474939181,0.955382874582573,0.0004464718468313181,0.3238104267299877,0.21981060484108023,0.0047055549094025435,0.9885315021628844,0.005211845008240383,0.004280298866833807
1.56,-74.21641264404683,5.295481915359552,140.20730833403937,6.841891122345,0.0001255587160386432,0.010220401458959123,0.019357321601359903,0.139860145286668,0.005657318354531864,1.7494134380600776e-10,0.9999668596673309,0.9984849185870646,0.5599525014686646,0.9558152968237266,0.00011007262705215954,0.31642432599762566,0.22439354629634145,0.005277894450264035,0.9867060870363447,0.004814080381162044,0.0033131137495627056
1.57,-78.32119276852846,5.296000760376467,140.20748041703933,6.842691294573481,0.00010216997668811885,0.0061647820899600626,0.01137598151292573,0.3154630289296785,0.005118953322588998,4.4014210499907914e-11,0.9999876147948726,0.9984999938877528,0.48690292697837756,0.9564552030938492,6.077528803854908e-05,0.30813194558016116,0.2283053019622917,0.005842683873910011,0.984754242610316,0.004284914374705411,0.0026797550086116897
1.58,-80.51500947293262,5.296287489912259,140.20783972525726,6.843243456561811,8.549905517579498e-05,0.003659449226741966,0.008527356955499991,0.5053809175058256,0.004631820508262376,2.108053819867157e-11,0.9999923997722844,0.9985149191886552,0.4295764330523405,0.9572285513577979,4.590472261783646e-05,0.30040547871874224,0.23157169472238173,0.006399377803106321,0.9826439987457832,0.0037656591556039284,0.002232420369245184
1.59,-81.86521491492154,5.296418567932919,140.208324929723,6.843548723374258,7.315078965394818e-05,0.0021526168413801695,0.007132896976527645,0.664461923353532,0.004191044509984261,1.3412389232571183e-11,0.9999943054136352,0.9985296959817613,0.38529173239010334,0.958080894193971,3.915708518802624e-05,0.2937183351368665,0.2342615952356791,0.0069464557070704905,0.9803453814942779,0.0033025854268510105,0.0019021112602840159
1.6,-82.80993529899048,5.296437857002706,140.20890097629734,6.843638152085516,6.379444620181866e-05,0.0012587070438380822,0.006291966738433982,0.7799505958817313,0.0037922138941619186,9.778319841234511e-12,0.9999953263833453,0.998544325744391,0.35185679920105956,0.9589817381584222,3.522185995692696e-05,0.2881300970083733,0.2364526916494908,0.00747934645176906,0.977834474852632,0.0029065098488341655,0.0016515796360772762
1.61,-83.51507872469696,5.296371589251565,140.2095470095321,6.843547415964405,5.662086329110898e-05,0.0007328289856828451,0.005728001117499154,0.8565243720225703,0.003431337028827609,7.724619635611708e-12,0.9999959614054403,0.9985588099392668,0.32747877699643085,0.9599126962854899,3.259914487209134e-05,0.2835469915810171,0.23821857825754075,0.00799162765191954,0.9750924560025015,0.002575201513096495,0.0014587832215562447
1.62,-84.05440311142446,5.2962382127316765,140.2102484034862,6.843309356816899,5.109151296336595e-05,0.0004252643520370548,0.005330167148131467,0.904193327874295,0.0031048021492519878,6.450326830347657e-12,0.9999963864856354,0.998573150014623,0.31069002178432903,0.9608608552816702,3.073989903824553e-05,0.279829975607031,0.23962485516944873,0.00847636198365246,0.9721035593690031,0.0023019796602597865,0.0013094409265744281
1.6300000000000001,-84.47004827834733,5.296052093278351,140.21099377185826,6.84295240770557,4.682258872333641e-05,0.0002461602294699984,0.005042047202217014,0.9326061824063201,0.002809341156263856,5.613652467257903e-12,0.9999966827129859,0.9985873474043304,0.3002873022358793,0.9618163698330787,2.9383056810654793e-05,0.27683679101906594,0.24072868042284615,0.008927088485437839,0.9688535463519536,0.0020790312910937666,0.0011935360074145198
1.6400000000000001,-84.79083922080298,5.295824811859035,140.2117739279325,6.842500533731964,4.3528081804039576e-05,0.0001422111964675591,0.004830104588577598,0.9491037638238501,0.002541996992951527,5.04289551377026e-12,0.9999968943948462,0.9986014035280243,0.295281943836648,0.9627715836194878,2.8377573393928986e-05,0.2744371867216572,0.2415794702697883,0.009338422331461548,0.9653289105274552,0.0018986962947998291,0.001103638239104202
1.6500000000000001,-85.03825649431835,5.295565740457489,140.2125814285862,6.841973568248598,4.0988880143542955e-05,8.203650500736724e-05,0.004672591281693005,0.9585919555536044,0.002300093996275888,4.6426454214648845e-12,0.999997048283424,0.9986153197912392,0.294858756632407,0.9637205847924517,2.7625608700935773e-05,0.27251751817553926,0.24221986977045024,0.00970635430791874,0.9615165936110658,0.0017539528762041707,0.0010340412166932544
1.6600000000000001,-85.22887789740291,5.29528241143942,140.2134102842871,6.841387664138987,3.90342731492557e-05,4.726977069375311e-05,0.004554658942562244,0.9640854954639138,0.00208121111306525,4.356072664650927e-12,0.9999971615698394,0.9986290975855439,0.29834233452413267,0.9646588869979904,2.7059790026609168e-05,0.27098118224941925,0.2426866758550037,0.01002833583278692,0.9574040056698072,0.0016385759190576364,0.0009802740207337996
1.67,-85.3756890866837,5.294980815578463,140.21425572543657,6.8407557741731955,3.752994072427168e-05,2.721325204703137e-05,0.004465817859050906,0.9673355241840302,0.0018831576901866805,4.147491621522709e-12,0.9999972458055374,0.9986427382886754,0.3051694428798318,0.9655831629876472,2.6631966625292528e-05,0.2697474681995931,0.2430116251384578,0.010303215593473736,0.9529792149877498,0.0015471573684592201,0.0009387952555408654
1.68,-85.48892999322909,5.294665660234375,140.21511399966968,6.840088122253573,3.6369644933619906e-05,1.565640975701855e-05,0.004398446174544639,0.9693239481948758,0.0017039515433498085,3.993450069068679e-12,0.9999973090239749,0.9986562432646748,0.3148663899130801,0.9664910160253317,2.6306840125949865e-05,0.26874985573477855,0.24322204596481842,0.010531081665903405,0.9482312220358468,0.001475066821909305,0.0009067849357787891
1.69,-85.57669452158426,5.294340594389002,140.21598219482829,6.839392643739502,3.546925924611973e-05,9.00313026663807e-06,0.0043469159947149795,0.9705918380346045,0.0015417991123540477,3.878022111956455e-12,0.9999973569662195,0.99866961386402,0.32703058377783994,0.967380786082945,2.6058057294222928e-05,0.2679341898555525,0.24334139822385664,0.010713054509804892,0.943150259003728,0.001418386685591396,0.0008819947004297571
1.7,-85.64537572402327,5.294008402975692,140.2168580858001,6.8386753834402505,3.476228460292304e-05,5.175712232978338e-06,0.004307003421745837,0.9714370842225493,0.0013950775303739594,3.79003587457106e-12,0.9999973938211985,0.9986828514237579,0.3413155943762282,0.9682513883444422,2.5865693887141434e-05,0.267256917176755,0.24338972865085548,0.010851063476872529,0.9377280920611425,0.0013738381746455507,0.0008626353639676927
1.71,-85.70000692957142,5.293671173364457,140.21774000306843,6.837940847767078,3.419640921006228e-05,2.97496228478662e-06,0.004275514376104499,0.9720263293901839,0.0012623183513350974,3.721492072676316e-12,0.9999974226913817,0.9986959572676389,0.3574191174263317,0.9691021803287767,2.571456727841487e-05,0.26668345296250384,0.24338406670979065,0.010947634047534887,0.9319582979856001,0.0013387056765545176,0.0008472895365516615
1.72,-85.74452688910503,5.293330435683031,140.21862672173143,6.837192308604181,3.37307961958363e-05,1.7100447067907013e-06,0.004250021796289251,0.9724555185640138,0.0011421928789506724,3.666566946058805e-12,0.9999974458946751,0.9987089327062454,0.37507344535026793,0.9699328546936223,2.559307412326237e-05,0.2661867186726196,0.24333877468027637,0.011005700402352353,0.9258365094000088,0.0013107640141169173,0.00083484250677395
1.73,-85.7819905097514,5.2929872806685765,140.21951736813625,6.836432062875056,3.333391822481011e-05,9.833155682615933e-07,0.004228688011436849,0.9727821561040955,0.001033498858345856,3.62099271361847e-12,0.9999974651677942,0.9987217790371232,0.39403799615154683,0.9707433533164849,2.5492360702595284e-05,0.26574584838598486,0.24326586413708468,0.011028449668627992,0.9193606242886909,0.0012882102742958995,0.0008244262641551882
1.74,-85.8147380696618,5.292642457518937,140.220411342224,6.835661650637731,3.298178836578283e-05,5.658399896240261e-07,0.004210128392881944,0.9730423021983725,0.0009351484422200266,3.581635784366712e-12,0.9999974818077525,0.9987344975449102,0.4140935970736917,0.9715337994242386,2.540571427412125e-05,0.2653450647409721,0.24317528326839602,0.011019198255842794,0.9125309790647764,0.001269601507997938,0.0008153737445949962
1.75,-85.84453219157075,5.292296454437744,140.22130825349166,6.834882036099437,3.265651959568901e-05,3.2602370391231493e-07,0.004193314356391495,0.9732594605753105,0.000846157304901688,3.5462143102502434e-12,0.9999974967731853,0.9987470895014637,0.4350382425914259,0.9723044446346751,2.5328107020936718e-05,0.2649727139842692,0.24307517787893723,0.010981302308280844,0.9053504859424781,0.0012537987026181594,0.0008071811834286516
1.76,-85.8726698588013,5.291949564401061,140.22220786859924,6.834093756137994,3.234513576302003e-05,1.883884104983027e-07,0.004177497497592834,0.9734494096701874,0.0007656347983581498,3.513095612672402e-12,0.9999975107596539,0.9987595561659878,0.45668407469803457,0.9730556281483211,2.525584330522112e-05,0.2646204476428393,0.24297212746480584,0.010918090140758877,0.8978247403975198,0.0012399171824656514,0.0007994769556481999
1.77,-85.90007492422664,5.291601938762272,140.223110068574,6.833297041670207,3.2038585264060516e-05,1.0933488009716964e-07,0.004162150035052479,0.973622953039107,0.0006927750221524446,3.4811451786533688e-12,0.9999975242574686,0.9987718987851579,0.4788553290348284,0.9737877454284052,2.518628108798299e-05,0.2642825310508073,0.2428713583084969,0.010832818345256536,0.8899620956041768,0.0012272830112871347,0.0007919955875320705
1.78,-85.92737374114844,5.291253629971182,140.224014814616,6.832491914483577,3.173093125822985e-05,6.389939176349404e-08,0.004146918159238532,0.9737874325021176,0.0006268487686142503,3.449614510675843e-12,0.9999975375963581,0.9987841185932459,0.5013871038463348,0.9745012249730813,2.511761148161911e-05,0.2639552706651889,0.24277693319469523,0.010728640945881707,0.8817737063685345,0.001215395368575027,0.0007845563565770539
1.79,-85.95495791325658,5.290904625602828,140.22492212078186,6.831678264272795,3.1418673081082694e-05,3.782286109229112e-08,0.004131582331644922,0.9739477328487837,0.0005671962307965964,3.4180452098275814e-12,0.9999975509814459,0.9987962168122426,0.5241247289909554,0.9751965111556317,2.5048679128458918e-05,0.26363654025400873,0.24269192017526606,0.01060859154254289,0.8732735382215573,0.00120389424698624,0.0007770454719729472
1.8,-85.98303649889469,5.290554875251876,140.22583203232418,6.830855909372431,3.110019664267192e-05,2.285628100539432e-08,0.004116028437517941,0.9741069594680525,0.000513220389665811,3.3862082347160798e-12,0.9999975645221787,0.9988081946519803,0.5469235646272304,0.9758740517714206,2.4978834841053774e-05,0.2633253899978433,0.2426185422238305,0.010475566518392756,0.8644783429014027,0.0011925328363524056,0.0007694012268125499
1.81,-86.01167905083086,5.2902043113233495,140.2267446088771,6.830024643550332,3.077530856022899e-05,1.4232254330141429e-08,0.004100221982398261,0.9742668904782058,0.0004643810247873301,3.3540401114822897e-12,0.9999975782563867,0.9988200533102534,0.5696491087255451,0.9765342893724865,2.490781511454932e-05,0.26302172781236866,0.242558309337393,0.01033232276706706,0.855407592782821,0.0011811541269556116,0.000761601722327834
1.82,-86.04085047222515,5.289852864384613,140.22765991196906,6.829184270348568,3.0444855755970076e-05,9.273167749262618e-09,0.00408418391059194,0.9744283154396545,0.00042018933931408444,3.321589605036e-12,0.9999975921688318,0.9988317939729378,0.592177297447176,0.9771776557683698,2.483564500429017e-05,0.26272606703959483,0.24251213288014972,0.0101814662264184,0.8460833834434148,0.0011696715854968202,0.0007536549587692887
1.83,-86.07044063329145,5.289500474803353,140.22857799550084,6.828334628817245,3.0110420906275503e-05,6.4333778621714e-09,0.004067977982366715,0.9745913131877986,0.0003802030576222269,3.2889916904557953e-12,0.9999976062073187,0.9988434178141095,0.6143948520329878,0.9778045684393489,2.476255648478928e-05,0.2624393185678104,0.24248042812369677,0.010025441459838394,0.8365302768546601,0.0011580527072159895,0.0007455904150918244
1.84,-86.10028830546905,5.2891471009224995,140.22949889899306,6.827475611377323,2.9774071102217674e-05,4.8072307757521206e-09,0.004051692942524216,0.9747554600881733,0.00034402198762142547,3.2564340496160933e-12,0.9999976202954034,0.9988549259961624,0.6361996216266662,0.9784154286469557,2.4688922056490325e-05,0.262162626112529,0.24246320382188474,0.009866535583759306,0.8267751080607331,0.0011463053542313491,0.0007374522366961967
1.85,-86.13020050873334,5.288792724469692,140.2304226430529,6.826607175367824,2.9438127004023724e-05,3.860002029162676e-09,0.004035443047415988,0.9749199957397882,0.0003112840030497785,3.2241185152555944e-12,0.9999976343423748,0.9988663196699243,0.6575008501912187,0.9790106207818179,2.4615201613831387e-05,0.26189723733542725,0.2424601402559965,0.009706866904292935,0.8168467582403683,0.0011344665115402318,0.0007292937574409635
1.86,-86.15996803829849,5.2884373534415285,140.23134922687356,6.825729348723461,2.9105091968750663e-05,3.295882549893955e-09,0.004019318172112521,0.9750839510994253,0.0002816614421277109,3.192295356794763e-12,0.9999976482514551,0.9988775999747712,0.6782193195576527,0.9795905127084652,2.4541900599920893e-05,0.26164440634950314,0.24247065709297158,0.009548366288230982,0.806775875999088,0.001122593225082183,0.0007211731159886026
1.87,-86.18937779504131,5.288081023344903,140.23227862706446,6.824842231942357,2.8777336552960626e-05,2.9597412335709625e-09,0.00400346289185396,0.9752462529159802,0.0002548578164432936,3.161143168865441e-12,0.9999976619252428,0.9988887680387425,0.6982873659806776,0.9801554565987801,2.4469536884857205e-05,0.2614053184245619,0.24249397450633406,0.009392781305795942,0.7965945394942181,0.00111075510103501,0.000713149737027674
1.8800000000000001,-86.21822225286725,5.287723796893569,140.23321079774186,6.823945996487188,2.845723645651409e-05,2.761088455880977e-09,0.003987966707660876,0.975405802297214,0.00023060493044599375,3.130888166711288e-12,0.9999976752709749,0.9988998249786334,0.717648698836567,0.9807057901626647,2.439861525529474e-05,0.26118103679405913,0.24252916353827253,0.009241679367644435,0.7863359080835891,0.0010990284613651322,0.0007052816489396294
1.8900000000000001,-86.24630645016974,5.287365762915074,140.2341456712754,6.82304088150019,2.8146937846603354e-05,2.641137535517899e-09,0.003972934736679571,0.975561537291146,0.0002086599516343901,3.101706627735801e-12,0.9999976882033504,0.9989107719001915,0.7362580084897725,0.9812418380832825,2.4329608666303252e-05,0.2609724635560918,0.2425751917990012,0.009096433204097566,0.7760338824647791,0.0010874914148014715,0.0006976235205372476
1.9000000000000001,-86.27345345891574,5.287007034520489,140.23508315963045,6.8221271888263475,2.784836784369234e-05,2.566604104286246e-09,0.00395845650791813,0.9757124736155574,0.00018880332835382148,3.073755423044081e-12,0.9999977006468301,0.9989216098980829,0.754080655405206,0.9817639134127653,2.4262944874589302e-05,0.26078031418214714,0.24263096059708608,0.008958221564581417,0.7657227126701354,0.0010762202743217276,0.0006902250824897915
1.9100000000000001,-86.29950724578737,5.286647746173147,140.23602315663408,6.821205275491368,2.7563200183918596e-05,2.5183029672792707e-09,0.003944609331465032,0.9758577326062495,0.00017083630368647587,3.0471648195381317e-12,0.9999977125366881,0.9989323400561214,0.7710919135665227,0.9822723192423989,2.419899881701189e-05,0.2606051078849628,0.24269533730863857,0.00882803665662114,0.7554366163202435,0.0010652868480921756,0.0006831303038878961
1.92,-86.32433465046611,5.2862880508920576,140.23696554014452,6.82027554659952,2.729283866068455e-05,2.4853329319953054e-09,0.0039314575570055825,0.9759965577982421,0.0001545790583893701,3.022038149736596e-12,0.9999977238195564,0.9989429634473355,0.7872763391087452,0.9827673500664137,2.413808816294593e-05,0.2604471642097243,0.24276718080730061,0.00870668374665714,0.7452094135496687,0.0010547565516417225,0.0006763768150848508
1.93,-86.34782603620941,5.285928117078726,140.2379101745413,6.819338447393645,2.703841641851745e-05,2.4614494954138946e-09,0.003919052545596219,0.9761283233291095,0.00013986888779321383,2.998452708174915e-12,0.99999773445338,0.9989534811340661,0.8026269681475453,0.9832492931167932,2.4080471810062783e-05,0.26030660741835226,0.2428453629086926,0.008594792704538733,0.7350741652972673,0.0010446870846496888,0.0006699956991878416
1.94,-86.36989487586116,5.285568125522241,140.23885691309673,6.8183944558247775,2.6800804847514706e-05,2.443154273267049e-09,0.003907433191201109,0.9762525341636579,0.00012655863516794773,2.9764616358448756e-12,0.999997744406886,0.9989638941680841,0.8171445015081498,0.9837184294682986,2.4026351327407257e-05,0.2601833767792727,0.24292878349694252,0.008492827579378862,0.7250628713817391,0.0010351277683934767,0.0006640115868407087
1.95,-86.39047674419,5.285208265998453,140.23980560068094,6.817444074136401,2.658062750027e-05,2.428292008086472e-09,0.00389662671047147,0.9763688215996642,0.00011451503492175518,2.9560961671169757e-12,0.9999977536587987,0.9989742035907057,0.8308363502936844,0.984175035163589,2.3975873954489158e-05,0.26007724198198845,0.24301638466860687,0.0084010980757825,0.7152061433263207,0.0010261191652907035,0.0006584429160876973
1.96,-86.4095278439815,5.284848734546933,140.24075607594648,6.816487822134621,2.6378279329528245e-05,2.4156577835834407e-09,0.0038866496419327334,0.9764769342695129,0.00010361749808876719,2.9373681274630884e-12,0.9999977621969427,0.9989844104328832,0.8437158264856054,0.9846193819515497,2.3929136628766634e-05,0.25998782011532845,0.24310715834137023,0.008319771105321764,0.7055329662815725,0.0010176932337050283,0.0006533023294727136
1.97,-86.42702307956056,5.284489730945968,140.24170817336574,6.815526230975464,2.6193951285766212e-05,2.4046793355701008e-09,0.003877509040260864,0.9765767273778722,9.375698345347294e-05,2.9202726910975704e-12,0.9999977700171526,0.9989945157153043,0.8558013124073377,0.985051737881063,2.388619092952163e-05,0.2599145940628171,0.24320015111461765,0.008248889077097983,0.6960705022975838,0.001009873698876974,0.0006485971972248647
1.98,-86.44295391879041,5.284131456202093,140.24266172526288,6.814559836992441,2.6027654533534638e-05,2.395021409273264e-09,0.0038692037304176095,0.9766681506518232,8.483483384846996e-05,2.9047910734700725e-12,0.9999977771221501,0.9990045204485016,0.8671153915807835,0.9854723678454888,2.3847048657694072e-05,0.25985693230916396,0.24329446809884492,0.008188383197160903,0.6868439124088196,0.0010026765332747966,0.0006443302050110945
1.99,-86.45732632569876,5.283774110363601,140.24361656359574,6.813589176286516,2.5879243606097558e-05,2.3864412634117607e-09,0.0038617254985647965,0.9767512354227023,7.676175114880366e-05,2.8908930446232494e-12,0.999997783520488,0.9990144256329553,0.8776840509301246,0.9858815339683941,2.381168723853122e-05,0.2598141085579192,0.2433892747030087,0.008138087622108384,0.6778762192621648,0.0009961105998876026,0.0006404999236762754
2.0,-86.47015868183405,5.2834178907068905,140.24457252144782,6.812614780221215,2.574844111738251e-05,2.3787741254305563e-09,0.0038550602037550805,0.9768260820022251,6.945692022632967e-05,2.878539016575565e-12,0.9999977892255851,0.9990242322591912,0.8875359592860536,0.9862794958249571,2.3780054902389583e-05,0.2597853203435217,0.2434837963481922,0.008097753187502688,0.6691882199743336,0.0009901784029378697,0.0006371013859396173
2.0100000000000002,-86.48147982887699,5.2830629902278154,140.24552943428205,6.811637171647734,2.5634856576588806e-05,2.371941744499635e-09,0.00384918889289343,0.976892847698802,6.284722804870559e-05,2.8676824020253517e-12,0.9999977942547704,0.9990339413078784,0.8967018139351204,0.9866665105524584,2.3752075647471972e-05,0.25976970630496704,0.24357731706428973,0.008067061289753258,0.6607984368192935,0.0009848768685064924,0.0006341266314853261
2.02,-86.49132727620162,5.282709596339654,140.24648714103182,6.810656861614767,2.5538011977074072e-05,2.3659078534846136e-09,0.003844088617304774,0.9769517362388255,5.686652964767829e-05,2.858270679242533e-12,0.9999977986285461,0.9990435537499275,0.9052137397818661,0.9870428328995431,2.3727653562986298e-05,0.2597663617893196,0.2436691778023995,0.008045634231065892,0.652723093239747,0.0009801980800538761,0.0006315652091398595
2.0300000000000002,-86.49974557645635,5.28235788978839,140.2474454850208,6.80967434659578,2.5457350207751606e-05,2.3606351430892864e-09,0.0038397334384200187,0.9770029881727087,5.145497212677601e-05,2.850247883819653e-12,0.9999978023697655,0.9990530705465885,0.9131047476557778,0.9874087152170389,2.3706676962237467e-05,0.25977435297222307,0.24375877446547156,0.008033047803809385,0.6449761147535231,0.0009761299802842609,0.0006294046309823508
2.04,-86.50678490080507,5.2820080437962424,140.24840431470233,6.808690106254108,2.539225309017483e-05,2.3560791662620372e-09,0.003836095251031331,0.9770468725287939,4.65583927629019e-05,2.843555743174284e-12,0.9999978055031922,0.9990624926495479,0.9204082624468937,0.9877644073886467,2.36890216201556e-05,0.2597927292279912,0.24384555557177287,0.008028842091826085,0.6375691575835014,0.000972657033199936,0.0006276307720645308
2.05,-86.51249999331122,5.281660223391294,140.24936348425194,6.8077046016016505,2.5342074318628043e-05,2.3522010895508466e-09,0.0038331431852820083,0.9770836796494843,4.212777898977131e-05,2.8381310741640394e-12,0.9999978080548527,0.9990718210010223,0.9271577166690692,0.9881101567233639,2.367455381804808e-05,0.25982053347135564,0.24392902013762438,0.008032518210366962,0.6305116535244006,0.0009697608158016181,0.0006262281791550268
2.06,-86.51694881517761,5.281314584927634,140.2503228540074,6.806718273739822,2.5306114509319705e-05,2.3489745590323443e-09,0.0038308463578308753,0.9771137154752498,3.811879397917225e-05,2.833913209950902e-12,0.9999978100518804,0.9990810565338456,0.9333862241109703,0.9884462078039584,2.3663132578124836e-05,0.2598568117056749,0.2440087147867975,0.008043570331657918,0.6238108833444583,0.0009674205793089095,0.0006251804273223741
2.07,-86.52019219148038,5.280971275640945,140.2512822908786,6.805731542473949,2.528364208390986e-05,2.346369760375618e-09,0.003829172201160093,0.9771372970010507,3.449133809540281e-05,2.830839916287572e-12,0.9999978115218706,0.9990902001715237,0.9391262821696141,0.9887728023424952,2.365461156956226e-05,0.25990061954643573,0.2440842330504464,0.00806146526059617,0.6174720286428075,0.0009656136482091703,0.0006244702520157665
2.08,-86.52229290354518,5.280630433440864,140.25224166857782,6.804744805636539,2.527391729490585e-05,2.344355891956787e-09,0.0038280875296912847,0.9771547486293725,3.120910427050162e-05,2.8288477819715226e-12,0.9999978124929839,0.999099252828417,0.9444095385636739,0.9890901790516909,2.3648840559609626e-05,0.2599510286208561,0.24415521277475083,0.008085657567689756,0.6114982807816978,0.000964315837396939,0.000624079797613919
2.09,-86.52331536103537,5.280292186875736,140.25320086771322,6.8037584387461765,2.527617771600644e-05,2.3429021939268227e-09,0.003827558679761934,0.9771663996623894,2.823917420677685e-05,2.82787386283998e-12,0.9999978129936812,0.999108215409972,0.9492666383323117,0.9893985735406533,2.364566633317957e-05,0.2600071304329373,0.24422133472272212,0.00811559493103172,0.6058909464035506,0.000963501751102437,0.0006239907086419385
2.1,-86.52332531607439,5.279956654619729,140.25415977623192,6.802772793550297,2.5289645930908774e-05,2.341977811856621e-09,0.0038275515625890424,0.9771725829005327,2.555183111428935e-05,2.8278551587986084e-12,0.9999978130526571,0.9991170888124605,0.9537270456312273,0.9896982180482881,2.364493329030645e-05,0.26006804074592244,0.2442823233634653,0.008150716938915252,0.6006494610954286,0.000963144970287184,0.0006241842191003967
2.11,-86.52238955499382,5.279623945330084,140.2551182895933,6.801788197427403,2.531353457130433e-05,2.3415517291335834e-09,0.0038280317639055555,0.9771736335453354,2.3120249370253846e-05,2.828728660306084e-12,0.9999978126988057,0.9991258739230451,0.9578189156798878,0.9899893412915165,2.3646483930448615e-05,0.2601329029077418,0.24433794626369396,0.008190466157984974,0.5957714831984129,0.0009632182621571492,0.0006246412415839521
2.12,-86.5205755540192,5.27929415804807,140.25607631053424,6.800804954119527,2.534704737535804e-05,2.341592790168029e-09,0.0038289646963736972,0.9771698880421389,2.092006414877574e-05,2.8304315520418987e-12,0.9999978119610887,0.999134571620298,0.9615690761851154,0.9902721684852206,2.3650159614162513e-05,0.2602008894377885,0.2443880112901357,0.008234282830010854,0.5912530861817151,0.0009636938058312131,0.0006253424732982536
