t,C1,C2,C3,C5,O1,O2,O3,C4
2.57,-8.927406160138645e-07,-9.148956158896999e-08,-1.5547521489623356e-08,1.198761970133025e-05,-5.0267760303644345e-09,-2.8601509060713255e-09,-1.592076896065232e-09,-1.0446661643758134e-08
2.58,-8.579631776177222e-07,-9.436412006960936e-08,-1.6041296864942645e-08,1.1563619756236708e-05,-5.190040999145011e-09,-2.9036826474557426e-09,-1.6243406296010799e-09,-1.0597772435073239e-08
2.59,-8.227265463751416e-07,-9.404586075794307e-08,-1.5994191339672665e-08,1.1154610859512474e-05,-5.178207112782159e-09,-2.932914347654248e-09,-1.6380147678642306e-09,-1.0712102520907534e-08
2.6,-7.869865822003849e-07,-9.071857945095698e-08,-1.5437757324927507e-08,1.0760062915635096e-05,-5.002040876761416e-09,-2.9517786445444294e-09,-1.6350120686671211e-09,-1.0797364824074815e-08
2.61,-7.53249728641111e-07,-8.4795223839967e-08,-1.4438616178479753e-08,1.037947312952505e-05,-4.6816855523841e-09,-2.9189177453422314e-09,-1.5984469072880973e-09,-1.0695602226312009e-08
2.62,-7.224556756028869e-07,-7.689731544536588e-08,-1.3101006497442691e-08,1.001235138455087e-05,-4.250308060661437e-09,-2.8246928623343997e-09,-1.5265215117953948e-09,-1.0368740710366633e-08
2.63,-6.948627670768627e-07,-6.819868870385653e-08,-1.162396806178097e-08,9.658222347484347e-06,-3.772125715141294e-09,-2.6794827839456936e-09,-1.4286887129145182e-09,-9.85355483999474e-09
2.64,-6.71046985325529e-07,-6.071448960284331e-08,-1.0349302078530497e-08,9.316628145155899e-06,-3.357801227229101e-09,-2.500087787248607e-09,-1.3203458895714576e-09,-9.205123274688293e-09
2.65,-6.504909721408992e-07,-5.443877145024502e-08,-9.276747150836424e-09,8.98712426547087e-06,-3.0076492255059858e-09,-2.2954548968282205e-09,-1.2054199925812334e-09,-8.456657562446461e-09
2.66,-6.317133537461282e-07,-5.093306057257857e-08,-8.673862231970975e-09,8.669277318176372e-06,-2.80939493250748e-09,-2.1139430591626714e-09,-1.1117381144118304e-09,-7.785298862107017e-09
2.67,-6.146911273255712e-07,-4.9953716350886165e-08,-8.499224335280877e-09,8.362675487419013e-06,-2.749609406996004e-09,-1.9520706294787037e-09,-1.0367418990826731e-09,-7.178350724119311e-09
2.68,-5.97383257881959e-07,-5.101869888537042e-08,-8.673761647855125e-09,8.066913787040502e-06,-2.803883169229709e-09,-1.8403342100764668e-09,-9.921567013889326e-10,-6.752634393815963e-09
2.69,-5.79328285409123e-07,-5.3800747400124324e-08,-9.142440614456743e-09,7.781607326703063e-06,-2.9546008417812426e-09,-1.7821087148837806e-09,-9.78218259849836e-10,-6.522306477268086e-09
2.7,-5.603608345279879e-07,-5.7344837937320055e-08,-9.743060543127182e-09,7.506385986633406e-06,-3.1491601820381498e-09,-1.7665717105510146e-09,-9.863450188538974e-10,-6.450379295985237e-09
2.71,-5.399019045534696e-07,-5.939115342069821e-08,-1.0092168622380053e-08,7.240891318068149e-06,-3.26339695566719e-09,-1.7724970715777296e-09,-9.981352236932837e-10,-6.465276384541277e-09
2.72,-5.181639006211543e-07,-6.11176365480469e-08,-1.0389743090483257e-08,6.984779935796124e-06,-3.362148620932836e-09,-1.811919494774897e-09,-1.023567927428555e-09,-6.607419878314295e-09
2.73,-4.960306673813485e-07,-6.09784752476235e-08,-1.0371650081955728e-08,6.737723213568771e-06,-3.3591000567557914e-09,-1.8465286519557447e-09,-1.0394070734345217e-09,-6.737913587553552e-09
2.74,-4.743467995332589e-07,-5.8649188760735555e-08,-9.981465575199646e-09,6.499403975064431e-06,-3.2353788112695323e-09,-1.8556701999857633e-09,-1.0351526581670173e-09,-6.780169760812048e-09
2.75,-4.5292819526753693e-07,-5.453053259688389e-08,-9.287490794790082e-09,6.2695127737351775e-06,-3.013137640322121e-09,-1.8475635038145052e-09,-1.0161830857623961e-09,-6.765066686833236e-09
2.7600000000000002,-4.3334192992517915e-07,-4.934682060945601e-08,-8.41057173973478e-09,6.047756673317756e-06,-2.73056857543797e-09,-1.8026811712720907e-09,-9.766846401375502e-10,-6.616822312328461e-09
2.77,-4.157255101678512e-07,-4.3201129480958856e-08,-7.368110076434217e-09,5.833848851950971e-06,-2.393403410938806e-09,-1.7198884176222256e-09,-9.163849076596127e-10,-6.3288206891772515e-09
2.7800000000000002,-4.0024060537349e-07,-3.6847734318495963e-08,-6.288199229015245e-09,5.627512327484469e-06,-2.043300834500962e-09,-1.6066667525207984e-09,-8.414323571120404e-10,-5.9245089380189836e-09
2.79,-3.8704181056287807e-07,-3.1613255402906136e-08,-5.396218938188139e-09,5.428479490761906e-06,-1.7534387132536865e-09,-1.4784265218267345e-09,-7.638489682665238e-10,-5.4558991065241425e-09
2.8000000000000003,-3.7601306916997734e-07,-2.7230863250578286e-08,-4.646541847239848e-09,5.236492295884208e-06,-1.5083685357013115e-09,-1.3316428446707183e-09,-6.816682203474268e-10,-4.918128877321828e-09
2.81,-3.663879920793226e-07,-2.459095966925531e-08,-4.1915387566519654e-09,5.0512985100445735e-06,-1.3578567418587493e-09,-1.1921089870783042e-09,-6.100969377908649e-10,-4.40701157050994e-09
2.82,-3.5753897708944965e-07,-2.388889115315658e-08,-4.065437961664632e-09,4.872655677813679e-06,-1.3136399423508855e-09,-1.0743377796861098e-09,-5.561659603697733e-10,-3.974009362444293e-09
2.83,-3.491965611522632e-07,-2.484949533182926e-08,-4.222573182695655e-09,4.70033146680801e-06,-1.362376425688171e-09,-9.821331713136803e-10,-5.192374368239437e-10,-3.620410913640094e-09
2.84,-3.4011997401235235e-07,-2.691617781877091e-08,-4.570424283738853e-09,4.534097893358405e-06,-1.4754253817560257e-09,-9.318198948044459e-10,-5.038139544308427e-10,-3.4031690418340143e-09
2.85,-3.304460721921403e-07,-3.0307752525976275e-08,-5.144643125127345e-09,4.373740201299517e-06,-1.661929956354581e-09,-9.183478514907442e-10,-5.106959932394827e-10,-3.3270830533502434e-09
2.86,-3.1962298903149347e-07,-3.409725248405365e-08,-5.788192588922182e-09,4.21904867380384e-06,-1.870899593188078e-09,-9.379974467556585e-10,-5.348744760387883e-10,-3.3850961800401006e-09
2.87,-3.0722546142421335e-07,-3.696802234978294e-08,-6.277435103265343e-09,4.069821386479055e-06,-2.0293602305856655e-09,-9.786782048058377e-10,-5.663223091873024e-10,-3.542971487537215e-09
2.88,-2.93516344467325e-07,-3.893401376618382e-08,-6.615145855922381e-09,3.925866126517467e-06,-2.1394436029616587e-09,-1.0385267808825416e-09,-6.029627247108899e-10,-3.7790026646675305e-09
2.89,-2.790175738752892e-07,-3.963871364035697e-08,-6.740576723182602e-09,3.7869983433807328e-06,-2.182211988746103e-09,-1.1051147810462608e-09,-6.367994242823206e-10,-4.035989778250016e-09
2.9,-2.645047249420587e-07,-3.808661659960002e-08,-6.483560285463133e-09,3.653040793509854e-06,-2.1023295689904307e-09,-1.1508639672633352e-09,-6.512074359344193e-10,-4.2094470086834245e-09
2.91,-2.5041452685694385e-07,-3.440613628328898e-08,-5.864953551428335e-09,3.5238215054160524e-06,-1.9057046693664074e-09,-1.1679442481075591e-09,-6.437254983635726e-10,-4.275324387172227e-09
2.92,-2.370969969691645e-07,-2.932690703737093e-08,-5.0074610633249155e-09,3.3991742627488208e-06,-1.630483956657051e-09,-1.1565621298448238e-09,-6.186666732976018e-10,-4.246746826708793e-09
2.93,-2.2600346384302487e-07,-2.3284354733751746e-08,-3.98314787476861e-09,3.278942221155156e-06,-1.2993768204356171e-09,-1.0961691442742604e-09,-5.683501465590262e-10,-4.04212622609405e-09
2.94,-2.1760297291348601e-07,-1.6955610987919968e-08,-2.9064424265435758e-09,3.1629709895295787e-06,-9.492088153379197e-10,-9.87181652272524e-10,-4.956657109096117e-10,-3.660837972002836e-09
2.95,-2.1105259772519234e-07,-1.0633398856802626e-08,-1.82891653863411e-09,3.0511074203426415e-06,-5.983089858162835e-10,-8.512984059298054e-10,-4.105236050767739e-10,-3.1730284848300524e-09
2.96,-2.0692079532757927e-07,-5.982448925809817e-09,-1.0325494550714993e-09,2.9432076573654856e-06,-3.374374394313092e-10,-6.999440685307022e-10,-3.250041856285449e-10,-2.6200949324865285e-09
2.97,-2.048461928489273e-07,-4.014143154802361e-09,-6.898600094924347e-10,2.8391300745520174e-06,-2.2291253199230096e-10,-5.538150165308671e-10,-2.522806588644758e-10,-2.075549338600065e-09
2.98,-2.0405020212549063e-07,-3.5964651166300383e-09,-6.093044710059424e-10,2.7387376512859325e-06,-1.9272615100992376e-10,-4.108627818257747e-10,-1.871918173586068e-10,-1.5384055046238125e-09
2.99,-2.0328299740673002e-07,-5.817927210170932e-09,-9.77854009682475e-10,2.641895027489168e-06,-3.0855299206694947e-10,-3.095550320336461e-10,-1.5105861576531552e-10,-1.147815685552047e-09
3.0,-2.01040632453856e-07,-1.0627858406556117e-08,-1.7890571418657519e-09,2.548471064010935e-06,-5.692656078880343e-10,-2.7694857551322154e-10,-1.5572892659397966e-10,-1.0055393160608763e-09
3.0100000000000002,-1.982468559279855e-07,-1.6985455340954193e-08,-2.8645370843736914e-09,2.4583487258675975e-06,-9.16246965691232e-10,-2.809483946471259e-10,-1.8289781694501835e-10,-9.960435056376305e-10
3.02,-1.9302358408555858e-07,-2.3881346694164254e-08,-4.035358229700287e-09,2.3714044275634856e-06,-1.2958259975786914e-09,-3.421850954523795e-10,-2.3777608536124866e-10,-1.2006507898023413e-09
3.0300000000000002,-1.8430682631120905e-07,-2.9493010094500195e-08,-4.993115493664113e-09,2.287522038141403e-06,-1.608470337672308e-09,-4.5472671210445105e-10,-3.1057701684568874e-10,-1.6044591520818858e-09
3.04,-1.737755085789202e-07,-3.478823080764006e-08,-5.900007702647037e-09,2.2065990093181937e-06,-1.905903352778167e-09,-6.010503290635052e-10,-3.971730010259418e-10,-2.1364246280713177e-09
3.0500000000000003,-1.6125284641903873e-07,-3.7547968407887474e-08,-6.378940074665738e-09,2.1285303173397388e-06,-2.0657420483103427e-09,-7.533122490084124e-10,-4.764144635176358e-10,-2.70041195068453e-09
3.06,-1.4787804992944646e-07,-3.628263898987605e-08,-6.174993018892493e-09,2.053219283247442e-06,-2.004506285820841e-09,-8.695808387777122e-10,-5.236780301742609e-10,-3.1437659410524073e-09
3.0700000000000003,-1.3395257850698838e-07,-3.224626953639252e-08,-5.500941912713126e-09,1.9805692410014085e-06,-1.7910773373753598e-09,-9.615268073734808e-10,-5.491401197674964e-10,-3.505933512951418e-09
3.08,-1.2114201677267382e-07,-2.550120502523069e-08,-4.364990160751115e-09,1.910491994271815e-06,-1.4270789319365824e-09,-9.99046751393051e-10,-5.395893104029613e-10,-3.6730685559466754e-09
3.09,-1.1168959007543682e-07,-1.6605071334580683e-08,-2.8587287311002317e-09,1.842904523878323e-06,-9.408532642914004e-10,-9.48238638998128e-10,-4.820674810545411e-10,-3.51509455969613e-09
3.1,-1.0530550288673258e-07,-6.288039408811206e-09,-1.1067177304802608e-09,1.777718064989939e-06,-3.730224767492317e-10,-8.244811060478992e-10,-3.863299832598918e-10,-3.0872916354180326e-09
3.11,-1.0205472310854522e-07,3.969371940563447e-09,6.394061110974985e-10,1.7148478897645525e-06,1.947488498831377e-10,-6.470229578657783e-10,-2.6682009749218054e-10,-2.456690577605571e-09
3.12,-1.0300255867030754e-07,1.1660967225620345e-08,1.9550397193844605e-09,1.6542153422674508e-06,6.252547996659252e-10,-4.308620307886247e-10,-1.401237744740597e-10,-1.6703756069033702e-09
3.13,-1.075336354939795e-07,1.6152406331619714e-08,2.731448197010544e-09,1.5957393956028858e-06,8.828061031643434e-10,-1.9609577709163922e-10,-1.7723160544236873e-11,-8.01744730268678e-10
3.14,-1.1406179535563168e-07,1.7840462174895096e-08,3.0338279550674096e-09,1.5393386875992443e-06,9.875843484773869e-10,3.353249298501019e-11,9.133804556984936e-11,5.816322612559577e-11
3.15,-1.2084103403957836e-07,1.4760781064321328e-08,2.5256741524461308e-09,1.4849328917156943e-06,8.292362094961618e-10,1.9849810633267154e-10,1.5271007114683576e-10,6.922242681081886e-10
3.16,-1.2634119333081932e-07,7.000700016500918e-09,1.2196496887206036e-09,1.4324459009037919e-06,4.109222578653533e-10,2.717926571568019e-10,1.5466636716362015e-10,9.982158367424893e-10
3.17,-1.3065084836192588e-07,-3.457160116642684e-09,-5.469956792580505e-10,1.3818107812512085e-06,-1.5778744236938452e-10,2.827294948255485e-10,1.1812316911673846e-10,1.0791853592728606e-09
3.18,-1.306243806738889e-07,-1.5403963984537578e-08,-2.5732233237962154e-09,1.332950698455977e-06,-8.135720878925927e-10,1.8997657892100432e-10,2.937496880760167e-11,7.746250931149904e-10
3.19,-1.2482712799384707e-07,-2.6803371533812235e-08,-4.5148355515369635e-09,1.2857977412737155e-06,-1.4455570729739735e-09,-4.617215328356615e-12,-1.0272327736713898e-10,8.37820896203666e-11
3.2,-1.1575296576924074e-07,-3.7818572578988364e-08,-6.395996615572022e-09,1.2402999785434707e-06,-2.0600308258487632e-09,-2.570569575200108e-10,-2.5915301079941123e-10,-8.267507515491766e-10
3.21,-1.0255148393315036e-07,-4.4788220779343124e-08,-7.595363404245835e-09,1.1963964742822873e-06,-2.4557608696008276e-09,-5.320883576050195e-10,-4.0972255820533306e-10,-1.837868764384067e-09
3.22,-8.647010813778682e-08,-4.510753934873911e-08,-7.668237564071378e-09,1.1540357099399113e-06,-2.487565845967351e-09,-7.703121027232585e-10,-5.176151539785674e-10,-2.7353685510078995e-09
3.23,-6.856591348262024e-08,-4.1879138443590875e-08,-7.1406491380724e-09,1.1131658073179344e-06,-2.3255947122596462e-09,-9.952162726967235e-10,-6.055609442540272e-10,-3.596081649903741e-09
3.24,-5.196199953124506e-08,-3.3193444406128966e-08,-5.683418480629754e-09,1.0737457127322858e-06,-1.8610072348526565e-09,-1.1223478315240706e-09,-6.282870535891266e-10,-4.1086481358293515e-09
3.25,-4.052071166280995e-08,-1.970340755832298e-08,-3.4020243262270454e-09,1.0357381086158303e-06,-1.1256429179689124e-09,-1.0892014928663487e-09,-5.604328806031194e-10,-4.03478067169006e-09
3.2600000000000002,-3.1451762158851334e-08,-3.0587472765937946e-09,-5.809736791457025e-10,9.990832477754546e-07,-2.1362373074405e-10,-9.703003934889623e-10,-4.418095490178513e-10,-3.6493672602313024e-09
3.27,-2.847447672184393e-08,1.3972393025317883e-08,2.3143925853641337e-09,9.63746094477922e-07,7.262684407531861e-10,-7.352031291639733e-10,-2.697263779667035e-10,-2.8270577687042383e-09
3.2800000000000002,-3.3241512125218e-08,2.7304166261611705e-08,4.591713381588561e-09,9.296853841739573e-07,1.4702456059848308e-09,-4.100548901542312e-10,-7.19781544336957e-11,-1.6509813856815448e-09
3.29,-4.3463016296430425e-08,3.8017235248592227e-08,6.431459161134339e-09,8.968490836365939e-07,2.075483218477144e-09,-2.215709752159696e-11,1.4349410006181495e-10,-2.282371236053846e-10
3.3000000000000003,-5.767224669199611e-08,4.3346841850560115e-08,7.36142519048362e-09,8.651882680768261e-07,2.3877359069181075e-09,3.629569851046903e-10,3.3650087996172275e-10,1.2044359782292492e-09
3.31,-7.320155935463659e-08,4.0042383862185244e-08,6.825073547062896e-09,8.346509544012575e-07,2.2246248990810532e-09,6.507630683590959e-10,4.519802833978125e-10,2.3027707304104843e-09
3.3200000000000003,-8.897253646773154e-08,2.9533991169382196e-08,5.064033506720054e-09,8.051941012858205e-07,1.66394027399578e-09,8.412405104253623e-10,4.955616551089694e-10,3.061261803996508e-09
3.33,-1.0249450985769939e-07,1.3809389487675077e-08,2.4127191905897916e-09,7.767710945350184e-07,8.127199734260293e-10,9.159734136024309e-10,4.668515320014062e-10,3.4028894592464613e-09
3.34,-1.0868283954972641e-07,-5.591487806226495e-09,-8.743165680008992e-10,7.493270094243671e-07,-2.495482016255601e-10,8.022930742145886e-10,3.3944395909889847e-10,3.0476583744932205e-09
3.35,-1.0571455044369776e-07,-2.608100860742325e-08,-4.359697159632247e-09,7.22820495712619e-07,-1.3819764093166658e-09,5.024826541496023e-10,1.2456171032928644e-10,1.9943615321026833e-09
3.36,-9.506525862412824e-08,-4.509169323429569e-08,-7.604741173362062e-09,6.972234757610024e-07,-2.4411958642286246e-09,7.961301449543134e-11,-1.394843598367449e-10,4.711968831672396e-10
3.37,-7.601760688009027e-08,-5.7311277875093304e-08,-9.707203892138597e-09,6.725019687894468e-07,-3.1346791052603016e-09,-4.056823638046293e-10,-4.0465058281116555e-10,-1.3132497958600888e-09
3.38,-5.091863274179245e-08,-6.224678670983106e-08,-1.057989220441252e-08,6.486327387015829e-07,-3.4326478651036226e-09,-9.030477099613796e-10,-6.464881353605373e-10,-3.1708765893609116e-09
3.39,-2.427476074160923e-08,-5.6671106257135935e-08,-9.667616861433339e-09,6.25602401366751e-07,-3.1520112459737804e-09,-1.2841333282562482e-09,-7.949106097847412e-10,-4.6297171326335895e-09
3.4,-1.2559366303015658e-09,-3.954935614305877e-08,-6.786993077604875e-09,6.034003347863138e-07,-2.2299954652786167e-09,-1.4387887459510921e-09,-7.966088096118522e-10,-5.278143760745934e-09
3.41,1.729865489689475e-08,-1.4865750089574246e-08,-2.6142694114489143e-09,5.819995636091964e-07,-8.85664660992584e-10,-1.4068326806111365e-09,-6.850877563069276e-10,-5.251256123921508e-09
3.42,2.4457615907574822e-08,1.3754090077981297e-08,2.2440173875714705e-09,5.613963280659067e-07,6.88353213033497e-10,-1.1103084143116721e-09,-4.3980184805350375e-10,-4.2411936573678866e-09
3.43,1.937684413380016e-08,4.249903682741556e-08,7.141056290239163e-09,5.415657144700827e-07,2.2825558457542825e-09,-5.865398675772197e-10,-9.245867959983279e-11,-2.3743011170096796e-09
3.44,2.934699685194709e-09,6.559962553392555e-08,1.1094579804490566e-08,5.224768249564924e-07,3.5774384782782958e-09,6.802835000497437e-11,2.9109032375095994e-10,7.469462209558906e-12
3.45,-2.386414060764983e-08,7.405147467021093e-08,1.257209041775729e-08,5.040980840505293e-07,4.074748976760552e-09,7.096317088815241e-10,6.110906688743675e-10,2.3959233711537938e-09
3.46,-5.500534541524247e-08,6.974842712084456e-08,1.1886982994891182e-08,4.863843579635825e-07,3.872501712132977e-09,1.2532906438703476e-09,8.370297615787601e-10,4.46327737592494e-09
3.47,-8.119750043198214e-08,5.118698139369104e-08,8.770284527479545e-09,4.692782720552121e-07,2.8775628911100747e-09,1.5061142422439133e-09,8.767717061592366e-10,5.487533993692098e-09
3.48,-1.002450185143927e-07,2.093392170214549e-08,3.6552908365483185e-09,4.5275043605982395e-07,1.2292622451542542e-09,1.4631771761246042e-09,7.382355123265666e-10,5.440370883757876e-09
3.49,-1.0526361403685721e-07,-1.3258547851704333e-08,-2.149725579303246e-09,4.367569776734959e-07,-6.518757934620982e-10,1.1048475885926243e-09,4.432125070165359e-10,4.218303635466029e-09
3.5,-9.490582496947311e-08,-4.547171548730636e-08,-7.640307810378792e-09,4.212742685725134e-07,-2.440527405224779e-09,4.885067364061256e-10,4.068406081777836e-11,2.0153476158236683e-09
3.5100000000000002,-7.171914278071746e-08,-6.73411283908075e-08,-1.1390550717516888e-08,4.0629438194036717e-07,-3.672088553669233e-09,-2.2234763689356712e-10,-3.632992422724662e-10,-5.834267516600964e-10
3.52,-3.948427874178633e-08,-7.307793951535965e-08,-1.2410723136714993e-08,3.918137023987144e-07,-4.0228187256326935e-09,-8.771994736094535e-10,-6.786438514766161e-10,-3.0321501780407314e-09
3.5300000000000002,-5.145130739509906e-09,-6.329251711037726e-08,-1.0794646501808814e-08,3.7783860903354424e-07,-3.518851480302309e-09,-1.3559485912437732e-09,-8.54080759957783e-10,-4.8754158768737515e-09
3.54,2.2196239506769227e-08,-3.858260354820419e-08,-6.630899814148065e-09,3.6438397400418334e-07,-2.1832721019236816e-09,-1.4983642523646324e-09,-8.203557794341015e-10,-5.5064673103101395e-09
3.5500000000000003,3.8779854236518744e-08,-5.217160028076534e-09,-9.80030139303587e-10,3.514439949935509e-07,-3.581113493443983e-10,-1.3219749243773436e-09,-6.100202608690494e-10,-4.9676421966863164e-09
3.56,3.7506527650840626e-08,2.6644991459467118e-08,4.440793214884551e-09,3.390242728993452e-07,1.403466793450849e-09,-8.365749067946568e-10,-2.6750587705542716e-10,-3.257337288103374e-09
3.5700000000000003,2.129958945563351e-08,5.3311414229811467e-08,8.999535598498122e-09,3.270968221521075e-07,2.8944076888281526e-09,-1.476044266114871e-10,1.455053042820075e-10,-7.59320224823705e-10
3.58,-6.22285081873592e-09,6.342366391010516e-08,1.075967684694664e-08,3.1562909031436633e-07,3.4836360143508538e-09,5.200406018376068e-10,4.83717808647074e-10,1.7210731751509281e-09
3.59,-4.016475061790583e-08,5.8149709346657284e-08,9.912791373607169e-09,3.045886988885829e-07,3.2303060440017947e-09,1.0919779293594579e-09,7.184933888673605e-10,3.898795099948953e-09
3.6,-6.71815899741877e-08,3.700169529636097e-08,6.356786974712154e-09,2.939125553594651e-07,2.0929442895446903e-09,1.3143861360767469e-09,7.344696903337443e-10,4.81813038334682e-09
3.61,-8.632590044444949e-08,4.549411766864457e-09,8.673295834247485e-10,2.835848132511692e-07,3.2283241241641294e-10,1.233287907504213e-09,5.702320798893007e-10,4.635350626922218e-09
3.62,-8.84487817447336e-08,-2.671490184804986e-08,-4.444586043630677e-09,2.7356302341151034e-07,-1.4002605004712874e-09,8.53022098424948e-10,2.7697315273483167e-10,3.3194050225025534e-09
3.63,-7.45691202488182e-08,-5.1186508059338955e-08,-8.624496405212605e-09,2.638397958592209e-07,-2.765769385872447e-09,2.704008127924021e-10,-7.994008186311373e-11,1.214267866596864e-09
3.64,-5.1457059523493094e-08,-6.300869096016521e-08,-1.0666843406626102e-08,2.5442916311125287e-07,-3.442951331994513e-09,-3.0778396249428425e-10,-3.8499378542470636e-10,-9.221249362853662e-10
3.65,-2.294966439049111e-08,-6.108058288712872e-08,-1.0378935239114776e-08,2.4533334119384024e-07,-3.3668415210654306e-09,-7.951644658940284e-10,-5.952490543889425e-10,-2.7681350741392255e-09
3.66,7.279264683160242e-10,-4.9084068606461164e-08,-8.372152112946645e-09,2.3657654029187862e-07,-2.7295869888161386e-09,-1.0536101549914151e-09,-6.634890296004189e-10,-3.788677656658e-09
3.67,1.7545533053487818e-08,-2.9741403964853458e-08,-5.1064598179448915e-09,2.281539586994976e-07,-1.6792796345232155e-09,-1.0833701912644498e-09,-6.005579846351427e-10,-3.9743561839715574e-09
3.68,2.4301300322411908e-08,-1.0186019666743906e-08,-1.7901964458809224e-09,2.200639476511945e-07,-6.062886709521021e-10,-9.243355874867582e-10,-4.524101803718215e-10,-3.4485941200628824e-09
3.69,2.2709338941903662e-08,6.908948613674919e-09,1.119654330510593e-09,2.1228890915668978e-07,3.399271857911806e-10,-6.453945938883642e-10,-2.60372904701996e-10,-2.4611325978314143e-09
3.7,1.5077150470179398e-08,1.811537232499163e-08,3.0368821087861973e-09,2.048092044531395e-07,9.67577290283571e-10,-3.3691914522824584e-10,-7.835214376343806e-11,-1.3399002967462207e-09
3.71,5.192657224941005e-09,2.3915640836432808e-08,4.038077433636449e-09,1.9760150376262738e-07,1.2991698434168011e-09,-6.231605765990891e-11,6.721580763878497e-11,-3.2593893646849253e-10
3.72,-4.9664108967070865e-09,2.3869180229540007e-08,4.045491485179166e-09,1.9064908216654508e-07,1.308225412600172e-09,1.3568718071781782e-10,1.5549792014289762e-10,4.2123017269592527e-10
3.73,-1.3312067420690324e-08,2.109581799201408e-08,3.5866096703345593e-09,1.839363528841743e-07,1.1647251576625484e-09,2.6182721889381973e-10,2.0091189366978976e-10,9.076359126749426e-10
3.74,-1.8988833094556768e-08,1.611940714092872e-08,2.7492791074706515e-09,1.7745164570381884e-07,8.966612832258383e-10,3.0756285824091475e-10,2.0170589678254094e-10,1.0990677865096809e-09
3.75,-2.285961848817176e-08,1.0834837016473284e-08,1.856935766942003e-09,1.7119030176721028e-07,6.095972227979569e-10,3.1523016877700053e-10,1.8427211675150083e-10,1.1480521267143352e-09
3.7600000000000002,-2.4674963341866702e-08,5.613007941724979e-09,9.722886817471544e-10,1.6514340623757882e-07,3.2374039515343664e-10,2.8538020556846244e-10,1.503191685043766e-10,1.0552599793700753e-09
3.77,-2.5368826839456285e-08,7.271055916276164e-10,1.4312948185816474e-10,1.5930659437065465e-07,5.519236670204155e-11,2.391145743525031e-10,1.1035497745239871e-10,8.992628321398873e-10
3.7800000000000002,-2.4727633056788302e-08,-3.771473281287286e-09,-6.221081401178557e-10,1.5367153780292878e-07,-1.9344117706893742e-10,1.7320525128408266e-10,6.313947508826439e-11,6.676875645248436e-10
3.79,-2.3400970174720298e-08,-7.193401899796245e-09,-1.2052820267128477e-09,1.4823352783105164e-07,-3.833921029528323e-10,1.0927443656636845e-10,2.1054013610184278e-11,4.394902913518437e-10
3.8000000000000003,-2.0768627549737458e-08,-9.592543926012768e-09,-1.6164397806630373e-09,1.429832486298325e-07,-5.183095380490848e-10,3.510131838976582e-11,-2.157559446856214e-11,1.6877105027713921e-10
3.81,-1.7249417208047632e-08,-1.0899248456581674e-08,-1.8431368345147605e-09,1.379154498527906e-07,-5.938910178808923e-10,-4.058150754701538e-11,-6.057194724652162e-11,-1.117898235369176e-10
3.8200000000000003,-1.3588617749611276e-08,-1.0904021472903616e-08,-1.8486821394791607e-09,1.330263535276995e-07,-5.977572507392494e-10,-1.0105318298857539e-10,-8.763611889709678e-11,-3.399061313613255e-10
3.83,-9.849421667963564e-09,-9.630631576503548e-09,-1.6370258964082652e-09,1.2830985648556685e-07,-5.311512372720604e-10,-1.4546471432471986e-10,-1.0248240768311296e-10,-5.122846765508202e-10
3.84,-6.560380630567083e-09,-7.732234813621148e-09,-1.3184687054100971e-09,1.2376155854414056e-07,-4.295594324172188e-10,-1.7310321879540738e-10,-1.0736745985843676e-10,-6.237568617140506e-10
3.85,-4.222814546162083e-09,-5.480929238451236e-09,-9.385570213266038e-10,1.1937730107012875e-07,-3.074585718627326e-10,-1.7846182119034996e-10,-1.0090296015764652e-10,-6.525146605986567e-10
3.86,-2.5939643754451507e-09,-2.973547749349471e-09,-5.141031240258424e-10,1.1515049700995297e-07,-1.7045902864220062e-10,-1.673725531273323e-10,-8.607730782121363e-11,-6.201936069070527e-10
3.87,-1.7959169176483097e-09,-6.423523788573751e-10,-1.1843076373608195e-10,1.1107596542326644e-07,-4.229381575543337e-11,-1.435771087567943e-10,-6.626715746293304e-11,-5.392697264478483e-10
3.88,-1.9441042787566557e-09,1.4094213925554344e-09,2.3107164306214526e-10,1.071488118363598e-07,7.146301270603701e-11,-1.0636649601664632e-10,-4.1562401576137494e-11,-4.066734427037041e-10
3.89,-2.7845975402119227e-09,3.0731168625531483e-09,5.155644084066668e-10,1.0336298105935245e-07,1.6453577383749847e-10,-6.194543488121487e-11,-1.5164334964939715e-11,-2.4539856151120893e-10
3.9,-4.1887114678212665e-09,4.1113519146733925e-09,6.945021451620817e-10,9.971301221104822e-08,2.2367863221225978e-10,-1.5988339862680153e-11,9.454449112224304e-12,-7.595761568034017e-11
3.91,-5.9093849435703975e-09,4.390380005899645e-09,7.447917143436658e-10,9.619322293820798e-08,2.4123892643443924e-10,2.507978816317808e-11,2.8894396314371715e-11,7.791062604185947e-11
3.92,-7.92352021774281e-09,4.02289382399849e-09,6.855544288551246e-10,9.279899268290486e-08,2.23411678757988e-10,6.239991619940461e-11,4.411209477430149e-11,2.2010724787517554e-10
3.93,-1.0041887302189217e-08,3.0773548276238477e-09,5.281586573426165e-10,8.952524299798963e-08,1.7377060250981993e-10,9.342624146449162e-11,5.4240125769530233e-11,3.407727860971858e-10
3.94,-1.1812875301234553e-08,1.5668004332915093e-09,2.741813429907879e-10,8.636607904215626e-08,9.254606354113408e-11,1.0999049785511279e-10,5.567698733216124e-11,4.090184415635631e-10
