t,AR1T,AR2T,AR3T
4.51,1.011481182678954,1.0117675525513417,1.144809560661008
4.5200000000000005,1.0114811596699484,1.0117675046299104,1.1448095818586153
4.53,1.0114811370621302,1.0117674567164652,1.1448096030562172
4.54,1.0114811148517575,1.011767408811005,1.1448096242538137
4.55,1.0114810930350886,1.0117673609135283,1.144809645451405
4.5600000000000005,1.011481071608381,1.0117673130240337,1.1448096666489909
4.57,1.0114810505678933,1.01176726514252,1.1448096878465717
4.58,1.011481029909883,1.011767217268986,1.144809709044147
4.59,1.0114810096306086,1.01176716940343,1.144809730241717
4.6000000000000005,1.011480989726328,1.0117671215458512,1.1448097514392819
4.61,1.0114809701932987,1.0117670736962479,1.1448097726368414
4.62,1.0114809510277796,1.0117670258546188,1.1448097938343955
4.63,1.011480932226028,1.0117669780209626,1.1448098150319446
4.64,1.0114809137843026,1.011766930195278,1.144809836229488
4.65,1.0114808956988608,1.0117668823775638,1.1448098574270262
4.66,1.011480877965961,1.0117668345678184,1.1448098786245593
4.67,1.011480860581861,1.0117667867660407,1.144809899822087
4.68,1.011480843542819,1.0117667389722294,1.1448099210196094
4.69,1.011480826845093,1.011766691186383,1.1448099422171265
4.7,1.0114808104849409,1.0117666434085002,1.1448099634146383
4.71,1.0114807944586208,1.0117665956385797,1.144809984612145
4.72,1.0114807787618263,1.0117665478766202,1.1448100058096462
4.73,1.011480763378318,1.0117665001226204,1.144810027007142
4.74,1.0114807482982693,1.0117664523765788,1.1448100482046326
4.75,1.0114807335166616,1.0117664046384944,1.144810069402118
4.76,1.011480719028477,1.0117663569083657,1.144810090599598
4.7700000000000005,1.011480704828697,1.0117663091861913,1.1448101117970726
4.78,1.0114806909123037,1.01176626147197,1.144810132994542
4.79,1.0114806772742788,1.0117662137657004,1.1448101541920062
4.8,1.0114806639096043,1.0117661660673813,1.1448101753894648
4.8100000000000005,1.0114806508132619,1.0117661183770112,1.1448101965869184
4.82,1.0114806379802332,1.0117660706945888,1.1448102177843666
4.83,1.0114806254055004,1.0117660230201129,1.1448102389818096
4.84,1.011480613084045,1.011765975353582,1.1448102601792471
4.8500000000000005,1.0114806010108492,1.0117659276949948,1.1448102813766794
4.86,1.0114805891808945,1.0117658800443503,1.1448103025741063
4.87,1.0114805775891627,1.0117658324016467,1.1448103237715281
4.88,1.0114805662306359,1.011765784766883,1.1448103449689446
4.89,1.0114805551002957,1.0117657371400577,1.1448103661663556
4.9,1.011480544193124,1.0117656895211695,1.1448103873637614
4.91,1.0114805335041026,1.0117656419102172,1.144810408561162
4.92,1.0114805230282133,1.0117655943071995,1.144810429758557
4.93,1.011480512760438,1.0117655467121147,1.1448104509559471
4.94,1.0114805026957583,1.011765499124962,1.1448104721533316
4.95,1.0114804928291563,1.0117654515457397,1.144810493350711
4.96,1.011480483155614,1.0117654039744466,1.144810514548085
4.97,1.0114804736701124,1.0117653564110813,1.1448105357454537
4.98,1.0114804643676343,1.0117653088556426,1.144810556942817
4.99,1.0114804552431609,1.0117652613081292,1.1448105781401752
5.0,1.0114804462961424,1.0117652137685396,1.1448105993375282
5.01,1.0114804375329536,1.0117651662368725,1.1448106205348756
5.0200000000000005,1.0114804289501724,1.011765118713127,1.144810641732218
5.03,1.0114804205439065,1.0117650711973012,1.1448106629295547
5.04,1.011480412310264,1.0117650236893942,1.1448106841268864
5.05,1.0114804042453525,1.0117649761894045,1.1448107053242127
5.0600000000000005,1.01148039634528,1.011764928697331,1.1448107265215337
5.07,1.0114803886061545,1.011764881213172,1.1448107477188494
5.08,1.0114803810240838,1.0117648337369265,1.14481076891616
5.09,1.0114803735951756,1.011764786268593,1.144810790113465
5.1000000000000005,1.0114803663155378,1.0117647388081703,1.144810811310765
5.11,1.0114803591812787,1.011764691355657,1.1448108325080593
5.12,1.0114803521885058,1.011764643911052,1.1448108537053485
5.13,1.0114803453333272,1.0117645964743536,1.1448108749026324
5.14,1.0114803386118505,1.0117645490455607,1.144810896099911
5.15,1.0114803320201837,1.011764501624672,1.1448109172971843
5.16,1.0114803255544347,1.011764454211686,1.1448109384944525
5.17,1.0114803192107114,1.0117644068066014,1.144810959691715
5.18,1.0114803129851218,1.0117643594094172,1.1448109808889726
5.19,1.0114803068737737,1.0117643120201316,1.1448110020862248
5.2,1.0114803008727746,1.011764264638744,1.1448110232834716
5.21,1.0114802949782329,1.0117642172652521,1.1448110444807131
5.22,1.0114802891862564,1.0117641698996553,1.1448110656779493
5.23,1.0114802834929528,1.0117641225419522,1.1448110868751802
5.24,1.01148027789443,1.0117640751921413,1.144811108072406
5.25,1.011480272386796,1.0117640278502213,1.1448111292696261
5.26,1.0114802669661584,1.011763980516191,1.1448111504668412
5.2700000000000005,1.011480261629488,1.011763933190049,1.144811171664051
5.28,1.0114802563919785,1.0117638858717939,1.1448111928612554
5.29,1.0114802512590315,1.0117638385614247,1.1448112140584545
5.3,1.011480246228704,1.01176379125894,1.1448112352556483
5.3100000000000005,1.011480241299053,1.011763743964338,1.1448112564528368
5.32,1.0114802364681355,1.0117636966776182,1.14481127765002
5.33,1.0114802317340084,1.0117636493987787,1.1448112988471981
5.34,1.0114802270947287,1.0117636021278185,1.1448113200443706
5.3500000000000005,1.0114802225483537,1.0117635548647361,1.144811341241538
5.36,1.0114802180929399,1.0117635076095302,1.1448113624387
5.37,1.0114802137265446,1.0117634603621994,1.1448113836358569
5.38,1.0114802094472248,1.0117634131227429,1.1448114048330083
5.39,1.0114802052530374,1.0117633658911587,1.1448114260301543
5.4,1.0114802011420392,1.011763318667446,1.1448114472272952
5.41,1.0114801971122875,1.011763271451603,1.1448114684244308
5.42,1.0114801931618393,1.0117632242436287,1.144811489621561
5.43,1.0114801892887513,1.011763177043522,1.144811510818686
5.44,1.0114801854910807,1.011763129851281,1.1448115320158057
5.45,1.0114801817668846,1.011763082666905,1.14481155321292
5.46,1.0114801781142195,1.0117630354903924,1.144811574410029
5.47,1.011480174531143,1.0117629883217416,1.1448115956071327
5.48,1.0114801710157117,1.0117629411609517,1.1448116168042313
5.49,1.0114801675659828,1.0117628940080214,1.1448116380013242
5.5,1.011480164180013,1.0117628468629492,1.144811659198412
5.51,1.0114801608558597,1.0117627997257337,1.1448116803954946
5.5200000000000005,1.0114801575915795,1.0117627525963737,1.144811701592572
5.53,1.0114801543852296,1.011762705474868,1.144811722789644
5.54,1.011480151234867,1.0117626583612152,1.1448117439867105
5.55,1.0114801445524726,1.0117626112512406,1.144811765183772
5.5600000000000005,1.011480141910735,1.0117625641537404,1.144811786380828
5.57,1.0114801393028527,1.0117625170640556,1.1448118075778788
5.58,1.0114801367288253,1.011762469982186,1.1448118287749243
5.59,1.0114801341886528,1.0117624229081321,1.1448118499719644
5.6000000000000005,1.0114801316823354,1.0117623758418932,1.1448118711689992
5.61,1.011480129209873,1.0117623287834698,1.1448118923660289
5.62,1.0114801267712654,1.0117622817328618,1.144811913563053
5.63,1.011480124366513,1.011762234690069,1.144811934760072
5.64,1.0114801219956155,1.0117621876550915,1.1448119559570857
5.65,1.0114801196585732,1.0117621406279296,1.144811977154094
5.66,1.0114801173553856,1.0117620936085827,1.1448119983510971
5.67,1.011480115086053,1.0117620465970514,1.1448120195480949
5.68,1.0114801128505757,1.0117619995933353,1.1448120407450875
5.69,1.0114801106489533,1.0117619525974346,1.1448120619420745
5.7,1.0114801084811857,1.0117619056093492,1.1448120831390565
5.71,1.0114801063472731,1.0117618586290793,1.1448121043360329
5.72,1.0114801042472157,1.0117618116566245,1.1448121255330042
5.73,1.0114801021810131,1.0117617646919852,1.1448121467299701
5.74,1.0114801001486657,1.0117617177351612,1.144812167926931
5.75,1.0114800981501733,1.0117616707861525,1.1448121891238863
5.76,1.0114800961855357,1.0117616238449592,1.1448122103208362
5.7700000000000005,1.011480094254753,1.011761576911581,1.144812231517781
5.78,1.0114800923578255,1.0117615299860185,1.1448122527147206
5.79,1.011480090494753,1.011761483068271,1.1448122739116546
5.8,1.0114800886655355,1.0117614361583391,1.1448122951085835
5.8100000000000005,1.011480086870173,1.0117613892562225,1.144812316305507
5.82,1.0114800851085046,1.0117613423619205,1.1448123375024255
5.83,1.0114800833770647,1.0117612954754207,1.1448123586993384
5.84,1.0114800816744494,1.0117612485967173,1.1448123798962462
5.8500000000000005,1.0114800800006585,1.0117612017258109,1.1448124010931484
5.86,1.0114800783556919,1.011761154862701,1.1448124222900455
5.87,1.01148007673955,1.0117611080073878,1.1448124434869373
5.88,1.0114800751522326,1.0117610611598715,1.1448124646838238
5.89,1.0114800735937397,1.0117610143201519,1.144812485880705
5.9,1.0114800720640715,1.0117609674882289,1.144812507077581
5.91,1.0114800705632276,1.0117609206641025,1.1448125282744515
5.92,1.0114800690912082,1.011760873847773,1.1448125494713168
5.93,1.0114800676480133,1.0117608270392402,1.1448125706681767
5.94,1.0114800662336432,1.011760780238504,1.1448125918650314
5.95,1.0114800648480973,1.0117607334455647,1.1448126130618808
5.96,1.0114800634913759,1.011760686660422,1.1448126342587248
5.97,1.0114800621634792,1.011760639883076,1.1448126554555638
5.98,1.0114800608644068,1.0117605931135267,1.1448126766523972
5.99,1.011480059594159,1.0117605463517743,1.1448126978492255
6.0,1.0114800583527357,1.0117604995978184,1.1448127190460482
6.01,1.011480057140137,1.0117604528516593,1.1448127402428658
6.0200000000000005,1.0114800559563628,1.011760406113297,1.1448127614396781
6.03,1.011480054801413,1.0117603593827313,1.1448127826364851
6.04,1.0114800536752877,1.0117603126599624,1.1448128038332868
6.05,1.011480052577987,1.01176026594499,1.1448128250300833
6.0600000000000005,1.0114800515095108,1.0117602192378146,1.1448128462268743
6.07,1.0114800504698591,1.0117601725384358,1.1448128674236602
6.08,1.011480049459032,1.0117601258468538,1.1448128886204405
6.09,1.0114800484770292,1.0117600791630683,1.1448129098172157
6.1000000000000005,1.011480047523851,1.0117600324870797,1.1448129310139856
6.11,1.0114800465977667,1.011759985818883,1.1448129522107502
6.12,1.0114800456885136,1.0117599391584504,1.1448129734075094
6.13,1.0114800447944003,1.0117598925057774,1.1448129946042636
6.140000000000001,1.011480043915427,1.0117598458608636,1.1448130158010121
6.15,1.0114800430515938,1.0117597992237093,1.1448130369977556
6.16,1.0114800422029004,1.0117597525943145,1.1448130581944937
6.17,1.011480041369347,1.011759705972679,1.1448130793912266
6.18,1.0114800405509334,1.0117596593588032,1.144813100587954
6.19,1.01148003974766,1.0117596127526867,1.1448131217846762
6.2,1.0114800389595264,1.0117595661543297,1.144813142981393
6.21,1.0114800381865328,1.0117595195637321,1.1448131641781047
6.22,1.011480037428679,1.0117594729808939,1.144813185374811
6.23,1.0114800366859653,1.0117594264058152,1.144813206571512
6.24,1.0114800359583915,1.0117593798384958,1.1448132277682077
6.25,1.0114800352459576,1.011759333278936,1.1448132489648981
6.26,1.0114800345486636,1.0117592867271357,1.1448132701615832
6.2700000000000005,1.0114800338665098,1.0117592401830948,1.1448132913582632
6.28,1.0114800331994958,1.0117591936468133,1.1448133125549376
6.29,1.0114800325476216,1.0117591471182914,1.1448133337516069
6.3,1.0114800319108876,1.0117591005975288,1.1448133549482706
6.3100000000000005,1.0114800312892935,1.0117590540845256,1.1448133761449293
6.32,1.0114800306828393,1.011759007579282,1.1448133973415826
6.33,1.011480030091525,1.0117589610817976,1.1448134185382306
6.34,1.0114800295153508,1.011758914592073,1.1448134397348733
6.3500000000000005,1.0114800289543164,1.0117588681101075,1.1448134609315108
6.36,1.011480028408422,1.0117588216359015,1.1448134821281428
6.37,1.0114800278776674,1.011758775169455,1.1448135033247697
6.38,1.011480027362053,1.011758728710768,1.1448135245213913
6.390000000000001,1.0114800268615785,1.0117586822598406,1.1448135457180075
6.4,1.0114800263739627,1.011758635816662,1.1448135669146182
6.41,1.0114800258936834,1.0117585893812067,1.144813588111224
6.42,1.0114800254204952,1.011758542953474,1.1448136093078243
6.43,1.0114800249543976,1.0117584965334634,1.1448136305044192
6.44,1.011480024495391,1.0117584501211754,1.144813651701009
6.45,1.0114800240434754,1.0117584037166096,1.1448136728975935
6.46,1.0114800235986505,1.0117583573197662,1.1448136940941724
6.47,1.0114800231609165,1.0117583109306452,1.1448137152907463
6.48,1.0114800227302734,1.0117582645492464,1.144813736487315
6.49,1.0114800223067213,1.0117582181755702,1.1448137576838782
6.5,1.0114800218902598,1.0117581718096162,1.144813778880436
6.51,1.0114800214808894,1.0117581254513845,1.1448138000769887
6.5200000000000005,1.0114800210786097,1.0117580791008753,1.144813821273536
6.53,1.011480020683421,1.0117580327580884,1.144813842470078
6.54,1.0114800202953231,1.011757986423024,1.1448138636666148
6.55,1.0114800199143161,1.0117579400956815,1.1448138848631462
6.5600000000000005,1.0114800195404001,1.0117578937760618,1.1448139060596723
6.57,1.0114800191735749,1.0117578474641642,1.1448139272561932
6.58,1.0114800188138404,1.011757801159989,1.1448139484527087
6.59,1.011480018461197,1.0117577548635364,1.144813969649219
6.6000000000000005,1.0114800181156443,1.011757708574806,1.144813990845724
6.61,1.0114800177771825,1.0117576622937978,1.1448140120422234
6.62,1.0114800174458116,1.0117576160205122,1.1448140332387178
6.63,1.0114800171215317,1.0117575697549488,1.144814054435207
6.640000000000001,1.0114800168043425,1.0117575234971077,1.1448140756316907
6.65,1.0114800164942443,1.011757477246989,1.144814096828169
6.66,1.011480016191237,1.0117574310045927,1.1448141180246423
6.67,1.0114800158953203,1.0117573847699186,1.1448141392211102
6.68,1.0114800156064947,1.0117573385429672,1.1448141604175726
6.69,1.0114800153231989,1.0117572923237195,1.1448141816140298
6.7,1.0114800150438892,1.0117572461121571,1.1448142028104817
6.71,1.0114800147685659,1.0117571999082802,1.1448142240069283
6.72,1.011480014497229,1.0117571537120886,1.1448142452033698
6.73,1.011480014229878,1.0117571075235825,1.1448142663998058
6.74,1.0114800139665139,1.011757061342762,1.1448142875962366
6.75,1.0114800137071358,1.0117570151696267,1.144814308792662
6.76,1.011480013451744,1.011756969004177,1.1448143299890823
6.7700000000000005,1.011480013200339,1.0117569228464127,1.1448143511854971
6.78,1.0114800129529198,1.0117568766963339,1.1448143723819066
6.79,1.0114800127094872,1.0117568305539404,1.1448143935783108
6.8,1.011480012470041,1.0117567844192323,1.14481441477471
6.8100000000000005,1.0114800122345808,1.01175673829221,1.1448144359711034
6.82,1.0114800120031073,1.0117566921728727,1.1448144571674919
6.83,1.01148001177562,1.011756646061221,1.144814478363875
6.84,1.011480011552119,1.0117565999572549,1.1448144995602527
6.8500000000000005,1.0114800113326043,1.011756553860974,1.1448145207566252
6.86,1.0114800111170759,1.0117565077723787,1.1448145419529923
6.87,1.011480010905534,1.0117564616914687,1.144814563149354
6.88,1.0114800106979782,1.0117564156182441,1.1448145843457107
6.890000000000001,1.011480010494409,1.0117563695527052,1.144814605542062
6.9,1.011480010294826,1.0117563234948517,1.1448146267384078
6.91,1.0114800100992294,1.0117562774446833,1.1448146479347485
6.92,1.0114800099076189,1.0117562314022006,1.1448146691310839
6.93,1.011480009719995,1.0117561853674035,1.1448146903274141
6.94,1.0114800095363572,1.0117561393402916,1.1448147115237388
6.95,1.011480009356706,1.0117560933208651,1.1448147327200582
6.96,1.011480009181041,1.0117560473091243,1.1448147539163724
6.97,1.011480009009315,1.0117560013050675,1.1448147751126811
6.98,1.0114800088405076,1.0117559553086697,1.1448147963089848
6.99,1.0114800086742055,1.0117559093199207,1.144814817505283
7.0,1.0114800085104085,1.0117558633388204,1.144814838701576
7.01,1.0114800083491169,1.0117558173653687,1.1448148598978638
7.0200000000000005,1.0114800081903306,1.0117557713995657,1.144814881094146
7.03,1.0114800080340496,1.0117557254414116,1.1448149022904233
7.04,1.0114800078802737,1.011755679490906,1.144814923486695
7.05,1.0114800077290034,1.011755633548049,1.1448149446829614
7.0600000000000005,1.011480007580238,1.011755587612841,1.1448149658792226
7.07,1.011480007433978,1.0117555416852815,1.1448149870754785
7.08,1.0114800072902232,1.0117554957653707,1.144815008271729
7.09,1.0114800071489738,1.0117554498531087,1.1448150294679744
7.1000000000000005,1.0114800070102297,1.0117554039484955,1.1448150506642143
7.11,1.0114800068739909,1.0117553580515308,1.144815071860449
7.12,1.0114800067402572,1.011755312162215,1.1448150930566785
7.13,1.0114800066090288,1.0117552662805476,1.1448151142529026
7.140000000000001,1.0114800064803058,1.011755220406529,1.1448151354491214
7.15,1.0114800063540879,1.0117551745401592,1.1448151566453348
7.16,1.0114800062303753,1.0117551286814381,1.144815177841543
7.17,1.011480006109168,1.0117550828303656,1.144815199037746
7.18,1.011480005990466,1.011755036986942,1.1448152202339434
7.19,1.0114800058742692,1.011754991151167,1.1448152414301358
7.2,1.0114800057605777,1.0117549453230406,1.1448152626263228
7.21,1.0114800056493916,1.011754899502563,1.1448152838225045
7.22,1.0114800055407105,1.011754853689734,1.144815305018681
7.23,1.011480005434535,1.0117548078845537,1.144815326214852
7.24,1.0114800053308646,1.0117547620870224,1.1448153474110176
7.25,1.0114800052296993,1.0117547162971394,1.1448153686071783
7.26,1.0114800051309112,1.0117546705149008,1.1448153898033333
7.2700000000000005,1.011480005033739,1.0117546247402787,1.1448154109994833
7.28,1.0114800049380575,1.0117545789732687,1.1448154321956279
7.29,1.0114800048438666,1.0117545332138709,1.1448154533917672
7.3,1.0114800047511665,1.0117544874620852,1.1448154745879011
7.3100000000000005,1.011480004659957,1.0117544417179116,1.1448154957840297
7.32,1.0114800045702383,1.0117543959813502,1.1448155169801533
7.33,1.01148000448201,1.011754350252401,1.1448155381762712
7.34,1.0114800043952725,1.0117543045310637,1.144815559372384
7.3500000000000005,1.0114800043100258,1.011754258817339,1.1448155805684916
7.36,1.0114800042262697,1.011754213111226,1.1448156017645938
7.37,1.0114800041440042,1.0117541674127253,1.1448156229606907
7.38,1.0114800040632292,1.0117541217218369,1.1448156441567823
7.390000000000001,1.011480003983945,1.0117540760385604,1.1448156653528687
7.4,1.0114800039061516,1.011754030362896,1.1448156865489496
7.41,1.0114800038298488,1.011753984694844,1.1448157077450254
7.42,1.0114800037550367,1.011753939034404,1.1448157289410958
7.43,1.011480003681715,1.011753893381576,1.144815750137161
7.44,1.011480003609884,1.0117538477363603,1.1448157713332208
7.45,1.011480003539544,1.0117538020987566,1.1448157925292752
7.46,1.0114800034706946,1.0117537564687653,1.1448158137253246
7.47,1.0114800034033355,1.0117537108463859,1.1448158349213684
7.48,1.0114800033374673,1.0117536652316188,1.144815856117407
7.49,1.0114800032730897,1.0117536196244636,1.1448158773134403
7.5,1.011480003210203,1.0117535740249208,1.1448158985094683
7.51,1.0114800031488067,1.0117535284329902,1.144815919705491
7.5200000000000005,1.011480003088901,1.0117534828486714,1.1448159409015086
7.53,1.0114800030304862,1.011753437271965,1.1448159620975207
7.54,1.011480002973562,1.0117533917028707,1.1448159832935274
7.55,1.0114800029179425,1.0117533461413781,1.144816004489529
7.5600000000000005,1.0114800028631776,1.0117533005874624,1.144816025685525
7.57,1.0114800028092474,1.0117532550411226,1.144816046881516
7.58,1.011480002756152,1.0117532095023585,1.1448160680775017
7.59,1.011480002703891,1.0117531639711699,1.144816089273482
7.6000000000000005,1.0114800026524648,1.0117531184475574,1.1448161104694572
7.61,1.0114800026018733,1.0117530729315205,1.1448161316654268
7.62,1.0114800025521165,1.0117530274230593,1.1448161528613914
7.63,1.0114800025031943,1.011752981922174,1.1448161740573504
7.640000000000001,1.0114800024551065,1.0117529364288642,1.1448161952533042
7.65,1.0114800024078536,1.0117528909431304,1.1448162164492528
7.66,1.0114800023614352,1.0117528454649722,1.144816237645196
7.67,1.0114800023158517,1.0117527999943898,1.144816258841134
7.68,1.0114800022711026,1.0117527545313831,1.1448162800370667
7.69,1.0114800022271881,1.0117527090759522,1.144816301232994
7.7,1.0114800021841084,1.0117526636280971,1.144816322428916
7.71,1.0114800021418635,1.0117526181878178,1.1448163436248326
7.72,1.011480002100453,1.011752572755114,1.1448163648207441
7.73,1.0114800020598773,1.011752527329986,1.1448163860166503
7.74,1.011480002020136,1.0117524819124342,1.144816407212551
7.75,1.0114800019812296,1.0117524365024577,1.1448164284084468
7.76,1.0114800019431578,1.011752391100057,1.144816449604337
7.7700000000000005,1.0114800019059207,1.0117523457052322,1.144816470800222
7.78,1.011480001869518,1.0117523003179831,1.1448164919961015
7.79,1.0114800018339503,1.0117522549383096,1.1448165131919759
7.8,1.011480001799217,1.011752209566212,1.144816534387845
7.8100000000000005,1.0114800017653183,1.0117521642016902,1.1448165555837087
7.82,1.0114800017322545,1.011752118844744,1.1448165767795673
7.83,1.0114800017000252,1.0117520734953735,1.1448165979754203
7.84,1.0114800016684462,1.0117520281535608,1.1448166191712683
7.8500000000000005,1.0114800016373353,1.0117519828192876,1.1448166403671107
7.86,1.0114800016066927,1.0117519374925537,1.144816661562948
7.87,1.011480001576518,1.0117518921733595,1.14481668275878
7.88,1.0114800015468115,1.0117518468617048,1.1448167039546067
7.890000000000001,1.0114800015175731,1.0117518015575897,1.144816725150428
7.9,1.011480001488803,1.011751756261014,1.1448167463462442
7.91,1.0114800014605008,1.011751710971978,1.1448167675420549
7.92,1.0114800014326668,1.0117516656904815,1.1448167887378604
7.930000000000001,1.011480001405301,1.0117516204165244,1.1448168099336604
7.94,1.0114800013784033,1.011751575150107,1.1448168311294553
7.95,1.0114800013519736,1.011751529891229,1.1448168523252449
7.96,1.0114800013260121,1.0117514846398907,1.1448168735210291
7.97,1.0114800013005187,1.0117514393960918,1.1448168947168083
7.98,1.0114800012754934,1.0117513941598324,1.1448169159125818
7.99,1.0114800012509362,1.0117513489311127,1.1448169371083503
8.0,1.0114800012268472,1.0117513037099324,1.1448169583041132
8.01,1.0114800012032263,1.0117512584962918,1.144816979499871
8.02,1.0114800011800735,1.0117512132901905,1.1448170006956235
8.03,1.0114800011573888,1.011751168091629,1.1448170218913707
8.040000000000001,1.0114800011351723,1.0117511229006069,1.1448170430871125
8.05,1.011480001113424,1.0117510777171244,1.1448170642828492
8.06,1.0114800010921436,1.0117510325411814,1.1448170854785804
8.07,1.0114800010713314,1.0117509873727777,1.1448171066743065
8.08,1.0114800010509872,1.0117509422119138,1.1448171278700272
8.09,1.0114800010311114,1.0117508970585893,1.1448171490657424
8.1,1.0114800010117035,1.0117508519128044,1.1448171702614525
8.11,1.0114800009927638,1.0117508067745593,1.1448171914571574
8.120000000000001,1.0114800009706,1.011750761642283,1.144817212652857
8.13,1.0114800009378815,1.0117507165128572,1.1448172338485512
8.14,1.0114800009054483,1.0117506713908933,1.1448172550442401
8.15,1.0114800008733011,1.0117506262763913,1.1448172762399238
8.16,1.0114800008414395,1.0117505811693515,1.144817297435602
8.17,1.0114800008098637,1.0117505360697734,1.144817318631275
8.18,1.0114800007785734,1.0117504909776573,1.1448173398269428
8.19,1.0114800007475688,1.0117504458930033,1.1448173610226051
8.2,1.01148000071685,1.011750400815811,1.1448173822182621
8.21,1.0114800006864169,1.0117503557460807,1.144817403413914
8.22,1.0114800006562694,1.0117503106838124,1.1448174246095606
8.23,1.0114800006264075,1.011750265629006,1.1448174458052016
8.24,1.0114800005968314,1.0117502205816615,1.1448174670008375
8.25,1.0114800005675408,1.011750175541779,1.1448174881964683
8.26,1.0114800005385363,1.0117501305093584,1.1448175093920936
8.27,1.011480000509817,1.0117500854843997,1.1448175305877135
8.28,1.0114800004813838,1.0117500404669029,1.1448175517833283
8.290000000000001,1.011480000453236,1.011749995456868,1.1448175729789376
8.3,1.011480000425374,1.0117499504542953,1.1448175941745418
8.31,1.0114800003977977,1.0117499054591843,1.1448176153701406
8.32,1.011480000370507,1.0117498604715351,1.144817636565734
8.33,1.011480000343502,1.0117498154913482,1.1448176577613223
8.34,1.0114800003167828,1.011749770518623,1.1448176789569053
8.35,1.011480000290349,1.0117497255533598,1.1448177001524829
8.36,1.0114800002642013,1.0117496805955584,1.1448177213480553
8.370000000000001,1.011480000238339,1.0117496356452191,1.1448177425436221
8.38,1.0114800002127624,1.0117495907023417,1.1448177637391839
8.39,1.0114800001874715,1.011749545766926,1.1448177849347403
8.4,1.0114800001624664,1.0117495008389727,1.1448178061302914
8.41,1.0114800001377469,1.011749455918481,1.1448178273258374
8.42,1.011480000113313,1.0117494110054515,1.1448178485213778
8.43,1.0114800000891648,1.0117493660998835,1.1448178697169131
8.44,1.0114800000653024,1.0117493212017779,1.144817890912443
8.45,1.0114800000417257,1.011749276311134,1.1448179121079676
8.46,1.0114800000184345,1.011749231427952,1.144817933303487
8.47,1.0114799999954291,1.011749186552232,1.144817954499001
8.48,1.0114799999727095,1.011749141683974,1.1448179756945098
8.49,1.0114799999502755,1.0117490968231777,1.1448179968900132
8.5,1.0114799999281272,1.0117490519698435,1.1448180180855112
8.51,1.0114799999062645,1.0117490071239712,1.1448180392810041
8.52,1.0114799998846875,1.0117489622855609,1.1448180604764917
8.53,1.011479999863396,1.0117489174546124,1.144818081671974
8.540000000000001,1.0114799998423905,1.011748872631126,1.144818102867451
8.55,1.0114799998216706,1.0117488278151014,1.1448181240629225
8.56,1.0114799998012365,1.0117487830065388,1.1448181452583888
8.57,1.011479999781088,1.011748738205438,1.14481816645385
8.58,1.011479999761225,1.0117486934117994,1.1448181876493055
8.59,1.0114799997416477,1.0117486486256224,1.144818208844756
8.6,1.0114799997223562,1.0117486038469077,1.1448182300402012
8.61,1.0114799997033503,1.0117485590756545,1.144818251235641
8.620000000000001,1.0114799996846302,1.0117485143118636,1.1448182724310756
8.63,1.0114799996661958,1.0117484695555345,1.1448182936265048
8.64,1.011479999648047,1.0117484248066673,1.1448183148219289
8.65,1.011479999630184,1.0117483800652622,1.1448183360173474
8.66,1.0114799996126065,1.0117483353313188,1.1448183572127608
8.67,1.0114799995953148,1.0117482906048374,1.144818378408169
8.68,1.0114799995783088,1.011748245885818,1.1448183996035717
8.69,1.0114799995615884,1.0117482011742607,1.1448184207989691
8.700000000000001,1.0114799995451538,1.0117481564701651,1.1448184419943612
8.71,1.011479999529005,1.0117481117735314,1.1448184631897482
8.72,1.0114799995131416,1.0117480670843597,1.1448184843851297
8.73,1.0114799994975638,1.01174802240265,1.144818505580506
8.74,1.0114799994822719,1.0117479777284022,1.1448185267758768
8.75,1.0114799994672656,1.0117479330616161,1.1448185479712425
8.76,1.0114799994525452,1.0117478884022924,1.1448185691666029
8.77,1.0114799994381103,1.0117478437504304,1.144818590361958
8.78,1.0114799994239612,1.0117477991060302,1.1448186115573078
8.790000000000001,1.0114799994100976,1.011747754469092,1.1448186327526522
8.8,1.0114799993965198,1.0117477098396157,1.1448186539479914
8.81,1.0114799993832275,1.0117476652176014,1.1448186751433254
8.82,1.011479999370221,1.0117476206030491,1.144818696338654
8.83,1.0114799993575003,1.0117475759959587,1.1448187175339772
8.84,1.0114799993450652,1.0117475313963302,1.1448187387292952
8.85,1.0114799993329158,1.0117474868041636,1.1448187599246078
8.86,1.0114799993210521,1.011747442219459,1.144818781119915
8.870000000000001,1.011479999309474,1.0117473976422164,1.1448188023152173
8.88,1.0114799992981818,1.0117473530724357,1.1448188235105141
8.89,1.011479999287175,1.0117473085101167,1.1448188447058054
8.9,1.011479999276454,1.0117472639552598,1.1448188659010916
8.91,1.0114799992660186,1.011747219407865,1.1448188870963725
8.92,1.0114799992558692,1.0117471748679319,1.1448189082916482
8.93,1.011479999246005,1.0117471303354608,1.1448189294869184
8.94,1.011479999236427,1.0117470858104516,1.1448189506821833
8.950000000000001,1.0114799992271344,1.0117470412929044,1.144818971877443
8.96,1.0114799992181274,1.0117469967828192,1.1448189930726975
8.97,1.0114799992094061,1.0117469522801958,1.1448190142679466
8.98,1.0114799992009706,1.0117469077850343,1.1448190354631904
8.99,1.011479999192821,1.0117468632973348,1.1448190566584289
9.0,1.0114799991849568,1.0117468188170973,1.144819077853662
9.01,1.0114799991773782,1.0117467743443216,1.14481909904889
9.02,1.0114799991700856,1.011746729879008,1.1448191202441125
