t,M,T,BR
5.5600000000000005,3.4987313009271443,38.785134370080314,0.0
5.57,3.4987312753006123,38.78513412294018,0.0
5.58,3.4987312499609327,38.78513387619378,0.0
5.59,3.4987312249039504,38.78513362984143,0.0
5.6000000000000005,3.4987312001255098,38.78513338388343,0.0
5.61,3.4987311756214563,38.785133138320084,0.0
5.62,3.4987311513876342,38.785132893151705,0.0
5.63,3.498731127419889,38.78513264837859,0.0
5.64,3.498731103714066,38.78513240400105,0.0
5.65,3.498731080266009,38.78513216001938,0.0
5.66,3.4987310570715637,38.7851319164339,0.0
5.67,3.4987310341265747,38.785131673244905,0.0
5.68,3.4987310114268872,38.78513143045271,0.0
5.69,3.498730988970476,38.785131188057086,0.0
5.7,3.498730966772621,38.785130946053656,0.0
5.71,3.498730944834715,38.785130704441364,0.0
5.72,3.4987309231536865,38.78513046322027,0.0
5.73,3.4987309017264647,38.7851302223904,0.0
5.74,3.498730880549979,38.785129981951805,0.0
5.75,3.498730859621158,38.785129741904534,0.0
5.76,3.4987308389369307,38.785129502248616,0.0
5.7700000000000005,3.4987308184942263,38.78512926298411,0.0
5.78,3.498730798289974,38.785129024111036,0.0
5.79,3.4987307783211024,38.78512878562946,0.0
5.8,3.498730758584541,38.785128547539415,0.0
5.8100000000000005,3.4987307390772187,38.78512830984094,0.0
5.82,3.4987307197960646,38.78512807253409,0.0
5.83,3.4987307007380077,38.785127835618894,0.0
5.84,3.4987306818999766,38.785127599095404,0.0
5.8500000000000005,3.4987306632789013,38.78512736296366,0.0
5.86,3.49873064487171,38.7851271272237,0.0
5.87,3.498730626675332,38.78512689187558,0.0
5.88,3.4987306086866967,38.78512665691933,0.0
5.89,3.4987305909027326,38.78512642235499,0.0
5.9,3.4987305733203695,38.78512618818262,0.0
5.91,3.4987305559365356,38.785125954402254,0.0
5.92,3.49873053874816,38.78512572101393,0.0
5.93,3.4987305217521723,38.78512548801769,0.0
5.94,3.498730504945501,38.78512525541359,0.0
5.95,3.4987304883250756,38.78512502320166,0.0
5.96,3.498730471887825,38.785124791381946,0.0
5.97,3.498730455630678,38.78512455995449,0.0
5.98,3.4987304395505645,38.785124328919345,0.0
5.99,3.498730423644412,38.78512409827654,0.0
6.0,3.498730407909151,38.785123868026126,0.0
6.01,3.49873039234171,38.78512363816814,0.0
6.0200000000000005,3.498730376939018,38.78512340870263,0.0
6.03,3.4987303616980037,38.785123179629636,0.0
6.04,3.498730346615597,38.7851229509492,0.0
6.05,3.498730331688726,38.78512272266137,0.0
6.0600000000000005,3.4987303169143207,38.78512249476619,0.0
6.07,3.4987303022893093,38.785122267263695,0.0
6.08,3.4987302878106212,38.78512204015393,0.0
6.09,3.4987302734751857,38.78512181343694,0.0
6.1000000000000005,3.4987302592799314,38.78512158711277,0.0
6.11,3.4987302452217874,38.78512136118145,0.0
6.12,3.498730231297683,38.785121135643045,0.0
6.13,3.4987302175045474,38.785120910497575,0.0
6.140000000000001,3.498730203839309,38.7851206857451,0.0
6.15,3.498730190298897,38.78512046138566,0.0
6.16,3.498730176880963,38.78512023741911,0.0
6.17,3.498730163605893,38.785120013839574,0.0
6.18,3.498730150483005,38.78511979064398,0.0
6.19,3.4987301375107016,38.785119567832,0.0
6.2,3.498730124687387,38.7851193454033,0.0
6.21,3.4987301120114638,38.78511912335755,0.0
6.22,3.4987300994813353,38.78511890169444,0.0
6.23,3.498730087095405,38.78511868041361,0.0
6.24,3.4987300748520758,38.785118459514756,0.0
6.25,3.4987300627497513,38.78511823899753,0.0
6.26,3.4987300507868344,38.785118018861624,0.0
6.2700000000000005,3.498730038961729,38.78511779910669,0.0
6.28,3.498730027272838,38.785117579732415,0.0
6.29,3.498730015718564,38.78511736073846,0.0
6.3,3.498730004297311,38.7851171421245,0.0
6.3100000000000005,3.4987299930074824,38.7851169238902,0.0
6.32,3.498729981847481,38.78511670603524,0.0
6.33,3.4987299708157105,38.78511648855929,0.0
6.34,3.4987299599105732,38.785116271462016,0.0
6.3500000000000005,3.4987299491304737,38.78511605474309,0.0
6.36,3.498729938473814,38.785115838402184,0.0
6.37,3.4987299279389985,38.78511562243897,0.0
6.38,3.4987299175244297,38.78511540685313,0.0
6.390000000000001,3.498729907228511,38.785115191644316,0.0
6.4,3.4987298970496457,38.7851149768122,0.0
6.41,3.4987298869862373,38.78511476235647,0.0
6.42,3.4987298770366886,38.78511454827679,0.0
6.43,3.498729867199403,38.785114334572825,0.0
6.44,3.498729857472784,38.78511412124425,0.0
6.45,3.4987298478552344,38.78511390829073,0.0
6.46,3.498729838345158,38.785113695711956,0.0
6.47,3.4987298289409576,38.78511348350757,0.0
6.48,3.498729819641037,38.785113271677275,0.0
6.49,3.4987298104437987,38.785113060220716,0.0
6.5,3.498729801347647,38.785112849137576,0.0
6.51,3.498729792350984,38.78511263842753,0.0
6.5200000000000005,3.4987297834522133,38.78511242809023,0.0
6.53,3.4987297746497386,38.78511221812537,0.0
6.54,3.498729765941963,38.785112008532614,0.0
6.55,3.4987297573272893,38.78511179931162,0.0
6.5600000000000005,3.4987297488041214,38.78511159046208,0.0
6.57,3.4987297403708624,38.785111381983654,0.0
6.58,3.498729732025915,38.78511117387601,0.0
6.59,3.498729723767683,38.78511096613883,0.0
6.6000000000000005,3.49872971559457,38.78511075877177,0.0
6.61,3.498729707504978,38.785110551774515,0.0
6.62,3.4987296994973116,38.785110345146734,0.0
6.63,3.4987296915699733,38.78511013888809,0.0
6.640000000000001,3.498729683746704,38.78510993299097,0.0
6.65,3.498729676069926,38.78510972744236,0.0
6.66,3.4987296685659666,38.7851095222339,0.0
6.67,3.4987296612089884,38.78510931737268,0.0
6.68,3.4987296539458272,38.78510911287386,0.0
6.69,3.4987296467508355,38.78510890874447,0.0
6.7,3.498729639625392,38.78510870498335,0.0
6.71,3.4987296325804893,38.78510850158646,0.0
6.72,3.498729625615237,38.78510829855331,0.0
6.73,3.4987296060611226,38.78510809588341,0.0
6.74,3.487807629525279,38.7850921361831,0.0
6.75,3.4770090120590327,38.785044938607115,0.0
6.76,3.466332532908461,38.78496691577457,0.0
6.7700000000000005,3.4557768104953346,38.78485847556328,0.0
6.78,3.445340478929254,38.7847200211063,0.0
6.79,3.4350221879037464,38.78455195082312,0.0
6.8,3.4248206024631513,38.78435465848998,0.0
6.8100000000000005,3.4147344028168716,38.78412853329579,0.0
6.82,3.404762283945699,38.78387395996129,0.0
6.83,3.394902955449269,38.78359131878491,0.0
6.84,3.3851551415738483,38.78328098563387,0.0
6.8500000000000005,3.375517580898459,38.78294333203911,0.0
6.86,3.365989026140031,38.78257872525395,0.0
6.87,3.356568244314987,38.7821875282063,0.0
6.88,3.3472540168389315,38.781770099469284,0.0
6.890000000000001,3.3380451385180754,38.78132679356331,0.0
6.9,3.3289404177321718,38.78085796090182,0.0
6.91,3.3199386762709713,38.78036394784067,0.0
6.92,3.311038749288773,38.77984509669241,0.0
6.93,3.3022394854429407,38.77930174568584,0.0
6.94,3.293539746197476,38.77873422917386,0.0
6.95,3.284938405843662,38.778142877628035,0.0
6.96,3.276434351361885,38.777528017680524,0.0
6.97,3.268026482311151,38.776889972157626,0.0
6.98,3.259713710937202,38.77622906004864,0.0
6.99,3.251494961666221,38.7755455966569,0.0
7.0,3.2433691710316688,38.77483989362232,0.0
7.01,3.2353352875563264,38.774112258957295,0.0
7.0200000000000005,3.227392271652012,38.77336299707725,0.0
7.03,3.219539095601965,38.77259240880662,0.0
7.04,3.2117747433905595,38.771800791430216,0.0
7.05,3.2040982103429325,38.77098843880125,0.0
7.0600000000000005,3.196508503120097,38.77015564134343,0.0
7.07,3.1890046395883935,38.769302686090626,0.0
7.08,3.181585649226358,38.768429856566016,0.0
7.09,3.1742505723771393,38.767537433005785,0.0
7.1000000000000005,3.1669984599809355,38.76662569243955,0.0
7.11,3.1598283736680517,38.76569490866324,0.0
7.12,3.1527393856280175,38.76474535227875,0.0
7.13,3.145730578480588,38.76377729073305,0.0
7.140000000000001,3.138801045148619,38.76279098835676,0.0
7.15,3.131949888732831,38.761786706402106,0.0
7.16,3.1251762223884363,38.760764703080376,0.0
7.17,3.118479169203663,38.75972523359878,0.0
7.18,3.1118578620801443,38.75866855019679,0.0
7.19,3.105311444006529,38.757594902064454,0.0
7.2,3.098839068964254,38.75650453507113,0.0
7.21,3.092439899541736,38.755397692481694,0.0
7.22,3.0861131076974173,38.754274614728025,0.0
7.23,3.079857874788963,38.75313553940075,0.0
7.24,3.0736733914786276,38.75198070127806,0.0
7.25,3.0675588576410147,38.750810332353865,0.0
7.26,3.061513482273248,38.749624661865205,0.0
7.2700000000000005,3.055536483407535,38.74842391631894,0.0
7.28,3.0496270880261354,38.747208319517775,0.0
7.29,3.0437845319787296,38.745978092585474,0.0
7.3,3.0380080598980594,38.744733453992694,0.0
7.3100000000000005,3.0322969235459816,38.743474620046214,0.0
7.32,3.0266503828975364,38.742201804569696,0.0
7.33,3.021067707305864,38.740915218560474,0.0
7.34,3.015548174414264,38.7396150705117,0.0
7.3500000000000005,3.010091070069866,38.738301566438636,0.0
7.36,3.004695688239,38.736974909904504,0.0
7.37,2.9993613309242524,38.73563530204576,0.0
7.38,2.99408730808323,38.734282941596895,0.0
7.390000000000001,2.9888729375490124,38.73291802491476,0.0
7.4,2.983717544952304,38.731540746002324,0.0
7.41,2.9786204636452815,38.73015129653194,0.0
7.42,2.9735810343943117,38.728749865936905,0.0
7.43,2.9685986040530636,38.727336641804115,0.0
7.44,2.963672527690432,38.725911809246334,0.0
7.45,2.9588021678947105,38.7244755511085,0.0
7.46,2.953986894469695,38.72302804805817,0.0
7.47,2.9492260843553666,38.721569478609766,0.0
7.48,2.9445191215497606,38.720100019148326,0.0
7.49,2.939865397032024,38.718619843953,0.0
7.5,2.93526430868665,38.71712912522011,0.0
7.51,2.9307152612289094,38.71562803308594,0.0
7.5200000000000005,2.926217666131456,38.71411673564909,0.0
7.53,2.9217709415521274,38.71259539899251,0.0
7.54,2.917374512024005,38.71106418727512,0.0
7.55,2.913027808416832,38.70952326274395,0.0
7.5600000000000005,2.908730268289615,38.70797278563183,0.0
7.57,2.90448133557166,38.706412914251594,0.0
7.58,2.900280460491246,38.70484380501777,0.0
7.59,2.896127099506805,38.70326561246761,0.0
7.6000000000000005,2.8920207152391506,38.70167848928174,0.0
7.61,2.8879607764047517,38.70008258630448,0.0
7.62,2.8839467577500457,38.6984780525639,0.0
7.63,2.8799781399868047,38.69686503529152,0.0
7.640000000000001,2.876054409728541,38.695243679941754,0.0
7.65,2.872175059390771,38.693614130221974,0.0
7.66,2.868339586709985,38.69197652823608,0.0
7.67,2.8645474952910535,38.690331014322204,0.0
7.68,2.8607982944623367,38.68867772709625,0.0
7.69,2.8570914991059584,38.68701680350282,0.0
7.7,2.8534266295964135,38.68534837883394,0.0
7.71,2.849803211740059,38.68367258674753,0.0
7.72,2.8462207767154983,38.68198955928552,0.0
7.73,2.8426788610148512,38.68029942689183,0.0
7.74,2.839177006385915,38.67860231842997,0.0
7.75,2.8357147597752115,38.6768983612004,0.0
7.76,2.83229167327192,38.67518768095766,0.0
7.7700000000000005,2.8289073039345447,38.6734704019623,0.0
7.78,2.8255612136460266,38.67174664702429,0.0
7.79,2.822252969432972,38.67001653740875,0.0
7.8,2.81898214322999,38.668280192906245,0.0
7.8100000000000005,2.815748311818176,38.66653773185158,0.0
7.82,2.8125510567718286,38.664789271139995,0.0
7.83,2.8093899644059612,38.663034926243185,0.0
7.84,2.8062646257246073,38.661274811225034,0.0
7.8500000000000005,2.803174636369913,38.659509038757164,0.0
7.86,2.8001195965720296,38.65773772013422,0.0
7.87,2.7970991110997865,38.65596096528888,0.0
7.88,2.7941127891998487,38.65417888281036,0.0
7.890000000000001,2.791160244202722,38.65239158006268,0.0
7.9,2.7882410939140745,38.6505991630677,0.0
7.91,2.7853549606027896,38.648801736509014,0.0
7.92,2.7825014708177553,38.64699940378698,0.0
7.930000000000001,2.779680255341543,38.64519226703292,0.0
7.94,2.7768909491448297,38.64338042712297,0.0
7.95,2.7741331913415554,38.64156398369178,0.0
7.96,2.7714066251448166,38.63974303514595,0.0
7.97,2.7687108978234956,38.63791767867723,0.0
7.98,2.76604566065963,38.63608801027558,0.0
7.99,2.7634105689065187,38.63425412474188,0.0
8.0,2.7608052817475577,38.632416115700515,0.0
8.01,2.758229462255824,38.63057407561172,0.0
8.02,2.7556827773543877,38.62872809578363,0.0
8.03,2.753164897466395,38.626878266477654,0.0
8.040000000000001,2.7506754961289515,38.62502467702462,0.0
8.05,2.748214251180052,38.623167415468345,0.0
8.06,2.7457808441420397,38.62130656875103,0.0
8.07,2.743374960144959,38.61944222273649,0.0
8.08,2.7409962878873597,38.61757446222203,0.0
8.09,2.7386445195977256,38.61570337095029,0.0
8.1,2.7363193509965096,38.613829031620725,0.0
8.11,2.73402048125879,38.61195152590102,0.0
8.120000000000001,2.731747612977537,38.61007093443828,0.0
8.13,2.7295004521274997,38.60818733687003,0.0
8.14,2.727278708029702,38.606300811835034,0.0
8.15,2.725082093316557,38.60441143698389,0.0
8.16,2.722910323897596,38.60251928898953,0.0
8.17,2.7207631189016803,38.6006244435647,0.0
8.18,2.7186402000874934,38.59872697564023,0.0
8.19,2.716541292544256,38.59682695915334,0.0
8.2,2.714466124676127,38.594924467052444,0.0
8.21,2.712414427964008,38.5930195713692,0.0
8.22,2.710385936932172,38.59111234322867,0.0
8.23,2.708380389115421,38.58920285285934,0.0
8.24,2.7063975250267696,38.58729116960289,0.0
8.25,2.7044370881256565,38.585377361923975,0.0
8.26,2.7024988247866846,38.583461497419634,0.0
8.27,2.700582484268883,38.58154364282869,0.0
8.28,2.6986878186855017,38.579623864040975,0.0
8.290000000000001,2.6968145829743295,38.5777022261063,0.0
8.3,2.694962534868543,38.575778793243366,0.0
8.31,2.6931314348680773,38.57385362884847,0.0
8.32,2.691321045989565,38.57192679557134,0.0
8.33,2.689531133539442,38.569998355383994,0.0
8.34,2.687761465884775,38.56806836934698,0.0
8.35,2.6860118140363682,38.566136897735895,0.0
8.36,2.6842819515998113,38.56420400005619,0.0
8.370000000000001,2.6825716547473886,38.562269735051736,0.0
8.38,2.6808807021904366,38.560334160713225,0.0
8.39,2.6792088751521463,38.55839733428643,0.0
8.4,2.6775559573408083,38.556459312280374,0.0
8.41,2.675921734923509,38.55452015047526,0.0
8.42,2.674305996500266,38.55257990393042,0.0
8.43,2.672708533078616,38.55063862699195,0.0
8.44,2.671129138048642,38.54869637330036,0.0
8.45,2.6695676071584504,38.546753195798004,0.0
8.46,2.66802373846717,38.54480914674338,0.0
8.47,2.6664973318807914,38.542864277852324,0.0
8.48,2.664988189731765,38.54091864012166,0.0
8.49,2.6634961167400633,38.53897228384106,0.0
8.5,2.6620209198375733,38.53702525864642,0.0
8.51,2.660562408144053,38.53507761352721,0.0
8.52,2.6591203929434553,38.5331293968336,0.0
8.53,2.6576946876606367,38.53118065628361,0.0
8.540000000000001,2.6562851078384355,38.529231438970015,0.0
8.55,2.6548914711151306,38.527281791367194,0.0
8.56,2.653513597202276,38.52533175933788,0.0
8.57,2.6521513078629093,38.52338138813977,0.0
8.58,2.6508044268901396,38.52143072243199,0.0
8.59,2.649472780086111,38.51947980628152,0.0
8.6,2.648156195241341,38.51752868316944,0.0
8.61,2.6468545019532472,38.515577396046275,0.0
8.620000000000001,2.6455675314943115,38.51362598737218,0.0
8.63,2.644295117320454,38.51167449896178,0.0
8.64,2.643037094785068,38.509722972071415,0.0
8.65,2.6417933011071986,38.507771447408764,0.0
8.66,2.6405635753513543,38.50581996513902,0.0
8.67,2.639347758407632,38.503868564890865,0.0
8.68,2.6381456929721736,38.50191728576247,0.0
8.69,2.636957223527933,38.499966166327226,0.0
8.700000000000001,2.635782196325771,38.49801524463956,0.0
8.71,2.634620459365871,38.49606455824052,0.0
8.72,2.6334718623794697,38.49411414416333,0.0
8.73,2.6323362568109148,38.492164038938824,0.0
8.74,2.6312134958000426,38.49021427860076,0.0
8.75,2.6301034342241496,38.48826489867297,0.0
8.76,2.629005928018308,38.486315934377046,0.0
8.77,2.627920835185873,38.484367420323416,0.0
8.78,2.626848015314255,38.48241939065933,0.0
8.790000000000001,2.6257873295824496,38.4804718790665,0.0
8.8,2.624738640743531,38.478524918766375,0.0
8.81,2.6237018131074534,38.47657854252539,0.0
8.82,2.6226767125241626,38.47463278266005,0.0
8.83,2.6216632063670042,38.47268767104195,0.0
8.84,2.6206611635164383,38.47074323910274,0.0
8.85,2.619670454344044,38.4687995178389,0.0
8.86,2.618690950696821,38.466856537816554,0.0
8.870000000000001,2.617722525881776,38.46491432917609,0.0
8.88,2.6167650546508012,38.462972921636755,0.0
8.89,2.6158184131858278,38.46103234450111,0.0
8.9,2.6148824789440943,38.4590926267024,0.0
8.91,2.613957130579275,38.45715379682857,0.0
8.92,2.6130422483449194,38.45521588299877,0.0
8.93,2.612137713858381,38.45327891293552,0.0
8.94,2.6112434100785253,38.45134291397149,0.0
8.950000000000001,2.6103592212910347,38.449407913053946,0.0
8.96,2.609485033093905,38.447473936749155,0.0
8.97,2.608620732383121,38.44554101124666,0.0
8.98,2.6077662073385195,38.44360916236361,0.0
8.99,2.6069213474098216,38.44167841554892,0.0
9.0,2.606086043302837,38.43974879588751,0.0
9.01,2.6052601869658374,38.43782032810434,0.0
9.02,2.6044436715760835,38.435893036568544,0.0
9.03,2.603636391526516,38.43396694529741,0.0
9.040000000000001,2.6028382424125898,38.432042077960375,0.0
9.05,2.6020491210192596,38.43011845788293,0.0
9.06,2.6012689253081054,38.42819610805052,0.0
9.07,2.6004975543970485,38.426275051114715,0.0
9.08,2.599734908340292,38.424355309460594,0.0
9.09,2.5989808883858325,38.42243690512773,0.0
9.1,2.5982353969791037,38.42051985980903,0.0
9.11,2.597498337666841,38.41860419488013,0.0
9.120000000000001,2.5967696150839,38.41668993140338,0.0
9.13,2.5960491349401336,38.41477709013182,0.0
9.14,2.5953368040073186,38.4128656915131,0.0
9.15,2.5946325301061313,38.41095575569342,0.0
9.16,2.59393622209316,38.40904730252147,0.0
9.17,2.593247789847952,38.40714035155233,0.0
9.18,2.59256714426009,38.40523492205134,0.0
9.19,2.5918941972162908,38.40333103299805,0.0
9.200000000000001,2.591228861587517,38.401428703090055,0.0
9.21,2.590571051216104,38.399527950746915,0.0
9.22,2.589920680902885,38.39762879411405,0.0
9.23,2.5892776663943224,38.395731251066564,0.0
9.24,2.588641924369625,38.39383533921322,0.0
9.25,2.588013372569616,38.39194107585695,0.0
9.26,2.5873919300851744,38.390048477906795,0.0
9.27,2.5867775165547617,38.388157562122885,0.0
9.28,2.5861700524845443,38.38626834501864,0.0
9.290000000000001,2.5855694592781906,38.38438084285164,0.0
9.3,2.584975659226196,38.38249507162682,0.0
9.31,2.5843885754952627,38.38061104709968,0.0
9.32,2.5838081321177464,38.37872878477945,0.0
9.33,2.5832342539811517,38.37684829993226,0.0
9.34,2.5826668668176804,38.37496960758431,0.0
9.35,2.582105897193829,38.37309272252494,0.0
9.36,2.5815512725000267,38.371217659309806,0.0
9.370000000000001,2.581002920940319,38.36934443226397,0.0
9.38,2.580460771522082,38.367473055484986,0.0
9.39,2.579924754045778,38.365603542845996,0.0
9.4,2.5793947990947292,38.36373590799879,0.0
9.41,2.578870838024932,38.36187016437688,0.0
9.42,2.5783528029556417,38.360006325198356,0.0
9.43,2.5778406270205467,38.35814440338897,0.0
9.44,2.577334244129834,38.35628441165489,0.0
9.450000000000001,2.576833588767073,38.35442636254475,0.0
9.46,2.5763385961564422,38.352570268398495,0.0
9.47,2.5758492022541493,38.350716141349906,0.0
9.48,2.5753653437399193,38.34886399332919,0.0
9.49,2.5748869580085554,38.3470138360655,0.0
9.5,2.5744139831615724,38.34516568108944,0.0
9.51,2.5739463579988926,38.343319539735575,0.0
9.52,2.573484022010612,38.341475423144864,0.0
9.53,2.573026915368825,38.33963334226716,0.0
9.540000000000001,2.572574978919514,38.337793307863606,0.0
9.55,2.5721281541744965,38.33595533050906,0.0
9.56,2.57168638330343,38.33411942059449,0.0
9.57,2.5712496091258714,38.33228558832937,0.0
9.58,2.5708177751033903,38.33045384374402,0.0
9.59,2.570390825331733,38.32862419669197,0.0
9.6,2.5699687045525788,38.326796656846305,0.0
9.61,2.5695513582522094,38.324971233669366,0.0
9.620000000000001,2.5691387324529633,38.3231479364766,0.0
9.63,2.568730773765708,38.32132677442047,0.0
9.64,2.568327429404369,38.31950775648589,0.0
9.65,2.567928647178952,38.31769089149237,0.0
9.66,2.5675343754886293,38.31587618809604,0.0
9.67,2.5671445633148937,38.31406365479171,0.0
9.68,2.56675916021477,38.31225329991491,0.0
9.69,2.566378116314087,38.31044513164389,0.0
9.700000000000001,2.5660013823008114,38.308639158001604,0.0
9.71,2.5656289094184364,38.30683538685771,0.0
9.72,2.5652606494594274,38.3050338259305,0.0
9.73,2.5648965547587217,38.303234482788866,0.0
9.74,2.564536578187282,38.3014373648542,0.0
9.75,2.564180673145701,38.29964247940233,0.0
9.76,2.563828793557856,38.29784983356539,0.0
9.77,2.5634808938646128,38.2960594343337,0.0
9.78,2.563136929074937,38.2942712885402,0.0
9.790000000000001,2.562796854752928,38.29248540286434,0.0
9.8,2.5624606268955326,38.29070178386924,0.0
9.81,2.5621282019968867,38.28892043798212,0.0
9.82,2.5617995370434388,38.28714137149573,0.0
9.83,2.5614745895084066,38.285364590569955,0.0
9.84,2.5611533173462906,38.28359010123353,0.0
9.85,2.560835678987451,38.28181790938559,0.0
9.86,2.5605216333327427,38.280048020797274,0.0
9.870000000000001,2.5602111397482075,38.278280441113345,0.0
9.88,2.559904158059827,38.2765151758537,0.0
9.89,2.5596006485483276,38.274752230414954,0.0
9.9,2.5593005719440445,38.27299161007194,0.0
9.91,2.5590038894218368,38.27123331997923,0.0
9.92,2.558710562596061,38.269477365172634,0.0
9.93,2.558420553515589,38.267723750570674,0.0
9.94,2.5581338246588863,38.26597248097605,0.0
9.950000000000001,2.557850338928643,38.26422356107723,0.0
9.96,2.557570059639932,38.262476995451756,0.0
9.97,2.5572929505258846,38.26073278856486,0.0
9.98,2.5570189757318103,38.25899094477117,0.0
9.99,2.5567480998082854,38.257251468316696,0.0
