t,y,x,z
4.38,2.1997481583595775,1.6733078993631554,0.0017828638083665991
4.39,2.2037109039846507,1.6753302435355304,0.001788224786075864
4.4,2.207680787895752,1.6773552937927825,0.0017936021343738801
4.41,2.2116578229388297,1.679383054119313,0.001798995903076264
4.42,2.2156420219818846,1.681413528505583,0.0018044061421353882
4.43,2.2196333979149685,1.68344672094811,0.0018098329016403775
4.44,2.223631963650185,1.6854826354494719,0.001815276231817111
4.45,2.2276377321216874,1.6875212760183023,0.0018207361830282196
4.46,2.231650716285682,1.6895626466692943,0.0018262128057730893
4.47,2.2356709291204253,1.6916067514231994,0.0018317061506878587
4.48,2.239698383626226,1.6936535943068265,0.0018372162685454207
4.49,2.2437330928254426,1.6957031793530428,0.0018427432102554203
4.5,2.2477750697624863,1.6977555106007738,0.0018482870268642568
4.51,2.2518243275038192,1.699810592095003,0.001853847769555083
4.5200000000000005,2.2558808791379543,1.7018684278867724,0.0018594254896478054
4.53,2.259944737775456,1.7039290220331815,0.001865020238599083
4.54,2.26401591654894,1.7059923785973885,0.0018706320680023285
4.55,2.268094428613073,1.7080585016486092,0.001876261029587709
4.5600000000000005,2.2721802871445744,1.7101273952621185,0.0018819071752221447
4.57,2.276273506116356,1.7121990637194275,0.001887570615922105
4.58,2.2803740996095585,1.71427351133039,0.0018932514694099934
4.59,2.284482079651169,1.7163507418740487,0.0018989496952763031
4.6000000000000005,2.2885974595384484,1.7184307594582726,0.0019046653484000445
4.61,2.2927202525917134,1.7205135681972483,0.0019103984838736265
4.62,2.296850472154339,1.7225991722114808,0.0019161491570028597
4.63,2.3009881315927556,1.7246875756277933,0.0019219174233069552
4.64,2.305133244296451,1.726778782579327,0.0019277033385185238
4.65,2.309285823677971,1.7288727972055415,0.0019335069585835777
4.66,2.313445883172916,1.7309696236522139,0.001939328339661528
4.67,2.317613436239943,1.73306926607144,0.0019451675381251872
4.68,2.3217884963607682,1.7351717286216335,0.0019510246105607682
4.69,2.3259710770401627,1.7372770154675266,0.001956899613767885
4.7,2.3301611918059537,1.739385130780169,0.001962792604759549
4.71,2.3343588542090274,1.7414960787369291,0.001968703640762176
4.72,2.338564077823325,1.7436098635214932,0.0019746327792155793
4.73,2.3427768762458454,1.7457264893238658,0.001980580077772975
4.74,2.3469972630966427,1.7478459603403693,0.0019865455943009766
4.75,2.3512252520188297,1.7499682807736445,0.0019925293868796002
4.76,2.355460856678575,1.7520934548326503,0.001998531513802262
4.7700000000000005,2.3597040910616127,1.7542214868097175,0.002004552023374627
4.78,2.363954970316852,1.7563523812997763,0.0020105909248908822
4.79,2.3682135068057844,1.7584861421737192,0.0020166483245507715
4.8,2.372479714314815,1.7606227736730564,0.002022724280537686
4.8100000000000005,2.376753606654282,1.7627622800458442,0.0020288188512182694
4.82,2.3810351976584547,1.7649046655466838,0.0020349320951424136
4.83,2.3853245011855377,1.7670499344367232,0.0020410640710432637
4.84,2.389621531117668,1.7691980909836558,0.002047214837837215
4.8500000000000005,2.3939263013609158,1.7713491394617213,0.002053384454623914
4.86,2.3982388258452834,1.7735030841517045,0.0020595729806862574
4.87,2.402559118524707,1.775659929340937,0.0020657804754903933
4.88,2.406887193377056,1.7778196793232957,0.00207200699868572
4.89,2.411223064404133,1.779982338399203,0.002078252610104888
4.9,2.415566745631673,1.7821479108756288,0.0020845173697637987
4.91,2.419918251109344,1.7843164010660866,0.002090801337861602
4.92,2.424277594910748,1.7864878132906372,0.0020971045747807016
4.93,2.428644791133419,1.7886621518758872,0.0021034271410867505
4.94,2.4330198538988252,1.7908394211549887,0.0021097690975286536
4.95,2.437402797352367,1.7930196254676398,0.0021161305050385647
4.96,2.441793635663378,1.7952027691600843,0.002122511424731891
4.97,2.4461923830251253,1.7973888565851122,0.0021289119179072886
4.98,2.4505990554617334,1.7995778925641128,0.0021353319970246506
4.99,2.4550136658105073,1.8017698811039913,0.002141771761835092
5.0,2.4594362282977538,1.8039648265672636,0.0021482312752385824
5.01,2.4638667572398805,1.8061627333399117,0.002154710598523169
5.0200000000000005,2.4683052669780663,1.808363605814678,0.002161209793137453
5.03,2.4727517718782583,1.8105674483910634,0.002167728920690587
5.04,2.4772062863311737,1.8127742654753305,0.0021742680429522785
5.05,2.4816688247523,1.8149840614805,0.002180827221852788
5.0600000000000005,2.4861394015818945,1.8171968408263535,0.0021874065194829296
5.07,2.490618031284982,1.8194126079394317,0.002194005998094069
5.08,2.4951047283513605,1.8216313672530355,0.0022006257200981277
5.09,2.4995995072955943,1.8238531232072255,0.0022072657480675783
5.1000000000000005,2.5041023826570203,1.8260778802488222,0.0022139261447354486
5.11,2.508613368999743,1.8283056428314057,0.0022206069729953175
5.12,2.5131324809126374,1.8305364154153159,0.0022273082959013185
5.13,2.5176597330093484,1.8327702024676527,0.0022340301766681394
5.14,2.52219513992829,1.8350070084622756,0.002240772678671019
5.15,2.526738716332647,1.8372468378798046,0.0022475358654457512
5.16,2.531290476910372,1.839489695207618,0.0022543198006886823
5.17,2.5358504363741887,1.8417355849398553,0.0022611245482567115
5.18,2.5404186109443945,1.8439845119528946,0.0022679502081535156
5.19,2.5449950146740425,1.8462364805748066,0.0022747968273452747
5.2,2.5495796619549798,1.84849149521994,0.002281664460579788
5.21,2.5541725676277274,1.8507495604167452,0.0022885531730531283
5.22,2.558773746558457,1.8530106807006557,0.0022954630301433255
5.23,2.563383213638992,1.8552748606140879,0.002302394097410368
5.24,2.5680009837868076,1.8575421047064413,0.0023093464405961987
5.25,2.572627071945031,1.859812417534099,0.002316320125624721
5.26,2.5772614930824402,1.8620858036604269,0.0023233152186017936
5.2700000000000005,2.5819042621934662,1.8643622676557743,0.0023303317858152347
5.28,2.58655539429819,1.8666418140974728,0.0023373698937348177
5.29,2.5912149044423445,1.868924447569838,0.0023444296090122745
5.3,2.5958828076973157,1.8712101726641686,0.002351510998481295
5.3100000000000005,2.6005591191601405,1.8734989939787463,0.002358614129157526
5.32,2.6052438539535063,1.8757909161188353,0.0023657390682385706
5.33,2.6099370272257536,1.8780859436966837,0.0023728858831039913
5.34,2.614638654150874,1.8803840813315227,0.002380054641315307
5.3500000000000005,2.6193487499285117,1.8826853336495664,0.0023872454106159944
5.36,2.6240673297839603,1.8849897052840117,0.0023944582589314864
5.37,2.628794408968167,1.8872972008750393,0.0024016932543691753
5.38,2.6335300039096796,1.8896078253613395,0.0024089505010386086
5.39,2.63827412994782,1.8919215834064407,0.002416230068563838
5.4,2.6430268016210112,1.8942384794716778,0.002423532001049087
5.41,2.6477880343133977,1.896558518232905,0.0024308563682808176
5.42,2.65255784343572,1.8988817043731998,0.0024382032402568464
5.43,2.657336244425318,1.9012080425828612,0.0024455726871863382
5.44,2.6621232527461265,1.903537537559412,0.002452964779489812
5.45,2.6669188838886764,1.9058701940075948,0.002460379587799134
5.46,2.671723153370098,1.9082060166393773,0.0024678171829575248
5.47,2.6765360767341164,1.910545010173948,0.0024752776360195553
5.48,2.6813576695510557,1.9128871793377185,0.002482761018251148
5.49,2.6861879474178347,1.9152325288643215,0.0024902674011295753
5.5,2.69102692595797,1.9175810634946138,0.002497796856343462
5.51,2.6958746208215763,1.919932787976673,0.0025053494557927833
5.5200000000000005,2.700731047685364,1.9222877070658007,0.002512925271588867
5.53,2.7055962222526397,1.924645825524519,0.00252052437605439
5.54,2.710470160253309,1.9270071481225737,0.002528146841723382
5.55,2.7153528774438724,1.9293716796369325,0.002535792741341224
5.5600000000000005,2.7202443896074295,1.9317394248517854,0.0025434621478646474
5.57,2.725144712553674,1.934110388558545,0.0025511551344617345
5.58,2.7300538628847275,1.9364845757500029,0.002558871785807053
5.59,2.734971857309655,1.9388619914465444,0.002566612187971575
5.6000000000000005,2.7398987105191392,1.941242640157321,0.0025743763970763806
5.61,2.744834438461183,1.9436265267107273,0.002582164487605755
5.62,2.7497790571113807,1.9460136559426322,0.0025899765342699754
5.63,2.7547325824729145,1.9484040326963779,0.0025978126120053077
5.64,2.7596950305765575,1.9507976618227814,0.002605672795974007
5.65,2.7646664174806705,1.9531945481801332,0.002613557161564319
5.66,2.769646759271205,1.9555946966341975,0.0026214657843904765
5.67,2.7746360720617003,1.9579981120582133,0.0026293987402927037
5.68,2.779634371993288,1.9604047993328928,0.002637356105337214
5.69,2.784641675234687,1.962814763346423,0.002645337955816211
5.7,2.789657997982205,1.9652280089944638,0.002653344368247885
5.71,2.7946833564597413,1.96764454118015,0.002661375419376419
5.72,2.799717766918783,1.9700643648140896,0.0026694311861719835
5.73,2.804761245638408,1.9724874848143659,0.00267751174583074
5.74,2.8098138089252815,1.9749139061065346,0.002685617175774837
5.75,2.81487547311366,1.977343633623626,0.0026937475536524154
5.76,2.819946254565389,1.979776672306145,0.0027019029573376037
5.7700000000000005,2.8250261696699033,1.98221302710207,0.002710083464930521
5.78,2.830115233825588,1.9846527027085539,0.002718289146204562
5.79,2.835213468200548,1.9870957052862714,0.0027265201193712937
5.8,2.8403208859244398,1.9895420389580447,0.002734776435144047
5.8100000000000005,2.845437503538596,1.9919917087122816,0.002743058172875677
5.82,2.850563337612048,1.9944447195448909,0.0027513654121459506
5.83,2.855698404741578,1.9969010764592972,0.0027596982327619734
5.84,2.860842721551768,1.9993607844664525,0.002768056714758618
5.8500000000000005,2.865996304695054,2.0018238485848494,0.0027764409383989465
5.86,2.871159170851772,2.0042902738405326,0.00278485098417464
5.87,2.876331336730212,2.0067600652671156,0.002793286932806426
5.88,2.8815128190666695,2.009233227905788,0.002801748865244502
5.89,2.8867036346254937,2.011709766805334,0.002810236862668965
5.9,2.8919038001991404,2.014189687022142,0.0028187510064902367
5.91,2.8971133326082206,2.016672993620217,0.002827291378349489
5.92,2.902332248701554,2.0191596916711956,0.0028358580601190726
5.93,2.9075605653562175,2.0216497862543585,0.0028444511339029434
5.94,2.912798299477599,2.024143282456642,0.0028530706820370892
5.95,2.918045467999444,2.026640185372652,0.002861716787089953
5.96,2.9233020878839087,2.0291405001046767,0.002870389531862864
5.97,2.9285681761216127,2.0316442317626993,0.0028790889993904637
5.98,2.9338437497316865,2.034151385464411,0.0028878152729411295
5.99,2.9391288278445984,2.0366619668625603,0.002896568465066136
6.0,2.9444234259180666,2.039175980680483,0.002905348636927944
6.01,2.949727561018276,2.0416934320492515,0.002914155871957726
6.0200000000000005,2.9550412503155554,2.044214326126795,0.0029229902548741117
6.03,2.960364511010713,2.0467386680792488,0.0029318518706555083
6.04,2.965697360335125,2.049266463080976,0.0029407408045410196
6.05,2.9710398155508178,2.051797716314591,0.002949657142031354
6.0600000000000005,2.976391893950558,2.0543324329709782,0.0029586009688897423
6.07,2.9817536128579327,2.0568706182493166,0.002967572371142844
6.08,2.9871249896274397,2.059412277357099,0.0029765714350816655
6.09,2.9925060416445715,2.061957415510156,0.0029855982472624734
6.1000000000000005,2.9978967863259003,2.0645060379326767,0.0029946528945077044
6.11,3.0032972411191645,2.0670581498572287,0.0030037354639068773
6.12,3.0087074235033544,2.0696137565247836,0.0030128460428175117
6.13,3.014127350988798,2.072172863184735,0.003021984718866035
6.140000000000001,3.0195570411172463,2.074735475094923,0.0030311515799487
6.15,3.024996511461958,2.0773015975216533,0.0030403467142324915
6.16,3.030445779627788,2.0798712357397213,0.0030495702101560472
6.17,3.03590486325127,2.082444395032433,0.0030588221564305652
6.18,3.0413737800007037,2.0850210806916265,0.0030681026420407184
6.19,3.046852547576242,2.0876012980176926,0.0030774117562455687
6.2,3.052341183709972,2.090185052319599,0.003086749588579476
6.21,3.057839706166005,2.09277234891491,0.0030961162288530167
6.22,3.0633481332560937,2.095363193259034,0.003105511784540112
6.23,3.068866482476162,2.0979575906034515,0.003114936334793343
6.24,3.0743947716214355,2.100555546275239,0.0031243899680494847
6.25,3.0799330185951392,2.103157065629116,0.0031338727755759297
6.26,3.0854812413334267,2.1057621540286258,0.003143384848936927
6.2700000000000005,3.0910394578054747,2.1083708168461626,0.0031529262799948293
6.28,3.096607686013579,2.1109830594629937,0.0031624971609113283
6.29,3.1021859439932493,2.113598887269284,0.0031720975841487004
6.3,3.1077742498133056,2.1162183056641206,0.003181727642471045
6.3100000000000005,3.113372621575973,2.118841320055538,0.0031913874289455275
6.32,3.1189810774169753,2.121467935860538,0.0032010770369436136
6.33,3.124599635505635,2.1240981585051197,0.0032107965601423185
6.34,3.1302283140449645,2.126731993424299,0.003220546092525442
6.3500000000000005,3.135867131271763,2.129369446062136,0.003230325728384813
6.36,3.141516105456711,2.1320105218717567,0.0032401355623215247
6.37,3.1471752549044676,2.134655226315377,0.003249975689247181
6.38,3.1528445979537647,2.13730356486433,0.0032598462043851354
6.390000000000001,3.1585241529775026,2.139955542999088,0.0032697472032717305
6.4,3.1642139383828436,2.1426111662092846,0.003279678781757539
6.41,3.169913972611311,2.1452704399937432,0.003289641036008606
6.42,3.1756242741388823,2.147933369860498,0.0032996340625076888
6.43,3.181344861476084,2.1505999613268196,0.003309657958055496
6.44,3.1870757531680893,2.153270219919238,0.0033197128197719333
6.45,3.1928169668924307,2.15594415094348,0.0033297987395077317
6.46,3.1985685216952513,2.1586217600546647,0.0033399158176970803
6.47,3.204330436464277,2.1613030528679444,0.003350064153899433
6.48,3.210102729863998,2.1639880349419762,0.003360243846398642
6.49,3.215885420593075,2.1666767118445547,0.003370454993798065
6.5,3.221678527384417,2.1693690891526334,0.00338069769502169
6.51,3.227482069005256,2.1720651724523417,0.0033909720493152527
6.5200000000000005,3.233296064257224,2.174764967339005,0.003401278156247357
6.53,3.2391205319764276,2.1774684794171644,0.003411616115710594
6.54,3.244955491033524,2.1801757143005944,0.003421986027922667
6.55,3.2508009603337995,2.182886677612324,0.0034323879934275063
6.5600000000000005,3.2566569588172425,2.1856013749846546,0.003442822113096396
6.57,3.26252350545862,2.1883198120591785,0.0034532884881290863
6.58,3.2684006192675557,2.1910419944868007,0.003463787220054922
6.59,3.2742883192886034,2.1937679279277558,0.003474318410733958
6.6000000000000005,3.280186624601325,2.1964976180516276,0.0034848821623580818
6.61,3.286095554320364,2.199231070537369,0.0034954785774521315
6.62,3.2920151275955236,2.201968291073321,0.0035061077588750206
6.63,3.2979453636118436,2.2047092853572305,0.003516769809820854
6.640000000000001,3.3038862815896737,2.207454059096273,0.0035274648338200513
6.65,3.3098379007847494,2.210202618007067,0.003538192934740465
6.66,3.315800240488271,2.212954967815697,0.003548954216788503
6.67,3.3217733200269772,2.2157111142577315,0.0035597487845102477
6.68,3.327757157978195,2.218471062878317,0.00357057673424526
6.69,3.333751773944642,2.2212348194841716,0.003581438173450801
6.7,3.3397571877070757,2.2240023899277883,0.0035923332114762216
6.71,3.3457734187148143,2.226773779977683,0.0036032619540160922
6.72,3.3518004864521362,2.2295489954117085,0.0036142245070998197
6.73,3.3578384104383376,2.2323280420170666,0.003625220977092555
6.74,3.3638872102277837,2.235110925590324,0.003636251470696094
6.75,3.3699469054099724,2.237897651937425,0.0036473160949497935
6.76,3.376017515609585,2.2406882268737065,0.003658414957231471
6.7700000000000005,3.3820990604865453,2.2434826562239123,0.003669548165258315
6.78,3.3881915597360734,2.2462809458222064,0.003680715827087788
6.79,3.3942950330887465,2.2490831015121886,0.003691918051118539
6.8,3.40040950031055,2.2518891291469076,0.003703154946091304
6.8100000000000005,3.4065349812029395,2.2546990345888758,0.0037144266210898187
6.82,3.41267149560289,2.257512823710082,0.0037257331855417184
6.83,3.418819063382959,2.2603305023920086,0.003737074749219452
6.84,3.4249777044513396,2.263152076525643,0.0037484514222411837
6.8500000000000005,3.4311474387519185,2.2659775520114938,0.003759863315071703
6.86,3.4373282862643286,2.2688069347596023,0.003771310538523327
6.87,3.4435202670040095,2.27164023068956,0.003782793203756812
6.88,3.4497234010222635,2.2744774457305206,0.003794311422282258
6.890000000000001,3.455937708406309,2.277318585821215,0.003805865305960017
6.9,3.4621632092793395,2.280163656909965,0.0038174549670015943
6.91,3.4683999237500207,2.283012664941172,0.003829080520001824
6.92,3.474647872011941,2.285865615881922,0.0038407420779464803
6.93,3.4809070743311152,2.288722515718643,0.0038524397527174253
6.94,3.4871775509736485,2.291583370437748,0.003864173658002134
6.95,3.493459322241826,2.2944481860352957,0.0038759439078467125
6.96,3.4997524084741736,2.2973169685169976,0.0038877506166568724
6.97,3.506056830045507,2.3001897238982387,0.003899593899198894
6.98,3.512372607366992,2.303066458204086,0.0039114738706005955
6.99,3.518699760886193,2.305947177469305,0.003923390646352294
7.0,3.5250383110871346,2.3088318877383727,0.003935344342307783
7.01,3.531388278490352,2.311720595065491,0.003947335074685292
7.0200000000000005,3.5377496836529465,2.3146133055146025,0.003959362960068455
7.03,3.5441225471686417,2.3175100251594007,0.003971428115407278
7.04,3.5505068896678376,2.3204107600833472,0.003983530658019107
7.05,3.556902731817665,2.323315516379685,0.003995670705589594
7.0600000000000005,3.5633100943220417,2.326224300151449,0.004007848376173667
7.07,3.569728997921725,2.3291371175114843,0.00402006378819649
7.08,3.5761594633943687,2.332053974582458,0.004032317060454437
7.09,3.582601511554578,2.334974877496871,0.004044608312116059
7.1000000000000005,3.5890551632539633,2.3378998323970768,0.0040569376627230475
7.11,3.5955204393811933,2.3408288454352895,0.004069305232191202
7.12,3.601997360862055,2.3437619227736017,0.004081711140811399
7.13,3.6084859486595033,2.346699070583997,0.004094155509250559
7.140000000000001,3.6149862240257185,2.3496402951115822,0.004106638463973043
7.15,3.6214982081132767,2.352585602577043,0.004119160128876876
7.16,3.628021921737395,2.3555349991169985,0.0041317206201794765
7.17,3.6345573860197002,2.3584884909455024,0.004144320060264708
7.18,3.6411046221197103,2.361446084286681,0.004156958571906941
7.19,3.647663651234901,2.3644077853747496,0.004169636278272221
7.2,3.654234494600765,2.367373600454026,0.004182353302919425
7.21,3.6608171734908805,2.3703435357789497,0.004195109769801438
7.22,3.6674117092169753,2.3733175976140974,0.004207905803266306
7.23,3.6740181231289877,2.3762957922341985,0.004220741528058415
7.24,3.6806364366151314,2.3792781259241496,0.004233617069319637
7.25,3.6872666711019617,2.382264604979034,0.004246532552590516
7.26,3.6939088480544386,2.3852552357041357,0.004259488103811415
7.2700000000000005,3.7005629889759897,2.3882500244149556,0.004272483849323696
7.28,3.707229115408574,2.3912489774372276,0.004285519915870871
7.29,3.713907248932749,2.394252101106936,0.004298596430599778
7.3,3.7205974111677302,2.397259401770329,0.00431171352106174
7.3100000000000005,3.727299623771461,2.400270885783939,0.0043248713152137346
7.32,3.73401390844067,2.403286559514593,0.00433806994141955
7.33,3.740740286910939,2.406306429339433,0.004351309528450962
7.34,3.747478780956769,2.4093305016459325,0.0043645902054888904
7.3500000000000005,3.75422941239164,2.4123587828319093,0.004377912102124568
7.36,3.760992203068075,2.415391279305543,0.0043912753483607014
7.37,3.7677671750497526,2.418427997528238,0.004404680077464632
7.38,3.7745543504513375,2.4214689439747348,0.004418126423313363
7.390000000000001,3.781353750967832,2.424514125015901,0.004431614512591633
7.4,3.7881653986148156,2.4275635471030794,0.0044451444770630755
7.41,3.794989315447493,2.43061721669812,0.004458716448912937
7.42,3.8018255235607636,2.433675140273398,0.004472330560749306
7.43,3.8086740450892864,2.436737324311829,0.004485986945604368
7.44,3.8155349022075535,2.4398037753068893,0.0044996857369356364
7.45,3.822408117129955,2.4428744997626306,0.004513427068627201
7.46,3.829293712110849,2.445949504193698,0.004527211074990972
7.47,3.8361917094446323,2.449028795125349,0.0045410378907679225
7.48,3.8431021314658076,2.4521123790934682,0.004554907651129328
7.49,3.8500250005490493,2.4552002626445852,0.004568820491678008
7.5,3.856960339109278,2.4582924523358938,0.004582776548449576
7.51,3.8639081696017246,2.461388954735266,0.0045967759579136755
7.5200000000000005,3.870868514522002,2.464489776421273,0.004610818856975228
7.53,3.8778413964061715,2.4675949239831994,0.004624905382975665
7.54,3.8848268378308126,2.470704404021061,0.004639035673694188
7.55,3.8918248614130926,2.4738182231456247,0.004653209867348995
7.5600000000000005,3.8988354898108346,2.4769363879784225,0.004667428102598532
7.57,3.905858745722584,2.4800589051517696,0.004681690518542732
7.58,3.9128946518876813,2.483185781308783,0.004695997254724261
7.59,3.9199432310863283,2.486317023103398,0.004710348451129758
7.6000000000000005,3.927004506139659,2.4894526372003845,0.00472474424819108
7.61,3.934078499909803,2.4925926302753654,0.004739184786786538
7.62,3.941165235299961,2.495737009014834,0.004753670208242152
7.63,3.94826473525447,2.498885780116171,0.004768200654332881
7.640000000000001,3.9553770229335883,2.502038950329051,0.004782776270166109
7.65,3.9625021212489058,2.5051965263453844,0.004797397196517568
7.66,3.9696400532437446,2.5083585148894323,0.004812063576106767
7.67,3.9767908420303044,2.5115249227029195,0.004826775552560229
7.68,3.9839545107623735,2.5146957565385706,0.004841533269961413
7.69,3.991131082635399,2.5178710231601267,0.004856336872852001
7.7,3.9983205808865585,2.5210507293423627,0.004871186506233162
7.71,4.00552302879483,2.5242348818711076,0.004886082315566835
7.72,4.012738449681062,2.5274234875432597,0.004901024446776999
7.73,4.019966866908048,2.5306165531668054,0.0049160130462509504
7.74,4.02720830388059,2.533814085560836,0.004931048260840573
7.75,4.034462784045577,2.537016091555568,0.004946130237863616
7.76,4.041730330892051,2.5402225779923566,0.0049612591251049715
7.7700000000000005,4.049010967951278,2.5434335517237185,0.004976435070817945
7.78,4.056304718796819,2.5466490196133447,0.004991658223725527
7.79,4.063611607044603,2.5498689885361214,0.005006928733021676
7.8,4.070931656352994,2.553093465378147,0.005022246748372589
7.8100000000000005,4.078264890422865,2.55632245703675,0.005037612419917973
7.82,4.085611332997664,2.5595559704205053,0.005053025898272323
7.83,4.0929710078634916,2.5627940124492534,0.005068487334526198
7.84,4.100343938849166,2.5660365900541184,0.005083996880247494
7.8500000000000005,4.107730149826296,2.5692837101775248,0.005099554687482718
7.86,4.115129664709349,2.572535379773215,0.00511516090875826
7.87,4.122542507455728,2.575791605806268,0.005130815697081675
7.88,4.129968702065835,2.579052395253117,0.0051465192059429515
7.890000000000001,4.137408272583145,2.582317755101566,0.00516227158931579
7.9,4.144861243146741,2.585587692362804,0.005178073007176367
7.91,4.152327637948013,2.588862214061507,0.005193923620943619
7.92,4.159807481071581,2.592141327199466,0.0052098235767426004
7.930000000000001,4.167300796735887,2.5954250388105993,0.005225773030701676
7.94,4.174807609202881,2.5987133559403035,0.005241772139447914
7.95,4.1823279427780955,2.6020062856454738,0.005257821060108523
7.96,4.189861821810712,2.6053038349945195,0.005273919950312281
7.97,4.197409270693641,2.6086060110673834,0.0052900689681909625
7.98,4.204970313863586,2.61191282095556,0.00530626827238077
7.99,4.212544975801121,2.615224271762113,0.005322518022023766
8.0,4.220133281030762,2.6185403706016923,0.0053388183767693
8.01,4.2277352541210345,2.621861124600555,0.005355169496775446
8.02,4.235350919684555,2.625186540896581,0.005371571542710426
8.03,4.242980302378093,2.6285166266392923,0.005388024675754042
8.040000000000001,4.250623426902652,2.63185138898987,0.005404529057599111
8.05,4.25828031800353,2.6351908351211724,0.005421084850452884
8.06,4.265951000470407,2.638534972217755,0.005437692217038489
8.07,4.273635499137405,2.641883807475887,0.005454351320596357
8.08,4.281333838883166,2.645237348103569,0.005471062324885652
8.09,4.289046044630919,2.648595601320552,0.005487825394185697
8.1,4.296772141348562,2.6519585743583542,0.005504640693297414
8.11,4.304512154048722,2.655326274460282,0.005521508387544746
8.120000000000001,4.312266107788836,2.6586987088814453,0.005538428642776093
8.13,4.320034027671217,2.662075884888774,0.005555401625365734
8.14,4.327815938843133,2.6654578097610413,0.005572427502215267
8.15,4.3356118664968735,2.668844490788878,0.005589506440755039
8.16,4.343421835869824,2.672235935274791,0.005606638608945568
8.17,4.351245872532044,2.675632150602686,0.005623824183144828
8.18,4.35908400162699,2.6790331440543143,0.005641063327334657
8.19,4.366936248482447,2.682438922956966,0.005658356209834894
8.2,4.3748026385212935,2.6858494946618956,0.00567570300086115
8.21,4.382683197212047,2.6892648665323704,0.00569310387117131
8.22,4.3905779500689315,2.6926850459436835,0.005710558992067042
8.23,4.398486922651964,2.696110040283179,0.0057280685353953325
8.24,4.406410140567022,2.699539856950268,0.005745632673549994
8.25,4.414347629465926,2.7029745033564465,0.005763251579473189
8.26,4.422299415046504,2.706413986925316,0.005780925426656945
8.27,4.430265523052677,2.7098583150926014,0.005798654389144675
8.28,4.438245979274532,2.7133074953061707,0.0058164386415327
8.290000000000001,4.446240809548395,2.7167615350260528,0.0058342783589717655
8.3,4.454250039756904,2.7202204417244555,0.005852173717168549
8.31,4.462273695829093,2.723684222885789,0.005870124892387202
8.32,4.470311803740459,2.7271528860066776,0.005888132061450853
8.33,4.478364389513043,2.730626438595986,0.005906195401743128
8.34,4.4864314792155024,2.7341048881748318,0.005924315091209673
8.35,4.494513098963186,2.7375882422766087,0.005942491308359671
8.36,4.5026092749182105,2.741076508447003,0.005960724232267363
8.370000000000001,4.51072003328954,2.7445696942440136,0.005979014042573564
8.38,4.51884540033305,2.748067807237969,0.005997360919487179
8.39,4.526985402351615,2.7515708550115505,0.006015765043786731
8.4,4.535140065695178,2.7550788451598054,0.006034226596821876
8.41,4.5433094167608274,2.75859178529017,0.0060527457605149175
8.42,4.55149348199287,2.7621096830224867,0.006071322717362331
8.43,4.5596922880363095,2.7656325460266227,0.006089957658079585
8.44,4.567905861627339,2.7691603819956288,0.00610865077614253
8.45,4.576134229079093,2.7726931985196965,0.006127402242162616
8.46,4.584377417031484,2.7762310032699458,0.006146212241245589
8.47,4.592635452172266,2.779773803930057,0.006165080959091336
8.48,4.600908361237125,2.7833216081962933,0.006184008581995652
8.49,4.6091961710097475,2.78687442377752,0.006202995296851967
8.5,4.617498908321908,2.7904322583952226,0.0062220412911530906
8.51,4.625816600053546,2.793995119783529,0.00624114675299296
8.52,4.634149273132844,2.797563015689228,0.006260311871068376
8.53,4.642496954536314,2.80113595387179,0.006279536834680751
8.540000000000001,4.650859671288871,2.8047139421033873,0.0062988218337378535
8.55,4.659237450463911,2.808296988168912,0.006318167058755536
8.56,4.667630319183399,2.8118850998659983,0.0063375727008595
8.57,4.676038304617944,2.8154782850050415,0.006357038951787024
8.58,4.684461433986879,2.8190765514092186,0.00637656600388871
8.59,4.692899734558342,2.822679906914507,0.006396154050130227
8.6,4.701353233649353,2.826288359369705,0.006415803284094051
8.61,4.7098219586259,2.829901916636453,0.006435513899981212
8.620000000000001,4.718305936903014,2.8335205865892514,0.006455286092613038
8.63,4.726805195944844,2.8371443771154805,0.006475120057432882
8.64,4.73531976326475,2.8407732961154237,0.006495015990507889
8.65,4.7438496664253735,2.8444073515022836,0.006514974088530724
8.66,4.752394933038719,2.8480465512022044,0.006534994548821315
8.67,4.760955590766235,2.851690903154291,0.006555077569328602
8.68,4.769531667318892,2.8553404153106277,0.006575223348632272
8.69,4.778123190457266,2.858995095636301,0.006595432085944509
8.700000000000001,4.786730188373183,2.8626549522025364,0.006615703985723003
8.71,4.795352688689216,2.8663199929425325,0.006636039245580589
8.72,4.8039907192490165,2.869990225844339,0.006656438065837213
8.73,4.8126443080182835,2.8736656589266865,0.006676900648323926
8.74,4.821313483012963,2.877346300221466,0.006697427195515927
8.75,4.82999827229933,2.8810321577737494,0.006718017910534362
8.76,4.838698703994078,2.884723239641809,0.0067386729971481195
8.77,4.8474148062643945,2.8884195538971422,0.006759392659775625
8.78,4.856146607328053,2.892121108624489,0.006780177103486638
8.790000000000001,4.864894135453493,2.8958279119218546,0.006801026534004046
8.8,4.8736574189599065,2.899539971900529,0.006821941157705653
8.81,4.88243648621732,2.9032572966851102,0.006842921181625992
8.82,4.891231365646682,2.9069798944135252,0.006863966813458106
8.83,4.900042085719944,2.9107077732370477,0.00688507826155535
8.84,4.9088686749601464,2.914440941320323,0.006906255734933181
8.85,4.9177111619415035,2.9181794068413867,0.006927499443270961
8.86,4.926569575289484,2.9219231779916868,0.006948809596913746
