t,Gi,G6P,FBP,ADP,Ca,v,n,Caer,I
2.52,6.061442289821198,525.9730055968959,0.20884770048707388,537.3242814348694,0.05625930659891935,-66.69915351138772,0.00011894301591326162,121.79855888665153,0.31597045236193005
2.5300000000000002,6.0614374800028,525.9730175192759,0.20884788862659706,537.323187521466,0.05625930387897024,-66.69914968386848,0.0001189396740682014,121.79855316796606,0.31597033511452793
2.54,6.0614326917876875,525.9730294416348,0.20884807675704567,537.3220936097093,0.05625930115928824,-66.69914585272336,0.00011893633803902489,121.79854744928076,0.31597021786716695
2.5500000000000003,6.0614279250814915,525.9730413639726,0.20884826487841973,537.3209996995993,0.05625929843987355,-66.69914201795324,0.00011893300781600715,121.79854173059563,0.31597010061984715
2.56,6.061423179790427,525.9730532862895,0.20884845299071925,537.319905791136,0.05625929572072635,-66.69913817955897,0.00011892968338944169,121.79853601191067,0.3159699833725685
2.57,6.061418455821293,525.9730652085857,0.20884864109394427,537.3188118843194,0.056259293001846844,-66.69913433754144,0.00011892636474964041,121.7985302932259,0.315969866125331
2.58,6.061413753081466,525.9730771308613,0.20884882918809478,537.3177179791496,0.05625929028323524,-66.69913049190151,0.00011892305188693365,121.79852457454128,0.3159697488781348
2.59,6.061409071478895,525.9730890531163,0.2088490172731708,537.3166240756267,0.056259287564891715,-66.69912664264007,0.00011891974479167006,121.79851885585684,0.3159696316309797
2.6,6.061404410922109,525.9731009753508,0.20884920534917234,537.3155301737507,0.05625928484681647,-66.69912278975796,0.00011891644345421664,121.79851313717258,0.3159695143838658
2.61,6.061399771320203,525.9731128975651,0.20884939341609945,537.3144362735216,0.05625928212900971,-66.69911893325606,0.00011891314786495867,121.79850741848848,0.3159693971367931
2.62,6.061395152582842,525.9731248197593,0.20884958147395213,537.3133423749395,0.05625927941147163,-66.69911507313525,0.00011890985801429972,121.79850169980458,0.31596927988976165
2.63,6.061390554620253,525.9731367419334,0.2088497695227304,537.3122484780043,0.056259276694202415,-66.69911120939636,0.00011890657389266155,121.79849598112082,0.31596916264277136
2.64,6.061385977311011,525.9731486640876,0.20884995756243427,537.3111545827162,0.05625927397720226,-66.6991073420403,0.00011890329549006122,121.79849026243726,0.3159690453958223
2.65,6.061381420528219,525.9731605862222,0.20885014559306378,537.3100606890752,0.05625927126047137,-66.69910347106797,0.00011890002279645479,121.79848454375387,0.3159689281489146
2.66,6.061376884179942,525.9731725083371,0.2088503336146189,537.3089667970812,0.05625926854400995,-66.69909959648018,0.00011889675580226811,121.79847882507065,0.31596881090204804
2.67,6.061372368174736,525.9731844304326,0.20885052162709972,537.3078729067344,0.05625926582781818,-66.69909571827785,0.00011889349449794426,121.7984731063876,0.31596869365522273
2.68,6.06136787242161,525.9731963525088,0.2088507096305062,537.3067790180348,0.05625926311189626,-66.6990918364618,0.00011889023887394314,121.79846738770475,0.31596857640843873
2.69,6.061363396830034,525.9732082745659,0.20885089762483836,537.3056851309825,0.05625926039624438,-66.69908795103292,0.00011888698892074144,121.79846166902205,0.31596845916169597
2.7,6.061358941309924,525.9732201966037,0.20885108561009624,537.3045912455774,0.05625925768086275,-66.69908406199208,0.00011888374462883265,121.79845595033953,0.31596834191499445
2.71,6.061354505771645,525.9732321186227,0.2088512735862799,537.3034973618196,0.05625925496575155,-66.69908016934012,0.00011888050598872695,121.7984502316572,0.31596822466833424
2.72,6.061350090126005,525.9732440406227,0.20885146155338924,537.3024034797091,0.05625925225091098,-66.69907627307792,0.00011887727299095118,121.79844451297504,0.3159681074217153
2.73,6.061345694284254,525.9732559626041,0.20885164951142438,537.3013095992461,0.05625924953634124,-66.69907237320635,0.00011887404562604881,121.79843879429306,0.3159679901751377
2.74,6.061341318158077,525.9732678845669,0.20885183746038533,537.3002157204305,0.05625924682204252,-66.69906846972624,0.00011887082388457991,121.79843307561126,0.3159678729286014
2.75,6.061336961659591,525.9732798065112,0.20885202540027203,537.2991218432622,0.05625924410801502,-66.6990645626385,0.00011886760775712105,121.79842735692964,0.3159677556821064
2.7600000000000002,6.061332624701343,525.9732917284371,0.20885221333108459,537.2980279677416,0.05625924139425893,-66.69906065194394,0.00011886439723426534,121.79842163824819,0.31596763843565273
2.77,6.061328307196306,525.9733036503447,0.20885240125282298,537.2969340938685,0.05625923868077445,-66.69905673764345,0.0001188611923066223,121.79841591956692,0.3159675211892404
2.7800000000000002,6.061324009057874,525.9733155722342,0.20885258916548724,537.295840221643,0.056259235967561765,-66.69905281973789,0.00011885799296481786,121.79841020088583,0.3159674039428694
2.79,6.06131973019986,525.9733274941058,0.20885277706907737,537.294746351065,0.05625923325462108,-66.6990488982281,0.00011885479919949435,121.79840448220492,0.3159672866965397
2.8000000000000003,6.061315470536489,525.9733394159595,0.20885296496359337,537.2936524821347,0.05625923054195259,-66.69904497311495,0.00011885161100131036,121.79839876352419,0.31596716945025133
2.81,6.061311229982402,525.9733513377953,0.20885315284903533,537.292558614852,0.05625922782955648,-66.69904104439931,0.00011884842836094079,121.79839304484364,0.3159670522040044
2.82,6.0613070084526415,525.9733632596134,0.20885334072540318,537.2914647492172,0.056259225117432955,-66.69903711208202,0.00011884525126907677,121.79838732616328,0.31596693495779876
2.83,6.061302805862658,525.9733751814141,0.20885352859269699,537.2903708852301,0.056259222405582204,-66.69903317616394,0.0001188420797164256,121.7983816074831,0.31596681771163454
2.84,6.0612986221283,525.9733871031972,0.20885371645091677,537.2892770228909,0.05625921969400442,-66.69902923664593,0.00011883891369371071,121.79837588880308,0.3159667004655117
2.85,6.061294457165812,525.9733990249631,0.20885390430006254,537.2881831621994,0.056259216982699804,-66.69902529352885,0.00011883575319167167,121.79837017012326,0.3159665832194302
2.86,6.061290310891832,525.9734109467117,0.20885409214013428,537.2870893031559,0.056259214271668544,-66.69902134681354,0.00011883259820106407,121.79836445144362,0.3159664659733901
2.87,6.0612861832233875,525.9734228684432,0.20885427997113207,537.2859954457602,0.05625921156091084,-66.69901739650086,0.00011882944871265951,121.79835873276416,0.3159663487273915
2.88,6.06128207407789,525.9734347901577,0.2088544677930559,537.2849015900126,0.05625920885042689,-66.69901344259169,0.00011882630471724557,121.79835301408488,0.3159662314814342
2.89,6.0612779833731345,525.9734467118554,0.20885465560590577,537.283807735913,0.056259206140216865,-66.69900948508685,0.00011882316620562574,121.79834729540579,0.3159661142355184
2.9,6.061273911027293,525.9734586335363,0.20885484340968172,537.2827138834614,0.056259203430280985,-66.6990055239872,0.0001188200331686194,121.79834157672688,0.31596599698964395
2.91,6.06126985695891,525.9734705552006,0.20885503120438376,537.2816200326579,0.056259200720619434,-66.6990015592936,0.00011881690559706175,121.79833585804815,0.315965879743811
2.92,6.061265821086907,525.9734824768483,0.2088552189900119,537.2805261835024,0.05625919801123241,-66.6989975910069,0.00011881378348180378,121.79833013936961,0.31596576249801944
2.93,6.061261803330565,525.9734943984795,0.20885540676656617,537.2794323359952,0.0562591953021201,-66.69899361912796,0.00011881066681371223,121.79832442069126,0.3159656452522694
2.94,6.061257803609535,525.9735063200944,0.2088555945340466,537.2783384901361,0.0562591925932827,-66.69898964365761,0.00011880755558366957,121.79831870201308,0.31596552800656075
2.95,6.061253821843823,525.9735182416931,0.2088557822924532,537.2772446459253,0.05625918988472041,-66.6989856645967,0.00011880444978257385,121.7983129833351,0.3159654107608936
2.96,6.061249857953795,525.9735301632757,0.20885597004178594,537.2761508033627,0.05625918717643342,-66.69898168194612,0.00011880134940133882,121.7983072646573,0.31596529351526786
2.97,6.061245911860168,525.9735420848423,0.20885615778204492,537.2750569624485,0.056259184468421916,-66.69897769570667,0.00011879825443089376,121.79830154597967,0.3159651762696837
2.98,6.061241983484008,525.9735540063929,0.2088563455132301,537.2739631231826,0.0562591817606861,-66.69897370587923,0.00011879516486218348,121.79829582730224,0.31596505902414096
2.99,6.061238072746725,525.9735659279278,0.20885653323534153,537.2728692855652,0.056259179053226166,-66.69896971246463,0.00011879208068616825,121.798290108625,0.3159649417786397
3.0,6.061234179570075,525.973577849447,0.2088567209483792,537.2717754495961,0.05625917634604231,-66.69896571546373,0.00011878900189382382,121.79828438994795,0.31596482453318
3.0100000000000002,6.061230303876147,525.9735897709505,0.20885690865234313,537.2706816152755,0.05625917363913472,-66.69896171487737,0.0001187859284761413,121.79827867127108,0.31596470728776177
3.02,6.0612264455873675,525.9736016924387,0.20885709634723337,537.2695877826035,0.056259170932503585,-66.6989577107064,0.00011878286042412717,121.79827295259439,0.3159645900423851
3.0300000000000002,6.061222604626492,525.9736136139114,0.20885728403304993,537.2684939515799,0.05625916822614911,-66.69895370295166,0.0001187797977288032,121.7982672339179,0.31596447279704987
3.04,6.0612187809166045,525.9736255353689,0.2088574717097928,537.267400122205,0.05625916552007148,-66.698949691614,0.00011877674038120643,121.79826151524159,0.3159643555517562
3.0500000000000003,6.061214974381113,525.9736374568113,0.208857659377462,537.2663062944786,0.056259162814270895,-66.69894567669427,0.00011877368837238913,121.79825579656547,0.31596423830650416
3.06,6.061211184943744,525.9736493782384,0.2088578470360576,537.2652124684009,0.056259160108747534,-66.6989416581933,0.00011877064169341873,121.79825007788955,0.3159641210612936
3.0700000000000003,6.06120741252854,525.9736612996508,0.20885803468557954,537.264118643972,0.05625915740350161,-66.69893763611195,0.00011876760033537776,121.79824435921381,0.3159640038161246
3.08,6.061203657059856,525.9736732210482,0.20885822232602788,537.2630248211917,0.0562591546985333,-66.69893361045105,0.00011876456428936391,121.79823864053826,0.31596388657099717
3.09,6.061199918462359,525.9736851424308,0.20885840995740265,537.2619310000603,0.05625915199384281,-66.69892958121146,0.00011876153354648985,121.79823292186289,0.3159637693259113
3.1,6.061196196661017,525.9736970637988,0.20885859757970385,537.2608371805777,0.056259149289430314,-66.698925548394,0.00011875850809788327,121.79822720318772,0.315963652080867
3.11,6.061192491581102,525.9737089851523,0.20885878519293152,537.2597433627438,0.05625914658529603,-66.69892151199953,0.0001187554879346868,121.79822148451275,0.31596353483586437
3.12,6.061188803148184,525.9737209064913,0.20885897279708562,537.258649546559,0.05625914388144013,-66.69891747202888,0.00011875247304805802,121.79821576583797,0.3159634175909033
3.13,6.061185131288126,525.973732827816,0.20885916039216623,537.2575557320231,0.05625914117786281,-66.6989134284829,0.0001187494634291693,121.79821004716337,0.3159633003459838
3.14,6.061181475927083,525.9737447491264,0.20885934797817338,537.2564619191361,0.05625913847456428,-66.69890938136241,0.00011874645906920793,121.79820432848896,0.3159631831011059
3.15,6.061177836991497,525.9737566704226,0.208859535555107,537.2553681078981,0.05625913577154471,-66.69890533066828,0.00011874345995937591,121.79819860981475,0.31596306585626965
3.16,6.061174214408093,525.9737685917048,0.2088597231229672,537.2542742983092,0.056259133068804305,-66.69890127640133,0.00011874046609088998,121.79819289114073,0.315962948611475
3.17,6.061170608103876,525.973780512973,0.20885991068175394,537.2531804903693,0.05625913036634325,-66.69889721856241,0.0001187374774549816,121.7981871724669,0.31596283136672204
3.18,6.061167018006127,525.9737924342273,0.20886009823146726,537.2520866840787,0.05625912766416175,-66.69889315715234,0.00011873449404289685,121.79818145379326,0.31596271412201066
3.19,6.061163444042399,525.973804355468,0.20886028577210716,537.250992879437,0.05625912496225999,-66.69888909217197,0.00011873151584589642,121.79817573511981,0.31596259687734096
3.2,6.061159886140515,525.973816276695,0.20886047330367372,537.2498990764448,0.05625912226063816,-66.69888502362214,0.00011872854285525556,121.79817001644658,0.3159624796327129
3.21,6.0611563442285625,525.9738281979083,0.20886066082616686,537.2488052751016,0.05625911955929645,-66.69888095150367,0.00011872557506226403,121.79816429777351,0.3159623623881265
3.22,6.06115281823489,525.9738401191082,0.20886084833958668,537.2477114754079,0.05625911685823506,-66.69887687581742,0.00011872261245822605,121.79815857910066,0.31596224514358184
3.23,6.0611493080881065,525.9738520402948,0.20886103584393317,537.2466176773634,0.05625911415745418,-66.69887279656422,0.00011871965503446032,121.79815286042799,0.3159621278990788
3.24,6.061145813717071,525.973863961468,0.20886122333920634,537.2455238809682,0.056259111456953996,-66.69886871374489,0.00011871670278229986,121.79814714175552,0.3159620106546175
3.25,6.061142335050898,525.9738758826281,0.2088614108254062,537.2444300862225,0.05625910875673471,-66.69886462736027,0.00011871375569309205,121.79814142308325,0.3159618934101978
3.2600000000000002,6.061138872018945,525.9738878037751,0.2088615983025328,537.2433362931262,0.05625910605679651,-66.69886053741119,0.00011871081375819856,121.79813570441117,0.3159617761658199
3.27,6.061135424550815,525.9738997249091,0.20886178577058614,537.2422425016794,0.05625910335713958,-66.6988564438985,0.00011870787696899532,121.79812998573928,0.3159616589214837
3.2800000000000002,6.0611319925763505,525.9739116460303,0.20886197322956623,537.241148711882,0.05625910065776412,-66.69885234682303,0.00011870494531687246,121.79812426706759,0.3159615416771892
3.29,6.061128576025629,525.9739235671385,0.2088621606794731,537.2400549237343,0.056259097958670325,-66.6988482461856,0.00011870201879323429,121.7981185483961,0.3159614244329364
3.3000000000000003,6.061125174830605,525.9739354882342,0.2088623481203068,537.2389611372362,0.05625909525985838,-66.69884414198705,0.00011869909738949814,121.79811282972483,0.3159613071887254
3.31,6.061121788938137,525.9739474093172,0.20886253555206727,537.2378673523876,0.05625909256132848,-66.69884003422823,0.00011869618109708607,121.79810711105374,0.31596118994455613
3.3200000000000003,6.061118418284137,525.9739593303876,0.20886272297475458,537.2367735691888,0.05625908986308081,-66.69883592290992,0.00011869326990744131,121.79810139238283,0.3159610727004286
3.33,6.061115062800826,525.9739712514456,0.20886291038836874,537.2356797876396,0.05625908716511557,-66.698831808033,0.00011869036381202355,121.79809567371214,0.3159609554563428
3.34,6.061111722420675,525.9739831724912,0.20886309779290976,537.2345860077402,0.056259084467432954,-66.69882768959828,0.00011868746280230642,121.79808995504163,0.3159608382122988
3.35,6.061108397076397,525.9739950935245,0.20886328518837766,537.2334922294906,0.056259081770033144,-66.6988235676066,0.00011868456686977745,121.79808423637134,0.3159607209682966
3.36,6.061105086700946,525.9740070145457,0.20886347257477247,537.2323984528908,0.056259079072916336,-66.69881944205876,0.000118681676005938,121.79807851770124,0.3159606037243361
3.37,6.061101791227518,525.9740189355547,0.20886365995209422,537.2313046779408,0.056259076376082726,-66.69881531295563,0.0001186787902023032,121.79807279903133,0.31596048648041747
3.38,6.061098510589535,525.9740308565517,0.20886384732034288,537.2302109046408,0.05625907367953249,-66.69881118029801,0.00011867590945040195,121.79806708036163,0.31596036923654064
3.39,6.061095244720658,525.9740427775369,0.20886403467951853,537.2291171329907,0.05625907098326584,-66.69880704408673,0.00011867303374177682,121.79806136169213,0.31596025199270555
3.4,6.061091993554769,525.9740546985103,0.20886422202962113,537.2280233629906,0.05625906828728295,-66.69880290432263,0.00011867016306798408,121.79805564302283,0.3159601347489123
3.41,6.061088757025979,525.9740666194717,0.20886440937065073,537.2269295946405,0.056259065591584015,-66.69879876100653,0.0001186672974205936,121.79804992435373,0.3159600175051609
3.42,6.061085535068616,525.9740785404217,0.20886459670260735,537.2258358279404,0.056259062896169235,-66.69879461413926,0.0001186644367911888,121.79804420568483,0.3159599002614513
3.43,6.061082327617228,525.9740904613601,0.20886478402549097,537.2247420628905,0.05625906020103879,-66.69879046372164,0.00011866158117136665,121.79803848701614,0.3159597830177836
3.44,6.061079134606576,525.9741023822869,0.20886497133930165,537.2236482994907,0.05625905750619288,-66.6987863097545,0.0001186587305527376,121.79803276834764,0.3159596657741577
3.45,6.061075955971632,525.9741143032024,0.20886515864403943,537.2225545377411,0.05625905481163169,-66.69878215223865,0.00011865588492692551,121.79802704967935,0.3159595485305737
3.46,6.061072791647575,525.9741262241066,0.20886534593970427,537.2214607776416,0.05625905211735541,-66.69877799117494,0.00011865304428556769,121.79802133101127,0.3159594312870315
3.47,6.061069641569788,525.9741381449996,0.2088655332262962,537.2203670191924,0.05625904942336424,-66.69877382656416,0.00011865020862031473,121.79801561234338,0.31595931404353117
3.48,6.061066505673856,525.9741500658815,0.20886572050381524,537.2192732623936,0.056259046729658355,-66.69876965840717,0.0001186473779228306,121.7980098936757,0.3159591968000728
3.49,6.061063383895559,525.9741619867524,0.20886590777226144,537.2181795072449,0.05625904403623796,-66.69876548670477,0.00011864455218479244,121.79800417500822,0.31595907955665625
3.5,6.061060276170872,525.9741739076123,0.2088660950316348,537.2170857537468,0.056259041343103236,-66.6987613114578,0.0001186417313978907,121.79799845634095,0.3159589623132816
3.5100000000000002,6.061057182435962,525.9741858284614,0.20886628228193532,537.215992001899,0.056259038650254375,-66.69875713266705,0.00011863891555382894,121.79799273767388,0.31595884506994887
3.52,6.061054102627181,525.9741977492996,0.20886646952316307,537.2148982517017,0.05625903595769158,-66.69875295033339,0.0001186361046443239,121.79798701900701,0.315958727826658
3.5300000000000002,6.061051036681066,525.9742096701272,0.208866656755318,537.2138045031548,0.05625903326541502,-66.69874876445759,0.00011863329866110533,121.79798130034035,0.3159586105834091
3.54,6.061047984534335,525.9742215909442,0.20886684397840014,537.2127107562585,0.056259030573424906,-66.6987445750405,0.00011863049759591608,121.7979755816739,0.31595849334020215
3.5500000000000003,6.061044946123882,525.9742335117506,0.20886703119240954,537.2116170110127,0.056259027881721414,-66.69874038208293,0.00011862770144051201,121.79796986300765,0.3159583760970371
3.56,6.061041921386775,525.9742454325467,0.20886721839734623,537.2105232674174,0.05625902519030474,-66.6987361855857,0.00011862491018666187,121.7979641443416,0.315958258853914
3.5700000000000003,6.061038910260255,525.9742573533324,0.20886740559321018,537.209429525473,0.056259022499175075,-66.69873198554964,0.00011862212382614738,121.79795842567577,0.31595814161083285
3.58,6.061035912681725,525.9742692741078,0.20886759278000142,537.2083357851791,0.0562590198083326,-66.69872778197556,0.00011861934235076308,121.79795270701014,0.31595802436779363
3.59,6.061032928588758,525.974281194873,0.20886777995772,537.207242046536,0.056259017117777525,-66.69872357486429,0.00011861656575231632,121.79794698834472,0.31595790712479643
3.6,6.061029957919081,525.9742931156281,0.2088679671263659,537.2061483095436,0.05625901442751002,-66.69871936421661,0.0001186137940226273,121.79794126967951,0.31595778988184114
3.61,6.0610270006105855,525.9743050363733,0.20886815428593916,537.205054574202,0.056259011737530285,-66.6987151500334,0.00011861102715352886,121.7979355510145,0.3159576726389279
3.62,6.061024056601309,525.9743169571085,0.2088683414364398,537.2039608405112,0.05625900904783851,-66.69871093231541,0.00011860826513686659,121.79792983234971,0.31595755539605663
3.63,6.061021125829445,525.9743288778338,0.20886852857786783,537.2028671084713,0.05625900635843488,-66.69870671106351,0.00011860550796449869,121.79792411368513,0.31595743815322735
3.64,6.061018208233332,525.9743407985494,0.20886871571022328,537.2017733780823,0.05625900366931959,-66.69870248627848,0.00011860275562829598,121.79791839502074,0.31595732091044004
3.65,6.06101530375145,525.9743527192553,0.20886890283350615,537.2006796493442,0.05625900098049282,-66.69869825796114,0.00011860000812014182,121.79791267635659,0.3159572036676948
3.66,6.061012412322424,525.9743646399517,0.20886908994771647,537.1995859222571,0.05625899829195477,-66.69869402611234,0.00011859726543193209,121.79790695769262,0.3159570864249916
3.67,6.061009533885013,525.9743765606385,0.20886927705285424,537.1984921968211,0.056258995603705626,-66.69868979073284,0.00011859452755557512,121.79790123902887,0.31595696918233035
3.68,6.06100666837811,525.9743884813159,0.2088694641489195,537.1973984730362,0.05625899291574558,-66.6986855518235,0.00011859179448299169,121.79789552036534,0.3159568519397112
3.69,6.061003815740738,525.974400401984,0.20886965123591225,537.1963047509023,0.05625899022807481,-66.69868130938511,0.00011858906620611493,121.79788980170201,0.3159567346971341
3.7,6.061000975912048,525.9744123226427,0.20886983831383252,537.1952110304196,0.05625898754069353,-66.6986770634185,0.00011858634271689031,121.7978840830389,0.315956617454599
3.71,6.060998148831312,525.9744242432923,0.20887002538268035,537.1941173115881,0.0562589848536019,-66.69867281392446,0.00011858362400727562,121.797878364376,0.31595650021210603
3.72,6.060995334437927,525.9744361639329,0.2088702124424557,537.1930235944078,0.05625898216680013,-66.69866856090381,0.00011858091006924084,121.79787264571331,0.3159563829696551
3.73,6.060992532671402,525.9744480845643,0.20887039949315864,537.1919298788787,0.0562589794802884,-66.69866430435738,0.0001185782008947682,121.79786692705083,0.3159562657272463
3.74,6.060989743471362,525.9744600051869,0.20887058653478918,537.190836165001,0.056258976794066905,-66.69866004428596,0.00011857549647585207,121.79786120838857,0.3159561484848795
3.75,6.060986966777541,525.9744719258006,0.20887077356734732,537.1897424527745,0.05625897410813583,-66.69865578069037,0.00011857279680449893,121.79785548972652,0.31595603124255484
3.7600000000000002,6.060984202529783,525.9744838464055,0.20887096059083307,537.1886487421995,0.05625897142249536,-66.69865151357143,0.00011857010187272733,121.79784977106468,0.3159559140002723
3.77,6.060981450668029,525.9744957670017,0.2088711476052465,537.1875550332758,0.0562589687371457,-66.69864724292992,0.00011856741167256784,121.79784405240305,0.3159557967580318
3.7800000000000002,6.060978711132327,525.9745076875894,0.20887133461058757,537.1864613260036,0.05625896605208702,-66.69864296876669,0.00011856472619606303,121.79783833374164,0.31595567951583353
3.79,6.060975983862817,525.9745196081684,0.20887152160685632,537.185367620383,0.05625896336731952,-66.69863869108252,0.00011856204543526739,121.79783261508044,0.3159555622736773
3.8000000000000003,6.060973268799734,525.974531528739,0.20887170859405277,537.1842739164138,0.05625896068284338,-66.69863440987822,0.00011855936938224728,121.79782689641947,0.31595544503156325
3.81,6.060970565883406,525.9745434493013,0.20887189557217695,537.1831802140962,0.0562589579986588,-66.69863012515461,0.00011855669802908097,121.79782117775869,0.31595532778949137
3.8200000000000003,6.060967875054241,525.9745553698554,0.20887208254122885,537.1820865134301,0.05625895531476596,-66.6986258369125,0.00011855403136785847,121.79781545909815,0.31595521054746156
3.83,6.060965196252738,525.9745672904011,0.20887226950120852,537.1809928144158,0.05625895263116506,-66.69862154515268,0.0001185513693906816,121.79780974043781,0.315955093305474
3.84,6.060962529419469,525.9745792109387,0.20887245645211594,537.1798991170532,0.056258949947856275,-66.69861724987598,0.00011854871208966385,121.7978040217777,0.31595497606352857
3.85,6.060959874495088,525.9745911314683,0.20887264339395115,537.1788054213423,0.0562589472648398,-66.69861295108319,0.00011854605945693041,121.79779830311779,0.3159548588216253
3.86,6.0609572314203195,525.97460305199,0.2088728303267142,537.177711727283,0.056258944582115826,-66.69860864877512,0.0001185434114846181,121.79779258445811,0.3159547415797642
3.87,6.060954600135958,525.9746149725037,0.20887301725040505,537.1766180348757,0.056258941899684535,-66.69860434295258,0.0001185407681648753,121.79778686579864,0.31595462433794536
3.88,6.060951980582867,525.9746268930096,0.20887320416502375,537.1755243441202,0.05625893921754612,-66.69860003361636,0.00011853812948986196,121.79778114713939,0.3159545070961687
3.89,6.06094937270197,525.9746388135079,0.20887339107057032,537.1744306550165,0.056258936535700764,-66.69859572076729,0.0001185354954517495,121.79777542848036,0.3159543898544342
3.9,6.060946776434251,525.9746507339985,0.20887357796704475,537.1733369675648,0.056258933854148666,-66.69859140440616,0.00011853286604272078,121.79776970982155,0.31595427261274195
3.91,6.060944191720752,525.9746626544814,0.20887376485444709,537.1722432817651,0.056258931172890006,-66.69858708453377,0.00011853024125497012,121.79776399116297,0.31595415537109195
3.92,6.060941618502569,525.9746745749569,0.20887395173277734,537.1711495976173,0.05625892849192497,-66.69858276115093,0.00011852762108070314,121.79775827250458,0.3159540381294842
3.93,6.060939056720845,525.9746864954251,0.20887413860203555,537.1700559151215,0.05625892581125376,-66.69857843425845,0.00011852500551213682,121.79775255384644,0.3159539208879186
3.94,6.0609365063167715,525.9746984158859,0.20887432546222168,537.1689622342778,0.05625892313087655,-66.69857410385713,0.0001185223945414994,121.7977468351885,0.31595380364639536
3.95,6.060933967231581,525.9747103363394,0.20887451231333581,537.1678685550862,0.056258920450793524,-66.69856976994775,0.00011851978816103033,121.79774111653079,0.3159536864049143
3.96,6.060931439406549,525.9747222567858,0.2088746991553779,537.1667748775468,0.056258917771004884,-66.69856543253114,0.00011851718636298028,121.7977353978733,0.31595356916347556
3.97,6.060928922830282,525.9747341772248,0.20887488598834802,537.1656812016596,0.05625891509151082,-66.69856109160808,0.00011851458914006098,121.79772967921602,0.3159534519220791
3.98,6.060926417543587,525.9747460976569,0.20887507281224618,537.1645875274246,0.0562589124123115,-66.69855674717935,0.00011851199648549154,121.79772396055897,0.3159533346807249
3.99,6.060923923498604,525.9747580180817,0.20887525962707235,537.1634938548419,0.05625890973340712,-66.69855239924574,0.00011850940839165833,121.79771824190215,0.31595321743941296
4.0,6.0609214406450596,525.9747699384995,0.2088754464328266,537.1624001839115,0.05625890705479788,-66.69854804780803,0.00011850682485093551,121.79771252324554,0.3159531001981434
4.01,6.060918968932899,525.9747818589103,0.20887563322950892,537.1613065146333,0.056258904376483954,-66.69854369286706,0.00011850424585571009,121.79770680458915,0.31595298295691604
4.0200000000000005,6.060916508312289,525.9747937793142,0.20887582001711935,537.1602128470076,0.05625890169846553,-66.6985393344236,0.0001185016713983819,121.797701085933,0.31595286571573106
4.03,6.060914058733616,525.974805699711,0.2088760067956579,537.1591191810344,0.0562588990207428,-66.69853497247844,0.00011849910147136361,121.79769536727706,0.31595274847458843
4.04,6.060911620147482,525.9748176201012,0.20887619356512457,537.1580255167136,0.05625889634331595,-66.6985306070324,0.00011849653606708062,121.79768964862134,0.3159526312334881
4.05,6.060909192504707,525.9748295404846,0.20887638032551942,537.1569318540453,0.05625889366618517,-66.69852623808625,0.00011849397517797112,121.79768392996586,0.3159525139924301
4.0600000000000005,6.060906775756327,525.9748414608613,0.2088765670768424,537.1558381930295,0.056258890989350635,-66.6985218656408,0.00011849141879648602,121.7976782113106,0.31595239675141445
4.07,6.0609043698535885,525.9748533812315,0.2088767538190936,537.1547445336663,0.05625888831281255,-66.69851748969685,0.00011848886691508892,121.79767249265556,0.3159522795104412
4.08,6.060901974747953,525.9748653015951,0.208876940552273,537.1536508759557,0.05625888563657109,-66.69851311025519,0.00011848631952625611,121.79766677400075,0.3159521622695103
4.09,6.06089959039109,525.9748772219522,0.20887712727638064,537.1525572198979,0.05625888296062645,-66.69850872731661,0.00011848377662247654,121.79766105534615,0.31595204502862173
4.1,6.0608972167348805,525.9748891423028,0.20887731399141649,537.1514635654926,0.056258880284978816,-66.69850434088191,0.00011848123819625178,121.79765533669179,0.3159519277877756
4.11,6.060894853731411,525.9749010626472,0.20887750069738062,537.1503699127401,0.05625887760962837,-66.69849995095187,0.00011847870424009597,121.79764961803765,0.3159518105469718
4.12,6.060892501332977,525.9749129829852,0.20887768739427304,537.1492762616404,0.05625887493457529,-66.6984955575273,0.00011847617474653588,121.79764389938374,0.3159516933062104
4.13,6.060890159492076,525.9749249033171,0.20887787408209374,537.1481826121934,0.05625887225981979,-66.69849116060898,0.00011847364970811077,121.79763818073006,0.31595157606549146
4.14,6.0608878281614125,525.9749368236427,0.20887806076084278,537.1470889643994,0.05625886958536203,-66.6984867601977,0.00011847112911737247,121.7976324620766,0.31595145882481496
4.15,6.06088550729389,525.9749487439623,0.20887824743052014,537.1459953182582,0.056258866911202215,-66.69848235629426,0.00011846861296688529,121.79762674342338,0.3159513415841808
4.16,6.060883196842616,525.9749606642758,0.20887843409112586,537.1449016737699,0.05625886423734053,-66.69847794889945,0.00011846610124922599,121.79762102477038,0.31595122434358913
4.17,6.060880896760892,525.9749725845835,0.20887862074265995,537.1438080309347,0.05625886156377714,-66.69847353801406,0.00011846359395698381,121.7976153061176,0.3159511071030399
4.18,6.060878607002223,525.9749845048851,0.20887880738512243,537.1427143897523,0.05625885889051226,-66.69846912363887,0.00011846109108276038,121.79760958746508,0.3159509898625331
4.19,6.060876327520308,525.9749964251811,0.20887899401851331,537.1416207502231,0.05625885621754607,-66.69846470577468,0.00011845859261916977,121.79760386881276,0.3159508726220688
4.2,6.060874058269042,525.9750083454711,0.20887918064283262,537.140527112347,0.05625885354487874,-66.69846028442228,0.00011845609855883836,121.79759815016067,0.3159507553816469
