t,NAE,KTOT,VIC,VTW
3.68,2109.9165253759998,3622.5383903680013,25.04032469419388,39.895169963840004
3.69,2109.9165431079996,3622.5383859940016,25.040324506068945,39.89516988222
3.7,2109.9165608399994,3622.5383816200015,25.040324318017504,39.8951698006
3.71,2109.9165785719997,3622.5383772460013,25.040324130039455,39.89516971898001
3.72,2109.9165963039995,3622.5383728720017,25.040323942134677,39.895169637360006
3.73,2109.9166140359994,3622.5383684980015,25.04032375430307,39.895169555740004
3.74,2109.9166317679997,3622.5383641240014,25.040323566544522,39.89516947412
3.75,2109.9166494999995,3622.5383597500013,25.040323378858922,39.8951693925
3.7600000000000002,2109.916667232,3622.5383553760016,25.040323191246163,39.89516931088001
3.77,2109.9166849639996,3622.5383510020015,25.04032300370613,39.895169229260006
3.7800000000000002,2109.9167026959994,3622.5383466280014,25.040322816238724,39.895169147640004
3.79,2109.9167204279997,3622.5383422540012,25.04032262884383,39.89516906602
3.8000000000000003,2109.9167381599996,3622.5383378800016,25.04032244152134,39.8951689844
3.81,2109.9167558919994,3622.5383335060014,25.04032225427115,39.89516890278001
3.8200000000000003,2109.9167736239997,3622.5383291320013,25.040322067093147,39.895168821160006
3.83,2109.9167913559995,3622.5383247580016,25.040321879987225,39.895168739540004
3.84,2109.9168090879994,3622.5383203840015,25.040321692953277,39.89516865792
3.85,2109.9168268199996,3622.5383160100014,25.040321505991198,39.8951685763
3.86,2109.9168445519995,3622.5383116360013,25.04032131910088,39.89516849468001
3.87,2109.9168622839998,3622.5383072620016,25.040321132282212,39.895168413060006
3.88,2109.9168800159996,3622.5383028880015,25.04032094553509,39.895168331440004
3.89,2109.9168977479994,3622.5382985140013,25.04032075885941,39.89516824982
3.9,2109.9169154799997,3622.5382941400017,25.040320572255062,39.89516816820001
3.91,2109.9169332119995,3622.5382897660015,25.04032038572194,39.89516808658001
3.92,2109.9169509439994,3622.5382853920014,25.040320199259945,39.895168004960006
3.93,2109.9169686759997,3622.5382810180013,25.040320012868964,39.895167923340004
3.94,2109.9169864079995,3622.5382766440016,25.04031982654889,39.89516784172
3.95,2109.91700414,3622.5382722700015,25.04031964029963,39.89516776010001
3.96,2109.9170218719996,3622.5382678960013,25.040319454121065,39.89516767848001
3.97,2109.9170396039995,3622.5382635220017,25.0403192680131,39.895167596860006
3.98,2109.9170573359997,3622.5382591480015,25.04031908197562,39.895167515240004
3.99,2109.9170750679996,3622.5382547740014,25.040318896008536,39.89516743362
4.0,2109.9170927999994,3622.5382504000013,25.04031871011173,39.89516735200001
4.01,2109.9171105319997,3622.5382460260016,25.0403185242851,39.89516727038001
4.0200000000000005,2109.9171282639995,3622.5382416520015,25.040318338528554,39.895167188760006
4.03,2109.9171459959994,3622.5382372780014,25.040318152841973,39.895167107140004
4.04,2109.9171637279997,3622.5382329040012,25.040317967225263,39.89516702552
4.05,2109.9171814599995,3622.5382285300016,25.040317781678322,39.89516694390001
4.0600000000000005,2109.9171991919998,3622.5382241560014,25.04031759620104,39.89516686228001
4.07,2109.9172169239996,3622.5382197820013,25.040317410793318,39.895166780660006
4.08,2109.9172346559994,3622.5382154080016,25.040317225455055,39.895166699040004
4.09,2109.9172523879997,3622.5382110340015,25.04031704018615,39.89516661742
4.1,2109.9172701199996,3622.5382066600014,25.040316854986493,39.89516653580001
4.11,2109.9172878519994,3622.5382022860013,25.04031666985599,39.89516645418001
4.12,2109.9173055839997,3622.5381979120016,25.040316484794538,39.895166372560006
4.13,2109.9173233159995,3622.5381935380015,25.040316299802036,39.895166290940004
4.14,2109.9173410479993,3622.5381891640013,25.04031611487838,39.89516620932
4.15,2109.9173587799996,3622.5381847900017,25.04031593002347,39.89516612770001
4.16,2109.9173765119995,3622.5381804160015,25.040315745237205,39.89516604608001
4.17,2109.9173942439998,3622.5381760420014,25.040315560519485,39.895165964460006
4.18,2109.9174119759996,3622.5381716680013,25.04031537587021,39.895165882840004
4.19,2109.917429708,3622.5381672940016,25.040315191289277,39.89516580122
4.2,2109.9174474399997,3622.5381629200015,25.040315006776453,39.8951657196
4.21,2109.9174651719995,3622.538158546002,25.040314822331595,39.89516563798
4.22,2109.917482904,3622.5381541720017,25.0403146379546,39.895165556360006
4.23,2109.9175006359997,3622.5381497980015,25.040314453645365,39.895165474740004
4.24,2109.9175183679995,3622.5381454240014,25.040314269403787,39.89516539312
4.25,2109.9175361,3622.5381410500017,25.04031408522976,39.8951653115
4.26,2109.9175538319996,3622.5381366760016,25.040313901123184,39.89516522988
4.2700000000000005,2109.917571564,3622.5381323020015,25.040313717083954,39.895165148260006
4.28,2109.9175892959997,3622.538127928002,25.040313533111966,39.895165066640004
4.29,2109.9176070279996,3622.5381235540017,25.04031334920712,39.89516498502
4.3,2109.91762476,3622.5381191800016,25.040313165369312,39.8951649034
4.3100000000000005,2109.9176424919997,3622.5381148060014,25.040312981598444,39.89516482178
4.32,2109.9176602239995,3622.5381104320018,25.040312797894405,39.895164740160006
4.33,2109.917677956,3622.5381060580016,25.040312614257104,39.895164658540004
4.34,2109.9176956879996,3622.5381016840015,25.04031243068643,39.89516457692
4.3500000000000005,2109.9177134199995,3622.538097310002,25.040312247182285,39.8951644953
4.36,2109.9177311519998,3622.5380929360017,25.04031206374457,39.89516441368
4.37,2109.9177488839996,3622.5380885620016,25.04031188037318,39.895164332060006
4.38,2109.917766616,3622.5380841880014,25.040311697068017,39.895164250440004
4.39,2109.9177843479997,3622.538079814002,25.040311513828975,39.89516416882
4.4,2109.9178020799995,3622.5380754400016,25.04031133065596,39.8951640872
4.41,2109.917819812,3622.5380710660015,25.04031114754887,39.89516400558
4.42,2109.9178375439997,3622.538066692002,25.0403109645076,39.895163923960006
4.43,2109.9178552759995,3622.5380623180017,25.040310781532053,39.895163842340004
4.44,2109.917873008,3622.5380579440016,25.04031059862213,39.89516376072
4.45,2109.9178907399996,3622.5380535700015,25.040310415777732,39.8951636791
4.46,2109.917908472,3622.538049196002,25.040310232998756,39.89516359748
4.47,2109.9179262039997,3622.5380448220017,25.040310050285104,39.895163515860006
4.48,2109.9179439359996,3622.5380404480015,25.040309867636676,39.895163434240004
4.49,2109.917961668,3622.5380360740014,25.040309685053376,39.89516335262
4.5,2109.9179793999997,3622.5380317000017,25.040309502535102,39.895163271
4.51,2109.9179971319995,3622.5380273260016,25.040309320081754,39.89516318938
4.5200000000000005,2109.918014864,3622.5380229520015,25.040309137693235,39.895163107760006
4.53,2109.9180325959996,3622.538018578002,25.04030895536945,39.895163026140004
4.54,2109.9180503279995,3622.5380142040017,25.040308773110297,39.89516294452
4.55,2109.9180680599998,3622.5380098300016,25.040308590915675,39.8951628629
4.5600000000000005,2109.9180857919996,3622.5380054560014,25.040308408785492,39.89516278128
4.57,2109.918103524,3622.5380010820018,25.04030822671965,39.895162699660006
4.58,2109.9181212559997,3622.5379967080016,25.04030804471805,39.895162618040004
4.59,2109.9181389879996,3622.5379923340015,25.04030786278059,39.89516253642
4.6000000000000005,2109.91815672,3622.537987960002,25.04030768090718,39.8951624548
4.61,2109.9181744519997,3622.5379835860017,25.040307499097718,39.89516237318
4.62,2109.9181921839995,3622.5379792120016,25.04030731735211,39.895162291560005
4.63,2109.918209916,3622.5379748380014,25.040307135670258,39.895162209940004
4.64,2109.9182276479996,3622.537970464002,25.040306954052063,39.89516212832
4.65,2109.9182453799995,3622.5379660900016,25.040306772497438,39.8951620467
4.66,2109.9182631119997,3622.5379617160015,25.040306591006274,39.89516196508
4.67,2109.9182808439996,3622.537957342002,25.040306409578484,39.895161883460005
4.68,2109.918298576,3622.5379529680017,25.04030622821397,39.895161801840004
4.69,2109.9183163079997,3622.5379485940016,25.040306046912637,39.89516172022
4.7,2109.9183340399995,3622.5379442200015,25.040305865674384,39.8951616386
4.71,2109.918351772,3622.537939846002,25.040305684499124,39.89516155698
4.72,2109.9183695039997,3622.5379354720017,25.040305503386758,39.895161475360005
4.73,2109.9183872359995,3622.5379310980015,25.04030532233719,39.895161393740004
4.74,2109.918404968,3622.5379267240014,25.040305141350327,39.89516131212
4.75,2109.9184226999996,3622.5379223500017,25.040304960426074,39.8951612305
4.76,2109.918440432,3622.5379179760016,25.040304779564334,39.89516114888
4.7700000000000005,2109.9184581639997,3622.5379136020015,25.04030459876502,39.895161067260005
4.78,2109.9184758959996,3622.537909228002,25.04030441802803,39.895160985640004
4.79,2109.918493628,3622.5379048540017,25.040304237353272,39.89516090402
4.8,2109.9185113599997,3622.5379004800016,25.040304056740656,39.8951608224
4.8100000000000005,2109.9185290919995,3622.5378961060014,25.040303876190084,39.89516074078
4.82,2109.918546824,3622.5378917320018,25.040303695701464,39.895160659160005
4.83,2109.9185645559996,3622.5378873580016,25.040303515274704,39.895160577540004
4.84,2109.9185822879995,3622.5378829840015,25.040303334909712,39.89516049592
4.8500000000000005,2109.9186000199998,3622.537878610002,25.04030315460639,39.8951604143
4.86,2109.9186177519996,3622.5378742360017,25.040302974364653,39.89516033268
4.87,2109.918635484,3622.5378698620016,25.040302794184406,39.895160251060005
4.88,2109.9186532159997,3622.5378654880014,25.04030261406555,39.895160169440004
4.89,2109.9186709479995,3622.5378611140018,25.040302434008,39.89516008782
4.9,2109.91868868,3622.5378567400016,25.040302254011664,39.8951600062
4.91,2109.9187064119997,3622.5378523660015,25.040302074076443,39.89515992458
4.92,2109.9187241439995,3622.537847992002,25.040301894202255,39.895159842960005
4.93,2109.918741876,3622.5378436180017,25.040301714389003,39.895159761340004
4.94,2109.9187596079996,3622.5378392440016,25.040301534636594,39.89515967972
4.95,2109.91877734,3622.5378348700015,25.040301354944944,39.8951595981
4.96,2109.9187950719997,3622.537830496002,25.040301175313957,39.89515951648
4.97,2109.9188128039996,3622.5378261220017,25.04030099574354,39.895159434860005
4.98,2109.918830536,3622.5378217480015,25.040300816233607,39.895159353240004
4.99,2109.9188482679997,3622.537817374002,25.040300636784067,39.89515927162
5.0,2109.9188659999995,3622.5378130000017,25.040300457394828,39.89515919
5.01,2109.918883732,3622.5378086260016,25.0403002780658,39.89515910838
5.0200000000000005,2109.9189014639996,3622.5378042520015,25.040300098796894,39.895159026760005
5.03,2109.9189191959995,3622.537799878002,25.040299919588023,39.895158945140004
5.04,2109.9189369279998,3622.5377955040017,25.040299740439092,39.89515886352
5.05,2109.9189546599996,3622.5377911300016,25.040299561350015,39.8951587819
5.0600000000000005,2109.918972392,3622.5377867560014,25.0402993823207,39.89515870028
5.07,2109.9189901239997,3622.5377823820018,25.04029920335106,39.895158618660005
5.08,2109.9190078559996,3622.5377780080016,25.040299024441012,39.895158537040004
5.09,2109.919025588,3622.5377736340015,25.040298845590456,39.89515845542
5.1000000000000005,2109.9190433199997,3622.537769260002,25.040298666799313,39.8951583738
5.11,2109.9190610519995,3622.5377648860017,25.04029848806749,39.89515829218
5.12,2109.919078784,3622.5377605120016,25.040298309394895,39.895158210560005
5.13,2109.9190965159996,3622.5377561380014,25.04029813078145,39.895158128940004
5.14,2109.919114248,3622.5377517640018,25.04029795222706,39.89515804732
5.15,2109.9191319799997,3622.5377473900016,25.04029777373164,39.8951579657
5.16,2109.9191497119996,3622.5377430160015,25.0402975952951,39.89515788408
5.17,2109.919167444,3622.537738642002,25.040297416917358,39.895157802460005
5.18,2109.9191851759997,3622.5377342680017,25.04029723859832,39.895157720840004
5.19,2109.9192029079995,3622.5377298940016,25.040297060337906,39.89515763922
5.2,2109.91922064,3622.5377255200015,25.040296882136023,39.8951575576
5.21,2109.9192383719997,3622.537721146002,25.04029670399259,39.89515747598
5.22,2109.9192561039995,3622.5377167720017,25.040296525907515,39.895157394360005
5.23,2109.919273836,3622.5377123980015,25.040296347880716,39.895157312740004
5.24,2109.9192915679996,3622.537708024002,25.040296169912104,39.89515723112
5.25,2109.9193093,3622.5377036500017,25.040295992001596,39.8951571495
5.26,2109.9193270319997,3622.5376992760016,25.040295814149108,39.89515706788
5.2700000000000005,2109.9193447639996,3622.5376949020015,25.040295636354546,39.895156986260005
5.28,2109.919362496,3622.537690528002,25.040295458617834,39.895156904640004
5.29,2109.9193802279997,3622.5376861540017,25.04029528093888,39.89515682302
5.3,2109.9193979599995,3622.5376817800015,25.040295103317607,39.8951567414
5.3100000000000005,2109.919415692,3622.5376774060014,25.040294925753923,39.89515665978
5.32,2109.9194334239996,3622.5376730320017,25.040294748247746,39.895156578160005
5.33,2109.9194511559995,3622.5376686580016,25.040294570798988,39.895156496540004
5.34,2109.9194688879998,3622.5376642840015,25.04029439340757,39.89515641492
5.3500000000000005,2109.9194866199996,3622.537659910002,25.040294216073406,39.8951563333
5.36,2109.919504352,3622.5376555360017,25.04029403879641,39.89515625168
5.37,2109.9195220839997,3622.5376511620016,25.0402938615765,39.895156170060005
5.38,2109.9195398159995,3622.5376467880014,25.040293684413594,39.895156088440004
5.39,2109.919557548,3622.5376424140018,25.04029350730761,39.89515600682
5.4,2109.9195752799997,3622.5376380400016,25.040293330258457,39.8951559252
5.41,2109.919593012,3622.537633666002,25.040293151933803,39.89515584358
5.42,2109.919610744,3622.537629292002,25.04029297504117,39.89515576196
5.43,2109.9196284759996,3622.5376249180017,25.04029279820391,39.89515568034
5.44,2109.919646208,3622.537620544002,25.040292621421962,39.89515559872
5.45,2109.9196639399997,3622.537616170002,25.040292444695254,39.8951555171
5.46,2109.919681672,3622.537611796002,25.04029226802372,39.89515543548
5.47,2109.919699404,3622.5376074220017,25.040292091407288,39.89515535386
5.48,2109.9197171359997,3622.537603048002,25.04029191484589,39.89515527224
5.49,2109.919734868,3622.537598674002,25.04029173833946,39.89515519062
5.5,2109.9197526,3622.5375943000017,25.040291561887923,39.895155109
5.51,2109.9197703319996,3622.5375899260016,25.040291385491216,39.89515502738
5.5200000000000005,2109.919788064,3622.537585552002,25.04029120914927,39.89515494576
5.53,2109.9198057959998,3622.537581178002,25.04029103286201,39.89515486414
5.54,2109.9198235279996,3622.5375768040017,25.04029085662938,39.89515478252
5.55,2109.91984126,3622.537572430002,25.0402906804513,39.8951547009
5.5600000000000005,2109.9198589919997,3622.537568056002,25.040290504327704,39.89515461928
5.57,2109.919876724,3622.5375636820017,25.04029032825852,39.89515453766
5.58,2109.919894456,3622.5375593080016,25.04029015224369,39.89515445604
5.59,2109.9199121879997,3622.537554934002,25.040289976283137,39.89515437442
5.6000000000000005,2109.91992992,3622.537550560002,25.040289800376794,39.8951542928
5.61,2109.919947652,3622.5375461860017,25.04028962452459,39.89515421118
5.62,2109.9199653839996,3622.537541812002,25.04028944872646,39.89515412956
5.63,2109.919983116,3622.537537438002,25.04028927298233,39.89515404794
5.64,2109.9200008479997,3622.5375330640018,25.040289097292142,39.89515396632
5.65,2109.92001858,3622.5375286900016,25.040288921655815,39.8951538847
5.66,2109.920036312,3622.537524316002,25.040288746073287,39.89515380308
5.67,2109.9200540439997,3622.537519942002,25.040288570544487,39.89515372146
5.68,2109.920071776,3622.5375155680017,25.04028839506935,39.89515363984
5.69,2109.920089508,3622.537511194002,25.040288219647802,39.89515355822
5.7,2109.9201072399997,3622.537506820002,25.040288044279777,39.8951534766
5.71,2109.920124972,3622.537502446002,25.040287868965205,39.89515339498
5.72,2109.9201427039998,3622.5374980720017,25.04028769370402,39.89515331336
5.73,2109.9201604359996,3622.537493698002,25.04028751849615,39.89515323174
5.74,2109.920178168,3622.537489324002,25.04028734334153,39.89515315012
5.75,2109.9201958999997,3622.5374849500017,25.040287168240088,39.8951530685
5.76,2109.920213632,3622.5374805760016,25.040286993191756,39.89515298688
5.7700000000000005,2109.920231364,3622.537476202002,25.040286818196467,39.89515290526
5.78,2109.9202490959997,3622.537471828002,25.04028664325415,39.89515282364
5.79,2109.920266828,3622.5374674540017,25.040286468364737,39.89515274202
5.8,2109.92028456,3622.537463080002,25.04028629352816,39.8951526604
5.8100000000000005,2109.9203022919996,3622.537458706002,25.040286118744348,39.89515257878
5.82,2109.920320024,3622.5374543320017,25.040285944013235,39.89515249716
5.83,2109.9203377559998,3622.5374499580016,25.04028576933475,39.89515241554
5.84,2109.9203554879996,3622.537445584002,25.04028559470883,39.89515233392
5.8500000000000005,2109.92037322,3622.537441210002,25.0402854201354,39.8951522523
5.86,2109.9203909519997,3622.5374368360017,25.040285245614392,39.89515217068
5.87,2109.920408684,3622.537432462002,25.04028507114574,39.89515208906
5.88,2109.920426416,3622.537428088002,25.04028489672937,39.89515200744
5.89,2109.9204441479997,3622.5374237140018,25.04028472236522,39.89515192582
5.9,2109.92046188,3622.5374193400016,25.040284548053222,39.8951518442
5.91,2109.920479612,3622.537414966002,25.0402843737933,39.89515176258
5.92,2109.9204973439996,3622.537410592002,25.04028419958539,39.89515168096
5.93,2109.920515076,3622.5374062180017,25.04028402542942,39.89515159934
5.94,2109.9205328079997,3622.537401844002,25.040283851325324,39.89515151772
5.95,2109.92055054,3622.537397470002,25.040283677273035,39.8951514361
5.96,2109.920568272,3622.537393096002,25.04028350327248,39.89515135448
5.97,2109.9205860039997,3622.5373887220017,25.040283329323593,39.89515127286
5.98,2109.920603736,3622.537384348002,25.0402831554263,39.895151191240004
5.99,2109.920621468,3622.537379974002,25.040282981580543,39.89515110962
6.0,2109.9206391999996,3622.5373756000017,25.040282807786244,39.895151028
6.01,2109.920656932,3622.5373712260016,25.04028263404334,39.89515094638
6.0200000000000005,2109.9206746639998,3622.537366852002,25.040282460351758,39.89515086476
6.03,2109.9206923959996,3622.537362478002,25.040282286711435,39.895150783140004
6.04,2109.920710128,3622.5373581040017,25.04028211312229,39.89515070152
6.05,2109.9207278599997,3622.537353730002,25.040281939584272,39.8951506199
6.0600000000000005,2109.920745592,3622.537349356002,25.040281766097298,39.89515053828
6.07,2109.920763324,3622.5373449820017,25.0402815926613,39.89515045666
6.08,2109.9207810559997,3622.5373406080016,25.04028141927622,39.895150375040004
6.09,2109.920798788,3622.537336234002,25.04028124594198,39.89515029342
6.1000000000000005,2109.92081652,3622.537331860002,25.040281072658516,39.8951502118
6.11,2109.9208342519996,3622.5373274860017,25.040280899425756,39.89515013018
6.12,2109.920851984,3622.537323112002,25.040280726243633,39.89515004856
6.13,2109.9208697159997,3622.537318738002,25.040280553112076,39.895149966940004
6.140000000000001,2109.920887448,3622.5373143640018,25.04028038003102,39.89514988532
6.15,2109.92090518,3622.5373099900016,25.040280207000393,39.8951498037
6.16,2109.9209229119997,3622.537305616002,25.040280034020128,39.89514972208
6.17,2109.920940644,3622.537301242002,25.040279861090156,39.89514964046
6.18,2109.920958376,3622.5372968680017,25.04027968821041,39.895149558840004
6.19,2109.9209761079996,3622.537292494002,25.040279515380817,39.89514947722
6.2,2109.92099384,3622.537288120002,25.040279342601313,39.8951493956
6.21,2109.9210115719998,3622.537283746002,25.040279169871827,39.89514931398
6.22,2109.9210293039996,3622.5372793720016,25.04027899719229,39.89514923236
6.23,2109.921047036,3622.537274998002,25.04027882456263,39.895149150740004
6.24,2109.9210647679997,3622.537270624002,25.04027865198279,39.89514906912
6.25,2109.9210825,3622.5372662500017,25.040278479452684,39.8951489875
6.26,2109.921100232,3622.5372618760016,25.040278306972258,39.89514890588
6.2700000000000005,2109.9211179639997,3622.537257502002,25.04027813454144,39.89514882426
6.28,2109.921135696,3622.537253128002,25.040277962160154,39.89514874264
6.29,2109.921153428,3622.5372487540017,25.040277789828338,39.89514866102
6.3,2109.9211711599996,3622.537244380002,25.04027761754592,39.8951485794
6.3100000000000005,2109.921188892,3622.537240006002,25.040277445312835,39.89514849778
6.32,2109.9212066239998,3622.5372356320017,25.04027727312901,39.89514841616
6.33,2109.9212243559996,3622.5372312580016,25.04027710099438,39.89514833454
6.34,2109.921242088,3622.537226884002,25.040276928908877,39.89514825292
6.3500000000000005,2109.9212598199997,3622.537222510002,25.04027675687243,39.8951481713
6.36,2109.921277552,3622.5372181360017,25.040276584884968,39.89514808968
6.37,2109.921295284,3622.537213762002,25.040276412946426,39.89514800806
6.38,2109.9213130159997,3622.537209388002,25.04027624105673,39.89514792644
6.390000000000001,2109.921330748,3622.5372050140018,25.04027606921582,39.89514784482
6.4,2109.92134848,3622.5372006400016,25.04027589742362,39.8951477632
6.41,2109.9213662119996,3622.537196266002,25.040275725680065,39.89514768158
6.42,2109.921383944,3622.537191892002,25.040275553985083,39.89514759996
6.43,2109.9214016759997,3622.5371875180017,25.04027538233861,39.89514751834
6.44,2109.921419408,3622.537183144002,25.040275210740575,39.89514743672
6.45,2109.92143714,3622.537178770002,25.040275039190906,39.8951473551
6.46,2109.9214548719997,3622.537174396002,25.040274867689536,39.89514727348
6.47,2109.921472604,3622.5371700220016,25.040274696236402,39.89514719186
6.48,2109.921490336,3622.537165648002,25.04027452483143,39.89514711024
6.49,2109.9215080679996,3622.537161274002,25.040274353474548,39.89514702862
6.5,2109.9215258,3622.5371569000017,25.040274182165696,39.895146947
6.51,2109.9215435319998,3622.537152526002,25.040274010904795,39.89514686538
6.5200000000000005,2109.9215612639996,3622.537148152002,25.04027383969179,39.89514678376
6.53,2109.921578996,3622.537143778002,25.0402736685266,39.89514670214
6.54,2109.9215967279997,3622.5371394040017,25.040273497409157,39.89514662052
6.55,2109.92161446,3622.537135030002,25.0402733263394,39.8951465389
6.5600000000000005,2109.921632192,3622.537130656002,25.04027315531725,39.89514645728
6.57,2109.9216499239997,3622.5371262820017,25.04027298434265,39.89514637566
6.58,2109.921667656,3622.5371219080016,25.040272813415527,39.89514629404
6.59,2109.921685388,3622.537117534002,25.040272642535808,39.89514621242
6.6000000000000005,2109.9217031199996,3622.537113160002,25.040272471703428,39.8951461308
6.61,2109.921720852,3622.5371087860017,25.040272300918314,39.89514604918
6.62,2109.9217385839997,3622.537104412002,25.040272130180405,39.89514596756
6.63,2109.921756316,3622.537100038002,25.040271959489637,39.89514588594
6.640000000000001,2109.921774048,3622.5370956640018,25.040271788846336,39.89514580432
6.65,2109.9217917799997,3622.537091290002,25.040271618250664,39.8951457227
6.66,2109.921809512,3622.537086916002,25.040271447702555,39.89514564108
6.67,2109.921827244,3622.537082542002,25.040271277201946,39.89514555946
6.68,2109.9218449759996,3622.537078168002,25.040271106748765,39.89514547784
6.69,2109.921862708,3622.537073794002,25.040270936342957,39.89514539622
6.7,2109.9218804399998,3622.537069420002,25.04027076598445,39.8951453146
6.71,2109.9218981719996,3622.5370650460018,25.040270595673178,39.89514523298
6.72,2109.921915904,3622.537060672002,25.04027042540908,39.89514515136
6.73,2109.9219336359997,3622.537056298002,25.040270255192087,39.89514506974
6.74,2109.921951368,3622.537051924002,25.04027008502214,39.89514498812
6.75,2109.9219691,3622.537047550002,25.040269914899163,39.8951449065
6.76,2109.9219868319997,3622.537043176002,25.040269744823103,39.89514482488
6.7700000000000005,2109.922004564,3622.537038802002,25.040269574793886,39.89514474326
6.78,2109.922022296,3622.537034428002,25.04026940481145,39.89514466164
6.79,2109.9220400279996,3622.537030054002,25.040269234875726,39.89514458002
6.8,2109.92205776,3622.537025680002,25.040269064986656,39.8951444984
6.8100000000000005,2109.9220754919997,3622.537021306002,25.04026889514417,39.89514441678
6.82,2109.922093224,3622.5370169320017,25.040268725348206,39.89514433516
6.83,2109.922110956,3622.537012558002,25.040268555598693,39.89514425354
6.84,2109.9221286879997,3622.537008184002,25.040268385895573,39.89514417192
6.8500000000000005,2109.92214642,3622.537003810002,25.040268216238772,39.8951440903
6.86,2109.922164152,3622.536999436002,25.040268046628235,39.89514400868
6.87,2109.9221818839997,3622.536995062002,25.040267877063886,39.89514392706
6.88,2109.922199616,3622.536990688002,25.04026770754567,39.89514384544
6.890000000000001,2109.922217348,3622.5369863140018,25.040267538073515,39.89514376382
6.9,2109.9222350799996,3622.536981940002,25.04026736864736,39.8951436822
6.91,2109.922252812,3622.536977566002,25.040267199267134,39.89514360058
6.92,2109.9222705439997,3622.536973192002,25.040267029932778,39.89514351896
6.93,2109.922288276,3622.536968818002,25.040266860644223,39.89514343734
6.94,2109.922306008,3622.536964444002,25.040266691401406,39.89514335572
6.95,2109.9223237399997,3622.536960070002,25.04026652220426,39.8951432741
6.96,2109.922341472,3622.5369556960018,25.040266353052722,39.89514319248
6.97,2109.922359204,3622.536951322002,25.040266183946724,39.89514311086
6.98,2109.9223769359996,3622.536946948002,25.0402660148862,39.89514302924
6.99,2109.922394668,3622.536942574002,25.04026584587109,39.89514294762
7.0,2109.9224123999998,3622.536938200002,25.040265676901324,39.895142866
7.01,2109.922430132,3622.536933826002,25.04026550797684,39.89514278438
7.0200000000000005,2109.922447864,3622.536929452002,25.04026533909757,39.89514270276
7.03,2109.9224655959997,3622.536925078002,25.04026517026345,39.89514262114
7.04,2109.922483328,3622.536920704002,25.040265001474413,39.89514253952
7.05,2109.92250106,3622.536916330002,25.040264832730397,39.8951424579
7.0600000000000005,2109.9225187919997,3622.536911956002,25.040264664031337,39.89514237628
7.07,2109.922536524,3622.5369075820017,25.040264495377162,39.89514229466
7.08,2109.922554256,3622.536903208002,25.040264326767815,39.89514221304
7.09,2109.9225719879996,3622.536898834002,25.040264158203225,39.89514213142
7.1000000000000005,2109.92258972,3622.536894460002,25.04026398968333,39.8951420498
7.11,2109.9226074519997,3622.536890086002,25.040263821208057,39.89514196818
7.12,2109.922625184,3622.536885712002,25.04026365277735,39.89514188656
7.13,2109.922642916,3622.536881338002,25.040263484391144,39.89514180494
7.140000000000001,2109.9226606479997,3622.5368769640017,25.04026331604937,39.89514172332
7.15,2109.92267838,3622.536872590002,25.04026314775196,39.8951416417
7.16,2109.922696112,3622.536868216002,25.040262979498852,39.89514156008
7.17,2109.9227138439996,3622.536863842002,25.04026281128998,39.89514147846
7.18,2109.922731576,3622.536859468002,25.040262643125285,39.89514139684
7.19,2109.9227493079998,3622.536855094002,25.040262475004692,39.89514131522
7.2,2109.9227670399996,3622.536850720002,25.040262306928142,39.8951412336
7.21,2109.922784772,3622.5368463460018,25.040262138895567,39.89514115198
7.22,2109.9228025039997,3622.536841972002,25.0402619709069,39.89514107036
7.23,2109.922820236,3622.536837598002,25.040261802962082,39.89514098874
7.24,2109.922837968,3622.536833224002,25.040261635061043,39.89514090712
7.25,2109.9228556999997,3622.536828850002,25.040261467203717,39.8951408255
7.26,2109.922873432,3622.536824476002,25.040261299390043,39.89514074388
7.2700000000000005,2109.922891164,3622.536820102002,25.040261131619953,39.89514066226
7.28,2109.9229088959996,3622.536815728002,25.04026096389338,39.89514058064
7.29,2109.922926628,3622.536811354002,25.040260796210266,39.89514049902
7.3,2109.9229443599997,3622.536806980002,25.040260628570536,39.8951404174
7.3100000000000005,2109.922962092,3622.536802606002,25.04026046097413,39.89514033578
7.32,2109.922979824,3622.536798232002,25.040260293420985,39.89514025416
7.33,2109.9229975559997,3622.536793858002,25.040260125911033,39.89514017254
7.34,2109.923015288,3622.536789484002,25.040259958444206,39.89514009092
7.3500000000000005,2109.92303302,3622.536785110002,25.040259791020443,39.8951400093
7.36,2109.9230507519997,3622.536780736002,25.040259623639677,39.89513992768
7.37,2109.923068484,3622.536776362002,25.040259456301847,39.89513984606
7.38,2109.923086216,3622.536771988002,25.04025928900688,39.89513976444
7.390000000000001,2109.9231039479996,3622.5367676140017,25.040259121754715,39.89513968282
7.4,2109.92312168,3622.536763240002,25.040258954545287,39.8951396012
7.41,2109.9231394119997,3622.536758866002,25.04025878737853,39.89513951958
7.42,2109.923157144,3622.536754492002,25.04025862025438,39.89513943796
7.43,2109.923174876,3622.536750118002,25.04025845317277,39.89513935634
7.44,2109.9231926079997,3622.536745744002,25.040258286133636,39.89513927472
7.45,2109.92321034,3622.536741370002,25.04025811913691,39.8951391931
7.46,2109.923228072,3622.5367369960018,25.040257952182532,39.89513911148
7.47,2109.9232458039996,3622.536732622002,25.040257785270434,39.89513902986
7.48,2109.923263536,3622.536728248002,25.04025761840055,39.89513894824
7.49,2109.9232812679998,3622.536723874002,25.040257451572813,39.89513886662
