t,T_1,T_2,V,T
3.04,9.52193610333664e-06,5.6086718681443135e-08,7.4487778552053805e-06,999.9960957452003
3.0500000000000003,9.521534406691157e-06,5.623758203776348e-08,7.4568630708673285e-06,999.9960961675835
3.06,9.521134782728726e-06,5.6388071742924394e-08,7.465254533217815e-06,999.996096589013
3.0700000000000003,9.520737292629857e-06,5.653818876883586e-08,7.473944750131115e-06,999.9960970094634
3.08,9.520341993942597e-06,5.6687934089203644e-08,7.482926596390274e-06,999.9960974289105
3.09,9.51994894058252e-06,5.683730867952938e-08,7.492193313687109e-06,999.9960978473323
3.1,9.51957083740165e-06,5.698631090166737e-08,7.50045551275998e-06,999.9960982594091
3.11,9.519179975810881e-06,5.713494739297467e-08,7.510521268392536e-06,999.9960986767428
3.12,9.518792038451624e-06,5.728321583730493e-08,7.520799366948493e-06,999.9960990927672
3.13,9.518407041460903e-06,5.74311172010215e-08,7.531286902607472e-06,999.9960995074757
3.14,9.51802500097574e-06,5.757865245048774e-08,7.541980969549099e-06,999.9960999208618
3.15,9.51764593313316e-06,5.7725822552066984e-08,7.552878661952995e-06,999.9961003329187
3.16,9.517269854070183e-06,5.78726284721226e-08,7.563977073998784e-06,999.99610074364
3.17,9.516896779923832e-06,5.801907117701792e-08,7.575273299866088e-06,999.996101153019
3.18,9.51652672683113e-06,5.816515163311631e-08,7.586764433734531e-06,999.9961015610492
3.19,9.516159710929098e-06,5.8310870806781105e-08,7.598447569783735e-06,999.9961019677239
3.2,9.515795748354762e-06,5.8456229664375667e-08,7.610319802193324e-06,999.9961023730365
3.21,9.51543485524514e-06,5.860122917226334e-08,7.62237822514292e-06,999.9961027769805
3.22,9.515077047737258e-06,5.8745870296807485e-08,7.634619932812147e-06,999.9961031795492
3.23,9.514722341968135e-06,5.8890154004371434e-08,7.647042019380627e-06,999.9961035807361
3.24,9.514370754074798e-06,5.903408126131855e-08,7.659641579027985e-06,999.9961039805346
3.25,9.514022300194266e-06,5.917765303401218e-08,7.672415705933842e-06,999.9961043789381
3.2600000000000002,9.513676996463563e-06,5.9320870288815673e-08,7.68536149427782e-06,999.9961047759399
3.27,9.51333485901971e-06,5.9463733992092375e-08,7.698476038239545e-06,999.9961051715335
3.2800000000000002,9.512995903999733e-06,5.960624511020566e-08,7.711756431998639e-06,999.9961055657122
3.29,9.512660162614727e-06,5.974840457615911e-08,7.725198281171582e-06,999.9961059584633
3.3000000000000003,9.512327741651734e-06,5.989021315570286e-08,7.738789728257846e-06,999.996106349742
3.31,9.51199868077953e-06,6.003167176312325e-08,7.752525543679462e-06,999.9961067395321
3.3200000000000003,9.511673006182877e-06,6.017278134254743e-08,7.766401829402563e-06,999.9961071278225
3.33,9.511350744046541e-06,6.031354283810259e-08,7.780414687393282e-06,999.9961075146026
3.34,9.511031920555288e-06,6.045395719391588e-08,7.794560219617751e-06,999.9961078998615
3.35,9.51071656189388e-06,6.059402535411448e-08,7.808834528042103e-06,999.9961082835885
3.36,9.510404694247085e-06,6.073374826282555e-08,7.823233714632472e-06,999.9961086657726
3.37,9.510096343799665e-06,6.087312686417627e-08,7.83775388135499e-06,999.9961090464031
3.38,9.509791536736388e-06,6.101216210229378e-08,7.85239113017579e-06,999.9961094254694
3.39,9.50949029924202e-06,6.11508549213053e-08,7.867141563061003e-06,999.9961098029603
3.4,9.509192657501321e-06,6.128920626533793e-08,7.882001281976764e-06,999.9961101788654
3.41,9.508898637699059e-06,6.14272170785189e-08,7.896966388889207e-06,999.9961105531735
3.42,9.508608266019998e-06,6.156488830497535e-08,7.912032985764461e-06,999.9961109258741
3.43,9.508321568648906e-06,6.170222088883444e-08,7.927197174568662e-06,999.9961112969562
3.44,9.508038571770543e-06,6.183921577422335e-08,7.94245505726794e-06,999.9961116664091
3.45,9.507759301569677e-06,6.197587390526926e-08,7.957802735828432e-06,999.996112034222
3.46,9.507483784231074e-06,6.21121962260993e-08,7.973236312216267e-06,999.9961124003842
3.47,9.507212045939497e-06,6.224818368084067e-08,7.988751888397579e-06,999.9961127648846
3.48,9.506944112879711e-06,6.238383721362053e-08,8.0043455663385e-06,999.9961131277126
3.49,9.506680011236484e-06,6.251915776856604e-08,8.020013448005167e-06,999.9961134888574
3.5,9.506419767194576e-06,6.265414628980438e-08,8.035751635363706e-06,999.9961138483081
3.5100000000000002,9.506163406938754e-06,6.278880372146273e-08,8.051556230380255e-06,999.9961142060539
3.52,9.505910924449254e-06,6.292313086384291e-08,8.067426797837614e-06,999.9961145620977
3.5300000000000002,9.505662275382331e-06,6.305712834609208e-08,8.083367023333736e-06,999.9961149164578
3.54,9.50541747542014e-06,6.319079706543281e-08,8.099374138135673e-06,999.996115269128
3.5500000000000003,9.505176542140535e-06,6.33241379275538e-08,8.115445169674501e-06,999.996115620101
3.56,9.504939493121367e-06,6.34571518381438e-08,8.131577145381304e-06,999.9961159693697
3.5700000000000003,9.504706345940484e-06,6.358983970289152e-08,8.14776709268716e-06,999.996116316927
3.58,9.50447711817574e-06,6.372220242748568e-08,8.164012039023146e-06,999.9961166627653
3.59,9.504251827404989e-06,6.385424091761503e-08,8.180309011820348e-06,999.9961170068777
3.6,9.504030491206078e-06,6.398595607896829e-08,8.196655038509842e-06,999.996117349257
3.61,9.50381312715686e-06,6.411734881723417e-08,8.21304714652271e-06,999.9961176898959
3.62,9.503599752835186e-06,6.42484200381014e-08,8.229482363290031e-06,999.9961180287871
3.63,9.503390385818909e-06,6.437917064725872e-08,8.245957716242886e-06,999.9961183659236
3.64,9.503185043685878e-06,6.450960155039486e-08,8.262470232812353e-06,999.996118701298
3.65,9.502983744013946e-06,6.463971365319853e-08,8.279016940429514e-06,999.9961190349032
3.66,9.502786504380964e-06,6.476950786135846e-08,8.295594866525448e-06,999.996119366732
3.67,9.502593342364783e-06,6.489898508056337e-08,8.312201038531235e-06,999.9961196967772
3.68,9.502404275543255e-06,6.502814621650201e-08,8.328832483877956e-06,999.9961200250316
3.69,9.502219321494232e-06,6.515699217486307e-08,8.34548622999669e-06,999.9961203514879
3.7,9.502038497795565e-06,6.528552386133532e-08,8.362159304318517e-06,999.996120676139
3.71,9.501861822025104e-06,6.541374218160745e-08,8.378848734274517e-06,999.9961209989775
3.72,9.5016893117607e-06,6.554164804136821e-08,8.39555154729577e-06,999.9961213199964
3.73,9.501520984580207e-06,6.56692423463063e-08,8.412264770813357e-06,999.9961216391885
3.74,9.501356857309571e-06,6.579652600018603e-08,8.428985511223899e-06,999.9961219565467
3.75,9.50119684626024e-06,6.5923499649514e-08,8.44572143102387e-06,999.9961222721064
3.7600000000000002,9.50104088747962e-06,6.605016399130914e-08,8.46247812002676e-06,999.9961225858943
3.77,9.500888983800973e-06,6.617651989352275e-08,8.479254154150187e-06,999.9961228979095
3.7800000000000002,9.500741138057564e-06,6.630256822410611e-08,8.496048109311763e-06,999.9961232081508
3.79,9.500597353082654e-06,6.642830985101053e-08,8.512858561429104e-06,999.9961235166173
3.8000000000000003,9.500457631709507e-06,6.655374564218732e-08,8.529684086419826e-06,999.996123823308
3.81,9.500321976771387e-06,6.667887646558774e-08,8.54652326020154e-06,999.9961241282217
3.8200000000000003,9.500190391101556e-06,6.68037031891631e-08,8.563374658691867e-06,999.9961244313575
3.83,9.50006287753328e-06,6.692822668086469e-08,8.580236857808417e-06,999.9961247327143
3.84,9.49993943889982e-06,6.70524478086438e-08,8.597108433468805e-06,999.9961250322909
3.85,9.49982007803444e-06,6.717636744045175e-08,8.61398796159065e-06,999.9961253300867
3.86,9.499704797770403e-06,6.729998644423979e-08,8.630874018091564e-06,999.9961256261001
3.87,9.499593600940972e-06,6.742330568795924e-08,8.647765178889164e-06,999.9961259203305
3.88,9.499486490379412e-06,6.75463260395614e-08,8.66466001990106e-06,999.9961262127766
3.89,9.499383468918986e-06,6.766904836699754e-08,8.681557117044872e-06,999.9961265034376
3.9,9.499284539392956e-06,6.779147353821897e-08,8.698455046238214e-06,999.9961267923122
3.91,9.499189704634586e-06,6.791360242117699e-08,8.7153523833987e-06,999.9961270793995
3.92,9.49909896747714e-06,6.803543588382287e-08,8.732247704443944e-06,999.9961273646984
3.93,9.499012330753878e-06,6.815697479410794e-08,8.749139585291563e-06,999.996127648208
3.94,9.498929797298069e-06,6.827822001998345e-08,8.76602660185917e-06,999.9961279299271
3.95,9.498851369942972e-06,6.839917242940072e-08,8.782907330064383e-06,999.9961282098548
3.96,9.498777051521851e-06,6.851983289031104e-08,8.799780345824813e-06,999.9961284879898
3.97,9.49870144354539e-06,6.864172498919455e-08,8.815200665011069e-06,999.9961287668506
3.98,9.498635984430145e-06,6.876160803895851e-08,8.832246285376312e-06,999.9961290410994
3.99,9.498574507480495e-06,6.88812186697077e-08,8.849271526192006e-06,999.996129313612
4.0,9.498517012696442e-06,6.900055688144211e-08,8.86627638745815e-06,999.9961295843884
4.01,9.498463500077985e-06,6.911962267416176e-08,8.883260869174745e-06,999.9961298534288
4.0200000000000005,9.498413969625124e-06,6.923841604786664e-08,8.90022497134179e-06,999.996130120733
4.03,9.49836842133786e-06,6.935693700255674e-08,8.917168693959287e-06,999.996130386301
4.04,9.498326855216193e-06,6.947518553823207e-08,8.934092037027232e-06,999.996130650133
4.05,9.498289271260121e-06,6.959316165489262e-08,8.950995000545627e-06,999.9961309122289
4.0600000000000005,9.498255669469646e-06,6.971086535253843e-08,8.967877584514475e-06,999.9961311725885
4.07,9.498226049844768e-06,6.982829663116944e-08,8.984739788933772e-06,999.996131431212
4.08,9.498200412385485e-06,6.994545549078569e-08,9.001581613803518e-06,999.9961316880995
4.09,9.4981787570918e-06,7.006234193138716e-08,9.018403059123716e-06,999.9961319432508
4.1,9.49816108396371e-06,7.017895595297386e-08,9.035204124894363e-06,999.9961321966659
4.11,9.498147393001217e-06,7.02952975555458e-08,9.051984811115462e-06,999.996132448345
4.12,9.49813768420432e-06,7.041136673910296e-08,9.068745117787012e-06,999.9961326982879
4.13,9.49813195757302e-06,7.052716350364536e-08,9.08548504490901e-06,999.9961329464946
4.14,9.498130213107315e-06,7.064268784917297e-08,9.102204592481459e-06,999.9961331929652
4.15,9.498132450807208e-06,7.075793977568583e-08,9.11890376050436e-06,999.9961334376998
4.16,9.498138670672695e-06,7.08729192831839e-08,9.13558254897771e-06,999.9961336806981
4.17,9.498148872703781e-06,7.098762637166721e-08,9.152240957901511e-06,999.9961339219603
4.18,9.498163056900462e-06,7.110206104113575e-08,9.168878987275761e-06,999.9961341614865
4.19,9.49818122326274e-06,7.121622329158951e-08,9.185496637100464e-06,999.9961343992763
4.2,9.498203351099729e-06,7.133011507114095e-08,9.202093462956168e-06,999.9961346353392
4.21,9.498229375975966e-06,7.144374244659304e-08,9.218668080833819e-06,999.9961348697029
4.22,9.498259293268366e-06,7.155710585322384e-08,9.235220391434212e-06,999.9961351023695
4.23,9.498293102976932e-06,7.167020529103334e-08,9.251750394757349e-06,999.9961353333391
4.24,9.498330805101663e-06,7.178304076002153e-08,9.268258090803225e-06,999.9961355626115
4.25,9.498372399642556e-06,7.189561226018842e-08,9.284743479571846e-06,999.9961357901867
4.26,9.498417886599615e-06,7.2007919791534e-08,9.301206561063206e-06,999.996136016065
4.2700000000000005,9.498467265972837e-06,7.211996335405829e-08,9.317647335277312e-06,999.9961362402461
4.28,9.498520537762223e-06,7.223174294776127e-08,9.334065802214157e-06,999.99613646273
4.29,9.498577701967775e-06,7.234325857264293e-08,9.350461961873743e-06,999.9961366835169
4.3,9.49863875858949e-06,7.245451022870331e-08,9.366835814256073e-06,999.9961369026066
4.3100000000000005,9.49870370762737e-06,7.256549791594238e-08,9.383187359361146e-06,999.9961371199993
4.32,9.498772549081413e-06,7.267622163436014e-08,9.399516597188959e-06,999.9961373356949
4.33,9.498845282951621e-06,7.278668138395659e-08,9.415823527739514e-06,999.9961375496933
4.34,9.498921909237994e-06,7.289687716473175e-08,9.432108151012813e-06,999.9961377619946
4.3500000000000005,9.49900242794053e-06,7.300680897668561e-08,9.448370467008853e-06,999.996137972599
4.36,9.499086839059232e-06,7.311647681981815e-08,9.464610475727635e-06,999.996138181506
4.37,9.499175142594097e-06,7.322588069412939e-08,9.480828177169158e-06,999.9961383887161
4.38,9.499267338545126e-06,7.333502059961933e-08,9.497023571333423e-06,999.996138594229
4.39,9.49936342691232e-06,7.344389653628796e-08,9.513196658220431e-06,999.9961387980449
4.4,9.499463407695677e-06,7.355250850413531e-08,9.52934743783018e-06,999.9961390001636
4.41,9.4995672808952e-06,7.366085650316133e-08,9.545475910162672e-06,999.9961392005852
4.42,9.499675046510886e-06,7.376894053336606e-08,9.561582075217906e-06,999.9961393993096
4.43,9.49978670312777e-06,7.387676074825486e-08,9.577665876066881e-06,999.9961395963377
4.44,9.499902153552163e-06,7.398432769207194e-08,9.593723402272097e-06,999.9961397917117
4.45,9.500021338607582e-06,7.409164778469143e-08,9.609752272959557e-06,999.9961399854576
4.46,9.50014425829403e-06,7.419872102611333e-08,9.62575248812926e-06,999.9961401775755
4.47,9.500270912611506e-06,7.430554741633766e-08,9.641724047781207e-06,999.9961403680652
4.48,9.50040130156001e-06,7.441212695536441e-08,9.6576669519154e-06,999.9961405569268
4.49,9.500535425139542e-06,7.451845964319357e-08,9.673581200531836e-06,999.9961407441602
4.5,9.500673283350103e-06,7.462454547982516e-08,9.689466793630515e-06,999.9961409297656
4.51,9.500814876191691e-06,7.473038446525916e-08,9.705323731211439e-06,999.9961411137429
4.5200000000000005,9.500960203664307e-06,7.483597659949558e-08,9.721152013274609e-06,999.996141296092
4.53,9.50110926576795e-06,7.494132188253441e-08,9.73695163982002e-06,999.996141476813
4.54,9.501262062502623e-06,7.504642031437567e-08,9.752722610847677e-06,999.996141655906
4.55,9.501418593868322e-06,7.515127189501934e-08,9.768464926357577e-06,999.9961418333708
4.5600000000000005,9.501578859865051e-06,7.525587662446543e-08,9.784178586349723e-06,999.9961420092075
4.57,9.501742860492808e-06,7.536023450271393e-08,9.799863590824112e-06,999.996142183416
4.58,9.501910595751591e-06,7.546434552976486e-08,9.815519939780746e-06,999.9961423559965
4.59,9.502082065641404e-06,7.55682097056182e-08,9.831147633219622e-06,999.9961425269489
4.6000000000000005,9.502257270162244e-06,7.567182703027398e-08,9.846746671140744e-06,999.9961426962732
4.61,9.502436209314112e-06,7.577519750373215e-08,9.86231705354411e-06,999.9961428639693
4.62,9.502618883097008e-06,7.587832112599275e-08,9.87785878042972e-06,999.9961430300374
4.63,9.502805291510933e-06,7.598119789705577e-08,9.893371851797572e-06,999.9961431944773
4.64,9.502995434555884e-06,7.60838278169212e-08,9.90885626764767e-06,999.9961433572892
4.65,9.503189312231864e-06,7.618621088558907e-08,9.924312027980013e-06,999.9961435184729
4.66,9.503386924538872e-06,7.628834710305934e-08,9.939739132794599e-06,999.9961436780285
4.67,9.503588240450111e-06,7.639023925448425e-08,9.955137094590909e-06,999.9961438359694
4.68,9.503793127141637e-06,7.649189926294221e-08,9.970503826406923e-06,999.9961439923534
4.69,9.504001569483104e-06,7.65933284866239e-08,9.985839090511054e-06,999.996144147187
4.7,9.504213567474514e-06,7.669452692552929e-08,1.00011428869033e-05,999.9961443004702
4.71,9.504429121115865e-06,7.679549457965841e-08,1.0016415215583663e-05,999.996144452203
4.72,9.50464823040716e-06,7.689623144901125e-08,1.0031656076552141e-05,999.9961446023854
4.73,9.504870895348397e-06,7.69967375335878e-08,1.0046865469808738e-05,999.9961447510174
4.74,9.505097115939576e-06,7.709701283338809e-08,1.0062043395353449e-05,999.9961448980989
4.75,9.505326892180698e-06,7.719705734841208e-08,1.0077189853186276e-05,999.9961450436301
4.76,9.505560224071763e-06,7.72968710786598e-08,1.009230484330722e-05,999.9961451876109
4.7700000000000005,9.505797111612769e-06,7.739645402413123e-08,1.0107388365716282e-05,999.9961453300413
4.78,9.506037554803719e-06,7.749580618482638e-08,1.0122440420413457e-05,999.9961454709212
4.79,9.506281553644611e-06,7.759492756074526e-08,1.0137461007398749e-05,999.9961456102508
4.8,9.506529108135445e-06,7.769381815188784e-08,1.0152450126672157e-05,999.99614574803
4.8100000000000005,9.506780218276222e-06,7.779247795825417e-08,1.0167407778233685e-05,999.9961458842587
4.82,9.50703488406694e-06,7.789090697984419e-08,1.0182333962083324e-05,999.9961460189371
4.83,9.507293105507603e-06,7.798910521665793e-08,1.0197228678221083e-05,999.9961461520651
4.84,9.507554882598207e-06,7.80870726686954e-08,1.0212091926646955e-05,999.9961462836426
4.8500000000000005,9.507820215338754e-06,7.81848093359566e-08,1.0226923707360946e-05,999.9961464136697
4.86,9.508089103729243e-06,7.82823152184415e-08,1.0241724020363053e-05,999.9961465421466
4.87,9.508361547769675e-06,7.837959031615012e-08,1.0256492865653275e-05,999.9961466690729
4.88,9.508637547460049e-06,7.847663462908247e-08,1.0271230243231614e-05,999.9961467944488
4.89,9.508917102800365e-06,7.857344815723853e-08,1.0285936153098067e-05,999.9961469182743
4.9,9.509200213635227e-06,7.867003091286414e-08,1.0300610595042912e-05,999.9961470405495
4.91,9.50948679182828e-06,7.876638984136926e-08,1.0315253450115562e-05,999.9961471613126
4.92,9.509776762997832e-06,7.88625308042556e-08,1.0329864617928996e-05,999.9961472805954
4.93,9.51007012714388e-06,7.895845380152311e-08,1.0344444098483214e-05,999.9961473983983
4.94,9.510366884266425e-06,7.905415883317184e-08,1.0358991891778217e-05,999.9961475147211
4.95,9.510667034365467e-06,7.914964589920175e-08,1.0373507997814005e-05,999.9961476295638
4.96,9.510970577441007e-06,7.924491499961284e-08,1.0387992416590574e-05,999.9961477429265
4.97,9.511277513493043e-06,7.933996613440514e-08,1.040244514810793e-05,999.996147854809
4.98,9.511587842521575e-06,7.943479930357864e-08,1.041686619236607e-05,999.9961479652115
4.99,9.511901564526606e-06,7.952941450713333e-08,1.0431255549364993e-05,999.996148074134
5.0,9.512218679508134e-06,7.962381174506921e-08,1.04456132191047e-05,999.9961481815764
5.01,9.512539187466158e-06,7.971799101738628e-08,1.0459939201585191e-05,999.9961482875386
5.0200000000000005,9.512863088400679e-06,7.981195232408457e-08,1.0474233496806468e-05,999.9961483920209
5.03,9.513190382311699e-06,7.990569566516403e-08,1.0488496104768528e-05,999.996148495023
5.04,9.513521069199213e-06,7.99992210406247e-08,1.0502727025471372e-05,999.9961485965451
5.05,9.513855149063225e-06,8.009252845046654e-08,1.0516926258914999e-05,999.9961486965872
5.0600000000000005,9.514192621903736e-06,8.01856178946896e-08,1.0531093805099413e-05,999.9961487951491
5.07,9.51451382791703e-06,8.027988861285127e-08,1.0545401924156576e-05,999.9961489007129
5.08,9.514837059069293e-06,8.037403871796221e-08,1.0559690341011788e-05,999.9961490053867
5.09,9.51516335121023e-06,8.046799448589437e-08,1.0573949979500817e-05,999.9961491087237
5.1000000000000005,9.515492704339841e-06,8.056175591664777e-08,1.0588180839623664e-05,999.9961492107238
5.11,9.515825118458128e-06,8.06553230102224e-08,1.0602382921380327e-05,999.9961493113872
5.12,9.516160593565091e-06,8.074869576661826e-08,1.0616556224770805e-05,999.9961494107137
5.13,9.516499129660729e-06,8.084187418583536e-08,1.06307007497951e-05,999.9961495087033
5.14,9.51684072674504e-06,8.093485826787368e-08,1.064481649645321e-05,999.9961496053561
5.15,9.517185384818027e-06,8.102764801273324e-08,1.065890346474514e-05,999.996149700672
5.16,9.517533103879689e-06,8.112024342041404e-08,1.0672961654670883e-05,999.9961497946512
5.17,9.517883883930027e-06,8.121264449091606e-08,1.0686991066230445e-05,999.9961498872934
5.18,9.51823772496904e-06,8.130485122423931e-08,1.070099169942382e-05,999.9961499785989
5.19,9.518594626996726e-06,8.139686362038381e-08,1.0714963554251017e-05,999.9961500685675
5.2,9.518954590013089e-06,8.148868167934953e-08,1.0728906630712026e-05,999.9961501571993
5.21,9.519317614018126e-06,8.158030540113647e-08,1.0742820928806853e-05,999.9961502444942
5.22,9.519683699011837e-06,8.167173478574467e-08,1.0756706448535495e-05,999.9961503304523
5.23,9.520052844994225e-06,8.176296983317408e-08,1.0770563189897957e-05,999.9961504150735
5.24,9.520425051965288e-06,8.185401054342473e-08,1.0784391152894231e-05,999.996150498358
5.25,9.520800319925024e-06,8.194485691649661e-08,1.0798190337524324e-05,999.9961505803055
5.26,9.521178648873438e-06,8.203550895238972e-08,1.0811960743788231e-05,999.9961506609163
5.2700000000000005,9.521560038810524e-06,8.212596665110407e-08,1.0825702371685958e-05,999.9961507401902
5.28,9.521944489736286e-06,8.221623001263965e-08,1.0839415221217499e-05,999.9961508181273
5.29,9.522332001650724e-06,8.230629903699646e-08,1.0853099292382858e-05,999.9961508947275
5.3,9.522722574553835e-06,8.239617372417451e-08,1.0866754585182032e-05,999.9961509699909
5.3100000000000005,9.523116208445624e-06,8.248585407417379e-08,1.0880381099615023e-05,999.9961510439174
5.32,9.523512903326085e-06,8.257534008699429e-08,1.089397883568183e-05,999.9961511165071
5.33,9.523912659195222e-06,8.266463176263603e-08,1.0907547793382455e-05,999.99615118776
5.34,9.524315476053036e-06,8.2753729101099e-08,1.0921087972716894e-05,999.996151257676
5.3500000000000005,9.524721353899523e-06,8.284263210238321e-08,1.0934599373685152e-05,999.9961513262552
5.36,9.525130292734685e-06,8.293134076648864e-08,1.0948081996287224e-05,999.9961513934976
5.37,9.525542292558521e-06,8.301985509341531e-08,1.0961535840523115e-05,999.9961514594031
5.38,9.525957353371035e-06,8.310817508316321e-08,1.097496090639282e-05,999.9961515239718
5.39,9.526375475172221e-06,8.319630073573234e-08,1.0988357193896342e-05,999.9961515872037
5.4,9.526796657962084e-06,8.328423205112271e-08,1.1001724703033683e-05,999.9961516490987
5.41,9.52722090174062e-06,8.33719690293343e-08,1.1015063433804837e-05,999.9961517096568
5.42,9.527648206507833e-06,8.345951167036713e-08,1.102837338620981e-05,999.9961517688782
5.43,9.52807857226372e-06,8.35468599742212e-08,1.1041654560248597e-05,999.9961518267627
5.44,9.528511999008283e-06,8.36340139408965e-08,1.1054906955921202e-05,999.9961518833103
5.45,9.528948486741521e-06,8.372097357039303e-08,1.1068130573227623e-05,999.9961519385212
5.46,9.529388035463433e-06,8.380773886271078e-08,1.108132541216786e-05,999.9961519923951
5.47,9.52983064517402e-06,8.389430981784977e-08,1.1094491472741914e-05,999.9961520449323
5.48,9.530276315873282e-06,8.398068643581e-08,1.1107628754949787e-05,999.9961520961326
5.49,9.53072504756122e-06,8.406686871659145e-08,1.1120737258791472e-05,999.996152145996
5.5,9.531176840237833e-06,8.415285666019413e-08,1.1133816984266976e-05,999.9961521945227
5.51,9.53163169390312e-06,8.423865026661805e-08,1.1146867931376295e-05,999.9961522417125
5.5200000000000005,9.532089608557082e-06,8.432424953586322e-08,1.1159890100119432e-05,999.9961522875655
5.53,9.532550584199719e-06,8.44096544679296e-08,1.1172883490496384e-05,999.9961523320816
5.54,9.533014620831032e-06,8.449486506281721e-08,1.1185848102507153e-05,999.9961523752607
5.55,9.533481718451019e-06,8.457988132052605e-08,1.1198783936151739e-05,999.9961524171032
5.5600000000000005,9.53395187705968e-06,8.466470324105615e-08,1.1211690991430141e-05,999.9961524576088
5.57,9.534425096657018e-06,8.474933082440746e-08,1.122456926834236e-05,999.9961524967777
5.58,9.534901377243032e-06,8.483376407058e-08,1.1237418766888393e-05,999.9961525346096
5.59,9.535380718817718e-06,8.491800297957378e-08,1.1250239487068246e-05,999.9961525711046
5.6000000000000005,9.53586312138108e-06,8.50020475513888e-08,1.1263031428881914e-05,999.9961526062629
5.61,9.536348584933118e-06,8.508589778602504e-08,1.1275794592329398e-05,999.9961526400842
5.62,9.53683710947383e-06,8.51695536834825e-08,1.1288528977410698e-05,999.9961526725689
5.63,9.537328695003218e-06,8.525301524376121e-08,1.1301234584125815e-05,999.9961527037166
5.64,9.53782334152128e-06,8.533628246686114e-08,1.1313911412474747e-05,999.9961527335274
5.65,9.538321049028018e-06,8.541935535278232e-08,1.13265594624575e-05,999.9961527620015
5.66,9.53882181752343e-06,8.550223390152473e-08,1.1339178734074064e-05,999.9961527891387
5.67,9.539325647007518e-06,8.558491811308836e-08,1.1351769227324446e-05,999.9961528149391
5.68,9.53983253748028e-06,8.566740798747322e-08,1.1364330942208647e-05,999.9961528394026
5.69,9.540342488941718e-06,8.574970352467933e-08,1.1376863878726664e-05,999.9961528625294
5.7,9.54085550139183e-06,8.583180472470666e-08,1.1389368036878495e-05,999.9961528843193
5.71,9.541371574830618e-06,8.591371158755522e-08,1.1401843416664142e-05,999.9961529047722
5.72,9.54189070925808e-06,8.599542411322501e-08,1.1414290018083607e-05,999.9961529238884
5.73,9.542412904674217e-06,8.607694230171606e-08,1.142670784113689e-05,999.9961529416678
5.74,9.54293816107903e-06,8.615826615302832e-08,1.1439096885823988e-05,999.9961529581103
5.75,9.543466478472516e-06,8.623939566716181e-08,1.1451457152144901e-05,999.996152973216
5.76,9.54399785685468e-06,8.632033084411653e-08,1.1463788640099631e-05,999.9961529869848
5.7700000000000005,9.544532296225517e-06,8.64010716838925e-08,1.147609134968818e-05,999.9961529994168
5.78,9.54506979658503e-06,8.648161818648968e-08,1.1488365280910543e-05,999.996153010512
5.79,9.545610357933218e-06,8.65619703519081e-08,1.1500610433766723e-05,999.9961530202703
5.8,9.54615398027008e-06,8.664212818014775e-08,1.151282680825672e-05,999.9961530286918
5.8100000000000005,9.546700663595617e-06,8.672209167120864e-08,1.1525014404380533e-05,999.9961530357764
5.82,9.54725040790983e-06,8.680186082509076e-08,1.1537173222138163e-05,999.9961530415242
5.83,9.547803213212718e-06,8.688143564179411e-08,1.1549303261529608e-05,999.9961530459352
5.84,9.548359079504279e-06,8.696081612131869e-08,1.156140452255487e-05,999.9961530490093
5.8500000000000005,9.548918006784517e-06,8.704000226366452e-08,1.157347700521395e-05,999.9961530507466
5.86,9.54947999505343e-06,8.711899406883156e-08,1.1585520709506844e-05,999.9961530511471
5.87,9.550045044311017e-06,8.719779153681984e-08,1.1597535635433556e-05,999.9961530502106
5.88,9.55061315455728e-06,8.727639466762935e-08,1.1609521782994082e-05,999.9961530479375
5.89,9.551184325792218e-06,8.73548034612601e-08,1.1621479152188427e-05,999.9961530443273
5.9,9.55175855801583e-06,8.743301791771207e-08,1.1633407743016588e-05,999.9961530393805
5.91,9.552335851228118e-06,8.751103803698528e-08,1.1645307555478567e-05,999.9961530330968
5.92,9.55291620542908e-06,8.758886381907972e-08,1.165717858957436e-05,999.9961530254762
5.93,9.553499620618718e-06,8.766649526399539e-08,1.166902084530397e-05,999.9961530165187
5.94,9.55408609679703e-06,8.774393237173231e-08,1.1680834322667397e-05,999.9961530062245
5.95,9.554675633964017e-06,8.782117514229043e-08,1.1692619021664639e-05,999.9961529945934
5.96,9.55526823211968e-06,8.789822357566981e-08,1.1704374942295698e-05,999.9961529816255
5.97,9.555863891264018e-06,8.79750776718704e-08,1.1716102084560575e-05,999.9961529673208
5.98,9.55646261139703e-06,8.805173743089225e-08,1.1727800448459268e-05,999.9961529516792
5.99,9.557064392518717e-06,8.812820285273532e-08,1.1739470033991776e-05,999.9961529347007
6.0,9.55766923462908e-06,8.82044739373996e-08,1.17511108411581e-05,999.9961529163854
6.01,9.558277137728118e-06,8.828055068488514e-08,1.1762722869958243e-05,999.9961528967333
6.0200000000000005,9.55888810181583e-06,8.83564330951919e-08,1.1774306120392201e-05,999.9961528757443
6.03,9.559502126892218e-06,8.84321211683199e-08,1.1785860592459976e-05,999.9961528534186
6.04,9.56011921295728e-06,8.850761490426912e-08,1.1797386286161567e-05,999.9961528297559
6.05,9.560739360011018e-06,8.858291430303959e-08,1.1808883201496973e-05,999.9961528047564
6.0600000000000005,9.561362568053431e-06,8.865801936463129e-08,1.1820351338466197e-05,999.9961527784202
6.07,9.561988837084518e-06,8.873293008904421e-08,1.1831790697069239e-05,999.996152750747
