t,V_s,V_D,n,h,Na
2.84,-63.90208565588372,-20.756743173399485,0.0019962398926822045,0.9850586405666965,18.991639996258677
2.85,-63.901699903548085,-20.873039095819298,0.0019963254373084613,0.9850452716432726,19.063825901930244
2.86,-63.9013139140743,-20.98841822009869,0.001996411373639296,0.9850320074131087,19.13481412659264
2.87,-63.90092768780913,-21.102907363347718,0.001996497699770503,0.9850188470031003,19.20462114140237
2.88,-63.90054122509727,-21.216532919963008,0.0019965844138093917,0.9850057895472242,19.273263023059712
2.89,-63.900154526281305,-21.329320844531257,0.0019966715138750152,0.984992834186727,19.340755424925447
2.9,-63.89976759170171,-21.441296750444504,0.0019967589980980694,0.9849799800700488,19.407113575110635
2.91,-63.89938042169689,-21.55248589435433,0.001996846864620672,0.9849672263526317,19.472352323347955
2.92,-63.89899301660321,-21.662913172826467,0.0019969351115961113,0.9849545721967028,19.53648619023123
2.93,-63.898605376754894,-21.7726030888267,0.0019970237371895964,0.9849420167719268,19.599529205530597
2.94,-63.89821750248416,-21.88157990001107,0.00199711273957717,0.9849295592544662,19.66149513006821
2.95,-63.89782939412115,-21.989867546749938,0.0019972021169462257,0.9849171988274323,19.722397342262624
2.96,-63.897441051993965,-22.09748963979312,0.0019972918674954917,0.9849049346808756,19.78224883072643
2.97,-63.89705247642865,-22.204469565377906,0.001997381989434672,0.9848927660114712,19.84106227648704
2.98,-63.89666366774922,-22.310830470975556,0.0019974724809845245,0.9848806920225964,19.898850016328524
2.99,-63.89627462627768,-22.4165953025202,0.001997563340376741,0.9848687119242275,19.955624063013435
3.0,-63.895885352334005,-22.521786773491787,0.0019976545658539815,0.9848568249329671,20.011396105978832
3.0100000000000002,-63.89549584623615,-22.6264275627638,0.001997746155669639,0.9848450302718532,20.066177529698184
3.02,-63.89510610830009,-22.730540182904562,0.0019978381080878807,0.9848333271703907,20.119979416474806
3.0300000000000002,-63.89471613883979,-22.83414704147616,0.0019979304213835624,0.9848217148644799,20.17281255410655
3.04,-63.89432593816722,-22.937270553468142,0.0019980230938421886,0.9848101925963932,20.22468742037773
3.0500000000000003,-63.893935506592385,-23.039933075243137,0.0019981161237597645,0.9847987596146404,20.275614230399288
3.06,-63.89354484442331,-23.142156942959936,0.001998209509442812,0.9847874151739918,20.32560290875473
3.0700000000000003,-63.893153951966035,-23.24396441589042,0.0019983032492083383,0.9847761585354543,20.374663086428626
3.08,-63.89276282952467,-23.345377879989503,0.0019983973413836517,0.9847649889661118,20.42280414477413
3.09,-63.89237147740134,-23.446419752513112,0.0019984917843064065,0.9847539057391725,20.470035182095575
3.1,-63.89197989589624,-23.54711253086522,0.001998586576324508,0.9847429081338883,20.516365031253674
3.11,-63.89158808530764,-23.64747880880405,0.0019986817157960357,0.9847319954354881,20.561802271901414
3.12,-63.891196045931835,-23.747541738043246,0.0019987772010891876,0.9847211669351421,20.60635521667498
3.13,-63.89080377806324,-23.84732468852263,0.0019988730305822255,0.9847104219299107,20.650031926166434
3.14,-63.89041128199432,-23.94685190092917,0.0019989692026634027,0.984699759722691,20.692840201813894
3.15,-63.89001855801564,-24.046148249723867,0.001999065715730906,0.9846891796221665,20.734787594683414
3.16,-63.88962560641587,-24.145240082017025,0.0019991625681927937,0.9846786809427626,20.77588139822362
3.17,-63.88923242748178,-24.244147670495863,0.0019992597584669505,0.9846682630046053,20.816128654154955
3.18,-63.888839021498235,-24.34289890805533,0.0019993572849810117,0.9846579251334661,20.85553616844349
3.19,-63.88844538874823,-24.441520214438558,0.0019994551461723097,0.9846476666607171,20.894110486667618
3.2,-63.88805152951288,-24.54003900938834,0.001999553340487816,0.9846374869232845,20.931857903286666
3.21,-63.88765744407142,-24.63848357789494,0.0019996518663840815,0.9846273852636033,20.968784458146004
3.22,-63.88726313270125,-24.736883061611124,0.0019997507223271775,0.9846173610295713,21.004895934076835
3.23,-63.886868595677896,-24.835267868843363,0.001999849906792626,0.9846074135744914,21.04019785295461
3.24,-63.886473833275026,-24.93366974750992,0.0019999494182653854,0.9845975422570636,21.07469547502913
3.25,-63.88607884576448,-25.032121852401154,0.002000049255239747,0.9845877464413026,21.108393788977157
3.2600000000000002,-63.885683633416264,-25.130659316671128,0.0020001494162193044,0.9845780254965132,21.14129751097548
3.27,-63.88528819649854,-25.229318976399114,0.002000249899716867,0.9845683787972246,21.173411070407884
3.2800000000000002,-63.884892535277665,-25.328139551360234,0.0020003507042544305,0.984558805723166,21.204738603793242
3.29,-63.88449665001818,-25.427162182243983,0.0020004518283631093,0.9845493056592155,21.235283944919807
3.3000000000000003,-63.8841005409828,-25.52643091078195,0.0020005532705830984,0.9845398779953702,21.265050613504602
3.31,-63.88370420843246,-25.625993648050684,0.0020006550294636074,0.9845305221266943,21.294041799577048
3.3200000000000003,-63.88330765262631,-25.72590185533595,0.0020007571035628043,0.9845212374532769,21.322260342773685
3.33,-63.88291087382167,-25.82621098609095,0.0020008594914477608,0.9845120233801898,21.349708715219926
3.34,-63.88251387227412,-25.926979963641564,0.002000962191694398,0.9845028793174448,21.37638899359842
3.35,-63.882116648237435,-26.02827313247641,0.002001065202887434,0.9844938046799542,21.402302839111083
3.36,-63.881719201963655,-26.13016326664179,0.0020011685236203374,0.9844847988874951,21.427451469687185
3.37,-63.88132153370301,-26.232730449163324,0.0020012721524953164,0.9844758613646913,21.451835598738384
3.38,-63.880923643704016,-26.336062383380604,0.0020013760881230835,0.9844669915408718,21.47545541355791
3.39,-63.880525532213454,-26.44025742891883,0.002001480329122952,0.9844581888501139,21.498310513999385
3.4,-63.88012719947632,-26.54542642523545,0.0020015848741229882,0.9844494527313161,21.520399832088486
3.41,-63.87972864573589,-26.65169476056201,0.0020016897217595593,0.9844407826279375,21.541721577092858
3.42,-63.87932987123372,-26.759205427456564,0.002001794870677455,0.984432177988056,21.562273141711525
3.43,-63.87893087620964,-26.868122832754427,0.0020019003195298904,0.9844236382643601,21.582050986436837
3.44,-63.87853166090175,-26.978638119187018,0.0020020060669784213,0.9844151629140885,21.60105049006624
3.45,-63.87813222554649,-27.0909755861407,0.0020021121116928693,0.9844067513989821,21.61926578019934
3.46,-63.87773257037853,-27.20539991374422,0.002002218452351285,0.9843984031852525,21.636689526522566
3.47,-63.877332695630884,-27.322228747403255,0.0020023250876399002,0.984390117743546,21.653312666163227
3.48,-63.87693260153488,-27.441846740655702,0.002002432016253077,0.9843818945489062,21.66912403795886
3.49,-63.87653228832014,-27.56472636118068,0.0020025392368932596,0.9843737330807374,21.684109935550207
3.5,-63.87613175621463,-27.691458231281178,0.0020026467482709242,0.9843656328227693,21.698253507854496
3.5100000000000002,-63.875731005444635,-27.822793748579237,0.002002754549104533,0.9843575932630196,21.711533916638913
3.52,-63.87533003623477,-27.95970681917611,0.002002862638120483,0.9843496138937595,21.72392522244265
3.5300000000000002,-63.874928848808,-28.1034910281072,0.0020029710140530596,0.9843416942114779,21.735394756765242
3.54,-63.87452744338563,-28.255908995603814,0.002003079675644391,0.9843338337168464,21.7459007969021
3.5500000000000003,-63.87412582018734,-28.419443238659536,0.0020031886216443973,0.9843260319146846,21.75538903234641
3.56,-63.87372397943115,-28.597721267994746,0.002003297850810745,0.984318288313926,21.76378705082004
3.5700000000000003,-63.87332192133345,-28.79629089740687,0.0020034073619088003,0.9843106024275828,21.770995249774185
3.58,-63.87291964610902,-29.02412922749129,0.002003517153711584,0.9843029737727128,21.77687109015826
3.59,-63.872517153971,-29.296837003446008,0.0020036272249997233,0.9842954018703863,21.781199636609813
3.6,-63.872114445130926,-29.644192488412433,0.002003737574561408,0.9842878862456514,21.783633235490303
3.61,-63.871711519798716,-30.130915000054834,0.002003848201192343,0.9842804264275025,21.783551632479973
3.62,-63.87130837818271,-30.927550719414988,0.0020039591036957053,0.9842730219488455,21.77967462355084
3.63,-63.87090502048961,-32.65402610119552,0.0020040702808820955,0.9842656723464678,21.768643830480105
3.64,-63.870501446924564,-39.56269632256961,0.0020041817315694984,0.984258377161004,21.736532224483106
3.65,-63.87009765769115,-79.91011450236252,0.002004293454583233,0.9842511359369045,21.620312298583656
3.66,-63.869693652991316,-104.60150965086413,0.0020044054487559112,0.9842439482224049,21.457059303521877
3.67,-63.86928943302548,-109.2290140558836,0.0020045177129273937,0.9842368135694928,21.293033493850274
3.68,-63.868884997992495,-109.70284019442852,0.002004630245944749,0.9842297315338783,21.13005151447047
3.69,-63.86848034808962,-109.40122736401688,0.002004743046662202,0.9842227016749613,20.96827866895998
3.7,-63.8680754835126,-108.95220990122733,0.0020048561139411033,0.9842157235558023,20.807754065755564
3.71,-63.86767040445559,-108.47112121179414,0.0020049694466498743,0.9842087967430918,20.648496622784343
3.72,-63.867265111111244,-107.97918967304278,0.0020050830436639726,0.9842019208071192,20.490521354326848
3.73,-63.86685960367066,-107.48037212398859,0.002005196903865844,0.9841950953217434,20.33384232649597
3.74,-63.866453882323405,-106.97544887784369,0.002005311026144897,0.9841883198643686,20.17847320202637
3.75,-63.86604794725825,-106.46461735797743,0.002005425409393188,0.9841815940142962,20.024427383520027
3.7600000000000002,-63.86564179866071,-105.94796761425842,0.0020055400525199035,0.9841749173582042,19.871717845268307
3.77,-63.86523543671535,-105.4255746971105,0.002005654954437702,0.9841682894849335,19.72035728808892
3.7800000000000002,-63.8648288616068,-104.89751101313293,0.002005770114056776,0.9841617099832608,19.570358193596643
3.79,-63.864422073518085,-104.3638509209961,0.0020058855302947046,0.9841551784456133,19.42173269247764
3.8000000000000003,-63.86401507263084,-103.82467113309689,0.0020060012020749066,0.9841486944674993,19.274492562427607
3.81,-63.863607859121586,-103.28004876385145,0.0020061171283492205,0.9841422576559118,19.128648989713287
3.8200000000000003,-63.86320043316778,-102.73006339753286,0.0020062333080615234,0.9841358676156675,18.98421294928688
3.83,-63.862792794945534,-102.17479306282102,0.002006349740161863,0.9841295239547114,18.84119504056138
3.84,-63.862384944629426,-101.61431653970554,0.0020064664236068286,0.9841232262842461,18.699605475983248
3.85,-63.86197688239261,-101.0487115260445,0.0020065833573595184,0.9841169742187039,18.559454075200044
3.86,-63.861568608406756,-100.47805408754498,0.0020067005403894955,0.9841107673757211,18.42075026075951
3.87,-63.86116012284209,-99.90241793307342,0.002006817971672752,0.9841046053761099,18.283503055342052
3.88,-63.860751425865544,-99.32187284091592,0.0020069356502027446,0.9840984878479144,18.147720992055973
3.89,-63.86034251764674,-98.73648645982765,0.002007053574954443,0.9840924144131422,18.013412404307566
3.9,-63.859933398348815,-98.1463204312087,0.0020071717449396263,0.9840863847081134,17.880584988432783
3.91,-63.85952406813906,-97.55142756188178,0.0020072901591423665,0.984080398359739,17.749246309997346
3.92,-63.85911452718195,-96.95185838646553,0.002007408816561549,0.9840744550011614,17.619403468831035
3.93,-63.858704775633605,-96.3476513210425,0.0020075277162444403,0.9840685542839527,17.49106291284099
3.94,-63.85829481366829,-95.73883971816466,0.0020076468571247367,0.9840626958190178,17.364231472944773
3.95,-63.85788464142537,-95.12543872621009,0.002007766238347424,0.9840568792949743,17.238914356878965
3.96,-63.85747425907187,-94.50745700317974,0.0020078858588856796,0.9840511043385786,17.115117538151704
3.97,-63.8570636667621,-93.88488646803475,0.0020080057177880115,0.984045370604733,16.992846249798745
3.98,-63.85665286465155,-93.25770374566504,0.0020081258140929314,0.9840396777454294,16.87210551879605
3.99,-63.8562418528936,-92.62586702628225,0.002008246146849638,0.9840340254172453,16.752900076414097
4.0,-63.855830631640146,-91.98931393443549,0.0020083667151137847,0.9840284132797935,16.63523441175587
4.01,-63.85541920104146,-91.34795911489519,0.002008487517948368,0.9840228409960289,16.519112802367232
4.0200000000000005,-63.85500756124661,-90.7016911046749,0.0020086085544212947,0.984017308231361,16.404539363968002
4.03,-63.854595712403224,-90.05036912833783,0.0020087298236067595,0.984011814654139,16.291518087833698
4.04,-63.854183654657604,-89.39381919637319,0.0020088513245846216,0.984006359935416,16.18005289307826
4.05,-63.85377138815481,-88.73182919012754,0.0020089730564396965,0.9840009437486896,16.070147685942523
4.0600000000000005,-63.85335891303813,-88.06414390281222,0.002009095018265254,0.9839955657711345,15.961806408495768
4.07,-63.85294622944889,-87.39046248720152,0.002009217209164125,0.9839902256839742,15.85503310504805
4.08,-63.85253333752887,-86.71042087251641,0.0020093396282335253,0.983984923167091,15.74983207564847
4.09,-63.85212023741801,-86.02359673004412,0.002009462274579427,0.983979657904128,15.646207910227432
4.1,-63.851706929254604,-85.32948875298368,0.002009585147315537,0.9839744295821086,15.544165602054388
4.11,-63.85129341317559,-84.62750826715903,0.0020097082455611285,0.9839692378906544,15.443710689037758
4.12,-63.850879689316585,-83.91696231459964,0.002009831568441005,0.9839640825219655,15.344849406738978
4.13,-63.850465757811925,-83.19703425883708,0.002009955115085476,0.9839589631708002,15.247588870934432
4.14,-63.850051618794616,-82.46675918376401,0.002010078884630314,0.9839538795344496,15.151937293444146
4.15,-63.849637272396365,-81.72499231153354,0.0020102028762167276,0.9839488313127205,15.057904245823908
4.16,-63.84922271874757,-80.97036837764907,0.002010327088991334,0.9839438182079151,14.965500983239535
4.17,-63.84880795797734,-80.20124858055327,0.0020104515221061135,0.9839388399248056,14.874740838344415
4.18,-63.84839299021351,-79.41564993967182,0.0020105761747183895,0.9839338961706169,14.78563972676537
4.19,-63.84797781558261,-78.61114948100865,0.00201070104599079,0.9839289866550064,14.698216787568256
4.2,-63.84756243420991,-77.78475153544358,0.0020108261350912124,0.983924111090039,14.61249520961322
4.21,-63.847146846219374,-76.93270203006323,0.00201095144119281,0.9839192691901768,14.528503362720842
4.22,-63.84673105173374,-76.05021204646353,0.0020110769634739483,0.9839144606722534,14.44627629818752
4.23,-63.84631505087446,-75.13106021713818,0.0020112027011181814,0.9839096852554567,14.365857876188633
4.24,-63.8458988437617,-74.16695779764139,0.002011328653314204,0.983904942661303,14.287303788006428
4.25,-63.84548243051444,-73.14654154644347,0.0020114548192558365,0.9839002326136222,14.210686131084726
4.26,-63.84506581125034,-72.05365894428299,0.002011581198141988,0.983895554838539,14.136100540471373
4.2700000000000005,-63.84464898608587,-70.86429599945352,0.002011707789176628,0.9838909090644519,14.063677966857592
4.28,-63.84423195513622,-69.54061943342732,0.002011834591568757,0.983886295022016,13.993605486491584
4.29,-63.84381471851538,-68.01828581269615,0.0020119616045323765,0.9838817124441235,13.926166462506833
4.3,-63.84339727633608,-66.17565618627897,0.0020120888272864594,0.9838771610658853,13.861827882210552
4.3100000000000005,-63.84297962870985,-63.7440155582939,0.002012216259054918,0.9838726406246119,13.801465889476548
4.32,-63.842561775746965,-59.95731727686396,0.002012343899066579,0.9838681508597964,13.74713257882322
4.33,-63.84214371755655,-51.162573778355366,0.0020124717465551533,0.9838636915130957,13.706559795358556
4.34,-63.84172545424646,-15.580459903757932,0.0020125998007592023,0.9838592623283114,13.763298300269708
4.3500000000000005,-63.841306985923296,-13.792902272944216,0.0020127280609221177,0.9838548630513745,13.92153350135471
4.36,-63.840888312692634,-13.986724086095755,0.0020128565262920854,0.9838504934303248,14.07768787755407
4.37,-63.84046943465935,-14.179154388172538,0.0020129851961170515,0.9838461532136256,14.231191529579842
4.38,-63.840050351925086,-14.369276273836693,0.002013114069665473,0.9838418421570808,14.382090574190768
4.39,-63.83963106459256,-14.5570849406395,0.002013243146193601,0.9838375600129018,14.530432173348682
4.4,-63.839211572762466,-14.74258289085468,0.0020133724249686747,0.9838333065374418,14.67626269410959
4.41,-63.83879187653431,-14.925777772142563,0.0020135019052626903,0.9838290814891046,14.819628021992086
4.42,-63.83837197600645,-15.106682361622624,0.002013631586351972,0.9838248846282128,14.960573506599582
4.43,-63.837951871276054,-15.285313791110632,0.0020137614675175878,0.9838207157171361,15.09914386683426
4.44,-63.83753156243915,-15.461692913007623,0.0020138915480450935,0.9838165745201758,15.235383160385606
4.45,-63.83711104959062,-15.635843989907839,0.002014021827224572,0.9838124608035813,15.369334738128263
4.46,-63.836690332824155,-15.80779415690224,0.0020141523043506362,0.9838083743355491,15.50104120446481
4.47,-63.836269412232326,-15.977572998095566,0.0020142829787224105,0.9838043148862095,15.630544383233776
4.48,-63.83584828790655,-16.145212134171384,0.00201441384964349,0.9838002822276034,15.757885292979427
4.49,-63.835426959937095,-16.310744928907955,0.0020145449164219098,0.9837962761336629,15.883104133786157
4.5,-63.83500542841309,-16.47420626586102,0.002014676178370116,0.9837922963801975,16.006240276064165
4.51,-63.834583693422545,-16.63563218409976,0.0020148076348049434,0.9837883427448765,16.127332249980356
4.5200000000000005,-63.83416175505233,-16.795059677536383,0.0020149392850475874,0.9837844150072148,16.24641774123404
4.53,-63.833739613388204,-16.952526441963535,0.0020150711284235745,0.9837805129485541,16.363533585083214
4.54,-63.83331726851479,-17.108070871713142,0.002015203164262751,0.9837766363520571,16.47871577904791
4.55,-63.83289472051561,-17.261731686945428,0.002015335391899254,0.9837727850026892,16.591999483903106
4.5600000000000005,-63.832471969473076,-17.41354771767277,0.0020154678106714813,0.9837689586872009,16.70341902896406
4.57,-63.83204901546848,-17.563558031379134,0.002015600419922067,0.9837651571941142,16.813007921146863
4.58,-63.831625858582015,-17.71180165528389,0.002015733218997855,0.9837613803137055,16.920798851538432
4.59,-63.83120249889279,-17.85831762243349,0.0020158662072498755,0.9837576278379935,17.026823708781183
4.6000000000000005,-63.830778936478815,-18.00314472393805,0.0020159993840333213,0.9837538995607233,17.13111359207466
4.61,-63.830355171417004,-18.14632148836173,0.0020161327487075217,0.9837501952773535,17.233698823040214
4.62,-63.82993120378318,-18.287886107135748,0.0020162663006359225,0.9837465147850415,17.334608964471347
4.63,-63.829507033652106,-18.427876439640798,0.002016400039186057,0.9837428578826295,17.433872830853012
4.64,-63.829082661097466,-18.56632993757293,0.0020165339637295255,0.9837392243706302,17.531518504782504
4.65,-63.828658086191844,-18.70328362369542,0.002016668073641968,0.9837356140512127,17.627573351450742
4.66,-63.8282333090068,-18.83877398836168,0.0020168023683030437,0.9837320267281894,17.722064036946435
4.67,-63.82780832961278,-18.97283701509724,0.002016936847096404,0.9837284622070012,17.815016538945724
4.68,-63.8273831480792,-19.105508183643813,0.0020170715094096725,0.9837249202947045,17.906456167296348
4.69,-63.826957764474436,-19.236822433207333,0.0020172063546344187,0.983721400799959,17.996407579393132
4.7,-63.826532178865776,-19.366814097280702,0.0020173413821661366,0.9837179035330113,18.08489479246669
4.71,-63.826106391319485,-19.495517061189688,0.002017476591404224,0.9837144283056863,18.171941205389714
4.72,-63.82568040190078,-19.622964532179985,0.002017611981751953,0.983710974931369,18.25756960915
4.73,-63.825254210673826,-19.74918923291203,0.0020177475526164555,0.9837075432249968,18.341802203569475
4.74,-63.82482781770176,-19.874223258088055,0.002017883303408694,0.983704133003041,18.42466061520823
4.75,-63.8244012230467,-19.998098196856223,0.0020180192335434426,0.9837007440834992,18.506165906954934
4.76,-63.82397442676972,-20.12084507021939,0.002018155342439264,0.9836973762858792,18.586338596888453
4.7700000000000005,-63.82354742893089,-20.242494342402107,0.002018291629518485,0.9836940294311873,18.665198671225735
4.78,-63.82312022958923,-20.36307596279249,0.0020184280942071807,0.9836907033419173,18.742765595308157
4.79,-63.822692828802765,-20.4826193265772,0.0020185647359351445,0.9836873978420353,18.819058333554985
4.8,-63.822265226628524,-20.60115333704765,0.0020187015541358734,0.9836841127569715,18.894095352844943
4.8100000000000005,-63.82183742312249,-20.718706355642272,0.00201883854824654,0.9836808479136026,18.967894649668448
4.82,-63.82140941833968,-20.835306289549415,0.002018975717707977,0.9836776031402443,19.040473749487955
4.83,-63.820981212334075,-20.950980589045695,0.002019113061964652,0.9836743782666388,19.111849722894856
4.84,-63.8205528051587,-21.065756197178928,0.0020192505804646457,0.9836711731239387,19.182039207774597
4.8500000000000005,-63.82012419686556,-21.179659720679474,0.0020193882726596375,0.9836679875447033,19.251058396223875
4.86,-63.819695387505675,-21.292717288263326,0.002019526138004874,0.983664821362878,19.318923074926698
4.87,-63.81926637712908,-21.4049546416021,0.0020196641759591552,0.9836616744137882,19.3856486190558
4.88,-63.81883716578485,-21.516397123684527,0.002019802385984816,0.9836585465341285,19.451249995416703
4.89,-63.81840775352106,-21.627069726187504,0.0020199407675476964,0.9836554375619463,19.515741796915915
4.9,-63.81797814038481,-21.73699705864786,0.0020200793201171304,0.9836523473366356,19.579138228598286
4.91,-63.817548326422255,-21.84620338201263,0.0020202180431659208,0.9836492756989244,19.641453127539208
4.92,-63.81711831167856,-21.95471264123812,0.0020203569361703175,0.98364622249086,19.70269997820831
4.93,-63.81668809619795,-22.062548618607075,0.002020495998610005,0.9836431875558057,19.762891899813027
4.94,-63.81625768002366,-22.16973472145977,0.0020206352299680726,0.9836401707384209,19.8220416825812
4.95,-63.81582706319801,-22.276294205494622,0.0020207746297310003,0.9836371718846564,19.880161776346124
4.96,-63.81539624576234,-22.38225023934709,0.0020209141973886405,0.9836341908417433,19.937264295388548
4.97,-63.81496522775704,-22.48762575098941,0.0020210539324341924,0.983631227458178,19.993361047046267
4.98,-63.81453400922159,-22.59244343470461,0.002021193834364189,0.9836282815837176,20.048463512481497
4.99,-63.814102590194494,-22.696725887283907,0.002021333902678474,0.9836253530693649,20.102582870170686
5.0,-63.813670970713346,-22.800495558846592,0.0020214741368801796,0.9836224417673586,20.155730003456515
5.01,-63.81323915081478,-22.903773466243102,0.0020216145364757156,0.9836195475311655,20.207915500438368
5.0200000000000005,-63.81280713053454,-23.006583584079678,0.002021755100974747,0.9836166702154701,20.25914965381082
5.03,-63.8123749099074,-23.108947634123908,0.0020218958298901697,0.9836138096761612,20.309442473278068
5.04,-63.81194248896723,-23.21088784106893,0.0020220367227380995,0.9836109657703253,20.358803692137904
5.05,-63.811509867747006,-23.312426789497533,0.002022177779037848,0.983608138356234,20.407242768797236
5.0600000000000005,-63.811077046278704,-23.41358687688817,0.0020223189983120753,0.9836053272933978,20.454768877013368
5.07,-63.81064402459339,-23.51439058239991,0.0020224603800866694,0.9836025324425192,20.501390918375527
5.08,-63.8102108027213,-23.61486068575883,0.0020226019238903012,0.9835997536653242,20.547117562418975
5.09,-63.80977738069183,-23.71502022586041,0.0020227436292547343,0.9835969908246744,20.59195722137904
5.1000000000000005,-63.80934375853341,-23.814892525983932,0.0020228854957148384,0.9835942437845703,20.635918049732506
5.11,-63.80890993627363,-23.914501211872714,0.002023027522808492,0.9835915124101116,20.679007952898953
5.12,-63.80847591393932,-24.013870316318144,0.0020231697100761433,0.9835887965673337,20.72123462444624
5.13,-63.80804169155601,-24.113024380050746,0.002023312057062796,0.9835860961239357,20.762605380706038
5.14,-63.80760726914852,-24.211988190372587,0.002023454563315731,0.9835834109484344,20.80312735016114
5.15,-63.80717264674067,-24.310787315250195,0.002023597228385778,0.9835807409106372,20.842807366513153
5.16,-63.80673782435554,-24.40944799384651,0.0020237400518261614,0.9835780858812097,20.881652064384102
5.17,-63.80630280201535,-24.507997224458045,0.002023883033193076,0.9835754457318844,20.919667824340944
5.18,-63.80586757974148,-24.60646282230863,0.002024026172045669,0.9835728203354565,20.95686077757482
5.19,-63.805432157554385,-24.704873658141963,0.0020241694679460336,0.9835702095657743,20.993236799245636
5.2,-63.80499653547368,-24.80325983726649,0.0020243129204592647,0.9835676132977573,21.0288014967322
5.21,-63.80456071351808,-24.9016525617656,0.0020244565291533713,0.9835650314073661,21.06356022055587
5.22,-63.80412469170544,-25.000084594899114,0.0020246002935993086,0.9835624637716064,21.097518045079898
5.23,-63.80368847005277,-25.0985903397958,0.0020247442133708936,0.9835599102684984,21.13067977221557
5.24,-63.80325204857621,-25.197205876355568,0.0020248882880448296,0.9835573707770849,21.16304992723853
5.25,-63.80281542729106,-25.295969416511085,0.0020250325172006347,0.9835548451773978,21.194632742952077
5.26,-63.802378606211775,-25.39492152088999,0.002025176900420647,0.9835523333504607,21.225432155202025
5.2700000000000005,-63.80194158535196,-25.494105517372216,0.0020253214372900254,0.9835498351782859,21.25545178634626
5.28,-63.80150436472439,-25.593567733086676,0.002025466127396724,0.9835473505438646,21.284694932409895
5.29,-63.801066944340974,-25.693357883076622,0.0020256109703314868,0.9835448793311611,21.313164550356113
5.3,-63.80062932421282,-25.793529606653465,0.00202575596568783,0.9835424214251054,21.340863231306617
5.3100000000000005,-63.80019150435017,-25.894140973992904,0.002025901113062029,0.9835399767115861,21.367793191540333
5.32,-63.79975348476246,-25.995256016484916,0.002026046412053084,0.9835375450774345,21.393956231879002
5.33,-63.7993152654583,-26.096944271667507,0.002026191862262713,0.9835351264104203,21.419353711455184
5.34,-63.798876846445445,-26.1992824405842,0.002026337463295335,0.983532720599243,21.443986512400652
5.3500000000000005,-63.798438227730884,-26.302355381354715,0.0020264832147580563,0.9835303275335262,21.46785499836643
5.36,-63.79799940932074,-26.406258017637924,0.0020266291162606607,0.9835279471038105,21.490958963416613
5.37,-63.797560391220344,-26.51109699959791,0.0020267751674155877,0.9835255792015446,21.513297569629724
5.38,-63.79712117343422,-26.616992784575533,0.00202692136783792,0.983523223719078,21.534869275981013
5.39,-63.79668175596607,-26.724082113825183,0.0020270677171453657,0.983520880549653,21.555671755369044
5.4,-63.796242138818805,-26.832521943028993,0.0020272142149582438,0.9835185495873974,21.57570177828734
5.41,-63.79580232199452,-26.94249435136508,0.0020273608608994713,0.9835162307273175,21.594955089793615
5.42,-63.79536230549452,-27.054212143724374,0.0020275076545945452,0.9835139238652906,21.61342624759763
5.43,-63.79492208931933,-27.16792573609404,0.0020276545956715323,0.9835116288980579,21.631108425137406
5.44,-63.79448167346864,-27.283934288780447,0.0020278016837610505,0.9835093457232172,21.647993158215385
5.45,-63.794041057941385,-27.40259787170873,0.002027948918496255,0.9835070742392161,21.66407000550244
5.46,-63.7936002427357,-27.524358062921312,0.0020280962995128256,0.9835048143453441,21.679326147351777
5.47,-63.79315922784893,-27.649763608669055,0.002028243826448949,0.9835025659417265,21.693745829583793
5.48,-63.79271801327766,-27.779507274486928,0.0020283914989453083,0.983500328929317,21.707309621824855
5.49,-63.792276599017676,-27.914481713119624,0.002028539316645066,0.983498103209891,21.71999339801867
5.5,-63.791834985064,-28.05586341070369,0.0020286872791938507,0.9834958886860384,21.73176688975681
5.51,-63.791393171410874,-28.205241533170394,0.002028835386239743,0.9834936852611574,21.742591646085224
5.5200000000000005,-63.79095115805177,-28.364828456140096,0.002028983637433261,0.983491492839447,21.752417930605112
5.53,-63.79050894497939,-28.537815400224464,0.002029132032427348,0.9834893113259014,21.761180000148993
5.54,-63.79006653218568,-28.729007390822094,0.002029280570877357,0.9834871406263022,21.768788419044817
5.55,-63.78962391966182,-28.946027266746608,0.002029429252441037,0.9834849806472128,21.775116969410067
5.5600000000000005,-63.78918110739823,-29.201791179411913,0.0020295780767785217,0.9834828312959715,21.779978851986616
5.57,-63.78873809538458,-29.52013895761369,0.0020297270435523118,0.9834806924806851,21.783079462927024
5.58,-63.78829488360976,-29.9504830959934,0.0020298761524272647,0.9834785641102226,21.78391172025179
5.59,-63.78785147206196,-30.6139487301411,0.002030025403070581,0.983476446094208,21.781484611535603
5.6000000000000005,-63.787407860728585,-31.898612517996035,0.002030174795151789,0.9834743383430159,21.773430354765274
5.61,-63.78696404959631,-35.85726985854242,0.0020303243283427337,0.9834722407677635,21.751590758218704
5.62,-63.786520038651034,-63.27541021212855,0.002030474002317563,0.9834701532803048,21.669781796190485
5.63,-63.78607582787796,-100.25520652358622,0.002030623816752712,0.983468075793226,21.51052350675438
5.64,-63.785631417261534,-108.53217238834368,0.0020307737713268956,0.9834660082198367,21.346299087182206
5.65,-63.78518680678548,-109.69998074370184,0.0020309238657210916,0.9834639504741657,21.182944797371405
5.66,-63.78474199643277,-109.52768761692394,0.0020310740996185277,0.9834619024709552,21.020772157512084
5.67,-63.784296986185666,-109.10404156413284,0.0020312244727046696,0.9834598641256538,20.859838994992753
