t,V,Na_i,K_i,m,h,Ca_o,Ca_i,d,f_Ca,Ca_up,ActFrac,ProdFrac,Ca_rel,Ca_Calmod,Ca_Trop
2.64,-90.64360586849692,6.436712207709071,140.02706847553472,0.0021905579008882014,0.9908411453787691,2.0321059419016168,8.090121201713315e-06,4.158922353515667e-08,4.690502818257881e-08,0.3786292623342446,0.0016386058912332747,0.3121773700030952,0.3727665375262792,0.0003181391896524915,0.0006041627871202708
2.65,-90.64222922868501,6.436453922169737,140.02721226580934,0.0021909688474475737,0.9908383326028055,2.0322257618337356,8.094213715466523e-06,4.1603537031764326e-08,4.6933827806496825e-08,0.37887968874155925,0.0016422028011515183,0.3112932859349214,0.3730199826402285,0.00031829813116532904,0.0006044674579157369
2.66,-90.6408543790654,6.436195887338743,140.0273559634075,0.0021913793356289415,0.9908355226391492,2.0323456251754566,8.098300946835905e-06,4.161783683907533e-08,4.696260451787332e-08,0.37912977176888907,0.001645784302364327,0.31041664459238544,0.3732730775552867,0.00031845686464227786,0.0006047717323801778
2.67,-90.63948131838572,6.435938102870671,140.02749956844787,0.0021917893651574984,0.990832715480606,2.032465531865619,8.102382878886116e-06,4.163212294957697e-08,4.699135844211517e-08,0.37937951185057195,0.0016493504604744357,0.309547391936187,0.3735258227848804,0.00031861538991351506,0.0006050756104830022
2.68,-90.63811004608027,6.435680568418704,140.02764308104946,0.0021921989358241103,0.9908299111269823,2.032585481842781,8.106459507221076e-06,4.164639535088668e-08,4.7020089578946145e-08,0.3796289094392048,0.001652901347283811,0.3086854744883213,0.3737782188421555,0.00031877370693773725,0.0006053790922251475
2.69,-90.63674056192723,6.435423283635386,140.02778650133152,0.002192608047457246,0.9908271095816765,2.032705475045365,8.110530833970535e-06,4.166065402823285e-08,4.704879786334896e-08,0.37987796499688925,0.0016564370376326476,0.3078308392324159,0.3740302662399451,0.00031893181574151676,0.0006056821776266904
2.7,-90.63537286569289,6.435166248173427,140.0279298294131,0.0021930166998938593,0.9908243108481442,2.0328255114118154,8.114596861551852e-06,4.1674898967028606e-08,4.7077483228786164e-08,0.38012667898615027,0.0016599576061201654,0.30698343351044716,0.37428196549073667,0.00031908971635639325,0.0006059848667139991
2.71,-90.63400695713261,6.434909461685703,140.02807306541334,0.0021934248929793144,0.9908215149299028,2.032945590880597,8.118657592677308e-06,4.168913015286435e-08,4.710614560710206e-08,0.3803750518699315,0.001663463127109663,0.3061432050200405,0.3745333171066634,0.00031924740881889073,0.0006062871595196252
2.72,-90.63264283599177,6.434652923825263,140.02821620945122,0.0021938326265673077,0.990818721830538,2.0330657133901964,8.122713030361425e-06,4.170334757150037e-08,4.713478492842458e-08,0.3806230841115908,0.0016669536747335712,0.3053101018117703,0.37478432159949554,0.00031940489317053376,0.0006065890560821958
2.73,-90.63128050200672,6.434396634245336,140.02835926164568,0.0021942399005197917,0.990815931553709,2.0331858788791233,8.126763177928266e-06,4.171755120885945e-08,4.7163401121067196e-08,0.3808707761748953,0.0016704293228985048,0.3044840722864607,0.3750349794806322,0.00031956216945786437,0.0006068905564463056
2.74,-90.6299199549057,6.4341405925993325,140.02850222211558,0.002194646714706901,0.9908131441031536,2.033306087285912,8.130808039018758e-06,4.173174105101942e-08,4.7191994111430825e-08,0.38111812852401694,0.0016738901452903162,0.3036650651924848,0.37528529126109234,0.00031971923773245855,0.0006071916606624091
2.75,-90.62856119440983,6.4338847985408565,140.02864509097975,0.0021950530690068725,0.9908103594826947,2.033426338549122,8.134847617597996e-06,4.174591708420579e-08,4.722056382390572e-08,0.3813651416235277,0.0016773362153791483,0.3028530296230658,0.3755352574515067,0.0003198760980509427,0.0006074923687867123
2.7600000000000002,-90.627204220234,6.433629251723705,140.0287878683569,0.002195458963305973,0.9908075776962451,2.0335466326073397,8.138881917962555e-06,4.176007929478431e-08,4.7249110180773345e-08,0.3816118159383949,0.0016807676064244873,0.3020479150135764,0.37578487856210874,0.0003200327504750108,0.0006077926808810652
2.77,-90.62584902785375,6.433373951802408,140.02893055436581,0.0021958643975020535,0.9908047987210733,2.033666969399309,8.142910896866913e-06,4.177422769802793e-08,4.7277633673033607e-08,0.3818581519032075,0.0016841843830267525,0.30124967145775894,0.3760341551036312,0.0003201891949278312,0.0006080925974859327
2.7800000000000002,-90.62449561116036,6.4331188984319025,140.02907314912525,0.0021962693715021978,0.9908020225245716,2.0337873488638496,8.146934493545928e-06,4.178836232007158e-08,4.730613500240989e-08,0.3821041499414598,0.0016875866064315853,0.3004582495051035,0.3762830875867301,0.00032034543128408845,0.0006083921193237266
2.79,-90.62314397500592,6.432864091265958,140.0292156527536,0.0021966738852118766,0.9907992491434817,2.033907770939475,8.150952771573107e-06,4.180248311265841e-08,4.733461338983944e-08,0.3823498105567022,0.0016909743595789576,0.2996735992133245,0.3765316765192965,0.0003205014597954524,0.000608691245897164
2.8000000000000003,-90.62179411824638,6.432609529959315,140.02935806536928,0.0021970779385494283,0.9907964785768054,2.0340282355649135,8.15496572710442e-06,4.181659006837399e-08,4.736306886193711e-08,0.3825951342093064,0.0016943477132520162,0.298895671422936,0.3767799224100706,0.0003206572805154397,0.0006089899773838459
2.81,-90.62044603965857,6.4323552141669476,140.02950038709068,0.002197481531440905,0.9907937108231722,2.0341487426789273,8.158973355785734e-06,4.183068318043486e-08,4.739150145318938e-08,0.3828401213594518,0.0016977067378934766,0.2981244173089519,0.37702782576736954,0.0003208128935000834,0.0006092883139751534
2.82,-90.6190997379381,6.432101143544068,140.0296426180361,0.0021978846638199983,0.9907909458808255,2.0342692922203143,8.162975652725412e-06,4.18447624427019e-08,4.741991120627012e-08,0.3830847724670984,0.0017010515036045494,0.29735978837841714,0.3772753870990794,0.00032096829880784536,0.0006095862558764833
2.83,-90.61775521169714,6.431847317746133,140.02978475832376,0.002198287335627965,0.9907881837476087,2.0343898841279078,8.16697261246692e-06,4.185882784969386e-08,4.744829817235624e-08,0.38332908799196,0.0017043820801438665,0.29660173646793875,0.37752260691264716,0.0003211234964995293,0.0006098838033074828
2.84,-90.61641245946244,6.43159373642885,140.02992680807176,0.0021986895468135534,0.9907854244209514,2.0345105183405803,8.170964228961442e-06,4.187287939660072e-08,4.747666241144342e-08,0.38357306839347727,0.0017076985369264064,0.2958502137412176,0.37776948571507313,0.0003212784866381927,0.0006101809565022846
2.85,-90.61507147967306,6.431340399248184,140.0300687673982,0.0021990912973329324,0.9907826678978556,2.0346311947972415,8.174950495540483e-06,4.1886917079297226e-08,4.7505003992661785e-08,0.38381671413079044,0.0017110009430224215,0.2951051726865793,0.3780160240129028,0.0003214332692890599,0.0006104777157097419
2.86,-90.61373227067837,6.4310873058603635,140.03021063642103,0.0021994925871496145,0.9907799141748822,2.034751913436842,8.178931404888481e-06,4.190094089435626e-08,4.75333229945916e-08,0.38406002566271263,0.0017142893671563619,0.29436656611450573,0.378262222312219,0.00032158784451943417,0.0006107740811936629
2.87,-90.61239483073585,6.4308344559218815,140.03035241525814,0.0021998934162343834,0.9907771632481367,2.034872674198374,8.18290694901541e-06,4.191495083906232e-08,4.756161950557899e-08,0.3843030034477028,0.001717563877705804,0.29363434715516634,0.378508081118634,0.0003217422123986105,0.0006110700532330464
2.88,-90.61105915800897,6.430581849089508,140.03049410402727,0.002200293784565221,0.9907744151132555,2.0349934770208704,8.186877119229393e-06,4.1928946911424975e-08,4.758989362405159e-08,0.38454564794383866,0.0017208245427003746,0.2929084692559494,0.37875360093728166,0.00032189637299778816,0.000611365632122316
2.89,-90.60972528543795,6.430329485013292,140.03063570284596,0.0022006936940878147,0.9907716699525687,2.035114321841854,8.190842335432946e-06,4.1942928945647525e-08,4.7618140415861554e-08,0.3847879598063263,0.001724071383593092,0.29218888655695596,0.37899878228772527,0.0003220503266754573,0.0006116608125971929
2.9,-90.60839319306528,6.430077363354171,140.0307772118319,0.002201093143786469,0.9907689276645143,2.0352352086012466,8.194802366751324e-06,4.195689702581544e-08,4.764636259292407e-08,0.385029939390855,0.0017273044914780946,0.2914755529383114,0.3792436256664505,0.000322204073359613,0.0006119555978491985
2.91,-90.60706287828336,6.429825483769865,140.03091863110262,0.0022014921336335324,0.990766188240682,2.0353561372382365,8.198757196357586e-06,4.197085115444203e-08,4.767456035469959e-08,0.38527158715149873,0.0017305239339662523,0.2907684227790848,0.37948813157690486,0.00032235761312274225,0.0006122499882965958
2.92,-90.60573434158742,6.429573845917756,140.0310599607755,0.0022018906637884636,0.9907634516893418,2.0354771076919165,8.202706846075068e-06,4.198479131969519e-08,4.770273344846317e-08,0.38551290355999884,0.0017337297740671353,0.2900674508004302,0.37973230052339674,0.00032251094606512606,0.0006125439838616392
2.93,-90.6044075836127,6.4293224494554755,140.03120120096787,0.002202288734431304,0.9907607180195386,2.035598119901417,8.206651339899498e-06,4.199871750938098e-08,4.7730881597779306e-08,0.38575388908896635,0.0017369220741127638,0.2893725920310279,0.37997613300982125,0.00032266407229051457,0.0006128375844440861
2.94,-90.6030826051418,6.429071294040917,140.0313423517969,0.0022026863457631335,0.990757987241129,2.0357191738059064,8.210590704088135e-06,4.201262971091247e-08,4.7759004501448884e-08,0.3859945442119082,0.0017401008957439838,0.2886838018047185,0.3802196295396564,0.00032281699190611705,0.0006131307899199177
2.95,-90.60175940711193,6.428820379332237,140.03148341337968,0.002203083498006528,0.9907552593648186,2.0358402693445905,8.214524967248913e-06,4.2026527911278465e-08,4.778710183245589e-08,0.38623486940325413,0.0017432662998968472,0.28800103575813657,0.38046279061595917,0.0003229697050225919,0.0006134236001400614
2.96,-90.60043799062235,6.428569704987856,140.03162438583323,0.002203480191406022,0.9907525344021987,2.035961406456716,8.218454160429599e-06,4.204041209701235e-08,4.781517323691427e-08,0.3864748651383832,0.0017464183467889873,0.28732424982834504,0.3807056167413617,0.0003231222117540367,0.0006137160149291125
2.97,-90.59911835694169,6.42831927066647,140.03176526927442,0.0022038764262285624,0.9907498123657834,2.03608258508157,8.222378317206923e-06,4.205428225416081e-08,4.7843218333014706e-08,0.3867145318936505,0.0017495570959059983,0.28665340025046854,0.38094810841806753,0.00032327451221797845,0.0006140080340840557
2.98,-90.59780050751523,6.428069076027044,140.03190606382003,0.002204272202763971,0.990747093269047,2.0362038051584785,8.226297473775732e-06,4.206813836825265e-08,4.787123670997147e-08,0.38695387014641386,0.001752682605987812,0.28598844355532765,0.3811902661478476,0.0003234266065353631,0.0006142996573729873
2.99,-90.59648444397237,6.427819120728829,140.0320467695867,0.0022046675213254012,0.9907443771264601,2.0363250666268113,8.230211669038138e-06,4.2081980424267566e-08,4.789922792696918e-08,0.3871928803750603,0.0017557949350150764,0.28532933656707266,0.3814320904320366,0.0003235784948305461,0.0006145908845338372
3.0,-90.5951701261471,6.427569404430794,140.03218738669386,0.0022050623744679044,0.9907416637488329,2.0364463694262342,8.234120263915183e-06,4.209580845062626e-08,4.792719885221987e-08,0.38743156275843377,0.0017588943387336106,0.28467603693696986,0.38167358176916205,0.000323730176980121,0.0006148817233515349
3.0100000000000002,-90.59385751931738,6.427319926792265,140.0323279152604,0.0022054567557429354,0.9907389529736179,2.0365677134964244,8.238022707259673e-06,4.210962246963851e-08,4.795515540483538e-08,0.3876699175140134,0.0017619810473003116,0.2840285025379043,0.3819147406576031,0.0003238816528954469,0.000615172180569086
3.02,-90.59254666346169,6.427070687473857,140.0324683554001,0.0022058506725335897,0.9907362450025525,2.0366890987766513,8.241919658760928e-06,4.212342242486698e-08,4.7983090447629936e-08,0.38790794539372175,0.0017650549378179618,0.2833866905777301,0.3821555675994904,0.00032403292293688217,0.0006154622485624052
3.0300000000000002,-90.59123755399763,6.426821686135879,140.03260870722966,0.0022062441239495845,0.9907335398202345,2.0368105252065,8.24581105519672e-06,4.213720830614431e-08,4.8011004636607444e-08,0.3881456468300609,0.0017681160982949147,0.28275055911991515,0.3823960630939789,0.0003241839872003184,0.000615751928286913
3.04,-90.5899301859195,6.426572922438933,140.03274897086567,0.002206637109006887,0.9907308374093032,2.036931992725606,8.249696826054505e-06,4.2150980103273246e-08,4.803889870507539e-08,0.3883830222520845,0.0017711646189577524,0.28212006651765137,0.38263622763973154,0.00032433484578115357,0.0006160412207853982
3.0500000000000003,-90.58862455378019,6.426324396043916,140.0328891464247,0.0022070296266234637,0.9907281377503533,2.0370535012736544,8.253576893208994e-06,4.2164737806022034e-08,4.806677346702935e-08,0.388620072085242,0.0017742005923576981,0.28149517141181263,0.3828760617349142,0.00032448549877413046,0.0006163301271916229
3.06,-90.58732065167321,6.426076106612019,140.0330292340232,0.0022074216756150394,0.9907254408218473,2.0371750507903807,8.2574511705997e-06,4.217848140411979e-08,4.809462982053751e-08,0.3888567967512242,0.0017772241134770244,0.280875832728913,0.38311556587719015,0.00032463594627317466,0.0006166186487339291
3.0700000000000003,-90.5860184732146,6.425828053804738,140.0331692337775,0.002207813254690847,0.9907227466000299,2.0372966412155735,8.261319563908512e-06,4.2192210887251923e-08,4.81224687511252e-08,0.38909319666780773,0.0017802352798354652,0.28026200967906456,0.3833547405637151,0.0003247861883712328,0.0006169067867388444
3.08,-90.58471801152487,6.4255802372838735,140.033309145804,0.0022082043624493826,0.9907200550588401,2.0374182724890737,8.265181970237243e-06,4.2205926245055516e-08,4.8150291335159384e-08,0.3893292722487001,0.001783234191596626,0.2796536617539357,0.3835935862911317,0.00032493622516011067,0.0006171945426346876
3.09,-90.58341925921107,6.425332656711536,140.03344897021887,0.0022085949973741606,0.990717366169825,2.0375399445507756,8.269038277785193e-06,4.221962746711473e-08,4.817809874323317e-08,0.3895650239033847,0.0017862209516743945,0.27905074872470903,0.38383210355556435,0.00032508605673031157,0.000617481917955175
3.1,-90.58212220834861,6.425085311750148,140.03358870713828,0.0022089851578294645,0.990714679902053,2.037661657340629,8.272888365526705e-06,4.223331454295619e-08,4.8205892243550355e-08,0.38980045203696556,0.0017891956658393506,0.2784532306400394,0.3840702928526137,0.0003252356831708742,0.0006177689143430263
3.11,-90.58082685046327,6.424838202062446,140.03372835667835,0.002209374842056103,0.9907119962220273,2.0377834107986383,8.276732102888729e-06,4.22469874620444e-08,4.823367320530991e-08,0.39003555705001214,0.0017921584428251772,0.2778610678240121,0.38430815467735174,0.0003253851045692111,0.0006180555335535703
3.12,-90.57953334897816,6.424591327329339,140.03386791894027,0.002209764121290408,0.9907093158877632,2.0379052048658757,8.280573545166398e-06,4.226064713893824e-08,4.826140259131326e-08,0.39027034154522655,0.001795107609225283,0.2772742199658717,0.38454568941087797,0.0003255343243443561,0.0006183417397086634
3.13,-90.578241607355,6.424344687205214,140.03400739404745,0.002210152956664315,0.9907066384601674,2.0380270394819506,8.284410427355522e-06,4.227429309674529e-08,4.828910239760325e-08,0.3905048048015548,0.0017980441796441394,0.27669264839212443,0.38478289760435613,0.00032568334090017013,0.0006186275538229675
3.14,-90.57695163056273,6.424098281355356,140.03414678211442,0.002210541352467467,0.9907039639675196,2.038148914587129,8.288242958098917e-06,4.2287925406255385e-08,4.83167707462414e-08,0.39073894739953174,0.0018009681150031743,0.2761163141608479,0.385019779741242,0.00032583215461200703,0.0006189129746841938
3.15,-90.57566342846127,6.423852109445949,140.03428608325524,0.002210929315186392,0.9907012924605725,2.038270830121769,8.292071469316616e-06,4.2301544167750075e-08,4.8344404578918534e-08,0.39097276998507713,0.0018038793225493457,0.2755451785683512,0.38525633630081557,0.0003259807659594976,0.0006191980000004389
3.16,-90.57437701257282,6.423606171143752,140.03442529758357,0.0022113168521390083,0.9906986239976805,2.0383927860263005,8.295896337776562e-06,4.23151494937754e-08,4.8372000414478365e-08,0.391206273228259,0.0018067776891945977,0.2749792031640404,0.3854925677602873,0.0003261291754643339,0.0006194826271065305
3.17,-90.57309239617418,6.42336046611611,140.03456442521295,0.002211703971517102,0.9906959586452205,2.03851478224123,8.299717987453164e-06,4.2328741509728475e-08,4.8399554326416415e-08,0.39143945782454875,0.0018096630804815541,0.2744183497477961,0.38572847459472026,0.0003262773836922372,0.0006197668529435114
3.18,-90.57180959438871,6.423114994030974,140.03470346625647,0.002212090682428809,0.9906932964780129,2.03863681870714,8.303536891885855e-06,4.234232035444404e-08,4.8427061920378884e-08,0.391672324496076,0.0018125353395492148,0.27386258036735156,0.3859640572769528,0.0003264253912549264,0.0006200506740381242
3.19,-90.5705286242787,6.422869754556912,140.03484242082703,0.0022124769949410884,0.9906906375797415,2.038758895364692,8.30735357653765e-06,4.2355886180781027e-08,4.845451831166155e-08,0.39190487399288365,0.0018153942860986492,0.2733118573156699,0.38619931627752035,0.00032657319881208586,0.0006203340864822962
3.2,-90.56924950428154,6.4226247473627955,140.03498128903726,0.0022128629177217496,0.9906879820410408,2.038881012154593,8.31116852703361e-06,4.2369439097919693e-08,4.8481918690361694e-08,0.3921371070510708,0.0018182397530303303,0.2727661431297633,0.3864342520697076,0.0003267208069806219,0.0006206170860715101
3.21,-90.56797215419446,6.422379972067686,140.0351200710152,0.002213248091671264,0.9906853296035886,2.039003169012601,8.314967824808118e-06,4.238297027452429e-08,4.8509347999689006e-08,0.39236901781327127,0.0018210773356977662,0.27222540080808383,0.3866688659124958,0.00032686820218482825,0.0006208996925372306
3.22,-90.56669649697966,6.422135428313961,140.03525876688536,0.002213632562329531,0.9906826798723581,2.039125365876478,8.318752704959633e-06,4.2396480762515575e-08,4.8536825019982924e-08,0.3926006046545607,0.0018239087006962616,0.27168959432427653,0.3869031584672106,0.0003270153791769246,0.0006211819276533235
3.23,-90.56542247683686,6.4218911157876155,140.0353973767642,0.0022140168952319603,0.9906800323769324,2.0392476026881403,8.322543892846567e-06,4.240998484720813e-08,4.8564266504977256e-08,0.392831873076896,0.0018267291074658746,0.2711586888517181,0.38713712943460477,0.00032716234774891206,0.0006214638107088131
3.24,-90.56415008263434,6.421647034180493,140.03553590076064,0.002214400693027168,0.9906773873124485,2.0393698793919643,8.326325893547731e-06,4.24234760892865e-08,4.859166928243763e-08,0.39306282626625283,0.0018295369177288511,0.2706326485702458,0.38737077902292316,0.0003273091179808682,0.0006217453396219808
3.25,-90.56287934783609,6.42140318317062,140.03567433898385,0.0022147840675863463,0.9906747448401905,2.039492195930024,8.330103276335048e-06,4.2436953927351404e-08,4.861904307495707e-08,0.3932934652377678,0.0018323317918863176,0.2701114370683129,0.38760410769962467,0.00032745569217442443,0.0006220264964782727
3.2600000000000002,-90.56161031792475,6.4211595624352,140.0358126915422,0.0022151669930479258,0.9906721051837969,2.039614552244362,8.33387545383006e-06,4.245041690763688e-08,4.8646396374054175e-08,0.39352379044295344,0.0018351138720459372,0.2695950178726775,0.3878371160173696,0.0003276020712087962,0.000622307264442832
3.27,-90.5603430140497,6.420916171639351,140.03595095854845,0.0022155494626680534,0.9906694683811847,2.0397369482753036,8.3376424058194e-06,4.2463865894536774e-08,4.8673728539073826e-08,0.3937538013644864,0.0018378838716771088,0.2690833549280984,0.3880698045929885,0.0003277482521244599,0.0006225876413499041
3.2800000000000002,-90.55907743243732,6.4206730104520435,140.03608914011673,0.0022159314753343634,0.9906668344172781,2.039859383963588,8.341404079710205e-06,4.247730055551996e-08,4.8701032918187775e-08,0.3939834986995821,0.001840641565158061,0.26857641295958923,0.38830217387067,0.0003278942349979173,0.0006228676309213564
3.29,-90.55781361978404,6.420430078524812,140.0362272363607,0.0022163130231666185,0.9906642033614811,2.0399818592477588,8.345160797802149e-06,4.249072214175293e-08,4.8728320854900124e-08,0.3942128794644496,0.0018433895196394684,0.26807415563165277,0.3885342247826798,0.00032804000963080086,0.0006231472292321191
3.3000000000000003,-90.55655153998238,6.4201873755395855,140.03636524739366,0.002216694110258231,0.9906615752103671,2.040104374070552,8.348912259962608e-06,4.2504128990224015e-08,4.875558299122043e-08,0.3944419467136607,0.0018461259500865506,0.26757654912378426,0.38876595747471154,0.00032818558386776706,0.0006234264404577503
3.31,-90.55529119133948,6.419944901155171,140.03650317333137,0.0022170747378898667,0.9906589499270199,2.0402269283715087,8.352658597712649e-06,4.2517521604295136e-08,4.87828190801785e-08,0.3946706996141303,0.0018488518429131454,0.26708355867582234,0.3889973725701616,0.00032833095350816847,0.0006237052712446907
3.3200000000000003,-90.55403256543536,6.419702655037417,140.03664101428836,0.0022174549089462223,0.9906563274823287,2.040349522091219,8.356399882451914e-06,4.253090026172844e-08,4.881002906554735e-08,0.3948991382802979,0.0018515675344689584,0.2665951500515144,0.38922847058129867,0.00032847611759801625,0.0006239837257257053
3.33,-90.5527756516226,6.4194606368680684,140.0367787703757,0.002217834626751086,0.990653707900392,2.0404721551726026,8.360136057130175e-06,4.254426476706409e-08,4.883721516312926e-08,0.39512726467996495,0.0018542720893003543,0.266111289635988,0.38945925181875757,0.00032862108172722365,0.0006242617988596127
3.34,-90.55152042450987,6.4192188463146485,140.0369164417086,0.0022182138986160125,0.990651091109655,2.0405948275565557,8.363867181511491e-06,4.255761537060362e-08,4.886437557155577e-08,0.3953550794660705,0.0018569654798041009,0.26563194404820445,0.38968971671331826,0.0003287658466113949,0.0006245394982148505
3.35,-90.55026690390496,6.418977283050618,140.03705402839773,0.0022185927182677267,0.9906484771495601,2.0407175391847137,8.367593208302295e-06,4.2570952033601144e-08,4.889151174225101e-08,0.39558258276419084,0.0018596479472199163,0.26515707936667743,0.3899198658101447,0.00032891041161677226,0.000624816817815771
3.36,-90.54901508209066,6.418735946751211,140.0371915305553,0.0022189710878199862,0.9906458660023774,2.0408402899990765,8.371314121184594e-06,4.258427483360581e-08,4.89186241518569e-08,0.3958097755503357,0.001862319201556206,0.2646866624990653,0.39014969952812123,0.0003290547788810751,0.000625093756748071
3.37,-90.54776495872248,6.418494837090428,140.03732894829324,0.002219349007124741,0.9906432576670177,2.040963079941419,8.375029911518558e-06,4.2597583760712e-08,4.8945712905830614e-08,0.39603665843539754,0.0018649791749863938,0.2642206603800081,0.3903792183315219,0.00032919894919066465,0.0006253703140715225
3.38,-90.54651654497866,6.418253953738008,140.03746628172362,0.0022197264724770154,0.99064065217084,2.0410859089527906,8.378740603561622e-06,4.261087862396461e-08,4.89727769009444e-08,0.3962632312340906,0.0018676282998720763,0.26375903977870807,0.390608422778083,0.00032934292030383525,0.0006256464905737394
3.39,-90.54526984807848,6.4180132963694225,140.03760353095745,0.0022201034814320923,0.9906380495270954,2.041208776975169,8.382446174190313e-06,4.262415936630865e-08,4.899981650121293e-08,0.3964894944317358,0.001870266564518657,0.26330176796890054,0.3908373133533083,0.0003294866926207152,0.0006259222833908273
3.4,-90.54402484854785,6.4177728646556815,140.03774069610867,0.0022204800397458333,0.9906354497098768,2.041331683949913,8.38614665901942e-06,4.2637426154371745e-08,4.9026831684770725e-08,0.3967154486928195,0.0018728939524099094,0.2628488127108399,0.39106589049245083,0.00032963026686003377,0.0006261976976640752
3.41,-90.54278155849627,6.417532658270528,140.0378777772883,0.002220856143472377,0.9906328527461504,2.0414546298187006,8.389842053623076e-06,4.265067884429736e-08,4.90538221926897e-08,0.3969410941052867,0.0018755107009024304,0.2624001415421298,0.3912941547255475,0.0003297736418780827,0.0006264727317253916
3.42,-90.54153998574985,6.41729267688722,140.03801477460772,0.002221231789989357,0.9906302586573373,2.0415776145231446,8.393532363263907e-06,4.2663917329918665e-08,4.908078773127798e-08,0.39716643077437114,0.0018781170535761237,0.2619557222624298,0.39152210657529435,0.00032991681653071243,0.0006267473852527764
3.43,-90.54030012852846,6.417052920179763,140.03815168817883,0.002221606979588093,0.9906276674448384,2.0417006380050227,8.397217596717227e-06,4.2677141612509e-08,4.910772828007566e-08,0.39739145909932727,0.0018807131011439457,0.2615155230736914,0.3917497465232746,0.00033005979077106636,0.0006270216589940278
3.44,-90.53906196388095,6.416813387824467,140.03828851811429,0.0022219817189590495,0.9906250790624362,2.041823700206591,8.400897761847396e-06,4.26903519403294e-08,4.9134644576588504e-08,0.3976161802495348,0.0018832985169745765,0.26107951283952385,0.3919770749489354,0.0003302025674895778,0.0006272955551528108
3.45,-90.537825500069,6.416574079494615,140.0384252645254,0.0022223560053586154,0.9906224935355682,2.0419468010694577,8.404572872254806e-06,4.270354819439097e-08,4.9161536195212346e-08,0.39784059419423246,0.001885873634227853,0.26064765997783745,0.39220409238761034,0.0003303451449908735,0.0006275690741714611
3.46,-90.53659073299805,6.416334994864895,140.0385619275239,0.002222729839778018,0.9906199108621238,2.0420699405355194,8.408242941747408e-06,4.271673039933285e-08,4.9188403145043344e-08,0.3980647013412412,0.0018884385499722555,0.26021993338186195,0.39243079931591524,0.0003304875232509353,0.0006278422174068135
3.47,-90.53535765969559,6.416096133613039,140.03869850722057,0.002223103222881381,0.9906173310298848,2.042193118547222,8.411907966641442e-06,4.272989858198056e-08,4.921524552523351e-08,0.3982885023417307,0.0018909931963549832,0.25979630225073735,0.3926571961849666,0.0003306297034104088,0.000628114984232355
3.48,-90.53412627565763,6.415857495415941,140.03883500372655,0.002223476155791314,0.9906147540287615,2.0423163350468574,8.415567952202082e-06,4.2743052779557996e-08,4.9242063415852733e-08,0.39851199775998514,0.001893537570202474,0.2593767359862473,0.39288328345307283,0.0003307716861842556,0.0006283873750570541
3.49,-90.53289657500193,6.415619079949878,140.0389714171532,0.0022238486400435555,0.9906121798500859,2.0424395899766052,8.419222911116859e-06,4.2756193039213246e-08,4.926885688418992e-08,0.39873518809246955,0.0018960717197643259,0.2589612041987806,0.3931090615838475,0.0003309134719535729,0.0006286593911510654
3.5,-90.53166855301197,6.415380886892308,140.03910774761138,0.0022242206768255525,0.9906096084842194,2.042562883278852,8.422872850090301e-06,4.276931939897328e-08,4.929562599876744e-08,0.39895807388510246,0.001898595653888912,0.25854967672730705,0.39333453103600213,0.00033105506135558193,0.0006289310331136111
3.5100000000000002,-90.53044221930294,6.415142915921349,140.03924399521082,0.00222459226299381,0.9906070399555813,2.04268621489606,8.426517761098407e-06,4.2782431732458004e-08,4.93223704418417e-08,0.39918065532828684,0.0019011095283573488,0.25814212334155984,0.3935596923178199,0.00033119645359197287,0.0006292022998583072
3.52,-90.52921756632317,6.4149051667153785,140.0393801600623,0.002224963400595014,0.990604474246776,2.0428095847707826,8.430157652452698e-06,4.2795530110901975e-08,4.934909035951953e-08,0.39940293305651736,0.0019036133098798837,0.25773851438743506,0.3937845458747786,0.0003313376496824026,0.0006294731921971981
3.5300000000000002,-90.52799459267665,6.414667638953332,140.03951624227608,0.002225334089816297,0.9906019113547722,2.042932992845655,8.433792525799428e-06,4.280861453510226e-08,4.937578573230555e-08,0.3996249075563263,0.0019061070248834302,0.25733882030911787,0.39400909217275837,0.0003314786500555038,0.0006297437101870265
3.54,-90.52677329758114,6.414430332314043,140.03965224196222,0.002225704330640034,0.990599351283649,2.0430564390632777,8.437422389028033e-06,4.282168499529098e-08,4.940245653410607e-08,0.39984657922448746,0.0019085907501283617,0.2569430116649926,0.39423333168663405,0.00033161945468090573,0.0006300138543696575
3.5500000000000003,-90.52555368070696,6.414193246476547,140.03978815923085,0.002226074122903016,0.9905967940410869,2.0431799233662775,8.441047252619633e-06,4.283474147494556e-08,4.942910273175206e-08,0.4000679484143373,0.0019110645855263811,0.25655105918093635,0.394457264895418,0.0003317600633113625,0.000630283625478211
3.56,-90.52433574163872,6.413956381121068,140.03992399419164,0.0022264434664939,0.9905942396266567,2.0433034456975063,8.444667117461903e-06,4.2847783963503506e-08,4.945572428340719e-08,0.40028901559034646,0.001913528563433284,0.256162933928161,0.39468089226604913,0.0003319004762907379,0.0006305530234564144
3.5700000000000003,-90.52311948047779,6.413719735927912,140.0400597469542,0.0022268123611321813,0.9905916880449284,2.0434270059998187,8.448281988489174e-06,4.2860812442129396e-08,4.9482321140349884e-08,0.40050978115509134,0.0019159827501871083,0.25577860712413597,0.3949042142715394,0.0003320406936495429,0.0006308220485563438
