t,V,m,h,n
3.46,-75.4808424913258,0.049975661486270605,0.6032350441573048,0.31975074162421363
3.47,-75.48047233185758,0.049977039420423974,0.6032462567841935,0.31973839181592173
3.48,-75.48009697067396,0.049978452573898186,0.603257441274526,0.3197260708721809
3.49,-75.4797164377437,0.04997990076040727,0.603268597452773,0.3197137788321409
3.5,-75.47933076295612,0.04998138379418622,0.603279725144936,0.3197015157343049
3.5100000000000002,-75.47893997612103,0.04998290148999095,0.6032908241785474,0.319689281616529
3.52,-75.4785441069687,0.04998445366309829,0.6033018943826702,0.31967707651602273
3.5300000000000002,-75.47814318514995,0.04998604012930605,0.6033129355878979,0.3196649004693487
3.54,-75.47773724023605,0.04998766070493294,0.6033239476263547,0.3196527535124228
3.5500000000000003,-75.4773263017188,0.049989315206818624,0.6033349303316955,0.31964063568051404
3.56,-75.4769103990105,0.0499910034523237,0.6033458835391061,0.3196285470082447
3.5700000000000003,-75.47648956144391,0.049992725259329684,0.6033568070853025,0.31961648752959027
3.58,-75.47606381827235,0.04999448044623906,0.6033677008085317,0.3196044572778793
3.59,-75.47563319866956,0.04999626883197522,0.6033785645485713,0.31959245628579375
3.6,-75.47519773172985,0.04999809023598251,0.6033893981467295,0.3195804845853687
3.61,-75.47475744646799,0.049999944478226206,0.6034002014458454,0.3195685422079923
3.62,-75.47431237181924,0.050001831379192514,0.6034109742902881,0.3195566291844062
3.63,-75.47386253654432,0.05000375075813187,0.603421716520375,0.31954474554740564
3.64,-75.47340796897934,0.0500057024284401,0.6034324279576907,0.31953289133894075
3.65,-75.47294869771126,0.050007686210136605,0.6034431084447461,0.3195210665909329
3.66,-75.47248475129167,0.05000970192457826,0.603453757828178,0.3195092713334013
3.67,-75.47201615819041,0.05001174939360097,0.6034643759560208,0.3194975055957828
3.68,-75.47154294679557,0.05001382843951968,0.603474962677706,0.31948576940693196
3.69,-75.47106514541342,0.050015938885128335,0.6034855178440628,0.3194740627951208
3.7,-75.47058278226852,0.050018080553699926,0.6034960413073179,0.31946238578803915
3.71,-75.47009588550362,0.050020253268986466,0.6035065329210956,0.3194507384127943
3.72,-75.46960448317974,0.050022456855218986,0.6035169925404171,0.31943912069591135
3.73,-75.46910860327606,0.05002469113710755,0.6035274200217017,0.31942753266333296
3.74,-75.46860827369004,0.05002695593984126,0.6035378152227657,0.31941597434041935
3.75,-75.46810352223737,0.050029251089088206,0.6035481780028233,0.31940444575194854
3.7600000000000002,-75.46759437665196,0.05003157641099555,0.6035585082224859,0.319392946922116
3.77,-75.46708086458594,0.05003393173218945,0.6035688057437621,0.3193814778745349
3.7800000000000002,-75.46656301360969,0.050036316879775104,0.6035790704300587,0.3193700386322362
3.79,-75.46604085121182,0.050038731681336726,0.6035893021461791,0.3193586292176682
3.8000000000000003,-75.46551440479912,0.05004117596493756,0.6035995007583247,0.31934724965269706
3.81,-75.46498370169668,0.050043649559119885,0.6036096661340944,0.31933589995860656
3.8200000000000003,-75.4644487691478,0.05004615229290499,0.6036197981424843,0.31932458015609794
3.83,-75.46390963431395,0.0500486839957932,0.6036298966538881,0.31931329026529026
3.84,-75.46336632427493,0.050051244497763867,0.6036399615400969,0.31930203030572013
3.85,-75.46281886602868,0.05005383362927537,0.6036499926742993,0.3192908002963418
3.86,-75.46226728649143,0.05005645122126509,0.6036599899310814,0.3192796002555272
3.87,-75.4617116124976,0.05005909710514948,0.6036699531864267,0.3192684302010659
3.88,-75.46115187079985,0.05006177111282398,0.6036798823177162,0.31925729015016485
3.89,-75.46058808806912,0.05006447307666307,0.6036897772037283,0.31924618011944905
3.9,-75.46002186166405,0.05006719235442093,0.6036996131095999,0.3192351102179069
3.91,-75.45944984993648,0.05006995126250379,0.6037094426603535,0.31922405883756705
3.92,-75.45887390251177,0.05007273747370926,0.603719237172572,0.31921303770607606
3.93,-75.4582940437727,0.0500755508373451,0.6037289965579575,0.3192020468267956
3.94,-75.45771029810207,0.05007839120271907,0.6037387207282126,0.31919108620308695
3.95,-75.4571226898827,0.05008125841913894,0.6037484095950394,0.3191801558383117
3.96,-75.45653124349735,0.050084152335912485,0.6037580630701402,0.31916925573583127
3.97,-75.45593598332884,0.050087072802347456,0.6037676810652176,0.31915838589900714
3.98,-75.45533693375995,0.05009001966775163,0.6037772634919737,0.31914754633120085
3.99,-75.4547341191735,0.05009299278143277,0.6037868102621109,0.3191367370357737
4.0,-75.45412756395227,0.05009599199269864,0.6037963212873316,0.3191259580160874
4.01,-75.45351729247905,0.050099017150857,0.603805796479338,0.31911520927550324
4.0200000000000005,-75.45290332913666,0.050102068105215634,0.6038152357498325,0.31910449081738274
4.03,-75.45228569830786,0.050105144705082295,0.6038246390105175,0.31909380264508735
4.04,-75.4516644243755,0.05010824679976475,0.6038340061730952,0.31908314476197863
4.05,-75.45103953172232,0.05011137423857077,0.6038433371492681,0.31907251717141794
4.0600000000000005,-75.45041104473114,0.050114526870808106,0.6038526318507383,0.31906191987676685
4.07,-75.44977898778477,0.05011770454578454,0.6038618901892083,0.31905135288138675
4.08,-75.44914338526598,0.05012090711280784,0.6038711120763804,0.31904081618863916
4.09,-75.44850426155759,0.05012413442118576,0.603880297423957,0.31903030980188557
4.1,-75.44786164104238,0.05012738632022607,0.6038894461436403,0.3190198337244874
4.11,-75.44721554810315,0.05013066265923655,0.6038985581471327,0.3190093879598061
4.12,-75.4465660071227,0.05013396328752494,0.6039076333461365,0.31899897251120324
4.13,-75.44591304248382,0.05013728805439902,0.6039166716523541,0.31898858738204017
4.14,-75.44525667856932,0.05014063680916656,0.6039256729774878,0.3189782325756785
4.15,-75.444596939762,0.05014400940113532,0.6039346372332398,0.3189679080954796
4.16,-75.44393385044462,0.050147405679613066,0.6039435643313127,0.31895761394480493
4.17,-75.44326743499151,0.05015082550789366,0.6039524541794169,0.318947350129226
4.18,-75.44259771776889,0.050154268762496824,0.6039613066814886,0.31893711665640373
4.19,-75.44192472315518,0.05015773529993082,0.6039701217471751,0.3189269135308375
4.2,-75.441248475529,0.050161224976371495,0.6039788992862185,0.31891674075697396
4.21,-75.44056899926896,0.0501647376479947,0.603987639208361,0.3189065983392597
4.22,-75.43988631875371,0.0501682731709763,0.6039963414233447,0.3188964862821415
4.23,-75.43920045836182,0.050171831401492145,0.6040050058409119,0.31888640459006595
4.24,-75.43851144247195,0.05017541219571809,0.6040136323708046,0.3188763532674798
4.25,-75.43781929546269,0.050179015409829976,0.6040222209227651,0.31886633231882966
4.26,-75.43712404171268,0.05018264090000366,0.6040307714065356,0.31885634174856226
4.2700000000000005,-75.43642570503677,0.0501862885170847,0.6040392837383157,0.3188463815585167
4.28,-75.43572430603466,0.050189958081518216,0.6040477578711347,0.31883645173566055
4.29,-75.4350198676705,0.05019364943610625,0.604056193730937,0.3188265522778982
4.3,-75.43431241346089,0.050197362428874036,0.6040645912373389,0.31881668318568906
4.3100000000000005,-75.43360196692244,0.050201096907846826,0.6040729503099571,0.3188068444594926
4.32,-75.43288855157171,0.05020485272104985,0.6040812708684078,0.31879703609976834
4.33,-75.43217219092533,0.050208629716508364,0.6040895528323077,0.3187872581069758
4.34,-75.43145290849986,0.0502124277422476,0.6040977961212731,0.3187775104815743
4.3500000000000005,-75.43073072781193,0.050216246646292796,0.6041060006549207,0.3187677932240235
4.36,-75.43000567237812,0.050220086276669205,0.6041141663528669,0.3187581063347828
4.37,-75.42927776568379,0.05022394648174715,0.604122293135165,0.31874844981413947
4.38,-75.42854702869819,0.05022782713773409,0.604130380957126,0.3187388236484903
4.39,-75.42781348278989,0.05023172811641882,0.6041384297684642,0.31872922782643714
4.4,-75.42707715072645,0.05023564927411308,0.6041464394992913,0.31871966234430454
4.41,-75.42633805527545,0.050239590467128614,0.604154410079719,0.318710127198417
4.42,-75.42559621920446,0.050243551551777156,0.6041623414398593,0.3187006223850993
4.43,-75.42485166528107,0.05024753238437045,0.6041702335098236,0.31869114790067593
4.44,-75.42410441627283,0.05025153282122024,0.6041780862197239,0.3186817037414715
4.45,-75.42335449494732,0.05025555271863827,0.6041858994996719,0.3186722899038106
4.46,-75.4226019240721,0.05025959193293626,0.6041936732797795,0.31866290638401784
4.47,-75.42184672641477,0.05026365032042598,0.6042014074901583,0.31865355317841787
4.48,-75.42108892357638,0.05026772774888483,0.6042091020765845,0.31864423027721434
4.49,-75.42032853516451,0.050271824105683524,0.6042167570116025,0.3186349376601513
4.5,-75.41956558308827,0.05027593925557209,0.6042243722368523,0.31862567531904856
4.51,-75.41880008936832,0.0502800730622034,0.6042319476924752,0.3186164432463118
4.5200000000000005,-75.41803207602536,0.0502842253892303,0.6042394833186124,0.31860724143434643
4.53,-75.41726156508005,0.050288396100305686,0.604246979055405,0.3185980698755583
4.54,-75.41648857855309,0.0502925850590824,0.6042544348429943,0.31858892856235277
4.55,-75.41571313846516,0.05029679212921332,0.6042618506215214,0.31857981748713554
4.5600000000000005,-75.41493526683695,0.050301017174351315,0.6042692263311273,0.31857073664231217
4.57,-75.41415498568914,0.05030526005814924,0.6042765619119536,0.3185616860202883
4.58,-75.41337231674214,0.05030952064554213,0.6042838573077947,0.31855266561205275
4.59,-75.41258727883995,0.050313798813747174,0.6042911124974437,0.3185436753950232
4.6000000000000005,-75.41179989251117,0.050318094432788396,0.604298327439197,0.31853471535456557
4.61,-75.41101017897063,0.05032240736975969,0.6043055020830007,0.31852578547928323
4.62,-75.41021815943311,0.05032673749175496,0.6043126363788015,0.31851688575777953
4.63,-75.40942385511346,0.050331084665868095,0.6043197302765458,0.31850801617865804
4.64,-75.4086272872265,0.050335448759193,0.6043267837261802,0.31849917673052214
4.65,-75.407828476987,0.05033982963882356,0.6043337966776512,0.3184903674019753
4.66,-75.40702744560983,0.050344227171853675,0.6043407690809053,0.31848158818162087
4.67,-75.40622421430977,0.05034864122537724,0.6043477008858888,0.31847283905806234
4.68,-75.40541880307273,0.05035307167318207,0.6043545920573179,0.3184641200142321
4.69,-75.40461123049083,0.05035751839664795,0.6043614425766587,0.31845543102663065
4.7,-75.40380151704146,0.05036198126688537,0.6043682524027199,0.3184467720804587
4.71,-75.40298968324556,0.050366460154767874,0.6043750214937873,0.3184381431611174
4.72,-75.40217574962406,0.05037095493116904,0.6043817498081469,0.31842954425400827
4.73,-75.40135973669786,0.05037546546696242,0.6043884373040843,0.3184209753445325
4.74,-75.40054166498786,0.05037999163302158,0.6043950839398856,0.31841243641809147
4.75,-75.399721555015,0.05038453330022006,0.6044016896738366,0.31840392746008656
4.76,-75.39889942730021,0.05038909033943143,0.6044082544642229,0.318395448455919
4.7700000000000005,-75.3980753022297,0.050393662622390985,0.6044147782709329,0.31838699939038023
4.78,-75.3972491977934,0.050398250036168324,0.6044212610823682,0.31837858023740717
4.79,-75.39642113303402,0.05040285246109599,0.604427702874403,0.31837019097570574
4.8,-75.39559112778875,0.05040746977242274,0.6044341036134586,0.3183618315875802
4.8100000000000005,-75.39475920189477,0.05041210184539731,0.6044404632659564,0.3183535020553349
4.82,-75.39392537518928,0.05041674855526844,0.6044467817983176,0.3183452023612743
4.83,-75.39308966750947,0.0504214097772849,0.6044530591769635,0.3183369324877027
4.84,-75.39225209869252,0.050426085386695414,0.6044592953683153,0.31832869241692446
4.8500000000000005,-75.39141268857561,0.05043077525874874,0.6044654903387945,0.318320482131244
4.86,-75.39057145699596,0.05043547926869363,0.6044716440548221,0.3183123016129656
4.87,-75.38972840501579,0.050440197400928706,0.6044777566991629,0.3183041507628051
4.88,-75.3888835923258,0.050444929299010635,0.6044838277790069,0.31829602973625465
4.89,-75.38803701110982,0.05044967499895355,0.6044898575794245,0.3182879383954479
4.9,-75.38718868104698,0.05045443437692505,0.6044958460686584,0.3182798767220023
4.91,-75.38633862174562,0.05045920730950445,0.6045017932157668,0.3182718446972278
4.92,-75.38548685274321,0.05046399367368279,0.6045076989906246,0.31826384230212623
4.93,-75.38463339350645,0.05046879334686284,0.6045135633639225,0.31825586951739193
4.94,-75.38377826343118,0.05047360620685912,0.6045193863071672,0.31824792632341137
4.95,-75.38292148184243,0.050478432131897816,0.6045251677926815,0.3182400127002633
4.96,-75.38206306793255,0.050483271000975015,0.6045309077942671,0.31823212862747635
4.97,-75.38120303829615,0.050488122708128066,0.6045366063136111,0.3182242740743734
4.98,-75.38034141039047,0.050492987142401906,0.604542263343217,0.31821644901362606
4.99,-75.37947820284643,0.05049786418604814,0.604547878863073,0.3182086534224726
5.0,-75.37861343421099,0.05050275372180609,0.6045534528541239,0.31820088727779244
5.01,-75.37774712294717,0.050507655632902854,0.6045589852982711,0.3181931505561056
5.0200000000000005,-75.37687928743405,0.050512569803053235,0.604564476178373,0.31818544323357295
5.03,-75.37600994596673,0.0505174961164598,0.6045699254782444,0.31817776528599623
5.04,-75.37513911675639,0.05052243445781285,0.6045753331826572,0.3181701166888179
5.05,-75.37426681793023,0.05052738471229042,0.6045806992773397,0.3181624974171213
5.0600000000000005,-75.37339306753152,0.05053234676555829,0.6045860237489771,0.31815490744563063
5.07,-75.37251788351958,0.05053732050376999,0.6045913065852112,0.31814734674871076
5.08,-75.37164128376976,0.05054230581356676,0.6045965477746406,0.3181398153003674
5.09,-75.37076328607347,0.05054730258207762,0.6046017473068206,0.31813231307424716
5.1000000000000005,-75.36988390813819,0.0505523106969193,0.6046069051722633,0.3181248400436374
5.11,-75.3690031675874,0.0505573300461963,0.6046120213624374,0.3181173961814663
5.12,-75.36812108196068,0.05056236051850082,0.6046170958697684,0.3181099814603028
5.13,-75.36723766871361,0.050567402002912834,0.6046221286876385,0.3181025958523567
5.14,-75.36635294521788,0.05057245438900004,0.6046271198103865,0.3180952393294786
5.15,-75.36546692876118,0.050577517566817894,0.6046320692333083,0.3180879118631599
5.16,-75.36457963654726,0.050582591426909566,0.6046369769526561,0.31808061342453287
5.17,-75.36369108569593,0.05058767586030598,0.6046418429656388,0.3180733439843705
5.18,-75.36280129324304,0.05059277075852581,0.6046466672704226,0.3180661035130866
5.19,-75.36191027614048,0.050597876013575446,0.6046514498661298,0.31805889198073584
5.2,-75.36101805125621,0.05060299151794905,0.6046561907528398,0.3180517093570137
5.21,-75.36012463537423,0.05060811716462849,0.6046608899315884,0.3180445556112564
5.22,-75.3592300451946,0.050613252847083415,0.6046655474043684,0.318037430712441
5.23,-75.35833429733339,0.050618398459271165,0.6046701631741292,0.3180303346291854
5.24,-75.35743740832277,0.050623553895636865,0.604674737244777,0.3180232673297483
5.25,-75.35653939461092,0.05062871905111335,0.6046792696211747,0.3180162287820292
5.26,-75.3556402729667,0.05063389381852447,0.604683760302444,0.318009218956412
5.2700000000000005,-75.35474006164235,0.05063907808112207,0.6046882092627163,0.3180022378339373
5.28,-75.35383877731822,0.050644271732195906,0.6046926165017125,0.3179952853848287
5.29,-75.3529364363732,0.05064947466691924,0.6046969820237104,0.31798836157742194
5.3,-75.35203305511068,0.05065468678089909,0.6047013058338051,0.317981466379753
5.3100000000000005,-75.35112864975848,0.0506599079701762,0.6047055879379094,0.31797459975955755
5.32,-75.3502232364689,0.05066513813122507,0.6047098283427533,0.31796776168427127
5.33,-75.34931683131869,0.050670377160953926,0.6047140270558843,0.3179609521210298
5.34,-75.34840945030908,0.050675624956704766,0.6047181840856675,0.31795417103666873
5.3500000000000005,-75.34750110936574,0.050680881416253314,0.6047222994412852,0.3179474183977235
5.36,-75.3465918243388,0.05068614643780904,0.6047263731327375,0.31794069417042964
5.37,-75.3456816110029,0.05069141992001516,0.6047304051708415,0.31793399832072244
5.38,-75.34477048505707,0.05069670176194864,0.6047343955672321,0.3179273308142373
5.39,-75.34385846212486,0.050701991863120174,0.6047383443343616,0.31792069161630937
5.4,-75.34294555775425,0.050707290123474226,0.6047422514854996,0.31791408069197397
5.41,-75.3420317874177,0.05071259644338897,0.6047461170347334,0.3179074980059661
5.42,-75.34111716651212,0.05071791072367635,0.6047499409969673,0.31790094352272097
5.43,-75.3402017103589,0.050723232865582064,0.6047537233879237,0.31789441720637346
5.44,-75.33928543420384,0.05072856277078552,0.6047574642241417,0.3178879190207586
5.45,-75.33836835321729,0.05073390034139988,0.6047611635229786,0.3178814489294112
5.46,-75.33745048249399,0.05073924547997207,0.6047648213026086,0.31787500689556614
5.47,-75.33653183705316,0.050744598089482756,0.6047684375820235,0.31786859288215813
5.48,-75.3356124318385,0.05074995807334633,0.6047720123810327,0.31786220685182187
5.49,-75.33469228171815,0.05075532533541093,0.6047755457202629,0.31785584876689205
5.5,-75.33377140148473,0.05076069977995846,0.6047790376211585,0.31784951858940313
5.51,-75.33284980585529,0.05076608131170455,0.6047824881059808,0.31784321628108975
5.5200000000000005,-75.3319275094714,0.050771469835798576,0.604785897197809,0.31783694180338623
5.53,-75.33100452689902,0.05077686525782367,0.6047892649205396,0.31783069511742706
5.54,-75.33008087262866,0.05078226748379669,0.6047925912988869,0.3178244761840465
5.55,-75.32915656107518,0.050787676420168244,0.604795876358382,0.31781828496377884
5.5600000000000005,-75.32823160840428,0.05079309196349252,0.6047991200971641,0.31781212142862203
5.57,-75.32730603129039,0.0507985140074523,0.604802322505164,0.31780598555403766
5.58,-75.32637984433549,0.050803942457459374,0.6048054836039753,0.3177998773023247
5.59,-75.32545306207578,0.050809377219304376,0.6048086034158592,0.3177937966355443
5.6000000000000005,-75.32452569898508,0.05081481819913697,0.6048116819636901,0.317787743515543
5.61,-75.32359776947492,0.05082026530346589,0.6048147192709559,0.31778171790395204
5.62,-75.32266928789446,0.050825718439158944,0.6048177153617582,0.31777571976218766
5.63,-75.32174026853053,0.050831177513442995,0.6048206702608121,0.3177697490514512
5.64,-75.32081072560766,0.05083664243390395,0.604823583993446,0.31776380573272894
5.65,-75.319880673288,0.05084211310848679,0.6048264565856022,0.3177578897667921
5.66,-75.31895012567138,0.05084758944549556,0.604829288063836,0.31775200111419694
5.67,-75.31801909679531,0.05085307135359337,0.6048320784553165,0.31774613973528465
5.68,-75.31708760063496,0.05085855874180236,0.6048348277878263,0.31774030559018146
5.69,-75.31615565110314,0.050864051519503774,0.6048375360897614,0.3177344986387986
5.7,-75.31522326205038,0.05086954959643788,0.6048402033901314,0.3177287188408322
5.71,-75.31429044726481,0.05087505288270402,0.6048428297185593,0.31772296615576345
5.72,-75.31335722047227,0.0508805612887606,0.6048454151052818,0.31771724054285855
5.73,-75.31242359533626,0.0508860747254251,0.6048479595811487,0.3177115419611685
5.74,-75.3114895854579,0.05089159310387402,0.6048504631776238,0.31770587036952963
5.75,-75.31055520437606,0.05089711633564296,0.6048529259267841,0.31770022572656287
5.76,-75.3096204655672,0.050902644332626555,0.60485534786132,0.31769460799067445
5.7700000000000005,-75.3086853824455,0.050908177007078524,0.6048577290145358,0.3176890171200553
5.78,-75.30774996836276,0.05091371427161163,0.6048600694203491,0.3176834530726817
5.79,-75.30681423660845,0.05091925603919769,0.6048623691132908,0.3176779158063145
5.8,-75.30587820040974,0.0509248022231676,0.6048646281285056,0.3176724052784998
5.8100000000000005,-75.30494187293145,0.05093035273721131,0.6048668465017516,0.31766692144656866
5.82,-75.30400526727605,0.050935907495377825,0.6048690242694003,0.3176614642676371
5.83,-75.30306839648368,0.05094146641207521,0.6048711614684368,0.317656033698606
5.84,-75.30213127353217,0.050947029402070604,0.6048732581364598,0.31765062969616153
5.8500000000000005,-75.30119391141722,0.050952596380165936,0.6048753143101396,0.31764525221746576
5.86,-75.30025632400319,0.0509581672577595,0.6048773300088723,0.31763990122748764
5.87,-75.29931852449401,0.050963741949025865,0.6048793052641586,0.31763457668582784
5.88,-75.29838052576027,0.05096932036959418,0.6048812401133212,0.3176292785495365
5.89,-75.29744234061468,0.050974902435434406,0.6048831345942097,0.31762400677548747
5.9,-75.29650398181215,0.05098048806285731,0.6048849887452,0.31761876132037875
5.91,-75.2955654620498,0.05098607716851445,0.6048868026051952,0.3176135421407322
5.92,-75.29462679396687,0.05099166966939821,0.6048885762136247,0.3176083491928934
5.93,-75.29368799014485,0.050997265482841767,0.6048903096104448,0.317603182433032
5.94,-75.29274906310738,0.05100286452651912,0.6048920028361385,0.31759804181714146
5.95,-75.29181002532029,0.051008466718445056,0.6048936559317157,0.31759292730103933
5.96,-75.29087088919155,0.05101407197697518,0.6048952689387128,0.3175878388403668
5.97,-75.2899316670714,0.051019680220805906,0.6048968418991929,0.3175827763905891
5.98,-75.28899237125216,0.05102529136897445,0.6048983748557459,0.3175777399069954
5.99,-75.28805301396842,0.05103090534085882,0.6048998678514886,0.3175727293446986
6.0,-75.2871136073969,0.05103652205617786,0.6049013209300641,0.3175677446586357
6.01,-75.28617416365653,0.0510421414349912,0.6049027341356428,0.31756278580356745
6.0200000000000005,-75.28523469480838,0.051047763397699286,0.6049041075129211,0.3175578527340786
6.03,-75.28429521285574,0.051053387865043355,0.6049054411071227,0.31755294540457774
6.04,-75.28335572974407,0.05105901475810548,0.6049067349639979,0.31754806376929745
6.05,-75.28241625736104,0.051064643998308505,0.6049079891298237,0.31754320778229406
6.0600000000000005,-75.28147680753644,0.051070275507416114,0.6049092036514035,0.31753837739744795
6.07,-75.28053739204228,0.05107590920753277,0.604910378576068,0.3175335725684633
6.08,-75.27959802259277,0.05108154502110376,0.6049115139516742,0.31752879324886824
6.09,-75.27865871084427,0.05108718287091517,0.6049126098266059,0.31752403939201485
6.1000000000000005,-75.27771946839533,0.051092822680093894,0.6049136662497736,0.31751931095107894
6.11,-75.27678030678669,0.05109846437210764,0.6049146832706148,0.3175146078790604
6.12,-75.27584123750127,0.05110410787076491,0.6049156609390934,0.31750993012878287
6.13,-75.27490227196417,0.05110975310021501,0.6049165993057001,0.3175052776528941
6.140000000000001,-75.27396342154265,0.05111539998494808,0.6049174984214524,0.31750065040386555
6.15,-75.27302469787725,0.05112104844744146,0.6049183583312511,0.31749604833695577
6.16,-75.27208611313065,0.05112669840638956,0.6049191790688834,0.317491471412439
6.17,-75.27114767866388,0.05113234978611643,0.6049199606835923,0.3174869195837547
6.18,-75.27020940574292,0.05113800251155123,0.6049207032258935,0.31748239280383356
6.19,-75.26927130558003,0.05114365650793488,0.6049214067467473,0.3174778910254667
6.2,-75.26833338933376,0.05114931170082011,0.604922071297559,0.3174734142013057
6.21,-75.2673956681089,0.051154968016071445,0.6049226969301786,0.3174689622838625
6.22,-75.2664581529565,0.05116062537986517,0.604923283696901,0.3174645352255096
6.23,-75.26552085487388,0.051166283718689365,0.6049238316504656,0.31746013297847986
6.24,-75.26458378480463,0.05117194295934391,0.6049243408440572,0.3174557554948665
6.25,-75.2636469536386,0.05117760302894045,0.6049248113313049,0.3174514027266233
6.26,-75.26271037221188,0.051183263854902426,0.6049252431662827,0.3174470746255645
6.2700000000000005,-75.26177405130689,0.05118892536496508,0.6049256364035096,0.3174427711433646
6.28,-75.26083800165222,0.05119458748717542,0.6049259910979493,0.31743849223155873
6.29,-75.2599022339228,0.05120025014989223,0.6049263073050102,0.31743423784154234
6.3,-75.2589667587398,0.051205913281786135,0.6049265850805455,0.3174300079245714
6.3100000000000005,-75.25803158667064,0.05121157681183947,0.6049268244808536,0.3174258024317622
6.32,-75.25709672822902,0.05121724066934642,0.6049270255626771,0.3174216213140916
6.33,-75.2561621938749,0.051222904783912934,0.6049271883832038,0.3174174645223968
6.34,-75.25522799401449,0.05122856908545673,0.6049273130000663,0.3174133320073755
6.3500000000000005,-75.2542941390003,0.051234233504207326,0.6049273994713419,0.3174092237195858
6.36,-75.25336063913105,0.051239897970706036,0.6049274478555527,0.3174051396094462
6.37,-75.25242750465178,0.051245562415805954,0.6049274582116656,0.31740107962723574
6.38,-75.25149474575375,0.051251226770671954,0.6049274305990925,0.31739704372309385
6.390000000000001,-75.2505623725745,0.051256890966780704,0.6049273650776897,0.31739303184702033
6.4,-75.24963039519785,0.051262554935920655,0.6049272617077588,0.31738904394887557
6.41,-75.24869882365387,0.05126821861019204,0.6049271205500458,0.31738507997838017
6.42,-75.24776766791886,0.05127388192200689,0.6049269416657419,0.3173811398851154
6.43,-75.24683693791546,0.051279544804089,0.6049267251164825,0.31737722361852283
6.44,-75.24590664352394,0.05128520718938808,0.6049264709641249,0.31737333112800326
6.45,-75.2449767954747,0.05129086900436858,0.6049261792532723,0.3173694623706305
6.46,-75.24404740419178,0.051296530177706606,0.6049258500339203,0.31736561730115515
6.47,-75.24311847950388,0.051302190642462935,0.6049254833671138,0.31736179586950675
6.48,-75.24219003118901,0.05130785033198693,0.6049250793142823,0.31735799802550196
6.49,-75.24126206897458,0.05131350917991662,0.6049246379372399,0.31735422371884436
6.5,-75.24033460253727,0.05131916712017859,0.604924159298185,0.3173504728991248
6.51,-75.2394076415032,0.05132482408698808,0.6049236434597005,0.31734674551582104
6.5200000000000005,-75.23848119544776,0.05133048001484896,0.6049230904847539,0.317343041518298
6.53,-75.2375552738957,0.05133613483855369,0.6049225004366972,0.3173393608558076
6.54,-75.23662988632111,0.051341788493183355,0.6049218733792666,0.3173357034774889
6.55,-75.23570504214746,0.051347440914107666,0.6049212093765831,0.31733206933236796
6.5600000000000005,-75.23478075074753,0.051353092036984946,0.6049205084931522,0.31732845836935797
6.57,-75.23385702144347,0.05135874179776214,0.6049197707938635,0.31732487053725905
6.58,-75.23293386350674,0.05136439013267481,0.6049189963439914,0.31732130578475864
6.59,-75.23201128615818,0.05137003697824713,0.6049181852091947,0.31731776406043094
6.6000000000000005,-75.23108929856797,0.051375682271291905,0.6049173374555168,0.3173142453127375
6.61,-75.23016790985558,0.05138132594891054,0.6049164531493854,0.31731074949002674
6.62,-75.22924712908991,0.051386967948493074,0.6049155323576126,0.31730727654053426
6.63,-75.22832696528917,0.05139260820771816,0.6049145751473953,0.3173038264123827
6.640000000000001,-75.22740742742087,0.05139824666455307,0.6049135815863147,0.31730039905358165
6.65,-75.22648852440193,0.051403883257253674,0.6049125517423364,0.31729699441202797
6.66,-75.2255702650986,0.05140951792436449,0.6049114856838105,0.31729361243550547
6.67,-75.22465265832642,0.05141515060471864,0.6049103834794718,0.317290253071685
6.68,-75.22373571285036,0.051420781237437874,0.6049092451984395,0.31728691626812455
6.69,-75.22281943738467,0.05142640976193254,0.6049080709102169,0.3172836019722691
6.7,-75.22190384059297,0.05143203611790162,0.6049068606846923,0.3172803101314509
6.71,-75.22098893108823,0.0514376602453327,0.6049056145921383,0.3172770406928889
6.72,-75.22007471743274,0.051443282084502,0.6049043327032119,0.3172737936036895
6.73,-75.21916120813817,0.051448901575974364,0.6049030150889546,0.317270568810846
6.74,-75.21824841166551,0.05145451866060322,0.6049016618207924,0.3172673662612386
6.75,-75.21733633642509,0.051460133279530654,0.604900272970536,0.3172641859016348
6.76,-75.2164249907766,0.05146574537418734,0.60489884861038,0.3172610276786892
6.7700000000000005,-75.21551438302909,0.05147135488629259,0.6048973888129041,0.31725789153894324
6.78,-75.2146045214409,0.051476961757854316,0.6048958936510722,0.31725477742882563
6.79,-75.21369541421977,0.051482565931169066,0.6048943631982328,0.3172516852946521
6.8,-75.21278706952276,0.051488167348821993,0.6048927975281185,0.3172486150826253
6.8100000000000005,-75.21187949545629,0.051493765953686876,0.604891196714847,0.31724556673883514
6.82,-75.21097270032868,0.05149936168762272,0.6048895608282375,0.31724254021130377
6.83,-75.21006669396917,0.05150495448466866,0.6048878899093638,0.3172395354606646
6.84,-75.20916148484999,0.051510544285892586,0.6048861840238983,0.31723655243686105
6.8500000000000005,-75.20825708106922,0.05151613103432014,0.6048844432438943,0.31723359108710464
6.86,-75.20735349067924,0.05152171467324026,0.6048826676416988,0.31723065135853357
6.87,-75.20645072168662,0.0515272951462052,0.6048808572899523,0.3172277331982128
6.88,-75.20554878205223,0.051532872397030555,0.6048790122615889,0.31722483655313405
6.890000000000001,-75.20464767969118,0.0515384463697952,0.6048771326298361,0.31722196137021585
6.9,-75.20374742247277,0.05154401700884135,0.6048752184682153,0.31721910759630356
