t,G,I
6.76,606.2994188426476,6.281436903738215
6.7700000000000005,606.8432128578193,6.283264692201089
6.78,607.3866677915252,6.285092285101061
6.79,607.929783825503,6.286919682459052
6.8,608.4725611413434,6.288746884295988
6.8100000000000005,609.0149999204898,6.290573890632786
6.82,609.5571003442387,6.292400701490365
6.83,610.0988625937405,6.294227316889639
6.84,610.6402868499989,6.296053736851522
6.8500000000000005,611.1813732938716,6.297879961396924
6.86,611.7221221060701,6.2997059905467525
6.87,612.2625334671603,6.301531824321915
6.88,612.8026075575627,6.303357462743316
6.890000000000001,613.3423445575523,6.305182905831855
6.9,613.8817446472586,6.307008153608434
6.91,614.4208080066668,6.308833206093949
6.92,614.9595348156165,6.310658063309295
6.93,615.4979252538035,6.312482725275364
6.94,616.03597950162,6.3143071920130485
6.95,616.5736977401546,6.316131463543235
6.96,617.1110801488549,6.317955539886811
6.97,617.6481269069907,6.31977942106466
6.98,618.1848381936926,6.321603107097664
6.99,618.721214187952,6.323426598006701
7.0,619.2572550686216,6.325249893812649
7.01,619.7929610144151,6.327072994536383
7.0200000000000005,620.3283322039083,6.328895900198775
7.03,620.8633688155386,6.330718610820697
7.04,621.3980710276055,6.332541126423015
7.05,621.9324390182711,6.334363447026598
7.0600000000000005,622.4664729655601,6.336185572652306
7.07,623.0001730473598,6.338007503321004
7.08,623.5335394414208,6.3398292390535484
7.09,624.0665723253569,6.341650779870798
7.1000000000000005,624.5992718766458,6.343472125793607
7.11,625.131638272629,6.3452932768428285
7.12,625.6636716905114,6.347114233039313
7.13,626.1953723073631,6.3489349944039075
7.140000000000001,626.7267403001183,6.350755560957459
7.15,627.257775845576,6.35257593272081
7.16,627.7884791204003,6.354396109714803
7.17,628.3188503011204,6.356216091960277
7.18,628.8488895641314,6.358035879478068
7.19,629.3785970856935,6.359855472289013
7.2,629.9079730419335,6.3616748704139425
7.21,630.4370176088437,6.363494073873688
7.22,630.9657309622836,6.365313082689076
7.23,631.4941132779787,6.367131896880934
7.24,632.0221647315218,6.368950516470084
7.25,632.5498854983725,6.370768941477349
7.26,633.0772757538579,6.372587171923548
7.2700000000000005,633.6043356731727,6.374405207829496
7.28,634.1310654313793,6.37622304921601
7.29,634.6574652034082,6.378040696103901
7.3,635.1835351640578,6.37985814851398
7.3100000000000005,635.7092754879958,6.381675406467055
7.32,636.2346863497576,6.383492469983931
7.33,636.759767923748,6.3853093390854125
7.34,637.2845203842409,6.3871260137923
7.3500000000000005,637.8089439053797,6.388942494125394
7.36,638.3330386611769,6.3907587801054895
7.37,638.8568048255154,6.392574871753382
7.38,639.3802425721476,6.394390769089865
7.390000000000001,639.9033520746965,6.396206472135727
7.4,640.4261335066551,6.398021980911757
7.41,640.9485870413876,6.39983729543874
7.42,641.4707128521285,6.40165241573746
7.43,641.9925111119838,6.403467341828699
7.44,642.5139819939309,6.405282073733235
7.45,643.0351256708182,6.407096611471846
7.46,643.5559423153662,6.408910955065305
7.47,644.0764321001673,6.410725104534385
7.48,644.5965951976858,6.412539059899857
7.49,645.1164317802588,6.414352821182489
7.5,645.6359420200955,6.416166388403046
7.51,646.1551260892782,6.417979761582291
7.5200000000000005,646.6739841597619,6.4197929407409875
7.53,647.1925164033748,6.421605925899892
7.54,647.710722991819,6.423418717079763
7.55,648.2286040966694,6.425231314301355
7.5600000000000005,648.7461598893753,6.42704371758542
7.57,649.2633905412598,6.428855926952709
7.58,649.78029622352,6.430667942423968
7.59,650.2968771072276,6.432479764019944
7.6000000000000005,650.8131333633289,6.4342913917613815
7.61,651.329065162645,6.436102825669021
7.62,651.8446726758717,6.437914065763601
7.63,652.3599560735805,6.43972511206586
7.640000000000001,652.874915526218,6.441535964596531
7.65,653.3895512041063,6.443346623376346
7.66,653.9038632776641,6.445157088426038
7.67,654.4178519175531,6.446967359766332
7.68,654.9315172937991,6.448777437417956
7.69,655.444859576278,6.450587321401633
7.7,655.9578789347435,6.452397011738083
7.71,656.4705755388277,6.454206508448027
7.72,656.9829495580409,6.45601581155218
7.73,657.4950011617722,6.457824921071259
7.74,658.0067305192891,6.459633837025975
7.75,658.5181377997387,6.461442559437039
7.76,659.0292231721469,6.4632510883251575
7.7700000000000005,659.5399868054192,6.465059423711039
7.78,660.0504288683404,6.4668675656153844
7.79,660.5605495295757,6.468675514058897
7.8,661.07034895767,6.470483269062275
7.8100000000000005,661.5798273210486,6.472290830646216
7.82,662.0889847880169,6.474098198831415
7.83,662.5978215267615,6.475905373638564
7.84,663.1063377053498,6.477712355088353
7.8500000000000005,663.6145334917297,6.47951914320147
7.86,664.1224090537312,6.481325737998603
7.87,664.629964559065,6.483132139500433
7.88,665.137200175324,6.484938347727643
7.890000000000001,665.6441160699828,6.486744362700912
7.9,666.1507124103982,6.488550184440917
7.91,666.6569893638091,6.490355812968333
7.92,667.1629470973369,6.492161248303832
7.930000000000001,667.6685857779858,6.493966490468085
7.94,668.1739055726428,6.495771539481761
7.95,668.6789066480778,6.497576395365525
7.96,669.1835891709444,6.49938105814004
7.97,669.6879533077794,6.501185527825969
7.98,670.191999225003,6.502989804443971
7.99,670.6957270889196,6.504793888014704
8.0,671.1991370657177,6.506597778558821
8.01,671.7022293214695,6.508401476096976
8.02,672.2050040221322,6.510204980649819
8.03,672.7074613335476,6.512008292237999
8.040000000000001,673.2096014214418,6.5138114108821625
8.05,673.7114244514263,6.515614336602952
8.06,674.2129305889976,6.517417069421009
8.07,674.7141199995377,6.519219609356975
8.08,675.2149928483142,6.521021956431486
8.09,675.7155493004802,6.5228241106651765
8.1,676.2157895210751,6.52462607207868
8.11,676.715713675024,6.526427840692628
8.120000000000001,677.2153219271385,6.528229416527648
8.13,677.7146144421167,6.530030799604367
8.14,678.2135913845435,6.531831989943408
8.15,678.7122529188903,6.533632987565392
8.16,679.2105992095159,6.535433792490942
8.17,679.708630420666,6.537234404740671
8.18,680.206346716474,6.539034824335198
8.19,680.7037482609607,6.540835051295134
8.2,681.2008352180345,6.54263508564109
8.21,681.6976077514922,6.544434927393676
8.22,682.1940660250182,6.5462345765734975
8.23,682.6902102021854,6.548034033201157
8.24,683.1860404464553,6.549833297297259
8.25,683.6815569211778,6.551632368882402
8.26,684.1767597895919,6.5534312479771835
8.27,684.6716492148253,6.5552299346022
8.28,685.166225359895,6.557028428778042
8.290000000000001,685.6604883877073,6.558826730525304
8.3,686.1544384610581,6.560624839864573
8.31,686.6480757426328,6.562422756816435
8.32,687.141400395007,6.564220481401476
8.33,687.6344125806459,6.566018013640275
8.34,688.1271124619051,6.567815353553415
8.35,688.6195002010306,6.569612501161474
8.36,689.1115759601589,6.571409456485025
8.370000000000001,689.6033399013173,6.573206219544644
8.38,690.0947921865505,6.5750027903609
8.39,690.5859329781209,6.576799168954362
8.4,691.0767624378001,6.578595355345598
8.41,691.5672807272161,6.580391349555173
8.42,692.0574880078899,6.582187151603647
8.43,692.5473844412346,6.5839827615115825
8.44,693.0369701885567,6.585778179299536
8.45,693.5262454110557,6.587573404988063
8.46,694.0152102698245,6.589368438597719
8.47,694.5038649258491,6.591163280149054
8.48,694.9922095400095,6.592957929662617
8.49,695.4802442730793,6.594752387158955
8.5,695.9679692857263,6.5965466526586125
8.51,696.4553847385122,6.598340726182133
8.52,696.9424907918933,6.600134607750056
8.53,697.4292876062202,6.60192829738292
8.540000000000001,697.9157753417386,6.6037217951012614
8.55,698.4019541585883,6.605515100925613
8.56,698.8878242168048,6.6073082148765065
8.57,699.3733856763187,6.609101136974472
8.58,699.8586386969557,6.610893867240036
8.59,700.3435834384375,6.612686405693724
8.6,700.8282200603809,6.614478752356058
8.61,701.3125487222992,6.61627090724756
8.620000000000001,701.7965695836015,6.618062870388747
8.63,702.280282803593,6.619854641800135
8.64,702.7636885414754,6.621646221502239
8.65,703.246786956347,6.6234376095155705
8.66,703.729578207203,6.625228805860639
8.67,704.2120624529351,6.627019810557951
8.68,704.6942398523323,6.628810623628014
8.69,705.1761105640809,6.630601245091329
8.700000000000001,705.6576747467645,6.632391674968398
8.71,706.1389325588641,6.634181913279718
8.72,706.6198841587586,6.635971960045787
8.73,707.1005297047247,6.637761815287099
8.74,707.5808693549374,6.6395514790241466
8.75,708.0609032674694,6.641340951277418
8.76,708.5406316002923,6.643130232067402
8.77,709.0200545112758,6.644919321414584
8.78,709.4991721581886,6.646708219339446
8.790000000000001,709.977984698698,6.648496925862472
8.8,710.4564922903705,6.650285441004138
8.81,710.9346950906718,6.652073764784922
8.82,711.4125932569664,6.6538618972252985
8.83,711.8901869465191,6.65564983834574
8.84,712.3674763164936,6.657437588166716
8.85,712.8444615239539,6.659225146708694
8.86,713.3211427258638,6.661012513992142
8.870000000000001,713.797520079087,6.662799690037521
8.88,714.2735937403876,6.664586674865294
8.89,714.7493638664301,6.6663734684959195
8.9,715.2248306137798,6.668160070949854
8.91,715.6999941389022,6.669946482247553
8.92,716.1748545981641,6.671732702409471
8.93,716.6494121478331,6.6735187314560545
8.94,717.1236669440781,6.675304569407754
8.950000000000001,717.5976191429693,6.677090216285016
8.96,718.0712689004782,6.678875672108284
8.97,718.5446163724781,6.680660936897999
8.98,719.017661714744,6.6824460106746
8.99,719.4904050829527,6.684230893458526
9.0,719.9628466326835,6.686015585270212
9.01,720.4349865194174,6.687800086130089
9.02,720.9068248985379,6.6895843960585895
9.03,721.3783619253311,6.6913685150761415
9.040000000000001,721.8495977549858,6.693152443203172
9.05,722.3205325425932,6.694936180460104
9.06,722.791166443148,6.696719726867361
9.07,723.2614996115475,6.69850308244536
9.08,723.7315322025926,6.700286247214523
9.09,724.2012643709871,6.702069221195262
9.1,724.6706962714142,6.703852004407991
9.11,725.1398280587493,6.7056345968731215
9.120000000000001,725.60865988748,6.7074169986110626
9.13,726.0771919119536,6.709199209642221
9.14,726.5454242864228,6.710981229987
9.15,727.0133571650451,6.712763059665804
9.16,727.4809907018833,6.714544698699031
9.17,727.9483250509057,6.716326147107081
9.18,728.4153603659859,6.718107404910349
9.19,728.882096800903,6.719888472129227
9.200000000000001,729.3485345093421,6.7216693487841095
9.21,729.8146736448944,6.723450034895384
9.22,730.2805143610566,6.725230530483437
9.23,730.7460568112323,6.727010835568655
9.24,731.2113011487311,6.72879095017142
9.25,731.6762475267692,6.730570874312112
9.26,732.1408960984696,6.732350608011109
9.27,732.605247016862,6.734130151288789
9.28,733.069300434883,6.735909504165524
9.290000000000001,733.5330565053765,6.737688666661688
9.3,733.9965153810933,6.739467638797649
9.31,734.4596772146922,6.741246420593774
9.32,734.922542158739,6.743025012070429
9.33,735.3851103657075,6.744803413247978
9.34,735.847381987979,6.746581624146781
9.35,736.3093571778431,6.748359644787197
9.36,736.7710360874976,6.7501374751895815
9.370000000000001,737.232418869048,6.751915115374291
9.38,737.6935056745087,6.753692565361676
9.39,738.1542966558026,6.755469825172086
9.4,738.6147919647608,6.757246894825871
9.41,739.0749917531239,6.759023774343375
9.42,739.5348961725408,6.760800463744942
9.43,739.99450537457,6.762576963050914
9.44,740.4538195106792,6.764353272281628
9.450000000000001,740.9128387322451,6.766129391457424
9.46,741.3715631905538,6.767905320598635
9.47,741.8299930368017,6.769681059725593
9.48,742.2881284220946,6.77145660885863
9.49,742.7459694974481,6.773231968018073
9.5,743.203516413788,6.775007137224248
9.51,743.66076932195,6.776782116497481
9.52,744.1177283726806,6.778556905858092
9.53,744.5743937166366,6.780331505326401
9.540000000000001,745.0307655043849,6.782105914922725
9.55,745.4868438864038,6.7838801346673785
9.56,745.9426290130817,6.785654164580676
9.57,746.3981210347189,6.787428004682928
9.58,746.8533201015258,6.789201654994443
9.59,747.3082263636248,6.790975115535527
9.6,747.7628399710495,6.792748386326486
9.61,748.2171610737446,6.794521467387621
9.620000000000001,748.6711898215668,6.796294358739232
9.63,749.1249263642845,6.798067060401617
9.64,749.5783708515778,6.79983957239507
9.65,750.0315234330391,6.801611894739888
9.66,750.4843842581727,6.803384027456359
9.67,750.9369534763953,6.805155970564775
9.68,751.3892312370357,6.806927724085421
9.69,751.8412176893356,6.808699288038582
9.700000000000001,752.2929129824494,6.8104706624445415
9.71,752.7443172654434,6.812241847323579
9.72,753.195430687298,6.814012842695973
9.73,753.6462533969058,6.815783648582
9.74,754.0967855430727,6.817554265001934
9.75,754.547027274518,6.819324691976046
9.76,754.9969787398742,6.821094929524607
9.77,755.4466400876875,6.822864977667884
9.78,755.8960114664176,6.824634836426141
9.790000000000001,756.3450930244379,6.826404505819642
9.8,756.7938849100357,6.828173985868649
9.81,757.2423872714122,6.829943276593419
9.82,757.6906002567727,6.83171237801421
9.83,758.1385240147473,6.833481290151275
9.84,758.5861586934169,6.835250013024868
9.85,759.0335044406711,6.837018546655238
9.86,759.4805614043146,6.838786891062632
9.870000000000001,759.9273297320676,6.840555046267299
9.88,760.3738095715656,6.842323012289479
9.89,760.8200010703596,6.844090789149416
9.9,761.2659043759164,6.845858376867347
9.91,761.7115196356184,6.847625775463511
9.92,762.1568469967641,6.8493929849581425
9.93,762.6018866065679,6.851160005371474
9.94,763.0466386121603,6.852926836723736
9.950000000000001,763.4911031605884,6.8546934790351575
9.96,763.935280398815,6.856459932325965
9.97,764.3791704737201,6.858226196616381
9.98,764.8227735321,6.859992271926629
9.99,765.2660897206677,6.8617581582769285
