t,CycA,Tri_A,CKI,CycB,pB,BCKI,CycE,Tri_E,mass,Cdc20_A,APCP,Cdc20_i,pBCKI,Cdh1
1.97,0.001004351527078091,0.39628364512042713,0.6322451510677741,0.0005902052064270428,0.00026546234748350237,0.2659762914777434,0.17055598210237327,0.0,1.3535804706683887,0.2794078251198458,0.009133806755026001,0.7488514438060924,0.1573124211594275,0.9981642530907426
1.98,0.0009977528224588094,0.3960960603158477,0.6360412391580076,0.0005838102552976785,0.00026363234838002304,0.26428946408617093,0.17039121626314835,0.0,1.3536586451507486,0.27895787539071826,0.009009583958957977,0.7487889789201564,0.15718204349181095,0.9981837851534561
1.99,0.0009912544686521863,0.39590876809673403,0.6398284381033218,0.00057752172279993,0.00026182446824238217,0.2626138668686664,0.1702266472610178,0.0,1.3537368241473742,0.2785080602527989,0.008886913649700795,0.7487266292475805,0.15704864988750625,0.9982018800644654
2.0,0.0009848541417969163,0.39572177020105853,0.6436067790789194,0.0005713371481309052,0.0002600382391850341,0.2609494266054159,0.17006227478052274,0.0,1.3538150076585267,0.2780583864858309,0.008765779887895501,0.7486643879891587,0.1569122796259286,0.9982186403110327
2.0100000000000002,0.0009785496051283097,0.3955350682763706,0.6473762935174182,0.0005652541830366754,0.00025827321346250575,0.259296070415043,0.16989809850930299,0.0,1.3538931956844662,0.2776088607766035,0.008646166827245817,0.7486022484357472,0.15677297148851108,0.9982341598433186
2.02,0.0009723386789955106,0.395348663910739,0.6511370129748073,0.0005592705293183957,0.00025652895301669866,0.2576537257069277,0.16973411813708342,0.0,1.3539713882254536,0.27715948974454324,0.008528058691882584,0.7485402039436236,0.15663076390705852,0.9982485270406328
2.0300000000000002,0.000966219247758618,0.39516255862529653,0.6548889691317444,0.0005533839480661196,0.00025480503127245846,0.25602232027203375,0.1695703333561478,0.0,1.3540495852817493,0.2767102799243565,0.008411439797472981,0.7484782479514225,0.1564856948801987,0.9982618238383584
2.04,0.0009601892507271492,0.3949767538835798,0.6586321937642693,0.0005475922496218532,0.00025310103131765836,0.25440178226085874,0.16940674386107454,0.0,1.3541277868536146,0.2762612377733863,0.008296294544710035,0.7484163739730297,0.15633780201473874,0.9982741265685051
2.05,0.0009542466902439777,0.394791251083609,0.6623667188056073,0.0005418933077883256,0.0002514165481585408,0.2527920401058811,0.16924334934867633,0.0,1.3542059929413095,0.27581236967910117,0.00818260740556916,0.7483545755901196,0.15618712254921516,0.9982855054246125
2.06,0.0009483896515381622,0.3946060515374373,0.6660925763522952,0.0005362850832632806,0.00024975119343918024,0.25119302263263477,0.16908014951851097,0.0,1.354284203545095,0.2753636819383,0.008070362952491082,0.7482928464725058,0.15603369325839045,0.9982960240797721
2.07,0.0009426162989802699,0.39442115647658216,0.6698097985659778,0.0005307656434721967,0.0002481045996286096,0.2496046589256919,0.1689171440714159,0.0,1.3543624186652319,0.2749151807948135,0.0079595458389725,0.7482311803418777,0.15587755067662012,0.9983057463007563
2.08,0.000936924881192845,0.3942365670446244,0.6735184178067186,0.0005253331356795515,0.00024647641434369784,0.24802687851073235,0.16875433271149828,0.0,1.354440638301981,0.2744668723882992,0.007850140825952758,0.7481695710210534,0.15571873079452053,0.9983147269694198
2.09,0.0009313137235342239,0.3940522843053667,0.6772184665818002,0.0005199857874790073,0.00024486630050568137,0.24645961130969513,0.16859171514556393,0.0,1.3545188624556026,0.27401876276866244,0.0077421327742261984,0.74810801242012,0.15555726914550705,0.998323014591019
2.1,0.0009257810842332372,0.3938683093889667,0.680909977098235,0.000514721772609959,0.00024327390921961004,0.2449027876017966,0.16842929108084595,0.0,1.3545970911263576,0.27357085794825753,0.0076355066139705,0.748046498486499,0.1553932011404032,0.9983306599848135
2.11,0.0009203252616911202,0.3936846433830313,0.6845929815918671,0.0005095393122936821,0.00024169890026556938,0.24335633804543944,0.1682670602266231,0.0,1.354675324314507,0.27312316386491076,0.007530247366470415,0.7479850232403067,0.15522656182943112,0.9983377101460285
2.12,0.0009149446280346742,0.39350128729856176,0.688267512430285,0.0005044367069210112,0.0002401409485062585,0.2418201936850626,0.16810502229472585,0.0,1.3547535620203117,0.2726756863703573,0.007426340150910694,0.7479235807854129,0.1550573858277864,0.9983442063264979
2.13,0.0009096375691249375,0.3933182421307458,0.691933601854154,0.0004994122295799026,0.00023859972403779877,0.24029428603226546,0.1679431769985498,0.0,1.3548318042440322,0.2722284312446368,0.0073237701864738314,0.7478621652960329,0.1548857074299244,0.998350187388274
2.14,0.0009044024698651093,0.39313550887381954,0.69559128189363,0.0004944640864755371,0.00023707488505345664,0.23877854711098628,0.16778152405279184,0.0,1.3549100509859293,0.2717814041979164,0.007222522796714864,0.7478007710151695,0.15471156063245806,0.9983556906037647
2.15,0.0008992377638329316,0.392953088470861,0.6992405846507347,0.0004895905506380927,0.00023556610195122783,0.23727290930488013,0.1676200631743414,0.0,1.354988302246264,0.27133461086433114,0.007122583394782459,0.7477393922598778,0.15453497905680555,0.9983607489527294
2.16,0.0008941419423531665,0.3927709818050759,0.7028815422431828,0.0004847899423828382,0.000234073054840425,0.23577730538638805,0.1674587940818951,0.0,1.3550665580252972,0.27088805680579114,0.007023937491749089,0.7476780234178417,0.15435599598414668,0.9983653927343761
2.17,0.0008891136870782269,0.39258918956780153,0.7065141870659563,0.00048006078543587696,0.00023259546639785446,0.23429166836945367,0.1672977164958319,0.0,1.3551448183232897,0.27044174751807787,0.006926570707559948,0.7476166589413894,0.15417464437321765,0.9983696519745914
2.18,0.0008841517010795096,0.3924077124266735,0.7101385514574644,0.00047540160778735324,0.0002311330599709267,0.23281593169747644,0.16713683013836922,0.0,1.355223083140502,0.2699956884231044,0.006830468757144531,0.7475552933550936,0.15399095683790995,0.998373553370677
2.19,0.0008792547424392286,0.3922265509922081,0.7137546677708311,0.00047081098747003467,0.00022968556894965828,0.23135002919984565,0.16697613473352946,0.0,1.3553013524771957,0.26954988487074494,0.006735617453628194,0.7474939212539774,0.1538049656528832,0.9983771209960564
2.2,0.0008744215957656285,0.39204570584697496,0.7173625684660525,0.00046628770618902606,0.00022825276123327452,0.22989389493902843,0.1668156300070902,0.0,1.3553796263336313,0.2691043421463204,0.006642002719620978,0.7474325372962219,0.1536167027849059,0.998380378729481
2.21,0.0008696511028952062,0.39186517751440064,0.7209622860558125,0.00046183064066668175,0.0002268344224482879,0.22844746331924362,0.1666553156866147,0.0,1.3554579047100697,0.2686590654652034,0.006549610579195352,0.7473711362084193,0.15342619986975495,0.9983833485321636
2.22,0.0008649421747998395,0.39168496644667,0.7245538530844696,0.0004574387205032941,0.00022543034944002522,0.22701066912860765,0.1664951915014637,0.0,1.355536187606772,0.2682140599707258,0.00645842715477492,0.7473097127876089,0.15323348820325675,0.998386049779604
2.23,0.0008602937574852057,0.3915050730590715,0.7281373020950076,0.000453110947057869,0.00022404035147741375,0.22558344751925763,0.16633525718269734,0.0,1.3556144750239991,0.2677693307369347,0.006368438671093178,0.7472482618986729,0.15303859875952583,0.998388500071774
2.24,0.0008557045623917725,0.391325498000414,0.7317126650287089,0.0004488461724873029,0.00022266419637189603,0.2241657342168819,0.16617551246206577,0.0,1.3556927669620118,0.2673248827786112,0.006279631468482264,0.7471867784654843,0.152841562308174,0.9983907176254183
2.25,0.000851173350089095,0.39114624186847186,0.7352799738568673,0.0004446433322595718,0.00022130166717554845,0.2227574653002347,0.16601595707307135,0.0,1.3557710634210716,0.2668807210407281,0.006191991988889443,0.7471252574802214,0.15264240929097325,0.9983927187566779
2.2600000000000002,0.0008466989277490275,0.3909673052125195,0.7388392605751626,0.0004405014430827985,0.000219952561676086,0.22135857720309957,0.1658565907509591,0.0,1.3558493644014389,0.2664368503985432,0.006105506776001616,0.7470636940032853,0.15244116982295436,0.9983945179035117
2.27,0.000842280091368137,0.39078868859134447,0.7423905568155991,0.00043641933563240724,0.00021861664644704697,0.21996900697681498,0.16569741323183737,0.0,1.3559276699033749,0.26599327566102204,0.006020162479605641,0.7470020831606722,0.15223787375770237,0.9983961283269791
2.2800000000000002,0.0008379155669059113,0.39061039263261876,0.7459338922921072,0.0004323943996350824,0.00021729345632019424,0.21858869353008606,0.16553842424881948,0.0,1.3560059799271407,0.26555000158001885,0.005935945866787886,0.7469404201380366,0.15203255093339219,0.9983975636683258
2.29,0.0008336040876074964,0.3904324179549067,0.7494692968424511,0.00042842423236673404,0.00021598255780500106,0.21721757600032818,0.16537962353709218,0.0,1.3560842944729974,0.26510703283821563,0.005852843807222126,0.7468787001884907,0.15182523084958846,0.9983988359035456
2.3000000000000003,0.000829344379262339,0.3902547651825341,0.7529968000389459,0.0004245063243711386,0.00021468349886848945,0.21585559406416524,0.16522101083294943,0.0,1.356162613541206,0.2646643740514214,0.005770843275974332,0.7468169186311172,0.15161594272886267,0.9983999557333374
2.31,0.0008251354381979589,0.3900774346681315,0.7565164336643849,0.00042063994571753753,0.0002133961143422861,0.2145026860318964,0.16506258587854458,0.0,1.3562409371320274,0.2642220297713236,0.005689931351794552,0.7467550708442335,0.1514047152358017,0.9984009329676479
2.32,0.0008209778108326121,0.38990042521519175,0.7600282425119497,0.0004168342898946987,0.0002121218644105005,0.21315878062514765,0.16490434844249488,0.0,1.3563192652457232,0.26378000449487793,0.005610095206870252,0.7466931522386385,0.151191575228891,0.9984017776814385
2.33,0.000816870196142864,0.3897237374698313,0.7635322484891164,0.00041308057481690054,0.00021085940679236846,0.21182382508168623,0.1647462982475913,0.0,1.356397597882554,0.26333830265192515,0.005531322155023049,0.7466311583303334,0.15097655198074952,0.9984024987299045
2.34,0.0008128114516592486,0.3895473719195098,0.7670284810565969,0.00040937656083880566,0.00020960834883816716,0.21049776047275623,0.1645884350354701,0.0,1.3564759350427813,0.26289692861074665,0.005453599605171118,0.7465690846816903,0.15075967358035103,0.9984031043382678
2.35,0.0008088008556913689,0.3893713286304362,0.7705169750345632,0.00040572441132537306,0.00020836894708628904,0.20918052385375205,0.16443075856032965,0.0,1.3565542767266658,0.2624558866787005,0.005376915066064241,0.7465069269056641,0.15054096722509783,0.9984036021859846
2.36,0.0008048374490442825,0.389195607904268,0.7739977595982713,0.000402121712042764,0.00020714080971082944,0.20787205731234468,0.16427326856545305,0.0,1.3566326229344692,0.26201518110003114,0.005301256168739809,0.7464446806872966,0.15032046046308697,0.998403999373853
2.37,0.0008009203357533647,0.3890202099785134,0.7774708649747799,0.0003985670228881391,0.00020592368778323954,0.2065723023390653,0.1641159647977155,0.0,1.356710973666452,0.26157481606283045,0.0052266106440386866,0.7463823417649011,0.15009818046046042,0.9984043025370548
2.38,0.0007970487170108127,0.38884513499263923,0.7809363230284282,0.0003950603808907726,0.00020471753159488954,0.205281199350145,0.16395884700890953,0.0,1.356789328922876,0.2611347956950695,0.005152966329971219,0.7463199059329529,0.1498741539302652,0.9984045178446032
2.39,0.0007932217896065071,0.3886703830892698,0.7843941645532122,0.00039160101578409934,0.00020352218484285468,0.20399868998287532,0.16380191494975158,0.0,1.3568676887040019,0.2606951240651105,0.005080311176270453,0.7462573690464609,0.14964840742901767,0.9984046510247182
2.4,0.0007894387599142779,0.3884959544003262,0.787844419795465,0.00038818779172506275,0.00020233744764703733,0.20272471664589195,0.16364516837103052,0.0,1.3569460530100912,0.26025580518273145,0.005008633242652467,0.7461947270190167,0.14942096730033846,0.9984047074021778
2.41,0.0007856988598402049,0.38832184903121963,0.7912871191199851,0.00038481978099919213,0.00020116314855394383,0.20145922193802168,0.16348860702507878,0.0,1.3570244218414054,0.25981684299996194,0.004937920697154569,0.7461319758207701,0.14919185960933398,0.9984046919309626
2.42,0.0007820013458734664,0.3881480670618489,0.794722293033661,0.00038149628646398583,0.0001999991452835905,0.20020214861996694,0.16333223066580058,0.0,1.357102795198205,0.2593782414121239,0.004868161815084691,0.7460691114773705,0.14896111014635893,0.9984046092231945
2.43,0.0007783454869677465,0.3879746085543658,0.7981499720786275,0.0003782165761477544,0.00019884529145919078,0.19895343951054975,0.1631760390463969,0.0,1.3571811730807535,0.2589400042824448,0.004799344905548324,0.7460061300453882,0.14872874462260902,0.9984044635951013
2.44,0.000774730539845034,0.3878014735445944,0.8015701883003402,0.000374979814897824,0.0001977014291553546,0.19771303474923554,0.16302003190717804,0.0,1.3572595554893285,0.25850213562466945,0.004731457751719679,0.7459430274257152,0.14849478990536982,0.9984042592569232
2.45,0.0007711558707926973,0.38762866202459834,0.8049829707013405,0.0003717853156704066,0.00019656742881912263,0.19648088043888043,0.16286420901399848,0.0,1.3573379424241816,0.2580646390187651,0.004664489399801018,0.7458797999602939,0.14825927007385747,0.998403999749466
2.46,0.0007676209060200822,0.3874561740074387,0.808388344472597,0.00036863246837009366,0.0001954431713217076,0.1952569297842759,0.16270857016305681,0.0,1.3574163338855323,0.2576275175545278,0.004598430352727161,0.745816444490684,0.14802220600160243,0.9984036879964725
2.47,0.0007641246753435142,0.3872840095261752,0.8117863513516232,0.00036552021155592386,0.00019432844708059896,0.19404110536343774,0.16255311501563224,0.0,1.3574947298737472,0.2571907762993041,0.00453326493704885,0.7457529558339928,0.14778363214536988,0.9984033284934536
2.48,0.0007606670055631646,0.3871121685289192,0.8151770012792942,0.0003624483719023412,0.0001932232251239425,0.1928333891078678,0.16239784349214464,0.0,1.357573130388914,0.2567544163904269,0.004468989549386497,0.7456893328241619,0.14754355640215253,0.998402922021115
2.49,0.0007572470863953852,0.38694065096357816,0.8185603325217965,0.00035941608319681065,0.00019212733879544789,0.1916337105594695,0.1622427552834936,0.0,1.3576515354313696,0.2563184423733515,0.00440559000459206,0.7456255708079973,0.14730200992308054,0.9984024722729874
2.5,0.0007538641498867574,0.3867694568054982,0.8219363802779498,0.00035642251730438315,0.00019104062732414395,0.19044200476528553,0.16208785010492008,0.0,1.3577299450014235,0.25588285845555603,0.004343053205047044,0.7455616654793652,0.14705902148083314,0.9984019827549802
2.5100000000000002,0.0007505174827647506,0.38659858605717673,0.8253051756163703,0.00035346688695601675,0.0001899629333859181,0.18925821454346187,0.16193312770356494,0.0,1.3578083590993533,0.255447668278472,0.004281367686551006,0.7454976131073157,0.14681461629030615,0.9984014561716144
2.52,0.0007472064601092238,0.386428038764982,0.8286667429321639,0.0003505484709130643,0.00018889410522602995,0.18808229526855316,0.16177858787811245,0.0,1.357886777725383,0.25501287456892363,0.004220524624150891,0.7454334108902704,0.14656881381779335,0.9984008939325426
2.5300000000000002,0.0007439303965664949,0.3862578149452743,0.8320211111851559,0.00034766650277171017,0.0001878339872802566,0.18691419372645857,0.16162423039199086,0.0,1.357965200879773,0.25457848067933186,0.004160513387633315,0.7453690553909551,0.14632163746166527,0.9984002983331147
2.54,0.0007406886771500194,0.3860879145411048,0.835368309458431,0.0003448202871013438,0.00018678244123351484,0.18575385681416337,0.16147005500874864,0.0,1.3580436285627848,0.25414448992228045,0.004101323416506174,0.7453045432109191,0.1460731104586228,0.9983996715223715
2.5500000000000003,0.0007374809876233972,0.3859183371921712,0.8387083668609794,0.0003420094301185185,0.00018573940131356734,0.1846012328143185,0.16131606149621755,0.0,1.3581220607746802,0.2537109053766637,0.004042944635455463,0.7452398711822422,0.14582325494757292,0.9983990149425122
2.56,0.0007343068743125905,0.38574908267881597,0.8420413124897805,0.0003392333981862619,0.0001847047681149325,0.18345626936713486,0.1611622496202435,0.0,1.3582004975157205,0.253277730229722,0.003985366744222694,0.7451750360301227,0.14557209357639592,0.9983983303634507
2.57,0.0007311643587841378,0.3855801497136796,0.8453672867729832,0.0003364903101788182,0.00018367821445467816,0.18231871618174894,0.1610086182569386,0.0,1.3582789387871717,0.25284497937817285,0.003928541007625348,0.7451100224268364,0.1453197334763318,0.9983976252505462
2.58,0.0007280572216691263,0.38541154091050045,0.8486860149572106,0.0003337836214851276,0.0001826603303633497,0.18118906214147487,0.160855169603041,0.0,1.3583573845865553,0.2524126238360455,0.0038725624543223753,0.745044860204304,0.14506596576302738,0.9983968853715867
2.59,0.0007249817536987203,0.3852432535806891,0.8519977717859321,0.0003311100544906786,0.00018165056538178801,0.18006681902847743,0.16070190146362331,0.0,1.3584358349163508,0.2519806924619495,0.0038173363145396267,0.7449795196558912,0.14481099874331088,0.9983961246630694
2.6,0.0007219379487441869,0.38507528772550836,0.8553025574710502,0.00032846962108800195,0.00018064892156450404,0.17895198648322694,0.1605488138371125,0.0,1.3585142897765605,0.25154918527444875,0.003762862523716753,0.7449140007623332,0.144554832557801,0.9983953431286302
2.61,0.0007189254800794614,0.3849076434122706,0.8586003833091953,0.00032586295527438987,0.0001796555084385977,0.1778445453390041,0.1603959066396519,0.0,1.3585927491672838,0.2511181032632014,0.0037091376401066386,0.7448483024966184,0.14429747470295487,0.9983945409620929
2.62,0.0007159436566927427,0.38474032082173554,0.8618912691294979,0.00032328899787015166,0.00017867009425074338,0.1767444591588693,0.16024317969848328,0.0,1.3586712130887184,0.25068744851233404,0.0036561545913102365,0.7447824227067151,0.1440389409835109,0.9983937188592541
2.63,0.0007129917069029455,0.3845733200651297,0.8651752400845801,0.0003207456945252834,0.00017769225801387529,0.17565168104061787,0.16009063278730273,0.0,1.3587496815411193,0.25025722377491744,0.003603904100594496,0.7447163585534077,0.14377925222583715,0.9983928778566077
2.64,0.0007100692032426164,0.38440664090996607,0.868452323047752,0.00031823225838377444,0.00017672185080628184,0.17456616321746365,0.15993826568351993,0.0,1.3588281545247416,0.24982743175320432,0.003552377004393699,0.7446501072454652,0.14351842875417736,0.9983920189084471
2.65,0.0007071758645934228,0.384240283072932,0.8717225415278996,0.0003157485732685493,0.00017575885717315755,0.17348786484463372,0.1597860781992396,0.0,1.3589066320398036,0.24939807468467307,0.003501565626391508,0.7445836664675367,0.1432564875079733,0.9983911427279383
2.66,0.0007043111989495013,0.38407424620259595,0.8749859302065031,0.0003132939891192184,0.00017480315829622304,0.17241672487802975,0.15963407005156263,0.0,1.3589851140866311,0.24896915597612254,0.003451458357456073,0.7445170326979772,0.1429934541804291,0.9983902504692803
2.67,0.0007014747396305599,0.38390852999886216,0.8782425205354233,0.0003108680004507344,0.00017385465834314777,0.17135268811566415,0.1594822409843056,0.0,1.3590636006655206,0.24854067867663998,0.0034020447551882296,0.7444502027827571,0.1427293518960852,0.9983893431215405
2.68,0.0006986660860512727,0.3837431342785294,0.8814923363333859,0.00030847068457898327,0.00017291335943374754,0.17029571357853737,0.15933059080669626,0.0,1.3591420917766972,0.2481126449155181,0.003353317312362851,0.7443831745102769,0.1424641973037958,0.9983884211939476
2.69,0.0006958848072420494,0.38357805880465917,0.8847354049281158,0.0003061018509026567,0.00017197921865863062,0.16924575374925444,0.15917911929789239,0.0,1.3592205874204188,0.24768505724488493,0.0033052671724371516,0.7443159452356961,0.14219801002932822,0.9983874854163148
2.7,0.0006931305188830015,0.38341330328387785,0.8879717539614258,0.0003037613594667107,0.00017105220189417598,0.168202760852806,0.1590278262348857,0.0,1.3592990875969473,0.24725791819141968,0.0032578854935435423,0.7442485123376305,0.1419308096891624,0.9983865364605481
2.71,0.0006904029200635733,0.38324886733907215,0.8912014109322545,0.00030144920543712095,0.00017013229818210005,0.16716668792572484,0.15887671139676693,0.0,1.359377592306544,0.2468312301592326,0.0032111637142040505,0.744180873315923,0.14166261531960436,0.998385574860325
2.72,0.0006877016591968899,0.3830847506440058,0.8944244034261128,0.0002991653017644481,0.0001692194824678863,0.16613748751181967,0.15872577456135156,0.0,1.3594561015494713,0.24640499562687482,0.003165093102650575,0.7441130255967908,0.14139344630934655,0.9983846012332819
2.73,0.0006850263899518684,0.38292095286701233,0.8976407581985607,0.00029690914281934005,0.000168313654030396,0.1651151133980964,0.1585750155070752,0.0,1.35953461532599,0.24597921696871422,0.003119665170144697,0.7440449667105065,0.1411233216400354,0.9983836161065381
2.74,0.0006823767703785253,0.3827574736719233,0.9008505014447404,0.00029467994241912023,0.0001674146614201984,0.16409952021704718,0.15842443401281206,0.0,1.3596131336363624,0.24555389648771422,0.0030748715944580968,0.7439766942586468,0.14085226001331724,0.9983826199448556
2.75,0.0006797524529841747,0.3825943127282112,0.9040536597922721,0.0002924771214625143,0.00016652239134547057,0.16309066192736363,0.15827402985701977,0.0,1.3596916564808497,0.24512903654585289,0.0030307039158549392,0.7439082057839018,0.14058028036590384,0.9983816132645521
2.7600000000000002,0.0006771529954868728,0.3824314697998685,0.9072502574332081,0.0002902983853689141,0.00016563645793376045,0.1620884950389026,0.15812380281595229,0.0,1.3597701838597145,0.24470463940073706,0.0029871539237954544,0.7438394989355611,0.14030740141742176,0.9983805964917878
2.77,0.0006745779297144701,0.38226894467682204,0.9104403184881368,0.0002881415755748474,0.00016475650196504582,0.16109297643007914,0.15797375266716,0.0,1.3598487157732178,0.24428070724658268,0.002944213557476667,0.7437705714255176,0.14003364156722067,0.9983795700039856
2.7800000000000002,0.0006720269015928218,0.3821067370356642,0.9136238721756716,0.0002860088235745972,0.00016388286415207104,0.1601040587456162,0.1578238791979171,0.0,1.359927252221622,0.2438572422691862,0.002901874770176943,0.7437014209662159,0.1397590184893529,0.9983785341941169
2.79,0.0006694996072705774,0.38194484650272653,0.9168009467015742,0.000283901485029027,0.00016301573820236165,0.15912169573419307,0.1576741821942657,0.0,1.3600057932051883,0.24343424661418187,0.0028601296129568644,0.7436320453113869,0.1394835498136694,0.9983774894260634
2.8000000000000003,0.0006669957397909547,0.3817832726667517,0.9199715705626558,0.00028181989735183823,0.0001621551489795518,0.15814583978280547,0.1575246614274937,0.0,1.3600843387241945,0.24301172251803488,0.002818969753183646,0.7435624421195929,0.13920725422555688,0.9983764360597351
2.81,0.0006645150254286673,0.3816220152338589,0.9231357638308323,0.0002797623602075052,0.00016130081588885256,0.15717645556375437,0.15737531671311586,0.0,1.3601628887788602,0.2425896717092488,0.0027783887038589717,0.7434926095826294,0.13893014659891767,0.9983753743536526
2.82,0.000662057066332728,0.3814610737667197,0.9262935569404761,0.00027772720768195835,0.0001604524765244225,0.15621349049103875,0.1572261477819448,0.0,1.3602414433695076,0.2421680967016143,0.002738376991049017,0.7434225450676584,0.13865224853404953,0.9983743046747092
2.83,0.0006596216150940375,0.3813004479793533,0.9294449708314172,0.00027571478632383486,0.00015961017353500052,0.15525690989174384,0.15707715446570886,0.0,1.3603200024963435,0.24174699905877498,0.00269892866165768,0.7433522469320747,0.138373573427691,0.9983732272384195
2.84,0.0006572082822005425,0.3811401374272283,0.9325900375586275,0.0002737251550435188,0.00015877388463015306,0.15430666029779688,0.15692833650065371,0.0,1.3603985661596902,0.2413263811934422,0.0026600344858686443,0.743281712640288,0.13809414216223756,0.9983721423665773
2.85,0.0006548169183209634,0.38098014188024115,0.9357287713215271,0.0002717581346505018,0.00015794357566677872,0.15336271802504206,0.15677969376702308,0.0,1.3604771343596946,0.24090624414950637,0.002621690394208368,0.7432109410923755,0.1378139640087219,0.9983710501819412
2.86,0.000652447162635697,0.3808204608664501,0.9388612035625314,0.0002698134454519892,0.00015711918007995396,0.15242503052393702,0.15663122600151688,0.0,1.3605557070966794,0.24048659027454442,0.002583887319456764,0.7431399298181124,0.13753305957174697,0.9983699509783994
2.87,0.0006500986667191049,0.3806610939471582,0.9419873640579097,0.0002678908466764225,0.00015630063658334388,0.15149354800709364,0.1564829329551689,0.0,1.360634284370949,0.24006742179917528,0.002546616663251341,0.7430686764710216,0.13725144837998274,0.9983688450388187
2.88,0.0006477711030440757,0.38050204078661565,0.9451072771706245,0.00026598990282367016,0.0001554878548516358,0.15056822976618425,0.15633481441932334,0.0,1.3607128661827605,0.23964874047964063,0.002509871486052176,0.7429971791966169,0.13696914633974128,0.9983677325520931
2.89,0.0006454641519154625,0.38034330108765346,0.9482209652349394,0.0002641101054168012,0.00015468073367682204,0.14964903849536437,0.15618687020043107,0.0,1.3607914525323535,0.23923054789440354,0.002473645469982394,0.7429254363247916,0.13668616799981365,0.9983666136718993
2.9,0.0006431774836746641,0.38018487450402205,0.9513284531659327,0.00026225103881650906,0.00015387918569534362,0.14873593256031156,0.15603910008572497,0.0,1.3608700434199894,0.23881284584808854,0.002437931506314858,0.74285344595088,0.13640252963596466,0.9983654885967157
2.91,0.0006409108389123951,0.3800267606200781,0.9544297655269118,0.00026041219588648603,0.00015308312393208566,0.14782887118711818,0.15589150386355732,0.0,1.3609486388459309,0.23839563605550163,0.002402722711889411,0.7427812062595374,0.13611824708681952,0.9983643574945692
2.92,0.0006386640226692629,0.37986895895651335,0.9575249265584521,0.0002585929855469497,0.0001522924617683098,0.14692781439126038,0.1557440813233074,0.0,1.3610272388104392,0.23797892014904534,0.0023680124104912344,0.7427087155173652,0.13583333578995188,0.9983632205055483
2.93,0.000636436786746185,0.3797114690866108,0.9606139607677261,0.0002567928860607395,0.00015150711229088812,0.1460327215361333,0.15559683225350615,0.0,1.3611058433137768,0.23756269982919262,0.0023337937549555636,0.7426359719232719,0.13554781151422937,0.9983620777928204
2.94,0.000634228547437715,0.3795542895654994,0.9636969416967662,0.000255010812379791,0.0001507269314921516,0.14514347211754014,0.15544975602251782,0.0,1.3611844523567327,0.23714697995062045,0.0023000468028781906,0.7425629703169586,0.13526172030704992,0.998360929779979
2.95,0.0006320402211347666,0.37939742262438797,0.9667737552276733,0.00025324847984242076,0.00014995215052849013,0.1442602532212365,0.15530285361066867,0.0,1.3612630659380824,0.2367317529637779,0.002266802539510521,0.7424897187219782,0.13497499063107124,0.9983597758053588
2.96,0.000629870699150851,0.379240865361011,0.9698445467360575,0.00025150387789878365,0.00014918251741063092,0.1433828270414392,0.15515612377018317,0.0,1.3613416840593866,0.23631702839571622,0.0022340217127242456,0.7424162070061021,0.1346877131550637,0.9983586166877898
2.97,0.0006277200135070056,0.37908461766187973,0.9729093208138844,0.0002497784211402082,0.00014841827220834572,0.14251118759176948,0.15500956647910316,0.0,1.3614203067206767,0.2359028064023054,0.002201703617357892,0.7423424349983359,0.13439988930101224,0.9983574524370824
2.98,0.0006255880164104949,0.3789286792691522,0.9759680951193636,0.00024807491252015204,0.0001476598265044022,0.14164530894168023,0.1548631816190219,0.0,1.361498933922112,0.235489087808364,0.002169844627617722,0.7422684018062634,0.13411152714630206,0.9983562831060607
2.99,0.0006234740136643606,0.37877305022033103,0.9790208886943059,0.0002463899662636136,0.00014690643898318046,0.1407851563412237,0.15471696898119036,0.0,1.3615775656639482,0.23507587404192584,0.002138438655059343,0.7421941059068244,0.13382264158184565,0.9983551087892866
3.0,0.0006213777764249056,0.3786177301540262,0.9820677212980535,0.000244722388255402,0.0001461579097287556,0.13993069689349386,0.15457092838178502,0.0,1.361656201946416,0.23466316636224088,0.0021074802846753732,0.7421195459519242,0.1335332454167461,0.9983539295727196
3.0100000000000002,0.000619299137030435,0.37846271854508456,0.9851086174171801,0.00024307184385429414,0.00014541421264525474,0.13908189113290675,0.15442505960743644,0.0,1.3617348427697862,0.2342509662202498,0.0020769632258377715,0.7420447203842191,0.13324335335163243,0.9983527455546849
3.02,0.0006172378511358976,0.37830801483991083,0.9881436045704083,0.00024143739197104923,0.00014467521071324547,0.13823869407942097,0.15427936241118462,0.0,1.3618134881343704,0.23383927529772394,0.0020468802086389465,0.7419696274004697,0.13295298247279028,0.9983515568491793
3.0300000000000002,0.0006151937481300487,0.37815361858328445,0.9911727056382775,0.0002398196454490084,0.00014394102064702591,0.13740106983574357,0.15413383660299745,0.0,1.3618921380404139,0.23342809482625637,0.0020172257533043942,0.7418942656707227,0.1326621455323195,0.9983503635326414
3.04,0.0006131666485526821,0.3779995293087518,0.9941959440363765,0.0002382190302992434,0.00014321172851948692,0.13656898144866675,0.153988481986187,0.0,1.36197079248817,0.23301742609016696,0.0019879941706863295,0.7418186338096132,0.13237085579002722,0.9983491656859184
