t,VPF1,PPR1
6.19,0.012758902850647093,0.40146517280433736
6.2,0.0127586018515656,0.4014389469053574
6.21,0.012758300942111295,0.40141275503031304
6.22,0.012758000124708426,0.401386597156044
6.23,0.012757699401759158,0.40136047325923546
6.24,0.012757398775643665,0.4013343833164185
6.25,0.012757098248720207,0.40130832730397137
6.26,0.01275679782332523,0.4012823051981196
6.2700000000000005,0.012756497501773437,0.40125631697493747
6.28,0.012756197286357894,0.4012303626103482
6.29,0.012755897179350106,0.40120444208012523
6.3,0.012755597183000105,0.40117855535989255
6.3100000000000005,0.012755297299536537,0.40115270242512574
6.32,0.012754997531166753,0.40112688325115275
6.33,0.012754697880076899,0.4011010978131545
6.34,0.012754398348431992,0.4010753460861658
6.3500000000000005,0.012754098938376018,0.40104962804507605
6.36,0.012753799652032015,0.4010239436646301
6.37,0.012753500491502161,0.400998292919429
6.38,0.012753201458867859,0.40097267578393064
6.390000000000001,0.012752902556189832,0.4009470922324507
6.4,0.012752603785508201,0.4009215422391633
6.41,0.012752305148842574,0.40089602577810196
6.42,0.012752006648192142,0.40087054282316015
6.43,0.012751708285535754,0.4008450933480921
6.44,0.012751410062832013,0.4008196773265138
6.45,0.012751111982019362,0.4007942947319035
6.46,0.012750814045016167,0.4007689455376026
6.47,0.012750516253720808,0.4007436297168165
6.48,0.01275021861001177,0.4007183472426152
6.49,0.012749921115755953,0.40069309808802034
6.5,0.012749623773048165,0.40066788222851213
6.51,0.012749326583851105,0.4006426996382603
6.5200000000000005,0.012749029549995475,0.4006175502901254
6.53,0.012748732673293572,0.4005924341568476
6.54,0.012748435955539386,0.4005673512110475
6.55,0.012748139398508704,0.4005423014252272
6.5600000000000005,0.01274784300395921,0.40051728477177134
6.57,0.01274754677363059,0.4004923012229477
6.58,0.012747250709244632,0.4004673507509085
6.59,0.012746954812505325,0.400442433327691
6.6000000000000005,0.012746659085098967,0.40041754892521864
6.61,0.012746363528694266,0.4003926975153018
6.62,0.012746068144942434,0.400367879069639
6.63,0.012745772935477302,0.4003430935598175
6.640000000000001,0.012745477901915409,0.40031834095731444
6.65,0.012745183045856114,0.4002936212334977
6.66,0.01274488836888169,0.40026893435962685
6.67,0.012744593872557435,0.40024428030685405
6.68,0.012744299558431763,0.40021965904622503
6.69,0.012744005428036314,0.4001950705486799
6.7,0.012743711482886055,0.40017051478505433
6.71,0.01274341772447938,0.40014599172608
6.72,0.012743124154298208,0.4001215013423862
6.73,0.012742830773808096,0.4000970436045001
6.74,0.01274253758445833,0.4000726184828481
6.75,0.012742244587682035,0.40004822594775663
6.76,0.01274195178489627,0.40002386596945305
6.7700000000000005,0.012741659177502133,0.3999995385180666
6.78,0.012741366766884867,0.3999752435636293
6.79,0.012741074554413954,0.399950981076077
6.8,0.012740782541443223,0.3999267510252502
6.8100000000000005,0.012740490729310949,0.39990255338089487
6.82,0.012740199119339957,0.3998783881126637
6.83,0.012739907712837723,0.3998542551901166
6.84,0.012739616511096473,0.39983015458272203
6.8500000000000005,0.012739325515393295,0.3998060862598577
6.86,0.012739034726990223,0.39978205019081153
6.87,0.01273874414713436,0.39975804634478274
6.88,0.012738453777057963,0.3997340746908824
6.890000000000001,0.012738163617978556,0.3997101351981348
6.9,0.012737873671099022,0.399686227835478
6.91,0.012737583937607717,0.3996623525717652
6.92,0.01273729441867856,0.3996385093757651
6.93,0.012737005115471144,0.3996146982161633
6.94,0.012736716029130834,0.399590919061563
6.95,0.012736427160788865,0.39956717188048607
6.96,0.012736138511635617,0.39954345664215246
6.97,0.012735850083169012,0.3995197733191243
6.98,0.012735561876571863,0.3994961218806782
6.99,0.012735273892961977,0.3994725022954671
7.0,0.012734986133444972,0.3994489145320825
7.01,0.012734698599114398,0.39942535855905525
7.0200000000000005,0.012734411291051849,0.39940183434485704
7.03,0.0127341242103271,0.39937834185790116
7.04,0.012733837357998217,0.399354881066544
7.05,0.012733550735111687,0.3993314519390858
7.0600000000000005,0.012733264342702525,0.3993080544437724
7.07,0.012732978181794419,0.39928468854879545
7.08,0.012732692253399826,0.3992613542222946
7.09,0.012732406558520114,0.3992380514323577
7.1000000000000005,0.012732121098145673,0.39921478014702266
7.11,0.012731835873256037,0.39919154033427806
7.12,0.012731550884820012,0.3991683319620647
7.13,0.012731266133795785,0.39914515499827635
7.140000000000001,0.012730981621131064,0.39912200941076126
7.15,0.012730697347763182,0.39909889516732294
7.16,0.01273041331461923,0.3990758122357216
7.17,0.01273012952261617,0.39905276058367517
7.18,0.012729845972660966,0.3990297401788603
7.19,0.012729562665650696,0.3990067509889138
7.2,0.012729279602472682,0.39898379298143344
7.21,0.012728996784004609,0.3989608661239794
7.22,0.012728714211114638,0.3989379703840751
7.23,0.012728431884661544,0.3989151057292086
7.24,0.012728149805494821,0.39889227212683354
7.25,0.012727867974454816,0.39886946954437047
7.26,0.012727586392372843,0.3988466979492079
7.2700000000000005,0.012727305060071312,0.39882395730870324
7.28,0.012727023978363838,0.39880124759018426
7.29,0.01272674314805538,0.39877856876095
7.3,0.012726462569942342,0.3987559207882722
7.3100000000000005,0.012726182244812716,0.39873330363939596
7.32,0.012725902173446187,0.3987107172815412
7.33,0.012725622356614263,0.3986881616819039
7.34,0.012725342795080394,0.3986656368076569
7.3500000000000005,0.012725063489600095,0.3986431426259513
7.36,0.012724784440921065,0.39862067910391746
7.37,0.01272450564978331,0.3985982462086663
7.38,0.012724227116919265,0.3985758439072902
7.390000000000001,0.012723948843053919,0.3985534721668642
7.4,0.012723670828904928,0.3985311309544475
7.41,0.012723393075182743,0.3985088202370839
7.42,0.01272311558259073,0.39848653998180367
7.43,0.012722838351621742,0.39846429015361967
7.44,0.012722561382605356,0.3984420707159928
7.45,0.012722284676175828,0.39841988163543995
7.46,0.01272200823296412,0.3983977228785012
7.47,0.01272173205359319,0.39837559441169357
7.48,0.012721456138678098,0.39835349620151156
7.49,0.012721180488826101,0.3983314282144286
7.5,0.012720905104636764,0.39830939041689756
7.51,0.012720629986702045,0.3982873827753519
7.5200000000000005,0.01272035513560641,0.3982654052562066
7.53,0.012720080551926928,0.39824345782585885
7.54,0.012719806236233366,0.3982215404506894
7.55,0.012719532189088303,0.39819965309706307
7.5600000000000005,0.012719258411047218,0.39817779573133
7.57,0.012718984902658596,0.3981559683198263
7.58,0.012718711664464033,0.39813417082887526
7.59,0.012718438696998326,0.3981124032247881
7.6000000000000005,0.012718166000789585,0.39809066547386496
7.61,0.012717893576359322,0.39806895754239574
7.62,0.012717621424222567,0.39804727939666124
7.63,0.01271734954488795,0.3980256310029339
7.640000000000001,0.01271707793885782,0.3980040123274788
7.65,0.01271680660662833,0.39798242333655454
7.66,0.01271653554868955,0.3979608639964143
7.67,0.012716264765525558,0.3979393342733066
7.68,0.01271599425761455,0.39791783413347637
7.69,0.012715724025428934,0.39789636354316577
7.7,0.012715454069435429,0.39787492246861533
7.71,0.012715184390095172,0.3978535108760645
7.72,0.01271491498786382,0.397832128731753
7.73,0.012714645863191635,0.3978107760019215
7.74,0.01271437701652361,0.3977894526528125
7.75,0.012714108448299543,0.3977681586506716
7.76,0.012713840158954161,0.39774689396174806
7.7700000000000005,0.012713572148917206,0.39772565855229586
7.78,0.012713304418613536,0.3977044523885746
7.79,0.012713036968463234,0.3976832754368507
7.8,0.012712769798881704,0.3976621276633979
7.8100000000000005,0.012712502910279772,0.39764100903449845
7.82,0.012712236303063784,0.39761991951644404
7.83,0.01271196997763571,0.39759885907553655
7.84,0.012711703934393246,0.39757782767808925
7.8500000000000005,0.01271143817372991,0.3975568252904276
7.86,0.012711172696035146,0.39753585187889
7.87,0.012710907501694424,0.3975149074098291
7.88,0.012710642591089342,0.39749399184961237
7.890000000000001,0.012710377964583054,0.39747310516447676
7.9,0.012710113622018303,0.39745224731551754
7.91,0.012709849563452677,0.3974314182660279
7.92,0.012709585789187999,0.39741061798179295
7.930000000000001,0.012709322299520496,0.397389846428595
7.94,0.012709059094740864,0.3973691035722144
7.95,0.01270879617513435,0.3973483893784302
7.96,0.012708533540980805,0.39732770381302074
7.97,0.012708271192554767,0.39730704684176416
7.98,0.012708009130125528,0.3972864184304392
7.99,0.012707747353957197,0.39726581854482573
8.0,0.012707485864308778,0.39724524715070525
8.01,0.012707224661434237,0.39722470421386186
8.02,0.012706963745582571,0.3972041897000824
8.03,0.012706703116997876,0.39718370357515764
8.040000000000001,0.012706442775919426,0.3971632458048824
8.05,0.012706182722581727,0.3971428163550563
8.06,0.012705922957214602,0.3971224151914848
8.07,0.012705663480043256,0.39710204227997903
8.08,0.01270540429128834,0.3970816975863572
8.09,0.012705145391166026,0.3970613810764448
8.1,0.01270488677988808,0.3970410927160752
8.11,0.012704628457661923,0.39702083247109055
8.120000000000001,0.012704370424690711,0.3970006003073421
8.13,0.012704112681173397,0.396980396190691
8.14,0.012703855227304802,0.39696022008700893
8.15,0.01270359806327569,0.3969400719621786
8.16,0.012703341189272832,0.3969199517820945
8.17,0.012703084605479078,0.3968998595126635
8.18,0.012702828312073427,0.39687979511980526
8.19,0.0127025723092311,0.3968597585694533
8.2,0.012702316597123599,0.3968397498275552
8.21,0.012702061175918792,0.39681976886007336
8.22,0.012701806045780972,0.3967998156329857
8.23,0.01270155120687093,0.3967798901122863
8.24,0.012701296659346027,0.3967599922639858
8.25,0.012701042403360256,0.39674012205411224
8.26,0.012700788439064322,0.3967202794487117
8.27,0.012700534766605709,0.39670046441384865
8.28,0.012700281386128746,0.396680676915607
8.290000000000001,0.012700028297774677,0.39666091692009026
8.3,0.012699775501681734,0.39664118439342255
8.31,0.01269952299798521,0.396621479301749
8.32,0.012699270786817518,0.3966018016112364
8.33,0.01269901886830827,0.39658215128807395
8.34,0.012698767242584346,0.3965625282984737
8.35,0.012698515909769961,0.3965429326086713
8.36,0.01269826486992608,0.39652336418433104
8.370000000000001,0.012698014122822721,0.3965038229883101
8.38,0.012697763668490496,0.3964843089860739
8.39,0.01269751350700648,0.39646482214359346
8.4,0.01269726363844418,0.3964453624268542
8.41,0.01269701406287357,0.3964259298018562
8.42,0.012696764780361164,0.3964065242346149
8.43,0.012696515790970054,0.3963871456911613
8.44,0.012696267094759964,0.39636779413754253
8.45,0.012696018691787317,0.39634846953982233
8.46,0.012695770582105262,0.39632917186408145
8.47,0.01269552276576375,0.39630990107641806
8.48,0.012695275242809573,0.3962906571429483
8.49,0.012695028013286421,0.39627144002980674
8.5,0.012694781077234938,0.3962522497031467
8.51,0.012694534434692761,0.3962330861291408
8.52,0.012694288085694592,0.39621394927398146
8.53,0.012694042030272232,0.3961948391038812
8.540000000000001,0.01269379626845465,0.3961757555850733
8.55,0.012693550800268018,0.396156698683812
8.56,0.012693305625735781,0.39613766836637315
8.57,0.012693060744878694,0.39611866459905465
8.58,0.012692816157714889,0.39609968734817674
8.59,0.012692571864259913,0.3960807365800827
8.6,0.01269232786452679,0.396061812261139
8.61,0.012692084158526075,0.39604291435773614
8.620000000000001,0.012691840746265896,0.39602404283628867
8.63,0.012691597627752014,0.39600519766323594
8.64,0.01269135480298788,0.3959863788050425
8.65,0.012691112271974676,0.3959675862281985
8.66,0.012690870034711374,0.3959488198992201
8.67,0.012690628091194792,0.39593007978465006
8.68,0.012690386441419635,0.3959113658510581
8.69,0.01269014508537856,0.3958926780650413
8.700000000000001,0.012689904023062224,0.3958740163932248
8.71,0.012689663254459329,0.3958553808022618
8.72,0.012689422779556689,0.39583677125883454
8.73,0.012689182598339267,0.3958181877296543
8.74,0.012688942710790243,0.39579963018146236
8.75,0.01268870311689105,0.3957810985810297
8.76,0.01268846381662144,0.39576259289515825
8.77,0.01268822480995953,0.39574411309068086
8.78,0.012687986096881857,0.39572565913446184
8.790000000000001,0.012687747677363427,0.39570723099339755
8.8,0.012687509551377771,0.3956888286344167
8.81,0.012687271718896996,0.3956704520244808
8.82,0.012687034179891837,0.39565210113058485
8.83,0.012686796993831085,0.3956337763974397
8.84,0.012686560034836165,0.3956154767806097
8.85,0.012686323369255502,0.3955972027803764
8.86,0.012686086996983214,0.3955789543632296
8.870000000000001,0.012685850917912616,0.39556073149569504
8.88,0.01268561513193623,0.39554253414433427
8.89,0.012685379638945777,0.3955243622757446
8.9,0.012685144438832186,0.3955062158565592
8.91,0.012684909531485584,0.39548809485344705
8.92,0.012684674916795306,0.39546999923311293
8.93,0.012684440594649883,0.3954519289622975
8.94,0.012684206564937057,0.39543388400777724
8.950000000000001,0.01268397282754377,0.3954158643363644
8.96,0.01268373938235616,0.395397869914907
8.97,0.01268350622925958,0.395379900710289
8.98,0.012683273368138579,0.39536195668943014
8.99,0.012683040798876909,0.3953440378192859
9.0,0.012682808521357527,0.39532614406684774
9.01,0.01268257653546259,0.3953082753991428
9.02,0.012682344841073463,0.39529043178323414
9.03,0.012682113438070708,0.39527261318622053
9.040000000000001,0.012681882326334095,0.3952548195752366
9.05,0.012681651505742596,0.3952370509174529
9.06,0.012681420976174383,0.3952193071800757
9.07,0.012681190737506835,0.3952015883303471
9.08,0.012680960789616528,0.39518389433554496
9.09,0.01268073113237925,0.39516622516298316
9.1,0.012680501765669983,0.39514858078001125
9.11,0.012680272689362919,0.3951309611540145
9.120000000000001,0.012680043903331446,0.3951133662524143
9.13,0.012679815407448163,0.39509579604266754
9.14,0.012679587201584864,0.3950782504922672
9.15,0.012679359285612552,0.39506072956874183
9.16,0.01267913165940143,0.395043233239656
9.17,0.012678904322820908,0.39502576147261004
9.18,0.012678677275739592,0.3950083142352401
9.19,0.012678450518025295,0.39499089149521804
9.200000000000001,0.012678224049545035,0.3949734932202517
9.21,0.012677997870165028,0.3949561193780847
9.22,0.012677771979750696,0.39493876993649646
9.23,0.012677546378166668,0.39492144486330216
9.24,0.012677321065276765,0.39490414412635294
9.25,0.012677096040944023,0.3948868676935356
9.26,0.012676871305030674,0.3948696155327729
9.27,0.012676646857398152,0.39485238761202335
9.28,0.0126764226979071,0.3948351838992813
9.290000000000001,0.012676198826411003,0.3948180043625127
9.3,0.012675975242498992,0.39480084896706
9.31,0.012675751945870556,0.394783717679423
9.32,0.012675528936361077,0.3947666104675166
9.33,0.012675306213804765,0.39474952729928775
9.34,0.01267508377803466,0.3947324681427155
9.35,0.012674861628882627,0.39471543296581085
9.36,0.012674639766179363,0.394698421736617
9.370000000000001,0.012674418189754394,0.39468143442320897
9.38,0.012674196899436073,0.394664470993694
9.39,0.01267397589505158,0.39464753141621134
9.4,0.012673755176426929,0.39463061565893215
9.41,0.012673534743386958,0.39461372369005987
9.42,0.012673314595755335,0.39459685547782986
9.43,0.01267309473335456,0.3945800109905094
9.44,0.012672875156005955,0.394563190196398
9.450000000000001,0.012672655863529676,0.3945463930638272
9.46,0.012672436855744708,0.3945296195611605
9.47,0.012672218132468861,0.3945128696567935
9.48,0.012671999693518777,0.3944961433191538
9.49,0.012671781538709924,0.394479440516701
9.5,0.012671563667856602,0.3944627612179269
9.51,0.012671346080771936,0.3944461053913552
9.52,0.012671128777267882,0.39442947300554176
9.53,0.012670911757155226,0.39441286402907433
9.540000000000001,0.012670695020243579,0.3943962784305729
9.55,0.012670478566341382,0.39437971617868933
9.56,0.01267026239525591,0.3943631772421076
9.57,0.012670046506793257,0.3943466615895438
9.58,0.012669830900758355,0.3943301691897459
9.59,0.012669615576954958,0.3943137000114941
9.6,0.012669400535185652,0.3942972540236004
9.61,0.012669185775251852,0.3942808311949091
9.620000000000001,0.0126689712969538,0.3942644314942964
9.63,0.012668757100090567,0.3942480548906706
9.64,0.012668543184460054,0.39423170135297203
9.65,0.01266832954985899,0.3942153708501731
9.66,0.012668116196082933,0.39419906335127813
9.67,0.01266790312292627,0.39418277882532365
9.68,0.012667690330182214,0.3941665172413781
9.69,0.012667477817642811,0.39415027856854207
9.700000000000001,0.012667265585098932,0.39413406277594815
9.71,0.012667053632340278,0.3941178698327609
9.72,0.012666841959155382,0.3941016997081771
9.73,0.012666630565331601,0.3940855523714254
9.74,0.01266641945065512,0.3940694277917666
9.75,0.012666208614910959,0.3940533259384935
9.76,0.01266599805788296,0.39403724678093094
9.77,0.0126657877793538,0.39402119028843585
9.78,0.012665577779104977,0.39400515643039713
9.790000000000001,0.012665368056916827,0.39398914517623573
9.8,0.012665158612568506,0.39397315649540476
9.81,0.012664949445838004,0.3939571903573893
9.82,0.012664740556502137,0.39394124673170633
9.83,0.012664531944336551,0.39392532558790516
9.84,0.012664323609115725,0.3939094268955669
9.85,0.012664115550612956,0.39389355062430487
9.86,0.01266390776860038,0.3938776967437643
9.870000000000001,0.012663700262819913,0.3938618652226396
9.88,0.012663493032993842,0.39384605602903244
9.89,0.012663286078886317,0.39383026913253305
9.9,0.012663079400260771,0.39381450450277905
9.91,0.012662872996879399,0.39379876210943776
9.92,0.01266266686850315,0.3937830419222062
9.93,0.012662461014891746,0.39376734391081136
9.94,0.012662255435803656,0.3937516680450098
9.950000000000001,0.012662050130996125,0.3937360142945878
9.96,0.012661845100225149,0.39372038262936165
9.97,0.012661640343245491,0.3937047730191772
9.98,0.012661435859810674,0.39368918543391024
9.99,0.01266123164967298,0.3936736198434661
