t,V,n,h
4.43,-45.346409306970315,0.01065796387410098,0.9196987980340382
4.44,-45.33173698840304,0.010681006107484783,0.919697948528626
4.45,-45.317036968437876,0.010704151320154233,0.9196970979320499
4.46,-45.30230914374398,0.01072739987347373,0.9196962462409753
4.47,-45.28755341022453,0.010750752131943831,0.9196953934520514
4.48,-45.27276966300936,0.010774208463216398,0.9196945395619109
4.49,-45.25795779644758,0.010797769238109897,0.9196936845671705
4.5,-45.24311770410008,0.01082143483062486,0.9196928284644297
4.51,-45.22824927873206,0.010845205617959512,0.9196919712502721
4.5200000000000005,-45.21335241230542,0.01086908198052554,0.9196911129212642
4.53,-45.19842699540318,0.01089306430275024,0.9196902534739504
4.54,-45.1834729129754,0.01091715297896973,0.919689392904813
4.55,-45.16849005233956,0.010941348402361793,0.9196885312103473
4.5600000000000005,-45.153478301032514,0.010965650967924501,0.9196876683870412
4.57,-45.13843754566808,0.010990061074063166,0.9196868044313647
4.58,-45.12336767192603,0.01101457912261146,0.9196859393397695
4.59,-45.10826856454096,0.011039205518852733,0.9196850731086891
4.6000000000000005,-45.09314010729112,0.011063940671541605,0.9196842057345384
4.61,-45.07798218298709,0.01108878499292574,0.9196833372137138
4.62,-45.062794673460374,0.011113738898767909,0.919682467542593
4.63,-45.047577459551896,0.01113880280836824,0.9196815967175347
4.64,-45.032330421100376,0.011163977144586723,0.9196807247348787
4.65,-45.01705343693062,0.011189262333865942,0.9196798515909455
4.66,-45.00174638484173,0.011214658806254038,0.9196789772820363
4.67,-44.98640914159517,0.011240166995427913,0.9196781018044329
4.68,-44.97104158290274,0.011265787338716653,0.9196772251543974
4.69,-44.95564358341448,0.011291520277125197,0.919676347328172
4.7,-44.940215016706425,0.01131736625535822,0.9196754683219792
4.71,-44.92475575526834,0.011343325721844277,0.9196745881320213
4.72,-44.90926567049122,0.011369399128760156,0.9196737067544802
4.73,-44.89374463265484,0.01139558693205547,0.9196728241855179
4.74,-44.87819251091507,0.01142188959147748,0.919671940421275
4.75,-44.862609173291204,0.011448307570596157,0.9196710554578723
4.76,-44.846994486653095,0.011474841336829475,0.919670169291409
4.7700000000000005,-44.831348316708244,0.011501491361468934,0.9196692819179637
4.78,-44.81567052798877,0.011528258119705299,0.9196683933335937
4.79,-44.799960983838275,0.011555142090654615,0.9196675035343349
4.8,-44.78421954639862,0.011582143757384413,0.9196666125162016
4.8100000000000005,-44.76844607636479,0.011609263607232393,0.9196657202751846
4.82,-44.75264042985874,0.011636502135757685,0.919664826807223
4.83,-44.7368024635482,0.011663859840296826,0.91966393210825
4.84,-44.72093203384814,0.01169133722098062,0.9196630361741855
4.8500000000000005,-44.70502899584765,0.01171893478209708,0.9196621390009262
4.86,-44.68909320329396,0.011746653032121801,0.9196612405843458
4.87,-44.673124508576244,0.011774492483748648,0.9196603409202952
4.88,-44.65712276270932,0.01180245365392069,0.9196594400046013
4.89,-44.64108781531717,0.011830537063861422,0.9196585378330677
4.9,-44.62501951461637,0.01185874323910629,0.9196576344014742
4.91,-44.60891770739935,0.01188707270953445,0.9196567297055763
4.92,-44.59278223901753,0.011915526009400858,0.9196558237411059
4.93,-44.57661295336432,0.011944103677368593,0.9196549165037697
4.94,-44.560409692857924,0.011972806256541504,0.9196540079892505
4.95,-44.54417229842414,0.012001634294497089,0.9196530981932057
4.96,-44.52790060947886,0.012030588343319692,0.9196521871112683
4.97,-44.51159446391055,0.012059668959633967,0.9196512747390455
4.98,-44.49525369806252,0.012088876704638618,0.9196503610721195
4.99,-44.478878146715125,0.01211821214414041,0.9196494461060466
5.0,-44.462467643067754,0.012147675848588484,0.9196485298363574
5.01,-44.446022018720704,0.012177268393108938,0.9196476122585564
5.0200000000000005,-44.429541103656966,0.012206990357539674,0.9196466933681219
5.03,-44.4130247262238,0.012236842326465547,0.9196457731605057
5.04,-44.396472713114214,0.012266824889253784,0.9196448516311329
5.05,-44.37988488934829,0.012296938640089685,0.9196439287754017
5.0600000000000005,-44.36326107825437,0.012327184178012596,0.9196430045886831
5.07,-44.34660110145012,0.012357562106952161,0.9196420790663209
5.08,-44.329904778823426,0.012388073035764878,0.9196411522036313
5.09,-44.313171928278585,0.012418717578598767,0.9196402239959006
5.1000000000000005,-44.296402359143045,0.01244949636411726,0.9196392944383301
5.11,-44.27959588131032,0.012480410022732381,0.9196383635261125
5.12,-44.262752305528295,0.012511459186212076,0.9196374312544342
5.13,-44.24587144054205,0.01254264449168325,0.9196364976184518
5.14,-44.22895309306578,0.012573966581681473,0.9196355626132913
5.15,-44.21199706775433,0.012605426104201213,0.9196346262340481
5.16,-44.1950031671744,0.012637023712746562,0.9196336884757863
5.17,-44.17797119177553,0.01266876006638251,0.9196327493335389
5.18,-44.160900939860674,0.0127006358297867,0.9196318088023071
5.19,-44.1437922075566,0.012732651673301709,0.91963086687706
5.2,-44.12664478878384,0.012764808272987836,0.9196299235527345
5.21,-44.109458475226425,0.012797106310676428,0.919628978824235
5.22,-44.0922330563013,0.012829546474023687,0.919628032686433
5.23,-44.074968319127414,0.012862129456565011,0.9196270851341664
5.24,-44.057664048494516,0.012894855957769832,0.9196261361622398
5.25,-44.04032002683163,0.012927726683096994,0.9196251857654238
5.26,-44.022936034175274,0.012960742344050619,0.9196242339384549
5.2700000000000005,-44.00551184813728,0.012993903658236501,0.9196232806760348
5.28,-43.988047243872415,0.013027211349419001,0.9196223259728306
5.29,-43.97054199404562,0.013060666147578474,0.9196213698234736
5.3,-43.95299586879896,0.013094268788969191,0.9196204122225603
5.3100000000000005,-43.93540863571828,0.013128020016177794,0.9196194531646504
5.32,-43.91778005979896,0.013161920578183146,0.9196184926442681
5.33,-43.90010990064055,0.013195971234510002,0.9196175306558777
5.34,-43.88239791469187,0.013230172751921702,0.9196165671939026
5.3500000000000005,-43.86464385793487,0.013264525900464617,0.9196156022527472
5.36,-43.846847483533274,0.01329903145695136,0.9196146358267775
5.37,-43.829008541793115,0.013333690205028626,0.9196136679103204
5.38,-43.81112678012291,0.013368502935245677,0.9196126984976638
5.39,-43.79320194299337,0.013403470445123458,0.9196117275830559
5.4,-43.77523377189679,0.013438593539224376,0.9196107551607047
5.41,-43.75722200530601,0.01347387302922269,0.9196097812247779
5.42,-43.739166378632994,0.013509309733975588,0.9196088057694023
5.43,-43.721066624186996,0.013544904479594869,0.9196078287886633
5.44,-43.70292247113236,0.013580658099519288,0.9196068502766047
5.45,-43.6847336454459,0.013616571434587518,0.9196058702272282
5.46,-43.66649986987391,0.013652645333111802,0.9196048886344925
5.47,-43.64822086388878,0.013688880650952197,0.919603905492314
5.48,-43.62989634364517,0.013725278251591498,0.919602920794565
5.49,-43.611526021935894,0.013761839006210766,0.9196019345350743
5.5,-43.59310960814728,0.013798563793765551,0.9196009467076263
5.51,-43.57464680821424,0.013835453501062711,0.9195999573059606
5.5200000000000005,-43.556137324574905,0.013872509022837902,0.9195989663237716
5.53,-43.537580856124855,0.013909731261833676,0.9195979737547079
5.54,-43.51897709817101,0.013947121128878281,0.9195969795923722
5.55,-43.50032574238502,0.013984679542965043,0.9195959838303206
5.5600000000000005,-43.48162647096837,0.014022407438990681,0.9195949864620185
5.57,-43.462878955014055,0.014060305769941009,0.9195939874808289
5.58,-43.44408287134855,0.014098375484625211,0.9195929868801376
5.59,-43.42523789296607,0.014136617540350834,0.9195919846532824
5.6000000000000005,-43.406343688676884,0.014175032903407464,0.9195909807935494
5.61,-43.38739992304416,0.014213622549168933,0.9195899752941732
5.62,-43.36840625631998,0.014252387462196557,0.9195889681483357
5.63,-43.34936234438083,0.01429132863634339,0.9195879593491657
5.64,-43.33026783866231,0.014330447074859497,0.9195869488897388
5.65,-43.311122386093174,0.014369743790498256,0.9195859367630758
5.66,-43.291925629028746,0.014409219805623678,0.9195849229621428
5.67,-43.27267720518356,0.014448876152318775,0.9195839074798505
5.68,-43.25337674756343,0.01448871387249491,0.9195828903090536
5.69,-43.2340238843967,0.014528734018002216,0.9195818714425497
5.7,-43.21461823906499,0.014568937650740984,0.919580850873079
5.71,-43.19515943003308,0.014609325842774145,0.919579828593324
5.72,-43.17564707077825,0.014649899676440708,0.9195788045959084
5.73,-43.15608076971884,0.01469066024447027,0.9195777788733962
5.74,-43.13646013014222,0.014731608650098508,0.9195767514182916
5.75,-43.11678475013199,0.014772746007183748,0.9195757222230385
5.76,-43.09705422249457,0.014814073440324501,0.9195746912800189
5.7700000000000005,-43.077268134685056,0.014855592084978069,0.9195736585815528
5.78,-43.05742606873243,0.014897303087580126,0.9195726241198978
5.79,-43.037527597607266,0.014939207610279018,0.9195715878872217
5.8,-43.01757227623477,0.014981306842615826,0.9195705498755365
5.8100000000000005,-42.99755966383359,0.015023601972571105,0.9195695100768628
5.82,-42.97748931470613,0.015066094198534127,0.9195684684831613
5.83,-42.957360776781826,0.015108784731215795,0.9195674250863226
5.84,-42.937173591505434,0.015151674793816843,0.9195663798781658
5.8500000000000005,-42.91692729372398,0.015194765622198167,0.9195653328504378
5.86,-42.89662141157205,0.015238058465053224,0.9195642839948124
5.87,-42.87625546635565,0.01528155458408256,0.9195632333028887
5.88,-42.85582897243454,0.015325255254170415,0.9195621807661909
5.89,-42.83534143710304,0.015369161763563424,0.9195611263761665
5.9,-42.81479236046938,0.015413275414051431,0.9195600701241862
5.91,-42.79418123533347,0.015457597521150376,0.9195590120015418
5.92,-42.7735075470632,0.015502129414287311,0.919557951999446
5.93,-42.75277077346924,0.015546872436987488,0.919556890109031
5.94,-42.73197038467829,0.015591827947063557,0.919555826321347
5.95,-42.71110584300491,0.01563699731680684,0.9195547606273622
5.96,-42.69017660282169,0.01568238193318075,0.9195536930179605
5.97,-42.66918210974963,0.015727983198791463,0.9195526234839373
5.98,-42.64812179458602,0.01577380253887208,0.9195515520159618
5.99,-42.626995083325525,0.015819841389878308,0.9195504786046378
6.0,-42.605801394790376,0.01586610120224299,0.9195494032404883
6.01,-42.584540138924204,0.0159125834423726,0.9195483259139453
6.0200000000000005,-42.563210716637705,0.015959289592871028,0.9195472466153488
6.03,-42.541812519652375,0.01600622115276581,0.9195461653349447
6.04,-42.52034493034237,0.01605337963773703,0.9195450820628845
6.05,-42.49880732157444,0.016100766580348674,0.9195439967892234
6.0600000000000005,-42.47719905654596,0.016148383530282584,0.9195429095039189
6.07,-42.45551948862108,0.01619623205457491,0.91954182019683
6.08,-42.43376796116491,0.016244313737855193,0.9195407288577151
6.09,-42.41194380737589,0.016292630182587933,0.9195396354762314
6.1000000000000005,-42.39004635011619,0.016341183009316713,0.9195385400419333
6.11,-42.36807490174019,0.016389973856910878,0.9195374425442703
6.12,-42.34602876392114,0.01643900438281479,0.9195363429725867
6.13,-42.32390722747585,0.0164882762632996,0.9195352413161195
6.140000000000001,-42.30170957218745,0.016537791193717576,0.9195341375639972
6.15,-42.27943506628183,0.016587550889156873,0.9195330317052359
6.16,-42.257082949606506,0.016637557103920144,0.9195319237286309
6.17,-42.234652452541624,0.01668781160973318,0.9195308136228783
6.18,-42.21214280039884,0.016738316190715398,0.9195297013766025
6.19,-42.18955320540944,0.016789072652684808,0.9195285869783051
6.2,-42.166882866454614,0.016840082823521334,0.919527470416362
6.21,-42.14413096879132,0.016891348553535603,0.9195263516790219
6.22,-42.12129668377367,0.01694287171584314,0.9195252307544041
6.23,-42.098379168569934,0.016994654206744047,0.9195241076304963
6.24,-42.07537756587516,0.017046697946108094,0.9195229822951524
6.25,-42.052291003619324,0.017099004877765323,0.9195218547360903
6.26,-42.029118594671104,0.017151576969902042,0.9195207249408899
6.2700000000000005,-42.005859436537186,0.017204416215462308,0.9195195928969904
6.28,-41.982512611057224,0.017257524632554817,0.9195184585916886
6.29,-41.95907718409433,0.01731090426486531,0.919517322012136
6.3,-41.93555220464637,0.017364557182691975,0.9195161831453337
6.3100000000000005,-41.911936698217374,0.017418485490148985,0.9195150419780926
6.32,-41.88822967631308,0.017472691315045624,0.9195138984970891
6.33,-41.86443013451916,0.017527176811033916,0.919512752688852
6.34,-41.84053705041225,0.01758194415993646,0.9195116045397514
6.3500000000000005,-41.8165493831942,0.017636995572223528,0.9195104540359949
6.36,-41.79246607332093,0.017692333287496555,0.9195093011636251
6.37,-41.76828604212603,0.01774795957497811,0.9195081459085171
6.38,-41.744008191438944,0.01780387673400826,0.9195069882563761
6.390000000000001,-41.71963140319787,0.01786008709454739,0.9195058281927333
6.4,-41.69515453905734,0.017916593017685455,0.9195046657029445
6.41,-41.67057643999042,0.017973396896157668,0.9195035007721863
6.42,-41.64589592588559,0.018030501154866638,0.9195023333854536
6.43,-41.62111179513833,0.018087908251410906,0.9195011635275564
6.44,-41.59622282423732,0.018145620676619963,0.919499991183117
6.45,-41.57122776145237,0.01820364096115371,0.919498816336534
6.46,-41.546125303645255,0.018261971699452692,0.9194976389718524
6.47,-41.52091414284858,0.01832061550196704,0.919496459073023
6.48,-41.495592949595306,0.0183795750124073,0.9194952766238078
6.49,-41.47016036853208,0.018438852912368353,0.9194940916077554
6.5,-41.444615017844235,0.01849845192203593,0.919492904008197
6.51,-41.418955488671465,0.018558374800903558,0.9194917138082428
6.5200000000000005,-41.39318034451419,0.018618624348500076,0.919490520990777
6.53,-41.367288120630704,0.01867920340512759,0.9194893255384549
6.54,-41.34127732342496,0.018740114852609995,0.9194881274336977
6.55,-41.3151464298251,0.01880136161505195,0.9194869266586889
6.5600000000000005,-41.288893886652666,0.01886294665960839,0.91948572319537
6.57,-41.262518109982615,0.018924872997264502,0.919484517025436
6.58,-41.23601748449387,0.018987143683626258,0.9194833081303309
6.59,-41.209390362810765,0.0190497618197214,0.9194820964912435
6.6000000000000005,-41.18263505326671,0.019112730564426497,0.9194808820890389
6.61,-41.15574980424033,0.019176053150336617,0.9194796649041715
6.62,-41.128732849317615,0.019239732838562423,0.9194784449169333
6.63,-41.10158238576003,0.019303772940494148,0.9194772221073337
6.640000000000001,-41.07429657212182,0.019368176820339575,0.9194759964550865
6.65,-41.04687352725837,0.01943294789626643,0.9194747679396026
6.66,-41.01931132931496,0.019498089641565724,0.9194735365399843
6.67,-40.991608014695814,0.01956360558583591,0.9194723022350184
6.68,-40.96376157701359,0.019629499316188005,0.9194710650031698
6.69,-40.935769966019194,0.01969577447847155,0.919469824822574
6.7,-40.90763108651195,0.019762434778521482,0.9194685816710312
6.71,-40.879342797230144,0.01982948398342592,0.9194673355259988
6.72,-40.850902899267446,0.019896925931867492,0.9194660863645374
6.73,-40.82230913766865,0.019964764533056466,0.9194648341633165
6.74,-40.79355921664813,0.020033003753871514,0.9194635788986792
6.75,-40.76465078817672,0.020101647629065175,0.9194623205465906
6.76,-40.73558145060293,0.0201707002627843,0.9194610590826278
6.7700000000000005,-40.70634874727899,0.020240165830090105,0.9194597944819727
6.78,-40.67695016516207,0.02031004857850376,0.9194585267194031
6.79,-40.64738313339025,0.02038035282957762,0.9194572557692844
6.8,-40.61764502183352,0.020451082980492,0.9194559816055602
6.8100000000000005,-40.58773313961969,0.02052224350567758,0.919454704201744
6.82,-40.55764473363525,0.020593838958463347,0.9194534235309098
6.83,-40.52737698628229,0.020665873973397145,0.9194521395656795
6.84,-40.49692697522912,0.02073835330277262,0.9194508522780251
6.8500000000000005,-40.46629170847217,0.020811281785383533,0.9194495616394377
6.86,-40.43546813629918,0.020884664336068528,0.9194482676209838
6.87,-40.404453132543274,0.020958505962895394,0.9194469701932124
6.88,-40.373243492261494,0.021032811769567318,0.9194456693261418
6.890000000000001,-40.3418359293576,0.021107586957882247,0.9194443649892461
6.9,-40.31022707414933,0.021182836830245366,0.9194430571514415
6.91,-40.27841347087993,0.021258566792234732,0.919441745781072
6.92,-40.24639157517406,0.021334782355219968,0.9194404308458957
6.93,-40.21415774850264,0.021411489141514178,0.9194391123130565
6.94,-40.18170824059864,0.02148869289971203,0.9194377901490042
6.95,-40.149039211831294,0.021566399486273674,0.9194364643195888
6.96,-40.116146723230784,0.021644614874446445,0.9194351347900147
6.97,-40.08302673105187,0.021723345159357647,0.9194338015248124
6.98,-40.04967508362573,0.021802596561180308,0.9194324644878215
6.99,-40.01608751814389,0.02188237542836223,0.9194311236421733
7.0,-39.982259657374534,0.021962688240918495,0.9194297789502728
7.01,-39.94818700631097,0.022043541613787198,0.9194284303737803
7.0200000000000005,-39.91386494875234,0.022124942300248623,0.9194270778735931
7.03,-39.879288709727,0.022206897222980897,0.9194257214096804
7.04,-39.844453338628945,0.022289413488370546,0.9194243609410073
7.05,-39.80935378664225,0.022372498324567315,0.919422996425862
7.0600000000000005,-39.77398486071365,0.02245615911940078,0.9194216278216544
7.07,-39.73834121793619,0.022540403425619325,0.9194202550848878
7.08,-39.70241736064892,0.022625238965558448,0.9194188781711343
7.09,-39.666207631421486,0.0227106736359107,0.9194174970350083
7.1000000000000005,-39.62970620792352,0.022796715512597373,0.9194161116301406
7.11,-39.59290709767892,0.022883372855741806,0.9194147219091511
7.12,-39.55580413085839,0.02297065411623123,0.9194133278236141
7.13,-39.51839088706332,0.02305856799543598,0.9194119293237405
7.140000000000001,-39.480660751214025,0.023147123400986236,0.9194105263586122
7.15,-39.442606924686054,0.023236329438590855,0.9194091188762249
7.16,-39.4042223937882,0.023326195438212488,0.9194077068233485
7.17,-39.3654999216475,0.02341673096140493,0.9194062901454878
7.18,-39.32643203985934,0.023507945808848577,0.9194048687868425
7.19,-39.28701103990268,0.023599850028084013,0.9194034426902645
7.2,-39.247228959116,0.023692453925110622,0.9194020117971979
7.21,-39.20707753509662,0.02378576809826652,0.9194005760475042
7.22,-39.16654824750869,0.02387980341055344,0.9193991353795999
7.23,-39.1256322971092,0.023974571006230013,0.9193976897303702
7.24,-39.08432058881233,0.024070082324592203,0.9193962390350965
7.25,-39.042603720524816,0.024166349109720243,0.9193947832274042
7.26,-39.000471971682806,0.02426338342046833,0.9193933222392094
7.2700000000000005,-38.957915291490515,0.024361197640697132,0.9193918560006643
7.28,-38.91492325359875,0.024459804514377705,0.9193903844399726
7.29,-38.87148497487959,0.02455921720730239,0.9193889074830665
7.3,-38.82758923003466,0.024659449223812534,0.9193874250540396
7.3100000000000005,-38.783224386012606,0.024760514456970452,0.919385937074884
7.32,-38.73837837941688,0.02486242720692103,0.9193844434653934
7.33,-38.693038697607875,0.02496520219653981,0.9193829441430795
7.34,-38.64719235679727,0.025068854589273947,0.9193814390230783
7.3500000000000005,-38.60082584140939,0.025173400034784903,0.9193799280179148
7.36,-38.55392512284184,0.02527885465771222,0.9193784110375559
7.37,-38.5064756384787,0.02538523507496635,0.9193768879893189
7.38,-38.45846225812008,0.025492558422078492,0.9193753587777336
7.390000000000001,-38.40986925913779,0.02560084237333221,0.9193738233044364
7.4,-38.36068030086097,0.0257101051624838,0.9193722814680605
7.41,-38.310878314873385,0.025820365661215414,0.919370733163833
7.42,-38.26044544300233,0.02593164342493949,0.9193691782833379
7.43,-38.20936316145452,0.026043958610994917,0.919367616714928
7.44,-38.157612170019945,0.026157332058032057,0.9193660483433166
7.45,-38.10517235428743,0.026271785315383357,0.9193644730494246
7.46,-38.05202274732488,0.026387340672861845,0.9193628907102234
7.47,-37.99814146508072,0.026504021208932742,0.9193613011984865
7.48,-37.943505502658006,0.026621850935960683,0.9193597043820471
7.49,-37.8880908702499,0.026740854708617912,0.9193581001242574
7.5,-37.83187250225006,0.026861058290529753,0.9193564882836467
7.51,-37.774824178970825,0.026982488412173218,0.9193548687136204
7.5200000000000005,-37.7169184604562,0.027105172820142766,0.9193532412622069
7.53,-37.65812653324285,0.027229140382462484,0.9193516057715286
7.54,-37.59841821108582,0.02735442109527695,0.919349962077754
7.55,-37.5377618713176,0.027481046131030543,0.9193483100108465
7.5600000000000005,-37.47612435553486,0.02760904790972144,0.9193466493942012
7.57,-37.41347088601347,0.02773846016027333,0.9193449800443286
7.58,-37.34976476567153,0.027869318127404813,0.9193433017698169
7.59,-37.28496734140901,0.028001658601656827,0.9193416143711707
7.6000000000000005,-37.21903805373778,0.028135519891541196,0.9193399176409368
7.61,-37.15193422554889,0.028270941971021115,0.9193382113629603
7.62,-37.083610938945,0.02840796656792058,0.9193364953119332
7.63,-37.01402076313812,0.028546637352565095,0.919334769252453
7.640000000000001,-36.94311344393349,0.028687000152338524,0.9193330329379559
7.65,-36.870836018243374,0.02882910288053174,0.9193312861110408
7.66,-36.797132512797916,0.028972995744867613,0.9193295285024311
7.67,-36.72194370284204,0.02911873141582576,0.9193277598301353
7.68,-36.645206790922124,0.029266365248875634,0.9193259797983543
7.69,-36.56685530998463,0.029415955355676333,0.9193241880970944
7.7,-36.48681883285485,0.029567562805782103,0.9193223844011669
7.71,-36.40502262865927,0.029721251864908937,0.9193205683690112
7.72,-36.32138694255783,0.029877090490546248,0.9193187396402943
7.73,-36.23582710748352,0.0300351502591348,0.9193168978362087
7.74,-36.1482530965743,0.030195506675302717,0.919315042557954
7.75,-36.058569067507364,0.03035823948781079,0.9193131733851884
7.76,-35.9666724727343,0.030523433316873457,0.9193112898730312
7.7700000000000005,-35.87245383192552,0.030691177806638718,0.9193093915512719
7.78,-35.775796205629845,0.03086156799095301,0.919307477922584
7.79,-35.67657440204563,0.031034704858830153,0.9193055484598345
7.8,-35.57465426685033,0.031210695855834795,0.9193036026036755
7.8100000000000005,-35.469892107170296,0.03138965527774809,0.9193016397606062
7.82,-35.36213372140879,0.031571704970811264,0.9192996592996614
7.83,-35.251212942056256,0.031756975414580856,0.919297660547376
7.84,-35.13695124195477,0.03194560595988694,0.9192956427865324
7.8500000000000005,-35.0191565131341,0.03213774572164884,0.9192936052519679
7.86,-34.89762117683703,0.03233355507630724,0.9192915471237506
7.87,-34.772121173763516,0.0325332063584288,0.9192894675238303
7.88,-34.64241469514662,0.03273688478061998,0.9192873655117049
7.890000000000001,-34.508240083536,0.032944790150499115,0.9192852400766669
7.9,-34.36931342878848,0.03315713889598552,0.9192830901287404
7.91,-34.22532711402527,0.033374165094682676,0.9192809144938049
7.92,-34.075947247188715,0.033596122827089535,0.9192787119032136
7.930000000000001,-33.920811234119306,0.03382328820509959,0.9192764809846776
7.94,-33.75952507295649,0.03405596174812273,0.9192742202517147
7.95,-33.59165969936713,0.03429447233426567,0.9192719280868206
7.96,-33.41674823992213,0.03453917943910264,0.9192696027313549
7.97,-33.23428234382245,0.03479047740849858,0.9192672422674948
7.98,-33.04370819783107,0.03504880059999555,0.9192648445968294
7.99,-32.8444227105565,0.035314626873645866,0.9192624074250548
8.0,-32.63576955427443,0.03558848534911815,0.919259928231111
8.01,-32.41703473638692,0.03587096232913476,0.9192574042426569
8.02,-32.187442188503155,0.036162707950497565,0.9192548324089053
8.03,-31.946151371549494,0.03646444818713161,0.9192522093552777
8.040000000000001,-31.692253135332063,0.03677699405194174,0.9192495313471619
8.05,-31.424768499093354,0.03710125370666862,0.9192467942450158
8.06,-31.142646442120277,0.03743824588265961,0.9192439934540355
8.07,-30.84476785892325,0.037789118553946247,0.9192411238589054
8.08,-30.529950063234363,0.03815516802981564,0.9192381797575581
8.09,-30.196954129453427,0.038537859232239416,0.9192351547929937
8.1,-29.84450031564446,0.03893885288706721,0.9192320418660485
8.11,-29.471288029552582,0.039360034673422604,0.9192288330452169
8.120000000000001,-29.076024321638887,0.039803548149797044,0.9192255194712893
8.13,-28.657459771298367,0.040271832485605674,0.9192220912528778
8.14,-28.214433824058933,0.04076766450319157,0.919218537357903
8.15,-27.74592864607632,0.041294204957667224,0.9192148455060722
8.16,-27.251128323324313,0.04185504873808749,0.9192110020611837
8.17,-26.7294836619162,0.042454278977188314,0.9192069919301427
8.18,-26.18077100184888,0.04309652290970863,0.919202798478605
8.19,-25.605147055216523,0.04378701007034555,0.9191984034575712
8.2,-25.003188147392986,0.04453163026085284,0.9191937869537624
8.21,-24.37590667526008,0.04533698987371506,0.9191889273683809
8.22,-23.724743981283684,0.04621046605693666,0.919183801418242
8.23,-23.051535377344344,0.04716025630942225,0.919178384166944
8.24,-22.358450947828867,0.0481954235889577,0.9191726490774992
8.25,-21.64791749844626,0.04932593574301822,0.9191665680849482
8.26,-20.922529486529363,0.05056269924185962,0.9191601116819855
8.27,-20.18495807958784,0.05191758711122238,0.9191532490116822
8.28,-19.437867062486816,0.05340346091296678,0.9191459479620415
8.290000000000001,-18.683839583851388,0.05503418695483857,0.9191381752587583
8.3,-17.925322441562415,0.056824646201080825,0.9191298965520569
8.31,-17.164586479126644,0.058790737304014115,0.9191210764983225
8.32,-16.40370341699018,0.06094937187098029,0.9191116788356694
8.33,-15.644536362992607,0.06331846054893261,0.9191016664555636
8.34,-14.888741371201077,0.06591688851359032,0.9190910014721054
8.35,-14.137776731920336,0.0687644782709087,0.9190796452919215
8.36,-13.39291747792313,0.07188193802636311,0.9190675586866331
8.370000000000001,-12.655272858574243,0.07529079348449072,0.919054701870436
8.38,-11.925804916380448,0.07901330088100877,0.9190410345850909
8.39,-11.205347013937136,0.08307233934873258,0.9190265161938411
8.4,-10.494621432581097,0.08749128063611666,0.9190111057859807
8.41,-9.794255545465068,0.09229383451628853,0.9189947622931436
8.42,-9.104796356095129,0.09750386875100484,0.9189774446180593
8.43,-8.426723220030471,0.10314520229795571,0.918959111776622
8.44,-7.760458856370526,0.10924137175586554,0.9189397230531958
8.45,-7.106378743215671,0.11581537116363001,0.9189192381692308
8.46,-6.464819004151304,0.12288936600091856,0.9188976174650703
8.47,-5.8360829807123284,0.13048438354729716,0.9188748220940743
8.48,-5.2204466208114555,0.13861998204848744,0.9188508142285006
8.49,-4.618162867828666,0.14731390253376433,0.9188255572759841
8.5,-4.029465225160042,0.15658170894117737,0.9187990161051307
8.51,-3.454570514706089,0.1664364180379742,0.9187711572798809
8.52,-2.893681125457276,0.17688813273959378,0.9187419492991327
8.53,-2.3469870381863807,0.18794368619533683,0.918711362839692
8.540000000000001,-1.8146670613250806,0.19960629328589324,0.9186793710050835
8.55,-1.2968900889856627,0.21187523376234338,0.9186459495729083
8.56,-0.7938163150115494,0.22474556653990715,0.918611077240297
8.57,-0.30559817264794675,0.2382078890989133,0.9185747358685198
8.58,0.1676186559466548,0.25224814841708754,0.9185369107222242
8.59,0.6256941213204334,0.2668475126391965,0.918497590701384
8.6,1.068492717938045,0.28198231034439025,0.9184567685673977
8.61,1.495882268937737,0.29762404435823125,0.9184144411595224
8.620000000000001,1.9077326618867376,0.31373948306765304,0.9183706096011868
8.63,2.3039145679202884,0.3302908329980097,0.9183252794952441
8.64,2.684298186477309,0.34723599376369374,0.9182784611064033
8.65,3.0487521256927725,0.36452889167328834,0.9182301695292941
8.66,3.3971424889062813,0.3821198903895052,0.9181804248398903
8.67,3.7293322236281856,0.3999562794071601,0.9181292522290952
8.68,4.045181005712597,0.4179828118729494,0.9180766821116872
8.69,4.344545591516154,0.4361423087182083,0.9180227502119563
8.700000000000001,4.627280684712215,0.4543763063653349,0.9179674976154366
8.71,4.893240689674339,0.4726257270124504,0.9179109707870267
8.72,5.1422818885682124,0.49083157702302416,0.9178532215459678
8.73,5.37426560732102,0.508935636712141,0.9177943069931457
8.74,5.589061721237465,0.5268811503616824,0.9177342893841777
8.75,5.786552963094457,0.5446134780343426,0.9176732359437098
8.76,5.9666394410814165,0.5620807131865273,0.9176112186192686
8.77,6.129243523940451,0.5792342397402208,0.9175483137654543
8.78,6.274314663028443,0.5960292245873287,0.9174846017651956
8.790000000000001,6.401834128612032,0.6124250280880061,0.9174201665844078
8.8,6.511819308199659,0.6283855293141966,0.9173550952681861
8.81,6.6043274883974705,0.6438793580686013,0.9172894773803517
8.82,6.679458829694708,0.6588800311852204,0.9172234043992903
8.83,6.737358566873745,0.6733659957979201,0.9171569690790984
8.84,6.77821822110208,0.6873205822059517,0.9170902647878298
8.85,6.802275723043078,0.7007318685181319,0.9170233848371113
8.86,6.8098147189842395,0.7135924763087825,0.916956421818513
