t,p,a,c,k,o,n,en,s
1.86,1.2364015895360814,0.32868373376560955,0.49019373673455346,0.01833626783942357,1.6500267800040114,0.7134903217450481,3.5213897476234117,0.20008327549567134
1.87,1.2403158161329915,0.3327740272066088,0.4905492962114405,0.01801542858881561,1.6206976371631072,0.712294318860026,3.521328972880906,0.20025952074925923
1.8800000000000001,1.2442210765261106,0.33690725599090626,0.49089899819254984,0.017699878635006595,1.5918537942293225,0.7110960728295859,3.5212683666384295,0.20043591281767625
1.8900000000000001,1.2481174978803922,0.3410832926692428,0.49124284190075945,0.01738961842465429,1.5634952496139995,0.7098956324089222,3.5212079258994726,0.2006124434870766
1.9000000000000001,1.2520052062763423,0.34530199222883096,0.49158083086078225,0.017084644544989872,1.5356216478157427,0.7086930460944405,3.521147647674703,0.20078910461505092
1.9100000000000001,1.2558843267216038,0.3495631909326809,0.49191297313038873,0.016784949515479784,1.5082322606222909,0.7074883620550106,3.5210875289893946,0.2009658881412714
1.92,1.2597549831538026,0.3538667062039242,0.4922392813204467,0.016490521769938832,1.481325985494129,0.7062816281195162,3.521027566884792,0.20114278608929373
1.93,1.2636172984546985,0.35821233837714245,0.49255977218577324,0.016201346018580302,1.454901379460199,0.7050728917659929,3.520967758419542,0.2013197905650449
1.94,1.2674713944461202,0.3625998694910024,0.49287446689689385,0.015917403010619415,1.428956636549236,0.7038622001097232,3.5209081006708525,0.20149689376241478
1.95,1.2713173919035057,0.36702906447983635,0.4931833907544547,0.01563866978713435,1.4034896114832847,0.7026495998822596,3.5208485907369704,0.20167408796417302
1.96,1.2751554105650573,0.37149967147220503,0.49348657310616345,0.015365119754838836,1.3784978266226684,0.701435137404133,3.5207892257402285,0.20185136554628225
1.97,1.2789855691235832,0.37601142142219895,0.49378404744314147,0.015096722600685432,1.353978463931872,0.7002188586066672,3.5207300028245903,0.20202871897478883
1.98,1.2828079852664565,0.38056403032955977,0.4940758508421151,0.014833444790241129,1.3299284112309633,0.6990008089451178,3.5206709191655694,0.202206140817115
1.99,1.2866227756326696,0.3851571968743346,0.494362024560202,0.014575249036070801,1.3063442128830247,0.6977810334920673,3.5206119719595663,0.20238362372980825
2.0,1.2904300558739137,0.38979060615813016,0.49464261310657104,0.014322095127257115,1.2832221467038571,0.6965595768131614,3.520553158438135,0.2025611604733111
2.0100000000000002,1.2942299406275417,0.39446392803931635,0.49491766465759834,0.014073939564063082,1.2605581893500317,0.6953364830272944,3.520494475861125,0.20273874390730115
2.02,1.298022543538865,0.3991768186325388,0.49518723068951925,0.013830735885751087,1.2383480467421843,0.6941117957660838,3.5204359215213814,0.2029163669952683
2.0300000000000002,1.3018079772660924,0.40392892086347365,0.49545136584867455,0.013592434772016446,1.2165871653013633,0.6928855581706067,3.520377492745187,0.2030940228012099
2.04,1.3055863534824323,0.40871986457905074,0.49571012792442004,0.013358984084507062,1.1952707335594484,0.6916578128885863,3.5203191868925985,0.20327170449280096
2.05,1.3093577828883225,0.4135492675291707,0.4959635776140493,0.013130329071833471,1.1743937017717858,0.6904286020586241,3.520261001359346,0.20344940534207617
2.06,1.3131223752245882,0.41841673641228827,0.49621177827356516,0.01290641259348915,1.1539508024629845,0.6891979672962044,3.5202029335785667,0.2036271187280465
2.07,1.3168802392704084,0.42332186676095834,0.49645479594657277,0.01268717509229318,1.1339365480939287,0.687965949698521,3.520144981020255,0.20380483813515832
2.08,1.3206314828565333,0.4282642439922959,0.49669269911328534,0.012472554820027718,1.1143452517522965,0.686732589828992,3.520087141193155,0.20398255715547964
2.09,1.324376212875436,0.4332434442554308,0.49692555849262177,0.012262488019455321,1.0951710432878783,0.6854979277151262,3.5200294116451847,0.20416026948805116
2.1,1.3281145352925812,0.43825903533483307,0.49715344682455137,0.012056909115111552,1.0764078874445389,0.6842620028308599,3.5199717899655134,0.20433796894159786
2.11,1.3318465551471674,0.44331057684549857,0.4973764388318625,0.011855750741337398,1.0580495871911748,0.6830248541120452,3.5199142737829527,0.20451564943119788
2.12,1.3355723765748952,0.44839762198711475,0.49759461079865147,0.01165894413177142,1.0400898180976057,0.6817865199255729,3.519856860769652,0.2046933049827344
2.13,1.3392921027958016,0.45351971669487734,0.49780804078141294,0.01146641893815054,1.0225221105696154,0.6805470380999673,3.519799548637636,0.20487092972832874
2.14,1.3430058361396744,0.4586764016379181,0.4980168081314074,0.011278103634212088,1.0053398901528152,0.6793064458958282,3.519742335142424,0.2050485179096167
2.15,1.346713678042862,0.4638672119926984,0.4982209935550565,0.011093925456193214,0.988536472703634,0.6780647800236453,3.5196852180810843,0.20522606387498135
2.16,1.3504157290644299,0.4690916787378416,0.49842067880717417,0.010913810731030746,0.9721050877473714,0.6768220766307639,3.519628195293929,0.20540356208110463
2.17,1.3541120888924125,0.4743493291509229,0.49861594657683644,0.010737684965279926,0.9560388883558149,0.6755783713048586,3.51957126466427,0.20558100709195182
2.18,1.3578028563555125,0.4796396877085589,0.4988068802783287,0.010565472927371875,0.9403309721973916,0.6743336990751938,3.519514424118517,0.20575839357760117
2.19,1.361488129428614,0.4849622766003706,0.4989935639293903,0.010397098882880153,0.9249743869768677,0.6730880944066915,3.51945767162691,0.2059357163152977
2.2,1.365168005243621,0.49031661643387536,0.49917608199143787,0.010232486718520506,0.9099621442627455,0.6718415912116649,3.5194010052024978,0.20611297018697755
2.21,1.3688425800983457,0.49570222700614003,0.49935451918780555,0.010071560093072933,0.8952872349102122,0.6705942228439187,3.5193444229019333,0.20629015017967767
2.22,1.3725119494644251,0.5011186277909928,0.4995289603919999,0.009914242504362524,0.8809426394610226,0.6693460221041184,3.519287922825064,0.20646725138429875
2.23,1.3761762079952824,0.5065653383871275,0.49969949052717744,0.009760457385322658,0.866921336175098,0.6680970212506464,3.519231503113944,0.2066442689935922
2.24,1.3798354495368044,0.5120418795283548,0.49986619432730617,0.009610128359385158,0.8532163192209493,0.666847251988972,3.5191751619541654,0.2068211983031626
2.25,1.3834897671336768,0.5175477729903585,0.5000291563660363,0.009463179198895647,0.8398205968100774,0.6655967454950357,3.5191188975725156,0.20699803470755287
2.2600000000000002,1.3871392530397624,0.5230825428465959,0.5001884607603441,0.00931953407272264,0.8267272162983305,0.6643455324008849,3.519062708238699,0.20717477370195875
2.27,1.3907839987262371,0.5286457152556681,0.5003441912257269,0.009179117518475732,0.8139292587912278,0.6630936428174536,3.519006592263091,0.20735141087822814
2.2800000000000002,1.3944240948899895,0.5342368196466505,0.5004964307986991,0.009041854682525748,0.8014198623387332,0.6618411063249887,3.5189505479979166,0.20752794192595433
2.29,1.3980596314625107,0.5398553885110701,0.500645261889272,0.00890767126761092,0.7891922177609866,0.660587951992578,3.5188945738353605,0.20770436262932193
2.3000000000000003,1.401690697618542,0.5455009584534174,0.5007907660361012,0.008776493762553544,0.7772395884500533,0.6593342083732456,3.5188386682082595,0.2078806688670734
2.31,1.4053173817839184,0.5511730700832764,0.5009330239346759,0.008648249414719734,0.7655553080943936,0.6580799035191714,3.5187828295886456,0.2080568566099708
2.32,1.4089397716444676,0.5568712686479814,0.5010721152912228,0.008522866360614592,0.7541327927144986,0.6568250649851349,3.5187270564875623,0.20823292191982218
2.33,1.412557954154203,0.5625951043984034,0.5012081187391221,0.00840027370050538,0.742965547540684,0.6555697198352203,3.5186713474545144,0.20840886094805242
2.34,1.416172015542788,0.5683441325728485,0.5013411118451312,0.008280401494774579,0.7320471664001074,0.6543138946552548,3.5186157010763015,0.2085846699334482
2.35,1.4197820413251367,0.574117914252771,0.5014711709109863,0.008163180941216252,0.7213713480724327,0.6530576155535166,3.5185601159771354,0.20876034520159698
2.36,1.4233881163075242,0.5799160158643819,0.5015983710918087,0.008048544268460618,0.7109318865169965,0.6518009081771261,3.5185045908170234,0.20893588316219694
2.37,1.4269903245977897,0.5857380102760411,0.5017227861420688,0.007936424965754193,0.7007226917152978,0.6505437977120598,3.5184491242919735,0.209111280308424
2.38,1.430588749610935,0.5915834760773777,0.5018444885846323,0.007826757630753429,0.6907377757399903,0.6492863088988637,3.5183937151324387,0.20928653321448284
2.39,1.4341834740793336,0.5974519986905239,0.5019635494544981,0.00771947819972658,0.6809712738319057,0.648028466034849,3.5183383621032904,0.20946163853462874
2.4,1.4377745800581734,0.6033431696651843,0.5020800384632794,0.007614523800313862,0.6714174308193995,0.6467702929874992,3.518283064002503,0.2096365930010399
2.41,1.441362148935144,0.6092565875063034,0.5021940238090901,0.007511832922467053,0.6620706167403031,0.6455118131996732,3.518227819660801,0.2098113934224905
2.42,1.444946261436565,0.6151918573300348,0.5023055722572114,0.007411345346008299,0.652925320181229,0.6442530497000818,3.5181726279406647,0.2099860366825716
2.43,1.4485269976354318,0.6211485911023861,0.502414749086211,0.007313002189312762,0.6439761526810805,0.6429940251115164,3.518117487735623,0.21016051973806843
2.44,1.4521044369591531,0.6271264078218853,0.5025216180468632,0.007216745946481965,0.6352178520821823,0.6417347616589046,3.518062397969552,0.21033483961739
2.45,1.4556786581956451,0.6331249332275546,0.5026262414306256,0.007122520425808322,0.6266452768762603,0.6404752811789773,3.5180073575957698,0.210508993418913
2.46,1.4592497395024353,0.6391438003153613,0.5027286799517292,0.007030270856045718,0.6182534158737408,0.6392156051278465,3.5179523655964187,0.21068297830935795
2.47,1.4628177584113395,0.6451826487524904,0.5028289928828763,0.006939943764390447,0.6100373770256297,0.6379557545900152,3.5178974209815967,0.21085679152234696
2.48,1.466382791840766,0.6512411255171006,0.5029272379097531,0.006851487107665138,0.6019923993466111,0.6366957502899906,3.517842522788378,0.21103043035602037
2.49,1.4699449160873657,0.6573188842006531,0.5030234712900852,0.006764850128890414,0.5941138398686729,0.6354356125849476,3.5177876700814146,0.21120389217463914
2.5,1.473504206860136,0.6634155856264347,0.5031177477165791,0.006679983481420827,0.5863971847898999,0.6341753615035964,3.5177328619495043,0.21137717440116557
2.5100000000000002,1.4770607392631119,0.6695308969447439,0.5032101205215449,0.006596839043883363,0.5788380327324442,0.6329150167272286,3.5176780975072406,0.21155027452111227
2.52,1.4806145878116683,0.6756644926997545,0.5033006414352414,0.006515370138803931,0.5714321145217454,0.6316545976075914,3.5176233758934567,0.2117231900788215
2.5300000000000002,1.4841658264330968,0.6818160543349899,0.5033893606990196,0.006435531430378466,0.5641752838991074,0.6303941231682857,3.517568696271085,0.21189591867739593
2.54,1.4877145284908209,0.687985269255306,0.5034763272830202,0.0063572787290900904,0.5570634995428595,0.6291336121346495,3.517514057824452,0.2120684579735948
2.5500000000000003,1.4912607667589102,0.6941718318557074,0.5035615886475456,0.006280569205936313,0.5500928447707025,0.6278730829022453,3.5174594597621307,0.21224080568320097
2.56,1.4948046134584436,0.7003754428161397,0.5036451909090417,0.006205361242955432,0.5432595138036002,0.6266125535805133,3.517404901313021,0.2124129595732258
2.57,1.498346140249831,0.7065958091121516,0.5037271788366791,0.006131614436499264,0.5365598120596694,0.6253520419837916,3.517350381727152,0.21258491746358105
2.58,1.5018854182295336,0.7128326441390358,0.5038075958233144,0.006059289624005662,0.5299901585282323,0.6240915656267231,3.517295900276105,0.21275667722723982
2.59,1.5054225179747724,0.7190856669599286,0.5038864840630746,0.005988348724376265,0.5235470710482972,0.6228311417773635,3.517241456248257,0.21292823678028336
2.6,1.5089575094848848,0.7253546032497263,0.5039638843281989,0.005918754937785491,0.5172271848418852,0.621570787387877,3.5171870489549795,0.21309959409590315
2.61,1.5124904622718094,0.731639183766028,0.5040398363292771,0.005850472423138519,0.5110272226106214,0.6203105192000704,3.5171326777212184,0.21327074718421088
2.62,1.516021445266141,0.7379391459631989,0.5041143783354668,0.0057834666381193205,0.5049440260560503,0.619050353636408,3.5170783418952167,0.21344169411249356
2.63,1.519550526923026,0.7442542319082526,0.5041875476623946,0.005717703900410767,0.498974515498242,0.6177903069215875,3.517024040837681,0.21361243298556185
2.64,1.5230777751503852,0.7505841898130136,0.5042593803142599,0.0056531517093395215,0.4931157194894023,0.6165303950003223,3.516969773929107,0.21378296195751728
2.65,1.5266032573659862,0.7569287727965972,0.5043299112721725,0.005589778482745336,0.4873647511066833,0.615270633601433,3.5169155405640855,0.21395327922193536
2.66,1.5301270404665401,0.7632877394738244,0.5043991743567422,0.005527553690087436,0.4817188189781824,0.6140110382032297,3.516861340154378,0.21412338301577358
2.67,1.5336491908564762,0.7696608532961439,0.504467202381022,0.005466447714817863,0.476175214642986,0.6127516240648638,3.5168071721261467,0.21429327161251538
2.68,1.5371697744405723,0.776047882731873,0.5045340271085651,0.00540643188070782,0.4707313164339803,0.6114924062179279,3.5167530359206998,0.21446294332835797
2.69,1.540688856630651,0.78244860108218,0.50459967929602,0.005347478420386661,0.4653845857101078,0.6102333994737654,3.516698930993849,0.21463239651811808
2.7,1.5442065023635902,0.7888627860529834,0.5046641887917757,0.005289560386461818,0.46013255871329584,0.608974618441628,3.5166448568143247,0.21480162957356225
2.71,1.54772277608053,0.7952902202612318,0.5047275844191946,0.00523265175572973,0.454972856243432,0.6077160775074173,3.5165908128656347,0.21497064092595256
2.72,1.5512377417701342,0.8017306901650784,0.5047898942229035,0.00517672720860746,0.4499031632828789,0.6064577908770032,3.516536798642294,0.21513942903823838
2.73,1.5547514629229557,0.8081839871921033,0.5048511452092238,0.005121762361311809,0.44492125047999226,0.6051997725308957,3.5164828136537643,0.21530799241410953
2.74,1.5582640025766934,0.8146499065812662,0.504911363612033,0.005067733528234693,0.44002495214440096,0.6039420362680832,3.5164288574206632,0.21547632958849128
2.75,1.561775423314385,0.8211282474376432,0.5049705748804547,0.0050146177325093725,0.4352121672797713,0.602684595704832,3.516374929474858,0.21564443912851308
2.7600000000000002,1.565285787263738,0.8276188127698282,0.50502880367046,0.004962392712731793,0.43048086030509247,0.601427464274388,3.5163210293594873,0.215812319634462
2.77,1.5687951560905737,0.8341214096293982,0.5050860738108043,0.0049110369519465066,0.4258290639405125,0.6001706552161381,3.5162671566299735,0.2159799697407883
2.7800000000000002,1.5723035910390077,0.8406358481015551,0.5051424085376749,0.004860529469748884,0.42125485970216753,0.5989141816210115,3.516213310849989,0.2161473881084855
2.79,1.575811152893504,0.8471619423547514,0.5051978302505749,0.00481085003786148,0.4167563982134224,0.5976580563874558,3.516159491595384,0.21631457343310287
2.8000000000000003,1.5793179020034875,0.8536995099663001,0.5052523606682543,0.0047619790410908455,0.41233188628433926,0.59640229224788,3.516105698451858,0.21648152444001856
2.81,1.5828238982941643,0.86024837162887,0.5053060208961949,0.004713897418267677,0.40797958128107764,0.5951469017794073,3.516051931014027,0.21664823988218837
2.82,1.5863292012495458,0.8668083516595748,0.5053588313079004,0.0046665867742852595,0.40369780073886263,0.5938918973830857,3.5159981888872904,0.21681471854239687
2.83,1.5898338699353691,0.8733792773787489,0.5054108116890673,0.0046200292400584335,0.39948491083144383,0.5926372913096982,3.5159444716855455,0.2169809592313233
2.84,1.5933379629980715,0.879960979078565,0.5054619812430804,0.004574207480043252,0.3953393254767152,0.5913830956550592,3.5158907790316523,0.2171469607845273
2.85,1.5968415386672326,0.8865532900331035,0.5055123585890178,0.004529104688739901,0.39125950668700876,0.5901293223628983,3.5158371105571784,0.2173127220637932
2.86,1.60034465476056,0.893156046392135,0.5055619617856505,0.004484704564577158,0.38724396275354833,0.5888759832287567,3.515783465902077,0.21747824195725574
2.87,1.603847368693258,0.8997690869540075,0.505610808382711,0.004440991250208786,0.38329124451368696,0.587623089907043,3.515729844714113,0.21764351938024087
2.88,1.607349737476277,0.9063922531532767,0.5056589154242003,0.004397949356843254,0.37939994408295796,0.5863706539105754,3.5156762466488827,0.21780855327017717
2.89,1.6108518177211697,0.9130253891919184,0.5057062994167527,0.004355563960452512,0.3755686986327478,0.5851186866111169,3.5156226713698366,0.21797334259514345
2.9,1.6143536656471134,0.9196683416732234,0.5057529764141031,0.00431382054070051,0.3717961828846495,0.583867199247667,3.5155691185475395,0.21813788634705725
2.91,1.6178553370829525,0.9263209596387685,0.5057989620078843,0.004272705001081433,0.3680811094344503,0.5826162029265592,3.5155155878596953,0.21830218354047715
2.92,1.621356887466937,0.93298309470599,0.5058442712950459,0.004232203732102021,0.3644222302010581,0.5813657086185706,3.5154620789914413,0.21846623320844136
2.93,1.6248583718583383,0.9396546006589025,0.5058889189723251,0.004192303456100824,0.3608183311953377,0.5801157271716572,3.5154085916342215,0.2186300344114341
2.94,1.6283598449339995,0.9463353335715871,0.5059329193064296,0.004152991326833077,0.35726823233127264,0.5788662693041472,3.515355125486438,0.21879358621802836
2.95,1.6318613609964925,0.9530251517147412,0.5059762861557472,0.0041142548737299715,0.35377078694525177,0.577617345612937,3.5153016802527373,0.2189568877210727
2.96,1.6353629739764997,0.9597239154733586,0.5060190329885101,0.0040760819929036764,0.3503248800340777,0.5763689665741774,3.5152482556439755,0.21911993803077934
2.97,1.6388647374362677,0.9664314872351902,0.5060611729073633,0.004038460715025885,0.346929433900206,0.5751211425443566,3.5151948513771676,0.21928273630527792
2.98,1.642366704573936,0.9731477313876744,0.5061027186505295,0.00400137954804247,0.3435833954971237,0.5738738837651832,3.515141467175053,0.21944528169860428
2.99,1.645868928226814,0.9798725142215665,0.5061436826127278,0.003964827242546745,0.3402857425873473,0.5726272003641226,3.5150881027660956,0.21960757339586656
3.0,1.6493714608740577,0.9866057039544893,0.5061840768387695,0.003928792904340259,0.33703548037188236,0.5713811023546046,3.5150347578845014,0.21976961061268174
3.0100000000000002,1.6528743546426028,0.9933471705010538,0.5062239130770451,0.0038932658255116325,0.3338316414851499,0.5701355996433384,3.5149814322695665,0.2199313925824098
3.02,1.6563776613083359,1.0000967856176028,0.5062632027447688,0.0038582356986167046,0.3306732821834194,0.5688907020275821,3.514928125665981,0.22009291854898622
3.0300000000000002,1.6598814322987787,1.0068544229441152,0.5063019569178078,0.003823692744581585,0.32755947884427006,0.5676464191959991,3.5148748378237853,0.22025418774317346
3.04,1.6633857187004581,1.0136199575817095,0.5063401864277483,0.003789627252760159,0.32448933357205895,0.5664027607370093,3.5148215684976227,0.22041519944180415
3.0500000000000003,1.666890571258397,1.0203932664036612,0.5063779017893855,0.0037560297809959087,0.32146197524543013,0.5651597361345456,3.514768317447177,0.22057595292263998
3.06,1.6703960403797167,1.0271742279816505,0.5064151132171681,0.003722890994130866,0.3184765635155381,0.5639173547704047,3.514715084436992,0.22073644747498225
3.0700000000000003,1.6739021761388198,1.0339627223692618,0.5064518306744694,0.0036902018632443863,0.31553227585770494,0.5626756259287736,3.51466186923608,0.22089668241262178
3.08,1.6774090282788858,1.0407586310261647,0.5064880638902189,0.0036579534324017327,0.31262831417357284,0.5614345587963355,3.514608671617931,0.22105665713577707
3.09,1.6809166462160243,1.047561836966629,0.5065238223243921,0.0036261368935608393,0.3097639060210648,0.560194162463994,3.5145554913604196,0.22121637104051053
3.1,1.6844250790422084,1.0543722245542886,0.5065591152144068,0.0035947444868274286,0.30693826641569605,0.5589544459286442,3.514502328245664,0.22137582345805698
3.11,1.6879343755284217,1.061189679603409,0.5065939515513753,0.0035637678498940174,0.30415066080551134,0.5577154180947306,3.5144491820599164,0.22153501375700055
3.12,1.6914445841177754,1.068014089337473,0.5066283400916746,0.003533199106304784,0.3014003640186732,0.5564770877727315,3.514396052593604,0.22169394136661436
3.13,1.6949557529319776,1.074845342329427,0.5066622893691379,0.0035030305532605015,0.2986866702525992,0.5552394636817445,3.514342939641172,0.22185260570160895
3.14,1.6984679298014809,1.081683328363188,0.5066958077189,0.0034732546348187412,0.2960088912975614,0.554002554458642,3.5142898430006437,0.2220110062001108
3.15,1.7019811622563734,1.088527938455346,0.5067289032750897,0.0034438640071737213,0.2933663544208846,0.552766368655999,3.51423676247368,0.22216914231425292
3.16,1.7054954974868433,1.0953790649924895,0.5067615839503181,0.0034148515244157712,0.29075840525773655,0.5515309147315991,3.514183697865999,0.2223270135101013
3.17,1.7090109825212398,1.1022366010180964,0.5067938575508039,0.0033862101379644356,0.2881843981805928,0.5502962010983956,3.514130648985215,0.22248461926194044
3.18,1.712527663922285,1.1091004414506904,0.50682573158007,0.0033579330661080726,0.2856437127882822,0.5490622360403727,3.5140776156444065,0.22264195906511902
3.19,1.7160455879928842,1.1159704821844991,0.506857213389289,0.003330013669071165,0.2831357411039025,0.5478290277705907,3.5140245976595894,0.22279903242671287
3.2,1.719564800690268,1.1228466204646295,0.5068883101146345,0.003302445497324124,0.28065989304577676,0.5465965844071389,3.5139715948507555,0.22295583886946577
3.21,1.7230853477606,1.1297287542316823,0.5069190287916981,0.0032752221950693083,0.27821558673975416,0.5453649140128678,3.513918607040035,0.2231123779252019
3.22,1.726607274601191,1.1366167827973848,0.5069493762372822,0.003248337603705955,0.27580225839039524,0.5441340245547197,3.5138656340535763,0.22326864914170128
3.23,1.7301306263853071,1.1435106062213405,0.5069793591595378,0.003221785662901006,0.2734193531739871,0.5429039239417487,3.5138126757197212,0.22342465207662157
3.24,1.7336554479786028,1.1504101257080637,0.5070089840890852,0.003195560472208191,0.2710663309437729,0.5416746200002308,3.5137597318701657,0.22358038630104712
3.25,1.737181783973663,1.1573152434358758,0.5070382574092516,0.0031696562642612785,0.2687426637162544,0.5404461204843594,3.5137068023394398,0.2237358513979899
3.2600000000000002,1.7407096786844827,1.1642258625828648,0.5070671853514558,0.0031440674089825617,0.2664478360512373,0.5392184330743024,3.513653886965012,0.22389104696263745
3.27,1.7442391761402578,1.1711418873054527,0.5070957740026455,0.003118788406733458,0.2641813444428907,0.5379915653765677,3.513600985587147,0.22404597260197032
3.2800000000000002,1.7477703200985835,1.178063222741984,0.5071240292998492,0.0030938138932597465,0.2619426977685004,0.5367655249250858,3.5135480980490192,0.2242006279350383
3.29,1.751303154049953,1.1849897748662113,0.5071519570642614,0.003069138608827144,0.2597314144810674,0.5355403191868828,3.513495224196196,0.2243550125912884
3.3000000000000003,1.754837721201737,1.1919214507017082,0.5071795629546514,0.0030447574404837943,0.2575470264436125,0.5343159555529579,3.5134423638773167,0.22450912621286223
3.31,1.7583740645183608,1.1988581579703823,0.5072068525392108,0.0030206653573527403,0.25538907299821195,0.5330924413552266,3.5133895169430125,0.22466296845118658
3.3200000000000003,1.761912226673146,1.2057998054667936,0.5072338312207545,0.0029968574777453935,0.25325710715050537,0.5318697838476284,3.5133366832470516,0.22481653897045187
3.33,1.765452250112156,1.2127463025913152,0.5072605043287701,0.002973328985709552,0.2511506879899985,0.5306479902302293,3.513283862644922,0.22496983744292232
3.34,1.7689941769905801,1.2196975598066342,0.5072868770298026,0.002950075212835092,0.24906938804892984,0.5294270676255,3.5132310549952117,0.2251228635537585
3.35,1.7725380492408902,1.2266534881624986,0.507312954420306,0.0029270915546724093,0.24701278563322132,0.5282070231037502,3.513178260158126,0.22527561699637882
3.36,1.7760839085154456,1.2336139996882398,0.5073387414501844,0.00290437353861732,0.2449804711728901,0.5269878636616384,3.5131254779967445,0.22542809747597545
3.37,1.7796317962160966,1.2405790071910325,0.5073642429620676,0.00288191678912902,0.24297204395663954,0.5257695962332618,3.5130727083763733,0.22558030470773696
3.38,1.783181753504874,1.2475484241696448,0.5073894637085572,0.0028597170117077414,0.24098711072653473,0.5245522276942032,3.5130199511643037,0.22573223841550802
3.39,1.7867338212982444,1.2545221648647,0.5074144083420582,0.002837770002382118,0.23902528650493607,0.5233357648593188,3.512967206229945,0.22588389833271597
3.4,1.7902880402701609,1.2615001442383151,0.507439081418723,0.0028160716441666712,0.2370861942683257,0.5221202144838683,3.51291447344476,0.22603528420221222
3.41,1.7938444508471543,1.2684822780273695,0.5074634873873242,0.0027946179171455966,0.23516946586249296,0.5209055832615058,3.5128617526823906,0.22618639577675811
3.42,1.7974030932116036,1.2754684827209892,0.5074876305936443,0.0027734048945332965,0.23327474163944287,0.5196918778254972,3.5128090438185837,0.22633723281885598
3.43,1.80096400733081,1.2824586753111973,0.5075115153309047,0.002752428696573535,0.2314016663218508,0.5184791047599377,3.512756346730524,0.22648779509779288
3.44,1.8045272329260942,1.289452773570444,0.5075351457832219,0.0027316855423028565,0.22954989363690703,0.5172672705876288,3.512703661297564,0.22663808239272315
3.45,1.8080928094631592,1.2964506961391553,0.5075585260076871,0.002711171765984083,0.2277190877843325,0.5160563817661405,3.5126509874014733,0.22678809449320403
3.46,1.8116607762076644,1.3034523620552252,0.5075816600295141,0.00269088373007879,0.2259089156334762,0.5148464447096597,3.51259832492511,0.2269378311950487
3.47,1.8152311721857448,1.3104576910953085,0.5076045517727502,0.0026708178886915616,0.2241190524028919,0.5136374657732732,3.512545673753385,0.2270872923032483
3.48,1.8188040361840327,1.3174666037446157,0.5076272050669494,0.0026509707816022043,0.22234918111212498,0.5124294512524726,3.5124930337733105,0.22723647763148747
3.49,1.8223794067754377,1.3244790210515176,0.5076496236749939,0.0026313390086441296,0.22059899029820085,0.511222407394035,3.5124404048733116,0.22738538700118396
3.5,1.8259573223045185,1.3314948647097697,0.5076718112772575,0.0026119192443706334,0.2188681753131417,0.5100163403895931,3.512387786943643,0.2275340202419194
3.5100000000000002,1.8295378208999686,1.338514056974026,0.5076937714878867,0.0025927082223400543,0.21715643701838733,0.5088112563799656,3.512335179876152,0.22768237719118464
3.52,1.8331209404657052,1.3455365207322376,0.5077155078406215,0.002573702749441006,0.21546348289624778,0.5076071614525438,3.512282583564398,0.2278304576942168
3.5300000000000002,1.8367067186893027,1.3525621794442104,0.5077370238006538,0.0025548996942700167,0.21378902610650363,0.5064040616439008,3.512229997903526,0.2279782616038801
3.54,1.8402951930481155,1.3595909571338531,0.507758322764789,0.002536295987833211,0.2121327854400226,0.5052019629416105,3.5121774227901805,0.2281257887805848
3.5500000000000003,1.8438864008036486,1.3666227783835012,0.5077794080642993,0.002517888619918025,0.21049448512461016,0.50400087128276,3.5121248581225637,0.22827303909206784
3.56,1.8474803790055625,1.3736575683206653,0.5078002829669164,0.0024996746375632005,0.20887385464997724,0.5028007925551896,3.5120723038003767,0.2284200124132795
3.5700000000000003,1.851077164495898,1.3806952526046472,0.5078209506787974,0.0024816511435843402,0.2072706285936809,0.5016017325987923,3.512019759724754,0.22856670862627296
3.58,1.8546767939068147,1.387735757492433,0.5078414143297116,0.002463815309234771,0.20568454786599072,0.5004036972040108,3.5119672257983843,0.22871312762019402
3.59,1.8582793036658831,1.3947790097533534,0.507861676991548,0.002446164358033003,0.2041153581668813,0.4992066921143617,3.511914701925334,0.22885926929101802
3.6,1.8618847300004202,1.401824936605741,0.5078817416919363,0.0024286955538391475,0.20256280885092903,0.4980107230284135,3.511862188010918,0.22900513354132523
3.61,1.8654931089355224,1.4088734657983737,0.5079016113957161,0.0024114062168965923,0.20102665447690443,0.4968157955981625,3.511809683961835,0.2291507202803304
3.62,1.86910447629191,1.4159245256162234,0.5079212890039734,0.0023942937272997573,0.19950665479410717,0.4956219154278927,3.5117571896862483,0.22929602942462587
3.63,1.8727188676884805,1.42297804486562,0.5079407773568182,0.002377355522245204,0.19800257452190986,0.4944290880750797,3.511704705093736,0.2294410608979617
3.64,1.8763363185574526,1.4300339527533243,0.5079600792579896,0.0023605890681104285,0.19651418152691397,0.4932373190571321,3.5116522300948465,0.22958581462890454
3.65,1.8799568641328088,1.4370921789906446,0.5079791974531601,0.0023439918859271946,0.19504124839902837,0.49204661384575116,3.5115997646014905,0.22973029055299587
3.66,1.8835805394533587,1.4441526537866565,0.5079981346307801,0.002327561543833798,0.1935835526280496,0.49085697786806526,3.5115473085268727,0.2298744886113331
3.67,1.8872073793604012,1.4512153078938517,0.5080168934119801,0.0023112956581955307,0.19214087772687172,0.4896684165052604,3.511494861785597,0.2300184087494342
3.68,1.8908374185149543,1.4582800723993572,0.5080354763948247,0.0022951918831012755,0.19071300851126638,0.4884809351003087,3.5114424242931532,0.2301620509208963
3.69,1.8944706913864349,1.465346878887402,0.5080538861192601,0.0022792479168209775,0.1892997349060612,0.48729453895242075,3.511389995966303,0.23030541508405955
