t,Ca,E,CaE,Ca2E_,CaE_
2.73,1.3275521777445613e-14,240.56166317366302,0.3193551235439139,0.005986475842912466,0.13299522694732854
2.74,1.3242178251305323e-14,240.5628271916026,0.3185545690889429,0.00595622826437181,0.13266201104127112
2.75,1.3208999038565095e-14,240.56398540894864,0.31775795130153517,0.005926206820838227,0.13233043292614405
2.7600000000000002,1.3175982942588893e-14,240.5651378685577,0.3169652414759886,0.005896409277471981,0.1320004806859898
2.77,1.3143128775592519e-14,240.5662846128038,0.31617641124598206,0.005866833428047518,0.1316721425193324
2.7800000000000002,1.3110435327824043e-14,240.5674256825585,0.3153914335267627,0.005837477129072746,0.13134540678281997
2.79,1.3077901455422435e-14,240.5685611201473,0.314610279791301,0.005808338199608914,0.13102026185893847
2.8000000000000003,1.3045526001877604e-14,240.56969096673078,0.31383292248658623,0.005779414509391552,0.13069669627039512
2.81,1.301330782084395e-14,240.57081526308156,0.3130593343190589,0.0057507039522571215,0.13037469864425544
2.82,1.2981245775941958e-14,240.57193404959042,0.31228948825089425,0.005722204445610559,0.13005425771019283
2.83,1.2949338740559814e-14,240.57304736627222,0.3115233574962846,0.005693913929892815,0.12973536229873828
2.84,1.2917585597655025e-14,240.57415525277182,0.31076091551772306,0.005665830368048408,0.12941800133953024
2.85,1.2885985239556029e-14,240.5752577483703,0.31000213602228577,0.005637951744992957,0.12910216385956425
2.86,1.2854536612368166e-14,240.5763548917097,0.3092469929472076,0.005610276145862466,0.1287878391943347
2.87,1.2823238736780364e-14,240.57744672066707,0.30849546045112214,0.005582801792580728,0.12847501708633957
2.88,1.2792090466459757e-14,240.57853327388074,0.30774751296829833,0.005555526616945675,0.12816368653111979
2.89,1.2761090749091698e-14,240.579614589111,0.30700312514220907,0.005528448721505015,0.12785383702237244
2.9,1.273023854308427e-14,240.58069070376948,0.30626227184176297,0.005501566232254871,0.12754545815358703
2.91,1.2699532817487907e-14,240.58176165492435,0.30552492815755905,0.005474877298315747,0.1272385396168582
2.92,1.2668972551915013e-14,240.58282747930562,0.30479106939814143,0.0054483800916085,0.1269330712016987
2.93,1.2638556736459576e-14,240.58388821331042,0.3040606710862539,0.005422072806530306,0.1266290427938525
2.94,1.2608284371616787e-14,240.58494389300822,0.3033337089550947,0.0053959536596306255,0.1263264443741077
2.95,1.2578154362985119e-14,240.58599455364157,0.3026101598537591,0.005370020784633081,0.12602526571705142
2.96,1.254816566090873e-14,240.58704023030143,0.3018900005361455,0.005344272371085989,0.12572549678834252
2.97,1.2518317351717816e-14,240.58808095837006,0.3011732068681039,0.005318706754870028,0.12542712800395156
2.98,1.2488608450364956e-14,240.58911677253258,0.3004597556148327,0.005293322211700955,0.12513014963784636
2.99,1.245903797873578e-14,240.59014770715808,0.2997496237597533,0.0052681170347768334,0.1248345520443593
3.0,1.2429604965415887e-14,240.591173796304,0.2990427885020847,0.005243089534302115,0.12454032565656503
3.0100000000000002,1.240030844545774e-14,240.59219507372086,0.2983392272544173,0.00521823803701171,0.12424746098465772
3.02,1.2371147460147585e-14,240.5932115728566,0.2976389176402876,0.005193560885695067,0.12395594861432865
3.0300000000000002,1.2342121056772354e-14,240.5942233268613,0.296941837491752,0.005169056438720247,0.12366577920514364
3.04,1.2313228554263805e-14,240.59523036817168,0.29624796397481273,0.005144723315359057,0.12337694453506394
3.0500000000000003,1.2284468995515308e-14,240.59623272938015,0.2955572753827751,0.005120559889198518,0.12308943534477933
3.06,1.2255841407690397e-14,240.59723044282794,0.29486975027917545,0.005096564528533304,0.1228032423612353
3.0700000000000003,1.2227344905378015e-14,240.59822354044638,0.2941853671562137,0.005072735691471374,0.12251835670281094
3.08,1.2198978613240917e-14,240.59921205388315,0.2935041046852972,0.005049071854162706,0.1222347695742595
3.09,1.217074166604068e-14,240.60019601450645,0.29282594171376813,0.005025571510561983,0.12195247226610126
3.1,1.2142633208662714e-14,240.60117545340904,0.2921508572616311,0.0050022331721912856,0.12167145615401666
3.11,1.2114652396141282e-14,240.60215040141244,0.29147883051828094,0.0049790553679027886,0.12139171269823934
3.12,1.2086798393684508e-14,240.60312088907105,0.29080984083922984,0.004956036643641445,0.12111323344294905
3.13,1.205907009786271e-14,240.60408694606966,0.2901438692688361,0.004933175580065966,0.12083600907832187
3.14,1.2031466821602471e-14,240.60504860271752,0.2894808947883738,0.004910470748442207,0.1205600317425288
3.15,1.2003987740632361e-14,240.60600588874846,0.2888208973423561,0.004887920745860217,0.1202852931602057
3.16,1.1976632025105436e-14,240.606958833611,0.2881638571150638,0.004865524186568679,0.12001178508422694
3.17,1.1949398851396175e-14,240.60790746649838,0.28750975446284854,0.004843279700983667,0.11973949933467125
3.18,1.1922287401926718e-14,240.60885181635192,0.28685856991194775,0.004821185935464057,0.11946842779754648
3.19,1.1895296864993118e-14,240.60979191186496,0.2862102841563006,0.004799241552086961,0.11919856242351454
3.2,1.1868426434591579e-14,240.61072778148645,0.2855648780553629,0.004777445228423139,0.11892989522661614
3.21,1.1841675314610338e-14,240.61165945331658,0.28492233272697304,0.0047557956335345,0.11866241831976035
3.22,1.1815042735210696e-14,240.6125869547008,0.2842826299056032,0.004734291337582083,0.11839612405286294
3.23,1.178852789240809e-14,240.6135103137244,0.28364575062849723,0.004712931139733401,0.11813100450422556
3.24,1.1762130004779549e-14,240.6144295578085,0.2830116764719223,0.004691713758128095,0.11786705195827724
3.25,1.1735848296152211e-14,240.61534471413802,0.2823803891758565,0.0046706379229959,0.11760425875997639
3.2600000000000002,1.170968199545078e-14,240.61625580966455,0.2817518706422656,0.004649702376316478,0.11734261731371436
3.27,1.1683630336544999e-14,240.61716287110974,0.28112610293338103,0.004628905871479259,0.11708212008221897
3.2800000000000002,1.1657692558097113e-14,240.61806592496845,0.28050306826997706,0.004608247172943272,0.11682275958545811
3.29,1.1631867903409334e-14,240.61896499751174,0.27988274902964816,0.004587725055896981,0.11656452839954329
3.3000000000000003,1.160615576977215e-14,240.619860114674,0.2792651272007101,0.004567338415175176,0.11630741970694422
3.31,1.1580555634099659e-14,240.62075130211372,0.27865018465070573,0.004547086210683668,0.11605142702172198
3.3200000000000003,1.1555066608941e-14,240.62163858556158,0.27803790474081924,0.004526967142698296,0.11579654255170775
3.33,1.1529688005511847e-14,240.62252199038602,0.27742827027343575,0.004506980063106572,0.11554275927424826
3.34,1.1504419144876679e-14,240.62340154174282,0.27682126417740377,0.004487123837188673,0.11529007023937263
3.35,1.1479259358095585e-14,240.62427726457827,0.2762168695052226,0.00446739734349604,0.1150384685697998
3.36,1.1454207986371084e-14,240.62514918363186,0.27561506943023023,0.004447799473729979,0.11478794746094609
3.37,1.1429264381194917e-14,240.6260173234394,0.27501584724379013,0.004428329132620254,0.1145385001809325
3.38,1.1404427904494871e-14,240.62688170833587,0.27441918635247914,0.0044089852378036915,0.11429012007059225
3.39,1.137969745028754e-14,240.62774236211197,0.2738250723801208,0.004389766549921049,0.11404279895470489
3.4,1.1355072163747822e-14,240.62859930853753,0.273233490002506,0.004370671927587476,0.11379652952908709
3.41,1.1330551529021783e-14,240.6294525714277,0.2726444225589462,0.004351700358377237,0.11355130565168314
3.42,1.1306134783279905e-14,240.63030217422178,0.27205785462762644,0.0043328507507415645,0.11330712039652972
3.43,1.1281821150877656e-14,240.6311481401556,0.2714737709933901,0.0043141220169212275,0.11306396683077372
3.44,1.1257609842042532e-14,240.63199049226318,0.27089215665134786,0.004295513072307172,0.11282183800983268
3.45,1.1233500051561098e-14,240.63282925337884,0.2703129968104864,0.004277022834801153,0.11258072697255533
3.46,1.1209491791959392e-14,240.6336644462226,0.2697362740490309,0.004258650368405451,0.11234062935666833
3.47,1.1185585981254521e-14,240.63449609347413,0.26916196748014365,0.004240395001100722,0.11210154404134778
3.48,1.1161780878175113e-14,240.6353242175198,0.26859006452752193,0.004222255868715981,0.11186346208066182
3.49,1.113807509081771e-14,240.63614884048755,0.2680205539352805,0.004204231967542539,0.11162637360634316
3.5,1.1114468594877902e-14,240.6369699842992,0.26745341926786326,0.004186322260993563,0.1113902741686514
3.5100000000000002,1.1090960515254502e-14,240.63778767068084,0.26688864612697893,0.0041685257549295964,0.11115515743397765
3.52,1.1067550302993034e-14,240.6386019211661,0.26632622030793823,0.004150841513138578,0.11092101700955724
3.5300000000000002,1.1044237299448006e-14,240.63941275721024,0.2657661260394258,0.004133268524864447,0.11068784822220093
3.54,1.1021020977899375e-14,240.64022019981792,0.2652083507133509,0.004115805915462534,0.11045564355000688
3.5500000000000003,1.0997900705532567e-14,240.64102427041067,0.26465287917726077,0.004098452705724631,0.11022439770309458
3.56,1.0974875911221722e-14,240.64182498947434,0.2640996977546329,0.004081208034105737,0.10999410473366233
3.5700000000000003,1.0951945997995943e-14,240.64262237814333,0.26354879215188187,0.004064070968724112,0.10976475873278305
3.58,1.0929110391921487e-14,240.64341645669782,0.2630001486253897,0.004047040640270958,0.10953635403327025
3.59,1.0906368512738832e-14,240.64420724568419,0.262453753280529,0.004030116162269627,0.10930888486975142
3.6,1.0883719818606691e-14,240.64499476431038,0.26190959314235385,0.0040132967126259265,0.1090823458313909
3.61,1.0861163745529414e-14,240.64577903255673,0.2613676547055797,0.003996581432005057,0.10885673130242599
3.62,1.0838699702157364e-14,240.64656007137228,0.26082792381029596,0.00397996941221838,0.10863203540196567
3.63,1.0816327114899721e-14,240.64733790107712,0.26029038672158983,0.003963459776794252,0.10840825242124612
3.64,1.0794045440843704e-14,240.64811254090213,0.2597550304374629,0.003947051708339557,0.1081853769488041
3.65,1.0771854206637315e-14,240.64888400760827,0.25922184361776035,0.003930744523418494,0.10796340424728924
3.66,1.0749752798339835e-14,240.6496523229484,0.2586908115635891,0.003914537267855231,0.10774232821690724
3.67,1.072774065843706e-14,240.65041750667183,0.25816192092411516,0.003898429096137825,0.10752214330469262
3.68,1.070581722941479e-14,240.65117957852786,0.2576351583485045,0.0038824191627543285,0.1073028439576799
3.69,1.0683982099285277e-14,240.65193855305603,0.25711051396468715,0.003866506909116112,0.10708442606696851
3.7,1.066223467361716e-14,240.65269445132728,0.256587973539336,0.003850691416924512,0.10686688371326253
3.71,1.064057440397764e-14,240.6534472927658,0.25606752393870513,0.003834971858572684,0.10665021143371159
3.72,1.0619000751608598e-14,240.6541970964495,0.2555491522603189,0.0038193474255286144,0.1064344038614676
3.73,1.059751329473779e-14,240.65494387726872,0.2550328483981947,0.003803817537198206,0.10621945679268013
3.74,1.057611145088763e-14,240.65568765586633,0.25451859840476315,0.0037883812998654467,0.10600536442587051
3.75,1.0554794736340141e-14,240.65642844934996,0.2540063906932577,0.0037730380122397733,0.10579212194136402
3.7600000000000002,1.0533562621197945e-14,240.65716627648038,0.2534962125730145,0.003757786883053639,0.10557972406040028
3.77,1.0512414584504897e-14,240.65790115569806,0.25298805156687826,0.003742627138937741,0.10536816559296504
3.7800000000000002,1.0491350156995634e-14,240.65863310359228,0.2524818964310103,0.0037275581121145192,0.10515744186146951
3.79,1.0470368858476159e-14,240.65936213714252,0.2519777356628713,0.0037125791103756315,0.10494754808112136
3.8000000000000003,1.044947021066576e-14,240.6600882732573,0.2514755578096528,0.0036976894416030745,0.10473847948832961
3.81,1.0428653735995627e-14,240.66081152883064,0.25097535143200544,0.0036828884095886196,0.10453023132467021
3.8200000000000003,1.0407918957309614e-14,240.66153192074353,0.2504771051014622,0.003668175315529203,0.1043227988363787
3.83,1.0387265397387454e-14,240.66224946588125,0.24998080738624012,0.0036535494614175286,0.1041161772679815
3.84,1.0366692581962602e-14,240.66296418102343,0.24948644692604535,0.003639010153520287,0.10391036189388858
3.85,1.0346200041995476e-14,240.66367608275797,0.2489940124856517,0.00362455671274874,0.1037053480405174
3.86,1.032578732322795e-14,240.66438518714332,0.24850349318376275,0.003610188488250798,0.10350113118156336
3.87,1.0305453956983038e-14,240.66509151075718,0.24801487779327774,0.003595904799705096,0.10329770664672586
3.88,1.028519947787318e-14,240.66579507005872,0.24752815516595547,0.003581704973691469,0.10309506979853511
3.89,1.0265023443559785e-14,240.66649588068117,0.24704331470519308,0.0035675883815262477,0.10289321622900192
3.9,1.0244925407734201e-14,240.66719395840005,0.24656034571937832,0.003553554386848658,0.10269214149061472
3.91,1.0224904904332317e-14,240.66788931969847,0.24607923704412146,0.0035396023150958494,0.10249184093919439
3.92,1.020496148914037e-14,240.66858198027796,0.2455999780377071,0.003525731533323883,0.1022923101479298
3.93,1.0185094750347738e-14,240.6692719546819,0.24512255883325243,0.0035119414695835376,0.10209354501218067
3.94,1.0165304222626666e-14,240.66995925936638,0.2446469682841583,0.0034982314511865014,0.10189554089520814
3.95,1.0145589459929004e-14,240.67064391009836,0.24417319570484494,0.003484600841735842,0.10169829335196252
3.96,1.0125950079319198e-14,240.67132592039155,0.24370123191904886,0.0034710491213331227,0.10150179856496165
3.97,1.0106385612803682e-14,240.6720053067965,0.24323106571637299,0.0034575756130727224,0.10130605187093897
3.98,1.0086895635676506e-14,240.67268208431827,0.2427626869216289,0.003444179719952912,0.10111104903706339
3.99,1.0067479762007961e-14,240.67335626658195,0.24229608628775515,0.003430860910668629,0.1009167862165122
4.0,1.004813757032105e-14,240.6740278684785,0.24183125371698266,0.0034176185927190655,0.10072325920866908
4.01,1.0028868619522216e-14,240.67469690559716,0.24136817864206114,0.0034044521400048836,0.10053046361766622
4.0200000000000005,1.0009672493583893e-14,240.67536339263407,0.2409068510955225,0.0033913609702328424,0.10033839529706345
4.03,9.990548780828925e-15,240.6760273441302,0.24044726121395246,0.003378344509029703,0.10014705014368755
4.04,9.97149707393055e-15,240.67668877447133,0.23998939923799006,0.0033654021899422208,0.09995642409763206
4.05,9.95251696988577e-15,240.67734769788865,0.23953325551134297,0.0033525334550720508,0.09976651314180442
4.0600000000000005,9.933608069910946e-15,240.67800412846225,0.2390788204769274,0.0033397377575635676,0.0995773133001507
4.07,9.914769979804225e-15,240.67865808010984,0.23862608469026783,0.003327014552967527,0.09938882064381811
4.08,9.896002309615589e-15,240.67930956659694,0.23817503880729793,0.003314363307103445,0.09920103128554475
4.09,9.877304673743242e-15,240.6799586015339,0.23772567358792435,0.0033017834937628505,0.09901394138129845
4.1,9.858676690933606e-15,240.68060519837587,0.23727797989602656,0.003289274594709288,0.09882754713027682
4.11,9.840117984281326e-15,240.68124937042285,0.2368319486994569,0.003276836099678312,0.0986418447749072
4.12,9.821628134709881e-15,240.68189113249176,0.23638756996178614,0.0032644674027636532,0.0984568301405548
4.13,9.803206766972096e-15,240.6825304978253,0.23594483469113653,0.0032521679939684018,0.09827249948646556
4.14,9.784853524258589e-15,240.68316747900442,0.2355037343352658,0.0032399374026497113,0.09808884925452614
4.15,9.766568037242537e-15,240.68380208906123,0.23506426004410563,0.003227775128571436,0.09790587576297356
4.16,9.748349940121475e-15,240.6844343409022,0.23462640305193333,0.003215680677634425,0.09772357536512283
4.17,9.73019887061729e-15,240.68506424730828,0.23419015467737148,0.003203653561876513,0.09754194444936676
4.18,9.71211445938101e-15,240.68569182131628,0.23375550606965828,0.003191693277325184,0.09736097933362771
4.19,9.694096301627947e-15,240.68631707724,0.23332244752937703,0.0031797992447060233,0.09718067598278979
4.2,9.6761440690106e-15,240.68694002664287,0.2328909711875443,0.0031679710432925296,0.09700103112316502
4.21,9.658257405110742e-15,240.68756068210013,0.23246106850289547,0.0031562081924514642,0.09682204120139645
4.22,9.640435956313744e-15,240.68817905608742,0.23203273100125116,0.0031445102161799755,0.0966437026920249
4.23,9.622679371808574e-15,240.68879516098076,0.23160595027551703,0.0031328766431055976,0.09646601209748899
4.24,9.604987303587802e-15,240.68940900905656,0.23118071798568396,0.0031213070064862528,0.09628896594812522
4.25,9.587359387502398e-15,240.69002061315805,0.23075702540444565,0.0031098008212823657,0.09611256061306729
4.26,9.569795279954659e-15,240.69062998540457,0.23033486429724295,0.0030983576285634248,0.09593679266649478
4.2700000000000005,9.552294643454923e-15,240.6912371376995,0.22991422657585575,0.0030869769780284134,0.09576165874346822
4.28,9.534857137418835e-15,240.69184208205422,0.2294951040776843,0.0030756584168684644,0.09558715544807246
4.29,9.517482423748257e-15,240.6924448303916,0.2290774886996018,0.0030644014965209893,0.09541327940912224
4.3,9.500170166831264e-15,240.69304539454606,0.22866137239795428,0.003053205772669683,0.09524002728016208
4.3100000000000005,9.482920031651284e-15,240.69364378632832,0.22824674714376383,0.0030420708038564554,0.09506739572090463
4.32,9.465731680979352e-15,240.69424001762155,0.2278336048562094,0.0030309961494203014,0.09489538136966827
4.33,9.448604790702685e-15,240.69483409985645,0.22742193776578074,0.003019981380749849,0.0947239809938509
4.34,9.431539034327629e-15,240.695426044542,0.2270117380471328,0.0030090260699071262,0.09455319133780225
4.3500000000000005,9.414534087786116e-15,240.6960158631007,0.22660299793295727,0.0029981297931559385,0.09438300917000676
4.36,9.397589629435674e-15,240.6966035668688,0.22619570971398262,0.002987292130961872,0.09421343128308364
4.37,9.380705340059418e-15,240.69718916709607,0.22578986573897394,0.002976512667992287,0.0940444544937868
4.38,9.363880902866056e-15,240.69777267494598,0.22538545841473304,0.0029657909931163243,0.0938760756430049
4.39,9.347116000415491e-15,240.69835410160988,0.2249824801322953,0.002955126689621325,0.09370829156502922
4.4,9.330410313677562e-15,240.6989334583421,0.22458092324433376,0.0029445193322174554,0.09354109907814463
4.41,9.313763537714857e-15,240.69951075587684,0.22418078044163747,0.002933968536944835,0.09337449514139752
4.42,9.297175364405676e-15,240.70008600507037,0.22378204433836255,0.0029234739061931502,0.09320847668189175
4.43,9.280645487978534e-15,240.7006592166955,0.22338470760489254,0.002913035046314021,0.09304304065011251
4.44,9.264173605012177e-15,240.70123040144142,0.22298876296783848,0.0029026515676209962,0.09287818401992635
4.45,9.247759414435564e-15,240.7017995699138,0.22259420321003873,0.002892323084389557,0.09271390378858113
4.46,9.231402617527879e-15,240.7023667326347,0.22220102117055907,0.002882049214857115,0.09255019697670604
4.47,9.215102910724383e-15,240.70293190029767,0.2218092095756024,0.0028718295651538606,0.09238706055838523
4.48,9.19885998879881e-15,240.703495083655,0.22141876111330766,0.0028616637364111213,0.09222449149209046
4.49,9.182673567829099e-15,240.7040562927033,0.22102966897353288,0.0028515513760585588,0.09206248694390552
4.5,9.166543356540396e-15,240.7046155376997,0.22064192617430523,0.002841492113814721,0.09190104400898337
4.51,9.150469065866115e-15,240.70517282882275,0.2202555257865428,0.002831485583043,0.09174015980447837
4.5200000000000005,9.134450408947926e-15,240.70572817617247,0.21987046093405443,0.0028215314207516314,0.09157983146954646
4.53,9.118487101135765e-15,240.70628158977033,0.2194867247935398,0.0028116292675936963,0.09142005616534504
4.54,9.10257885998783e-15,240.70683307955932,0.21910431059458937,0.002801778767867116,0.09126083107503302
4.55,9.08672539589066e-15,240.70738265575537,0.2187232113878053,0.0027919795472759255,0.09110215330637679
4.5600000000000005,9.07092642106418e-15,240.70793032850986,0.21834342026741327,0.00278223123428021,0.09094401998525181
4.57,9.055181667120299e-15,240.7084761072518,0.21796493080532528,0.002772533501725582,0.09078642843795791
4.58,9.039490858317087e-15,240.7090200016899,0.2175877363899612,0.002762886003431828,0.09062937591351068
4.59,9.023853720966733e-15,240.70956202146016,0.2172118304588213,0.002753288396498128,0.0904728596813268
4.6000000000000005,9.008269983435548e-15,240.7101021761258,0.2168372064984861,0.002743740341303053,0.09031687703122392
4.61,8.992739376143965e-15,240.71064047517726,0.21646385804461646,0.0027342415015045693,0.09016142527342072
4.62,8.977261631566533e-15,240.71117692803227,0.2160917786819536,0.0027247915440400342,0.09000650173853693
4.63,8.961836476513105e-15,240.7117115442862,0.21572096187461773,0.0027153901270970675,0.0898521037088984
4.64,8.946463630295889e-15,240.7122443337715,0.21535140092581062,0.002706036897257077,0.08969822840222473
4.65,8.931142845005452e-15,240.71277530525117,0.2149830898632978,0.0026967315522619744,0.08954487333007145
4.66,8.915873858719571e-15,240.7133044679366,0.21461602241068833,0.002687473768094149,0.08939203588140525
4.67,8.900656411518895e-15,240.7138318309682,0.21425019233954481,0.002678263223935519,0.08923971346513772
4.68,8.885490245466527e-15,240.7143574034158,0.21388559346893454,0.002669099602135707,0.08908790350994367
4.69,8.870375104587603e-15,240.71488119427957,0.21352221966498044,0.0026599825881802176,0.08893660346407935
4.7,8.855310734848872e-15,240.71540321249051,0.21316006484041244,0.0026509118706586157,0.0887858107952008
4.71,8.840296870906053e-15,240.71592346747704,0.21279912257990963,0.0026418871124268325,0.08863552282745103
4.72,8.82533325989384e-15,240.7164419681473,0.21243938681301264,0.0026329080024094184,0.08848573703410097
4.73,8.810419660358185e-15,240.71695872293498,0.21208085178405703,0.0026239742532878146,0.08833645102448802
4.74,8.7955558244074e-15,240.71747374056204,0.21172351154753316,0.0026150855626568235,0.08818766232457803
4.75,8.78074150586887e-15,240.7179870296898,0.21136736019888752,0.002606241630794018,0.08803936847734689
4.76,8.765976460264244e-15,240.7184985989197,0.21101239187394957,0.0025974421606183465,0.08789156704254464
4.7700000000000005,8.751260444784611e-15,240.71900845679434,0.21065860074835838,0.002588686857648734,0.08774425559645967
4.78,8.736593218265698e-15,240.71951661179818,0.21030598103698941,0.002579975429962689,0.08759743173168298
4.79,8.721974541163026e-15,240.7200230723584,0.20995452699338102,0.002571307588154901,0.08745109305687228
4.8,8.707404175527112e-15,240.72052784684584,0.20960423290916125,0.002562683045295846,0.08730523719651616
4.8100000000000005,8.692881884978642e-15,240.72103094357576,0.20925509311347446,0.0025541015168903877,0.08715986179069833
4.82,8.678407434683657e-15,240.7215323708087,0.20890710197240817,0.002545562720836384,0.08701496449486178
4.83,8.663980588933999e-15,240.72203213681698,0.20856025384504384,0.002537066371577845,0.086870542963201
4.84,8.649601104128069e-15,240.7225302500769,0.20821454295619443,0.0025286121631072755,0.08672659480060793
4.8500000000000005,8.635268758669744e-15,240.72302671845046,0.20786996393783697,0.002520199841467022,0.0865831177670137
4.86,8.620983322778125e-15,240.72352155001212,0.2075265112821554,0.002511829131579183,0.08644010957092285
4.87,8.60674456801753e-15,240.7240147527879,0.20718417951403262,0.0025034997603675096,0.08629756793450014
4.88,8.592552267269851e-15,240.72450633475634,0.20684296319042617,0.002495211456709175,0.08615549059331551
4.89,8.578406194706928e-15,240.72499630384957,0.20650285689974388,0.002486963951386547,0.08601387529608907
4.9,8.564306125762906e-15,240.72548466795408,0.2061638552612195,0.0024787569770389557,0.08587271980443592
4.91,8.550251837106601e-15,240.72597143491174,0.20582595292428835,0.0024705902681144668,0.0857320218926111
4.92,8.53624310661386e-15,240.72645661252074,0.20548914456796286,0.0024624635608216476,0.08559177934725451
4.93,8.522279713339929e-15,240.72694020853632,0.20515342490020827,0.0024543765930813395,0.08545198996713578
4.94,8.508361437491809e-15,240.72742223067206,0.20481878865731823,0.0024463291044784273,0.08531265156289923
4.95,8.494488060400628e-15,240.72790268660043,0.20448523060329055,0.0024383208362136117,0.08517376195680879
4.96,8.480659395823695e-15,240.72838158306664,0.20415274612921228,0.0024303515870280346,0.0850353192138661
4.97,8.466875217483146e-15,240.72885892794096,0.20382132986542348,0.0024224210837467653,0.08489732110662451
4.98,8.453135304310145e-15,240.72933472893743,0.20349097654791487,0.0024145290621121166,0.08475976544927144
4.99,8.439439444338403e-15,240.72980899350387,0.20316168109279942,0.002406675273740839,0.0846226501263315
5.0,8.425787426796118e-15,240.73028172904574,0.20283343844476628,0.0023988594719969417,0.08448597303421355
5.01,8.412179042085904e-15,240.73075294292715,0.2025062435766014,0.002391081411956972,0.08434973208101161
5.0200000000000005,8.398614081764716e-15,240.73122264247132,0.20218009148870783,0.002383340850375298,0.08421392518630548
5.03,8.385092338523785e-15,240.73169083496148,0.20185497720862636,0.002375637545649388,0.0840785502809616
5.04,8.371613606168528e-15,240.73215752764145,0.20153089579055586,0.0023679712577850923,0.08394360530693379
5.05,8.358177679598484e-15,240.7326227277164,0.20120784231487374,0.002360341748361922,0.08380908821706397
5.0600000000000005,8.344784354787238e-15,240.73308644235368,0.20088581188765645,0.002352748780498332,0.08367499697488295
5.07,8.331433428762347e-15,240.7335486786833,0.20056479964019994,0.002345192118817002,0.08354132955441122
5.08,8.31812471435044e-15,240.7340094432606,0.20024480108860992,0.002337671557277538,0.08340808409022749
5.09,8.304858030826476e-15,240.73446874240707,0.1999258119057806,0.002330186901531272,0.0832752587823095
5.1000000000000005,8.291633159134468e-15,240.7349265838426,0.19960782682939865,0.002322737884409189,0.08314285144031269
5.11,8.278449902851174e-15,240.73538297446308,0.19929084114863935,0.0023153242809864005,0.08301086010401339
5.12,8.26530806672389e-15,240.73583792112296,0.19897485018079003,0.0023079458680780878,0.08287928282488917
5.13,8.25220745665836e-15,240.73629143063553,0.19865984927096528,0.0023006024242198525,0.08274811766600088
5.14,8.239147879706678e-15,240.73674350977336,0.19834583379182216,0.002293293729648065,0.08261736270187467
5.15,8.226129144055207e-15,240.7371941652688,0.19803279914327523,0.00228601956628021,0.08248701601838399
5.16,8.21315105901248e-15,240.7376434038142,0.19772074075221177,0.0022787797176952386,0.0823570757126316
5.17,8.200213434997114e-15,240.7380912320626,0.19740965407220687,0.0022715739691139126,0.08222753989283156
5.18,8.187316083525713e-15,240.73853765662795,0.19709953458323862,0.0022644021073791546,0.08209840667819128
5.19,8.174458817200781e-15,240.73898268408564,0.19679037779140315,0.002257263920936394,0.08196967419879343
5.2,8.161641449698631e-15,240.73942632097285,0.19648217922862998,0.0022501591998139196,0.0818413405954781
5.21,8.148863817289054e-15,240.739868573085,0.19617493494160193,0.002243087749472858,0.08171340422072887
5.22,8.136125722415557e-15,240.74030944732053,0.1958686402098792,0.0022360493544526508,0.08158586311197563
5.23,8.123426982459871e-15,240.7407489500864,0.19556329065382655,0.0022290438097707383,0.08145871544681794
5.24,8.110767416616366e-15,240.74118708772752,0.1952588819363877,0.0022220709124558783,0.08133195942048935
5.25,8.098146845204646e-15,240.74162386654888,0.19495540974745745,0.0022151304610934963,0.08120559323943526
5.26,8.085565089661498e-15,240.74205929281615,0.19465286980368834,0.0022082222558086322,0.0810796151212326
5.2700000000000005,8.073021972532825e-15,240.74249337275583,0.19435125784829732,0.0022013460982488824,0.08095402329450942
5.28,8.060517317465586e-15,240.7429261125556,0.19405056965087256,0.002194501791567343,0.0808288159988645
5.29,8.048050949199729e-15,240.74335751836455,0.19375080100717998,0.0021876891404055535,0.08070399148478698
5.3,8.035622693560136e-15,240.7437875962935,0.19345194773896998,0.0021809079508764394,0.08057954801357596
5.3100000000000005,8.023232377448551e-15,240.74421635241535,0.19315400569378413,0.0021741580305472555,0.08045548385726016
5.32,8.01087982883553e-15,240.74464379276523,0.1928569707447619,0.002167439188422532,0.08033179729851748
5.33,7.998564875286629e-15,240.7450699233882,0.1925608387566284,0.002160751235737256,0.0802084866163923
5.34,7.98628734650125e-15,240.74549475025725,0.19226560564426567,0.0021540939845319184,0.08008555011089342
5.3500000000000005,7.974047074429951e-15,240.74591827926986,0.19197126737541156,0.0021474672475661604,0.07996298610412858
5.36,7.961843891075537e-15,240.74634051631855,0.19167781991991786,0.0021408708395127835,0.07984079291899564
5.37,7.949677629455536e-15,240.74676146726011,0.19138525927194977,0.0021343045764041896,0.07971896888850633
5.38,7.937548123593632e-15,240.7471811379159,0.19109358144978106,0.002127768275615606,0.07959751235570098
5.39,7.9254552085111e-15,240.74759953407198,0.19080278249558905,0.002121261755848307,0.07947642167356325
5.4,7.91339872021824e-15,240.7480166614797,0.1905128584752498,0.0021147848371128345,0.0793556952049349
5.41,7.901378495705814e-15,240.74843252585572,0.19022380547813303,0.0021083373407122215,0.0792353313224305
5.42,7.88939437293648e-15,240.74884713288253,0.18993561961689734,0.00210191908922521,0.07911532840835221
5.43,7.87744619083622e-15,240.74926048820862,0.1896482970272851,0.0020955299064894756,0.07899568485460448
