t,V,h,x_Ca,n,Ca
2.82,-54.62164978621391,0.22354261419883148,0.05544953896351477,0.016589331056662472,0.03171639282221544
2.83,-54.62040744817039,0.22419296684059575,0.05560693710042535,0.016609393929307832,0.03180615489411062
2.84,-54.619165724104825,0.22484264154616218,0.055764309009611976,0.016629436091840033,0.03189590044327204
2.85,-54.617924613145235,0.225491639061147,0.055921654695443176,0.016649457569634325,0.031985629473635535
2.86,-54.616684114420345,0.2261399601302235,0.05607897416228673,0.016669458388033763,0.032075341989133734
2.87,-54.6154442270596,0.22678760549712415,0.05623626741450973,0.016689438572349263,0.03216503799369615
2.88,-54.61420495019317,0.22743457590464244,0.0563935344564785,0.01670939814785968,0.032254717491249106
2.89,-54.61296628295194,0.22808087209463507,0.05655077529255866,0.01672933713981187,0.032344380485715814
2.9,-54.61172822446749,0.22872649480802382,0.05670798992711508,0.016749255573420753,0.03243402698101631
2.91,-54.61049077387215,0.22937144478479768,0.056865178364511916,0.016769153473869376,0.0325236569810675
2.92,-54.60925393029893,0.23001572276401464,0.05702234060911258,0.01678903086630898,0.03261327048978317
2.93,-54.60801769288157,0.23065932948380408,0.05717947666527976,0.016808887775859066,0.032702867511073964
2.94,-54.60678206075453,0.23130226568136836,0.05733658653737542,0.016828724227607464,0.03279244804884739
2.95,-54.60554703305298,0.23194453209298518,0.0574936702297608,0.016848540246610387,0.03288201210700785
2.96,-54.60431260891279,0.23258612945400928,0.05765072774679638,0.016868335857892516,0.0329715596894566
2.97,-54.603078787470565,0.23322705849887482,0.05780775909284196,0.016888111086447038,0.03306109080009183
2.98,-54.601845567863606,0.23386731996109694,0.057964764272256546,0.016907865957235736,0.033150605442808574
2.99,-54.60061294919154,0.23450691478735647,0.05812174328944245,0.016927600502269075,0.03324010362264715
3.0,-54.59938093062389,0.23514584353772358,0.058278696148722,0.016947314740770682,0.03332958534257585
3.0100000000000002,-54.59814951130359,0.23578410692333443,0.05843562285444802,0.01696700869695912,0.0334190506063751
3.02,-54.596918690370636,0.23642170567508577,0.05859252341097684,0.016986682395705457,0.033508499417933116
3.0300000000000002,-54.59568846696569,0.23705864052299133,0.058749397822664085,0.0170063358618505,0.033597931781135175
3.04,-54.59445884023014,0.23769491219618388,0.058906246093864634,0.017025969120204907,0.03368734769986358
3.0500000000000003,-54.59322980930607,0.23833052142291772,0.059063068228932675,0.017045582195549223,0.033776747177997744
3.06,-54.592001373336274,0.23896546893057077,0.05921986423222162,0.01706517511263399,0.03386613021941409
3.0700000000000003,-54.59077353146425,0.23959975544564702,0.05937663410808422,0.0170847478961798,0.033955496827986174
3.08,-54.589546282834206,0.24023338169377864,0.05953337786087245,0.017104300570877376,0.03404484700758457
3.09,-54.588319626591044,0.2408663483997285,0.059690095494937596,0.01712383316138764,0.034134180762076985
3.1,-54.58709356188037,0.24149865628739228,0.059846787014630205,0.0171433456923418,0.03422349809532819
3.11,-54.58586808784852,0.24213030607980074,0.06000345242430011,0.017162838188341415,0.03431279901120005
3.12,-54.58464320364249,0.2427612984991222,0.06016009172829641,0.017182310673958465,0.03440208351355157
3.13,-54.58341890841002,0.2433916342666645,0.06031670493096748,0.01720176317373544,0.0344913516062388
3.14,-54.58219520129951,0.2440213141028777,0.060473292036661,0.017221195712185403,0.03458060329311496
3.15,-54.58097208146011,0.24465033872735595,0.06062985304972389,0.017240608313792063,0.03466983857803035
3.16,-54.57974954804164,0.24527870885884012,0.06078638797450238,0.01726000100300986,0.03475905746483242
3.17,-54.57852760019462,0.24590642521521985,0.06094289681534194,0.017279373804264028,0.03484825995736574
3.18,-54.57730623707029,0.24653348851353601,0.06109937957658738,0.01729872674195068,0.03493744605947202
3.19,-54.576085457820575,0.2471598994699828,0.06125583626258271,0.017318059840436866,0.03502661577499012
3.2,-54.57486526159811,0.24778565879991016,0.06141226687767127,0.017337373124060668,0.03511576910775603
3.21,-54.573645647556226,0.2484107672178261,0.06156867142619567,0.017356666617131263,0.035204906061602904
3.22,-54.57242661484895,0.24903522543739887,0.06172504991249779,0.017375940343928992,0.03529402664036106
3.23,-54.57120816263102,0.24965903417145924,0.06188140234091879,0.01739519432870545,0.03538313084785798
3.24,-54.56999029005785,0.250282194132003,0.06203772871579912,0.017414428595683543,0.03547221868791831
3.25,-54.56877299628558,0.2509047060301929,0.062194029041478485,0.017433643169057572,0.03556129016436388
3.2600000000000002,-54.56755628047103,0.2515265705763612,0.0623503033222959,0.017452838072993315,0.03565034528101371
3.27,-54.566340141771725,0.25214778848001196,0.06250655156258962,0.01747201333162808,0.03573938404168399
3.2800000000000002,-54.565124579345884,0.2527683604498231,0.06266277376669724,0.017491168969070797,0.03582840645018813
3.29,-54.56390959235242,0.2533882871936489,0.06281896993895554,0.017510305009402087,0.03591741251033671
3.3000000000000003,-54.56269517995094,0.2540075694185223,0.06297514008370068,0.017529421476674335,0.03600640222593755
3.31,-54.56148134130177,0.2546262078306569,0.06313128420526803,0.01754851839491177,0.03609537560079566
3.3200000000000003,-54.56026807556591,0.2552442031354497,0.06328740230799229,0.017567595788110527,0.03618433263871327
3.33,-54.559055381905054,0.2558615560374829,0.06344349439620738,0.017586653680238738,0.03627327334348984
3.34,-54.5578432594816,0.2564782672405265,0.06359956047424654,0.01760569209523659,0.03636219771892206
3.35,-54.55663170745865,0.2570943374475407,0.0637556005464423,0.017624711057016407,0.03645110576880386
3.36,-54.55542072499997,0.2577097673606776,0.06391161461712645,0.017643710589462736,0.03653999749692639
3.37,-54.554210311270054,0.2583245576812842,0.06406760269063005,0.01766269071643239,0.03662887290707807
3.38,-54.55300046543406,0.2589387091099043,0.06422356477128346,0.017681651461754565,0.03671773200304457
3.39,-54.55179118665787,0.2595522223462807,0.06437950086341633,0.01770059284923087,0.036806574788608805
3.4,-54.55058247410803,0.2601650980893579,0.06453541097135754,0.017719514902635434,0.03689540126755096
3.41,-54.5493743269518,0.2607773370372839,0.0646912950994353,0.017738417645714967,0.03698421144364851
3.42,-54.54816674435711,0.26138893988741274,0.06484715325197708,0.017757301102188837,0.03707300532067618
3.43,-54.546959725492606,0.26199990733630685,0.06500298543330965,0.01777616529574914,0.03716178290240599
3.44,-54.545753269556876,0.2626102398197686,0.06515879164777769,0.01779501024182442,0.03725054419149029
3.45,-54.54454737569713,0.26321993823535017,0.06531457189969199,0.017813835970470145,0.03733928919256601
3.46,-54.5433420430808,0.26382900330638875,0.06547032619337503,0.01783264250622015,0.03742801790952221
3.47,-54.54213727087942,0.264437435725019,0.06562605453315083,0.017851429872617525,0.03751673034611459
3.48,-54.54093305826524,0.2650452361825636,0.06578175692334261,0.017870198093177476,0.03760542650609602
3.49,-54.539729404411176,0.2656524053695354,0.06593743336827292,0.017888947191387356,0.03769410639321653
3.5,-54.53852630849086,0.26625894397563893,0.06609308387226356,0.017907677190706756,0.03778277001122334
3.5100000000000002,-54.53732376967859,0.26686485268977284,0.06624870843963569,0.01792638811456755,0.0378714173638609
3.52,-54.53612178714939,0.2674701322000313,0.06640430707470966,0.01794507998637397,0.037960048454870776
3.5300000000000002,-54.53492036007895,0.2680747831937066,0.06655987978180516,0.017963752829502664,0.038048663287991794
3.54,-54.53371948764365,0.26867880635729036,0.06671542656524114,0.017982406667302754,0.03813726186695996
3.5500000000000003,-54.53251916902058,0.26928220237647615,0.06687094742933587,0.018001041523095916,0.03822584419550848
3.56,-54.53131940338751,0.26988497193616107,0.06702644237840685,0.018019657420176426,0.03831441027736777
3.5700000000000003,-54.530120189922904,0.27048711572044765,0.0671819114167709,0.01803825438181124,0.03840296011626547
3.58,-54.52892152780591,0.27108863441264597,0.06733735454874415,0.018056832431240035,0.03849149371592643
3.59,-54.52772341621637,0.27168952869527563,0.06749277177864194,0.0180753915916753,0.03858001108007273
3.6,-54.52652585433481,0.2722897992500675,0.06764816311077898,0.01809393188630238,0.03866851221242368
3.61,-54.52532884134244,0.2728894467579658,0.0678035285494692,0.018112453338279544,0.03875699711669579
3.62,-54.52413237642119,0.27348847189913,0.06795886809902583,0.018130955970738053,0.03884546579660287
3.63,-54.522936458753655,0.27408687535293685,0.06811418176376142,0.018149439806782214,0.03893391825585589
3.64,-54.521741087523104,0.2746846577979822,0.0682694695479878,0.01816790486948946,0.03902235449816313
3.65,-54.520546261913516,0.275281819912083,0.06842473145601603,0.018186351181910396,0.039110774527230094
3.66,-54.51935198110955,0.27587836237227936,0.06857996749215652,0.01820477876706887,0.03919917834675953
3.67,-54.51815824429656,0.2764742858548362,0.06873517766071892,0.018223187647962043,0.03928756596045146
3.68,-54.516965050660566,0.2770695910352455,0.0688903619660122,0.01824157784756044,0.03937593737200316
3.69,-54.5157723993883,0.27766427858822806,0.0690455204123446,0.018259949388808015,0.03946429258510917
3.7,-54.51458028966716,0.27825834918773557,0.06920065300402366,0.018278302294622233,0.03955263160346131
3.71,-54.51338872068524,0.2788518035069525,0.06935575974535618,0.018296636587894106,0.03964095443074867
3.72,-54.51219769163132,0.27944464221829796,0.06951084064064829,0.018314952291488284,0.03972926107065763
3.73,-54.511007201694866,0.2800368659934278,0.06966589569420537,0.018333249428243086,0.03981755152687182
3.74,-54.509817250066014,0.2806284755032364,0.06982092491033208,0.0183515280209706,0.03990582580307219
3.75,-54.508627835935606,0.28121947141785875,0.0699759282933324,0.018369788092456714,0.039994083902936975
3.7600000000000002,-54.50743895849514,0.2818098544066724,0.0701309058475096,0.018388029665461214,0.040082325830141714
3.77,-54.50625061693684,0.2823996251382992,0.0702858575771662,0.018406252762717804,0.04017055158835923
3.7800000000000002,-54.505062810453566,0.2829887842806075,0.07044078348660403,0.01842445740693421,0.04025876118125966
3.79,-54.50387553823889,0.2835773325007138,0.07059568358012422,0.01844264362079222,0.04034695461251044
3.8000000000000003,-54.50268879948707,0.28416527046498524,0.07075055786202716,0.018460811426947762,0.04043513188577636
3.81,-54.50150259339302,0.28475259883904086,0.07090540633661255,0.01847896084803095,0.04052329300471948
3.8200000000000003,-54.50031691915236,0.285339318287754,0.07106022900817938,0.018497091906646158,0.0406114379729992
3.83,-54.499131775961395,0.285925429475254,0.0712150258810259,0.01851520462537209,0.04069956679427226
3.84,-54.49794716301708,0.2865109330649284,0.0713697969594497,0.018533299026761835,0.04078767947219271
3.85,-54.49676307951709,0.28709582971942477,0.07152454224774761,0.01855137513334293,0.040875776010411966
3.86,-54.49557952465975,0.28768012010065247,0.07167926175021574,0.018569432967617424,0.04096385641257874
3.87,-54.49439649764408,0.2882638048697848,0.07183395547114957,0.018587472552061942,0.04105192068233914
3.88,-54.49321399766979,0.28884688468726105,0.07198862341484377,0.01860549390912776,0.041139968823336585
3.89,-54.492032023990554,0.28942935975496475,0.0721432655855822,0.01862349704656141,0.04122800083851928
3.9,-54.49085057576714,0.2900112310779251,0.07229788198766585,0.018641481997859307,0.04131601673204887
3.91,-54.48966965219418,0.2905924993753914,0.07245247262538862,0.018659448787352925,0.04140401650765314
3.92,-54.48848925247436,0.2911731653025792,0.07260703750304236,0.018677397437318773,0.04149200016896146
3.93,-54.48730937581104,0.29175322951392274,0.07276157662491818,0.018695327970006507,0.0415799677196005
3.94,-54.48613002140827,0.29233269266307615,0.07291608999530647,0.018713240407638946,0.04166791916319422
3.95,-54.4849511884708,0.2929115554029149,0.0730705776184969,0.01873113477241214,0.04175585450336387
3.96,-54.48377287620404,0.29348981838553706,0.07322503949877848,0.018749011086495394,0.04184377374372798
3.97,-54.48259508381411,0.2940674822622646,0.07337947564043948,0.018766869372031328,0.0419316768879024
3.98,-54.481417810507786,0.29464454768364484,0.07353388604776742,0.01878470965113591,0.04201956393950026
3.99,-54.48024105549254,0.29522101529945166,0.07368827072504916,0.018802531945898503,0.04210743490213202
4.0,-54.479064817976536,0.29579688575868696,0.07384262967657085,0.018820336278381915,0.04219528977940542
4.01,-54.4778890971686,0.29637215970958186,0.07399696290661789,0.01883812267062243,0.04228312857492553
4.0200000000000005,-54.47671389227827,0.2969468377995982,0.07415127041947503,0.01885589114462987,0.04237095129229474
4.03,-54.47553920251574,0.2975209206754294,0.07430555221942622,0.01887364172238762,0.042458757935112744
4.04,-54.47436502709189,0.29809440898300266,0.07445980831075479,0.01889137442585268,0.04254654850697657
4.05,-54.473191365218305,0.2986673033674795,0.07461403869774332,0.01890908927695571,0.04263432301148056
4.0600000000000005,-54.472018216107216,0.29923960447325737,0.0747682433846737,0.018926786297601077,0.042722081452216405
4.07,-54.47084557897156,0.299811312943971,0.07492242237582704,0.018944465509666893,0.0428098238327731
4.08,-54.46967345302495,0.30038242942249394,0.07507657567548384,0.018962126935005055,0.04289755015673699
4.09,-54.46850183748168,0.3009529545509393,0.07523070328792383,0.018979770595441307,0.042985260427691775
4.1,-54.46733073155672,0.3015228889706618,0.07538480521742606,0.018997396512775263,0.043072954649218474
4.11,-54.466160134465724,0.30209223332225865,0.07553888146826887,0.019015004708780456,0.04316063282489547
4.12,-54.46499004542502,0.3026609882455708,0.07569293204472984,0.01903259520520439,0.04324829495829848
4.13,-54.46382046365163,0.30322915437968473,0.07584695695108588,0.019050168023768587,0.04333594105300058
4.14,-54.462651388363234,0.30379673236293336,0.07600095619161323,0.019067723186168603,0.04342357111257221
4.15,-54.461482818778215,0.3043637228328977,0.07615492977058735,0.019085260714074116,0.043511185140581166
4.16,-54.46031475411562,0.30493012642640777,0.07630887769228305,0.019102780629128922,0.043598783140592595
4.17,-54.45914719359517,0.30549594377954437,0.07646279996097437,0.019120282952951023,0.043686365116169024
4.18,-54.457980136437286,0.30606117552764023,0.07661669658093469,0.019137767707132637,0.04377393107087035
4.19,-54.456813581863045,0.3066258223052812,0.07677056755643669,0.01915523491324027,0.04386148100825385
4.2,-54.455647529094215,0.3071898847463078,0.0769244128917523,0.01917268459281472,0.04394901493187415
4.21,-54.45448197735323,0.3077533634838165,0.07707823259115276,0.01919011676737117,0.044036532845283284
4.22,-54.45331692586321,0.308316259150161,0.07723202665890862,0.0192075314583992,0.04412403475203065
4.23,-54.452152373847966,0.30887857237695354,0.07738579509928971,0.019224928687362842,0.04421152065566308
4.24,-54.45098832053195,0.3094403037950663,0.07753953791656512,0.01924230847570061,0.044298990559724714
4.25,-54.44982476514032,0.3100014540346328,0.0776932551150033,0.01925967084482557,0.044386444467757157
4.26,-54.448661706898896,0.31056202372504893,0.07784694669887193,0.019277015816125356,0.04447388238329939
4.2700000000000005,-54.44749914503419,0.3111220134949748,0.07800061267243803,0.01929434341096224,0.04456130430988779
4.28,-54.446337078773375,0.31168142397233545,0.07815425303996788,0.01931165365067314,0.044648710251056135
4.29,-54.4451755073443,0.3122402557843227,0.07830786780572706,0.019328946556569707,0.04473610021033562
4.3,-54.444014429975496,0.31279850955739613,0.07846145697398045,0.019346222149938343,0.04482347419125484
4.3100000000000005,-54.44285384589616,0.3133561859172848,0.07861502054899225,0.019363480452040248,0.04491083219733984
4.32,-54.44169375433618,0.31391328548898806,0.07876855853502587,0.019380721484111463,0.04499817423211402
4.33,-54.4405341545261,0.31446980889677734,0.07892207093634411,0.019397945267362923,0.045085500299098254
4.34,-54.439375045715146,0.3150257565257138,0.07907555775719614,0.019415151815392877,0.045172810401738483
4.3500000000000005,-54.43821642712205,0.31558112917309056,0.07922901900185275,0.01943234115491324,0.04526010454360335
4.36,-54.43705829797659,0.31613592749803016,0.07938245467457655,0.019449513308237947,0.04534738272821722
4.37,-54.435900657512114,0.3166901521206788,0.0795358647796274,0.0194666682964389,0.045434644959090296
4.38,-54.43474350496264,0.317243803660431,0.07968924932126448,0.019483806140562162,0.04552189123973022
4.39,-54.43358683956284,0.3177968827359304,0.07984260830374623,0.019500926861627955,0.045609121573642046
4.4,-54.4324306605481,0.3183493899650711,0.07999594173133043,0.01951803048063073,0.0456963359643283
4.41,-54.43127496715445,0.3189013259649984,0.08014924960827408,0.01953511701853916,0.0457835344152889
4.42,-54.4301197586186,0.3194526913521099,0.08030253193883351,0.019552186496296215,0.04587071693002125
4.43,-54.428965034177956,0.32000348674205664,0.08045578872726437,0.019569238934819173,0.045957883512020174
4.44,-54.42781079307057,0.32055371274974387,0.08060901997782159,0.019586274354999652,0.04604503416477797
4.45,-54.426657034535175,0.3211033699893322,0.08076222569475934,0.019603292777703642,0.046132168891784335
4.46,-54.425503757811185,0.3216524590742386,0.08091540588233116,0.019620294223771564,0.04621928769652649
4.47,-54.42435096213869,0.32220098061713737,0.08106856054478985,0.019637278714018262,0.04630639058248907
4.48,-54.42319864675844,0.3227489352299611,0.08122168968638749,0.01965424626923308,0.0463934775531542
4.49,-54.42204681091187,0.3232963235239018,0.08137479331137547,0.019671196910179857,0.04648054861200144
4.5,-54.42089545384108,0.32384314610941184,0.08152787142400447,0.01968813065759699,0.04656760376250785
4.51,-54.41974457478884,0.32438940359620494,0.08168092402852446,0.019705047532197446,0.046654643008147936
4.5200000000000005,-54.418594172998596,0.3249350965932572,0.08183395112918475,0.01972194755466881,0.04674166635239372
4.53,-54.41744424771448,0.325480225708808,0.08198695273023385,0.019738830745673317,0.04682867379871465
4.54,-54.41629479818126,0.3260247915503613,0.08213992883591964,0.01975569712584787,0.046915665350577694
4.55,-54.41514582364442,0.32656879472468625,0.08229287945048928,0.0197725467158041,0.0470026410114473
4.5600000000000005,-54.41399732335008,0.3271122358378186,0.08244580457818922,0.019789379536128377,0.0470896007847854
4.57,-54.41284929654505,0.32765511549506127,0.08259870422326518,0.01980619560738185,0.047176544674051406
4.58,-54.4117017424768,0.3281974343009858,0.08275157838996222,0.01982299495010048,0.04726347268270225
4.59,-54.41055466039348,0.328739192859433,0.08290442708252466,0.019839777584795087,0.04735038481419235
4.6000000000000005,-54.40940804954389,0.3292803917735142,0.08305725030519613,0.019856543531951362,0.04743728107197364
4.61,-54.40826190917753,0.32982103164561205,0.08321004806221954,0.019873292812029916,0.04752416145949553
4.62,-54.40711623854456,0.3303611130773817,0.08336282035783714,0.019890025445466298,0.04761102598020496
4.63,-54.405971036895785,0.33090063666975184,0.0835155671962904,0.019906741452671052,0.04769787463754639
4.64,-54.404826303482714,0.33143960302292536,0.08366828858182015,0.01992344085402973,0.04778470743496179
4.65,-54.4036820375575,0.33197801273638095,0.08382098451866653,0.019940123669902932,0.04787152437589064
4.66,-54.402538238372976,0.3325158664088733,0.08397365501106888,0.019956789920626338,0.047958325463769935
4.67,-54.40139490518265,0.33305316463843493,0.08412630006326591,0.01997343962651075,0.048045110702034224
4.68,-54.400252037240676,0.33358990802237676,0.08427891967949562,0.019990072807842114,0.048131880094115564
4.69,-54.3991096338019,0.33412609715728914,0.08443151386399532,0.020006689484881563,0.048218633643443566
4.7,-54.397967694121824,0.3346617326390428,0.08458408262100155,0.02002328967786544,0.04830537135344533
4.71,-54.39682621745662,0.3351968150627901,0.0847366259547502,0.020039873407005342,0.04839209322754554
4.72,-54.395685203063124,0.3357313450229659,0.08488914386947648,0.02005644069248815,0.04847879926916642
4.73,-54.394544650198846,0.3362653231132886,0.08504163636941484,0.020072991554476054,0.048565489481727724
4.74,-54.39340455812196,0.33679874992676084,0.08519410345879902,0.020089526013106603,0.04865216386864674
4.75,-54.39226492609129,0.3373316260556711,0.08534654514186213,0.020106044088492727,0.04873882243333835
4.76,-54.39112575336637,0.33786395209159414,0.0854989614228365,0.020122545800722768,0.04882546517921496
4.7700000000000005,-54.38998703920734,0.33839572862539247,0.08565135230595383,0.02013903116986053,0.048912092109686556
4.78,-54.388848782875066,0.33892695624721686,0.08580371779544503,0.02015550021594529,0.04899870322816065
4.79,-54.387710983614014,0.3394576355541963,0.08595605789553949,0.020171952959362655,0.04908529853790221
4.8,-54.38657364069839,0.33998776712963114,0.08610837261046737,0.02018838941984106,0.04917187804241288
4.8100000000000005,-54.385436753394046,0.34051735156017404,0.0862606619444577,0.020204809617280366,0.04925844174511791
4.82,-54.38430032096441,0.3410463894331803,0.0864129259017386,0.020221213571624073,0.049344989649414354
4.83,-54.38316434267353,0.3415748813353,0.0865651644865375,0.020237601302791376,0.049431521758696875
4.84,-54.38202881778616,0.3421028278524788,0.08671737770308117,0.02025397283067721,0.04951803807635768
4.8500000000000005,-54.38089374556768,0.3426302295699589,0.08686956555559563,0.02027032817515228,0.04960453860578654
4.86,-54.37975912528417,0.34315708707228004,0.0870217280483062,0.02028666735606308,0.049691023350370796
4.87,-54.37862495620232,0.3436834009432807,0.0871738651854375,0.02030299039323195,0.049777492313495375
4.88,-54.377491237589545,0.3442091717660989,0.08732597697121348,0.020319297306457103,0.04986394549854276
4.89,-54.37635796871386,0.3447344001231734,0.08747806340985735,0.02033558811551265,0.049950382908893046
4.9,-54.37522514884398,0.3452590865962447,0.08763012450559166,0.020351862840148637,0.05003680454792388
4.91,-54.37409277724927,0.3457832317663558,0.08778216026263819,0.020368121500091086,0.050123210419010494
4.92,-54.37296085319974,0.3463068362138535,0.08793417068521807,0.020384364115042027,0.050209600525525734
4.93,-54.371829375966094,0.3468299005183894,0.08808615577755173,0.020400590704679526,0.050295974870840025
4.94,-54.37069834481965,0.3473524252589209,0.08823811554385891,0.020416801288657728,0.05038233345832138
4.95,-54.36956775903243,0.3478744110137118,0.08839004998835856,0.02043299588660688,0.05046867629133542
4.96,-54.368437617877085,0.34839585836033415,0.08854195911526905,0.020449174518133374,0.05055500337324536
4.97,-54.36730792062694,0.3489167678756685,0.08869384292880797,0.02046533720281978,0.050641314707412025
4.98,-54.366178666555975,0.34943714013590527,0.08884570143319225,0.020481483960224874,0.05072761029719386
4.99,-54.36504985493882,0.34995697571654577,0.08899753463263807,0.02049761480988368,0.05081389014594689
5.0,-54.36392148505077,0.3504762751924031,0.08914934253136095,0.020513729771307495,0.050900154257024766
5.01,-54.36279355616778,0.3509950391376032,0.08930112513357572,0.02052982886398394,0.05098640263377878
5.0200000000000005,-54.36166606756647,0.35151326812558603,0.08945288244349649,0.020545912107376968,0.05107263527955782
5.03,-54.360539018524086,0.3520309627291062,0.08960461446533663,0.020561979520926917,0.051158852197708396
5.04,-54.359412408318576,0.3525481235202345,0.08975632120330887,0.020578031124050544,0.05124505339157466
5.05,-54.35828623622851,0.3530647510703585,0.08990800266162523,0.02059406693614105,0.05133123886449838
5.0600000000000005,-54.35716050153312,0.3535808459501838,0.09005965884449701,0.020610086976568125,0.05141740861981896
5.07,-54.35603520351231,0.3540964087297348,0.09021128975613482,0.02062609126467796,0.05150356266087344
5.08,-54.35491034144663,0.35461143997835604,0.09036289540074856,0.020642079819793314,0.051589700990996516
5.09,-54.35378591461728,0.355125940264713,0.09051447578254743,0.020658052661213514,0.05167582361352049
5.1000000000000005,-54.35266192230613,0.3556399101567933,0.09066603090573996,0.020674009808214527,0.051761930531775344
5.11,-54.35153836379568,0.3561533502219073,0.09081756077453396,0.020689951280048947,0.05184802174908869
5.12,-54.35041523836912,0.3566662610266897,0.09096906539313651,0.020705877095946075,0.05193409726878579
5.13,-54.34929254531026,0.35717864313710007,0.09112054476575404,0.020721787275111918,0.05202015709418957
5.14,-54.34817028390359,0.35769049711842427,0.09127199889659227,0.020737681836729253,0.05210620122862061
5.15,-54.34704845343425,0.3582018235352751,0.0914234277898562,0.020753560799957632,0.05219222967539717
5.16,-54.345927053188014,0.3587126229515934,0.09157483144975012,0.020769424183933433,0.05227824243783512
5.17,-54.34480608245133,0.3592228959306493,0.09172620988047768,0.020785272007769896,0.052364239519248054
5.18,-54.34368554051129,0.35973264303504315,0.09187756308624179,0.020801104290557145,0.05245022092294721
5.19,-54.342565426655646,0.3602418648267062,0.09202889107124465,0.020816921051362236,0.05253618665224151
5.2,-54.3414457401728,0.3607505618669022,0.09218019383968779,0.02083272230922917,0.05262213671043753
5.21,-54.340326480351806,0.36125873471622777,0.092331471395772,0.020848508083178962,0.05270807110083955
5.22,-54.339207646482365,0.36176638393461397,0.09248272374369744,0.020864278392209633,0.05279398982674953
5.23,-54.33808923785484,0.3622735100813271,0.09263395088766352,0.020880033255296276,0.05287989289146711
5.24,-54.33697125371216,0.36278011378649505,0.09278515283188296,0.020895772693919214,0.05296578029819104
5.25,-54.33585369338061,0.36328619555651526,0.09293632958054372,0.020911496725185944,0.05305165205028736
5.26,-54.334736556162596,0.3637917559337035,0.09308748113784018,0.020927205367474094,0.05313750815106944
5.2700000000000005,-54.333619841350966,0.36429679547481697,0.093238607507969,0.020942898639672275,0.05322334860382749
5.28,-54.332503548239245,0.3648013147359551,0.09338970869512613,0.020958576560646407,0.05330917341184942
5.29,-54.33138767612161,0.36530531427256085,0.09354078470350682,0.02097423914923975,0.05339498257842086
5.3,-54.33027222429286,0.3658087946394218,0.09369183553730566,0.02098988642427294,0.05348077610682514
5.3100000000000005,-54.32915719204848,0.3663117563906709,0.09384286120071653,0.021005518404544017,0.053566554000343304
5.32,-54.32804257868457,0.3668142000797876,0.09399386169793256,0.021021135108828467,0.053652316262254085
5.33,-54.32692838349789,0.36731612625959914,0.09414483703314624,0.021036736555879256,0.05373806289583395
5.34,-54.32581460578586,0.36781753548228124,0.09429578721054936,0.021052322764426867,0.05382379390435708
5.3500000000000005,-54.32470124484652,0.36831842829935935,0.09444671223433301,0.021067893753179318,0.053909509291095364
5.36,-54.323588299978596,0.3688188052617095,0.09459761210868754,0.02108344954082222,0.053995209059318434
5.37,-54.32247577048142,0.36931866691955956,0.09474848683780267,0.0210989901460188,0.05408089321229364
5.38,-54.32136365565499,0.36981801382248997,0.09489933642586737,0.021114515587409923,0.05416656175328605
5.39,-54.32025195479996,0.37031684651943514,0.09505016087706995,0.021130025883614158,0.05425221468555848
5.4,-54.31914066721761,0.37081516555868416,0.09520096019559803,0.02114552105322778,0.054337852012371485
5.41,-54.31802979220988,0.3713129714878819,0.09535173438563846,0.021161001114824822,0.054423473736983335
5.42,-54.31691932907935,0.37181026485403024,0.09550248345137749,0.021176466086957113,0.05450907986265008
5.43,-54.31580927712923,0.37230704620348887,0.09565320739700062,0.021191915988154293,0.05459467039262547
5.44,-54.31469963566342,0.3728033160819765,0.09580390622669269,0.021207350836923874,0.05468024533016105
5.45,-54.31359040398642,0.3732990750345716,0.09595457994463777,0.02122277065175125,0.05476580467850607
5.46,-54.31248158140338,0.3737943236057138,0.09610522855501932,0.02123817545109974,0.054851348440907575
5.47,-54.31137316722012,0.37428906233920467,0.09625585206202007,0.021253565253410635,0.05493687662061034
5.48,-54.310265160743086,0.374783291778209,0.09640645046982206,0.02126894007710322,0.055022389220856935
5.49,-54.309157561279356,0.37527701246525536,0.09655702378260661,0.0212842999405748,0.05510788624488763
5.5,-54.308050368136676,0.37577022494223766,0.09670757200455439,0.021299644862200758,0.055193367695940534
5.51,-54.306943580623425,0.3762629297504158,0.09685809513984533,0.02131497486033457,0.05527883357725149
5.5200000000000005,-54.30583719804862,0.3767551274304171,0.09700859319265871,0.02133028995330785,0.05536428389205411
5.53,-54.30473121972192,0.3772468185222368,0.09715906616717306,0.021345590159430373,0.05544971864357979
5.54,-54.30362564495364,0.3777380035652395,0.09730951406756627,0.021360875496990128,0.05553513783505771
5.55,-54.30252047305472,0.37822868309816016,0.09745993689801549,0.02137614598425333,0.05562054146971483
5.5600000000000005,-54.30141570333675,0.37871885765910485,0.09761033466269725,0.02139140163946448,0.055705929550775905
5.57,-54.30031133511196,0.37920852778555203,0.09776070736578728,0.02140664248084637,0.05579130208146345
5.58,-54.29920736769322,0.3796976940143536,0.09791105501146068,0.021421868526600146,0.05587665906499779
5.59,-54.29810380039405,0.3801863568817358,0.09806137760389184,0.021437079794905327,0.055962000504597056
5.6000000000000005,-54.297000632528594,0.3806745169233003,0.09821167514725451,0.021452276303919837,0.05604732640347717
5.61,-54.29589786341165,0.38116217467402513,0.09836194764572165,0.02146745807178005,0.05613263676485184
5.62,-54.29479549235866,0.3816493306682659,0.09851219510346558,0.021482625116600818,0.05621793159193259
5.63,-54.29369351868568,0.38213598543975674,0.09866241752465794,0.021497777456475506,0.05630321088792876
