t,T_star,VI,VNI
4.83,32036.70010264279,0.0784678477509772,4709167.606224349
4.84,31880.107390405494,0.07609548689713218,4686154.89348692
4.8500000000000005,31724.280010541974,0.07379485097851438,4663254.504429414
4.86,31569.2142249713,0.0715637714899642,4640465.894584219
4.87,31414.906313797415,0.06940014544877618,4617788.522017484
4.88,31261.352575223005,0.06730193338935166,4595221.847320313
4.89,31108.549325463235,0.0652671576412953,4572765.333599564
4.9,30956.492898660254,0.0632939004236795,4550418.446468963
4.91,30805.179646798326,0.0613803018163162,4528180.654040442
4.92,30654.605939618712,0.059524558103554844,4506051.426914937
4.93,30504.768164535228,0.05772492005584479,4484030.2381733395
4.94,30355.66272654989,0.05597969135582157,4462116.563367249
4.95,30207.28604816878,0.05428722724374304,4440309.8805094445
4.96,30059.634569319118,0.052645932505754944,4418609.670065372
4.97,29912.70474726597,0.05105426009855962,4397015.414943729
4.98,29766.49305652942,0.04951070968527934,4375526.600487196
4.99,29620.995988802184,0.048013826189258126,4354142.71446321
5.0,29476.21005286748,0.046562198393464815,4332863.24705467
5.01,29332.131774516343,0.04515445825855379,4311687.690849614
5.0200000000000005,29188.757696466873,0.043789279180017175,4290615.540832543
5.03,29046.08437828363,0.042465374400228066,4269646.294375556
5.04,28904.108396296506,0.04118149603446772,4248779.45122857
5.05,28762.826343520403,0.039936433875378936,4228014.51350994
5.0600000000000005,28622.2348295752,0.03872901422764445,4207350.985697055
5.07,28482.330480605986,0.03755809890644495,4186788.3746167296
5.08,28343.10993920303,0.03642258456277184,4166326.1894350983
5.09,28204.569864323817,0.03532140095831171,4145963.941649247
5.1000000000000005,28066.70693121406,0.03425351015455773,4125701.1450774097
5.11,27929.517831329413,0.033217905552143816,4105537.315849467
5.12,27792.999272257442,0.032213610920921405,4085471.9723974774
5.13,27657.14797764008,0.031239679457987952,4065504.6354462253
5.14,27521.96068709578,0.03029519329660236,4045634.8280030787
5.15,27387.43415614288,0.029379262390857096,4025862.0753488955
5.16,27253.565156123415,0.02849102342121771,4006185.9050289383
5.17,27120.350474126535,0.02762963914309255,3986605.8468431127
5.18,26987.786912912656,0.026794297583077307,3967121.432836502
5.19,26855.871290837866,0.025984211255264077,3947732.197289909
5.2,26724.600441778646,0.025198616492547038,3928437.67671026
5.21,26593.971215056434,0.024436773056115392,3909237.4098205906
5.22,26463.980475363816,0.023697962903426423,3890130.9375514425
5.23,26334.625102690068,0.02298148965918196,3871117.8030311614
5.24,26205.90199224727,0.0222866779811241,3852197.551576419
5.25,26077.80805439669,0.021612872911704994,3833369.7306827814
5.26,25950.34021457562,0.020959439247319654,3814633.890015312
5.2700000000000005,25823.49541322417,0.020325761150717648,3795989.581398772
5.28,25697.270605712933,0.01971124145642019,3777436.358808429
5.29,25571.66276227085,0.01911530094471177,3758973.7783609405
5.3,25446.668867913253,0.018537377888873777,3740601.398304819
5.3100000000000005,25322.28592237026,0.017976927515086522,3722318.7790110866
5.32,25198.51094001562,0.01743342147562413,3704125.4829639574
5.33,25075.34094979565,0.01690634739710174,3686021.074751429
5.34,24952.772995158382,0.016395208644892877,3668005.1210555714
5.3500000000000005,24830.80413398377,0.01589952347138239,3650077.1906438656
5.36,24709.43143851365,0.015418824660064822,3632236.854359774
5.37,24588.65199528205,0.01495265910477565,3614483.6851134473
5.38,24468.46290504592,0.014500587374451255,3596817.2578725168
5.39,24348.8612827162,0.014062183289183154,3579237.1496528974
5.4,24229.844257288947,0.013637033663144414,3561742.9395093382
5.41,24111.408971777175,0.01322473785257076,3544334.208526378
5.42,23993.55258314287,0.012824907246635448,3527010.539809419
5.43,23876.27226222928,0.01243716497325712,3509771.5184754836
5.44,23759.565193693503,0.01206114553749488,3492616.731644127
5.45,23643.428575939502,0.011696494468978136,3475545.7684283815
5.46,23527.859621051233,0.011342868011007437,3458558.2199256555
5.47,23412.855554726113,0.010999932947192701,3441653.6792084463
5.48,23298.4136162091,0.010667366062197103,3424831.7413157388
5.49,23184.53105822686,0.01034485388859318,3408092.0032439455
5.5,23071.205146922188,0.010032092424070797,3391434.063937926
5.51,22958.43316178886,0.009728786838791878,3374857.5242820824
5.5200000000000005,22846.21239560672,0.00943465119001417,3358361.987091475
5.53,22734.54015437705,0.009149408257521084,3341947.057102781
5.54,22623.413757258233,0.008872789249735748,3325612.340965502
5.55,22512.830536501955,0.008604533438307927,3309357.447233351
5.5600000000000005,22402.78783738943,0.00834438797165126,3293181.986355361
5.57,22293.283018168084,0.008092107632740873,3277085.5706671444
5.58,22184.313449988418,0.007847454603042278,3261067.814382165
5.59,22075.876516841265,0.007610198250315753,3245128.3335830257
5.6000000000000005,21967.969615495243,0.007380115005827489,3229266.7462126077
5.61,21860.590155434686,0.007156988017672302,3213482.6720657027
5.62,21753.735558797704,0.006940606973822936,3197775.732780339
5.63,21647.403260314626,0.006730767912711952,3182145.5518291867
5.64,21541.590707246676,0.006527273026848163,3166591.7545110155
5.65,21436.295359324995,0.00632993047122486,3151113.967942179
5.66,21331.514688689887,0.006138554248762486,3135711.8210480167
5.67,21227.246179830367,0.005952964023333989,3120384.944554403
5.68,21123.487329524116,0.005772984865841126,3105132.970979473
5.69,21020.235646777586,0.005598447131469682,3089955.5346251475
5.7,20917.488652766468,0.005429186297067483,3074852.2715687733
5.71,20815.24388077637,0.005265042802620039,3059822.8196547884
5.72,20713.498876143844,0.005105861908108991,3044866.8184864055
5.73,20612.25119619765,0.004951493617292052,3029983.9094172087
5.74,20511.498410200365,0.004801792440719735,3015173.7355430936
5.75,20411.238099290214,0.004656617275611498,3000435.9416940133
5.76,20311.467856423187,0.004515831280588127,2985770.1744257933
5.7700000000000005,20212.18528631547,0.004379301744148862,2971176.0820119833
5.78,20113.38800538612,0.004246899956396855,2956653.3144357535
5.79,20015.073641700004,0.004118501125206821,2942201.523381731
5.8,19917.23983491102,0.003993984257736966,2927820.362227952
5.8100000000000005,19819.884236205635,0.0038732319900379,2913509.486037949
5.82,19723.004508246675,0.0037561305031826994,2899268.5515527134
5.83,19626.598325117306,0.003642569414045522,2885097.2171827354
5.84,19530.6633722654,0.0035324416687900003,2870995.14300009
5.8500000000000005,19435.197346448105,0.003425643446270974,2856961.990730533
5.86,19340.197955676696,0.0033220741115526633,2842997.423745557
5.87,19245.662919161678,0.0032216360535130637,2829101.107054675
5.88,19151.589967258173,0.003124234602949452,2815272.7072976097
5.89,19057.97684141157,0.003029777949912234,2801511.892736519
5.9,18964.821294103425,0.0029381770555398307,2787818.333248266
5.91,18872.121088797638,0.002849345566086415,2774191.7003167276
5.92,18779.873999886815,0.002763199750456641,2760631.66702508
5.93,18688.07781263917,0.002679658441916171,2747137.9080481506
5.94,18596.730323145097,0.002598642890090065,2733710.0996449087
5.95,18505.829338264688,0.002520076732836255,2720347.9196508476
5.96,18415.37267557506,0.002443885912416809,2707051.047470448
5.97,18325.358163318062,0.0023699986046103816,2693819.1640696786
5.98,18235.783640348247,0.0022983451555192995,2680651.9519685125
5.99,18146.646956081127,0.00222885806370925,2667549.0952334017
6.0,18057.945970441564,0.0021614718464749473,2654510.2794699883
6.01,17969.678553812508,0.0020961229879013256,2641535.191815713
6.0200000000000005,17881.84258698396,0.0020327498856122775,2628623.520932455
6.03,17794.4359611022,0.0019712927901584906,2615774.9569992274
6.04,17707.456577619207,0.0019116937459334028,2602989.191704894
6.05,17620.9023482424,0.0018538965336173795,2590265.9182409314
6.0600000000000005,17534.771194884444,0.001797846665634384,2577604.8312941003
6.07,17449.061049613334,0.0017434913827841629,2565005.6270391596
6.08,17363.769854603233,0.0016907794530793335,2552468.003132044
6.09,17278.895562085007,0.0016396611900721591,2539991.6587025994
6.1000000000000005,17194.436134297146,0.0015900884091383193,2527576.2943474906
6.11,17110.38954343701,0.0015420143828826153,2515221.612123148
6.12,17026.75377161221,0.0014953937982770805,2502927.3155387393
6.13,16943.52681079229,0.0014501827150223859,2490693.109549179
6.140000000000001,16860.706662758486,0.0014063385002063724,2478518.700547927
6.15,16778.291339057734,0.0013638198120012974,2466403.796360268
6.16,16696.27886095584,0.001322586572766605,2454348.106236489
6.17,16614.66725938927,0.0012825999240596887,2442351.34084493
6.18,16533.45457491803,0.0012438221932762146,2430413.2122651404
6.19,16452.638857678747,0.0012062168619731304,2418533.433981075
6.2,16372.218167338082,0.0011697485358743744,2406711.720874324
6.21,16292.190573045398,0.0011343828835061619,2394947.7892173184
6.22,16212.55415338269,0.0011000864546886547,2383241.3566663912
6.23,16133.30699632483,0.001066826896639036,2371592.1422554585
6.24,16054.447199192096,0.0010345728591488119,2359999.86638927
6.25,15975.97286860405,0.001003293947697555,2348464.250836752
6.26,15897.882120434264,0.0009729606979970754,2336985.0187244206
6.2700000000000005,15820.173079765204,0.0009435445519146028,2325561.8945298223
6.28,15742.843880843428,0.0009150178347750092,2314194.6040750085
6.29,15665.89266703218,0.0008873536446283187,2302882.8745198413
6.3,15589.317590766408,0.0008605258110110564,2291626.434355488
6.3100000000000005,15513.116813513685,0.000834509042024972,2280425.013398341
6.32,15437.288505727563,0.0008092788168434915,2269278.342783427
6.33,15361.83084680372,0.0007848113643461908,2258186.1549580186
6.34,15286.742025036387,0.0007610836436219314,2247148.183675287
6.3500000000000005,15212.020237574998,0.0007380733255792916,2236164.1639879816
6.36,15137.663690380867,0.0007157587691597063,2225233.83224213
6.37,15063.670598179764,0.0006941188728596916,2214356.926070417
6.38,14990.039184423982,0.0006731331984572517,2203533.184386336
6.390000000000001,14916.767681250165,0.0006527819648391452,2192762.3473780113
6.4,14843.854329435735,0.0006330459942287947,2182044.1565019293
6.41,14771.297378356725,0.0006139066961521533,2171378.3544767834
6.42,14699.0950859459,0.0005953460522731752,2160764.685277366
6.43,14627.245718651073,0.0005773466020988667,2150202.894128481
6.44,14555.747551392382,0.0005598913997132593,2139692.7274987753
6.45,14484.598867517689,0.0005429639199231638,2129233.933094411
6.46,14413.797958767804,0.0005265481973174009,2118826.259853635
6.47,14343.343125233372,0.0005106287591807887,2108469.4579406036
6.48,14273.232675313819,0.0004951906047753901,2098163.278739408
6.49,14203.464925676883,0.00048021919280307536,2087907.4748481612
6.5,14134.038201218276,0.0004657004295497004,2077701.8000731028
6.51,14064.950835021642,0.0004516206577005661,2067546.0094227465
6.5200000000000005,13996.201168315194,0.0004379665846256272,2057439.8591016913
6.53,13927.787550433382,0.00042472529514963437,2047383.1065049586
6.54,13859.70833878106,0.00041188430697863154,2037375.5102125937
6.55,13791.961898791846,0.00039943151908002777,2027416.8299836772
6.5600000000000005,13724.546603888968,0.00038735520176724785,2017506.8267505995
6.57,13657.46083544636,0.00037564398735169926,2007645.2626133712
6.58,13590.702982749905,0.0003642868613620378,1997831.900833951
6.59,13524.271442958934,0.0003532731543307546,1988066.505830614
6.6000000000000005,13458.16462106464,0.00034259248076353116,1978348.8431719902
6.61,13392.380929850597,0.00033223470953063915,1968678.6795713434
6.62,13326.918789862053,0.0003221900748643157,1959055.782881784
6.63,13261.7766293645,0.00031244910928247463,1949479.9220903523
6.640000000000001,13196.95288430596,0.0003030026346420693,1939950.8673124986
6.65,13132.445998279558,0.00029384175461112357,1930468.3897866074
6.66,13068.254422486245,0.00028495784756977783,1921032.2618685362
6.67,13004.376615697765,0.0002763425599403646,1911642.257026195
6.68,12940.811044217866,0.0002679877766716786,1902298.1498339223
6.69,12877.556181842483,0.0002598855774949569,1892999.7159667462
6.7,12814.61050983072,0.00025202832076742034,1883746.7321959105
6.71,12751.972516865384,0.00024440860035176336,1874538.976383185
6.72,12689.640699016581,0.0002370192367013614,1865376.2274755405
6.73,12627.613559705698,0.00022985327103849137,1856258.2654998729
6.74,12565.889609669604,0.00022290395987313097,1847184.8715577573
6.75,12504.467366924991,0.0002161647698623274,1838155.8278202235
6.76,12443.345356731737,0.00020962936040222195,1829170.9175224167
6.7700000000000005,12382.52211155312,0.00020329153310270562,1820229.9249578852
6.78,12321.996171028622,0.00019714530752019553,1811332.6354743864
6.79,12261.766081936401,0.00019118489068140697,1802478.8354684538
6.8,12201.830398157985,0.00018540466686697295,1793668.3123802354
6.8100000000000005,12142.187680643628,0.0001797991930404444,1784900.854688416
6.82,12082.836497377888,0.00017436319454178486,1776176.2519051703
6.83,12023.77542334533,0.00016909156104535146,1767494.294571135
6.84,11965.00304049583,0.0001639793370723523,1758854.7742503341
6.8500000000000005,11906.517937705708,0.00015902167519911024,1750257.4835245907
6.86,11848.318710750988,0.00015421389353062617,1741702.2159894481
6.87,11790.403962272363,0.00014955145999387344,1733188.766249065
6.88,11732.772301740875,0.0001450299807594817,1724716.9299112002
6.890000000000001,11675.422345424597,0.0001406451965953932,1716286.5035823279
6.9,11618.352716355525,0.0001363929794230568,1707897.2848627816
6.91,11561.562044296608,0.000132269329076153,1699549.0723419192
6.92,11505.048965708716,0.0001282703685786343,1691241.6655932784
6.93,11448.812123713156,0.00012439231200523504,1682974.8651691608
6.94,11392.850168064775,0.0001206314950382383,1674748.4725965932
6.95,11337.161755119736,0.00011698437254382653,1666562.2903725985
6.96,11281.74554780198,0.00011344750771585407,1658416.1219592982
6.97,11226.600215571232,0.00011001756926624806,1650309.771779217
6.98,11171.724434391126,0.00010669132877688583,1642243.0452106078
6.99,11117.116886697553,0.00010346565821295267,1634215.7485828046
7.0,11062.77626130834,0.00010033748242613207,1626227.689163089
7.01,11008.701253654774,9.730395615100864e-05,1618278.675190194
7.0200000000000005,10954.890565288177,9.436212704073274e-05,1610368.5158027734
7.03,10901.34290422307,9.150922768517182e-05,1602497.0210889864
7.04,10848.056984786352,8.874257304254655e-05,1594664.0020646295
7.05,10795.031527587429,8.605955889206636e-05,1586869.2706687492
7.0600000000000005,10742.265259488293,8.345766028656338e-05,1579112.6397592514
7.07,10689.756913573645,8.093443000512793e-05,1571393.923108512
7.08,10637.505229120961,7.848749700325262e-05,1563712.935398984
7.09,10585.508951567024,7.611454164884654e-05,1556069.4922183456
7.1000000000000005,10533.766832480103,7.381330769194781e-05,1548463.4100553796
7.11,10482.277629533919,7.158162566774035e-05,1540894.5062960822
7.12,10431.040106474975,6.941739360847532e-05,1533362.5992189164
7.13,10380.053033092654,6.731857535559262e-05,1525867.5079904199
7.140000000000001,10329.315185189287,6.528319887184082e-05,1518409.0526608124
7.15,10278.825344550245,6.330935455339858e-05,1510987.0541596038
7.16,10228.582298913983,6.13951935419939e-05,1503601.3342911978
7.17,10178.584841942147,5.953892603702549e-05,1496251.7157305016
7.18,10128.831773189635,5.773881960768298e-05,1488938.0220185323
7.19,10079.321898085724,5.599318905235217e-05,1481660.0775596688
7.2,10030.054027952756,5.43003575513357e-05,1474417.7076245002
7.21,9981.026979884366,5.265872519874319e-05,1467210.7383317512
7.22,9932.239576744309,5.1066745343591095e-05,1460038.9966481708
7.23,9883.690647144716,4.95229166338897e-05,1452902.3103853592
7.24,9835.379025416463,4.802578112981834e-05,1445800.5081954158
7.25,9787.30355157946,4.657392241689928e-05,1438733.4195665813
7.26,9739.463071313021,4.516596371917295e-05,1431700.874818886
7.2700000000000005,9691.856435926189,4.3800566012372416e-05,1424702.7050997938
7.28,9644.482502328085,4.247642613709855e-05,1417738.7423798512
7.29,9597.340132998515,4.119227499669826e-05,1410808.8194483714
7.3,9550.42819615513,3.9946932201006315e-05,1403912.769937831
7.3100000000000005,9503.745565584895,3.873926429368653e-05,1397050.4282992317
7.32,9457.291120442575,3.756813349719894e-05,1390221.629772641
7.33,9411.06374535464,3.643243420199753e-05,1383426.2104023516
7.34,9365.062330390756,3.533109140258605e-05,1376664.0070326927
7.3500000000000005,9319.285771035222,3.4263059133573344e-05,1369934.8573038394
7.36,9273.73296815846,3.322731890572916e-05,1363238.5996476247
7.37,9228.402827988442,3.2222878142039056e-05,1356575.0732833452
7.38,9183.294262082169,3.124876861376023e-05,1349944.1182135746
7.390000000000001,9138.406187297125,3.0304044876476833e-05,1343345.5752199716
7.4,9093.737525830471,2.938780374790239e-05,1336779.2858689805
7.41,9049.287205441939,2.8499260886352377e-05,1330245.0925443578
7.42,9005.054158923935,2.7637593424830535e-05,1323742.8383697704
7.43,8961.03732424191,2.68019908964717e-05,1317272.3672292712
7.44,8917.23564454495,2.5991665832889223e-05,1310833.523768822
7.45,8873.648068138671,2.520585263960767e-05,1304426.1533923137
7.46,8830.27354845807,2.444380647149478e-05,1298050.102257579
7.47,8787.111044040414,2.370480210819416e-05,1291705.2172724113
7.48,8744.159518498103,2.2988132829557562e-05,1285391.3460905782
7.49,8701.417940491569,2.2293109291077512e-05,1279108.3371078428
7.5,8658.885283703194,2.161905861702961e-05,1272856.0394581328
7.51,8616.560527059699,2.096537351447252e-05,1266634.303046066
7.5200000000000005,8574.442654502252,2.0331470322492705e-05,1260442.9785132995
7.53,8532.530654784226,1.97167526170465e-05,1254281.9172089172
7.54,8490.823521595512,1.912064059005573e-05,1248150.9712076106
7.55,8449.320253536775,1.8542570198044982e-05,1242049.993305894
7.5600000000000005,8408.019854093678,1.798199231077855e-05,1235978.8370183199
7.57,8366.921331611122,1.743837185989766e-05,1229937.3565736944
7.58,8326.023699267462,1.6911186987557228e-05,1223925.4069112905
7.59,8285.325975048749,1.6399928195063108e-05,1217942.8436770637
7.6000000000000005,8244.82718172295,1.5904097491509022e-05,1211989.5232198671
7.61,8204.526346883447,1.5423220957305585e-05,1206065.3025978028
7.62,8164.422503139651,1.4956889825126397e-05,1200170.0396061125
7.63,8124.5146876336385,1.4504670963491034e-05,1194303.59270641
7.640000000000001,8084.801942178863,1.4066137897090606e-05,1188465.8210469729
7.65,8045.283313265515,1.3640875982623398e-05,1182656.5844635132
7.66,8005.957852036018,1.3228481807540206e-05,1176875.7434755783
7.67,7966.824614260569,1.2828562588790068e-05,1171123.1592829567
7.68,7927.882660312656,1.2440735571565788e-05,1165398.6937620821
7.69,7889.131055144575,1.2064627428049482e-05,1159702.2094624352
7.7,7850.568868262966,1.169987365615827e-05,1154033.5696029512
7.71,7812.195173706534,1.1346118289498438e-05,1148392.6380687442
7.72,7774.00905028082,1.1003049664984312e-05,1142779.279445503
7.73,7736.009581289485,1.0670365557786954e-05,1137193.358980102
7.74,7698.1958543690735,1.0347752830510107e-05,1131634.742556381
7.75,7660.56696160848,1.0034907029616255e-05,1126103.2967126414
7.76,7623.121999525549,9.731531933308963e-06,1120598.8886382082
7.7700000000000005,7585.860069043657,9.43733909941504e-06,1115121.3861699887
7.78,7548.780275468304,9.152047413266845e-06,1109670.6577890338
7.79,7511.881728463687,8.875382635584363e-06,1104246.5726170952
7.8,7475.16354202929,8.607076950357513e-06,1098849.0004131866
7.8100000000000005,7438.624834476466,8.346868512728322e-06,1093477.8115701424
7.82,7402.264728405039,8.094500996873228e-06,1088132.8771111793
7.83,7366.082350813348,7.849736868296763e-06,1082814.0687060275
7.84,7330.07683327286,7.6123772904473695e-06,1077521.2586965295
7.8500000000000005,7294.247311318564,7.382201403367919e-06,1072254.320007239
7.86,7258.592924684536,7.1589924977533754e-06,1067013.126179958
7.87,7223.112817302887,6.942539863861376e-06,1061797.5513735753
7.88,7187.806137281705,6.732638477793774e-06,1056607.4703608262
7.890000000000001,7152.672036882979,6.5290886877780515e-06,1051442.7585250484
7.9,7117.70967250055,6.331695900448854e-06,1046303.2918569399
7.91,7082.918204638013,6.140270267129339e-06,1041188.9469513146
7.92,7048.296797886666,5.9546263701127065e-06,1036099.6010038599
7.930000000000001,7013.844620903437,5.774582908943624e-06,1031035.1318078942
7.94,6979.560846409621,5.59996396161812e-06,1025995.4177541762
7.95,6945.444651489006,5.430622918899774e-06,1020980.3378746475
7.96,6911.495217117229,5.266408201361602e-06,1015989.7717733657
7.97,6877.711728171262,5.1071653351379945e-06,1011023.5996278921
7.98,6844.093373506145,4.952744120676207e-06,1006081.7022005474
7.99,6810.6393459341125,4.802998407945198e-06,1001163.9608353428
8.0,6777.348842203673,4.657785871644329e-06,996270.2574549059
8.01,6744.22106297873,4.516967786412205e-06,991400.4745574135
8.02,6711.255212817682,4.3804088020354364e-06,986554.4952135189
8.03,6678.450500152535,4.247976718657432e-06,981732.2030632818
8.040000000000001,6645.806137267993,4.119542261987148e-06,976933.4823130975
8.05,6613.321340280591,3.9949788585079725e-06,972158.2177326281
8.06,6580.9953293073195,3.874173443712246e-06,967406.2946795537
8.07,6548.827328428713,3.7570253038078744e-06,962677.5990941497
8.08,6516.816565297677,3.643424298915886e-06,957972.0174418613
8.09,6484.962271335064,3.5332632381411512e-06,953289.4367420105
8.1,6453.263681711863,3.426437834105903e-06,948629.7445651768
8.11,6421.720035329442,3.3228465444783335e-06,943992.8290302937
8.120000000000001,6390.330574799785,3.222390413501171e-06,939378.5788017457
8.13,6359.094546425766,3.1249729135203442e-06,934786.8830864667
8.14,6328.011200181352,3.030499786513475e-06,930217.6316310327
8.15,6297.079789691879,2.93887888561854e-06,925670.7147187612
8.16,6266.299572214284,2.8500200166624518e-06,921146.023166807
8.17,6235.669808670415,2.76383721603687e-06,916643.4483310506
8.18,6205.189763887496,2.6802605404290137e-06,912162.8821414032
8.19,6174.858706092308,2.5992135903259823e-06,907704.2170275328
8.2,6144.675907037627,2.5206200642645254e-06,903267.3459374275
8.21,6114.6406420301,2.444405787485762e-06,898852.1623414851
8.22,6084.752189911583,2.370498602758702e-06,894458.5602297713
8.23,6055.009833040426,2.2988282612036333e-06,890086.4341092681
8.24,6025.4128572728205,2.229326313115641e-06,885735.6790011325
8.25,5995.960551944104,2.161925998788063e-06,881406.1904379488
8.26,5966.652209850081,2.096562139335955e-06,877097.8644609835
8.27,5937.487127228345,2.0331710275195585e-06,872810.5976174393
8.28,5908.464603741583,1.9716903783641303e-06,868544.2869580014
8.290000000000001,5879.5839427053625,1.9120666339225267e-06,864298.8300702961
8.3,5850.844450839553,1.8542479381184845e-06,860074.1250423742
8.31,5822.245438112195,1.798179894082211e-06,855870.0704397766
8.32,5793.786217859195,1.7438096167940592e-06,851686.5653231138
8.33,5765.466106766658,1.6910856544281926e-06,847523.5092454697
8.34,5737.28442485322,1.639957909696261e-06,843380.8022498038
8.35,5709.240495452376,1.5903775611910774e-06,839258.3448663555
8.36,5681.3336451948235,1.5422969847302933e-06,835156.0381100466
8.370000000000001,5653.563203990779,1.4956696747000666e-06,831073.7834778843
8.38,5625.928505012339,1.4504501653987705e-06,827011.4829463669
8.39,5598.428884675783,1.40659395238062e-06,822969.0389688836
8.4,5571.063682718203,1.3640597125828956e-06,818946.3544869708
8.41,5543.832242323034,1.3228127171247008e-06,814943.3329487513
8.42,5516.73390968338,1.2828145364388552e-06,810959.878244783
8.43,5489.768034168596,1.244027453950711e-06,806995.8947325295
8.44,5462.933968322909,1.206414784540486e-06,803051.2872361558
8.45,5436.231067848708,1.169940819291963e-06,799125.9610440728
8.46,5409.658691589837,1.1345707702411843e-06,795219.8219064805
8.47,5383.2162015149,1.1002707151251786e-06,791332.7760329159
8.48,5356.902962700533,1.0670075421306217e-06,787464.7300897927
8.49,5330.718343314715,1.0347488946425636e-06,783615.5911979483
8.5,5304.661714600049,1.0034631159931226e-06,779785.2669301872
8.51,5278.732450872794,9.731194864885991e-07,775973.6653111373
8.52,5252.929929753638,9.43692767600905e-07,772180.6948511555
8.53,5227.253531805961,9.151567344496626e-07,768406.2644931786
8.540000000000001,5201.702640541496,8.874845363905313e-07,764650.283613553
8.55,5176.276642480698,8.606500737495555e-07,760912.6620309037
8.56,5150.974927136912,8.346279594402242e-07,757193.3100038079
8.57,5125.796887000596,8.093934805805797e-07,753492.1382284748
8.58,5100.7419175235145,7.849225601103004e-07,749809.0578364234
8.59,5075.809417102943,7.611917184077906e-07,746143.9803921598
8.6,5050.998787065864,7.381780349072678e-07,742496.8178908548
8.61,5026.3094316531715,7.158591097158525e-07,738867.4827560215
8.620000000000001,5001.740758003866,6.942130252306523e-07,735255.8878371929
8.63,4977.292176281,6.732200867960436e-07,731661.9464284283
8.64,4952.963099646513,6.528626671668543e-07,728085.5722646149
8.65,4928.752943964286,6.331216386438395e-07,724526.6794778315
8.66,4904.661127947862,6.139783874109439e-07,720985.1826190542
8.67,4880.687073147067,5.954148055420975e-07,717460.9966561908
8.68,4856.830203933069,5.774132633933273e-07,713954.0369718843
8.69,4833.089947483439,5.599565819948681e-07,710464.2193613168
8.700000000000001,4809.465733767202,5.430280054432706e-07,706991.4600300122
8.71,4785.956995529921,5.266111732935241e-07,703535.6755916434
8.72,4762.563168278722,5.106900929511493e-07,700096.7830658321
8.73,4739.2836902673735,4.952491120643217e-07,696674.6998759542
8.74,4716.118002520934,4.802732978245877e-07,693269.3438527625
8.75,4693.065549018359,4.6575043998106665e-07,689880.6332612216
8.76,4670.125776310445,4.5166724967004027e-07,686508.4867443608
8.77,4647.298133614304,4.3801045656105165e-07,683152.8233371574
8.78,4624.582072834895,4.247671560664346e-07,679813.5624697007
8.790000000000001,4601.97704855089,4.1192479007699965e-07,676490.623965114
8.8,4579.4825180005555,3.994711276977298e-07,673183.92803748
8.81,4557.097941067608,3.8739424598345467e-07,669893.3952897604
8.82,4534.822780267096,3.7568251067454685e-07,666618.9467117221
8.83,4512.6565007312665,3.6432455693260713e-07,663360.5036778584
8.84,4490.598570195438,3.533092700761517e-07,660117.987945313
8.85,4468.648458985281,3.4262577695148907e-07,656891.3216520105
8.86,4446.8056401884205,3.322648283965056e-07,653680.4273418764
8.870000000000001,4425.069589468799,3.2221748554955955e-07,650485.2279375524
8.88,4403.439784946259,3.124742984836263e-07,647305.6467227007
8.89,4381.9157072878015,3.030260823367465e-07,644141.6073554134
8.9,4360.4968396942295,2.938639038409333e-07,640993.0338662512
8.91,4339.182667886788,2.8497906785107065e-07,637859.8506562784
8.92,4317.972680093802,2.763631038738133e-07,634741.9824950991
8.93,4296.866367037317,2.68007752596487e-07,631639.3545188927
8.94,4275.86322191973,2.5990495241598826e-07,628551.8922284504
8.950000000000001,4254.962740410431,2.5204682596768316e-07,625479.5214872101
8.96,4234.16442063246,2.4442566665431297e-07,622422.1685192946
8.97,4213.46776335262,2.3703499336673512e-07,619379.7599374561
8.98,4192.872271487233,2.2986701280343187e-07,616352.2226704304
8.99,4172.377450769655,2.2291617985732384e-07,613339.4840610486
9.0,4151.982809111123,2.1617589941710244e-07,610341.4717722936
9.01,4131.687856826488,2.0963976793823075e-07,607358.1138204796
9.02,4111.492106621072,2.0330156104083014e-07,604389.3385733187
9.03,4091.3950735775597,1.9715522144179433e-07,601435.0747479949
9.040000000000001,4071.396275142976,1.9119484722113033e-07,598495.2514092491
9.05,4051.4952311157267,1.854146804225322e-07,595569.7979674748
9.06,4031.691463632677,1.7980909598817216e-07,592658.6441768182
9.07,4011.984497156324,1.7437259102772992e-07,589761.7201332928
9.08,3992.373858482812,1.690998553592883e-07,586878.9562759575
9.09,3972.859077048193,1.6398700324105754e-07,584010.2834319316
9.1,3953.4396844270623,1.5902966103504938e-07,581155.6327427023
9.11,3934.115214371763,1.5422315943623265e-07,578314.9356698864
9.120000000000001,3914.8852029083655,1.495629468292811e-07,575488.1240093388
9.13,3895.7491883248354,1.4504458293496336e-07,572675.1298894119
9.14,3876.7067111592414,1.4066373284602887e-07,569875.8857692227
9.15,3857.757314188077,1.364161614526067e-07,567090.3244369368
9.16,3838.900542414643,1.3229772825710476e-07,564318.3790080594
9.17,3820.135943057511,1.2830438257861405e-07,561559.98292374
9.18,3801.4630655390647,1.2443215914681795e-07,558815.0699490887
9.19,3782.8814614741177,1.206771740854054e-07,556083.5741715019
9.200000000000001,3764.390684658609,1.1703562128498838e-07,553365.429999001
9.21,3745.9902910583914,1.1350376916552684e-07,550660.5721585846
9.22,3727.6798387980616,1.1007795782825186e-07,547968.9356945861
9.23,3709.4588881499076,1.0675459659709963e-07,545290.4559670496
9.24,3691.327001522912,1.0353016194964681e-07,542625.0686501124
