t,C1,C2,O2,O1
3.46,0.032295453905524456,0.009916987865938476,0.5613492255181622,0.3964383327103352
3.47,0.03229545390552446,0.00991698786593848,0.5613492255181624,0.39643833271033524
3.48,0.03229545390552447,0.009916987865938483,0.5613492255181625,0.39643833271033535
3.49,0.03229545390552447,0.009916987865938486,0.5613492255181626,0.3964383327103354
3.5,0.03229545390552448,0.00991698786593849,0.5613492255181626,0.39643833271033546
3.5100000000000002,0.032295453905524484,0.009916987865938493,0.5613492255181627,0.3964383327103356
3.52,0.03229545390552449,0.009916987865938497,0.5613492255181628,0.39643833271033563
3.5300000000000002,0.03229545390552449,0.0099169878659385,0.5613492255181629,0.3964383327103357
3.54,0.0322954539055245,0.009916987865938504,0.561349225518163,0.39643833271033574
3.5500000000000003,0.032295453905524504,0.009916987865938507,0.561349225518163,0.39643833271033585
3.56,0.03229545390552451,0.00991698786593851,0.5613492255181631,0.3964383327103359
3.5700000000000003,0.03229545390552451,0.009916987865938512,0.5613492255181632,0.39643833271033596
3.58,0.03229545390552452,0.009916987865938516,0.5613492255181634,0.39643833271033607
3.59,0.032295453905524525,0.00991698786593852,0.5613492255181635,0.3964383327103361
3.6,0.03229545390552453,0.009916987865938523,0.5613492255181635,0.3964383327103362
3.61,0.03229545390552454,0.009916987865938526,0.5613492255181636,0.39643833271033624
3.62,0.03229545390552454,0.00991698786593853,0.5613492255181637,0.39643833271033635
3.63,0.032295453905524546,0.009916987865938533,0.5613492255181638,0.3964383327103364
3.64,0.03229545390552455,0.009916987865938537,0.5613492255181639,0.39643833271033646
3.65,0.03229545390552456,0.00991698786593854,0.5613492255181639,0.39643833271033657
3.66,0.03229545390552456,0.009916987865938543,0.561349225518164,0.3964383327103366
3.67,0.03229545390552457,0.009916987865938547,0.5613492255181641,0.3964383327103367
3.68,0.032295453905524574,0.00991698786593855,0.5613492255181642,0.39643833271033674
3.69,0.03229545390552458,0.009916987865938554,0.5613492255181644,0.39643833271033685
3.7,0.03229545390552458,0.009916987865938557,0.5613492255181644,0.3964383327103369
3.71,0.03229545390552459,0.00991698786593856,0.5613492255181645,0.39643833271033696
3.72,0.032295453905524595,0.009916987865938564,0.5613492255181646,0.39643833271033707
3.73,0.0322954539055246,0.009916987865938568,0.5613492255181647,0.3964383327103371
3.74,0.0322954539055246,0.00991698786593857,0.5613492255181648,0.3964383327103372
3.75,0.03229545390552461,0.009916987865938573,0.5613492255181648,0.39643833271033724
3.7600000000000002,0.032295453905524615,0.009916987865938576,0.5613492255181649,0.39643833271033735
3.77,0.03229545390552462,0.00991698786593858,0.561349225518165,0.3964383327103374
3.7800000000000002,0.03229545390552463,0.009916987865938583,0.5613492255181651,0.39643833271033746
3.79,0.03229545390552463,0.009916987865938587,0.5613492255181652,0.39643833271033757
3.8000000000000003,0.032295453905524636,0.00991698786593859,0.5613492255181652,0.3964383327103376
3.81,0.03229545390552464,0.009916987865938594,0.5613492255181654,0.3964383327103377
3.8200000000000003,0.03229545390552465,0.009916987865938597,0.5613492255181655,0.39643833271033774
3.83,0.03229545390552465,0.0099169878659386,0.5613492255181656,0.39643833271033785
3.84,0.03229545390552466,0.009916987865938604,0.5613492255181657,0.3964383327103379
3.85,0.032295453905524664,0.009916987865938608,0.5613492255181657,0.39643833271033796
3.86,0.03229545390552467,0.009916987865938611,0.5613492255181658,0.39643833271033807
3.87,0.03229545390552467,0.009916987865938615,0.5613492255181659,0.3964383327103381
3.88,0.03229545390552468,0.009916987865938618,0.561349225518166,0.3964383327103382
3.89,0.032295453905524685,0.009916987865938622,0.5613492255181661,0.39643833271033824
3.9,0.03229545390552469,0.009916987865938625,0.5613492255181661,0.39643833271033835
3.91,0.03229545390552469,0.009916987865938628,0.5613492255181662,0.3964383327103384
3.92,0.0322954539055247,0.00991698786593863,0.5613492255181664,0.39643833271033846
3.93,0.032295453905524706,0.009916987865938634,0.5613492255181665,0.39643833271033857
3.94,0.03229545390552471,0.009916987865938637,0.5613492255181666,0.3964383327103386
3.95,0.03229545390552472,0.00991698786593864,0.5613492255181666,0.3964383327103387
3.96,0.03229545390552472,0.009916987865938644,0.5613492255181667,0.39643833271033874
3.97,0.032295453905524726,0.009916987865938648,0.5613492255181668,0.39643833271033885
3.98,0.03229545390552473,0.009916987865938651,0.5613492255181669,0.3964383327103389
3.99,0.03229545390552474,0.009916987865938654,0.561349225518167,0.39643833271033896
4.0,0.03229545390552474,0.009916987865938658,0.561349225518167,0.39643833271033907
4.01,0.03229545390552475,0.009916987865938661,0.5613492255181671,0.3964383327103391
4.0200000000000005,0.032295453905524754,0.009916987865938665,0.5613492255181672,0.3964383327103392
4.03,0.03229545390552476,0.009916987865938668,0.5613492255181673,0.39643833271033924
4.04,0.03229545390552476,0.009916987865938672,0.5613492255181675,0.39643833271033935
4.05,0.03229545390552477,0.009916987865938675,0.5613492255181675,0.3964383327103394
4.0600000000000005,0.032295453905524775,0.009916987865938679,0.5613492255181676,0.39643833271033946
4.07,0.03229545390552478,0.009916987865938682,0.5613492255181677,0.39643833271033957
4.08,0.03229545390552478,0.009916987865938686,0.5613492255181678,0.3964383327103396
4.09,0.03229545390552479,0.00991698786593869,0.5613492255181679,0.3964383327103397
4.1,0.032295453905524796,0.009916987865938691,0.5613492255181679,0.39643833271033974
4.11,0.0322954539055248,0.009916987865938694,0.561349225518168,0.39643833271033985
4.12,0.0322954539055248,0.009916987865938698,0.5613492255181681,0.3964383327103399
4.13,0.03229545390552481,0.009916987865938701,0.5613492255181682,0.39643833271033996
4.14,0.03229545390552482,0.009916987865938705,0.5613492255181683,0.39643833271034007
4.15,0.032295453905524824,0.009916987865938708,0.5613492255181683,0.3964383327103401
4.16,0.03229545390552483,0.009916987865938712,0.5613492255181685,0.3964383327103402
4.17,0.03229545390552483,0.009916987865938715,0.5613492255181686,0.39643833271034024
4.18,0.03229545390552484,0.009916987865938719,0.5613492255181687,0.39643833271034035
4.19,0.032295453905524844,0.009916987865938722,0.5613492255181688,0.3964383327103404
4.2,0.03229545390552485,0.009916987865938726,0.5613492255181688,0.39643833271034046
4.21,0.03229545390552485,0.009916987865938729,0.5613492255181689,0.39643833271034057
4.22,0.03229545390552486,0.009916987865938733,0.561349225518169,0.3964383327103406
4.23,0.032295453905524865,0.009916987865938736,0.5613492255181691,0.3964383327103407
4.24,0.03229545390552487,0.00991698786593874,0.5613492255181691,0.39643833271034074
4.25,0.03229545390552487,0.009916987865938743,0.5613492255181692,0.39643833271034085
4.26,0.03229545390552488,0.009916987865938746,0.5613492255181693,0.3964383327103409
4.2700000000000005,0.032295453905524886,0.009916987865938748,0.5613492255181695,0.39643833271034096
4.28,0.03229545390552489,0.009916987865938752,0.5613492255181696,0.39643833271034107
4.29,0.03229545390552489,0.009916987865938755,0.5613492255181696,0.3964383327103411
4.3,0.0322954539055249,0.009916987865938759,0.5613492255181697,0.3964383327103412
4.3100000000000005,0.03229545390552491,0.009916987865938762,0.5613492255181698,0.39643833271034123
4.32,0.032295453905524914,0.009916987865938766,0.5613492255181699,0.39643833271034135
4.33,0.03229545390552492,0.009916987865938769,0.56134922551817,0.3964383327103414
4.34,0.03229545390552492,0.009916987865938772,0.56134922551817,0.39643833271034146
4.3500000000000005,0.03229545390552493,0.009916987865938776,0.5613492255181701,0.39643833271034157
4.36,0.032295453905524935,0.00991698786593878,0.5613492255181702,0.3964383327103416
4.37,0.03229545390552494,0.009916987865938783,0.5613492255181703,0.3964383327103417
4.38,0.03229545390552494,0.009916987865938786,0.5613492255181705,0.39643833271034173
4.39,0.03229545390552495,0.00991698786593879,0.5613492255181705,0.39643833271034185
4.4,0.032295453905524955,0.009916987865938793,0.5613492255181706,0.3964383327103419
4.41,0.03229545390552496,0.009916987865938797,0.5613492255181707,0.39643833271034196
4.42,0.03229545390552496,0.0099169878659388,0.5613492255181708,0.39643833271034207
4.43,0.03229545390552497,0.009916987865938804,0.5613492255181709,0.3964383327103421
4.44,0.032295453905524976,0.009916987865938807,0.5613492255181709,0.3964383327103422
4.45,0.03229545390552498,0.009916987865938809,0.561349225518171,0.39643833271034223
4.46,0.03229545390552498,0.009916987865938812,0.5613492255181711,0.39643833271034234
4.47,0.03229545390552499,0.009916987865938816,0.5613492255181712,0.3964383327103424
4.48,0.032295453905525,0.00991698786593882,0.5613492255181713,0.39643833271034246
4.49,0.032295453905525004,0.009916987865938823,0.5613492255181713,0.3964383327103425
4.5,0.03229545390552501,0.009916987865938826,0.5613492255181715,0.3964383327103426
4.51,0.03229545390552501,0.00991698786593883,0.5613492255181716,0.3964383327103427
4.5200000000000005,0.03229545390552502,0.009916987865938833,0.5613492255181717,0.39643833271034273
4.53,0.032295453905525025,0.009916987865938837,0.5613492255181718,0.39643833271034284
4.54,0.03229545390552503,0.00991698786593884,0.5613492255181718,0.3964383327103429
4.55,0.03229545390552503,0.009916987865938844,0.5613492255181719,0.39643833271034296
4.5600000000000005,0.03229545390552504,0.009916987865938847,0.561349225518172,0.396438332710343
4.57,0.032295453905525046,0.00991698786593885,0.5613492255181721,0.3964383327103431
4.58,0.03229545390552505,0.009916987865938854,0.5613492255181722,0.3964383327103432
4.59,0.03229545390552505,0.009916987865938857,0.5613492255181722,0.39643833271034323
4.6000000000000005,0.03229545390552506,0.009916987865938861,0.5613492255181723,0.39643833271034334
4.61,0.032295453905525066,0.009916987865938864,0.5613492255181725,0.3964383327103434
4.62,0.03229545390552507,0.009916987865938868,0.5613492255181726,0.39643833271034346
4.63,0.03229545390552507,0.00991698786593887,0.5613492255181727,0.3964383327103435
4.64,0.03229545390552508,0.009916987865938873,0.5613492255181727,0.3964383327103436
4.65,0.03229545390552509,0.009916987865938877,0.5613492255181728,0.3964383327103437
4.66,0.032295453905525094,0.00991698786593888,0.5613492255181729,0.39643833271034373
4.67,0.0322954539055251,0.009916987865938883,0.561349225518173,0.39643833271034384
4.68,0.0322954539055251,0.009916987865938887,0.5613492255181731,0.3964383327103439
4.69,0.03229545390552511,0.00991698786593889,0.5613492255181731,0.39643833271034395
4.7,0.032295453905525115,0.009916987865938894,0.5613492255181732,0.396438332710344
4.71,0.03229545390552512,0.009916987865938897,0.5613492255181733,0.3964383327103441
4.72,0.03229545390552512,0.0099169878659389,0.5613492255181735,0.3964383327103442
4.73,0.03229545390552513,0.009916987865938904,0.5613492255181736,0.39643833271034423
4.74,0.032295453905525136,0.009916987865938908,0.5613492255181736,0.39643833271034434
4.75,0.03229545390552514,0.009916987865938911,0.5613492255181737,0.3964383327103444
4.76,0.03229545390552514,0.009916987865938915,0.5613492255181738,0.39643833271034445
4.7700000000000005,0.03229545390552515,0.009916987865938918,0.5613492255181739,0.3964383327103445
4.78,0.03229545390552516,0.009916987865938922,0.561349225518174,0.3964383327103446
4.79,0.032295453905525164,0.009916987865938925,0.561349225518174,0.3964383327103447
4.8,0.032295453905525164,0.009916987865938927,0.5613492255181741,0.39643833271034473
4.8100000000000005,0.03229545390552517,0.00991698786593893,0.5613492255181742,0.39643833271034484
4.82,0.03229545390552518,0.009916987865938934,0.5613492255181743,0.3964383327103449
4.83,0.032295453905525184,0.009916987865938937,0.5613492255181745,0.39643833271034495
4.84,0.03229545390552519,0.00991698786593894,0.5613492255181745,0.396438332710345
4.8500000000000005,0.03229545390552519,0.009916987865938944,0.5613492255181746,0.3964383327103451
4.86,0.0322954539055252,0.009916987865938948,0.5613492255181747,0.3964383327103452
4.87,0.032295453905525205,0.009916987865938951,0.5613492255181748,0.39643833271034523
4.88,0.03229545390552521,0.009916987865938955,0.5613492255181749,0.39643833271034534
4.89,0.03229545390552521,0.009916987865938958,0.5613492255181749,0.3964383327103454
4.9,0.03229545390552522,0.009916987865938962,0.561349225518175,0.39643833271034545
4.91,0.032295453905525226,0.009916987865938965,0.5613492255181751,0.3964383327103455
4.92,0.03229545390552523,0.009916987865938968,0.5613492255181752,0.3964383327103456
4.93,0.03229545390552523,0.009916987865938972,0.5613492255181753,0.3964383327103457
4.94,0.03229545390552524,0.009916987865938975,0.5613492255181753,0.39643833271034573
4.95,0.03229545390552525,0.009916987865938979,0.5613492255181755,0.39643833271034584
4.96,0.032295453905525254,0.009916987865938982,0.5613492255181756,0.3964383327103459
4.97,0.032295453905525254,0.009916987865938986,0.5613492255181757,0.39643833271034595
4.98,0.03229545390552526,0.009916987865938988,0.5613492255181758,0.396438332710346
4.99,0.03229545390552527,0.009916987865938991,0.5613492255181758,0.3964383327103461
5.0,0.032295453905525275,0.009916987865938994,0.5613492255181759,0.3964383327103462
5.01,0.032295453905525275,0.009916987865938998,0.561349225518176,0.39643833271034623
5.0200000000000005,0.03229545390552528,0.009916987865939001,0.5613492255181761,0.39643833271034634
5.03,0.03229545390552529,0.009916987865939005,0.5613492255181762,0.3964383327103464
5.04,0.032295453905525295,0.009916987865939008,0.5613492255181762,0.39643833271034645
5.05,0.0322954539055253,0.009916987865939012,0.5613492255181763,0.3964383327103465
5.0600000000000005,0.0322954539055253,0.009916987865939015,0.5613492255181765,0.3964383327103466
5.07,0.03229545390552531,0.009916987865939019,0.5613492255181766,0.3964383327103467
5.08,0.032295453905525316,0.009916987865939022,0.5613492255181767,0.39643833271034673
5.09,0.03229545390552532,0.009916987865939026,0.5613492255181767,0.39643833271034684
5.1000000000000005,0.03229545390552532,0.00991698786593903,0.5613492255181768,0.3964383327103469
5.11,0.03229545390552533,0.009916987865939033,0.5613492255181769,0.39643833271034695
5.12,0.03229545390552534,0.009916987865939036,0.561349225518177,0.396438332710347
5.13,0.032295453905525344,0.00991698786593904,0.5613492255181771,0.3964383327103471
5.14,0.032295453905525344,0.009916987865939043,0.5613492255181771,0.3964383327103472
5.15,0.03229545390552535,0.009916987865939047,0.5613492255181772,0.39643833271034723
5.16,0.03229545390552536,0.009916987865939048,0.5613492255181773,0.39643833271034734
5.17,0.032295453905525365,0.009916987865939052,0.5613492255181775,0.3964383327103474
5.18,0.032295453905525365,0.009916987865939055,0.5613492255181776,0.39643833271034745
5.19,0.03229545390552537,0.009916987865939059,0.5613492255181776,0.3964383327103475
5.2,0.03229545390552538,0.009916987865939062,0.5613492255181777,0.3964383327103476
5.21,0.032295453905525386,0.009916987865939066,0.5613492255181778,0.3964383327103477
5.22,0.03229545390552539,0.009916987865939069,0.5613492255181779,0.39643833271034773
5.23,0.03229545390552539,0.009916987865939073,0.561349225518178,0.39643833271034784
5.24,0.0322954539055254,0.009916987865939076,0.561349225518178,0.3964383327103479
5.25,0.032295453905525406,0.00991698786593908,0.5613492255181781,0.39643833271034795
5.26,0.03229545390552541,0.009916987865939083,0.5613492255181782,0.396438332710348
5.2700000000000005,0.03229545390552541,0.009916987865939086,0.5613492255181783,0.3964383327103481
5.28,0.03229545390552542,0.00991698786593909,0.5613492255181785,0.3964383327103482
5.29,0.03229545390552543,0.009916987865939093,0.5613492255181785,0.39643833271034823
5.3,0.032295453905525434,0.009916987865939097,0.5613492255181786,0.39643833271034834
5.3100000000000005,0.032295453905525434,0.0099169878659391,0.5613492255181787,0.3964383327103484
5.32,0.03229545390552544,0.009916987865939104,0.5613492255181788,0.39643833271034845
5.33,0.03229545390552545,0.009916987865939107,0.5613492255181789,0.3964383327103485
5.34,0.032295453905525455,0.009916987865939109,0.5613492255181789,0.3964383327103486
5.3500000000000005,0.032295453905525455,0.009916987865939112,0.561349225518179,0.3964383327103487
5.36,0.03229545390552546,0.009916987865939116,0.5613492255181791,0.39643833271034873
5.37,0.03229545390552547,0.00991698786593912,0.5613492255181792,0.39643833271034884
5.38,0.032295453905525476,0.009916987865939123,0.5613492255181793,0.3964383327103489
5.39,0.03229545390552548,0.009916987865939126,0.5613492255181793,0.39643833271034895
5.4,0.03229545390552548,0.00991698786593913,0.5613492255181795,0.396438332710349
5.41,0.03229545390552549,0.009916987865939133,0.5613492255181796,0.3964383327103491
5.42,0.0322954539055255,0.009916987865939137,0.5613492255181797,0.3964383327103492
5.43,0.032295453905525504,0.00991698786593914,0.5613492255181798,0.39643833271034923
5.44,0.0322954539055255,0.009916987865939142,0.5613492255181798,0.3964383327103493
5.45,0.0322954539055255,0.00991698786593914,0.5613492255181798,0.3964383327103493
5.46,0.0322954539055255,0.00991698786593914,0.5613492255181798,0.3964383327103493
5.47,0.0322954539055255,0.00991698786593914,0.5613492255181797,0.39643833271034923
5.48,0.0322954539055255,0.00991698786593914,0.5613492255181797,0.39643833271034923
5.49,0.0322954539055255,0.00991698786593914,0.5613492255181797,0.39643833271034923
5.5,0.0322954539055255,0.00991698786593914,0.5613492255181797,0.39643833271034923
5.51,0.0322954539055255,0.00991698786593914,0.5613492255181797,0.39643833271034923
5.5200000000000005,0.03229545390552549,0.009916987865939138,0.5613492255181797,0.39643833271034923
5.53,0.03229545390552549,0.009916987865939138,0.5613492255181797,0.3964383327103492
5.54,0.03229545390552549,0.009916987865939138,0.5613492255181796,0.3964383327103492
5.55,0.03229545390552549,0.009916987865939138,0.5613492255181796,0.3964383327103492
5.5600000000000005,0.03229545390552549,0.009916987865939138,0.5613492255181796,0.3964383327103492
5.57,0.03229545390552549,0.009916987865939138,0.5613492255181796,0.3964383327103492
5.58,0.03229545390552549,0.009916987865939137,0.5613492255181796,0.3964383327103491
5.59,0.03229545390552549,0.009916987865939137,0.5613492255181796,0.3964383327103491
5.6000000000000005,0.03229545390552548,0.009916987865939137,0.5613492255181796,0.3964383327103491
5.61,0.03229545390552548,0.009916987865939137,0.5613492255181796,0.3964383327103491
5.62,0.03229545390552548,0.009916987865939137,0.5613492255181795,0.3964383327103491
5.63,0.03229545390552548,0.009916987865939137,0.5613492255181795,0.39643833271034906
5.64,0.03229545390552548,0.009916987865939137,0.5613492255181795,0.39643833271034906
5.65,0.03229545390552548,0.009916987865939135,0.5613492255181795,0.39643833271034906
5.66,0.03229545390552548,0.009916987865939135,0.5613492255181795,0.39643833271034906
5.67,0.03229545390552548,0.009916987865939135,0.5613492255181795,0.39643833271034906
5.68,0.032295453905525476,0.009916987865939135,0.5613492255181795,0.396438332710349
5.69,0.032295453905525476,0.009916987865939135,0.5613492255181793,0.396438332710349
5.7,0.032295453905525476,0.009916987865939135,0.5613492255181793,0.396438332710349
5.71,0.032295453905525476,0.009916987865939133,0.5613492255181793,0.396438332710349
5.72,0.032295453905525476,0.009916987865939133,0.5613492255181793,0.396438332710349
5.73,0.032295453905525476,0.009916987865939133,0.5613492255181793,0.396438332710349
5.74,0.032295453905525476,0.009916987865939133,0.5613492255181793,0.39643833271034895
5.75,0.032295453905525476,0.009916987865939133,0.5613492255181793,0.39643833271034895
5.76,0.03229545390552547,0.009916987865939133,0.5613492255181793,0.39643833271034895
5.7700000000000005,0.03229545390552547,0.009916987865939133,0.5613492255181792,0.39643833271034895
5.78,0.03229545390552547,0.009916987865939132,0.5613492255181792,0.39643833271034895
5.79,0.03229545390552547,0.009916987865939132,0.5613492255181792,0.3964383327103489
5.8,0.03229545390552547,0.009916987865939132,0.5613492255181792,0.3964383327103489
5.8100000000000005,0.03229545390552547,0.009916987865939132,0.5613492255181792,0.3964383327103489
5.82,0.03229545390552547,0.009916987865939132,0.5613492255181792,0.3964383327103489
5.83,0.03229545390552547,0.009916987865939132,0.5613492255181792,0.3964383327103489
5.84,0.03229545390552546,0.00991698786593913,0.5613492255181791,0.39643833271034884
5.8500000000000005,0.03229545390552546,0.00991698786593913,0.5613492255181791,0.39643833271034884
5.86,0.03229545390552546,0.00991698786593913,0.5613492255181791,0.39643833271034884
5.87,0.03229545390552546,0.00991698786593913,0.5613492255181791,0.39643833271034884
5.88,0.03229545390552546,0.00991698786593913,0.5613492255181791,0.39643833271034884
5.89,0.03229545390552546,0.00991698786593913,0.5613492255181791,0.3964383327103488
5.9,0.03229545390552546,0.00991698786593913,0.5613492255181791,0.3964383327103488
5.91,0.03229545390552546,0.009916987865939128,0.5613492255181791,0.3964383327103488
5.92,0.032295453905525455,0.009916987865939128,0.561349225518179,0.3964383327103488
5.93,0.032295453905525455,0.009916987865939128,0.561349225518179,0.3964383327103488
5.94,0.032295453905525455,0.009916987865939128,0.561349225518179,0.3964383327103488
5.95,0.032295453905525455,0.009916987865939128,0.561349225518179,0.39643833271034873
5.96,0.032295453905525455,0.009916987865939128,0.561349225518179,0.39643833271034873
5.97,0.032295453905525455,0.009916987865939126,0.561349225518179,0.39643833271034873
5.98,0.032295453905525455,0.009916987865939126,0.561349225518179,0.39643833271034873
5.99,0.032295453905525455,0.009916987865939126,0.5613492255181789,0.39643833271034873
6.0,0.03229545390552545,0.009916987865939126,0.5613492255181789,0.3964383327103487
6.01,0.03229545390552545,0.009916987865939126,0.5613492255181789,0.3964383327103487
6.0200000000000005,0.03229545390552545,0.009916987865939126,0.5613492255181789,0.3964383327103487
6.03,0.03229545390552545,0.009916987865939126,0.5613492255181789,0.3964383327103487
6.04,0.03229545390552545,0.009916987865939125,0.5613492255181789,0.3964383327103487
6.05,0.03229545390552545,0.009916987865939125,0.5613492255181789,0.3964383327103486
6.0600000000000005,0.03229545390552545,0.009916987865939125,0.5613492255181788,0.3964383327103486
6.07,0.03229545390552545,0.009916987865939125,0.5613492255181788,0.3964383327103486
6.08,0.03229545390552544,0.009916987865939125,0.5613492255181788,0.3964383327103486
6.09,0.03229545390552544,0.009916987865939125,0.5613492255181788,0.3964383327103486
6.1000000000000005,0.03229545390552544,0.009916987865939123,0.5613492255181788,0.3964383327103486
6.11,0.03229545390552544,0.009916987865939123,0.5613492255181788,0.39643833271034856
6.12,0.03229545390552544,0.009916987865939123,0.5613492255181788,0.39643833271034856
6.13,0.03229545390552544,0.009916987865939123,0.5613492255181788,0.39643833271034856
6.140000000000001,0.03229545390552544,0.009916987865939123,0.5613492255181787,0.39643833271034856
6.15,0.03229545390552544,0.009916987865939123,0.5613492255181787,0.39643833271034856
6.16,0.032295453905525434,0.009916987865939123,0.5613492255181787,0.3964383327103485
6.17,0.032295453905525434,0.009916987865939121,0.5613492255181787,0.3964383327103485
6.18,0.032295453905525434,0.009916987865939121,0.5613492255181787,0.3964383327103485
6.19,0.032295453905525434,0.009916987865939121,0.5613492255181787,0.3964383327103485
6.2,0.032295453905525434,0.009916987865939121,0.5613492255181787,0.3964383327103485
6.21,0.032295453905525434,0.009916987865939121,0.5613492255181786,0.39643833271034845
6.22,0.032295453905525434,0.009916987865939121,0.5613492255181786,0.39643833271034845
6.23,0.032295453905525434,0.009916987865939121,0.5613492255181786,0.39643833271034845
6.24,0.03229545390552543,0.00991698786593912,0.5613492255181786,0.39643833271034845
6.25,0.03229545390552543,0.00991698786593912,0.5613492255181786,0.39643833271034845
6.26,0.03229545390552543,0.00991698786593912,0.5613492255181786,0.3964383327103484
6.2700000000000005,0.03229545390552543,0.00991698786593912,0.5613492255181786,0.3964383327103484
6.28,0.03229545390552543,0.00991698786593912,0.5613492255181786,0.3964383327103484
6.29,0.03229545390552543,0.00991698786593912,0.5613492255181785,0.3964383327103484
6.3,0.03229545390552543,0.009916987865939118,0.5613492255181785,0.3964383327103484
6.3100000000000005,0.03229545390552543,0.009916987865939118,0.5613492255181785,0.3964383327103484
6.32,0.03229545390552542,0.009916987865939118,0.5613492255181785,0.39643833271034834
6.33,0.03229545390552542,0.009916987865939118,0.5613492255181785,0.39643833271034834
6.34,0.03229545390552542,0.009916987865939118,0.5613492255181785,0.39643833271034834
6.3500000000000005,0.03229545390552542,0.009916987865939118,0.5613492255181785,0.39643833271034834
6.36,0.03229545390552542,0.009916987865939118,0.5613492255181783,0.39643833271034834
6.37,0.03229545390552542,0.009916987865939116,0.5613492255181783,0.3964383327103483
6.38,0.03229545390552542,0.009916987865939116,0.5613492255181783,0.3964383327103483
6.390000000000001,0.03229545390552542,0.009916987865939116,0.5613492255181783,0.3964383327103483
6.4,0.03229545390552541,0.009916987865939116,0.5613492255181783,0.3964383327103483
6.41,0.03229545390552541,0.009916987865939116,0.5613492255181783,0.3964383327103483
6.42,0.03229545390552541,0.009916987865939116,0.5613492255181783,0.39643833271034823
6.43,0.03229545390552541,0.009916987865939114,0.5613492255181782,0.39643833271034823
6.44,0.03229545390552541,0.009916987865939114,0.5613492255181782,0.39643833271034823
6.45,0.03229545390552541,0.009916987865939114,0.5613492255181782,0.39643833271034823
6.46,0.03229545390552541,0.009916987865939114,0.5613492255181782,0.39643833271034823
6.47,0.03229545390552541,0.009916987865939114,0.5613492255181782,0.3964383327103482
6.48,0.032295453905525406,0.009916987865939114,0.5613492255181782,0.3964383327103482
6.49,0.032295453905525406,0.009916987865939114,0.5613492255181782,0.3964383327103482
6.5,0.032295453905525406,0.009916987865939112,0.5613492255181782,0.3964383327103482
6.51,0.032295453905525406,0.009916987865939112,0.5613492255181781,0.3964383327103482
6.5200000000000005,0.032295453905525406,0.009916987865939112,0.5613492255181781,0.3964383327103482
6.53,0.032295453905525406,0.009916987865939112,0.5613492255181781,0.3964383327103481
6.54,0.032295453905525406,0.009916987865939112,0.5613492255181781,0.3964383327103481
6.55,0.032295453905525406,0.009916987865939112,0.5613492255181781,0.3964383327103481
6.5600000000000005,0.0322954539055254,0.00991698786593911,0.5613492255181781,0.3964383327103481
6.57,0.0322954539055254,0.00991698786593911,0.5613492255181781,0.3964383327103481
6.58,0.0322954539055254,0.00991698786593911,0.561349225518178,0.39643833271034806
6.59,0.0322954539055254,0.00991698786593911,0.561349225518178,0.39643833271034806
6.6000000000000005,0.0322954539055254,0.00991698786593911,0.561349225518178,0.39643833271034806
6.61,0.0322954539055254,0.00991698786593911,0.561349225518178,0.39643833271034806
6.62,0.0322954539055254,0.00991698786593911,0.561349225518178,0.39643833271034806
6.63,0.0322954539055254,0.009916987865939109,0.561349225518178,0.396438332710348
6.640000000000001,0.03229545390552539,0.009916987865939109,0.561349225518178,0.396438332710348
6.65,0.03229545390552539,0.009916987865939109,0.561349225518178,0.396438332710348
6.66,0.03229545390552539,0.009916987865939109,0.5613492255181779,0.396438332710348
6.67,0.03229545390552539,0.009916987865939109,0.5613492255181779,0.396438332710348
6.68,0.03229545390552539,0.009916987865939109,0.5613492255181779,0.39643833271034795
6.69,0.03229545390552539,0.009916987865939107,0.5613492255181779,0.39643833271034795
6.7,0.03229545390552539,0.009916987865939107,0.5613492255181779,0.39643833271034795
6.71,0.03229545390552539,0.009916987865939107,0.5613492255181779,0.39643833271034795
6.72,0.032295453905525386,0.009916987865939107,0.5613492255181779,0.39643833271034795
6.73,0.032295453905525386,0.009916987865939107,0.5613492255181778,0.39643833271034795
6.74,0.032295453905525386,0.009916987865939107,0.5613492255181778,0.3964383327103479
6.75,0.032295453905525386,0.009916987865939107,0.5613492255181778,0.3964383327103479
6.76,0.032295453905525386,0.009916987865939106,0.5613492255181778,0.3964383327103479
6.7700000000000005,0.032295453905525386,0.009916987865939106,0.5613492255181778,0.3964383327103479
6.78,0.032295453905525386,0.009916987865939106,0.5613492255181778,0.3964383327103479
6.79,0.032295453905525386,0.009916987865939106,0.5613492255181778,0.39643833271034784
6.8,0.03229545390552538,0.009916987865939106,0.5613492255181777,0.39643833271034784
6.8100000000000005,0.03229545390552538,0.009916987865939106,0.5613492255181777,0.39643833271034784
6.82,0.03229545390552538,0.009916987865939104,0.5613492255181777,0.39643833271034784
6.83,0.03229545390552538,0.009916987865939104,0.5613492255181777,0.39643833271034784
6.84,0.03229545390552538,0.009916987865939104,0.5613492255181777,0.3964383327103478
6.8500000000000005,0.03229545390552538,0.009916987865939104,0.5613492255181777,0.3964383327103478
6.86,0.03229545390552538,0.009916987865939104,0.5613492255181777,0.3964383327103478
6.87,0.03229545390552538,0.009916987865939104,0.5613492255181777,0.3964383327103478
6.88,0.03229545390552537,0.009916987865939104,0.5613492255181776,0.3964383327103478
6.890000000000001,0.03229545390552537,0.009916987865939102,0.5613492255181776,0.3964383327103478
6.9,0.03229545390552537,0.009916987865939102,0.5613492255181776,0.39643833271034773
