t,Glc_x,Glc,G6P,F6P,FBP,GAP,DHAP,BPG,PEP,Pyr,ATP,ADP,AMP,CN_x,ACA,ACA_x,EtOH,EtOH_x,Glyc,Glyc_x,NADH,NAD
1.6300000000000001,6.664922020546824,2.7451465713876204,4.1811577259515325,0.48168142583996454,5.565699822469531,0.12671170519495045,3.2227702352618564,0.0002533759286148855,0.04104692249846045,10.004333430874544,1.9747625439320629,1.5705002483074888,0.38473720776044973,5.203680747292791,1.4571062458058754,1.2800980957026196,19.283955314983896,16.462449681769215,4.4498578797959345,1.6927508904702417,0.3602947438232302,0.6197052561767699
1.6400000000000001,6.664892098578939,2.7484090319198935,4.171809914774964,0.48070479098827223,5.585316439293751,0.1269460870638484,3.228607112692083,0.00025370214548861174,0.04106124397670046,10.015711309737743,1.9761214403523657,1.5697354076643442,0.3841431519832916,5.2036819207607685,1.4566373473076872,1.2800347732017459,19.284802314958988,16.462544621970878,4.451620970313725,1.6928265032480416,0.36072432059586024,0.6192756794041399
1.6500000000000001,6.664865003552254,2.7514780461561434,4.1634038967595535,0.4798679943514646,5.604100898137482,0.12716937207597867,3.2342417086751087,0.00025416730381371173,0.041074675590903865,10.027187540326846,1.9783028309535589,1.5685254855779531,0.3831716834684895,5.203683103090584,1.4562143149958395,1.2799698915886824,19.28559392656802,16.462641566986434,4.453464873252851,1.6929026362358537,0.36108935122015534,0.6189106487798447
1.6600000000000001,6.664840911913215,2.7543325643106136,4.155989155715406,0.47917561809366244,5.621927139814676,0.12738013144217672,3.2396369774263887,0.00025476775026234307,0.04108713259782881,10.038737595461212,1.9812791677006951,1.5668836230226386,0.38183720927666753,5.203684294492965,1.455839110801161,1.279903654112282,19.286326255061375,16.462740347857036,4.455379145339165,1.6929793133622952,0.3613881361580405,0.6186118638419597
1.67,6.664819974032187,2.7569535649136157,4.1496094943899315,0.4786316083977979,5.638675398039718,0.12757701531864202,3.2447578179978023,0.00025549878503689644,0.04109853699003751,10.050336494751862,1.98501963158854,1.5648241373870653,0.3801562310243958,5.203685495148012,1.4555134118954598,1.2798362706259971,19.28699584038785,16.462840785794114,4.457352905237957,1.6930565551020214,0.3616192821357522,0.618380717864248
1.68,6.664802315908962,2.7593240111417225,4.144303224757077,0.478239292100074,5.654232276527345,0.12775875635332345,3.2495710574657353,0.0002563552422242179,0.041108816177265445,10.06195888873188,1.9894904810495284,1.562362410924666,0.3781471080258066,5.20368670520432,1.4552386383915772,1.2797679564240703,19.287599625889815,16.46294269340017,4.459374894857647,1.6931343783472879,0.36178169116812325,0.618218308831877
1.69,6.664788040786287,2.761428802780456,4.140103293361055,0.47800137967068207,5.668490877851545,0.12792416853503488,3.254045430433203,0.0002573323459499543,0.041117901454869314,10.073579134870771,1.994655257054639,1.5595149393131644,0.37582980363219776,5.203687924778306,1.45501597605687,1.279698931226819,19.28813493094365,16.463045875760535,4.461433536465153,1.693212796302737,0.36187454811051495,0.6181254518894853
1.7,6.664777230759397,2.763254724245946,4.137037347520526,0.4779199591371583,5.681350991938766,0.12807214592961746,3.2581515707556763,0.0002584245953965827,0.04112573068887187,10.085171381428657,2.0004749874985017,1.5562993235699745,0.3732256889315247,5.203689153953613,1.4548463966603322,1.2796294182021233,19.288599424995372,16.46315013151728,4.463516991119252,1.6932918183921215,0.36189731602545383,0.6181026839745464
1.71,6.664769948240081,2.7647903944642236,4.135127726336745,0.47799647726892536,5.692719356933637,0.12820166542821032,3.2618620211351286,0.0002596262920539923,0.041132246852084685,10.096709658435667,2.006908298852582,1.5527343516430154,0.37035734950440324,5.203690392780681,1.4547306734083756,1.2795596430663219,19.28899110600479,16.463255253874685,4.465613216526551,1.6933714501844694,0.3618497353393979,0.6181502646606023
1.72,6.6647662370865,2.766026227580383,4.134391381743279,0.47823171393099556,5.702509968020107,0.1283117891574404,3.2651512618912366,0.00026093139857943654,0.04113739855051893,10.108167968761244,2.0139114850136997,1.5488400633467074,0.3672484516395938,5.203691641276472,1.4546693899928236,1.2794898333246167,19.28930828588337,16.46336103145711,4.467710019564292,1.6934516933454797,0.36173183004835957,0.6182681699516406
1.73,6.664766123776311,2.766954393168438,4.13483972948447,0.47862573471168574,5.710644527437829,0.1284016661866418,3.267995760238368,0.000262333349933045,0.041141141444686675,10.119520403972821,2.021438505246962,1.544637934383117,0.3639235603699222,5.203692899424235,1.4546629478252173,1.279420217374388,19.289549577027337,16.463467249319173,4.469795120509874,1.6935325455931594,0.3615439177158273,0.6184560822841729
1.74,6.664769618019036,2.767568798171551,4.136478424397069,0.4791778503739796,5.717052917488528,0.12847054115761924,3.270374048122382,0.000263825290259426,0.041143436215982356,10.130741257669508,2.0294409970328147,1.5401509151752526,0.3604080877919339,5.203694167173479,1.4547115650972282,1.2793510238064882,19.28971388902552,16.463573689726154,4.471856206837724,1.6936140006869371,0.3612866258074785,0.6187133741925216
1.75,6.664776713124116,2.76786508062595,4.139307091609203,0.47988655457277807,5.721673761397381,0.128517756582118,3.272266821484933,0.0002653998552942726,0.04114425156624149,10.141805149974498,2.0378681719416196,1.5354036627924745,0.35672816526590684,5.203695444440041,1.4548152710347133,1.27928248068358,19.289800431045304,16.463680132945633,4.473880990281758,1.6936960484347163,0.3609609132542846,0.6190390867457155
1.76,6.664787386267779,2.767840610719291,4.143318990370769,0.4807494555480679,5.724455110544108,0.12854275573802046,3.273657058644626,0.00026704846031217296,0.04114356449592609,10.152687172986427,2.046666721353,1.5304227335434752,0.3529105451035252,5.2036967311062226,1.4549738975472515,1.2792148146887385,19.289808717440284,16.463786358161702,4.475857272860375,1.693778674710173,0.3605680899299685,0.6194319100700315
1.77,6.664801598445943,2.7674945070829637,4.148500625508653,0.4817632074395583,5.725355181354589,0.12854510343245187,3.274530184811775,0.0002687628508571098,0.041141358081580655,10.163363053614939,2.0557807802478787,1.525236633456615,0.34898258629550694,5.203698027021055,1.4551870661623465,1.2791482502606597,19.289738579488944,16.463892144381955,4.477773014293379,1.69386186149318,0.36010984497502524,0.6198901550249749
1.78,6.664819294087955,2.766827669334008,4.154831325531686,0.4829234350780607,5.724343159521075,0.12852448274595374,3.274874255564967,0.00027053327639364175,0.04113762691891619,10.17380934038304,2.065151806395559,1.51987604623119,0.3449721473732519,5.203699332000725,1.4554541683060036,1.2790830087025178,19.289590185611978,16.463997271343953,4.479616401455655,1.693945586936406,0.35958829154135036,0.6204117084586497
1.79,6.664840400444238,2.7658428225409932,4.162282798472585,0.48422465033909445,5.7214000825954825,0.12848070798873062,3.274680148253914,0.0002723491463741014,0.041132372107706344,10.184003580899564,2.0747184506808694,1.5143740195649702,0.3409075297541606,5.203700645829136,1.4557743409449861,1.2790193071996918,19.289364067951578,16.464101520487926,4.481375922650931,1.6940298254547013,0.35900597801566664,0.6209940219843334
1.8,6.664864826801025,2.764544571496371,4.170818666132539,0.4856601790629053,5.716519742748681,0.12841374078630946,3.2739418084465433,0.0002741994345220645,0.0411256095146488,10.19392453836208,2.0844165569473243,1.5087659777457265,0.3368174653069497,5.203701968258608,1.4561464416906758,1.278957357714038,19.289061151005253,16.464204676031688,4.483040446960285,1.6941145478374644,0.3583659370103615,0.6216340629896386
1.81,6.6648924635201166,2.762939463691479,4.180394008285871,0.4872220797619801,5.709709641888733,0.12832369461777884,3.272656490628076,0.0002760716450934262,0.041117360608705446,10.20355242595119,2.0941790752197065,1.5030899251977048,0.33273099958258906,5.2037032990107415,1.4565690170958847,1.278897365779657,19.28868278865321,16.464306526122087,4.484599309027853,1.6941997213860198,0.3576717138040893,0.6223282861959109
1.82,6.664923180924342,2.761036059549296,4.190954924220884,0.48890108148531763,5.700991919047987,0.1282108516146269,3.2708250380686454,0.00027795298037173717,0.04110766497052768,10.212869151110874,2.1039361408315282,1.4973863930140106,0.32867746615446175,5.2037046377774905,1.4570402688343864,1.2788395291633152,19.288230805243213,16.464406864094727,4.486042398529,1.6942853100816424,0.35692741189351296,0.6230725881064871
1.83,6.664956828109589,2.758845005557962,4.202438146045688,0.4906865205266076,5.690404311552518,0.1280756707352428,3.268452130118794,0.0002798281691942426,0.04109656457709709,10.221858544244398,2.1136150783981233,1.4916985229059543,0.3246863986959228,5.203705984222431,1.4575580195975801,1.278784036393015,19.287707538491603,16.46450548984495,4.487360253505795,1.6943712747819333,0.3561376777393539,0.6238623222606462
1.84,6.664993231741241,2.756379106630949,4.21477071460391,0.49256630295924897,5.6780009668656755,0.12791880246339724,3.2655466092392733,0.0002816827788225168,0.041084130630726835,10.230506649169747,2.1231406639719554,1.4860718833826283,0.3207874526454166,5.203707337982256,1.4581196791267703,1.2787310651460808,19.287115883562365,16.464602211322834,4.48854415766097,1.6944575734476206,0.35530778133087043,0.6246922186691297
1.85,6.665032194901694,2.7536533928509397,4.227869752930975,0.4945268788333647,5.663853232899133,0.1277410971351103,3.2621217357823964,0.0002834999996508801,0.041070436039256975,10.238802007051286,2.132435353150607,1.4805543830842656,0.31701026376512803,5.203708698668519,1.4587222056112557,1.2786807804968239,19.286459343020564,16.464696846154226,4.489586242843252,1.6945441614011776,0.3544436092934313,0.6255563907065689
1.86,6.6650734960477305,2.750685177038489,4.241642357857857,0.49655324453913796,5.648050308062414,0.12754361710000758,3.258195438887609,0.0002852626876784372,0.041055570842916424,10.24673588988268,2.141419642643879,1.4751959907114585,0.313384366644663,5.203710065869649,1.4593620720888292,1.2786333330200503,19.285742072934266,16.464789223392646,4.490479592872481,1.6946309916186681,0.3535516488734481,0.6264483511265521
1.87,6.665116888159159,2.7474940979990543,4.255985630712238,0.49862897027099606,5.6306997018672655,0.12732764175706446,3.2537905708383943,0.0002869528004226119,0.04103963867901356,10.254302583022499,2.1500125721208967,1.470048399237372,0.309939028641732,5.203711439153236,1.4600352410075816,1.278588856783314,19.284968921167938,16.46487918538194,4.491218346360201,1.69471801505361,0.35263900004097415,0.627360999959026
1.8800000000000001,6.665162098160396,2.7441021434496986,4.270786889458052,0.5007362693015984,5.611927469141153,0.12709467690733686,3.2489351096519785,0.00028855161666062746,0.041022766091166105,10.26149962882438,2.158132379893844,1.4651645140155514,0.3067031060906052,5.203712818068649,1.4607371400355031,1.2785474672382275,19.284145464451306,16.464966589726146,4.491797800199973,1.6948051809955904,0.3517133547978622,0.6282866452021378
1.8900000000000001,6.665208826688913,2.740533647941066,4.28592407887109,0.5028560955431324,5.5918782018759305,0.12684645371172928,3.2436623065741808,0.00029003999789747393,0.04100508445471433,10.268328070914599,2.165697251484654,1.46059792494855,0.3037048235667967,5.203714202149948,1.4614626478619452,1.2785092590376306,19.283278035045118,16.465051311345952,4.492214509612569,1.694892437461357,0.3507829568478207,0.6292170431521793
1.9000000000000001,6.665256748319453,2.736815258259741,4.301266400895999,0.5049682876885266,5.57071470462256,0.12658493127302864,3.2380107635456423,0.0002913988109209689,0.040986746193446555,10.274792628233962,2.172626232232988,1.4564021725369802,0.30097159523003225,5.203715590919134,1.4622060904849332,1.2784743038355704,19.282373735588763,16.46513324457986,4.492466382246843,1.6949797316159516,0.34985653903518654,0.6301434609648134
1.9100000000000001,6.665305512253555,2.7329758659110213,4.316675162426933,0.5070517507074945,5.548617359812673,0.12631228897864274,3.23202444165127,0.00029260908570741685,0.040967910000054564,10.280901864337336,2.17884024466291,1.4526299796612594,0.2985297756758315,5.20371698388969,1.4629612514948451,1.2784426481056228,19.28144043819507,16.465212305300394,4.492552763907035,1.695067010220991,0.3489432465426715,0.6310567534573286
1.92,6.665354743683049,2.7290464917552137,4.3320049296647705,0.5090846980448598,5.525783017526424,0.1260309209035542,3.2257525715762614,0.00029365253802567565,0.04094876133857722,10.286668276434124,2.184263308430046,1.4493322633969838,0.29640442817297047,5.203718380570497,1.4637213999111083,1.2784143110497428,19.280486762834293,16.46528843299731,4.492474511640477,1.6951542201138292,0.3480525490785505,0.6319474509214495
1.93,6.665404045704243,2.7250601317354994,4.3471048911369135,0.5110449120133439,5.5024235996029685,0.12574341462739594,3.2192494457732255,0.00029451182211397527,0.0409294770011456,10.292108363743612,2.1888237537328856,1.446557243571003,0.2946190026961121,5.203719780469994,1.4644793325353676,1.2783892826572203,19.279522037955715,16.465361592766552,4.492234054280249,1.6952413087022806,0.34719411109284354,0.6328058889071566
1.94,6.665453001950986,2.721051551709388,4.36182048192825,0.5129100677509452,5.478764222723004,0.1254525393064904,3.2125741127192673,0.0002951713163470792,0.04091026713972099,10.297242569682323,2.1924556219712183,1.4443492664337958,0.29319511159498574,5.203721183100598,1.4652274373984042,1.2783675220048432,19.27855623534906,16.46543177713742,4.491835434657842,1.6953282244758434,0.34637766642995677,0.6336223335700434
1.95,6.665501179992724,2.7170570277200117,4.375995296329851,0.5146580873047586,5.455040887174436,0.12516121013123033,3.2057899113640143,0.0002956172605371043,0.04089132580194643,10.302095220553273,2.1951000490630928,1.4427478170112435,0.29215213392566364,5.203722587983394,1.4659577784799425,1.2783489558710766,19.277599878264308,16.46549900767703,4.491284331056078,1.695414917529705,0.3456128570644887,0.6343871429355114
1.96,6.665548135462731,2.7131140340004256,4.389473225882384,0.5162675242160706,5.431497733525248,0.12487246154135624,3.1989638926087824,0.00029583827496340473,0.04087286830989363,10.30669431658952,2.1967067619837617,1.4417862897953935,0.291506948220845,5.20372399465298,1.466662199231191,1.278333477740668,19.276663924841728,16.465563336300946,4.490588056624972,1.6955013400907761,0.34490907511588437,0.6350909248841157
1.97,6.66559341693018,2.7092608772213276,4.402100789163681,0.5177179761690908,5.4083839335631385,0.12458940863315036,3.192166085753833,0.0002958263294875887,0.040855107583720435,10.311071279670308,2.1972354586709506,1.441490999245669,0.2912735420833809,5.203725402662406,1.4673324461811654,1.2783209472860793,19.275759624863536,16.465624846213075,4.489755533681432,1.6955874470384307,0.34427527453523543,0.6357247254647647
1.98,6.66563657153039,2.705536275175717,4.4137296652180416,0.5189905138238304,5.38595016741355,0.12431519690459727,3.185468623456946,0.00029557620103155515,0.04083825338607584,10.315260606799974,2.1966572143402607,1.441880122435418,0.2914626632243211,5.203726811588169,1.467960312971017,1.2783111904289828,19.274898348637265,16.46568365238387,4.488797239586346,1.695673196412223,0.3437197937805276,0.6362802062194726
1.99,6.665677151282666,2.7019788842548156,4.424219349264831,0.5200680997778635,5.364444796475013,0.12405295752909727,3.178944736915898,0.0002950866870667214,0.04082250811204757,10.319299439957362,2.1949557283621703,1.4429628373569217,0.2920814342809079,5.203728221035145,1.468537797344731,1.2783040000287023,19.274091395605947,16.46573990151612,4.4877251247823535,1.695758549897937,0.34325017222573284,0.6367498277742673
2.0,6.665714719990977,2.6986267819214462,4.4334398616260735,0.5209360066206518,5.344109812072118,0.12380575136413374,3.172667631805858,0.0002943603418170243,0.040808068724023525,10.323227053499991,2.1921284307088023,1.4447385766986702,0.2931329925925281,5.203729630641362,1.4690572699291822,1.2782991372488541,19.27334978411559,16.46579377144026,4.486552502136178,1.6958434732812457,0.3428729712300215,0.6371270287699787
2.0100000000000002,6.665748860602216,2.6955169124211595,4.441274442308829,0.521582197421341,5.3251766617013745,0.1235765109422723,3.1667092727966875,0.0002934035887818501,0.040795116491728206,10.32708429752969,2.1881873767343474,1.4471965016293227,0.29461612163633,5.203731040082521,1.4695116474267365,1.278296333600083,19.2726840304005,16.465845469928663,4.485293909658989,1.6959279368628246,0.34259361259695237,0.6374063874030479
2.02,6.665779182939562,2.6926844998347774,4.4476221558045435,0.5219976582901549,5.307862038196097,0.12336798377132076,3.1611390912989177,0.0002922269918234271,0.04078381367380157,10.33091296841619,2.183159844989796,1.4503152436637732,0.29652491134643105,5.203732449076155,1.4698945661582683,1.2782952937483845,19.2721039208651,16.465895232836242,4.483964944151514,1.696011915822038,0.3424162290015521,0.6375837709984481
2.0300000000000002,6.665805331553206,2.6901624460644737,4.452400286999608,0.5221766641489675,5.292363803709185,0.1231826748614419,3.1560226714546786,0.00029084478311183873,0.04077430202071428,10.334755151435607,2.1770886206417592,1.4540629150633924,0.29884846429484874,5.203733857385327,1.4702005482538376,1.2782956989971093,19.27161828733262,16.465943321625886,4.482582071120656,1.6960953905241023,0.3423435471746566,0.6376564528253436
2.04,6.6658269934797705,2.6879807273595877,4.45554642521698,0.5221169644405373,5.278857190337815,0.1230227925061419,3.151420449944263,0.00028927479207891223,0.04076669633697718,10.338652549227998,2.17003190645461,1.4583974204897372,0.3015706730556533,5.20373526482175,1.4704251526061516,1.2782972114204145,19.27123479440332,16.465990020278337,4.481162413435174,1.6961783467621032,0.34237680080302424,0.6376231991969759
2.05,6.665843905639248,2.686165807685243,4.457020135520315,0.5218198693487732,5.267491428116814,0.12289020091809526,3.147386483542437,0.0002875379153697963,0.04076108348544173,10.342645812822125,2.162062809961735,1.463267113664928,0.3046700763733372,5.20373667124827,1.4705651029106142,1.278299478562243,19.27095974856238,16.466035631639105,4.479723523317278,1.6962607759279233,0.34251568244900005,0.6374843175510002
2.06,6.665855861566225,2.6847400898382703,4.456804105374979,0.5212902285468536,5.258386965994634,0.12278638061883955,3.1439673356628344,0.0002856576573234496,0.04075751974340161,10.346773899324797,2.153268397564987,1.4686117590059176,0.3081198434290956,5.203738076580593,1.4706183862522424,1.2783021385947806,19.27079793778976,16.466080473270953,4.478283142496073,1.696342675106273,0.3427583347705707,0.6372416652294295
2.07,6.665862717236547,2.683721421905267,4.454904726973589,0.520536308219125,5.251633360907245,0.12271239855242154,3.141201125668497,0.0002836595197023354,0.040756029888877034,10.35107347765914,2.1437483417567615,1.4743637767851094,0.31188788145812923,5.203739480788268,1.4705843189082475,1.278304825772558,19.270752507093416,16.466124872942324,4.476858957077987,1.6964240470948502,0.343101385854363,0.6368986141456372
2.08,6.66586439560186,2.683122685815619,4.451351991179674,0.5195695529375036,5.247288017734637,0.12266889069847824,3.1391168019181226,0.000281570328089461,0.04075660764911059,10.355578404893889,2.133613132745463,1.4804497610892473,0.3159371061652896,5.203740883894804,1.4704635705972438,1.2783071760828775,19.270824881227938,16.466169163808235,4.475468352316435,1.6965049003397863,0.34354003178767584,0.6364599682123243
2.09,6.665860889638775,2.682951483942146,4.446198732357963,0.5184042572604914,5.245375772199056,0.12265605753729869,3.1377336596897796,0.0002794175963502695,0.04075921638818326,10.360319285258361,2.1229819559326737,1.4867921740135948,0.32022587005373154,5.203742285976971,1.4702581482225017,1.278308832866904,19.27101473569819,16.466213679476542,4.474128175354183,1.6965852487964574,0.3440681565916418,0.6359318434083583
2.1,6.66585226367791,2.6832099418343702,4.43951922112665,0.5170571584253467,5.245889349628147,0.12267367169368344,3.1370611332723404,0.00027722881949931007,0.04076379203114179,10.365323125976518,2.111980295965352,1.4933111528023129,0.32470855123233533,5.203743687163286,1.4699713382344244,1.278309452262885,19.271320018885344,16.466258749076463,4.472854511532699,1.6966651117153728,0.34467849032908177,0.6353215096709184
2.11,6.665838652884971,2.6838946388179825,4.431407171048546,0.5155469731106359,5.248790654136833,0.12272109858577342,3.137098866766919,0.00027503089692263637,0.04077024541661701,10.370613095600183,2.100737366622718,1.4999263445940494,0.32933628878323257,5.20374508763171,1.4696076104783515,1.2783087083004223,19.271737023953378,16.466304692477177,4.471662480200774,1.6967445133592183,0.3453627949327821,0.6346372050672181
2.12,6.6658202608229535,2.684996674733827,4.421973253077256,0.5138939041331193,5.254012805936293,0.12279732727211998,3.137837057679893,0.00027284956092725953,0.040778466134821625,10.376208387464246,2.0893834844157095,1.506558673507867,0.3340578420764233,5.203746487606632,1.46917248762458,1.2783062974847912,19.27226050765809,16.466351815799552,4.4705660555769615,1.696823482657345,0.3461120709700384,0.6338879290299618
2.13,6.665797355294795,2.6865018621448145,4.4113422768225234,0.5121191434962031,5.261462748316288,0.12290100939366551,3.1392570278566563,0.0002707088916103732,0.04078832668306422,10.38212417536998,2.0780474989283384,1.5131319688170928,0.33882053225456876,5.203747887355238,1.4686723892817555,1.2783019427880493,19.272883846450693,16.46640040731578,4.469577914441508,1.6969020528104084,0.3469167729942006,0.6330832270057996
2.14,6.6657702623959105,2.6883910528640453,4.399650125408777,0.5102443928268928,5.271024357857111,0.12303050573057281,3.1413320146587886,0.0002686310370600828,0.04079968528638705,10.388371663871819,2.066854380471049,1.5195743802396273,0.34357123928932326,5.203749287183323,1.4681144551245227,1.2782953968895325,19.27359922684927,16.466450733874066,4.468709316108359,1.6969802608473363,0.34776702378935437,0.6322329762106458
2.15,6.665739359222894,2.690640571053274,4.387040645538938,0.5082914248410088,5.282561806467312,0.12318393407285606,3.1440281090517903,0.00026663581137821276,0.04081239168954951,10.394958212859265,2.0559230807352056,1.5258195198934184,0.34825739937137645,5.203750687430691,1.4675063592471596,1.2782864446566784,19.274397855783942,16.466503037895585,4.467970013367691,1.6970581471511654,0.3486528231432396,0.6313471768567606
2.16,6.665705065487261,2.6932227385804297,4.373662611306117,0.5062816995145009,5.2959230477109935,0.12335922086289935,3.1473052921167977,0.0002647407507980059,0.040826287684731476,10.401887518865717,2.045364709716949,1.5318073278450905,0.3528279624379609,5.20375208846625,1.466856123535225,1.2782749048313848,19.27527018218894,16.466557534995932,4.467368194733821,1.6971357549613049,0.34956423086301874,0.6304357691369814
2.17,6.665667834412329,2.696106468740594,4.359666883893148,0.5042360426090395,5.310943263182253,0.12355414809191692,3.15111852444852,0.00026296081932759754,0.04084121351855187,10.409159846662996,2.0352811024915294,1.5374846272327953,0.35723427027567567,5.20375349068292,1.466171937504028,1.2782606309392706,19.27620612053742,16.466614412246678,4.4669104566063185,1.6972131298624407,0.3504915371609011,0.6295084628390991
2.18,6.665628143299037,2.6992579035940376,4.3452038672528115,0.5021743976715706,5.327448147160151,0.12376640072631548,3.155418825333603,0.0002613086574763741,0.040857006917570896,10.416772278982492,2.0257637822615164,1.542805373811125,0.3614308439273592,5.203754894492465,1.4654619935412418,1.278243511461753,19.277195265299582,16.466673827073514,4.466601802537265,1.6972903192693662,0.3514253894072205,0.6285746105927796
2.19,6.665586484145032,2.7026410676605326,4.3304213065087005,0.5001156363010192,5.345256927894173,0.12399360631188965,3.1601543185847145,0.0002597945283345164,0.040873508702277205,10.42471899170605,2.0168932861285644,1.5477307032173888,0.3653760106540475,5.203756300320344,1.4647343399735433,1.2782234693883592,19.278227091338685,16.466735906717304,4.466445665227506,1.6973673719158455,0.35235690893768934,0.6276430910623108
2.2,6.665543354629734,2.706218517672217,4.315462482430849,0.49807743402864424,5.3641850692684425,0.12423337200094146,3.165271194647827,0.00025842650511511653,0.040890561090903506,10.432991528583745,2.008738871802861,1.5522287231172245,0.36903240507991536,5.203757708600682,1.4639967571643817,1.2782004611674975,19.279291133462518,16.46680074826763,4.466443950181081,1.6974443373542742,0.3532777655522128,0.6267222344477873
2.21,6.665499249781707,2.709951964393099,4.300464790132709,0.4960762035107104,5.384046609263253,0.12448331430352734,3.17071457342407,0.0002572106901836393,0.04090801108848597,10.441579064170645,2.0013585383502663,1.5562741285641992,0.3723673330855353,5.203759119771431,1.4632566582564683,1.2781744752116904,19.280377140925648,16.466868419156125,4.466597094796818,1.6975212654725937,0.35418022721767933,0.6258197727823207
2.22,6.665454654527167,2.7138028514690187,4.285558693819268,0.4941270697996094,5.404656123798114,0.12474108395455728,3.176429257327579,0.00025615135370972116,0.0409257108536606,10.450468658680922,1.9947993026781852,1.5598477182776926,0.3753529790441233,5.2037605342697795,1.4625210149374466,1.2781455300474667,19.28147520485298,16.466938958047425,4.466904139700273,1.697598206032642,0.3550571890897335,0.6249428109102666
2.23,6.66541003727905,2.717732877806576,4.270867023217599,0.4922438829506745,5.425830329359194,0.12500438527417837,3.182360363591924,0.00025525120704575176,0.0409435174167791,10.459645493532099,1.9890976893602386,1.5629358217747298,0.37796648886503276,5.203761952527859,1.4617963063434616,1.278113672212445,19.282575858954818,16.467012376050434,4.467362809030081,1.6976752082333615,0.35590218045111033,0.6240978195488899
2.24,6.665365844666047,2.7217044539232322,4.256504568626453,0.4904392589369924,5.447389347125777,0.12527099044314857,3.1884538377176135,0.0002545115634148156,0.04096129411347005,10.46909308427857,1.9842803731800414,1.5655296887623238,0.38018993805763585,5.2037633749687835,1.4610884891548008,1.2780789739934852,19.283670154301475,16.467088658175673,4.467969596490764,1.6977523203015685,0.35670935499433293,0.6232906450056672
2.25,6.665322497358906,2.725681091821799,4.242577910394332,0.48872463748290407,5.469157682659482,0.1255387501290358,3.194656862397295,0.0002539325550076286,0.04097891026879341,10.478793474031825,1.9803649128516112,1.567624882143481,0.38201020500490884,5.203764802003009,1.4604029856352705,1.2780415310943123,19.284749710928722,16.467167764957413,4.468719854108682,1.6978295891102113,0.3574734692845786,0.6225265307154215
2.2600000000000002,6.665280387045689,2.7296277228351977,4.2291854550386,0.4871103533775111,5.490964935317328,0.12580560017744774,3.2009181633034705,0.0002535133349969415,0.04099624117156303,10.488727404882182,1.9773605479153222,1.5692206876875139,0.3834187643971648,5.203766234025068,1.4597446879689846,1.2780014602922283,19.285806747127797,16.467249634194395,4.469607881931337,1.697907059826686,0.3581898523568511,0.6218101476431492
2.27,6.66523987443292,2.7335109483176367,4.216417614534905,0.4856057129847402,5.512646297704382,0.12606956546617057,3.2071882294088794,0.0002532521956812969,0.04101316834620679,10.498874469554439,1.9752690085639204,1.57031956827481,0.38441142316127086,5.203767671410628,1.4591179743077978,1.2779588971532039,19.28683409105107,16.467334182738167,4.470627016599817,1.6979847755899882,0.3588543702657124,0.6211456297342879
2.2800000000000002,6.665201288167702,2.7372992278602526,4.204357085522419,0.4842190712485516,5.534042888589679,0.12632876179560967,3.2134194605959614,0.0002531467757950279,0.041029579113829574,10.509213244797065,1.974085307389061,1.5709266759465805,0.3849880166643595,5.203769114513898,1.4585267336490642,1.2779139938447712,19.287825177701162,16.46742130828595,4.471769717609601,1.6980627772160863,0.3594633869200812,0.6205366130799191
2.29,6.665164924614835,2.740963007118229,4.19307919374119,0.48295790501527486,5.555001949364358,0.12658139574253466,3.219566253182755,0.0002531941273611489,0.04104536675583737,10.519721408600065,1.973798488672012,1.571049432654206,0.38515207867378304,5.203770563665355,1.4579743973470878,1.2778669170862529,19.288774033447822,16.46751089113918,4.473027650105087,1.6981411029326952,0.36001372560179107,0.6199862743982092
2.3000000000000003,6.665131048145407,2.744474807416739,4.1826522562073185,0.4818288822353848,5.575376971817304,0.12682576397430653,3.22558505077773,0.0002533908120043873,0.04106043031424794,10.530375846972257,1.97439233430797,1.5706971558736735,0.38491050981835734,5.2037720191697145,1.457463973243879,1.2778178462211112,19.289675254000944,16.467602795909038,4.474391764584907,1.6982197881350127,0.3605026313336585,0.6194973686663419
2.31,6.665099892067858,2.747809265807814,4.173137954837748,0.48083792115657037,5.59502774847783,0.12706025150252662,3.2314343527043783,0.0002537330764801656,0.041074674263055284,10.54115274802381,1.9758459862592719,1.5698807792296134,0.38427323451111556,5.203773481304215,1.4569980821584319,1.2777669714679427,19.2905239748176,16.46769687313515,4.475852372132685,1.6982988651705853,0.36092773608602957,0.6190722639139709
2.32,6.665071659999462,2.750943138508578,4.164591691928896,0.47999023756295667,5.6138203921952385,0.12728332957825847,3.237074695353669,0.0002542167768525514,0.04108800843769904,10.552027687274538,1.9781344911912526,1.5686126406573542,0.38325286815139387,5.20377495031716,1.4565789946544168,1.2777144923332349,19.291315837222747,16.467792960813256,4.477399215662558,1.698378363149028,0.36128702749785313,0.6187129725021473
2.33,6.665046527428493,2.7538552850044042,4.1570629028206145,0.47929039061073464,5.631627353705672,0.1274935537124758,3.242468626882115,0.0002548374975577103,0.04110034855283168,10.562975709383473,1.9812293024848915,1.5669062759400678,0.38186442157504097,5.203776426426651,1.4562086660611182,1.2776606161557824,19.292046953808743,16.46789088583497,4.479021538002156,1.6984583077699482,0.3615788228710568,0.6184211771289437
