t,GL,O2,FA,GP,GY,TG,PY,LA,AC,CR,PC,CoA_pool,FC,CO2,NAD,ADP
1.95,0.08329240108439159,0.0010690710068696422,0.014572199230254892,0.6429369731374667,38.52033821077084,3.9914973877845683,0.2664581856835847,1.6041178053083895,0.008248027840647962,-2.424548365350204,14.72454836535019,0.0010216711331217535,3.7253825677263674,22.059358696242576,3.1119170360361044,-0.2648161235067337
1.96,0.08329240108436342,0.0010690710069429041,0.014580205954026837,0.6430533757992021,38.550292663847934,3.991635003329887,0.2664088616135934,1.6057126197759177,0.008249210830823122,-2.4367879480731838,14.73678794807317,0.0010218134714741081,3.728143588857916,22.05914161628181,3.0880697288539314,-0.26428173513087216
1.97,0.08329240108437908,0.0010690710068893656,0.0145881971798696,0.6431736397122042,38.58026032691855,3.991772513586542,0.26636187245573273,1.607324602624638,0.008250448587930594,-2.448905523149606,14.748905523149594,0.001021962617750641,3.7308974147296476,22.05875479741397,3.0645555717203625,-0.26374747427503176
1.98,0.08329240108442446,0.0010690710066323197,0.014596171420616593,0.6432976547624426,38.6102411857998,3.991909918448347,0.2663171990792797,1.6089534756638513,0.008251740218215424,-2.4609017794153396,14.760901779415326,0.0010221184610476645,3.733644094584181,22.05820121258822,3.0413720952872674,-0.26321345410313735
1.99,0.08329240108447081,0.001069071006064207,0.014604127193078837,0.6434253101502528,38.64023522560834,3.992047217835156,0.26627482229292826,1.6105989585511893,0.008253084829630237,-2.472777416313095,14.772777416313081,0.0010222808915962335,3.736383678483876,22.057483822888027,3.0185167951964362,-0.26267978825252425
2.0,0.08329240108457375,0.0010690710057970948,0.014612063019701825,0.6435564950918898,38.670242430626885,3.9921844116873206,0.266234722917549,1.6122607700636982,0.008254481548704656,-2.4845331405676836,14.784533140567671,0.001022449803229872,3.7391162169916816,22.056605570784956,2.9959871456508713,-0.26214659024155523
2.0100000000000002,0.08329240108467906,0.0010690710057010722,0.014619977428237493,0.6436910974688824,38.700262784535475,3.9923214999782397,0.2661968815995807,1.61393862550036,0.008255929489269405,-2.4961696731227296,14.796169673122717,0.0010226250876827676,3.7418417618289834,22.055569394241854,2.9737805718638883,-0.26161397443954226
2.02,0.08329240108476017,0.0010690710059572278,0.014627868954246627,0.6438290048743291,38.7302962702123,3.992458482705875,0.2661612789254153,1.615632238589194,0.008257427774857327,-2.507687744141039,14.807687744141026,0.0010228066387837206,3.744560365398363,22.054378216521105,2.9518944703918018,-0.261082055208796
2.0300000000000002,0.08329240108479326,0.0010690710066956963,0.014635736142783318,0.643970104478923,38.76034286974992,3.992595359894555,0.26612789538177145,1.6173413211837064,0.008258975535768586,-2.5190880938727327,14.81908809387272,0.0010229943508017674,3.7472720808638162,22.053034947943335,2.930326205960169,-0.2605509469339608
2.04,0.08329240108483965,0.0010690710070542565,0.014643577555339215,0.6441142836302208,38.79040256436549,3.9927321315898454,0.26609671136388685,1.6190655843940933,0.008260571930913277,-2.530371469797313,14.830371469797301,0.0010231881123740644,3.7499769618725285,22.051542480117917,2.9090731234859937,-0.26002076339471664
2.05,0.0832924010848618,0.001069071007283653,0.014651391758735161,0.6442614286847724,38.82047533453471,3.9928687978707527,0.2660677071226208,1.6208047361912017,0.008262216099714163,-2.5415386328369696,14.841538632836958,0.0010233878201902,3.7526750631542134,22.049903698434147,2.8881325228068495,-0.2594916188402474
2.06,0.08329240108486131,0.0010690710071711636,0.014659177335828158,0.644411425975717,38.85056115985546,3.99300535884098,0.2660408627853794,1.622558483272917,0.0082639071985269,-2.5525903526079188,14.852590352607907,0.0010235933688022315,3.7553664400599813,22.048121472485693,2.8675016784761,-0.2589636270072426
2.07,0.08329240108484186,0.0010690710066438825,0.014666932883812059,0.6445641617234187,38.88066001905681,3.993141814630099,0.2660161583569599,1.6243265308624417,0.00826564438497842,-2.563527407911184,14.863527407911173,0.001023804653697636,3.7580511486230193,22.046198657265343,2.8471778376661594,-0.2584369012169011
2.08,0.08329240108479896,0.0010690710064672493,0.014674657013108862,0.6447195223611476,38.910771889981774,3.993278165389621,0.26599357377208,1.6261085834293925,0.008267426795480162,-2.574350584670318,14.874350584670307,0.0010240215730129643,3.760729245406204,22.044138089726715,2.827158227769322,-0.2579115542109506
2.09,0.0832924010847509,0.001069071006344323,0.014682348355552587,0.6448773938809419,38.94089674955515,3.993414411304117,0.2659730887165555,1.6279043429559796,0.00826925360694413,-2.5850606811335277,14.885060681133515,0.001024244022848802,3.763400787873112,22.041942597291445,2.8074400383564484,-0.2573876981975941
2.1,0.08329240108471576,0.0010690710064150933,0.01469000556041769,0.6450376624611536,38.97103457377085,3.9935505525826516,0.26595468275110495,1.629713510414418,0.00827112398835479,-2.5956585035733695,14.895658503573358,0.0010244719009547423,3.76606583407438,22.039614990730676,2.7880204366776713,-0.2568654446228557
2.11,0.08329240108469833,0.00106907100667079,0.01469762729587918,0.6452002144765414,39.00118533768665,3.9936865894591564,0.26593833529486544,1.631535785750363,0.008273037118172727,-2.6061448663723863,14.906144866372372,0.0010247051060997994,3.768724442635365,22.037158064364863,2.76889656759545,-0.2563449040923787
2.12,0.08329240108466712,0.0010690710067174818,0.014705212248852316,0.6453649366710029,39.03134901542452,3.993822522190203,0.26592402564832146,1.633370868283581,0.00827499219010857,-2.61652059086769,14.916520590867677,0.0010249435384530397,3.771376672651681,22.034574594242258,2.750065557882558,-0.255826186261717
2.13,0.08329240108464885,0.001069071006751197,0.014712759132385303,0.6455317157967525,39.06152558006397,3.9939583510641854,0.26591173285791947,1.6352184554601354,0.008276988389708794,-2.626786509278736,14.926786509278722,0.0010251870981387737,3.7740225840374144,22.031867344052795,2.7315245030824853,-0.2553093997342029
2.14,0.08329240108464796,0.0010690710067279628,0.014720266681798582,0.6457004390484549,39.09171500369486,3.9940940763935027,0.2659014358165588,1.637078244060693,0.008279024914429672,-2.6369434610615152,14.936943461061501,0.0010254356865115216,3.776662237198883,22.02903905951681,2.7132704803505576,-0.25479465194752676
2.15,0.08329240108466285,0.0010690710066708514,0.014727733655550973,0.6458709941140217,39.12191725742231,3.9942296985139776,0.26589311326006754,1.6389499303188095,0.00828110097079226,-2.6469922925772615,14.946992292577246,0.0010256892055313573,3.7792956930107615,22.026092468000797,2.695300549726487,-0.25428204911462154
2.16,0.0832924010846852,0.0010690710066732472,0.014735158836402782,0.6460432692502832,39.152132311349746,3.994365217784633,0.26588674376203536,1.6408332100285425,0.008283215774705718,-2.6569338568373277,14.956933856837313,0.0010259475577699408,3.781923012792311,22.023030278079197,2.677611755329615,-0.2537716961188661
2.17,0.08329240108471221,0.0010690710066728053,0.014742541037306362,0.6462171531535625,39.182360134444785,3.994500634594372,0.2658823056424304,1.6427277777724056,0.008285368545650889,-2.6667690160820583,14.966769016082043,0.001026210647248186,3.784544258517236,22.01985518293132,2.660201117349349,-0.25326369628480805
2.18,0.08329240108473374,0.001069071006669096,0.01474987909814955,0.6463925352270892,39.21260069463165,3.9946359493553047,0.26587977704303406,1.6446333278513598,0.00828755851274356,-2.6764986388761884,14.976498638876173,0.001026478378664806,3.7871594925715053,22.016569856317645,2.643065641845883,-0.2527581513897417
2.19,0.08329240108475443,0.0010690710066631952,0.014757171884357958,0.6465693056284445,39.24285395882668,3.9947711625011326,0.26587913594769463,1.6465495544990378,0.008289784905039371,-2.6861235993923134,14.986123599392299,0.0010267506571261537,3.789768777708689,22.013176951848838,2.62620232300631,-0.2522551616998964
2.2,0.08329240108478138,0.0010690710066574862,0.014764418290531375,0.6467473553243214,39.27311989286686,3.9949062744890838,0.26588036014524946,1.6484761517584925,0.008292046956919243,-2.695644777972662,14.995644777972647,0.001027027388479272,3.792372177082903,22.00967910344736,2.609608141958039,-0.25175482575490454
2.21,0.08329240108480077,0.0010690710066550667,0.01477161724628372,0.6469265761286446,39.30339846138979,3.995041285803741,0.26588342716432145,1.6504128131585596,0.008294343918175927,-2.7050630624032816,15.005063062403268,0.0010273084799338,3.79496975433077,22.006078926585207,2.5932800635164037,-0.2512572400525596
2.22,0.08329240108480686,0.0010690710066610578,0.014778767711489131,0.6471068608206749,39.33368962794656,3.9951761969517867,0.2658883143433325,1.6523592323536014,0.008296675041499228,-2.7143793457631764,15.014379345763162,0.0010275938392951677,3.797561573417737,22.002379015790265,2.5772150428639846,-0.25076249921294635
2.23,0.0832924010848055,0.0010690710066672358,0.014785868671259216,0.647288103133267,39.36399335508657,3.9953110084593586,0.26589499888978285,1.6543151033674428,0.008299039583852136,-2.7235945254157334,15.023594525415717,0.0010278833751239285,3.8001476985644747,21.998581943918307,2.561410028164788,-0.25027069619891595
2.24,0.0832924010848007,0.0010690710066690256,0.014792919145719048,0.647470197905524,39.39430960418814,3.995445720876141,0.2659034577803035,1.6562801203714899,0.008301436809132921,-2.7327095042109004,15.032709504210885,0.0010281769968220362,3.8027281943222486,21.994690262742225,2.545861958344107,-0.24978192177441158
2.25,0.08329240108479148,0.0010690710066697568,0.014799918193189382,0.6476530411754464,39.42463833540575,3.995580334776166,0.2659136677330778,1.658253977712599,0.008303865988811727,-2.7417251905788937,15.041725190578878,0.001028474614655132,3.8053031255732734,21.9907065027675,2.530567763455916,-0.2492962642979446
2.2600000000000002,0.08329240108478259,0.0010690710066676116,0.014806864904412199,0.6478365301910711,39.45497950777591,3.9957148507541573,0.26592560527856274,1.6602363702802034,0.008306326399815881,-2.750642497118231,15.050642497118215,0.0010287761396879107,3.807872557429163,21.986633171996736,2.5155243685650057,-0.2488138099713198
2.27,0.08329240108476856,0.0010690710066663506,0.014813758394833211,0.6480205632944114,39.485333079367734,3.99584926942199,0.2659392468523838,1.6622269937203775,0.008308817333102125,-2.759462339444676,15.05946233944466,0.0010290814838133941,3.8104365551467385,21.982472755561968,2.500728696074955,-0.24833464327933702
2.2800000000000002,0.08329240108475221,0.0010690710066661277,0.014820597821334144,0.6482050402950239,39.51569900697539,3.995983591414684,0.26595456861782163,1.664225544276656,0.008311338082216676,-2.7681856377172465,15.068185637717232,0.0010293905597444355,3.8129951842257506,21.978227715553135,2.486177664112199,-0.24785884596183333
2.29,0.08329240108473965,0.0010690710066660137,0.01482738237859628,0.6483898624550783,39.54607724619043,3.9961178173882623,0.2659715465134214,1.6662317189819553,0.008313887946528053,-2.776813315829907,15.076813315829892,0.0010297032810167102,3.815548510348062,21.973900490489026,2.471868188606135,-0.24738649719207376
2.3000000000000003,0.0832924010847359,0.0010690710066662936,0.014834111295860883,0.6485749324819955,39.57646775146667,3.996251948017768,0.26599015629621575,1.6682452158436525,0.008316466234173984,-2.785346300648751,15.085346300648736,0.0010300195619914842,3.818096599319917,21.969493494795127,2.4577971852971983,-0.24691767373163434
2.31,0.083292401084732,0.0010690710066662682,0.014840783826995238,0.6487601542661342,39.60687047634947,3.9963859839930795,0.26601037365813596,1.670265733963066,0.008319072253510017,-2.793785520903616,15.093785520903602,0.0010303393176922901,3.8206395170200422,21.96500911920056,2.4439615710077556,-0.24645245062198973
2.32,0.08329240108473084,0.001069071006666179,0.014847399272605961,0.6489454335736635,39.63728537300052,3.99651992602625,0.26603217399038814,1.6722929735916543,0.008321705325578856,-2.8021319086129512,15.102131908612936,0.0010306624640825895,3.823177329440616,21.96044972889632,2.430358264372873,-0.24599089959913276
2.33,0.08329240108473304,0.0010690710066661845,0.014853956969020194,0.649130677771942,39.667712392444756,3.996653774846857,0.2660555325119072,1.6743266362811196,0.008324364777415574,-2.8103863978233288,15.110386397823314,0.0010309889179142525,3.8257101026231073,21.955817663844908,2.4169841874366362,-0.24553308984017452
2.34,0.08329240108473712,0.001069071006666374,0.014860456288960738,0.649315795896372,39.69815148456237,3.996787531201586,0.2660804242693101,1.676366425000367,0.008327049942116796,-2.818549924296756,15.11854992429674,0.001031318596727515,3.8282379026312223,21.95111523833054,2.403836266942986,-0.24507908788687413
2.35,0.08329240108474552,0.0010690710066664439,0.014866896628205298,0.6495006981998226,39.72860259840371,3.9969211958497723,0.2661068242782478,1.6784120440844446,0.008329760146464985,-2.826623424634464,15.126623424634449,0.0010316514183699894,3.8307607955337946,21.946344742480722,2.3909114338004427,-0.2446289586184983
2.36,0.08329240108475476,0.0010690710066665002,0.014873277434536323,0.6496852972517423,39.75906568153187,3.9970547695712413,0.26613470723676014,1.6804631996682262,0.008332494735638876,-2.8346078371622725,15.134607837162257,0.0010319873019348192,3.8332788473634927,21.9415084379534,2.3782066278221925,-0.24418276306522954
2.37,0.08329240108476217,0.0010690710066664983,0.014879598188243456,0.6498695072704826,39.78954068047779,3.9971882531599823,0.2661640477299298,1.682519599581123,0.008335253055779911,-2.8425041007528904,15.142504100752875,0.0010323261670966385,3.835792124098949,21.93660856022438,2.3657187965952775,-0.2437405598360456
2.38,0.08329240108476516,0.0010690710066663953,0.014885858405631716,0.6500532442900827,39.82002754066497,3.9973216474246707,0.26619482020049173,1.6845809534808287,0.008338034458879241,-2.8503131546795384,15.150313154679521,0.0010326679341975766,3.838300691637395,21.93164731780864,2.3534448969706068,-0.24330240482851168
2.39,0.08329240108477416,0.0010690710066665035,0.014892057621845265,0.65023642552068,39.85052620678571,3.9974549531845742,0.26622699912060216,1.6866469725620714,0.008340838316281041,-2.858035938184316,15.1580359381843,0.0010330125235250198,3.8408046157960767,21.926626895084496,2.341381892120612,-0.24286835246193889
2.4,0.0832924010847823,0.0010690710066666679,0.014898195432159794,0.6504189710293921,39.88103662191975,3.9975881712773824,0.2662605586017783,1.6887173706205267,0.0083436639868248,-2.865673390382779,15.165673390382763,0.0010333598569720749,3.8433039622174974,21.921549444313982,2.329526762646016,-0.2424384526200876
2.41,0.0832924010847887,0.0010690710066668988,0.014904271460420419,0.650600802530227,39.9115587282201,3.997721302552168,0.2662954727049747,1.6907918634297854,0.008346510841284868,-2.8732264497445574,15.173226449744542,0.0010337098567301277,3.8457987963943374,21.916417091118596,2.317876500193043,-0.2420127529401354
2.42,0.0832924010847926,0.001069071006667208,0.014910285367502028,0.6507818437621421,39.94209246673795,3.997854347870515,0.26633171536604167,1.6928701690450412,0.008349378255883232,-2.880696053806871,15.180696053806855,0.0010340624456118136,3.8482891836286273,21.91123193256337,2.3064281106784814,-0.24159129816468708
2.43,0.08329240108479419,0.0010690710066674836,0.014916236840482709,0.6509620199906593,39.97263777769903,3.997987308104073,0.2663692605037081,1.6949520075054922,0.008352265615124112,-2.8880831391367736,15.188083139136758,0.0010344175477949176,3.850775189060647,21.905996039672093,2.2951786112702943,-0.24117413101278912
2.44,0.08329240108479434,0.0010690710066675417,0.014922125597308617,0.6511412582808465,40.00319460039516,3.998120184134764,0.26640808198267163,1.6970371011135386,0.008355172310527065,-2.895388640874664,15.195388640874649,0.0010347750884962528,3.8532568776187457,21.90071145585622,2.2841250333631127,-0.24076129176797542
2.45,0.0832924010847925,0.0010690710066673717,0.014927951408887833,0.6513194886381444,40.03376287264289,3.9982529768579687,0.26644815341367195,1.6991251753629175,0.008358097734745652,-2.902613491806694,15.202613491806678,0.001035134992441686,3.855734313880194,21.89538019074636,2.2732644322983893,-0.24035281642287906
2.46,0.08329240108478914,0.0010690710066668535,0.014933714074008635,0.6514966428001723,40.06434253141393,3.998385687177642,0.26648944839480504,1.7012159581103399,0.008361041288176182,-2.9097586227123236,15.209758622712307,0.0010354971855946683,3.85820756217285,21.890004226467713,2.262593878828556,-0.2399487387308305
2.47,0.08329240108478501,0.0010690710066658402,0.01493941342689587,0.6516726546536873,40.094933512654904,3.9985183160070163,0.2665319404475681,1.7033091799623483,0.008364002376925287,-2.9168249618296773,15.21682496182966,0.001035861594630392,3.8606766865102196,21.88458551530627,2.252110463211467,-0.23954908955443383
2.48,0.0832924010847789,0.0010690710066653347,0.014945049306964385,0.6518474588426068,40.12553575193288,3.9986508642649947,0.2665756033063269,1.705404573104427,0.0083669803959558,-2.923813435935806,15.22381343593579,0.0010362281442595216,3.863141750795175,21.879125987681977,2.2418112830670522,-0.23915389927602798
2.49,0.08329240108477194,0.0010690710066653087,0.01495062161459873,0.6520209934505153,40.156149183266514,3.998783332881103,0.2666204104036057,1.7075018737610161,0.008369974760179285,-2.9307249674123783,15.230724967412362,0.0010365967621719723,3.8656028183689615,21.873627536474775,2.2316934691066965,-0.23876319327981052
2.5,0.08329240108476531,0.0010690710066659295,0.014956130279595433,0.6521931985465866,40.18677373979919,3.998915722791757,0.2666663351718115,1.7096008209692837,0.008372984886871139,-2.937560475387125,15.23756047538711,0.0010369673762445028,3.8680599522248955,21.86809202535819,2.2217541724126613,-0.2383769944678955
2.5100000000000002,0.08329240108476012,0.001069071006667566,0.014961575260924918,0.6523640162149058,40.2174093538117,3.9990480349396402,0.26671335105218075,1.7117011566748002,0.0083760101955417,-2.9443208754137093,15.244320875413694,0.0010373399145225412,3.870513214983702,21.86252128852371,2.2119905655058543,-0.23799532325396713
2.52,0.08329240108475709,0.0010690710066701388,0.01496695654655976,0.652533390505043,40.24805595676141,3.9991802702733406,0.26676143150091486,1.7138026257197534,0.008379050113075328,-2.9510070794044734,15.251007079404458,0.0010377143060341255,3.87296266888534,21.85691713099124,2.20239984231755,-0.2376181976196981
2.5300000000000002,0.08329240108475418,0.001069071006671428,0.01497227414368955,0.6527012667494254,40.27871347958504,3.9993124297465603,0.266810550080424,1.715904975185899,0.008382104084874286,-2.957619996567877,15.257619996567861,0.0010380904825470305,3.875408375890923,21.85128133287493,2.192979211484566,-0.23724563409335025
2.54,0.08329240108475273,0.0010690710066716146,0.014977528103677546,0.6528675934787211,40.309381851943094,3.9994445143179203,0.26686068025128484,1.7180079564864055,0.00838517154451963,-2.964160529747046,15.26416052974703,0.001038468373792714,3.877850397322509,21.845615637069347,2.183725918028159,-0.23687764513814322
2.5500000000000003,0.08329240108475268,0.0010690710066696776,0.014982718501617306,0.6530323209421824,40.340061002847314,3.9995765249499904,0.2669117955553007,1.720111323865489,0.008388251937641379,-2.9706295777680713,15.270629577768055,0.0010388479112277212,3.8802887941067903,21.83992175860164,2.1746372279415427,-0.23651424123227993
2.56,0.08329240108475384,0.001069071006666179,0.014987845436903756,0.6531954013034081,40.37075086058431,3.9997084626091723,0.2669638696185026,1.7222148346144024,0.008391344707760586,-2.977028034963603,15.277028034963587,0.0010392290261477717,3.882723626746954,21.834201383481215,2.165710430499474,-0.23615543067614994
2.57,0.083292401084756,0.0010690710066642484,0.014992909030518854,0.6533567885422638,40.401451352768795,3.9998403282652983,0.26701687618200354,1.7243182490026296,0.008394449292047431,-2.98335679115125,15.283356791151235,0.0010396116492052008,3.8851549553346807,21.82845616933681,2.1569428376272697,-0.23580121978592516
2.58,0.08329240108475833,0.001069071006663109,0.014997909438122821,0.6535164391305169,40.43216240616524,3.9999721228895546,0.26707078899287395,1.7264213312491001,0.00839756514901131,-2.989616729688426,15.28961672968841,0.001039995713613189,3.8875828393216523,21.822687740372,2.1483317940091244,-0.23545161185117452
2.59,0.08329240108475981,0.0010690710066639454,0.015002846836988399,0.6536743114270346,40.46288394689277,4.0001038474551756,0.2671255819266702,1.7285238487722525,0.008400691733346033,-2.9958087287105184,15.295808728710503,0.0010403811522486479,3.890007337689048,21.8168976917233,2.1398746694237376,-0.23510660813792925
2.6,0.08329240108476091,0.0010690710066656064,0.0150077214321433,0.6538303656900636,40.49361590043979,4.00023550293787,0.26718122890017637,1.730625572190592,0.008403828510677565,-3.001933661355847,15.301933661355832,0.0010407678984853982,3.892428508939119,21.8110875896242,2.131568858839258,-0.23476620758381625
2.61,0.0832924010847623,0.001069071006666363,0.015012533453460826,0.6539845641699781,40.524358191663595,4.000367090314344,0.2672377039285823,1.7327262755593622,0.008406974952248432,-3.0079923949466716,15.307992394946657,0.0010411558861312161,3.8948464110392638,21.805258970431826,2.123411784930663,-0.2344304068865488
2.62,0.08329240108476296,0.0010690710066671445,0.01501728315087148,0.6541368712834648,40.55511074476835,4.000498610560078,0.26729498122058987,1.7348257367590623,0.008410130525217767,-3.0139857896882307,15.313985789688216,0.0010415450493291118,3.8972611013333505,21.79941333887452,2.1154009021598954,-0.23409920063518952
2.63,0.08329240108476271,0.0010690710066674463,0.015021970798893556,0.6542872533838217,40.585873483389506,4.000630064650814,0.2673530350854118,1.736923737130882,0.008413294704705735,-3.019914699758138,15.319914699758122,0.001041935322636,3.899672636615502,21.793552170163075,2.1075336931054465,-0.2337725812292833
2.64,0.08329240108476181,0.001069071006667787,0.015026596692996375,0.6544356784947151,40.61664633068556,4.00076145356298,0.2674118399470112,1.739020061131149,0.008416466991631665,-3.0257799739744504,15.325779973974436,0.0010423266437497064,3.902081073174772,21.787676912047207,2.099807665031767,-0.23345053920598857
2.65,0.0832924010847605,0.0010690710066680767,0.015031161150796531,0.6545821167220911,40.64742920925635,4.000892778271061,0.26747137039175317,1.741114497052177,0.008419646885344625,-3.03158245389936,15.331582453899346,0.0010427189499550976,3.9044864666666057,21.781788981303684,2.092220357333468,-0.2331330629524127
2.66,0.08329240108475915,0.0010690710066677247,0.015035664511265975,0.6547265402117167,40.678222041177925,4.00102403974721,0.26753160117643193,1.743206837016526,0.008422833886012736,-3.037322973749501,15.337322973749487,0.0010431121784132997,3.906888872106437,21.7758897640114,2.0847693415627373,-0.23282013877060423
2.67,0.08329240108475834,0.0010690710066663508,0.01504010713325006,0.654868922949022,40.709024748077816,4.001155238961636,0.2675925072225451,1.7452968767190808,0.008426027507340826,-3.043002360933273,15.343002360933259,0.00104350626778473,3.9092883439056685,21.76998061714077,2.0774522188826277,-0.23251175106494174
2.68,0.08329240108475706,0.0010690710066653122,0.015044489384981308,0.6550092402957084,40.73983725125229,4.001286376883614,0.26765406372061,1.7473844147654976,0.008429227222627716,-3.0486214372229856,15.34862143722297,0.0010439011557819818,3.9116849360581423,21.764062872285248,2.070266613233516,-0.23220788322000777
2.69,0.08329240108475588,0.0010690710066646246,0.015048811660603154,0.6551474698641544,40.770659471509305,4.001417454477724,0.2677162459928206,1.7494692541033126,0.008432432549252241,-3.0541810157173503,15.354181015717336,0.0010442967823719718,3.914078701752203,21.758137828382587,2.0632101863097394,-0.2319085161302711
2.7,0.08329240108475522,0.001069071006664653,0.015053074370029965,0.655283591014938,40.8014913292975,4.001548472705093,0.2677790295851941,1.7515512012967458,0.008435643002817276,-3.059681902196164,15.359681902196147,0.0010446930880741922,3.916469693562422,21.75220675577554,2.056280630087396,-0.23161362907627003
2.71,0.08329240108475536,0.0010690710066660126,0.015057277938206779,0.6554175848313977,40.83233274473555,4.001679432522952,0.2678423902780494,1.753630066545336,0.00843885809708061,-3.0651248949698586,15.365124894969842,0.001045090013845895,3.9188579634409786,21.746270896353675,2.049475667099397,-0.23132319977927704
2.72,0.08329240108475554,0.0010690710066665022,0.015061422801506805,0.655549433675141,40.863183637712424,4.0018103348869465,0.2679063040962248,1.7557056629408834,0.00844207732461917,-3.070510786604964,15.370510786604948,0.0010454874958352352,3.9212435629013145,21.74033146746583,2.042793042890296,-0.23103720489261317
2.73,0.08329240108475604,0.0010690710066669953,0.015065509413980788,0.6556791220857894,40.89404392775822,4.00194118074474,0.2679707473111852,1.757777808154299,0.008445300201900608,-3.075840359700839,15.375840359700822,0.0010458854761325592,3.9236265425870376,21.734389653777964,2.0362305434307824,-0.23075561905685937
2.74,0.08329240108475663,0.001069071006667209,0.015069538241386177,0.655806636090407,40.92491353418816,4.0020719710397845,0.26803569646026265,1.7598463232590567,0.008448526235963092,-3.081114389646152,15.381114389646136,0.0010462838949862117,3.926006952566412,21.728446613358013,2.02978598310954,-0.23047841568390784
2.75,0.08329240108475715,0.0010690710066669398,0.015073509762515822,0.655931963297121,40.95579237610785,4.0022027067104,0.26810112833537614,1.761911032939677,0.008451754949736249,-3.086333644076616,15.3863336440766,0.0010466826933918725,3.928384842254498,21.722503476814023,2.0234572070173606,-0.2302055668016349
2.7600000000000002,0.08329240108475804,0.001069071006667013,0.01507742447268508,0.6560550926771501,40.98668037245771,4.002333388691923,0.2681670198962126,1.763971765042953,0.008454985963440456,-3.0914988842114055,15.39149888421139,0.0010470818164596389,3.9307602604254286,21.716561349465383,2.0172420866937517,-0.2299370429267616
2.77,0.08329240108475883,0.0010690710066669005,0.015081282872185887,0.656176014997194,41.01757744200894,4.002464017909876,0.26823334852351655,1.7660283517235449,0.00845821879374178,-3.0966108610863685,15.396610861086353,0.0010474812049612108,3.9331332551568785,21.710621306615522,2.011138531305603,-0.2296728135970018
2.7800000000000002,0.08329240108475927,0.0010690710066665386,0.015085085473686836,0.6562947224321787,41.04848350342052,4.002594595284464,0.2683000918437436,1.7680806285802078,0.008461453008617047,-3.101670318218765,15.40167031821875,0.00104788080177359,3.9355038738599895,21.70468439751875,2.0051444793769635,-0.22941284707231605
2.79,0.08329240108475934,0.0010690710066660035,0.015088832801098555,0.6564112085785809,41.07939847524961,4.002725121730024,0.26836722774234567,1.770128434716986,0.008464688187427218,-3.106677991351711,15.406677991351696,0.0010482805534200294,3.9378721633035765,21.698751645347773,1.999257899367641,-0.22915711041443618
2.8000000000000003,0.08329240108475942,0.0010690710066656533,0.015092525390565707,0.656525468376291,41.11032227596848,4.002855598155744,0.2684347343288668,1.7721716125792102,0.008467923920323734,-3.111634608920136,15.41163460892012,0.0010486804133141305,3.940238169648491,21.692824048135684,1.9934767880702504,-0.22890556947319446
2.81,0.08329240108475933,0.0010690710066655362,0.01509616378212,0.6566374982672911,41.14125482405334,4.002986025460515,0.26850259013710187,1.774210008674348,0.008471159816604,-3.116540889469449,15.416540889469434,0.0010490803280195642,3.942601938265041,21.686902575874132,1.987799178126947,-0.22865818926122408
2.82,0.0832924010847591,0.0010690710066659126,0.015099748525496892,0.6567472959951738,41.172196037964106,4.00311640453668,0.2685707739687545,1.7762434729508632,0.008474395499494396,-3.1213975436957884,15.421397543695774,0.0010494802492686387,3.9449635138794314,21.680988173441104,1.982223131715063,-0.22841493373964727
2.83,0.08329240108475876,0.0010690710066665163,0.01510328017716947,0.6568548605558228,41.20314583614704,4.003246736270118,0.26863926492699974,1.7782718587068604,0.008477630494544329,-3.1262052745369546,15.42620527453694,0.0010498801227294035,3.94732294072307,21.675081761340383,1.9767467393798654,-0.2281757660841668
2.84,0.08329240108475826,0.001069071006666795,0.015106759299845632,0.6569601921842652,41.23410413708013,4.003377021539326,0.26870804243099955,1.7802950226821725,0.00848086427392312,-3.13096477680368,15.430964776803666,0.0010502798912864007,3.949680262453889,21.669184235488256,1.9713681211895047,-0.2279406486899659
2.85,0.0832924010847578,0.0010690710066669099,0.015110186462606453,0.6570632924143631,41.265070859369224,4.003507261212596,0.26877708625308006,1.782312825466236,0.008484096443065735,-3.135676735878845,15.435676735878832,0.001050679508551307,3.952035521834933,21.66329646548765,1.9660854315344083,-0.2277095430065378
2.86,0.08329240108475756,0.0010690710066666234,0.015113562239260794,0.6571641639358696,41.296045921702905,4.003637456150482,0.2688463764928647,1.784325131027463,0.00848732653131188,-3.1403418290096288,15.440341829009615,0.0010510789239145928,3.954388761088224,21.65741929711018,1.960896853788018,-0.22748240984564172
2.87,0.08329240108475738,0.0010690710066663263,0.01511688720971369,0.6572628105340114,41.327029242845825,4.0037676072067585,0.2689158935436282,1.7863318065287315,0.008490554244598292,-3.1449607258665986,15.444960725866586,0.0010514780863112745,3.9567400216522945,21.651553552763737,1.955800599338108,-0.22725920912610106
2.88,0.0832924010847572,0.0010690710066662197,0.015120161957210177,0.6573592371133097,41.35802074173132,4.00389771522581,0.26898561815603145,1.788332722660546,0.008493779242904783,-3.14953408733782,15.449534087337808,0.0010518769446623156,3.959089344342574,21.645700030850527,1.9507949103192248,-0.2270399002100618
2.89,0.08329240108475716,0.0010690710066661821,0.01512338706730899,0.6574534496696459,41.389020337499836,4.004027781041987,0.2690555314537888,1.7903277536813467,0.008497001103936778,-3.1540625652938106,15.454062565293798,0.001052275447853814,3.9614367693772325,21.63985950591258,1.9458780599862964,-0.22682444200611834
