t,MP,BN,MC,MB,RN,MR,PC,PCP,PCC,CC,CCP,RC,PCCP,PCN,PCNP,IN,BC,BCP,BNP
1.9100000000000001,0.5916768360579706,1.2929601598689626,0.7398041323890444,9.697198088829037,0.029774854645442658,0.7494891412358993,0.07737508769617031,0.045683933652231154,0.037868039496373435,2.5863446939279666,0.25281964335347323,0.10670477166946121,0.011514516839645694,0.009164904283267293,0.0035959670490823535,0.0020815838518162236,2.481460121242878,0.1219269295324066,0.07307715376377111
1.92,0.5967083558018769,1.3010838613557314,0.7447810786715312,9.70076989802725,0.029782806247426002,0.7520800018031025,0.07803472066226877,0.04615665365001229,0.03838323026386412,2.600906948433471,0.2535738042606671,0.10714871285488668,0.011660227974837279,0.009169205673313363,0.003577324828226222,0.0020855414162451592,2.488441919486558,0.12209539790097751,0.07337042215232918
1.93,0.6017409158186425,1.3092107909236401,0.7497663599902256,9.7043408088008,0.0297940768366618,0.754686712103584,0.07869297214678922,0.04662988635958859,0.03890582721455551,2.6155925478617,0.25432982684702277,0.10759766178321263,0.011808676620314443,0.00917635340727449,0.0035599758999219043,0.002090085678102156,2.495403121170868,0.12226271172988745,0.07366234829447943
1.94,0.6067743675277818,1.3173408456365414,0.7547596380926738,9.707910820772888,0.029808619629739217,0.7573088502478351,0.0793497903850772,0.04710359041141482,0.03943583906379622,2.630401549982698,0.25508771934947794,0.10805154018357548,0.011959864815616924,0.009186315227080811,0.003543903972573206,0.002095222713781193,2.502343953890989,0.12242888606354167,0.07395293685097602
1.95,0.61180856558944,1.3254739237118722,0.7597605831679927,9.71147993357573,0.02982638848621721,0.7599460032930406,0.08000512459116547,0.04757772472887845,0.039973274675371956,2.6453340030671506,0.25584748861104756,0.10851027154533147,0.012113794844919885,0.00919905931467326,0.003529092997488637,0.002100958524573138,2.5092646423474667,0.1225939356947407,0.07424219253508184
1.96,0.616843367838671,1.3336099244985304,0.7647688735720386,9.715048146850126,0.029847337917504452,0.7625977670454164,0.0806589249514326,0.04805224852910968,0.04051814304475068,2.6603899462287965,0.25660914011554314,0.10897378105505663,0.012270469228350204,0.009214554290170963,0.0035155271658521186,0.0021072990355592656,2.5161654083912897,0.12275787517098698,0.07453012010895567
1.97,0.6218786352920878,1.3417487484951818,0.7697841962651428,9.71861546024609,0.029871422979857735,0.7652637461049778,0.08131114256867351,0.04852712134680704,0.041070453318755425,2.675569408833235,0.2573726780202733,0.10944199587822338,0.012429890726491824,0.009232769183077614,0.003503190916124277,0.002114250118749614,2.523046470993895,0.12292071877903034,0.07481672439996756
1.98,0.6269142320794107,1.3498902973266143,0.7748062465104123,9.722181873422366,0.02989859928763139,0.7679435536587373,0.08196172945762781,0.0490023030341797,0.041630214777435934,2.690872410875542,0.25813810519083985,0.10991484508320384,0.012592062331204744,0.00925367343146548,0.003492068930619844,0.002121817591062315,2.5299080462950747,0.12308248055199512,0.07510201029633454
1.99,0.6319500252942429,1.3580344736749626,0.7798347267767246,9.725747386044763,0.02992882315586378,0.7706368110033226,0.08261063859585355,0.04947775373520172,0.042197436775282995,2.7062989643998976,0.2589054232381853,0.11039225918057444,0.012756987241723472,0.009277236911251041,0.0034821461204433304,0.002130007185242878,2.5367503477346816,0.12324317430079558,0.07538598272051444
2.0,0.6369858849763268,1.3661811812843898,0.7848693469362942,9.729311997786418,0.02996205153233332,0.7733431475080341,0.08325782388451143,0.04995343390168037,0.04277212874862335,2.7218490732230642,0.25967463255197426,0.11087417028861997,0.012924668864717038,0.009303429916488509,0.0034734076293747107,0.0021388245648308805,2.5435735860479354,0.12340281360601578,0.07566864663880438
2.0100000000000002,0.6420216840493879,1.3743303249409573,0.7899098240249485,9.732875708327414,0.029998242000729158,0.7760622004291282,0.08390324013958013,0.05042930429520016,0.04335430020065966,2.737522733230804,0.2604457323352134,0.111360512087315,0.013095110806255085,0.009332223156208921,0.0034658388313540196,0.002148275324247973,2.5503779693068025,0.12356141182314424,0.07595000705870988
2.02,0.6470572983324954,1.3824818104871333,0.7949558825773687,9.73643851735544,0.03003735273701912,0.7787936149709208,0.08454684308268946,0.050905325999807814,0.0439439607026672,2.7533199319677903,0.261218720618977,0.11185121982377004,0.013268316873980756,0.009363587742147584,0.003459425323884447,0.0021583649937454976,2.5571637029007683,0.1237189820804686,0.0762300690295365
2.0300000000000002,0.6520926064913467,1.3906355448079977,0.8000072544924759,9.740000424565581,0.03007934250406444,0.7815370441451918,0.08518858933226595,0.051381460425920004,0.04454111988198747,2.7692406488048755,0.2619935942933898,0.11234623027562128,0.013444291070942714,0.009397495183917472,0.003454152924770797,0.002169099040380878,2.5639309895671376,0.12387553728296846,0.07650883764034798
2.04,0.6571274898680176,1.3987914357601734,0.8050636779483347,9.743561429658419,0.03012417072360434,0.784292148222566,0.08582843639530993,0.051857669296474694,0.045145787383312715,2.7852848562742665,0.2627703491714975,0.11284548162934337,0.013623037572554144,0.00943391739924514,0.0034500076756051124,0.002180482860960551,2.570680029521525,0.12403109012834156,0.07678631801259707
2.05,0.6621618324764873,1.4069493921788778,0.8101248976135341,9.74712153234045,0.030171797442706476,0.7870585947404464,0.08646634265831132,0.05233391465730241,0.04575797286640218,2.801452519811645,0.26354898000827814,0.11334891347460886,0.013804560726566892,0.009472826703661069,0.003446975836049027,0.0021925217859407025,2.5774110204516885,0.12418565310647965,0.07706251530002287
2.06,0.6671955209443956,1.4151093238596342,0.8151906644380766,9.75068073232376,0.030222183334445655,0.7898360583304382,0.08710226737844443,0.05281015887964217,0.046377685991982255,2.8177435980149634,0.2643294805342026,0.11385646676100986,0.013988865045580988,0.009514195806853589,0.0034450438811010464,0.002205221079774021,2.584124157555676,0.12433923850431237,0.07733743468619156
2.07,0.672228444511069,1.4232711415632535,0.8202607358181855,9.754239029326346,0.03027528966976293,0.7926242207340694,0.08773617069586113,0.05328636462135392,0.047004936418902965,2.8341580424426986,0.2651118434696827,0.11436808379536376,0.014175955210087186,0.009557997803406026,0.003444198496281021,0.0022185859448990595,2.5908196335388003,0.12449185840369346,0.0776110813852357
2.08,0.677260495039325,1.4314347570265176,0.8253348758526993,9.757796423072607,0.03033107828226482,0.7954227708646135,0.08836801365113808,0.05376249477804603,0.04763973380405126,2.8506957972993168,0.26589606053484244,0.11488370824895504,0.014365836074086924,0.009604206162157897,0.003444426572304104,0.0022326215266214875,2.5974976386005224,0.12464352467758452,0.0778834606433766
2.09,0.6822915668003641,1.4396000828789939,0.8304128540909868,9.76135291329118,0.030389511649304837,0.7982314041095779,0.08899775811783654,0.054238512600313794,0.04828208775686106,2.867356800978644,0.2666821225363267,0.11540328500112644,0.014558512628261137,0.009652794738228955,0.0034457152081633522,0.002247332903305328,2.6041583605874563,0.12479424901428308,0.07815457772755337
2.1,0.6873215564833609,1.4477670326528023,0.8354944457746261,9.764908499715402,0.030450552857917076,0.8010498223851187,0.08962536681912152,0.054714381646487356,0.04893200783878371,2.8841409857674547,0.2674700193778239,0.11592676014492427,0.01475399000517613,0.009703737762601463,0.0034480517058857103,0.0022627250911109085,2.6108019849818778,0.12494404291387987,0.07842443792681948
2.11,0.6923503631439969,1.455935520767123,0.8405794316731926,9.768463182083055,0.030514165602037995,0.8038777339861397,0.09025080332153985,0.05519006578007514,0.04958950355054133,2.901048278048961,0.26825974009131676,0.11645408094870982,0.014952273473066928,0.009757009837800396,0.0034514235675505204,0.0022788030447801364,2.617428694934923,0.12509291769226194,0.07869304655026996
2.12,0.6973778881856928,1.4641054625235115,0.8456675981034983,9.77201696013642,0.03058031416121425,0.8067148535444111,0.09087403201433815,0.05566552918776235,0.05025458433332885,2.918078598279196,0.26905127285396874,0.11698519589345346,0.015153368432756538,0.009812585929288296,0.003455818494320049,0.002295571660994343,2.624038671278824,0.12524088448096535,0.07896040892893981
2.13,0.7024040354106318,1.472276774124707,0.8507587373458717,9.775569833622994,0.03064896334007178,0.8095609022174871,0.09149501806219848,0.05614073643414178,0.050927259598600796,2.9352318604720495,0.2698446049748691,0.11752005486321726,0.01535728042174753,0.009870441347876128,0.003461224389247294,0.0023130357871504297,2.630632092493888,0.12538795421818508,0.07922653042583948
2.14,0.7074287107993837,1.4804493726020704,0.8558526465164968,9.779121802293618,0.030720078560368305,0.8124156069801275,0.09211372746134056,0.05661565237360635,0.05160753864670206,2.9525079735949253,0.2706397229989829,0.11805860873994806,0.015564015090422913,0.009930551767069248,0.0034676293453954595,0.0023312002090673813,2.637209134851431,0.12553413767417024,0.0794914164143478
2.15,0.7124518225137891,1.488623175818184,0.8609491277098441,9.78267286590275,0.030793625827526087,0.815278700654026,0.09273012701059141,0.05709024217974468,0.05229543067693885,2.969906841392657,0.271436612714685,0.1186008094883029,0.015773578201190706,0.009992893211674674,0.0034750216460405024,0.002350069656025296,2.643769972411966,0.1256794454483329,0.07975507228263504
2.16,0.7174732808549505,1.496798102454343,0.8660479878856943,9.786223024208292,0.03086957172240624,0.8181499217890712,0.09334418429955507,0.057564471351107586,0.0529909447792618,2.9874283625275098,0.2722352591806827,0.11914661014193105,0.01598597562301478,0.010057442052187632,0.003483389762443818,0.002369648802318925,2.650314777052503,0.1258238879720454,0.08001750343285151
2.17,0.7224929982331285,1.5049740720020215,0.8711490388113019,9.789772276971513,0.03094788339272914,0.8210290145832166,0.09395586769665792,0.05803830571953099,0.05369408992974221,3.0050724306519405,0.27303564674634595,0.11969596478321583,0.016201213327845753,0.01012417499938737,0.003492722350794903,0.002389942268310261,2.656843718486971,0.12596747551066456,0.08027871528017981
2.18,0.7275108892405694,1.5131510047888512,0.8762520975237282,9.793320623957904,0.03102852851952054,0.8239157291387351,0.09456514632087594,0.05851171149338226,0.05440487502258219,3.0228389338429387,0.2738377590200682,0.12024882857942955,0.016419297401138108,0.010193069094720921,0.0035030082470761813,0.002410954622077934,2.663356964224311,0.12611021815633275,0.0805387132559792
2.19,0.7325268704466255,1.5213288219114938,0.8813569853887456,9.796868064935548,0.031111475350939343,0.8268098208108992,0.0951719900574893,0.05898465520658243,0.05512330880355558,3.04072775575887,0.27464157897784225,0.12080515766668434,0.01664023401436248,0.010264101712051225,0.003514236467533914,0.002432690379456408,2.669854679694741,0.12625212584566362,0.08079750279988951
2.2,0.7375408603825968,1.5295074452321202,0.8864635281185218,9.800414599675207,0.031196692690072303,0.8297110501766886,0.09577636954375905,0.05945710373199956,0.055849399870788435,3.0587387756195668,0.2754470889760459,0.1213649091378643,0.016864029423481704,0.01033725055164148,0.003526396205319201,0.0024551540051752224,2.6763370282611354,0.12639320836042722,0.08105508935947764
2.21,0.7425527795114356,1.5376867973698134,0.8915715557128109,9.803960227950231,0.031284149886401165,0.8326191829540316,0.09637825615700286,0.059929024289706305,0.05658315667016689,3.07687186828028,0.27625427077186915,0.12192804102226164,0.017090689965355385,0.010412493634758845,0.003539476827434534,0.002478349913910458,2.682804171239563,0.1265334753295917,0.08131147838928214
2.22,0.7475625501908846,1.5458668016895456,0.8966809023623601,9.807504949536431,0.031373816829329416,0.8355339898991435,0.09697762201091503,0.060400384439371055,0.05732458748715982,3.0951269043533833,0.2770631055465042,0.12249451226360014,0.017320222053571564,0.010489809298770133,0.003553467872016683,0.0025022824712905333,2.689256267924124,0.1266729362319062,0.08156667534973532
2.23,0.7525700967498368,1.5540473823262237,0.9017914068664455,9.811048764212806,0.03146566392012166,0.838455247068331,0.09757444002489465,0.06087115193882754,0.05807370046298483,3.1135037497161515,0.27787357386418177,0.12306428278519657,0.017552632193887214,0.010569176190422643,0.0035683590459071077,0.002526955995462378,2.6956934755472366,0.1268116003877428,0.08182068571233461
2.24,0.7575753453198907,1.5622284641329045,0.9069029119387707,9.814591671760402,0.0315596620905184,0.8413827352917588,0.09816868383551734,0.06134129489198878,0.05883050355813929,3.1320022663459315,0.27868565576991916,0.12363731336671437,0.017787926957271025,0.010650573263048971,0.003584140221600693,0.002552374757445952,2.702115949379491,0.12694947697416234,0.08207351495130175
2.25,0.7625782237924817,1.570409972667904,0.9120152640836058,9.818133671962114,0.03165578279740742,0.8443162400514599,0.09876032778898325,0.06181078174833415,0.05959500454293151,3.150622312474389,0.27949933081611206,0.12421356561756573,0.01802611297469511,0.01073397977175889,0.003600801434513383,0.0025785429821103046,2.7085238427579075,0.12708657502806672,0.08232516854217323
2.2600000000000002,0.767578661801453,1.578591834189796,0.9171283135874297,9.821674764602708,0.0317539980126457,0.8472555514412234,0.09934934694996672,0.0622795812723343,0.060367210993481274,3.169363742603851,0.2803145780747148,0.12479300196988953,0.018267196936331956,0.01081937526822358,0.0036183328803144196,0.0026054648492755453,2.714917307099698,0.1272229034469387,0.08257565196179499
2.27,0.7725765906838195,1.5867739756455927,0.9222419144105017,9.825214949468657,0.03185428021700487,0.8502004640561623,0.09993571709380407,0.06274766254343431,0.06114713028363948,3.1882264076427482,0.28113137616163475,0.12537558565624812,0.018511185586815117,0.010906739595794248,0.003636724912303413,0.002633144494700932,2.7212964919285123,0.1273584709916701,0.08282497068715114
2.2800000000000002,0.7775719435455741,1.5949563246893095,0.9273559245130819,9.828754226348682,0.03195660237275401,0.8531507772150154,0.10051941466266143,0.06321499502281822,0.061934769623710965,3.2072101545069818,0.2819497031960296,0.1259612808279378,0.018758085732309727,0.010996052882337064,0.003655968043049619,0.002661586011355701,2.7276615448432904,0.12749328628024323,0.08307313020149618
2.29,0.7825646551434874,1.6031388096473111,0.9324702054202503,9.832292595033062,0.03206093793366476,0.8561062945995758,0.10110041678480147,0.06368154850318829,0.06273013601718935,3.2263148266568717,0.2827695368736389,0.12655005242697703,0.019007904226895057,0.011087295537068605,0.003676052938564833,0.0026907934501946154,2.7340126115876635,0.12762735779743573,0.08332013598769339
2.3000000000000003,0.7875546618088621,1.6113213594957962,0.9375846219603252,9.835830055313236,0.032167260846484316,0.8590668240270143,0.10167870127946417,0.0641472930852169,0.06353323623618543,3.2455402644208045,0.28359085451411686,0.12714186611425568,0.019260647963663956,0.011180448246479216,0.003696970414178608,0.0027207708210464443,2.7403498360964336,0.1277606939008723,0.08356599352447036
2.31,0.7925419014433387,1.6195039038591128,0.9426990423014323,9.839366606981875,0.03227554553775422,0.862032177450446,0.10225424663703818,0.06461219919980776,0.06434407682896005,3.264886304952501,0.2844136330637095,0.12773668829414025,0.019516323873923238,0.01127549196868978,0.0037187114333371908,0.002751522093696371,2.746673360502674,0.12789330282080164,0.08381070828768403
2.32,0.7975263134809141,1.6276863729983089,0.9478133378482189,9.842902249832726,0.03238576690752426,0.8650021708524588,0.10282703201080713,0.06507623760889868,0.06516266411240848,3.2843527823601533,0.2852378491188673,0.12833448609373202,0.019774938922596796,0.011372407928549122,0.003741267105027337,0.002783051198873836,2.752983325163299,0.12802519266281698,0.08405428574923239
2.33,0.8025078389327791,1.6358686978239874,0.9529273834545335,9.84643698366098,0.03249790032081233,0.8679766243969205,0.10339703717239491,0.06553937947353668,0.06598900420538191,3.3039395274440917,0.2860634788947288,0.12893522738013197,0.02003650011388326,0.011471177614703598,0.0037646286819854437,0.002815362027168653,2.7592798686404865,0.1281563714041229,0.08429673137897635
2.34,0.8074864203275806,1.6440508098784674,0.9580410572371403,9.849970808262993,0.03261192160191033,0.8709553622546617,0.10396424251304713,0.06600159633700942,0.06682310301044427,3.3236463679287405,0.2868904982632133,0.12953888072971484,0.020301014483965315,0.011571782774176404,0.003788787557915066,0.002848458430563035,2.7655631277388424,0.12828684689795103,0.08453805064286049
2.35,0.8124620015995021,1.6522326413026331,0.963154240190344,9.853503723435663,0.032727807030110356,0.8739382122664205,0.10452862906778558,0.0664628600655888,0.06766496616989788,3.343473128941224,0.2877188828258508,0.1301454153734554,0.020568489087257776,0.011674205405704265,0.003813735264209624,0.002882344225269005,2.771833237570381,0.12841662688204272,0.08477824899913716
2.36,0.817434528096897,1.6604141248381605,0.9682668162605509,9.85703572897657,0.03284553333214981,0.8769250059817472,0.10509017848672154,0.06692314288719918,0.0685145990812536,3.363419632920148,0.28854860790636316,0.13075480119757923,0.020838930997582564,0.011778427755944884,0.0038394634678182386,0.002917023191550108,2.778090331555243,0.12854571897773673,0.08501733189897237
2.37,0.822403946547696,1.6685951938170627,0.9733786722559098,9.860566824683856,0.032965077675833086,0.8799155785630995,0.10564887302531692,0.06738241739497242,0.06937200689138581,3.383485699728721,0.2893796485720213,0.13136700872437576,0.021112347303991384,0.011884432314655049,0.0038659639687016792,0.002952499074624501,2.78433454144546,0.1286741306924258,0.08525530478548064
2.38,0.827370205079795,1.6767757821670703,0.9784896979509506,9.864097010356389,0.03308641766281808,0.8829097688586086,0.10620469559343232,0.06784065644932592,0.07023719449915798,3.4036711465410083,0.2902119796161889,0.13198200913260782,0.021388745117527523,0.01199220181340079,0.0038932286987551075,0.002988775584048156,2.7905659973199515,0.1288018694177318,0.08549217309539837
2.39,0.8323332532168397,1.6849558244099279,0.983599786103964,9.8676262857938,0.033209531321776536,0.8859074193993648,0.10675762977806824,0.06829783312545155,0.07111016655425774,3.4239757878297135,0.29104557555823535,0.13259977426020203,0.021668131573092494,0.012101719222686998,0.003921249720074438,0.003025856393778227,2.7967848275923997,0.12892894242959657,0.08572794225957657
2.4,0.8372930417369866,1.6931352556202086,0.9887088319884099,9.871154650795775,0.0333343971036353,0.888908375976353,0.10730765971960073,0.06875392091369674,0.07199092743492126,3.444399435919289,0.291880410740174,0.13322027650825816,0.021950513804050394,0.012212967740284462,0.003950019219567214,0.003063745146024063,2.8029911590907965,0.12905535689904304,0.0859626176968973
2.41,0.8422495226904758,1.7013140114298895,0.9938167334875719,9.874682105162202,0.03346099387440575,0.8919124877045806,0.10785477015781879,0.06920889362684017,0.07287948125012529,3.4649419008838205,0.29271645931119433,0.13384348885943112,0.022235898948429596,0.012325930789759213,0.003979529507800231,0.003102445450708287,2.809185117053919,0.1291811198905697,0.08619620481581204
2.42,0.8472026493689107,1.7094920280190058,0.9989233910179341,9.878208648693068,0.033589300908746525,0.8949196069390548,0.10839894642632705,0.06966272539649694,0.07377583183433851,3.4856029906441526,0.2935536952462839,0.13446938486153318,0.02252429414551595,0.012440592015899395,0.004009773016558822,0.003141960886262772,2.815366825153063,0.1293062383643053,0.08642870901356232
2.43,0.8521523759152658,1.717669241995653,1.0040287066097657,9.88173428118716,0.03371929779404604,0.8979295882266007,0.10894017433773777,0.07011539068187256,0.0746799827038511,3.5063825121378764,0.29439209257362464,0.13509793844633172,0.022815706493573198,0.012556935220671537,0.00404074226596863,0.003182295009601303,2.8215364057806513,0.12943071920318372,0.08666013566789339
2.44,0.8570986592086244,1.7258455909712809,1.0091325885362872,9.885259002448626,0.033850964845735756,0.9009422934351683,0.10947844062581734,0.07056686434797853,0.07559193733716943,3.527280265451565,0.2952316242459975,0.13572912489139338,0.02311014325911639,0.012674944652615247,0.004072430016437267,0.00322345130748214,2.8276939786981443,0.1295545690808869,0.08689049018249806
2.45,0.8620414553137621,1.7340210124771693,1.0142349425852535,9.888782812274608,0.0339842823270419,0.9039575820886024,0.11001373211750648,0.07101712151302612,0.07651169864378626,3.54829605488363,0.2960722642680946,0.13636291900442485,0.023407611482472224,0.012794604462568254,0.004104828982734523,0.00326543328814917,2.833839663581203,0.12967779471064195,0.08711977790117499
2.46,0.8669807224315235,1.7421954448660832,1.0193356792620831,9.89230571046543,0.03411923111038001,0.9069753193812132,0.11054603645136987,0.07146613764272668,0.0774392693869217,3.5694296798087484,0.29691398593673135,0.13699929660883794,0.02370811830422192,0.0129158991613822,0.004137932073465394,0.0033082444052978583,2.8399735778931583,0.12980040263866854,0.08734800417770641
2.47,0.8719164198109777,1.7503688269793916,1.0244347111511805,9.895827696820888,0.0342557924290208,0.9099953732285923,0.11107534180225304,0.07191388852668772,0.07837465203407734,3.590680938026501,0.2977567624869594,0.13763823400398098,0.024011670845295395,0.013038813449292945,0.004171732302129015,0.0033518880860691352,2.8460958376730474,0.12992239932027036,0.08757517435059332
2.48,0.8768485077624966,1.7585410981507963,1.0295319529589977,9.899348771140284,0.03439394787801532,0.9130176143072253,0.11160163685826324,0.0723603503162167,0.07931784876952677,3.6120496257035155,0.2986005670816383,0.13827970797056982,0.02431827620776733,0.01316333221651051,0.0042062227875874604,0.0033963677305318073,2.852206557529379,0.13004379111887882,0.08780129374356076
2.49,0.8817769477157774,1.7667121982228948,1.034627321705046,9.902868933222733,0.03453367941829893,0.9160419162302104,0.11212491071866519,0.0728054996920076,0.08026886154972118,3.6335355371168867,0.29944537276518257,0.1389236957947798,0.024627941478388867,0.013289440545836225,0.004241396756145238,0.003441686709386782,2.858305850612483,0.1301645843018116,0.08802636766779917
2.5,0.886701702147245,1.7748820675264576,1.039720736482901,9.906388182866792,0.034674969371556355,0.9190681553273988,0.11264515302163448,0.07324931365433072,0.08122769203396563,3.6551384649752143,0.300291152521434,0.13957017523810197,0.024940673724168742,0.01341712370938816,0.0042772475389474185,0.003487848366839557,2.864393828649109,0.13028478504557958,0.08825040141915998
2.5100000000000002,0.8916227345859734,1.7830506468818945,1.0448121184893089,9.909906519870516,0.03481780041884302,0.9220962106668873,0.11316235392496732,0.07369176954946043,0.08219434159562418,3.676858200380648,0.30113787926653457,0.14021912453944657,0.025256479993031905,0.013546367167935376,0.00431376857162533,0.003534856020198105,2.87047060194249,0.1304043994354531,0.08847340027855133
2.52,0.8965400095003857,1.7912178775639704,1.0499013907755654,9.913423944031102,0.03496215556932524,0.9251259637579782,0.11367650419070047,0.07413284486276574,0.08316881128573399,3.6986945331775103,0.3019855259080993,0.14087052236351508,0.025575367310779674,0.013677156553724049,0.00435095338291017,0.0035827129621843457,2.8765362794636817,0.13052343347372933,0.0886953695097209
2.5300000000000002,0.9014534924025,1.7993837013341651,1.0549884784807102,9.916940455145218,0.03510801818821192,0.9281572988261273,0.11418759510315608,0.07457251741338847,0.08415110186904722,3.720647251626092,0.3028340652896602,0.14152434784813872,0.02589734268402434,0.013809477685848195,0.004388795604847904,0.003631422458729858,2.8825909687688576,0.13064189307212504,0.08891631436137296
2.54,0.9063631498528616,1.8075480604421947,1.0600733088426255,9.92045605300902,0.03525537199805256,0.9311901028259789,0.11469561846158496,0.075010765369163,0.08514121382670618,3.742716142386329,0.30368347018802466,0.14218058060651634,0.02622241310012057,0.013943316570890681,0.0044272889732992335,0.003680987748871973,2.8886347759954027,0.13075978405140581,0.08913624006727928
2.5500000000000003,0.9112689492505615,1.815710897560434,1.065155810732928,9.923970737417488,0.03540420102072541,0.9342242648890657,0.11520056649414279,0.07544756726642539,0.08613914735364633,3.7649009911118494,0.3045337134243777,0.14283920063164543,0.026550585506274378,0.014078659365709121,0.004466427308549231,0.003731412049226838,2.894667806029283,0.13087711215594294,0.08935515184278692
2.56,0.9161708589142573,1.8238721558092337,1.0702359148362548,9.927484508164678,0.0355544895998889,0.9372596765368585,0.1157024319007275,0.07588290198654729,0.08714490235690939,3.787201582223174,0.30538476782144275,0.14350018833320607,0.026881866818179348,0.014215492392035319,0.004506204522743698,0.0037826985522621793,2.900690162440432,0.13099388304812615,0.08957305488613597
2.57,0.9210688481908885,1.8320317787908973,1.075313553890824,9.930997365044075,0.03570622243110534,0.9402962319666223,0.11620120791045602,0.0763167487244511,0.08815847845338087,3.809617698603429,0.30623660614600523,0.14416352458704979,0.027216263931604392,0.014353802156063845,0.004546614629866756,0.0038348504239798615,2.9067019473960687,0.13111010230086656,0.0897899543802279
2.58,0.9259628872683321,1.8401897105312337,1.0803886622746244,9.934509307847993,0.03585938451047008,0.943333827559286,0.1166968881869903,0.07674908703393798,0.08917987497385689,3.8321491221228023,0.30708920120666655,0.1448291906468842,0.02755378370318284,0.014493575315122024,0.00458765172837254,0.0038878708078721623,2.9127032618111475,0.13122577541070293,0.09000585548936771
2.59,0.9308529471051813,1.848345895457668,1.0854611758504378,9.938020336367352,0.03601396111545222,0.9463723616950606,0.11718946679382912,0.07717989684308907,0.09020909096459821,3.85479563383514,0.30794252589025484,0.14549716811062988,0.027894432943346485,0.014634798665252713,0.00462930999464402,0.003941762826398059,2.918694205404945,0.1313409078027474,0.09022076335800548
2.6,0.9357389996502143,1.8565002784676548,1.0905310324501987,9.941530450392376,0.03616993786477403,0.949411735329696,0.11767893830278361,0.0776091584061314,0.09124612518247312,3.8775570133635138,0.30879655304802844,0.14616743902556714,0.028238218438409225,0.014777459180022543,0.004671583703436523,0.003996529576369304,2.924674876524213,0.13145550481522808,0.09043468311466979
2.61,0.9406210176907698,1.8646528048814122,1.0955981715425673,9.945039649712118,0.03632730067644339,0.9524518515973153,0.11816529773785005,0.0780368523039527,0.09229097609430932,3.900433039326705,0.3096512555729899,0.14683998581674315,0.02858514693694001,0.014921543984110885,0.004714467213536183,0.004052174131952829,2.930645372266575,0.1315695717101708,0.09064761986935431
2.62,0.9454989746868508,1.8728034203902133,1.1006625338723992,9.948547934113925,0.03648603572097039,0.9554926153772408,0.1186485405410029,0.07846295939732903,0.09334364187039741,3.92342348980874,0.3105066064825931,0.1475147912101581,0.028935225137209846,0.015067040324991721,0.004757954951753617,0.004108699547688034,2.9366057886173094,0.13168311368509084,0.09085957871080896
2.63,0.9503728450203429,1.8809520711340673,1.1057240620023265,9.952055303384233,0.036646129491655306,0.9585339339447199,0.1191286626233509,0.07888746089759141,0.09440412039429986,3.946528141653508,0.3113625787945127,0.14819183834814625,0.02928845970602956,0.015213935615469751,0.00480204143697217,0.0041661088539563405,2.9425562202438518,0.13179613585542915,0.09107056471060797
2.64,0.9552426038964856,1.8890987036709554,1.1107827000994972,9.955561757308253,0.03680756877659794,0.9615757167140315,0.11960566033938931,0.07931033834659569,0.0954724092611897,3.96974677074153,0.31221914557518743,0.1488711107439807,0.029644857271117563,0.015362217416705251,0.004846721270639525,0.004224405058778905,2.948496760577588,0.13190864326150903,0.09128058292158203
2.65,0.9601082271419319,1.8972432649134963,1.1158383935028289,9.959067295669332,0.036970340600301854,0.9646178747138754,0.1200795304061392,0.07973157361588828,0.09654850578571778,3.993079152546423,0.313076280036404,0.14955259218995823,0.030004424404517074,0.015511873402617268,0.004891989117275552,0.0042835911515344705,2.9544275019842394,0.13202064088285953,0.0914896383748101
2.66,0.9649696914134509,1.9053857021944174,1.120891089169983,9.962571918249617,0.03713443228408753,0.9676603211294358,0.1205502699884087,0.08015114890514452,0.09763240699320265,4.016525061560445,0.31393395543565406,0.15023626685232458,0.030367167639790804,0.015662891396720963,0.004937839724617437,0.004343670099115002,2.9603485355876034,0.13213213362340845,0.0916977360827159
2.67,0.9698269741680502,1.9135259632571768,1.1259407356135915,9.966075624829953,0.037299831437400774,0.970702971224878,0.1210178766862968,0.08056904674255572,0.09872410962115817,4.040084271376421,0.3147921450902345,0.15092211925770688,0.030733093469594526,0.01581525936685172,0.00498426792072807,0.004404644846466883,2.9662599512949317,0.13224312631360474,0.09190488103863291
2.68,0.9746800534656852,1.9216639961939652,1.1309872824838936,9.969578415189265,0.03746652589964524,0.9737457418332337,0.12148234844748595,0.08098524999030544,0.09982361013414134,4.0637565552232635,0.3156508224674367,0.15161013420390257,0.03110220833028261,0.015968965390281274,0.005031268594762748,0.004466518320002237,2.972161837967196,0.13235362372448076,0.09211107821407875
2.69,0.9795289080917533,1.9297997494842056,1.136030680827472,9.973080289104937,0.03763450377637891,0.9767885516729459,0.12194368362224374,0.08139974184086243,0.10093090471403318,4.08754168563405,0.31650996112885615,0.15230029681522886,0.0314745186114002,0.016123997675381235,0.0050788367089254025,0.004529293425497976,2.9780542833130914,0.13246363055891613,0.09231633256043195
2.7,0.9843735176439244,1.93793317202186,1.1410708832695229,9.9765812463531,0.037803753465220705,0.9798313215717314,0.12240188099934386,0.08181250582083519,0.10204598925305965,4.111439434211326,0.31736953469191975,0.15299259258153144,0.03185003066187454,0.016280344576841705,0.0051269673070098625,0.004592973046678652,2.983937373813018,0.13257315144542892,0.0925206490100652
