t,V,n,Ca_i
4.44,-74.94381102599804,0.009210466203912714,0.5199386400618944
4.45,-74.94164275978557,0.009161641942412924,0.519938503277197
4.46,-74.93947496710409,0.00911307898133414,0.5199383664986716
4.47,-74.93730764689717,0.009064775913254747,0.5199382297263178
4.48,-74.93514079811675,0.00901673133851714,0.5199380929601349
4.49,-74.93297441972321,0.008968943865191436,0.5199379562001225
4.5,-74.93080851068521,0.00892141210903949,0.5199378194462801
4.51,-74.92864306997978,0.008874134693479342,0.5199376826986073
4.5200000000000005,-74.92647809659216,0.00882711024955001,0.5199375459571034
4.53,-74.9243135895158,0.008780337415876685,0.519937409221768
4.54,-74.92214954775233,0.008733814838636243,0.5199372724926007
4.55,-74.91998597031152,0.008687541171523202,0.5199371357696008
4.5600000000000005,-74.91782285621117,0.008641515075716004,0.519936999052768
4.57,-74.91566020447722,0.008595735219843699,0.5199368623421017
4.58,-74.91349801414354,0.008550200279952984,0.5199367256376015
4.59,-74.91133628425199,0.008504908939475619,0.5199365889392669
4.6000000000000005,-74.90917501385239,0.008459859889196236,0.5199364522470974
4.61,-74.90701420200242,0.00841505182722051,0.5199363155610925
4.62,-74.90485384776238,0.008370483456960297,0.5199361788812518
4.63,-74.90269395012884,0.0083261534620593,0.5199360422075747
4.64,-74.90053450814906,0.008282060549607428,0.5199359055400609
4.65,-74.89837552090056,0.008238203442354406,0.5199357688787096
4.66,-74.89621698746792,0.00819458086999933,0.5199356322235208
4.67,-74.89405890694287,0.008151191569155093,0.5199354955744936
4.68,-74.89190127842417,0.008108034283313158,0.5199353589316278
4.69,-74.88974410101761,0.00806510776280859,0.5199352222949228
4.7,-74.88758737383594,0.008022410764785437,0.5199350856643783
4.71,-74.88543109599881,0.007979942053162364,0.5199349490399937
4.72,-74.88327526663277,0.007937700398598627,0.5199348124217685
4.73,-74.88111988487118,0.007895684578460335,0.5199346758097024
4.74,-74.8789649498542,0.007853893376787036,0.519934539203795
4.75,-74.8768104607287,0.00781232558425856,0.5199344026040457
4.76,-74.87465641664834,0.007770979998162214,0.519934266010454
4.7700000000000005,-74.87250281677335,0.007729855422360252,0.5199341294230195
4.78,-74.87034966027065,0.007688950667257668,0.5199339928417419
4.79,-74.86819694631369,0.007648264549770268,0.5199338562666207
4.8,-74.86604467408249,0.007607795893293061,0.5199337196976553
4.8100000000000005,-74.86389284276359,0.007567543527668951,0.5199335831348455
4.82,-74.86174145154996,0.007527506289157746,0.5199334465781907
4.83,-74.85959049964106,0.007487683020405428,0.5199333100276906
4.84,-74.85743998624267,0.0074480725704137735,0.5199331734833447
4.8500000000000005,-74.85528991056697,0.0074086737945102486,0.5199330369451526
4.86,-74.85314027183247,0.007369485554318233,0.5199329004131137
4.87,-74.85099106926397,0.007330506717727504,0.5199327638872279
4.88,-74.84884230209246,0.0072917361588650705,0.5199326273674945
4.89,-74.84669396955526,0.007253172758066281,0.5199324908539131
4.9,-74.84454607089577,0.007214815401846246,0.5199323543464834
4.91,-74.84239860536363,0.007176662982871568,0.5199322178452049
4.92,-74.84025157221454,0.007138714399932356,0.5199320813500774
4.93,-74.83810497071035,0.00710096855791456,0.5199319448611002
4.94,-74.83595880011892,0.007063424367772604,0.519931808378273
4.95,-74.83381305971417,0.007026080746502332,0.5199316719015954
4.96,-74.83166774877606,0.006988936617114231,0.519931535431067
4.97,-74.82952286659045,0.0069519909086069795,0.5199313989666873
4.98,-74.8273784124492,0.006915242555941297,0.5199312625084561
4.99,-74.82523438565009,0.006878690500014097,0.5199311260563728
5.0,-74.82309078549677,0.006842333687632925,0.519930989610437
5.01,-74.8209476112988,0.006806171071490726,0.5199308531706485
5.0200000000000005,-74.81880486237154,0.0067702016101408935,0.5199307167370067
5.03,-74.81666253800736,0.006734424257133992,0.5199305803095113
5.04,-74.81452063746923,0.006698837958595424,0.5199304438881619
5.05,-74.81237916007863,0.0066634416862736134,0.519930307472958
5.0600000000000005,-74.810238105164,0.006628234418133924,0.5199301710638993
5.07,-74.80809747205903,0.00659321513769328,0.5199300346609853
5.08,-74.80595726010257,0.006558382833991888,0.5199298982642158
5.09,-74.80381746863864,0.006523736501565253,0.5199297618735902
5.1000000000000005,-74.80167809701639,0.006489275140416397,0.5199296254891083
5.11,-74.79953914459004,0.006454997755988352,0.5199294891107695
5.12,-74.79740061071888,0.006420903359136861,0.5199293527385735
5.13,-74.79526249476723,0.006386990966103351,0.5199292163725201
5.14,-74.79312479610437,0.006353259598488135,0.5199290800126087
5.15,-74.79098751410456,0.0063197082832238535,0.5199289436588391
5.16,-74.78885064814699,0.006286336052549178,0.5199288073112107
5.17,-74.78671419761575,0.00625314194398272,0.5199286709697233
5.18,-74.78457816189979,0.006220125000297226,0.5199285346343764
5.19,-74.78244254039288,0.006187284269493973,0.5199283983051697
5.2,-74.78030733249362,0.006154618804777451,0.5199282619821028
5.21,-74.7781725376054,0.006122127664530243,0.5199281256651754
5.22,-74.77603815513633,0.006089809912288176,0.5199279893543871
5.23,-74.77390418449926,0.006057664616715707,0.5199278530497374
5.24,-74.77177062511171,0.0060256908515815555,0.5199277167512262
5.25,-74.76963747639593,0.005993887695734564,0.5199275804588528
5.26,-74.76750473777872,0.005962254233079818,0.519927444172617
5.2700000000000005,-74.76537240869159,0.005930789552554994,0.5199273078925186
5.28,-74.76324048857056,0.005899492748106973,0.519927171618557
5.29,-74.76110897685625,0.005868362918668662,0.5199270353507319
5.3,-74.75897787299384,0.005837399168136087,0.519926899089043
5.3100000000000005,-74.756847176433,0.00580660060534571,0.5199267628334898
5.32,-74.75471688662788,0.005775966344052011,0.5199266265840722
5.33,-74.75258700303712,0.005745495502905281,0.5199264903407895
5.34,-74.75045752512382,0.005715187205429685,0.5199263541036416
5.3500000000000005,-74.74832845235545,0.005685040580001544,0.5199262178726282
5.36,-74.74619978420395,0.005655054759827894,0.5199260816477488
5.37,-74.7440715201456,0.005625228882925242,0.519925945429003
5.38,-74.74194365966103,0.005595562092098599,0.5199258092163905
5.39,-74.73981620223523,0.005566053534920744,0.5199256730099111
5.4,-74.73768914735753,0.005536702363711723,0.5199255368095643
5.41,-74.7355624945215,0.005507507735518615,0.5199254006153498
5.42,-74.73343624322506,0.005478468812095502,0.5199252644272672
5.43,-74.73131039296767,0.005449584758813142,0.5199251282453162
5.44,-74.72918494320756,0.005420854727429852,0.5199249920694965
5.45,-74.72705989343211,0.0053922778843666,0.5199248558998076
5.46,-74.72493524314883,0.005363853407063113,0.5199247197362493
5.47,-74.72281099186903,0.005335580477421108,0.5199245835788213
5.48,-74.72068713910781,0.0053074582817816615,0.5199244474275231
5.49,-74.71856368438407,0.005279486010902789,0.5199243112823544
5.5,-74.71644062722042,0.005251662859937196,0.5199241751433149
5.51,-74.71431796714323,0.005223988028410243,0.5199240390104043
5.5200000000000005,-74.71219570368254,0.005196460720198091,0.5199239028836222
5.53,-74.71007383637206,0.0051690801435060624,0.5199237667629683
5.54,-74.70795236474916,0.005141845510847154,0.5199236306484423
5.55,-74.7058312883548,0.0051147560390207925,0.5199234945400437
5.5600000000000005,-74.7037106067336,0.005087810949091745,0.5199233584377724
5.57,-74.70159031943368,0.0050610094663692574,0.5199232223416278
5.58,-74.69947042600678,0.005034350820386347,0.5199230862516099
5.59,-74.69735092600813,0.005007834244879327,0.5199229501677181
5.6000000000000005,-74.69523181899648,0.0049814589777675,0.5199228140899522
5.61,-74.69311310453406,0.004955224261133062,0.5199226780183118
5.62,-74.69099478218659,0.00492912934120118,0.5199225419527967
5.63,-74.68887685152322,0.004903173468320287,0.5199224058934064
5.64,-74.6867593121165,0.004877355896942552,0.5199222698401408
5.65,-74.6846421635424,0.004851675885604553,0.5199221337929993
5.66,-74.6825254053803,0.004826132696908148,0.5199219977519819
5.67,-74.68040903721293,0.004800725597501522,0.519921861717088
5.68,-74.67829305862631,0.004775453858060451,0.5199217256883174
5.69,-74.67617746920986,0.0047503167532697375,0.5199215896656697
5.7,-74.67406226855628,0.0047253135618048675,0.5199214536491447
5.71,-74.67194745626155,0.004700443566313826,0.5199213176387419
5.72,-74.66983303192494,0.004675706053399136,0.5199211816344613
5.73,-74.66771899514893,0.004651100313600076,0.5199210456363023
5.74,-74.66560534553928,0.004626625641375103,0.5199209096442647
5.75,-74.66349208270496,0.004602281335084453,0.5199207736583481
5.76,-74.66137920625813,0.0045780666969729485,0.5199206376785523
5.7700000000000005,-74.65926671581414,0.004553981033152995,0.5199205017048769
5.78,-74.65715461099154,0.004530023653587777,0.5199203657373217
5.79,-74.65504289141198,0.004506193872074634,0.5199202297758863
5.8,-74.65293155670028,0.004482491006228646,0.5199200938205704
5.8100000000000005,-74.6508206064844,0.004458914377466403,0.5199199578713736
5.82,-74.6487100403954,0.004435463310989977,0.5199198219282958
5.83,-74.64659985806742,0.004412137135771076,0.5199196859913364
5.84,-74.64449005912337,0.004388935177783739,0.5199195500604955
5.8500000000000005,-74.64238064316794,0.004365856756681649,0.5199194141357725
5.86,-74.64027160983801,0.004342901209597781,0.519919278217167
5.87,-74.6381629587745,0.004320067877849712,0.519919142304679
5.88,-74.63605468962113,0.004297356106319756,0.5199190063983079
5.89,-74.63394680202434,0.00427476524343679,0.5199188704980535
5.9,-74.63183929563328,0.004252294641158221,0.5199187346039156
5.91,-74.62973217009981,0.004229943654952141,0.5199185987158937
5.92,-74.6276254250785,0.0042077116437795855,0.5199184628339878
5.93,-74.62551906022654,0.004185597970076987,0.5199183269581973
5.94,-74.62341307520379,0.0041636019997387565,0.519918191088522
5.95,-74.62130746967274,0.004141723102100034,0.5199180552249617
5.96,-74.6192022432985,0.00411996064991957,0.5199179193675159
5.97,-74.61709739574876,0.004098314019362778,0.5199177835161845
5.98,-74.61499292669377,0.004076782589984933,0.519917647670967
5.99,-74.61288883580637,0.0040553657447145244,0.5199175118318633
6.0,-74.61078512276197,0.0040340628698367536,0.5199173759988729
6.01,-74.60868178723844,0.0040128733549771945,0.5199172401719957
6.0200000000000005,-74.6065788289162,0.003991796593085596,0.5199171043512314
6.03,-74.60447624747817,0.003970831980419853,0.5199169685365795
6.04,-74.60237404260975,0.003949978916530106,0.5199168327280399
6.05,-74.60027221399879,0.003929236804243016,0.5199166969256122
6.0600000000000005,-74.59817076133561,0.003908605049646175,0.5199165611292961
6.07,-74.59606968431295,0.0038880830620726843,0.5199164253390913
6.08,-74.59396898262598,0.0038676702540858675,0.5199162895549977
6.09,-74.59186865597228,0.0038473660414641508,0.5199161537770148
6.1000000000000005,-74.58976870405182,0.0038271698431860865,0.5199160180051424
6.11,-74.58766912656695,0.0038070810814155396,0.5199158822393801
6.12,-74.5855699232224,0.0037870991814870094,0.5199157464797278
6.13,-74.58347109372524,0.0037672235718911196,0.5199156107261851
6.140000000000001,-74.58137263778487,0.003747453684260252,0.5199154749787516
6.15,-74.57927455511303,0.0037277889533543426,0.5199153392374272
6.16,-74.5771768454238,0.0037082288170468113,0.5199152035022114
6.17,-74.57507950843355,0.0036887727163106634,0.5199150677731043
6.18,-74.5729825438609,0.0036694200952047335,0.5199149320501052
6.19,-74.57088595142683,0.003650170400860081,0.5199147963332139
6.2,-74.56878973085452,0.003631023083466551,0.5199146606224303
6.21,-74.56669388186944,0.003611977596259462,0.519914524917754
6.22,-74.56459840419932,0.0035930333955064737,0.5199143892191846
6.23,-74.56250329757408,0.003574189940494586,0.5199142535267222
6.24,-74.56040856172483,0.003555446693019994,0.519914117840366
6.25,-74.55831419636029,0.003536803106959484,0.519913982160116
6.26,-74.5562202012035,0.003518258644542248,0.5199138464859719
6.2700000000000005,-74.55412657598926,0.003499812775225394,0.5199137108179334
6.28,-74.55203332045437,0.0034814649713328528,0.5199135751560001
6.29,-74.54994043433759,0.0034632147080408274,0.519913439500172
6.3,-74.54784791737966,0.0034450614633633825,0.5199133038504485
6.3100000000000005,-74.54575576932321,0.0034270047181381488,0.5199131682068295
6.32,-74.54366398991287,0.0034090439560121575,0.5199130325693146
6.33,-74.54157257889516,0.0033911786634277822,0.5199128969379038
6.34,-74.53948153601849,0.0033734083296088234,0.5199127613125964
6.3500000000000005,-74.53739086103317,0.0033557324465466986,0.5199126256933925
6.36,-74.5353005536914,0.003338150508986774,0.5199124900802915
6.37,-74.53321061374723,0.0033206620144147973,0.5199123544732934
6.38,-74.53112104095658,0.0033032664630434708,0.5199122188723977
6.390000000000001,-74.52903183507718,0.0032859633577991395,0.5199120832776043
6.4,-74.52694299586861,0.003268752204308608,0.5199119476889128
6.41,-74.52485452309227,0.0032516325108860713,0.519911812106323
6.42,-74.52276641651136,0.003234603788520175,0.5199116765298345
6.43,-74.52067867589085,0.0032176655508612,0.5199115409594471
6.44,-74.51859130099753,0.0032008173142083632,0.5199114053951606
6.45,-74.51650429159992,0.003184058597497254,0.5199112698369747
6.46,-74.51441764746832,0.0031673889222873734,0.519911134284889
6.47,-74.51233136837479,0.0031508078127498156,0.5199109987389032
6.48,-74.5102454540931,0.0031343147956550623,0.5199108631990174
6.49,-74.50815990439875,0.003117909400360908,0.5199107276652308
6.5,-74.50607471906898,0.0031015911588004935,0.5199105921375435
6.51,-74.5039898978827,0.003085359605470479,0.5199104566159551
6.5200000000000005,-74.50190544062056,0.0030692142774193286,0.5199103211004653
6.53,-74.49982134706485,0.0030531547142357294,0.5199101855910739
6.54,-74.49773761699957,0.003037180458037117,0.5199100500877806
6.55,-74.49565425021039,0.003021291053458338,0.5199099145905851
6.5600000000000005,-74.4935712464846,0.0030054860476404315,0.5199097790994871
6.57,-74.4914886056112,0.002989764990219534,0.5199096436144864
6.58,-74.48940632738076,0.0029741274333159014,0.5199095081355828
6.59,-74.48732441158555,0.0029585729315230627,0.5199093726627758
6.6000000000000005,-74.4852428580194,0.00294310104189709,0.5199092371960653
6.61,-74.48316166647781,0.002927711323946001,0.519909101735451
6.62,-74.48108083675788,0.002912403339619268,0.5199089662809326
6.63,-74.47900036865828,0.0028971766532974673,0.5199088308325098
6.640000000000001,-74.47692026197929,0.002882030831782038,0.5199086953901825
6.65,-74.4748405165155,0.0028669654405827274,0.5199085599539502
6.66,-74.47276113204998,0.002851980040975475,0.5199084245238128
6.67,-74.47068210838391,0.002837074205007983,0.5199082890997699
6.68,-74.46860344532081,0.0028222475075134258,0.5199081536818214
6.69,-74.4665251426656,0.0028074995256190324,0.5199080182699669
6.7,-74.46444720022461,0.002792829838734492,0.5199078828642061
6.71,-74.46236961780558,0.0027782380285404362,0.5199077474645388
6.72,-74.46029239521755,0.002763723678977036,0.5199076120709647
6.73,-74.458215532271,0.002749286376232692,0.5199074766834836
6.74,-74.45613902877771,0.00273492570873282,0.5199073413020951
6.75,-74.45406288455085,0.0027206412671287373,0.5199072059267992
6.76,-74.45198709940489,0.002706432644286644,0.5199070705575953
6.7700000000000005,-74.44991167315564,0.0026922994352767057,0.5199069351944833
6.78,-74.44783660562024,0.0026782412373622362,0.519906799837463
6.79,-74.4457618966171,0.002664257649988968,0.519906664486534
6.8,-74.44368754596596,0.0026503482747744327,0.519906529141696
6.8100000000000005,-74.44161355348784,0.0026365127154974305,0.5199063938029489
6.82,-74.43953991900506,0.0026227505780876082,0.5199062584702924
6.83,-74.43746664234115,0.002609061470615119,0.5199061231437261
6.84,-74.43539372332098,0.0025954450032803973,0.5199059878232499
6.8500000000000005,-74.43332116177062,0.002581900788404018,0.5199058525088635
6.86,-74.43124895751743,0.0025684284404166677,0.5199057172005664
6.87,-74.42917711038996,0.002555027575849197,0.5199055818983587
6.88,-74.42710562021804,0.002541697813322784,0.5199054466022399
6.890000000000001,-74.42503448683269,0.0025284387735391906,0.5199053113122099
6.9,-74.42296371006614,0.002515250079271121,0.5199051760282681
6.91,-74.42089328975187,0.002502131355352668,0.5199050407504147
6.92,-74.41882322572454,0.002489082228669869,0.5199049054786491
6.93,-74.41675351781997,0.0024761023281513537,0.5199047702129712
6.94,-74.41468416587522,0.0024631912847590904,0.5199046349533807
6.95,-74.4126151697285,0.002450348731479234,0.5199044996998773
6.96,-74.41054652921919,0.0024375743033130653,0.5199043644524607
6.97,-74.40847824418788,0.0024248676372680324,0.5199042292111308
6.98,-74.40641031447625,0.00241222837234889,0.5199040939758871
6.99,-74.40434273992719,0.0023996561495489423,0.5199039587467296
7.0,-74.4022755203847,0.0023871506118413664,0.5199038235236578
7.01,-74.40020865569399,0.0023747114041706542,0.5199036883066717
7.0200000000000005,-74.39814214570131,0.0023623381734441382,0.5199035530957707
7.03,-74.39607599025413,0.0023500305685236274,0.519903417890955
7.04,-74.39401018920097,0.002337788240217124,0.5199032826922239
7.05,-74.39194474239095,0.0023256108409666996,0.5199031474995771
7.0600000000000005,-74.38987964965791,0.002313498016316502,0.5199030123130147
7.07,-74.38781491084416,0.002301449417690515,0.5199028771325364
7.08,-74.38575052580032,0.0022894647023317606,0.5199027419581417
7.09,-74.38368649437804,0.002277543529333593,0.5199026067898305
7.1000000000000005,-74.38162281642997,0.0022656855596306686,0.5199024716276024
7.11,-74.37955949180972,0.0022538904559900094,0.5199023364714573
7.12,-74.37749652037185,0.0022421578830021387,0.5199022013213949
7.13,-74.37543390197196,0.002230487507072312,0.5199020661774149
7.140000000000001,-74.37337163646654,0.002218878996411824,0.519901931039517
7.15,-74.37130972371308,0.0022073320210294076,0.519901795907701
7.16,-74.36924816356999,0.0021958462527227073,0.5199016607819666
7.17,-74.36718695589666,0.002184421365069842,0.5199015256623136
7.18,-74.36512610055335,0.0021730570334210545,0.5199013905487417
7.19,-74.36306559740133,0.0021617529348904366,0.5199012554412507
7.2,-74.36100544630276,0.00215050874834775,0.5199011203398403
7.21,-74.35894564712068,0.0021393241544103167,0.5199009852445101
7.22,-74.3568861997191,0.002128198835435007,0.5199008501552601
7.23,-74.3548271039629,0.002117132475510303,0.5199007150720898
7.24,-74.35276835971791,0.0021061247604484508,0.5199005799949992
7.25,-74.35070996685079,0.0020951753777776905,0.5199004449239878
7.26,-74.34865192522915,0.0020842840167345795,0.5199003098590554
7.2700000000000005,-74.34659423472144,0.0020734503682563886,0.5199001748002018
7.28,-74.34453689519702,0.0020626741249735966,0.5199000397474267
7.29,-74.34247990652614,0.0020519549812024513,0.5198999047007299
7.3,-74.34042326857987,0.0020412926329376286,0.5198997696601111
7.3100000000000005,-74.33836698123018,0.0020306867778449693,0.51989963462557
7.32,-74.33631104434994,0.0020201371152543026,0.5198994995971065
7.33,-74.3342554578128,0.00200964334615235,0.5198993645747201
7.34,-74.33220022149332,0.0019992051731757164,0.5198992295584107
7.3500000000000005,-74.3301453352669,0.001988822300603962,0.519899094548178
7.36,-74.32809079900979,0.0019784944343527676,0.5198989595440218
7.37,-74.32603661259904,0.001968221281967166,0.5198988245459417
7.38,-74.3239827759126,0.0019580025526148752,0.5198986895539376
7.390000000000001,-74.32192928882921,0.0019478379570797059,0.5198985545680092
7.4,-74.31987615122847,0.0019377272077550584,0.5198984195881562
7.41,-74.3178233629908,0.0019276700186374957,0.5198982846143784
7.42,-74.31577092399742,0.0019176661053204088,0.5198981496466754
7.43,-74.31371883413043,0.0019077151849877618,0.5198980146850471
7.44,-74.31166709327269,0.0018978169764079214,0.5198978797294932
7.45,-74.30961570130789,0.0018879711999275732,0.5198977447800135
7.46,-74.30756465812055,0.001878177577465716,0.5198976098366076
7.47,-74.30551396359601,0.001868435832507746,0.5198974748992753
7.48,-74.30346361762038,0.0018587456900996213,0.5198973399680165
7.49,-74.30141362008061,0.001849106876842115,0.5198972050428307
7.5,-74.29936397086442,0.0018395191208851452,0.5198970701237177
7.51,-74.29731466986037,0.001829982151922194,0.5198969352106774
7.5200000000000005,-74.2952657169498,0.0018204956966923179,0.5198968003037093
7.53,-74.29321711199536,0.0018110594724423392,0.5198966654028134
7.54,-74.29116885488268,0.0018016732104828338,0.5198965305079892
7.55,-74.28912094550003,0.0017923366446668237,0.5198963956192367
7.5600000000000005,-74.28707338373626,0.0017830495102785294,0.5198962607365555
7.57,-74.28502616948091,0.0017738115440262556,0.5198961258599452
7.58,-74.28297930262414,0.00176462248403533,0.5198959909894058
7.59,-74.28093278305673,0.0017554820698411132,0.5198958561249368
7.6000000000000005,-74.27888661067007,0.0017463900423820666,0.5198957212665382
7.61,-74.27684078535619,0.0017373461439928893,0.5198955864142095
7.62,-74.27479530700768,0.0017283501183977077,0.5198954515679507
7.63,-74.27275017551783,0.0017194017107033375,0.5198953167277613
7.640000000000001,-74.27070539078042,0.0017105006673926021,0.5198951818936411
7.65,-74.26866095268993,0.001701646736317721,0.51989504706559
7.66,-74.26661686114134,0.0016928396666937497,0.5198949122436076
7.67,-74.2645731160303,0.0016840792090920941,0.5198947774276936
7.68,-74.262529717253,0.0016753651154340805,0.5198946426178479
7.69,-74.26048666470622,0.0016666971389845905,0.5198945078140701
7.7,-74.25844395828732,0.0016580750343457612,0.51989437301636
7.71,-74.25640159789423,0.0016494985574507417,0.5198942382247174
7.72,-74.25435958342544,0.0016409674655575189,0.5198941034391419
7.73,-74.25231791478004,0.0016324815172428025,0.5198939686596334
7.74,-74.25027659185764,0.0016240404723959771,0.5198938338861916
7.75,-74.24823561455844,0.0016156440922131085,0.5198936991188161
7.76,-74.24619498278315,0.0016072921391910224,0.5198935643575069
7.7700000000000005,-74.24415469643311,0.0015989843771214388,0.5198934296022635
7.78,-74.24211475541013,0.0015907205710851762,0.5198932948530858
7.79,-74.24007515961661,0.00158250048744641,0.5198931601099734
7.8,-74.23803590895547,0.0015743238938470002,0.5198930253729263
7.8100000000000005,-74.23599700333018,0.0015661905592008788,0.5198928906419439
7.82,-74.23395844264475,0.0015581002536885046,0.5198927559170262
7.83,-74.23192022680371,0.0015500527487513722,0.5198926211981728
7.84,-74.22988235571212,0.001542047817086592,0.5198924864853837
7.8500000000000005,-74.22784482927558,0.0015340852326415281,0.5198923517786582
7.86,-74.22580764740022,0.0015261647706085043,0.5198922170779965
7.87,-74.22377080999267,0.001518286207419564,0.519892082383398
7.88,-74.22173431696008,0.001510449320741302,0.5198919476948626
7.890000000000001,-74.21969816821016,0.0015026538894697538,0.5198918130123901
7.9,-74.21766236365106,0.0014948996937253513,0.51989167833598
7.91,-74.21562690319152,0.0014871865148479357,0.5198915436656324
7.92,-74.21359178674075,0.0014795141353918396,0.5198914090013468
7.930000000000001,-74.21155701420848,0.0014718823391210265,0.519891274343123
7.94,-74.20952258550493,0.0014642909110043002,0.5198911396909607
7.95,-74.20748850054083,0.0014567396372105665,0.5198910050448597
7.96,-74.20545475922745,0.0014492283051041673,0.5198908704048197
7.97,-74.20342136147652,0.0014417567032402726,0.5198907357708406
7.98,-74.2013883072001,0.0014343246212780475,0.5198906011429218
7.99,-74.19935559629782,0.0014269318425519917,0.5198904665210634
8.0,-74.1973232286729,0.001419578153412469,0.519890331905265
8.01,-74.19529120423704,0.0014122633459626042,0.5198901972955263
8.02,-74.19325952290235,0.0014049872134225276,0.5198900626918471
8.03,-74.19122818458133,0.0013977495501239048,0.5198899280942271
8.040000000000001,-74.18919718918688,0.0013905501515045142,0.5198897935026661
8.05,-74.1871665366323,0.0013833888141028816,0.5198896589171638
8.06,-74.18513622683128,0.0013762653355529517,0.5198895243377198
8.07,-74.1831062596979,0.001369179514578821,0.5198893897643342
8.08,-74.1810766351466,0.0013621311509895162,0.5198892551970065
8.09,-74.17904735309223,0.0013551200456738215,0.5198891206357364
8.1,-74.17701841345003,0.0013481460005951586,0.5198889860805238
8.11,-74.1749898161356,0.0013412088187865125,0.5198888515313683
8.120000000000001,-74.17296156106487,0.0013343083043454106,0.5198887169882698
8.13,-74.1709336481542,0.001327444262428953,0.5198885824512278
8.14,-74.16890607732033,0.0013206164992488852,0.5198884479202424
8.15,-74.1668788484803,0.0013138248220667282,0.5198883133953129
8.16,-74.16485196155155,0.001307069039188956,0.5198881788764395
8.17,-74.1628254164519,0.0013003489599622221,0.5198880443636216
8.18,-74.16079921309947,0.0012936643947686368,0.5198879098568591
8.19,-74.15877335141279,0.0012870151550210933,0.5198877753561516
8.2,-74.15674783131071,0.0012804010531586453,0.5198876408614991
8.21,-74.15472265271245,0.0012738219026419313,0.519887506372901
8.22,-74.15269781553759,0.001267277517948656,0.5198873718903574
8.23,-74.150673319706,0.00126076771456911,0.5198872374138678
8.24,-74.14864916513795,0.0012542923090017488,0.5198871029434321
8.25,-74.14662535175405,0.001247851118748819,0.5198869684790498
8.26,-74.1446018794752,0.0012414439623120337,0.5198868340207209
8.27,-74.1425787482227,0.0012350706591882964,0.519886699568445
8.28,-74.14055595791814,0.0012287310298654788,0.519886565122222
8.290000000000001,-74.13853350848346,0.0012224248958182425,0.5198864306820514
8.3,-74.13651139984096,0.0012161520795039194,0.5198862962479331
8.31,-74.13448963191323,0.0012099124043584303,0.5198861618198668
8.32,-74.1324682046232,0.001203705694792263,0.5198860273978523
8.33,-74.13044711789412,0.0011975317761864963,0.5198858929818893
8.34,-74.12842637164962,0.0011913904748888737,0.5198857585719774
8.35,-74.1264059658136,0.0011852816182099282,0.5198856241681166
8.36,-74.12438590031029,0.0011792050344191557,0.5198854897703065
8.370000000000001,-74.12236617506424,0.001173160552741238,0.5198853553785469
8.38,-74.12034679000037,0.0011671480033523206,0.5198852209928374
8.39,-74.11832774504386,0.00116116721737633,0.5198850866131779
8.4,-74.11630904012021,0.0011552180268813508,0.519884952239568
8.41,-74.1142906751553,0.001149300264876048,0.5198848178720076
8.42,-74.11227265007527,0.00114341376530614,0.5198846835104963
8.43,-74.11025496480659,0.0011375583630509215,0.519884549155034
8.44,-74.10823761927605,0.0011317338939198355,0.5198844148056203
8.45,-74.10622061340796,0.0011259401928800316,0.519884280462255
8.46,-74.10420394711623,0.0011201770889778667,0.5198841461249378
8.47,-74.10218762032544,0.0011144444187748178,0.5198840117936685
8.48,-74.10017163296193,0.0011087420207059493,0.5198838774684469
8.49,-74.09815598495234,0.0011030697340735814,0.5198837431492725
8.5,-74.09614067622348,0.001097427399043051,0.5198836088361453
8.51,-74.09412570670248,0.0010918148566385138,0.5198834745290648
8.52,-74.09211107631663,0.001086231948738784,0.519883340228031
8.53,-74.09009678499346,0.0010806785180732118,0.5198832059330434
8.540000000000001,-74.08808283266077,0.0010751544082175995,0.519883071644102
8.55,-74.08606921924654,0.00106965946359016,0.5198829373612062
8.56,-74.084055944679,0.0010641935294475025,0.5198828030843561
8.57,-74.08204300888657,0.00105875645188067,0.5198826688135512
8.58,-74.08003041179795,0.0010533480778112058,0.5198825345487912
8.59,-74.07801815334199,0.0010479682549872627,0.519882400290076
8.6,-74.0760062334478,0.0010426168319797487,0.5198822660374054
8.61,-74.07399465204469,0.001037293658178511,0.5198821317907789
8.620000000000001,-74.07198340906218,0.0010319985837885588,0.5198819975501965
8.63,-74.06997250443001,0.001026731459826328,0.5198818633156578
8.64,-74.06796193807811,0.0010214921381159734,0.5198817290871625
8.65,-74.06595170993666,0.0010162804712857132,0.5198815948647103
8.66,-74.06394181993599,0.0010110963127642008,0.5198814606483011
8.67,-74.06193226800667,0.0010059395167769415,0.5198813264379345
8.68,-74.05992305407948,0.0010008099383427443,0.5198811922336104
8.69,-74.05791417808535,0.0009957074332702122,0.5198810580353285
8.700000000000001,-74.05590563995548,0.0009906318581542719,0.5198809238430883
8.71,-74.05389743962124,0.0009855830703727436,0.5198807896568898
8.72,-74.05188957701418,0.0009805609280829426,0.5198806554767327
8.73,-74.04988205206605,0.0009755652902183267,0.5198805213026166
8.74,-74.04787486470882,0.0009705960164851769,0.5198803871345415
8.75,-74.04586801487463,0.0009656529673593196,0.5198802529725068
8.76,-74.04386150249583,0.0009607360040828846,0.5198801188165126
8.77,-74.04185532750495,0.0009558449886611033,0.5198799846665584
8.78,-74.03984948983471,0.0009509797838591436,0.519879850522644
8.790000000000001,-74.03784398941802,0.0009461402531989839,0.519879716384769
8.8,-74.035838826188,0.0009413262609563281,0.5198795822529334
