t,x2,x3,x5,x6,x4,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
1.8800000000000001,2.2496633427943065e-14,5.39876887818985e-17,6.7292212587393e-13,1.0051052349492518e-13,2.0187201199486185e-13,4.946088430237351e-16,1.6815046765351213e-15,5.093513242974001e-14,1.48029957025987e-13,9.896508945572667e-14,1.034910544273286e-15,0.912947504905157,98.24118855134273,0.8458639437521284,97.88653192325843,2.1134680767415532,97.88653192325845,2.113468076741554,92.84572201098973,6.948800608924171
1.8900000000000001,2.2495743759856757e-14,5.3985550258952143e-17,6.729109100086287e-13,1.0051780112141287e-13,2.0186869415847834e-13,4.96562426463313e-16,1.687865974901853e-15,5.0935160793589075e-14,1.4802992437665883e-13,9.896508517024756e-14,1.034914829752403e-15,0.9129648920589477,98.2409321539458,0.8461029539952762,97.88639869522142,2.1136013047785664,97.88639869522143,2.1136013047785673,92.82727902193753,6.966171456740113
1.9000000000000001,2.2494884374123957e-14,5.3983485073190273e-17,6.728996733756898e-13,1.0052511676872682e-13,2.018653672787847e-13,4.985069509224755e-16,1.6941977666798006e-15,5.093522106893717e-14,1.4802986026044365e-13,9.896508132938048e-14,1.0349186706194772e-15,0.9129816133113139,98.24068293065488,0.8463354560338322,97.88627057391652,2.11372942608347,97.88627057391653,2.1137294260834714,92.8088695881696,6.983508962094412
1.9100000000000001,2.249405341360099e-14,5.3981488250988563e-17,6.72888417276055e-13,1.005324702584507e-13,2.018620319185388e-13,5.004424578963707e-16,1.7005001872079588e-15,5.093531160869808e-14,1.480297663017494e-13,9.896507791044713e-14,1.0349220895528262e-15,0.9129976929552676,98.24044068497231,0.846561622072451,97.8861473622674,2.1138526377325975,97.88614736226741,2.1138526377325983,92.79049369748803,7.000813136797596
1.92,2.249324916759352e-14,5.3979555700125644e-17,6.728771429076464e-13,1.0053986141297897e-13,2.018586885961398e-13,5.023689887044317e-16,1.706773371237525e-15,5.093543086580879e-14,1.4802964402630392e-13,9.896507489211238e-14,1.034925107887586e-15,0.9130131541921442,98.2402052259707,0.8467816198371866,97.88602887202673,2.1139711279732585,97.88602887202674,2.1139711279732594,92.77215133535306,7.01808399500211
1.93,2.2492470043224646e-14,5.397768359869026e-17,6.728658513859467e-13,1.0054729005551499e-13,2.0185533779429984e-13,5.042865844881642e-16,1.713017452927729e-15,5.093557737879401e-14,1.48029494875405e-13,9.896507225419867e-14,1.0349277458012863e-15,0.9130280192549803,98.23997636801778,0.8469956127272738,97.88591492290209,2.1140850770979074,97.8859149229021,2.1140850770979083,92.75384248513464,7.035321552950881
1.94,2.2491714606810638e-14,5.3975868443961124e-17,6.728545437150944e-13,1.0055475601006518e-13,2.0185197994751196e-13,5.061952862163331e-16,1.7192325658583391e-15,5.0935749789927663e-14,1.4802932018798522e-13,9.896506997791255e-14,1.034930022087409e-15,0.9130423092702472,98.23975393096227,0.8472037597675174,97.88580534347126,2.114194656528727,97.88580534347128,2.1141946565287277,92.7355671278384,7.052525829251161
1.95,2.2490981406982186e-14,5.397410680828376e-17,6.72843220911484e-13,1.0056225910144475e-13,2.0184861549562378e-13,5.080951346672298e-16,1.7254188429906618e-15,5.093594676129563e-14,1.48029121283484e-13,9.896506804477928e-14,1.034931955220678e-15,0.9130560449374311,98.23953773880758,0.8474062162550074,97.88569996641611,2.1143000335838815,97.88569996641613,2.1143000335838824,92.71732524349422,7.069696843486448
1.96,2.249026910342011e-14,5.397239550522968e-17,6.728318839138186e-13,1.0056979915526733e-13,2.0184524484484591e-13,5.099861704430334e-16,1.7315764167006635e-15,5.093616703382386e-14,1.4802889940356287e-13,9.896506643738638e-14,1.0349335626135823e-15,0.9130692460634117,98.23932762050302,0.8476031334335931,97.88559863171207,2.114401368287918,97.88559863171209,2.114401368287919,92.69911681021685,7.086834617155534
1.97,2.248957649429175e-14,5.397073155881528e-17,6.728205335640076e-13,1.0057737599794055e-13,2.018418683594411e-13,5.118684339733729e-16,1.7377054187876668e-15,5.0936409442123795e-14,1.4802865569745808e-13,9.896506513958152e-14,1.0349348604184356e-15,0.9130819314364238,98.2391234101555,0.8477946584081102,97.88550118752586,2.114498812474133,97.88550118752588,2.1144988124741335,92.68094180395181,7.103939173926593
1.98,2.248890242575556e-14,5.3969112146217015e-17,6.728091706703346e-13,1.0058498945666647e-13,2.0183848638913482e-13,5.137419655068524e-16,1.7438059804563404e-15,5.093667286723845e-14,1.4802839126861766e-13,9.896506413585576e-14,1.0349358641442005e-15,0.9130941192284604,98.23892494615934,0.8479809346122271,97.88540748729665,2.1145925127033385,97.88540748729666,2.114592512703339,92.66280019930632,7.121010538806419
1.99,2.2488245764348818e-14,5.396753457098541e-17,6.727977960267409e-13,1.0059263935943917e-13,2.0183509927747884e-13,5.156068051090374e-16,1.74987823231307e-15,5.0936956221640267e-14,1.4802810718950665e-13,9.896506341114658e-14,1.0349365888533696e-15,0.9131058271266463,98.23873207087013,0.8481621020032489,97.88531738875966,2.114682611240329,97.88531738875967,2.1146826112403296,92.6446919698249,7.138048737864933
2.0,2.2487605456364928e-14,5.396599627844969e-17,6.727864103714009e-13,1.006003255350387e-13,2.018317073438663e-13,5.174629926693809e-16,1.7559223043822195e-15,5.093725847884458e-14,1.480278044723778e-13,9.896506295122205e-14,1.0349370487779114e-15,0.9131170720896794,98.23854463103115,0.8483382968792063,97.88523075565652,2.114769244343472,97.88523075565654,2.1147692443434725,92.62661708749664,7.155053798727794
2.0100000000000002,2.2486980539189034e-14,5.396449500113912e-17,6.72775014378671e-13,1.0060804781302758e-13,2.0182831088009798e-13,5.193105679030951e-16,1.7619383261110245e-15,5.0937578680295876e-14,1.480274840624785e-13,9.896506274277405e-14,1.0349372572259104e-15,0.9131278702874195,98.23836247786681,0.8485096518458035,97.88514745818198,2.114852541818,97.88514745818199,2.1148525418180006,92.60857552263202,7.172025750699473
2.02,2.248637015495495e-14,5.396302882703798e-17,6.727636086494978e-13,1.0061580602374694e-13,2.0182491014624555e-13,5.211495703533198e-16,1.7679264263752105e-15,5.093791594246804e-14,1.4802714683104416e-13,9.896506277351185e-14,1.0349372264880941e-15,0.9131382370426843,98.23818546715407,0.8486762958032833,97.88506737338994,2.114932626610039,97.88506737338996,2.1149326266100394,92.59056724374734,7.188964624878906
2.0300000000000002,2.2485773392975826e-14,5.3961595551502164e-17,6.727521938219532e-13,1.006235999983178e-13,2.0182150541837928e-13,5.229800393761853e-16,1.773886733447043e-15,5.093826936824453e-14,1.4802679366274342e-13,9.896506303098762e-14,1.034936969012334e-15,0.9131481876098331,98.23801345747079,0.8488383549194073,97.88499037940115,2.115009620598835,97.88499037940116,2.1150096205988356,92.5725922191871,7.2058704525374395
2.04,2.2485189425168647e-14,5.3960193254938156e-17,6.727407704762129e-13,1.0063142956863362e-13,2.0181809694754794e-13,5.248020141551476e-16,1.779819375027664e-15,5.0938638122089794e-14,1.4802642538150205e-13,9.89650635035915e-14,1.034936496408455e-15,0.913157736521482,98.2378463115635,0.8489959519150454,97.88491636021705,2.115083639782935,97.88491636021706,2.1150836397829353,92.55465041577229,7.222743266470253
2.05,2.248461747311896e-14,5.395882009118102e-17,6.727293391577371e-13,1.006392945673578e-13,2.0181468496975485e-13,5.266155336984863e-16,1.785724478242433e-15,5.0939021411145703e-14,1.4802604276915498e-13,9.896506418030032e-14,1.034935819699632e-15,0.9131668977577789,98.23768389593015,0.8491492063121147,97.88484520445046,2.1151547955495187,97.88484520445047,2.115154795549519,92.5367417991552,7.2395831006415845
2.06,2.248405690986196e-14,5.395747395997913e-17,6.727179003066182e-13,1.0064719482791793e-13,2.0181126967512717e-13,5.284206368501225e-16,1.7916021696653654e-15,5.093941854197795e-14,1.4802564650944745e-13,9.896506505142504e-14,1.03493494857492e-15,0.9131756842555677,98.23752608189683,0.8492982338476313,97.88477680902302,2.115223190976946,97.88477680902305,2.1152231909769466,92.51886633278755,7.256389991216371
2.07,2.2483507006158863e-14,5.3956153230441554e-17,6.72706454433799e-13,1.0065513018450842e-13,2.0180785128477135e-13,5.302173622654366e-16,1.7974525752672787e-15,5.093982877731583e-14,1.4802523732940539e-13,9.896506610672086e-14,1.0349338932790882e-15,0.9131841091614449,98.23737274268663,0.849443148151965,97.88471106965683,2.1152889303431515,97.88471106965684,2.115288930343152,92.50102398056931,7.2731639739121094
2.08,2.2482967116870107e-14,5.3954856163446916e-17,6.726950019916771e-13,1.0066310047208257e-13,2.018044299943187e-13,5.320057484304149e-16,1.803275820458388e-15,5.094025144039016e-14,1.4802481589637256e-13,9.896506733676235e-14,1.034932663237606e-15,0.9131921849259654,98.23722375544995,0.8495840596241248,97.88464788771411,2.1153521122858647,97.88464788771412,2.115352112285865,92.48321470494098,7.289905085906117
2.09,2.248243662785556e-14,5.395358104199557e-17,6.726835434110062e-13,1.0067110552635049e-13,2.0180100599000973e-13,5.337858336572191e-16,1.809072030079508e-15,5.094068588454376e-14,1.480243828479984e-13,9.89650687325418e-14,1.0349312674581523e-15,0.9131999235725602,98.23707900059523,0.8497210758322435,97.8845871681415,2.1154128318584795,97.88458716814151,2.11541283185848,92.46543846745516,7.306613365264015
2.1,2.2481915035545146e-14,5.395232795870423e-17,6.72672079043612e-13,1.0067914518377512e-13,2.0179757942459664e-13,5.355576560924964e-16,1.8148413284206814e-15,5.0941131539032355e-14,1.4802393874704024e-13,9.896507028607221e-14,1.0349297139277372e-15,0.9132073362945899,98.2369383627696,0.8498543009358391,97.88452882259291,2.115471177407068,97.88452882259293,2.1154711774070685,92.44769522791408,7.323288851802031
2.11,2.2481401795724853e-14,5.395109562189906e-17,6.726606092710487e-13,1.0068721928157005e-13,2.0179415046313826e-13,5.373212537038567e-16,1.8205838391931667e-15,5.094158782070254e-14,1.4802348416852014e-13,9.89650719892223e-14,1.034928010777655e-15,0.9132144342426951,98.23680172881114,0.849983836946189,97.88447276328718,2.115527236712801,97.88447276328719,2.1155272367128015,92.42998494606394,7.33993158539315
2.12,2.2480896399150105e-14,5.3949883057694446e-17,6.726491344501615e-13,1.0069532765769557e-13,2.0179071926010081e-13,5.39076664287808e-16,1.8262996855472685e-15,5.0942054177492806e-14,1.480230196567966e-13,9.896507383428904e-14,1.0349261657109182e-15,0.9132212281422598,98.23666898867766,0.8501097831801087,97.88441890597214,2.1155810940278372,97.88441890597215,2.1155810940278377,92.41230758077614,7.356541606785575
2.13,2.2480398370482378e-14,5.394868965703179e-17,6.726376549137807e-13,1.0070347015085528e-13,2.0178728595968023e-13,5.4082392547043825e-16,1.83198899007467e-15,5.094253008737311e-14,1.4802254572661019e-13,9.896507581398291e-14,1.0349241860170434e-15,0.9132277283063454,98.23654003536925,0.8502322363244335,97.8843671698104,2.1156328301895835,97.88436716981042,2.115632830189584,92.39466309007817,7.373118957571927
2.14,2.2479907289953746e-14,5.394751267138513e-17,6.726261709581232e-13,1.0071164660049377e-13,2.0178385068923416e-13,5.425630747100021e-16,1.837651874814558e-15,5.0943015071814516e-14,1.480220628497925e-13,9.896507792160665e-14,1.0349220783933042e-15,0.9132339445149822,98.23641476526193,0.8503512902231303,97.88431747836992,2.1156825216300668,97.88431747836994,2.115682521630067,92.37705143088486,7.3896636804578275
2.15,2.2479422759247173e-14,5.394634941860152e-17,6.726146828643762e-13,1.0071985684679238e-13,2.0178041356962174e-13,5.442941492947065e-16,1.8432884612500317e-15,5.094350867426987e-14,1.4802157147649936e-13,9.896508015076887e-14,1.0349198492310812e-15,0.913239886214097,98.2362930774899,0.8504670362960368,97.88426975800097,2.1157302419990147,97.88426975800098,2.115730241999015,92.35947255944053,7.406175818819977
2.16,2.2478944374637696e-14,5.39451989763829e-17,6.726031909157312e-13,1.0072810073066535e-13,2.0177697472334332e-13,5.46017186341131e-16,1.848898870305806e-15,5.094401044316486e-14,1.4802107205199315e-13,9.896508249515762e-14,1.0349175048423183e-15,0.91324556267338,98.23617487344808,0.8505795638785778,97.88422393654687,2.11577606345311,97.88422393654689,2.1157760634531106,92.34192643167003,7.422655416355152
2.17,2.247847176614795e-14,5.3944059217473146e-17,6.725916953730486e-13,1.007363780937576e-13,2.0177353426267323e-13,5.477322227984002e-16,1.854483222357646e-15,5.094451995589687e-14,1.48020564992962e-13,9.89650849488585e-14,1.034915051141439e-15,0.9132509827708422,98.23606005738617,0.8506889598430244,97.88417994508985,2.11582005491013,97.88417994508987,2.1158200549101305,92.32441300270317,7.439102517555622
2.18,2.247800459351958e-14,5.394293032730062e-17,6.725801964741416e-13,1.0074468877844163e-13,2.017700922908885e-13,5.494392954484914e-16,1.8600416372338015e-15,5.094503681657167e-14,1.4802005068975404e-13,9.896508750632534e-14,1.034912493674613e-15,0.9132561550133266,98.23594853633303,0.8507953086536917,97.88413771778575,2.1158622822142346,97.88413771778576,2.115862282214235,92.30693222692052,7.455517167663384
2.19,2.2477542557470126e-14,5.394181771361891e-17,6.725686944230088e-13,1.0075303262781521e-13,2.0176664889886624e-13,5.511384409078594e-16,1.8655742342191043e-15,5.094556066331259e-14,1.48019529499166e-13,9.896509016247823e-14,1.0349098375217163e-15,0.9132610874694497,98.23584022027975,0.8508986922508404,97.88409719241169,2.115902807588302,97.8840971924117,2.1159028075883026,92.28948405780518,7.471899412818402
2.2,2.2477085338199826e-14,5.3940719119256355e-17,6.725571894456373e-13,1.0076140948569435e-13,2.0176320418367867e-13,5.528296956233445e-16,1.871081132048153e-15,5.0946091126943645e-14,1.4801900178520423e-13,9.896509291214751e-14,1.0349070878524392e-15,0.9132657881642205,98.23573502088983,0.8509991909459915,97.88405830711616,2.115941692883821,97.88405830711618,2.1159416928838213,92.2720684488238,7.488249299177751
2.21,2.2476632645550412e-14,5.393963597887956e-17,6.725456817436387e-13,1.0076981919661324e-13,2.0175975823342755e-13,5.545130958768549e-16,1.8765624489152518e-15,5.094662786430067e-14,1.480184678862212e-13,9.89650957505215e-14,1.0349042494784558e-15,0.9132702647651073,98.23563285246995,0.8510968827649915,97.88402100299744,2.1159789970025424,97.88402100299746,2.115978997002543,92.25468535272786,7.504566873614153
2.22,2.2476184205872093e-14,5.3938569501961936e-17,6.725341715073339e-13,1.0077826160582029e-13,2.0175631113121267e-13,5.561886777850673e-16,1.882018302474826e-15,5.094717054925811e-14,1.4801792812376786e-13,9.896509867302562e-14,1.0349013269743292e-15,0.9132745246694765,98.23553363166128,0.8511918436692808,97.88398522338048,2.1160147766195094,97.88398522338049,2.11601477661951,92.23733472175002,7.520852183519737
2.23,2.247573981086758e-14,5.393750603360975e-17,6.725226588963652e-13,1.0078673655927855e-13,2.0175286294030137e-13,5.578564773038664e-16,1.88744880985069e-15,5.0947718905493385e-14,1.4801738277027152e-13,9.896510167576454e-14,1.0348983242354057e-15,0.9132785746942428,98.2354372784174,0.8512841468884174,97.88395091636804,2.116049083631956,97.88395091636805,2.1160490836319563,92.22001650691519,7.537105277494718
2.24,2.2475299196080974e-14,5.393645180680367e-17,6.725111440895992e-13,1.0079524390365369e-13,2.0174941374101892e-13,5.595165302198645e-16,1.8928540876213403e-15,5.094827262427063e-14,1.480168321301417e-13,9.896510475441197e-14,1.0348952455879711e-15,0.9132824218625992,98.23534371341964,0.851373864717805,97.8839180283602,2.116081971639792,97.88391802836021,2.1160819716397925,92.20273065979154,7.5533262035969155
2.25,2.247486213345226e-14,5.393540563016632e-17,6.724996272479601e-13,1.0080378348631763e-13,2.0174596360264715e-13,5.611688721581566e-16,1.898234251835375e-15,5.094883142670733e-14,1.4801627647834412e-13,9.896510790505109e-14,1.0348920949488589e-15,0.9132860728121748,98.2352528599692,0.8514610672186838,97.88388650892284,2.1161134910771446,97.88388650892286,2.116113491077145,92.18547713117557,7.569515010656284
2.2600000000000002,2.247442840476826e-14,5.3934366107660285e-17,6.724881085257065e-13,1.0081235515534341e-13,2.0174251259148388e-13,5.628135385810427e-16,1.9035894180101547e-15,5.094939504565234e-14,1.4801571607827764e-13,9.896511112392963e-14,1.0348888760703193e-15,0.9132895339702123,98.23516464338817,0.851545822641665,97.88385630934167,2.1161436906583138,97.88385630934168,2.116143690658314,92.16825587148303,7.585671747884117
2.27,2.247399780128109e-14,5.3933331707091086e-17,6.724765880706293e-13,1.0082095875950206e-13,2.0173906077095856e-13,5.644505647887274e-16,1.908919701134121e-15,5.094996322523737e-14,1.4801515118221663e-13,9.896511440745364e-14,1.0348855925462982e-15,0.9132928115600181,98.23507899097015,0.8516281974698741,97.88382738256566,2.116172617434341,97.88382738256567,2.1161726174343416,92.15106683076445,7.601796464857507
2.2800000000000002,2.2473570197753818e-14,5.393230704503503e-17,6.724650659661132e-13,1.0082959414826669e-13,2.0173560817921876e-13,5.660799859252505e-16,1.9142252156782685e-15,5.095053577140752e-14,1.4801458198146219e-13,9.896511775286936e-14,1.0348822471305811e-15,0.9132959111145457,98.23499583361038,0.8517082552751144,97.8837996872293,2.1162003127706885,97.88379968722931,2.116200312770689,92.13390995761641,7.617889212607805
2.29,2.2473145382872346e-14,5.393128882260887e-17,6.724535423635032e-13,1.0083826117179287e-13,2.0173215488046507e-13,5.677018369672959e-16,1.9195060755776614e-15,5.095111243557409e-14,1.480140087211187e-13,9.896512115669243e-14,1.0348788433075062e-15,0.9132988386033468,98.23491510193715,0.8517860594595466,97.88377317832303,2.1162268216769715,97.88377317832304,2.116226821676972,92.11678520170759,7.633950041095218
2.3000000000000003,2.2472723187618598e-14,5.393027664802609e-17,6.724420173817302e-13,1.0084695968092807e-13,2.017287009260926e-13,5.6931615273394e-16,1.924762394249584e-15,5.095169300235697e-14,1.480134316135355e-13,9.896512461589213e-14,1.0348753841078121e-15,0.913301599586394,98.23483672916822,0.8518616712454272,97.88374781419272,2.1162521858072783,97.88374781419273,2.1162521858072787,92.09969251188399,7.649979001103119
2.31,2.2472303450083002e-14,5.392927019798083e-17,6.724304911346961e-13,1.0085568952720502e-13,2.0172524636534246e-13,5.709229678849054e-16,1.929994284591581e-15,5.0952277265295614e-14,1.4801285086226796e-13,9.896512812756321e-14,1.0348718724367228e-15,0.9133041994510179,98.23476065027567,0.8519351502733439,97.88372355457575,2.1162764454242415,97.88372355457577,2.116276445424242,92.08263183670086,7.665976143706223
2.32,2.24718860143291e-14,5.3928269223187064e-17,6.724189637320596e-13,1.0086445056283857e-13,2.017217912456457e-13,5.725223169212084e-16,1.9352018589836865e-15,5.0952865025884087e-14,1.48012266663029e-13,9.896513168891275e-14,1.0348683110871936e-15,0.9133066434233473,98.23468680191931,0.8520065546573797,97.88370036050307,2.116299639496922,97.88370036050308,2.1162996394969222,92.06560312444944,7.681941520243877
2.33,2.2471470791517765e-14,5.3927271651544856e-17,6.724074352385104e-13,1.0087324264073262e-13,2.0171833559410435e-13,5.741142341892052e-16,1.94038522929512e-15,5.095345613770042e-14,1.4801167916015701e-13,9.896513529785707e-14,1.034864702142873e-15,0.9133089361305192,98.23461512409757,0.8520759397719461,97.88367819801424,2.116321801985755,97.88367819801425,2.1163218019857553,92.04860632215487,7.697875183321826
2.34,2.2471057626188093e-14,5.3926277644839325e-17,6.723959057629574e-13,1.008820656144552e-13,2.0171487945800448e-13,5.756987538739999e-16,1.9455445068769963e-15,5.095405040941203e-14,1.480110885422973e-13,9.896513895170897e-14,1.0348610482909731e-15,0.9133110825687708,98.23454555642336,0.8521433610078998,97.8836570299398,2.1163429700601974,97.88365702993981,2.1163429700601974,92.03164137779382,7.713777184595312
2.35,2.2470646392768583e-14,5.3925286620641514e-17,6.723843753942076e-13,1.0089091933825125e-13,2.01711422875576e-13,5.772759100054228e-16,1.9506798025715643e-15,5.095464767453564e-14,1.480104949735863e-13,9.896514264812158e-14,1.0348573518783574e-15,0.9133130874103158,98.23447804075123,0.8522088718384845,97.88363682178351,2.1163631782164884,97.88363682178353,2.116363178216489,92.01470823870754,7.729647576355407
2.36,2.2470236972468022e-14,5.392429792926529e-17,6.723728442164038e-13,1.0089980366703579e-13,2.0170796588299388e-13,5.78845736457478e-16,1.9557912267128544e-15,5.095524777455691e-14,1.480098986103032e-13,9.896514638485976e-14,1.0348536151401812e-15,0.9133149551733357,98.23441252050456,0.8522725243221363,97.88361754027873,2.11638245972126,97.88361754027875,2.11638245972126,91.99780685199185,7.745486411139308
2.37,2.2469829251211146e-14,5.392331088769072e-17,6.723613123104303e-13,1.0090871845639049e-13,2.0170450851500372e-13,5.804082669489399e-16,1.9608788891288438e-15,5.095585055729268e-14,1.4800929960248536e-13,9.89651501597777e-14,1.0348498402222443e-15,0.9133166902401231,98.23434894058333,0.8523343691765739,97.88359915323369,2.11640084676631,97.8835991532337,2.11640084676631,91.98093716453907,7.761293741688279
2.38,2.2469423160176762e-14,5.3922331309487263e-17,6.72349779719096e-13,1.0091766356257051e-13,2.0170105079265836e-13,5.819635350455496e-16,1.9659428991443147e-15,5.0956455907556734e-14,1.480086980636794e-13,9.896515397123575e-14,1.0348460287641888e-15,0.9133182965431553,98.2342872486518,0.8523944548050777,97.88358163222456,2.116418367775438,97.88358163222458,2.116418367775438,91.96409912231593,7.777069621669635
2.39,2.2469018590520594e-14,5.3921358144597263e-17,6.723382465199993e-13,1.00926638842481e-13,2.0169759274911617e-13,5.835115741575509e-16,1.970983365581862e-15,5.095706368229449e-14,1.4800809413492424e-13,9.896515781721836e-14,1.0348421827815798e-15,0.9133197782340837,98.23422739233246,0.8524528294334901,97.88356494685644,2.1164350531435536,97.88356494685645,2.1164350531435536,91.9472926719038,7.792814104136854
2.4,2.2468615449612637e-14,5.392039249115111e-17,6.723267127772737e-13,1.0093564415368766e-13,2.0169413441262842e-13,5.850524175424685e-16,1.976000396764984e-15,5.0957673753169147e-14,1.4800748794274414e-13,9.896516169591291e-14,1.0348383040870286e-15,0.9133211392471585,98.23416932100454,0.85250953974834,97.88354906850867,2.1164509314913302,97.88354906850869,2.1164509314913302,91.93051775949426,7.808527242533799
2.41,2.2468213651675082e-14,5.391943623666773e-17,6.723151785494802e-13,1.0094467935441151e-13,2.0169067580937185e-13,5.865860983054569e-16,1.980994100520211e-15,5.0958285999338446e-14,1.4800687960627334e-13,9.89651656056114e-14,1.0348343943885455e-15,0.913322383375142,98.23411298546802,0.8525646311568799,97.8835339696836,2.1164660303164045,97.88353396968361,2.1164660303164045,91.91377433106427,7.824209090519619
2.42,2.2467813114801483e-14,5.3918491708067397e-17,6.723036438920363e-13,1.0095374430352513e-13,2.016872169643508e-13,5.881126493998841e-16,1.985964584179323e-15,5.095890030507664e-14,1.4800626923960167e-13,9.896516954467792e-14,1.0348304553220162e-15,0.9133235142953677,98.23405833781531,0.8526181478893499,97.8835196237831,2.1164803762168973,97.88351962378312,2.1164803762168973,91.89706233243645,7.839859701908356
2.43,2.246741378106041e-14,5.391754030549098e-17,6.722921088646139e-13,1.0096283886055908e-13,2.0168375789525588e-13,5.896321036277307e-16,1.9909119545784997e-15,5.095951657711407e-14,1.4800565693467352e-13,9.896517351178719e-14,1.0348264882127533e-15,0.9133245353806748,98.23400533234357,0.8526701322757925,97.88350600678095,2.1164939932190454,97.88350600678096,2.116493993219045,91.88038170883242,7.8554791311155965
2.44,2.2467015575689698e-14,5.391658422686331e-17,6.722805735177714e-13,1.0097196288568035e-13,2.0168029862492525e-13,5.911444936408015e-16,1.9958363180666273e-15,5.0960134709272974e-14,1.4800504279616537e-13,9.896517750543795e-14,1.0348224945619892e-15,0.9133254500887318,98.23395392363159,0.8527206262797289,97.88349309378478,2.116506906215218,97.8834930937848,2.1165069062152178,91.8637324057927,7.87106743223879
2.45,2.2466618430711097e-14,5.391562146496329e-17,6.722690379015485e-13,1.0098111623970031e-13,2.0167683917413114e-13,5.92649851941078e-16,2.0007377805039214e-15,5.096075460284507e-14,1.4800442692138863e-13,9.89651815242333e-14,1.0348184757666409e-15,0.91332626173963,98.23390406761553,0.8527696706448802,97.88348086100302,2.1165191389969733,97.88348086100304,2.116519138996973,91.84711436865116,7.886624659582656
2.46,2.2466222283441857e-14,5.3914646806583264e-17,6.722575020655026e-13,1.0099029878407117e-13,2.0167337956203307e-13,5.941482108814041e-16,2.0056164472643206e-15,5.096137616524788e-14,1.480038094016146e-13,9.896518556686209e-14,1.034814433137849e-15,0.9133269735318545,98.23385572149616,0.8528173049720285,97.8834692856057,2.1165307143942917,97.88346928560571,2.1165307143942913,91.83052754257272,7.902150867621475
2.47,2.2465827073977162e-14,5.391365389768143e-17,6.722459660583944e-13,1.00999510380882e-13,2.016699198069455e-13,5.956396026661878e-16,2.0104724232380386e-15,5.096199930779062e-14,1.4800319032427794e-13,9.896518963206817e-14,1.0348103679317671e-15,0.9133275885680265,98.23380884359801,0.8528635678340086,97.88345834549882,2.1165416545011633,97.88345834549884,2.116541654501163,91.81397187261419,7.917646110938295
2.48,2.2465432757958453e-14,5.3912686381634274e-17,6.722344298680213e-13,1.0100875089286454e-13,2.016664599225942e-13,5.971240593512119e-16,2.0153058128296393e-15,5.096262395747753e-14,1.4800256976133671e-13,9.896519371881388e-14,1.0348062811860668e-15,0.9133281097187673,98.23376339409151,0.8529084961897706,97.88344802052376,2.1165519794762355,97.88344802052377,2.1165519794762355,91.7974473034011,7.9331104445479665
2.49,2.246503928185525e-14,5.3911743459957025e-17,6.722228935331237e-13,1.010180201833738e-13,2.016629999253745e-13,5.986016128458928e-16,2.0201167199679312e-15,5.0963250034071003e-14,1.4800194779189163e-13,9.896519782596224e-14,1.0348021740376972e-15,0.9133285398900499,98.23371933354031,0.8529521265696824,97.8834382901067,2.116561709893286,97.88343829010671,2.1165617098932854,91.78095377976209,7.9485439232629735
2.5,2.2464646594874196e-14,5.391082769356098e-17,6.722113570871625e-13,1.0102731811639326e-13,2.0165953983085997e-13,6.000722949131478e-16,2.0249052481043152e-15,5.0963877461098584e-14,1.4800132449133131e-13,9.896520195242952e-14,1.0347980475704215e-15,0.9133288818963129,98.23367662357353,0.8529944945301939,97.88342913437675,2.1165708656232396,97.88342913437677,2.116570865623239,91.76449124642771,7.963946601994527
2.5100000000000002,2.2464254650331336e-14,5.3909951884969045e-17,6.721998205504637e-13,1.0103664455653313e-13,2.0165607965340337e-13,6.015361371699507e-16,2.0296715002144544e-15,5.09645061670952e-14,1.480006999301075e-13,9.896520609720232e-14,1.034793902797626e-15,0.9133291384469844,98.2336352269467,0.8530356346063608,97.883420534286,2.11657946571398,97.88342053428602,2.11657946571398,91.74805964799837,7.979318535784613
2.52,2.246386340335175e-14,5.390913169775553e-17,6.721882839392207e-13,1.0104599936902599e-13,2.0165261940681554e-13,6.029931710881263e-16,2.034415578801099e-15,5.096513608344168e-14,1.4800007417586635e-13,9.896521025930767e-14,1.034789740692279e-15,0.91332931217254,98.2335951073896,0.8530755804379052,97.88341247138204,2.1165875286179445,97.88341247138206,2.1165875286179445,91.7316589290061,7.9946597797442465
2.5300000000000002,2.2463472827046446e-14,5.390826646995097e-17,6.721767473736883e-13,1.0105538241973587e-13,2.0164915909917644e-13,6.044434279937208e-16,2.039137585890218e-15,5.0965767158737003e-14,1.4799944727927439e-13,9.896521443801103e-14,1.0347855619889193e-15,0.9133294054590689,98.23355623051025,0.8531143640307286,97.88340492925742,2.1165950707425676,97.88340492925744,2.1165950707425676,91.71528903352015,8.009970389447743
2.54,2.2463082880770992e-14,5.390736660739611e-17,6.721652108723743e-13,1.0106479357513234e-13,2.01645698743001e-13,6.05886939070135e-16,2.0438376230447634e-15,5.0966399330474856e-14,1.4799881930195146e-13,9.896521863242593e-14,1.034781367574e-15,0.9133294207771635,98.233518561965,0.8531520172578826,97.8833978906722,2.1166021093277974,97.88339789067221,2.116602109327797,91.69894990593069,8.025250420149272
