t,C_1,M_2,X_1,M_1,C_2,X_2
2.2,2.1016457134717994,0.0001253511273367405,0.12505159299963703,0.9841346031237063,0.0032464271535141984,2.2486503311647726e-06
2.21,2.1020915780111538,0.0001259423229776434,0.12556155752872106,0.9841361913965162,0.0032611854609968277,2.2603554174724635e-06
2.22,2.1025373019980975,0.0001265336641900121,0.12607137848221195,0.9841377826233859,0.003275943596992045,2.2720598799208286e-06
2.23,2.1029828854680694,0.00012712514343044082,0.12658105693286764,0.984139376649154,0.003290701561457183,2.2837637944646113e-06
2.24,2.103428328452667,0.00012771672138742557,0.12709059394152064,0.9841409733232448,0.0033054593543515066,2.295467564329993e-06
2.25,2.103873630980199,0.00012830833194224403,0.12759999055652455,0.9841425725002011,0.0033202169756364136,2.307171868712651e-06
2.2600000000000002,2.1043187930709895,0.0001288998331198029,0.12810924785426084,0.9841441740237448,0.0033349744252691225,2.3188781660958614e-06
2.27,2.1047638147759016,0.00012949138431902707,0.1286183667410884,0.984145777806747,0.003349731703234038,2.3305848179236467e-06
2.2800000000000002,2.1052086961219967,0.00013008289667637595,0.12912734832942818,0.984147383677314,0.003364488809481935,2.342292736492896e-06
2.29,2.1056534371506457,0.00013067443215941308,0.12963619359915698,0.9841489915181474,0.0033792457439852704,2.3540012843811553e-06
2.3000000000000003,2.1060980378979544,0.0001312660074201007,0.13014490352355906,0.9841506012135988,0.0033940025067172685,2.36571028973291e-06
2.31,2.106542498396969,0.00013185761277787543,0.13065347907208782,0.9841522126489782,0.003408759097651595,2.3774198512297878e-06
2.32,2.106986818684349,0.00013244926963763595,0.13116192121871895,0.9841538257084641,0.0034235155167613935,2.3891297481851873e-06
2.33,2.107430998796506,0.00013304099762384775,0.13167023093537603,0.9841554402769532,0.0034382717640201008,2.400839778233642e-06
2.34,2.1078750387635243,0.000133632770366755,0.13217840914096834,0.9841570562578994,0.003453027839408724,2.412550212302531e-06
2.35,2.1083189386160726,0.00013422456574999824,0.1326864567593079,0.9841586735530402,0.003467783742907574,2.424261277550652e-06
2.36,2.108762698386711,0.0001348163754016726,0.13319437473004878,0.9841602920585678,0.003482539474494695,2.43597305970268e-06
2.37,2.109206318108023,0.00013540819299843394,0.13370216398313853,0.9841619116739447,0.003497295034149441,2.4476856234221522e-06
2.38,2.1096497978127444,0.0001360000261054218,0.1342098253827169,0.9841635323208042,0.0035120504218600296,2.4593988905858416e-06
2.39,2.1100931375335503,0.00013659187660383857,0.13471735981985591,0.9841651539117063,0.003526805637611052,2.4711128415067792e-06
2.4,2.1105363373030928,0.0001371837445060286,0.13522476819448268,0.9841667763562272,0.0035415606813859035,2.4828274757116233e-06
2.41,2.110979397302703,0.00013777564834530206,0.1357320553690102,0.9841683992063857,0.003556315553115313,2.4945426003878885e-06
2.42,2.111422317162172,0.00013836755062858868,0.13623921141367987,0.9841700233778047,0.0035710702529411368,2.506258605632938e-06
2.43,2.111865097232159,0.00013895949044165582,0.1367462457077639,0.9841716480136905,0.0035858247807334454,2.5179750851521606e-06
2.44,2.1123077375126647,0.0001395514677845034,0.13725315825126222,0.9841732731140432,0.0036005791364922372,2.529692038945556e-06
2.45,2.1127502380313707,0.0001401434787804039,0.13775994978303835,0.984174898625831,0.0036153333202145537,2.5414095068004596e-06
2.46,2.1131925988189684,0.0001407355191314995,0.1382666211222186,0.9841765244902609,0.0036300873318971106,2.553127532826317e-06
2.47,2.113634819875477,0.00014132758883496913,0.13877317226934072,0.9841781507072946,0.003644841171539907,2.5648461170520827e-06
2.48,2.1140769012009817,0.00014191968788887112,0.1392796032266368,0.984179777276764,0.0036595948391429296,2.576565259497247e-06
2.49,2.1145188428592148,0.00014251181483869752,0.13978591566620738,0.9841814040727013,0.0036743483346970513,2.5882849747629206e-06
2.5,2.1149606449051706,0.00014310396842934673,0.14029211103091557,0.9841830309864086,0.003689101658194394,2.600005275448467e-06
2.5100000000000002,2.1154023073388486,0.00014369614866081878,0.1407981893207615,0.9841846580178858,0.00370385480963496,2.6117261615538874e-06
2.52,2.115843829883517,0.00014428835412482415,0.14130414342310577,0.9841862856520992,0.0037186077890298823,2.6234476490451173e-06
2.5300000000000002,2.116285213327928,0.00014488058883531678,0.14180999361063132,0.9841879125067818,0.003733360596347425,2.6351696924155107e-06
2.54,2.116726457192599,0.00014547285035221682,0.14231572755958824,0.9841895394222129,0.00374811323160688,2.6468923193285253e-06
2.5500000000000003,2.1171675615070584,0.00014606513882578877,0.14282134602889485,0.9841911663466464,0.00376286569480706,2.6586155280805984e-06
2.56,2.1176085263011855,0.00014665745440512254,0.14332684978545832,0.9841927932281231,0.003777617985946955,2.670339316980702e-06
2.57,2.1180493516219125,0.00014724979718249857,0.1438322399826257,0.9841944200043686,0.0037923701050342168,2.6820636849443266e-06
2.58,2.1184900375118767,0.00014784216726450942,0.14433751767638747,0.9841960466157069,0.0038071220520743136,2.693788630734162e-06
2.59,2.118930584005377,0.00014843456478552105,0.1448426837338087,0.9841976730075053,0.0038218738270684796,2.7055141528163783e-06
2.6,2.1193709911367145,0.00014902698987989953,0.1453477390219546,0.9841992991251309,0.003836625430017952,2.717240249657148e-06
2.61,2.119811258940187,0.00014961944268201082,0.14585268440789032,0.9842009249139512,0.0038513768609239646,2.7289669197226415e-06
2.62,2.1202513874500957,0.00015021192332622096,0.146357520758681,0.9842025503193332,0.003866128119787754,2.740694161479031e-06
2.63,2.1206913767007394,0.0001508044319468959,0.14686224894139183,0.9842041752866444,0.0038808792066105536,2.752421973392488e-06
2.64,2.121131226726418,0.00015139696867840172,0.14736686982308797,0.984205799761252,0.0038956301213936002,2.764150353929184e-06
2.65,2.121570937561432,0.0001519895336551044,0.14787138427083454,0.9842074236885232,0.003910380864138129,2.7758793015552896e-06
2.66,2.1220105092400794,0.00015258212701136994,0.14837579315169677,0.9842090470138253,0.003925131434845375,2.7876088147369777e-06
2.67,2.122449941790296,0.00015317474878193552,0.14888009714638306,0.9842106697035979,0.003939881833521747,2.7993388930567224e-06
2.68,2.122889235213353,0.00015376739858421535,0.14938429615499493,0.9842122918125484,0.003954632060195337,2.811069540772946e-06
2.69,2.1233283895325914,0.00015436007638104781,0.14988839072375343,0.9842139133223236,0.003969382114876287,2.8228007582737224e-06
2.7,2.1237674047749757,0.00015495278219198417,0.1503923815049616,0.9842155342025751,0.003984131997571798,2.8345325453116797e-06
2.71,2.12420628096747,0.0001555455160365756,0.15089626915092233,0.9842171544229545,0.003998881708289067,2.8462649016394453e-06
2.72,2.1246450181370387,0.00015613827793437343,0.1514000543139386,0.9842187739531135,0.004013631247035296,2.8579978270096475e-06
2.73,2.1250836163106457,0.00015673106790492882,0.15190373764631337,0.9842203927627038,0.004028380613817682,2.869731321174914e-06
2.74,2.1255220755152555,0.000157323885967793,0.1524073198003496,0.9842220108213767,0.004043129808643427,2.881465383887873e-06
2.75,2.125960395777832,0.00015791673214251724,0.15291080142835026,0.9842236280987842,0.004057878831519727,2.8932000149011515e-06
2.7600000000000002,2.1263985771253395,0.00015850960644865278,0.1534141831826183,0.9842252445645777,0.004072627682453784,2.9049352139673786e-06
2.77,2.126836619584742,0.00015910250890575076,0.15391746571545667,0.9842268601884089,0.004087376361452796,2.9166709808391815e-06
2.7800000000000002,2.1272745231788583,0.00015969543920767173,0.1544206495088847,0.9842284749701874,0.004102124868535644,2.928407318793635e-06
2.79,2.127712287928753,0.00016028839691060632,0.15492373497294265,0.984230088922613,0.004116873203726143,2.9401442325976003e-06
2.8000000000000003,2.1281499138597773,0.00016088138190740035,0.15542672269368707,0.9842317020271086,0.004131621367036039,2.951881723374842e-06
2.81,2.128587400997289,0.00016147439409147432,0.1559296132574749,0.9842333142650441,0.004146369358477052,2.963619792242905e-06
2.82,2.129024749366648,0.0001620674333562488,0.15643240725066315,0.984234925617789,0.004161117178060908,2.975358440319334e-06
2.83,2.1294619589932116,0.00016266049959514438,0.15693510525960885,0.9842365360667131,0.004175864825799328,2.987097668721674e-06
2.84,2.129899029902339,0.00016325359270158153,0.157437707870669,0.984238145593186,0.004190612301704035,2.99883747856747e-06
2.85,2.130335962119388,0.00016384671256898086,0.15794021567020056,0.9842397541785775,0.004205359605786753,3.010577870974267e-06
2.86,2.130772755669717,0.00016443985909076289,0.1584426292445605,0.984241361804257,0.004220106738059203,3.0223188470596092e-06
2.87,2.1312094105786854,0.00016503303216034815,0.15894494918010593,0.9842429684515945,0.004234853698533108,3.0340604079410425e-06
2.88,2.131645926808156,0.0001656262336902099,0.15944717355923463,0.9842445743260622,0.0042496004873021215,3.045802534837802e-06
2.89,2.1320823045245185,0.00016621945908915683,0.15994930852996372,0.9842461789112649,0.0042643471041959894,3.0575452730644933e-06
2.9,2.1325185436600513,0.0001668127112104636,0.1604513510079417,0.9842477825170983,0.004279093549346539,3.069288594568498e-06
2.91,2.132954644239858,0.0001674059899556323,0.16095330156950322,0.9842493851258292,0.0042938398227658214,3.0810325003877183e-06
2.92,2.133390606288906,0.0001679992952305221,0.16145516078557928,0.9842509867202075,0.004308585924466062,3.092776991517111e-06
2.93,2.133826429832026,0.00016859262694534955,0.16195692922169708,0.9842525872834675,0.0043233318544596685,3.1045220689086932e-06
2.94,2.1342621148939105,0.0001691859850146884,0.1624586074379801,0.9842541867993266,0.00433807761275922,3.1162677334715385e-06
2.95,2.1346976614991164,0.00016977936935746974,0.1629601959891481,0.9842557852519861,0.004352823199377475,3.1280139860717785e-06
2.96,2.1351330696720625,0.0001703727798969819,0.16346169542451702,0.9842573826261307,0.004367568614327368,3.139760827532603e-06
2.97,2.1355683394370306,0.00017096621656087052,0.16396310628799918,0.9842589789069288,0.004382313857622011,3.15150825863426e-06
2.98,2.1360034708181668,0.00017155967928113847,0.164464429118103,0.9842605740800328,0.0043970589292746925,3.1632562801140543e-06
2.99,2.1364384638379903,0.0001721531680311124,0.1649656643927871,0.9842621681367529,0.004411803829300717,3.1750048923035343e-06
3.0,2.136873318516282,0.00017274668285307824,0.16546681248823358,0.9842637610779273,0.004426548557718783,3.1867540948572544e-06
3.0100000000000002,2.137308034875685,0.00017334022371920803,0.16596787388631634,0.9842653528944523,0.004441293114544059,3.1985038881177423e-06
3.02,2.1377426129388093,0.00017393379060343762,0.16646884906737414,0.9842669435773446,0.004456037499791759,3.210254272410035e-06
3.0300000000000002,2.138177052728079,0.00017452738348530894,0.16696973850447933,0.9842685331182796,0.004470781713477338,3.2220052480039732e-06
3.04,2.138611354265729,0.00017512100234996975,0.16747054266343775,0.984270121509591,0.004485525755616488,3.2337568151142e-06
3.0500000000000003,2.1390455175738072,0.00017571464718817376,0.1679712620027889,0.9842717087442713,0.004500269626225144,3.245508973900162e-06
3.06,2.139479542674176,0.0001763083179962805,0.1684718969738057,0.9842732948159707,0.0045150133253194745,3.257261724466107e-06
3.0700000000000003,2.1399134295885087,0.0001769020147762556,0.1689724480204948,0.9842748797189984,0.004529756852915891,3.269015066861088e-06
3.08,2.1403471783382915,0.0001774957375356704,0.16947291557959618,0.984276463448322,0.004544500209031042,3.2807690010789584e-06
3.09,2.1407807889448236,0.00017808948628770225,0.16997330008058356,0.9842780459995673,0.0045592433936818165,3.2925235270583764e-06
3.1,2.141214261429217,0.0001786832610511345,0.17047360194566416,0.9842796273690184,0.004573986406885342,3.3042786446828025e-06
3.11,2.141647595812397,0.0001792770618503562,0.17097382158977867,0.9842812075536185,0.004588729248658983,3.316034353780499e-06
3.12,2.1420807921150997,0.0001798708887153625,0.17147395942060145,0.9842827865509683,0.004603471919020345,3.3277906541245332e-06
3.13,2.142513850357876,0.00018046474168175437,0.17197401583854033,0.9842843643593279,0.004618214417987271,3.3395475454327724e-06
3.14,2.142946770561088,0.00018105862079073875,0.17247399123673676,0.9842859409776148,0.004632956745577847,3.35130502736789e-06
3.15,2.143379552744911,0.0001816525260891284,0.1729738860010657,0.9842875164054059,0.004647698901810392,3.363063099537359e-06
3.16,2.1438121969297295,0.0001822464576485866,0.17347370052684863,0.9842890906411557,0.004662440886702778,3.374821761280715e-06
3.17,2.14424470313974,0.0001828404157407073,0.17397343537090254,0.9842906636660027,0.004677182700266161,3.3865810097340933e-06
3.18,2.144677071396561,0.00018343440052662684,0.17447309098198235,0.9842922354724796,0.0046919243425160885,3.3983408432614805e-06
3.19,2.145109301720662,0.00018402841212622064,0.17497266776087475,0.9842938060581123,0.004706665813470024,3.4101012606897623e-06
3.2,2.145541394132378,0.00018462245066760052,0.17547216610338454,0.9842953754208423,0.004721407113145579,3.4218622607615513e-06
3.21,2.1459733486519106,0.00018521651628711471,0.17597158640033445,0.9842969435590257,0.004736148241560507,3.433623842135181e-06
3.22,2.1464051652993286,0.00018581060912934786,0.17647092903756526,0.9842985104714341,0.004750889198732707,3.4453860033847103e-06
3.23,2.146836844094568,0.00018640472934712085,0.17697019439593564,0.9843000761572541,0.004765629984680224,3.457148742999921e-06
3.24,2.1472683850574303,0.00018699887710149114,0.17746938285132244,0.9843016406160873,0.004780370599421246,3.46891205938632e-06
3.25,2.147699788207586,0.00018759305256175243,0.17796849477462032,0.9843032038479504,0.004795111042974107,3.4806759508651364e-06
3.2600000000000002,2.1481310535645703,0.0001881872559054349,0.17846753053174202,0.9843047658532755,0.004809851315357287,3.492440415673324e-06
3.27,2.148562181147786,0.00018878148731830505,0.17896649048361826,0.9843063266329095,0.004824591416589406,3.5042054519635595e-06
3.2800000000000002,2.148993170976504,0.0001893757469943658,0.17946537498619783,0.9843078861881146,0.004839331346689235,3.515971057804245e-06
3.29,2.1494240230698596,0.00018997003513585646,0.17996418439044734,0.984309444520568,0.004854071105675684,3.527737231179504e-06
3.3000000000000003,2.1498547374468564,0.0001905643519532527,0.18046291904235157,0.9843110016323621,0.004868810693567814,3.539503969989186e-06
3.31,2.1502853141263656,0.0001911586976652666,0.18096157928291318,0.9843125575260042,0.004883550110384824,3.551271272048863e-06
3.3200000000000003,2.150715753127123,0.0001917530724988466,0.18146016544815294,0.984314112204417,0.004898289356146064,3.5630391350898314e-06
3.33,2.1511460544677328,0.0001923474766891786,0.18195867786911057,0.9843156656709381,0.004913028430871023,3.5748075567590965e-06
3.34,2.151576218168846,0.0001929419105704491,0.18245711696345698,0.9843172179105556,0.0049277673345720285,3.5865765334947833e-06
3.35,2.1520062442514414,0.00019353637450430827,0.1829554831632881,0.9843187689046982,0.004942506067260001,3.598346061412505e-06
3.36,2.15243613273449,0.00019413086878259414,0.18345377681693947,0.9843203186513448,0.0049572446289522926,3.6101161375106515e-06
3.37,2.152865883636871,0.00019472539370707346,0.18395199826947273,0.9843218671485398,0.004971983019666264,3.62188675868237e-06
3.38,2.153295496977371,0.00019531994958944143,0.1844501478626754,0.9843234143943927,0.004986721239419288,3.633657921715563e-06
3.39,2.153724972774684,0.00019591453675132199,0.18494822593506122,0.9843249603870785,0.00500145928822874,3.645429623292892e-06
3.4,2.1541543110474106,0.00019650915552426747,0.1854462328218697,0.9843265051248371,0.005016197166112008,3.657201859991773e-06
3.41,2.15458351181406,0.000197103806249759,0.18594416885506662,0.984328048605974,0.0050309348730864884,3.66897462828438e-06
3.42,2.155012575093049,0.00019769848927920613,0.18644203436334358,0.98432959082886,0.005045672409169583,3.6807479245376423e-06
3.43,2.155441500902701,0.00019829320497394712,0.18693982967211836,0.9843311317919309,0.005060409774378706,3.6925217450132482e-06
3.44,2.1558702892612467,0.0001988879537052487,0.1874375551035347,0.9843326714936879,0.005075146968731277,3.7042960858676403e-06
3.45,2.1562989401868253,0.00019948273585430627,0.18793521097646235,0.9843342099326974,0.0050898839922447255,3.7160709431520196e-06
3.46,2.156727453697483,0.00020007755181224374,0.18843279760649706,0.9843357471075914,0.005104620844936489,3.727846312812342e-06
3.47,2.1571558298111735,0.00020067240198011374,0.1889303153059607,0.9843372830170668,0.005119357526824015,3.7396221906893217e-06
3.48,2.1575840685457575,0.0002012672867688973,0.18942776438390102,0.984338817659886,0.005134094037924756,3.751398572518429e-06
3.49,2.1580121699190036,0.00020186220659950424,0.189925145146092,0.9843403510348764,0.005148830378256177,3.763175453929891e-06
3.5,2.158440133948588,0.00020245716190277278,0.19042245789503337,0.984341883140931,0.005163566547835749,3.7749528304486908e-06
3.5100000000000002,2.158867960652336,0.00020305215300572236,0.19091970294165858,0.984343413977672,0.005178302546681217,3.7867306986684647e-06
3.52,2.1592956500487266,0.00020364717989511063,0.19141688062967013,0.9843449435468319,0.005193038374811149,3.798509058691633e-06
3.5300000000000002,2.159723202155452,0.0002042422428927893,0.19191399126602912,0.9843464718483094,0.005207774032243366,3.810287907159608e-06
3.54,2.1601506169900473,0.00020483734236210652,0.19241103515117347,0.9843479988818846,0.005222509518995623,3.822067240282768e-06
3.5500000000000003,2.1605778945699656,0.00020543247867084246,0.19290801258283297,0.9843495246474347,0.005237244835085696,3.833847054222979e-06
3.56,2.1610050349125784,0.00020602765219120912,0.193404923856029,0.9843510491449343,0.005251979980531383,3.845627345093586e-06
3.5700000000000003,2.161432038035178,0.00020662286329985055,0.19390176926307487,0.9843525723744556,0.005266714955350503,3.857408108959418e-06
3.58,2.161858903954975,0.0002072181123778426,0.1943985490935756,0.9843540943361678,0.005281449759560896,3.869189341836789e-06
3.59,2.1622856326890987,0.0002078133998106932,0.1948952636344279,0.9843556150303377,0.005296184393180422,3.880971039693495e-06
3.6,2.162712224254599,0.00020840872598834216,0.19539191316982044,0.9843571344573294,0.005310918856226967,3.892753198448816e-06
3.61,2.163138678668443,0.00020900409130516118,0.1958884979812334,0.9843586526176045,0.005325653148718432,3.904535813973511e-06
3.62,2.163564995947518,0.00020959949615995395,0.19638501834743893,0.9843601695117217,0.005340387270672744,3.916318882089829e-06
3.63,2.163991176108631,0.00021019494095595606,0.1968814745445008,0.9843616851403373,0.005355121222107849,3.928102398571497e-06
3.64,2.1644172191685076,0.0002107904261008351,0.19737786684577466,0.9843631995042048,0.005369855003041715,3.939886359143726e-06
3.65,2.1648431251437925,0.0002113859520066905,0.19787419552190783,0.9843647126041752,0.00538458861349233,3.951670759483211e-06
3.66,2.16526889405105,0.0002119815190900537,0.19837046084083948,0.9843662244411969,0.0053993220534777064,3.9634555952181315e-06
3.67,2.165694525906762,0.00021257712777188805,0.19886666306780046,0.9843677350163155,0.005414055323015874,3.975240861928147e-06
3.68,2.1661200209864164,0.000213172837632588,0.1993628105529137,0.9843692439627882,0.005428788422040697,3.98702593542297e-06
3.69,2.1665453787334195,0.00021376851639962622,0.19985888568712068,0.9843707520968037,0.0054435213507568305,3.998812201578294e-06
3.7,2.166970599488292,0.00021436423761827592,0.20035489885780472,0.9843722589599462,0.0054582541090772,4.010598889985137e-06
3.71,2.1673956832662244,0.00021496000106714712,0.2008508502926261,0.9843737645553619,0.00547298669702033,4.0223860029842435e-06
3.72,2.167820630082406,0.00021555580652484987,0.20134674021924515,0.9843752688861971,0.005487719114604751,4.034173542916359e-06
3.73,2.168245439952027,0.00021615165376999415,0.20184256886532212,0.984376771955598,0.00550245136184899,4.045961512122228e-06
3.74,2.1686701128902772,0.00021674754258119004,0.20233833645851737,0.984378273766711,0.005517183438771575,4.057749912942596e-06
3.75,2.169094648912346,0.0002173434727370475,0.2028340432264912,0.9843797743226822,0.005531915345391032,4.069538747718209e-06
3.7600000000000002,2.1695190480334228,0.00021793944401617664,0.20332968939690393,0.9843812736266578,0.005546647081725891,4.081328018789813e-06
3.77,2.1699433102686982,0.0002185354561971874,0.20382527519741583,0.9843827716817842,0.005561378647794677,4.093117728498152e-06
3.7800000000000002,2.170367435633362,0.00021913150905868988,0.2043208008556873,0.9843842684912075,0.00557611004361592,4.104907879183972e-06
3.79,2.170791424142603,0.00021972760237929403,0.20481626659937852,0.984385764058074,0.005590841269208146,4.116698473188017e-06
3.8000000000000003,2.1712152758116123,0.00022032373593760998,0.20531167265614989,0.9843872583855299,0.005605572324589884,4.128489512851035e-06
3.81,2.171638990655578,0.00022091990951224766,0.20580701925366168,0.9843887514767213,0.005620303209779661,4.140281000513768e-06
3.8200000000000003,2.1720625686896917,0.00022151612288181716,0.20630230661957424,0.9843902433347947,0.005635033924796005,4.152072938516965e-06
3.83,2.172486009929142,0.00022211237582492845,0.20679753498154785,0.9843917339628963,0.005649764469657442,4.1638653292013685e-06
3.84,2.172909314389119,0.00022270866812019161,0.2072927045672428,0.984393223364172,0.005664494844382502,4.175658174907724e-06
3.85,2.1733324820848128,0.00022330499954621664,0.20778781560431944,0.9843947115417685,0.005679225048989712,4.187451477976779e-06
3.86,2.1737555130239357,0.00022390130293278875,0.20828286832835968,0.9843961984940476,0.005693955083495988,4.199245949836079e-06
3.87,2.1741784072055745,0.0002244974338795421,0.20877786298408366,0.9843976842138528,0.005708684947916386,4.211043119894386e-06
3.88,2.17460116463716,0.00022509332268124744,0.2092727998073732,0.984399168699365,0.005723414642267762,4.222843726428788e-06
3.89,2.175023785326236,0.0002256889006591515,0.20976767903398882,0.9844006519488385,0.005738144166566996,4.234648496844481e-06
3.9,2.1754462692841985,0.00022628413341421304,0.21026250089735102,0.9844021339611554,0.005752873520831058,4.246457795641858e-06
3.91,2.1758686165526973,0.00022687925575776038,0.21075726561250466,0.9844036147401268,0.005767602705077651,4.2582691373050866e-06
3.92,2.1762908271603236,0.00022747438630076324,0.21125197340242607,0.9844050942874366,0.005782331719324156,4.270081266482338e-06
3.93,2.1767129011307156,0.00022806959958039734,0.21174662449310017,0.9844065726039611,0.00579706056358784,4.2818933944123915e-06
3.94,2.1771348384875098,0.00022866497011753405,0.21224121911050933,0.9844080496905774,0.005811789237885968,4.293704732506379e-06
3.95,2.177556639246278,0.000229260504727854,0.21273575747105328,0.9844095255484953,0.0058265177422361135,4.305515207905113e-06
3.96,2.1779783034189757,0.000229856179844616,0.21323023978683137,0.9844110001790743,0.005841246076655983,4.317325068930111e-06
3.97,2.1783998310231314,0.0002304520187139468,0.21372466627656875,0.9844124735834439,0.005855974241163074,4.329134069031544e-06
3.98,2.178821222076275,0.00023104804458197318,0.2142190371589906,0.9844139457627329,0.0058707022357748825,4.340941961659585e-06
3.99,2.1792424766982186,0.00023164396062749752,0.2147133546622004,0.9844154167285564,0.0058854300606766075,4.352751892979233e-06
4.0,2.1796635946198735,0.00023224044171680578,0.21520761376882058,0.984416886454758,0.005900157715451125,4.364556709706731e-06
4.01,2.1800845760499232,0.0002328368829300769,0.21570181850111875,0.9844183549623197,0.005914885200433663,4.376362823907717e-06
4.0200000000000005,2.1805054209883683,0.00023343328426731088,0.21619596885909495,0.9844198222512416,0.005929612515624221,4.388170235582194e-06
4.03,2.1809261294355955,0.0002340296462898547,0.21669006484728706,0.9844212883215501,0.005944339661023195,4.399978938789222e-06
4.04,2.181346701412937,0.00023462599985857205,0.21718410671517743,0.9844227531746932,0.005959066636652354,4.411788606917225e-06
4.05,2.1817671369326215,0.00023522236266686254,0.21767809460580126,0.9844242168115013,0.005973793442524177,4.423599052710619e-06
4.0600000000000005,2.1821874359946487,0.00023581873471472615,0.2181720285191586,0.9844256792319743,0.0059885200786386665,4.435410276169403e-06
4.07,2.1826075985996374,0.0002364151163466278,0.21866590846337297,0.9844271404361599,0.006003246544996528,4.447222273638579e-06
4.08,2.1830276247854363,0.0002370115286379792,0.21915973493547247,0.9844286004269648,0.006017972841641081,4.459034821494305e-06
4.09,2.1834475145744,0.00023760798403681682,0.21965350822902305,0.9844300592061063,0.006032698968597912,4.4708477876548076e-06
4.1,2.183867267966529,0.0002382044825431407,0.22014722834402464,0.984431516773584,0.00604742492586702,4.482661172120087e-06
4.11,2.184286884827803,0.00023880103546867798,0.2206408934103551,0.9844329731179352,0.006062150713280832,4.494474854371949e-06
4.12,2.184706365541119,0.0002393976104955989,0.2211345087709909,0.9844344282719097,0.00607687633131811,4.5062891787332754e-06
4.13,2.1851257098733368,0.00023999422730174412,0.22162807117267394,0.9844358822155667,0.006091601779687344,4.518103935551039e-06
4.14,2.185544917838333,0.0002405908847158681,0.22212158080904157,0.9844373349500929,0.0061063270584058825,4.529919137304008e-06
4.15,2.1859639894500846,0.00024118758156385149,0.22261503787492107,0.9844387864766855,0.0061210521674912146,4.5417347965029644e-06
4.16,2.186382924730556,0.00024178431644100856,0.22310844266061164,0.9844402367973518,0.006135777106971561,4.553550928227355e-06
4.17,2.186801723700022,0.0002423810879914362,0.2236017954362129,0.9844416859139278,0.006150501876872877,4.565367547013158e-06
4.18,2.1872203863741517,0.0002429778949921908,0.22409509641676909,0.9844431338277821,0.006165226477214922,4.57718466591509e-06
4.19,2.1876389127686116,0.00024357473622032877,0.22458834581732448,0.9844445805402834,0.006179950908017456,4.589002297987872e-06
4.2,2.188057302899071,0.00024417161045290633,0.22508154385292323,0.9844460260528002,0.006194675169300236,4.60082045628622e-06
4.21,2.188475556781197,0.00024476851646697983,0.2255746907386096,0.9844474703667011,0.006209399261083023,4.6126391538648525e-06
4.22,2.188893674430658,0.0002453654530396057,0.2260677866894279,0.9844489134833548,0.0062241231833855765,4.624458403778488e-06
4.23,2.1893116558631225,0.00024596241894784036,0.22656083192042237,0.9844503554041301,0.006238846936227657,4.636278219081846e-06
4.24,2.1897295010942575,0.0002465594129687399,0.22705382664663717,0.9844517961303951,0.006253570519629021,4.6480986128296434e-06
4.25,2.1901472101397315,0.0002471564338793609,0.2275467710831166,0.9844532356635189,0.0062682939336094305,4.659919598076599e-06
4.26,2.1905647830152124,0.0002477534804567596,0.2280396654449049,0.98445467400487,0.006283017178188643,4.671741187877431e-06
4.2700000000000005,2.1909822197363686,0.00024835055147799233,0.22853250994704633,0.9844561111558169,0.006297740253386421,4.6835633952868585e-06
4.28,2.191399520318867,0.0002489476457201155,0.22902530480458505,0.9844575471177283,0.00631246315922252,4.695386233359599e-06
4.29,2.1918166847783023,0.0002495447619688905,0.22951805023128288,0.984458981891969,0.006327185895716622,4.707209715059929e-06
4.3,2.192233713119262,0.0002501419002934545,0.23001074625182744,0.9844604154793548,0.006341908462877001,4.719033840018571e-06
4.3100000000000005,2.1926506053476937,0.0002507390606045238,0.2305033929142458,0.9844618478807694,0.006356630860713333,4.730858609512151e-06
4.32,2.19306736147669,0.00025133624197940343,0.2309959903893478,0.9844632790974527,0.0063713530892427084,4.742684033475968e-06
4.33,2.1934839815193445,0.0002519334434953983,0.23148853884794338,0.984464709130645,0.006386075148482215,4.754510121845327e-06
4.34,2.1939004654887504,0.0002525306642298134,0.23198103846084248,0.9844661379815864,0.006400797038448943,4.766336884555531e-06
4.3500000000000005,2.1943168133980016,0.0002531279032599537,0.23247348939885507,0.984467565651517,0.006415518759159984,4.778164331541884e-06
4.36,2.1947330252601907,0.0002537251596631242,0.23296589183279098,0.9844689921416772,0.006430240310632425,4.789992472739687e-06
4.37,2.1951491010884117,0.00025432243251662974,0.23345824593346018,0.9844704174533067,0.0064449616928833565,4.801821318084244e-06
4.38,2.1955650408957577,0.00025491972089777533,0.23395055187167257,0.9844718415876459,0.006459682905929867,4.813650877510858e-06
4.39,2.1959808446953217,0.00025551702388386594,0.2344428098182381,0.984473264545935,0.006474403949789048,4.825481160954833e-06
4.4,2.196396512500198,0.00025611434055220655,0.2349350199439667,0.984474686329414,0.006489124824477989,4.837312178351471e-06
4.41,2.1968120443234787,0.00025671166998010207,0.23542718241966823,0.9844761069393232,0.006503845530013777,4.849143939636075e-06
4.42,2.197227440178258,0.00025730901124485753,0.23591929741615267,0.9844775263769027,0.006518566066413503,4.860976454743949e-06
4.43,2.1976427000776244,0.00025790636343522464,0.23641136510405825,0.9844789446433921,0.006533286433694253,4.872809733488795e-06
4.44,2.1980578240328983,0.0002585037298691153,0.23690338559060664,0.9844803617398711,0.006548006631872166,4.884643740758899e-06
4.45,2.198472812055439,0.000259101113772587,0.23739535898439676,0.9844817776674227,0.006562726660963393,4.896478442418278e-06
