t,V,m,h,d,f,s,x1,x2,q,r
2.29,-77.98871828136885,0.02549644576109808,0.7847587125378174,0.0029567688953942317,0.8092293095614487,0.7543273496396911,0.02021998207663515,0.01765016428725069,3.14428346813163e-06,0.14138241432622164
2.3000000000000003,-77.98853269981589,0.025497038022452314,0.7847508074270148,0.0029568689004566525,0.8092314379082313,0.7543255531315523,0.020219622629641613,0.017650010650886463,3.144386076607575e-06,0.14141013828606547
2.31,-77.98834711158608,0.025497630318077336,0.7847429021098273,0.002956968850878987,0.8092335661508394,0.7543237566686004,0.020219263205157528,0.017649857016532045,3.1444886954873225e-06,0.14143786101777453
2.32,-77.98816151668434,0.02549822264795878,0.7847349965861362,0.0029570687469942713,0.8092356942892737,0.7543219602508366,0.02021890380318231,0.017649703384187428,3.144591325317216e-06,0.14146558252139965
2.33,-77.98797591511557,0.025498815012082607,0.7847270908558228,0.0029571685891292675,0.8092378223235347,0.7543201638782621,0.020218544423715363,0.01764954975385261,3.144693966664144e-06,0.14149330279699157
2.34,-77.9877903068845,0.025499407410435104,0.7847191849187692,0.0029572683776044662,0.809239950253623,0.7543183675508778,0.020218185066756097,0.017649396125527583,3.1447966201155386e-06,0.14152102184460105
2.35,-77.9876046919958,0.025499999843002878,0.7847112787748579,0.002957368112734084,0.8092420780795392,0.7543165712686849,0.02021782573230392,0.017649242499212337,3.144899286279376e-06,0.14154873966427883
2.36,-77.98741907045402,0.025500592309772873,0.7847033724239717,0.002957467794826065,0.809244205801284,0.7543147750316845,0.020217466420358245,0.017649088874906863,3.145001965784178e-06,0.14157645625607557
2.37,-77.9872334422636,0.025501184810732352,0.7846954658659943,0.0029575674241820804,0.8092463334188578,0.7543129788398779,0.02021710713091847,0.01764893525261116,3.145104659279009e-06,0.141604171620042
2.38,-77.98704780742892,0.025501777345868913,0.7846875591008093,0.002957667001097529,0.8092484609322613,0.7543111826932659,0.02021674786398401,0.017648781632325212,3.14520736743348e-06,0.14163188575622868
2.39,-77.9868621659542,0.02550236991517047,0.7846796521283015,0.0029577665258615363,0.8092505883414951,0.7543093865918498,0.02021638861955427,0.01764862801404902,3.145310090937743e-06,0.14165959866468633
2.4,-77.98667651784358,0.025502962518625272,0.7846717449483556,0.0029578659987569552,0.8092527156465599,0.7543075905356306,0.02021602939762866,0.017648474397782568,3.1454128305024986e-06,0.14168731034546547
2.41,-77.98649086310111,0.025503555156221894,0.7846638375608569,0.0029579654200603653,0.8092548428474562,0.7543057945246093,0.020215670198206585,0.017648320783525854,3.1455155868589878e-06,0.14171502079861675
2.42,-77.98630520173074,0.025504147827949235,0.7846559299656914,0.0029580647900420733,0.8092569699441846,0.7543039985587873,0.02021531102128745,0.01764816717127887,3.1456183607589984e-06,0.1417427300241907
2.43,-77.9861195337363,0.025504740533796522,0.7846480221627457,0.002958164108966114,0.8092590969367458,0.7543022026381654,0.020214951866870667,0.017648013561041603,3.145721152974862e-06,0.1417704380222378
2.44,-77.98593385912152,0.025505333273753313,0.7846401141519062,0.002958263377090248,0.8092612238251403,0.7543004067627448,0.020214592734955645,0.01764785995281405,3.1458239642994534e-06,0.1417981447928086
2.45,-77.98574817789003,0.02550592604780948,0.7846322059330604,0.002958362594665964,0.8092633506093689,0.7542986109325265,0.020214233625541783,0.017647706346596202,3.1459267955461937e-06,0.1418258503359536
2.46,-77.98556249004537,0.02550651885595524,0.7846242975060961,0.002958461761938478,0.8092654772894323,0.7542968151475117,0.020213874538628492,0.01764755274238805,3.1460296475490464e-06,0.1418535546517232
2.47,-77.98537679559095,0.02550711169818112,0.7846163888709017,0.002958560879146732,0.8092676038653309,0.7542950194077013,0.020213515474215175,0.01764739914018959,3.146132521162521e-06,0.14188125774016788
2.48,-77.98519109453011,0.025507704574477985,0.7846084800273659,0.002958659946523396,0.8092697303370654,0.7542932237130964,0.020213156432301246,0.017647245540000807,3.14623541726167e-06,0.141908959601338
2.49,-77.98500538686606,0.025508297484837024,0.784600570975378,0.002958758964294867,0.8092718567046365,0.7542914280636981,0.020212797412886105,0.017647091941821697,3.1463383367420915e-06,0.141936660235284
2.5,-77.98481967260193,0.025508890429249753,0.7845926617148278,0.002958857932681269,0.8092739829680449,0.7542896324595075,0.02021243841596916,0.017646938345652254,3.1464412805199265e-06,0.1419643596420562
2.5100000000000002,-77.98463395174073,0.02550948340770801,0.7845847522456053,0.0029589568518964536,0.8092761091272912,0.7542878369005256,0.02021207944154982,0.017646784751492464,3.1465442495318615e-06,0.14199205782170493
2.52,-77.98444822428539,0.02551007642020396,0.7845768425676015,0.002959055722147999,0.8092782351823761,0.7542860413867534,0.020211720489627483,0.017646631159342323,3.1466472447351267e-06,0.14201975477428053
2.5300000000000002,-77.98426249023869,0.025510669466730113,0.7845689326807076,0.00295915454363721,0.8092803611333,0.754284245918192,0.020211361560201563,0.017646477569201822,3.146750267107497e-06,0.14204745049983328
2.54,-77.98407674960337,0.025511262547279277,0.7845610225848151,0.0029592533165591207,0.809282486980064,0.7542824504948423,0.02021100265327146,0.01764632398107095,3.1468533176472923e-06,0.14207514499841342
2.5500000000000003,-77.98389100238202,0.025511855661844607,0.7845531122798162,0.0029593520411024896,0.8092846127226686,0.7542806551167056,0.020210643768836585,0.0176461703949497,3.146956397373375e-06,0.1421028382700712
2.56,-77.98370524857717,0.025512448810419575,0.7845452017656036,0.002959450717449804,0.8092867383611143,0.7542788597837826,0.020210284906896338,0.017646016810838067,3.147059507325153e-06,0.14213053031485684
2.57,-77.98351948819119,0.025513041992997993,0.7845372910420706,0.0029595493457772785,0.809288863895402,0.7542770644960747,0.020209926067450125,0.01764586322873604,3.1471626485625787e-06,0.14215822113282053
2.58,-77.9833337212264,0.02551363520957398,0.7845293801091107,0.0029596479262548538,0.8092909893255323,0.7542752692535826,0.020209567250497353,0.017645709648643603,3.147265822166149e-06,0.14218591072401243
2.59,-77.98314794768498,0.025514228460141997,0.7845214689666179,0.002959746459046198,0.8092931146515059,0.7542734740563074,0.020209208456037426,0.01764555607056076,3.1473690292369044e-06,0.14221359908848266
2.6,-77.98296216782234,0.025514821743880062,0.7845135576130814,0.002959844959959426,0.8092952398733149,0.7542716789042636,0.020208849684068438,0.017645402494487594,3.147472119053573e-06,0.14224128622648344
2.61,-77.98277638189126,0.02551541505997433,0.7845056460470042,0.002959943444646534,0.8092973649909517,0.7542698837974657,0.020208490934588503,0.0176452489204242,3.147574942369228e-06,0.142268972138265
2.62,-77.98259058944184,0.025516008409877312,0.7844977342707893,0.0029600418853323505,0.8092994900044322,0.7542680887358907,0.020208132207599355,0.01764509534837039,3.147677771225842e-06,0.14229665682351694
2.63,-77.98240479047747,0.02551660179357958,0.7844898222843237,0.0029601402822548844,0.8093016149137571,0.7542662937195393,0.020207773503100393,0.017644941778326154,3.147780605841938e-06,0.14232434028229055
2.64,-77.98221898500148,0.025517195211071975,0.7844819100874951,0.0029602386356471135,0.8093037397189268,0.754264498748413,0.02020741482109101,0.017644788210291484,3.147883446444549e-06,0.14235202251463713
2.65,-77.98203317301709,0.02551778866234559,0.7844739976801911,0.0029603369457369823,0.8093058644199421,0.7542627038225125,0.020207056161570605,0.017644634644266372,3.147986293269218e-06,0.14237970352060805
2.66,-77.98184735452743,0.025518382147391792,0.7844660850623002,0.002960435212747404,0.8093079890168037,0.7542609089418392,0.02020669752453857,0.01764448108025081,3.148089146559998e-06,0.1424073833002546
2.67,-77.9816615295356,0.0255189756662022,0.7844581722337108,0.002960533436896257,0.8093101135095122,0.7542591141063939,0.020206338909994303,0.017644327518244785,3.148192006569452e-06,0.14243506185362806
2.68,-77.98147569804458,0.025519569218768703,0.784450259194312,0.0029606316183963905,0.8093122378980684,0.7542573193161778,0.0202059803179372,0.017644173958248296,3.1482948735586537e-06,0.1424627391807797
2.69,-77.98128986005726,0.025520162805083443,0.7844423459439932,0.0029607297574556182,0.8093143621824727,0.754255524571192,0.02020562174836665,0.01764402040026133,3.1483977477971865e-06,0.14249041528176085
2.7,-77.98110401557646,0.025520756425138832,0.784434432482644,0.0029608278542767232,0.809316486362726,0.7542537298714376,0.020205263201282048,0.01764386684428388,3.1485006295631436e-06,0.14251809015662273
2.71,-77.98091816460493,0.025521350078927543,0.7844265188101546,0.0029609259090574553,0.8093186104388289,0.7542519352169155,0.020204904676682796,0.01764371329031594,3.148603519143128e-06,0.14254576380541664
2.72,-77.98073230714533,0.025521943766442505,0.7844186049264155,0.0029610239219905322,0.8093207344107821,0.7542501406076269,0.020204546174568277,0.017643559738357496,3.148706416832254e-06,0.14257343622819382
2.73,-77.98054644320021,0.025522537487676918,0.7844106908313174,0.002961121893263639,0.8093228582785864,0.7542483460435726,0.020204187694937894,0.01764340618840854,3.1488093229341447e-06,0.1426011074250055
2.74,-77.98036057277208,0.025523131242624238,0.7844027765247519,0.002961219823059428,0.8093249820422422,0.7542465515247541,0.020203829237791036,0.01764325264046907,3.148912237760934e-06,0.14262877739590296
2.75,-77.98017469586334,0.025523725031278182,0.7843948620066101,0.00296131771155552,0.8093271057017505,0.754244757051172,0.020203470803127097,0.017643099094539066,3.1490151616332656e-06,0.1426564461409374
2.7600000000000002,-77.97998881247632,0.025524318853632735,0.7843869472767844,0.002961415558924502,0.8093292292571118,0.7542429626228276,0.02020311239094547,0.017642945550618527,3.1491180948802936e-06,0.14268411366016004
2.77,-77.97980292261326,0.025524912709682143,0.7843790323351668,0.0029615133653339296,0.8093313527083269,0.7542411682397219,0.020202754001245545,0.017642792008707445,3.149221037839681e-06,0.14271177995362208
2.7800000000000002,-77.97961702627633,0.02552550659942091,0.7843711171816503,0.002961611130946326,0.8093334760553964,0.7542393739018558,0.020202395634026715,0.01764263846880581,3.1493239908576027e-06,0.14273944502137478
2.79,-77.9794311234676,0.0255261005228438,0.784363201816128,0.0029617088559191805,0.8093355992983211,0.7542375796092305,0.020202037289288377,0.017642484930913607,3.1494269542887417e-06,0.1427671088634693
2.8000000000000003,-77.97924521418909,0.02552669447994585,0.7843552862384932,0.002961806540404952,0.8093377224371018,0.754235785361847,0.02020167896702992,0.017642331395030835,3.149529928496293e-06,0.1427947714799568
2.81,-77.97905929844268,0.025527288470722345,0.7843473704486397,0.002961904184551065,0.809339845471739,0.7542339911597064,0.020201320667250736,0.017642177861157484,3.1496329138519603e-06,0.14282243287088853
2.82,-77.97887337623021,0.02552788249516885,0.7843394544464618,0.002962001788499913,0.8093419684022335,0.7542321970028094,0.020200962389950214,0.01764202432929354,3.1497359107359574e-06,0.1428500930363156
2.83,-77.97868744755345,0.02552847655328117,0.7843315382318542,0.002962099352388856,0.809344091228586,0.7542304028911574,0.020200604135127746,0.017641870799438998,3.1498389195370093e-06,0.1428777519762892
2.84,-77.97850151241406,0.02552907064505539,0.7843236218047117,0.0029621968763502223,0.8093462139507973,0.7542286088247513,0.02020024590278273,0.017641717271593846,3.1499419406523503e-06,0.14290540969086052
2.85,-77.9783155708136,0.025529664770487848,0.7843157051649298,0.002962294360511307,0.8093483365688681,0.754226814803592,0.020199887692914545,0.01764156374575808,3.150044974487724e-06,0.14293306618008064
2.86,-77.97812962275361,0.02553025892957515,0.7843077883124039,0.0029623918049943732,0.809350459082799,0.7542250208276806,0.02019952950552259,0.017641410221931685,3.1501480214573857e-06,0.14296072144400074
2.87,-77.97794366823548,0.025530853122314158,0.7842998712470305,0.0029624892099166518,0.8093525814925909,0.7542232268970182,0.020199171340606253,0.017641256700114655,3.150251081984099e-06,0.14298837548267196
2.88,-77.97775770726058,0.025531447348702,0.7842919539687057,0.0029625865753903405,0.8093547037982446,0.7542214330116056,0.020198813198164925,0.017641103180306976,3.1503541564991397e-06,0.1430160282961454
2.89,-77.97757173983013,0.025532041608736067,0.7842840364773265,0.0029626839015226055,0.8093568259997607,0.7542196391714439,0.02019845507819799,0.017640949662508648,3.1504572454422913e-06,0.1430436798844722
2.9,-77.97738576594533,0.02553263590241401,0.78427611877279,0.0029627811884155794,0.8093589480971398,0.7542178453765341,0.020198096980704846,0.017640796146719654,3.1505603492618492e-06,0.14307133024770347
2.91,-77.97719978560725,0.025533230229733736,0.7842682008549939,0.002962878436166363,0.8093610700903829,0.7542160516268773,0.020197738905684878,0.017640642632939987,3.150663468414618e-06,0.14309897938589025
2.92,-77.97701379881691,0.02553382459069343,0.7842602827238362,0.0029629756448670244,0.8093631919794908,0.7542142579224744,0.020197380853137475,0.017640489121169636,3.1507666033659128e-06,0.1431266272990837
2.93,-77.97682780557524,0.02553441898529152,0.784252364379215,0.0029630728146045997,0.809365313764464,0.7542124642633263,0.020197022823062027,0.01764033561140859,3.150869754589558e-06,0.14315427398733488
2.94,-77.97664180588309,0.02553501341352671,0.784244445821029,0.002963169945461092,0.8093674354453033,0.7542106706494343,0.02019666481545792,0.017640182103656848,3.1509729225678892e-06,0.14318191945069486
2.95,-77.97645579974119,0.025535607875397964,0.7842365270491775,0.0029632670375134723,0.8093695570220097,0.754208877080799,0.020196306830324546,0.01764002859791439,3.151076107791751e-06,0.1432095636892147
2.96,-77.97626978715026,0.025536202370904506,0.7842286080635598,0.0029633640908336783,0.8093716784945837,0.7542070835574215,0.02019594886766129,0.017639875094181214,3.151179310760499e-06,0.14323720670294546
2.97,-77.97608376811087,0.025536796900045816,0.7842206888640756,0.0029634611054886167,0.8093737998630263,0.7542052900793029,0.02019559092746754,0.017639721592457306,3.1512825319819975e-06,0.1432648484919382
2.98,-77.97589774262353,0.025537391462821645,0.7842127694506253,0.0029635580815401603,0.809375921127338,0.7542034966464441,0.020195233009742686,0.017639568092742655,3.1513857719726223e-06,0.14329248905624395
2.99,-77.97571171068869,0.025537986059232003,0.7842048498231093,0.0029636550190451504,0.8093780422875199,0.7542017032588462,0.020194875114486116,0.017639414595037258,3.151489031257259e-06,0.14332012839591377
3.0,-77.97552567230669,0.025538580689277165,0.7841969299814286,0.0029637519180553953,0.8093801633435724,0.7541999099165099,0.020194517241697213,0.017639261099341098,3.1515923103693024e-06,0.14334776651099865
3.0100000000000002,-77.97533962747781,0.025539175352957664,0.7841890099254846,0.002963848778617671,0.8093822842954965,0.7541981166194364,0.020194159391375366,0.01763910760565417,3.1516956098506586e-06,0.14337540340154964
3.02,-77.97515357620222,0.02553977005027429,0.7841810896551789,0.0029639456007737215,0.8093844051432931,0.7541963233676264,0.020193801563519964,0.01763895411397646,3.151798930251742e-06,0.14340303906761773
3.0300000000000002,-77.97496751848001,0.02554036478122811,0.7841731691704134,0.002964042384560257,0.8093865258869628,0.7541945301610812,0.02019344375813039,0.01763880062430796,3.15190227213148e-06,0.14343067350925393
3.04,-77.97478145431124,0.02554095954582044,0.7841652484710907,0.002964139130008957,0.8093886465265064,0.7541927369998015,0.02019308597520603,0.01763864713664866,3.1520056360573066e-06,0.14345830672650922
3.0500000000000003,-77.97459538369581,0.025541554344052864,0.7841573275571135,0.002964235837146467,0.8093907670619248,0.7541909438837884,0.020192728214746273,0.017638493650998552,3.152109022605168e-06,0.14348593871943457
3.06,-77.9744093066336,0.025542149175927224,0.7841494064283852,0.002964332505994401,0.8093928874932188,0.7541891508130427,0.0201923704767505,0.017638340167357627,3.1522124323595204e-06,0.143513569488081
3.0700000000000003,-77.97422322312438,0.02554274404144563,0.784141485084809,0.0029644291365693402,0.8093950078203891,0.7541873577875655,0.020192012761218105,0.017638186685725865,3.152315865913329e-06,0.14354119903249946
3.08,-77.97403713316783,0.025543338940610453,0.784133563526289,0.002964525728882833,0.8093971280434366,0.7541855648073578,0.020191655068148465,0.017638033206103267,3.1524193238680703e-06,0.1435688273527409
3.09,-77.97385103676355,0.02554393387342432,0.7841256417527296,0.002964622282941396,0.8093992481623619,0.7541837718724202,0.020191297397540966,0.01763787972848982,3.1525228068337297e-06,0.14359645444885627
3.1,-77.9736649339111,0.025544528839890123,0.7841177197640353,0.0029647187987465132,0.8094013681771661,0.7541819789827541,0.020190939749394995,0.01763772625288551,3.152626315428804e-06,0.14362408032089655
3.11,-77.97347882460988,0.025545123840011022,0.7841097975601112,0.0029648152762946356,0.8094034880878499,0.75418018613836,0.020190582123709937,0.017637572779290327,3.152729850280299e-06,0.1436517049689126
3.12,-77.97329270905705,0.025545718873167075,0.7841018751399323,0.002964911727706181,0.8094056078944062,0.7541783933392477,0.02019022452048532,0.017637419307704363,3.1528333703170756e-06,0.14367932839301503
3.13,-77.9731065883017,0.025546313936053038,0.7840939524984658,0.0029650082173518838,0.8094077275967931,0.7541766005854634,0.02018986693972128,0.017637265838128118,3.1529366547918035e-06,0.143706950593571
3.14,-77.97292046119604,0.025546909032288102,0.7840860296410137,0.00296510467486834,0.809409847195058,0.7541748078769585,0.02018950938141638,0.017637112370561023,3.1530399462437803e-06,0.14373457157028585
3.15,-77.97273432774226,0.02554750416186669,0.7840781065674678,0.002965201100422393,0.8094119666892017,0.7541730152137338,0.02018915184557,0.017636958905003063,3.1531432446789313e-06,0.1437621913232114
3.16,-77.97254818794254,0.025548099324783344,0.7840701832777204,0.002965297494178234,0.8094140860792247,0.7541712225957906,0.02018879433218153,0.017636805441454233,3.1532465501034983e-06,0.14378980985239956
3.17,-77.97236204179903,0.025548694521032762,0.7840622597716637,0.002965393856297405,0.8094162053651279,0.75416943002313,0.020188436841250348,0.017636651979914524,3.15334986252404e-06,0.14381742715790208
3.18,-77.97217588931382,0.02554928975060977,0.7840543360491901,0.0029654901869388003,0.8094183245469119,0.7541676374957528,0.02018807937277585,0.017636498520383927,3.1534531819474303e-06,0.14384504323977088
3.19,-77.97198973048894,0.025549885013509344,0.7840464121101924,0.002965586486258662,0.8094204436245774,0.7541658450136602,0.020187721926757413,0.01763634506286243,3.1535565083808607e-06,0.1438726580980578
3.2,-77.9718035653264,0.02555048030972659,0.7840384879545634,0.002965682754410584,0.8094225625981252,0.7541640525768534,0.020187364503194423,0.01763619160735003,3.1536598418318383e-06,0.14390027173281467
3.21,-77.97161739382817,0.025551075639256755,0.7840305635821962,0.0029657789915455107,0.809424681467556,0.7541622601853333,0.020187007102086263,0.017636038153846713,3.153763182308187e-06,0.14392788414409335
3.22,-77.97143121599616,0.025551671002095235,0.7840226389929842,0.0029658751978117364,0.8094268002328704,0.7541604678391008,0.020186649723432322,0.01763588470235247,3.1538665298180467e-06,0.14395549533194574
3.23,-77.97124503183224,0.025552266398237558,0.7840147141868206,0.002965971373354906,0.8094289188940692,0.7541586755381572,0.020186292367231982,0.01763573125286729,3.1539698843698737e-06,0.14398310529642366
3.24,-77.97105884133823,0.025552861827679393,0.7840067891635991,0.0029660675183180146,0.8094310374511532,0.7541568832825034,0.020185935033484627,0.017635577805391173,3.154073245972441e-06,0.14401071403757904
3.25,-77.97087264451595,0.025553457290416543,0.7839988639232136,0.0029661636328414077,0.809433155904123,0.7541550910721405,0.02018557772218964,0.0176354243599241,3.154176614634838e-06,0.1440383215554637
3.2600000000000002,-77.97068644136709,0.025554052786444962,0.783990938465558,0.0029662597170627817,0.8094352742529795,0.7541532989070695,0.020185220433346404,0.017635270916466068,3.1542799903664706e-06,0.14406592785012953
3.27,-77.9705002318934,0.025554648315760736,0.7839830127905265,0.0029663557711171826,0.8094373924977232,0.7541515067872915,0.020184863166954302,0.017635117475017063,3.15438337317706e-06,0.1440935329216284
3.2800000000000002,-77.97031401609651,0.025555243878360088,0.7839750868980137,0.002966451795137008,0.8094395106383548,0.7541497147128073,0.02018450592301272,0.01763496403557708,3.154486763076645e-06,0.14412113677001226
3.29,-77.97012779397802,0.02555583947423939,0.783967160787914,0.0029665477892520044,0.8094416286748753,0.7541479226836184,0.020184148701521038,0.017634810598146106,3.15459016007558e-06,0.14414873939533293
3.3000000000000003,-77.96994156553953,0.02555643510339515,0.7839592344601221,0.0029666437535892697,0.8094437466072854,0.7541461306997255,0.020183791502478638,0.017634657162724134,3.1546935641845367e-06,0.1441763407976423
3.31,-77.96975533078253,0.02555703076582401,0.7839513079145332,0.002966739688273252,0.8094458644355855,0.7541443387611296,0.020183434325884902,0.017634503729311156,3.1547969754145023e-06,0.14420394097699232
3.3200000000000003,-77.96956908970853,0.025557626461522757,0.7839433811510422,0.0029668355934257496,0.8094479821597768,0.7541425468678319,0.020183077171739217,0.017634350297907157,3.1549003937767806e-06,0.14423153993343485
3.33,-77.96938284231894,0.025558222190488318,0.7839354541695447,0.0029669314691659113,0.8094500997798596,0.7541407550198334,0.020182720040040958,0.017634196868512135,3.155003819282992e-06,0.14425913766702178
3.34,-77.96919658861518,0.025558817952717753,0.7839275269699361,0.002967027315610236,0.8094522172958349,0.754138963217135,0.020182362930789514,0.017634043441126075,3.1551072519450726e-06,0.14428673417780505
3.35,-77.96901032859859,0.025559413748208273,0.7839195995521121,0.002967123132872574,0.8094543347077034,0.7541371714597379,0.02018200584398426,0.01763389001574897,3.155210691775276e-06,0.14431432946583653
3.36,-77.96882406227047,0.02556000957695722,0.7839116719159687,0.002967218921064125,0.8094564520154659,0.754135379747643,0.02018164877962458,0.01763373659238081,3.1553141387861714e-06,0.14434192353116818
3.37,-77.9686377896321,0.02556060543896208,0.783903744061402,0.002967314680293439,0.8094585692191231,0.7541335880808514,0.020181291737709856,0.01763358317102159,3.1554175929906446e-06,0.14436951637385187
3.38,-77.96845151068469,0.02556120133422047,0.7838958159883082,0.0029674104106664173,0.8094606863186756,0.7541317964593641,0.02018093471823947,0.017633429751671294,3.1555210544018973e-06,0.14439710799393954
3.39,-77.9682652254294,0.025561797262730158,0.7838878876965838,0.002967506112286311,0.8094628033141243,0.7541300048831822,0.020180577721212796,0.017633276334329914,3.155624523033449e-06,0.14442469839148314
3.4,-77.9680789338674,0.025562393224489048,0.7838799591861255,0.0029676017852537213,0.80946492020547,0.7541282133523065,0.020180220746629222,0.017633122918997438,3.1557279988991334e-06,0.14445228756653455
3.41,-77.96789263599976,0.02556298921949518,0.7838720304568303,0.0029676974296666005,0.8094670369927134,0.7541264218667382,0.020179863794488124,0.017632969505673866,3.1558314820131027e-06,0.14447987551914573
3.42,-77.96770633182751,0.02556358524774674,0.7838641015085952,0.0029677930456202513,0.8094691536758551,0.7541246304264783,0.020179506864788883,0.01763281609435918,3.155934972389824e-06,0.1445074622493686
3.43,-77.96752002135167,0.025564181309242043,0.7838561723413173,0.0029678886332073257,0.8094712702548961,0.7541228390315278,0.02017914995753088,0.01763266268505337,3.1560384700440812e-06,0.1445350477572551
3.44,-77.96733370457322,0.025564777403979555,0.7838482429548942,0.002967984192517827,0.809473386729837,0.7541210476818877,0.020178793072713495,0.01763250927775643,3.1561419749909753e-06,0.1445626320428572
3.45,-77.96714738149304,0.025565373531957876,0.7838403133492235,0.0029680797236391098,0.8094755031006786,0.754119256377559,0.020178436210336104,0.01763235587246835,3.1562454872459228e-06,0.14459021510622677
3.46,-77.966961052112,0.02556596969317575,0.783832383524203,0.0029681752266558763,0.8094776193674217,0.7541174651185428,0.02017807937039809,0.017632202469189118,3.1563490068246567e-06,0.14461779694741583
3.47,-77.96677471643096,0.02556656588763205,0.7838244534797307,0.0029682707016501827,0.8094797355300671,0.7541156739048401,0.02017772255289883,0.01763204906791873,3.1564525337432268e-06,0.1446453775664763
3.48,-77.96658837445068,0.025567162115325802,0.7838165232157049,0.0029683661487014323,0.8094818515886154,0.7541138827364517,0.020177365757837698,0.01763189566865717,3.1565560680179985e-06,0.14467295696346016
3.49,-77.9664020261719,0.025567758376256165,0.7838085927320239,0.0029684615678863806,0.8094839675430676,0.7541120916133789,0.020177008985214084,0.01763174227140443,3.1566596096656545e-06,0.14470053513841935
3.5,-77.96621567159535,0.025568354670422434,0.7838006620285862,0.002968556959279134,0.8094860833934242,0.7541103005356226,0.020176652235027355,0.0176315888761605,3.1567631587031936e-06,0.14472811209140582
3.5100000000000002,-77.96602931072165,0.025568950997824053,0.7837927311052907,0.002968652322951147,0.8094881991396863,0.7541085095031836,0.020176295507276898,0.01763143548292537,3.1568667151479304e-06,0.14475568782247153
3.52,-77.96584294355142,0.0255695473584606,0.7837847999620364,0.002968747658971227,0.8094903147818543,0.7541067185160633,0.020175938801962084,0.017631282091699032,3.1569702790174966e-06,0.1447832623316685
3.5300000000000002,-77.96565657008524,0.025570143752331787,0.7837768685987223,0.0029688429674055304,0.8094924303199292,0.7541049275742624,0.020175582119082294,0.017631128702481475,3.1570738503298397e-06,0.14481083561904864
3.54,-77.96547019032361,0.025570740179437477,0.783768937015248,0.0029689382483175644,0.8094945457539119,0.754103136677782,0.020175225458636904,0.017630975315272693,3.1571774291032243e-06,0.14483840768466397
3.5500000000000003,-77.96528380426703,0.02557133663977767,0.7837610052115127,0.0029690335017681863,0.8094966610838029,0.754101345826623,0.020174868820625292,0.01763082193007267,3.157281015356231e-06,0.14486597852856645
3.56,-77.96509741191595,0.025571933133352494,0.7837530731874164,0.002969128727815604,0.8094987763096031,0.7540995550207865,0.020174512205046836,0.017630668546881396,3.1573846091077557e-06,0.14489354815080807
3.5700000000000003,-77.96491101327072,0.02557252966016223,0.7837451409428589,0.002969223926515376,0.8095008914313133,0.7540977642602735,0.02017415561190091,0.017630515165698867,3.157488210377013e-06,0.14492111655144083
3.58,-77.96472460833172,0.0255731262202073,0.7837372084777403,0.0029693190979204107,0.8095030064489344,0.7540959735450851,0.020173799041186897,0.017630361786525068,3.157591819183532e-06,0.1449486837305167
3.59,-77.96453819709926,0.025573722813488253,0.7837292757919609,0.0029694142420809678,0.8095051213624669,0.754094182875222,0.020173442492904165,0.01763020840935999,3.1576954355471586e-06,0.14497624968808764
3.6,-77.96435177957359,0.025574319440005783,0.7837213428854213,0.0029695093590446564,0.8095072361719118,0.7540923922506855,0.020173085967052095,0.017630055034203628,3.1577990594880555e-06,0.14500381442420573
3.61,-77.96416535575493,0.025574916099760734,0.783713409758022,0.002969604448856436,0.8095093508772698,0.7540906016714763,0.020172729463630062,0.017629901661055963,3.1579026910267014e-06,0.1450313779389229
3.62,-77.96397892564346,0.025575512792754072,0.7837054764096639,0.0029696995115586176,0.8095114654785418,0.7540888111375956,0.02017237298263744,0.01762974828991699,3.1580063301838912e-06,0.1450589402322912
3.63,-77.96379248923931,0.025576109518986916,0.7836975428402483,0.002969794547190861,0.8095135799757286,0.7540870206490444,0.02017201652407361,0.017629594920786702,3.158109976980737e-06,0.14508650130436263
3.64,-77.96360604654258,0.025576706278460516,0.7836896090496762,0.0029698895557901785,0.8095156943688308,0.7540852302058235,0.020171660087937943,0.01762944155366508,3.158213631438667e-06,0.14511406115518916
3.65,-77.96341959842601,0.02557730306833844,0.7836816750341102,0.002969984590836577,0.8095178086578111,0.7540834398079682,0.020171303674232782,0.017629288188552594,3.1583172798817596e-06,0.14514161978489207
3.66,-77.96323314414147,0.025577899891055068,0.7836737407966574,0.002970079606543299,0.8095199228427028,0.7540816494554503,0.02017094728295496,0.01762913482544882,3.15842093407496e-06,0.14516917719346403
3.67,-77.96304668363173,0.02557849674679791,0.7836658063374643,0.0029701745994393505,0.8095220369235097,0.7540798591482684,0.020170590914103653,0.017628981464353724,3.1585245949376807e-06,0.14519673338095254
3.68,-77.96286021689876,0.025579093635562117,0.7836578716564241,0.0029702695696768046,0.8095241509002321,0.7540780688864234,0.020170234567678247,0.017628828105267298,3.1586282624604085e-06,0.14522428834740975
3.69,-77.96267374394452,0.02557969055734288,0.7836499367534302,0.0029703645174066423,0.8095262647728709,0.7540762786699167,0.02016987824367812,0.017628674748189528,3.158731936633549e-06,0.14525184209288788
3.7,-77.96248726477093,0.02558028751213545,0.7836420016283759,0.00297045944277875,0.8095283785414269,0.7540744884987491,0.02016952194210266,0.01762852139312041,3.1588356174474253e-06,0.14527939461743913
3.71,-77.96230077937992,0.025580884499935144,0.7836340662811548,0.002970554345941921,0.8095304922059006,0.7540726983729218,0.020169165662951235,0.01762836804005993,3.1589393048922766e-06,0.1453069459211157
