t,N,F,Na,Nan,MF,K,B,Bp,BN,MAx,Xa,A,Rasa,ERKa,MDusp,Dusp
2.3000000000000003,0.05518500426679785,0.007250266870972664,0.5644068624950288,0.0012539833619766621,0.019974052943629035,2.898908516780915,0.3242068894463153,0.0004585547939685781,0.13346285066388597,0.6425387248813792,0.3047024181979507,0.003623088554903743,1.988530433469922,1.7429478056371452,0.09712222191717637,0.018518675622169214
2.31,0.05498473132750911,0.007245700163343255,0.5647779201149823,0.0012560221269522565,0.019831178505136042,2.8987763123087653,0.3250608495552634,0.00045973313351317836,0.13386407858113006,0.6447354010654982,0.3074856823813448,0.0036324467152532027,1.9885529333840815,1.7510937671473084,0.09761376690602826,0.01845081905840923
2.32,0.054787625787618796,0.007241019394767874,0.5651468115134906,0.0012580513822922138,0.019689327278074934,2.898643586871122,0.325914748019718,0.0004609083120116704,0.1342652457346405,0.6469305156338527,0.31028605297298995,0.0036418104797537585,1.9885734173710397,1.7591953107995741,0.09811403261670144,0.018384455365583353
2.33,0.0545936378419083,0.0072362258284076825,0.5655135698532271,0.0012600712570623098,0.019548492332247005,2.89851034093189,0.3267685858300124,0.0004620780642943926,0.1346663527471976,0.6491240584707708,0.3131034357833974,0.0036511797676473706,1.9885920661046792,1.767250160226517,0.09862305278614202,0.018319581194595303
2.34,0.05440271846202497,0.007231320717397944,0.5658782277735205,0.0012620818790561928,0.01940866677945102,2.8983765749609547,0.3276223540453523,0.0004632520289596969,0.1350674004009671,0.6513160205119735,0.31593773074967674,0.0036605545022849236,1.9886090435644141,1.7752558704275514,0.09914085946465893,0.01825619326983526
2.35,0.05421481937892941,0.007226305304929127,0.566240817402716,0.0012640833748093765,0.019269843773312412,2.8982422894336244,0.3284760492079286,0.0004644333146647279,0.1354683893545905,0.6535063937214286,0.31878883211104303,0.0036699346110592107,1.9886244998864098,1.7832098353707897,0.09966748297895975,0.01819428838674442
2.36,0.054029893075270057,0.007221180824306228,0.5666013703632632,0.001266075869598484,0.01913201650909334,2.898107484830455,0.3293296753954601,0.00046561604515028517,0.13586932010535926,0.655695171065464,0.3216566276359198,0.0036793200253090416,1.9886385707792578,1.7911092589523634,0.10020295190229199,0.018133863408260672
2.37,0.053847892772710536,0.007215948499018994,0.5669599177804984,0.001268059487446062,0.018995178223512408,2.8979721616368948,0.3301832277611233,0.00046680504130883714,0.13627019329406592,0.6578823464799823,0.32454099827568084,0.003688710680263442,1.9886513801929215,1.798951143146061,0.10074729302525312,0.018074915261919233
2.38,0.05366877242093747,0.0072106095428087075,0.5673164902902003,0.0012700343511262064,0.01885932219456058,2.897836320342982,0.33103670961083514,0.0004679953990005602,0.136671009390303,0.6600679148505085,0.32744181764878333,0.0036981065149566165,1.9886630409646948,1.8067322692904328,0.10130053132453881,0.01801744093670085
2.39,0.05349248668660626,0.0072051651597346625,0.5676711180461953,0.001272000582169981,0.01872444174131893,2.8976999614430436,0.3318901190792456,0.00046918842155742405,0.13707176893917386,0.6622518719808297,0.3303589515123579,0.0037075074721563584,1.9886736558956075,1.8144491791115425,0.10186268993250672,0.017961437479946822
2.4,0.05331899093516701,0.00719961654434132,0.5680238307327351,0.0012739583008842335,0.018590530223344212,2.8975630854353596,0.33274345520309717,0.00047038435602584733,0.13747247244996993,0.6644342145604998,0.33329225728806794,0.0037169134982487054,1.9886833186949653,1.8220981572241228,0.10243379012686257,0.017906901993724987
2.41,0.05314824125884054,0.0071939648811876426,0.5683746575458754,0.0012759076262881645,0.018457581042779177,2.897425692822073,0.3335967178021821,0.0004715825359514788,0.13787312039796448,0.6666149401867043,0.33624158288377864,0.0037263245433594196,1.9886921143675558,1.8296751913747058,0.103013851189612,0.017853831634465106
2.42,0.0529801944010941,0.007188211345806644,0.568723627244357,0.0012778486762337028,0.018325587640352296,2.8972877841085616,0.33444990585956397,0.0004727833156847226,0.13827371325666835,0.6687940472574876,0.3392067668747223,0.003735740560943909,1.9887001207110409,1.8371759757188098,0.10360289055495928,0.01780222360500288
2.43,0.0528148077861161,0.007182357104225702,0.5690707681299524,0.001279781567342647,0.01819454349751518,2.897149359803384,0.33530301885448066,0.00047398647694251844,0.138674251472704,0.670971534997183,0.34218763727857077,0.0037451615079164566,1.9887074084892113,1.844595869499663,0.10420092367001371,0.01775207515451272
2.44,0.05265203950001001,0.0071764033131467946,0.5694161080602477,0.0012817064150296396,0.01806444213577013,2.8970104204179625,0.3361560561577908,0.00047519195084832295,0.1390747354777703,0.6731474034198963,0.3451840108471807,0.0037545873445295115,1.9887140421577336,1.851929871898241,0.10480796398345191,0.017703383574639884
2.45,0.05249184827302833,0.007170351120120066,0.5697596744607007,0.001283623333521581,0.017935277116014062,2.896870966466288,0.3370090169929438,0.0004763998637365449,0.13947516569009683,0.6753216532960377,0.3481956923460283,0.003764018034258749,1.9887200804914655,1.859172598048404,0.10542402293635682,0.017656146195873388
2.46,0.05233419348538564,0.007164201663380209,0.5701014943208885,0.0012855324358349953,0.017807042039339947,2.896730998464717,0.3378619006982128,0.0004776102233521103,0.13987554250974138,0.6774942861457942,0.35122247327941186,0.0037734535438040044,1.9887255769835548,1.8663182374358263,0.10604910987616827,0.017610360385202768
2.47,0.052179035172987574,0.007157956071713259,0.5704415941907474,0.001287433833758634,0.017679730547669137,2.8965905169318527,0.33871470665719555,0.0004788230019206286,0.14027586631990271,0.6796653042368568,0.35426413094997744,0.0037828938431003086,1.988730580027198,1.8733605256513188,0.1066832319912039,0.017566023544605736
2.48,0.05202633399795642,0.007151615464758695,0.5707800002005421,0.0012893276378914405,0.017553336322586738,2.896449522388103,0.33956743428980235,0.00048003814556564847,0.14067613748822477,0.6818347105299177,0.3573204271767851,0.0037923389051298367,1.9887351337397658,1.880292706177411,0.10732639429853899,0.017523133105184715
2.49,0.05187605122577468,0.007145180953274268,0.5711167380762863,0.0012912139576663796,0.017427853084270212,2.896308015355426,0.34042008296978304,0.000481255672034923,0.1410763563690915,0.6840025086429005,0.36039110749622355,0.00380178870577862,1.988739278438054,1.8871075151377208,0.1079785996623158,0.01748168652358516
2.5,0.051728148711874714,0.007138653639281102,0.5714518331488166,0.0012930929013732662,0.01730327459092136,2.8961659963571527,0.3412726520484305,0.00048247564178154577,0.14147652330366758,0.6861687028263399,0.36347590055257245,0.0038112432237531703,1.9887430509125976,1.8937971676599572,0.10863984878951465,0.01744168127942429
2.5100000000000002,0.05158258891727403,0.007132034615733873,0.5717853103434902,0.0012949645761255576,0.017179594640322263,2.8960234659177573,0.34212514090164065,0.00048369810173987294,0.14187663861895983,0.6883332979602891,0.36657451557269044,0.003820702440617286,1.9887464846074203,1.9003532975744994,0.10931014006806614,0.017403114871892427
2.52,0.05143933489122469,0.007125324966729507,0.572117194191863,0.001296829087878844,0.01705680706897612,2.8958804245626864,0.34297754896348254,0.0004849230445203993,0.1422767026277441,0.6904962995283762,0.369686641794521,0.003830166340685791,1.9887496099139095,1.9067669648375138,0.10998946958158425,0.01736598481711596
2.5300000000000002,0.051298350260898413,0.007118525767577023,0.5724475088387256,0.0012986865414397163,0.016934905751898953,2.8957368728181145,0.34382987573350693,0.00048615039908169876,0.14267671562891787,0.6926577135915114,0.3728119469952048,0.003839634910940025,1.9887524545016158,1.9130286401064056,0.11067783106023621,0.01733028864436961
2.54,0.05115959921773202,0.007111638084891837,0.572776278051407,0.0013005370404774001,0.01681388460233513,2.895592811210627,0.3446821206795246,0.00048738014626653576,0.14307667790991663,0.6948175467528858,0.3759500753800596,0.003849108140912675,1.9887550436872858,1.9191282172262631,0.11137521580839503,0.017296023890800444
2.5500000000000003,0.05102304652572801,0.007104662976539099,0.5731035252141145,0.001302380687517361,0.016693737571927207,2.895448240267413,0.3455342832844073,0.0004886122632915118,0.14347658974546357,0.6969758061792405,0.37910064886590233,0.0038585860227571466,1.9887574001850934,1.9250550251548924,0.11208161274620676,0.01726318810453459
2.56,0.05088865748570837,0.007097601491881336,0.5734292733522768,0.001304217583972135,0.016574458649964968,2.895303160515445,0.3463863629505187,0.0004898468361201239,0.1438764514009489,0.6991324995102518,0.38226326181913683,0.003868068550946666,1.988759545048418,1.930797926452781,0.11279700821877149,0.017231778830695356
2.57,0.050756397954946006,0.007090454671642722,0.5737535451191743,0.0013060478301244309,0.016456041863796504,2.8951575724819327,0.34723835906935263,0.0004910839772362628,0.1442762631302534,0.701287634908408,0.38543748400337874,0.003877555722439186,1.9887614971452405,1.936345279465756,0.11352138610041398,0.01720179361903819
2.58,0.05062623431600967,0.007083223548129073,0.574076362817131,0.0013078715251557559,0.016338481278153353,2.8950114766936257,0.3480902711097523,0.0004923237184987811,0.14467602517547049,0.703441220981317,0.3886228565919058,0.0038870475364106826,1.9887632738505265,1.9416852325474803,0.11425472761801224,0.017173230011103116
2.59,0.05049813347848205,0.007075909145216953,0.5743977483963405,0.001309688767146117,0.01622177099518203,2.894864873676861,0.34894209862580916,0.000493566001794626,0.1450757377666694,0.7055932667863964,0.3918188930489997,0.0038965439942709175,1.988764890970256,1.9468057993615664,0.11499701135885701,0.017146085540765507
2.6,0.050372062874199326,0.007068512478387144,0.5747177234580981,0.001311499653079671,0.016105905154343254,2.894717763957464,0.34979384127639696,0.0004948106554406648,0.1454754011217215,0.7077437818196506,0.395025079466685,0.0039060450996222062,1.9887663627925978,1.9516950587841908,0.1157482132392704,0.017120357731881745
2.61,0.05024799044339615,0.0070610345548288295,0.5750363092642037,0.0013133042788565808,0.015990877932076562,2.89457014806046,0.35064549852362215,0.0004960577542138057,0.1458750154524479,0.7098927759856614,0.39824087458542407,0.003915550858139625,1.9887677023698462,1.9563415222806184,0.11650830644248043,0.017096044092416666
2.62,0.05012588462714472,0.007053476373504524,0.57535352674208,0.0013151027393033222,0.015876683541575298,2.894422026509949,0.3514970698535099,0.0004973073550447181,0.1462745809608102,0.7120402595833606,0.4014657114565814,0.003925061277511734,1.9887689215934634,1.9607344627733405,0.11727726139378057,0.017073142111320678
2.63,0.05000571436450217,0.007045838925137221,0.5756693964867459,0.001316895128171508,0.01576331623290848,2.8942733998289616,0.3523485548054606,0.0004985594615530603,0.14667409783855034,0.7141862432980758,0.40469899936827997,0.003934576367400377,1.9887700312710326,1.9648642989530969,0.11805504572435721,0.01705164925521584
2.64,0.049887449079547716,0.007038123192349358,0.5759839387695542,0.0013186815381567496,0.015650770292479906,2.894124268539312,0.3531999529266006,0.0004998140781703296,0.14707356626844187,0.7163307381842607,0.4079401273512584,0.00394409613935346,1.9887710412447208,1.96872305759733,0.11884162428053616,0.017031562964636725
2.65,0.049771058675885764,0.007030330149682594,0.57629717354194,0.0013204620609024588,0.015539040043017104,2.8939746331614353,0.3540512637716923,0.000501071209942242,0.1474729864245428,0.7184737556578241,0.4111884688328701,0.003953620606751471,1.9887719604767609,1.9723048752741916,0.11963695911650744,0.0170128806500875
2.66,0.049656513531071846,0.00702246076364498,0.5766091204391894,0.0013222367870065136,0.015428119843408795,2.893824494214296,0.35490248690358034,0.0005023308617594181,0.14787235847238472,0.7206153074905592,0.4144433850820627,0.003963149784766146,1.9887727971062306,1.9756063041475862,0.12044100950798653,0.016995599689637084
2.67,0.04954378448636974,0.007014515992790246,0.5769197987873711,0.0013240058060330104,0.015318004088448496,2.893673852215199,0.35575362189253035,0.0005035930387021158,0.14827168256935583,0.7227554058045371,0.41770423398047724,0.003972683690285757,1.9887735585510846,1.9786268780566383,0.12125373201098191,0.01697971742405263
2.68,0.04943284283896035,0.007006496787777853,0.5772292276086102,0.0013257692065210952,0.015208687208640418,2.8935227076796446,0.35660466831652454,0.0005048577453461669,0.1486709588649798,0.7248940630662616,0.42097037608063115,0.0039822223418573294,1.9887742515888884,1.9813695053439386,0.12207508049612975,0.01696523115311094
2.69,0.04932366033905538,0.006998404091398231,0.5775374256230305,0.0013275270759899593,0.015100163670113822,2.893371061121288,0.3574556257582456,0.0005061249892768593,0.14907018750105,0.7270312920993923,0.42424118256195464,0.00399176575968275,1.9887748823526281,1.983840191684545,0.12290500628218351,0.016952138134481504
2.7,0.049216209179682016,0.00699023883865189,0.5778444112556659,0.0013292795009499426,0.014992427974365974,2.893218913051753,0.3583064938091416,0.0005073947757816787,0.14946936861192409,0.7291671060798014,0.4275160426087405,0.004001313965547529,1.9887754564351179,1.9860482927807948,0.1237434582124543,0.01694043557908406
2.71,0.049110461990205065,0.006982001956801762,0.5781502026408344,0.0013310265669107513,0.01488547465808923,2.8930662639805167,0.3591572720691374,0.0005086671079372872,0.14986850232474502,0.7313015185434362,0.4307943707366656,0.004010866982790603,1.9887759789329211,1.9880062393710936,0.12459038279944273,0.016930120648490532
2.72,0.04900639183026652,0.006973694365422948,0.578454817626229,0.0013327683583895468,0.014779298293005394,2.8929131144148106,0.3600079601439023,0.0005099419896440942,0.1502675887596866,0.7334345433962725,0.4340756135776095,0.0040204248362828085,1.9887764544800186,1.9897290410003203,0.12544572439182122,0.01692119045273552
2.73,0.048903972182663624,0.006965316976460533,0.5787582737777254,0.0013345049589199838,0.014673893485673797,2.8927594648594956,0.3608585576413572,0.000511219429523005,0.15066662803025302,0.7355661949191091,0.4373592553785455,0.004029987552398372,1.9887768872946183,1.991233729085807,0.12630942532833792,0.016913642047813236
2.74,0.04880317694690755,0.006956870694282863,0.5790605883837268,0.0013362364510605912,0.01456925487731299,2.8926053158169527,0.36170906417797233,0.0005124994331353242,0.1510656202433677,0.7376964877777302,0.44064482161314955,0.004039555158996199,1.9887772812164097,1.9925387202094376,0.12718142613315397,0.016907472433727356
2.75,0.04870398043274162,0.006948356415735504,0.5793617784595361,0.0013379629164034562,0.014465377143619567,2.892450667786971,0.3625594793785373,0.000513782003013129,0.15146456549958082,0.7398254370295072,0.44393188154324614,0.0040491276854044585,1.988777639740196,1.9936631356201833,0.12806166570003744,0.016902678552788406
2.7600000000000002,0.04860635735378453,0.006939775030194727,0.57966186075164,0.0013396844355828713,0.014362254994587598,2.892295521266637,0.36340980287325503,0.0005150671419017102,0.15186346389331873,0.741953058128863,0.44722004894068346,0.004058705162409345,1.9887779660462401,1.9946261599193382,0.12895008148051287,0.016899257288260396
2.77,0.04851028282121627,0.006931127419620848,0.5799608517419641,0.0013414010882839323,0.014259883174328263,2.8921398767502287,0.3642600342933841,0.0005163548577420443,0.15226231551315744,0.7440793669321265,0.45050898208217827,0.004068287622244692,1.988778263030034,1.9954464639991996,0.1298466096714852,0.01689720546313333
2.7800000000000002,0.04841573233765957,0.006922414458610891,0.580258767651994,0.0013431129532511866,0.014158256460890126,2.891983734729107,0.3651101732752642,0.000517645158639288,0.1526611204419284,0.7462043796982687,0.4537983812286372,0.0040778750985859275,1.9887785333261192,1.9961418161047164,0.13075118539129874,0.016896519839469677
2.79,0.04832268179103451,0.006913637014451344,0.580555624446913,0.0013448201082972573,0.014057369666079367,2.8918270956916072,0.36596021946094043,0.0005189380518964826,0.15305987875688845,0.7483281130898755,0.45708798670857737,0.004087467626542795,1.9887787793330522,1.9967286824751014,0.1316637428533131,0.016897197117668343
2.8000000000000003,0.048231107448636575,0.006904795947170131,0.5808514378395875,0.0013465226303114647,0.013957217635280808,2.891669960122934,0.36681017250458664,0.0005202335361291648,0.15345859052976907,0.7504505841681448,0.46037757498555804,0.00409706524265422,1.9887790032329582,1.9972221398579237,0.13258421551075616,0.01689923393636417
2.81,0.04814098595117543,0.00689589210958872,0.5811462232945778,0.00134822059526844,0.013857795247278887,2.8915123285050544,0.36766003206409653,0.0005215316111204006,0.15385725582710233,0.7525718103892944,0.4636669559040023,0.004106667984880864,1.9887792070124846,1.997635690286212,0.1335125362039116,0.016902626872160355
2.82,0.04805229430698031,0.006886926347373633,0.5814399960320359,0.0013499140782367344,0.013759097414079201,2.891354201316596,0.3685097977960213,0.000522832283687538,0.15425587471047503,0.7546918095967406,0.4669559686445413,0.004116275892598692,1.9887793924798491,1.9979812862439528,0.13444863728589362,0.016907372439812277
2.83,0.04796500988631341,0.00687789949908757,0.5817327710315272,0.0013516031533874076,0.013661119080730613,2.8911955790327384,0.36935946935590314,0.0005241355670982793,0.15465444723667643,0.75681060001131,0.4702444783146025,0.004125889006588524,1.9887795612802546,1.9982694069583842,0.13539245072883901,0.01691346709255502
2.84,0.04787911041566651,0.006868812396240584,0.5820245630358654,0.0013532878940026158,0.013563855225147277,2.891036462125114,0.3702090464033867,0.0005254414747689573,0.15505297345775856,0.7589282002220861,0.47353237252739416,0.004135507369026406,1.9887797149117317,1.998509101452009,0.13634390823439185,0.016920907222407442
2.85,0.04779457397227751,0.006859665863340456,0.5823153865547943,0.0013549683724841642,0.01346730085793162,2.8908768510617033,0.3710585286189109,0.0005267500001205594,0.15545145342086927,0.7610446291731434,0.4768195582783068,0.004145131023469752,1.9887798547372217,1.9987081643520934,0.13730294131066045,0.016929689160882513
2.86,0.04771137897863506,0.0068504607179431,0.5826052558686802,0.0013566446603620536,0.013371451022197374,2.8907167463067376,0.3719079156865243,0.0005280611369692548,0.15584988716871379,0.763159906151576,0.4801059591748372,0.004154760014842415,1.9887799819972878,1.9988732323812164,0.1382694813540394,0.016939809179589274
2.87,0.04762950419707411,0.006841197770702634,0.5828941850321394,0.0013583168283030109,0.013276300793392976,2.890556148320595,0.3727572072901594,0.0005293748838192841,0.1562482747397617,0.7652740507739407,0.48339151276594294,0.004164394389418161,1.9887800978213215,1.999009933839755,0.13924345971786858,0.016951263491002167
2.88,0.047548928724538184,0.006831877825420822,0.5831821878775536,0.0013599849461189719,0.013181845279125894,2.8903950575597084,0.3736064030945563,0.0005306912665366953,0.15664661616872963,0.7673870829717536,0.48667616859078716,0.004174034194799293,1.9887802032367663,1.9991230176225483,0.14022480776329843,0.016964048249390913
2.89,0.04746963198729744,0.006822501679096659,0.5834692780186137,0.0013616490827755734,0.013088079618986679,2.8902334744764655,0.37445550276956463,0.000532010309111021,0.1570449114862625,0.7694990229778031,0.48995988602698975,0.004183679479896626,1.9887802991790806,1.9992164720457084,0.1412134569175577,0.016978159551672777
2.9,0.047391593735843854,0.006813070121975305,0.5837554688537435,0.0013633093064005927,0.012994998984374038,2.8900713995191167,0.37530450601345455,0.0005333320056130824,0.15744316071862352,0.7716098913113392,0.493242632792392,0.0041933302949047424,1.9887803864995504,1.9992936377709312,0.1422093387133818,0.01699359343844578
2.91,0.04731479403985793,0.006803583937596709,0.5840407735694744,0.0013649656842923536,0.012902598578320277,2.889908833131685,0.37615341253835183,0.0005346563374800643,0.15784136388808273,0.77371970876385,0.4965243836164096,0.004202986691275798,1.9887804659726653,1.9993572981068326,0.14321238482652882,0.017010345895027066
2.92,0.04723921328309948,0.006794043902844539,0.584325205143871,0.0013666182829281635,0.012810873635316371,2.8897457757538714,0.3770022220714198,0.000535983271954553,0.15823952101301755,0.7758284963847456,0.49980511867002453,0.004212648721695201,1.9887805383041868,1.9994097845536503,0.14422252711833927,0.017028412852451293
2.93,0.04716483215870214,0.006784450787993521,0.584608776349682,0.001368267167972606,0.01271981942113934,2.889582227820976,0.3778509342907791,0.0005373128386488602,0.15863763210920287,0.7779362754672302,0.5030848232037524,0.004222316440048121,1.9887806041354628,1.9994530193393036,0.14523969765055766,0.017047790188705267
2.94,0.04709163166414228,0.0067748053567580555,0.5848914997577127,0.0013699124042859355,0.012629431232677811,2.8894181897638047,0.3786995488559151,0.000538645093013321,0.15903569718936614,0.7800430675343317,0.5063634861379562,0.0042319899013938045,1.9887806640509411,1.9994886098908171,0.1462638287245177,0.017068473729748807
2.95,0.04701959309665322,0.006765108366339041,0.5851733877398939,0.0013715540559322962,0.012539704397760221,2.8892536620085956,0.37954806544114006,0.0005399800761793554,0.15943371626266395,0.7821488943258852,0.5096410997975802,0.00424166916193092,1.9887807185819526,1.9995178771602593,0.14729485289462402,0.01709045925074222
2.96,0.04694869804839297,0.0067553605674717035,0.5854544524725187,0.001373192186188038,0.012450634274981621,2.8890886449769333,0.3803964837502568,0.0005413177972728459,0.15983168933451877,0.7842537777849713,0.5129176589811731,0.00425135427896826,1.988780768212585,1.9995419237653251,0.14833270299632192,0.017113742477159674
2.97,0.046878928401947746,0.006745562704472036,0.5857347059392506,0.0013748268575498848,0.012362216253532538,2.8889231390856747,0.381244803588477,0.0005426581472310127,0.16022961640537814,0.7863577400456557,0.5161931607288455,0.004261045310889761,1.9887808133830875,1.9995616565479717,0.14937731215868683,0.01713831908601507
2.98,0.0468102663257203,0.006735715515283712,0.5860141599342097,0.0013764581317431402,0.012274445753027252,2.888757144746876,0.38209302473245255,0.0005440010542292253,0.16062749747322327,0.7884608034203837,0.5194676037780801,0.0042707423171226356,1.9887808544943197,1.9995778279954841,0.15042861382405523,0.01716418470703057
2.99,0.04674269426947772,0.006725819731524329,0.586292826064951,0.0013780860697298225,0.012187318223333046,2.888590662367719,0.3829411468795677,0.0005453465442580696,0.16102533253460077,0.7905629903881031,0.5227409883117448,0.0042804453581029986,1.9887808919110832,1.9995910580209622,0.15148654176106185,0.017191334923851918
3.0,0.04667619495997748,0.006715876078531312,0.5865707157553882,0.001379710731716736,0.012100829144400185,2.888423692350447,0.38378916965293525,0.0005466947350508927,0.16142312158461883,0.792664323583086,0.5260133156652739,0.0042901544952421,1.988780925965308,1.9996018575937982,0.1525510300780249,0.0172197652752458
3.0100000000000002,0.04661075139656069,0.0067058852754079586,0.5868478402487416,0.0013813321771635695,0.012014974026091531,2.8882562350922942,0.3846370925838649,0.0005480458569588288,0.16182086461736192,0.7947648257834432,0.5292845880616539,0.004299869790892324,1.9887809569592845,1.999610650701872,0.15362201323604188,0.017249471256306773
3.02,0.04654634684698868,0.006695848035068432,0.5871242106103184,0.0013829504647908408,0.01192974840801415,2.8880882909854275,0.38548491543949914,0.0005493998607119581,0.1622185616198916,0.7968645199013712,0.5325548084941756,0.004309591308313031,1.9887809851678993,1.9996177843560234,0.15469942605805642,0.017280448319668424
3.0300000000000002,0.04648296484311676,0.006685765064283441,0.587399837730406,0.0013845656525879398,0.011845147859349568,2.8879198604168823,0.38633263815727475,0.0005507564957562645,0.16261621257354833,0.7989634289721779,0.5358239804960182,0.0043193191116367305,1.988781010841581,1.9996235476383055,0.15578320374087568,0.017312691876708065
3.04,0.04642058917688909,0.006675637063724534,0.5876747323269449,0.001386177797820957,0.011761167978686683,2.88775094376851,0.3871802606518759,0.0005521155412001838,0.16301381745760368,0.8010615761452891,0.5390921080932725,0.004329053265835723,1.9887810342080094,1.9996281759977004,0.1568732818620982,0.0173461972987522
3.0500000000000003,0.04635920389612805,0.006665464728009263,0.5879489049483428,0.0013877869570406505,0.01167780439385298,2.8875815414169184,0.38802778275833627,0.0005534768738418031,0.16341137625039934,0.8031589846740093,0.5423591956286459,0.004338793836688569,1.9887810554746397,1.9996318659458336,0.1579695963904945,0.017380959918279055
3.06,0.04629879330064982,0.006655248745744926,0.5882223659760665,0.00138939318609018,0.011595052761748487,2.887411653733425,0.38887520375929474,0.000554841033949659,0.163808888938188,0.8052556779071519,0.5456252477350454,0.004348540890747719,1.9887810748300903,1.9996347776191559,0.15907208369185438,0.01741697503011279
3.0700000000000003,0.04623934193821798,0.006644989799572984,0.5884951256273443,0.0013909965401129527,0.011512908768178417,2.887241281084004,0.3897225229932857,0.0005562084970764007,0.1642063555039208,0.8073516792801252,0.5488902692243176,0.004358294495306703,1.9887810924461549,1.9996370441793756,0.16018068053729448,0.017454237892617606
3.08,0.046180834600709264,0.006634688566212558,0.5887671939577233,0.0013925970735603095,0.011431368127687618,2.8870704238292415,0.39056974020854984,0.0005575792504941592,0.1646037759207483,0.8094470123072312,0.552154265055209,0.004368054718368373,1.9887811084791325,1.9996387747647317,0.16129532410893327,0.01749274372888183
3.09,0.04612325632027677,0.0066243457165038955,0.5890385808636305,0.0013941948401992048,0.0113504265833951,2.8868990823242915,0.3914168555673173,0.0005589527879157866,0.16500115015200256,0.8115417005737413,0.5554172402769579,0.004377821628613822,1.9887811230712742,1.999640059398318,0.16241595200602804,0.017532487727894074
3.1,0.04606659236542347,0.006613961915453102,0.5893092960849913,0.0013957898931201125,0.011270079906823393,2.8867272569188325,0.39226386979205496,0.0005603279343525325,0.16539847814854997,0.8136357677280133,0.5586791999892179,0.004387595295370319,1.9887811363521377,1.9996409725761732,0.16354250225077907,0.01757346504575784
3.11,0.04601082823798008,0.006603537822267604,0.5895793492072443,0.0013973822847432847,0.011190323897762089,2.886554947957037,0.3931107825666862,0.0005617047598636287,0.16579575987851952,0.8157292374751635,0.56194014932516,0.004397375788587679,1.9887811484393965,1.999641574858242,0.1646749132918995,0.017615670806651152
3.12,0.045955949668098545,0.006593074090413528,0.589848749664681,0.0013989720668288914,0.01111115438404848,2.8863821557775173,0.39395759233457067,0.0005630848213017441,0.16619299533114013,0.8178221335670071,0.565200093401928,0.0044071631787977895,1.988781159440504,1.9996419173020086,0.16581312401177342,0.017659100104382333
3.13,0.04590194261202928,0.006582571367643186,0.5901175067419248,0.001400559290481864,0.011032567221460041,2.8862088807133106,0.3948042977530928,0.0005644694211658427,0.16659018448977725,0.8199144797993724,0.5684590373290523,0.004416957537097344,1.9887811694529762,1.999642040894643,0.16695707372782784,0.01770374800312902
3.14,0.04584879324789092,0.006572030296044344,0.5903856295767526,0.0014021440061605707,0.010954558293525093,2.8860351230918355,0.3956509007596106,0.0005658559371154975,0.16698732727506177,0.822006300005556,0.5717169861686319,0.00442675893511336,1.988781178565667,1.9996419801268204,0.1681067021980081,0.01774960953876848
3.15,0.04579648797230692,0.006561451512080871,0.5906531271623343,0.0014037262636839884,0.010877123511364802,2.8858608832348662,0.39649740028248015,0.0005672453504834971,0.1673844236617202,0.8240976180476788,0.5749739449361376,0.004436567444979029,1.9887811868594323,1.999641763122973,0.1692619496237358,0.017796679719969167
3.16,0.04574501340130981,0.006550835646519926,0.5909200083466504,0.0014053061122260393,0.010800258814094812,2.885686161458385,0.3973437962724516,0.000568637420235067,0.16778147360373577,0.8261884578131907,0.5782299185834836,0.004446383139315357,1.9887811944077392,1.9996414130516866,0.1704227566624661,0.017844953528801076
3.17,0.045694356356318064,0.006540183324751987,0.5911862818417849,0.0014068836003541208,0.010723960167291938,2.8855109580728437,0.3981900885379449,0.0005700320771445764,0.1681784770561118,0.8282788432079392,0.5814849119953527,0.004456206091183263,1.9887812012776445,1.9996409491209255,0.1715890644078178,0.017894425923091248
3.18,0.045644502403969736,0.006529495237310744,0.5914519571891962,0.0014084587814517534,0.010648223105591428,2.885335273417195,0.3990362765803657,0.0005714295868631799,0.1685754339718796,0.8303688009133228,0.5847389305226194,0.004466036382621033,1.988781207536333,1.9996403885483813,0.17276080773406102,0.017945091248324264
3.19,0.045595443131580426,0.006518771788507837,0.5917170399502143,0.0014100316866969957,0.010573045011011244,2.88515910768863,0.39988236027773655,0.0005728299009476037,0.1689723443195354,0.832458346643657,0.5879919772832095,0.004475874062104144,1.9887812132210114,1.999639740235691,0.17393794848351057,0.017996946165488956
3.2,0.04554716068824584,0.006508013843288251,0.5919815419253379,0.0014116023825176424,0.010498420269393072,2.8849824613038693,0.40072833934921614,0.0005742329374602543,0.1693692080287996,0.8345475143652712,0.5912440588831764,0.0044857192350061725,1.9887812184038598,1.9996390196433478,0.17512040491741607,0.018049983421894695
3.21,0.04549964625230059,0.00649722183324425,0.5922454689461427,0.0014131709018840187,0.010424346071314474,2.884805334467748,0.40157421357483264,0.0005756387497793986,0.1697660250641793,0.8366363212322371,0.5944951785750016,0.004495571954894429,1.9887812231168667,1.999638232715636,0.17630813619725957,0.018104199334286676
3.22,0.04545288446194871,0.006486396514124952,0.5925088311674847,0.0014147373023012362,0.010350817488822564,2.884627727535626,0.4024199826361467,0.0005770473499531427,0.170162795360363,0.8387247974929666,0.5977453419957065,0.004505432316592238,1.9887812274126493,1.9996373886862024,0.17750107079041735,0.018159587388423628
