t,Y,M,preMPF,Cdc25P,Wee1,IEP,APC_
2.05,0.017964167184320853,0.01584796036387549,0.038246905998145564,0.43633892953099207,0.563661070469008,0.0026081305416605647,0.3277365020767574
2.06,0.017972217482606273,0.015861499367812358,0.038318834917855545,0.43633249628332477,0.5636675037166753,0.0026108922519473186,0.3270043236120655
2.07,0.01798025918885897,0.01587509543907086,0.03839083688181662,0.43632816152249626,0.5636718384775039,0.0026136665454391003,0.32627339975647374
2.08,0.01798829240073646,0.01588874875921878,0.03846291163919919,0.43632592433407663,0.5636740756659235,0.0026164534395459963,0.3255437298027884
2.09,0.017996317215896274,0.015902459509823903,0.03853505893917368,0.43632578380363607,0.563674216196364,0.0026192529516780925,0.32481531304381583
2.1,0.018004339795574906,0.015916241484573386,0.03860726071420587,0.43632769156199414,0.563672308438006,0.002622067971807084,0.32408809663830035
2.11,0.018012345914599055,0.015930062973346287,0.03867955854756904,0.4363317598308895,0.5636682401691107,0.0026248919324644536,0.32336220210530453
2.12,0.018020344419244032,0.01594394375232009,0.03875192652553719,0.4363379190475199,0.5636620809524803,0.002627728961043771,0.322637553676653
2.13,0.018028335309509834,0.015957883821494795,0.03882436464811032,0.43634616921188535,0.5636538307881148,0.002630579057545035,0.32191415135234575
2.14,0.018036318585396463,0.015971883180870398,0.038896872915288434,0.43635651032398587,0.5636434896760143,0.0026334422219682465,0.3211919951323827
2.15,0.018044294246903916,0.015985941830446902,0.038969451327071525,0.4363689423838214,0.5636310576161788,0.0026363184543134045,0.320471085016764
2.16,0.018052262294032197,0.0160000597702243,0.03904209988345961,0.436383465391392,0.5636165346086082,0.0026392077545805102,0.3197514210054896
2.17,0.018060222726781303,0.016014237000202606,0.03911481858445266,0.4364000793466976,0.5635999206533026,0.0026421101227695628,0.3190330030985594
2.18,0.018068175562501787,0.016028473581796373,0.039187607357439216,0.4364187842267609,0.5635812157732393,0.002645025684235746,0.3183158310649746
2.19,0.018076120912507064,0.016042769909014157,0.03926046573657622,0.43643957988416937,0.5635604201158307,0.002647955243202204,0.31759990342274824
2.2,0.018084058796605296,0.016057126051969576,0.03933339363896715,0.4364624662926911,0.563537533707309,0.002650898942780014,0.31688521990816165
2.21,0.018091989214796482,0.01607154201066262,0.03940639106461202,0.43648744345232604,0.5635125565476741,0.002653856782969175,0.31617178052121486
2.22,0.018099912167080626,0.016086017785093297,0.03947945801351083,0.4365145113630742,0.5634854886369259,0.0026568287637696885,0.3154595852619078
2.23,0.018107827710719233,0.0161005535456498,0.03955259427663631,0.43654366979159326,0.5634563302084069,0.0026598149274080396,0.31474863349354787
2.24,0.018115736101942254,0.016115150054773708,0.03962579891864735,0.4365749176937385,0.5634250823062616,0.002662815462836458,0.3140389223671058
2.25,0.018123637371599305,0.01612980740426161,0.03969907182693059,0.4366082549437969,0.5633917450562033,0.002665830392804449,0.3133304515395636
2.2600000000000002,0.018131531519690384,0.016144525594113498,0.039772413001486026,0.4366436815417684,0.5633563184582318,0.002668859717312012,0.31262322101092127
2.27,0.01813941854621549,0.016159304624329376,0.03984582244231366,0.4366811974876531,0.5633188025123471,0.002671903436359147,0.31191723078117883
2.2800000000000002,0.018147298522808795,0.016174144732321462,0.03991929986400872,0.43672080262601143,0.5632791973739887,0.002674961508046381,0.3112124799748004
2.29,0.018155171679645733,0.016189046680944483,0.03999284434950636,0.43676249645738435,0.5632375035426158,0.002678033797742007,0.3105089657785072
2.3000000000000003,0.018163038034110842,0.016204010527814814,0.04006645582954315,0.436806278944049,0.5631937210559511,0.002681120295277652,0.30980668797981975
2.31,0.018170897586204122,0.01621903627293246,0.040140134304119085,0.43685215008600536,0.5631478499139948,0.002684221000653317,0.30910564657873824
2.32,0.01817875033592557,0.01623412391629742,0.040213879773234165,0.4369001098832535,0.5630998901167467,0.002687335913869001,0.3084058415752626
2.33,0.018186596352564123,0.0162492737102541,0.04028769193807512,0.43695015830270517,0.5630498416972949,0.002690464980427882,0.30770727205358084
2.34,0.018194435798065494,0.01626448624459503,0.04036157010023995,0.43700229526702505,0.562997704732975,0.0026936080729571435,0.30700993587320974
2.35,0.01820226867909907,0.01627976154360953,0.040435514230966495,0.4370565207730283,0.5629434792269717,0.0026967651862112117,0.30631383294599807
2.36,0.018210095062062257,0.01629509986693131,0.04050952402650374,0.43711283494682174,0.5628871650531784,0.0026999365624752964,0.30561896232041563
2.37,0.018217915044352422,0.016310501595413102,0.040583599041283946,0.43717123797338947,0.5628287620266106,0.0027031225571538878,0.30492532260067706
2.38,0.01822572841824497,0.01632596586284577,0.04065774027973495,0.43723172914132785,0.5627682708586722,0.0027063227315625047,0.3042329169213184
2.39,0.018233535837217024,0.0163414953935254,0.04073194458274342,0.4372943106845414,0.5627056893154587,0.0027095384698702083,0.30354173542349244
2.4,0.018241336913294545,0.016357088570017955,0.040806213825897504,0.437358981276745,0.5626410187232551,0.002712768950285943,0.3028517839604673
2.41,0.018249131702030658,0.016372745624671302,0.040880547739876115,0.43742574111277716,0.5625742588872229,0.002716014289263688,0.3021630616918353
2.42,0.018256920280695515,0.016388466917079698,0.04095494591323426,0.43749459070268937,0.5625054092973107,0.002719274589809809,0.30147556733757175
2.43,0.018264702722986578,0.016404252785903937,0.04102940795790798,0.43756553050467684,0.5624344694953233,0.0027225499571429572,0.30078929968997353
2.44,0.01827247909266703,0.016420103511597096,0.041103933550846565,0.4376385608327436,0.5623614391672564,0.0027258405026332716,0.30010425774243693
2.45,0.01828024945350008,0.016436019374612258,0.04117852236899931,0.4377136820008937,0.5622863179991063,0.0027291463376508908,0.2994204404883581
2.46,0.018288013869248918,0.016452000655402494,0.041253174089315524,0.43779089432313123,0.5622091056768689,0.0027324675735659536,0.2987378469211332
2.47,0.018295772403676736,0.016468047634420883,0.04132788838874449,0.4378701981134601,0.5621298018865399,0.0027358043217485984,0.29805647603415836
2.48,0.018303525120546737,0.01648416059212051,0.04140266494423549,0.43795159368588454,0.5620484063141156,0.002739156693568965,0.29737632682082976
2.49,0.01831127205212517,0.016500339740645756,0.041477503521781214,0.4380350817178909,0.5619649182821093,0.0027425247043208673,0.2966973985489618
2.5,0.01831901321766136,0.016516585263910664,0.04155240392417381,0.4381206630371843,0.5618793369628159,0.0027459083295920737,0.2960196905997796
2.5100000000000002,0.018326748664296538,0.0165328974063196,0.04162736587535366,0.4382083381495902,0.56179166185041,0.002749307630050122,0.29534320211149867
2.52,0.018334478439180058,0.01654927641229452,0.041702389099238193,0.43829810756084053,0.5617018924391596,0.002752722666387305,0.29466793222226395
2.5300000000000002,0.018342202589461273,0.01656572252625739,0.04177747331974486,0.4383899717766673,0.5616100282233328,0.002756153499295916,0.29399388007022037
2.54,0.01834992116228953,0.016582235992630166,0.04185261826079108,0.4384839313028022,0.561516068697198,0.002759600189468247,0.29332104479351284
2.5500000000000003,0.018357634204814184,0.016598817055834814,0.0419278236462943,0.43857998664497727,0.5614200133550229,0.002763062797596592,0.2926494255302863
2.56,0.018365341758011168,0.01661546597358864,0.042003089190308505,0.43867813859790145,0.5613218614020986,0.002766541363477914,0.2919790213917752
2.57,0.018373043853560114,0.01663218302362992,0.042078414592034714,0.43877838839144334,0.5612216116085568,0.002770035895443695,0.29130983144869055
2.58,0.01838074053324474,0.016648968461936284,0.04215379956681755,0.43888073678249967,0.5611192632175005,0.0027735464360250216,0.290641854815788
2.59,0.01838843183920475,0.016665822543718692,0.042229243830570376,0.4389851845113035,0.5610148154886967,0.002777073028957901,0.2899750906093752
2.6,0.018396117813579856,0.016682745524188112,0.042304747099206584,0.4390917323180878,0.5609082676819124,0.0027806157179783397,0.2893095379457594
2.61,0.01840379849850976,0.016699737658555504,0.04238030908863955,0.4392003809430856,0.5607996190569144,0.0027841745468223443,0.2886451959412482
2.62,0.018411473936134175,0.016716799202031837,0.04245592951478268,0.43931113112653003,0.5606888688734701,0.0027877495592259216,0.2879820637121489
2.63,0.018419145947872893,0.01673394306482921,0.04253159417745341,0.4394240296561587,0.5605759703438414,0.0027913449689015287,0.28732009755670423
2.64,0.018426810300319826,0.01675113930959025,0.042607336010665145,0.439538968329463,0.5604610316705372,0.0027949510675019354,0.28665939884587555
2.65,0.01843446971897013,0.01676840728431652,0.04268313373549749,0.43965601739149107,0.560343982608509,0.0027985741969784703,0.2859999020991679
2.66,0.018442124203823795,0.016785746989008025,0.04275898735195044,0.439775176842243,0.5602248231577571,0.002802214357331134,0.2853416073165814
2.67,0.018449773754880827,0.01680315842366476,0.042834896860024,0.4398964466817187,0.5601035533182814,0.0028058715485599255,0.284684514498116
2.68,0.018457418372141227,0.01682064158828673,0.04291086225971817,0.4400198269099182,0.5599801730900819,0.002809545770664846,0.2840286236437717
2.69,0.018465058055604992,0.016838196482873928,0.04298688355103295,0.44014531752684155,0.5598546824731586,0.0028132370236458944,0.2833739347535485
2.7,0.01847269280979135,0.016855823156685188,0.04306296068110218,0.44027291879835717,0.559727081201643,0.002816945390656117,0.2827204476672097
2.71,0.018480322671018116,0.016873522005578442,0.04313909322507831,0.4404026328610597,0.5595973671389405,0.0028206715399369444,0.28206816109704824
2.72,0.01848794764718455,0.01689129311565431,0.043215281090555384,0.44053446017966663,0.5594655398203335,0.0028244156168334552,0.2814170747629827
2.73,0.018495567738290652,0.016909136486912786,0.0432915242775334,0.44066840075417807,0.5593315992458221,0.0028281776213456497,0.28076718866501327
2.74,0.018503182984953313,0.016927052484682202,0.04336782238968425,0.44080445628842263,0.5591955437115775,0.0028319575049131867,0.28011850161035734
2.75,0.018510793459411864,0.016945041758718606,0.04344417472211707,0.4409426298127514,0.5590573701872488,0.0028357551811688856,0.279471011477587
2.7600000000000002,0.01851839916307134,0.01696310432165959,0.04352058126112192,0.4410829213861039,0.5589170786138963,0.002839570648432928,0.27882471822544114
2.77,0.018526000099459587,0.016981240207927708,0.04359704196949373,0.44122533117947343,0.5587746688205267,0.002843403907891164,0.2781796217429435
2.7800000000000002,0.01853359634306747,0.016999450144358472,0.0436735560616438,0.44136986280339996,0.5586301371966002,0.0028472549845829274,0.2775357196868196
2.79,0.018541187923783793,0.017017734422588242,0.043750123222361575,0.44151651770658107,0.5584834822934192,0.00285112388855503,0.2768930111168514
2.8000000000000003,0.018548774841608558,0.01703609304261702,0.043826743451647054,0.44166529588901665,0.5583347041109835,0.0028550106198074725,0.2762514960330388
2.81,0.018556357121401842,0.017054526268351716,0.043903416465251664,0.4418161987567242,0.558183801243276,0.0028589152698755087,0.275611173592984
2.82,0.018563934843520615,0.017073034952837143,0.04398014134437887,0.4419692308544725,0.5580307691455277,0.0028628381346349494,0.27497204107374534
2.83,0.018571508014092488,0.017091619161122125,0.04405691801896596,0.44212439252882224,0.557875607471178,0.002866779236647768,0.2743340982676853
2.84,0.01857907663311746,0.017110278893206658,0.04413374648901293,0.4422816837797735,0.5577183162202267,0.0028707385759139635,0.2736973451748038
2.85,0.018586640708769583,0.017129014244253487,0.044210626652327306,0.44244110514143714,0.557558894858563,0.0028747161891689225,0.2730617814966055
2.86,0.018594200324798478,0.017147826189281117,0.044287557461865384,0.4426026620862068,0.5573973379137934,0.002878712452796075,0.2724274041747649
2.87,0.018601755503175072,0.017166714984076376,0.04436453864294521,0.4427663560497129,0.5572336439502873,0.002882727465536033,0.2717942124069595
2.88,0.01860930624389936,0.01718568062863926,0.044441570195566785,0.4429321870319554,0.5570678129680448,0.0028867612273887964,0.2711622061931893
2.89,0.018616852241239067,0.01720471920266943,0.04451865631786801,0.4431001317253197,0.5568998682746804,0.002890812435321496,0.2705313976297866
2.9,0.01862439434010891,0.017223841540218922,0.04459578540797135,0.4432702545421946,0.5567297454578055,0.00289488469036586,0.269901753287605
2.91,0.018631932028341493,0.01724304107394074,0.044672964498661524,0.44344251643730814,0.556557483562692,0.0028989758096613282,0.26927329343060513
2.92,0.01863946533073294,0.01726231812178701,0.044750193249452654,0.44361691930100167,0.5563830806989984,0.0029030858988891074,0.2686460170777259
2.93,0.01864699427207937,0.017281673001709855,0.04482747131985888,0.4437934650236164,0.5562065349763837,0.0029072150637304024,0.2680199232479059
2.94,0.018654518884238927,0.017301106162212934,0.04490479823044287,0.4439721563793933,0.5560278436206069,0.0029113634425350344,0.2673950105844356
2.95,0.01866203920942581,0.017320618243245673,0.04498217329800355,0.44415299743875786,0.5558470025612422,0.002915531221559328,0.26677127717973964
2.96,0.018669555278133857,0.017340209668090675,0.04505959606994742,0.44433599080519187,0.5556640091948083,0.0029197185328419025,0.2661487217496793
2.97,0.018677067120451404,0.01735988085253391,0.04513706610165996,0.444521139031421,0.5554788609685791,0.0029239255065454553,0.26552734303168657
2.98,0.01868457476646677,0.017379632212361346,0.04521458294852663,0.444708444670171,0.5552915553298291,0.002928152272832682,0.26490713976319347
2.99,0.018692078246268288,0.017399464163358958,0.04529214616593292,0.44489791027416775,0.5551020897258324,0.00293239896186628,0.264288110681632
3.0,0.018699577589944276,0.017419377121312713,0.04536975530926429,0.44508953839613685,0.5549104616038633,0.0029366657038089445,0.2636702545244341
3.0100000000000002,0.018707072827583066,0.017439371502008583,0.04544740993390624,0.44528333158880423,0.5547166684111959,0.0029409526288233733,0.26305357002903185
3.02,0.01871456396897152,0.017459447572490454,0.04552510975773447,0.44547929196176494,0.5545207080382352,0.002945259824468441,0.2624380564578214
3.0300000000000002,0.01872205101712529,0.017479605550191724,0.04560285455282065,0.44567742147681544,0.5543225785231847,0.002949587364093219,0.26182371324829207
3.04,0.018729533992459954,0.01749984578002941,0.04568064395196961,0.4458777224755494,0.5541222775244506,0.002953935357561585,0.2612105393879979
3.0500000000000003,0.01873701291539145,0.017520168606923063,0.045758477587983376,0.44608019729956844,0.5539198027004317,0.002958303914738147,0.26059853386448373
3.06,0.01874448780633571,0.01754057437579224,0.04583635509366399,0.4462848482904738,0.5537151517095262,0.0029626931454875133,0.2599876956652947
3.0700000000000003,0.018751958685708673,0.0175610634315565,0.04591427610181349,0.4464916777898671,0.553508322210133,0.0029671031596742916,0.2593780237779758
3.08,0.01875942557392627,0.0175816361191354,0.04599224024523391,0.4467006881393496,0.5532993118606505,0.00297153406716309,0.25876951719007196
3.09,0.01876688849122899,0.017602292784775254,0.046070247155371134,0.44691188170277696,0.5530881182972232,0.002975985977829555,0.25816217488769033
3.1,0.018774347451183396,0.017623033825192272,0.046148296412082894,0.44712526169054756,0.5528747383094526,0.002980459001969238,0.2575559958022397
3.11,0.01878180246891594,0.01764385962530646,0.04622638760728447,0.4473408311151996,0.5526591688848005,0.002984953249779546,0.2569509788779136
3.12,0.018789253562424904,0.017664770548320254,0.04630452035508996,0.4475585926249974,0.5524414073750027,0.002989468831277199,0.2563471230824424
3.13,0.01879670074970857,0.017685766957436077,0.04638269426961341,0.4477785488682052,0.5522214511317949,0.002994005856478916,0.25574442738355657
3.14,0.018804144048765226,0.017706849215856364,0.046460908964968906,0.4480007024930872,0.5519992975069129,0.0029985644354014176,0.25514289074898644
3.15,0.01881158347759316,0.017728017686783542,0.046539164055270504,0.4482250561479077,0.5517749438520924,0.003003144678061423,0.2545425121464625
3.16,0.01881901905419065,0.01774927273342004,0.046617459154632286,0.44845161248093096,0.5515483875190692,0.0030077466944756523,0.2539432905437151
3.17,0.018826450761901384,0.017770615077006474,0.04669579350713152,0.44868037906521546,0.5513196209347847,0.0030123707614914674,0.2533452245948571
3.18,0.018833878694790113,0.017792044294855446,0.046774167539108936,0.4489113477391568,0.5510886522608434,0.0030170166229341825,0.2527483139560061
3.19,0.018841302812733326,0.01781356135066164,0.046852580244062574,0.4491445294107553,0.5508554705892449,0.003021684668624502,0.2521525570689013
3.2,0.018848723133220387,0.01783516661288552,0.04693103123067228,0.4493799268005989,0.5506200731994013,0.0030263750110291615,0.2515579528966673
3.21,0.01885613967347094,0.01785686045277413,0.0470095201047379,0.4496175426676052,0.550382457332395,0.003031087763913335,0.2509645003999881
3.22,0.018863552450434907,0.017878643244361128,0.0470880464691793,0.4498573798090214,0.5501426201909788,0.0030358230423406358,0.25037219853710657
3.23,0.01887096148079251,0.01790051536446677,0.04716660992403636,0.4500994410604241,0.5499005589395761,0.0030405809626731137,0.24978104626382494
3.24,0.018878366780954236,0.017922477192697923,0.047245210066468986,0.4503437292957196,0.5496562707042806,0.003045361642571259,0.24919104253350435
3.25,0.018885768366132386,0.017944529122839146,0.047323846478803513,0.4505902476002703,0.5494097523997298,0.003050165205439705,0.24860218628787353
3.2600000000000002,0.018893166247576254,0.017966671596772916,0.04740251869293769,0.4508389997864283,0.5491610002135718,0.0030549917936655586,0.24801447642965777
3.27,0.018900560439063453,0.017988905024840386,0.04748122627391219,0.4510899891831451,0.5489100108168551,0.0030598415375369076,0.24742791188684135
3.2800000000000002,0.01890795095443857,0.018011229816038726,0.04755996878822223,0.4513432190949235,0.5486567809050766,0.0030647145670282027,0.24684249158830068
3.29,0.018915337807173215,0.01803364638341855,0.04763874579815366,0.45159869288384985,0.5484013071161503,0.003069611013906754,0.24625821445944907
3.3000000000000003,0.01892272101036602,0.018056155144083923,0.04771755686178293,0.45185641396959403,0.548143586030406,0.003074531011732731,0.24567507942223663
3.31,0.018930100576742645,0.01807875651919234,0.04779640153297713,0.4521163858294095,0.5478836141705906,0.0030794746958591624,0.2450930853951505
3.3200000000000003,0.018937476518655773,0.01810145093395475,0.04787527936139395,0.452378611998133,0.5476213880018671,0.003084442203431937,0.2445122312932146
3.33,0.018944848848085113,0.018124238817635533,0.04795418989248172,0.4526430960681851,0.547356903931815,0.003089433673389802,0.2439325160279898
3.34,0.018952217576637394,0.018147120603552527,0.04803313266747938,0.4529098416895697,0.5470901583104304,0.0030944492464643654,0.24335393850757375
3.35,0.018959582715546375,0.018170096729077,0.04811210722341648,0.4531788525698742,0.5468211474301259,0.0030994890651800944,0.2427764976366011
3.36,0.018966944275672838,0.018193167635633663,0.04819111309311321,0.45345013247426963,0.5465498675257304,0.003104553273854314,0.2422001923162434
3.37,0.018974302267585227,0.018216333768423767,0.048270149805438214,0.4537236852199761,0.546276314780024,0.0031096420336010006,0.24162502144455053
3.38,0.018981656703627003,0.018239595569324803,0.04834921689191945,0.45399951453435966,0.5460004854656404,0.0031147559070305157,0.24105098392520893
3.39,0.018989007596576412,0.0182629534814936,0.04842831388245844,0.4542776241469274,0.5457223758530727,0.003119895608851279,0.2404780786618636
3.4,0.018996354959026462,0.018286407951444515,0.04850744030339937,0.4545580178321763,0.5454419821678238,0.0031250618758335677,0.23990630455570547
3.41,0.01900369880188998,0.01830995943161002,0.04858659567535235,0.4548406995269786,0.5451593004730215,0.0031302544497276838,0.23933566050989769
3.42,0.01901103913531313,0.01833360837841374,0.04866577951488996,0.4551256732609293,0.5448743267390708,0.0031354725947910726,0.2387661454283851
3.43,0.019018375969604803,0.01835735525032854,0.04874499133625506,0.4554129430853448,0.5445870569146555,0.003140715628636345,0.23819775821462177
3.44,0.01902570931516098,0.01838120051069617,0.0488242306485665,0.45570251305846693,0.5442974869415333,0.003145983510239761,0.2376304977628329
3.45,0.019033039182352825,0.01840514462731738,0.048903496956255794,0.45599438725898744,0.5440056127410128,0.003151276623372955,0.23706436296030609
3.46,0.019040365581187844,0.01842918807121007,0.04898278976038952,0.45628856982701294,0.5437114301729872,0.003156595120715776,0.2364993526943315
3.47,0.019047688521548367,0.018453331316424928,0.049062108558738236,0.4565850649536708,0.5434149350463293,0.0031619393493783204,0.2359354658473048
3.48,0.01905500801319677,0.018477574839990213,0.04914145284582627,0.45688387688177484,0.5431161231182253,0.003167309858415326,0.23537270129662008
3.49,0.01906232406569409,0.01850191912277697,0.04922082211215055,0.45718500989539296,0.5428149901046071,0.0031727072810835205,0.23481105791634918
3.5,0.019069636688588482,0.018526364646230413,0.049300215847602184,0.45748846828543077,0.5425115317145693,0.00317813202358962,0.2342505345837947
3.5100000000000002,0.019076945890756633,0.018550911907676312,0.04937963352521221,0.4577942565475753,0.5422057434524249,0.003183583577634947,0.23369113018170484
3.52,0.0190842516816779,0.01857556139033372,0.04945907463299062,0.45810237899529543,0.5418976210047046,0.003189062141077116,0.23313284358965142
3.5300000000000002,0.01909155407016901,0.018600313593027478,0.04953853864235775,0.4584128401433742,0.5415871598566259,0.0031945676376793977,0.2325756736830722
3.54,0.01909885306499717,0.01862516901651481,0.04961802502266141,0.45872564452980436,0.5412743554701956,0.0032001002344317396,0.23201961933296686
3.5500000000000003,0.01910614867495801,0.018650128160422164,0.04969753324446254,0.45904079667902514,0.540959203320975,0.0032056599513168448,0.23146467941299817
3.56,0.01911344090851613,0.018675191533306913,0.04977706276880208,0.4593583012279022,0.540641698772098,0.0032112470766546357,0.23091085278839998
3.5700000000000003,0.01912072977399572,0.018700359647517525,0.04985661305267979,0.4596781628610193,0.5403218371389809,0.0032168620136361916,0.2303581383208145
3.58,0.01912801527984082,0.018725633012205107,0.049936183556504574,0.46000038622263784,0.5399996137773622,0.003222505038118585,0.22980653487538996
3.59,0.019135297434010864,0.01875101215028633,0.05001577372602674,0.46032497612891576,0.5396750238710842,0.003228176303844241,0.2292560413126753
3.6,0.01914257624449476,0.01877649758384091,0.050095383007887836,0.4606519373855596,0.5393480626144405,0.003233875971980157,0.22870665649349914
3.61,0.01914985171930462,0.01880208983445532,0.05017501084925328,0.46098127479180573,0.5390187252081944,0.0032396042211490957,0.22815837927871008
3.62,0.019157123865967293,0.018827789438497278,0.050254656681540014,0.4613129933296037,0.5386870066703964,0.0032453611773863304,0.2276112085233483
3.63,0.0191643926921657,0.018853596927580516,0.05033431994123007,0.46164709792213826,0.5383529020778618,0.0032511469836404997,0.22706514308432216
3.64,0.019171658205468445,0.018879512837155134,0.05041400006071572,0.4619835935392672,0.5380164064607328,0.0032569618077443337,0.22652018181655276
3.65,0.019178920413040368,0.01890553771584839,0.05049369645834405,0.46232248531187436,0.5376775146881256,0.0032628058662645116,0.225976323568593
3.66,0.01918617932225334,0.0189316721055309,0.050573408559663885,0.4626637782882767,0.5373362217117232,0.00326867935077915,0.22543356719226115
3.67,0.019193434940220785,0.018957916557174798,0.050653135780522995,0.46300747762667666,0.5369925223733233,0.003274582458497896,0.2248919115356068
3.68,0.019200687273817987,0.01898427163010831,0.05073287752786271,0.4633535885862185,0.5366464114137816,0.0032805153929771824,0.2243513554431931
3.69,0.019207936330090544,0.01901073787770803,0.05081263321496797,0.4637021163541018,0.5362978836458981,0.0032864783528088574,0.22381189776208055
3.7,0.01921518211571425,0.019037315867300234,0.050892402240256006,0.4640530662841273,0.5359469337158727,0.003292471529743167,0.22327353733406266
3.71,0.019222424637316902,0.019064006168021595,0.05097218400021446,0.46440644375171747,0.5355935562482824,0.0032984951146429677,0.22273627300024948
3.72,0.01922966390156439,0.019090809347833058,0.05105197789258357,0.4647622541180366,0.5352377458819633,0.003304549301898895,0.22220010360221967
3.73,0.019236899914486554,0.019117726000924366,0.05113178328714394,0.4651205030556491,0.5348794969443508,0.0033106342983132346,0.22166502797186138
3.74,0.01924413268241061,0.019144756709222378,0.051211599566748305,0.4654811960915289,0.5345188039084711,0.003316750304885393,0.22113104494559338
3.75,0.019251362211783012,0.019171902049737122,0.05129142611949066,0.465844338694275,0.5341556613057249,0.0033228975202880934,0.2205981533616511
3.7600000000000002,0.01925858850905021,0.019199162599478625,0.05137126233346503,0.4662099363324866,0.5337900636675134,0.0033290761431940628,0.22006635205826988
3.77,0.019265811580647774,0.019226538935946006,0.05145110759624441,0.4665779944804183,0.5334220055195816,0.0033352863725330064,0.21953563987351618
3.7800000000000002,0.019273031432025124,0.019254031680962652,0.05153096124818649,0.46694851912486735,0.5330514808751325,0.0033415284305236587,0.21900601563013308
3.79,0.01928024806859737,0.019281641457894044,0.051610822628006287,0.4673215162704627,0.5326784837295372,0.0033478025401950037,0.2184774781503308
3.8000000000000003,0.01928746149627062,0.019309368868037358,0.051690691097926504,0.4676969916666473,0.5323030083333526,0.0033541089129808135,0.21795002626394855
3.81,0.01929467172095097,0.019337214512689768,0.05177056602016988,0.46807495106286384,0.5319250489371361,0.003360447760314859,0.21742365880082554
3.8200000000000003,0.019301878748544513,0.01936517899314845,0.05185044675695913,0.4684554002085553,0.5315445997914446,0.0033668192936309135,0.216898374590801
3.83,0.019309082584476927,0.019393262935587283,0.051930332644030984,0.468838345135613,0.531161654864387,0.0033732237356287834,0.21637417245598792
3.84,0.01931628323345587,0.01942146700335941,0.052010222977537796,0.46922379229805916,0.5307762077019408,0.0033796613258458208,0.21585105120695197
3.85,0.01932348070087696,0.01944979182419506,0.05209011709155928,0.46961174774545594,0.5303882522545441,0.0033861322876866636,0.21532900966532276
3.86,0.019330674992156585,0.019478238024748955,0.052170014321320214,0.470002217515154,0.529997782484846,0.0033926368440688787,0.21480804665306386
3.87,0.01933786611271113,0.019506806231675822,0.052249914002045386,0.47039520764450427,0.5296047923554957,0.0033991752179100333,0.2142881609921389
3.88,0.019345054065948372,0.019535497191396037,0.05232981534154532,0.4707907255038003,0.5292092744961998,0.003405747674516859,0.21376935147133333
3.89,0.01935223886097149,0.019564311310735504,0.052409717908912586,0.47118877468378806,0.5288112253162119,0.003412354359001979,0.21325161697350897
3.9,0.019359420499049356,0.019593249463648574,0.05248962077627901,0.4715893639741621,0.5284106360258379,0.0034189955818107634,0.21273495625212108
3.91,0.0193665989854288,0.019622312286900305,0.05256952326811337,0.47199249952479705,0.5280075004752031,0.003425671569439172,0.21221936812633238
3.92,0.01937377432527253,0.019651500422271206,0.05264942470354868,0.47239818754138757,0.5276018124586125,0.003432382550158306,0.2117048514139163
3.93,0.019380946523635475,0.019680814518545107,0.05272932439427196,0.4728064343067166,0.5271935656932834,0.003439128754544907,0.21119140493084385
3.94,0.019388115584757365,0.019710255290910857,0.052809221581465456,0.4732172468162011,0.526782753183799,0.0034459104313338536,0.21067902747894557
3.95,0.01939528151301386,0.019739823441096722,0.05288911552058916,0.4736306319234004,0.5263693680765996,0.003452727826104472,0.21016771786250016
3.96,0.019402444312982763,0.019769519651807652,0.052969005487286024,0.4740465962805006,0.5259534037194994,0.0034595811797960277,0.20965747488939002
3.97,0.01940960398914193,0.019799344612093154,0.05304889075045234,0.47446514660972794,0.5255348533902721,0.003466470735477615,0.20914829736583201
3.98,0.019416760545869285,0.01982929901734725,0.05312877057223773,0.47488628970334823,0.5251137102966518,0.0034733967383481614,0.20864018409637758
3.99,0.019423913987442802,0.0198593835693085,0.053208644208045164,0.47531003242366743,0.5246899675763326,0.003480359435736425,0.2081331338839127
4.0,0.019431064318040512,0.01988959897605999,0.053288510906530945,0.4757363817030312,0.5242636182969688,0.003487359077100994,0.20762714552965783
4.01,0.019438211541740514,0.01991994595202935,0.05336836990960473,0.47616534454382525,0.5238346554561747,0.0034943959140302907,0.20712221783316798
4.0200000000000005,0.01944535566252095,0.019950425217988725,0.05344822045242952,0.4765969280184752,0.5234030719815248,0.003501470200242566,0.20661834959233266
4.03,0.019452496684260023,0.0199810375010548,0.053528061763421626,0.47703113926944646,0.5229688607305536,0.0035085821915859018,0.206115539603376
4.04,0.019459634610736,0.020011783534688788,0.05360789306425074,0.47746798550924435,0.5225320144907556,0.003515732146038213,0.20561378666085653
4.05,0.019466769445627204,0.02004266405869644,0.05368771356983986,0.4779074740204142,0.5220925259795858,0.003522920323707245,0.2051130895576674
4.0600000000000005,0.019473901192512008,0.020073679819228026,0.05376752248836537,0.4783496121555412,0.5216503878444587,0.0035301469868305752,0.20461344708503623
4.07,0.01948102985488196,0.020104831569082597,0.05384731902095157,0.4787944073363275,0.5212055926636725,0.0035374124058019166,0.20411485803261917
4.08,0.01948815543656894,0.020136120077620077,0.05392710235172221,0.47924186702352617,0.5207581329764739,0.0035447170555104983,0.20361732119156156
4.09,0.019495277941453115,0.020167546123984536,0.05400687165460208,0.4796919987374968,0.5203080012625032,0.0035520614811070986,0.20312083535240535
