t,T,I,E,Il
3.56,35.908418860187,0.2928794203251694,1.5658538566917806,0.9635955481674344
3.5700000000000003,36.00471807405838,0.29187837697932767,1.5675730408256712,0.9634924821120094
3.58,36.10100773722053,0.2908807852409456,1.5692917489284262,0.9633894174005969
3.59,36.19728785133445,0.28988663315151303,1.571009968097651,0.9632863540674981
3.6,36.293558418055014,0.288895908796131,1.5727276854067669,0.9631832921468901
3.61,36.389819439030965,0.287908600303351,1.5744448879051915,0.9630802316728275
3.62,36.48607091590499,0.28692469584501556,1.5761615626185213,0.9629771726792415
3.63,36.58231285031388,0.2859441836354341,1.577877696549196,0.9628741151999425
3.64,36.67854524389454,0.28496705191077026,1.579593276691561,0.9627710592686676
3.65,36.774768098275494,0.2839932889581418,1.581308290010775,0.9626680049190137
3.66,36.87098141507668,0.28302288311651524,1.5830227234422352,0.962564952184435
3.67,36.96718519591212,0.28205582276708485,1.5847365638986486,0.962461901098266
3.68,37.06337944239007,0.2810920963331087,1.5864497982702306,0.9623588516937208
3.69,37.15956415611293,0.2801316922797473,1.5881624134249017,0.9622558040038945
3.7,37.25573933867737,0.2791745991139019,1.5898743962084882,0.9621527580617635
3.71,37.3519049916743,0.2782208053840546,1.591585733444922,0.9620497139001853
3.72,37.44806111668895,0.2772702996801082,1.5932964119364446,0.9619466715518996
3.73,37.544207715300836,0.2763230706332288,1.5950064184638104,0.9618436310495284
3.74,37.640344789083855,0.27537910691568707,1.5967157397864924,0.9617405924255765
3.75,37.73647233960628,0.27443839724070224,1.5984243626428891,0.9616375557124317
3.7600000000000002,37.83259036843079,0.27350093036228595,1.6001322737505328,0.9615345209423656
3.77,37.928698877114506,0.2725666950750875,1.6018394598063002,0.9614314881475334
3.7800000000000002,38.02479786720902,0.2716356802142396,1.6035459074866227,0.9613284573599751
3.79,38.1208873402604,0.2707078746552055,1.6052516034476998,0.9612254286116152
3.8000000000000003,38.2169672978093,0.26978326731362645,1.6069565343257142,0.9611224019342635
3.81,38.31303774139084,0.2688618471451707,1.6086606867370454,0.9610193773596153
3.8200000000000003,38.40909867253481,0.2679436031453827,1.6103640472784897,0.960916354919252
3.83,38.50515009276555,0.2670285243495338,1.6120666025274761,0.9608133346446409
3.84,38.60119200360205,0.26611659983247354,1.6137683390422888,0.9607103165671368
3.85,38.697224406558,0.2652078187084819,1.6154692433622875,0.9606073007179808
3.86,38.79324730314173,0.2643021701311224,1.6171693020081308,0.9605042871283022
3.87,38.88926069485634,0.26339964329309606,1.6188685014820006,0.9604012758291177
3.88,38.98526458319963,0.26250022742609674,1.6205668282678283,0.9602982668513326
3.89,39.0812589696642,0.26160391180066633,1.6222642688315223,0.9601952602257405
3.9,39.177243855737444,0.26071068572605205,1.623960809621197,0.9600922559830245
3.91,39.27321924290159,0.2598205385500638,1.625656437067403,0.9599892541537566
3.92,39.369185132633696,0.25893345965893283,1.6273511375833583,0.959886254768399
3.93,39.46514152640572,0.2580494384771709,1.6290448975651837,0.9597832578573037
3.94,39.56108842568451,0.25716846446743097,1.6307377033921349,0.9596802634507133
3.95,39.65702583193185,0.25629052713036815,1.6324295414268408,0.9595772715787615
3.96,39.752953746607034,0.25541561599206786,1.6341203980194867,0.9594742822715041
3.97,39.84887217116613,0.25454372060776737,1.6358102595068291,0.9593712955589103
3.98,39.94478110705674,0.2536748305868995,1.637499112204444,0.9592683114707995
3.99,40.040680555721565,0.25280893557625633,1.6391869424122711,0.9591653300368836
4.0,40.13657051859837,0.2519460252596737,1.6408737364149137,0.9590623512867679
4.01,40.23245099712008,0.2510860893578884,1.642559480481887,0.9589593752499511
4.0200000000000005,40.32832199271479,0.2502291176283961,1.6442441608678677,0.9588564019558267
4.03,40.424183506805754,0.24937509986531045,1.645927763812945,0.9587534314336821
4.04,40.520035540811456,0.24852402589922204,1.6476102755428732,0.9586504637126997
4.05,40.61587809614562,0.24767588559705903,1.6492916822693255,0.9585474988219572
4.0600000000000005,40.71171117421725,0.2468306688619481,1.6509719701901502,0.9584445367904278
4.07,40.80753477643059,0.2459883656330764,1.6526511254896263,0.9583415776469807
4.08,40.90334890418526,0.24514896588555377,1.6543291343387243,0.9582386214203813
4.09,40.99915355887616,0.24431245963027617,1.656005982895364,0.9581356681392919
4.1,41.0949487418936,0.24347883691378994,1.6576816573046775,0.9580327178322715
4.11,41.19073445462327,0.24264808781815633,1.6593561436992719,0.9579297705277767
4.12,41.286510698446236,0.24182020246081745,1.6610294281994937,0.9578268262541619
4.13,41.38227747473904,0.2409951709944622,1.662701496913695,0.9577238850396794
4.14,41.478034784873664,0.24017298360689363,1.6643723359385016,0.9576209469124801
4.15,41.57378263021759,0.2393536305208967,1.6660419313590813,0.9575180119006135
4.16,41.66952101213379,0.23853710199410716,1.6677102692494146,0.9574150800320285
4.17,41.76524993198077,0.23772338831888046,1.6693773356725679,0.9573121513345733
4.18,41.8609693911126,0.23691247982216232,1.6710431166809658,0.9572092258359959
4.19,41.95667939087891,0.2361043668653593,1.6727075983166673,0.9571063035639445
4.2,42.052379932624945,0.2352990398442109,1.6743707666116412,0.9570033845459682
4.21,42.148071017691564,0.23449648918866153,1.6760326075880456,0.9569004688095163
4.22,42.24375264741528,0.23369670536273382,1.6776931072585073,0.9567975563819398
4.23,42.33942482312826,0.2328996788644026,1.679352251626402,0.9566946472904907
4.24,42.435087546158364,0.2321054002254699,1.6810100266861374,0.9565917415623235
4.25,42.53074081782916,0.23131386001143978,1.682666418423439,0.9564888392244945
4.26,42.62638463945997,0.23052504882139496,1.684321412815633,0.9563859403039625
4.2700000000000005,42.722019012365855,0.22973895728787377,1.685974995831936,0.9562830448275893
4.28,42.817643937858655,0.22895557607361233,1.687627153431257,0.9561801528221469
4.29,42.91325941724993,0.22817489586278783,1.689277871555646,0.956077264314338
4.3,43.008865451843484,0.22739690738347265,1.690927136148475,0.9559743793307443
4.3100000000000005,43.10446204293849,0.2266216013981321,1.6925749331472957,0.955871497897848
4.32,43.20004919183002,0.22584896870191667,1.6942212484828756,0.9557686200420368
4.33,43.2956268998091,0.22507900012253737,1.69586606807949,0.9556657457896028
4.34,43.39119516816273,0.22431168652014255,1.697509377855214,0.9555628751667444
4.3500000000000005,43.48675399817387,0.2235470187871951,1.6991511637222192,0.9554600081995651
4.36,43.58230339112148,0.2227849878483505,1.7007914115870673,0.955357144914075
4.37,43.67784334828056,0.22202558466033503,1.70243010735101,0.9552542853361904
4.38,43.77337387092216,0.22126880021182538,1.7040672369102865,0.9551514294917345
4.39,43.868894960313376,0.22051462552332837,1.7057027861564242,0.9550485774064378
4.4,43.96440661771743,0.21976305164706159,1.7073367409765408,0.9549457291059378
4.41,44.05990884439361,0.2190140696668349,1.7089690872536472,0.95484288461578
4.42,44.15540164159738,0.218267670697932,1.7105998108669527,0.9547400439614182
4.43,44.250885010580326,0.21752384588699333,1.7122288976921711,0.954637207168214
4.44,44.346358952590236,0.21678258641189932,1.7138563336018284,0.9545343742614381
4.45,44.44182346887106,0.21604388348165443,1.7154821044655708,0.95443154526627
4.46,44.53727856066298,0.21530772833627165,1.7171061961504768,0.9543287202077987
4.47,44.63272422920243,0.21457411224665798,1.7187285945213682,0.9542258991110226
4.48,44.72816047572209,0.21384302651450032,1.7203492854411238,0.95412308200085
4.49,44.823587301450885,0.21311446247215246,1.7219682547709938,0.9540202689020998
4.5,44.91900470761408,0.21238841148252197,1.7235854883709167,0.9539174598395007
4.51,45.014412695433236,0.21166486493895859,1.7252009720998365,0.953814654837693
4.5200000000000005,45.10981126612626,0.21094381426514278,1.726814691816022,0.9537118539212275
4.53,45.20520042090738,0.21022525091497532,1.7284266333773879,0.9536090571145668
4.54,45.300580160987245,0.2095091663724671,1.7300367826418157,0.953506264442085
4.55,45.395950487572875,0.20879555215163004,1.7316451254674783,0.9534034759280681
4.5600000000000005,45.49131140186771,0.2080843997963684,1.733251647713164,0.9533006915967148
4.57,45.5866629050716,0.20737570088037105,1.7348563352386042,0.953197911472136
4.58,45.68200499838086,0.20666944700700407,1.736459173904799,0.9530951355783556
4.59,45.777337682988296,0.20596562980920424,1.7380601495743488,0.9529923639393105
4.6000000000000005,45.8726609600834,0.2052642409484649,1.7396592481099191,0.9528895965788537
4.61,45.96797483085659,0.20456527209796216,1.7412564553401364,0.9527868335207947
4.62,46.063279296492546,0.20386871496921366,1.7428517571148836,0.9526840747888352
4.63,46.15857435817086,0.20317456130940928,1.744445139300364,0.9525813204065748
4.64,46.253860017067716,0.2024828028946312,1.7460365877657285,0.9524785703975285
4.65,46.349136274355935,0.20179343152974705,1.747626088383404,0.952375824785126
4.66,46.444403131204936,0.20110643904830383,1.7492136270294236,0.9522730835927128
4.67,46.53966058878083,0.20042181731242173,1.7507991895837585,0.9521703468435503
4.68,46.63490864824638,0.19973955821268954,1.7523827619306496,0.9520676145608158
4.69,46.73014731076107,0.19905965366805992,1.7539643299589436,0.9519648867676033
4.7,46.82537657748104,0.1983820956257459,1.7555438795624263,0.9518621634869229
4.71,46.9205964495592,0.1977068760611173,1.7571213966401609,0.9517594447417019
4.72,47.015806928145196,0.19703398697759844,1.7586968670968257,0.9516567305547852
4.73,47.111008014385455,0.196363420406566,1.7602702768430534,0.9515540209489345
4.74,47.20619970942314,0.19569516840724804,1.7618416117957714,0.9514513159468296
4.75,47.30138201439826,0.19502922306662282,1.7634108578785448,0.9513486155710684
4.76,47.39655493044761,0.194365576499319,1.7649780010219198,0.9512459198441671
4.7700000000000005,47.49171845870484,0.19370422084751607,1.7665430271637677,0.95114322878856
4.78,47.586872600300424,0.1930451482808457,1.7681059222496314,0.9510405424266009
4.79,47.682017356361726,0.19238835099629326,1.7696666722330727,0.9509378607805622
4.8,47.777152728012986,0.1917338212181003,1.7712252630760217,0.9508351838726361
4.8100000000000005,47.87227871637536,0.1910815511976676,1.772781680749126,0.950732511724934
4.82,47.967395322566894,0.19043153321345896,1.774335911232102,0.9506298443594875
4.83,48.06250254770258,0.18978375957090515,1.7758879405140886,0.9505271817982482
4.84,48.15760039289437,0.18913822260230895,1.7774377545940008,0.9504245240630882
4.8500000000000005,48.25268885925119,0.1884949146667507,1.7789853394808848,0.9503218711758001
4.86,48.3477679478789,0.18785382814999446,1.7805306811942747,0.9502192231580978
4.87,48.44283765988042,0.18721495546439454,1.7820737657645511,0.950116580031616
4.88,48.537897996355646,0.18657828904880308,1.7836145792333005,0.9500139418179111
4.89,48.63294895840152,0.18594382136847792,1.7851531076536746,0.9499113085384608
4.9,48.727990547112036,0.18531154491499127,1.7866893370907546,0.9498086802146651
4.91,48.823022763578216,0.18468145220613905,1.7882232536219127,0.9497060568678464
4.92,48.91804560888819,0.1840535357858504,1.7897548433371775,0.9496034385192487
4.93,49.01305908412717,0.18342778822409853,1.7912840923396003,0.9495008251900395
4.94,49.10806319037749,0.18280420211681153,1.7928109867456217,0.949398216901309
4.95,49.203057928718565,0.18218277008578437,1.794335512685441,0.9492956136740702
4.96,49.298043300226986,0.181563484778591,1.7958576563033857,0.9491930155292599
4.97,49.393019305976466,0.18094633886849734,1.7973774037582837,0.9490904224877386
4.98,49.48798594703792,0.1803313250543749,1.7988947412238345,0.9489878345702902
4.99,49.58294322447967,0.17971843605949891,1.800409654885412,0.9488852517976262
5.0,49.67789113937514,0.17910766459975827,1.801922130838979,0.9487826741904624
5.01,49.77282969279161,0.17849900343038028,1.8034321552412618,0.9486801017694055
5.0200000000000005,49.867758885790145,0.17789244534614346,1.8049397143110784,0.9485775345549515
5.03,49.96267871942909,0.1772879831667128,1.8064447942830537,0.9484749725675222
5.04,50.05758919476414,0.17668560973654826,1.8079473814079734,0.9483724158274655
5.05,50.152490312848315,0.17608531792481452,1.809447461953138,0.9482698643550554
5.0600000000000005,50.247382074732,0.17548710062529066,1.8109450222027188,0.9481673181704927
5.07,50.34226448146293,0.1748909507562808,1.812440048458115,0.9480647772939047
5.08,50.43713753408623,0.1742968612605249,1.8139325270383106,0.947962241745346
5.09,50.53200123364445,0.17370482510511023,1.8154224442802338,0.9478597115447982
5.1000000000000005,50.62685558117753,0.17311483528138333,1.816909786539116,0.9477571867121705
5.11,50.72170057772282,0.17252688480486278,1.8183945401888526,0.9476546672672999
5.12,50.81653622431516,0.17194096671515186,1.8198766916223652,0.9475521532299512
5.13,50.91136252198681,0.1713570740758522,1.8213562272519634,0.9474496446198177
5.14,51.00617947176753,0.17077519997447793,1.8228331335097094,0.947347141456521
5.15,51.10098707468457,0.17019533752237015,1.8243073968477819,0.9472446437596114
5.16,51.195785331762636,0.16961747985461212,1.825779003738841,0.947142151548568
5.17,51.29057424402401,0.1690416201299447,1.827247940676397,0.9470396648427992
5.18,51.38535381248846,0.16846775153068258,1.8287141941751763,0.9469371836616429
5.19,51.480124038173344,0.16789586726263087,1.8301777507714905,0.9468347080243664
5.2,51.57488492209353,0.16732596055500237,1.8316385970236053,0.9467322379501671
5.21,51.66963646526148,0.16675802466033504,1.833096719512113,0.9466297734581723
5.22,51.764378668687264,0.16619205285441035,1.8345521048403022,0.9465273145674397
5.23,51.85911153337853,0.16562803843617183,1.8360047396345307,0.9464248612969574
5.24,51.95383506034052,0.16506597472764456,1.8374546105446001,0.9463224136656443
5.25,52.04854925057614,0.1645058550738546,1.8389017042441296,0.9462199716923504
5.26,52.14325410508592,0.1639476728427494,1.8403460074309317,0.946117535395857
5.2700000000000005,52.23794962486805,0.16339142142511845,1.8417875068273886,0.9460151047948764
5.28,52.332635810918376,0.16283709423451492,1.84322618918083,0.9459126799080531
5.29,52.42731266423043,0.16228468470717702,1.8446620412639119,0.945810260753963
5.3,52.52198018579543,0.16173418630195052,1.8460950498749955,0.9457078473511142
5.3100000000000005,52.616638376602324,0.16118559250021158,1.847525201838529,0.9456054397179474
5.32,52.71128723763774,0.16063889680579024,1.8489524840054274,0.9455030378728355
5.33,52.805926769886064,0.160094092744894,1.8503768832534564,0.9454006418340841
5.34,52.90055697432942,0.15955117386603243,1.851798386487615,0.945298251619932
5.3500000000000005,52.995177851947695,0.159010133739942,1.8532169806405216,0.9451958672485508
5.36,53.08978940371851,0.15847096595951157,1.8546326526727976,0.9450934887380458
5.37,53.18439163061731,0.15793366413970825,1.8560453895734548,0.9449911161064557
5.38,53.27898453361742,0.15739822191705957,1.8574551783573157,0.944888749371754
5.39,53.37356811369541,0.15686463292799677,1.858862005921229,0.944786388551902
5.4,53.468142371823944,0.156332890837983,1.8602658592395123,0.9446840336647777
5.41,53.56270730897062,0.1558029893456231,1.8616667253922712,0.9445816847281656
5.42,53.65726292610099,0.15527492217103075,1.863064591488569,0.9444793417597855
5.43,53.751809224178494,0.1547486830557518,1.8644594446667786,0.9443770047772926
5.44,53.84634620416448,0.15422426576268766,1.865851272094937,0.9442746737982773
5.45,53.94087386701822,0.15370166407601976,1.8672400609710977,0.944172348840266
5.46,54.03539221369694,0.15318087180113354,1.8686257985236883,0.9440700299207211
5.47,54.12990124515581,0.1526618827645437,1.8700084720118635,0.9439677170570409
5.48,54.22440096234798,0.15214469081381948,1.8713880687258617,0.9438654102665601
5.49,54.31889136622456,0.15162928981751067,1.8727645759873617,0.9437631095665504
5.5,54.413372457734674,0.15111567366507353,1.874137981149838,0.9436608149742197
5.51,54.50784423782543,0.1506038362667978,1.8755082715989202,0.9435585265067132
5.5200000000000005,54.60230670744197,0.15009377155373366,1.876875434752749,0.9434562441811135
5.53,54.69675986752744,0.14958547347761966,1.8782394580623352,0.94335396801444
5.54,54.79120371902304,0.1490789360108103,1.879600329011919,0.9432516980236504
5.55,54.885638262868014,0.14857415314620484,1.8809580351193285,0.9431494342256397
5.5600000000000005,54.9800634999997,0.14807111889717617,1.8823125639363403,0.9430471766372411
5.57,55.07447943135346,0.14756982729750018,1.8836639030490385,0.9429449252752261
5.58,55.168886057862785,0.14707027240128556,1.8850120400781778,0.9428426801563045
5.59,55.263283380459235,0.14657244828290406,1.8863569626795427,0.9427404412971246
5.6000000000000005,55.35767140007252,0.14607634903692124,1.8876986585443107,0.9426382087142737
5.61,55.45205011763041,0.14558196877802768,1.8890371153994139,0.942535982424278
5.62,55.546419534058856,0.1450893016409704,1.8903723210079022,0.9424337624436031
5.63,55.64077965028194,0.14459834178048508,1.8917042631693073,0.9423315487886536
5.64,55.7351304672219,0.14410908337122846,1.8930329297200057,0.9422293414757739
5.65,55.82947198579913,0.14362152060771124,1.8943583085335836,0.9421271405212481
5.66,55.923804206932196,0.1431356477042317,1.8956803875212012,0.9420249459413006
5.67,56.018127131537874,0.14265145889480912,1.8969991546319591,0.9419227577520954
5.68,56.112440760531115,0.14216894843311836,1.8983145978532643,0.9418205759697373
5.69,56.2067450948251,0.1416881105924244,1.8996267052111953,0.9417184006102715
5.7,56.301040135331206,0.14120893966551765,1.9009354647708703,0.9416162316896837
5.71,56.39532588295905,0.14073142996464938,1.902240864636814,0.9415140692239007
5.72,56.48960233861649,0.14025557582146786,1.9035428929533267,0.9414119132287904
5.73,56.58386950320965,0.13978137158695475,1.9048415379048513,0.9413097637201618
5.74,56.67812737764287,0.1393088116313623,1.906136787716343,0.9412076207137657
5.75,56.7723759628188,0.13883789034415028,1.9074286306536392,0.9411054842252943
5.76,56.86661525963835,0.13836860213392416,1.9087170550238288,0.9410033542703813
5.7700000000000005,56.960845269000785,0.13790094142817994,1.910002049173904,0.9409012308646034
5.78,57.05506599180809,0.13743490265356895,1.911283601316121,0.9407991140235276
5.79,57.14927742895967,0.13697048025981187,1.912561699741642,0.9406970037626529
5.8,57.2434795813505,0.13650766872773623,1.9138363328929393,0.9405949000973916
5.8100000000000005,57.33767244987392,0.13604646255681413,1.915107489253846,0.9404928030430989
5.82,57.43185603542166,0.13558685626509734,1.9163751573498775,0.9403907126150736
5.83,57.52603033888386,0.13512884438915237,1.9176393257485569,0.9402886288285577
5.84,57.62019536114904,0.13467242148399614,1.9188999830597364,0.9401865516987374
5.8500000000000005,57.71435110310415,0.134217582123032,1.9201571179359211,0.9400844812407424
5.86,57.80849756563456,0.13376432089798632,1.9214107190725913,0.9399824174696466
5.87,57.902634749624085,0.13331263241884486,1.9226607752085259,0.9398803604004684
5.88,57.99676265595497,0.13286251131379015,1.9239072751261244,0.9397783100481703
5.89,58.09088128550793,0.132413952229139,1.92515020765173,0.9396762664276597
5.9,58.18499063916216,0.13196694982928028,1.9263895616559514,0.9395742295537887
5.91,58.279090717795285,0.13152149879661335,1.9276253260539857,0.9394721994413545
5.92,58.37318152228345,0.13107759383148646,1.9288574898059403,0.9393701761050993
5.93,58.46726305350131,0.1306352296521359,1.9300860419171555,0.9392681595597111
5.94,58.56133531232201,0.13019440099462537,1.9313109714385253,0.9391661498198227
5.95,58.65539829961718,0.12975510261278578,1.9325322674668206,0.9390641469000133
5.96,58.74945201625703,0.12931732927815526,1.93374991914501,0.9389621508148076
5.97,58.84349646311027,0.12888107577991972,1.9349639156625829,0.9388601615786764
5.98,58.93753164104418,0.12844633692485377,1.9361742462558686,0.9387581792060369
5.99,59.03155755092456,0.12801310753726203,1.9373809002083604,0.9386562037112524
6.0,59.1255741936158,0.12758138245892056,1.9385838668510353,0.938554235108633
6.01,59.21958156998086,0.12715115654901904,1.939783135562676,0.9384522734124356
6.0200000000000005,59.31357968088128,0.12672242468410302,1.9409786957701913,0.9383503186368638
6.03,59.40756852717718,0.12629518175801696,1.942170536948938,0.9382483707960683
6.04,59.501548109727295,0.12586942268184698,1.9433586486230408,0.9381464299041472
6.05,59.59551842938897,0.12544514238386453,1.9445430203657146,0.9380444959751458
6.0600000000000005,59.689479487018154,0.12502233580947034,1.9457236417995836,0.9379425690230573
6.07,59.78343128346943,0.12460099792113863,1.9469005025970028,0.9378406490618221
6.08,59.87737381959603,0.12418112369836169,1.9480735924803783,0.9377387361053291
6.09,59.9713070962498,0.12376270813759488,1.9492429012224877,0.9376368301674148
6.1000000000000005,60.06523111428129,0.12334574625220206,1.9504084186468003,0.9375349312618643
6.11,60.159145874539654,0.12293023307240142,1.9515701346277972,0.9374330394024106
6.12,60.253051377872744,0.12251616364521138,1.9527280390912911,0.937331154602736
6.13,60.34694762512709,0.1221035330343973,1.9538821220147478,0.9372292768764705
6.140000000000001,60.440834617147935,0.12169233632041826,1.9550323734276034,0.9371274062371939
6.15,60.53471235477915,0.12128256860037438,1.9561787834115862,0.9370255426984345
6.16,60.62858083886339,0.12087422498791003,1.9573213421005267,0.9369236862736701
6.17,60.72244007024522,0.12046730059759393,1.9584600395018952,0.936821836976365
6.18,60.81629004976775,0.1200617905614383,1.9595948656874205,0.9367199948199307
6.19,60.91013077827042,0.11965769003943284,1.9607258109149674,0.9366181598177011
6.2,61.00396225659141,0.11925499420778454,1.961852865494386,0.9365163319829598
6.21,61.09778448556771,0.11885369825886213,1.9629760197877761,0.9364145113289409
6.22,61.191597466035084,0.11845379740114143,1.9640952642097518,0.9363126978688292
6.23,61.285401198828104,0.11805528685915063,1.9652105892277043,0.93621089161576
6.24,61.37919568478012,0.1176581618734162,1.9663219853620644,0.9361090925828195
6.25,61.47298092472332,0.11726241770040864,1.9674294431865653,0.9360073007830447
6.26,61.56675691948871,0.1168680496124891,1.9685329533285016,0.9359055162294241
6.2700000000000005,61.660523669906134,0.11647505289785592,1.9696325064689921,0.9358037389348973
6.28,61.754281176804234,0.11608342286049177,1.9707280933432363,0.9357019689123554
6.29,61.848029441010546,0.11569315482011071,1.9718197047407753,0.9356002061746411
6.3,61.941768463351444,0.11530424411210605,1.9729073315057486,0.935498450734549
6.3100000000000005,62.03549824465217,0.11491668608749815,1.9739909645371514,0.9353967026048254
6.32,62.12921878573681,0.11453047611288286,1.975070594789091,0.935294961798169
6.33,62.222930087428374,0.11414560957037985,1.9761462132710421,0.9351932283272305
6.34,62.31663215054872,0.11376208185758163,1.9772178110481016,0.9350915022046132
6.3500000000000005,62.41032497591864,0.11337988838750275,1.9782853792412427,0.9349897834428728
6.36,62.50400856435779,0.11299902458852942,1.9793489090275675,0.9348880720545176
6.37,62.597682916684754,0.11261948590436914,1.9804083916405604,0.9347863680520091
6.38,62.69134803371705,0.112241267794001,1.9814638183703386,0.9346846714477616
6.390000000000001,62.785003916271094,0.11186436573162609,1.982515180563904,0.9345829822541425
6.4,62.87865056516226,0.11148877520661843,1.9835624696253924,0.9344813004834726
6.41,62.97228798120484,0.11111449172347583,1.9846056770163227,0.934379626148026
6.42,63.0659161652121,0.11074151080177151,1.9856447942558468,0.9342779592600308
6.43,63.159535117996256,0.11036982797610578,1.986679812920995,0.9341762998316682
6.44,63.253144840368485,0.10999943879605803,1.9877107246469254,0.9340746478750739
6.45,63.34674533313892,0.10963033882613923,1.9887375211271678,0.9339730034023372
6.46,63.44033659711669,0.10926252364574451,1.9897601941138707,0.933871366425502
6.47,63.53391863310991,0.10889598884910616,1.9907787354180453,0.933769736956566
6.48,63.6274914419257,0.108530730045247,1.9917931369098094,0.9336681150074817
6.49,63.72105502437014,0.10816674285793407,1.9928033905186295,0.9335665005901562
6.5,63.81460938124834,0.10780402292563239,1.993809488233565,0.9334648937164514
6.51,63.908154513364444,0.10744256590145942,1.9948114221035083,0.9333632943981837
6.5200000000000005,64.00169042152159,0.10708236745313954,1.995809184237425,0.9332617026471249
6.53,64.09521710652194,0.106723423262959,1.9968027668045953,0.933160118475002
6.54,64.18873456916671,0.10636572902772111,1.9977921620348524,0.9330585418934969
6.55,64.28224281025616,0.10600928045870149,1.9987773622188167,0.9329569729142475
6.5600000000000005,64.37574183059205,0.10565407326957094,1.999758359551262,0.9328554115488743
6.57,64.46923163097551,0.10530010318689885,2.0007351462688527,0.9327538578089574
6.58,64.56271221220452,0.10494736596245685,2.001707714811352,0.9326523117060076
6.59,64.6561835750761,0.10459585736217462,2.0026760576784373,0.9325507732514919
6.6000000000000005,64.74964572038644,0.10424557316609297,2.003640167429881,0.9324492424568341
6.61,64.84309864893079,0.10389650916831733,2.004600036685734,0.9323477193334143
6.62,64.93654236150354,0.10354866117697126,2.005555658126503,0.9322462038925692
6.63,65.0299768588982,0.10320202501415052,2.0065070244933287,0.9321446961455926
6.640000000000001,65.1234021419074,0.10285659651587709,2.007454128588166,0.9320431961037353
6.65,65.21681821132294,0.10251237153205389,2.0083969632739542,0.9319417037782051
6.66,65.31022506793573,0.10216934592641926,2.009335521474796,0.9318402191801672
6.67,65.40362271253585,0.10182751557650203,2.0102697961761247,0.9317387423207442
6.68,65.49701114591252,0.10148687637357688,2.011199780424881,0.9316372732110161
6.69,65.59039036885417,0.10114742422261969,2.0121254673296782,0.9315358118620208
6.7,65.68376038214836,0.10080915504226354,2.0130468500609724,0.9314343582847541
6.71,65.77712118658184,0.10047206476475458,2.013963921851228,0.9313329124901693
6.72,65.87047278294054,0.10013614933590846,2.0148766759950854,0.9312314744891783
6.73,65.9638151720096,0.0998014047150669,2.015785105849523,0.9311300442926511
6.74,66.05714835457336,0.09946782687505461,2.01668920483402,0.9310286219114159
6.75,66.15047233141532,0.0991354118021363,2.017588966430717,0.9309272073562594
6.76,66.24378710331825,0.09880415549597416,2.0184843841845788,0.9308258006379273
6.7700000000000005,66.33709267106411,0.09847405396958545,2.0193754517035476,0.9307244017671236
6.78,66.43038903543408,0.09814510324930062,2.0202621626587036,0.9306230107545114
6.79,66.52367619720857,0.09781729937472122,2.0211445107844197,0.9305216276107128
6.8,66.61695415716724,0.09749063839867857,2.022022489878515,0.9304202523463091
6.8100000000000005,66.71022291608901,0.0971651163871924,2.022896093802406,0.9303188849718407
6.82,66.80348247475197,0.09684072941942992,2.0237653164812612,0.9302175254978077
6.83,66.89673283393356,0.09651747358766498,2.024630151904147,0.9301161739346695
6.84,66.9899739944104,0.09619534499723768,2.025490594124179,0.9300148302928452
6.8500000000000005,67.08320595695847,0.09587433976651409,2.026346637258667,0.9299134945827137
6.86,67.1764287223529,0.09555445402684648,2.02719827548926,0.9298121668146139
6.87,67.26964229136821,0.0952356839225334,2.028045503062094,0.9297108469988445
6.88,67.36284666477815,0.09491802561078046,2.0288883142879284,0.9296095351456647
6.890000000000001,67.45604184335576,0.09460147526166111,2.0297267035422926,0.9295082312652938
6.9,67.5492278278734,0.0942860290580779,2.0305606652656234,0.9294069353679114
6.91,67.64240461910268,0.09397168319572366,2.0313901939634027,0.9293056474636577
6.92,67.73557221781456,0.09365843388304332,2.032215284206296,0.9292043675626338
6.93,67.82873062477933,0.09334627734119583,2.033035930630288,0.9291030956749011
6.94,67.92187984076655,0.09303520980401624,2.0338521279368127,0.9290018318104823
6.95,68.01501986654688,0.09272522750832604,2.034663870779674,0.9289005759793827
6.96,68.10815070289092,0.09241632670014871,2.0354711538385164,0.9287993281915763
6.97,68.20127235056671,0.09210850364873005,2.0362739719838467,0.9286980884569744
6.98,68.29438481034157,0.09180175463574186,2.0370723201509513,0.9285968567854499
6.99,68.38748808298223,0.09149607595521872,2.037866193339712,0.9284956331868376
7.0,68.48058216925479,0.09119146391351805,2.038655586614689,0.9283944176709339
7.01,68.57366706992472,0.0908879148292807,2.0394404951052003,0.9282932102474976
7.0200000000000005,68.66674278575691,0.09058542503339143,2.040220914005403,0.9281920109262491
7.03,68.75980931751556,0.0902839908689399,2.0409968385743693,0.9280908197168718
7.04,68.85286666596434,0.08998360869118169,2.041768264136164,0.9279896366290109
7.05,68.94591483186629,0.08968427486749957,2.0425351860799137,0.9278884616722743
7.0600000000000005,69.03895381598387,0.08938598577736505,2.043297599859884,0.9277872948562327
7.07,69.13198361907895,0.08908873781230023,2.0440555009955435,0.9276861361904191
7.08,69.22500424191279,0.08879252737583958,2.044808885071636,0.9275849856843298
7.09,69.3180156852461,0.08849735088349231,2.0455577477382434,0.927483843347424
7.1000000000000005,69.41101794983902,0.08820320476270463,2.0463020847108497,0.9273827091891237
7.11,69.50401103645112,0.08791008545282258,2.0470418917704043,0.9272815832188146
