t,R2C2,cAMP,GEFa,GAPa,RGTP,CYCLa,PDEa,MN,MCP,MC,MNP
2.64,0.3099810542491494,0.5688280606685419,0.3887800249212517,0.634086983551546,0.0018870424246825058,0.01589490595774555,0.1047471930057164,0.510933198072434,0.3158764706210343,0.08540010651365189,0.08779022479287982
2.65,0.310161958222483,0.5677384267317852,0.3888758164164309,0.6349565393694158,0.001880909013418888,0.015782871116737134,0.1046522864491472,0.5107249488477068,0.3160859820948567,0.08542864034163519,0.0877604287158013
2.66,0.31034517265278516,0.566651382026594,0.3889715183923484,0.6358228376081406,0.0018748451015326675,0.01567180696518593,0.10455243409628581,0.5105228436909927,0.31628973022568835,0.08545708988651679,0.08773033619680227
2.67,0.31053066679820185,0.5655669953968215,0.38906713095180817,0.6366858479429129,0.001868850036539812,0.015561705451130788,0.10444766336817314,0.5103268975385329,0.31648769722174686,0.08548545224067647,0.08769995299904385
2.68,0.310718410088475,0.5644853344141924,0.3891626541974293,0.6375455405353669,0.0018629229585174682,0.015452558589024269,0.10433800293555008,0.5101371244917889,0.31667986615191174,0.08551372452388062,0.08766928483241868
2.69,0.3109083721376335,0.5634064652910513,0.38925808823163405,0.6384018860644408,0.0018570626778973733,0.01534435846389602,0.10422348279711023,0.5099535377674635,0.31686622099810574,0.08554190388465183,0.08763833734977892
2.7,0.3111005225907679,0.5623304538170698,0.38935343315675314,0.6392548554730525,0.0018512687845537333,0.015237097201747245,0.10410413363066491,0.5097761500091562,0.3170467462999495,0.08556998750161683,0.08760711618927741
2.71,0.31129483126990715,0.5612573644617145,0.38944868907492347,0.6401044202151495,0.001845540573862485,0.015130766998753936,0.10397998742543615,0.5096049729762854,0.31722142750671123,0.08559797258310395,0.08757562693389946
2.72,0.3114912681882542,0.5601872603256794,0.38954385608808917,0.6409505522459362,0.0018398773958811967,0.015025360118619081,0.10385107745566279,0.509440017595308,0.31739025093466305,0.0856258563618024,0.08754387510822655
2.73,0.3116898036051869,0.5591202028410629,0.38963893429797364,0.6417932240815257,0.0018342786992399723,0.01492086889814845,0.1037174384319039,0.5092812939230801,0.3175532038236672,0.0856536360893696,0.08751186616388312
2.74,0.31189040773897125,0.5580562533374492,0.38973392380622474,0.6426324084873607,0.00182874380188472,0.014817285718126662,0.10357910571073033,0.5091288113382401,0.31771027404160823,0.08568130906459899,0.08747960555555274
2.75,0.31209305102313883,0.556995471644321,0.3898288247142852,0.643468078756269,0.001823272095668214,0.014714603029307684,0.10343611600000414,0.5089825783704162,0.31786145034816066,0.08570887260828279,0.08744709867314046
2.7600000000000002,0.31229770407567786,0.555937916323763,0.3899236371234261,0.6443002086200051,0.001817862923389411,0.014612813340940355,0.10328850710978142,0.50884260285077,0.318006722237188,0.08573632406008735,0.08741435085195477
2.77,0.31250433777730396,0.5548836443700071,0.3900183611347414,0.6451287722268456,0.0018125154495024765,0.014511909212425149,0.10313631784729387,0.5087088921132867,0.3181460797718594,0.08576366075890043,0.08738136735595356
2.7800000000000002,0.3127129229813789,0.5538327123229586,0.3901129968491672,0.6459537442246225,0.0018072291392851932,0.014411883284235297,0.10297958840616026,0.5085814522487679,0.3182795141957288,0.08579088011566685,0.08734815343983651
2.79,0.3129234307601379,0.5527851753230112,0.3902075443674655,0.6467750996902426,0.0018020033521105707,0.014312728251670289,0.10281836003601541,0.5084602887380584,0.3184070174140379,0.08581797955156395,0.08731471429633983
2.8000000000000003,0.31313583236192294,0.5517410873202758,0.3903020037902371,0.6475928141085328,0.0017968374704268389,0.014214436864260216,0.10265267498338135,0.5083454064186973,0.3185285820083972,0.08584495650594719,0.08728105506695849
2.81,0.31335009929299795,0.5507005009142734,0.39039637521795123,0.6484068632348756,0.0017917309636523498,0.014117001899458798,0.10248257598437287,0.5082368099567901,0.31864420080714656,0.08587180840627931,0.08724718082978411
2.82,0.313566203069156,0.5496634678406344,0.39049065875085603,0.6492172235122524,0.0017866831941882992,0.014020416242512379,0.1023081078048621,0.5081345024143875,0.31875386818975665,0.0858985327594262,0.0872130966364298
2.83,0.31378411541831286,0.5486300385741375,0.39058485448905167,0.6500238717310954,0.0017816935756383762,0.013924672821317282,0.10212931598429154,0.5080384864179578,0.31885757902293443,0.08592512707719434,0.08717880748191352
2.84,0.3140038082316789,0.5476002624305589,0.3906789625324732,0.6508267851083581,0.0017767615267792775,0.013829764621594074,0.10194624712240793,0.5079487638827208,0.3189553289108958,0.08595158889424381,0.08714431831213967
2.85,0.3142252536944553,0.5465741874682137,0.39077298298095536,0.6516259409937907,0.0017718863720698956,0.013735684631430635,0.10175894765972653,0.5078653369184577,0.31904711335218794,0.08597791571919262,0.08710963401016185
2.86,0.31444842397412026,0.5455518607227814,0.39086691593407835,0.6524213175704808,0.0017670675789389786,0.013642425973548077,0.1015674667861494,0.507788205669135,0.31913292975068464,0.08600410515123405,0.08707475942894648
2.87,0.3146732914744495,0.5445333280159427,0.3909607614912935,0.6532128932839714,0.0017623045644156049,0.013549981797515117,0.1013718540706856,0.5077173700734295,0.3192127757767941,0.08603015478510329,0.08703969936467316
2.88,0.31489982877002953,0.5435186340088475,0.3910545197518896,0.654000646991345,0.0017575967641934706,0.013458345308302557,0.10117216005932801,0.50765282940466,0.319286649795407,0.08605606223619833,0.08700445856373473
2.89,0.3151280087118895,0.5425078221659962,0.39114819081503377,0.6547845577439084,0.0017529437542176025,0.013367509729526588,0.10096843515076352,0.5075945829376758,0.3193545502418704,0.08608182510759167,0.08696904171286224
2.9,0.31535780416622483,0.5415009348427628,0.39124177477967137,0.6555646053238758,0.001748344941514209,0.013277468394028265,0.10076073238304183,0.5075426283020553,0.31941647716309274,0.08610744107135304,0.08693345346349904
2.91,0.3155891882280664,0.5404980132128699,0.39133527174460797,0.6563407698050355,0.0017437998126148863,0.013188214669622354,0.10054910515769358,0.5074969628302688,0.3194724309559883,0.0861329078019018,0.0868976984118411
2.92,0.3158221341659333,0.5394990972865181,0.39142868180848844,0.6571130316662488,0.0017393078661506237,0.013099741978208871,0.10033360783135675,0.5074575832094457,0.31952241269339354,0.08615822299317215,0.08686178110398869
2.93,0.3160566154236864,0.5385042259092389,0.3915220050697976,0.657881371787398,0.001734868612601102,0.013012043795032764,0.10011429569768178,0.507424485493848,0.3195664241124366,0.08618338435795701,0.0868257060357585
2.94,0.3162926056587153,0.5375134368510793,0.3916152416268608,0.6586457713862434,0.0017304812502286005,0.012925113640014784,0.09989122431483982,0.5073976652761504,0.3196044674449364,0.08620838962643304,0.08678947765248009
2.95,0.3165300786748107,0.536526766633952,0.3917083915778454,0.6594062121265656,0.0017261452796224718,0.012838945092064907,0.0996644507298645,0.5073771173984055,0.31963654570569694,0.08623323654705953,0.0867531003488381
2.96,0.31676900846101563,0.5355442506224726,0.3918014550207615,0.6601626760539404,0.001721860173707028,0.012753531780268092,0.09943403279418439,0.5073628361262289,0.3196626625200144,0.08625792288508839,0.08671657846866833
2.97,0.31700936919692474,0.5345659230313775,0.39189443205346236,0.6609151455860851,0.0017176253467886032,0.012668867382392205,0.09920002908348198,0.5073548151763307,0.31968282209707033,0.08628244642183051,0.08667991630476846
2.98,0.3172511352495264,0.5335918169119183,0.3919873227736456,0.6616636035169576,0.0017134401989684046,0.01258494562524139,0.0989624989698594,0.5073530477070853,0.31969702924008975,0.08630680495411254,0.08664311809871239
2.99,0.31749428112398853,0.5326219643033301,0.39208012727882713,0.6624080331103178,0.0017093048159836442,0.012501760310143576,0.09872150270896059,0.5073575259966472,0.3197052896376141,0.08633099631645436,0.08660618804928438
3.0,0.31773878151731333,0.5316563960791636,0.3921728456663688,0.6631484179967826,0.001705219260819006,0.012419305285729227,0.09847710130849367,0.5073682417936729,0.3197076095452822,0.08635501835742909,0.08656913030361582
3.0100000000000002,0.3179846113698541,0.5306951417999585,0.39226547803350553,0.6638847420749664,0.0017011828945923213,0.012337574421805718,0.0982293564012974,0.5073851866540602,0.3197039954802825,0.0863788689169756,0.08653194894868177
3.02,0.3182317457834248,0.5297382299616391,0.3923580244773019,0.6646169896674607,0.0016971955237134102,0.01225656165158764,0.09797833040190082,0.5074083514054146,0.3196944547062267,0.08640254586312945,0.08649464802522928
3.0300000000000002,0.31848016005115726,0.5287856879124352,0.39245048509466773,0.6653451454633492,0.0016932570172728412,0.01217626095666906,0.09772408642561599,0.5074377263421717,0.3196789950559301,0.08642604707898231,0.0864572315229159
3.04,0.31872982962905994,0.5278375419423317,0.3925428599823475,0.6660691945611806,0.0016893664863983726,0.012096666371770814,0.09746668833750802,0.5074733010695583,0.31965762507159506,0.08644937047351747,0.08641970338532916
3.0500000000000003,0.31898073008774946,0.5268938174310641,0.39263514923690296,0.666789122542614,0.0016855209185305698,0.012017771992977603,0.09720620084745392,0.5075150642377497,0.3196303542439624,0.08647251399989583,0.08638206751839202
3.06,0.31923283732022234,0.5259545382400589,0.39272735295478883,0.6675049151499904,0.0016817208508181644,0.011939571940908217,0.09694268901001168,0.5075630046940285,0.3195971919733967,0.08649547557752862,0.08634432775504622
3.0700000000000003,0.31948612735672427,0.5250197272645671,0.39281947123228544,0.6682165585716918,0.0016779652417325379,0.011862060393042464,0.09667621863762955,0.5076171104589687,0.3195581484922101,0.08651825316179278,0.08630648788702848
3.08,0.3197405764185465,0.524089406280276,0.3929115041655182,0.6689240393579,0.001674252911330147,0.011785231573993384,0.09640685615844596,0.5076773690258479,0.31951323459434144,0.08654084472396362,0.08626855165584708
3.09,0.3199961609189652,0.523163595945999,0.393003451850458,0.6696273444181207,0.0016705825283608135,0.011709079755083021,0.09613466859696024,0.5077437673673264,0.31946246162887953,0.08656324825100979,0.08623052275278434
3.1,0.32025285741863624,0.5222423160621499,0.3930953143829134,0.6703264610466773,0.0016669586949666776,0.01163359926578302,0.09585972333451792,0.5078162917666027,0.31940584163573976,0.08658546176554036,0.08619240483211714
3.11,0.3205106427169414,0.5213255850657043,0.39318709185854733,0.6710213768647143,0.0016633798300488096,0.011558784469738745,0.09558208852705055,0.50789492817251,0.31934338705701076,0.08660748328559768,0.08615420148488155
3.12,0.3207694937872775,0.5204134204015861,0.39327878437286556,0.6717120798580392,0.0016598469457166983,0.01148462978144751,0.09530183276836118,0.5079796619531866,0.31927511093538447,0.08662931085350058,0.08611591625792839
3.13,0.32102938779363305,0.5195058384375387,0.39337039202121976,0.6723985583650417,0.001656361540829995,0.011411129661760694,0.09501902514639436,0.5080704779630211,0.3192010268588715,0.0866509425287201,0.08607755264938739
3.14,0.3212903021036432,0.5186028544977569,0.393461914898815,0.6730808010388866,0.0016529192206616032,0.011338278637349673,0.0947337349715215,0.5081673606544801,0.3191211488587885,0.08667237637993762,0.08603911410679384
3.15,0.3215522142703039,0.5177044828259412,0.39355335310069944,0.673758796898438,0.0016495193345795092,0.011266071270922091,0.09444603212798228,0.5082702939235209,0.3190354915493646,0.08669361049689003,0.08600060403022458
3.16,0.3218151020418228,0.5168107366121074,0.39364470672176993,0.6744325352994125,0.0016461602145347014,0.011194502175744017,0.09415598686464687,0.5083792611944129,0.31894407005020237,0.08671464298444136,0.08596202577094342
3.17,0.32207894336481574,0.5159216279983179,0.39373597585677284,0.6751020059277876,0.0016428420214684937,0.011123565992477871,0.09386366973709138,0.5084942454408271,0.3188468999671834,0.08673547196109417,0.08592338263089551
3.18,0.32234371638325554,0.5150371680835703,0.39382716060030404,0.6757671988002909,0.0016395656143247791,0.011053257399152364,0.09356915160692372,0.5086152291811935,0.3187439973957771,0.08675609555983817,0.08588467786319139
3.19,0.32260939943709954,0.5141573669316808,0.39391826104680894,0.6764281042636983,0.0016363289778116056,0.010983571137493852,0.09327250363589838,0.5087421944757432,0.3186353789224282,0.08677651192905467,0.08584591467277403
3.2,0.32287597106301924,0.5132822335841015,0.3940092772905823,0.6770847129928612,0.0016331317403349348,0.01091450198199956,0.09297379723830122,0.5088751229314838,0.3185210616195187,0.08679671923249443,0.08580709621650323
3.21,0.32314340998758656,0.5124117760881068,0.39410020942576607,0.6777370159991314,0.00162997507402136,0.010846044750126446,0.09267310408346549,0.5090139956658974,0.3184010630755301,0.08681671565336659,0.08576822560520607
3.22,0.32341169514563606,0.5115460014494183,0.39419105754635647,0.6783850045998034,0.0016268590898312312,0.010778194295878734,0.0923704960040894,0.5091587934177909,0.31827540129882054,0.08683649938413092,0.08572930589925774
3.23,0.32368080566747504,0.5106849156805615,0.3942818217461991,0.6790286704361497,0.0016237849133457006,0.01071094551324191,0.09206604501437007,0.5093094964752843,0.3181440947785288,0.0868560686340272,0.08569034011215974
3.24,0.3239507208703343,0.5098285238612534,0.39437250211898806,0.6796680054756908,0.0016207486497171407,0.010644293369987018,0.0917598232369709,0.5094660846495908,0.3180071625046891,0.08687542163255865,0.08565133121316161
3.25,0.32422142028067824,0.5089768300351272,0.3944630987582709,0.6803030019914613,0.001617751238622704,0.010578232844627224,0.09145190293053987,0.5096285373725352,0.31786462388598125,0.08689455661988618,0.08561228212159748
3.2600000000000002,0.3244928836198207,0.508129837293055,0.39455361175744597,0.6809336525715541,0.001614791803065101,0.010512758968400416,0.09114235642202127,0.5097968336402597,0.31771649879540026,0.08691347185330801,0.08557319571103211
3.27,0.3247650908063198,0.5072875477924053,0.3946440412097638,0.6815599501088422,0.0016118708162746426,0.010447866822387032,0.09083125602354267,0.5099709520418418,0.31756280754442895,0.08693216560491392,0.08553407480881532
3.2800000000000002,0.3250380219575818,0.5064499627379865,0.3947343872083272,0.6821818878032558,0.0016089883915704586,0.01038355153059891,0.09051867406466066,0.5101508707555638,0.31740357088586324,0.0869506361625138,0.08549492219605914
3.29,0.3253116573903341,0.5056170823867108,0.3948246498460909,0.6827994591599416,0.0016061439822598407,0.010319808258975417,0.09020468287184598,0.5103365675527625,0.3172388100095905,0.08696888182981952,0.08545574060782757
3.3000000000000003,0.32558597762047453,0.5047889060833919,0.3949148292158632,0.6834126579803179,0.0016033370760428435,0.01025663220655081,0.08988935467210683,0.5105280198179863,0.31706854652373107,0.0869869009249668,0.08541653273331577
3.31,0.3258609633639724,0.5039654322705974,0.39500492541030663,0.6840214783580045,0.0016005665319621617,0.010194018593528444,0.08957276155576299,0.5107252045594842,0.31689280244465523,0.08700469178000121,0.08537730121585942
3.3200000000000003,0.3261365955354968,0.503146658472722,0.3950949385219363,0.6846259146861212,0.001597831867929436,0.010131962706290349,0.08925497552335226,0.5109280983856272,0.3167116002165443,0.08702225274393795,0.08533804865389052
3.33,0.3264128552497883,0.5023325813309911,0.3951848686431217,0.6852259616456757,0.0015951324400308245,0.010070459860198716,0.08893606838260469,0.5111366775356933,0.31652496268355435,0.08703958218015699,0.08529877760059555
3.34,0.326689723819274,0.5015231966340871,0.395274715866087,0.685821614203519,0.0015924703833761558,0.010009505421916557,0.08861611171053951,0.5113509178794228,0.3163329130886057,0.08705667846722938,0.08525949056474225
3.35,0.3269671827593082,0.5007184992725875,0.3953644802829111,0.686412867612136,0.0015898447800483308,0.009949094779976677,0.08829517686584572,0.5115707949237135,0.3161354750679507,0.0870735399984099,0.08522019000992596
3.36,0.3272452137847073,0.49991848329142863,0.39545416198552824,0.6869997174045811,0.0015872559900768706,0.009889223365462404,0.08797333492016118,0.5117962838184706,0.315932672644091,0.08709016518192089,0.08518087835551762
3.37,0.3275237988090117,0.4991231419029668,0.39554376106572786,0.6875821593927939,0.0015847033255369733,0.009829886648724357,0.08765065663132016,0.5120273593575554,0.31572453022385244,0.08710655244143851,0.08514155797715382
3.38,0.32780291994034316,0.4983324675269704,0.39563327761515443,0.6881601896664598,0.0015821821408185048,0.009771080144848336,0.0873272124066187,0.512263995972623,0.31551107260190614,0.08712270021747924,0.08510223120799179
3.39,0.3280825594944855,0.4975464517160013,0.3957227117253097,0.6887338045844977,0.0015796925075357972,0.009712799395400663,0.08700307227541082,0.5125061677757679,0.31529232492520953,0.08713860696311328,0.08506290033590948
3.4,0.3283626999846077,0.49676508523622415,0.3958120634875517,0.6893030007765457,0.0015772321790137364,0.009655039982344661,0.08667830584905085,0.5127538485359786,0.31506831271044544,0.08715427114737162,0.08502356760620444
3.41,0.3286433241232809,0.4959883580662134,0.395901332993095,0.6898677751390756,0.0015748057888887378,0.009597797499531689,0.0863529822875516,0.5130070116909262,0.31483906183329396,0.0871696912544409,0.084984235221339
3.42,0.32892441481728435,0.49521625944415165,0.39599052033301074,0.690428124833734,0.0015724332040606256,0.009541067586025052,0.08602717026181561,0.5132656303409892,0.31460459853214623,0.08718486578465763,0.0849449053422071
3.43,0.32920595517341605,0.4944487778468891,0.3960796255982277,0.6909840472822191,0.0015700806448972501,0.009484846110925482,0.08570093792229229,0.5135296772685104,0.3143649493899381,0.08719979325396937,0.0849055800875823
3.44,0.32948792850122205,0.49368590098888515,0.39616864887953085,0.6915355401668765,0.0015677601523588446,0.009429128697376117,0.08537435285913907,0.5137991249412456,0.3141201413323502,0.08721447219304546,0.08486626153335886
3.45,0.3297703183192084,0.49292761581699623,0.3962575902675554,0.692082601438515,0.0015654746233153415,0.009373911102290043,0.08504748204138234,0.5140739455008599,0.31387020163889484,0.08722890114862543,0.08482695171161994
3.46,0.33005310833683976,0.49217390859049115,0.39634644985279993,0.6926252292907317,0.0015632223969456083,0.009319189147441068,0.08472039184067755,0.5143541107956376,0.31361515790731004,0.08724307868233662,0.08478765261471587
3.47,0.330336282445267,0.49142476492915604,0.39643522772563333,0.6931634221456972,0.0015610019475194986,0.00926495868298036,0.08439314802262483,0.5146395923992432,0.3133550380334108,0.08725700336990562,0.08474836619744049
3.48,0.330619824733784,0.4906801697654232,0.39652392397628267,0.6936971786728732,0.0015588130904476425,0.009211215583753039,0.08406581566542394,0.5149303615897552,0.3130898702341047,0.08727067380234707,0.08470909437379313
3.49,0.33090371977390864,0.4899401064120168,0.396612538694631,0.6942264981328254,0.001556656018872773,0.009157955807013014,0.08373845808945687,0.5152263889455059,0.3128196834848206,0.0872840886099543,0.08466983895971934
3.5,0.33118795169899135,0.4892045596551542,0.39670107197087406,0.6947513792486657,0.001554530371109291,0.009105175236509612,0.08341114020966969,0.5155276456812832,0.31254450607100687,0.0872972463874078,0.08463060186030226
3.5100000000000002,0.3314725054880306,0.48847351149342516,0.3967895238946037,0.6952718217723937,0.0015524359980335686,0.009052869904746406,0.08308392368673907,0.5158341018002258,0.31226436759455095,0.08731014579601808,0.08459138480920529
3.52,0.3317573657740155,0.48774694506227234,0.3968778945556588,0.6957878250355867,0.0015503727230533157,0.00900103578288342,0.08275687152456117,0.5161457278001179,0.3119792971197252,0.08732278546996793,0.08455218961018905
3.5300000000000002,0.3320425177007755,0.4870248418894053,0.396966184043513,0.6962993889792538,0.001548340272591296,0.008949668932420015,0.0824300445641252,0.5164624934698853,0.3116893244824803,0.08733516408302962,0.0845130179646049
3.54,0.3323279465799063,0.48630718296056225,0.39705439244752017,0.696806513746776,0.0015463383686473414,0.00889876544456668,0.08210350297164438,0.5167843683614208,0.31139447977655227,0.08734728032206883,0.08447387153995822
3.5500000000000003,0.33261363774857405,0.48559394925295274,0.3971425198570155,0.6973091995002979,0.001544366793288071,0.008848321413646672,0.08177730664924641,0.5171113220130079,0.31109479311063165,0.08735913287647275,0.08443475199988776
3.56,0.3328995769576682,0.4848851204643459,0.397230566361038,0.6978074468917984,0.0015424253017714963,0.008798333006523763,0.0814515137024463,0.5174433233957281,0.31079029521074386,0.08737072046801514,0.08439566092551302
3.5700000000000003,0.3331857498697614,0.48418067661787023,0.3973185320486897,0.6983012564605704,0.0015405136606362712,0.008748796373890373,0.08112618251259636,0.5177803416169235,0.31048101665472116,0.08738204181193016,0.08435659991642525
3.58,0.3334721429226004,0.4834805955613497,0.39740641700851637,0.6987906296286889,0.001538631659256483,0.008699707799034452,0.08080136763041611,0.5181223447865517,0.3101669891064015,0.08739309568573506,0.08431757042131183
3.59,0.33375874187138255,0.48278485701407037,0.3974942213295538,0.6992755670477893,0.0015367790590348747,0.008651063449095166,0.08047712707051774,0.51846930187996,0.30984824328724114,0.0874038808117909,0.0842785740210081
3.6,0.33404553308614277,0.48209343894680856,0.39758194510039674,0.6997560700734887,0.0015349556328202703,0.008602859596770016,0.08015351585476274,0.5188211810743536,0.3095248107878045,0.08741439596158641,0.08423961217625558
3.61,0.33433250318959157,0.4814063191205091,0.3976695884094524,0.7002321402756332,0.0015331611874082527,0.008555092552891375,0.07983058666279567,0.5191779503600552,0.3091967234057937,0.08742463992783035,0.08420068630632087
3.62,0.33461963911981546,0.480723473843307,0.3977571513449084,0.7007037796676275,0.0015313954976969748,0.00850775868833269,0.07950839184913171,0.5195395771630816,0.30886401354964865,0.08743461152705881,0.08416179776021107
3.63,0.33490692808662476,0.4800448788358958,0.3978446339947553,0.7011709905467746,0.0015296583525282292,0.00846085441875728,0.0791869820388498,0.5199060286079075,0.3085267139575589,0.08744430959782001,0.08412294783671379
3.64,0.3351943569755917,0.4793705114117082,0.3979320364472074,0.701633774738873,0.001527949541014942,0.008414376097237587,0.07886640823139225,0.5202772724263207,0.3081848567031526,0.08745373296154675,0.08408413790898002
3.65,0.3354819132941582,0.47870034675071305,0.39801935879003786,0.702092134836635,0.0015262688566496537,0.008368320187500106,0.0785467190461527,0.5206532754408838,0.30783847485219384,0.08746288048427787,0.08404536922264463
3.66,0.3357695848259135,0.47803435926102944,0.39810660111082113,0.7025460737471492,0.0015246160958032138,0.008322683200618896,0.07822796172898223,0.521034004119101,0.3074876018571986,0.0874717510541043,0.08400664296959635
3.67,0.336057359218543,0.477372524280857,0.3981937634972203,0.7029955941437505,0.001522991056679358,0.008277461619386873,0.07791018327885421,0.5214194252514011,0.30713227081729527,0.08748034355458063,0.08396796037672308
3.68,0.33634522426182173,0.47671481692777334,0.3982808460367937,0.7034406988360956,0.00152139353999665,0.008232651949344805,0.07759342969004245,0.521809505493183,0.3067725149781498,0.087488656882654,0.08392932264601334
3.69,0.3366331682047361,0.4760612107613976,0.39836784881677473,0.7038813911950638,0.0015198233495344435,0.008188250777048251,0.07727774511037441,0.5222042108369415,0.306408368308063,0.08749668996902524,0.08389073088597034
3.7,0.33692117932395577,0.47541167970980874,0.39845477192436785,0.7043176745620631,0.0015182802920420848,0.008144254690416703,0.0769631728290445,0.52260350735514,0.3060398646884581,0.08750444175018934,0.08385218620621263
3.71,0.33720924598885915,0.4747661979352103,0.39854161544669797,0.7047495523197518,0.0015167641782064633,0.00810066029020457,0.07664975489723373,0.5230073611241934,0.30566703799844896,0.08751191117227895,0.08381368970507878
3.72,0.3374973568601716,0.47412473845650116,0.398628379470692,0.7051770282214849,0.0015152748196926302,0.00805746422833743,0.07633753239872669,0.5234157377694831,0.30528992260518906,0.08751909720509765,0.08377524242023031
3.73,0.3377855007344014,0.47348727431693344,0.3987150640831685,0.7056001061231901,0.001513812031340089,0.008014663177650103,0.07602654511829357,0.5238286028415438,0.30490855295886593,0.08752599883118957,0.0837368453684009
3.74,0.3380736666389398,0.472853778849824,0.39880166937074574,0.7060187900358371,0.0015123756284832757,0.007972253847756208,0.07571683042599363,0.5242459218049084,0.3045229636090955,0.08753261505318047,0.08369849953281595
3.75,0.3383618436963592,0.4722242242720069,0.3988881954200115,0.7064330841674553,0.0015109654321772646,0.007930232965162114,0.07540842625205074,0.5246676598245162,0.3041331894240205,0.0875389448826112,0.08366020586885232
3.7600000000000002,0.3386500212321961,0.47159858280100125,0.39897464231738855,0.7068429928897603,0.0015095812650471852,0.007888597289061682,0.07510136872402103,0.5250937819353613,0.3037392654162891,0.08754498734880684,0.08362196529954298
3.77,0.3389381887463297,0.47097682635835153,0.39906101014916995,0.7072485207470162,0.0015082229523903964,0.00784734360714204,0.0747956927942352,0.5255242529974423,0.30334122678926556,0.08755074149652156,0.08358377871677075
3.7800000000000002,0.3392263359307132,0.47035892734005896,0.3991472990014707,0.7076496723871517,0.0015068903188865167,0.007806468737400608,0.07449143125675876,0.5259590378477834,0.3029391087713739,0.08755620639270935,0.08354564698813352
3.79,0.33951445264742314,0.46974485766281526,0.399233508960288,0.7080464526470357,0.0015055831926702862,0.007765969525895685,0.07418861596435944,0.5263981011122383,0.3025329468211745,0.08756138111814209,0.08350757094844534
3.8000000000000003,0.3398025289195532,0.4691345883683467,0.399319640111526,0.7084388665878534,0.0015043014070211303,0.007725842845813276,0.07388727833334709,0.5268414071274202,0.3021227767124367,0.08756626476393242,0.08346955139621078
3.81,0.3400905549534002,0.46852809058738754,0.3994056925409351,0.7088269194089168,0.0015030447962467162,0.007686085599740627,0.07358744811358406,0.5272889201309117,0.30170863432686834,0.0875708564400054,0.08343158910221478
3.8200000000000003,0.34037852112126765,0.46792533536073866,0.3994916663341338,0.7092106164529435,0.0015018131967842717,0.007646694717129479,0.07328915375989446,0.5277406042347474,0.30129055568225227,0.08757515527292743,0.08339368481007302
3.83,0.3406664178597014,0.4673262953972024,0.39957756157660984,0.7095899629322832,0.0015006064433606657,0.0076076671354447685,0.07299242174510086,0.528196423867897,0.30086857644203346,0.08757916041484774,0.0833558392752219
3.84,0.3409542359263185,0.46673094063698006,0.3996633783537165,0.7099649646198537,0.0014994243786834432,0.007568999847740793,0.07269727829375414,0.5286563426595462,0.3004427331530043,0.08758287102093248,0.08331805316651711
3.85,0.3412419661961421,0.46613924176989413,0.39974911675067576,0.7103356273012296,0.0014982668457558415,0.007530689864933344,0.07240374800728709,0.5291203243246541,0.30001306226382074,0.0875862862672594,0.08328032714426592
3.86,0.34152959971564123,0.46555116930187473,0.39983477685257723,0.7107019569200231,0.0014971336899158982,0.007492734225810299,0.07211185422881164,0.5295883324289817,0.2995796003854263,0.08758940534606974,0.08324266183952234
3.87,0.3418171275829616,0.46496669481714786,0.3999203587444101,0.7110639593471503,0.0014960247573566942,0.007455129977213247,0.07182161925949916,0.5300603307349596,0.29914238390715875,0.08759222746880069,0.08320505788908118
3.88,0.3421045410945429,0.4643857894331104,0.4000058625110243,0.7114216406632872,0.0014949398969378183,0.007417874198298431,0.07153306409369554,0.5305362827782892,0.2987014494666982,0.08759475186237319,0.08316751589263963
3.89,0.3423918318103189,0.4638084231132163,0.4000912882371132,0.7117750072844771,0.0014938789609909237,0.007380964011325499,0.07124620830112727,0.5310161516796604,0.2982568341590517,0.08759697776754108,0.083130036393747
3.9,0.3426789914010364,0.4632345662760057,0.40017663600725384,0.7121240656679929,0.0014928418034333413,0.007344396556393218,0.07096107030274172,0.5314999005856589,0.29780857504716945,0.0875989044427569,0.08309261992441497
3.91,0.3429660116846473,0.46266418938273973,0.40026190590589755,0.7124688223863108,0.0014918282801851803,0.007308168997757052,0.07067766736738167,0.5319874925570311,0.29735670928599633,0.08760053116292747,0.08305526699404518
3.92,0.3432528844295544,0.46209726468261836,0.4003470980174208,0.7128092837920482,0.001490838246368384,0.007272278494638027,0.0703960166774807,0.5324788910612654,0.29690127357609825,0.08760185722072081,0.08301797814191557
3.93,0.3435396018485405,0.4615337618316016,0.400432212425997,0.7131454568590998,0.0014898715633381947,0.0072367222745039214,0.07011613265375041,0.5329740587360213,0.2964423055352744,0.0876028819232853,0.08298075380541911
3.94,0.3438261562077001,0.46097365136120866,0.4005172492156982,0.7134773485166678,0.00148892809311599,0.0072014975750488725,0.06983802907335998,0.5334729583681841,0.29597984261258287,0.0876036045948473,0.08294359442438584
3.95,0.34411253993012253,0.46041690375884076,0.40060220847046785,0.7138049658258299,0.001488007699865296,0.007166601659576221,0.06956171850834647,0.5339755526342903,0.2955139223762633,0.08760402457602241,0.0829065004134241
3.96,0.3443987454730772,0.4598634904530084,0.400687090274146,0.7141283157857392,0.0014871102483741863,0.00713203180086699,0.0692872133635387,0.5344818043851559,0.29504458219730517,0.08760414122424899,0.08286947219329006
3.97,0.3446847654766452,0.4593133826209993,0.4007718947104391,0.714447405568163,0.001486235605891898,0.007097785300702428,0.06901452462045125,0.5349916763014158,0.29457185963239685,0.08760395391326355,0.08283251015292406
