t,V,n,jm,Ca_i,Ca_er
2.82,-61.00770257009588,0.00048585714095700705,0.11996464794170024,0.11043955209445254,8.999895876481395
2.83,-61.00772948721172,0.0004858195025406086,0.11996452246519697,0.11044109935589262,8.999895509189335
2.84,-61.00775640196894,0.0004857819367525661,0.1199643969878927,0.11044264653703696,8.9998951419109
2.85,-61.00778331437135,0.0004857444434577469,0.11996427150978752,0.1104441936378909,8.999894774646087
2.86,-61.00781022442277,0.0004857070225214644,0.11996414603088149,0.11044574065845976,8.999894407394896
2.87,-61.00783713212697,0.0004856696738094781,0.1199640205511747,0.11044728759874886,8.999894040157326
2.88,-61.00786403748774,0.00048563239718799354,0.11996389507066721,0.11044883445876354,8.999893672933375
2.89,-61.007890940508844,0.00048559519252366245,0.11996376958935911,0.11045038123850907,8.999893305723045
2.9,-61.00791784119403,0.00048555805968358254,0.1199636441072505,0.11045192793799083,8.999892938526331
2.91,-61.007944739547035,0.00048552099853529766,0.1199635186243414,0.1104534745572141,8.999892571343237
2.92,-61.00797163557159,0.0004854840089467976,0.11996339314063194,0.11045502109618421,8.999892204173756
2.93,-61.00799852927142,0.0004854470907865185,0.11996326765612217,0.11045656755490649,8.999891837017891
2.94,-61.00802542065021,0.00048541024392334233,0.11996314217081216,0.11045811393338624,8.999891469875642
2.95,-61.00805230971166,0.0004853734682265972,0.11996301668470202,0.11045966023162877,8.999891102747005
2.96,-61.00807919645944,0.0004853367635660574,0.11996289119779179,0.1104612064496394,8.99989073563198
2.97,-61.008106080898344,0.000485300129772103,0.11996276571008158,0.11046275258742351,8.999890368530568
2.98,-61.008132963044375,0.0004852635662809805,0.11996264022157167,0.11046429864498679,8.999890001442767
2.99,-61.00815984290488,0.0004852270728332871,0.11996251473226222,0.11046584462233472,8.999889634368575
3.0,-61.00818672048389,0.0004851906492859848,0.11996238924215327,0.1104673905194726,8.99988926730799
3.0100000000000002,-61.00821359578544,0.00048515429549636393,0.11996226375124495,0.11046893633640577,8.999888900261015
3.02,-61.008240468813554,0.0004851180113220431,0.11996213825953732,0.11047048207313954,8.999888533227647
3.0300000000000002,-61.00826733957224,0.00048508179662096917,0.11996201276703045,0.11047202772967926,8.999888166207883
3.04,-61.00829420806551,0.00048504565125141746,0.11996188727372444,0.11047357330603022,8.999887799201726
3.0500000000000003,-61.00832107429735,0.00048500957507199144,0.11996176177961937,0.11047511880219776,8.999887432209173
3.06,-61.00834793827175,0.000484973567941623,0.1199616362847153,0.1104766642181872,8.999887065230222
3.0700000000000003,-61.00837479999268,0.00048493762971957234,0.11996151078901233,0.11047820955400388,8.999886698264875
3.08,-61.008401659464106,0.0004849017602654278,0.11996138529251055,0.1104797548096531,8.999886331313128
3.09,-61.00842851668999,0.00048486595943910625,0.11996125979521001,0.11048129998514016,8.999885964374982
3.1,-61.00845537167427,0.0004848302271008527,0.11996113429711082,0.1104828450804704,8.999885597450435
3.11,-61.0084822244209,0.0004847945631112406,0.11996100879821303,0.11048439009564916,8.999885230539487
3.12,-61.0085090749338,0.0004847589673311716,0.11996088329851676,0.11048593503068171,8.999884863642137
3.13,-61.00853592321688,0.00048472343962187574,0.11996075779802204,0.1104874798855734,8.999884496758382
3.14,-61.00856276927407,0.00048468797984491124,0.11996063229672899,0.11048902466032956,8.999884129888224
3.15,-61.00858961310925,0.00048465258786216484,0.11996050679463767,0.11049056935495546,8.999883763031661
3.16,-61.00861645472633,0.00048461726353585136,0.11996038129174816,0.11049211396945645,8.999883396188691
3.17,-61.00864329412918,0.00048458200672851407,0.11996025578806055,0.11049365850383783,8.999883029359316
3.18,-61.00867013132167,0.0004845468173030245,0.11996013028357491,0.11049520295810492,8.999882662543532
3.19,-61.00869696630768,0.0004845116951225825,0.11996000477829132,0.11049674733226302,8.999882295741338
3.2,-61.00872379909105,0.0004844766400507162,0.11995987927220986,0.11049829162631745,8.999881928952735
3.21,-61.00875062967563,0.00048444165195128214,0.1199597537653306,0.11049983584027354,8.999881562177722
3.22,-61.00877745806525,0.00048440673068846497,0.11995962825765363,0.11050137997413656,8.999881195416297
3.23,-61.00880428426375,0.00048437187612677783,0.11995950274917903,0.11050292402791186,8.99988082866846
3.24,-61.00883110827494,0.00048433708813106207,0.11995937723990686,0.11050446800160472,8.999880461934207
3.25,-61.008857930102614,0.00048430236656648744,0.11995925172983722,0.11050601189522047,8.999880095213543
3.2600000000000002,-61.00888474975059,0.0004842677112985519,0.11995912621897017,0.11050755570876439,8.99987972850646
3.27,-61.00891156722265,0.00048423312219308165,0.11995900070730581,0.11050909944224183,8.999879361812964
3.2800000000000002,-61.00893838252257,0.0004841985991162315,0.11995887519484418,0.11051064309565804,8.999878995133049
3.29,-61.00896519565413,0.00048416414193448417,0.11995874968158539,0.11051218666901838,8.999878628466718
3.3000000000000003,-61.00899200662107,0.00048412975051465105,0.1199586241675295,0.11051373016232813,8.999878261813965
3.31,-61.00901881542717,0.00048409542472387156,0.11995849865267659,0.1105152735755926,8.999877895174794
3.3200000000000003,-61.00904562207615,0.00048406116442961363,0.11995837313702674,0.11051681690881708,8.9998775285492
3.33,-61.00907242657176,0.00048402696949967334,0.11995824762058004,0.11051836016200689,8.999877161937187
3.34,-61.00909922891771,0.00048399283980217516,0.11995812210333653,0.11051990333516731,8.99987679533875
3.35,-61.00912602911772,0.00048395877520557187,0.11995799658529632,0.11052144642830367,8.99987642875389
3.36,-61.009152827175505,0.0004839247755786445,0.11995787106645948,0.11052298944142126,8.999876062182604
3.37,-61.009179623094745,0.0004838908407905025,0.11995774554682608,0.11052453237452538,8.999875695624892
3.38,-61.00920641687913,0.00048385697071058343,0.11995762002639618,0.11052607522762131,8.999875329080755
3.39,-61.00923320853234,0.00048382316520865343,0.11995749450516988,0.11052761800071438,8.99987496255019
3.4,-61.009259998058056,0.0004837894241548067,0.11995736898314724,0.11052916069380987,8.999874596033198
3.41,-61.00928678545991,0.0004837557474194659,0.11995724346032834,0.11053070330691309,8.999874229529775
3.42,-61.009313570741575,0.0004837221348733819,0.11995711793671325,0.11053224584002931,8.999873863039923
3.43,-61.00934035390668,0.000483688586387634,0.11995699241230207,0.11053378829316385,8.999873496563639
3.44,-61.00936713495885,0.0004836551018336296,0.11995686688709484,0.11053533066632201,8.999873130100925
3.45,-61.00939391390172,0.0004836216810831046,0.11995674136109166,0.11053687295950906,8.999872763651776
3.46,-61.00942069073889,0.00048358832400812325,0.11995661583429258,0.11053841517273032,8.999872397216194
3.47,-61.009447465473976,0.00048355503048107783,0.11995649030669771,0.11053995730599106,8.999872030794178
3.48,-61.00947423811056,0.0004835218003746892,0.11995636477830708,0.1105414993592966,8.999871664385724
3.49,-61.00950100865223,0.00048348863356200637,0.1199562392491208,0.11054304133265219,8.999871297990834
3.5,-61.00952777710256,0.00048345552991640675,0.11995611371913893,0.11054458322606317,8.999870931609507
3.5100000000000002,-61.00955454346512,0.000483422489311596,0.11995598818836153,0.1105461250395348,8.999870565241743
3.52,-61.00958130774346,0.0004833895116216082,0.1199558626567887,0.11054766677307237,8.999870198887539
3.5300000000000002,-61.00960806994113,0.00048335659672080547,0.11995573712442051,0.11054920842668119,8.999869832546894
3.54,-61.00963483006167,0.0004833237444838786,0.119955611591257,0.11055075000036652,8.999869466219806
3.5500000000000003,-61.00966158810861,0.00048329095478584635,0.11995548605729828,0.11055229149413366,8.99986909990628
3.56,-61.009688344085454,0.000483258227502056,0.11995536052254441,0.11055383290798791,8.999868733606307
3.5700000000000003,-61.00971509799572,0.00048322556250818304,0.11995523498699545,0.11055537424193454,8.999868367319891
3.58,-61.00974184984292,0.0004831929596802314,0.11995510945065149,0.11055691549597885,8.99986800104703
3.59,-61.009768599630526,0.00048316041889453316,0.1199549839135126,0.11055845667012609,8.999867634787725
3.6,-61.00979534736204,0.0004831279400277487,0.11995485837557884,0.11055999776438159,8.999867268541971
3.61,-61.00982209304091,0.0004830955229568669,0.11995473283685029,0.1105615387787506,8.99986690230977
3.62,-61.00984883667062,0.00048306316755920473,0.11995460729732703,0.11056307971323844,8.99986653609112
3.63,-61.009875578254615,0.00048303087371240756,0.11995448175700912,0.11056462056785035,8.999866169886023
3.64,-61.009902317796346,0.00048299864129444913,0.11995435621589663,0.11056616134259163,8.999865803694473
3.65,-61.00992905529924,0.0004829664701836314,0.11995423067398964,0.11056770203746756,8.999865437516473
3.66,-61.00995579076672,0.00048293436025858465,0.11995410513128822,0.11056924265248343,8.99986507135202
3.67,-61.00998252420221,0.0004829023113982674,0.11995397958779243,0.1105707831876445,8.999864705201112
3.68,-61.01000925560912,0.00048287032348196673,0.11995385404350235,0.11057232364295606,8.999864339063752
3.69,-61.010035984990836,0.00048283839638929777,0.11995372849841805,0.11057386401842338,8.999863972939936
3.7,-61.01006271235076,0.000482806530000204,0.11995360295253961,0.11057540431405176,8.999863606829665
3.71,-61.01008943769226,0.00048277472419495725,0.11995347740586708,0.11057694452984645,8.999863240732935
3.72,-61.010116161018715,0.00048274297885415776,0.11995335185840054,0.11057848466581273,8.99986287464975
3.73,-61.010142882333476,0.0004827112938587338,0.11995322631014006,0.1105800247219559,8.999862508580105
3.74,-61.0101696016399,0.0004826796690899423,0.11995310076108572,0.11058156469828119,8.999862142524
3.75,-61.01019631894133,0.0004826481044293683,0.11995297521123757,0.11058310459479391,8.999861776481435
3.7600000000000002,-61.01022303424111,0.000482616599758925,0.11995284966059569,0.11058464441149933,8.999861410452407
3.77,-61.01024974754253,0.0004825851549608542,0.11995272410916015,0.11058618414840271,8.999861044436917
3.7800000000000002,-61.010276458848935,0.00048255376991772586,0.11995259855693101,0.11058772380550932,8.999860678434965
3.79,-61.010303168163624,0.0004825224445124383,0.11995247300390835,0.11058926338282445,8.999860312446547
3.8000000000000003,-61.01032987548988,0.00048249117862821805,0.11995234745009224,0.11059080288035335,8.999859946471664
3.81,-61.010356580831,0.00048245997214862004,0.11995222189548274,0.11059234229810129,8.999859580510316
3.8200000000000003,-61.010383284190254,0.0004824288249575275,0.11995209634007993,0.11059388163607356,8.9998592145625
3.83,-61.01040998557092,0.0004823977369391519,0.11995197078388387,0.1105954208942754,8.999858848628216
3.84,-61.01043668497625,0.0004823667079780332,0.11995184522689463,0.11059696007271211,8.999858482707465
3.85,-61.01046338240948,0.00048233573795903933,0.11995171966911226,0.11059849917138892,8.999858116800242
3.86,-61.010490077873875,0.0004823048267673669,0.11995159411053687,0.11060003819031113,8.999857750906548
3.87,-61.01051677137264,0.00048227397428854055,0.11995146855116849,0.11060157712948399,8.999857385026383
3.88,-61.01054346290902,0.00048224318040841334,0.1199513429910072,0.11060311598891276,8.999857019159746
3.89,-61.0105701524862,0.0004822124450131667,0.11995121743005306,0.1106046547686027,8.999856653306635
3.9,-61.01059684010741,0.00048218176798931026,0.11995109186830616,0.1106061934685591,8.999856287467049
3.91,-61.01062352577583,0.000482151149223682,0.11995096630576654,0.11060773208878719,8.999855921640988
3.92,-61.010650209494635,0.0004821205886034482,0.11995084074243428,0.11060927062929225,8.999855555828452
3.93,-61.01067689126701,0.00048209008601610343,0.11995071517830945,0.11061080909007955,8.999855190029438
3.94,-61.010703571096116,0.00048205964134947067,0.11995058961339213,0.11061234747115432,8.999854824243945
3.95,-61.01073024898511,0.000482029254491701,0.11995046404768234,0.11061388577252186,8.999854458471972
3.96,-61.01075692493715,0.0004819989253312741,0.11995033848118018,0.1106154239941874,8.999854092713521
3.97,-61.01078359895535,0.0004819686537569976,0.11995021291388572,0.11061696213615621,8.99985372696859
3.98,-61.01081027104285,0.00048193843965800776,0.11995008734579901,0.11061850019843354,8.999853361237175
3.99,-61.01083694120277,0.00048190828292376896,0.11994996177692013,0.11062003818102464,8.999852995519278
4.0,-61.01086360943822,0.000481878183444074,0.11994983620724914,0.1106215760839348,8.999852629814898
4.01,-61.01089027575229,0.0004818481411090439,0.11994971063678608,0.11062311390716925,8.999852264124033
4.0200000000000005,-61.01091694014808,0.00048181815580912793,0.11994958506553106,0.11062465165073324,8.999851898446682
4.03,-61.01094360262867,0.0004817882274351039,0.11994945949348412,0.11062618931463204,8.999851532782845
4.04,-61.01097026319713,0.0004817583558780777,0.11994933392064533,0.11062772689887089,8.99985116713252
4.05,-61.010996921856524,0.00048172854102948364,0.11994920834701475,0.11062926440345505,8.999850801495707
4.0600000000000005,-61.0110235786099,0.0004816987827810843,0.11994908277259246,0.11063080182838977,8.999850435872407
4.07,-61.01105023346032,0.00048166908102497053,0.1199489571973785,0.11063233917368032,8.999850070262616
4.08,-61.01107688641079,0.00048163943565356163,0.11994883162137296,0.11063387643933192,8.999849704666332
4.09,-61.01110353746435,0.000481609846559605,0.11994870604457587,0.11063541362534984,8.999849339083557
4.1,-61.01113018662402,0.00048158031363617655,0.11994858046698734,0.11063695073173932,8.99984897351429
4.11,-61.011156833892805,0.00048155083677668036,0.11994845488860739,0.11063848775850563,8.999848607958528
4.12,-61.0111834792737,0.0004815214158748488,0.11994832930943611,0.11064002470565398,8.999848242416272
4.13,-61.01121012276969,0.0004814920508247428,0.11994820372947355,0.11064156157318965,8.999847876887522
4.14,-61.01123676438376,0.0004814627415207512,0.1199480781487198,0.11064309836111787,8.999847511372273
4.15,-61.01126340411887,0.0004814334878575915,0.11994795256717489,0.11064463506944389,8.999847145870527
4.16,-61.01129004197799,0.00048140428973030924,0.11994782698483888,0.11064617169817297,8.999846780382283
4.17,-61.01131667796407,0.00048137514703427845,0.11994770140171188,0.11064770824731032,8.99984641490754
4.18,-61.011343312080044,0.0004813460596652014,0.1199475758177939,0.11064924471686122,8.999846049446298
4.19,-61.01136994432929,0.0004813170275036122,0.11994745023308503,0.1106507811068309,8.99984568399855
4.2,-61.011396574721836,0.0004812880501960064,0.11994732464758547,0.11065231741722482,8.999845318564304
4.21,-61.01142320326325,0.0004812591275451996,0.1199471990612953,0.1106538536480483,8.999844953143555
4.22,-61.01144982995669,0.0004812302594395275,0.11994707347421463,0.1106553897993066,8.999844587736302
4.23,-61.011476454805305,0.0004812014457675837,0.11994694788634347,0.11065692587100495,8.999844222342544
4.24,-61.01150307781222,0.0004811726864182203,0.11994682229768193,0.11065846186314861,8.99984385696228
4.25,-61.011529698980574,0.0004811439812805475,0.11994669670823005,0.11065999777574281,8.99984349159551
4.26,-61.01155631831348,0.0004811153302439337,0.11994657111798791,0.11066153360879281,8.999843126242231
4.2700000000000005,-61.011582935814054,0.0004810867331980057,0.11994644552695558,0.11066306936230386,8.999842760902444
4.28,-61.011609551485414,0.0004810581900326483,0.1199463199351331,0.11066460503628119,8.999842395576149
4.29,-61.01163616533064,0.00048102970063800476,0.11994619434252057,0.11066614063073005,8.999842030263343
4.3,-61.011662777352846,0.0004810012649044764,0.11994606874911803,0.11066767614565567,8.999841664964025
4.3100000000000005,-61.0116893875551,0.0004809728827227228,0.11994594315492557,0.11066921158106331,8.999841299678197
4.32,-61.01171599594049,0.00048094455398366197,0.11994581755994323,0.11067074693695822,8.999840934405853
4.33,-61.01174260251208,0.0004809162785784699,0.11994569196417107,0.11067228221334562,8.999840569146997
4.34,-61.011769207272934,0.00048088805639858085,0.11994556636760918,0.11067381741023076,8.999840203901625
4.3500000000000005,-61.01179581022611,0.0004808598873356875,0.11994544077025761,0.11067535252761887,8.999839838669738
4.36,-61.01182241137465,0.0004808317712817406,0.11994531517211643,0.1106768875655152,8.999839473451335
4.37,-61.011849010721605,0.0004808037081289491,0.1199451895731857,0.110678422523925,8.999839108246412
4.38,-61.01187560827,0.0004807756977697804,0.11994506397346548,0.11067995740285348,8.999838743054973
4.39,-61.011902204022874,0.00048074774009695986,0.11994493837295585,0.1106814922023059,8.999838377877014
4.4,-61.01192879798323,0.0004807198350034712,0.11994481277165686,0.1106830269222875,8.999838012712534
4.41,-61.01195539015409,0.0004806919823825565,0.11994468716956859,0.1106845615628035,8.999837647561533
4.42,-61.01198198053845,0.00048066418212771585,0.11994456156669107,0.11068609612385913,8.999837282424009
4.43,-61.01200856913932,0.00048063643413270764,0.11994443596302441,0.11068763060545965,8.999836917299962
4.44,-61.01203515595968,0.0004806087382915486,0.11994431035856863,0.11068916500761028,8.999836552189391
4.45,-61.01206174100251,0.0004805810944985136,0.11994418475332383,0.11069069933031625,8.999836187092296
4.46,-61.01208832427079,0.0004805535026481357,0.11994405914729005,0.1106922335735828,8.999835822008674
4.47,-61.0121149057675,0.0004805259626352064,0.11994393354046735,0.11069376773741516,8.999835456938525
4.48,-61.012141485495576,0.0004804984743547751,0.1199438079328558,0.11069530182181855,8.999835091881849
4.49,-61.012168063457985,0.00048047103770214983,0.11994368232445549,0.11069683582679823,8.999834726838644
4.5,-61.01219463965767,0.00048044365257289643,0.11994355671526644,0.11069836975235942,8.999834361808912
4.51,-61.01222121409757,0.00048041631886283935,0.11994343110528873,0.11069990359850733,8.999833996792646
4.5200000000000005,-61.01224778678062,0.000480389036468061,0.11994330549452242,0.11070143736524721,8.99983363178985
4.53,-61.01227435770974,0.00048036180528490224,0.11994317988296758,0.11070297105258427,8.999833266800522
4.54,-61.012300926887846,0.00048033462520996194,0.11994305427062428,0.11070450466052376,8.99983290182466
4.55,-61.01232749431785,0.0004803074961400974,0.11994292865749255,0.11070603818907089,8.999832536862264
4.5600000000000005,-61.01235406000265,0.00048028041797242406,0.11994280304357248,0.1107075716382309,8.999832171913333
4.57,-61.01238062394515,0.0004802533906043156,0.11994267742886414,0.11070910500800901,8.999831806977866
4.58,-61.01240718614822,0.00048022641393340393,0.11994255181336755,0.11071063829841045,8.999831442055862
4.59,-61.012433746614754,0.0004801994878575792,0.11994242619708281,0.11071217150944043,8.999831077147322
4.6000000000000005,-61.012460305347616,0.00048017261227498983,0.11994230058000997,0.1107137046411042,8.999830712252242
4.61,-61.01248686234968,0.0004801457870840424,0.11994217496214908,0.11071523769340694,8.999830347370622
4.62,-61.0125134176238,0.0004801190121834018,0.11994204934350022,0.11071677066635392,8.999829982502462
4.63,-61.01253997117283,0.0004800922874719911,0.11994192372406344,0.11071830355995034,8.99982961764776
4.64,-61.012566522999606,0.0004800656128489916,0.11994179810383881,0.11071983637420142,8.999829252806515
4.65,-61.01259307310696,0.00048003898821384286,0.11994167248282638,0.11072136910911239,8.999828887978728
4.66,-61.01261962149774,0.0004800124134662427,0.11994154686102622,0.11072290176468846,8.999828523164396
4.67,-61.01264616817475,0.0004799858885061471,0.11994142123843837,0.11072443434093487,8.99982815836352
4.68,-61.01267271314081,0.00047995941323377035,0.11994129561506292,0.11072596683785682,8.999827793576097
4.69,-61.012699256398726,0.0004799329875495849,0.11994116999089992,0.11072749925545952,8.999827428802128
4.7,-61.0127257979513,0.00047990661135432144,0.1199410443659494,0.11072903159374821,8.999827064041611
4.71,-61.012752337801324,0.000479880284548969,0.11994091874021148,0.1107305638527281,8.999826699294545
4.72,-61.012778875951575,0.0004798540070347747,0.11994079311368618,0.1107320960324044,8.999826334560929
4.73,-61.01280541240484,0.00047982777871324406,0.11994066748637355,0.11073362813278234,8.999825969840762
4.74,-61.012831947163875,0.0004798015994861406,0.11994054185827369,0.11073516015386713,8.999825605134044
4.75,-61.012858480231465,0.00047977546925548624,0.11994041622938661,0.11073669209566396,8.999825240440773
4.76,-61.012885011610344,0.0004797493879235612,0.11994029059971241,0.11073822395817808,8.99982487576095
4.7700000000000005,-61.012911541303275,0.0004797233553929037,0.11994016496925114,0.11073975574141467,8.999824511094571
4.78,-61.012938069312995,0.0004796973715663104,0.11994003933800285,0.11074128744537898,8.999824146441638
4.79,-61.01296459564223,0.00047967143634683603,0.1199399137059676,0.1107428190700762,8.99982378180215
4.8,-61.01299112029371,0.0004796455496377938,0.11993978807314545,0.11074435061551154,8.999823417176103
4.8100000000000005,-61.01301764327016,0.00047961971134275486,0.11993966243953647,0.11074588208169021,8.9998230525635
4.82,-61.01304416457429,0.00047959392136554874,0.1199395368051407,0.11074741346861744,8.999822687964336
4.83,-61.01307068420879,0.0004795681796102632,0.11993941116995821,0.1107489447762984,8.999822323378613
4.84,-61.013097202176375,0.00047954248598124435,0.11993928553398907,0.11075047600473835,8.99982195880633
4.8500000000000005,-61.01312371847973,0.0004795168403830962,0.1199391598972333,0.11075200715394246,8.999821594247484
4.86,-61.013150233121536,0.00047949124272068136,0.119939034259691,0.11075353822391595,8.999821229702077
4.87,-61.013176746104456,0.00047946569289912045,0.11993890862136221,0.11075506921466402,8.999820865170106
4.88,-61.01320325743118,0.00047944019082379235,0.11993878298224699,0.1107566001261919,8.999820500651571
4.89,-61.01322976710435,0.00047941473640033427,0.11993865734234539,0.11075813095850477,8.999820136146472
4.9,-61.01325627512662,0.0004793893295346416,0.11993853170165748,0.11075966171160784,8.999819771654805
4.91,-61.01328278150065,0.0004793639701328679,0.11993840606018333,0.11076119238550632,8.999819407176572
4.92,-61.01330928622907,0.0004793386581014251,0.11993828041792295,0.11076272298020541,8.99981904271177
4.93,-61.0133357893145,0.00047931339334698317,0.11993815477487645,0.11076425349571031,8.9998186782604
4.94,-61.01336229075958,0.0004792881757764705,0.11993802913104384,0.11076578393202624,8.999818313822459
4.95,-61.01338879056692,0.00047926300529707366,0.11993790348642522,0.11076731428915838,8.999817949397949
4.96,-61.013415288739125,0.00047923788181623736,0.11993777784102062,0.11076884456711196,8.999817584986866
4.97,-61.01344178527881,0.0004792128052416647,0.11993765219483012,0.11077037476589215,8.999817220589211
4.98,-61.01346828018855,0.00047918777548131686,0.11993752654785375,0.11077190488550415,8.999816856204983
4.99,-61.013494773470946,0.0004791627924434134,0.11993740090009157,0.11077343492595318,8.999816491834181
5.0,-61.013521265128574,0.00047913785603643193,0.11993727525154366,0.11077496488724443,8.999816127476803
5.01,-61.013547755164005,0.0004791129661691085,0.11993714960221005,0.1107764947693831,8.99981576313285
5.0200000000000005,-61.013574243579804,0.0004790881227504372,0.11993702395209081,0.11077802457237439,8.999815398802319
5.03,-61.01360073037853,0.00047906332568967055,0.119936898301186,0.11077955429622348,8.99981503448521
5.04,-61.013627215562735,0.00047903857489631907,0.11993677264949566,0.11078108394093558,8.999814670181522
5.05,-61.013653699134956,0.0004790138702801518,0.11993664699701986,0.11078261350651589,8.999814305891254
5.0600000000000005,-61.01368018109773,0.0004789892117511957,0.11993652134375866,0.1107841429929696,8.999813941614406
5.07,-61.0137066614536,0.00047896459921973624,0.1199363956897121,0.11078567240030189,8.999813577350976
5.08,-61.01373314020507,0.0004789400325963169,0.11993627003488024,0.11078720172851798,8.999813213100962
5.09,-61.01375961735466,0.0004789155117917396,0.11993614437926313,0.11078873097762304,8.999812848864366
5.1000000000000005,-61.01378609290487,0.00047889103671706424,0.11993601872286083,0.11079026014762228,8.999812484641186
5.11,-61.013812566858206,0.00047886660728360924,0.11993589306567341,0.11079178923852089,8.99981212043142
5.12,-61.01383903921716,0.0004788422234029511,0.1199357674077009,0.11079331825032404,8.999811756235069
5.13,-61.01386550998422,0.0004788178849869245,0.11993564174894338,0.11079484718303695,8.99981139205213
5.14,-61.013891979161855,0.00047879359194762247,0.11993551608940088,0.11079637603666478,8.999811027882602
5.15,-61.013918446752534,0.0004787693441973962,0.11993539042907347,0.11079790481121274,8.999810663726487
5.16,-61.013944912758724,0.0004787451416488552,0.1199352647679612,0.11079943350668602,8.999810299583782
5.17,-61.013971377182884,0.000478720984214867,0.11993513910606413,0.11080096212308979,8.999809935454484
5.18,-61.01399784002746,0.00047869687180855766,0.1199350134433823,0.11080249066042926,8.999809571338597
5.19,-61.01402430129488,0.0004786728043433113,0.11993488777991577,0.11080401911870959,8.999809207236117
5.2,-61.014050760987594,0.00047864878173277023,0.1199347621156646,0.11080554749793599,8.999808843147042
5.21,-61.014077219108025,0.00047862480389083517,0.11993463645062885,0.11080707579811364,8.999808479071374
5.22,-61.01410367565858,0.00047860087073166486,0.11993451078480855,0.1108086040192477,8.99980811500911
5.23,-61.01413013064168,0.00047857698216967646,0.11993438511820377,0.1108101321613434,8.999807750960251
5.24,-61.01415658405973,0.00047855313811954526,0.11993425945081457,0.11081166022440589,8.999807386924793
5.25,-61.01418303591512,0.0004785293384962048,0.11993413378264099,0.11081318820844036,8.999807022902738
5.26,-61.01420948621025,0.00047850558321484686,0.11993400811368309,0.11081471611345199,8.999806658894084
5.2700000000000005,-61.014235934947486,0.00047848187219092143,0.1199338824439409,0.11081624393944597,8.99980629489883
5.28,-61.01426238212921,0.0004784582053401368,0.11993375677341452,0.11081777168642748,8.999805930916976
5.29,-61.0142888277578,0.0004784345825784594,0.11993363110210396,0.1108192993544017,8.99980556694852
5.3,-61.0143152718356,0.000478411003822114,0.11993350543000929,0.11082082694337379,8.99980520299346
5.3100000000000005,-61.014341714364974,0.0004783874689875835,0.11993337975713057,0.11082235445334895,8.9998048390518
5.32,-61.01436815534826,0.00047836397799160907,0.11993325408346783,0.11082388188433236,8.999804475123533
5.33,-61.0143945947878,0.0004783405307511902,0.11993312840902115,0.11082540923632919,8.999804111208661
5.34,-61.014421032685924,0.0004783171271835845,0.11993300273379055,0.11082693650934461,8.999803747307183
5.3500000000000005,-61.01444746904495,0.0004782937672063078,0.11993287705777611,0.11082846370338381,8.999803383419097
5.36,-61.014473903867206,0.0004782704507371342,0.11993275138097786,0.11082999081845196,8.999803019544403
5.37,-61.01450033715499,0.00047824717769409615,0.11993262570339588,0.11083151785455424,8.999802655683101
5.38,-61.014526768910606,0.00047822394799548415,0.1199325000250302,0.11083304481169581,8.99980229183519
5.39,-61.01455319913635,0.000478200761559847,0.11993237434588087,0.11083457168988187,8.999801928000668
5.4,-61.014579627834514,0.00047817761830599184,0.11993224866594795,0.11083609848911756,8.999801564179533
5.41,-61.01460605500757,0.00047815451814585603,0.1199321229852315,0.11083762520940807,8.999801200371786
5.42,-61.01463248066312,0.0004781314608110383,0.11993199730373165,0.11083915185075875,8.999800836577425
5.43,-61.01465890480595,0.0004781084461328771,0.1199318716214485,0.11084067841317484,8.999800472796451
5.44,-61.01468532743849,0.00047808547402436447,0.1199317459383821,0.11084220489666151,8.999800109028861
5.45,-61.01471174856321,0.0004780625443986952,0.11993162025453252,0.11084373130122394,8.999799745274654
5.46,-61.01473816818253,0.000478039657169267,0.1199314945698998,0.11084525762686728,8.999799381533832
5.47,-61.0147645862989,0.00047801681224968065,0.11993136888448398,0.11084678387359674,8.99979901780639
5.48,-61.01479100291474,0.0004779940095537396,0.11993124319828515,0.11084831004141749,8.999798654092329
5.49,-61.01481741803248,0.0004779712489954504,0.11993111751130334,0.11084983613033468,8.999798290391649
5.5,-61.01484383165453,0.00047794853048902246,0.1199309918235386,0.1108513621403535,8.999797926704348
5.51,-61.01487024378331,0.0004779258539488681,0.119930866134991,0.11085288807147912,8.999797563030427
5.5200000000000005,-61.014896654421214,0.0004779032192896026,0.11993074044566057,0.11085441392371671,8.999797199369882
5.53,-61.014923063570656,0.00047788062642604404,0.1199306147555474,0.11085593969707146,8.999796835722712
5.54,-61.01494947123402,0.0004778580752732136,0.11993048906465151,0.1108574653915485,8.999796472088919
5.55,-61.0149758774137,0.00047783556574633527,0.11993036337297297,0.11085899100715303,8.999796108468502
5.5600000000000005,-61.01500228211207,0.0004778130977608359,0.11993023768051182,0.11086051654389022,8.999795744861457
5.57,-61.01502868533152,0.00047779067123234533,0.11993011198726812,0.11086204200176523,8.999795381267786
5.58,-61.01505508707442,0.0004777682860766963,0.11992998629324192,0.11086356738078323,8.999795017687486
5.59,-61.01508148734313,0.00047774594220992457,0.11992986059843329,0.11086509268094938,8.999794654120558
5.6000000000000005,-61.01510788614001,0.0004777236395482686,0.11992973490284226,0.11086661790226887,8.999794290567
5.61,-61.01513428346742,0.00047770137800817,0.11992960920646889,0.11086814304474683,8.999793927026811
5.62,-61.0151606793277,0.00047767915750627306,0.11992948350931323,0.11086966810838847,8.99979356349999
5.63,-61.0151870737232,0.0004776569779594252,0.11992935781137534,0.11087119309319893,8.999793199986538
