t,Cdc13T,M,Ste9,Slp1,preMPF,SK,Slp1T,IEP,Rum1T
2.49,0.03466322423337231,1.0125278238837692,0.9996496235345773,1.1657775540820574,0.02142925740853122,0.21513223323394115,0.014640087021007482,3.909296600997364e-06,0.20235709533124246
2.5,0.034570268621069315,1.0125784515406442,0.99964729514454,1.162115792459804,0.021345434217625376,0.2158979938477195,0.014675429259921718,3.832007677064942e-06,0.2028996614631726
2.5100000000000002,0.034478513717438854,1.0126290817289654,0.9996449543148692,1.1584576967745963,0.021262569362077603,0.21666299180660592,0.014710736174262325,3.7573932957101594e-06,0.2034394529681915
2.52,0.03438794512882759,1.012679714448859,0.9996426009690578,1.1548032634193155,0.021180653695198694,0.21742722787162716,0.014746007799336141,3.685374609410535e-06,0.20397646939333783
2.5300000000000002,0.03429854862562613,1.0127303497004523,0.9996402350227596,1.1511524887907347,0.021099678151027795,0.21819070280305924,0.014781244170414742,3.6158726642204153e-06,0.2045107103622465
2.54,0.03421031001037434,1.0127809874838714,0.9996378563377508,1.1475053692984523,0.02101963403738716,0.21895341736039026,0.014816445322734574,3.5487732682609986e-06,0.2050421755821681
2.5500000000000003,0.03412321533708973,1.0128316277992429,0.9996354648006558,1.1438619013497051,0.020940512537115707,0.2197153723023847,0.014851611291496803,3.4839867220192987e-06,0.2055708648311179
2.56,0.0340372508296657,1.0128822706466936,0.9996330602947742,1.1402220813548503,0.02086230488774016,0.2204765683870606,0.014886742111867404,3.4214262704293205e-06,0.20609677796204987
2.57,0.033952402879247875,1.0129329160263498,0.999630642699963,1.1365859057274181,0.02078500238309238,0.22123700637168994,0.014921837818977214,3.361007886161573e-06,0.20661991490256276
2.58,0.03386865804161045,1.0129835639383384,0.9996282118925196,1.1329533708841704,0.020708596374926728,0.22199668701279884,0.014956898447921961,3.3026500529126067e-06,0.20714027565460613
2.59,0.03378600303453258,1.0130342143827857,0.9996257677450631,1.1293244732451553,0.020633078274537427,0.2227556110661674,0.014991924033762292,3.2462735486945517e-06,0.207657860294186
2.6,0.03370442492161948,1.0130848673598187,0.9996233104773103,1.1256992092248401,0.020558439215650426,0.22351377928688412,0.015026914611523615,3.1918367249928504e-06,0.20817266896015965
2.61,0.033623910660408506,1.013135522869564,0.999620839810422,1.1220775752536687,0.0204846708722573,0.22427119242921612,0.015061870216196625,3.1392497567341633e-06,0.20868470188023439
2.62,0.03354444746336891,1.0131861809121478,0.9996183556512314,1.1184595677607145,0.020411764799615935,0.22502785124671443,0.01509679088273694,3.0884436532077134e-06,0.20919395934939308
2.63,0.033466022702281224,1.0132368414876973,0.9996158579171046,1.1148451831781883,0.020339712604821213,0.22578375649218724,0.015131676646065233,3.0393523363235915e-06,0.2097004417350424
2.64,0.03338862390197763,1.013287504596339,0.99961334652898,1.111234417941666,0.020268505955027948,0.22653890891769907,0.015166527541067286,2.991911731685109e-06,0.21020414947693178
2.65,0.0333122387379496,1.0133381702381992,0.999610821411686,1.1076272684901358,0.020198136578648204,0.22729330927457098,0.015201343602594003,2.9460595958985174e-06,0.21070508308684563
2.66,0.033236855033955445,1.0133888384134049,0.9996082824942579,1.1040237312660415,0.020128596266548542,0.22804695831338082,0.015236124865461475,2.901735343882694e-06,0.21120324314829594
2.67,0.033162460830019176,1.0134395091220827,0.9996057295756958,1.1004238027121105,0.020059876754374793,0.22879985678400377,0.015270871364450898,2.8588922338312514e-06,0.21169863031255373
2.68,0.03308904431911692,1.0134901823643594,0.9996031624417387,1.096827479274183,0.01999196982662929,0.22955200543557794,0.015305583134308704,2.8174864994123432e-06,0.21219124530150985
2.69,0.033016593715790625,1.0135408581403613,0.9996005811117674,1.0932347574071521,0.01992486753570535,0.23030340501643015,0.01534026020974675,2.7774545313406762e-06,0.21268108891407603
2.7,0.03294509744088424,1.0135915364502155,0.9995979854814063,1.0896456335664566,0.019858561887072933,0.231054056274184,0.01537490262544212,2.738745556359874e-06,0.21316816201614525
2.71,0.032874544055295704,1.0136422172940487,0.9995953754449071,1.086060104211044,0.01979304494831146,0.23180395995572312,0.015409510416037239,2.7013102542776913e-06,0.21365246554360504
2.72,0.032804922257798866,1.0136929006719873,0.9995927508950571,1.0824781658034048,0.019728308849945125,0.23255311680719176,0.015444083616139918,2.665100622901784e-06,0.21413400050201892
2.73,0.032736220882865374,1.013743586584158,0.9995901117230865,1.078899814809609,0.01966434578627828,0.23330152757399497,0.01547862226032337,2.630069842975499e-06,0.2146127679663075
2.74,0.03266842889848659,1.0137942750306879,0.9995874578185766,1.0753250476993392,0.019601148016230727,0.23404919300079918,0.015513126383126267,2.5961721431136465e-06,0.21508876908042984
2.75,0.03260153563619197,1.0138449660117033,0.9995847886997069,1.0717538609353012,0.019538707491423005,0.23479611383166135,0.015547596019052456,2.563403499547362e-06,0.21556200504516174
2.7600000000000002,0.03253553021719209,1.0138956595273312,0.9995821044232845,1.0681862509994204,0.019477016774740348,0.23554229080971198,0.015582031202571749,2.5317009638022995e-06,0.21603247714708268
2.77,0.0324704020083264,1.0139463555776982,0.9995794048553086,1.0646222143719113,0.01941606830572866,0.2362877246774097,0.015616431968119352,2.5010230950867322e-06,0.21650018673477245
2.7800000000000002,0.032406140517156644,1.0139970541629313,0.9995766898344232,1.0610617475360131,0.019355854566341993,0.2370324161764848,0.015650798350096046,2.4713317590866685e-06,0.21696513522375857
2.79,0.0323427353768227,1.0140477552831568,0.9995739591924676,1.05750484697862,0.019296368102592724,0.23777636604793223,0.015685130382868225,2.4425897126362256e-06,0.2174273240968621
2.8000000000000003,0.03228017634400179,1.0140984589385018,0.9995712127541654,1.0539515091903067,0.019237601525166435,0.2385195750320123,0.015719428100767947,2.4147604928029313e-06,0.2178867549038721
2.81,0.03221845329686769,1.0141491651290928,0.9995684503368136,1.050401730665361,0.019179547510036848,0.2392620438682507,0.01575369153809295,2.3878083059730386e-06,0.2183434292612196
2.82,0.03215755623304997,1.014199873855057,0.9995656717499717,1.0468555079018096,0.0191221987990807,0.24000377329543943,0.015787920729106703,2.3616979169368263e-06,0.21879734885165206
2.83,0.03209747526759322,1.0142505851165207,0.9995628767951508,1.0433128374014475,0.01906554820069265,0.2407447640516369,0.01582211570803844,2.3363945379739093e-06,0.2192485154239075
2.84,0.03203820087744471,1.0143012989136109,0.9995600659871521,1.0397737156597986,0.019009588226736138,0.24148501687425708,0.015856276509082848,2.3119035924272673e-06,0.2196969307790438
2.85,0.0319797234266301,1.0143520152464545,0.9995572391698025,1.0362381391854532,0.018954311790580294,0.24222453249990014,0.015890403166400755,2.2881941339076455e-06,0.22014259679570541
2.86,0.03192203330800273,1.0144027341151778,0.9995543959365535,1.0327061044942254,0.01889971199560444,0.24296331166440424,0.015924495714118966,2.265221992546066e-06,0.22058551542201396
2.87,0.0318651211277642,1.0144534555199083,0.9995515361762797,1.0291776081015602,0.018845781860608667,0.2437013551029134,0.015958554186330038,2.2429598392618192e-06,0.22102568866514374
2.88,0.031808977603931726,1.014504179460772,0.9995486597817322,1.0256526465266274,0.01879251446719328,0.24443866354984195,0.015992578617092468,2.221380982636163e-06,0.22146311859638151
2.89,0.03175359356451452,1.0145549059378964,0.9995457666498624,1.02213121629234,0.018739902960053335,0.24517523773887517,0.016026569040430712,2.200459293119805e-06,0.22189780735078907
2.9,0.03169895994569019,1.014605634951408,0.9995428566821475,1.018613313925376,0.018687940547273248,0.24591107840296972,0.016060525490335216,2.180169127240397e-06,0.2223297571268656
2.91,0.031645067789981045,1.0146563665014339,0.9995399297849149,1.0150989359561957,0.018636620500621353,0.2466461862743543,0.016094448000762474,2.160485251810016e-06,0.22275897018621024
2.92,0.03159190824443054,1.0147071005881005,0.999536985869667,1.011588078919064,0.018585936155844508,0.24738056208453,0.016128336605635035,2.1413827681326616e-06,0.2231854488531846
2.93,0.03153947270645321,1.014757837211535,0.9995340245659764,1.0080807393477402,0.018535880736933203,0.2481142065643045,0.016162191338841336,2.122854930307533e-06,0.22360919550631747
2.94,0.03148775272844659,1.014808576371864,0.9995310454039227,1.0045769137782417,0.018486447467946594,0.2488471204437711,0.016196012234235866,2.104901731923773e-06,0.2240302125831994
2.95,0.031436739618221375,1.0148593180692145,0.9995280485885861,1.0010765987605195,0.0184376300474273,0.2495793044522194,0.0162297993256398,2.0874816340509266e-06,0.22444850260238636
2.96,0.03138642496620866,1.014910062303713,0.999525033970673,0.9975797908429753,0.018389422018082264,0.2503107593182554,0.016263552646840245,2.070575593852797e-06,0.22486406813347964
2.97,0.03133680046310562,1.0149608090754871,0.9995220013982236,0.9940864865777699,0.018341816982272878,0.2510414857697615,0.01629727223159054,2.0541651133058176e-06,0.2252769118068836
2.98,0.03128785789828428,1.015011558384663,0.9995189507164836,0.9905966825208379,0.018294808602032663,0.25177148453389664,0.01633095811361029,2.0382321915555513e-06,0.2256870363134548
2.99,0.031239589158200104,1.0150623102313678,0.9995158817677783,0.9871103752318999,0.018248390599084938,0.25250075633709723,0.016364610326585406,2.0227592772731744e-06,0.22609444440415175
3.0,0.031191986224800728,1.0151130646157285,0.9995127943913841,0.9836275612744764,0.018202556754860502,0.2532293019050775,0.01639822890416813,2.0077292210119735e-06,0.2264991388896843
3.0100000000000002,0.031145041173934622,1.0151638215378718,0.9995096884234015,0.9801482372158995,0.018157300910515276,0.25395712196283027,0.01643181387997708,1.993125227563831e-06,0.2269011226401631
3.02,0.03109874620972075,1.0152145809979245,0.9995065636645242,0.976672399626739,0.01811261693691481,0.2546842172346325,0.016465365287597213,1.978933529624765e-06,0.22730039858278528
3.0300000000000002,0.031053093886168823,1.0152653429960137,0.999503419680641,0.9732000450771606,0.018068498548234495,0.25541058844407877,0.01649888316057948,1.9651602314425765e-06,0.22769696968929434
3.04,0.031008076381330005,1.0153161075322663,0.999500256449284,0.9697311701487943,0.018024939906848742,0.25613623631397575,0.016532367532442107,1.951776453742958e-06,0.22809083901518146
3.0500000000000003,0.03096368616537747,1.0153668746068092,0.999497073761657,0.9662657714237853,0.017981935064065275,0.256861161566441,0.01656581843666948,1.938768962774043e-06,0.22848200966276422
3.06,0.030919915798362268,1.0154176442197693,0.9994938714016393,0.9628038454880931,0.01793947812772008,0.2575853649228739,0.016599235906712518,1.9261249384804033e-06,0.22887048479179353
3.0700000000000003,0.03087675792881235,1.0154684163712735,0.9994906491454889,0.9593453889314993,0.01789756326203608,0.25830884710395635,0.016632619975988704,1.9138319412647536e-06,0.22925626761909296
3.08,0.03083420529233163,1.0155191910614487,0.9994874067615446,0.9558903983476195,0.017856184687481833,0.2590316088296533,0.016665970677882135,1.9018778787496612e-06,0.22963936141819763
3.09,0.03079225071019899,1.015569968290422,0.9994841440099289,0.9524388703339116,0.017815336680630223,0.2597536508192136,0.016699288045743534,1.8902509725392446e-06,0.2300197695189935
3.1,0.030750887087967322,1.0156207480583201,0.9994808606422508,0.9489908014916867,0.017775013574017142,0.26047497379117024,0.016732572112890302,1.8789397249808845e-06,0.23039749530735634
3.11,0.030710107414062583,1.0156715303652701,0.9994775564013086,0.945546188426119,0.017735209756000188,0.2611955784633413,0.016765822912606552,1.867932885926928e-06,0.23077254222479085
3.12,0.03066990498228323,1.015722315211399,0.9994742319406726,0.9421050277445391,0.01769591955279191,0.2619154655528577,0.016799040478142666,1.857229961297789e-06,0.23114491375720334
3.13,0.030630272867292786,1.0157731025968337,0.9994708866752389,0.9386673160604536,0.01765713750359824,0.2626346357760999,0.016832224842716417,1.8468165506600457e-06,0.2315146134599284
3.14,0.030591204293083124,1.0158238925217011,0.9994675203004956,0.9352330499907203,0.017618858165839697,0.2633530898487438,0.016865376039512242,1.8366817281371803e-06,0.23188164493941774
3.15,0.03055269259456749,1.0158746849861282,0.9994641326401884,0.9318022261558416,0.017581076134484137,0.2640708284857566,0.01689849410168135,1.8268162668346162e-06,0.232246011854675
3.16,0.03051473118567841,1.015925479990242,0.9994607235207119,0.9283748411802082,0.017543786057956336,0.264787852401394,0.016931579062341825,1.8172111695314224e-06,0.23260771791837542
3.17,0.03047731355811404,1.0159762775341696,0.9994572927714167,0.9249508916921081,0.017506982637919194,0.26550416230920054,0.016964630954578636,1.8078576423765523e-06,0.23296676689649762
3.18,0.03044043328008447,1.0160270776180378,0.9994538402249181,0.9215303743237349,0.01747066062905491,0.2662197589220104,0.01699764981144371,1.798747068585074e-06,0.23332316260795558
3.19,0.030404083995058038,1.0160778802419737,0.9994503657174031,0.9181132857111973,0.017434814838846166,0.26693464295194785,0.01703063566595593,1.7898709821344082e-06,0.23367690892423063
3.2,0.030368259420507665,1.0161286854061042,0.9994468690889386,0.9146996224945272,0.0173994401273573,0.26764881511042804,0.017063588551101194,1.7812210414605602e-06,0.23402800976900334
3.21,0.03033295347542955,1.0161794931105566,0.9994433500960384,0.9112893813167106,0.017364531348921068,0.2683622761081741,0.01709650849983213,1.7727956794344052e-06,0.23437646911264423
3.22,0.03029816006526769,1.0162303033554576,0.999439808557661,0.9078825588253207,0.017330083448383472,0.26907502665519034,0.017129395545068638,1.7645889913413951e-06,0.23472229098038255
3.23,0.03026387307120431,1.0162811161409344,0.9994362443619614,0.904479151672599,0.01729609146515094,0.2697870674607614,0.017162249719697945,1.756590218329261e-06,0.23506547945231585
3.24,0.030230086519295155,1.0163319314671142,0.9994326573505009,0.9010791565141685,0.017262550456102067,0.27049839923347513,0.017195071056574234,1.748792555024254e-06,0.23540603865623905
3.25,0.030196794506103644,1.0163827493341235,0.9994290473683713,0.8976825700095996,0.017229455528352717,0.27120902268121355,0.017227859588518857,1.741189332680902e-06,0.23574397277019538
3.2600000000000002,0.030163991197578347,1.0164335697420899,0.9994254142644138,0.894289388822416,0.017196801838977992,0.27191893851115356,0.01726061534832037,1.7337739996802562e-06,0.23607928602210318
3.27,0.030131670827930522,1.0164843926911402,0.9994217578914362,0.8908996096201043,0.01716458459473424,0.27262814742976765,0.017293338368734548,1.7265401020281453e-06,0.23641198268938243
3.2800000000000002,0.030099827698511623,1.0165352181814014,0.9994180781064329,0.8875132290741201,0.017132799051781056,0.2733366501428245,0.017326028682484455,1.7194812638534241e-06,0.2367420670985817
3.29,0.03006845617669083,1.0165860462130005,0.999414374770802,0.8841302438598975,0.01710144051540326,0.2740444473553895,0.017358686322260432,1.7125911679062267e-06,0.23706954362500465
3.3000000000000003,0.03003755079044154,1.0166368767860652,0.999410647002017,0.8807506506562063,0.017070504299410615,0.2747515397718358,0.017391311320719936,1.7058688045301418e-06,0.23739441668930278
3.31,0.03000710622515077,1.0166877099007217,0.99940689319002,0.8773744461451755,0.017039985726731096,0.27545792809584435,0.017423903710487552,1.699318338317719e-06,0.23771669075716742
3.3200000000000003,0.029977116887073614,1.0167385455570976,0.9994031144029176,0.8740016270152517,0.017009880312577098,0.2761636130303587,0.017456463524156106,1.6929251199580371e-06,0.23803637035276048
3.33,0.02994757741951802,1.0167893837553197,0.9993993103412995,0.8706321899577012,0.016980183546225328,0.2768685952776404,0.017488990794285415,1.686684142849543e-06,0.23835346004194133
3.34,0.02991848252834302,1.0168402244955155,0.9993954806944687,0.8672661316677914,0.016950890963783678,0.2775728755392511,0.01752148555340278,1.6805904796212814e-06,0.23866796443739002
3.35,0.029889826980921772,1.0168910677778116,0.9993916251399924,0.8639034488447996,0.016921998147877187,0.2782764545160535,0.01755394783400297,1.6746392673392825e-06,0.23897988819823132
3.36,0.029861605605104626,1.0169419136023357,0.9993877433432503,0.8605441381920197,0.016893500727334008,0.27897933290821153,0.017586377668548304,1.6688256927129494e-06,0.23928923602965865
3.37,0.02983381328818214,1.0169927619692143,0.9993838349569851,0.857188196416769,0.016865394376871352,0.27968151141519165,0.01761877508946865,1.6631449773014438e-06,0.23959601268255812
3.38,0.029806444975848157,1.017043612878575,0.9993798996208512,0.8538356202303964,0.016837674816781462,0.2803829907357627,0.017651140129161476,1.6575923627200746e-06,0.23990022295313254
3.39,0.029779495671162833,1.0170944663305446,0.9993759369609644,0.8504864063482882,0.016810337812617572,0.2810837715679974,0.017683472819991868,1.6521630958466834e-06,0.24020187168252535
3.4,0.02975296043351569,1.0171453223252502,0.9993719465894516,0.847140551489877,0.016783379174879865,0.28178385460927224,0.017715773194292586,1.6468524140280339e-06,0.2405009637564447
3.41,0.02972683437758867,1.0171961808628194,0.9993679281040001,0.8437980523786471,0.01675679475870143,0.2824832405562685,0.017748041284364073,1.6416555302861956e-06,0.24079750410478734
3.42,0.02970111316466908,1.017247041943379,0.9993638836421779,0.8404589057409981,0.016730580300262803,0.28318193010500786,0.017780277122473227,1.6365899812767037e-06,0.24109149768953742
3.43,0.029675791751172357,1.0172979055670561,0.9993598113925318,0.8371231083091599,0.01670473183114474,0.2838799239507643,0.01781248074085667,1.6316388169405013e-06,0.24138294953416964
3.44,0.029650865414122995,1.017348771733978,0.9993557109206704,0.8337906568188124,0.016679245337603763,0.28457722278813724,0.01784465217171812,1.6267972106101473e-06,0.24167186469882676
3.45,0.029626329517180958,1.0173996404442718,0.9993515819601201,0.8304615480096343,0.016654116837503778,0.28527382731103634,0.017876791447229035,1.6220618641296295e-06,0.241958248285491
3.46,0.029602179477553586,1.0174505116980648,0.9993474242455637,0.8271357786253853,0.01662934239063074,0.2859697382126792,0.017908898599528714,1.6174295372840276e-06,0.24224210543837127
3.47,0.029578410765092485,1.017501385495484,0.9993432375130841,0.8238133454139126,0.016604918098334216,0.28666495618559235,0.01794097366072435,1.6128970390847482e-06,0.24252344134352408
3.48,0.029555018901390395,1.0175522618366568,0.999339021500409,0.8204942451271581,0.016580840103168976,0.2873594819216118,0.01797301666289104,1.6084612190547617e-06,0.24280226122847418
3.49,0.02953199945887808,1.01760314072171,0.9993347759471538,0.8171784745211647,0.01655710458853657,0.28805331611188395,0.018005027638071845,1.6041189585138373e-06,0.24307857036183558
3.5,0.029509348059921222,1.0176540221507713,0.9993305005950663,0.8138660303560845,0.016533707778326898,0.2887464594468657,0.0180370066182778,1.5998671618637793e-06,0.2433523740529322
3.5100000000000002,0.02948706037591728,1.0177049061239676,0.9993261951882704,0.8105569093961842,0.0165106459365598,0.28943891261632576,0.01806895363548795,1.5957027478736632e-06,0.24362367765141876
3.52,0.029465132126392395,1.0177557926414262,0.9993218594735098,0.8072511084098531,0.016487915367026623,0.29013067630934475,0.018100868721649396,1.5916226409650713e-06,0.24389248654690154
3.5300000000000002,0.029443559348158246,1.0178066817032743,0.9993174928509357,0.8039486241715038,0.01646551238878799,0.2908217512143274,0.0181327519086765,1.5876303690514534e-06,0.24415880616558883
3.54,0.029422337958437732,1.0178575733096389,0.9993130949384956,0.8006494534585217,0.01644343337479193,0.29151213801898507,0.018164603228452238,1.5837253895357592e-06,0.24442264197470692
3.5500000000000003,0.029401463658445974,1.0179084674606476,0.9993086656957749,0.7973535930506002,0.016421674760054756,0.29220183741033223,0.018196422712828526,1.5799007439645293e-06,0.24468399948317168
3.56,0.029380932388334127,1.0179593641564275,0.9993042048343763,0.7940610397329472,0.016400233000549137,0.2928908500747063,0.018228210393624867,1.57615420082454e-06,0.2449428842361953
3.5700000000000003,0.029360740135278098,1.0180102633971058,0.9992997120653273,0.7907717902949509,0.016379104589922148,0.2935791766977602,0.018259966302628966,1.5724835741422167e-06,0.2451993018170081
3.58,0.029340882932710213,1.0180611651828095,0.9992951870991501,0.7874858415301884,0.016358286059124774,0.2942668179644631,0.01829169047159676,1.5688867180658503e-06,0.24545325784647778
3.59,0.029321356859550892,1.0181120695136663,0.9992906296459313,0.7842031902364328,0.01633777397604147,0.294953774559101,0.018323382932252465,1.5653615214478108e-06,0.24570475798272887
3.6,0.029302158039440276,1.0181629763898032,0.999286039415391,0.7809238332156615,0.01631756494511966,0.2956400471652776,0.01835504371628858,1.5619059024267643e-06,0.24595380792076194
3.61,0.029283282639969894,1.0182138858113479,0.9992814161169524,0.7776477672740644,0.016297655606999296,0.29632563646591464,0.01838667285536594,1.558517803009887e-06,0.24620041339207296
3.62,0.029264726871914323,1.018264797778427,0.9992767594598121,0.7743749892220507,0.01627804263814236,0.29701054314325287,0.018418270381113752,1.5551951836550813e-06,0.2464445801642727
3.63,0.02924648698846284,1.0183157122911681,0.9992720691530085,0.7711054958742583,0.016258722750462418,0.29769476787885235,0.018449836325129605,1.5519360178531903e-06,0.2466863140407059
3.64,0.02922855934411992,1.0183666293496985,0.9992673445775989,0.7678392840504399,0.01623969269350214,0.29837831135359405,0.018481370718979328,1.5487394483367363e-06,0.24692562086090392
3.65,0.029210940629393736,1.0184175489541456,0.9992625834928426,0.7645763505789466,0.016220949264117452,0.2990611742476817,0.01851287359419618,1.5456103655092789e-06,0.24716250650349145
3.66,0.029193626974991314,1.0184684711046363,0.9992577869546894,0.7613166922835299,0.016202489267886724,0.29974335724063633,0.01854434498228399,1.5425419775577659e-06,0.24739697687330903
3.67,0.029176614825924707,1.0185193958012984,0.999252954508225,0.7580603059962578,0.01618430955609966,0.300424861011303,0.018575784914714157,1.5395328369934743e-06,0.2476290379132477
3.68,0.029159900668575375,1.0185703230442589,0.9992480856833582,0.7548071885535057,0.01616640701376461,0.30110568623784983,0.018607193422926632,1.536581536712236e-06,0.2478586956000683
3.69,0.029143481030038013,1.0186212528336454,0.9992431799942738,0.7515573367959677,0.016148778559242873,0.30178583359776817,0.018638570538329947,1.5336867067606086e-06,0.24808595594402227
3.7,0.029127352477464383,1.0186721851695848,0.999238236938886,0.7483107475686643,0.016131421143883024,0.3024653037678738,0.01866991629230125,1.5308470111020408e-06,0.24831082498847265
3.71,0.02911151161740717,1.0187231200522047,0.9992332559982915,0.745067417720954,0.01611433175165523,0.3031440974243072,0.01870123071618633,1.5280611443830437e-06,0.24853330880951477
3.72,0.029095955095163814,1.0187740574816324,0.9992282366362225,0.7418273441065405,0.016097507398785585,0.30382221524253444,0.018732513841299658,1.5253278286993572e-06,0.2487534135155974
3.73,0.029080679594120338,1.0188249974579953,0.9992231782984996,0.7385905235834845,0.016080945133390406,0.3044996578973476,0.0187637656989244,1.5226458103621195e-06,0.2489711452471435
3.74,0.029065681835095183,1.0188759399814207,0.9992180804124854,0.7353569530142112,0.01606464203511057,0.3051764260628658,0.01879498632031248,1.5200138566640348e-06,0.24918651017617108
3.75,0.029050958575683072,1.0189268850520359,0.9992129423865369,0.7321266292655213,0.01604859521474584,0.3058525204125355,0.018826175736684585,1.5174307526455431e-06,0.24939951450591416
3.7600000000000002,0.029036506857172788,1.0189778326699683,0.9992077649682491,0.7288995492160832,0.01603280187835744,0.30652794161912517,0.01885733397922918,1.5148974436141792e-06,0.24961016448347673
3.77,0.029022323442259124,1.0190287828353455,0.9992025471614359,0.7256757097394666,0.016017259180653415,0.3072026903547398,0.018888461079104874,1.5124121641799189e-06,0.24981846636988753
3.7800000000000002,0.029008405153590825,1.0190797355482943,0.9991972880872781,0.7224551077144037,0.0160019643129517,0.30787676729081337,0.01891955706743904,1.5099733749439548e-06,0.2500244264575779
3.79,0.028994748912843028,1.0191306908089426,0.9991919872018237,0.7192377400260013,0.01598691451315979,0.30855017309810845,0.018950621975327684,1.507580103597271e-06,0.2502280510720937
3.8000000000000003,0.02898135167732391,1.0191816486174177,0.9991866439511127,0.7160236035638531,0.01597210704907229,0.3092229084467181,0.01898165583383573,1.505231397936221e-06,0.25042934656841415
3.81,0.028968210439402228,1.0192326089738468,0.9991812577710899,0.712812695222052,0.015957539218027013,0.309894974006067,0.019012658673997068,1.5029263233540813e-06,0.2506283193305764
3.8200000000000003,0.02895532222593485,1.0192835718783575,0.9991758280875169,0.7096050118992019,0.01594320834656112,0.31056637044491187,0.019043630526814567,1.5006639603326025e-06,0.25082497577130136
3.83,0.028942684097694273,1.0193345373310772,0.9991703543158853,0.7064005504984302,0.01592911179006721,0.31123709843134195,0.01907457142326012,1.4984434019335632e-06,0.25101932233161883
3.84,0.028930293148796176,1.0193855053321332,0.9991648358613279,0.7031993079273993,0.01591524693244945,0.31190715863278,0.01910548139427467,1.4962637512903213e-06,0.2512113654804928
3.85,0.028918146506126934,1.019436475881653,0.9991592721185324,0.7000012810983186,0.015901611185779676,0.3125765517159829,0.019136360470768242,1.4941241190993664e-06,0.2514011117144466
3.86,0.02890624132877116,1.0194874489797638,0.9991536624716532,0.6968064669279574,0.015888201989953527,0.31324527834704213,0.019167208683619978,1.492023621111873e-06,0.25158856755718867
3.87,0.028894574873704608,1.0195384246265933,0.9991480073275872,0.6936148623408516,0.015875016836191996,0.3139133391913816,0.019198026063677827,1.4899619684527705e-06,0.25177373956539295
3.88,0.028883144459967456,1.019589402822269,0.999142307566121,0.6904264642676168,0.0158620532540114,0.31458073491375993,0.01922881264175877,1.4879391497183542e-06,0.2519566343250495
3.89,0.02887194727074445,1.019640383566918,0.9991365614623436,0.6872412696354411,0.015849308739864405,0.3152474661782798,0.019259568448649827,1.4859536629465467e-06,0.25213725843275764
3.9,0.028860980607675824,1.0196913668606682,0.9991307686612934,0.6840592753803912,0.01583678084851544,0.31591353364837704,0.019290293515106815,1.4840047933619757e-06,0.25231561851902784
3.91,0.028850241803878334,1.0197423527036467,0.9991249288304191,0.6808804784432562,0.015824467161603593,0.3165789379868258,0.019320987871854812,1.4820918378524272e-06,0.25249172123988095
3.92,0.028839728223473384,1.019793341095981,0.9991190416610616,0.677704875769565,0.015812365287334925,0.31724367985573837,0.01935165154958819,1.480214103360248e-06,0.2526655732764826
3.93,0.02882943726111514,1.0198443320377988,0.9991131068699339,0.6745324643096027,0.015800472860174778,0.3179077599165666,0.01938228457897065,1.4783709052737512e-06,0.2528371813347777
3.94,0.02881936634151863,1.0198953255292273,0.9991071242006032,0.6713632410184284,0.01578878754054009,0.318571178830102,0.01941288699063524,1.4765615658186194e-06,0.25300655214512535
3.95,0.028809512918987878,1.019946321570394,0.9991010934249711,0.6681972028558909,0.0157773070144917,0.31923393725647664,0.019443458815184413,1.474785412449308e-06,0.2531736924619332
3.96,0.02879987447694401,1.0199973201614267,0.9990950143447547,0.6650343467866466,0.015766028993426644,0.31989603585516385,0.019474000083190012,1.4730417762404496e-06,0.25333860906329253
3.97,0.028790448620248408,1.020048321302453,0.9990888846375464,0.6618746697867455,0.01575495124131209,0.32055747528497397,0.019504510825192868,1.4713311968179237e-06,0.25350130876271537
3.98,0.028781232846136963,1.0200993249935997,0.9990827051680199,0.6587181688274644,0.015744071506530885,0.32121825620406685,0.019534991071703988,1.4696524485269453e-06,0.25366179837895453
3.99,0.028772224726306063,1.0201503312349947,0.9990764757489982,0.6555648408882481,0.015733387575757117,0.32187837926994306,0.019565440853203653,1.4680049124778687e-06,0.2538200847594489
4.0,0.028763421866465137,1.0202013400267655,0.9990701960714796,0.652414682953897,0.01572289726178365,0.3225378451394465,0.019595860200141656,1.4663880551666684e-06,0.25397617477474393
4.01,0.028754821900201927,1.0202523513690398,0.9990638658376529,0.649267692014182,0.015712598401533714,0.32319665446876567,0.01962624914293735,1.4648013532374e-06,0.2541300753173878
4.0200000000000005,0.028746422488561952,1.020303365261945,0.9990574847611856,0.6461238650638653,0.01570248885576844,0.3238548079134341,0.019656607711979694,1.4632442925410412e-06,0.2542817933015728
4.03,0.02873822131962796,1.0203543817056087,0.9990510525675129,0.6429831991027222,0.01569256650879442,0.3245123061283307,0.019686935937627267,1.4617163671943327e-06,0.25443133566277654
4.04,0.028730216108099373,1.0204054007001582,0.9990445689941261,0.6398456911355594,0.01568282926817123,0.32516914976768124,0.019717233850208318,1.4602170786386185e-06,0.2545787093574035
4.05,0.028722404594871725,1.020456422245721,0.9990380337908614,0.6367113381722371,0.015673275064418995,0.3258253394850581,0.019747501480020784,1.4587459346986875e-06,0.2547239213624261
4.0600000000000005,0.0287147845528963,1.020507446342425,0.9990314348718413,0.6335801372281754,0.015663901853403158,0.3264808759333813,0.019777738857332305,1.4573024932737675e-06,0.25486697867576913
