t,V,w,u
4.37,-20.51982176111876,0.13230218902717217,0.2321096408796816
4.38,-11.294049416408798,0.3672402542129502,0.23209565062284057
4.39,-8.065830197456952,0.6083645144225629,0.23207890078244217
4.4,-9.40547385953068,0.7633696938441672,0.23206181073015558
4.41,-12.960847636851026,0.8432363674461572,0.23204592697407256
4.42,-17.265903570573712,0.8817970396194126,0.23203181603932638
4.43,-21.63929788919994,0.8930388893725174,0.23201953450831422
4.44,-25.757575637280027,0.871141592238704,0.2320089370184794
4.45,-29.44654862722762,0.8046555382723284,0.23199980204239953
4.46,-32.77873052161576,0.7004938627212427,0.23199190858356034
4.47,-36.24812807587995,0.5765467326455096,0.23198515057370828
4.48,-40.600065307129945,0.44321148399709803,0.23197964284911513
4.49,-45.44432512850296,0.3065745487954418,0.23197557805229746
4.5,-49.17717821205522,0.1848747754377637,0.2319727795626266
4.51,-51.33893657424029,0.09870809765998735,0.23197078582937178
4.5200000000000005,-52.371296071610956,0.04884378123483534,0.23196920529532541
4.53,-52.76896578511791,0.02337529900167151,0.2319678035150376
4.54,-52.845007841136315,0.011149746394538423,0.23196645872627578
4.55,-52.7623003848779,0.005428916595231654,0.2319651108281683
4.5600000000000005,-52.598659322927794,0.0027735743311836938,0.23196372989173897
4.57,-52.38963148347141,0.0015448930620471962,0.23196229998654405
4.58,-52.150709405535224,0.0009815663193855418,0.23196081142583402
4.59,-51.88790484943678,0.0007321620992123014,0.23195925711243726
4.6000000000000005,-51.602590724846344,0.0006342426690966697,0.23195763078539677
4.61,-51.29364588848357,0.0006126235750488841,0.23195592612118285
4.62,-50.9583283431309,0.00063281068631834,0.2319541361993434
4.63,-50.592512977187816,0.0006797217126413822,0.23195225309554068
4.64,-50.19055445140573,0.0007480020989145098,0.23195026747293127
4.65,-49.74483750895974,0.0008378202936396362,0.23194816807962787
4.66,-49.24494419728787,0.0009533971944966045,0.23194594105349814
4.67,-48.676206514957045,0.0011032670482084206,0.2319435688887289
4.68,-48.0171245208423,0.001302250319886886,0.2319410288063917
4.69,-47.23445580676505,0.0015763023851691847,0.2319382900159863
4.7,-46.27300318176168,0.0019740055858764273,0.23193530874575674
4.71,-45.03158841728036,0.0025970524385334494,0.2319320182489898
4.72,-43.29585964410136,0.003699478978260019,0.23192830558635835
4.73,-40.49762512927549,0.00614596192040903,0.2319239447075228
4.74,-34.633558146681786,0.015617968669996663,0.23191833431252465
4.75,-22.850415230160664,0.09824400273684572,0.23190969692597146
4.76,-12.597231648874848,0.31780655250603024,0.23189652034613348
4.7700000000000005,-8.252974045679263,0.5678080687164304,0.23188013659064627
4.78,-8.915925864547438,0.7408019483278037,0.23186299142350236
4.79,-12.19369847731345,0.8319957593548122,0.23184684509726475
4.8,-16.425599666686146,0.8766746447047922,0.2318324149563897
4.8100000000000005,-20.817301602057388,0.8930481393385805,0.231819823597886
4.82,-25.001772132751896,0.8785564988017539,0.23180895070736457
4.83,-28.777816202699267,0.8207703179248207,0.2317995839416299
4.84,-32.15396416056972,0.7223916086843618,0.23179149488032116
4.8500000000000005,-35.538576749546685,0.6010908791936201,0.23178454559827089
4.86,-39.68851641568397,0.46916578576684925,0.23177880645341362
4.87,-44.56446483125559,0.33226784467261433,0.23177448915566193
4.88,-48.59209432847835,0.20575819399504425,0.23177150550599163
4.89,-51.031066177751846,0.11208323898795501,0.2317694157874776
4.9,-52.236181197904145,0.05606643542803214,0.23176780102298572
4.91,-52.72500747951647,0.026931489962329497,0.23176639903604176
4.92,-52.84622476246741,0.012829742918941282,0.23176507113882447
4.93,-52.78593716312041,0.0062107538652097305,0.23176374855705445
4.94,-52.63410127432512,0.003135944354786125,0.2317623972449136
4.95,-52.43211695826623,0.0017121953321086846,0.2317609993972562
4.96,-52.19823333354531,0.0010575364344779594,0.23175954451286085
4.97,-51.93977699975302,0.0007646847335917459,0.23175802518121338
4.98,-51.65878410953809,0.0006454787073186997,0.23175643507386723
4.99,-51.35451503280838,0.0006128159704103159,0.23175476793278005
5.0,-51.02450417541342,0.0006266076904874241,0.23175301699039613
5.01,-50.66489134854868,0.0006690503414950904,0.23175117455067878
5.0200000000000005,-50.27034595672131,0.0007333789469280157,0.23174923158873756
5.03,-49.83367910965527,0.0008188811639857199,0.23174717727352034
5.04,-49.34509550944838,0.0009290331418670799,0.2317449983191276
5.05,-48.79089171546103,0.001071453873681784,0.23174267803186663
5.0600000000000005,-48.15115363109642,0.001259507179771581,0.23174019482462307
5.07,-47.39543844454666,0.0015164298067508104,0.23173751975183973
5.08,-46.47396830429022,0.001885020683386778,0.23173461210886132
5.09,-45.29745454926982,0.0024526285209413388,0.2317314107754522
5.1000000000000005,-43.68277649846514,0.0034287268797436442,0.23172781473686246
5.11,-41.168591030674946,0.005474325362856445,0.231723629603745
5.12,-36.195675076632156,0.012249336817198071,0.23171837024477254
5.13,-25.279295826477636,0.06963357010075277,0.2317105282174286
5.14,-14.12788679038268,0.269659149348741,0.23169822002430682
5.15,-8.626513168801978,0.5239870103027763,0.23168229650308145
5.16,-8.5183010579039,0.7151844094723087,0.23166516072224433
5.17,-11.458676704912264,0.8191305633777881,0.23164877659063207
5.18,-15.589962634462445,0.8705839766105555,0.23163403114993422
5.19,-19.98742510629741,0.8919752608001748,0.23162112565192655
5.2,-24.230590666476058,0.8843357022735115,0.231609969866071
5.21,-28.0932774776762,0.8353542923206441,0.23160036299858772
5.22,-31.52816176612589,0.7434815058157814,0.23159207319013386
5.23,-34.85841371269604,0.6252761595996988,0.23158493541222094
5.24,-38.81112037293429,0.4949027592205962,0.23157897468729607
5.25,-43.64892084278071,0.35830148469653983,0.23157440213650798
5.26,-47.94590119566866,0.2279074698045901,0.23157121614293383
5.2700000000000005,-50.67812573054822,0.12687749635604703,0.23156901501290847
5.28,-52.07559233367412,0.06426508439162944,0.23156735662771216
5.29,-52.66814285199026,0.031020136753544418,0.2315659494888225
5.3,-52.84109258432586,0.01477143328586951,0.231564635984769
5.3100000000000005,-52.806360668722554,0.00711586532897358,0.23156333741973853
5.32,-52.6677654228996,0.0035556412646093128,0.2315620149883159
5.33,-52.47345451586608,0.0019062059489736837,0.2315606487026866
5.34,-52.24485976853123,0.0011460860130969679,0.23155922710225862
5.3500000000000005,-51.9908178436332,0.0008032577755827707,0.23155774239395988
5.36,-51.71411515098418,0.0006597407371106783,0.23155618814664675
5.37,-51.41442965419155,0.0006146447289331488,0.2315545581472416
5.38,-51.089583552493124,0.0006214212807877145,0.23155284576584692
5.39,-50.73597816049874,0.0006591655996911755,0.23155104351994577
5.4,-50.348583923025295,0.0007195197619242026,0.23154914267883703
5.41,-49.920611292050836,0.0008008341740427866,0.2315471328082825
5.42,-49.44284134161309,0.0009058358749302834,0.23154500116333576
5.43,-48.902453779882634,0.0010412850004760798,0.23154273180791698
5.44,-48.28096875036453,0.0012192322840704106,0.23154030425696046
5.45,-47.55043919610907,0.001460525512813535,0.23153769125218737
5.46,-46.66582312772736,0.001803010162993594,0.23153485485076303
5.47,-45.54794300560344,0.0023221491566011556,0.2315317388910752
5.48,-44.03919710298365,0.00319234408307882,0.23152825253247158
5.49,-41.76066766043956,0.0049286685032193175,0.2315242270405993
5.5,-37.50107196896736,0.009994781045158885,0.23151926594999295
5.51,-27.730936658779285,0.047577375438884295,0.23151213118210756
5.5200000000000005,-15.877407462565218,0.22372279087140431,0.2315007284876506
5.53,-9.20257768414588,0.4774438574586903,0.23148535782328403
5.54,-8.228984551912346,0.6862558143803578,0.2314683042483043
5.55,-10.764316339714068,0.8044234950045748,0.23145171331940118
5.5600000000000005,-14.762917819584978,0.8634655668344151,0.23143665929546928
5.57,-19.151782182582895,0.8898964788559952,0.23142343647567234
5.58,-23.44545473039457,0.8885706316722611,0.23141199083600042
5.59,-27.392253442803334,0.8483027202218361,0.23140213557876355
5.6000000000000005,-30.897411415367664,0.7636241086896929,0.2313936389780607
5.61,-34.20144449907761,0.6490424061690102,0.2313863137483165
5.62,-37.97432075969243,0.5203842739798852,0.23138014097276227
5.63,-42.71096118414146,0.384496993350793,0.2313753143999834
5.64,-47.23891385013605,0.2511748111465232,0.23137191027909318
5.65,-50.27625966107504,0.1431235637971187,0.23136958138157934
5.66,-51.88637354685291,0.07353298331942174,0.23136786893898634
5.67,-52.59658113005887,0.03571098073798704,0.23136645105366835
5.68,-52.828729536596356,0.01701320423694988,0.23136514911209224
5.69,-52.82316695079533,0.008163076023529631,0.231363873108311
5.7,-52.699478917271186,0.004041485810415618,0.2313625787455561
5.71,-52.513580533005374,0.0021309933176903236,0.23136124349946832
5.72,-52.2905773861384,0.0012490883910342852,0.23135985478346902
5.73,-52.04104280043179,0.0008487449272757146,0.23135840434268987
5.74,-51.76861497082665,0.000677426217627134,0.23135688560373854
5.75,-51.47343258398498,0.0006182848771723154,0.23135529237621102
5.76,-51.153620297329745,0.0006173241900286259,0.23135361815224892
5.7700000000000005,-50.80584037805228,0.0006500813936384162,0.23135185564837213
5.78,-50.42535215741081,0.0007064107396192842,0.23134999641129397
5.79,-50.00574166048493,0.0007836373040400722,0.23134803038101237
5.8,-49.538324690036575,0.000883731275831884,0.23134594532120262
5.8100000000000005,-49.01109149013606,0.0010126377591736018,0.23134372600372002
5.82,-48.40686349800229,0.0011812156844003988,0.23134135296505132
5.83,-47.69992579038088,0.0014082035922825195,0.2313388004940163
5.84,-46.84939429531827,0.001727180596378595,0.2313360331439941
5.8500000000000005,-45.78474467384447,0.002203684966847963,0.2313329991457649
5.86,-44.369421849576995,0.0029841703831995363,0.23132961640662345
5.87,-42.2888852087897,0.00447662485948022,0.2313257372353931
5.88,-38.59590169452926,0.008404804314568626,0.2313210332707606
5.89,-30.10445528452196,0.032313073925934355,0.23131450975601073
5.9,-17.832689371633204,0.1807248066241512,0.23130402845913184
5.91,-9.994594453888288,0.4289175225554353,0.2312892990912817
5.92,-8.065487530411234,0.6537968691872125,0.23127240817733824
5.93,-10.119983837183394,0.787617318679641,0.23125564828570633
5.94,-13.948436489147568,0.8552268746978684,0.2312402954833954
5.95,-18.312107799073672,0.886863176039252,0.2312267532563074
5.96,-22.647410774925596,0.8913739993729443,0.23121501119225216
5.97,-26.67412789863634,0.8595542256895633,0.23120489922361107
5.98,-30.257985367517392,0.7826848140319862,0.2311961889074109
5.99,-33.56101543929313,0.6723309650424214,0.2311886754983627
6.0,-37.17975472581052,0.5455987958487847,0.23118229902903836
6.01,-41.76490747534886,0.4107227472892814,0.23117722301345353
6.0200000000000005,-46.4727779206881,0.2754004602317001,0.23117358695767073
6.03,-49.82147821260989,0.16083795829096137,0.2311711130889361
6.04,-51.66491076388442,0.08396875427619346,0.23116933498236253
6.05,-52.50818704125766,0.04108395223321274,0.2311678999918487
6.0600000000000005,-52.808053317663465,0.01960040754992607,0.2311666063792484
6.07,-52.83583895263835,0.009374876387208785,0.23116535128666335
6.08,-52.72899871068191,0.004604075199399032,0.23116408408958017
6.09,-52.552380395668315,0.002391466546515054,0.23116277931852666
6.1000000000000005,-52.33533185674521,0.0013688121005392614,0.2311614230681946
6.11,-52.090426581795,0.0009021985909756273,0.231160006530818
6.12,-51.82227343887564,0.0006990250435419131,0.2311585229457986
6.13,-51.53152307688632,0.0006239642632231995,0.2311569661208091
6.140000000000001,-51.216621409920336,0.0006144196899350702,0.23115532965359004
6.15,-50.87449338715992,0.0006418397068904369,0.23115360644521588
6.16,-50.500677273333345,0.000694053916579309,0.23115178830353192
6.17,-50.089113268906445,0.0007672671673499722,0.23114986552175548
6.18,-49.63161423367727,0.0008626683076915306,0.2311478263419154
6.19,-49.11691561266091,0.0009854211626333115,0.23114565619808058
6.2,-48.52902174488748,0.0011452958539931552,0.23114333657491395
6.21,-47.84422005108264,0.0013591594277244281,0.2311408431828252
6.22,-47.025289328985366,0.001656900767195246,0.23113814283722217
6.23,-46.009150148857024,0.0020957170134096683,0.23113518767590702
6.24,-44.6767434508292,0.002799556775238509,0.23113190317618196
6.25,-42.76439068124332,0.004096242488706869,0.23112815909004455
6.26,-39.523376760946505,0.007232153930036,0.23112367994165736
6.2700000000000005,-32.289701050561646,0.022640913311850967,0.2311176735420593
6.28,-19.972895160774087,0.14130281878995612,0.23110810351342176
6.29,-11.011398374956222,0.3793637254279771,0.2310940963708404
6.3,-8.046425961353112,0.6177130354236252,0.23107745487548928
6.3100000000000005,-9.536960171806824,0.7684397034021518,0.2310605715218749
6.32,-13.151782072659794,0.8457512650558497,0.23104493365171552
6.33,-17.470967239324818,0.8829029330156299,0.23103107152052357
6.34,-21.838171268027814,0.8928623828144127,0.2310190271535436
6.3500000000000005,-25.939268934482687,0.8690794984259562,0.2310086504238657
6.36,-29.607233024157185,0.8005116141059273,0.23099971894360177
6.37,-32.93130813332198,0.6950505591638293,0.23099201516042606
6.38,-36.4261324350698,0.5705174838031388,0.23098544190554976
6.390000000000001,-40.82622796424635,0.436860275734709,0.23098012382787997
6.4,-45.65202649967129,0.30038784298037874,0.23097624494288937
6.41,-49.310588395708415,0.1799916637757428,0.2309736084857196
6.42,-51.407566645675814,0.09565818733374581,0.23097175198299733
6.43,-52.40068740022609,0.04722125267505713,0.23097029272601344
6.44,-52.77789773062982,0.022582155929086762,0.23096900377510157
6.45,-52.843829325719994,0.010776143428839306,0.23096776773461147
6.46,-52.756083678451496,0.005255205623976658,0.2309665267059261
6.47,-52.589758233828434,0.002693088737098396,0.2309652518061926
6.48,-52.3790961611071,0.0015077721164082438,0.23096392758971548
6.49,-52.138976272883525,0.0009647778749448657,0.23096254459119397
6.5,-51.87511643359225,0.0007250715329572641,0.23096109581188495
6.51,-51.5887396004772,0.0006319277376414708,0.23095957503043738
6.5200000000000005,-51.27863644343048,0.0006128088865396486,0.23095797593285955
6.53,-50.94199864706631,0.0006344746169692359,0.23095629159041398
6.54,-50.57463596464943,0.0006824450307724938,0.23095451405662631
6.55,-50.17082347840271,0.000751692113502656,0.2309526339579487
6.5600000000000005,-49.722837511732116,0.000842586677183374,0.230950639986959
6.57,-49.22010027693972,0.0009595340981093059,0.23094851819812445
6.58,-48.647694547919464,0.0011113024696336171,0.23094625095807378
6.59,-47.98370813011149,0.0013130919245427604,0.23094381528618832
6.6000000000000005,-47.19416219548722,0.0015915797225818954,0.23094118005542674
6.61,-46.222418277321026,0.0019969057933559185,0.23093830089422313
6.62,-44.96407801662343,0.002634711953714937,0.23093510987326507
6.63,-43.19611305527632,0.003771718288642421,0.2309314913520343
6.640000000000001,-40.31956614177289,0.006334281358901638,0.2309272114856606
6.65,-34.20856588255358,0.016692507602277223,0.23092163837259622
6.66,-22.269457898958617,0.10610978269736711,0.23091294185247888
6.67,-12.257521210876464,0.32980810832470175,0.2308997279670474
6.68,-8.190692020552166,0.5780372157956686,0.2308834272129966
6.69,-9.027675396663119,0.7465883445308771,0.23086647398147422
6.7,-12.378518622476294,0.8348853964022608,0.23085056909326715
6.71,-16.63067122629822,0.8780143634319003,0.23083638821172162
6.72,-21.01899545921733,0.8931492578991012,0.23082403622678968
6.73,-25.187952371484975,0.8768983814158193,0.2308133868484731
6.74,-28.942665871849407,0.8169687570534169,0.23080422623864533
6.75,-32.30657737027946,0.7171096163203109,0.23079632843169437
6.76,-35.70902664929255,0.5951238441938577,0.23078956344437349
6.7700000000000005,-39.908447761104334,0.462841441696083,0.23078401232014467
6.78,-44.78320671233,0.32595041472161684,0.2307798830602466
6.79,-48.7406600467093,0.20053328970370357,0.23077706625556813
6.8,-51.11028059811623,0.1086857881407241,0.2307751174131772
6.8100000000000005,-52.271405815474985,0.05421511655688041,0.23077362579784855
6.82,-52.736847114968775,0.026015987890348636,0.23077233732089117
6.83,-52.846451139773386,0.012396496590360913,0.23077111821568738
6.84,-52.78040987797008,0.006009030188129463,0.23076990223668228
6.8500000000000005,-52.6255616849688,0.00304243946616498,0.2307686565482432
6.86,-52.42179815503948,0.0016690090534974252,0.23076736390788158
6.87,-52.18665783984695,0.0010378902680535725,0.23076601407211467
6.88,-51.92712903267488,0.0007562203937230804,0.23076459974581884
6.890000000000001,-51.64507822956688,0.0006424779713283479,0.2307631146482808
6.9,-51.33966933706834,0.0006126358794519564,0.23076155253524155
6.91,-51.008368219978856,0.0006280439329283778,0.23075990663343962
6.92,-50.64724996625915,0.0006716008364645306,0.23075816922691353
6.93,-50.25090824330846,0.0007368976672264318,0.230756331256652
6.94,-49.81205199683509,0.0008234461721305377,0.23075438183964497
6.95,-49.320737550905314,0.0009349031771865511,0.23075230761208132
6.96,-48.76303251274722,0.0010791066073235754,0.23075009176188171
6.97,-48.11864812438276,0.001269763775051228,0.2307477125160812
6.98,-47.35648380245941,0.001530746535765417,0.23074514062324245
6.99,-46.425498959104104,0.001906190525886793,0.23074233484154053
7.0,-45.23366377608683,0.002486717302972164,0.23073923301550175
7.01,-43.59077282039685,0.0034917554033821467,0.23073573184435564
7.0200000000000005,-41.011799636163296,0.00562604983402103,0.23073163068855618
7.03,-35.837489506612265,0.012949714518009026,0.23072642102741478
7.04,-24.67737350488976,0.07608879107504501,0.23071853388887187
7.05,-13.7313272166527,0.2813098020416016,0.23070617103053767
7.0600000000000005,-8.516598025952748,0.5350244510143808,0.2306903043427444
7.07,-8.606551631710017,0.7217723902984333,0.2306733432740542
7.08,-11.63573681003938,0.8224515010336918,0.23065719468442733
7.09,-15.794511079154677,0.8721721124550916,0.2306426984590547
7.1000000000000005,-20.191812676856525,0.8923345720032396,0.2306300344604123
7.11,-24.421298043732378,0.8830637669140445,0.23061910499042107
7.12,-28.262869846963778,0.8319214556981891,0.23060970711555837
7.13,-31.682138436396343,0.7383853806752627,0.2306016105130914
7.140000000000001,-35.023026633925944,0.6193740669039717,0.2305946570751582
7.15,-39.022959063392754,0.4886058552842608,0.23058888273820682
7.16,-43.87632704015083,0.35188799025398027,0.23058449950196036
7.17,-48.11021991456846,0.22235945771702517,0.23058148514359733
7.18,-50.76915501590706,0.12311152688792489,0.23057942894714056
7.19,-52.11753305451519,0.06215671662458889,0.23057789592551087
7.2,-52.683377854495404,0.02996334122425846,0.2305766031774306
7.21,-52.84296926566176,0.014268504921175939,0.2305753986128975
7.22,-52.80164545885509,0.00688127702820675,0.23057420643646442
7.23,-52.659652003904284,0.003446850245715106,0.2305729892439175
7.24,-52.46339030781864,0.001855900777871712,0.2305717277011703
7.25,-52.233467907329015,0.0011230921674475665,0.23057041064781225
7.26,-51.97833102037693,0.0007931893258710805,0.23056903042591761
7.2700000000000005,-51.70057299114583,0.000655944854043185,0.2305675806615552
7.28,-51.399765479936804,0.0006140416945682638,0.2305660551602752
7.29,-51.07365865572378,0.0006226043318553846,0.23056444728942704
7.3,-50.71858969691231,0.0006615271639569057,0.23056274954888595
7.3100000000000005,-50.32945600186336,0.0007228638804923328,0.23056095317641515
7.32,-49.899372006645635,0.0008051987639111237,0.2305590476891402
7.33,-49.41898077751658,0.0009114453227552746,0.23055702026952
7.34,-48.8752514470489,0.0010485704047450929,0.2305548548716296
7.3500000000000005,-48.24936415177673,0.001228935704092999,0.23055253083962626
7.36,-47.51278224947879,0.001473950546642588,0.23055002063657518
7.37,-46.61935450267527,0.0018226117627538462,0.23054728583795925
7.38,-45.48755833358686,0.0023531120344959947,0.23054426937287706
7.390000000000001,-43.953961534958445,0.0032477547028116577,0.23054087845431265
7.4,-41.6212228188535,0.005053380816046429,0.23053693928216298
7.41,-37.20079411295433,0.01047565646035196,0.23053203755657314
7.42,-27.129845347161186,0.052365927778753776,0.23052487608481137
7.43,-15.426621559034622,0.23479403429880727,0.23051340603412745
7.44,-9.041041883651072,0.48912827764562744,0.23049806622571445
7.45,-8.289282414699608,0.6937045329411317,0.23048116769003826
7.46,-10.931140810922294,0.8082318463584327,0.23046480454038537
7.47,-14.965692382527756,0.8653195662388551,0.23044999881519024
7.48,-19.358121352315262,0.8904989517015861,0.2304370192481098
7.49,-23.640144290412586,0.887664689037614,0.23042580254464748
7.5,-27.566548852156412,0.8452682198916369,0.23041615907254195
7.51,-31.05348950348293,0.7587564058842288,0.23040785780332057
7.5200000000000005,-34.3615181903519,0.6432286228542413,0.23040071730175687
7.53,-38.17655524808041,0.5141305625287063,0.23039472929267682
7.54,-42.943354025305794,0.3780357735458525,0.23039009226910348
7.55,-47.4186588144303,0.2453470156849743,0.2303868641916815
7.5600000000000005,-50.3800027849789,0.13898506427388282,0.23038468455348188
7.57,-51.935813173863764,0.07114520892613882,0.23038309999078257
7.58,-52.61566028121146,0.03449533239606164,0.23038179756523827
7.59,-52.83247462197732,0.016430779010731103,0.2303806048078371
7.6000000000000005,-52.81935884654815,0.0078907726675958,0.2303794350250489
7.61,-52.69182644127724,0.003915133130790416,0.23037824553759606
7.62,-52.50377686502566,0.0020725230941506913,0.23037701457914675
7.63,-52.27936108632841,0.0012222674579031969,0.230375729912044
7.640000000000001,-52.02870156842302,0.0008368532964846181,0.2303743834393118
7.65,-51.75521628254581,0.0006727357606762668,0.23037296865551538
7.66,-51.4589258924373,0.0006172176141316048,0.23037147939426264
7.67,-51.13787879858466,0.0006182382888500679,0.2303699091480238
7.68,-50.78867276016982,0.0006522554812797842,0.23036825061800933
7.69,-50.40649662130284,0.0007095851893170074,0.2303664953216988
7.7,-49.98484559365635,0.0007878145927573907,0.2303646331537444
7.71,-49.51490679154333,0.0008891014980097795,0.23036265180984009
7.72,-48.98447620335253,0.0010195892565356259,0.2303605359596267
7.73,-48.37606454792045,0.0011904214929504815,0.2303582659815529
7.74,-47.66342738914318,0.0014208345948701873,0.2303558159100834
7.75,-46.80470032602024,0.0017454064470061768,0.2303531498641741
7.76,-45.72733854044267,0.0022319711961789643,0.2303502152708482
7.7700000000000005,-44.28993994582927,0.003033336628988508,0.23034692836551396
7.78,-42.16343919004841,0.004581112067880702,0.2303431372977329
7.79,-38.34206457966475,0.008752198998367136,0.23033849997934774
7.8,-29.530453243645656,0.035502670676192394,0.23033196961681138
7.8100000000000005,-17.33056999043885,0.1910580333681749,0.23032141358771493
7.82,-9.777878886888098,0.4410637221667933,0.23030668970705168
7.83,-8.093226870837645,0.6621672003535758,0.2302899318495688
7.84,-10.274209973103776,0.7919871645022935,0.230273390043469
7.8500000000000005,-14.148581412869513,0.8573763637030184,0.2302582838296039
7.86,-18.520172153584124,0.8877010342656863,0.23024498641199692
7.87,-22.84604097972235,0.8908072720813272,0.23023347591907276
7.88,-26.85344687546926,0.8569299066289269,0.23022357864400966
7.890000000000001,-30.417207392123537,0.7780763547666381,0.23021506608342798
7.9,-33.71830466936844,0.6666162453932335,0.2302077382682951
7.91,-37.372489034833244,0.539384634293954,0.23020154528585066
7.92,-41.998945749654716,0.4042361740071899,0.23019665833394723
7.930000000000001,-46.667683005520814,0.26932605367652007,0.23019320232754614
7.94,-49.93913102637581,0.15631812000098522,0.2301908823840617
7.95,-51.72290418983336,0.0812725254240485,0.23018923506632863
7.96,-52.53173572242612,0.039686366434799156,0.23018791685617734
7.97,-52.81398909041324,0.018925410268103317,0.23018673280693844
7.98,-52.83309796223268,0.009058385786162415,0.2301855838357777
7.99,-52.72188926627839,0.0044571054660287246,0.2301844211857915
8.0,-52.542883306695984,0.002323411532801448,0.23018322026736174
8.01,-52.32432067178338,0.0013375046765363365,0.23018196758118842
8.02,-52.078253153734494,0.0008881753056750373,0.2301806545038721
8.03,-51.809037286766866,0.0006932941412450851,0.23017927435531438
8.040000000000001,-51.517191688731195,0.0006223631648304764,0.23017782097342723
8.05,-51.20108072390367,0.0006150285695712734,0.23017628795973982
8.06,-50.85756380889522,0.000643807543791238,0.2301746682025128
8.07,-50.48211091692753,0.000697051894589811,0.23017295348285707
8.08,-50.068576019158215,0.0007712558624628736,0.23017113405153258
8.09,-49.60865191449318,0.0008678035547196324,0.23016919808717165
8.1,-49.09089467409617,0.0009920501903030866,0.23016713092876673
8.11,-48.49902505632962,0.0011540278308627458,0.23016491391509958
8.120000000000001,-47.80885307180917,0.0013710480183953878,0.23016252252387917
8.13,-46.98228995308941,0.001673867535535912,0.23015992317866138
8.14,-45.95450786052432,0.0021216252581562206,0.23015706730472277
8.15,-44.602392194843205,0.0028434244327606288,0.2301538789364175
8.16,-42.65069570932246,0.004184966519106802,0.23015022438043106
8.17,-39.30654208211841,0.007493434929690169,0.23014581748579913
8.18,-31.7696872714581,0.02462374789390155,0.2301398235255698
8.19,-19.42546868236682,0.15072709882282598,0.23013017844041736
8.2,-10.73755492787699,0.3917114615841723,0.2301161532049387
8.21,-8.036645465255399,0.6270141656229643,0.23009962088183875
8.22,-9.675379125278843,0.7734402211427239,0.2300829436363785
8.23,-13.347676531576989,0.8482279198914295,0.23006754944510166
8.24,-17.679877661874563,0.8839726905018626,0.23005393316584832
8.25,-22.040119158288178,0.8926092055256273,0.23004212276926542
8.26,-26.123318399984072,0.866874741754091,0.23003196353366817
8.27,-29.77004325243249,0.7962071942399691,0.2300232323220088
8.28,-33.087008288447045,0.6894662243087472,0.23001571529470954
8.290000000000001,-36.60966221454776,0.5643576514777422,0.2300093245201232
8.3,-41.05785204832594,0.430381980037161,0.2300041942835998
8.31,-45.86060515658278,0.2941219523366484,0.2300004986610151
8.32,-49.44283761569611,0.17510336617809422,0.22999802091691715
8.33,-51.475011201113546,0.09263383115951417,0.22999629843807393
8.34,-52.429279108627405,0.04562112143707368,0.2299949575154295
8.35,-52.786317129207326,0.021801990460811757,0.22999377863407597
8.36,-52.84228875825838,0.010409015889877868,0.2299926486775642
8.370000000000001,-52.749570365231726,0.0050845553318979945,0.22999151189665887
8.38,-52.5805823981042,0.0026140313723916585,0.2299903404273235
8.39,-52.368286338064514,0.0014713286031496325,0.22998911929534077
8.4,-52.126957485360556,0.0009483252921491488,0.22998783925030616
8.41,-51.862024146953054,0.0007181645913070665,0.2299864933882842
8.42,-51.57456089926524,0.0006297307472915024,0.22998507552512346
8.43,-51.26327018354642,0.0006130920370412998,0.22998357935440783
8.44,-50.92527683347001,0.0006362301704069673,0.22998199793704405
8.45,-50.5563233954115,0.0006852714184254264,0.22998032330205595
8.46,-50.1506032907212,0.0007555027404816502,0.22997854603640444
8.47,-49.70028010982134,0.0008475047197937915,0.22997665477323498
8.48,-49.19460993986197,0.000965869230466706,0.22997463547831384
8.49,-48.61841574700724,0.001119606601677064,0.22997247038307456
8.5,-47.94935326002154,0.0013243158539595903,0.22997013629308002
8.51,-47.15267157689321,0.0016074340846098734,0.22996760172600997
8.52,-46.17020977685488,0.0020207553649311326,0.2299648216751054
8.53,-44.8941458959756,0.002674149152089545,0.2299617269559783
8.540000000000001,-43.0921242281441,0.0038481139815202143,0.22995819904257356
8.55,-40.131624336603515,0.006537856907101892,0.22995399566500543
8.56,-33.757099848337596,0.01792121312937532,0.22994845162768263
8.57,-21.684045770697768,0.11444751094944622,0.2299396866075982
8.58,-11.925181964073166,0.34211152883325496,0.2299264331414659
8.59,-8.13838444182692,0.5882609399088787,0.22991021611328646
8.6,-9.147049387764858,0.7523058811917579,0.22989345466833352
8.61,-12.568849980438811,0.83773545321587,0.22987778936955225
8.620000000000001,-16.84003254023352,0.8793218160784572,0.22986385501655845
8.63,-21.2241661997627,0.8931845751921009,0.22985173936233955
8.64,-25.37685264730121,0.8751055508128224,0.2298413103500852
8.65,-29.10982228840359,0.812999551586167,0.22983235274300304
8.66,-32.4622145227029,0.7116753900498579,0.22982464327265525
8.67,-35.88476165484896,0.5890173553936041,0.22981806025145926
8.68,-40.13473340848832,0.45637895399440764,0.22981269544629276
8.69,-45.00391348988862,0.31953140752228787,0.2298087519038109
8.700000000000001,-48.88843739134597,0.1952845865510088,0.22980609875624103
8.71,-51.18837294669881,0.10530744588977906,0.2298042875921158
8.72,-52.30582710441999,0.05238555124319655,0.22980291617355494
8.73,-52.748170907597434,0.025113956758275206,0.22980173844547985
8.74,-52.846320828118934,0.011970150417394921,0.22980062547535532
