t,c,o,a,r
3.45,0.6198055873324728,0.06558901149355569,0.05922118819927164,0.07616254341488865
3.46,0.6196485264609485,0.06552555699022922,0.05920245570787031,0.0762202376846337
3.47,0.6194953245156225,0.06546254971474048,0.05918415673442654,0.0762773147252224
3.48,0.6193459286269246,0.0653999894895,0.05916628544644361,0.07633377882735772
3.49,0.6192002864444474,0.06533787607143675,0.05914883606940318,0.07638963429329824
3.5,0.6190583461369452,0.06527620915199817,0.05913180288676529,0.07644488543685825
3.5100000000000002,0.6189200563923352,0.06521498835715017,0.059115180239968375,0.07649953658340762
3.52,0.6187853664176965,0.06515421324737716,0.05909896252842922,0.07655359206987188
3.5300000000000002,0.6186542257681729,0.06509388339046002,0.05908314418956604,0.07660705619811609
3.54,0.6185265840346432,0.06503399849432784,0.05906771966233178,0.07665993314985006
3.5500000000000003,0.6184023917089113,0.06497455803904224,0.059052683488231346,0.07671222722235145
3.56,0.6182815998191864,0.06491556143184889,0.059038030268761275,0.07676394272915142
3.5700000000000003,0.6181641598921774,0.06485700802330081,0.05902375466098398,0.07681508398970727
3.58,0.6180500239530933,0.06479889710725854,0.05900985137752777,0.07686565532940236
3.59,0.6179391445256426,0.06474122792088997,0.05899631518658682,0.07691566107954617
3.6,0.617831474632034,0.06468399964467046,0.05898314091192121,0.07696510557737431
3.61,0.617726967792976,0.06462721140238277,0.05897032343285688,0.07701399316604843
3.62,0.6176255780276768,0.06457086226111709,0.05895785768428568,0.07706232819465635
3.63,0.617527259737019,0.06451495127734995,0.05894573863528097,0.07711011498942691
3.64,0.6174319670406654,0.06445947775840612,0.05893396116775805,0.07715735769039736
3.65,0.6173396549984571,0.06440444078070875,0.05892252030004528,0.07720406055235769
3.66,0.6172502792721537,0.06434983932319771,0.0589114111249671,0.07725022786150561
3.67,0.6171637959931344,0.06429567231951122,0.05890062878562752,0.07729586390284908
3.68,0.6170801617623987,0.06424193865798589,0.05889016847541008,0.07734097296020633
3.69,0.6169993336505655,0.06418863718165677,0.05888002543797788,0.07738555931620587
3.7,0.6169212691978738,0.06413576668825728,0.05887019496727356,0.07742962725228651
3.71,0.6168459264141828,0.06408332593021923,0.058860672407519306,0.07747318104869728
3.72,0.6167732637789711,0.06403131361467286,0.058851453153216854,0.07751622498449755
3.73,0.6167032402034496,0.06397972841565822,0.05884253264572146,0.07755876333002502
3.74,0.6166358143255029,0.06392856920136769,0.05883390630948702,0.07760080020673557
3.75,0.6165709454867782,0.06387783471922717,0.058825569640419316,0.07764233978144108
3.7600000000000002,0.6165085937085916,0.06382752360366137,0.058817518203697385,0.07768338626152
3.77,0.6164487194537607,0.06377763445285611,0.058809747612237194,0.07772394384757124
3.7800000000000002,0.6163912836266042,0.06372816582875837,0.05880225352669161,0.07776401673341427
3.79,0.6163362475729424,0.06367911625707626,0.05879503165545045,0.07780360910608897
3.8000000000000003,0.6162835730800964,0.06363048422727897,0.0587880777546404,0.07784272514585576
3.81,0.6162332223768888,0.0635822681925969,0.058781387628125105,0.07788136902619558
3.8200000000000003,0.6161851581336434,0.06353446657002151,0.058774957127505106,0.07791954491380979
3.83,0.616139343459167,0.06348707774113481,0.05876878215202109,0.07795725696812604
3.84,0.6160957412823983,0.06344010022201692,0.058762858628727654,0.0779945092400385
3.85,0.6160543149114607,0.06339353250963227,0.058757182530418256,0.07803130576345702
3.86,0.6160150284486018,0.0633473729678142,0.05875174988892944,0.07806765062325662
3.87,0.6159778464091988,0.06330161993195307,0.05874655678292499,0.07810354789288673
3.88,0.6159427337217582,0.06325627170899624,0.058741599337895904,0.07813900163437121
3.89,0.6159096557279161,0.06321132657744805,0.058736873726160425,0.07817401589830829
3.9,0.6158785781824382,0.06316678278736984,0.058732376166864025,0.0782085947238706
3.91,0.6158494672532193,0.06312263856037997,0.05872810292597941,0.07824274213880517
3.92,0.6158222895212841,0.06307889208965378,0.058724050316306516,0.07827646215943346
3.93,0.6157970119807867,0.06303554153992363,0.05872021469747249,0.0783097587906513
3.94,0.61577360184592,0.06299258509827574,0.058716592465163704,0.07834263599722335
3.95,0.6157520263170945,0.06295002103566234,0.05871318003808618,0.07837509766902229
3.96,0.615732252993827,0.06290784759844023,0.0587099738737802,0.07840714768286448
3.97,0.6157142501848571,0.06286606292957632,0.058706970358994845,0.07843878995660486
3.98,0.6156979866459101,0.06282466513597305,0.05870416587070996,0.07847002840538841
3.99,0.6156834314448961,0.06278365231981307,0.05870155686588836,0.07850086691714438
4.0,0.6156705783151819,0.06274302357983745,0.05869914053833272,0.07853130831718147
4.01,0.621774122323427,0.0627028697569806,0.05872514846781888,0.0785613586654682
4.0200000000000005,0.627819939812384,0.06266364160326146,0.058803838238327494,0.07859102297064827
4.03,0.6338085004263125,0.06262582604943381,0.058929672736680844,0.0786203108911143
4.04,0.6397402524101111,0.06258985277504958,0.0590976437860655,0.0786492354378136
4.05,0.64561560899959,0.06255609976097956,0.059303221844129526,0.07867781256673101
4.0600000000000005,0.6514349524432997,0.06252489835347322,0.05954231012786306,0.07870606080854495
4.07,0.6571986375148754,0.062496537691586175,0.059811204507277116,0.07873400094680309
4.08,0.6629069950223653,0.06247126913080979,0.060106553433541814,0.07876165569638931
4.09,0.6685603349463687,0.06244931020360124,0.06042532206244046,0.07878904941746646
4.1,0.6741589483303051,0.06243084702081401,0.06076477050326993,0.07881620794884757
4.11,0.6797031099305767,0.06241603762301108,0.06112242346355794,0.07884315836820438
4.12,0.6851930811441259,0.06240501567717646,0.06149603675824939,0.07886992872758848
4.13,0.6906291110388425,0.062397891805363294,0.06188358528017983,0.07889654796836335
4.14,0.696011438713786,0.06239475658014446,0.06228323586211263,0.07892304570974625
4.15,0.701340294856572,0.06239568251438181,0.06269332925224128,0.07894945211421449
4.16,0.7066159028749993,0.062400725528569095,0.06311236681992237,0.07897579779258551
4.17,0.711838480353295,0.06240992683450425,0.0635389934840087,0.0790021136773703
4.18,0.717008240028094,0.06242331420265465,0.0639719862318339,0.0790284309435645
4.19,0.7221253912097313,0.062440903800411444,0.06441023746223157,0.07905478088511005
4.2,0.7271901404057852,0.06246270103684924,0.06485274732550222,0.07908119486797864
4.21,0.7322026923061852,0.06248870187056492,0.06529861186585821,0.07910770424689252
4.22,0.7371632504539976,0.06251889371997489,0.06574701476670694,0.07913434031300418
4.23,0.7420720179465967,0.06255325642191915,0.06619721865462083,0.07916113423729454
4.24,0.7469291980087661,0.06259176303484869,0.0666485578098369,0.07918811702580197
4.25,0.7517349944268922,0.06263438046931594,0.06710043244118467,0.0792153194881254
4.26,0.7564896122615219,0.06268107047340739,0.06755229974328267,0.07924277217773075
4.2700000000000005,0.7611932580314279,0.06273178996267043,0.06800367089008803,0.07927050538323127
4.28,0.7658461401578546,0.06278649167947886,0.06845410504188415,0.07929854909346003
4.29,0.7704484692725437,0.06284512468674952,0.06890320485176385,0.07932693297520203
4.3,0.7750004584216537,0.0629076347352974,0.06935061311581238,0.07935568636052545
4.3100000000000005,0.779502323420893,0.06297396482169362,0.06979600769519179,0.07938483821881706
4.32,0.7839542829302297,0.06304405540499416,0.07023909952710952,0.07941441715514755
4.33,0.7883565586980212,0.06311784483225902,0.0706796287432433,0.07944445139203007
4.34,0.792709375699589,0.06319526963877874,0.0711173619213584,0.07947496876060865
4.3500000000000005,0.797012962197784,0.06327626475598738,0.07155209017128675,0.0795059966987192
4.36,0.8012675498940443,0.06336076382931707,0.07198362622334409,0.07953756224011922
4.37,0.8054733739390829,0.06344869937064329,0.07241180301439812,0.0795696920162686
4.38,0.8096306730066597,0.06354000298731695,0.07283647157701949,0.07960241225158249
4.39,0.813739689367112,0.0636346056089057,0.07325749895214476,0.07963574875943444
4.4,0.8178006688321897,0.06373243756764009,0.07367476741919268,0.0796697269479907
4.41,0.821813860830499,0.06383342882819416,0.0740881723769658,0.07970437181516375
4.42,0.8257795183108844,0.06393750902187191,0.07449762199308683,0.07973970795801794
4.43,0.8296978977479748,0.06404460759672649,0.07490303580195964,0.07977575957300548
4.44,0.8335692591913783,0.06415465401675834,0.07530434285390711,0.07981255045161548
4.45,0.8373938661649799,0.064267577792104,0.07570148140605408,0.07985010399108725
4.46,0.8411719856299198,0.06438330857994881,0.07609439795935798,0.0798884431971829
4.47,0.8449038878333841,0.06450177615363693,0.07648304747315082,0.07992759069403498
4.48,0.848589846398738,0.0646229106514953,0.07686739108970553,0.07996756872066679
4.49,0.8522301382137617,0.06474664259079,0.07724739595093641,0.08000839913897362
4.5,0.8558250432046463,0.06487290274628674,0.07762303622303608,0.08005010344869233
4.51,0.8593748444463412,0.06500162242578887,0.07799429058069032,0.08009270278212971
4.5200000000000005,0.8628798280374925,0.06513273346606173,0.07836114218334608,0.08013621791278794
4.53,0.8663402829151406,0.06526616815175496,0.07872357933218904,0.08018066926661582
4.54,0.8697565008844541,0.06540185940186552,0.0790815937550621,0.08022607692263596
4.55,0.8731287765004491,0.06553974076951981,0.07943518054578246,0.08027246062087678
4.5600000000000005,0.8764574068902176,0.0656797463594099,0.07978433883200661,0.08031983977344145
4.57,0.8797426917507083,0.06582181098253474,0.08012907034269873,0.08036823346647648
4.58,0.8829849332304726,0.06596587015040828,0.08046937939516172,0.0804176604680366
4.59,0.8861844357740774,0.06611186000642372,0.08080527343355326,0.08046813923739925
4.6000000000000005,0.8893415060925163,0.0662597174584796,0.0811367617978639,0.08051968792905322
4.61,0.8924564530550414,0.0664093801851299,0.08146385560459471,0.08057232439997232
4.62,0.8955295875410975,0.06656078655775773,0.08178656836062288,0.08062606621804298
4.63,0.8985612223493206,0.06671387567588428,0.08210491558796164,0.08068093066865996
4.64,0.9015516721312867,0.066868587452272,0.08241891401333719,0.08073693476054689
4.65,0.9045012532722286,0.06702486258065408,0.08272858178184234,0.08079409523300492
4.66,0.9074102837790368,0.06718264248247761,0.0830339388482314,0.08085242856215433
4.67,0.9102790831922765,0.06734186939434571,0.08333500615351697,0.08091195096844245
4.68,0.9131079724823044,0.06750248636138657,0.08363180561369425,0.08097267842329635
4.69,0.915897273955382,0.06766443719676098,0.08392436039752636,0.08103462665462445
4.7,0.9186473111515184,0.0678276664989189,0.08421269470952895,0.08109781115381043
4.71,0.9213584087394091,0.06799211968605375,0.08449683342569837,0.08116224718317529
4.72,0.9240308924245102,0.06815774297623244,0.08477680219413335,0.08122794978184628
4.73,0.9266650888718472,0.06832448334963898,0.08505262768802413,0.08129493377080063
4.74,0.9292613255822301,0.06849228859891562,0.08532433710642662,0.0813632137612233
4.75,0.931819930475124,0.06866110731691558,0.08559195796740268,0.08143280418229792
4.76,0.9343412334034943,0.06883088888395521,0.08585551931155214,0.0815037191802566
4.7700000000000005,0.9368255630629123,0.06900158345429738,0.08611504953089565,0.08157597282455847
4.78,0.9392732496005697,0.06917314198567255,0.08637057807363947,0.08164957893374392
4.79,0.9416846234137412,0.0693455162152177,0.08662213472739552,0.08172455115597636
4.8,0.9440600151332611,0.06951865863359143,0.08686974977480559,0.08180090297105135
4.8100000000000005,0.9463997556532064,0.06969252253147715,0.08711345371395665,0.08187864768678718
4.82,0.9487041761215528,0.06986706198494619,0.08735327734637978,0.08195779844016103
4.83,0.9509736079239556,0.07004223185190737,0.08758925178795603,0.08203836819853404
4.84,0.9532083817882602,0.07021798768137655,0.08782140838773936,0.08212036982369042
4.8500000000000005,0.9554088284258928,0.07039428577846193,0.0880497787860994,0.08220381602596985
4.86,0.9575752789620051,0.07057108324794614,0.08827439495371449,0.08228871933350625
4.87,0.9597080646066305,0.07074833796096787,0.08849528916176157,0.08237509211574459
4.88,0.9618075160985888,0.07092600851782663,0.088712493783806,0.08246294662302936
4.89,0.9638739621903698,0.07110405414664166,0.08892604075603633,0.08255229509446607
4.9,0.9659077323599586,0.07128243488473684,0.08913596254336066,0.08264314956486576
4.91,0.9679091559606209,0.07146111152177256,0.0893422918365148,0.08273552192527202
4.92,0.9698785620735615,0.07164004558940935,0.089545061501199,0.08282942393354142
4.93,0.9718162778403793,0.07181919922020132,0.08974430408399096,0.08292486733865785
4.94,0.973722629649066,0.07199853524795449,0.08994005216375253,0.08302186379231714
4.95,0.975597943945928,0.07217801727643122,0.09013233859219902,0.08312042478839876
4.96,0.9774425466194073,0.07235760962720941,0.09032119631132751,0.0832205617089017
4.97,0.9792567627340251,0.07253727731371068,0.0905066582820512,0.08332228584466381
4.98,0.981040914985052,0.07271698588759246,0.09068875708878579,0.0834256085160362
4.99,0.9827953257908018,0.0728967016163919,0.09086752568247737,0.08353054091320235
5.0,0.9845202525006825,0.07307639143035632,0.0910429952923572,0.08363709497034472
5.01,0.980470137076905,0.07325593493672343,0.09118896333123015,0.0837452798533047
5.0200000000000005,0.9764543701006702,0.07343488087113231,0.09128297836153827,0.08385510470064861
5.03,0.9724726578126235,0.0736127446416596,0.09133030230251918,0.08396657333042033
5.04,0.9685247165881898,0.0737890969971869,0.0913356904374572,0.08407968524606459
5.05,0.9646102785937294,0.07396355788308262,0.09130344654241523,0.08419443613298783
5.0600000000000005,0.9607290895358699,0.07413579053054062,0.09123747591960746,0.08431081833464907
5.07,0.9568809080743504,0.07430549975551677,0.09114130070302447,0.08442882098973582
5.08,0.9530655035858411,0.07447242604882631,0.0910181128941811,0.08454843050958868
5.09,0.9492826553374346,0.07463634320244819,0.09087079571306995,0.08466963077259503
5.1000000000000005,0.9455321509833432,0.07479705424848872,0.09070196006516572,0.0847924034538384
5.11,0.941813785673706,0.07495438890880347,0.09051396747930184,0.0849167282350223
5.12,0.9381273611346975,0.07510820099944517,0.09030895344755303,0.08504258301411524
5.13,0.9344726848088988,0.07525836596840173,0.09008884957348262,0.08516994410697362
5.14,0.9308495692284732,0.07540477901568264,0.08985540050527903,0.08529878640375851
5.15,0.9272578310686231,0.07554735241870301,0.08961018798514511,0.08542908358652276
5.16,0.923697290722565,0.07568601417559499,0.08935464309470642,0.08556080824177387
5.17,0.9201677720506558,0.07582070708285532,0.08909005461071172,0.08569393193799844
5.18,0.9166691019489552,0.07595138734702785,0.08881758153512649,0.08582842534104405
5.19,0.9132011091716378,0.07607802137285719,0.08853828195338183,0.0859642584785122
5.2,0.9097636246939433,0.07620058637102044,0.08825310768733792,0.08610140069347204
5.21,0.906356481210848,0.07631906884035018,0.08796291798091131,0.08623982076948744
5.22,0.9029795126833159,0.07643346317428523,0.08766849207275737,0.0863794870457254
5.23,0.8996325543585927,0.07654377143829613,0.08737053128351915,0.08652036743878594
5.24,0.896315442415468,0.07665000226170733,0.08706966902911194,0.0866624295303366
5.25,0.8930280138770927,0.07675217036680464,0.0867664751300063,0.0868056406085532
5.26,0.8897701063675484,0.07685029571320291,0.08646146356601513,0.08694996774253734
5.2700000000000005,0.8865415578871756,0.07694440269596164,0.08615509974920416,0.08709537785251405
5.28,0.8833422068116722,0.07703451993438858,0.08584780250314923,0.08724183772590625
5.29,0.8801718917538882,0.07712067972711124,0.08553994902990338,0.08738931406054004
5.3,0.8770304514913274,0.07720291765410504,0.08523187856355643,0.08753777350122291
5.3100000000000005,0.8739177248730202,0.07728127214505787,0.08492389632299346,0.08768718267633357
5.32,0.8708335507400417,0.07735578409063007,0.08461627707961442,0.08783750823048199
5.33,0.8677777679232176,0.07742649665541089,0.08430926691819197,0.0879887168407981
5.34,0.8647502151287632,0.07749345480316425,0.084003087574732,0.0881407752587574
5.3500000000000005,0.8617507309433116,0.07755670514312027,0.08369793789729697,0.08829365032331796
5.36,0.8587791538083497,0.07761629570275169,0.08339399596445739,0.08844730897987566
5.37,0.855835321999725,0.07767227572043844,0.08309142102480627,0.08860171829735781
5.38,0.8529190736214889,0.07772469547454286,0.08279035511088476,0.08875684548423105
5.39,0.8500302465570245,0.07777360600704226,0.08249092559634005,0.08891265791283481
5.4,0.8471686785175884,0.07781905911329765,0.08219324536829584,0.08906912311967771
5.41,0.8443342070380951,0.07786110719356142,0.08189741423790868,0.08922620881860768
5.42,0.8415266694101955,0.07789980294994224,0.08160352173342741,0.08938388292841978
5.43,0.8387459027450966,0.07793519940277903,0.08131164703595228,0.08954211357062049
5.44,0.835991743973829,0.07796734977486186,0.0810218600940287,0.08970086907988338
5.45,0.8332640298764193,0.07799630750141273,0.08073422160488088,0.0898601180036215
5.46,0.8305625970568155,0.07802212596902466,0.08044878544133854,0.09001982912470197
5.47,0.8278872819733962,0.07804485851685442,0.08016559871337699,0.09017997146182839
5.48,0.8252379209861676,0.07806455851122382,0.07988470116781111,0.0903405142638153
5.49,0.822614350325379,0.07808127906542273,0.07960612778729943,0.0905014270336463
5.5,0.8200164061285059,0.07809507308498355,0.07932990845265142,0.09066267952555507
5.51,0.8174439244698647,0.07810599328656416,0.07905606784237286,0.09082424174445537
5.5200000000000005,0.8148967413555238,0.07811409201075824,0.0787846271957738,0.09098608396169199
5.53,0.812374692760232,0.07811942128599378,0.07851560380465912,0.09114817671038596
5.54,0.8098776146533623,0.07812203282679754,0.07824901109878075,0.09131049078612842
5.55,0.8074053430013971,0.07812197789185267,0.07798486000034073,0.09147299725966405
5.5600000000000005,0.8049577138009033,0.07811930736052324,0.07772315829742443,0.09163566747119847
5.57,0.8025345630973034,0.07811407168722174,0.07746391112687649,0.0917984730348339
5.58,0.8001357269989712,0.07810632080612001,0.07720712190882474,0.09196138584706544
5.59,0.7977610417014467,0.07809610415602344,0.07695279218739876,0.09212437808545222
5.6000000000000005,0.7954103435153561,0.07808347079564144,0.07670092064576645,0.09228742219990045
5.61,0.7930834688785449,0.0780684692265641,0.07645150478822865,0.09245049092783879
5.62,0.7907802543782667,0.0780511474029916,0.07620454091825009,0.09261355729412915
5.63,0.7885005367677478,0.07803155278863183,0.0759600236798395,0.09277659460730683
5.64,0.7862441529865748,0.07800973233829366,0.07571794629209581,0.09293957646179755
5.65,0.7840109401844235,0.07798573243047006,0.0754783012355363,0.09310247674400494
5.66,0.7818007357372381,0.07795959889120223,0.07524108009583856,0.09326526963119229
5.67,0.7796133772556666,0.07793137704516065,0.0750062731516082,0.09342792958822825
5.68,0.777448702615912,0.07790111164243221,0.07477387011994233,0.09359043137411668
5.69,0.7753065499766082,0.07786884686278378,0.07454386018029581,0.09375275004242692
5.7,0.7731867577884063,0.07783462635318437,0.07431623168606266,0.09391486093873222
5.71,0.7710891648120728,0.07779849322452811,0.07409097225842093,0.09407673970159418
5.72,0.7690136101440345,0.0777604900133287,0.07386806920863313,0.09423836226663057
5.73,0.7669599332590935,0.0777206586988934,0.07364750955603193,0.09439970486706897
5.74,0.7649279738587952,0.07767904073229127,0.07342927923515635,0.09456074402550416
5.75,0.7629175721975087,0.07763567700054312,0.07321336460714968,0.09472145657018528
5.76,0.7609285688234693,0.07759060783790138,0.07299975138493701,0.09488181962301302
5.7700000000000005,0.7589608047044804,0.07754387304953916,0.07278842495228084,0.09504181060362357
5.78,0.7570141212301076,0.07749551190301733,0.07257937043096564,0.09520140723000263
5.79,0.7550883602180245,0.07744556310359074,0.07237257287522035,0.09536058752026276
5.8,0.7531833639104833,0.07739406480794032,0.07216801716360069,0.09551932979165494
5.8100000000000005,0.7512989749988863,0.07734105463912334,0.07196568799071396,0.09567761266056207
5.82,0.7494350367595207,0.07728656976916304,0.0717655698215048,0.09583541504246273
5.83,0.7475913928596845,0.07723064680108382,0.07156764695654992,0.09599271615198296
5.84,0.7457678873981457,0.07717332179352927,0.07137190351843196,0.09614949550288543
5.8500000000000005,0.7439643649224404,0.07711463027128716,0.07117832344591365,0.09630573290806482
5.86,0.7421806706357507,0.07705460729419153,0.07098689088107885,0.09646140848341955
5.87,0.7404166503707619,0.07699328744841603,0.07079759012041198,0.09661650264736253
5.88,0.7386721503222139,0.0769307047573978,0.07061040511430532,0.09677099611581584
5.89,0.7369470171836174,0.07686689272737202,0.07042531972290433,0.0969248699047694
5.9,0.7352410981848273,0.07680188436387847,0.07024231777010907,0.09707810533055176
5.91,0.7335542413548886,0.07673571228724019,0.07006138342131027,0.09723068401172381
5.92,0.731886295171444,0.07666840857853435,0.06988250067955296,0.09738258786655289
5.93,0.730237108617557,0.07660000480455663,0.06970565346719598,0.09753379911342222
5.94,0.728606531220422,0.07653053203482812,0.06953082568154255,0.09768430027110975
5.95,0.7269944131963845,0.07646002092646186,0.06935800130180149,0.0978340741564069
5.96,0.7254006054695584,0.07638850173505798,0.06918716440281887,0.09798310388381283
5.97,0.7238249594330719,0.07631600417498347,0.06901829897898204,0.09813137286945495
5.98,0.7222673270628419,0.07624255748595371,0.06885138902813556,0.09827886482922057
5.99,0.7207275609394196,0.07616819044753402,0.06868641857267503,0.09842556377796148
6.0,0.7192055144393671,0.07609293150646636,0.06852337184516562,0.09857145402245263
6.01,0.7177010414964439,0.07601680861778225,0.0683622330567145,0.09871652017017875
6.0200000000000005,0.7162139966272492,0.07593984926186333,0.06820298642184192,0.09886074712839085
6.03,0.7147442349637471,0.07586208046608021,0.06804561619002661,0.09900412010290958
6.04,0.7132916123396363,0.07578352887460235,0.06789010670897737,0.09914662459159422
6.05,0.7118559853363606,0.07570422078558525,0.06773644245833751,0.09928824638086352
6.0600000000000005,0.7104372110933292,0.07562418199778105,0.06758460791066141,0.09942897156004614
6.07,0.709035147391021,0.07554343787770686,0.06743458759229219,0.09956878651509667
6.08,0.7076496526616584,0.07546201336999069,0.06728636608772674,0.09970767792724398
6.09,0.7062805861223224,0.07537993312941499,0.0671399280879511,0.09984563275517486
6.1000000000000005,0.7049278076290875,0.07529722137622495,0.06699525833747524,0.09998263825455689
6.11,0.7035911776738046,0.0752139018929375,0.06685234163316497,0.10011868197846906
6.12,0.7022705574129465,0.07512999805295481,0.06671116283471605,0.10025375177354104
6.13,0.7009658087133144,0.07504553287485141,0.06657170688442988,0.10038783577015856
6.140000000000001,0.6996767942058678,0.07496052908630968,0.06643395883050393,0.10052092237092818
6.15,0.6984033771470584,0.07487500895942077,0.0662979037670352,0.1006530002803924
6.16,0.6971454214732804,0.07478899437535856,0.06616352685757963,0.10078405849336118
6.17,0.6959027918065714,0.07470250683204788,0.06603081333742884,0.10091408629329024
6.18,0.6946753535358576,0.0746155675630537,0.06589974854404448,0.10104307322489689
6.19,0.6934629727409671,0.07452819742638674,0.06577031788859372,0.1011710091197718
6.2,0.6922655161755689,0.07444041687953878,0.06564250684955847,0.10129788410212928
6.21,0.6910828512896519,0.07435224601237668,0.06551630098115588,0.1014236885812307
6.22,0.6899148462519136,0.07426370458898676,0.065391685917739,0.10154841323952019
6.23,0.6887613699938642,0.07417481213010631,0.06526864738246543,0.10167204900925268
6.24,0.6876222921180651,0.07408558774161969,0.06514717116926148,0.10179458712112081
6.25,0.6864974829305918,0.0739960501752318,0.06502724314920265,0.10191601908705197
6.26,0.6853868134440136,0.07390621783403849,0.06490884927109955,0.10203633669862902
6.2700000000000005,0.6842901554127279,0.07381610885824048,0.06479197556936493,0.10215553199786218
6.28,0.6832073813322139,0.07372574112333447,0.06467660816384779,0.10227359727780592
6.29,0.6821383643863074,0.07363513211220797,0.06456273324809364,0.10239052512617394
6.3,0.6810829784736291,0.07354429897925228,0.06445033709522913,0.10250630840347698
6.3100000000000005,0.6800410982085785,0.07345325855395635,0.06433940605816252,0.102620940241568
6.32,0.6790125989529903,0.0733620274569892,0.06422992657594881,0.10273441399645351
6.33,0.6779973567880148,0.07327062199708895,0.06412188516813584,0.10284672329020925
6.34,0.6769952485048077,0.07317905813692131,0.06401526843289232,0.10295786202485901
6.3500000000000005,0.6760061516144903,0.07308735152960363,0.06391006304901045,0.10306782436752733
6.36,0.6750299443506953,0.07299551753525642,0.0638062557760426,0.10317660474260468
6.37,0.6740665056869898,0.07290357133428613,0.06370383345523639,0.10328419777812488
6.38,0.6731157153129373,0.07281152777174428,0.06360278300824994,0.10339059837943802
6.390000000000001,0.6721774536382327,0.07271940138420939,0.06350309143737373,0.10349580171648586
6.4,0.6712516017953216,0.0726272064168222,0.06340474582567134,0.10359980321573813
6.41,0.6703380416396784,0.07253495683049886,0.06330773333694549,0.10370259855627045
6.42,0.669436655758453,0.07244266652668445,0.06321204121468522,0.10380418354755584
6.43,0.6685473274536425,0.07235034890994026,0.06311765678411509,0.10390455436730539
6.44,0.6676699407537875,0.07225801719197367,0.06302456745077076,0.10400370739615379
6.45,0.6668043804105608,0.0721656843029512,0.06293276070091461,0.1041016392658823
6.46,0.665950531879527,0.07207336302285264,0.06284222409790792,0.1041983467744676
6.47,0.6651082813289351,0.07198106592808326,0.06275294528380594,0.10429382692115095
6.48,0.6642775156658101,0.0718888052240758,0.06266491198417606,0.10438807701557594
6.49,0.6634581225188835,0.07179659286234426,0.06257811200487436,0.10448109460212775
6.5,0.6626499902386143,0.07170444054489832,0.062492533232006535,0.1045728774574502
6.51,0.6618530078972222,0.07161235972858462,0.06240816363189095,0.10466342358801048
6.5200000000000005,0.6610670652887203,0.07152036162942785,0.062324991251021575,0.10475273122766389
6.53,0.6602920529289471,0.0714284572269719,0.062243004216031066,0.10484079883521852
6.54,0.6595278620556004,0.07133665726862107,0.06216219073365371,0.10492762509199999
6.55,0.6587743846282686,0.07124497227398119,0.062082539090688484,0.10501320889941622
6.5600000000000005,0.6580315133284648,0.07115341253920081,0.06200403765396201,0.1050975493765221
6.57,0.657299141491262,0.07106198819669844,0.06192667485817103,0.10518064576995652
6.58,0.656577163097336,0.07097070922597475,0.061850439204429286,0.10526249744126909
6.59,0.6558654729273896,0.07087958533292922,0.06177531928759063,0.10534310406228928
6.6000000000000005,0.6551639664766402,0.07078862602347452,0.06170130378105241,0.10542246550309216
6.61,0.6544725399530581,0.07069784060933151,0.061628381436400384,0.10550058182726318
6.62,0.6537910902769197,0.07060723821275736,0.06155654108328695,0.10557745328885042
6.63,0.6531195150803635,0.07051682777127401,0.061485771629309495,0.10565308032931672
6.640000000000001,0.6524577127069436,0.07042661804239633,0.0614160620598886,0.10572746357449206
6.65,0.6518055822111852,0.07033661760836059,0.06134740143814643,0.10580060383152559
6.66,0.6511630233581388,0.07024683488085257,0.061279778904784955,0.10587250208583805
6.67,0.6505299366229348,0.07015727810573598,0.06121318367796422,0.10594315949807384
6.68,0.6499062230973971,0.07006795518586165,0.06114760504294435,0.10601257745535408
6.69,0.6492917844079775,0.0699788735260365,0.06108303234297433,0.10608075761591519
6.7,0.6486865230357544,0.06989004066497383,0.06101945501446331,0.10614770171884244
6.71,0.6480903421620527,0.06980146397871835,0.060956862569904874,0.10621341167095778
6.72,0.647503145659642,0.06971315066901601,0.06089524459683492,0.10627788954865496
6.73,0.6469248380914453,0.0696251077663888,0.06083459075761688,0.10634113759534515
6.74,0.6463553247092504,0.06953734213320943,0.06077489078922698,0.10640315821890291
6.75,0.645794511452418,0.06944986046677616,0.06071613450303945,0.10646395398911182
6.76,0.6452423049465928,0.06936266930238744,0.060658311784611806,0.10652352763511043
6.7700000000000005,0.6446986125024129,0.06927577501641678,0.060601412593470065,0.10658188204283787
6.78,0.6441633421142197,0.06918918382938745,0.06054542696289403,0.10663902025247977
6.79,0.6436364024259934,0.06910290177135242,0.06049034500154985,0.10669494544873002
6.8,0.6431177026659942,0.06901693461128174,0.06043615689688675,0.10674966094419287
6.8100000000000005,0.6426071528110215,0.0689312880505407,0.060382852905590596,0.10680317021311657
6.82,0.642104663516448,0.0688459676469787,0.060330423357240315,0.10685547687378572
6.83,0.6416101461071374,0.06876097880904193,0.060278858654532266,0.106906584684259
6.84,0.6411235125757526,0.06867632679838616,0.06022814927308818,0.106956497539727
6.8500000000000005,0.6406446755810637,0.06859201673248942,0.060178285761263016,0.10700521946986985
6.86,0.6401735484462566,0.06850805358726478,0.06012925873995288,0.10705275463621504
6.87,0.6397100451572403,0.06842444219967299,0.060081058902402895,0.10709910732949506
6.88,0.6392540803609558,0.0683411872703353,0.06003367701401507,0.1071442819670052
6.890000000000001,0.6388055693636838,0.06825829336614607,0.059987103912156226,0.10718828308996133
