t,Vm,Ca_i,d_Ltype,f_Ltype,f_ca_Ltype,d_VDDR,f_VDDR,d_CaCl,d_ERG,d_kv11,f_kv11,d_Na,f_Na,Ca_PU,d_NSCC,Ca_m,Ca_ER,ADP_m,ADP_i,NADH_m,h,deltaPsi
2.65,-24.754800213971016,0.0002446537438589933,0.141490711510789,0.11233162378428892,0.9949333858088604,0.5522056640869215,0.0010193506738874882,0.8438314880880539,0.2533192379481811,0.5081757591331181,0.5051910573035365,0.9903965678718657,0.0004966981318279432,7.654520626200276e-05,0.11176454938616752,0.0002143840003322422,0.003936387827082841,2.5998921482058144,0.007725037384059541,0.10633489349868337,0.9396787835154485,163.99910661528276
2.66,-24.76264828813166,0.0002443176161006221,0.14126922823376803,0.11240807288085021,0.9950613333258211,0.5518828638854206,0.0010206587475870591,0.8432837146766003,0.25310280565992466,0.5079212907026005,0.5052002184026089,0.9903810234235021,0.0004972546834330467,7.655092131955022e-05,0.1111710578287851,0.00021430886156639773,0.003939612649012185,2.599888570458503,0.00772502476436426,0.10633722098784949,0.9396788148131704,163.99910777009518
2.67,-24.770505852786915,0.0002439826436845528,0.14104776263726299,0.11248507542824593,0.9951856413042306,0.5515596072399287,0.0010219708563112728,0.8427355467329739,0.25288692395037704,0.507666500558399,0.5052094069669092,0.9903654345381929,0.0004978125492359218,7.655663959568019e-05,0.11057957653046024,0.0002142337645737763,0.003942835676309969,2.599885006178859,0.007725012190932976,0.10633947863296317,0.9396788460973472,163.99910892492395
2.68,-24.778372594681475,0.00024364881545827505,0.14082632264627556,0.11256261463030143,0.9953064262220098,0.5512359071850865,0.0010232869405148203,0.8421869792899833,0.2526716011349704,0.5074113984806587,0.5052186227377703,0.9903498016803125,0.0004983717135977147,7.656236109260566e-05,0.10999011807668105,0.00021415870933630865,0.00394605690975943,2.599881455335004,0.0077249996636582115,0.10634166725171974,0.9396788773679714,163.99911007975888
2.69,-24.78624821882535,0.0002433161203724294,0.14060492047672465,0.11264067434329533,0.9954237992970634,0.5509117770668382,0.001024606941896135,0.8416380073926661,0.2524568467815549,0.5071559953616485,0.5052278654045872,0.9903341253796868,0.0004989321520773881,7.65680858126386e-05,0.10940269447549113,0.00021408369583593567,0.003949276350143287,2.5998779178951374,0.007724987182432739,0.10634378765209376,0.9396789086250356,163.9991112345899
2.7,-24.79413244070769,0.00024298454750729332,0.14038356974894348,0.11271923899174979,0.9955378675386115,0.5505872301550528,0.001025930803439138,0.8410886261047887,0.25224267069312745,0.5069003023381059,0.5052371346423583,0.9903184061823642,0.0004994938373659465,7.657381375813415e-05,0.10881731720017926,0.00021400872405460836,0.00395249399824375,2.5998743938275393,0.00772497474714958,0.10634584063254446,0.939678939868532,163.99911238940706
2.71,-24.80202497740822,0.00024265408610319562,0.14016228217633803,0.11279829347628546,0.9956487349211367,0.5502622791983759,0.00102725846946942,0.8405388305157406,0.25202908174007055,0.5066443297957195,0.5052464301547459,0.9903026445941409,0.0005000567460918162,7.657954493142675e-05,0.1082339972355969,0.0002139337939742878,0.003955709854842521,2.599870883100569,0.0077249623577020044,0.10634782698223268,0.9396789710984532,163.99911354420053
2.72,-24.809925550263255,0.00024232472560447273,0.13994106352298066,0.1128778232823567,0.9957565017537392,0.5499369359953459,0.0010285898861081442,0.8399886157138499,0.2518160868270793,0.5063880864315915,0.5052557517174555,0.9902868410233526,0.0005006208658674155,7.65852793347513e-05,0.10765274504239744,0.00021385890557694526,0.003958923920720792,2.5998673856826655,0.007724950013983532,0.10634974748098232,0.9396790023147917,163.99911469896057
2.73,-24.81783388875834,0.0002419964556045611,0.13971991898757727,0.11295781439737992,0.9958612647906782,0.5496112120467004,0.0010299250007668882,0.839437976809762,0.2516036925177256,0.5061315806727822,0.5052650991150301,0.9902709958641505,0.000501186185180446,7.659101697034744e-05,0.10707357059153075,0.00021378405884456218,0.003962136196659245,2.599863901542345,0.0077249377158879265,0.10635160289944534,0.9396790335175401,163.99911585367764
2.74,-24.82574973156343,0.0002416692657871197,0.1394988570274302,0.11303825326508916,0.9959631174658692,0.5492851190196635,0.0010312637617915052,0.8388869089572731,0.2513919060737004,0.5058748216774122,0.5052744720947123,0.9902551095575401,0.0005017526861851194,7.659675784052805e-05,0.1064964833851045,0.00021370925375913002,0.003965346683438057,2.5998604306482025,0.007724925463309202,0.10635339399923979,0.9396790647066906,163.99911700834215
2.75,-24.83367280477307,0.00024134314595707893,0.13927787917979562,0.11311912678721052,0.9960621519330889,0.5489586674651739,0.0010326061190683194,0.8383354073530552,0.25118073177765765,0.5056178164745984,0.5052838704870122,0.9902391824337647,0.0005023203644718586,7.660250194746379e-05,0.10592149247547965,0.0002136344903026505,0.003968555381836897,2.599856972968913,0.0077249132561416165,0.1063551215331895,0.9396790958822359,163.9991181629448
2.7600000000000002,-24.841602855666938,0.00024101808609455603,0.13905698987972,0.1132004223845747,0.996158455433578,0.5486318680929025,0.001033952023634807,0.8377834672021066,0.25097017510063935,0.5053605728606253,0.505293294090732,0.9902232148613654,0.000502889209592891,7.660824929341285e-05,0.10534860640821886,0.00021355976845713537,0.003971762292634926,2.5998535284732287,0.007724901094279674,0.10635678624477365,0.9396791270441681,163.9991193174763
2.77,-24.849539626349834,0.00024069407623930364,0.13883620293078971,0.11328212778585871,0.9962521125263585,0.548304732139365,0.0010353014271725573,0.8372310837467715,0.250760243763247,0.5051031002886068,0.5053027426288298,0.9902072073041057,0.0005034591967304619,7.66139998808655e-05,0.10477783337156066,0.00021348508820460667,0.003974967416610802,2.5998500971299783,0.007724888977618123,0.10635838886945098,0.9396791581924799,163.99912047192745
2.7800000000000002,-24.857482865456564,0.00024037110658864657,0.13861552761028179,0.11336423124953415,0.9963432046797138,0.547977270162152,0.0010366542828331889,0.8366782522573902,0.2505509438574408,0.5048454070481987,0.5053122158700988,0.9901911601639046,0.0005040303085600377,7.661975371222248e-05,0.10420918104581854,0.0002134104495270964,0.003978170754542676,2.59984667890807,0.0077248769060519595,0.10635993013334542,0.9396791893271637,163.99912162628925
2.79,-24.86543233425637,0.0002400491674975434,0.1383949734765092,0.11344672141145054,0.9964318102131057,0.547649492652686,0.0010380105447453027,0.8361249680342803,0.2503422817185596,0.5045875015639939,0.5053217135769843,0.9901750738493685,0.0005046025264578663,7.662551078991452e-05,0.10364265670988122,0.00021333585240664688,0.003981372307208193,2.599843273776489,0.007724864879476422,0.1063614107541759,0.9396792204482118,163.9991227805527
2.8000000000000003,-24.873387812949282,0.0002397282494925808,0.1381745520352122,0.11352958718910024,0.9965180042676716,0.5473214103384878,0.0010393701677337134,0.8355712264088924,0.2501342648080093,0.5043293929891561,0.5053312354829768,0.9901589488059677,0.0005051758269172559,7.663127111644755e-05,0.10307826730906393,0.00021326129682531055,0.0039845720753845,2.5998398817042947,0.00772485289778699,0.10636283144184963,0.9396792515556168,163.99912393470905
2.81,-24.881349075484312,0.00023940834319070064,0.13795427541723485,0.11361281806240976,0.9966018589297357,0.546993033505121,0.0010407331080735604,0.8350170227417923,0.2499268998688605,0.5040710900358835,0.5053407813324575,0.9901427854609236,0.0005057501869864113,7.663703469434598e-05,0.10251601925367597,0.00021318678276515004,0.00398777005984823,2.599836502660629,0.00772484096087939,0.10636419289669866,0.9396792826493711,163.99912508874945
2.82,-24.88931595070578,0.00023908943941764761,0.13773413523651504,0.11369640368891942,0.9966834468581449,0.5466643709147333,0.0010420993234007089,0.8344623524997212,0.24972018863068046,0.503812597945861,0.5053503510206205,0.9901265840467245,0.0005063256120510676,7.664280152557401e-05,0.10195591871789178,0.0002131123102082381,0.003990966261375534,2.5998331366147043,0.007724829068649589,0.10636549581213856,0.9396793137294668,163.99912624266534
2.83,-24.89728825686819,0.00023877152911390477,0.13751413173187096,0.11378033419447751,0.9967628363850027,0.5463354317295572,0.0010434687722557588,0.8339072111552983,0.24951413484989332,0.5035539233415381,0.5053599443798229,0.9901103448740817,0.0005069020950988739,7.664857161235787e-05,0.10139797140178561,0.00021303787913665775,0.003994160680742047,2.5998297835358137,0.007724817220993796,0.10636674087253287,0.9396793447958967,163.99912739644816
2.84,-24.90526570539679,0.00023845460321040893,0.13729428032547436,0.1138645999417087,0.9968400938111791,0.5460062249172835,0.001044841414028133,0.8333515942426327,0.24930874309314088,0.5032950732748622,0.5053695612078746,0.9900940682889053,0.0005074796172259728,7.665434495747947e-05,0.10084218271904224,0.0002129634895325021,0.003997353318722909,2.599826443393324,0.007724805417808458,0.10636792875494068,0.9396793758486529,163.99912855008947
2.85,-24.913248073744626,0.0002381386528463542,0.13707458496971536,0.1139491916888593,0.9969152832911835,0.5456767589036585,0.001046217209331441,0.8327954973407123,0.2491040161474698,0.5030360536083633,0.5053792013575072,0.9900777545675225,0.0005080581714641596,7.66601215633603e-05,0.10028855767119131,0.00021288914137787448,0.004000544176092757,2.599823116156679,0.007724793658990266,0.10636906012791128,0.939679406887728,163.99912970358093
2.86,-24.92123519455874,0.00023782366927801977,0.13685505370157286,0.11403410042571813,0.9969884665429711,0.5453470431048435,0.001047596118978462,0.8322389160432513,0.24889996004862988,0.5027768724076046,0.5053888645924793,0.9900614041053283,0.0005086377374749726,7.666590143237107e-05,0.09973710096354865,0.00021281483465488842,0.004003733253625736,2.599819801795397,0.0077247819444361465,0.10637013565262406,0.9396794379131144,163.99913085691432
2.87,-24.929226859820208,0.00023750964386634203,0.13663569516941462,0.11411931750876918,0.9970597030822119,0.5450170861234735,0.0010489781051274583,0.8316818460041772,0.2486965790716867,0.5025175365013872,0.5053985507202889,0.9900450172346142,0.0005092182997081052,7.667168456702818e-05,0.09918781691742705,0.00021274056934566762,0.004006920552095484,2.5998165002790725,0.00772477027404327,0.10637115598201814,0.9396794689248043,163.9991320100815
2.88,-24.937222905795462,0.00023719656814127598,0.13641651102544822,0.11420483452519241,0.9971290510021322,0.5446868962429284,0.0010503631307697593,0.8311242829133769,0.24849387628914787,0.5022580520495967,0.5054082595798274,0.9900285942474546,0.0005097998496641991,7.66774709697355e-05,0.09864070957454044,0.00021266634543234603,0.004010106072275149,2.5998132115773744,0.0077247586477090435,0.10637212176183718,0.9396794999227901,163.99913316307442
2.89,-24.945223162733495,0.00023688443373075303,0.13619750699070374,0.11429064339581291,0.9971965658595798,0.5443564818066747,0.001051751159752028,0.8305662225039848,0.2482918556821695,0.5019984257249617,0.5054179909843439,0.9900121354668647,0.0005103823732808052,7.668326064295727e-05,0.09809578260900274,0.00021259216289706772,0.004013289814937378,2.599809935660048,0.007724747065331114,0.10637303362974745,0.9396795309070644,163.9991343158851
2.9,-24.953227431548317,0.00023657323236460695,0.13597868808602914,0.1143767362565219,0.9972623020890073,0.5440258504326484,0.0010531421569737354,0.8300076605753192,0.24809051967007986,0.5017386630218817,0.5054277447922425,0.9899956411519975,0.0005109658620925294,7.668905358920481e-05,0.09755303943600367,0.00021251802172198703,0.004016471780854322,2.599806672496912,0.007724735526807364,0.10637389221644006,0.9396795618776193,163.9991354685057
2.91,-24.96123554274905,0.00023626295590869884,0.13576005851369638,0.11446310554625659,0.9973263118412722,0.5436950098311532,0.0010545360880929065,0.829448592960882,0.24788987110790173,0.5014787697962885,0.5054375208464347,0.9899791115825206,0.0005115503058164077,7.669484981096129e-05,0.09701248312733493,0.00021244392188926847,0.004019651970797637,2.5998034220578603,0.007724724032035915,0.10637469814477585,0.9396795928344472,163.99913662092848
2.92,-24.969247320735995,0.00023595359631869544,0.13554162465144642,0.11454974387564061,0.9973886459732424,0.5433639676917984,0.001055932919370926,0.8288890155563632,0.24768991324741513,0.5012187521088436,0.505447318977225,0.9899625470530666,0.0005121356913200157,7.670064931073293e-05,0.09647411652563294,0.00021236986338108682,0.004022830385538487,2.599800184312859,0.007724712580915122,0.10637545203097495,0.9396796237775407,163.99913777314572
2.93,-24.977262591983738,0.0002356451456909876,0.13532339041866578,0.11463664421259853,0.9974493530984212,0.5430327311530675,0.0010573326182690172,0.8283289242958142,0.2474906481048631,0.5009586151659299,0.5054571390495086,0.9899459478097191,0.0005127220105271133,7.670645209103761e-05,0.09593794209077165,0.00021229584617962703,0.004026007025847536,2.5997969592319516,0.007724701173343581,0.1063761544829962,0.9396796547068917,163.99913892514988
2.94,-24.98528119981891,0.00023533759621691572,0.13510536060394623,0.11472379966548524,0.9975084807449252,0.5427013074796428,0.0010587351527377492,0.8277683151720338,0.2472920783905127,0.5006983646052922,0.5054669809096842,0.9899293141225017,0.0005133092523264418,7.671225815439499e-05,0.09540396208102296,0.0002122218702670843,0.004029181892494957,2.599793746785253,0.00772468980922012,0.10637680610247695,0.939679685622493,163.9991400769334
2.95,-24.993302995016016,0.00023503094019913624,0.13488753996976394,0.11481120357155873,0.9975660748534303,0.5423697038034293,0.0010601404914935945,0.8272071842291652,0.24709420678910987,0.5004380060162058,0.5054768444046722,0.9899126462592343,0.0005138974053516286,7.671806750333279e-05,0.09487217847845668,0.000212147935625664,0.004032354986250432,2.5997905469429523,0.007724678488443801,0.1063774074839292,0.9396797165243367,163.99914122848895
2.96,-25.00132782222813,0.00023472517006422377,0.13466993298922592,0.11489884958139673,0.9976221792608563,0.5420379268958972,0.0010615486042669063,0.8266455275567843,0.24689703535083746,0.5001775445333846,0.5054867293968701,0.9898959444647185,0.0005144864599929672,7.672388014039617e-05,0.09434259291692747,0.00021207404223758182,0.004035526307883144,2.599787359675313,0.007724667210913925,0.10637795921395765,0.9396797474124151,163.99914237980914
2.97,-25.00935553186202,0.00023442027831631332,0.13445254329334302,0.11498673136926245,0.9976768376695067,0.5417059834523664,0.0010629594611711434,0.8260833413047389,0.24670056591555342,0.49991698522170674,0.5054966357510073,0.9898792089802131,0.000515076407264828,7.672969606813833e-05,0.09381520694037507,0.00021200019008506355,0.004038695858161795,2.5997841849526684,0.00772465597653002,0.10637846187412464,0.9396797782867207,163.9991435308868
2.98,-25.017385982174453,0.00023411625759559257,0.13423537505140287,0.11507484298916834,0.9977300911311443,0.541373879981677,0.0010643730333723936,0.8255206216675266,0.2465048003929455,0.49965633308876506,0.5055065633319321,0.9898624400444949,0.0005156672374204946,7.673551528912115e-05,0.09329002167987882,0.00021192637915034535,0.004041863637854586,2.5997810227454288,0.0077246447851918535,0.10637891603734052,0.9396798091472457,163.99914468171474
2.99,-25.025419032596353,0.00023381310063383726,0.13401843212733325,0.11516317862373421,0.9977819798274533,0.5410416228274308,0.0010657892926384254,0.8249573648933822,0.24630974043846895,0.4993955929657452,0.5055165120103637,0.9898456378873034,0.0005162589414082968,7.674133780591654e-05,0.09276703808416845,0.00021185260941567353,0.004045029647729228,2.599777873024075,0.0077246336367994255,0.10637932227046615,0.9396798399939823,163.99914583228588
3.0,-25.033454541151745,0.00023351080024789468,0.1338017183787285,0.11525173256818558,0.9978325431655766,0.5407092181612233,0.0010672082113087511,0.8243935672830994,0.2461153874859253,0.4991347694891851,0.5055264816636859,0.9898288027282117,0.0005168515108321898,7.674716362110573e-05,0.09224625693634085,0.00021177888086330472,0.004048193888552952,2.599774735759159,0.00772462253125296,0.10637968113452709,0.939679870826923,163.99914698259323
3.0100000000000002,-25.04149237567539,0.00023320934938497035,0.133585237350846,0.11534049942878352,0.9978818184207158,0.5403766719882519,0.0010686297626542479,0.8238292251876965,0.24592174285676816,0.49887386722445676,0.5055364721702253,0.9898119347837677,0.0005174449371657053,7.675299273728023e-05,0.09172767866613543,0.00021170519347550568,0.004051356361092485,2.5997716109213087,0.0077246114684529224,0.10637999318252384,0.93967990164606,163.99914813262995
3.02,-25.04953240575054,0.0002329087410663166,0.1333689926935658,0.11542947387774766,0.9979298423968536,0.5400439902207858,0.001070053920380509,0.8232643350097754,0.24572880785074383,0.4986128906695856,0.5055464834102195,0.9897950342670365,0.0005180392118713564,7.675882515703942e-05,0.09121130358424387,0.0002116315472345536,0.0040545170661140766,2.5997684984812204,0.007724600448300003,0.10638025896221723,0.9396799324513855,163.9991492823892
3.0300000000000002,-25.057574504467393,0.00023260896842012288,0.13315298789957555,0.1155186507955693,0.9979766504703554,0.5397111785949298,0.0010714806589427312,0.8226988932035009,0.24553658357938557,0.49835184417414014,0.505556515268332,0.9897781013836457,0.0005186343267609801,7.676466088299259e-05,0.09069713174501054,0.00021155794212273567,0.0040576760043834845,2.5997653984096627,0.007724589470695124,0.10638047901447024,0.939679963242892,163.9991504318642
3.04,-25.065618548490015,0.0002323100246766817,0.1329372262840275,0.11560802525334836,0.9980222766955871,0.539378242678967,0.0010729099535075207,0.8221328962734452,0.24534507097533478,0.49809073194650505,0.5055665676335451,0.9897611363319891,0.0005192302739984115,7.677049991775877e-05,0.09018516296475824,0.00021148437812234958,0.004060833176665974,2.599762310677478,0.00772457853553944,0.10638065387348764,0.9396799940205717,163.99915158104827
3.0500000000000003,-25.073664418821505,0.00023201190310810808,0.1327217110041451,0.11569759227830148,0.9980667552727078,0.5390451880139372,0.0010743417794285702,0.8215663407650148,0.24515427103039647,0.49782955820276126,0.5055766403951779,0.9897441393094558,0.0005198270456792963,7.67763422639635e-05,0.08967539705884575,0.00021141085521570322,0.004063988583726345,2.5997592352555725,0.007724567642734316,0.10638078406983825,0.9396800247844167,163.99915272993485
3.06,-25.081711999106385,0.00023171459715807234,0.13250644521702074,0.11578734734799799,0.9981101174991358,0.53871201983785,0.0010757761133398682,0.8209992232886019,0.2449641843723695,0.4975683268888578,0.5055867334495282,0.9897271105017283,0.0005204246344034754,7.678218792424513e-05,0.08916783333774396,0.0002113373733851146,0.00406714222632888,2.5997561721149336,0.007724556792181374,0.10638087012397468,0.9396800555344196,163.99915387851746
3.0700000000000003,-25.089761176935337,0.00023141810034264917,0.13229143193029957,0.11587728601412689,0.9981523940836047,0.5383787432926181,0.001077212932325248,0.8204315405006167,0.24477481157566056,0.4973070418868334,0.505596846695073,0.9897100500905732,0.0005210230328851866,7.678803690125013e-05,0.08866247099127118,0.0002112639326129121,0.004070294105237383,2.5997531212266183,0.0077245459837824585,0.10638091255118252,0.9396800862705723,163.99915502678962
3.08,-25.097811843502292,0.00023112240627637658,0.1320766740414232,0.11596740400137871,0.9981936145379816,0.5380453633696717,0.001078652214136646,0.8198632891084726,0.24458615307964843,0.49704570696061695,0.5056069800337297,0.9896929582517939,0.000521622234055512,7.67938891976343e-05,0.08815930898760828,0.00021119053288143433,0.004073444221215168,2.5997500825617545,0.007724535217439643,0.10638091186027965,0.9396801169928674,163.99915617474505
3.09,-25.105863888892664,0.00023082750854651232,0.13186217431376585,0.11605769676045696,0.9982338108247326,0.5377118851275371,0.0010800939362110048,0.8192944658694119,0.24439820944176557,0.49678432592829175,0.5056171333673054,0.9896758351617282,0.0005222222309564367,7.679974481605746e-05,0.08765834653987686,0.00021111717417303033,0.004076592575025108,2.5997470560915246,0.007724524493055189,0.10638086855976531,0.9396801477012968,163.99915732237739
3.1,-25.11391721164063,0.00023053340096809038,0.13164793542503894,0.11614816037474399,0.9982730099584509,0.5373783132505016,0.0010815380776643773,0.8187250675928874,0.2442109808241505,0.49652290231267715,0.5056273066046997,0.9896586809840684,0.0005228230169557388,7.680560375919423e-05,0.08715958215973774,0.00021104385647005919,0.004079739167429535,2.5997440417872015,0.0077245138105316346,0.1063807831453473,0.939680178395853,163.99915846968042
3.11,-25.12197171256777,0.00023024007741949225,0.1314339599360859,0.11623879097579494,0.998311238775476,0.5370446523331319,0.001082984618006374,0.8181550911390271,0.24402446732459102,0.49626143956659047,0.5056374996572609,0.9896414958783577,0.0005234245856084541,7.681146602972709e-05,0.08666301426751372,0.0002109705797548903,0.00408288399919031,2.5997410396201244,0.007724503169771736,0.10638065610798292,0.9396802090765283,163.99915961664806
3.12,-25.130027295620227,0.0002299475318647874,0.1312202502951219,0.11632958482275357,0.9983485232858548,0.5367109068416177,0.0010844335373148299,0.8175845334188427,0.2438386689315594,0.495999941042241,0.5056477124394175,0.9896242799988365,0.0005240269306756994,7.681733163034731e-05,0.0861686411092932,0.00021089734400990336,0.00408602707106881,2.5997380495617035,0.007724492570678474,0.10638048793278644,0.9396802397433147,163.99916076327426
3.13,-25.138083862557068,0.00022965575824845057,0.13100680904320128,0.11642053795648671,0.9983848911422853,0.5363770812970219,0.0010858848154490647,0.8170133913878208,0.24365358576504476,0.4957384101323144,0.5056579448655523,0.9896070335001458,0.0005246300459167218,7.682320056374971e-05,0.08567646112951792,0.00021082414921748854,0.004089168383825959,2.599735071583404,0.007724482013155022,0.10638027910412792,0.9396802703962045,163.99916190955298
3.14,-25.14614132147182,0.00022936475066728402,0.13079363850379253,0.11651164676752804,0.9984203675433183,0.5360431799761592,0.0010873384333386453,0.8164416620557847,0.24346921768650454,0.4954768500392373,0.5056681968550891,0.9895897565280425,0.0005252339254151995,7.68290728326412e-05,0.08518647236055166,0.00021075099536004607,0.004092307938222177,2.5997321056567695,0.0077244714971047975,0.10638003009730157,0.93968030103519,163.9991630554783
3.15,-25.154199585702216,0.00022907450334842187,0.13058074082249452,0.116602907923415,0.9984549757575035,0.535709206949867,0.0010887943728185,0.8158693424856319,0.2432855643487674,0.49521526380469755,0.5056784683318423,0.989572449220587,0.0005258385635374947,7.683494843973952e-05,0.08469867250077938,0.00021067788241998652,0.004095445735017384,2.599729151753422,0.007724461022431466,0.10637974137959164,0.9396803316602632,163.9991642010444
3.16,-25.162258570123853,0.00022878501057455405,0.13036811810205232,0.1166943181216677,0.9984887389052499,0.5353751662131034,0.0010902526160683852,0.8152964297890459,0.24310262536568103,0.49495365441000033,0.5056887592218039,0.9895551117121817,0.0005264439547907324,7.684082738776978e-05,0.08421305918010769,0.00021060481037973064,0.004098581774971027,2.5997262098450475,0.007724450589038905,0.10637941341389624,0.9396803622714166,163.9991653462455
3.17,-25.170318189594976,0.00022849626664347947,0.13015577246444618,0.11678587398122234,0.998521680536633,0.5350410617599919,0.001091713145326598,0.8147229211049071,0.24292040039424614,0.49469202483783203,0.5056990694512676,0.9895377441367363,0.0005270500936768433,7.684670967946217e-05,0.0837296300873683,0.00021053177922170967,0.004101716058842089,2.599723279903393,0.007724440196831193,0.10637904666065603,0.9396803928686421,163.99916649107587
3.18,-25.17837836076901,0.00022820826590995842,0.12994370598169766,0.11687757216609604,0.9985538238589807,0.534706897508281,0.0010931759431938575,0.8141488136129202,0.24273888904527444,0.49443037801173206,0.5057093989484628,0.9895203466248357,0.0005276569748123102,7.685259531755417e-05,0.08324838283115917,0.0002104587889283652,0.004104848587389081,2.5997203619002716,0.007724429845712624,0.10637864157584431,0.9396804234519321,163.99916763552983
3.19,-25.186439007872938,0.00022792100291914,0.12973192045527682,0.11696940977963435,0.9985851892743877,0.5343726770585245,0.0010946409936020917,0.8135741045770569,0.24255809059856193,0.4941687166031271,0.5057197476487651,0.9895029192947129,0.0005282645933099235,7.685848430479733e-05,0.08276931449620074,0.00021038583948214883,0.004107979361369993,2.599717455807581,0.007724419535587757,0.10637819860455923,0.9396804540212789,163.9991687796018
3.2,-25.194500055853638,0.00022763447224830532,0.12952041767774497,0.1170613838968985,0.9986157973004428,0.5340384039797155,0.0010961082806653707,0.8129987912940285,0.2423780043407187,0.49390704326020596,0.5057301154885163,0.9894854622629565,0.0005288729443259855,7.686437664394924e-05,0.08229242216953692,0.00021031293086552256,0.0041111083815423485,2.5997145615972816,0.007724409266361358,0.10637771818862395,0.9396804845766743,163.9991699232863
3.21,-25.202561431694882,0.0002273486685317994,0.12930919938174898,0.11715349164903874,0.9986456680714788,0.5337040817581838,0.0010975777888778814,0.812422871099373,0.24219862950840262,0.49364536056625874,0.5057405024062869,0.9894679756423714,0.000529482023154651,7.687027233777481e-05,0.08181770284993425,0.00021024006306095876,0.004114235648663196,2.5997116792413997,0.007724399037938407,0.10637720076535506,0.9396805151181107,163.99917106657787
3.22,-25.21062306059319,0.00022706358634584712,0.12909826738244215,0.11724572993547203,0.9986748232749058,0.5333697139755413,0.0010990495023607651,0.8118463413199871,0.24201996551681254,0.49338367117876974,0.5057509083397944,0.9894504595475535,0.0005300918250112442,7.687617138904067e-05,0.08134515379307629,0.00021016723605094028,0.004117361163489147,2.5997088087120104,0.0077243888502240565,0.10637664677292594,0.9396805456455803,163.99917220947106
3.23,-25.218684877318296,0.00022677922055073062,0.12888762315439392,0.11733809627891734,0.9987032803989351,0.5330353037800574,0.0011005234070995426,0.8112691994151382,0.24184201128090224,0.49312197741621466,0.5057613332350577,0.989432914078329,0.0005307023456759634,7.688207380053183e-05,0.08087477148609296,0.00021009444981795984,0.004120484926776261,2.599705949981289,0.00772437870312376,0.10637605663443368,0.9396805761590752,163.9991733519606
3.24,-25.226746816333367,0.0002264955659932104,0.1286772681995358,0.11743058808180311,0.9987310577351207,0.532700854346384,0.0011019994889983086,0.8106914428538311,0.24166476580569551,0.4928602816174077,0.5057717770384355,0.9894153393341565,0.0005313135809340741,7.688797957503723e-05,0.08040655253937438,0.00021002170434452076,0.004123606939280151,2.599703103021465,0.007724368596543162,0.1063754307717556,0.9396806066585875,163.99917449404123
3.25,-25.234808814549545,0.00022621261758999647,0.12846720394451283,0.11752320283743954,0.9987581729844992,0.532366368745156,0.001103477734430842,0.8101130691496643,0.2414882280204737,0.49259858603973244,0.505782239698914,0.9893977354099949,0.0005319255267354884,7.689388871535375e-05,0.07994049343462331,0.00020994899961313654,0.004126727201755946,2.5997002678048364,0.007724358530388122,0.10637476960165812,0.9396806371441095,163.99917563570776
3.2600000000000002,-25.242870806233604,0.00022593037018410058,0.12825743192912092,0.11761593782112902,0.9987846458530315,0.5320318501369874,0.0011049581294037955,0.809534075810442,0.24131239705932436,0.4923368930138532,0.5057927211653087,0.989380102401475,0.0005325381789737896,7.689980122427937e-05,0.07947659092075236,0.00020987633560633125,0.00412984571495834,2.5996974443037484,0.0077243485045646685,0.10637407354240463,0.9396806676156333,163.99917677695495
3.27,-25.25093273502062,0.0002256488188833919,0.12804795336182756,0.11770879081649782,0.9988104919285105,0.5316973013161844,0.0011064406615255021,0.8089544604566344,0.2411372716000788,0.4920752045797115,0.5058032213928242,0.9893624403927707,0.0005331515340053891,7.690571710462938e-05,0.07901484108197195,0.00020980371230663896,0.004132962479641489,2.599694632490641,0.007724338518979124,0.1063733429981848,0.9396806980731508,163.99917791777779
3.2800000000000002,-25.258994544248154,0.00022536795878801938,0.12783876947743608,0.11780175952981288,0.9988357276071334,0.5313627250786132,0.00110792531841901,0.8083742207258449,0.24096285039662535,0.49181352277992924,0.5058137403377542,0.9893447494663962,0.0005337655882306581,7.69116363592233e-05,0.07855524008871238,0.00020973112969660415,0.004136077496559093,2.5996918323380127,0.007724328573538002,0.10637257837165218,0.9396807285166544,163.99917905817125
3.29,-25.267056179460692,0.00022508778506092318,0.12762988144442794,0.11789484174086108,0.998860368816813,0.5310281241268874,0.0011094120881313203,0.8077933542974124,0.2407891321412637,0.4915518495841453,0.5058242779588389,0.9893270297006939,0.0005343803382016646,7.691755899088825e-05,0.07809778400380621,0.00020965858775878163,0.004139190766464374,2.5996890438184272,0.00772431866814803,0.10637178006068204,0.9396807589461362,163.9991801981304
3.3000000000000003,-25.275117588338016,0.00022480829292572473,0.12742129036762442,0.1179880352979213,0.9988844310535276,0.5306935010734929,0.0011109009591200908,0.8072118588915849,0.24061611546886896,0.49129018689147136,0.5058348342172143,0.9893092811699274,0.0005349957806184449,7.692348500245894e-05,0.07764246878864234,0.00020958608647573648,0.004142302290110078,2.599686266904515,0.0077243088027161575,0.10637094845846916,0.9396807893615882,163.9991813376503
3.31,-25.283178719006184,0.00022452947763633115,0.1272129973125755,0.11808133809797638,0.9989079285884533,0.530358858498295,0.0011123919201057515,0.8066297321912568,0.24044379892185538,0.4910285365827278,0.5058454090731352,0.9892915039493845,0.0005356119121270374,7.692941439677462e-05,0.07718929035431243,0.0002095136258300442,0.0041454120682484835,2.5996835015689683,0.0077242989771495315,0.1063700839549491,0.9396808197630026,163.9991824767261
