t,N,F,Na,Nan,MF,K,B,Bp,BN,MAx,A,Rasa,ERKa,Xa,MDusp,Dusp
2.59,0.05049815907787947,0.007095560339709748,0.57439771272332,0.0013096886076737356,0.016489206789780823,2.9160956818103445,0.3496980183014078,0.0003941447670340443,0.14530152410295025,0.07786549259325652,0.0015968598543942985,1.9887648903614579,1.9468058170797011,0.3918188952243354,0.11499701070411668,0.017146085613973915
2.6,0.05037208864701759,0.007088344885869223,0.5747176874778118,0.001311499491916323,0.01637472844783736,2.9160957811827912,0.3505582730869742,0.00039458250463588623,0.14570405683779783,0.07810718106246725,0.0015975952752653585,1.9887663622194631,1.951695081267189,0.3950250819114952,0.11574821260005648,0.017120357803527612
2.61,0.050248016389409365,0.007081048868273019,0.5750362729757318,0.001313304115992058,0.0162610872528143,2.9160958223863562,0.35141850805136543,0.0003950176892029523,0.14610656540334077,0.07834980147255355,0.0015983346922838378,1.9887677018556822,1.9563415575437433,0.398240877355672,0.11650830581372057,0.017096044162296473
2.62,0.050125910747968246,0.0070736732823562945,0.5753534901432649,0.0013151025747243578,0.016148277407066376,2.916095805196419,0.35227872248244035,0.0003954509092262444,0.1465090501245695,0.07859335263642123,0.0015990781034711877,1.988768921138238,1.9607345210509683,0.401465714766363,0.11727726077123632,0.017073142179448216
2.63,0.05000574066008343,0.007066219115364461,0.5756693595765463,0.001316894961868813,0.01603629315008279,2.9160957293888563,0.35313891411081083,0.0003958846243315286,0.14691151134596833,0.07883783341068723,0.001599825507025564,1.9887700308562222,1.964864362282793,0.40469900310139517,0.11805504511291655,0.01705164932165522
2.64,0.049887475550437904,0.0070586873464089355,0.5759839015465232,0.0013186813701197655,0.015925128758303146,2.91609559474003,0.3539990820238763,0.0003963196828129043,0.14731394937817463,0.07908324269607066,0.0016005769013176221,1.9887710408524322,1.968723129397173,0.4079401317902328,0.11884162368723934,0.017031563029453495
2.65,0.04977108532313407,0.007051078946526245,0.5762971360042947,0.0013204618911192721,0.015814778544925218,2.9160954010267712,0.35485922627699795,0.00039675578587576804,0.14771636450543468,0.0793295794362597,0.0016013322848867234,1.9887719601114626,1.9723049002897217,0.4111884731252215,0.1196369585360435,0.01701288071361378
2.66,0.049656540354544094,0.007043394878734561,0.576609082585946,0.0013222366154667612,0.015705236859715806,2.9160951480263675,0.3557193495385368,0.00039718952146739557,0.1481187569555802,0.07957684261780418,0.0016020916564371602,1.9887727967743374,1.9756063203962237,0.4144433897842668,0.12044100894798986,0.016995599751632263
2.67,0.04954381148570664,0.007035636098091584,0.576919760617701,0.0013240056327266396,0.015596498088821274,2.916094835516549,0.3565794546102791,0.0003976173270343417,0.1485211269459398,0.07982503126810417,0.0016028550148350813,1.9887735582611183,1.9786269600819801,0.41770423855494265,0.12125373145765757,0.016979717484161
2.68,0.04943287001547776,0.007027803551750064,0.5772291891205469,0.001325769031436587,0.015488556654579322,2.916094463275476,0.35743953621333885,0.00039804530502475787,0.1489234748346903,0.08007414445105449,0.001603622359107496,1.9887742513229623,1.9813695695947342,0.42097038083123933,0.12207507996028112,0.016965231211810552
2.69,0.04932368769317487,0.007019898179014939,0.5775373868152139,0.0013275268991163917,0.015381407015329873,2.9160940310817236,0.35829959200531425,0.0003984760572255929,0.149325800918434,0.08032418127094736,0.0016043936884359018,1.9887748821088065,1.9838402400942854,0.4242411875393019,0.12290500576240004,0.01695213819179028
2.7,0.04921623671168922,0.007011920911398964,0.5778443721268279,0.0013292793222764348,0.0152750436652269,2.9160935387142723,0.35915962548133584,0.00039890521757290275,0.14972810537904205,0.080575140872975,0.001605169002152336,1.988775456214633,1.9860483444177488,0.4275160476797593,0.12374345770723763,0.01694043563494723
2.71,0.04911048970063188,0.007003872672678231,0.5781501631895397,0.0013310263864262384,0.015169461134050493,2.916092985952493,0.36001963974898765,0.0003993288908847544,0.15013038839842024,0.08082702243972029,0.001605948299737865,1.9887759787322514,1.9880062881481908,0.4307943759007469,0.12459038231219059,0.016930120702988997
2.72,0.04900641971953755,0.006995754378947486,0.5784547778511148,0.0013327681760830507,0.015064653987019045,2.916092372576136,0.3608796287678225,0.00039975412154450145,0.15053265031993027,0.0810798251865279,0.0016067315808217895,1.9887764542972175,1.9897290826335206,0.4340756189040332,0.12544572392005346,0.01692119050591172
2.73,0.04890400025121119,0.006987566938674971,0.5787582336774235,0.0013345047747804492,0.014960616824601937,2.916091698365319,0.3617395901847052,0.0004001835548837641,0.1509348914124398,0.08133354836637646,0.001607518845175281,1.9887768871282716,1.9912337657169357,0.4373592608179609,0.12630942487337984,0.016913642099702086
2.74,0.04880320519515882,0.0069793112527569865,0.5790605479568727,0.0013362362650769534,0.01485734428233242,2.9160909631005163,0.3625995305852865,0.0004006091610574583,0.15133711177388232,0.08158819127149722,0.0016083100927070289,1.9887772810650854,1.992538752710609,0.4406448271362997,0.1271814256956986,0.016907472484367223
2.75,0.048704008861122146,0.006970988214572093,0.5793617377047661,0.0013379627285646412,0.014754831030620941,2.9160901665625447,0.36345945209308683,0.00040102824935309194,0.1517393115780562,0.08184375322672909,0.0016091053234639201,1.9887776396023138,1.9936631619657743,0.44393188707950837,0.12806166528015087,0.016902678602234888
2.7600000000000002,0.04860638596269385,0.00696259871003504,0.5796618196676081,0.0013396842458777774,0.014653071774568689,2.9160893085325545,0.36431934898857266,0.00040144750835656976,0.15214149113704203,0.08210023358730514,0.0016099045376291373,1.988777965921088,1.9946261770432887,0.4472200547028424,0.12895008107816883,0.016899257336507698
2.77,0.04851031161106538,0.00695414361765023,0.5799608103273166,0.0013414008967014461,0.014552061253781688,2.91608838879202,0.36517921371274964,0.00040187583133726584,0.15254365079092363,0.08235763174080736,0.001610707735517864,1.988778262916401,1.9954464738449462,0.4505089880136525,0.12984660928773112,0.016897205510219872
2.7800000000000002,0.0484157613088457,0.006945623808564934,0.5802587259053865,0.0013431127597801778,0.014451794242185135,2.9160874071227263,0.36603905451061564,0.00040230323100941945,0.15294579058326593,0.08261594711438436,0.0016115149175698839,1.9887785332230583,1.9961418071410784,0.45379838729995,0.1307511850287285,0.01689651988541098
2.79,0.048322710943969595,0.006937040146622188,0.5805555823669913,0.0013448199129265771,0.014352265547838153,2.916086363306758,0.3668988794697977,0.0004027199139488375,0.15334791055502706,0.08287517916699311,0.0016123260843512223,1.9887787792392417,1.996728678439312,0.45708799268704586,0.1316637425110456,0.016897197162545712
2.8000000000000003,0.04823113678370306,0.00692839348841334,0.5808513954250174,0.0013465224330299465,0.01425347001274891,2.916085257126492,0.36775868475484386,0.00040313034112779975,0.15375001096126262,0.08313532738350166,0.0016131412365547513,1.9887790031477888,1.9972221310419256,0.4603775809053332,0.13258421519020333,0.016899233980199362
2.81,0.04814101546873831,0.006919684683330377,0.5811461805440372,0.0013482203960649291,0.014155402512689699,2.916084088364587,0.36861845457646863,0.00040355326487424116,0.15415209227188895,0.08339639127398213,0.0016139603749977672,1.9887792069352757,1.997635677872832,0.4636669616875191,0.1335125359058331,0.016902626915003213
2.82,0.04805232400746556,0.006910914573617024,0.5814399529441616,0.0013499138770999809,0.014058057957015684,2.9160828568039716,0.3694781935696728,0.0004039830342550233,0.1545541545759168,0.08365837038768274,0.0016147835006108632,1.9887793924095718,1.9979812810713222,0.4669559742975905,0.13444863700718188,0.0169073724817303
2.83,0.04796503977003242,0.006902083994422181,0.581732727605034,0.0013516029503062724,0.013961431288474794,2.916081562227835,0.3703379197925281,0.0004043979616743211,0.15495619771045513,0.08392126430929568,0.0016156106144373235,1.988779561216698,1.998269399035052,0.4702444837680119,0.13539245047290682,0.01691346713355818
2.84,0.04787914048297168,0.006893193773848972,0.5820245192694402,0.0013532876889659202,0.013865517483032032,2.9160802044196203,0.3711976212508396,0.0004048122793781732,0.1553582220610395,0.08418507263880415,0.001616441717642683,1.9887797148541648,1.9985091007560891,0.47353237777136875,0.13634390799898954,0.01692090726256825
2.85,0.047794604223542474,0.006884244733006449,0.5823153424471104,0.0013549681654806596,0.013770311549684165,2.916078783163012,0.3720572963652716,0.0004052277777686181,0.15576022781697077,0.08444979500912798,0.0016172768115014964,1.9887798546850821,1.9987081672685885,0.47681956336539233,0.13730294109434002,0.016929689200242536
2.86,0.047711409414202,0.0068752376860608325,0.5826052114184322,0.0013566444513805084,0.013675808530275056,2.9160772982419294,0.37291694740513215,0.00040564165230067364,0.156162215092303,0.08471543108262211,0.0016181158973968674,1.9887799819501726,1.998873238424383,0.4801059641073459,0.1382694811564412,0.01693980921818405
2.87,0.047629534817301596,0.006866173440285052,0.5828941402380117,0.00135831661733217,0.01358200349931644,2.916075749440517,0.37377657246408486,0.0004060560931491696,0.15656418407367947,0.08498198054690226,0.0016189589768205142,1.988780097778626,1.999009942544022,0.4833915176178616,0.13924345953657552,0.016951263528884895
2.88,0.04754895952977378,0.006857052796108815,0.583182142738238,0.0013599847331475512,0.01348889156380622,2.916074136543134,0.37463617286942114,0.00040646943020493864,0.15696613488408162,0.08524944311767935,0.001619806051368645,1.988780203198149,1.9991230276196648,0.48667617336560953,0.14022480759818515,0.016964048286587367
2.89,0.047469662977767876,0.006847876547169631,0.583469232532884,0.0013616488677924846,0.013396467863042466,2.916072459334349,0.3754957479812014,0.0004068823485069771,0.15736806767869507,0.0855178185358615,0.001620657122741269,1.988780299144314,1.9992164851418506,0.48995989072020146,0.14121345676857786,0.01697815958824187
2.9,0.047391624911899764,0.006838645480358417,0.5837554230202908,0.0013633090893945367,0.013304727568456676,2.91607071759893,0.37635529784606125,0.00040729471650882915,0.15776998259617261,0.0857871065682965,0.001621512192739618,1.9887803864682143,1.9992936515633322,0.49324263744509717,0.14220933857948267,0.016993593474420518
2.91,0.04731482540179691,0.00682936037587224,0.5840407273870264,0.0013649654652520499,0.013213665883420201,2.9160689111218354,0.37721482280196256,0.0004077060582898624,0.15817187976603922,0.0860573070070593,0.001622371263264143,1.9887804659447113,1.999357315849862,0.4965243881563159,0.14321238470928702,0.01701034593042145
2.92,0.04723924483130789,0.00682002200726118,0.5843251586110957,0.0013666180618422405,0.013123278043071623,2.9160670396882074,0.3780743224808703,0.00040811674535184235,0.1585737593271626,0.08632841966853141,0.0016232343363129544,1.988780538278964,1.99940979982912,0.49980512321986476,0.14422252701471824,0.017028412887309885
2.93,0.047164863893408016,0.006810631141478552,0.584608729465355,0.0013682669448298744,0.013033559314131053,2.916065103083364,0.3789337967480903,0.0004085268738533893,0.15897562141057733,0.08660044439334205,0.001624101413979628,1.9887806041129277,1.9994530350295965,0.50308482772114,0.1452396975614714,0.017047790223066597
2.94,0.04709166358540105,0.006801188538928743,0.5848914525207252,0.0013699121790755684,0.012944504994722581,2.9160631010927913,0.3797932457463224,0.0004089362118262936,0.15937746613878045,0.08687338104593295,0.0016249724984513838,1.988780664030915,1.9994886240206708,0.5063634906636723,0.14626382864946716,0.0170684737637214
2.95,0.047019625204908516,0.0067916949535073295,0.5851733401488785,0.0013715538286427663,0.012856110414225139,2.9160610335021357,0.3806526695688142,0.00040934458969607026,0.1597792936318376,0.08714722951402765,0.0016258475920076735,1.9887807185641038,1.99951788852095,0.5096411043435698,0.14729485283309027,0.017090459284313242
2.96,0.04694873034492988,0.006782151132651285,0.5854544045255445,0.0013731919568063507,0.012768370933084595,2.9160589000971986,0.38151206810494787,0.00040975208470661443,0.16018110401033261,0.08742198970809736,0.0016267266970183972,1.988780768195395,1.9995419171861213,0.5129176637542483,0.14833270294198442,0.01711374251013526
2.97,0.046878960886657696,0.00677255781741129,0.5857346576353217,0.0013748266260651656,0.012681281942544262,2.916056700663923,0.38237144104360593,0.00041015901671108916,0.1605828973954633,0.0876976615606845,0.0016276098159412214,1.9887808133671279,1.9995616459702208,0.5161931655513944,0.14937731211528632,0.01713831911848695
2.98,0.04681029899867416,0.006762915742462199,0.5860141112722107,0.0013764578981442439,0.012594838864602937,2.9160544349883932,0.38323078814277123,0.00041056562595076035,0.16098467390408572,0.08797424502646985,0.0016284969513212847,1.988780854479775,1.999577820935063,0.5194676085585488,0.15042861379325645,0.01716418473906414
2.99,0.04674272713088474,0.0067532256361647214,0.5862927770436747,0.0013780858340054778,0.012509037151784051,2.916052102856826,0.3840901093050896,0.00041097198258917625,0.16138643364745328,0.08825174008174051,0.0016293881057889339,1.988780891897967,1.999591057544481,0.5227409930108815,0.15148654174357692,0.017191334955481037
3.0,0.04667622801010468,0.006743488220612293,0.5865706663735899,0.00137971049385561,0.012423872286957197,2.9160497040555615,0.38494940483663204,0.00041137767733120343,0.16178817672653859,0.08853014672411541,0.0016302832820580845,1.988780925953432,1.9996018604065813,0.5260133203234348,0.1525510300731504,0.01721976530650088
3.0100000000000002,0.04661078463567202,0.006733704211676888,0.5868477905051795,0.0013813319371543359,0.012339339783165256,2.916047238371061,0.38580867517618295,0.0004117821448695585,0.16218990323710827,0.08880946497201671,0.0016311824829247125,1.9887809569484534,1.9996106509480904,0.5292845927488585,0.1536220132427402,0.017249471287217783
3.02,0.04654638027490191,0.006723874319058472,0.5871241605040505,0.0013829502226229311,0.012255435183434953,2.916044705589894,0.38666792017163043,0.00041218552862314626,0.16259161328313246,0.089089694863931,0.0016320857112654792,1.9887809851582858,1.9996177833591688,0.5325548131947695,0.15469942607730186,0.017280448350381405
3.0300000000000002,0.04648299846095709,0.006713999246307476,0.5873997872596168,0.0013845654082482693,0.012172154060691517,2.9160421054987404,0.38752713948121353,0.00041258820113431604,0.16299330696943976,0.08937083645840226,0.0016329929700368581,1.9887810108325905,1.9996235464628767,0.5358239851972314,0.15578320377096622,0.01731269190699193
3.04,0.046420622984443,0.0067040796909160335,0.5876746814907154,0.0013861775512989639,0.012089492017409354,2.916039437884375,0.3883863322507888,0.0004129911496205347,0.16339498440782058,0.08965288983313482,0.0016339042622723014,1.9887810341998866,1.9996281766943127,0.5390921127703816,0.1568732819042536,0.017346197328753313
3.0500000000000003,0.04635923789351318,0.006694116344317779,0.5879488537455336,0.00138778670832519,0.012007444685611489,2.916036702533667,0.38924549878859255,0.00041339397428723755,0.16379664568618008,0.08993585508580065,0.0016348195910818298,1.9887810554673113,1.999631867090014,0.5423592002989875,0.15796959644450695,0.017380959948058897
3.06,0.04629882748786948,0.006684109891953657,0.5882223144056161,0.0013893929351702977,0.01192600772661671,2.9160338992335735,0.39010464002814593,0.00041379553013193456,0.1641982908785405,0.09021973233326,0.0016357389596501123,1.988781074823611,1.999634778557684,0.5456252524064776,0.15907208375797524,0.017416975059758907
3.0700000000000003,0.04623937631555765,0.006674061013308007,0.5884950736880037,0.0013909962869771782,0.011845176830899567,2.9160310277711328,0.3909637561246099,0.00041419560451261717,0.16459992007094573,0.09050452171062591,0.0016366623712357827,1.9887810924403997,1.9996370449102816,0.5488902738969152,0.16018068061529703,0.017454237922134453
3.08,0.04618086916829781,0.006663970381961067,0.5887671416483495,0.0013925968181974604,0.011764947717886873,2.9160280879334577,0.39182284622040114,0.0004145951972210703,0.16500153336586323,0.09079022337074633,0.0016375898291699361,1.988781108474055,1.9996387755573082,0.5521542697258275,0.16129532419886647,0.017492743758318465
3.09,0.046123291078264676,0.006653838665625848,0.5890385281830675,0.0013941945825980224,0.011685316135813929,2.9160250795077314,0.3926819097666347,0.00041499494099851025,0.16540313085790234,0.09107683748455964,0.001638521336854682,1.988781123066829,1.9996400602112705,0.5554172449461757,0.1624159521078582,0.017532487757290525
3.1,0.046066627313052236,0.00664366652622253,0.5893092430326844,0.001395789633272231,0.011606277861402621,2.9160220022812005,0.39354094719299637,0.00041539430079901734,0.16580471262155286,0.0913643642410002,0.00163945689776133,1.988781136348213,1.9996409730814373,0.5586792046615052,0.16354250236160026,0.017573465075218956
3.11,0.04601086337917825,0.006633454619735675,0.5895792957795398,0.0013973820226263326,0.011527828700614074,2.916018856041173,0.3943999592334757,0.00041579237964607923,0.16620627872360427,0.09165280384690201,0.0016403965154314709,1.9887811484358477,1.9996415752683852,0.5619401539958885,0.16467491341935137,0.01761567083572838
3.12,0.045955985007032386,0.006623203596545793,0.5898486958577668,0.0013989718024197803,0.01144996448705237,2.916015640575006,0.3952589454832431,0.0004161896433723308,0.16660782924988285,0.09194215652516048,0.0016413401934728586,1.988781159437018,1.9996419172347024,0.565200098073357,0.165813124162357,0.01765910013253016
3.13,0.045901978150127365,0.006612914101397325,0.5901174525538047,0.0014005590237647304,0.011372681082168606,2.9160123556701074,0.39611790552695497,0.00041658657197612937,0.16700936428450594,0.09223242251518354,0.001642287935558759,1.9887811694495232,1.9996420406762534,0.5684590419965219,0.16695707390430542,0.01770374803023224
3.14,0.04584882891668833,0.006602586776541393,0.5903855750516396,0.0014021437373743662,0.01129597435498627,2.916009001112859,0.3969768395569492,0.00041698292062079253,0.16741088389888353,0.09252360207452318,0.0016432397454467418,1.988781178562678,1.9996419799254805,0.5717169908571573,0.16810670209993459,0.017749609539877368
3.15,0.04579652309899096,0.00659222228386597,0.5906530727439797,0.0014037259953068248,0.01121984003899188,2.916005576681065,0.3978357475988778,0.00041737864476987994,0.1678123881684905,0.09281569548872419,0.0016441956271176707,1.9887811868604814,1.999641764048385,0.5749739498968732,0.1692619462512585,0.017796679440596007
3.16,0.04574504769700407,0.006581821233494594,0.590919954225019,0.0014053058453812912,0.011144274193084334,2.9160020821680486,0.3986946295916685,0.00041777380596949695,0.1682138771633285,0.09310870303863898,0.0016451555843383762,1.98878119441378,1.9996414151562694,0.5782299239337975,0.17042274865544052,0.017844952848795472
3.17,0.045694389878054034,0.006571384231714275,0.5911862279781657,0.0014068833348953947,0.0110692728932765,2.9159985173667406,0.3995534855283815,0.0004181684022498066,0.1686153509509806,0.09340262502102575,0.001646119620939436,1.9887812012876624,1.999640951889247,0.5814849177232905,0.17158905192419519,0.017894424848674623
3.18,0.04564453833461369,0.006560911817570047,0.5914519014784484,0.001408458505667621,0.01099483264156021,2.9159948820909705,0.40041231540788985,0.00041856242713831987,0.16901680959028767,0.09369746172045267,0.0016470877404338256,1.9887812075342424,1.9996403876057502,0.5847389354490438,0.17276080497574506,0.017945090994215825
3.19,0.045595480365639506,0.006550404601587601,0.5917169831219492,0.0014100314048073705,0.010920949466327004,2.9159911761277018,0.4012711192252923,0.0004189558789640548,0.16941825314676892,0.09399321348146535,0.0016480599469145512,1.9887812132068368,1.9996397344397103,0.5879919817958694,0.17393794990875278,0.01799694617154803
3.2,0.04554720099008523,0.006539863299591533,0.5919814828120877,0.0014116020877648879,0.010847618719210727,2.9159873992289955,0.40212989697825213,0.00041934875057416337,0.1698196816981859,0.0942898806892078,0.0016490362450839787,1.9887812183727576,1.999639009122834,0.5912440623024239,0.17512041887310903,0.018049984450873885
3.21,0.04549968671630262,0.006529288562971707,0.5922454094676132,0.0014131706047206634,0.010774836157345978,2.915983551166228,0.4029886486613471,0.0004197410411741817,0.17022109531382948,0.09458746372161357,0.001650016639369598,1.9887812230865682,1.9996382238411503,0.594495181942421,0.17630815002414443,0.018104200329503346
3.22,0.045452927250183614,0.006518680905764028,0.5925087698932993,0.001414736994574315,0.010702598400185736,2.915979631751471,0.4038473742619555,0.0004201327645517548,0.17062249404469723,0.09488596294575465,0.0016510011336369563,1.9887812273745444,1.999637380562061,0.597745344474379,0.17750109430435965,0.01815958919818418
3.23,0.04540691047393824,0.0065080409203427236,0.5927715720996024,0.0014163013026593826,0.010630901575369167,2.9159756407735866,0.40470607377156176,0.0004205239261777819,0.17102387795222002,0.09518537873489775,0.0016519897320720982,1.9887812312790951,1.9996364870810501,0.6009945543498892,0.1786991953632332,0.018216145938101707
3.24,0.04536162446812291,0.0064973691951477645,0.5930338239658098,0.0014178635737895004,0.010559741824916596,2.9159715780201854,0.40556474717688934,0.0004209145386328283,0.17142524709626478,0.09548571148451923,0.0016529824389694698,1.988781234837511,1.9996355490436901,0.6042428159242103,0.17990239717803355,0.018273865375169018
3.25,0.04531705799028342,0.006486666300006034,0.5932955329235488,0.0014194238508004337,0.010489115384150238,2.9159674432788774,0.40642339445328973,0.0004213046317484775,0.1718266015318455,0.09578696164002862,0.0016539792588315414,1.9887812380734142,1.9996345664715705,0.6074901332474891,0.1811106453710187,0.01833274227179438
3.2600000000000002,0.04527319941416435,0.0064759328152966126,0.5935567066582353,0.0014209821776492487,0.010419018435497265,2.9159632363372725,0.40728201558256155,0.00042169422557630467,0.17222794131672747,0.09608912961852716,0.0016549801960428498,1.9887812410181762,1.999633542574649,0.6107365105428478,0.18232388463186344,0.018392771426388444
3.27,0.04523003737172678,0.006465169314040274,0.5938173526845889,0.0014225385974606976,0.010349447198490883,2.9159589569829545,0.4081406105487572,0.00042208333868249385,0.1726292665068205,0.09639221585610541,0.0016559852550591674,1.9887812436999253,1.9996324804352348,0.6139819518937318,0.18354206031680975,0.01845394761651648
3.2800000000000002,0.045187561143008266,0.006454376350839446,0.594077478088901,0.001424093151285523,0.010280397985502279,2.915954605003446,0.40899917934032204,0.0004224719874522733,0.1730305771533789,0.0966962208365247,0.0016569944405166114,1.9887812461382717,1.9996313824282688,0.6172264610374956,0.18476511944755541,0.018516265566777962
3.29,0.04514575964283959,0.006443554490675745,0.5943370901988924,0.0014256458813432225,0.010211867056586199,2.9159501801863046,0.4098577219432256,0.0004228601894998928,0.17343187331028045,0.09700114501668265,0.0016580077569496709,1.9887812483576262,1.9996302513273105,0.6204700419065236,0.18599300810727346,0.018579720031619878
3.3000000000000003,0.045104622021186674,0.00643270429170373,0.5945961961868905,0.0014271968291341007,0.010143850706362749,2.9159456823190495,0.4107162383568451,0.00042324794744547377,0.17383315502953947,0.09730698887058677,0.0016590252089622223,1.9887812503796207,1.9996290894609856,0.6237126983118024,0.18722567300940535,0.01864430574925671
3.31,0.04506413804411647,0.006421826294220781,0.5948548028180505,0.0014287460342668789,0.01007634531983074,2.9159411111891074,0.41157472861314887,0.0004236352276733745,0.17423442235832495,0.09761375291711535,0.0016600468013391045,1.9887812522185413,1.9996278980325592,0.6269544337453322,0.1884630625132325,0.0187100174147292
3.3200000000000003,0.045024297152007245,0.006410921047964095,0.59511291707277,0.0014302935373502242,0.010009347234212207,2.915936466583954,0.41243319272687656,0.00042402201572321665,0.17463567534636734,0.09792143765142676,0.0016610725387694945,1.9887812538925567,1.9996266788401942,0.630195251867739,0.18970512410799822,0.01877684974590099
3.33,0.04498508910964813,0.006399989092997028,0.5953705457171019,0.001431839377970342,0.009942852835911122,2.9159317482909883,0.4132916307257525,0.0004244082828757676,0.17503691404101482,0.09823004359236577,0.0016621024260375476,1.9887812554169066,1.999625432956726,0.6334351561733461,0.19095180619478597,0.018844797442602437
3.34,0.044946504075985286,0.006389030957648239,0.5956276952566666,0.0014333835944730043,0.009876858570975769,2.9159269560975174,0.41415004265356953,0.00042479398275010853,0.17543813848670958,0.09853957128755199,0.0016631364680428397,1.9887812568032057,1.9996241605830085,0.6366741499543056,0.19220305827939624,0.018913855182424832
3.35,0.04490853193832614,0.006378047178331529,0.5958843723765657,0.0014349262260587696,0.009811360844361555,2.915922089790913,0.4150084285427493,0.0004251790814917083,0.17583934872990267,0.09885002126477463,0.0016641746696054007,1.9887812580655717,1.999622862525239,0.63991223664205,0.19345882910661807,0.018984017658322687
3.36,0.044871163048651616,0.006367038277308836,0.5961405834549431,0.0014364673104536572,0.009746356133232773,2.9159171491584024,0.4158667883969969,0.00042556358121259135,0.17624054481459106,0.09916139408577296,0.0016652170356809591,1.9887812592146894,1.9996215392670893,0.6431494194218356,0.19471906877473388,0.019055279542934143
3.37,0.04483438794183337,0.006356004771272505,0.596396334749128,0.001438006884803341,0.009681840943171769,2.9159121339871588,0.4167251222087813,0.00042594749810262,0.17664172678380466,0.09947369032564866,0.0016662635712786549,1.9887812602598909,1.999620191164316,0.6463857013820375,0.1959837279146771,0.019127635500892925
3.38,0.0447981969700921,0.006344947182461291,0.5966516326371089,0.0014395449868324056,0.009617811751474697,2.9159070440644084,0.41758342998034004,0.000426330836020451,0.1770428946815703,0.09978691054616141,0.0016673142813543242,1.9887812612118905,1.9996188187108768,0.6496210857076623,0.19725275662786954,0.01920108020512542
3.39,0.044762581022880846,0.006333866016363488,0.5969064831420599,0.0014410816525441627,0.009554265121238097,2.915901879177173,0.41844171164521676,0.00042671368262483985,0.1774440485498385,0.10010105534839368,0.0016683691710216153,1.9887812620782015,1.9996174222817322,0.652855575296105,0.19852610664032222,0.019275608312382914
3.4,0.04472753099526123,0.006322761778292525,0.597160892283451,0.0014426169179239529,0.009491197616454259,2.915896639112472,0.41929996713623785,0.0004270961264493964,0.17784518843053806,0.10041612533383842,0.0016694282453958238,1.9887812628663029,1.9996160022506007,0.6560891730417585,0.19980372969500648,0.019351214479247814
3.41,0.0446930377319572,0.006311634975050569,0.59741486611401,0.001444150819112025,0.00942860579355369,2.915891323657334,0.42015819640251784,0.0004274782363568273,0.17824631436563115,0.10073212110032823,0.001670491509577616,1.9887812635841076,1.9996145589968974,0.6593218818657424,0.20108557739459038,0.01942789336534513
3.42,0.04465909283262695,0.006300486089197061,0.5976684101879746,0.0014456833897742401,0.00936648633370308,2.915885932598422,0.4210163993825997,0.00042786009584176493,0.1786474263927555,0.10104904330116318,0.0016715589688907925,1.988781264236189,1.9996130926852373,0.6625537042830822,0.20237160372864796,0.01950563962089397
3.43,0.04462568758438835,0.006289315613327852,0.5979215302659557,0.001447214664600848,0.009304835866428744,2.915880465722551,0.4218745760194032,0.0004282417823412726,0.1790485245513392,0.10136689256668006,0.0016726306285667777,1.988781264828503,1.9996116035691616,0.6657846429769256,0.2036617616985821,0.019584447900007462
3.44,0.04459281313978085,0.006278124044360426,0.5981742321974279,0.001448744678723195,0.009243650999020896,2.915874922816601,0.4227327262577324,0.0004286233706840513,0.17944960888158118,0.10168566951732762,0.001673706493797218,1.988781265367601,1.9996100919405029,0.669014700702812,0.20495600388029342,0.019664312858475468
3.45,0.04456046065134388,0.006266911879212266,0.5984265218318654,0.0014502734672726277,0.009182928338769745,2.9158693036674515,0.42359085004239144,0.00042900493569880227,0.17985067942368038,0.10200537477355469,0.0016747865697737604,1.9887812658600332,1.9996085580910938,0.6722438802162812,0.20625428284968275,0.019745229152087856
3.46,0.044528621913288574,0.006255679593748174,0.5986784045951397,0.0014518010632993664,0.009122664601739026,2.9158636080616205,0.42444894726280397,0.0004293866199075987,0.18025173621510437,0.10232600900323613,0.0016758708618790335,1.988781266309873,1.9996070021570318,0.675472183928856,0.20755655327201897,0.019827191437797057
3.47,0.04449728941891533,0.006244427640896436,0.5989298854516147,0.001453327497586283,0.009062856622499182,2.91585783578523,0.42530701774805757,0.0004297686395831779,0.1806527792903449,0.10264757292591663,0.0016769593757037379,1.9887812667184914,1.9996054241047436,0.67869961387726,0.208862772088899,0.019910194373822118
3.48,0.044466454959332255,0.006233156496623661,0.5991809698292107,0.001454852803193662,0.009003501116587938,2.9158519866247983,0.4261650613878437,0.0004301511369202578,0.1810538086868827,0.10297006720924166,0.0016780521166295786,1.9887812670899732,1.9996038240710796,0.6819261724746793,0.21017289395548783,0.01999423261710985
3.49,0.04443611031729841,0.006221866637170378,0.5994316631613589,0.0014563770132088654,0.008944594798127719,2.9158460603668503,0.4270230780725745,0.0004305342532327751,0.18145482444223412,0.10329349252023971,0.0016791490900357761,1.9887812674284346,1.999602202194917,0.6851518621387773,0.2114868734997653,0.02007930082459195
3.5,0.04440624732356598,0.00621055853716578,0.5996819708498169,0.0014579001605720297,0.008886134389606566,2.9158400567978773,0.42788106810057475,0.00043091764229204996,0.1818558265861192,0.1036178495297353,0.0016802503013158086,1.9887812677378016,1.9996005585935128,0.688376685261757,0.21280466551078853,0.020165393654118548
