t,actCycA,mass,actCycB,CycB,Tri_B,preMPF,actCycE,CycA,CycE,Cdc20_A,APCP,Cdc20_T,CKI,Cdh1
1.98,0.0007905018401184411,1.353658645150748,0.00045361971278706304,0.050688195134149544,0.05012562808397519,0.01911612712684917,0.1586189885903316,0.08803302524551296,0.08030625421106853,0.27038036589659786,0.008467185828767893,0.7016499230589911,0.37832760846633057,0.9982445313376548
1.99,0.00078532039722553,1.3537368241473735,0.00045007050258482684,0.05051840809051339,0.04996019199948228,0.019098889549061675,0.15842623518152485,0.08800907225539911,0.08024878039638372,0.2699303170246278,0.00835124419188505,0.7013006372024557,0.3801040617971326,0.9982621749465513
2.0,0.0007802112629750008,1.353815007658526,0.0004465729264550873,0.05034940374694608,0.049795477359994,0.019081407744232646,0.15823379631604978,0.08798519610160192,0.08019136941274858,0.26948059634060767,0.008236771317081138,0.7009515224232743,0.3818796588593431,0.9982785588951126
2.0100000000000002,0.0007751728193040311,1.3538931956844655,0.00044312594100251473,0.05018117868377898,0.04963148199174018,0.019063685125146675,0.1580416713499941,0.08796139666195009,0.08013402117618,0.26903120795151686,0.008123751661716833,0.7006025786868292,0.3836544006034804,0.9982937717323285
2.02,0.0007702034992476166,1.353971388225453,0.00043972850551546967,0.050013729470503566,0.04946820369212001,0.019045725064836014,0.15784985964238035,0.08793767381400114,0.08007673560336005,0.2685821559136326,0.008012169770656354,0.7002538059575449,0.3854282879783973,0.9983078946045518
2.0300000000000002,0.0007653017818475535,1.354049585281749,0.00043637957529141935,0.04984705266650298,0.049305640235536984,0.01902753089710311,0.1576583605550734,0.0879140274350455,0.08001951261159036,0.268133444232857,0.007902010277428467,0.6999052041989405,0.38720132193116497,0.9983210015558819
2.04,0.0007604661817493889,1.354127786853614,0.0004330781443505551,0.049681144840625954,0.04914378936778349,0.01900910592241696,0.1574671734529312,0.08789045740213353,0.07996235211898717,0.2676850768645341,0.0077932579111658915,0.6995567733735708,0.38897350340760894,0.9983331631487026
2.05,0.0007556952461099877,1.3542059929413088,0.00042982322017952383,0.049516002564829124,0.04898264881618393,0.018990453406413824,0.15727629770362095,0.08786696359207098,0.07990525404434518,0.26723705771396844,0.007685897495592281,0.6992085134431215,0.3907448333519465,0.998344445514899
2.06,0.0007509875521946686,1.3542842035450946,0.0004266138223665808,0.049351622415659324,0.04882221629248266,0.018971576580628584,0.15708573267756343,0.08784354588142504,0.07984821830711641,0.26678939063673446,0.007579913950348095,0.6988604243684412,0.3925153127067531,0.9983549107706062
2.07,0.0007463417848652789,1.3543624186652314,0.00042344903345344005,0.04918800096220517,0.048662489438602484,0.01895247863922865,0.1568954777484188,0.08782020414653818,0.07979124482761056,0.2663420794394069,0.007475292286451461,0.6985125061091957,0.39428494241395695,0.9983646145769648
2.08,0.000741756669529242,1.3544406383019802,0.00042032795534957713,0.049025134778539585,0.048503465875752313,0.018933162742983244,0.15670553229259337,0.0877969382635278,0.0797343335267949,0.26589512787952824,0.007372017612373362,0.6981647586242044,0.39605372341397377,0.9983736088662929
2.09,0.0007372309501617651,1.3545188624556017,0.00041724969519600847,0.04886302044852498,0.048345143221306335,0.018913632020976446,0.15651589568905172,0.08777374810829015,0.07967748432621939,0.2654485396658139,0.007270075136802883,0.6978171818715636,0.3978216566454206,0.9983819429574714
2.1,0.0007327634087976211,1.354597091126357,0.00041421337832407067,0.04870165456359189,0.04818751907603139,0.018893889570244286,0.15632656731940953,0.08775063355650853,0.07962069714805617,0.2650023184585766,0.007169450168367045,0.6974697758085745,0.39958874304536474,0.9983896631893232
2.11,0.0007283528680229161,1.3546753243145064,0.0004112181606902403,0.048541033722289975,0.04803059101569727,0.018873938455907423,0.156137546568012,0.08772759448366307,0.07956397191515578,0.2645564678701,0.007070128115900674,0.6971225403916954,0.40135498354951393,0.9983968128735738
2.12,0.0007239982147188757,1.354753562020311,0.0004082633059706361,0.048381154520922,0.04787435653020226,0.01885378170853479,0.1559488328226379,0.08770463076505884,0.07950730855146652,0.2641109914653117,0.006972094483804707,0.696775475576126,0.4031203790934542,0.9984034301068611
2.13,0.0007196983670273956,1.3548318042440315,0.0004053480899066395,0.04822201356800114,0.0477188131029203,0.018833422328905166,0.15576042547353172,0.08768174227580514,0.0794507069814832,0.26366589276165636,0.006875334880526418,0.696428581316375,0.4048849306110901,0.998409551302644
2.14,0.0007154522798295622,1.3549100509859286,0.00040247182182697643,0.04806360748254874,0.04756395819493511,0.018812863287750673,0.15557232391356948,0.08765892889082791,0.0793941671303542,0.26322117522951116,0.006779835018138949,0.6960818575661611,0.40664863903498316,0.9984152108432744
2.15,0.000711258946769114,1.3549883022462634,0.0003996338556577068,0.04790593289384187,0.047409789237807046,0.018792107525950494,0.15538452753832344,0.08763619048487914,0.07933768892392963,0.262776842292553,0.0066855807127194095,0.6957353042783735,0.40841150529651865,0.9984204410801356
2.16,0.0007071173712281156,1.3550665580252965,0.00039683353417209217,0.04774898643920197,0.047256303671261796,0.01877115795402712,0.15519703574563673,0.08761352693252344,0.07928127228850233,0.2623328973282081,0.006592557883285156,0.6953889214053279,0.4101735303250201,0.9984252717799977
2.17,0.0007030265266121422,1.3551448183232888,0.0003940701112287286,0.04759276476058149,0.04710349899522885,0.018750017451235505,0.15500984793504421,0.08759093810811686,0.0792249171504512,0.2618893436681481,0.006500752549930324,0.6950427088991172,0.41193471504651574,0.998429729251076
2.18,0.0006989854356225299,1.3552230831405014,0.0003913429190042234,0.047437264514529884,0.046951372662165515,0.018728688869183538,0.15482296350890423,0.08756842388587179,0.07916862343697319,0.26144618459826646,0.0064101508408643615,0.694696666710921,0.4136950603863598,0.998433839034067
2.19,0.0006949931352204713,1.355301352477195,0.0003886512998652119,0.047282482369306364,0.046799922122814884,0.0187071750310994,0.15463638187188689,0.08754598413983923,0.07911239107576949,0.26100342335915405,0.0063207389908986125,0.6943507947913147,0.41545456726815067,0.9984376251683917
2.2,0.0006910486718439072,1.3553796263336306,0.00038599460053092844,0.047128415005394324,0.046649144831356,0.018685478732250977,0.15445010243089707,0.0875236187439129,0.07905621999500832,0.2605610631464427,0.006232503342196216,0.6940050930903143,0.4172132366136303,0.9984411103648442
2.21,0.0006871511289842774,1.3554579047100692,0.0003833721476879318,0.04697505911286746,0.046499038253013575,0.018663602739271347,0.15426412459489935,0.08750132757182118,0.07900011012317114,0.26011910711127856,0.006145430342120843,0.6936595615574503,0.4189710693424075,0.9984443153122494
2.22,0.0006832996502881493,1.3555361876067713,0.0003807832267323761,0.04682241138923597,0.04634959987102433,0.01864154978965094,0.15407844777475976,0.08747911049712108,0.07894406138891748,0.25967755836077555,0.006059506541521737,0.6933142001418344,0.42072806637171506,0.9984472581160032
2.23,0.0006794933673068001,1.3556144750239985,0.0003782271271514851,0.04667046854752519,0.04620082717989799,0.01861932259478044,0.15389307138345762,0.08745696739323283,0.07888807372135234,0.2592364199580488,0.005974718602316538,0.6929690087920987,0.4224842286168513,0.9984499565466437
2.24,0.0006757314281934547,1.3556927669620114,0.00037570311735518977,0.04651922731352129,0.04605271769318796,0.018596923839234565,0.15370799483590575,0.08743489813343132,0.07883214704986753,0.2587956949226926,0.005891053295230697,0.6926239874564705,0.4242395569908968,0.9984524273134888
2.25,0.0006720129973216058,1.355771063421071,0.00037321043983031167,0.04636868442613761,0.045905268947082335,0.018574356181138684,0.15352321754888346,0.08741290259085009,0.07877628130410572,0.2583553862311307,0.005808497500372419,0.692279136082808,0.4259940524046392,0.9984546861952307
2.2600000000000002,0.0006683373004329163,1.3558493644014382,0.00037074848063528977,0.04621883663514736,0.04575847838166296,0.018551622251667923,0.15333873894235875,0.08739098063853845,0.07872047641479893,0.25791549681707365,0.0057270382039571535,0.6919344546178247,0.4277477157691967,0.9984567474939415
2.27,0.0006647036430448298,1.3559276699033742,0.0003683168382258916,0.046069680700481834,0.045612343292934295,0.01852872465506271,0.1531545584400074,0.08736913214948795,0.07866473231410251,0.2574760295719127,0.005646662497298463,0.6915899430067821,0.4295005479970816,0.998458623892015
2.2800000000000002,0.0006611113306901786,1.3560059799271402,0.00036591502270849694,0.04592121339727628,0.045466861044659974,0.018505665970540215,0.1529706754667858,0.08734735699654636,0.07860904893407612,0.25703698734487823,0.005567357584118925,0.6912456011949074,0.43125254999754076,0.9984603277883468
2.29,0.0006575597077194112,1.356084294472997,0.0003635426014452947,0.04577343151397407,0.04532202896641613,0.018482448751916025,0.15278708945006234,0.08732565505246762,0.07855342620740258,0.25659837294348287,0.005489110777812492,0.690901429126728,0.43300372267880793,0.9984618708479603
2.3000000000000003,0.0006540481594131952,1.3561626135412055,0.00036119920653429307,0.045626331852579034,0.04517784434874595,0.01845907552793437,0.15260379981964767,0.08730402618991955,0.07849786406741414,0.2561601891338754,0.005411909501816365,0.690557426746052,0.43475406694821844,0.9984632641044884
2.31,0.0006505760208518167,1.3562409371320272,0.00035888446653979016,0.04547991122705279,0.04503430450589449,0.01843554880180558,0.15242080600732386,0.0872824702814684,0.0784423624478558,0.25572243864126004,0.005335741286959634,0.6902135939962954,0.43650358371099224,0.9984645174775553
2.32,0.0006471425735133416,1.3563192652457228,0.00035659800877972946,0.045334166463476246,0.04489140677542396,0.018411871051496127,0.15223810744683908,0.0872609871995851,0.07838692128289217,0.25528512415025384,0.00526059377168464,0.6898699308204863,0.4382522738702595,0.998465639845808
2.33,0.0006437471628721189,1.3563975978825535,0.00035433955892899874,0.045189094402644486,0.04474914843077129,0.018388044731056805,0.15205570357454407,0.08723957681668137,0.07833154050745034,0.25484824830516034,0.005186454706230707,0.6895264371608202,0.44000013832879525,0.9984666398863309
2.34,0.000640389135583665,1.3564759350427809,0.0003521088955229613,0.045044691899033554,0.044607526723610326,0.01836407227040307,0.15187359382907176,0.08721823900510128,0.07827622005706185,0.25441181371036875,0.005113311950909973,0.6891831129588832,0.44174717798820407,0.9984675257713689
2.35,0.0006370678363141776,1.3565542767266654,0.0003499058516579611,0.04490095582096442,0.04446653888379131,0.018339956075605658,0.15169177765132724,0.08719697363712728,0.07822095986786634,0.2539758229307113,0.005041153476332597,0.6888399581556583,0.4434933937489366,0.9984683052418277
2.36,0.0006337826109436841,1.3566326229344685,0.00034772990138156473,0.04475788304970753,0.04432618238154221,0.018315698528449328,0.1515102544814611,0.08717578058484272,0.07816575987455701,0.2535402784918263,0.004969967361800783,0.6884969726932275,0.4452387865042461,0.9984689851783047
2.37,0.0006305328018852075,1.3567109736664513,0.00034558026092878363,0.04461547047990105,0.044186454864549335,0.01829130198689899,0.15132902375958265,0.08715465972017235,0.07811062001087757,0.25310518288051437,0.00489974179597336,0.6881541565143713,0.44698335714165743,0.9984695717951034
2.38,0.0006273177393935025,1.3567893289228754,0.0003434562518505954,0.0444737150206374,0.044047353929655225,0.018266768786027437,0.1511480849283759,0.087133610915013,0.07805554021141722,0.2526705385450914,0.0048304650786854106,0.6878115095610975,0.4487271065482569,0.9984700711511469
2.39,0.0006241367419041045,1.3568676887040012,0.0003413570744378118,0.044332613595044965,0.04390887726694989,0.0182421012379037,0.15096743743143132,0.0871126340411609,0.07800052041048301,0.25223634789574895,0.004762125620167114,0.6874690317755797,0.4504700356073787,0.9984704889473277
2.4,0.0006209892399178724,1.3569460530100905,0.00033928188908535225,0.04419216314118142,0.04377102256910706,0.01821730163694568,0.15078708071338026,0.08709172897043688,0.077945560542218,0.25180261331268833,0.004694711939035895,0.6871267230999518,0.45221214520011116,0.9984708313589135
2.41,0.0006178743880796859,1.3570244218414045,0.0003372298602583193,0.04405236060658142,0.04363378762465454,0.01819237223574933,0.15060701422228026,0.08707089557424805,0.07789066054193189,0.25136933711003556,0.004628212666725306,0.6867845834754269,0.4539534362049541,0.9984711010700507
2.42,0.0006147920339292885,1.3571027951982042,0.00033520071163443044,0.043913202955962544,0.04349716966075765,0.018167315288956827,0.15042723740990285,0.08705013372458004,0.07783582034656374,0.25093652160232904,0.004562616532288427,0.6864426128411035,0.45569390950841754,0.9984713041519674
2.43,0.0006117416954313773,1.357181173080751,0.0003331937325396595,0.0437746871667151,0.043361166296991493,0.018142133017066978,0.1502477497276014,0.08702944329301256,0.07778103989187282,0.2505041690488293,0.004497912380972937,0.6861008111373061,0.4574335659878633,0.9984714446576927
2.44,0.0006087229627103156,1.357259555489306,0.00033120822253059144,0.04363681023019249,0.043225775136010135,0.018116827619309838,0.1500685506284437,0.08700882415109783,0.07772631911385101,0.2500722816734742,0.004434089166585675,0.6857591783039964,0.45917240651904034,0.9984715264992489
2.45,0.0006057354978869832,1.357337942424131,0.0003292435224176154,0.04349956915165909,0.04309099374360533,0.018091401273642543,0.14988963956742896,0.08698827617037024,0.07767165794886971,0.24964086166487984,0.004371135951337442,0.6854177142806489,0.46091043197653797,0.9984715534443431
2.46,0.0006027790245068358,1.3574163338854868,0.0003273010245452317,0.04336296094691805,0.04295681835652652,0.0180658561364808,0.14971101601554454,0.0869677992229748,0.07761705634320518,0.24920991117642094,0.004309041895787646,0.6850764189982568,0.4626476432630992,0.9984715289019964
2.47,0.0005998532912962118,1.3574947298736348,0.0003253841093695524,0.04322698264234088,0.0428232439371818,0.018040194342681698,0.1495326794593489,0.08694739318165019,0.07756251425278614,0.24877943232625546,0.004247796258830732,0.6847352923795935,0.46438404130861205,0.9984714559050382
2.48,0.0005969575170781332,1.3575731303888365,0.0003234912341377451,0.043091631285220505,0.042690268841442267,0.01801441800605233,0.14935462935307128,0.08692705791761592,0.07750803161122402,0.24834942719749337,0.004187388426917913,0.6843943343668759,0.4661196269679581,0.9984713374547095
2.49,0.0005940906734452784,1.357651535431353,0.000321618650544671,0.04295690393971376,0.042557892955217266,0.017988529219274015,0.14917686513738374,0.08690679330139972,0.07745360834229158,0.2479198978383223,0.00412780790251281,0.6840535449108754,0.4678544010613298,0.9984711764035248
2.5,0.0005912524062567931,1.3577299450014457,0.00031976595469604944,0.04282279767871265,0.042426113741949774,0.01796253005435645,0.14899938627741086,0.08688659920450813,0.07739924438491769,0.24749084626312423,0.004069044280672843,0.6837129239486172,0.46958836445735935,0.9984709753312417
2.5100000000000002,0.0005884424461818564,1.3578083590993761,0.000317933096114982,0.04268930958825477,0.04229492841364292,0.01793642256254581,0.14882219224227167,0.086866475498536,0.07734493967981632,0.24706227445212556,0.004011087261430039,0.6833724714154441,0.4713215180280994,0.998470736632192
2.52,0.000585660399861503,1.3578867777254058,0.00031612070564062214,0.04255643676713379,0.04216433381345476,0.017910208774858615,0.14864528250738587,0.08684642205529405,0.07729069417123681,0.2466341843522991,0.003953926647638241,0.6830321872438367,0.47305386265330884,0.9984704625752941
2.5300000000000002,0.0005829058850248073,1.357965200879796,0.00031432911427311665,0.0424241763277919,0.04203432699046958,0.017883890702340637,0.14846865654769717,0.08682643874649484,0.07723650780226837,0.2462065778778654,0.0038975523464367745,0.6826920713671819,0.4747853992065265,0.9984701552661777
2.54,0.0005801783975445913,1.358043628562808,0.00031255718280135954,0.04229252539932541,0.04190490601777139,0.01785747033417659,0.14829231382988428,0.08680652544341053,0.07718238050958297,0.24577945690729866,0.003841954384459598,0.6823521237243818,0.4765161285374995,0.998469816654039
2.5500000000000003,0.0005774775308531574,1.358122060774703,0.0003108044250536269,0.04216148112504346,0.041776068511379466,0.017830949637375387,0.14811625382678573,0.08678668201751467,0.07712831223302063,0.24535282328282118,0.003787122902310727,0.682012344251481,0.47824605150356764,0.9984694485489488
2.56,0.0005748028968234765,1.3582004975157433,0.0003090703833832666,0.04203104065643221,0.0416478120670852,0.017804330566827186,0.14794047601237972,0.08676690834029173,0.07707430291267202,0.24492667882684194,0.0037330481039820032,0.6816727328842566,0.4799751689613599,0.9984690526819173
2.57,0.0005721541133447979,1.3582789387861898,0.000307354803484646,0.04190120116099515,0.0415201341648122,0.017777615053722367,0.14776497986385967,0.08674720428330293,0.07702035248980625,0.244501025323131,0.0036797203181943685,0.6813332895574258,0.481703481768149,0.9984686306488406
2.58,0.0005695308299386336,1.3583573845863037,0.00030565777059019975,0.04177195982013196,0.04139303206442169,0.0177508050084417,0.14758976486232986,0.08672756971822641,0.07696646090744193,0.24407586452154895,0.003627129982815497,0.6809940142041382,0.4834309907841716,0.998468183932197
2.59,0.0005669326778252068,1.3584358349163475,0.00030397908600411443,0.04164331382312044,0.04126650322818368,0.017723902330611493,0.14741483048784323,0.08670800451666968,0.07691262810743874,0.24365119815452932,0.0035752675943059855,0.6806549067585219,0.48515769686441124,0.9984677139613615
2.6,0.0005643592880676207,1.3585142897765816,0.00030231841626784614,0.04151526038338291,0.0411405452336825,0.017696908885287996,0.14724017622227578,0.08668850855023508,0.07685885403142438,0.24322702789832162,0.003524123833771513,0.6803159671548218,0.486883600858455,0.9984672219856764
2.61,0.0005618102975118981,1.3585927491672682,0.00030067546637136024,0.04138779671423921,0.04101515562913322,0.017669826537800776,0.1470658015477457,0.086669081690543,0.076805138621192,0.24280335542972156,0.003473689381344745,0.6799771953271381,0.48860870361646325,0.9984667092671677
2.62,0.0005592853574665238,1.3586712130886685,0.0002990498784047471,0.041260920057468994,0.040890332025516944,0.017642657113051276,0.1468917059491529,0.0866497238092536,0.07675148181867783,0.24238018236007833,0.003423955134325778,0.6796385912093448,0.4903330059836311,0.9984661768858462
2.63,0.0005567841185615284,1.3587496815410443,0.0002974413431860718,0.041134627651318305,0.040766071999006954,0.017615402441008413,0.1467178889113171,0.0866304347780385,0.07669788356597841,0.24195751030901394,0.003374911963041831,0.6793001547351936,0.4920565088063534,0.9984656259505473
2.64,0.0005543062511522882,1.358828154524657,0.0002958496518890374,0.04100891676406648,0.04064237308200653,0.017588064309171102,0.14654434992307408,0.08661121446867824,0.07664434380606694,0.24153534082767997,0.0033265509669615774,0.6789618858375847,0.4937792129281626,0.9984650574032827
2.65,0.0005518514222691208,1.3589066320397682,0.00029427457095124074,0.04088378466046791,0.04051923282121283,0.01756064451012812,0.14637108847269648,0.0865920627529398,0.07659086248175388,0.24111367547548834,0.003278863218378149,0.678623784449571,0.4955011191927353,0.9984644722096155
2.66,0.0005494193120480301,1.3589851140866396,0.00029271588304934727,0.040759228634366304,0.040396648777857126,0.017533144795933847,0.14619810405177652,0.08657297950268886,0.07653743953632658,0.2406925157468047,0.003231840009898474,0.6782858505037103,0.4972222284397779,0.9984638711955437
2.67,0.0005470095992401613,1.3590636006655328,0.0002911733643301732,0.04063524597670871,0.04027461851485512,0.01750556692274139,0.14602539615154086,0.08655396458978189,0.07648407491300188,0.24027186314261062,0.0031854726120188605,0.6779480839326297,0.4989425415093192,0.998463255203328
2.68,0.0005446219751426576,1.3591420917767094,0.00028964677265204446,0.040511834006574446,0.04015313963037058,0.017477912607968712,0.14585296426618305,0.08653501788617676,0.07643076855529789,0.23985171910202308,0.003139752507013229,0.677610484668619,0.5006620592370405,0.9984626249579545
2.69,0.0005422561303955194,1.359220587420431,0.00028813586893339395,0.04038899004149544,0.04003220971924673,0.01745018357119466,0.1456808078897452,0.0865161392638277,0.0763775204067242,0.23943208506763608,0.00309467116541894,0.6772730526439797,0.5023807824588898,0.9984619811921925
2.7,0.0005399117677330612,1.3592990875969595,0.00028664042786801837,0.04026671142507004,0.039911826388513864,0.017422381496429273,0.1455089265192007,0.08649732859480691,0.07632433041119394,0.2390129624255264,0.0030502202530580005,0.6769357877906006,0.5040987120072067,0.9984613245447164
2.71,0.0005375885904055166,1.3593775923065563,0.00028516022476479506,0.04014499550247451,0.03979198724621757,0.017394508065566052,0.14533731965169758,0.08647858575119519,0.07627119851264301,0.23859435255843994,0.0030063914474172727,0.6765986900403475,0.5058158487141059,0.9984606556497579
2.72,0.0005352863148028783,1.3594561015494833,0.0002836950495157711,0.040023839655915966,0.03967268992349715,0.017366564910637768,0.14516598678849144,0.08645991060526743,0.07621812465554725,0.2381762567704869,0.0029631767005309424,0.6762617593245407,0.5075321934064524,0.9984599750307246
2.73,0.0005330046547954114,1.3595346153260022,0.0002822446892900844,0.03990324126071504,0.03955393204725143,0.017338553672963507,0.14499492743007325,0.08644130302926302,0.07616510878428179,0.23775867638043538,0.002920567913318384,0.6759249955746031,0.5092477469120857,0.9984592832321192
2.74,0.0005307433203766433,1.3596131336363746,0.0002808089270675303,0.03978319768159715,0.039435711237854935,0.017310476008149847,0.14482414107575795,0.08642276289536668,0.07611215084306681,0.23734161272960558,0.0028785569080560652,0.6755883987221137,0.5109625100603464,0.998458580830902
2.75,0.0005285020283788128,1.359691656480862,0.00027938755157288716,0.03966370629821695,0.03931802512423701,0.01728233355185159,0.14465362722650327,0.08640429007584746,0.07605925077633151,0.23692506712797254,0.0028371356175287427,0.6752519686984406,0.51267648367845,0.9984578683632573
2.7600000000000002,0.0005262805307561951,1.3597701838597267,0.0002779803810358383,0.039544764566902105,0.03920087137926234,0.01725412783725582,0.1444833853917039,0.08638588444340718,0.07600640852957824,0.23650904072452966,0.0027962965420661582,0.6749157054338659,0.5143896685827011,0.9984571461559555
2.77,0.0005240785628583169,1.3598487157732302,0.00027658721973694594,0.03942636990773138,0.0390842476550242,0.0172258604459936,0.14431341507676582,0.08636754587054307,0.07595362404780204,0.23609353474437822,0.0027560319136781374,0.6745796088591852,0.5161020655945626,0.9984564146347721
2.7800000000000002,0.0005218958563342774,1.3599272522216344,0.0002752078688481614,0.03930851973270529,0.03896815159898682,0.017197532970491883,0.144143715786206,0.08634927422970674,0.07590089727588482,0.23567855042958025,0.002716333904578457,0.6742436789053083,0.5178136755366473,0.9984556742475464
2.79,0.0005197321569378471,1.360005793205201,0.00027384213941358956,0.039191211486572924,0.0388525808790325,0.017169146960175515,0.14397428702809775,0.08633106939356691,0.07584822815913667,0.2352640889553805,0.0026771949260212887,0.6739079155027189,0.5195244992268123,0.9984549253732644
2.8000000000000003,0.0005175872348830151,1.3600843387241917,0.00027248985959755194,0.03907444267087562,0.0387375331984523,0.017140703889895387,0.14380512831668174,0.08631293123516877,0.07579561664361004,0.23485015138114979,0.0026386078038029117,0.6735723185811616,0.5212345374746682,0.9984541682715071
2.81,0.0005154608422845884,1.3601628887788684,0.0002711508448963756,0.03895821074513166,0.0386230062343368,0.017112205289682898,0.14363623916163507,0.08629485962727892,0.07574306267480808,0.2344367388519991,0.0026005650569818303,0.673236888070928,0.5229437910959275,0.9984534032902085
2.82,0.0005133527569775045,1.3602414433694932,0.00026982492534371533,0.038842513258781894,0.03850899773514613,0.01708365257344873,0.14346761908226532,0.08627685444334385,0.07569056619932626,0.2340238523346605,0.0025630598517553094,0.6729016239012539,0.5246522608928932,0.9984526306315596
2.83,0.0005112626756148834,1.3603200024963276,0.00026851188483230116,0.03872734747967132,0.03839550522659494,0.017055047518835822,0.14329926756771544,0.08625891555468515,0.07563812716033529,0.23361149335471587,0.002526083327329296,0.6725665260046864,0.526359947709844,0.9984518509562759
2.84,0.0005091904293864777,1.3603985661596336,0.0002672115837208112,0.03861271114231299,0.03828252660353755,0.0170263913007005,0.143131184157118,0.08624104283614578,0.07558574550668143,0.2331996625116067,0.0024896299820927944,0.6722315943082853,0.528066852321495,0.9984510641651946
2.85,0.0005071357752939345,1.360477134359673,0.00026592384020198177,0.0384986017238832,0.038170059557272,0.016997685426296264,0.14296336836203952,0.08622323616062692,0.07553342118408127,0.23278836091547994,0.0024536924620662615,0.6718968287421361,0.5297729755409215,0.9984502705781756
2.86,0.0005050984739354958,1.360555707096708,0.0002646484738049164,0.038385016719120334,0.038058101794794026,0.016968931380475373,0.14279581969591232,0.08620549540117493,0.07548115413845424,0.23237758964239447,0.0024182635381336,0.6715622292361327,0.5314783181785321,0.9984494704907977
2.87,0.0005030782907724663,1.3606342843710004,0.0002633852973397072,0.03827195370777893,0.03794665111454238,0.01694013054207268,0.14262853768106745,0.08618782043164765,0.07542894431660974,0.2319673496099399,0.002383336572346265,0.6712277957193686,0.5331828810314176,0.9984486641180206
2.88,0.0005010749941992735,1.360712866182812,0.0002621341291728321,0.03815941025183804,0.03783570529097231,0.016911284311326297,0.14246152183801725,0.08617021112569906,0.07537679166520002,0.23155764176677807,0.0023489048073336563,0.6708935281210642,0.5348866648995829,0.9984478516800368
2.89,0.0004990883557875004,1.360791452532405,0.0002608947916749769,0.03804738390849882,0.03772526208915079,0.016882394093765702,0.1422947716868105,0.08615266735690773,0.07532469613085263,0.23114846706867606,0.0023149614561544895,0.6705594263704503,0.5365896705838952,0.998447033391416
2.9,0.0004971181506512109,1.360870043420041,0.00025966710889738974,0.0379358722496423,0.03761531928660598,0.01685346127609194,0.1421282867490612,0.08613518899896892,0.07527265766036857,0.23073982644262753,0.0022814998368064017,0.6702254903965918,0.53829189888301,0.998446209444854
2.91,0.0004951641574469484,1.3609486388459822,0.00025845090657188063,0.03782487286182934,0.03750587467332717,0.016824487226177614,0.14196206654794846,0.08611777592569468,0.07522067620072236,0.2303317207868526,0.0022485133722259347,0.6698917201283884,0.5399933505933727,0.998445380011172
2.92,0.000493226158373737,1.3610272388104907,0.00025724601211082193,0.03771438334630067,0.03739692605176486,0.016795473293066875,0.14179611060821676,0.08610042801101372,0.07516875169906197,0.2299241509707979,0.002215995590288551,0.6695581154945736,0.5416940265092175,0.9984445452393181
2.93,0.0004913039391730809,1.3611058433138283,0.00025605225460714797,0.03760440131897688,0.03728847123683068,0.016766420806975435,0.1416304184561756,0.08608314512897157,0.07511688410270884,0.2295171178351366,0.002183940123808619,0.6692246764237156,0.5433939274225675,0.9984437052563658
2.94,0.0004893972891289644,1.3611844523562573,0.0002548694648343553,0.0374949244104584,0.03718050805589744,0.01673733107929057,0.1414649896196998,0.08606592715373042,0.07506507335915794,0.22911062219176834,0.002152340710539427,0.6688914028442171,0.5450930541232354,0.9984428601675148
2.95,0.0004875060010678521,1.3612630659380394,0.00025369747524650257,0.03738595026602553,0.037073034348799126,0.016708205402571095,0.14129982362822935,0.08604877395956922,0.07501331941607765,0.22870466482381926,0.0021211911931731703,0.6685582946843147,0.5467914073988226,0.9984420100560909
2.96,0.00048562987135868877,1.3613416840594368,0.0002525361199782105,0.037277476545638406,0.03696604796783089,0.016679045050547407,0.1411349200127694,0.08603168542088369,0.0749616222213099,0.2282992464856421,0.0020904855193409635,0.6682253518720797,0.5484889880347196,0.9984411549835457
2.97,0.0004837688463383511,1.3614203067207118,0.0002513854420125437,0.03716950091675584,0.03685954655731773,0.016649851290180213,0.14097027830605136,0.08601466141231515,0.07490998172331036,0.22789436792430232,0.0020602176778020988,0.6678925743349288,0.5501857968181789,0.9984402950382645
2.98,0.00048192323825799367,1.361498933922126,0.0002502459987094996,0.03706202104374464,0.03675352722852536,0.0166206253994447,0.1408058980427703,0.08599770180894063,0.07485839787179772,0.22749002991126624,0.002030381604336833,0.667559961998903,0.5518818345443206,0.9984394304075479
2.99,0.0004800933635141562,1.361577565663942,0.00024911835114311556,0.036955034604748874,0.036647987102267666,0.01659136863897537,0.14064177875909215,0.08598080648596268,0.07480687061665271,0.22708623319188193,0.002000971331372886,0.6672275147898925,0.5535771020061936,0.9984385612627127
3.0,0.00047827879517601906,1.3616562019464216,0.00024800205125191134,0.036848539295290535,0.03654292435822706,0.016562082244966296,0.1404779199882339,0.08596397531836043,0.07475539990516464,0.22668297847289698,0.0019719810097005522,0.6668952326367672,0.5552715999786361,0.9984376877253999
3.0100000000000002,0.00047647870863210895,1.361734842769827,0.0002468961129646272,0.03674253282456095,0.03643833774503288,0.016532767435820675,0.14031432126228496,0.08594720818107013,0.07470398568327334,0.2262802664342394,0.0019434048796367585,0.6665631154699678,0.5569653292260263,0.9984368098964739
3.02,0.0004746923776205331,1.3618134881344206,0.00024579965151269394,0.03663701291131788,0.036334225914535764,0.016503425419386684,0.1401509821147764,0.08593050494920812,0.07465262789724803,0.22587809774141368,0.0019152372430379092,0.6662311632195619,0.5586582905127606,0.9984359278800741
