t,RS,RS_p,G,IP_3,PIP_2,C,h
2.19,15925.3174786349,1069.3632220194763,3003.8454645305374,2.2165925498710375,49256312.487936705,0.21571716132929586,0.6558087547698307
2.2,15920.569620547953,1074.057882514888,3014.718893265624,2.2368052777540877,49249502.02722409,0.21695722332156525,0.6560621586924559
2.21,15915.82317961387,1078.7508699239957,3025.5697246847158,2.2571106709300643,49242659.97838346,0.21819955547807968,0.6563146054567721
2.22,15911.078155410132,1083.442184761013,3036.3979986269055,2.2775079676470567,49235786.590793565,0.21944398708020835,0.6565660815483989
2.23,15906.334547514345,1088.131827539998,3047.203754861229,2.2979963814197184,49228882.122211136,0.2206903456850173,0.6568165737900653
2.24,15901.59235550424,1092.819798774856,3057.9870330867748,2.318575102665905,49221946.83823081,0.22193845747834245,0.6570660693345383
2.25,15896.851578957676,1097.5060989793371,3068.7478729328095,2.339243298782912,49214981.01226551,0.223188147362902,0.6573145556676309
2.2600000000000002,15892.112217452637,1102.190728667038,3079.486313958909,2.360000114211021,49207984.92553092,0.22443923904425267,0.6575620206112919
2.27,15887.374270567232,1106.8736883514011,3090.202395655042,2.3808446736125233,49200958.86598449,0.22569155557743595,0.6578084523038883
2.2800000000000002,15882.637737879695,1111.5549785457154,3100.896157441689,2.401776083007732,49193903.12795005,0.22694491961152125,0.6580538391954442
2.29,15877.90261896839,1116.234599763115,3111.56763867004,2.4227934238897784,49186818.01409877,0.228199152595914,0.6582981700942794
2.3000000000000003,15873.168913411802,1120.9125525165816,3122.2168786220905,2.443895756304146,49179703.83442155,0.22945407531228948,0.6585414341480195
2.31,15868.436620788543,1125.588837318942,3132.8439165107593,2.4650821190588843,49172560.906164326,0.23070950798223788,0.6587836208456133
2.32,15863.705740677351,1130.2634546828697,3143.4487914800225,2.4863515299057743,49165389.55377312,0.23196527037061276,0.6590247200195604
2.33,15858.976272657088,1134.9364051208845,3154.031542604999,2.507702988418792,49158190.10792798,0.23322118215646648,0.659264721823631
2.34,15854.248216306747,1139.6076891453524,3164.592208892064,2.5291354772806423,49150962.90511467,0.2344770631460576,0.6595036167250509
2.35,15849.52157120544,1144.277307268486,3175.1308292790477,2.5506479570754648,49143708.28938995,0.23573273284163493,0.6597413955556924
2.36,15844.796336932406,1148.9452600023442,3185.6474426353216,2.5722393691630563,49136426.6114169,0.23698801081195237,0.6599780494898335
2.37,15840.072513067014,1153.6115478588326,3196.142087761927,2.5939086359959695,49129118.22836408,0.2382427168091028,0.6602135700451502
2.38,15835.35009918875,1158.2761713497027,3206.614803391697,2.6156546614050615,49121783.50381538,0.2394966708822224,0.660447949083998
2.39,15830.629094877235,1162.9391309865537,3217.06562818935,2.6374763332834013,49114422.806860484,0.24074969360684748,0.6606811787885776
2.4,15825.909499712208,1167.60042728083,3227.4946007515928,2.659372525016586,49107036.51161354,0.24200160625382133,0.6609132516497522
2.41,15821.191313273535,1172.2600607438244,3237.901759607324,2.6813420907601944,49099624.99883395,0.24325223066150076,0.6611441605228551
2.42,15816.47453514121,1176.9180318866745,3248.2871432177176,2.703383868193259,49092188.65499295,0.24450138946846764,0.6613738986020994
2.43,15811.759164895348,1181.5743412203667,3258.650789976349,2.725496678933533,49084727.872139245,0.2457489062334882,0.661602459420446
2.44,15807.045202116191,1186.2289892557321,3268.992738209318,2.747679328918222,49077243.047776185,0.24699460555380764,0.6618298368498478
2.45,15802.33264638411,1190.8819765034507,3279.313026175338,2.7699306107047272,49069734.584071785,0.2482383131333163,0.662056025075507
2.46,15797.621497279593,1195.5333034740477,3289.6116920658415,2.7922493049013184,49062202.88737113,0.24947985587343124,0.6622810185819101
2.47,15792.911754383262,1200.1829706778965,3299.888774005177,2.814634176360793,49054648.36952887,0.2507190621007132,0.6625048122097399
2.48,15788.203417275858,1204.8309786252164,3310.144310050696,2.8370839765960265,49047071.44707931,0.2519557616320338,0.6627274011285796
2.49,15783.496485538246,1209.477327826075,3320.378338192876,2.8595974442723717,49039472.54107491,0.253189785889956,0.662948780835646
2.5,15778.79095875142,1214.1220187903857,3330.5908963554393,2.882173305666564,49031852.07693638,0.2544209680189877,0.6631689471549752
2.5100000000000002,15774.0868364965,1218.7650520279099,3340.782022395448,2.904810276526026,49024210.483807474,0.2556491428034907,0.6633878962120009
2.52,15769.384118354727,1223.4064280482557,3350.951754103401,2.9275070633938878,49016548.19409876,0.25687414666126007,0.6636056244175209
2.5300000000000002,15764.682803907464,1228.0461473608793,3361.100129203433,2.9502623608810223,49008865.64446496,0.25809581821115996,0.663822128522883
2.54,15759.982892736209,1232.6842104750826,3371.2271853533985,2.9730748536524874,49001163.27511479,0.2593139981730221,0.6640374055923288
2.5500000000000003,15755.284384422575,1237.3206179000167,3381.332960144995,2.995943216974154,48993441.52963003,0.26052852947147703,0.6642514530006383
2.56,15750.587278548304,1241.955370144678,3391.4174911038804,3.0188661172301168,48985700.85479495,0.26173925734392256,0.6644642684312879
2.57,15745.89157469526,1246.588467717912,3401.48081568976,3.041842213404634,48977941.70006841,0.26294602907288256,0.6646758498490092
2.58,15741.197272445439,1251.2199111284112,3411.522971296487,3.064870158148476,48970164.517209806,0.2641486938802072,0.6648861954833771
2.59,15736.504371380952,1255.849700884715,3421.543995252266,3.087948595972189,48962369.76096973,0.2653471039401213,0.6650953038886531
2.6,15731.81287108404,1260.4778374952111,3431.543924819737,3.1110761648922347,48954557.88850111,0.2665411140476409,0.6653031739119858
2.61,15727.122771137067,1265.1043214681345,3441.522797196091,3.1342514970009283,48946729.35916924,0.26773058170608566,0.6655098046901743
2.62,15722.434071122521,1269.7291533115674,3451.48064951319,3.1574732190119823,48938884.634370714,0.268915367224095,0.6657151956470804
2.63,15717.746770623016,1274.3523335334403,3461.417518837687,3.18073995280604,48931024.1773525,0.27009533381264333,0.6659193464910389
2.64,15713.060869221292,1278.9738626415317,3471.3334421710733,3.204050316979189,48923148.45262079,0.27127034674298595,0.666122257165945
2.65,15708.376366500208,1283.5937411434663,3481.2284564498077,3.227402927244727,48915257.925818786,0.2724402735782807,0.6663239278553056
2.66,15703.693262042752,1288.2119695467186,3491.1025985455385,3.2507963955809256,48907353.06411729,0.27360498557933904,0.6665243590442111
2.67,15699.011555432035,1292.8285483586096,3500.9559052651625,3.274229331586285,48899434.33570258,0.2747643570435039,0.666723551479348
2.68,15694.33124625129,1297.443478086309,3510.7884133509465,3.297700343048003,48891502.20958609,0.2759182653802047,0.6669215061653514
2.69,15689.652334083878,1302.0567592368334,3520.6001594806407,3.321208036509627,48883557.15541432,0.27706659118726046,0.6671182243611942
2.7,15684.974818513281,1306.668392317049,3530.391180267601,3.3447510178348674,48875599.643279664,0.2782092183198729,0.6673137075763533
2.71,15680.298699123108,1311.2783778336684,3540.1615122608214,3.3683278920962274,48867630.143680476,0.27934603267935904,0.6675079575277059
2.72,15675.623975497092,1315.8867162932538,3549.911191945105,3.39193726457039,48859649.12723645,0.2804769231004985,0.6677009761607954
2.73,15670.950647219084,1320.493408202214,3559.6402557412393,3.4155777417683844,48851657.06439639,0.28160178230485944,0.6678927656731225
2.74,15666.27871387307,1325.0984540668073,3569.3487400060685,3.4392479316469293,48843654.425326906,0.28272050630143286,0.6680833284898098
2.75,15661.608175043148,1329.7018543931392,3579.0366810326123,3.462946444164081,48835641.679725036,0.2838329944401753,0.6682726672592931
2.7600000000000002,15656.93903031355,1334.3036096871645,3588.704115050181,3.4866718918349004,48827619.29663086,0.28493914946555193,0.6684607848490136
2.77,15652.271279268625,1338.9037204546853,3598.3510782244907,3.5104228902260948,48819587.74425832,0.286038877527037,0.6686476843402211
2.7800000000000002,15647.60492149285,1343.5021872013526,3607.9776066576856,3.534198056338549,48811547.49045715,0.28713208669942414,0.6688333689920355
2.79,15642.939956570825,1348.0990104326656,3617.5837363885416,3.5579960112000153,48803499.00191682,0.28821868847358284,0.6690178422667874
2.8000000000000003,15638.276384087272,1352.6941906539726,3627.1695033926085,3.5818153809816273,48795442.74381162,0.2892985982056997,0.6692011078338731
2.81,15633.61420362704,1357.287728370469,3636.7349435822916,3.605654796763843,48787379.179849215,0.2903717346136541,0.6693831695539519
2.82,15628.953414775096,1361.8796240872002,3646.2800928069673,3.629512895058112,48779308.77209339,0.2914380198065751,0.6695640314741428
2.83,15624.29401711654,1366.4698783090598,3655.804986853099,3.653388318328537,48771231.98078686,0.2924973793143972,0.6697436978232207
2.84,15619.636010236587,1371.0584915407892,3665.309661444342,3.677279715276846,48763149.264248535,0.29354974201440825,0.6699221730056651
2.85,15614.979393720578,1375.6454642869794,3674.794152241568,3.7011857378668327,48755061.07979772,0.29459503863869985,0.6700994615798798
2.86,15610.32416715398,1380.2307970520696,3684.258494843088,3.7251050459527635,48746967.88228352,0.2956332035911143,0.6702755682733249
2.87,15605.670330122382,1384.8144903403484,3693.7027247847677,3.749036307680167,48738870.12394568,0.2966641749241891,0.6704504979771269
2.88,15601.017882211498,1389.3965446559523,3703.1268775401145,3.7729781990947058,48730768.2545248,0.2976878939714436,0.6706242557368441
2.89,15596.366823007162,1393.9769605028678,3712.5309885203956,3.7969294046115936,48722662.721101575,0.29870430535419434,0.6707968467474106
2.9,15591.717152095332,1398.5557383849286,3721.915093074746,3.8208886174849988,48714553.96793605,0.2997133569883709,0.670968276348078
2.91,15587.068869062094,1403.1328788058195,3731.279226490275,3.844854539710654,48706442.4364909,0.3007149999200187,0.671138550017133
2.92,15582.421973493654,1407.7083822690724,3740.623423992083,3.868825878191465,48698328.56666857,0.30170918703133415,0.6713076733651173
2.93,15577.776464976341,1412.2822492780697,3749.9477207435084,3.892801351220632,48690212.79469723,0.30269587486506505,0.6714756521321777
2.94,15573.13234309661,1416.8544803360414,3759.252151846212,3.9167796877884133,48682095.55334762,0.30367502327992946,0.6716424921825439
2.95,15568.489607441032,1421.4250759460683,3768.536752340279,3.940759627230033,48673977.2720391,0.30464659520913784,0.6718081994991423
2.96,15563.848257596312,1425.9940366110786,3777.801557204323,3.9647399196291975,48665858.37670028,0.305610556647295,0.671972780178513
2.97,15559.20829314927,1430.5613628338515,3787.046601355609,3.9887193262216254,48657739.28962967,0.30656687663730176,0.672136240425727
2.98,15554.569713686853,1435.1270551170137,3796.2719196501357,4.012696618877999,48649620.42966014,0.30751552705183954,0.67229858655133
2.99,15549.93251879613,1439.6911139630429,3805.4775468826806,4.036670576540158,48641502.21332921,0.3084564816949903,0.6724598249749993
3.0,15545.29670806429,1444.2535398742648,3814.663517787027,4.06063999186779,48633385.05267876,0.3093897176822566,0.6726199622067072
3.0100000000000002,15540.662281078652,1448.8143333528553,3823.829867036046,4.084603669820989,48625269.35571679,0.31031521502112763,0.6727790048456491
3.02,15536.029237426652,1453.3734949008392,3832.9766292417926,4.108560427510666,48617155.52646061,0.31123295647455884,0.6729369595763788
3.0300000000000002,15531.397576695852,1457.9310250200915,3842.1038389556225,4.132509094517085,48609043.96482555,0.31214292752890976,0.6730938331639122
3.04,15526.767298473937,1462.4869242123357,3851.211530668293,4.156448513057744,48600935.06656385,0.3130451163411147,0.6732496324495618
3.0500000000000003,15522.138402348712,1467.0411929791462,3860.2997388100234,4.180377535162704,48592829.22420217,0.3139395132733714,0.6734043643612762
3.06,15517.510887908107,1471.5938318219455,3869.368497750658,4.204295026198322,48584726.82586075,0.31482611130287236,0.6735580358932072
3.0700000000000003,15512.884754740175,1476.1448412420073,3878.4178417997873,4.228199865482225,48576628.25504325,0.31570490603060186,0.673710654099378
3.08,15508.260002433093,1480.6942217404537,3887.4478052068366,4.252090945681889,48568533.89083234,0.31657589552247073,0.6738622260932454
3.09,15503.636630575158,1485.2419738182573,3896.4584221611794,4.275967173072334,48560444.1077987,0.31743908026886586,0.6740127590430992
3.1,15499.01463875479,1489.7880979762406,3905.4497267922466,4.299827467793786,48552359.27591001,0.3182944631441988,0.6741622601674607
3.11,15494.394026560534,1494.3325947150754,3914.4217531695845,4.323670761595746,48544279.76128644,0.3191420490762391,0.6743107367444362
3.12,15489.774793581057,1498.8754645352838,3923.3745353029767,4.347495998535231,48536205.925961256,0.3199818450565309,0.674458196104671
3.13,15485.156939405144,1503.4167079372373,3932.3081071426113,4.371302138363673,48528138.12673601,0.3208138604612319,0.6746046456093745
3.14,15480.540463621712,1507.9563254211582,3941.2225025791563,4.395088154945856,48520076.71570872,0.3216381067983664,0.6747500926559286
3.15,15475.92536581979,1512.4943174871182,3950.1177554438664,4.4188530364488114,48512022.040206045,0.3224545976594343,0.6748945446736675
3.16,15471.311645588537,1517.0306846350395,3958.9938995086936,4.442595785530955,48503974.44271536,0.3232633486710442,0.6750380091196576
3.17,15466.69930251723,1521.565427364694,3967.8509684863698,4.466315418430529,48495934.2611916,0.32406437738160904,0.6751804934824571
3.18,15462.088336195275,1526.098546175704,3976.688996030476,4.4900109629484986,48487901.829740666,0.324857703082813,0.6753220052938912
3.19,15457.478746212191,1530.6300415675416,3985.5080157356365,4.513681463172573,48479877.4770072,0.325643347028801,0.6754625520919524
3.2,15452.870532157627,1535.1599140395301,3994.3080611375935,4.537325977902698,48471861.52670724,0.3264213322837591,0.6756021414293667
3.21,15448.26369362135,1539.688164090842,4003.089165713311,4.5609435806189165,48463854.29763564,0.3271916836604937,0.6757407808709774
3.22,15443.65823019325,1544.214792220501,4011.851362881082,4.584533359608109,48455856.10361939,0.327954427668385,0.6758784779899771
3.23,15439.05414146334,1548.7397989273804,4020.594686000628,4.608094417751123,48447867.25358666,0.32870959245521425,0.6760152403670102
3.24,15434.451427021759,1553.2631847102048,4029.3191683731407,4.631625869685441,48439888.05253033,0.32945720770166054,0.6761510756114684
3.25,15429.85008645876,1557.7849500675484,4038.024843241474,4.655126845748655,48431918.80016053,0.33019730463808766,0.6762859913254491
3.2600000000000002,15425.250119364726,1562.3050954978364,4046.7117437902357,4.678596491503696,48423959.791062884,0.33092991598164856,0.6764199951050743
3.27,15420.651525330155,1566.8236214993444,4055.379903145882,4.702033967276437,48416011.31485269,0.3316550758736133,0.6765530945417031
3.2800000000000002,15416.054303945673,1571.3405285701992,4064.029354376825,4.725438448225244,48408073.65614771,0.33237281982629047,0.6766852972186475
3.29,15411.458454802025,1575.8558172083772,4072.66013049352,4.748809123790922,48400147.09475486,0.33308318468466713,0.6768166107139674
3.3000000000000003,15406.863977490078,1580.3694879117063,4081.2722644485857,4.772145198214719,48392231.90548824,0.33378620856267704,0.6769470425927863
3.31,15402.270871600824,1584.8815411778646,4089.865789136826,4.795445887286149,48384328.35928872,0.33448193086903155,0.6770766004366032
3.3200000000000003,15397.679136725374,1589.3919775043817,4098.440737395467,4.818710423701593,48376436.721370764,0.3351703921284958,0.6772052917881047
3.33,15393.088772454958,1593.9007973886369,4106.997142004203,4.8419380546971595,48368557.252036415,0.335851633986695,0.6773331241717923
3.34,15388.499778380934,1598.4080013278615,4115.535035685298,4.86512804209751,48360690.20665535,0.33652569915752795,0.6774601050909012
3.35,15383.91215409478,1602.9135898191375,4124.054451103696,4.888279662356821,48352835.8356475,0.33719263137076766,0.6775862420243963
3.36,15379.325899188092,1607.4175633593973,4132.555420867089,4.911392205366692,48344994.384895526,0.3378524754069135,0.6777115424378876
3.37,15374.741013252595,1611.9199224454248,4141.037977526002,4.934464973788013,48337166.09597463,0.3385052770944391,0.6778360137886134
3.38,15370.157495880127,1616.4206675738544,4149.502153573976,4.957497286010931,48329351.20511766,0.3391510830488413,0.6779596634894233
3.39,15365.575346662654,1620.9197992411725,4157.947981447642,4.980488474676979,48321549.94372708,0.33978994072668595,0.6780824989228862
3.4,15360.994565192263,1625.4173179437157,4166.375493526809,5.003437886586176,48313762.53840424,0.34042189838086045,0.6782045274397408
3.41,15356.415151061157,1629.9132241776726,4174.7847221345755,5.0263448826250645,48305989.21097119,0.3410470050139671,0.6783257563570971
3.42,15351.83710386167,1634.4075184390822,4183.175699537425,5.049208837683518,48298230.17849649,0.34166531033214137,0.6784461929567529
3.43,15347.260423186248,1638.9002012238357,4191.548457945335,5.072029140560351,48290485.65332486,0.3422768646992952,0.6785658444836261
3.44,15342.685108627464,1643.3912730276747,4199.903029511852,5.094805193587005,48282755.843206644,0.34288171918066207,0.6786847181495536
3.45,15338.111159778011,1647.8807343461929,4208.239446334177,5.117536412022018,48275040.95150848,0.3434799256583523,0.6788028211414354
3.46,15333.538576230707,1652.3685856748345,4216.557740453318,5.140222225021965,48267341.17686503,0.34407153642603494,0.6789201605986882
3.47,15328.967357578484,1656.8548275088967,4224.85794385417,5.162862075042994,48259656.71338695,0.3446566042956596,0.679036743621047
3.48,15324.397503414399,1661.3394603435265,4233.1400884656105,5.185455417632829,48251987.75073036,0.3452351825727074,0.6791525772686888
3.49,15319.829013331633,1665.8224846737235,4241.404206160597,5.208001721248044,48244334.47415723,0.34580732501990064,0.6792676685617622
3.5,15315.261886923487,1670.3039009943384,4249.650328756265,5.230500467059003,48236697.06460006,0.346373085821691,0.6793820244800549
3.5100000000000002,15310.696123783378,1674.7837098000737,4257.878488014028,5.252951148742545,48229075.698730856,0.34693251954952836,0.6794956519627956
3.52,15306.131723504852,1679.2619115854839,4266.088715639695,5.275353273287651,48221470.54868268,0.34748568113085626,0.6796085578996971
3.5300000000000002,15301.568685681572,1683.7385068449742,4274.281043283636,5.297706364734103,48213881.78076547,0.34803262582735467,0.6797207490965791
3.54,15297.00700990732,1688.2134960728026,4282.455502540758,5.320009957173442,48206309.55786426,0.34857340918312896,0.6798322323341885
3.5500000000000003,15292.446695776003,1692.6868797630787,4290.612124950643,5.342263596694729,48198754.03877003,0.3491080869994285,0.679943014349437
3.56,15287.88774288165,1697.1586584097633,4298.7509419976495,5.36446684171443,48191215.37806455,0.34963671530553503,0.6800531018306893
3.5700000000000003,15283.330150818405,1701.6288325066703,4306.871985111019,5.3866192628203455,48183693.72617215,0.3501593503290689,0.6801625014172971
3.58,15278.773919180541,1706.097402547464,4314.975285664965,5.4087204426097,48176189.22941332,0.3506760484670942,0.6802712196992122
3.59,15274.219047562445,1710.5643690256622,4323.060874978778,5.430769975521403,48168702.03006059,0.3511868662580216,0.6803792632166806
3.6,15269.665535558626,1715.0297324346338,4331.128784316921,5.452767467902679,48161232.26631493,0.3516918603565158,0.680486638457941
3.61,15265.113382763719,1719.4934932675997,4339.179044889161,5.474712539714684,48153780.07172764,0.35219108752430706,0.6805933518427946
3.62,15260.562588772475,1723.9556520176336,4347.2116878506195,5.496604821727617,48146345.576148935,0.35268460458043105,0.6806994097451677
3.63,15256.013153179765,1728.4162091776607,4355.226744301883,5.518443955859612,48138928.905612536,0.3531724683811921,0.6808048184885477
3.64,15251.465075580587,1732.8751652404587,4363.224245289102,5.5402295953719385,48131530.18226894,0.35365473579965934,0.6809095843426887
3.65,15246.918355570053,1737.3325206986574,4371.204221804091,5.5619614047180255,48124149.524436,0.35413146370283494,0.6810137135233372
3.66,15242.372992743398,1741.7882760447396,4379.166704784422,5.5836390593893785,48116787.04665055,0.354602708929646,0.6811172121920153
3.67,15237.828986695979,1746.242431771039,4387.111725113526,5.605262245758332,48109442.85972125,0.3550685282697595,0.6812200864558593
3.68,15233.28633702327,1750.6949883697432,4395.03931362078,5.626830660964981,48102117.070765115,0.3555289784425437,0.6813223423671062
3.69,15228.745043320872,1755.1459463328908,4402.949501081624,5.648344013587578,48094809.78295585,0.355984116065608,0.6814239859158231
3.7,15224.205105184501,1759.5953061523746,4410.842318217633,5.669802022534649,48087521.09592626,0.3564339976495425,0.6815250230380685
3.71,15219.666522209995,1764.043068319938,4418.717795696627,5.691204416871332,48080251.10582715,0.35687867958008035,0.6816254596159921
3.72,15215.129293993312,1768.4892333271782,4426.575964132766,5.712550935893192,48072999.90529496,0.3573182180975011,0.6817253014758199
3.73,15210.593420130534,1772.9338016655447,4434.416854086637,5.733841328972484,48065767.583503224,0.35775266928006416,0.6818245543878396
3.74,15206.058900217855,1777.3767738263398,4442.240496065361,5.755075355402477,48058554.226214685,0.35818208902824944,0.681923224066433
3.75,15201.5257338516,1781.8181503007177,4450.046920522682,5.776252784239789,48051359.915834144,0.3586065330498036,0.6820213161701542
3.7600000000000002,15196.993920628207,1786.2579315796868,4457.836157859061,5.797373394157381,48044184.73145776,0.3590260568448138,0.6821188363017439
3.77,15192.463460144238,1790.6961181541064,4465.608238421777,5.818436974025984,48037028.74867962,0.35944071564642127,0.6822157900017771
3.7800000000000002,15187.934351996371,1795.1327105146902,4473.363192505019,5.839443322131929,48029892.03985291,0.35985056444654,0.682312182754313
3.79,15183.406595781411,1799.5677091520042,4481.1010503499765,5.860392245723519,48022774.67424162,0.3602556580019436,0.6824080199896889
3.8000000000000003,15178.880191096276,1804.0011145564672,4488.821842144941,5.881283561168299,48015676.71796863,0.3606560508032618,0.6825033070819796
3.81,15174.355137538007,1808.4329272183506,4496.525598025394,5.902117093805016,48008598.23406566,0.36105179706354085,0.6825980493491675
3.8200000000000003,15169.831434703767,1812.86314762778,4504.212348074106,5.9228926777947555,48001539.282523535,0.36144295070754007,0.6826922520533478
3.83,15165.309082190835,1817.2917762747327,4511.882122321224,5.943610155971226,47994499.920342736,0.36182956536176464,0.6827859204009719
3.84,15160.788079596618,1821.71881364904,4519.534950744377,5.964269379690309,47987480.20158435,0.36221169434522216,0.6828790595431247
3.85,15156.268426518633,1826.1442602403856,4527.170863268758,5.984870208992707,47980480.17732968,0.3625893906149833,0.6829716745716375
3.86,15151.75012255452,1830.5681165383069,4534.789889767224,6.005412512330133,47973499.89576737,0.36296270677621395,0.6830637705210683
3.87,15147.233167302045,1834.9903830321946,4542.392060060386,6.025896166089876,47966539.402339235,0.3633316951223232,0.6831553523734043
3.88,15142.71756035909,1839.411060211292,4549.977403916704,6.046321054658742,47959598.739729024,0.36369640759680755,0.6832464250555738
3.89,15138.20330132365,1843.8301485646964,4557.54595105258,6.066687070279291,47952677.9479118,0.3640568957860997,0.6833369934397597
3.9,15133.690389793852,1848.247648581358,4565.097731132449,6.086994112905805,47945777.06420343,0.3644132109130691,0.6834270623437451
3.91,15129.178825367933,1852.6635607500805,4572.632773768872,6.107242090060026,47938896.12331035,0.36476540383117334,0.6835166365312855
3.92,15124.668607644257,1857.077885559521,4580.151108522629,6.1274309166866185,47932035.15737933,0.3651135250192605,0.6836057207125108
3.93,15120.159736221302,1861.4906234981909,4587.652764902815,6.147560515245659,47925194.19593452,0.36545762453724223,0.6836943195414057
3.94,15115.652210697668,1865.9017750544533,4595.1377723669275,6.1676308156536335,47918373.265886605,0.3657977520077726,0.6837824376151991
3.95,15111.146030672075,1870.3113407165265,4602.60616032096,6.187641754635969,47911572.3918224,0.36613395669720517,0.6838700794810963
3.96,15106.641195743363,1874.7193209724817,4610.057958119491,6.20759327584609,47904791.59592926,0.3664662874686351,0.6839572496335062
3.97,15102.137705510491,1879.1257163102441,4617.493195065779,6.227485329734595,47898030.89803863,0.3667947927774483,0.6840439525144003
3.98,15097.635559572536,1883.530527217592,4624.911900411854,6.247317873415054,47891290.3156712,0.3671195206680457,0.6841301925137401
3.99,15093.134757528696,1887.9337541821583,4632.314103358607,6.267090870530157,47884569.864081934,0.3674405187711168,0.6842159739699253
4.0,15088.635298978292,1892.3353976914286,4639.69983305588,6.2868042911182105,47877869.55630502,0.36775783430146397,0.6843013011702637
4.01,15084.137183520756,1896.7354582327432,4647.0691186025615,6.306458111593909,47871189.40316617,0.3680715140289799,0.684386178349756
4.0200000000000005,15079.640410755646,1901.1339362932965,4654.421989046677,6.326052314785011,47864529.41327901,0.36838160423681376,0.6844706096890701
4.03,15075.14498028264,1905.5308323601355,4661.758473385472,6.345586889384425,47857889.593207985,0.3686881508207579,0.6845545993212961
4.04,15070.650891701529,1909.9261469201622,4669.078600565511,6.365061829999328,47851269.947461106,0.36899119924569423,0.6846381513297871
4.05,15066.158144612229,1914.3198804601325,4676.382399482763,6.384477137038817,47844670.47852872,0.3692907945414996,0.6847212697484452
4.0600000000000005,15061.666738614773,1918.7120334666567,4683.669898982695,6.403832816590648,47838091.18692535,0.36958698130221385,0.6848039585621962
4.07,15057.176673309314,1923.1026064261978,4690.941127860355,6.423128880298729,47831532.07123126,0.36987980368565715,0.6848862217074807
4.08,15052.687948296125,1927.491599825074,4698.196114860471,6.442365345241396,47824993.128133796,0.3701693054134982,0.6849680630727593
4.09,15048.200563175596,1931.8790141494574,4705.434888677579,6.461542233595124,47818474.35253057,0.37045552966457446,0.6850494864956017
4.1,15043.714517548236,1936.264849885375,4712.657477955919,6.480659573863729,47811975.737295836,0.37073851943686753,0.6851304957718939
4.11,15039.229811014677,1940.6491075187075,4719.863911289864,6.499717398385432,47805497.27380269,0.3710183169170438,0.6852110946412644
4.12,15034.746443175665,1945.0317875351893,4727.05421722373,6.518715745004338,47799038.95157135,0.3712949640371815,0.6852912868022899
4.13,15030.264413632069,1949.41289042041,4734.2284242519645,6.537654656428208,47792600.75843695,0.37156850227974314,0.6853710759073498
4.14,15025.783721984873,1953.792416659813,4741.386560819223,6.5565341801215675,47786182.6805883,0.3718389726803418,0.6854504655631746
4.15,15021.304367835184,1958.170366738697,4748.528655320464,6.575354368198821,47779784.702606715,0.3721064158305072,0.6855294593313941
4.16,15016.826350784228,1962.5467411422144,4755.654736101033,6.594115277317351,47773406.80750478,0.372370871880452,0.6856080607290861
4.17,15012.349670433343,1966.921540355372,4762.764831456754,6.612816968599906,47767048.97672822,0.3726323805298708,0.6856862732287262
4.18,15007.874326383993,1971.2947648630318,4769.858969634015,6.631459507711691,47760711.189962536,0.37289098095544887,0.6857641002549738
4.19,15003.40031823776,1975.6664151499103,4776.937178829858,6.6500429644509484,47754393.42555354,0.3731467119373739,0.685841545191407
4.2,14998.927645596345,1980.0364917005782,4783.999487192062,6.668567412716969,47748095.66045161,0.37339961183146286,0.6859186113795395
4.21,14994.45630806156,1984.4049949994612,4791.0459228192385,6.687032930438625,47741817.87020585,0.3736497185574452,0.6859953021186441
4.22,14989.986305235347,1988.7719255308398,4798.076513760913,6.705439599468755,47735560.02900117,0.3738970696012035,0.686071620666276
4.23,14985.51763671976,1993.1372837788492,4805.091288017617,6.723787505478571,47729322.10969555,0.3741417020170137,0.6861475702387937
4.24,14981.050302116972,1997.5010702274792,4812.090273540973,6.7420767378520425,47723104.083857134,0.3743836524297855,0.6862231540118817
4.25,14976.584301029277,2001.863285360575,4819.073498233783,6.7603073895803085,47716905.92180145,0.374622957037303,0.6862983751210726
4.26,14972.119633059086,2006.2239296618359,4826.040989950119,6.77847955717588,47710727.59261616,0.37485965160968415,0.6863732366620778
4.2700000000000005,14967.65629780893,2010.5830036148175,4832.992776495363,6.7965933412726045,47704569.06375729,0.37509377139259736,0.6864477416845057
4.28,14963.194294881454,2014.9405077029287,4839.928885626338,6.814648845750827,47698430.301567174,0.37532535121746186,0.6865218931998021
4.29,14958.733623879427,2019.2964424094343,4846.849345051422,6.832646177474059,47692311.271410115,0.37555442552582424,0.6865956941832924
4.3,14954.274284405734,2023.6508082174548,4853.754182430599,6.850585446462412,47686211.93753524,0.3757810283324381,0.6866691475720142
4.3100000000000005,14949.816276063377,2028.003605609965,4860.643425375562,6.868466765791796,47680132.26311064,0.3760051932268295,0.6867422562651921
4.32,14945.359598455478,2032.3548350697945,4867.517101449791,6.886290251493132,47674072.21025752,0.3762269533748617,0.6868150231247137
4.33,14940.904251185279,2036.7044970796292,4874.375238168645,6.904056022451563,47668031.74008438,0.37644634152030065,0.6868874509756049
4.34,14936.450233856136,2041.0525921220096,4881.21786299945,6.9217642003056605,47662010.812721156,0.37666338998638005,0.686959542606506
4.3500000000000005,14931.997546071529,2045.399120679332,4888.045003361583,6.939414909346635,47656009.38735339,0.37687813067736653,0.6870313007701475
4.36,14927.546187435048,2049.744083233847,4894.856686626454,6.957008277398811,47650027.42203728,0.37709059513890053,0.6871027281822628
