t,C,M_P,M_T,C_N,P_0,P_1,P_2,T_0,T_1,T_2
2.48,0.2513076555383877,0.0712636394910893,0.0712636394910893,1.3848490321907179,0.0164550808965081,0.015887547279704352,0.022411677495475284,0.016455085261887464,0.015887559042651645,0.022411684721536707
2.49,0.25104276277354654,0.07155582880697663,0.07155582880697663,1.3834493700401695,0.01652093384433756,0.015940433602174005,0.02241567326051367,0.016520938097111477,0.015940445052857303,0.022415680339949364
2.5,0.2507782769006992,0.0718492440873925,0.0718492440873925,1.3820510576619511,0.016587079411560755,0.015993583152498998,0.022419816524608744,0.01658708355478084,0.015993594297833813,0.02241982347094581
2.5100000000000002,0.25051419580605444,0.07214388999316007,0.07214388999316007,1.3806540946472083,0.016653518550207618,0.01604699645687674,0.02242410724782944,0.0166535225868582,0.01604700730353772,0.022424114074735373
2.52,0.2502505173967971,0.07243977120432447,0.07243977120432447,1.3792584805773482,0.01672025222039608,0.016100674052253412,0.022428545400106206,0.016720256153388728,0.016100684606730926,0.02242855212101262
2.5300000000000002,0.24998723960108857,0.07273689242015287,0.07273689242015287,1.3778642150240397,0.016787281390332084,0.016154616486323978,0.022433130961231004,0.01678728522250011,0.016154626754980674,0.02243313758895737
2.54,0.24972436036806633,0.0730352583591344,0.0730352583591344,1.3764712975492126,0.016854607036309564,0.01620882431753218,0.022437863920857296,0.016854610770402546,0.016208834306659547,0.022437870467234684
2.5500000000000003,0.24946187766784422,0.07333487375898023,0.07333487375898023,1.3750797277050582,0.016922230142710475,0.016263298115070546,0.02244274427850006,0.016922233781388758,0.0162633078309455,0.022442750753994854
2.56,0.24919978949151234,0.07363574337662354,0.07363574337662354,1.3736895050340296,0.016990151702004762,0.016318038458880368,0.022447772043535787,0.016990155247833972,0.016318047907821816,0.02244777845687343
2.57,0.24893809385113702,0.07393787198821948,0.07393787198821948,1.3723006290688409,0.017058372714750386,0.01637304593965173,0.022452947235202473,0.017058376170195944,0.016373055128077133,0.022452953592991196
2.58,0.24867678877976096,0.07424126438914527,0.07424126438914527,1.3709130993324679,0.01712689418959331,0.016428321158823495,0.022458269882599618,0.017126897557014943,0.016428330093305445,0.022458276188954185
2.59,0.24841587233140308,0.07454592539400005,0.07454592539400005,1.3695269153381475,0.017195717143267498,0.0164838647285833,0.022463740024688237,0.017195720424913748,0.016483873415906073,0.02246374628085367
2.6,0.2481553425851516,0.07485185983770401,0.07485185983770401,1.3681420765870045,0.017264842602222243,0.016539677270034917,0.022469357751670353,0.01726484580022431,0.016539685717325996,0.022469363954726405
2.61,0.2478951976512865,0.07515907257714216,0.07515907257714216,1.3667585825644997,0.017334271605056358,0.016595759410456913,0.022475123266885957,0.01733427472142093,0.016595767625430517,0.02247512940707656
2.62,0.2476354356555493,0.07546756848694082,0.07546756848694082,1.365376432749554,0.01740400519626411,0.01665211179034585,0.022481036727783985,0.017404008232868782,0.016652119781258582,0.022481042789379516
2.63,0.2473760547453983,0.07577735246114713,0.07577735246114713,1.36399562661092,0.017474044428722135,0.016708735060615536,0.022487098309160465,0.017474047387309795,0.016708742836336495,0.022487104269915195
2.64,0.24711705309045184,0.07608842941334809,0.07608842941334809,1.362616163606926,0.017544390363865767,0.016765629882398506,0.022493308207641186,0.01754439324603892,0.016765637452487523,0.022493314038151142
2.65,0.2468584288824884,0.07640080427667056,0.07640080427667056,1.3612380431854745,0.017615044071689002,0.01682279692704601,0.022499666641681713,0.017615046878904077,0.016822804301831893,0.022499672304742528
2.66,0.24660018032963768,0.07671448200272493,0.07671448200272493,1.3598612647878021,0.017686006623986377,0.016880236898123166,0.02250617366469067,0.017686009357715686,0.01688024408716946,0.022506179128071964
2.67,0.24634230565589882,0.07702946756151743,0.07702946756151743,1.3584858278487928,0.017757279093792246,0.016937950533233805,0.02251282914952528,0.017757281755699846,0.016937957543670768,0.022512834399858152
2.68,0.24608480311191192,0.07734576594340908,0.07734576594340908,1.3571117317900043,0.01782886256791286,0.01699593856323352,0.022519633135028434,0.017828865159719546,0.016995945401080223,0.022519638166813884
2.69,0.24582767096946792,0.07766338215811712,0.07766338215811712,1.355738976023223,0.017900758140538927,0.017054201733018234,0.022526585649403394,0.017900760664045685,0.017054208402980636,0.022526590466701253
2.7,0.2455709075214703,0.07798232123470827,0.07798232123470827,1.354367559950488,0.017972966913201098,0.017112740801669135,0.022533686708982346,0.017972969370313643,0.01711274730692753,0.022533691327188642
2.71,0.24531451108185653,0.07830258822159396,0.07830258822159396,1.3529974829641294,0.01804548999481386,0.01717155654221039,0.022540936319668838,0.018045492387565202,0.017171562884225097,0.02254094076714453
2.72,0.2450584799751071,0.0786241881859197,0.0786241881859197,1.351628744451892,0.01811832850754161,0.01723064970925401,0.02254833466956744,0.018118330837848882,0.017230655890007763,0.022548338969421308
2.73,0.2448028125438002,0.07894712621400482,0.07894712621400482,1.350261343793246,0.018191483582574417,0.01729002106229919,0.022555881990268787,0.018191485852187057,0.01729002708478479,0.02255588615643152
2.74,0.24454750715544418,0.07927140741174034,0.07927140741174034,1.34889528035605,0.018264956356307635,0.017349671386804495,0.022563578431394043,0.01826495856692863,0.017349677253925583,0.022563582477617576
2.75,0.244292562197333,0.07959703690428928,0.07959703690428928,1.3475305534990636,0.018338747973218546,0.01740960147832104,0.022571424155059725,0.01833875012649537,0.01740960719298774,0.02257142809418422
2.7600000000000002,0.2440379760765461,0.07992401983608687,0.07992401983608687,1.346167162571947,0.0184128595858664,0.01746981214249248,0.022579419335877718,0.018412861683381944,0.0174698177077171,0.022579423179098525
2.77,0.24378374721924853,0.08025236137073968,0.08025236137073968,1.3448051069156384,0.01848729235464886,0.017530304194508017,0.02258756416250788,0.018487294397913866,0.017530309613490416,0.0225875679187025
2.7800000000000002,0.2435298740573987,0.0805820666891134,0.0805820666891134,1.3434443858695206,0.018562047443177368,0.017591078448713885,0.022595858867144665,0.018562049433651102,0.017591083724731813,0.022595862543338438
2.79,0.24327635504403947,0.08091314099153266,0.08091314099153266,1.342084998763177,0.018637126023597204,0.017652135730563984,0.022604303691596602,0.018637127962675637,0.01765214086708779,0.022604307292118424
2.8000000000000003,0.24302318865426192,0.08124558949791977,0.08124558949791977,1.3407269449158719,0.018712529276922907,0.017713476877373294,0.022612898885147784,0.018712531165924834,0.017713481878194836,0.02261290241070321
2.81,0.2427703733814786,0.08157941744725848,0.08157941744725848,1.3393702236385596,0.018788258391741516,0.017775102735404984,0.022621644712825777,0.01878826023190261,0.017775107604711786,0.022621648159889454
2.82,0.24251790773742327,0.081914630097594,0.081914630097594,1.3380148342338851,0.018864314564212597,0.017837014159870417,0.02263054145540163,0.018864316356679445,0.017837018902319868,0.02263054481560969
2.83,0.24226578966629136,0.08225123208054286,0.08225123208054286,1.336660776256663,0.018940698755840927,0.01789921167066706,0.022639589366059382,0.018940700501414092,0.01789921629355766,0.022639592607041778
2.84,0.24201401919999022,0.08258923034412889,0.08258923034412889,1.3353080483358493,0.01901741279134536,0.01796169704065786,0.022648788645108733,0.019017414491572654,0.017961701544442866,0.022648791793742823
2.85,0.24176259381876639,0.08292862901332902,0.08292862901332902,1.333956650233196,0.019094457440418353,0.018024470524439336,0.0226581394534454,0.01909445909635839,0.018024474913310665,0.022658142502691127
2.86,0.24151151216406985,0.08326943349389346,0.08326943349389346,1.3326065811943721,0.01917183395286224,0.01808753306118192,0.022667642020204402,0.01917183556559886,0.018087537338742278,0.022667644967348185
2.87,0.24126077287735054,0.08361164919157243,0.08361164919157243,1.3312578404650464,0.019249543578479363,0.01815088559005605,0.022677296574520757,0.019249545149121642,0.018150889759318934,0.022677299421175478
2.88,0.24101037460005836,0.08395528151211613,0.08395528151211613,1.3299104272908882,0.019327587567072053,0.01821452905023216,0.02268710334552949,0.019327589096754295,0.018214533113621843,0.022687106097634496
2.89,0.24076031597880623,0.08430033587136178,0.08430033587136178,1.3285643409156855,0.019405967172045704,0.018278464381698046,0.022697062582158048,0.019405968661902508,0.01827846834129473,0.02269706524791521
2.9,0.24051059567660632,0.08464681771718659,0.08464681771718659,1.3272195805772533,0.019484683658250342,0.018342692527037727,0.022707174596202136,0.019484685109337367,0.018342696385356162,0.022707177179519974
2.91,0.240261212344504,0.08499473247408777,0.08499473247408777,1.3258761455177654,0.019563738282184707,0.018407214426940724,0.022717439653581677,0.019563739695536476,0.01840721818636204,0.022717442158859274
2.92,0.24001216463220915,0.0853440855639531,0.0853440855639531,1.3245340349798824,0.01964313229941543,0.01847203102188511,0.022727858015096452,0.01964313367605181,0.018472034684593398,0.02272786044775737
2.93,0.23976345118943146,0.08569488240867038,0.08569488240867038,1.3231932482062643,0.01972286696550917,0.018537143252348967,0.02273842994154624,0.01972286830643534,0.018537146820331276,0.022738432308038514
2.94,0.2395150706680451,0.0860471284329354,0.0860471284329354,1.3218537844386484,0.019802943537053266,0.01860255205994001,0.022749155695401427,0.019802944843259115,0.018602555534993986,0.022749158003134456
2.95,0.23926702184773724,0.08640082922727273,0.08640082922727273,1.3205156428642744,0.019883363330912073,0.018668258452976517,0.02276003563778944,0.019883364603335348,0.018668261837161425,0.02276003789140598
2.96,0.2390193035014886,0.0867559903735055,0.0867559903735055,1.3191788226732408,0.019964127660787083,0.01873426343627632,0.022771070124660973,0.019964128900315306,0.018734266731889382,0.022771072326232763
2.97,0.23877191434447326,0.08711261737845703,0.08711261737845703,1.3178433230802944,0.020045237813118125,0.018800567984485875,0.022782259467346792,0.020045239020605284,0.01880057119385828,0.022782261618060615
2.98,0.2385248530918655,0.0874707157489506,0.0874707157489506,1.3165091433001823,0.020126695074345023,0.018867173072251622,0.022793603977177668,0.020126696250611555,0.018867176197748525,0.022793606077335358
2.99,0.23827811845883942,0.08783029099180954,0.08783029099180954,1.3151762825476516,0.020208500730907613,0.018934079674220016,0.02280510396548437,0.0202085018767404,0.01893408271824054,0.022805106014502804
3.0,0.23803170920934846,0.08819134867908669,0.08819134867908669,1.3138447400169297,0.020290656092437718,0.0190012887935398,0.022816759758097535,0.020290657208598604,0.019001291758457328,0.022816761755072204
3.0100000000000002,0.2377856242567345,0.0885538945826037,0.0885538945826037,1.3125145148394033,0.02037316253959382,0.01906880152064942,0.022828571725254394,0.02037316362684562,0.019068804408628695,0.022828573670685325
3.02,0.23753986240381128,0.08891793432637914,0.08891793432637914,1.3111856061929532,0.020456021400483887,0.01913661888140425,0.022840540204337054,0.020456022459571132,0.019136621694536695,0.02284054209885185
3.0300000000000002,0.23729442244169455,0.08928347351878856,0.08928347351878856,1.3098580132603808,0.02053923399765406,0.019204741894824358,0.022852665529250308,0.02053923502930097,0.019204744635142396,0.022852667373469
3.04,0.23704930316149997,0.08965051776820743,0.08965051776820743,1.308531735224488,0.02062280165365047,0.019273171579929794,0.022864948033898963,0.020622802658560948,0.019273174249406853,0.022864949828433994
3.0500000000000003,0.23680450335695025,0.09001907268671552,0.09001907268671552,1.3072067712670041,0.020706725692326358,0.019341908957275365,0.022877388053166824,0.020706726671184155,0.019341911557825397,0.02287738979862971
3.06,0.23656002196097098,0.09038914408418222,0.09038914408418222,1.305883120512392,0.020791007507327555,0.01941095512936405,0.022889985974212525,0.020791008460805564,0.019410957662816513,0.02288998767156802
3.0700000000000003,0.2363158578965354,0.09076073775633599,0.09076073775633599,1.3045607820892082,0.020875648487310085,0.01948031119283996,0.022902742180457295,0.02087564941606967,0.019480313660941613,0.022902743830998103
3.08,0.23607201002541514,0.09113385941194543,0.09113385941194543,1.303239755151188,0.020960649990245078,0.01954997820831801,0.022915657032339335,0.020960650894932,0.019549980612743906,0.02291565863753036
3.09,0.2358284772093818,0.0915085147597792,0.0915085147597792,1.301920038852066,0.02104601337410368,0.01961995723641313,0.022928730890296848,0.021046014255348088,0.01961995957876662,0.022928732451775197
3.1,0.235585258310207,0.09188470950860592,0.09188470950860592,1.3006016323455767,0.021131739996857034,0.019690249337740252,0.022941964114768024,0.021131740855273466,0.019690251619552984,0.022941965634343014
3.11,0.2353423522392716,0.09226244944222123,0.09226244944222123,1.2992845347655564,0.021217831242764867,0.019760855602532452,0.022955357089224377,0.021217832078952073,0.019760857825289795,0.02295535856870401
3.12,0.2350997580493442,0.09264174055824943,0.09264174055824943,1.297968745189131,0.021304288571010035,0.01983177720543525,0.02296891026278287,0.02130428938555042,0.01983177937064874,0.022968911703479287
3.13,0.23485747467761794,0.09302258867952369,0.09302258867952369,1.2966542627397837,0.02139111337953057,0.019903015252092433,0.022982624030899533,0.021391114172990635,0.01990301736124056,0.022982625434033278
3.14,0.23461550105006374,0.09340499961190488,0.09340499961190488,1.2953410865454982,0.021478307060317607,0.019974570841447704,0.022996498783819905,0.021478307833248018,0.019974572895970145,0.02299650015055917
3.15,0.23437383609265244,0.09378897916125382,0.09378897916125382,1.2940292157342594,0.021565871005362284,0.02004644507244475,0.023010534911789518,0.021565871758297835,0.020046447073742382,0.023010536243250147
3.16,0.23413247873135482,0.0941745331334314,0.0941745331334314,1.2927186494340512,0.02165380660665574,0.020118639044027276,0.023024732805053905,0.021653807340115384,0.020118640993462174,0.0230247341022994
3.17,0.23389142789507214,0.09456166733900319,0.09456166733900319,1.2914093867717118,0.021742115257817062,0.020191153856947818,0.023039092855163815,0.021742115972303983,0.020191155755843602,0.02303909411920468
3.18,0.23365068268105757,0.09495038785882672,0.09495038785882672,1.2901014268082167,0.021830798445992734,0.020263990715878488,0.02305361552865563,0.02183079914199956,0.020263992565541223,0.02305361676041252
3.19,0.23341024216838238,0.0953407007445681,0.0953407007445681,1.2887947686116539,0.02191985764822834,0.020337150814268155,0.023068301283967328,0.02191985832623657,0.02033715261598408,0.023068302484275025
3.2,0.23317010535722882,0.09573261192123587,0.09573261192123587,1.287489411280975,0.02200929429774292,0.020410635296869414,0.02308315054439894,0.022009294958220498,0.020410637051895164,0.02308315171402362
3.21,0.2329302712477791,0.09612612731383846,0.09612612731383846,1.2861853539151311,0.022099109827755505,0.02048444530843484,0.023098163733250486,0.022099110471156813,0.02048444701799744,0.02309816487288973
3.22,0.2326907388402155,0.09652125284738441,0.09652125284738441,1.2848825956130738,0.022189305671485134,0.020558581993717025,0.023113341273821985,0.022189306298251,0.020558583659013897,0.02311334238410478
3.23,0.2324515071347202,0.09691799444688215,0.09691799444688215,1.2835811354737545,0.022279883262150836,0.020633046497468544,0.023128683589413463,0.022279883872708517,0.020633048119667513,0.023128684670900197
3.24,0.23221257517940616,0.09731635811978928,0.09731635811978928,1.2822809725780526,0.02237084406144431,0.020707839995404296,0.02314419112453626,0.022370844656209487,0.020707841575642268,0.023144192177766552
3.25,0.23197394217401812,0.0977163501343962,0.0977163501343962,1.2809821059496747,0.02246218962113225,0.02078296376119036,0.023159864390805064,0.022462190200515306,0.020782965300569216,0.02315986541644909
3.2600000000000002,0.23173560719908315,0.09811797655391852,0.09811797655391852,1.279684534657279,0.022553921422161633,0.020858418991480585,0.02317570384707585,0.022553921986562704,0.020858420491070413,0.02317570484581537
3.27,0.23149756932170992,0.09852124341848956,0.09852124341848956,1.278388257774582,0.02264604093750826,0.020934206874260675,0.023191709946266313,0.02264604148731669,0.02093420833510013,0.023191710918781288
3.2800000000000002,0.2312598276090069,0.0989261567682427,0.0989261567682427,1.277093274375301,0.02273854964014796,0.021010328597516337,0.023207883141294156,0.022738550175742306,0.02101033002061266,0.023207884088262732
3.29,0.23102238112808274,0.09933272264331126,0.09933272264331126,1.2757995835331533,0.02283144900305654,0.02108678534923327,0.023224223885077076,0.022831449524804558,0.021086786735562274,0.023224224807175592
3.3000000000000003,0.23078522960312242,0.09974094829066522,0.09974094829066522,1.2745071840836202,0.0229247409160717,0.02116357876015719,0.023240732939591772,0.022924741424347722,0.021163580110723536,0.023240733837433605
3.31,0.23054837060477398,0.10015083700192459,0.10015083700192459,1.2732160756429887,0.023018425902786046,0.021240709009908834,0.023257410053888695,0.023018426397914068,0.021240710325548477,0.023257410928224687
3.3200000000000003,0.23031180444852464,0.10056239711008995,0.10056239711008995,1.2719262568323526,0.023112506228170702,0.02131817812767302,0.023274256268066302,0.023112506710496913,0.021318179409305017,0.023274257119529306
3.33,0.2300755302169441,0.1009756346836917,0.1009756346836917,1.2706377267198234,0.023206983375010315,0.02139598731185368,0.02329127204231451,0.023206983844870518,0.021395988560367077,0.023291272871534128
3.34,0.2298395470020851,0.10139055580867751,0.10139055580867751,1.2693504843700745,0.023301858832105747,0.021474137767244706,0.02330845784128362,0.02330185928982561,0.02147413898349942,0.023308458648885325
3.35,0.2296038539054833,0.10180716658841228,0.10180716658841228,1.26806452884434,0.023397134094274068,0.021552630705029985,0.023325814134084306,0.023397134540169378,0.02155263188985766,0.023325814920688557
3.36,0.2293684500381575,0.10222547314367811,0.10222547314367811,1.266779859200417,0.02349281066234855,0.021631467342783352,0.023343341394287627,0.02349281109672546,0.021631468496988236,0.023343342160508988
3.37,0.22913333455524157,0.10264548168591835,0.10264548168591835,1.265496474481437,0.023588890068852668,0.021710648930893004,0.023361040117488536,0.02358889049200866,0.02171065005525552,0.0233610408639307
3.38,0.228898506734788,0.10306719868389991,0.10306719868389991,1.2642143736903224,0.023685373936419767,0.021790176812688602,0.02337891086127065,0.02368537434864622,0.021790177907975054,0.023378911588512113
3.39,0.22866396576356515,0.10349063041069329,0.10349063041069329,1.2629335558592223,0.023782263818997295,0.02187005226100433,0.023396954136574426,0.02378226422057768,0.02187005332795992,0.023396954845179545
3.4,0.2284297108274605,0.10391578313486735,0.10391578313486735,1.2616540200202062,0.02387956126886577,0.02195027654715666,0.023415170453544704,0.023879561660075675,0.02195027758650555,0.023415171144064034
3.41,0.22819574112387941,0.10434266314671198,0.10434266314671198,1.2603757652012468,0.0239772678458305,0.022030850950404697,0.0234335603278187,0.02397726822693793,0.022030851962851032,0.023433561000787872
3.42,0.22796205586174534,0.10477127675823784,0.10477127675823784,1.2590987904262183,0.02407538511722151,0.022111776757950133,0.023452124280526,0.024075385488487193,0.022111777744179092,0.023452124936464612
3.43,0.22772865426149946,0.10520163030317657,0.10520163030317657,1.2578230947148972,0.02417391465789363,0.022193055264937304,0.02347086283828858,0.024173915019571283,0.022193056225616105,0.023470863477699052
3.44,0.22749553555510105,0.10563373013698066,0.10563373013698066,1.256548677082962,0.0242728580502264,0.02227468777445313,0.023489776533220787,0.024272858402563047,0.02227468871023207,0.023489777156587247
3.45,0.22726269898602722,0.1060675826368235,0.1060675826368235,1.2552755365419932,0.02437221688412416,0.022356675597527177,0.02350886590292935,0.024372217227360396,0.022356676509040645,0.023508866510716507
3.46,0.227030143809273,0.10650319420159937,0.10650319420159937,1.254003672099474,0.024471992757015976,0.02243902005313159,0.02352813149051336,0.024471993091386285,0.022439020940999126,0.023528132083165395
3.47,0.2267978692913514,0.10694057125192351,0.10694057125192351,1.252733082758789,0.024572187273855694,0.022521722468181158,0.02354757384456431,0.024572187599588725,0.022521723333008455,0.023547574422503728
3.48,0.22656587471029338,0.10737972023013191,0.10737972023013191,1.2514637675192253,0.024672802047121897,0.022604784177533265,0.023567193519166047,0.024672802364440766,0.022604785019913202,0.023567194082792575
3.49,0.2263341593556477,0.10782064760028162,0.10782064760028162,1.2501957253759721,0.02477383869681795,0.022688206523987918,0.02358699107389481,0.024773839005940525,0.0226882073445016,0.02358699162358426
3.5,0.22610272252848124,0.10826335984815047,0.10826335984815047,1.2489289553201206,0.024875298850471947,0.02277199085828773,0.023606967073819207,0.02487529915161115,0.022771991657505507,0.023606967609922362
3.5100000000000002,0.22587156354137863,0.10870786348123723,0.10870786348123723,1.2476634563386642,0.02497718414313677,0.022856138539117943,0.02362712208950023,0.024977184436500856,0.022856139317600437,0.023627122612341712
3.52,0.22564068171844257,0.10915416502876153,0.10915416502876153,1.2463992274144982,0.025079496217390033,0.02294065093310639,0.02364745669699124,0.025079496503182887,0.022940651691405533,0.023647457206868394
3.5300000000000002,0.2254100763590802,0.10960227100371342,0.10960227100371342,1.2451362675434325,0.025182236710645598,0.023025529397786303,0.02366797146905807,0.025182236989065715,0.023025530136440993,0.023667971966249726
3.54,0.2251797466368214,0.11005218779681733,0.11005218779681733,1.243874575781724,0.025285407219701104,0.023110775233993307,0.023688666950647447,0.02528540749093685,0.023110775953510077,0.023688667435450315
3.5500000000000003,0.22494969185247518,0.11050392194183326,0.11050392194183326,1.2426141511271498,0.025389009389439755,0.02319638980496775,0.023709543720264792,0.02538900965367389,0.023196390505838944,0.023709544192960737
3.56,0.22471991133308533,0.11095748000966474,0.11095748000966474,1.2413549925664755,0.025493044877425965,0.02328237448881631,0.023730602365475972,0.025493045134836478,0.02328237517152331,0.023730602826326858
3.5700000000000003,0.22449040441483295,0.11141286859044157,0.11141286859044157,1.2400970990834872,0.025597515347914844,0.023368730670468355,0.02375184347876207,0.025597515598675156,0.023368731335482243,0.023751843928009296
3.58,0.22426117044303667,0.11187009429351966,0.11187009429351966,1.2388404696589914,0.025702422471852154,0.023455459741675906,0.023773267657519408,0.02570242271613132,0.02345546038945814,0.023773268095383427
3.59,0.22403220877215246,0.1123291637474812,0.1123291637474812,1.237585103270815,0.025807767926874343,0.023542563101013648,0.02379487550405952,0.02580776816483726,0.02354256373201675,0.023794875930739375
3.6,0.22380351876577378,0.11279008360013457,0.11279008360013457,1.2363309988938052,0.025913553397308543,0.023630042153878945,0.023816667625609182,0.025913553629116154,0.023630042768547153,0.02381666804128202
3.61,0.22357509979663154,0.11325286051851431,0.11325286051851431,1.2350781554998298,0.026019780574172525,0.023717898312491804,0.023838644634310385,0.026019780799982028,0.023717898911261782,0.023838645039130992
3.62,0.223346951246594,0.11371750118888121,0.11371750118888121,1.2338265720577768,0.02612645115517477,0.023806132995894926,0.023860807147220355,0.026126451375139817,0.023806133579196403,0.02386080754132068
3.63,0.223119072506667,0.11418401231672222,0.11418401231672222,1.232576247533555,0.02623356684471441,0.02389474762995365,0.023883155786311536,0.02623356705898531,0.023894748198210122,0.023883156169800225
3.64,0.22289146297699364,0.11465240062675054,0.11465240062675054,1.2313271808900932,0.02634112935388126,0.023983743647355997,0.023905691178471605,0.0263411295626052,0.023983744200985396,0.023905691551433517
3.65,0.22266412206685454,0.11512267286290553,0.11512267286290553,1.2300793710873408,0.026449140400455796,0.024073122487612647,0.023928413955503464,0.02644914060377703,0.02407312302702801,0.023928414317999202
3.66,0.2224370491946678,0.11559483578835279,0.11559483578835279,1.2288328170822673,0.02655760170890919,0.02416288559705695,0.023951324754125244,0.026557601906969253,0.024162886122667107,0.023951325106190677
3.67,0.22221024378798887,0.11606889618548406,0.11606889618548406,1.2275875178288636,0.026666515010403253,0.024253034428844914,0.023974424215970295,0.026666515203341165,0.02425303494105515,0.023974424557616097
3.68,0.22198370528351066,0.11654486085591739,0.11654486085591739,1.2263434722781394,0.02677588204279051,0.024343570442955226,0.0239977129875872,0.02677588223074297,0.024343570942167964,0.023997713318798363
3.69,0.22175743308801862,0.11702273656776224,0.11702273656776224,1.225100679396177,0.02688570453672552,0.024434495089613702,0.024021191707165095,0.02688570471982589,0.024434495576221727,0.024021192027925554
3.7,0.2215314264457897,0.11750252987652678,0.11750252987652678,1.2238591382254287,0.026995984168497626,0.024525809753000925,0.024044860959451308,0.02699598434687067,0.024525810227355328,0.02404486126985379
3.71,0.22130568474739926,0.11798424754219702,0.11798424754219702,1.2226188477419597,0.02710672266987615,0.02461751588234835,0.02406872138074107,0.027106722843642614,0.024617516344785345,0.02406872168089846
3.72,0.221080207413825,0.11846789637270594,0.11846789637270594,1.221379806909024,0.02721792178688522,0.02470961494273757,0.02409277361947457,0.027217921956162683,0.02470961539358325,0.02409277390950578
3.73,0.22085499387229213,0.11895348319130947,0.11895348319130947,1.2201420146882322,0.027329583271211627,0.02480210840484598,0.0241170183280247,0.027329583436114645,0.024802108844416432,0.024117018608056043
3.74,0.2206300435562733,0.11944101483658663,0.11944101483658663,1.2189054700395514,0.0274417088802049,0.024894997744946815,0.02414145616269705,0.0274417090408451,0.02489499817354824,0.02414145643286362
3.75,0.22040535590548882,0.11993049816243938,0.11993049816243938,1.2176701719213052,0.027554300376877238,0.024988284444909106,0.024166087783729886,0.027554300533363434,0.024988284862837953,0.024166088044176956
3.7600000000000002,0.22018093036590627,0.12042194003809278,0.12042194003809278,1.2164361192901731,0.027667359529903564,0.025081969992197733,0.024190913855294184,0.027667359682341876,0.025081970399740815,0.024190914106178584
3.77,0.219956766389741,0.12091534734809485,0.12091534734809485,1.2152033111011917,0.027780888113621477,0.025176055879873364,0.024215935045493606,0.027780888262115444,0.02517605627730799,0.024215935286985103
3.7800000000000002,0.21973286343545556,0.12141072699231666,0.12141072699231666,1.2139717463077537,0.027894887908031303,0.025270543606592512,0.024241152026364513,0.027894888052681997,0.025270543994186608,0.024241152258647206
3.79,0.21950922096776032,0.12190808588595224,0.12190808588595224,1.212741423861608,0.02800936069879605,0.025365434676607488,0.024266565473875956,0.02800936083970218,0.02536543505461972,0.024266565697149644
3.8000000000000003,0.2192858384576129,0.12240743095951875,0.12240743095951875,1.2115123427128607,0.028124308277241435,0.025460730599766446,0.024292176067929692,0.028124308414499477,0.02546073096844634,0.024292176282411267
3.81,0.21906271538221858,0.12290876915885625,0.12290876915885625,1.2102845018099733,0.028239732440355866,0.025556432891513336,0.02431798449236015,0.028239732574060164,0.025556433251101417,0.024317984698284983
3.8200000000000003,0.21883985122503008,0.12341210744512791,0.12341210744512791,1.209057900099764,0.028355634990790475,0.025652543072887946,0.024343991434934473,0.02835563512103335,0.025652543423615854,0.024343991632557793
3.83,0.21861724547574762,0.12391745279481987,0.12391745279481987,1.2078325365274085,0.028472017736859062,0.025749062670525864,0.02437019758735249,0.02847201786373094,0.025749063012616473,0.024370197776950774
3.84,0.21839489763031894,0.12442481219974129,0.12442481219974129,1.2066084100364372,0.02858888249253815,0.02584599321665852,0.024396603645246727,0.02858888261612767,0.025845993550326067,0.024396603827119074
3.85,0.2181728071798311,0.12493419265387963,0.12493419265387963,1.205385519575073,0.028706231075545634,0.02594333624636978,0.02442321030297025,0.028706231195939427,0.025943336571819867,0.024423210477434044
3.86,0.21795097356494536,0.12544560109948177,0.12544560109948177,1.2041638641222134,0.028824065299459637,0.02604109328634288,0.02445001823221681,0.028824065416740763,0.02604109360377186,0.024450018399579856
3.87,0.21772939627548094,0.12595904454489507,0.12595904454489507,1.2029434426306425,0.02894238699094296,0.026139265879454344,0.024477028128747073,0.028942387105192292,0.026139266189050006,0.024477028289331126
3.88,0.21750807481554282,0.12647453002330192,0.12647453002330192,1.2017242540469164,0.02906119798371145,0.02623785557616172,0.024504240696026153,0.029061198095008022,0.026237855878103504,0.02450424085017245
3.89,0.2172870086945511,0.12699206458210444,0.12699206458210444,1.2005062973164793,0.029180500116982384,0.026336863932288106,0.024531656641014338,0.029180500225403493,0.026336864226747223,0.024531656789084488
3.9,0.21706619742724093,0.12751165528292427,0.12751165528292427,1.1992895713836642,0.029300295235474453,0.026436292509022127,0.024559276674167074,0.02930029534109572,0.02643629279616166,0.024559276816543983
3.91,0.21684564053366245,0.12803330920160277,0.12803330920160277,1.1980740751916912,0.029420585189407773,0.026536142872917945,0.024587101509435,0.029420585292303257,0.026536143152892974,0.02458710164652375
3.92,0.21662533753918098,0.1285570334282008,0.1285570334282008,1.1968598076826693,0.029541371834503866,0.026636416595895246,0.024615131864263905,0.02954137193474612,0.026636416868852958,0.02461513199649268
3.93,0.21640528797447672,0.12908283506699889,0.12908283506699889,1.1956467677975957,0.02966265703198569,0.026737115255239266,0.024643368459594767,0.02966265712964588,0.026737115521319056,0.02464336858741573
3.94,0.21618549137554505,0.12961072123649714,0.12961072123649714,1.1944349544763555,0.029784442648577606,0.02683824043360076,0.02467181201986372,0.02978444274372556,0.02683824069293435,0.02467181214375394
