t,Vm,Ca_sub,dL,fL,fCa,dT,fT,paS,paF,pi_,n,q,r,y,qa,qi,R,O,I,RI,Ca_jsr,Ca_nsr,Cai,fTMM,fCMi,fCMs,fTC,fTMC,fCQ
1.74,-55.13929523451079,0.00015167047063758185,0.0004091675834364794,0.9988738090474213,0.9855574350011457,0.006453848654299496,0.9678970519924837,0.00015973139371273828,0.0009164791214133884,0.8991402719655607,3.882072447302212e-07,0.9799349228221477,0.0021642777630363963,0.9975597413820828,0.13580393175247277,0.9999927943639065,0.7507794007425767,3.082613178968932e-06,9.935654166680062e-07,0.24921652307882738,0.030489341052157084,1.3470186825968848,9.787844646500205e-05,0.6885449184902518,0.04062324148102605,0.06861326580126142,0.019601821195178327,0.22067407000768074,0.033419237933772314
1.75,-55.09006673486767,0.00015181798154395755,0.00041301897993246847,0.998864428016587,0.9854707493224858,0.006507035339965422,0.9676250932299881,0.00016088535793073707,0.000923155505784706,0.898649211269423,3.9179448205331537e-07,0.9798269058070314,0.002177347451629254,0.997542036162571,0.136919050811459,0.9999927305833345,0.7507833282133678,3.0808941372069575e-06,9.929931183339259e-07,0.2492125978993763,0.03049811334628225,1.3470014643586108,9.787071034479068e-05,0.6885416562013973,0.04061688853510231,0.068563340595135,0.0195996110733421,0.22067772869614583,0.033427896985212195
1.76,-55.04091093518634,0.00015196604309713167,0.0004168955785025834,0.9988550194429574,0.9853840023773396,0.006560576459284527,0.9673521694480391,0.0001620422604369409,0.0009298498095118396,0.8981586978659435,3.954013446153242e-07,0.9797189898037023,0.002190424443224463,0.9975242859974252,0.13803721360266996,0.9999926664890151,0.7507872471373546,3.0791763089128323e-06,9.924212804403893e-07,0.24920868126505574,0.03050688973447486,1.3469842456530403,9.786303014586883e-05,0.6885383958383251,0.04061055454612045,0.06851401491294674,0.019597404282683282,0.22068138542827545,0.03343656137006567
1.77,-54.99182763097697,0.00015211467592851318,0.00042079753278464685,0.998845583500115,0.9852971938872388,0.006614473873522144,0.9670782818805216,0.00016320210553841396,0.0009365620654259114,0.8976687267365453,3.9902791072538163e-07,0.9796111749549637,0.0022035087249481083,0.9975064908402734,0.13915839747452935,0.9999926020798744,0.7507911574852894,3.077459694305763e-06,9.918499031235864e-07,0.24920477320511286,0.030515670212872614,1.3469670264885603,9.785540580711743e-05,0.6885351373919559,0.04060423952951165,0.06846528647315304,0.019595200856724233,0.2206850402158448,0.03344523108406788
1.78,-54.94281661691671,0.0001522638820217025,0.00042472499720907055,0.998836120357362,0.9852103235583346,0.006668729472070835,0.9668034317327135,0.0001643648975567206,0.000943292306476638,0.8971792928431974,4.026742589155516e-07,0.9795034614027903,0.0022166002841353203,0.9974886506446913,0.14028258018033835,0.9999925373548367,0.7507950592264189,3.075744293649854e-06,9.912789865417779e-07,0.24920087375030053,0.030524454777927847,1.3469498068735477,9.784783743727118e-05,0.6885318808493838,0.04059794350038287,0.068417153050041,0.019593000828840575,0.22068869307060185,0.033453906122935945
1.79,-54.89387768783148,0.00015241366368655225,0.0004286781266549006,0.9988266301849468,0.9851233910963774,0.00672334514629068,0.9665276202160881,0.00016553064081948745,0.0009500405656703596,0.8966903911977833,4.063404679066821e-07,0.9793958492859507,0.0022296991078808487,0.9974707653642982,0.14140973935143364,0.9999924723128241,0.7507989523299349,3.074030107213192e-06,9.907085308545363e-07,0.24919698293142667,0.03053324342607147,1.3469325868163955,9.78403251431215e-05,0.6885286261979848,0.0405916664739996,0.06836961243350681,0.019590804232345358,0.22069234400431612,0.033462586482387986
1.8,-54.84501063863471,0.00015256402261080957,0.0004326570764719783,0.9988171131537779,0.9850363962060737,0.00677832279057488,0.9662508485465638,0.0001666993396609212,0.0009568068760738909,0.8962020168587159,4.1002661661156004e-07,0.979288338740126,0.002242805183062643,0.9974528349527526,0.14253985252521204,0.9999924069527565,0.7508028367649151,3.0723171352684843e-06,9.901385362233773e-07,0.24919310077941303,0.03054203615372604,1.3469153663255125,9.78328690363024e-05,0.6885253734253534,0.0405854084657682,0.06832266243046298,0.019588611100487173,0.2206959930287774,0.033471272158142495
1.81,-54.796215261782386,0.0001527149217055688,0.00043666200340549815,0.9988075694237833,0.984949338565913,0.0068336643436149895,0.9659731178740752,0.00016787099844328438,0.0009635912709744973,0.8957141647952807,4.137327842714576e-07,0.9791809299026742,0.0022559184972979047,0.9974348593635275,0.1436728982838692,0.999992341273551,0.7508067124980503,3.070605378109387e-06,9.895690028345013e-07,0.24918922732756843,0.030550832957806886,1.346898145409295,9.782546949434155e-05,0.6885221225176055,0.04057916949057013,0.06827630091744198,0.01958642146638963,0.2206996401557523,0.033479963145898836
1.82,-54.74749135355415,0.0001528663791657626,0.00044069306331382703,0.9987979991726237,0.9848622178901649,0.006889371686813667,0.9656944294562064,0.00016904562150389603,0.0009703937834850726,0.8952268302220151,4.174590501186623e-07,0.9790736229008845,0.0022690390365855233,0.9974168385504628,0.14480885344613215,0.9999922752741242,0.75081057949924,3.0688948360110765e-06,9.88999930842969e-07,0.2491853626059928,0.03055963383448886,1.3468809240761939,9.781812651816016e-05,0.6885188734634771,0.04057294956439946,0.06823052571126867,0.019584235363199195,0.22070328539709066,0.03348865944138521
1.83,-54.69883870882682,0.0001530183901458856,0.00044475041306733765,0.9987884025717897,0.9847750338772209,0.006945446728951522,0.965414784513609,0.0001702232131992344,0.000977214446872674,0.8947400083202454,4.212054936570392e-07,0.9789664178617582,0.0022821667872688777,0.997398772467306,0.14594769540518177,0.9999922089533901,0.7508144377369288,3.0671855092635195e-06,9.884313204193118e-07,0.24918150664624117,0.03056843878023443,1.3468637023346592,9.781084026764207e-05,0.6885156262508679,0.04056674870299729,0.06818533467693857,0.01958205282396137,0.2207069287646366,0.03349736104031857
1.84,-54.65025712251968,0.0001531709483805077,0.00044883421002318423,0.9987787797932055,0.9846877862238312,0.007001891382868047,0.9651341842699138,0.00017140377789274215,0.0009840532944676709,0.8942536943149351,4.249721945842724e-07,0.9788593149093088,0.0022953017354937844,0.9973806610678391,0.14708940148293087,0.9999921423102608,0.7508182871793907,3.065477398162591e-06,9.878631717367533e-07,0.24917765948003912,0.030577247791510685,1.3468464801931554,9.780361091418514e-05,0.6885123808677657,0.040560566922227315,0.06814072569796972,0.019579873881654365,0.22071057027025284,0.03350606793841562
1.85,-54.601746389582985,0.00015332404598014388,0.0004529446120294129,0.998769131009171,0.9846004746249528,0.007058707565723115,0.9648526299513566,0.00017258731995492514,0.0009909103596644731,0.893767883473946,4.287592327923518e-07,0.9787523141645874,0.0023084438672134272,0.9973625043058769,0.14823394893583164,0.9999920753436463,0.7508221277947142,3.0637705030103995e-06,9.872954849713992e-07,0.24917382113929745,0.03058606086479266,1.3468292576601608,9.779643864240081e-05,0.688509137302213,0.04055440423807115,0.06809669667678551,0.019577698569188392,0.2207142099258202,0.03351478013139259
1.86,-54.55330630498632,0.0001534776732271239,0.0004570817774290712,0.9987594563923023,0.9845130987735962,0.007115897199258468,0.9645701227864022,0.00017377384376345099,0.0009977856759222615,0.8932825711072979,4.325666883680594e-07,0.9786454157457088,0.0023215931681932816,0.9973443021352669,0.14938131496068305,0.9999920080524546,0.7508259595507888,3.0620648241156125e-06,9.867282603024268e-07,0.24916999165612644,0.030594877996566624,1.3468120347441674,9.77893236518141e-05,0.6885058955422749,0.040548260666623655,0.0680532455350978,0.019575526919404947,0.22071784774323722,0.033523497614965155
1.87,-54.50493666425924,0.0001536318282171195,0.0004612458651047726,0.9987497561151847,0.9844256583682697,0.007173462209872579,0.9642866640044488,0.00017496335370414292,0.0010046792767724841,0.8927977525645839,4.363946416034193e-07,0.978538619767961,0.0023347496240387652,0.9973260545098799,0.15053147672545536,0.9999919404355915,0.750829782416019,3.0603603617747256e-06,9.861614979022372e-07,0.24916617106212088,0.03060369918322085,1.3467948114536954,9.778226607263072e-05,0.6885026555762606,0.04054213622429437,0.06801037018603749,0.019573358965160437,0.22072148373444075,0.0335322203848494
1.8800000000000001,-54.45663726787249,0.00015378659498602605,0.00046543703480465414,0.9987400303480009,0.9843381531732632,0.007231404527397303,0.9640022548281278,0.00017615585417819822,0.001011591195873444,0.8923134232195429,4.4024317307544475e-07,0.9784319263445026,0.0023479132203809245,0.9973077613835456,0.151684411574129,0.9999918724919598,0.750833596365116,3.0586571161208093e-06,9.855951978567789e-07,0.24916235938256961,0.030612524420153466,1.3467775877974077,9.777526528376661e-05,0.6884994173947137,0.04053603092944199,0.06796806830976553,0.01957119473999645,0.22072511791157282,0.03354094843677149
1.8900000000000001,-54.40840790860371,0.00015394191822225308,0.0004696554462216593,0.9987302792651167,0.9842505828448331,0.007289726089626052,0.9637168964939771,0.0001773513495818279,0.0010185214668562695,0.8918295785115238,4.441123634188695e-07,0.9783253355844582,0.0023610839423619445,0.9972894227102328,0.15284009646058655,0.9999918042204619,0.7508374013624016,3.0569550875593953e-06,9.850293603952307e-07,0.2491585566531501,0.03062135370434884,1.3467603637837795,9.776832187906925e-05,0.6884961809845661,0.040529944797659534,0.06792633799973677,0.019569034276210963,0.2207287502864995,0.033549681766439354
1.9000000000000001,-54.36024838248179,0.00015409779842392063,0.0004739012598003519,0.9987205030392574,0.9841629470817801,0.0073484288388720185,0.9634305902337963,0.00017854984432411286,0.0010254701234599644,0.8913462139081156,4.4800229352431524e-07,0.9782188475946191,0.0023742617750909067,0.997271038443891,0.15399850845081436,0.9999917356199972,0.7508411973762721,3.055254276390753e-06,9.844639856910044e-07,0.24915476290546545,0.030630187032147593,1.3467431394213845,9.77614359639107e-05,0.6884929463341514,0.04052387784585792,0.06788517720249054,0.0195668776065311,0.2207323808712277,0.03355842036956696
1.9100000000000001,-54.31215848566011,0.00015425423614579025,0.00047817463651278567,0.998710701843088,0.984075245582438,0.007407514723282657,0.9631433372794671,0.00017975134282205354,0.0010324371994939454,0.8908633249148232,4.5191304448256955e-07,0.9781124624789928,0.0023874467035205236,0.9972526085384943,0.15515962458756558,0.9999916666894637,0.7508449843750674,3.0535546829177094e-06,9.838990739185701e-07,0.24915097817117543,0.030639024399884904,1.3467259147188135,9.775460764171654e-05,0.688489713431737,0.04051783009109883,0.0678445838774322,0.01956472476363659,0.22073600967778614,0.033567164241867134
1.92,-54.26413801441516,0.000154411231977429,0.00048247573786336335,0.99870087584915,0.9839874780446624,0.0074669856970977205,0.9628551388625601,0.00018095584950068508,0.0010394227288388954,0.8903809070742937,4.5584469758525744e-07,0.9780061803388296,0.0024006387124524907,0.99723413294804,0.15632342189663093,0.9999915974277567,0.7508487623270697,3.0518563074456185e-06,9.833346252534612e-07,0.24914720248199734,0.030647865803891762,1.3467086896846743,9.774783701407467e-05,0.6884864822654969,0.0405118015505939,0.06780455599669293,0.019562575780160615,0.22073963671822522,0.033575913379051484
1.93,-54.216186765145224,0.00015456878652137337,0.00048680472589369603,0.9986910252297984,0.9838996441658185,0.007526843720907301,0.9625659962139435,0.0001821633687931927,0.001046426745447618,0.8898989559655425,4.597973343255128e-07,0.9779000012726504,0.002413837786542833,0.997215611626547,0.15748987739310924,0.9999915278337694,0.7508525312005023,3.0501591502823337e-06,9.827706398722782e-07,0.24914343586970714,0.03065671124049617,1.3466914643275916,9.774112418084395e-05,0.6884832528234829,0.04050579224170386,0.06776509154498978,0.019560430688690646,0.2207432620046171,0.03358466777683021
1.94,-54.16830453502694,0.00015472690821094725,0.0004911617631022733,0.9986811501586275,0.983811743645902,0.007587090752549946,0.9622759105747779,0.00018337390513891683,0.001053449283330513,0.8894174672241715,4.6377103639398957e-07,0.97779392537562,0.0024270439101841236,0.9971970445280809,0.1586589679329505,0.9999914579063934,0.7508562909637366,3.048463211760621e-06,9.822071179557015e-07,0.24913967836593334,0.030665560705876133,1.3466742386562132,9.773446921225127e-05,0.6884800250946906,0.040499802182058786,0.06772618851827454,0.019558289521786648,0.22074688554906827,0.03359342743091682
1.95,-54.120491123910234,0.00015488563588435153,0.0004955470122037866,0.9986712508147046,0.9837237761965552,0.007647728720392998,0.9619848832289486,0.00018458746297738652,0.0010604903765121054,0.8889364366020983,4.67765885666105e-07,0.9776879527376904,0.002440257067155955,0.9971784316068257,0.1598306697732606,0.9999913876445181,0.7508600415858858,3.0467684923028154e-06,9.816440596971652e-07,0.2491359300015618,0.030674414195633604,1.346657012679226,9.772787206826303e-05,0.6884767990721825,0.04049383138990624,0.0676878449201037,0.019556152312031897,0.22075050736375645,0.033602192337041946
1.96,-54.072746327277976,0.00015504495488607344,0.0004999606370454244,0.9986613273665582,0.9836357415075418,0.0077087596237326896,0.9616929153808309,0.00018580404677101076,0.0010675500591964362,0.8884558597421929,4.717819642525588e-07,0.97758208345062,0.0024534772419476146,0.9971597728168097,0.16100496023401045,0.9999913170470304,0.7508637830345921,3.0450749921806816e-06,9.810814652706764e-07,0.24913219080895013,0.030683271706381778,1.3466397864052955,9.772133289839277e-05,0.6884735747413625,0.040487879882814964,0.0676500587744534,0.01955401909184829,0.22075412746079393,0.03361096249090133
1.97,-54.025069942731314,0.00015520487434070226,0.0005044028017718074,0.998651379986811,0.9835476392776197,0.007770185440767422,0.9614000082671795,0.00018702366098438908,0.0010746283656162898,0.8879757323844719,4.758193544540673e-07,0.9774763176015576,0.002466704418549461,0.9971410681121555,0.16218181617875668,0.9999912461128152,0.7508675152780643,3.043382711736656e-06,9.805193348604788e-07,0.24912846081988882,0.030692133234284692,1.346622559843121,9.771485176562588e-05,0.6884703520907275,0.04048194767886787,0.0676128281136407,0.01955188989366819,0.22075774585235336,0.03361973788820346
1.98,-53.97746176809399,0.00015536540455744958,0.0005088736710751421,0.9986414088478237,0.9834594692055083,0.007832008155806914,0.9611061631239461,0.00018824631009050277,0.0010817253300783303,0.8874960503048813,4.7987813877545e-07,0.9773706552749509,0.002479938580812805,0.9971223174470061,0.16336121446643814,0.9999911748407557,0.7508712382844818,3.0416916513191988e-06,9.799576686523953e-07,0.24912474006619795,0.030700998775485308,1.34660533300142,9.770842872718592e-05,0.6884671311086916,0.04047603479631252,0.06757615098167002,0.019549764749885307,0.220761362550631,0.03362851852465549
1.99,-53.92992160141765,0.00015552655708823366,0.0005133734101992108,0.9986314141216478,0.9833712309899104,0.007894229759434811,0.9608113811860025,0.00018947199857080843,0.001088840986963798,0.8870168093147367,4.839583999262538e-07,0.9772650965525673,0.002493179712454003,0.9971035207755232,0.1645431319560694,0.9999911032297325,0.7508749520219955,3.040001811282992e-06,9.793964668338622e-07,0.24912102857972604,0.030709868326105227,1.3465881058889293,9.770206383435776e-05,0.6884639117835692,0.040470141253561555,0.06754002543408077,0.01954764369285576,0.22076497756784677,0.033637304395963116
2.0,-53.882449240987235,0.00015568834478576384,0.0005179021849433624,0.998621395979976,0.9832829243295311,0.007956852248671317,0.9605156636868644,0.000190700730915332,0.0010959753707292079,0.8865380052601637,4.880602208213763e-07,0.977159641513514,0.0025064277970585453,0.9970846780518864,0.16572754551143404,0.9999910312786243,0.7508786564587292,3.038313191989142e-06,9.788357295939645e-07,0.24911732639234893,0.030718741882244396,1.3465708785144026,9.769575713231079e-05,0.6884606941035583,0.04046426706919308,0.06750444953779482,0.01954552675489907,0.22076859091624432,0.03364609549783051
2.0100000000000002,-53.835044483545005,0.00015585075518016154,0.0005224601615170931,0.9986113545966022,0.9831945489047134,0.008019877613861125,0.9602190118761335,0.00019193251161915133,0.0011031285158803268,0.8860596340531495,4.921836845682306e-07,0.9770542902333029,0.0025196828178894286,0.9970657892303317,0.166914431752571,0.9999909589863077,0.7508823515610897,3.036625793827356e-06,9.782754571420496e-07,0.24911363353765903,0.0307276194402246,1.3465536508865843,9.768950885454946e-05,0.6884574780583461,0.040458412261561987,0.06746942144019179,0.019543413968097775,0.22077220260805527,0.03365489182596528
2.02,-53.787707122724186,0.00015601372699576926,0.0005270475064122123,0.9986012901495851,0.9831061043612374,0.008083307827123683,0.9599214270348538,0.00019316734517930374,0.0011103004569492953,0.8855816916988744,4.963288744554941e-07,0.976949042783028,0.0025329447577185525,0.9970468542651847,0.1681037668370615,0.9999908863516576,0.7508860372922772,3.0349396172355327e-06,9.777156497241557e-07,0.24910995005245554,0.030736500996804254,1.3465364230141823,9.768331959445784e-05,0.6884542636405259,0.0404525768484571,0.06743493943003681,0.01954130536412069,0.22077581265546736,0.033663693376083
2.0300000000000002,-53.74043695957133,0.0001561773077353681,0.0005316643872889404,0.998591202806395,0.9830175904188836,0.008147144920888907,0.9596229103706302,0.0001944052361161997,0.0011174912286530793,0.8851041741085189,5.004958740331937e-07,0.9768438992350279,0.0025462135999863742,0.9970278731106285,0.1692955279596441,0.9999908133735458,0.7508897136222662,3.03325466257021e-06,9.771563075133525e-07,0.2491062759667634,0.030745386547738902,1.3465191949060398,9.767718915605153e-05,0.6884510508359953,0.0404467608493985,0.06740100152861071,0.019539200975413243,0.22077942107083717,0.033672500143876724
2.04,-53.69323379200055,0.00015634149570038276,0.0005363109720949255,0.998581092738719,0.9829290067625569,0.008211390909432086,0.9593234631222971,0.0001956461889523274,0.0011247008657358998,0.884627077285944,5.046847670336092e-07,0.976738859657246,0.0025594893276466844,0.9970088457209346,0.17048969185712967,0.9999907400508427,0.7508933805177942,3.03157093023694e-06,9.765974307198256e-07,0.24910261131384454,0.03075427608922482,1.3465019665709632,9.767111770660505e-05,0.6884478396335553,0.04044096428333351,0.06736760589960271,0.019537100834005332,0.22078302786647688,0.03368131212504735
2.05,-53.64609741798729,0.00015650628780674192,0.0005409874293366673,0.998570960117923,0.9828403530752144,0.008276047812797185,0.9590230865279292,0.00019689020821881027,0.0011319294030177596,0.8841503972705482,5.088956373959887e-07,0.9766339241149614,0.002572771923521039,0.9969897720503923,0.17168623526631585,0.9999906663824161,0.7508970379453885,3.0298884206511497e-06,9.760390195576558e-07,0.24909895612717095,0.030763169617462394,1.3464847380177754,9.766510542810679e-05,0.6884446300219867,0.040435187169333475,0.06733475072504558,0.019535004971872924,0.22078663305471896,0.033690129315294304
2.06,-53.59902763556144,0.00015667167945823796,0.0005456939280824721,0.9985608051150219,0.9827516290377586,0.008341117656867542,0.9587217818246877,0.00019813729845547578,0.0011391768753949544,0.8836741301369272,5.131285692670789e-07,0.9765290926708021,0.0025860613703014954,0.9969706520533075,0.17288513492692725,0.999990592367132,0.7509006858713557,3.0282071342384964e-06,9.754810742449816e-07,0.24909531044043548,0.030772067128657533,1.3464675092553142,9.765915251842968e-05,0.6884414219900461,0.04042942952659144,0.06730243420564248,0.019532913420937676,0.2207902366479159,0.03369895171031545
2.07,-53.5520242428003,0.00015683766441988703,0.0005504306379654091,0.9985506279006474,0.9826628343289293,0.00840660247343658,0.9584195502486668,0.0001993874642109239,0.0011464433178405846,0.8831982719945329,5.173836470016545e-07,0.97642436538476,0.0025993576505533474,0.9969514856840019,0.17408636758455553,0.999990518003854,0.7509043242617711,3.0265270714352176e-06,9.749235950041633e-07,0.24909167428756218,0.030780968619023054,1.3464502802924327,9.765325919250189e-05,0.6884382155264586,0.04042369137441988,0.06727065456109386,0.019530826213066566,0.22079383865844004,0.03370777930580709
2.08,-53.50508703756989,0.00015700424349981935,0.0005551977291852599,0.9985404286461438,0.9825739686403798,0.008472504296908238,0.958116393042509,0.00020064071004252071,0.0011537287654039166,0.8827228189979629,5.216609551718209e-07,0.9763197423139781,0.0026126607466604255,0.9969322728968093,0.17528990988563453,0.9999904432914434,0.7509079530842035,3.0248482325596443e-06,9.743665820200658e-07,0.24908804770098153,0.03078987408473784,1.3464330511380334,9.764742548131284e-05,0.6884350106207694,0.040417972732738804,0.06723940996022676,0.019528743380251096,0.2207974390987306,0.03371661209746851
2.09,-53.45821581756541,0.00015717142276212872,0.0005599953725116641,0.9985302075233244,0.9824850316737068,0.008538825165003011,0.9578123114537866,0.00020189704051648097,0.001161033253211111,0.8822477673446151,5.259605785658907e-07,0.9762152235128073,0.0026259706408386582,0.9969130136460753,0.17649573840073293,0.9999903682287595,0.7509115723073782,3.0231706178368395e-06,9.738100354481166e-07,0.24908443071196823,0.03079878352195621,1.3464158218010593,9.764165127119436e-05,0.6884318072631764,0.04041227362198104,0.06720869853455466,0.01952666495457309,0.22080103798128448,0.03372545008100111
2.1,-53.411410381144144,0.00015733918401620952,0.0005648237392904362,0.9985199647006842,0.9823960230896978,0.008605567130071518,0.9575073067089346,0.00020315646020818953,0.0011683568164695824,0.8817731132388869,5.302826021596566e-07,0.9761108090335731,0.002639287315330431,0.996893707886168,0.1777038299876529,0.9999902928146595,0.7509151818953756,3.021494227828747e-06,9.732539555541762e-07,0.24908082335644066,0.030807696926950262,1.3463985922903865,9.763593697938363e-05,0.6884286054416698,0.04040659406145383,0.06717851861277328,0.01952459096760524,0.2208046353184992,0.033734293252092665
2.11,-53.36467052635815,0.00015750751828987907,0.0005696830014426782,0.998509700347664,0.9823069425661359,0.008672732246309345,0.9572013800427286,0.00020441897370198126,0.0011756994904641126,0.8812988529323822,5.346271111503767e-07,0.9760064989257283,0.0026526107521882124,0.9968743555714645,0.17891416138254,0.9999902170479982,0.7509187818142422,3.019819062943085e-06,9.726983425549505e-07,0.24907722566835194,0.030816614295950093,1.3463813626149477,9.763028278404608e-05,0.6884254051452908,0.04040093407120737,0.06714886845332212,0.019522521451095766,0.22080823112285228,0.033743141606435136
2.12,-53.31799605125093,0.0001576764150780419,0.0005745733314689529,0.9984994146332611,0.9822177897793803,0.008740322573892971,0.9568945326887618,0.00020568458559130145,0.0011830613105587556,0.8808249827107486,5.389941909467274e-07,0.9759022932361395,0.0026659409333465774,0.9968549566563539,0.18012670933304994,0.9999901409276284,0.7509223720298858,3.0181451235891045e-06,9.721431966686702e-07,0.24907363768179364,0.03082553562519619,1.346364132783694,9.762468886929326e-05,0.6884222063630938,0.04039529367144088,0.06711974632938227,0.01952045643675141,0.22081182540684427,0.03375199513971896
2.13,-53.271386753849214,0.00015784586226166443,0.0005794949024522326,0.9984891077260044,0.9821285644043373,0.00880834017903301,0.9565867658793318,0.00020695330047877376,0.0011904423121973417,0.8803514988933915,5.433839271693773e-07,0.9757981920090993,0.0026792778406246466,0.9968355110952368,0.1813414506007296,0.9999900644524006,0.750925952508074,3.0164724101772754e-06,9.715885181150364e-07,0.24907005943099736,0.030834460910940595,1.3463469028055939,9.761915542530662e-05,0.6884190090841458,0.04038967288250289,0.06709115052883977,0.019518395956238027,0.22081541818299888,0.03376085384763302
2.14,-53.22484243215463,0.0001580158460267497,0.0005844478880608522,0.998478779793929,0.982039266114432,0.008876787134027495,0.956278080845327,0.00020822512297626904,0.001197842530903987,0.8798783978331886,5.477964056515655e-07,0.9756941952863393,0.0026926214557285296,0.9968160188425246,0.18255836196339834,0.9999899876211629,0.7509295232144332,3.014800923118969e-06,9.710343071151676e-07,0.2490664909503363,0.030843390149448084,1.3463296726896337,9.761368264846123e-05,0.6884158132975243,0.04038407172489147,0.06706307935424885,0.019516340041181104,0.220819009463863,0.033769717725864595
2.15,-53.1783628889387,0.0001581864193296481,0.0005894324626545926,0.9984684310041038,0.9819498946245023,0.008945665521107555,0.9559684788132295,0.0002095000577072834,0.0012052620023003972,0.879405675906186,5.522317124576161e-07,0.9755903031074716,0.002705971760339573,0.9967964798526124,0.1837774202709367,0.9999899104327613,0.750933084118232,3.0131306628290446e-06,9.7048056386125e-07,0.24906293227054102,0.030852323336195225,1.3463124424448643,9.760827031962136e-05,0.6884126189920866,0.040378490219944975,0.06703553098384372,0.019514288723460952,0.22082259926207468,0.03377858677010198
2.16,-53.13194792762235,0.00015835764313172932,0.0005944488011993377,0.9984580615229895,0.9818604496540227,0.009014977429243896,0.9556579610074714,0.0002107781093050293,0.0012127007620919943,0.8789333295198892,5.566899338681568e-07,0.9754865155096347,0.0027193287360433418,0.9967768940799007,0.1849986024019442,0.9999898328860394,0.7509366351891394,3.0114616297230505e-06,9.699272885424212e-07,0.24905938342194198,0.030861260466558287,1.346295212080361,9.76029181654023e-05,0.6884094261566653,0.04037292838925116,0.06700850359046197,0.019512242034961037,0.22082618759030515,0.03378746097603217
2.17,-53.08559734393793,0.00015852946744503526,0.000599497079091167,0.9984476715171879,0.981770930852641,0.009084724947623166,0.9553465286553217,0.00021205928240849707,0.001220158846039283,0.8784613551303496,5.611711563495795e-07,0.9753828325267612,0.002732692364183229,0.9967572614788405,0.18622188517350038,0.9999897549798387,0.7509401763906571,3.009793824211886e-06,9.69374481397256e-07,0.24905584444103696,0.030870201537205485,1.3462779816051438,9.759762658983009e-05,0.6884062347804674,0.040367386253449815,0.06698199558247814,0.01951020000705766,0.22082977446114116,0.033796340339336206
2.18,-53.039310937924036,0.00015870190254697755,0.0006045774724170394,0.9984372611523001,0.9816813379074104,0.00915491017517847,0.9550341829795672,0.00021334358166829684,0.0012276362900003465,0.8779897492168448,5.65675466599452e-07,0.975279254190663,0.0027460626260773524,0.996737582003867,0.18744724547701083,0.9999896767129987,0.7509437076895789,3.008127246708727e-06,9.688221426380043e-07,0.2490523153610315,0.03087914654409364,1.3462607510282918,9.759239562032636e-05,0.6884030448524969,0.040361863833958664,0.06695600525653031,0.019508162671356685,0.22083335988725472,0.033805224855695815
2.19,-52.99308850987333,0.00015887496118832843,0.0006096901578709104,0.9984268305932774,0.9815916705066241,0.009225535217449645,0.9547209252008272,0.0002146310117447815,0.0012351331299172038,0.8775185082900269,5.702029515319872e-07,0.9751757805306832,0.0027594395029487415,0.9967178556094203,0.18867466023562274,0.9999895980843561,0.7509472290528015,3.0064618976262704e-06,9.682702724760438e-07,0.24904879621502812,0.030888095483144716,1.346243520358907,9.758722526298044e-05,0.6883998563617478,0.04035636115239223,0.06693053091447047,0.019506130059446104,0.22083694388134592,0.03381411452079107
2.2,-52.946929860343865,0.0001590486587929432,0.0006148353127571075,0.9984163800043943,0.9815019283399625,0.009296602186652084,0.9544067565374276,0.000215921577308125,0.001242649401816388,0.8770476288915957,5.747536982786944e-07,0.97507241157371,0.0027728229759281294,0.9966980822499455,0.18990410640682526,0.9999895190927458,0.750950740447339,3.004797777376435e-06,9.677188711217034e-07,0.24904528703601217,0.0308970483502437,1.3462262896061115,9.758211550094538e-05,0.688396669297202,0.04035087823056493,0.06690557086275865,0.019504102202897767,0.2208405264561435,0.03382300933030042
2.21,-52.90083479017056,0.00015922301365748265,0.0006200131149937018,0.9984059095492217,0.9814121110986403,0.0093681132017455,0.9540916782052771,0.00021721528303839964,0.0012501851418095197,0.8765771075939722,5.793277941890272e-07,0.9749691473441916,0.0027862130260567436,0.9966782618798911,0.19113556098504897,0.9999894397370002,0.7509542418403365,3.0031348863700537e-06,9.671679387840844e-07,0.24904178785683803,0.030906005141236502,1.3462090587790498,9.757706629283403e-05,0.6883934836478272,0.040345415090494066,0.06688112341185719,0.01950207913326917,0.220844107624405,0.03383190927990062
2.22,-52.85480309737938,0.00015939796379579936,0.0006252237431795982,0.9983954193906908,0.9813222183914263,0.00944007038564271,0.9537756914181948,0.00021851213362637336,0.0012577403861005003,0.8761069409958439,5.83925326840034e-07,0.9748659878644301,0.0027996096343479424,0.9966583944537092,0.1923690010094465,0.9999893600159493,0.7509577331903409,3.0014732254498136e-06,9.666174758364454e-07,0.24903829871895758,0.03091496585261477,1.3461918278867206,9.757207859657457e-05,0.688390299402352,0.040339971751907795,0.06685718722054614,0.019500060881125523,0.22084768739868477,0.03384081436525633
2.23,-52.80883458180253,0.00015957349104102854,0.0006304673765031985,0.9983849096909304,0.981232249869841,0.009512475869529665,0.9534587973871117,0.0002198121337725184,0.0012653151709762504,0.875637125727973,5.88546384023628e-07,0.9747629331541803,0.002813012781702535,0.9966384799258537,0.19360440355879197,0.9999892799284211,0.7509612144603108,2.999812795245969e-06,9.660674825699275e-07,0.24903481965941113,0.030923930480492735,1.346174596938226,9.756715284352666e-05,0.6883871165495951,0.040334548235957036,0.06683376078261422,0.019498047477497768,0.22085126579167977,0.033849724582035536
