t,MP,CN,P0,P1,P2,T2,C,MT,T0,T1
2.38,0.32007990284762333,0.9404270940603826,0.07487650488566842,0.06788138442584286,0.036234972964803436,0.28276318872085787,0.17144183426922718,1.1528139854392954,0.36075730484319374,0.38758381478483483
2.39,0.3213525329498773,0.9394816285794552,0.07519152838501528,0.06815741179626247,0.036346060718096415,0.2827057544584263,0.17137085225642062,1.1523498798601455,0.3604960360507677,0.38736409597700683
2.4,0.32262837271264017,0.9385377190256382,0.07550755865512779,0.0684345323893367,0.036457692663710385,0.2826427664207443,0.17129919534613777,1.1518960717745188,0.36023735532814544,0.387143520591095
2.41,0.32390742605171363,0.9375953581212585,0.07582459543471762,0.06871274197212282,0.036569867274081506,0.28257432587287296,0.17122687401745115,1.1514525412025598,0.3599812790352273,0.386922155442683
2.42,0.32518969684956067,0.9366545386655413,0.07614263851337358,0.06899203646050897,0.036682583092532306,0.28250053368956035,0.171153898627044,1.1510192681464815,0.35972782308171364,0.38670006638512006
2.43,0.326475188954951,0.9357152535335106,0.07646168772958538,0.06927241191410764,0.036795838730211756,0.2824214903389066,0.17108027941177242,1.150596232590679,0.3594770029399603,0.3864773183247278
2.44,0.3277639061826059,0.9347774956748905,0.0767817429687672,0.06955386453114919,0.03690963286303539,0.2823372958660288,0.1710060264912273,1.150183414501839,0.3592288336578348,0.38625397523600663
2.45,0.3290558523128441,0.933841258113006,0.07710280416128149,0.06983639064337537,0.037023964228625396,0.2822480498767254,0.17093114987029628,1.1497807938290547,0.35898332987157167,0.3860301001768423
2.46,0.330351031091226,0.9329065339436843,0.07742487128046249,0.07011998671093278,0.03713883162325071,0.28215385152114186,0.17085565944172598,1.1493883505039362,0.3587405058186282,0.38580575530371247
2.47,0.33164944622892,0.9319733163364524,0.07774794434670552,0.07040464932931875,0.0372542339244556,0.2820547995157299,0.17077956498262337,1.1490060644413682,0.35850037531641854,0.38558100186052285
2.48,0.332951101409175,0.9310415985552111,0.07807202348298,0.07069037533850937,0.03737017033148185,0.2819509924898863,0.17070287609957643,1.1486339155457383,0.3582629514517529,0.3853558999438664
2.49,0.33425600027689834,0.9301113739250317,0.07839710882808422,0.07097716164941281,0.03748664000319164,0.28184252843440893,0.1706256023159143,1.1482718837020305,0.35802824707057435,0.3851305088867801
2.5,0.33556414643997345,0.9291826358363928,0.07872320054875596,0.07126500526675414,0.037603642114669204,0.2817295047741033,0.17054775306019432,1.1479199487774372,0.35779627471156666,0.38490488721270566
2.5100000000000002,0.33687554347050447,0.9282553777491778,0.07905029885115637,0.07155390331071503,0.03772117591116796,0.28161201843643074,0.17046933765531486,1.147578090622902,0.3575670465432873,0.38467909259217525
2.52,0.3381901949045071,0.9273295931917249,0.07937840397928489,0.07184385301260472,0.0378392407067081,0.28149016583764436,0.17039036532068655,1.1472462890732744,0.35734057437482214,0.3844531818563167
2.5300000000000002,0.33950810424160066,0.9264052757598762,0.0797075162133944,0.07213485171053137,0.037957835882674124,0.28136404286892464,0.17031084517440306,1.1469245239474632,0.35711686966643896,0.38422721101035867
2.54,0.34082927494469983,0.9254824191160267,0.08003763586840612,0.072426896845073,0.03807696088641247,0.28123374488251546,0.1702307862354123,1.1466127750485897,0.35689594354024207,0.3840012352471354
2.5500000000000003,0.3421537104397061,0.9245610169881737,0.08036876329232481,0.07271998595494882,0.038196615229829055,0.2810993666778596,0.17015019742568716,1.1463110221641428,0.35667780679082606,0.38377530896059225
2.56,0.34348141411535554,0.9236410631694425,0.08070089886579622,0.07301411667655772,0.03831679848593915,0.28096100249653555,0.17006908757137745,1.1460192450662607,0.35646246988875546,0.3835494857534226
2.57,0.34481238932886626,0.9227225515353398,0.08103404304415597,0.0733092868873439,0.03843751020926671,0.28081874634449155,0.16998746536605616,1.1457374235168365,0.3562499427172343,0.3833238182264975
2.58,0.3461466393992543,0.9218054760233141,0.08136819630913214,0.07360549454335273,0.038558750018157645,0.280672691618369,0.16990533941456148,1.1454655372623712,0.35604023487607606,0.3830983582322564
2.59,0.347484167605553,0.9208898306273079,0.08170335915647971,0.0739027376384111,0.038680517612697814,0.28052293100859854,0.1698227182447849,1.1452035660329052,0.3558333557600517,0.3828731569435748
2.6,0.3488249771889074,0.9199756094041477,0.08203953211199212,0.07420101425936035,0.03880281274177505,0.28036955662107665,0.1697396102941448,1.1449514895441684,0.35562931445905155,0.3826482647769048
2.61,0.35016907135230707,0.9190628064727207,0.08237671573022151,0.07450032258276058,0.038925635201129634,0.2802126599656525,0.16965602391148515,1.1447092874977673,0.35542811976682287,0.3824237314042122
2.62,0.35151645326031944,0.918151416013151,0.08271491059319905,0.07480066087159506,0.039048984831404905,0.2800523319446148,0.16957196735897406,1.144476939581376,0.3552297801897074,0.38219960576491435
2.63,0.35286712603882325,0.9172414322659768,0.08305411730915511,0.07510202747197449,0.039172861516197734,0.27988866284117897,0.16948744881400277,1.1442544254689218,0.35503430395537855,0.38197593607781777
2.64,0.3542210927747421,0.9163328495313265,0.08339433651123966,0.07540442080984142,0.03929726518010912,0.27972174230797386,0.16940247637108402,1.144041724820775,0.3548416990215792,0.38175276985305534
2.65,0.35557835651577735,0.9154256621680956,0.0837355688562424,0.07570783938767452,0.03942219578679468,0.27955165935552867,0.16931705804375094,1.1438388172839375,0.35465197308485874,0.38153015390402417
2.66,0.3569389202741974,0.9145198646053044,0.08407781505163824,0.07601228186852535,0.039547653312203786,0.2793785025877511,0.16923120173861664,1.143645682495188,0.3544651334077249,0.3813081342191262
2.67,0.35830278702470136,0.913615451335661,0.08442107584125143,0.07631774703246813,0.03967363775406649,0.27920236007656724,0.1691449152701049,1.1434623000799073,0.35428118691108,0.3810867560383271
2.68,0.35966995969938087,0.9127124169004022,0.0847653519706473,0.07662423367054455,0.039800149159138515,0.27902331905978706,0.16905820639510558,1.1432886496487868,0.3541001403966221,0.3808660640300568
2.69,0.36104044119061907,0.9118107558979823,0.08511064420796757,0.07693174064965402,0.03992718760187989,0.2788414661224326,0.16897108279313774,1.1431247108003268,0.3539220004138061,0.38064610219368616
2.7,0.36241423435086156,0.9109104629833602,0.08545695334290764,0.07724026691005009,0.040054753182280474,0.27865688718746506,0.1688835520679958,1.1429704631210504,0.3537467732669349,0.3804269138701931
2.71,0.36379134199238583,0.9100115328672859,0.08580428018569354,0.07754981146283658,0.040182846023685506,0.2784696675065113,0.16879562174939566,1.1428258861857197,0.3535744650222498,0.38020854175282914
2.72,0.3651717668870719,0.9091139603155873,0.08615262556605922,0.07786037338746386,0.0403114662706212,0.27827989165059014,0.1687072992946212,1.1426909595575503,0.3534050815150221,0.3799910278977854
2.73,0.366555511766172,0.9082177401484587,0.08650199033222344,0.07817195182922494,0.04044061408662031,0.2780876435008388,0.1686185920901705,1.142565662788427,0.3532386283566435,0.37977441373485926
2.74,0.367942579320081,0.9073228672397455,0.08685237534986703,0.07848454599675175,0.04057028965204769,0.2778930062392394,0.16852950745340192,1.1424499754191193,0.3530751109417176,0.37955874007812074
2.75,0.3693329721316292,0.906429336310484,0.08720378123959885,0.07879815434945703,0.04070049334704604,0.27769606011219966,0.16844005307109888,1.1423438770621408,0.3529145364059624,0.3793440502517026
2.7600000000000002,0.37072669298450545,0.9055371428839176,0.08755620962576131,0.07911277826664033,0.04083122573605498,0.27749689323436716,0.16835023493183332,1.14224734703947,0.35275690447210756,0.37913037566901286
2.77,0.37212374433392936,0.9046462816463112,0.08790966098119407,0.0794284157805189,0.04096248730972659,0.2772955828877647,0.16826006088820727,1.1421603649971694,0.35260222319537304,0.37891776057148047
2.7800000000000002,0.37352412871287055,0.9037567477048319,0.08826413627539799,0.07974506640026446,0.041094278544819327,0.27709220979615834,0.16816953792974085,1.1420829104302457,0.35245049689690844,0.37870624303819067
2.79,0.3749278486115556,0.9028685362144754,0.0886196364888382,0.08006272967310417,0.041226599962006574,0.27688685393318146,0.1680786729881572,1.1420149628254805,0.35230172973373236,0.3784958606216809
2.8000000000000003,0.3763349064774683,0.9019816423780649,0.08897616261294411,0.0803814051843207,0.04135945212587667,0.2766795945223346,0.1679874729373827,1.1419565016614328,0.35215592569873233,0.3782866503479403
2.81,0.3777453047153494,0.901096061446252,0.08933371565010942,0.08070109255725215,0.04149283564493288,0.2764705100369856,0.1678959445935467,1.141907506408436,0.3520130886206647,0.37807864871640995
2.82,0.37915904568719666,0.9002117887175162,0.08969229661369213,0.08102179145329215,0.04162675117159343,0.27625967820036945,0.16780409471498173,1.1418679565286007,0.3518732221641549,0.37787189169998303
2.83,0.380576131712265,0.8993288195381652,0.09005190652801454,0.08134350157188978,0.04176119940219151,0.2760471759855887,0.16771193000222337,1.1418378314758129,0.3517363298296972,0.3776664147450045
2.84,0.381996565067866,0.8984471493045275,0.09041254643276979,0.0816662226668833,0.041896181063902485,0.2758330796804737,0.1676194570929656,1.141817110696248,0.35160241492318733,0.3774622527390348
2.85,0.38342034799197844,0.8975667734701096,0.09077421739740697,0.08198995459982035,0.042031696872068994,0.27561746509931734,0.16752668254559303,1.141805773630048,0.35147148045646404,0.3772594399056152
2.86,0.3848474826784626,0.8966876875324747,0.09113692049475948,0.08231469724220765,0.04216774760843559,0.2754004071947091,0.16743361286937075,1.1418037997082475,0.3513435293296434,0.3770580099971911
2.87,0.3862779712785439,0.8958098870373105,0.09150065680922065,0.08264045050581538,0.042304334096894707,0.2751819801778735,0.16734025451508514,1.141811168353726,0.35121856427459186,0.3768579962353019
2.88,0.38771181590109194,0.894933367579194,0.09186542743828148,0.08296721434837691,0.04244145719892466,0.2749622575413039,0.16724661387328332,1.141827858981388,0.3510965878442944,0.3766594312993321
2.89,0.3891490186125924,0.8940581248014979,0.09223123349238659,0.08329498877382686,0.04257911781102117,0.27474131205786656,0.16715269727456775,1.1418538509982061,0.35097760241361264,0.376462347327887
2.9,0.3905895814341058,0.8931841543863205,0.0925980760794781,0.08362377385781442,0.042717316589287097,0.2745192156847108,0.1670585110211765,1.1418891238078952,0.35086161026057094,0.37626677606632464
2.91,0.3920335063434722,0.8923114520617829,0.0929659563161975,0.08395356972921267,0.042856054149034546,0.2742960396329095,0.1669640613640956,1.1419336568075245,0.35074861350744485,0.37607274875983293
2.92,0.3934807952771541,0.8914400136081378,0.09333487533725893,0.08428437655464553,0.042995331231812504,0.2740718544257346,0.1668693544839066,1.1419874293846837,0.35063861407146335,0.37588029606395607
2.93,0.3949314501288388,0.8905698348531371,0.0937048342883402,0.08461619455022301,0.043135148578728626,0.27384672985445946,0.1667743965053122,1.1420504209196325,0.35053161370219754,0.3756894481124537
2.94,0.3963854727494375,0.8897009116720317,0.09407583432608271,0.08494902398154103,0.043275506930449216,0.27362073497835887,0.16667919349713642,1.1421226107853004,0.3504276139815604,0.37550023451730075
2.95,0.3978428649457846,0.8888332399832776,0.09444787661502357,0.08528286513538531,0.04341640710428994,0.27339393812581514,0.16658375147786506,1.1422039783503093,0.35032661635833534,0.37531268443712607
2.96,0.39930362847670436,0.8879668157355631,0.09482096231832593,0.08561771823423678,0.043557850227137054,0.2731664068976605,0.16648807643238603,1.1422945029881033,0.35022862225249884,0.37512682678399123
2.97,0.4007677650604169,0.8871016349322381,0.09519509261523432,0.08595358359726389,0.043699837296839614,0.2729382081608831,0.1663921742804662,1.1423941640597561,0.3501336328587727,0.37494268983401063
2.98,0.4022352763721684,0.8862376936234986,0.09557026869549032,0.08629046158881795,0.04384236932252888,0.2727094080506411,0.16629605088683627,1.1425029409194702,0.35004164920947173,0.37476030135192173
2.99,0.4037061640438307,0.8853749879050627,0.09594649175838682,0.08662835260971037,0.04398544734838275,0.27248007197060287,0.16619971206289863,1.1426208129155102,0.3499526721851475,0.37457968861218227
3.0,0.40518042966384515,0.8845135139179822,0.09632376301256727,0.08696725709679405,0.044129072452987715,0.27225026459253915,0.16610316356713034,1.1427477593903208,0.34986670251607993,0.374400878401831
3.0100000000000002,0.40665807477248495,0.8836532678324419,0.09670208365886442,0.08730717548718765,0.044273245694801594,0.27202004982139427,0.1660064111395079,1.1428837596907673,0.3497837409097954,0.37422389726501376
3.02,0.40813910086548416,0.8827942458601687,0.09708145490344496,0.08764810824567808,0.04441796815392646,0.2717894908220398,0.16590946047513955,1.1430287931602927,0.3497037879533941,0.3740487713156884
3.0300000000000002,0.40962350939663655,0.8819364442633153,0.09746187796722194,0.08799005588434221,0.0445632409620202,0.2715586500384311,0.16581231720538434,1.1431828391333014,0.3496268440436114,0.3738755261035115
3.04,0.41111130177571775,0.8810798593473591,0.09784335407833093,0.08833301894686231,0.04470906527838686,0.2713275891782947,0.16571498691294445,1.1433458769396485,0.3495529094427231,0.37370418672104094
3.0500000000000003,0.4126024793684861,0.8802244874611015,0.0982258844721302,0.0886769980085262,0.0448554422899767,0.2710963692131281,0.16561747513186517,1.1435178859046398,0.3494819842785454,0.3735347778037361
3.06,0.41409704349538035,0.8793703249919694,0.09860947038610682,0.08902199367163177,0.04500237317390888,0.27086505037934844,0.1655197873581275,1.1436988453521777,0.3494140685792285,0.37336732360004987
3.0700000000000003,0.4155949954278853,0.8785173683528916,0.0989941130456504,0.08936800655265269,0.04514985899279988,0.27063369218150124,0.16542192907923306,1.1438887346135496,0.34934916237043523,0.37320184816719204
3.08,0.4170963363955711,0.877665614007715,0.09937981369160515,0.08971503730709461,0.04529790089748008,0.2704023533860464,0.16532390571690744,1.144087533010409,0.349287265487137,0.37303837499199616
3.09,0.41860106758377386,0.8768150584628289,0.0997665735711903,0.090063086621304,0.045446500060189424,0.2701710920234061,0.16522572264598215,1.1442952198603833,0.3492283776356357,0.37287692711586146
3.1,0.42010919013324166,0.8759656982658879,0.10015439393661563,0.09041215521121909,0.045595657664391415,0.2699399653882769,0.1651273851972734,1.144511774477929,0.3491724984030202,0.3727175271538029
3.11,0.42162070514008715,0.8751175300056361,0.10054327604493167,0.09076224382176454,0.04574537490547653,0.269709030040292,0.16502889865789103,1.1447371761744627,0.34911962725846185,0.3725601972971534
3.12,0.42313561365242436,0.8742705502993791,0.10093322114735151,0.09111335318366513,0.045895653040947615,0.269478341851268,0.16493026829324964,1.144971404267673,0.3490697636455962,0.372404959506316
3.13,0.4246539166728343,0.8734247558021687,0.10132423049707966,0.09146548404510846,0.046046493353625574,0.26924795597056517,0.16483149933093083,1.145214438074693,0.34902290691479204,0.37225183536944445
3.14,0.4261756151601027,0.8725801432132739,0.10171630535482692,0.09181863719404823,0.04619789712573181,0.2690179268006873,0.1647325969493153,1.1454662569072909,0.3489790562754408,0.3721008460028978
3.15,0.42770071002787474,0.8717367092711724,0.10210944698454166,0.09217281344094046,0.04634986565894955,0.26878830801616865,0.16463356628638198,1.1457268400755936,0.34893821083288634,0.3719520121282932
3.16,0.4292292021445678,0.8708944507531843,0.10250365665308848,0.09252801361798754,0.04650240027386066,0.26855915256613644,0.16453441244040873,1.145996166888374,0.3489003695909391,0.3718053540780194
3.17,0.4307610923311564,0.870053364466253,0.10289893562214653,0.09288423856007638,0.04665550229574319,0.2683305127389208,0.16443514048763744,1.1462742166603264,0.34886553151525657,0.3716608919342509
3.18,0.4322963813633372,0.8692134472559563,0.10329528515612771,0.09324148912340856,0.0468091730684521,0.26810244009890793,0.16433575546500903,1.1465609687049558,0.3488336954713979,0.37151864539308227
3.19,0.433835069971972,0.868374696008353,0.1036927065238001,0.09359976618931987,0.04696341395726523,0.26787498547359384,0.16423626236662361,1.1468564023331211,0.34880486021212387,0.3713786337366718
3.2,0.4353771588424482,0.8675371076473186,0.10409120099594568,0.09395907065876939,0.0471182263447771,0.2676481989722636,0.1641366661488477,1.147160496855138,0.3487790243957208,0.37124087587343296
3.21,0.4369226486144933,0.8667006791337349,0.10449076984463516,0.0943194034511488,0.04727361162785459,0.2674221299928808,0.1640369717319124,1.1474732315814244,0.3487561865913972,0.37110539035020895
3.22,0.43847153987986287,0.8658654074553723,0.10489141433415972,0.0946807654893932,0.04742957117956322,0.2671968273082421,0.16393718401989868,1.1477945858305747,0.3487363453467683,0.37097219550452776
3.23,0.44002383318507216,0.8650312896388443,0.10529313573174481,0.09504315771757232,0.047586106394150146,0.2669723389641881,0.16383730787712542,1.14812453891982,0.34871949910812466,0.37084130928471676
3.24,0.44157952903131337,0.8641983227492422,0.10569593530722317,0.09540658110035316,0.047743218685670004,0.2667487122827123,0.16373734812887034,1.148463070165321,0.3487056462228679,0.3707127492553982
3.25,0.44313862787396335,0.8633665038879852,0.1060998143311072,0.0957710366198355,0.0479009094798932,0.26652599388027165,0.1636373095656178,1.1488101588838813,0.3486947849538531,0.3705865326298475
3.2600000000000002,0.44470113012232826,0.8625358301915612,0.10650477407361349,0.0961365252725537,0.04805918021549391,0.266304229682932,0.1635371969452662,1.149165784394025,0.34868691348753666,0.37046267628912066
3.27,0.44626703613783364,0.8617062988226416,0.10691081579777041,0.09650304804829828,0.048218032352440814,0.26608346503334235,0.1634370150087203,1.1495299260235843,0.3486820299915281,0.37034119691715245
3.2800000000000002,0.4478363462365235,0.8608779069823538,0.10731794076893707,0.09687060595936518,0.048377467360408696,0.26586374454299305,0.16333676845835682,1.149902563099218,0.3486801325351056,0.3702221108141728
3.29,0.4494090606886356,0.8600506519081952,0.10772615025318556,0.09723920003558552,0.04853748672074753,0.265645112117321,0.16323646196168362,1.1502836749481926,0.3486812191027229,0.370105433928412
3.3000000000000003,0.4509851797183188,0.8592245308726444,0.10813544551622369,0.09760883132101446,0.04869809192779445,0.26542761097243506,0.16313610015377755,1.1506732408995697,0.348685287603007,0.36999118187722324
3.31,0.4525647035033103,0.8583995411813311,0.10854582782199715,0.09797950087041594,0.04885928448775158,0.2652112836622352,0.16303568764053714,1.1510712402858205,0.3486923358800725,0.3698793699747641
3.3200000000000003,0.45414763217359405,0.8575756801654145,0.10895729842687016,0.09835120973462502,0.04902106591401328,0.2649961721913419,0.16293522901222707,1.1514776524495551,0.34870236176063474,0.3697700133472666
3.33,0.45573396581356607,0.8567529451938827,0.10936985858901702,0.09872395898417036,0.049183437734707104,0.26478231783284956,0.1628347288216199,1.1518924567326638,0.348715362977978,0.36966312674701296
3.34,0.45732370446146225,0.8559313336702995,0.10978350956593814,0.09909774970302626,0.04934640149069926,0.26456976117652975,0.16273419158977745,1.1523156324791894,0.3487313371920651,0.3695587246015382
3.35,0.4589168481092057,0.8551108430319402,0.11019825261380006,0.09947258298695254,0.04950995873506466,0.2643585421416388,0.16263362180758692,1.15274715903609,0.3487502819948812,0.3694568210267032
3.36,0.4605133967016914,0.8542914707444069,0.11061408898351732,0.09984845993468523,0.04967411102639998,0.2641487000749476,0.16253302394528554,1.1531870157582493,0.3487721949419432,0.3693574299081237
3.37,0.4621133501354867,0.8534732142918445,0.11103101991363346,0.10022538163192957,0.04983885991667286,0.2639402739288712,0.16243240246976756,1.1536351820175819,0.34879707360955764,0.3692605650491353
3.38,0.4637167082623756,0.8526560712036233,0.11144904664973593,0.10060334919501349,0.05000420698435874,0.2637333017756861,0.16233176179738565,1.154091637178203,0.3488249154386726,0.36916623976727414
3.39,0.46532347088788156,0.8518400390432147,0.11186817043636192,0.10098236375268797,0.050170153820625646,0.26352782101006,0.1622311063136286,1.1545563606067812,0.34885571779997837,0.36907446706250974
3.4,0.466933637771116,0.8510251154070564,0.11228839251617233,0.10136242644427024,0.05033670202792484,0.263323868369712,0.1621304403751288,1.1550293316735933,0.3488894780005479,0.36898525963440676
3.41,0.4685472086247792,0.8502112979245523,0.11270971412995201,0.10174353841964398,0.050503853219990874,0.26312147993541296,0.16202976830966212,1.155510529752525,0.3489261932838372,0.36889862988212485
3.42,0.4701641831151591,0.8493985842580728,0.11313213651660958,0.10212570083925913,0.050671609021841556,0.2629206911309851,0.161929094416148,1.1559999342210712,0.34896586082968517,0.36881458990441907
3.43,0.4717845608621326,0.848586972102954,0.1135556609131776,0.10250891487413208,0.05083997106977796,0.26272153672330234,0.16182842296464947,1.1564975244603348,0.3490084777543134,0.3687331514996394
3.44,0.47340834143916444,0.8477764591874988,0.11398028855481239,0.1028931817058455,0.05100894101138442,0.26252405082229,0.161727758196373,1.1570032798550285,0.34905404111032645,0.36865432616573107
3.45,0.4750355243731021,0.8469670432711608,0.1144060206735173,0.10327850252352354,0.05117852050409659,0.26232826691794475,0.16162710432679114,1.1575171797951576,0.3491025478970951,0.368578125127861
3.46,0.4766661091391452,0.8461587221002003,0.11483285846695016,0.10366487844993748,0.05134871118022006,0.2621342187846746,0.1615264656219196,1.158039203717182,0.34915399531440194,0.36850456001330206
3.47,0.47830009516730543,0.8453514934646311,0.11526080313848061,0.10405231063640062,0.05151951469185336,0.261941939319948,0.16142584630036222,1.1585693310511571,0.3492083804367102,0.36843364198474887
3.48,0.4799374818427897,0.8445453552016009,0.11568985589956765,0.10444080026840072,0.05169093271355423,0.26175146047536163,0.1613252505274971,1.1591075412175973,0.34926570019382985,0.36836538168887584
3.49,0.48157826850415986,0.843740305179163,0.11612001795834496,0.10483034853855892,0.051862966929538554,0.26156281358757794,0.1612246824433895,1.159653813642538,0.3493259514637378,0.36829978950330655
3.5,0.48322245444333206,0.842936341296277,0.11655129051962095,0.10522095664662962,0.05203561903368024,0.2613760293783254,0.16112414616279197,1.160208127757536,0.3493891310725778,0.3682368755366139
3.5100000000000002,0.4848700389055773,0.8421334614828088,0.1169836747848787,0.10561262579950062,0.05220889072951132,0.2611911379543982,0.16102364577514441,1.1607704629996685,0.3494552357946606,0.3681766496283199
3.52,0.48652102108952106,0.8413316636995299,0.11741717195227595,0.106005357211193,0.0523827837302219,0.26100816880765654,0.16092318534457387,1.1613407988115338,0.3495242623524637,0.36811912134889613
3.5300000000000002,0.4881754001471436,0.8405309459381183,0.11785178321664526,0.10639915210286122,0.052557299758660185,0.26082715081502655,0.16082276890989478,1.161919114641252,0.3495962074166317,0.36806429999976314
3.54,0.4898331751837798,0.8397313062211578,0.1182875097694937,0.10679401170279301,0.05273244054733244,0.2606481122385001,0.16072240048460873,1.1625053899424629,0.34967106760597605,0.3680121946132908
3.5500000000000003,0.4914943452574607,0.8389327425818746,0.11872435278615046,0.10718993721504912,0.05290820782906384,0.26047108124746876,0.1606220840906494,1.1630996041943444,0.3497488395946327,0.36796281426358834
3.56,0.49315890937856216,0.8381352530533311,0.11916231341891219,0.10758692980273893,0.053084603332017886,0.26029608619727923,0.16052182377637825,1.1637017369122848,0.3498295201692082,0.36791616823224543
3.5700000000000003,0.4948268665117766,0.8373388357290905,0.11960139283552162,0.1079849906819065,0.053261628807655954,0.2601231540654858,0.16042162351556036,1.1643117675879613,0.3499131059079744,0.3678722650778982
3.58,0.49649821557512197,0.8365434887327329,0.12004159219983238,0.10838412107435375,0.05343928601668785,0.25995231123761725,0.16032148725812817,1.1649296757194492,0.34999959334207,0.36783111310376276
3.59,0.4981729554399085,0.8357492102168176,0.12048291267115041,0.10878432220603322,0.05361757672859323,0.25978358353394787,0.1602214189319108,1.165555440812249,0.35008897896099217,0.3677927203735641
3.6,0.49985108493073843,0.8349559983628826,0.1209253554042339,0.10918559530704813,0.05379650272162159,0.2596169962094977,0.16012142244263422,1.166189042379286,0.3501812592125971,0.36775709471153584
3.61,0.5015326028255056,0.8341638513814444,0.12136892154929323,0.10958794161165221,0.05397606578279221,0.25945257395403215,0.16002150167392112,1.16683045994091,0.3502764305030996,0.36772424370242074
3.62,0.5032175078553963,0.8333727675119988,0.12181361225199112,0.10999136235824986,0.05415626770789423,0.2592903408920625,0.15992166048729095,1.1674796730248957,0.3503744891970734,0.36769417469147003
3.63,0.5049057987048886,0.8325827450230199,0.12225942865344248,0.11039585878939606,0.05433711030148658,0.25913032058284546,0.15982190272215993,1.1681366611664428,0.350475431617451,0.36766689478444414
3.64,0.5065974740120017,0.8317937822082463,0.12270637188810085,0.11080143214686963,0.05451859537459366,0.25897253613600596,0.15972223220193038,1.1688014039120007,0.3505792540634037,0.3676424109051136
3.65,0.5082925323707671,0.8310058773498098,0.12315444306277687,0.11120808362276695,0.054700724721830504,0.2588170113592683,0.15962265279443627,1.1694738808572482,0.3506859529878293,0.3676207303660524
3.66,0.5099909723273537,0.8302190287760525,0.12360364328953913,0.11161581443619126,0.054883500157272495,0.25866376895871185,0.1595231683171592,1.1701540715875394,0.3507955247190358,0.367601859973584
3.67,0.511692792380711,0.8294332348519149,0.12405397368024422,0.11202462582050285,0.05506692350849185,0.25851283083798354,0.15942378255298648,1.1708419556878047,0.3509079655070124,0.3675858061765869
3.68,0.5133979909831964,0.8286484939695961,0.12450543534122227,0.1124345190109312,0.055250996610763554,0.2583642183890165,0.15932449926552184,1.1715375127521719,0.35102327156838664,0.36757257521107534
3.69,0.5151065665405743,0.8278648045485542,0.12495802937327685,0.11284549524457493,0.055435721307065304,0.25821795249203044,0.15922532219908564,1.1722407223839644,0.3511414390864244,0.3675621731001993
3.7,0.5168185174120165,0.8270821650355056,0.12541175687168507,0.11325755576040192,0.05562109944807755,0.2580740535155313,0.1591262550787147,1.172951564195702,0.35126246421103025,0.36755460565424475
3.71,0.5185338419101019,0.826300573904426,0.12586661892619744,0.1136707017992491,0.055807132892183454,0.2579325413163114,0.15902730161016232,1.1736700178091015,0.35138634305874694,0.36754987847063353
3.72,0.5202525383008172,0.8255200296565496,0.12632261662103805,0.11408493460382269,0.055993823505468956,0.25779343523944936,0.15892846547989833,1.1743960628550751,0.3515130717127558,0.3675479969339232
3.73,0.5219746048035558,0.8247405308203692,0.1267797510349044,0.11450025541869797,0.05618117316172267,0.25765675411831024,0.1588297503551091,1.1751296789737324,0.35164264622287666,0.3675489662158073
3.74,0.5237000395844873,0.8239620759895964,0.1272380232609983,0.1149166655357221,0.05636918376519331,0.25752251493631695,0.15873115982151367,1.1758708457745857,0.35177506243313833,0.36755279067355073
3.75,0.525428840802439,0.8231846635605288,0.12769743426843885,0.11533416597988654,0.05655785709313837,0.2573907420857701,0.15863269781359568,1.1766195431118678,0.35191031717476756,0.3675594780120416
3.7600000000000002,0.5271610065225045,0.8224082922265605,0.12815798516320773,0.11575275810079769,0.05674719509228914,0.2572614499344119,0.15853436780451952,1.1773757505661373,0.35204840601991005,0.3675690314470621
3.77,0.5288965347816182,0.8216329606028304,0.12861967699008195,0.11617244312372832,0.05693719965382253,0.2571346560580643,0.15843617342101474,1.1781394478377596,0.3521893249866412,0.36758145565366274
3.7800000000000002,0.5306354235702061,0.8208586673312537,0.12908251078805763,0.11659322227524382,0.05712787267632921,0.257010377537831,0.15833811827131705,1.1789106146368016,0.3523330700618647,0.3675967551016696
3.79,0.532377670832214,0.8200854110803586,0.1295464875902634,0.11701509678300602,0.05731921606571526,0.25688863096587655,0.15824020594543703,1.1796892306832039,0.3524796372020571,0.3676149340582823
3.8000000000000003,0.534123274465137,0.8193131905451219,0.1300116084238742,0.11743806787557724,0.05751123173510395,0.25676943245120526,0.15814244001542843,1.180475275706953,0.3526290223340125,0.36763599659067175
3.81,0.5358722323200473,0.8185420044468056,0.13047787431002422,0.1178621367822241,0.05770392160473743,0.25665279762544013,0.15804482403565695,1.1812687294482522,0.3527812213555871,0.3676599465685778
3.8200000000000003,0.5376245422016235,0.8177718515327924,0.1309452862637211,0.1182873047327216,0.057897287601878504,0.2565387416486018,0.15794736154306863,1.1820695716576937,0.3529362301364438,0.3676867876669071
3.83,0.5393802018696732,0.8170027305718306,0.1314138452916376,0.11871357295201618,0.05809133165951175,0.25642727939860155,0.1578500560650029,1.182877782101362,0.3530940445379248,0.3677165234428421
3.84,0.5411392090463852,0.8162346403316817,0.13188355238177496,0.11914094263518764,0.058286055710443964,0.256318426364799,0.15775291115591963,1.1836933405848329,0.3532546605062301,0.3677491576985065
3.85,0.5429015614029773,0.8154675796200616,0.1323544085223659,0.11956941499327461,0.05848146169795326,0.256212197009115,0.15765593033012615,1.1845162269092022,0.3534180739019224,0.367784693816515
