t,CycA,Tri_A,CKI,CycB,pB,BCKI,CycE,Tri_E,mass,Cdc20_A,APCP,Cdc20_i,pBCKI,Cdh1
2.58,0.00015310384723255012,0.00246001993553903,1.4083391107362242,0.005888396170868239,0.0009744898990197078,0.0,0.010807375965493346,0.39400061998394675,1.1893102286440185,0.326202885018174,0.2244120608296284,0.14428426704602454,0.0,0.9999474093240966
2.59,0.0001524094152455461,0.0024511069142872277,1.4102506281003435,0.005876747731310614,0.0009674525343613862,0.0,0.010795324408834872,0.39413128015942767,1.1893691058475995,0.3243333020718959,0.22269319734873835,0.1454574139169849,0.0,0.9999472485926297
2.6,0.00015172694939493144,0.0024423440578922283,1.4121464102083088,0.005865370415668333,0.000960535354763803,0.0,0.010783436878454018,0.39426180189119725,1.1894279859655696,0.32245872490237043,0.22097489732442857,0.14663658183075842,0.0,0.9999470833402624
2.61,0.0001510562856052128,0.0024337300134697195,1.4140265600914306,0.005854258254161741,0.000953736470608911,0.0,0.010771711279741972,0.3943921867246312,1.189486868998073,0.32057915932553505,0.21925716924614955,0.14782176383144294,0.0,0.9999469135416357
2.62,0.00015039726289179409,0.002425263449303441,1.4158911803814935,0.005843405399526553,0.0009470540189855745,0.0,0.01076014554633346,0.39452243618802574,1.189545754945254,0.31869461135158295,0.21754002176851694,0.1490129527625144,0.0,0.999946739169608
2.63,0.0001497497311246578,0.002416943070001949,1.4177403746000534,0.005832806450822584,0.0009404861541026252,0.0,0.010748737947904694,0.3946525515135487,1.1896046438072567,0.31680508743037084,0.21582346412232645,0.15021014099884789,0.0,0.9999465601917726
2.64,0.00014911353338426363,0.002408767581751928,1.4195742442491877,0.005822455717645578,0.0009340310678584517,0.0,0.010737486400279045,0.39478253426179344,1.1896635355842253,0.3149105939027825,0.21410750520797814,0.15141332104664015,0.0,0.999946376578203
2.65,0.0001484885182398763,0.002400735716342177,1.421392890846823,0.005812347732213111,0.0009276869748956137,0.0,0.01072638895050248,0.39491238588217076,1.1897224302763043,0.3130111373872281,0.21239215424061023,0.1526224851212154,0.0,0.9999461882959745
2.66,0.00014787453788703186,0.002392846227413515,1.4231964156253367,0.0058024771717251795,0.000921452114439264,0.0,0.010715443706647081,0.3950421077762072,1.1897813278836378,0.3111067247242129,0.2106774206619193,0.15383762520786765,0.0,0.9999459953099371
2.67,0.00014727144736974884,0.0023850978888392354,1.4249849194094049,0.005792838825962575,0.0009153247508480882,0.0,0.010704648810209445,0.39517170132226503,1.1898402284063703,0.30919736295480743,0.20896331410823402,0.15505873308564846,0.0,0.9999457975830057
2.68,0.00014667910449645214,0.002377489494468081,1.426758502608487,0.005783427593815603,0.0009093031733418723,0.0,0.010694002435749242,0.39530116787559116,1.1898991318446455,0.3072830593207961,0.20724984441456196,0.15628580032745923,0.0,0.999945595076147
2.69,0.00014609736994435052,0.0023700198582776943,1.4285172652262064,0.005774238487583318,0.000903385695680714,0.0,0.010683502784794947,0.3954305087747934,1.1899580381986083,0.30536382127447576,0.2055370216357412,0.15751881828995037,0.0,0.9999453877482476
2.7,0.00014552611312526595,0.002362687827077162,1.4302613073863137,0.005765266874834697,0.0008975706543657457,0.0,0.010673147904483916,0.39555972554482777,1.1900169474684028,0.30343965678342094,0.20382485659048352,0.15875777779182787,0.0,0.9999451755524329
2.71,0.00014496519715787677,0.0023554922477009577,1.431990727985292,0.0057565078587645665,0.0008918564122015006,0.0,0.010662936141793667,0.3956888193873516,1.1900758596541732,0.3015105735655641,0.20211335950917678,0.16000266992213635,0.0,0.9999449584452629
2.72,0.000144414491232082,0.0023484319938660335,1.433705625800991,0.005747956788008877,0.0008862413548290051,0.0,0.010652865764493927,0.3958177916053608,1.1901347747560638,0.2995765797266657,0.20040254116771652,0.16125348536710848,0.0,0.9999447363790447
2.73,0.00014387386705706705,0.002341505958361409,1.4354060991741762,0.00573960911018323,0.0008807238913432598,0.0,0.010642935066278829,0.395946643484958,1.1901936927742192,0.2976376835829208,0.19869241257682135,0.16251021459780668,0.0,0.9999445093039557
2.74,0.00014334319878835485,0.002334713052815382,1.4370922460020101,0.005731460368870404,0.000875302454017951,0.0,0.010633142366066982,0.39607537629578077,1.1902526137087832,0.2956938936616776,0.19698298498708935,0.16377284786961366,0.0,0.9999442771680223
2.75,0.00014282236295485722,0.002328052207462741,1.438764163731533,0.005723506200607895,0.0008699754980301664,0.0,0.010623486007301534,0.39620399129143014,1.1903115375599005,0.29374521870215703,0.1952742698940563,0.16504137522172188,0.0,0.9999440399170976
2.7600000000000002,0.00014231123939321491,0.002321522372527168,1.4404219494517287,0.005715742364246816,0.000864741501420174,0.0,0.01061396435615404,0.3963324897138977,1.1903704643277155,0.291791667715644,0.1935662791566905,0.16631578641488104,0.0,0.9999437974936582
2.77,0.00014180971485834088,0.0023151225238949324,1.4420657002475066,0.005708164856316228,0.0008595989656757347,0.0,0.010604575796815884,0.39646087280861686,1.1904293940123722,0.2898332502036891,0.19185902541727537,0.167596070705103,0.0,0.9999435498324584
2.7800000000000002,0.0001413176703371882,0.0023088516426566902,1.443695511958726,0.005700769502656153,0.000854546412513316,0.0,0.010595318744525042,0.39658914177481863,1.1904883266140152,0.28786997541410947,0.19015252068599275,0.16888221761630012,0.0,0.9999432968753159
2.79,0.0001408349923932846,0.0023027087331826445,1.445311480291103,0.0056935523223300795,0.0008495823862672483,0.0,0.010586191632440813,0.3967172978112855,1.1905472621327888,0.28590185301582344,0.1884467776317866,0.17017421623992518,0.0,0.9999430385576871
2.8000000000000003,0.00014036156978777537,0.002296692817588569,1.4469137004861325,0.00568650941836692,0.0008447054528429308,0.0,0.010577192914541726,0.3968453421036554,1.1906062005688374,0.2839288929043744,0.1867418092151062,0.1714720554371079,0.0,0.9999427748125264
2.81,0.000139897293418364,0.0022908029355220845,1.448502267315735,0.00567963697513065,0.0008399141994443213,0.0,0.010568321064912673,0.39697327582489755,1.1906651419223053,0.2819511052033526,0.18503762869430293,0.1727757238374156,0.0,0.999942505570251
2.82,0.0001394420562582527,0.002285038143948938,1.4500772750769004,0.005672931255689919,0.0008352072343014231,0.0,0.010559574577032027,0.3971011001357878,1.1907240861933368,0.27996850026581577,0.18333424963202608,0.17408520983761516,0.0,0.9999422307587055
2.83,0.00013899575503553924,0.002279397520068924,1.4516388178073345,0.005666388658338661,0.0008305831869684706,0.0,0.010550951996071433,0.3972288161576494,1.1907830333820766,0.2779810888180714,0.18163168619113018,0.17540050145392466,0.0,0.9999419503003085
2.84,0.00013855829086887073,0.0022738801623549787,1.4531869893685723,0.005660005737644138,0.0008260407082798704,0.0,0.010542451931398043,0.3973564249617254,1.1908419834886688,0.2759888820180861,0.1799299532569642,0.17672158626212647,0.0,0.9999416641108891
2.85,0.0001381295609740158,0.002268485175536202,1.454721882395285,0.005653778922032111,0.0008215784673782919,0.0,0.010534072899711667,0.3974839277008426,1.1909009365132577,0.273991890783537,0.17822906507437913,0.17804845208931724,0.0,0.9999413721129805
2.86,0.00013770946721448243,0.0022632116858694526,1.456243589383426,0.00564770480383208,0.0008171951542659291,0.0,0.010525813487676542,0.39761132547265454,1.1909598924559879,0.2719901264976283,0.17652903668660802,0.1793810862877505,0.0,0.9999410742218414
2.87,0.00013729791340024494,0.0022580588361780524,1.4577522023496263,0.005641780046916858,0.0008128894786662608,0.0,0.0105176723011294,0.39773861936219046,1.191018851317004,0.26998360079455475,0.17482988350248338,0.18071947595584772,0.0,0.9999407703496953
2.88,0.00013689480523767505,0.00225302578565783,1.4592478128272328,0.005636001384445733,0.0008086601697551445,0.0,0.010509647964575063,0.397865810442156,1.19107781309645,0.26797232556182193,0.17313162130466217,0.18206360793603374,0.0,0.9999404604056777
2.89,0.00013650005027947284,0.002248111709683156,1.4607305118623508,0.005630365616607599,0.000804505975891906,0.0,0.010501739120682037,0.39799289977323354,1.1911367777944706,0.2659563129425661,0.17143426625784977,0.18341346881257345,0.0,0.9999401442957826
2.9,0.00013611355971767408,0.0022433158048531516,1.4622003903086425,0.005624869690673131,0.0008004256658504685,0.0,0.010493944470617527,0.3981198883708712,1.1911957454112103,0.2639355756165439,0.16973783551560412,0.18476904462496568,0.0,0.9999398219186588
2.91,0.00013573524674274513,0.00223863728427472,1.4636575385654966,0.005619510627693571,0.0007964180272557004,0.0,0.010486262738292826,0.39824677723450874,1.1912547159468132,0.2619101265619208,0.16804234671190088,0.18613032111129318,0.0,0.9999394931691395
2.92,0.0001353650233503385,0.0022340753684320304,1.4651020460645647,0.00561428537987437,0.0007924818637563559,0.0,0.010478692600211496,0.39837356740502733,1.191313689401424,0.25987997858235024,0.1663478169485438,0.1874972841911441,0.0,0.9999391579452666
2.93,0.00013500280483952083,0.002229629297924102,1.466534002003074,0.0056091910314384555,0.0007886159984579124,0.0,0.010471232785747468,0.3985002598823522,1.1913726657751873,0.257845144996986,0.16465426428054708,0.18886991926151045,0.0,0.9999388161379954
2.94,0.00013464850823059773,0.002225298328914819,1.4679534950915143,0.005604224727947807,0.0007848192724067208,0.0,0.010463882042691771,0.3986268556536103,1.1914316450682472,0.2558056394111517,0.16296170722677547,0.1902482114310736,0.0,0.9999384676345918
2.95,0.0001343020522227854,0.002221081732960977,1.4693606135509356,0.005599383674392291,0.0007810905443273962,0.0,0.010456639136919655,0.3987533556932896,1.1914906272807484,0.2537614757198303,0.16127016478068223,0.191632145516846,0.0,0.9999381123185617
2.96,0.00013396335715188244,0.0022169787968403304,1.4707554451102416,0.005594665133278491,0.0007774286903602109,0.0,0.010449502852057696,0.39887976096339917,1.1915496124128353,0.2517126681111557,0.15957965642104796,0.19302170604081229,0.0,0.99993775006958
2.97,0.00013363234719650889,0.0022129888283340805,1.4721380772964354,0.005590066514200914,0.0007738326073379433,0.0,0.010442471994654968,0.3990060724163675,1.1916086004646522,0.2496592315687316,0.15789020325864295,0.19441687672130106,0.0,0.9999373807607901
2.98,0.00013330894688254742,0.0022091111469104093,1.4735085969820185,0.005585585231437037,0.000770301207087559,0.0,0.010435545385397326,0.3991322909909961,1.1916675914363442,0.24760118110904672,0.15620182630247353,0.1958176412455929,0.0,0.9999370042627727
2.99,0.0001329930808291948,0.0022053450829921393,1.474867090354714,0.005581218693426448,0.0007668334158344932,0.0,0.01042872185825652,0.3992584176123617,1.191726585328055,0.24553853173801823,0.15451454636361453,0.197223983314115,0.0,0.9999366204437218
3.0,0.00013268467628308668,0.0022016899846074903,1.4762136432504311,0.005576964405681972,0.000763428177995623,0.0,0.010422000266463956,0.3993844531951137,1.1917855821399297,0.24347129902605147,0.15282838536751261,0.19863588605813365,0.0,0.9999362291663616
3.0100000000000002,0.0001323836620290212,0.0021981452144457037,1.4775483410141603,0.005572819926283703,0.0007600844542686634,0.0,0.010415379479615093,0.399510398642359,1.1918445818721126,0.24139949887927128,0.1511433658358302,0.2000533322716533,0.0,0.9999358302890995
3.02,0.0001320899683545662,0.0021947101497034544,1.4788712684981724,0.005568782864250006,0.0007568012213804783,0.0,0.01040885838335353,0.39963625484583004,1.191903584524748,0.2393231475445518,0.1494595109006882,0.20147630440649908,0.0,0.999935423665948
3.0300000000000002,0.0001318035270146663,0.0021913841819312645,1.480182510060217,0.005564850877908511,0.0007535774718353873,0.0,0.010402435879055096,0.39976202268605304,1.191962590097981,0.23724226161454479,0.1477768443189073,0.20290478456740027,0.0,0.9999350091464456
3.04,0.00013152427253261862,0.002188166725142564,1.4814821498018884,0.005561021766485999,0.0007504122195806912,0.0,0.010396110851258357,0.39988770307307314,1.1920215985919558,0.23515685890094087,0.14609539253694642,0.20433875363228518,0.0,0.9999345865536876
3.0500000000000003,0.00013125213955317422,0.002185057199513398,1.482770271097495,0.0055572932863128454,0.000747304488191673,0.0,0.010389882230378053,0.4000132968673667,1.1920806100068166,0.23306695674281633,0.14441518069771375,0.205778192956858,0.0,0.9999341557270257
3.06,0.00013098706402208917,0.00218205503874073,1.4840469568106038,0.00555366323394288,0.0007442533159994746,0.0,0.010383748963066214,0.4001388049168815,1.1921396243427085,0.23097257280100544,0.14273623451917558,0.2072230835743782,0.0,0.9999337165020872
3.0700000000000003,0.00013072898358126246,0.0021791596925507884,1.4853122893696111,0.005550129474556231,0.0007412577577457231,0.0,0.010377710001505277,0.40026422807027084,1.1921986415997756,0.22887372534284245,0.14105858096925977,0.2086734059089182,0.0,0.9999332687036442
3.08,0.0001304778372157888,0.002176370624582069,1.486566350708873,0.005546689918179185,0.0007383168829247626,0.0,0.01037176431075644,0.4003895671674246,1.1922576617781628,0.22677043304087777,0.13938224779280164,0.2101291399783175,0.0,0.9999328121507368
3.09,0.00013023356522177043,0.002173687312251565,1.487809222267479,0.005543342518278747,0.0007354297755461538,0.0,0.010365910868366404,0.40051482303973424,1.1923166848780147,0.22466271497998863,0.1377072635307038,0.21159026538716794,0.0,0.9999323466565414
3.1,0.00012999610917412962,0.0021711092466209954,1.489040984988028,0.005540085270357213,0.0007325955338971747,0.0,0.0103601486639741,0.40063999651035864,1.1923757108994757,0.22255059066449065,0.13603365753909646,0.2130567613197986,0.0,0.9999318720282397
3.11,0.0001297654143570854,0.0021686359372557686,1.4902617195927852,0.005536916282495851,0.0007298132758888082,0.0,0.010354476750502514,0.4007650883493637,1.1924347398426904,0.22043408109828325,0.1343614626411282,0.2145286054551505,0.0,0.9999313880344483
3.12,0.00012954142455618982,0.0021662669015980007,1.4914715059994825,0.0055338336227342,0.0007270821270834424,0.0,0.010348894135349195,0.40089009936882813,1.1924937717078032,0.21831320653676786,0.13269070961313364,0.21600577622562334,0.0,0.9999308944732644
3.13,0.00012932408550748165,0.0021640016718907106,1.492670423712215,0.00553083541937538,0.0007244012283504582,0.0,0.010343399852916138,0.4010150303593172,1.192552806494959,0.21618798801085243,0.1310214309254073,0.2174882512859911,0.0,0.9999303911262779
3.14,0.00012911334441937885,0.002161839794140006,1.4938585517699894,0.00552791984655268,0.0007217697346177149,0.0,0.010337992954875922,0.40113988209831913,1.1926118442043026,0.2140584471397654,0.12935366028466735,0.2189760077016038,0.0,0.9999298777643131
3.15,0.00012890914975673826,0.002159780827608781,1.4950359687248016,0.005525085117455624,0.0007191868142174387,0.0,0.010332672505929395,0.4012646553538776,1.192670884835978,0.21192460605810318,0.1276874324567822,0.22046902202181495,0.0,0.9999293541497181
3.16,0.00012871145144701534,0.0021578243451139388,1.496202752665707,0.005522329490101028,0.0007166516492105885,0.0,0.010327437584989713,0.40138935088393307,1.1927299283901303,0.20978648760861396,0.12602278377205875,0.22196727008678555,0.0,0.9999288200348492
3.17,0.0001285202013686163,0.002155969933831258,1.4973589812727564,0.005519651281611437,0.0007141634363775313,0.0,0.01032228728806142,0.4015139694347438,1.1927889748669038,0.20764411575894187,0.12435975321776235,0.2234707266097255,0.0,0.9999282751590052
3.18,0.00012833535140327116,0.002154217191718128,1.498504731613098,0.005517048809055024,0.0007117213824569262,0.0,0.010317220716487259,0.4016385117472511,1.1928480242664434,0.20549751408508438,0.12269837846146778,0.224979366697624,0.0,0.9999277192587448
3.19,0.0001281568551456039,0.0021525657305152875,1.4996400803241747,0.00551452044054063,0.0007093247080199179,0.0,0.010312236987162786,0.40176297855151777,1.1929070765888936,0.20334670715734124,0.12103869948488168,0.22649316446167767,0.0,0.9999271520581109
3.2,0.00012798466739201452,0.0021510151747537254,1.5007651035618732,0.00551206457936473,0.0007069726461008794,0.0,0.010307335229411905,0.4018873705684086,1.1929661318343991,0.20119172016383974,0.11938075759650665,0.22801209339488515,0.0,0.9999265732710562
3.21,0.00012781874412248125,0.0021495651616483037,1.5018798770008452,0.005509679663018692,0.0007046644419920318,0.0,0.010302514584823244,0.4020116885096634,1.1930251900031048,0.1990325789252616,0.11772459547005301,0.22953612635738746,0.0,0.99992598260116
3.22,0.00012765904183004075,0.0021482153426332076,1.5029844758323563,0.005507364172005577,0.0007023993542707511,0.0,0.010297774185906914,0.4021359331000298,1.193084251095155,0.19686931054975162,0.11607025885054624,0.23106523492093411,0.0,0.9999253797627488
3.23,0.0001275055183048959,0.002146965381236252,1.5040789747676493,0.005505116616782426,0.0007001766530780756,0.0,0.010293113181980161,0.40226010505020443,1.1931433151106943,0.19470194266026958,0.11441779454160156,0.23259939014245007,0.0,0.9999247644542888
3.24,0.00012735813298743337,0.0021458149520381903,1.505163448039674,0.005502935531185214,0.0006979956192118391,0.0,0.010288530751056358,0.4023842050443523,1.1932023820498676,0.1925305030450079,0.11276724949480157,0.23413856291407842,0.0,0.9999241363459229
3.25,0.0001272168460459876,0.002144763742841712,1.5062379693999812,0.005500819485030945,0.0006958555456296475,0.0,0.010284026070329045,0.40250823377075207,1.1932614519128195,0.1903550205593345,0.1111186731593324,0.23568272306034624,0.0,0.9999234951088503
3.2600000000000002,0.00012708161867970523,0.002143811453756986,1.5073026121202613,0.005498767078296805,0.000693755736636787,0.0,0.01027959832643255,0.4026321919110116,1.193320524699695,0.18817552482543032,0.10947211669958042,0.2372318396389342,0.0,0.9999228404045091
3.27,0.000126952413095903,0.0021429577971064707,1.5083574489926503,0.00549677694019426,0.000691695507689242,0.0,0.010275246715134077,0.4027560801402913,1.1933796004106383,0.18599204625137825,0.10782763304490692,0.2387858809216505,0.0,0.9999221718844391
3.2800000000000002,0.0001268291928527421,0.0021422024990719233,1.509402552403767,0.005494847748825467,0.0006896741875199394,0.0,0.010270970458392788,0.40287989911200667,1.1934386790457943,0.1838046173207995,0.10618528033422606,0.24034481310340244,0.0,0.999921489199643
3.29,0.0001267119221137588,0.002141545296152037,1.510437994189128,0.005492978189532536,0.000687691113344954,0.0,0.010266768769688916,0.4030036494887614,1.1934977606053077,0.18161327009799388,0.10454511524871046,0.24190860279999613,0.0,0.9999207919816558
3.3000000000000003,0.00012660056610319624,0.002140985937346717,1.511463845729922,0.005491166980901178,0.0006857456337061962,0.0,0.010262640876438552,0.40312733192226347,1.1935568450893235,0.17941803790939118,0.10290719750326814,0.24347721536484457,0.0,0.9999200798548353
3.31,0.0001264950910146609,0.0021405241837342535,1.5124801779394514,0.0054894128699641016,0.000683837107837526,0.0,0.010258586016419692,0.4032509470564676,1.193615932497986,0.1772189551237021,0.10127158925789331,0.24505061510915307,0.0,0.9999193524344384
3.3200000000000003,0.00012639546432541073,0.0021401598080927975,1.513487061275707,0.005487714632960929,0.0006819649056470735,0.0,0.01025460344292116,0.4033744955224963,1.1936750228314401,0.1750160573404451,0.0996383556244827,0.2466287651133338,0.0,0.9999186092723443
3.33,0.00012630165568275808,0.0021398925943037616,1.5144845657825394,0.005486071081367767,0.0006801284082772519,0.0,0.010250692440627063,0.40349797792330405,1.1937341160898305,0.17280938200568152,0.09800756632183845,0.24821162661083862,0.0,0.9999178497196007
3.34,0.00012621363394469933,0.00213972233893999,1.5154727609598186,0.005484481039082571,0.0006783270055282452,0.0,0.010246852273353299,0.40362139488386256,1.1937932122733022,0.1705989665372921,0.09637929062952642,0.24979916086450263,0.0,0.9999170733720115
3.35,0.00012613136966139912,0.0021396488497630027,1.516451715875532,0.0054829433604182,0.0006765600977189334,0.0,0.010243082228197196,0.40374474700864943,1.1938523113819997,0.16838484997365835,0.09475360182225867,0.2513913275165789,0.0,0.9999162796908592
3.36,0.0001260548343894072,0.002139671946019551,1.5174214991370458,0.005481456924340229,0.0006748270949646657,0.0,0.010239381603562482,0.40386803489309764,1.193911413416068,0.16616707257127625,0.09313057608540905,0.2529880849915316,0.0,0.9999154681038033
3.37,0.00012598400028832946,0.0021397914588352327,1.5183821788769645,0.005480020637607237,0.0006731274175379218,0.0,0.010235749686004962,0.4039912591470418,1.1939705183756515,0.16394567656732628,0.09151029461502741,0.25458938973323836,0.0,0.9999146381466596
3.38,0.00012591884049019348,0.0021400072306678782,1.5193338227693787,0.005478633430501447,0.0006714604951997317,0.0,0.010232185772273434,0.40411442037228207,1.1940296262608951,0.16172070553108425,0.08989284182364488,0.25619519685388076,0.0,0.9999137893251084
3.39,0.00012585932944541073,0.002140319114789414,1.5202764980451928,0.005477294252783788,0.0006698257665622693,0.0,0.010228689189981715,0.4042375191415372,1.1940887370719437,0.15949220375807074,0.08827830366402466,0.2578054607400793,0.0,0.9999129209848863
3.4,0.0001258054423312524,0.0021407269759084785,1.5212102714705837,0.005476002078638866,0.0006682226797001925,0.0,0.01022525926344671,0.404360556033066,1.1941478508089423,0.15726021737632156,0.0866667706776407,0.25942013394626723,0.0,0.9999120325217776
3.41,0.00012575715523165142,0.002141230689854474,1.5221352093557945,0.005474755904223396,0.0006666506917345649,0.0,0.010221895324641662,0.4044835316194871,1.1942069674720353,0.155024794043994,0.08505833715583998,0.2610391674972554,0.0,0.9999111233120326
3.42,0.00012571444452571246,0.0021418301438620667,1.5230513775624532,0.0054735547509716315,0.000665109269426601,0.0,0.010218596711667156,0.40460644646961513,1.1942660870613675,0.15278598446116973,0.08345310531334223,0.26266250937618685,0.0,0.9999101927170946
3.43,0.00012567728791267882,0.002142525235853796,1.5239588414943164,0.005472397658206849,0.0006635978877122632,0.0,0.010215362770662739,0.4047293011458647,1.194325209577084,0.15054383988545308,0.0818511784177357,0.2642901070094678,0.0,0.9999092400753095
3.44,0.00012564566380669477,0.0021433158747207483,1.5248576661045252,0.005471283686405918,0.0006621160302881401,0.0,0.010212192854291056,0.40485209620606927,1.1943843350193295,0.14829841362850585,0.0802526649207812,0.26592190576999347,0.0,0.9999082647066039
3.45,0.00012561955134832354,0.0021442019802238826,1.5257479158967295,0.00547021191645249,0.0006606631894247093,0.0,0.010209086321583346,0.40497483220356734,1.1944434633882488,0.14604976105436995,0.07865767844930177,0.2675578489788747,0.0,0.9999072659118187
3.46,0.00012559893083402446,0.002145183482086793,1.5266296549580778,0.005469181452155756,0.0006592388663415494,0.0,0.010206042559058853,0.405097509666315,1.1945025946839867,0.14379794104964694,0.07706634188810507,0.269197876435072,0.0,0.9999062428307489
3.47,0.00012558378290366428,0.002146260321477541,1.5275029468984,0.005468191413212806,0.0006578425699394345,0.0,0.010203060939129534,0.4052201291378331,1.194561728906688,0.14154301318126097,0.07547877947317272,0.27084192725813844,0.0,0.9999051947166535
3.48,0.0001255740890876189,0.002147432449811755,1.5283678548962247,0.005467240939320384,0.0006564738174559547,0.0,0.010200140849498683,0.4053426911481878,1.1946208660564979,0.13928503986098262,0.07389512280308964,0.27248993772339375,0.0,0.999904120739024
3.49,0.000125569831729108,0.0021486998287969282,1.5292244416910712,0.00546632918875537,0.0006551321341611868,0.0,0.010197281686534693,0.4054651962204865,1.1946800061335607,0.13702408606831673,0.07231551005297379,0.27414184153913473,0.0,0.9999030200199149
3.5,0.00012557099479315161,0.002150062428829232,1.530072769600508,0.005465455340271347,0.0006538170535703777,0.0,0.010194482861958998,0.4055876448643714,1.1947391491380217,0.13476022097211818,0.0707400903694522,0.2757975682248766,0.0,0.9999018915253975
3.5100000000000002,0.00012557756207115392,0.002151520232175457,1.5309129004889552,0.005464618587411274,0.0006525281165400849,0.0,0.01019174378841258,0.40571003758991603,1.1947982950700258,0.13249351472000717,0.06916901517119732,0.2774570463223488,0.0,0.9999007342938128
3.52,0.00012558951849610915,0.0021530732304396757,1.5317448957941222,0.0054638181418782406,0.0006512648716978982,0.0,0.010189063890249577,0.4058323748971522,1.1948574439297175,0.13022404099928886,0.06760244508925747,0.27912020083432465,0.0,0.9998995472617568
3.5300000000000002,0.00012560684974769227,0.0021547214249096193,1.532568816518986,0.005463053232562026,0.0006500268752396606,0.0,0.010186442596348797,0.40595465728316876,1.1949165957172418,0.12795187697972835,0.06604054980953301,0.28078695328191244,0.0,0.999898329326643
3.54,0.00012562954202113478,0.0021564648258807517,1.5333847232191744,0.0054623231067903785,0.0006488136910736746,0.0,0.010183879322943915,0.40607688525940483,1.1949757504327438,0.12567710508581686,0.06448351286425405,0.2824572199321934,0.0,0.9998970794304944
3.5500000000000003,0.00012565758261438067,0.002158303453993509,1.5341926760426994,0.0054616270254428875,0.0006476248899665002,0.0,0.010181373518222955,0.4061990593065806,1.1950349080763683,0.12339980885014853,0.0629315204262279,0.28413091594519846,0.0,0.9998957963311685
3.56,0.0001256909594602655,0.0021602373389750427,1.5349927347021983,0.005460964265977574,0.0006464600499759633,0.0,0.01017892462729107,0.4063211799100296,1.1950940686482603,0.12112007639779,0.06138477072769153,0.28580795188931196,0.0,0.9998944787765627
3.5700000000000003,0.00012572966100021256,0.002162266519731715,1.5357849584828194,0.005460334121546187,0.0006453187562630828,0.0,0.010176532098731598,0.4064432475530548,1.1951532321485645,0.118838000402482,0.05984347392369704,0.2874882337851293,0.0,0.9998931255257574
3.58,0.00012577367568255603,0.0021643910440686696,1.5365694062409683,0.00545973590146928,0.0006442006011415859,0.0,0.01017419537989065,0.4065652627216939,1.195212398577426,0.11655367961719265,0.058307856189272554,0.2891716615748619,0.0,0.999891735489159
3.59,0.00012582299318124955,0.002166610968948113,1.5373461364133074,0.005459168928573744,0.0006431051835070958,0.0,0.010171913927578756,0.40668722589376,1.1952715679349892,0.11426721561443673,0.056778151012643926,0.2908581323822143,0.0,0.999890307375081
3.6,0.00012587760358960133,0.0021689263596759586,1.538115207022024,0.005458632540577652,0.000642032109075123,0.0,0.01016968720699125,0.4068091375400615,1.1953307402213997,0.11197871598979765,0.055254607703295155,0.2925475373087493,0.0,0.9998888398388921
3.61,0.00012593749819221248,0.0021713372884874095,1.5388766757103656,0.005458126089483646,0.0006409809902468663,0.0,0.010167514720704943,0.40693099809535577,1.1953899154368024,0.10968829523588214,0.05373749352101975,0.2942397605599671,0.0,0.9998873309831992
3.62,0.00012600266818002035,0.0021738438373112463,1.5396305996740465,0.005457648940818697,0.0006399514458497858,0.0,0.010165395949081698,0.40705280801785987,1.195449093581342,0.10739607225151823,0.05222708748163127,0.2959346819361736,0.0,0.9998857793120454
3.63,0.00012607310559048057,0.0021764460952469282,1.5403770357116724,0.005457200473598141,0.0006389431011360081,0.0,0.010163330390478738,0.40717456774905214,1.1955082746551635,0.10510217294529234,0.05072368688336778,0.2976321742289292,0.0,0.9998841830541069
3.64,0.0001261488033273431,0.0021791441576632354,1.5411160401928694,0.005456780080114244,0.0006379555876934696,0.0,0.010161317530146643,0.4072962777447636,1.195567458658412,0.10280673184576825,0.04922761112810993,0.29933210161084023,0.0,0.9998825404812809
3.65,0.00012622975466257985,0.002181938128351758,1.5418476691053935,0.0054563871651557485,0.0006369885432344987,0.0,0.010159356882783575,0.40741793843253254,1.195626645591232,0.10050988893219487,0.04773919433348864,0.3010343228049086,0.0,0.9998808495719945
3.66,0.0001263159535316127,0.0021848281175010356,1.542571978024836,0.005456021146005738,0.0006360416115630239,0.0,0.010157447961494022,0.40753955024266275,1.1956858354537692,0.09821179277879215,0.04625879281847445,0.30273868794023634,0.0,0.9998791082554943
3.67,0.00012640739391857876,0.0021878142406525354,1.5432890221078812,0.005455681452564775,0.0006351144425559903,0.0,0.010155590268123921,0.40766111361791185,1.1957450282461681,0.09591260371972324,0.044786792374956856,0.30444503538703355,0.0,0.9998773146221775
3.68,0.00012650407082154762,0.002190896620594752,1.5439988561241211,0.005455367526016608,0.0006342066918532547,0.0,0.010153783323260631,0.4077826289833456,1.1958042239685738,0.09361248813270294,0.043323595392865365,0.3061531974731145,0.0,0.9998754664225952
3.69,0.0001266059795598618,0.002194075385530376,1.544701534437954,0.005455078819188719,0.0006333180208896264,0.0,0.010152026645351902,0.4079040967672715,1.1958634226211313,0.09131162326930702,0.041869631944654734,0.30786299565354763,0.0,0.9998735614070413
3.7,0.00012671311554147697,0.0021973506672354082,1.5453971110338918,0.005454814796525567,0.0006324480968687261,0.0,0.010150319768877307,0.4080255173830837,1.1959226242039855,0.0890102011615264,0.040425368028880686,0.30957423660408456,0.0,0.9998715972205062
