t,Fe3,Fe3_Arg,Fe3_NO,Fe2_NO,Fe2,Fe2_Arg,Fe3_O2_Arg,Fe3_NOHA,Fe2_NOHA,NOHA,Fe3_O2_NOHA,NO,citrulline,NO3
2.35,0.0012829990370646423,0.031208090666047412,0.009779534790384172,0.2769469551672384,5.819771030525354e-05,0.0017740295072438427,0.00385724389488518,0.03298741249774914,0.007698795039781889,0.5192915177273066,0.015115223961992677,1.9802044612438598,3.022271033474655,0.7553400822731705
2.36,0.0012795843323815783,0.031124984572152358,0.009753446951051412,0.27621258781493324,5.804278486062032e-05,0.0017693050055912845,0.0038469710845247863,0.032899476886507927,0.0076782685149063105,0.5203024155669531,0.015074916486136519,1.9841012885502765,3.028173201713004,0.7581058783967405
2.37,0.001276179146307662,0.031042112003064597,0.00972743470987134,0.2754801359262922,5.788829245874059e-05,0.0017645937933864122,0.003836727186229301,0.03281179220931931,0.007657800154998467,0.5213106104004314,0.015034726177639672,1.9879877215616328,3.034059632674564,0.7608643404767653
2.38,0.0012727834309863423,0.030959471747872072,0.0097014975982579,0.2747495961935279,5.77342310222485e-05,0.0017598958007719225,0.0038265120482004556,0.03272435699445947,0.007637390473053495,0.5223161100852854,0.014994651396561658,1.9918637905790675,3.0399303719879702,0.7636154876171146
2.39,0.001269397143176057,0.030877062660152846,0.009675635145832653,0.27402096512597157,5.7580598498311065e-05,0.001755210962051336,0.0038163255266624196,0.03263716985930903,0.00761703894949435,0.5233189224002504,0.014954691628599925,1.9957295255386547,3.0457854647246916,0.7663593389142301
2.4,0.0012660202404098566,0.030794883612370837,0.009649846889877687,0.2732942391935252,5.742739286244525e-05,0.0017505392126395292,0.0038061674802289083,0.03255022944657237,0.007596745023732076,0.5243190550862582,0.01491484642152167,1.9995849562243817,3.0516249557324864,0.7690959134246996
2.41,0.0012626526809358463,0.030712933493880476,0.009624132374189215,0.2725694148327382,5.727461211478756e-05,0.00174588048894901,0.00379603776964852,0.03246353442156859,0.007576508088947114,0.5253165158487164,0.014875115388310564,2.003430112277425,3.0574488896483705,0.7718252301640156
2.42,0.0012592944241816195,0.030631211271600747,0.00959849120335554,0.27184648826237895,5.712225444173548e-05,0.0017412347316032785,0.003785936265650514,0.03237708355366258,0.00755632825418919,0.5263113122841783,0.014835497494756262,2.0072650229217754,3.063257310535483,0.7745473081479707
2.43,0.0012559454306430224,0.03054971598183922,0.009572923036144544,0.2711254555082997,5.697031819590759e-05,0.0017366018849949763,0.003775862847891259,0.03229087570525784,0.007536206263483333,0.5273034518900774,0.014795991133171555,2.0110897170014854,3.069050261933144,0.7772621663872121
2.44,0.0012526056601912046,0.030468446532942128,0.009547427411586942,0.27040631300336393,5.6818801376911753e-05,0.0017319818868008889,0.003765817379448695,0.03220490956680307,0.007516141098703945,0.5282929423026866,0.014756596356094368,2.0149042238741504,3.0748277880421897,0.779969823753086
2.45,0.0012492750737872335,0.030387401915490903,0.00952200393549099,0.26968905694849044,5.666770218754633e-05,0.0017273746791333785,0.0037557997339948837,0.03211918393897315,0.007496132572417281,0.5292797910434011,0.01471731245663189,2.0187085724597718,3.08058993246452,0.7826702991207646
2.46,0.0012459536328873798,0.03030658113630157,0.009496652222690222,0.2689736835132972,5.651701886117269e-05,0.001722780205028653,0.0037458097872682438,0.032033697644026186,0.007476180538986552,0.5302640055982328,0.014678138702418738,2.0225027915397287,3.0863367386001754,0.7853636113244569
2.47,0.001242641299389279,0.03022598321711352,0.009471371896502068,0.26826018884009883,5.636674965979005e-05,0.0017181984083693609,0.003735847416907314,0.03194844952401287,0.007456284897729324,0.5312455934192638,0.014639074330952602,2.0262869097629594,3.092068249656195,0.7880497791566325
2.48,0.0012393380411494762,0.030145607288613114,0.009446162603638354,0.26754856875161354,5.621689295302102e-05,0.0017136292397382164,0.0037259125142459987,0.031863438570446434,0.007436444621935845,0.5322245618304846,0.014600119645180449,2.0300609552115767,3.097784508000702,0.7907288214338709
2.49,0.001236043821540719,0.0300654524113531,0.009421023984851052,0.2668388193074488,5.6067447065313525e-05,0.0017090726452810964,0.003716004961842955,0.03177866367737954,0.007416659578488851,0.5332009182075342,0.014561273957213659,2.0338249562285564,3.103485556392708,0.7934007568718495
2.5,0.0012327586043109852,0.02998551765850798,0.009395955688016431,0.26613093654682923,5.591841034536299e-05,0.0017045285718596378,0.0037061246438630296,0.031694123755536104,0.007396929672021702,0.5341746698948409,0.014522536553868495,2.037578941035424,3.1091714374135897,0.7960656041433174
2.5100000000000002,0.001229482354839923,0.02990580213698364,0.009370957371227638,0.26542491642291177,5.576978118321575e-05,0.0016999969683686939,0.003696271448724129,0.03160981776143755,0.007377254618977621,0.5351458241845873,0.01448390695075883,2.0413229376348276,3.1148421933219588,0.7987233818929891
2.52,0.00122621503905759,0.029826304968525355,0.009346028699403847,0.26472075486142294,5.5621557993423116e-05,0.0016954777845651831,0.0036864452667251624,0.03152574467136946,0.00735763413040909,0.5361143883357957,0.01444538468473348,2.045056973897957,3.1204978661832667,0.8013741087244804
2.5300000000000002,0.0012229566234956064,0.029747025293554157,0.00932116934741534,0.2640184477489004,5.547373922433103e-05,0.0016909709712750775,0.003676645990540887,0.03144190348655459,0.007338067950485727,0.5370803695698237,0.014406969278732503,2.048781077547316,3.1261384978467195,0.8040178032030848
2.54,0.0012197070756120906,0.029667962291450606,0.009296379015815658,0.2633179908706718,5.532632340535946e-05,0.0016864764814977866,0.0036668735178338368,0.03135829326053345,0.007318556035653881,0.5380437750465834,0.01436866008094536,2.052495276064811,3.1317641298211836,0.8066544838698821
2.5500000000000003,0.0012164663627096028,0.029589115116313635,0.009271657381784816,0.2626193801071447,5.517930899904884e-05,0.0016819942668987397,0.0036571277429863903,0.03127491301241784,0.0072990980109721056,0.539004611939832,0.014330456749945236,2.0561995969836233,3.1373748036701583,0.8092841691976023
2.56,0.0012132344528111318,0.029510482950348672,0.009247004140236138,0.26192261127061667,5.503269452480281e-05,0.0016775242807199882,0.003647408563973806,0.031191761798969486,0.007279693632366109,0.5399628873745884,0.014292358840849477,2.0598940676459923,3.1429705606843936,0.8119068776275457
2.57,0.001210011314384224,0.02943206498805815,0.009222418991882704,0.2612276801535557,5.4886478522800536e-05,0.0016730664769152906,0.0036377158803303105,0.03110883869324695,0.0072603426571332405,0.5409186084456581,0.014254365920317785,2.0635787152751837,3.1485514419794467,0.8145226275588217
2.58,0.0012067969163162588,0.029353860435519408,0.009197901642868317,0.2605345825307738,5.474065955275742e-05,0.0016686208101083836,0.0036280495930571892,0.031026142783623648,0.007241044843467853,0.5418717822184712,0.01421647756624657,2.067253566978959,3.1541174885005865,0.8171314373479825
2.59,0.001203591227906877,0.029275868514751738,0.009173451809288673,0.2598433141461319,5.4595236207469594e-05,0.00166418723581677,0.0036184096051889484,0.030943673179625923,0.007221800023996583,0.5428224157236763,0.01417869329741435,2.0709186497300474,3.1596687409976107,0.8197333253121395
2.6,0.0012003942188238334,0.029198088457233526,0.009149069211286867,0.25915387073222207,5.445020709483985e-05,0.0016597657101094373,0.003608795820956502,0.030861429003231147,0.0072026080215279445,0.5437705159650512,0.014141012652468215,2.074573990395643,3.1652052400638104,0.8223283097246555
2.61,0.0011972058590649054,0.02912051949921425,0.009124753568873585,0.2584662480245954,5.430557082511755e-05,0.001655356189358217,0.003599208145182451,0.030779409382571128,0.007183468590903325,0.5447160899252115,0.014103435244205889,2.078219615758783,3.1707270261643195,0.8249164088120645
2.62,0.0011940261189596676,0.029043160888855012,0.009100504609113283,0.25778044174003634,5.416132603250002e-05,0.0016509586306062733,0.0035896464842058696,0.03069761346148688,0.007164381532866138,0.545659144556798,0.014065960651045848,2.081855552486297,3.176234139594537,0.827497640759087
2.63,0.0011908549691356288,0.02896601188279579,0.009076322063150531,0.2570964475869755,5.4017471366018884e-05,0.0016465729913849535,0.003580110745439898,0.030616040394914182,0.007145346654167441,0.5465996867866441,0.014028588454031725,2.0854818271445184,3.1817266205010566,0.8300720237064086
2.64,0.0011876923804936314,0.028889071745470604,0.009052205665876849,0.2564142612675489,5.38740054884091e-05,0.0016421992296740049,0.003570600837284656,0.030534689347951616,0.007126363767634113,0.5475377235165699,0.013991318236012865,2.0890984662025835,3.1872045088863525,0.8326395757503403
2.65,0.0011845383270824576,0.02881233982090888,0.009028155186607807,0.2557338782564226,5.373092718366222e-05,0.0016378373081274433,0.0035611166782374836,0.030453559593855716,0.007107432551011215,0.5484732615459327,0.013954149804635283,2.092705495702951,3.1926678441382195,0.8352003149922349
2.66,0.0011813927790464713,0.02873581535634225,0.009004170353580174,0.2550552943439809,5.358823509244201e-05,0.0016334871836937216,0.0035516581745113083,0.030372650273307145,0.007088552889365491,0.549406307762085,0.013917082648999737,2.096302942071364,3.1981166661864617,0.8377542594175333
2.67,0.0011782557082154594,0.028659497641892354,0.00898025091367148,0.2543785052060814,5.344592792142525e-05,0.0016291488158365645,0.0035422252377585732,0.030291960585055372,0.007069724601663522,0.5503368689896468,0.013880116372260927,2.099890831475707,3.2035510145872452,0.8403014269917821
2.68,0.001175127086765038,0.028583385977008494,0.008956396618001532,0.25370350650736734,5.330400439287485e-05,0.001624822164560417,0.0035328177808125307,0.030211489740116376,0.007050947504895696,0.5512649520267885,0.013843250589294418,2.1034691899802453,3.2089709287433412,0.8428418356377241
2.69,0.00117200688707235,0.028507479666790052,0.008932607220318934,0.25303029391254406,5.316246323902165e-05,0.001620507190194545,0.0035234357172204242,0.03013123695675628,0.007032221419975304,0.552190563649255,0.013806484916636585,2.1070380435626603,3.214376447928431,0.8453755032329041
2.7,0.0011688950816941004,0.02843177802136759,0.008908882476696117,0.2523588630882362,5.3021303201032274e-05,0.0016162038533571307,0.0035140789611647688,0.030051201459649346,0.007013546171678305,0.5531137106110886,0.013769818971868698,2.110597418117048,3.219767611291357,0.8479024476093739
2.71,0.001165791643344592,0.02835628035528399,0.008885222145224391,0.2516892097048441,5.288052302797708e-05,0.0016119121149193731,0.003504747427384637,0.02997138247903605,0.006994921588583095,0.5540343996453522,0.013733252373001029,2.114147339456911,3.225144457860379,0.8504226865533964
2.72,0.001162696544873762,0.028280985986875548,0.00886162598570899,0.25102132943840066,5.274012147579798e-05,0.0016076319359695829,0.00349544103109694,0.029891779249881085,0.006976347503010266,0.5549526374648516,0.01369678473785694,2.117687833318158,3.2305070265474223,0.8529362378051515
2.73,0.001159609764307178,0.028205894373193385,0.008838093822543643,0.2503552175554361,5.260009752246818e-05,0.001603363285688332,0.003486159705143264,0.029812391195827667,0.006957823648164538,0.5558684306150258,0.013660415937148245,2.121218924740194,3.2358553552694094,0.8554431191512325
2.74,0.001156531274812624,0.028131004841315574,0.008814625419450363,0.24969086973955343,5.246044993938009e-05,0.0015991061256662264,0.0034769033658427827,0.029733217562869077,0.00693934986138611,0.5567817857670506,0.013624145592113598,2.124740639298904,3.24118948269874,0.8579433482408289
2.75,0.001153461048837082,0.02805631669908917,0.008791220531083254,0.24902828175068198,5.232117746793803e-05,0.001594860416367783,0.003467671927066182,0.02965425757033665,0.006920925999630988,0.5576927095971008,0.013587973282337197,2.1282530025986897,3.246509447542127,0.8604369426616687
2.7600000000000002,0.0011503990605732592,0.027981829301143797,0.00876787893378303,0.24836744922193746,5.2182278924807346e-05,0.0015906261209846484,0.003458465308625137,0.029575510500904862,0.0069025518888746334,0.5586012087143977,0.013551898669849148,2.1317560399697326,3.251815288110799,0.8629239199853428
2.77,0.0011473452843637306,0.02790754200612982,0.008744600405627917,0.2477083677911328,5.2043753133662784e-05,0.00158640320293995,0.0034492834308377292,0.029496975642291475,0.006884227356014236,0.559507289707896,0.013515921419630452,2.135249776664355,3.2571070425992747,0.8654042977381561
2.7800000000000002,0.0011442996946854419,0.027833454176272594,0.008721384726209407,0.2470510331021018,5.190559892443252e-05,0.0015821916258624983,0.003440126214471731,0.029418652286651605,0.006865952228677146,0.5604109591468195,0.013480041199321167,2.1387342378592225,3.26238474908849,0.8678780934009527
2.79,0.0011412622661342111,0.027759565176926754,0.008698231676408028,0.2463954408060235,5.176781513254232e-05,0.0015779913535609923,0.0034309935806878995,0.029340539729971898,0.006847726335029317,0.5613122235811931,0.013444257678928628,2.1422094486575443,3.267648445548917,0.8703453244089381
2.8000000000000003,0.0011382329734092316,0.027685874376130473,0.00867514103816909,0.24574158656274595,5.163040059815955e-05,0.0015738023499982225,0.0034218854509832585,0.029262637271464578,0.006829549503583747,0.5622110895423784,0.013408570530535608,2.1456754340912747,3.272898169843697,0.8728060081515038
2.81,0.0011352117943248933,0.027612381232130535,0.008652112639055456,0.2450894657718326,5.149335431544893e-05,0.00156962458435254,0.003412801758332172,0.02918494433276116,0.006811421612746847,0.5631075634464658,0.013372979473679044,2.1491322187196245,3.2781339591623984,0.8752601620318825
2.82,0.0011321987064700952,0.027539085196310015,0.008629146302840503,0.2444390738707577,5.135667526704476e-05,0.001565458025404239,0.0034037424348300534,0.029107460325719422,0.006793342535995039,0.5640016517015082,0.013337484224893998,2.1525798270746725,3.283355850649527,0.8777078034012531
2.83,0.0011291936830346838,0.027465985591913353,0.008606241787782009,0.24379040670746127,5.12203622172518e-05,0.0015613026345223317,0.0033947073962563505,0.02903018448727114,0.006775312073367424,0.5648933608414776,0.013302084434692737,2.1560182842180393,3.2885638821896657,0.8801489494763799
2.84,0.001126196699911475,0.02739308182042856,0.008583398891673012,0.24314345990622335,5.108441406398135e-05,0.0015571583775994032,0.003385696568344895,0.028953116160476577,0.006757330068212937,0.565782697298413,0.013266779794648749,2.1594476147939767,3.2937580910719877,0.8825836174801114
2.85,0.0011232077331347161,0.027320373287156134,0.008560617413959139,0.2424982290962975,5.094882971183229e-05,0.0015530252207473182,0.003376709877309619,0.028876254693164582,0.006739396365168114,0.566669667484652,0.013231569998695035,2.162867843371079,3.2989385144722214,0.8850118245908826
2.86,0.0011202267588706866,0.027247859400940534,0.008537897155604561,0.24185470991269065,5.0813608071637316e-05,0.0015489031302816708,0.0033677472498103993,0.028799599437568026,0.006721510810065721,0.5675542777931677,0.013196454742924305,2.1662789944436716,3.3041051894546283,0.887433587942658
2.87,0.001117253753408298,0.027175539573901616,0.00851523791895793,0.24121289799694254,5.067874806000921e-05,0.0015447920727062368,0.0033588086129188997,0.028723149749959195,0.0067036732498433685,0.5684365345979085,0.013161433725389146,2.1696810924332,3.3092581529739804,0.889848924624877
2.88,0.0011142886931496938,0.027103413221166134,0.00849263950761834,0.24057278899790555,5.054424859888708e-05,0.0015406920146974234,0.0033498938940844164,0.028646904990285237,0.00668588353245214,0.5693164442541357,0.01312650664590221,2.173074161689615,3.3143974418775386,0.8922578516823962
2.89,0.001111331555388909,0.027031479783132594,0.008470101737602142,0.23993437850336938,5.041010865309219e-05,0.001536602924393891,0.0033410030239666402,0.028570864552497306,0.006668141514073677,0.570194013073823,0.013091673223094952,2.176458226388963,3.3195230927604142,0.8946603861304769
2.9,0.0011083823194541506,0.026959738758133473,0.008447624453724207,0.23929766193977697,5.027632728542232e-05,0.0015325247732884046,0.0033321359405912784,0.028495027909042386,0.006650447069709516,0.5710692472895501,0.013056933219439787,2.1798333103830663,3.3246351417532805,0.8970565449767097
2.91,0.0011054409605837695,0.026888189527327393,0.008425207441779122,0.23866263510958316,5.014290336127679e-05,0.0015284575260853218,0.003323292567071122,0.028419394372342532,0.006632800036382561,0.5719421532483403,0.013022286307139199,2.1831994380063393,3.3297336256619534,0.8994463451042489
2.92,0.0011025074560301628,0.026816831529231935,0.008402850516072861,0.23802929365557177,5.000983584305989e-05,0.0015244011508098098,0.0033144728338118353,0.028343963332534777,0.0066152002697405544,0.5728127372185412,0.012987732201807928,2.186556633271926,3.3348185808320148,0.9018298033884409
2.93,0.0010995817831736495,0.026745664205792764,0.008380553492376203,0.2373976332263239,4.9877123699208785e-05,0.0015203556156840891,0.003305676671650352,0.02826873418401078,0.0065976476265599245,0.5736810054495525,0.012953270621172677,2.189904920120293,3.3398900434999446,0.9042069366609479
2.94,0.0010966639195163672,0.026674687002209384,0.008358316187837955,0.23676764947670847,4.974476590389882e-05,0.0015163208891173473,0.0032969040118327104,0.028193706325180635,0.006580141964684994,0.57454696417206,0.012918901284944486,2.1932443224201825,3.344948049794486,0.9065777617097538
2.95,0.0010937538426761683,0.02660389936676081,0.008336138420898177,0.2361393380683724,4.961276143674866e-05,0.001512296939695646,0.003288154785991888,0.028118879158236673,0.0065626831429671595,0.5754106195982694,0.0128846239146911,2.196574863969566,3.349992635738012,0.9089422952791719
2.96,0.0010908515303805167,0.026533300750631338,0.008314020011201394,0.23551269467023123,4.9481109282525645e-05,0.0015082837361718344,0.003279428926125641,0.028044252088917292,0.006545271021204096,0.576271977922141,0.012850438233709346,2.199896568496598,3.355023837247885,0.9113005540698511
2.97,0.0010879569604701766,0.026462890608014326,0.00829196077964806,0.23488771495811153,4.934980843131675e-05,0.0015042812474715791,0.003270726364609716,0.02796982452664903,0.006527905460137535,0.5771310453193107,0.012816343967142246,2.203209459659274,3.360041690135991,0.9136525547389546
2.98,0.001085070112142921,0.02639266843143558,0.008269960565952113,0.23426439450703831,4.921885793769265e-05,0.001500289444741004,0.0032620470386918684,0.027895595932596134,0.006510586328870683,0.5779878279075004,0.01278234087308966,2.206513560880798,3.365046229875842,0.9159983139220504
2.99,0.0010821909627905277,0.0263226336619156,0.008248019183986358,0.23364272906503558,4.9088256770226075e-05,0.0014963082961389847,0.003253390879062285,0.027821565697459433,0.006493313485918174,0.5788423318473432,0.012748428663575916,2.209808895768788,3.370037492195655,0.9183378481778423
3.0,0.0010793194906763182,0.026252785765017116,0.00822613645958227,0.23302271432127902,4.895800393886905e-05,0.0014923377712454892,0.0032447578195287205,0.027747733244921056,0.006476086795202781,0.5796945632571066,0.012714607071498152,2.213095487760678,3.3750155125767076,0.9206711740351656
3.0100000000000002,0.0010764556741629295,0.026183124208911022,0.008204312219627355,0.23240434597291404,4.882809845821036e-05,0.0014883778397901152,0.00323614779422595,0.027674098001809415,0.00645890612141051,0.580544528237337,0.012680875831349851,2.2163733602261773,3.3799803263983015,0.9229983079795803
3.02,0.0010735994917073046,0.026113648464233176,0.008182546291993824,0.23178761972545148,4.8698539347232884e-05,0.001484428471643803,0.0032275607375975594,0.027600659397905326,0.006441771329936343,0.5813922328710598,0.012647234679120567,2.2196425364680765,3.384931968938921,0.9253192664533963
3.0300000000000002,0.0010707509218556828,0.026044358003941184,0.008160838505467257,0.23117253129316315,4.856932562907082e-05,0.0014804896368105472,0.0032189965843777337,0.027527416865748056,0.006424682286829981,0.5822376832239781,0.012613683352195648,2.2229030397230587,3.3898704753773927,0.9276340658557006
3.04,0.0010679099432385913,0.025975252303171232,0.008139188689675272,0.23055907639947765,4.8440456330767034e-05,0.0014765613054191083,0.003210455269573047,0.027454369840441428,0.006407638858741586,0.5830808853446717,0.012580221589255957,2.2261548931625073,3.394795880794044,0.9299427225423816
3.0500000000000003,0.0010650765345658348,0.02590633083909483,0.008117596675016193,0.22994725077737574,4.83119304830303e-05,0.0014726434477147251,0.0032019367284442527,0.027381517759459885,0.006390640912867518,0.5839218452647967,0.012546849130177595,2.2293981198933133,3.399708220171865,0.932245252826157
3.06,0.0010622506754223177,0.02583759311393745,0.008096062304282335,0.22933705009930624,4.818374715931514e-05,0.0014687360353912615,0.003193440899436581,0.02730886009397127,0.006373688327948207,0.584760568973147,0.012513565729994347,2.2326327428503268,3.4046075282445067,0.9345416729905893
3.0700000000000003,0.0010594323445660058,0.02576903860575345,0.008074585407806764,0.2287284701269347,4.805590539225132e-05,0.0014648390387424213,0.0031849677179133827,0.027236396281856326,0.006356780970793487,0.5855970624712401,0.012480371128997273,2.235858785026789,3.409493839821997,0.9368319992604649
3.08,0.0010566215208635244,0.025700666795487354,0.008053165817127768,0.22812150662875766,4.792840421958696e-05,0.0014609524282278537,0.0031765171196010624,0.02716412576453239,0.006339918709209487,0.5864313317428177,0.012447265069151676,2.2390762693478674,3.414367189612007,0.9391162478182519
3.09,0.001053818183439303,0.025632477171289098,0.008031803367168636,0.22751615536693126,4.780124269151517e-05,0.0014570761747228903,0.0031680890411384314,0.02709204799282619,0.006323101414071843,0.587263382749013,0.012414247296703774,2.242285218650608,3.419227612191531,0.9413944348068204
3.1,0.0010510223114898849,0.025564469223145144,0.008010497893527846,0.2269124121135683,4.7674419861559485e-05,0.0014532102492078312,0.0031596834193932657,0.02702016241966925,0.006306328956777881,0.5880932214344472,0.012381317558907649,2.245485655709191,3.4240751420426006,0.9436665763263116
3.11,0.0010482338842798479,0.02549664244276216,0.00798924923242128,0.22631027265105233,4.7547934786376815e-05,0.0014493546227612136,0.0031513001914475172,0.02694846849994053,0.006289601209205192,0.588920853727398,0.012348475603941285,2.2486776032356106,3.428909813553266,0.9459326884341792
3.12,0.0010454528811377234,0.02542899632345067,0.007968057220624476,0.22570973277235126,4.742178652556031e-05,0.0014455092665530776,0.003142939294582522,0.026876965690309066,0.006272918043670185,0.5897462855399686,0.012315721180822602,2.2518610838803648,3.4337316610185766,0.9481927871452335
3.13,0.0010426792814519177,0.02536153036000876,0.007946921695414857,0.22511078828133152,4.729597414144234e-05,0.001441674151838235,0.003134600666264214,0.02680565344907665,0.006256279332886664,0.5905695227682558,0.012283054039325498,2.2550361202331333,3.4385407186415633,0.9504468884316813
3.14,0.0010399130664241636,0.025294244098954748,0.00792584251979783,0.22451343483925879,4.717049678392595e-05,0.0014378492528652543,0.0031262842505347384,0.02673453130460817,0.006239684967765779,0.5913905712361016,0.012250473966900448,2.2582027345890903,3.443337020202953,0.9526950082548041
3.15,0.0010371542161503153,0.025227137054899627,0.007904819540512042,0.22391766822023323,4.7045353549255465e-05,0.0014340345420335821,0.0031179899873717025,0.026663598741411512,0.006223134827782027,0.5922094367888389,0.012217980727213059,2.2613609493383273,3.4481205996116047,0.9549371625125297
3.16,0.0010344027090925486,0.025160208695427476,0.007883852580437386,0.223323484357337,4.692054345448206e-05,0.0014302299890179677,0.0031097178107643694,0.026592855179542043,0.0062066287756153546,0.5930261253102731,0.012185574049033301,2.2645107870363783,3.452891491004204,0.9571733670300491
3.17,0.0010316585250391393,0.02509345852588639,0.007862941481175287,0.22273087908356246,4.6796065580656706e-05,0.001426435565678723,0.0031014676595024645,0.026522300090109814,0.006190166687196965,0.5938406426277077,0.012153253688555054,2.267652270009661,3.4576497281876053,0.9594036376132041
3.18,0.0010289216438348723,0.02502688605301838,0.007842086084785307,0.22213984824287877,4.6671919011408316e-05,0.0014226512439555281,0.0030932394725484576,0.026451932945735664,0.006173748438821209,0.5946529945527379,0.012121019402667044,2.270785420524921,3.4623953448783404,0.9616279900257527
3.19,0.001026192045377583,0.02496049078486087,0.007821286233736326,0.22155038769049143,4.654810283277671e-05,0.0014188769958617309,0.0030850331890250396,0.02638175322041814,0.00615737390711046,0.5954631868813979,0.01208887094888197,2.2739102607898314,3.4671283747034827,0.9638464399894215
3.2,0.0010234697096146988,0.02489427223064812,0.007800541770857715,0.22096249329310166,4.64246161330456e-05,0.0014151127934786427,0.003076848748202596,0.026311760389400356,0.0061410429689799815,0.5962712253943115,0.012056808085265618,2.2770268129535927,3.4718488512015147,0.9660590031839601
3.21,0.00102075461653978,0.024828229900712744,0.007779852539290509,0.220376160929166,4.6301458002575545e-05,0.001411358608949838,0.0030686860894866843,0.026241953929036926,0.0061247555016028,0.5970771158568399,0.012024830570365987,2.2801350991075346,3.4765568078231874,0.968265695247194
3.22,0.0010180467461890612,0.024762363306387137,0.00775921838243858,0.21979138648915575,4.617862753363694e-05,0.001407614414475451,0.0030605451524055058,0.02617233331666083,0.006108511382374576,0.5978808640192306,0.0119929381631424,2.283235141285716,3.4812522779323904,0.970466531775078
3.23,0.0010153460786379925,0.024696671959904964,0.007738639143919811,0.2192081658758165,4.605612382024299e-05,0.0014038801823064754,0.003052425876597385,0.026102898030450322,0.006092310488878476,0.5986824756167666,0.011961130622894627,2.2863269614655226,3.4859352948070113,0.97266152832175
3.24,0.0010126525939977804,0.024631155374302625,0.0077181146675172705,0.2186264950044276,4.593394595798265e-05,0.0014001558847390597,0.00304432820179824,0.026033647549295817,0.006076152698850043,0.5994819563699147,0.011929407709192003,2.2894105815682715,3.4906058916398033,0.9748507003995845
3.25,0.0010099662724119298,0.024565813063320733,0.007697644797130388,0.2180463698030617,4.581209304385364e-05,0.001396441494108807,0.003036252067829061,0.025964581352666802,0.006060037890142072,0.6002793119844753,0.011897769181802548,2.292486023459808,3.495264101539248,0.9770340634792453
3.2600000000000002,0.0010072870946820406,0.02450064455932803,0.007677229385775989,0.2174677861578738,4.569056420653283e-05,0.0013927369838287215,0.003028197416876437,0.025895698945020536,0.006043965947064776,0.6010745481314623,0.011866214813873937,2.295553308866951,3.499909957411441,0.9792116330008384
3.27,0.0010046150473261932,0.024435649558198796,0.0076568683683381315,0.2168907394711706,4.5569358851053274e-05,0.0013890423367787978,0.0030201642119257375,0.025827000053087763,0.00602793681163467,0.6018676702842185,0.011834744498462748,2.298612458701109,3.5045434910038624,0.9813834244632429
3.2800000000000002,0.0010019501061169418,0.024370827447826253,0.007636561524814987,0.21631522609944856,4.544847586252863e-05,0.001385357518003092,0.0030121523767725105,0.025758483983833923,0.006011950316789878,0.6026586842486701,0.011803357901854052,2.301663495260081,3.5091647360182243,0.9835494531338778
3.29,0.000999292251699171,0.02430617775543294,0.007616308704933348,0.2157412419890134,4.53279143615973e-05,0.0013816825006126578,0.0030041618529351006,0.025690150233578485,0.005996006344622145,0.6034475956603355,0.011772054792468315,2.304706440139431,3.513773725157655,0.985709734324275
3.3000000000000003,0.0009966414647679391,0.02424170000946027,0.007596109758798054,0.2151687830971891,4.520767347117248e-05,0.0013780172577878246,0.0029961925820824625,0.025621998299926143,0.0059801047775211585,0.6042344101396774,0.011740834939310961,2.307741314877551,3.5183704910386844,0.9878642833051443
3.31,0.0009939977260663248,0.024177393739507332,0.0075759645368619205,0.2145978453924636,4.508775231633826e-05,0.0013743617627746585,0.002988244506026389,0.025554027681684587,0.005964245498152623,0.6050191332922096,0.011709698111928952,2.3107681409560854,3.522955066191862,0.990013115306449
3.3200000000000003,0.0009913610163832709,0.024113258476269685,0.00755587288989565,0.21402842485463436,4.496815002424559e-05,0.00137071598888142,0.002980317566713733,0.0254862378787822,0.005948428389436339,0.605801770708604,0.011678644080367347,2.313786939800358,3.527527483062373,0.9921562455174829
3.33,0.0009887313165514295,0.024049293751478185,0.007535834668957766,0.2134605174749541,4.484886572400837e-05,0.0013670799094750265,0.002972411706218637,0.02541862839218582,0.00593265333452428,0.6065823279647969,0.01164767261512589,2.316797732779798,3.532087774010658,0.9942936890869464
3.34,0.0009861086074450056,0.023985499097837756,0.007515849725364519,0.21289411925627622,4.4729898546599415e-05,0.0013634534979775099,0.0029645268667347537,0.02535119872381845,0.005916920216778674,0.6073608106220969,0.011616783487115565,2.319800541208365,3.536635971313031,0.9964254611230228
3.35,0.000983492869977604,0.023921874048966216,0.0074959179106598205,0.21232922621320058,4.46112476247465e-05,0.001359836727862477,0.0029566629905674754,0.025283948376477017,0.005901228919750079,0.6081372242272908,0.011585976467615172,2.3227953863449775,3.541172107162295,0.9985515766934553
3.36,0.0009808840851000717,0.023858418139333076,0.0074760390765851595,0.21176583437221913,4.449291209282841e-05,0.001356229572651571,0.002948820020126157,0.025216876853750084,0.005885579327155461,0.6089115743127504,0.011555251328227904,2.3257822893939353,3.5456962136683643,1.0006720508256226
3.37,0.0009782822337983449,0.023795130904198332,0.007456213075049518,0.21120393977186144,4.437489108677092e-05,0.001352632005910929,0.00294099789791634,0.025149983659935593,0.005869971322856273,0.6096838663965404,0.011524607840837909,2.3287612715053476,3.550208322858877,1.0027868985066164
