t,D,A_1,A_2
4.44,0.6067172261445963,0.07523775126437929,0.06019020149158449
4.45,0.6067172261406693,0.07523775126397828,0.06019020149774368
4.46,0.6067172261377674,0.07523775126368194,0.060190201502294996
4.47,0.6067172261359394,0.07523775126349527,0.06019020150516209
4.48,0.6067172261352338,0.07523775126342322,0.06019020150626859
4.49,0.6067172261356996,0.07523775126347078,0.06019020150553812
4.5,0.6067172261373852,0.07523775126364292,0.060190201502894315
4.51,0.6067172261403395,0.0752377512639446,0.06019020149826083
4.5200000000000005,0.6067172261446111,0.07523775126438079,0.06019020149156127
4.53,0.6067172261502486,0.07523775126495648,0.060190201482719294
4.54,0.6067172261573008,0.07523775126567664,0.060190201471658517
4.55,0.6067172261658164,0.07523775126654622,0.06019020145830259
4.5600000000000005,0.606717226175844,0.07523775126757022,0.06019020144257513
4.57,0.6067172261874324,0.0752377512687536,0.060190201424399785
4.58,0.6067172262006303,0.07523775127010132,0.06019020140370018
4.59,0.6067172262154862,0.07523775127161837,0.06019020138039996
4.6000000000000005,0.6067172262320489,0.07523775127330973,0.06019020135442275
4.61,0.6067172262503673,0.07523775127518034,0.06019020132569218
4.62,0.6067172262443161,0.0752377512745624,0.060190201335182825
4.63,0.6067172262364892,0.07523775127376314,0.06019020134745859
4.64,0.6067172262288175,0.07523775127297974,0.060190201359490894
4.65,0.6067172262213154,0.07523775127221363,0.06019020137125731
4.66,0.606717226213997,0.07523775127146631,0.060190201382735384
4.67,0.606717226206877,0.07523775127073921,0.06019020139390268
4.68,0.6067172261999693,0.07523775127003382,0.06019020140473676
4.69,0.6067172261932883,0.07523775126935157,0.06019020141521517
4.7,0.6067172261868484,0.07523775126869396,0.060190201425315476
4.71,0.6067172261806639,0.07523775126806241,0.060190201435015245
4.72,0.6067172261747492,0.07523775126745841,0.06019020144429202
4.73,0.6067172261691184,0.07523775126688341,0.06019020145312337
4.74,0.606717226163786,0.07523775126633887,0.060190201461486854
4.75,0.6067172261587661,0.07523775126582626,0.06019020146936002
4.76,0.6067172261540732,0.07523775126534703,0.06019020147672044
4.7700000000000005,0.6067172261497215,0.07523775126490265,0.06019020148354566
4.78,0.6067172261457253,0.07523775126449457,0.060190201489813244
4.79,0.606717226142099,0.07523775126412426,0.06019020149550076
4.8,0.6067172261388569,0.07523775126379317,0.06019020150058575
4.8100000000000005,0.6067172261360132,0.0752377512635028,0.06019020150504578
4.82,0.6067172261335824,0.07523775126325455,0.06019020150885841
4.83,0.6067172261315785,0.07523775126304992,0.0601902015120012
4.84,0.6067172261300161,0.07523775126289038,0.0601902015144517
4.8500000000000005,0.6067172261289093,0.07523775126277736,0.06019020151618748
4.86,0.6067172261282726,0.07523775126271234,0.06019020151718609
4.87,0.6067172261281203,0.07523775126269679,0.060190201517425095
4.88,0.6067172261284665,0.07523775126273213,0.06019020151688204
4.89,0.6067172261293257,0.07523775126281987,0.0601902015155345
4.9,0.6067172261307121,0.07523775126296145,0.060190201513360034
4.91,0.6067172261326401,0.07523775126315833,0.06019020151033618
4.92,0.6067172261351239,0.07523775126341196,0.06019020150644052
4.93,0.6067172261381779,0.07523775126372384,0.060190201501650595
4.94,0.6067172261418163,0.07523775126409539,0.06019020149594398
4.95,0.6067172261460536,0.07523775126452809,0.06019020148929821
4.96,0.606717226150904,0.0752377512650234,0.06019020148169087
4.97,0.6067172261563818,0.07523775126558277,0.0601902014730995
4.98,0.6067172261625012,0.07523775126620767,0.06019020146350167
4.99,0.6067172261692767,0.07523775126689956,0.06019020145287494
5.0,0.6067172261767225,0.07523775126765991,0.06019020144119685
5.01,0.606717226184853,0.07523775126849018,0.06019020142844497
5.0200000000000005,0.6067172261936824,0.0752377512693918,0.06019020141459687
5.03,0.606717226203225,0.07523775127036628,0.060190201399630085
5.04,0.6067172262134952,0.07523775127141505,0.0601902013835222
5.05,0.6067172262245073,0.07523775127253958,0.06019020136625075
5.0600000000000005,0.6067172262362756,0.07523775127374131,0.0601902013477933
5.07,0.6067172262488143,0.07523775127502175,0.06019020132812742
5.08,0.6067172262621379,0.07523775127638231,0.060190201307230656
5.09,0.6067172262762606,0.07523775127782448,0.060190201285080576
5.1000000000000005,0.6067172262903415,0.07523775127926238,0.0601902012629959
5.11,0.6067172262927877,0.07523775127951217,0.06019020125915948
5.12,0.6067172262952685,0.07523775127976551,0.060190201255268465
5.13,0.6067172262977824,0.07523775128002222,0.060190201251325764
5.14,0.6067172263003272,0.0752377512802821,0.060190201247334305
5.15,0.6067172263029014,0.07523775128054497,0.06019020124329699
5.16,0.6067172263055028,0.07523775128081062,0.06019020123921675
5.17,0.60671722630813,0.07523775128107889,0.06019020123509649
5.18,0.6067172263107806,0.07523775128134957,0.06019020123093912
5.19,0.6067172263134532,0.07523775128162248,0.06019020122674757
5.2,0.6067172263161456,0.07523775128189741,0.06019020122252474
5.21,0.606717226318856,0.0752377512821742,0.06019020121827355
5.22,0.6067172263215828,0.07523775128245266,0.06019020121399692
5.23,0.6067172263243239,0.07523775128273257,0.060190201209697765
5.24,0.6067172263270775,0.07523775128301376,0.06019020120537899
5.25,0.6067172263298417,0.07523775128329604,0.06019020120104353
5.26,0.6067172263326147,0.07523775128357922,0.06019020119669427
5.2700000000000005,0.6067172263353947,0.07523775128386309,0.060190201192334154
5.28,0.6067172263381797,0.0752377512841475,0.060190201187966086
5.29,0.606717226340968,0.07523775128443223,0.06019020118359298
5.3,0.6067172263437576,0.07523775128471709,0.060190201179217744
5.3100000000000005,0.6067172263465467,0.07523775128500192,0.06019020117484331
5.32,0.6067172263493334,0.07523775128528648,0.06019020117047258
5.33,0.6067172263521159,0.07523775128557063,0.06019020116610847
5.34,0.6067172263548923,0.07523775128585415,0.06019020116175391
5.3500000000000005,0.6067172263576608,0.07523775128613686,0.0601902011574118
5.36,0.6067172263604195,0.07523775128641857,0.06019020115308505
5.37,0.6067172263631665,0.07523775128669909,0.060190201148776594
5.38,0.6067172263659001,0.07523775128697822,0.060190201144489336
5.39,0.6067172263686182,0.0752377512872558,0.060190201140226184
5.4,0.6067172263713191,0.0752377512875316,0.06019020113599007
5.41,0.6067172263740009,0.07523775128780547,0.060190201131783895
5.42,0.6067172263766618,0.07523775128807719,0.06019020112761059
5.43,0.6067172263792998,0.07523775128834657,0.06019020112347305
5.44,0.6067172263819132,0.07523775128861346,0.0601902011193742
5.45,0.6067172263845001,0.07523775128887762,0.060190201115316956
5.46,0.6067172263870585,0.07523775128913888,0.060190201111304235
5.47,0.6067172263895868,0.07523775128939705,0.06019020110733895
5.48,0.6067172263920829,0.07523775128965196,0.06019020110342401
5.49,0.6067172263945451,0.07523775128990338,0.06019020109956234
5.5,0.6067172263969713,0.07523775129015116,0.06019020109575685
5.51,0.6067172263993601,0.07523775129039509,0.06019020109201046
5.5200000000000005,0.6067172264017092,0.07523775129063497,0.060190201088326074
5.53,0.6067172264040169,0.07523775129087064,0.06019020108470662
5.54,0.6067172264062813,0.07523775129110187,0.060190201081155005
5.55,0.6067172264085008,0.07523775129132851,0.06019020107767415
5.5600000000000005,0.6067172264106732,0.07523775129155034,0.06019020107426696
5.57,0.6067172264127967,0.0752377512917672,0.06019020107093637
5.58,0.6067172264148696,0.07523775129197888,0.060190201067685266
5.59,0.60671722641694,0.07523775129219032,0.06019020106443789
5.6000000000000005,0.6067172264191625,0.07523775129241726,0.06019020106095223
5.61,0.6067172264213442,0.07523775129264006,0.06019020105753056
5.62,0.6067172264234834,0.0752377512928585,0.060190201054175316
5.63,0.6067172264255788,0.07523775129307249,0.06019020105088893
5.64,0.6067172264276287,0.07523775129328182,0.06019020104767383
5.65,0.6067172264296316,0.07523775129348635,0.060190201044532446
5.66,0.606717226431586,0.07523775129368593,0.06019020104146721
5.67,0.6067172264334902,0.07523775129388038,0.06019020103848055
5.68,0.6067172264353429,0.07523775129406957,0.0601902010355749
5.69,0.6067172264371422,0.07523775129425332,0.060190201032752695
5.7,0.6067172264388869,0.07523775129443148,0.06019020103001636
5.71,0.6067172264405752,0.07523775129460389,0.06019020102736833
5.72,0.6067172264422057,0.0752377512947704,0.06019020102481102
5.73,0.6067172264437769,0.07523775129493084,0.06019020102234689
5.74,0.606717226445287,0.07523775129508505,0.06019020101997834
5.75,0.6067172264467346,0.07523775129523287,0.06019020101770782
5.76,0.6067172264481183,0.07523775129537418,0.06019020101553775
5.7700000000000005,0.6067172264494364,0.07523775129550876,0.06019020101347057
5.78,0.6067172264506872,0.07523775129563649,0.06019020101150871
5.79,0.6067172264518693,0.07523775129575722,0.060190201009654595
5.8,0.6067172264529813,0.07523775129587076,0.06019020100791066
5.8100000000000005,0.6067172264540214,0.07523775129597698,0.06019020100627933
5.82,0.6067172264549882,0.0752377512960757,0.06019020100476304
5.83,0.60671722645588,0.07523775129616678,0.060190201003364224
5.84,0.6067172264566955,0.07523775129625004,0.0601902010020853
5.8500000000000005,0.6067172264574329,0.07523775129632536,0.06019020100092872
5.86,0.6067172264580908,0.07523775129639254,0.0601902009998969
5.87,0.6067172264586675,0.07523775129645144,0.06019020099899227
5.88,0.6067172264591617,0.0752377512965019,0.060190200998217265
5.89,0.6067172264595716,0.07523775129654375,0.060190200997574314
5.9,0.6067172264598958,0.07523775129657687,0.060190200997065846
5.91,0.6067172264601327,0.07523775129660105,0.060190200996694296
5.92,0.6067172264602808,0.07523775129661617,0.06019020099646209
5.93,0.6067172264603384,0.07523775129662207,0.06019020099637167
5.94,0.6067172264603041,0.07523775129661855,0.060190200996425455
5.95,0.6067172264601763,0.07523775129660551,0.06019020099662588
5.96,0.6067172264599535,0.07523775129658275,0.06019020099697537
5.97,0.6067172264596341,0.07523775129655014,0.060190200997476365
5.98,0.6067172264592166,0.07523775129650749,0.06019020099813129
5.99,0.6067172264586993,0.07523775129645467,0.060190200998942574
6.0,0.6067172264580807,0.07523775129639151,0.06019020099991265
6.01,0.6067172264573595,0.07523775129631785,0.060190201001043955
6.0200000000000005,0.6067172264565338,0.07523775129623354,0.06019020100233891
6.03,0.6067172264556022,0.07523775129613841,0.06019020100379995
6.04,0.6067172264545633,0.07523775129603232,0.06019020100542951
6.05,0.6067172264534153,0.07523775129591509,0.060190201007230014
6.0600000000000005,0.6067172264521568,0.07523775129578657,0.0601902010092039
6.07,0.6067172264507862,0.07523775129564661,0.060190201011353583
6.08,0.6067172264526952,0.07523775129584155,0.06019020100835946
6.09,0.6067172264611802,0.07523775129670801,0.060190200995051596
6.1000000000000005,0.6067172264696762,0.07523775129757561,0.06019020098172632
6.11,0.6067172264781824,0.07523775129844423,0.06019020096838521
6.12,0.6067172264866976,0.07523775129931379,0.06019020095502986
6.13,0.6067172264952209,0.07523775130018417,0.060190200941661845
6.140000000000001,0.6067172265037513,0.07523775130105527,0.060190200928282755
6.15,0.6067172265122877,0.07523775130192699,0.060190200914894174
6.16,0.6067172265208292,0.07523775130279922,0.06019020090149769
6.17,0.6067172265293747,0.07523775130367187,0.060190200888094875
6.18,0.6067172265379231,0.07523775130454483,0.060190200874687315
6.19,0.6067172265464738,0.07523775130541799,0.060190200861276605
6.2,0.6067172265550252,0.07523775130629125,0.06019020084786432
6.21,0.6067172265635767,0.07523775130716451,0.06019020083445204
6.22,0.6067172265721272,0.07523775130803767,0.060190200821041366
6.23,0.6067172265806757,0.07523775130891062,0.06019020080763386
6.24,0.6067172265892212,0.07523775130978326,0.060190200794231125
6.25,0.6067172265977626,0.07523775131065549,0.060190200780834736
6.26,0.606717226606299,0.0752377513115272,0.06019020076744628
6.2700000000000005,0.6067172266148292,0.0752377513123983,0.060190200754067336
6.28,0.6067172266233525,0.07523775131326867,0.06019020074069949
6.29,0.6067172266318676,0.07523775131413821,0.06019020072734433
6.3,0.6067172266403735,0.07523775131500682,0.06019020071400343
6.3100000000000005,0.6067172266488695,0.0752377513158744,0.06019020070067839
6.32,0.6067172266573543,0.07523775131674085,0.06019020068737078
6.33,0.606717226665827,0.07523775131760606,0.060190200674082185
6.34,0.6067172266742865,0.07523775131846992,0.0601902006608142
6.3500000000000005,0.6067172266827319,0.07523775131933234,0.060190200647568394
6.36,0.6067172266911621,0.07523775132019322,0.060190200634346366
6.37,0.6067172266995762,0.07523775132105245,0.060190200621149686
6.38,0.606717226707973,0.07523775132190992,0.06019020060797995
6.390000000000001,0.6067172267163518,0.07523775132276553,0.06019020059483874
6.4,0.6067172267247113,0.07523775132361918,0.06019020058172763
6.41,0.6067172267330506,0.07523775132447078,0.06019020056864821
6.42,0.6067172267413686,0.07523775132532019,0.06019020055560207
6.43,0.6067172267496646,0.07523775132616735,0.060190200542590784
6.44,0.6067172267579372,0.07523775132701213,0.06019020052961594
6.45,0.6067172267661856,0.07523775132785444,0.06019020051667913
6.46,0.6067172267744086,0.07523775132869416,0.060190200503781925
6.47,0.6067172267826055,0.07523775132953121,0.06019020049092591
6.48,0.6067172267907751,0.07523775133036546,0.06019020047811268
6.49,0.6067172267989164,0.07523775133119684,0.06019020046534381
6.5,0.6067172268070284,0.07523775133202522,0.06019020045262089
6.51,0.6067172268151101,0.0752377513328505,0.060190200439945496
6.5200000000000005,0.6067172268231604,0.07523775133367258,0.06019020042731922
6.53,0.6067172268311786,0.07523775133449137,0.060190200414743635
6.54,0.6067172268391633,0.07523775133530676,0.06019020040222034
6.55,0.6067172268471136,0.07523775133611862,0.06019020038975091
6.5600000000000005,0.6067172268550287,0.0752377513369269,0.060190200377336925
6.57,0.6067172268629073,0.07523775133773145,0.06019020036497998
6.58,0.6067172268707486,0.07523775133853218,0.060190200352681654
6.59,0.6067172268785516,0.07523775133932899,0.06019020034044353
6.6000000000000005,0.606717226886315,0.07523775134012178,0.060190200328267184
6.61,0.6067172268940382,0.07523775134091044,0.06019020031615421
6.62,0.6067172269017198,0.07523775134169489,0.0601902003041062
6.63,0.6067172269093591,0.07523775134247498,0.06019020029212472
6.640000000000001,0.606717226916955,0.07523775134325066,0.06019020028021137
6.65,0.6067172269245064,0.07523775134402179,0.060190200268367716
6.66,0.6067172269320122,0.07523775134478827,0.060190200256595355
6.67,0.6067172269394717,0.07523775134555002,0.06019020024489587
6.68,0.6067172269468838,0.07523775134630692,0.06019020023327084
6.69,0.6067172269542472,0.07523775134705886,0.060190200221721855
6.7,0.6067172269615613,0.07523775134780575,0.0601902002102505
6.71,0.6067172269688248,0.07523775134854749,0.060190200198858346
6.72,0.6067172269760368,0.07523775134928395,0.060190200187546984
6.73,0.6067172269831963,0.07523775135001506,0.06019020017631801
6.74,0.6067172269903022,0.0752377513507407,0.06019020016517299
6.75,0.6067172269973536,0.07523775135146078,0.06019020015411352
6.76,0.6067172270043495,0.07523775135217518,0.06019020014314118
6.7700000000000005,0.6067172270112887,0.07523775135288381,0.06019020013225755
6.78,0.6067172270181704,0.07523775135358655,0.06019020012146422
6.79,0.6067172270249936,0.07523775135428332,0.06019020011076277
6.8,0.6067172270317571,0.07523775135497399,0.06019020010015479
6.8100000000000005,0.6067172270384601,0.07523775135565848,0.060190200089641856
6.82,0.6067172270451014,0.07523775135633667,0.060190200079225556
6.83,0.6067172270516802,0.07523775135700848,0.060190200068907476
6.84,0.6067172270581952,0.07523775135767378,0.0601902000586892
6.8500000000000005,0.6067172270646456,0.07523775135833248,0.060190200048572305
6.86,0.6067172270710304,0.07523775135898449,0.06019020003855838
6.87,0.6067172270773485,0.07523775135962968,0.060190200028649006
6.88,0.606717227083599,0.07523775136026796,0.06019020001884577
6.890000000000001,0.6067172270897807,0.07523775136089922,0.06019020000915026
6.9,0.6067172270958928,0.07523775136152337,0.060190199999564056
6.91,0.6067172271019341,0.0752377513621403,0.06019019999008873
6.92,0.6067172271079038,0.0752377513627499,0.06019019998072589
6.93,0.6067172271138007,0.07523775136335209,0.06019019997147711
6.94,0.606717227119624,0.07523775136394674,0.06019019996234396
6.95,0.6067172271253723,0.07523775136453376,0.06019019995332804
6.96,0.6067172271310451,0.07523775136511304,0.06019019994443093
6.97,0.606717227136641,0.07523775136568449,0.06019019993565421
6.98,0.6067172271421593,0.075237751366248,0.06019019992699947
6.99,0.6067172271475986,0.07523775136680344,0.06019019991846829
7.0,0.6067172271529582,0.07523775136735075,0.060190199910062255
7.01,0.6067172271582371,0.07523775136788982,0.060190199901782954
7.0200000000000005,0.606717227163434,0.07523775136842052,0.06019019989363196
7.03,0.6067172271685481,0.07523775136894277,0.06019019988561086
7.04,0.6067172271735785,0.07523775136945646,0.06019019987772125
7.05,0.606717227178524,0.07523775136996147,0.060190199869964704
7.0600000000000005,0.6067172271833836,0.07523775137045773,0.0601901998623428
7.07,0.6067172271881565,0.07523775137094511,0.060190199854857136
7.08,0.6067172271928414,0.07523775137142352,0.060190199847509285
7.09,0.6067172271974374,0.07523775137189287,0.060190199840300836
7.1000000000000005,0.6067172272019435,0.07523775137235302,0.06019019983323338
7.11,0.6067172272063588,0.07523775137280389,0.06019019982630848
7.12,0.6067172272106821,0.07523775137324538,0.06019019981952774
7.13,0.6067172272149125,0.07523775137367739,0.06019019981289273
7.140000000000001,0.606717227219049,0.07523775137409978,0.06019019980640505
7.15,0.6067172272230905,0.07523775137451251,0.06019019980006627
7.16,0.6067172272270361,0.07523775137491542,0.06019019979387798
7.17,0.6067172272308847,0.07523775137530843,0.060190199787841764
7.18,0.6067172272346354,0.07523775137569144,0.0601901997819592
7.19,0.6067172272382871,0.07523775137606434,0.060190199776231884
7.2,0.6067172272418387,0.07523775137642703,0.06019019977066139
7.21,0.6067172272452894,0.0752377513767794,0.0601901997652493
7.22,0.6067172272486382,0.07523775137712137,0.060190199759997204
7.23,0.6067172272518838,0.07523775137745281,0.060190199754906686
7.24,0.6067172272550254,0.07523775137777362,0.06019019974997933
7.25,0.606717227258062,0.07523775137808371,0.06019019974521672
7.26,0.6067172272609925,0.07523775137838297,0.06019019974062043
7.2700000000000005,0.606717227263816,0.0752377513786713,0.060190199736192065
7.28,0.6067172272665314,0.07523775137894859,0.06019019973193319
7.29,0.6067172272691378,0.07523775137921475,0.060190199727845395
7.3,0.606717227271634,0.07523775137946966,0.06019019972393026
7.3100000000000005,0.6067172272740192,0.07523775137971322,0.06019019972018939
7.32,0.6067172272762923,0.07523775137994533,0.060190199716624336
7.33,0.6067172272784521,0.0752377513801659,0.060190199713236706
7.34,0.6067172272804979,0.07523775138037482,0.06019019971002807
7.3500000000000005,0.6067172272824286,0.07523775138057197,0.06019019970700002
7.36,0.6067172272842432,0.07523775138075726,0.060190199704154144
7.37,0.6067172272859405,0.07523775138093058,0.06019019970149202
7.38,0.6067172272875196,0.07523775138109184,0.06019019969901523
7.390000000000001,0.6067172272889796,0.07523775138124095,0.06019019969672536
7.4,0.6067172272903194,0.07523775138137775,0.06019019969462399
7.41,0.6067172272915381,0.0752377513815022,0.06019019969271271
7.42,0.6067172272926344,0.07523775138161416,0.0601901996909931
7.43,0.6067172272936077,0.07523775138171354,0.060190199689466754
7.44,0.6067172272944565,0.07523775138180024,0.06019019968813524
7.45,0.6067172272951803,0.07523775138187414,0.06019019968700016
7.46,0.6067172272957778,0.07523775138193516,0.06019019968606308
7.47,0.606717227296248,0.07523775138198317,0.060190199685325595
7.48,0.60671722729659,0.07523775138201809,0.06019019968478929
7.49,0.6067172272968027,0.07523775138203981,0.060190199684455735
7.5,0.606717227296885,0.07523775138204822,0.06019019968432653
7.51,0.6067172272968361,0.07523775138204322,0.060190199684403256
7.5200000000000005,0.6067172272966549,0.07523775138202471,0.06019019968468749
7.53,0.6067172272963403,0.0752377513819926,0.06019019968518082
7.54,0.6067172272958914,0.07523775138194676,0.06019019968588483
7.55,0.6067172272953072,0.0752377513818871,0.0601901996868011
7.5600000000000005,0.6067172272945867,0.07523775138181352,0.060190199687931226
7.57,0.6067172272937288,0.0752377513817259,0.06019019968927678
7.58,0.6067172272927325,0.07523775138162417,0.06019019969083935
7.59,0.6067172272915968,0.0752377513815082,0.060190199692620516
7.6000000000000005,0.6067172272903207,0.0752377513813779,0.060190199694621874
7.61,0.6067172272889033,0.07523775138123315,0.06019019969684499
7.62,0.6067172272873435,0.07523775138107386,0.060190199699291465
7.63,0.6067172272856403,0.07523775138089993,0.06019019970196287
7.640000000000001,0.6067172272837925,0.07523775138071125,0.0601901997048608
7.65,0.6067172272817994,0.07523775138050771,0.06019019970798683
7.66,0.6067172272796598,0.07523775138028922,0.060190199711342554
7.67,0.6067172272773728,0.07523775138005567,0.06019019971492954
7.68,0.6067172272749373,0.07523775137980697,0.060190199718749386
7.69,0.6067172272723523,0.075237751379543,0.06019019972280367
7.7,0.6067172272696169,0.07523775137926365,0.06019019972709398
7.71,0.6067172272667299,0.07523775137896885,0.0601901997316219
7.72,0.6067172272636905,0.07523775137865847,0.060190199736389005
7.73,0.6067172272604975,0.07523775137833241,0.06019019974139689
7.74,0.60671722725715,0.07523775137799057,0.06019019974664713
7.75,0.606717227253647,0.07523775137763285,0.06019019975214132
7.76,0.6067172272499873,0.07523775137725913,0.060190199757881035
7.7700000000000005,0.6067172272461703,0.07523775137686935,0.06019019976386786
7.78,0.6067172272421946,0.07523775137646335,0.06019019977010338
7.79,0.6067172272380592,0.07523775137604106,0.060190199776589175
7.8,0.6067172272337634,0.07523775137560239,0.06019019978332684
7.8100000000000005,0.6067172272293059,0.0752377513751472,0.06019019979031795
7.82,0.6067172272246859,0.07523775137467541,0.06019019979756409
7.83,0.6067172272199022,0.07523775137418691,0.060190199805066846
7.84,0.6067172272149539,0.07523775137368159,0.060190199812827805
7.8500000000000005,0.6067172272098399,0.07523775137315937,0.06019019982084854
7.86,0.6067172272045593,0.07523775137262013,0.060190199829130646
7.87,0.6067172271991111,0.07523775137206377,0.060190199837675706
7.88,0.6067172271934942,0.07523775137149018,0.0601901998464853
7.890000000000001,0.6067172271877076,0.07523775137089928,0.06019019985556101
7.9,0.6067172271817504,0.07523775137029093,0.06019019986490442
7.91,0.6067172271756214,0.07523775136966505,0.060190199874517125
7.92,0.6067172271693198,0.07523775136902154,0.0601901998844007
7.930000000000001,0.6067172271628444,0.07523775136836029,0.06019019989455672
7.94,0.6067172271561942,0.0752377513676812,0.06019019990498679
7.95,0.6067172271493684,0.07523775136698416,0.06019019991569248
7.96,0.6067172271423659,0.07523775136626908,0.060190199926675375
7.97,0.6067172271351855,0.07523775136553583,0.06019019993793706
7.98,0.6067172271278264,0.07523775136478433,0.06019019994947912
7.99,0.6067172271202875,0.07523775136401449,0.06019019996130314
8.0,0.6067172271125678,0.07523775136322618,0.060190199973410706
8.01,0.6067172271046664,0.0752377513624193,0.06019019998580339
8.02,0.6067172270965822,0.07523775136159375,0.060190199998482796
8.03,0.6067172270883141,0.07523775136074944,0.060190200011450486
8.040000000000001,0.6067172270798612,0.07523775135988624,0.06019020002470806
8.05,0.6067172270712224,0.07523775135900407,0.0601902000382571
8.06,0.6067172270623968,0.07523775135810283,0.06019020005209918
8.07,0.6067172270533835,0.0752377513571824,0.0601902000662359
8.08,0.6067172270441812,0.07523775135624268,0.060190200080668825
8.09,0.606717227034789,0.07523775135528357,0.06019020009539955
8.1,0.6067172270252059,0.07523775135430498,0.06019020011042966
8.11,0.606717227015431,0.07523775135330678,0.060190200125760734
8.120000000000001,0.6067172270054632,0.07523775135228888,0.06019020014139436
8.13,0.6067172269953014,0.0752377513512512,0.06019020015733212
8.14,0.6067172269849448,0.07523775135019359,0.0601902001735756
8.15,0.6067172269743921,0.07523775134911599,0.06019020019012638
8.16,0.6067172269636426,0.07523775134801827,0.06019020020698605
8.17,0.606717226952695,0.07523775134690033,0.060190200224156186
8.18,0.6067172269415486,0.07523775134576208,0.06019020024163838
8.19,0.6067172269302021,0.0752377513446034,0.06019020025943421
8.2,0.6067172269186547,0.07523775134342421,0.060190200277545264
8.21,0.6067172269069053,0.0752377513422244,0.06019020029597313
8.22,0.6067172268949529,0.07523775134100384,0.060190200314719375
8.23,0.6067172268827965,0.07523775133976245,0.0601902003337856
8.24,0.6067172268704351,0.07523775133850012,0.06019020035317338
8.25,0.6067172268578676,0.07523775133721676,0.060190200372884306
8.26,0.606717226845093,0.07523775133591226,0.06019020039291996
8.27,0.6067172268321104,0.0752377513345865,0.060190200413281915
8.28,0.6067172268189188,0.07523775133323941,0.060190200433971774
8.290000000000001,0.6067172268055171,0.07523775133187086,0.06019020045499111
8.3,0.6067172267919043,0.07523775133048075,0.0601902004763415
8.31,0.6067172267780794,0.07523775132906899,0.06019020049802454
8.32,0.6067172267640414,0.07523775132763545,0.060190200520041814
8.33,0.6067172267497893,0.07523775132618006,0.0601902005423949
8.34,0.6067172267353221,0.0752377513247027,0.06019020056508538
8.35,0.6067172267206388,0.07523775132320328,0.06019020058811484
8.36,0.6067172267057382,0.07523775132168167,0.060190200611484876
8.370000000000001,0.6067172266906196,0.0752377513201378,0.060190200635197054
8.38,0.6067172266752818,0.07523775131857154,0.06019020065925297
8.39,0.6067172266597238,0.07523775131698278,0.0601902006836542
8.4,0.6067172266439447,0.07523775131537146,0.060190200708402336
8.41,0.6067172266279433,0.07523775131373743,0.060190200733498955
8.42,0.6067172266117188,0.07523775131208062,0.06019020075894565
8.43,0.6067172265952699,0.0752377513104009,0.06019020078474399
8.44,0.6067172265938306,0.07523775131025393,0.06019020078700136
8.45,0.6067172265945292,0.07523775131032527,0.06019020078590568
8.46,0.6067172265952226,0.07523775131039608,0.060190200784818064
8.47,0.6067172265959109,0.07523775131046637,0.060190200783738615
8.48,0.6067172265965939,0.0752377513105361,0.06019020078266746
8.49,0.6067172265972715,0.0752377513106053,0.060190200781604704
8.5,0.6067172265979437,0.07523775131067394,0.06019020078055047
8.51,0.6067172265986103,0.07523775131074202,0.06019020077950488
8.52,0.6067172265992714,0.07523775131080952,0.06019020077846803
8.53,0.6067172265999268,0.07523775131087646,0.06019020077744006
8.540000000000001,0.6067172266005765,0.0752377513109428,0.06019020077642107
8.55,0.6067172266012204,0.07523775131100856,0.06019020077541119
8.56,0.6067172266018585,0.07523775131107371,0.06019020077441052
8.57,0.6067172266024905,0.07523775131113826,0.06019020077341919
8.58,0.6067172266031166,0.07523775131120218,0.060190200772437315
8.59,0.6067172266037365,0.07523775131126549,0.060190200771464995
8.6,0.6067172266043502,0.07523775131132816,0.06019020077050237
8.61,0.6067172266049577,0.0752377513113902,0.060190200769549534
8.620000000000001,0.6067172266055589,0.07523775131145159,0.06019020076860662
8.63,0.6067172266061537,0.07523775131151234,0.06019020076767374
8.64,0.6067172266067421,0.07523775131157241,0.06019020076675101
8.65,0.6067172266073239,0.07523775131163182,0.06019020076583854
8.66,0.606717226607899,0.07523775131169055,0.06019020076493645
8.67,0.6067172266084675,0.0752377513117486,0.060190200764044854
8.68,0.6067172266090292,0.07523775131180598,0.06019020076316388
8.69,0.606717226609584,0.07523775131186262,0.06019020076229363
8.700000000000001,0.6067172266101319,0.07523775131191858,0.06019020076143423
8.71,0.606717226610673,0.07523775131197383,0.06019020076058579
8.72,0.6067172266112069,0.07523775131202835,0.06019020075974842
8.73,0.6067172266117336,0.07523775131208214,0.06019020075892226
8.74,0.6067172266122531,0.0752377513121352,0.0601902007581074
8.75,0.6067172266127654,0.0752377513121875,0.06019020075730397
8.76,0.6067172266132703,0.07523775131223906,0.06019020075651209
8.77,0.6067172266137677,0.07523775131228987,0.06019020075573186
8.78,0.6067172266142578,0.0752377513123399,0.06019020075496341
8.790000000000001,0.60671722661474,0.07523775131238915,0.06019020075420685
8.8,0.6067172266152148,0.07523775131243764,0.0601902007534623
8.81,0.6067172266156818,0.07523775131248532,0.06019020075272987
8.82,0.6067172266161409,0.07523775131253221,0.06019020075200969
8.83,0.6067172266165922,0.0752377513125783,0.06019020075130186
8.84,0.6067172266170356,0.07523775131262357,0.06019020075060651
8.85,0.606717226617471,0.07523775131266802,0.06019020074992374
8.86,0.6067172266178982,0.07523775131271165,0.06019020074925368
