t,AP1,pRB,E2F,pRBc1,Md,Mdp27,pRBp,Me,pRBpp,pRBc2,Ma,E2Fp,Cd,Mdi,p27,Ce,Mei,Mep27,Mai,Map27,Skp2,Wee1,Pe,Cdh1a,Pei,Chk1,Ca,Cdc20a,Pa,Mb,Mbp27,p27p,Cdh1i,Pai,Cb,Mbi,Pb,Cdc20i,Pbi,Mw,Wee1p,Cdc45,Pol,Primer,ATR,BN,X,CbA,MP,MC,MB,RN,MR,PC,PCP,PCC,CC,CCP,RC,PCCP,PCN,PCNP,IN,BC,BCP,BNP
1.83,6.003699234999626,19.373413593520052,1.8840513936186782,3.378844011499376,0.0409841809830877,0.40575084845281906,0.09326129790460541,0.003159437863222851,7.605335321572946e-05,0.007501576675446028,0.004274474637317417,0.0037437877105051857,0.09119881763757477,0.008000733787454719,5.94097409028773,0.0014154431817839962,0.0014016379432480119,0.03279461334907004,0.016117629475129486,0.025587167914738803,0.11562518173295384,0.26177341963521217,1.1971338239458205,1.0504040016353504,0.1989646828528434,0.0054910755525085665,0.005128600252292783,0.007006645098854188,0.2101463196581137,0.006587946382103061,0.021018222986643968,0.012085041723694711,0.0007382623243117806,0.5833761866664623,0.0360661159909143,0.03778465937483958,0.09287260646566442,0.7029382560158008,0.5518444817391377,0.0,0.16567992239219112,0.0004189123613689348,0.0009633712223158246,0.0010733751456400392,0.0002514252805343314,1.2280995117951745,0.00198212003834378,0.0003624015240747001,0.5514810732699784,0.7003322807134685,9.66859132084443,0.029836538236270322,0.7293865669538298,0.0720548296602345,0.04192569169871393,0.03401215115644502,2.474276741218715,0.24685190144319827,0.10334354284420688,0.010447221041157096,0.009236978036889432,0.00379370072083957,0.002070292512628218,2.424835954035067,0.12053572547605067,0.07068214686664591
1.84,6.005132013462818,19.451194770656414,1.8884418770786187,3.4019023755382607,0.04093441059881054,0.40850754729029287,0.09435346659339872,0.0031522944708880793,7.633927250017445e-05,0.007611295088546104,0.004267312753436112,0.003743807485323169,0.0912436349617527,0.007990889028168111,5.964298263570541,0.0014125411002746207,0.001396618167504435,0.032875133376169555,0.016081434912631934,0.025690628419283077,0.11559144171017476,0.26185483162752726,1.198863211457498,1.0512161534405429,0.19898690718694922,0.0053923315163109066,0.005116134699772618,0.006998930502472916,0.21022651658415212,0.006580973677043074,0.021101758035455685,0.012060277610000794,0.000737236230153845,0.583587316512926,0.036029349076561724,0.037732020529390994,0.09288199573781937,0.7031539396310256,0.5518926425428431,0.0,0.16571396938701494,0.00041786397466264663,0.0009590852764043307,0.001058724852980281,0.00024706222348169174,1.23619353715743,0.0019787253888685083,0.000361843543128171,0.5564985114093867,0.7052292652322824,9.672170302648336,0.02981617962946206,0.7318343028029012,0.07272353130050833,0.04239278588525909,0.034468382925413356,2.4878555714005124,0.24759164417729784,0.10374437253911246,0.010571073262455044,0.00921729399960613,0.0037640955237239855,0.002069783840252544,2.4319910804764313,0.12071400403903507,0.07098631353043745
1.85,6.00652871801423,19.528810280786043,1.8928182035376635,3.424972209036012,0.040885430823515534,0.41125760968073116,0.09545536841946677,0.003145265474693497,7.662484491843893e-05,0.007722199498368098,0.004260221570631542,0.003743834131893483,0.0912874171148349,0.007981117424123416,5.9874885451760305,0.0014096524390777682,0.0013916841786343734,0.03295534299947443,0.016045694302587746,0.025793345210505473,0.11555833298339012,0.2619345081507756,1.2005703599304047,1.0520146389888478,0.19900889919915146,0.005295390430937492,0.0051037948061362194,0.006991297187772719,0.21030495783938838,0.006574078363406622,0.021184740957446137,0.012035888416510404,0.0007362210090149589,0.5837938655666873,0.035993255111744935,0.03768003609759674,0.0928911043195561,0.703364534719144,0.5519393147945331,0.0,0.16574723833451033,0.00041683259833225924,0.0009548734562489088,0.0010443257514851092,0.0002427822317364934,1.244291658277286,0.001975364345801875,0.0003612927443116163,0.5615183030205073,0.7101376277566676,9.675748389419379,0.02979953632490677,0.734301609325577,0.07339130154958635,0.042860734191211294,0.03493195852139784,2.5015569011382253,0.24833312835320245,0.10415090720997355,0.010697656530523784,0.009200730422052222,0.0037359230676385167,0.0020698106948968524,2.4391236799721505,0.12089099788487141,0.07128910299363293
1.86,6.007890256886248,19.606260369968034,1.8971805464590814,3.448053328119996,0.040837237874254105,0.41400101463931555,0.09656711029503746,0.0031383493896623145,7.690996903892662e-05,0.007834302511879911,0.004253201342605375,0.0037438688391674027,0.09133018957975043,0.007971419516921784,6.0105448099147925,0.0014067770583997324,0.0013868340632130513,0.03303524507609764,0.01601040443504978,0.025895321895707986,0.115525842618978,0.262012486446621,1.2022555520767466,1.0527996882473534,0.1990306637810289,0.005200221414130291,0.005091580217235775,0.0069837454270319285,0.21038168016493097,0.006567260553473202,0.0212671754057156,0.012011888448186014,0.0007352166888854678,0.583995934752562,0.03595782177035184,0.03762870332449018,0.09289994017148673,0.7035701600023712,0.5519845450487918,0.0,0.1657797473222423,0.00041581795280749064,0.0009507344051160356,0.0010301737447683625,0.0002385836729224781,1.2523937621981611,0.001972036999735829,0.0003607490861884447,0.5665402712351715,0.7150569526768372,9.679325580692945,0.029786556716330563,0.7367879859539926,0.07405808059807308,0.04332949292309427,0.035402884864129805,2.5153808764469963,0.2490763746093668,0.10456305218540812,0.010826970616289011,0.00918725146131339,0.003709165005052776,0.0020703797122439043,2.4462340048909907,0.12106672429928787,0.07159051936423157
1.87,6.00921751545604,19.683545278987744,1.9015290768817272,3.4711455509019435,0.04078982776894918,0.4167377425452409,0.09768880049975136,0.0031315432287089937,7.71947476145691e-05,0.007947616942585164,0.004246252203485429,0.003743912752922399,0.09137197664236012,0.007961795776176173,6.033466948088294,0.0014039148084203654,0.0013820675174122219,0.03311484238150052,0.015975562111672205,0.025996562218502814,0.11549395798937583,0.2620888029467356,1.2039190673993458,1.0535715273269222,0.1990522053286027,0.005106794010778599,0.005079490542391894,0.006976275480074684,0.21045671962845505,0.006560520275084132,0.02134906506758006,0.011988269653542737,0.0007342232771120332,0.5841936226620857,0.03592303696489651,0.03757801932561868,0.09290851107016415,0.7037709314217265,0.5520283783552421,0.0,0.1658115140142899,0.0004148198351706897,0.000946666792671594,0.0010162647951427327,0.00023446494827422058,1.2604997372909879,0.0019687434541396966,0.0003602125257174614,0.5715642429501568,0.7199868349716314,9.682901876016887,0.029777189776742062,0.7392929426425644,0.07472380966693547,0.04379901867397575,0.035881169155469086,2.5293276311668036,0.24982140191040808,0.10498071504694981,0.01095901560406547,0.009176821730628816,0.003683803255569986,0.002071497460446839,2.4533223043512677,0.12124120026695034,0.07189056683086417
1.8800000000000001,6.010511356820374,19.760665243090564,1.9058639634963472,3.4942486974135942,0.040743196374788924,0.4194677750707442,0.09882054933222312,0.003124846203347914,7.747915715964811e-05,0.008062155812231402,0.004239374265428329,0.003743966971447412,0.09141280197209933,0.007952246583079999,6.056254876534717,0.001401065548110409,0.0013773821355701741,0.033194137603265055,0.015941164056830628,0.026097070048276886,0.11546266676206833,0.2621634932934805,1.2055611816991196,1.054330378529228,0.1990735282883807,0.0050150781919441985,0.005067525356382807,0.006968887551286565,0.21053011161174506,0.0065538575310694356,0.021430413658643784,0.011965021863991529,0.0007332407790468144,0.5843870256331789,0.03588888884137221,0.0375279810406825,0.09291682459276808,0.7039669622452811,0.552070858327136,0.0,0.16584255565843106,0.0004138379489817462,0.0009426693184766526,0.0010025949230963703,0.00023042449189703782,1.268609473232261,0.001965483741877905,0.0003596830188274374,0.5765900487592387,0.7249268799376766,9.686477274951061,0.02977138506641186,0.7418159996644534,0.07538843100047013,0.04426926832503099,0.036366818862082394,2.543397287305125,0.25056822758355185,0.10540380556901476,0.01109379188266237,0.00916940629743383,0.003659820002969606,0.002073170438996529,2.4603888242660514,0.12141444247764477,0.07218924965941537
1.8900000000000001,6.011772622347645,19.837620492107856,1.9101853726901032,3.5173625895659884,0.040697339358653446,0.4221910951485702,0.09996246886608413,0.0031182566303678562,7.776319360373444e-05,0.008177932355017285,0.004232567618249253,0.0037440325467920595,0.09145268881804573,0.007942772283224217,6.0789085296169665,0.0013982291340964566,0.0013727764234397156,0.03327313343053024,0.015907206923598215,0.02619684937343325,0.11543195689234899,0.2622365923570536,1.2071821674505225,1.0550764604130896,0.19909463683035095,0.004925044352806161,0.005055684200784236,0.006961581796828451,0.21060189082161376,0.006547272298803997,0.02151122491971037,0.011942142930509828,0.0007322691965623617,0.5845762378039855,0.035855365774926276,0.037478585244133396,0.09292488812261628,0.7041583631237147,0.5521120271854585,0.0,0.16587288909597184,0.00041287202620559255,0.0009387407080528559,0.0009891602067287602,0.0002264607700538528,1.2767228609820636,0.001962257896380942,0.0003591605200574213,0.5816175228863565,0.7298767029222809,9.690051777066907,0.029769092738314507,0.7443566874105403,0.07605188785784009,0.0447401990470813,0.03685984169943684,2.557589955365203,0.25131686735448594,0.10583223566395418,0.011231300136868481,0.009164970680579242,0.003637197692453047,0.0020754050785008723,2.4674338073883915,0.12158646733219876,0.07248657218990981
1.9000000000000001,6.013002130514476,19.914411250067978,1.9144934684210375,3.5404870512424464,0.04065225218729028,0.42490768702755627,0.10111467307234111,0.003111772750063638,7.804687048322373e-05,0.008294960041488213,0.004225832310797531,0.0037441104835687074,0.09149165983063795,0.007933373186297518,6.1014278625140514,0.00139540542149215,0.0013682490359697812,0.03335183249733539,0.015873687311542005,0.02629590430295491,0.11540181663776437,0.26230813418968274,1.2087822934930177,1.055809987551325,0.19911553490141376,0.004836663348340468,0.005043966582790221,0.006954358331854277,0.21067209124788228,0.006540764518985072,0.021591502614613196,0.011919628148067464,0.0007313085257392965,0.5847613509887812,0.03582245638405772,0.037429828553971686,0.09293270884191848,0.7043452419330606,0.5521519256952696,0.0,0.1659025307400599,0.00041192181875247976,0.0009348797139975506,0.0009759567861458333,0.0002225722830394051,1.2848397928678006,0.0019590659440952107,0.0003586449825929756,0.5866465034197089,0.7348359298530913,9.69362538194789,0.0297702636001539,0.7469145470223195,0.07671412459171437,0.0452117683305833,0.03736024563199558,2.571905733782587,0.25206733525343,0.1062659194970604,0.011371541361654872,0.009163480886973148,0.0036159190501638613,0.0020782077342643415,2.474457493089987,0.12175729092512491,0.0727825388386881
1.9100000000000001,6.014200679856665,19.99103773589152,1.918788412536425,3.5636219080368488,0.040607930163084595,0.4276175360978353,0.10227727761982891,0.00310539280572008,7.833020766739842e-05,0.00841325255152568,0.004219168358813869,0.003744201744998623,0.09152973713328506,0.00792404956542484,6.123812848707395,0.0013925942644727528,0.001363798688972604,0.033430237388838394,0.015840601772503054,0.026394239049166626,0.11537223451850746,0.2623781521299611,1.2103618254713546,1.0565311710310483,0.19913622626430916,0.004749906437823896,0.00503237197986913,0.006947217234705106,0.21074074625228265,0.006534334102053953,0.021671250526067106,0.01189747184862251,0.0007303587579703866,0.5849424549775014,0.03579014949969751,0.037381707452613225,0.09294029375703224,0.7045277041313679,0.5521905933581703,0.0,0.16593149663069812,0.0004109870896487577,0.000931085112854176,0.0009629808558486376,0.00021875756083809662,1.2929601624121958,0.001955907899194814,0.0003581363585008446,0.5916768318255645,0.7398041958745671,9.697198089187882,0.029774849038732957,0.7494891290340702,0.07737508651418125,0.045683933949078555,0.037868038837365406,2.5863447104960358,0.25281964383138883,0.10670477319664175,0.011514516821628693,0.009164903352212147,0.0035959670485258533,0.0020815846952759354,2.4814601177815603,0.12192692908361295,0.07307715408804077
1.92,6.015369048290706,20.067500162981347,1.923070364700959,3.5867669873028314,0.04056436845007276,0.4303206289099374,0.1034504001168492,0.00309911540940642,7.861320349952143e-05,0.008532823794632162,0.004212575748879381,0.0037443072514768117,0.0915669422824987,0.007914801642107339,6.146063481571511,0.0013897955179006168,0.0013594238026714376,0.0335083506308752,0.015807946809058823,0.026491857925247917,0.11534319932453833,0.26244667877455474,1.2119210256132933,1.0572402182861518,0.19915671453875275,0.0046647453124344105,0.00502089983955802,0.0069401585435273,0.21080788853540655,0.006527980930830101,0.021750472452049772,0.011875668817815736,0.000729419880609998,0.5851196374655276,0.03575843417426681,0.03733421828731473,0.09294764969079793,0.7047058526708576,0.5522280683860112,0.0,0.16595980242135833,0.00041006759147293277,0.0009273557070065997,0.0009502286679807577,0.000215015164297896,1.3010838643901617,0.0019527837475378522,0.0003576345988754976,0.5967083531052847,0.7447811456561744,9.700769898391348,0.029782801071832215,0.7520799937891904,0.07803471995587916,0.046156653984207825,0.038383229698734866,2.6009069626464805,0.2535738041022421,0.10714871492105434,0.011660228058286511,0.009169204968450174,0.0035773249204091077,0.002085542178972126,2.488441914755806,0.12209539735642012,0.0733704224864751
1.93,6.016507995578899,20.143798739596686,1.9273394825665024,3.6099221180268994,0.040521562087452875,0.4330169530244386,0.1046341599962849,0.0030929389976489955,7.889586556219995e-05,0.008653687892723584,0.004206054439579404,0.0037444278855954887,0.09160329638603079,0.0079056296040898,6.168179770709532,0.0013870090358706314,0.001355123021755816,0.0335861747137871,0.01577571888581142,0.026588765329581095,0.11531470008538712,0.2625137460654186,1.2134601531526978,1.0579373335074411,0.1991770031661422,0.004581152051372838,0.005009549583559495,0.006933182262636128,0.21087355021214094,0.006521704862827076,0.02182917220151257,0.011854214353797275,0.0007284918771129293,0.5852929843003775,0.03572729965710944,0.03728735729225418,0.09295478330473507,0.7048797882917007,0.5522643878628102,0.0,0.16598746342406712,0.00040916308673221845,0.000923690321129625,0.0009376965262125794,0.00021134368153408553,1.3092107946913019,0.0019496934678277249,0.00035713965392119483,0.6017409153875852,0.7497664322163009,9.704340809171907,0.029794072290858502,0.7546867102928073,0.07869297216510332,0.046629886790463315,0.03890582676620738,2.6155925579011083,0.2543298257275303,0.1075976646083464,0.011808676856095756,0.009176353038685206,0.003559976131802566,0.0020900863365858275,2.495403114529814,0.12226271104500674,0.07366234863954144
1.94,6.017618267757496,20.21993367005195,1.9315959222811194,3.6330871304084913,0.04047950602724202,0.4357064967603762,0.10582867812747904,0.0030868620756289954,7.917819859363147e-05,0.008775859133156995,0.0041996043694838055,0.0037445645014448077,0.09163882018937757,0.007896533611375536,6.19016173854564,0.001384234672496324,0.0013508949655710034,0.033663712094085696,0.01574391443914197,0.026684965723048064,0.11528672601079694,0.2625793854480587,1.214979465015345,1.0586227184187698,0.19919709547692513,0.004499099031275346,0.004998320614303804,0.006926288371038375,0.21093776295092573,0.006515505737080855,0.021907353590391785,0.01183310375944853,0.000727574728148978,0.5854625799320355,0.0356967353469077,0.03724112061811734,0.09296170113806246,0.7050496100589914,0.5522995880245757,0.0,0.16601449469269647,0.00040827333861616463,0.0009200877969552009,0.0009253807735949473,0.00020774172132944016,1.3173408500528023,0.0019466370274667372,0.00035665147321605454,0.606774369179241,0.7547597148879901,9.707910821150055,0.029808615730347744,0.7573088541291088,0.07934979109140666,0.04710359093458646,0.03943583871163717,2.630401556780499,0.2550877173446629,0.10805154354391032,0.011959865182498247,0.009186315180278572,0.0035439043266692442,0.0020952232687471467,2.502343945504396,0.1224288852633161,0.0739529371952717
1.95,6.018700587693092,20.29590515191248,1.9358398374354302,3.656261856710101,0.040438195073459735,0.4383892497127448,0.10703407784703271,0.0030808831342741694,7.946020983043463e-05,0.00889935208700973,0.004193225443219537,0.0037447179050016967,0.09167353384005107,0.007887513781313834,6.212009428811883,0.001381472281546782,0.0013467383366934313,0.03374096517559631,0.015712529859230183,0.0267804636705237,0.11525926661505219,0.2626436275291998,1.216479214227768,1.0592965705687138,0.19921699460177145,0.004418559133913989,0.004987212301910938,0.006919476805607555,0.2110005576647098,0.006509383361403179,0.021985020445405956,0.011812332383091949,0.0007266684096476257,0.5856285064503096,0.03566673089506132,0.03719550427670099,0.09296840952352962,0.7052154142079813,0.5523337036790699,0.0,0.1660409108450573,0.00040739811709716346,0.0009165470048557579,0.0009132778199682447,0.00020420792739258808,1.3254739286472197,0.0019436143798265237,0.0003561700052713499,0.6118085690082834,0.7597606636534903,9.711479933957817,0.029826385179957702,0.75994601200079,0.08000512587571049,0.04757772534365515,0.03997327440708473,2.645334007754697,0.255847485862768,0.1085102752858148,0.012113795313324386,0.009199059544557032,0.0035290934508693385,0.002100958989699512,2.5092646324951953,0.12259393480801688,0.07424219287288233
1.96,6.0197556549334825,20.371713375608255,1.9400713790331687,3.679446131261862,0.04039762390189635,0.4410652027329707,0.10825048515944857,0.003075000722821809,7.974190561550808e-05,0.009024181639495994,0.004186917533438135,0.003744888854184926,0.09170745686701028,0.00787857019107689,6.233722906892214,0.00137872171661279,0.0013426518524269262,0.03381793630479492,0.01568156149626405,0.026875263831288455,0.11523231171755564,0.26270650206483404,1.2179596497649208,1.0599590832252639,0.19923670348743935,0.004339505770797733,0.004976223985469664,0.006912747463013591,0.21106196449002357,0.006503337513963594,0.02206217659725224,0.011791895533703283,0.0007257728930690233,0.5857908435644619,0.03563727621065512,0.03715050415219778,0.09297491458515436,0.7053772941115574,0.5523667682201479,0.0,0.1660667260591163,0.0004065371981006707,0.0009130668442501167,0.0009013841446099563,0.0002007409788568308,1.3336099301205675,0.0019406254627127777,0.00035569519764671437,0.6168433735093103,0.7647689591854369,9.71504814723849,0.02984733523877415,0.7625977819266336,0.0806589269035969,0.04805224933194288,0.04051814289542222,2.660389947254715,0.256609136449318,0.10897378567690383,0.012270469830755802,0.009214554841677214,0.0035155277637734334,0.002107299422005351,2.516165396616894,0.12275787415253514,0.07453012045977257
1.97,6.0207841679635345,20.447358531326124,1.944290697955249,3.7026397884982747,0.04035778717841411,0.4437343467362997,0.10947802613876907,0.0030692133789721127,8.00232925466767e-05,0.009150362683253161,0.0041806805104510035,0.0037450781046486294,0.09174060877672711,0.007869702914447427,6.255302239119089,0.0013759828312654274,0.0013386342441770306,0.03389462782646267,0.01565100569738923,0.02696937087139776,0.11520585115208733,0.26276803877380556,1.2194210204474059,1.0606104494801205,0.19925622506827492,0.004261912372428697,0.004965355002302574,0.006906100237446055,0.21112201353202817,0.006497367971055064,0.02213882587847011,0.011771788587380897,0.0007248881495751884,0.585949670876311,0.035608361213734625,0.03710611612014208,0.09298122243770203,0.7055353430157018,0.5523988149714775,0.0,0.16609195449296726,0.0004056903574888923,0.0009096462158572904,0.0008896962294286472,0.00019733955640475917,1.3417487541792563,0.001937670213100885,0.00035522699783853477,0.6218786414890891,0.7697842826493855,9.718615460635958,0.02987142053080774,0.7652637624097328,0.081311144606831,0.048527122225240034,0.04107045323415517,2.6755694111418613,0.2573726741933379,0.10944200066389989,0.012429891331857528,0.009232769802213273,0.0035031915367234007,0.002114250485091606,2.523046458837666,0.12292071775647752,0.07481672474727943
1.98,6.021786795115917,20.522840799462937,1.9484979416051074,3.725842665629934,0.0403186794368423,0.4463966742221097,0.11071683053242502,0.0030635197219726212,8.030437426245338e-05,0.009277910556508834,0.004174514201445409,0.003745286350462242,0.0917730082876437,0.007860911972420996,6.276747519924612,0.0013732554790596872,0.0013346842577851227,0.03397104200887976,0.015620858771747351,0.02706278956483185,0.11517987514728084,0.2628282662667224,1.2208635696926207,1.0612508567818135,0.19927556205174646,0.00418575308356311,0.00495460465172364,0.0068995349733311385,0.21118073387210207,0.0064914744714722845,0.022214972117292845,0.011752006964102227,0.0007240141445893586,0.5861050648999155,0.03557997616255517,0.03706233590943838,0.09298733892534347,0.7056896504464387,0.5524298754598763,0.0,0.16611660973375977,0.0004048573777997538,0.0009062840583424107,0.0008782106491664541,0.00019400238690642745,1.349890302477258,0.0019347485467716048,0.0003547653523541394,0.6269142371367841,0.7748063289780113,9.722181873808182,0.02989859679417858,0.7679435667397717,0.0819617310958541,0.04900230387897079,0.041630214652358534,2.6908724198390694,0.2581381019338899,0.10991484913324083,0.012592062803993068,0.009253673910321758,0.0034920694599636436,0.002121817971823015,2.5299080352118626,0.12308247965549603,0.07510201061004845
1.99,6.022764178571566,20.598160353055597,1.9526932545899338,3.7490546021141764,0.0402802950328912,0.4490521791437807,0.11196703075913991,0.003057918362080097,8.058515715116498e-05,0.009406840906517803,0.004168418397441417,0.003745514231436143,0.09180467343066309,0.007852197337724562,6.298058867747762,0.0013705395130548094,0.0013308007247734895,0.034047181062221196,0.01559111697082414,0.027155524806876156,0.11515437427407124,0.26288721220925265,1.222287536556151,1.061880487895062,0.1992947169212214,0.004111002610910309,0.004943972196021733,0.00689305146690335,0.21123815374332167,0.006485656719190112,0.02229061915684679,0.011732546231862035,0.0007231508383040808,0.5862570994888415,0.03555211159881907,0.03701915908643916,0.09299326965921359,0.7058403027408869,0.5524599795915942,0.0,0.1661407048774621,0.0004040380484629701,0.0009029793426578915,0.0008669240531245574,0.00019072823655191904,1.3580344782756653,0.0019318603635580017,0.0003543102064107154,0.6319500291644773,0.7798348051569163,9.7257473864263,0.029928820600357786,0.7706368207266048,0.08261063980337048,0.049477754552199986,0.04219743662077987,2.70629898013196,0.25890542055780347,0.11039226254531566,0.012756987583637887,0.009277237243435035,0.0034821465605667404,0.002130007580838249,2.5367503377803025,0.12324317352926074,0.07538598300448421
2.0,6.023716959737197,20.67331736417873,1.9568767817087367,3.7722754371135774,0.040242628380272524,0.45170085540449834,0.11322875968968661,0.0030524079225864123,8.086564981122289e-05,0.009537169503777337,0.004162392906141957,0.0037457623889104665,0.09183562212955794,0.007843558996823796,6.319236401625848,0.0013678347858141178,0.0013269824610630736,0.03412304719756244,0.015561776561583236,0.02724758145461651,0.11512933909925217,0.2629449042093605,1.2236931594302392,1.0624995251172353,0.19931369222237708,0.0040376357639162735,0.004933456902770246,0.006886649522087325,0.2112943012818433,0.006479914427667134,0.02236577081356425,0.011713402223035418,0.0007222981925482191,0.5864058484006672,0.035524758083325114,0.03697658125864254,0.09299902023897477,0.7059873860828381,0.5524891573211372,0.0,0.1661642530038494,0.0004032321595306437,0.0008997310417806953,0.0008558331019856275,0.000187515873855476,1.366181184992771,0.0019290055671351595,0.0003538615055084561,0.6369858866860317,0.7848694185432747,9.729311998160508,0.02996204874411285,0.7733431511545793,0.0832578243668758,0.04995343465128613,0.04277212850231758,2.7218490987694146,0.25967463088267106,0.11087417245617635,0.012924668996265813,0.00930342997833189,0.0034734079137268897,0.0021388249960518123,2.543573578066314,0.12340281303411633,0.07566864687573971
2.0100000000000002,6.024645746514084,20.74831199478788,1.9610486638720168,3.7955050129627357,0.04020567369065239,0.4543426987446343,0.11450215394090313,0.0030469870708487922,8.114585846684676e-05,0.009668912530680532,0.00415643747769116,0.0037460313943570305,0.09186587148231078,0.007834996868366306,6.340280271685629,0.0013651411499076879,0.0013232283440164192,0.03419864254382982,0.015532833752761968,0.027338964515469216,0.11510476063455681,0.26300136866361273,1.2250806710755557,1.0631081447094082,0.19933249020648267,0.003965628082787172,0.004923057992807006,0.006880328881374152,0.21134920353554337,0.006474247262260281,0.022440430919195845,0.011694570708432002,0.0007214561617590166,0.5865513819759784,0.03549790654351644,0.036934597835848605,0.09300459596666308,0.7061309825644952,0.5525174365365549,0.0,0.16618726656063418,0.0004024395085322686,0.0008965381701363313,0.0008449345529931852,0.00018436411783284576,1.3743303281270915,0.0019261840370369044,0.0003534191937471602,0.6420216846171325,0.7899098918436233,9.732875708697645,0.029998239112910302,0.7760622008464617,0.08390324015802872,0.05042930508974004,0.04335429994071856,2.7375227650785567,0.26044573123230197,0.11136051369307601,0.013095110814419894,0.00933222306665817,0.003465839031846252,0.002148275773356412,2.550377962412696,0.12356141136611604,0.07595000727163981
2.02,6.025551149028429,20.823144405502408,1.9652090420538202,3.8187431718824385,0.04016942528207794,0.4569777046705724,0.11578735100066125,0.0030416545395539527,8.142577994542797e-05,0.009802086267842729,0.004150551851663171,0.0037463218278563936,0.09189543872214807,0.00782651087282874,6.3611906262501625,0.0013624584585580502,0.001319537183212568,0.03427396922826504,0.015504284807640134,0.02742967894319128,0.11508062985885298,0.2630566320218367,1.2264503040808694,1.0637065229879676,0.19935111319368876,0.0038949551491956527,0.0049127746970113045,0.006874089300210683,0.21140288756334846,0.006468654890910787,0.022514603275901417,0.011676046981646775,0.0007206247007595912,0.5866937707491626,0.03547154789587034,0.03689320430089857,0.09301000216335795,0.7062711744890124,0.5525448453581739,0.0,0.16620975803155652,0.00040165988995999335,0.0008933997405406624,0.0008342251665879531,0.00018127178538390523,1.3824818131642773,0.0019233956543400074,0.0003529832161182434,0.6470572977419561,0.7949559466736268,9.736438517721925,0.0300373497292116,0.778793612110908,0.08454684263333175,0.05090532686349176,0.043943960416051725,2.7533199699472797,0.26121872010627945,0.11185122086026748,0.01326831675872119,0.009363587498879587,0.0034594254396621677,0.002158365459775026,2.5571636970853264,0.1237189817352054,0.07623006921806366
2.0300000000000002,6.026433751266801,20.897814749371864,1.9693580544993534,3.8419897582437508,0.040133877313592366,0.45960587010758114,0.11708449109691478,0.0030364090467876093,8.170541858685194e-05,0.009936707344357538,0.004144735748973413,0.003746634214992867,0.09192434031058777,0.007818100893091477,6.3819676376054835,0.0013597865642492584,0.0013159078781234414,0.03434902932069178,0.015476125926905981,0.027519729798049473,0.11505693808930291,0.2631107197798113,1.227802286506611,1.0642948314806746,0.19936956329926037,0.0038255931352264216,0.004902606211339105,0.006867930487905793,0.21145537955037624,0.006463136954264569,0.022588291691254495,0.011657826879624883,0.0007198037601582407,0.5868330825924627,0.03544567334433806,0.03685239598570655,0.0930152439143532,0.7064080409536884,0.552571410319897,0.0,0.16623173940876435,0.0004008931064041006,0.0008903147983768135,0.0008237017807382328,0.0001782377330826691,1.3906355472345115,0.0019206402845590826,0.0003525535163192634,0.6520926054475954,0.8000073166739163,9.740000424930289,0.03007933951468835,0.7815370399504701,0.08518858862963123,0.0513814614104118,0.044541119609611136,2.769240690751798,0.26199359404924677,0.11234623113326059,0.013444290892722276,0.009397494886842099,0.003454153011434133,0.002169099502482064,2.5639309842117184,0.12387553699067524,0.07650883781797617
2.04,6.027294130441211,20.972323175466517,1.9734958386820765,3.8652446169359007,0.040099023967052026,0.46222719224525743,0.11839371638590428,0.003031249227916028,8.198479331499832e-05,0.010072792613801018,0.004138988920209848,0.0037469690676457624,0.0919525923752334,0.007809766822762036,6.402611484026949,0.0013571253192046734,0.00131233942701682,0.03442382487734118,0.01544835329917708,0.02760912212152336,0.11503367672651718,0.2631636571594914,1.2291368447174074,1.0648732401376435,0.19938784262190537,0.0037575184510658804,0.004892551729910212,0.006861852146171552,0.21150670538679778,0.006457693102117057,0.022661499945707736,0.011639907190798295,0.000718993291067695,0.5869693846652861,0.03542027417996921,0.03681216822475609,0.09302032623828813,0.7065416601710983,0.5525971576387345,0.0,0.16625322255165967,0.00040013896532743075,0.0008872823984385993,0.0008133612627196677,0.00017526082899752332,1.3987914380161741,0.0019179177893077592,0.0003521300379972146,0.6571274885560046,0.8050637385469481,9.743561430021485,0.03012416781970187,0.7842921431755561,0.08582843553417624,0.05185767040157003,0.04514578710856459,2.7852849017562455,0.26277034912257796,0.1128454823556071,0.013623037345250553,0.009433917088302735,0.0034500077516282533,0.0021804833079825483,2.5706800244340635,0.12403108987212122,0.07678631817922085
