t,C2,M,CP,Y,pM,YP
2.11,0.0017834948159217566,0.00041678155811455405,0.001781101608629374,6.744348876209341e-07,1.8622016601256206e-05,0.0015398402375167378
2.12,0.001785259422365499,0.000412998917986448,0.0017828852664311526,6.738168436675574e-07,1.8856392488849805e-05,0.0015347653055014033
2.13,0.0017870052978414604,0.0004092518899644272,0.0017846500097910352,6.732063464781667e-07,1.909280167967537e-05,0.0015296831855486953
2.14,0.0017887326184105915,0.0004055401175641355,0.001786396015655563,6.726023690827898e-07,1.9331247650590215e-05,0.001524594273300933
2.15,0.001790441558425877,0.00040186324794834276,0.0017881234591887213,6.720038097321315e-07,1.9571733721850254e-05,0.001519498958796069
2.16,0.0017921322905572487,0.00039822093187858246,0.0017898325137958857,6.714094895648807e-07,1.981426305661374e-05,0.0015143976265712593
2.17,0.0017938049858164974,0.00039461282366679023,0.0017915233511477655,6.708181502750168e-07,2.005883866044486e-05,0.0015092906557664378
2.18,0.0017954598135821883,0.0003910385811269412,0.0017931961412043515,6.702284517791153e-07,2.0305463380817468e-05,0.0015041784202278847
2.19,0.001797096941624572,0.0003874978655266891,0.0017948510522388583,6.69638969883655e-07,2.0554139906618686e-05,0.0014990612886118001
2.2,0.0017987165361304986,0.0003839903415390032,0.0017964882508616717,6.690481939523236e-07,2.080487076765264e-05,0.0014939396244878745
2.21,0.0018003187617283316,0.00038051567719380754,0.0017981079020442927,6.684545245733244e-07,2.1057658334144044e-05,0.0014888137864428608
2.22,0.00180190378151286,0.00037707354382961785,0.0017997101691432833,6.678562712266829e-07,2.131250481624195e-05,0.001483684128184145
2.23,0.0018034717570702117,0.00037366361604518084,0.001801295213924211,6.672516499515525e-07,2.1569412263523324e-05,0.0014785509986433194
2.24,0.0018050228485027677,0.00037028557165111114,0.0018028631965855955,6.666387810135209e-07,2.1828382564496807e-05,0.0014734147420797522
2.25,0.0018065572144540733,0.00036693909162153034,0.001804414275782851,6.660156865719175e-07,2.2089417446106282e-05,0.0014682756981841602
2.2600000000000002,0.0018080750121337536,0.00036362386004570423,0.001805948608652235,6.653802883471181e-07,2.2352518473234633e-05,0.0014631342021821795
2.27,0.0018095763973424246,0.00036033956407968183,0.0018074663508347907,6.647304052878524e-07,2.2617687048207325e-05,0.0014579905849379383
2.2800000000000002,0.0018110615060713652,0.00035708591508415183,0.001808967671583939,6.640952099274417e-07,2.288490657047601e-05,0.0014528450945430948
2.29,0.0018125304601094433,0.0003538626421576165,0.0018104527492197602,6.635256954917724e-07,2.3154147840780412e-05,0.0014476979202067619
2.3000000000000003,0.0018139834454364515,0.0003506694019762961,0.0018119217069973994,6.629608697552579e-07,2.342544493908215e-05,0.0014425495263063548
2.31,0.0018154206107110638,0.0003475058954977816,0.0018133746962532462,6.62401113757025e-07,2.3698796913234776e-05,0.0014374002198170135
2.32,0.001816842103200293,0.0003443718266279218,0.0018148118670359764,6.61846877163035e-07,2.3974202542240722e-05,0.0014322503034133408
2.33,0.0018182480688015764,0.00034126690217571484,0.0018162333681328135,6.612986807633373e-07,2.4251660333015954e-05,0.001427100075560919
2.34,0.0018196386520648576,0.0003381908318081992,0.0018176393470957885,6.60757118969326e-07,2.4531168517154576e-05,0.0014219498306078284
2.35,0.001821013996214673,0.0003351433280053437,0.0018190299502680025,6.602228623109942e-07,2.4812725047693588e-05,0.0014167998588761625
2.36,0.0018223742431722355,0.00033212410601493955,0.001820405322809886,6.596966599341889e-07,2.509632759587745e-05,0.0014116504467535467
2.37,0.001823719533577518,0.0003291328838074901,0.001821765608725461,6.59179342097867e-07,2.5381973547922847e-05,0.0014065018767846528
2.38,0.001825050006811339,0.00032616938203110257,0.0018231109508886026,6.586718226713498e-07,2.5669660001783238e-05,0.001401354427762719
2.39,0.0018263658010174454,0.0003232333239663782,0.001824441491069298,6.581751016315784e-07,2.5959383763913646e-05,0.001396208374821064
2.4,0.0018276670531245987,0.000320324435481304,0.00182575736995991,6.576902675603684e-07,2.6251141346035187e-05,0.001391063989524606
2.41,0.0018289538988686572,0.0003174424449861424,0.0018270587272014357,6.572185001416657e-07,2.6544928961899865e-05,0.001385921539961378
2.42,0.001830226472814662,0.0003145870833883235,0.0018283457014097693,6.567610726588014e-07,2.6840742524055107e-05,0.0013807812908340463
2.43,0.0018314849083789207,0.00031175808404733466,0.0018296184302019622,6.563193544917464e-07,2.7138577640608553e-05,0.0013756435035514262
2.44,0.0018327293378510912,0.00030895518272961245,0.0018308770502224844,6.558948136143674e-07,2.743842961199259e-05,0.0013705084363199995
2.45,0.001833959892416267,0.0003061781175634326,0.0018321216971694853,6.554890190916812e-07,2.7740293427729148e-05,0.0013653763442354316
2.46,0.0018351766700939137,0.00030342672500242347,0.0018333523930319459,6.5506768198284e-07,2.8044212592882186e-05,0.0013602472399323418
2.47,0.0018363797910844215,0.0003007007742223254,0.0018345692406104945,6.546226703349172e-07,2.8350194922469466e-05,0.001355121306571321
2.48,0.0018375694081166378,0.0002979999361770352,0.0018357724598430446,6.54183585347069e-07,2.8658196823169046e-05,0.0013499989749909639
2.49,0.0018387456463551787,0.0002953239634465932,0.0018369621764960584,6.537503819758764e-07,2.896821478315663e-05,0.0013448804751530399
2.5,0.0018399086298599146,0.00029267261107831155,0.001838138515132157,6.533230047823621e-07,2.9280245131854737e-05,0.0013397660335406432
2.5100000000000002,0.0018410584816051516,0.00029004563655034965,0.0018393015991261775,6.529013871759855e-07,2.9594284041114856e-05,0.0013346558732280453
2.52,0.0018421953234988137,0.0002874427997352912,0.0018404515506812305,6.524854506586394e-07,2.9910327526399356e-05,0.001329550213950555
2.5300000000000002,0.0018433192764016248,0.00028486386286371944,0.0018415884908447586,6.520751040686452e-07,3.0228371447963644e-05,0.00132444927217437
2.54,0.0018444304601462904,0.0002823085904877947,0.0018427125395245928,6.516702428247489e-07,3.0548411512038075e-05,0.001319353261166436
2.5500000000000003,0.0018455289935566802,0.0002797767494448294,0.0018438238155050104,6.512707481701167e-07,3.087044327201009e-05,0.001314262391064301
2.56,0.0018466149944670084,0.00027726810882086546,0.0018449224364627933,6.508764864163311e-07,3.1194462129606155e-05,0.0013091768689459718
2.57,0.0018476885797410175,0.00027478243991424956,0.0018460085189832848,6.504873081873867e-07,3.152046333607387e-05,0.0013040968988997693
2.58,0.0018487498652911593,0.00027231951619921,0.0018470821785764476,6.501030476636854e-07,3.1848441993363985e-05,0.0012990226820941847
2.59,0.0018497989660977764,0.0002698791132894331,0.0018481435296929208,6.497235218260331e-07,3.2178393055312354e-05,0.0012939544168477362
2.6,0.001850835996228285,0.00026746100890163885,0.0018491926857400784,6.493485296996344e-07,3.2510311328822096e-05,0.0012888922986988229
2.61,0.0018518610688563566,0.00026506498281915795,0.0018502297590980857,6.489778515980897e-07,3.2844191475045515e-05,0.0012838365204755828
2.62,0.001852874296281099,0.0002626908168555073,0.0018512548611359582,6.486112483673898e-07,3.318002801056622e-05,0.0012787872723657473
2.63,0.0018538757899462398,0.0002603382948179669,0.001852268102227618,6.482484606299124e-07,3.351781530858106e-05,0.001273744741986498
2.64,0.0018548655650014595,0.00025800731846696643,0.0018532695644447028,6.478945074858096e-07,3.385755444004772e-05,0.0012687088399087176
2.65,0.0018558437635976027,0.00025569763616531025,0.0018542593654817382,6.475472903192932e-07,3.4199237176178575e-05,0.001263679841889371
2.66,0.0018568105233535937,0.0002534090026977755,0.0018552376210175102,6.472048953251744e-07,3.4542855415908716e-05,0.0012586580105848648
2.67,0.0018577659486431702,0.00025114121414898676,0.001856204436506926,6.468671878693674e-07,3.4888403245881424e-05,0.0012536435129837239
2.68,0.0018587101428492142,0.00024889406869637833,0.0018571599164238593,6.46534022159679e-07,3.523587463184309e-05,0.001248636513187722
2.69,0.001859643208376896,0.0002466673665811101,0.0018581041642754766,6.462052408250812e-07,3.558526342025791e-05,0.0012436371724643684
2.7,0.0018605652466668159,0.0002444609100789815,0.0018590372826165688,6.458806744949837e-07,3.593656333992273e-05,0.0012386456492993944
2.71,0.0018614763582081478,0.00024227450347134738,0.001859959373063878,6.455601413785066e-07,3.6289768003581735e-05,0.00123366209944924
2.72,0.0018623766425517805,0.0002401079530160318,0.0018608705363104279,6.452434468437525e-07,3.6644870909541326e-05,0.0012286866759935388
2.73,0.001863266198323462,0.00023796106691824397,0.0018617708721398519,6.449303829970795e-07,3.700186544328475e-05,0.0012237195293876072
2.74,0.0018641451232369408,0.00023583365530149226,0.0018626604794407223,6.446207282623735e-07,3.7360744879087035e-05,0.0012187608075149277
2.75,0.0018650135141071093,0.00023372553017849985,0.0018635394562208792,6.443142469603207e-07,3.77215023816296e-05,0.0012138106557396378
2.7600000000000002,0.0018658714668631463,0.00023163650542211891,0.00186440789962176,6.440106888876802e-07,3.808413100761516e-05,0.0012088692169590148
2.77,0.0018667190765616591,0.00022956639673624618,0.001865265905932727,6.437097888965565e-07,3.8448623707382394e-05,0.001203936631655963
2.7800000000000002,0.0018675564373998271,0.00022751502162673715,0.0018661135706053973,6.434112664736722e-07,3.881497332652081e-05,0.0011990130379514999
2.79,0.0018683836427285437,0.00022548219937232168,0.0018669509882679723,6.431148253196401e-07,3.918317260748542e-05,0.001194098571657243
2.8000000000000003,0.0018692007850655596,0.00022346775099551814,0.0018677782527395652,6.428201529282359e-07,3.95532141912116e-05,0.0011891933663278952
2.81,0.0018700079561086243,0.00022147149923354908,0.001868595457044531,6.425269201656712e-07,3.992509061872977e-05,0.0011842975533137325
2.82,0.0018708052153604765,0.00021949335310247905,0.0018694026473455095,6.422461379903173e-07,4.029878720197407e-05,0.0011794110813851137
2.83,0.0018715926743282402,0.00021753308098041034,0.001870199946552498,6.419696960141052e-07,4.067430115095211e-05,0.0011745342007113406
2.84,0.0018723704234897358,0.00021559050744460924,0.001870987447096343,6.416967925346713e-07,4.1051624980474976e-05,0.0011696670430193234
2.85,0.0018731385504216012,0.00021366546442131622,0.0018717652375378627,6.41427379592727e-07,4.1430750627158833e-05,0.0011648097257760726
2.86,0.0018738971418879892,0.00021175778556289617,0.0018725334056293203,6.411614115552694e-07,4.181166992256736e-05,0.0011599623641720697
2.87,0.0018746462838522006,0.0002098673062228246,0.0018732920383265372,6.40898845241529e-07,4.219437459448343e-05,0.0011551250711650664
2.88,0.0018753860614883148,0.00020799386343067498,0.0018740412218010009,6.406396400489197e-07,4.25788562681805e-05,0.0011502979575238874
2.89,0.0018761165591928218,0.0002061372958671049,0.0018747810414519784,6.40383758078987e-07,4.296510646769423e-05,0.001145481131872231
2.9,0.0018768378605962545,0.00020429744383884365,0.0018755115819186258,6.401311642633578e-07,4.335311661709397e-05,0.0011406747007324726
2.91,0.0018775500485748203,0.0002024741492536781,0.0018762329270920984,6.398818264896888e-07,4.374287804175434e-05,0.0011358787685694627
2.92,0.0018782532052620325,0.00020066725559544034,0.0018769451601276636,6.396357157276162e-07,4.413438196962665e-05,0.0011310934378343323
2.93,0.0018789474120603424,0.00019887660789899382,0.0018776483634568093,6.393928061547041e-07,4.45276195325106e-05,0.0011263188090082912
2.94,0.0018796327496527713,0.00019710205272522064,0.0018783426187993564,6.391530752823943e-07,4.492258176732562e-05,0.0011215549806464315
2.95,0.0018803092980145414,0.00019534343813600784,0.0018790280071755696,6.389165040819543e-07,4.531925961738256e-05,0.0011168020494215284
2.96,0.0018809771364247088,0.00019360061366923475,0.0018797046089182666,6.386830771104275e-07,4.571764393365509e-05,0.0011120601101678416
2.97,0.0018816363434777947,0.0001918734303137591,0.001880372503684931,6.384527826365815e-07,4.611772547605135e-05,0.0011073292559249169
2.98,0.0018822869970954164,0.0001901617404844046,0.0018810317704698212,6.382256127668573e-07,4.651949491468536e-05,0.0011026095779813883
2.99,0.0018829291716901608,0.0001884654055300373,0.001881682482561712,6.380014119494351e-07,4.6922943196100604e-05,0.0010979011508637972
3.0,0.0018835629258802632,0.00018678432823729363,0.0018823246857306547,6.377792223796489e-07,4.732806312044538e-05,0.001093203967371278
3.0100000000000002,0.0018841883510097301,0.00018511832448757647,0.0018829584843357962,6.375598668396046e-07,4.77348431261857e-05,0.0010885181950645575
3.02,0.001884805521797577,0.0001834672538088362,0.0018835839537262244,6.373433206465085e-07,4.81432736173666e-05,0.0010838439153503094
3.0300000000000002,0.0018854145123095212,0.00018183097713190844,0.0018842011685799292,6.371295615322697e-07,4.855334491953764e-05,0.001079181207899481
3.04,0.0018860153959685917,0.00018020935676820457,0.001884810202914099,6.369185697150361e-07,4.896504728115524e-05,0.0010745301506856948
3.0500000000000003,0.0018866082455657384,0.0001786022563874016,0.0018854111300954178,6.367103279707312e-07,4.9378370874985346e-05,0.0010698908200236445
3.06,0.0018871931332704425,0.0001770095409951328,0.0018860040228503624,6.365048217045899e-07,4.979330579950578e-05,0.0010652632906074956
3.0700000000000003,0.001887770130641326,0.00017543107691067733,0.001886588953275499,6.36302039022696e-07,5.020984208030889e-05,0.001060647635549283
3.08,0.0018883393086367621,0.000173866731744651,0.0018871659928477802,6.361019708035172e-07,5.0627969671503874e-05,0.0010560439264173107
3.09,0.001888900737625484,0.000172316374376696,0.0018877352124348423,6.359046107694427e-07,5.104767845711945e-05,0.0010514522332745492
3.1,0.001889454487397195,0.00017077987493317135,0.0018882966823053017,6.357099555583191e-07,5.146895825250628e-05,0.0010468726247170352
3.11,0.0018900006271731788,0.00016925710476484317,0.0018888504721390519,6.355180047949867e-07,5.189179880573939e-05,0.0010423051679122708
3.12,0.0018905392256169094,0.00016774793642457448,0.0018893966510375615,6.353287611628162e-07,5.231618979902087e-05,0.0010377499286376198
3.13,0.0018910703508446599,0.00016625224364501595,0.0018899352875341694,6.351422304752449e-07,5.2742120850082157e-05,0.0010332069713187102
3.14,0.0018915940704361132,0.0001647699013162955,0.001890466449604383,6.349584217473135e-07,5.316958151358669e-05,0.0010286763590678291
3.15,0.0018921104514449717,0.00016330078546370906,0.0018909902046761748,6.347773472672018e-07,5.3598561282532304e-05,0.001024158153722324
3.16,0.0018926195604095667,0.0001618447732254102,0.0018915066196402797,6.345990226677657e-07,5.402904958965385e-05,0.0010196524158830001
3.17,0.001893121442067268,0.00016040177355363102,0.0018920157454559202,6.344229441926136e-07,5.446104178728207e-05,0.0010151591324718636
3.18,0.001893616134139132,0.0001589717058782131,0.00189251762784788,6.342484514589911e-07,5.4894535001248516e-05,0.0010106782670532895
3.19,0.0018941037375526416,0.00015755439879089895,0.0018930123581046268,6.340764511835297e-07,5.532950842172143e-05,0.0010062099988362408
3.2,0.0018945843156382572,0.00015614973546510788,0.0018935000001649295,6.339069423455817e-07,5.576595160601726e-05,0.0010017543795965637
3.21,0.001895057931200301,0.00015475760016763355,0.0018939806174356427,6.337399260602334e-07,5.6203854076116705e-05,0.0009973114598483635
3.22,0.001895524646526161,0.00015337787823836436,0.001894454272800986,6.335754056152884e-07,5.664320532046248e-05,0.0009928812888776108
3.23,0.0018959845233954913,0.00015201045607000463,0.0018949210286318219,6.334133865082504e-07,5.708399479575681e-05,0.0009884639147757523
3.24,0.0018964376230894166,0.0001506552210877949,0.0018953809467949357,6.33253876483306e-07,5.752621192875919e-05,0.0009840593844733171
3.25,0.0018968840063997327,0.00014931206172923332,0.0018958340886623141,6.330968855683077e-07,5.796984611808386e-05,0.000979667743773527
3.2600000000000002,0.001897323733638109,0.00014798086742379577,0.001896280515120423,6.329424261117572e-07,5.841488673599764e-05,0.0009752890373859017
3.27,0.0018977568646452922,0.0001466615285726573,0.0018967202865794882,6.327905128197879e-07,5.886132313021733e-05,0.000970923308959871
3.2800000000000002,0.0018981834588003067,0.00014535393652841225,0.0018971534629827725,6.32641162793148e-07,5.9309144625707566e-05,0.0009665706011183794
3.29,0.0018986035750296582,0.00014405798357479573,0.0018975801038158548,6.324943955641835e-07,5.975834052647825e-05,0.0009622309554914973
3.3000000000000003,0.0018990172718165357,0.00014277356290640374,0.0018980002681159103,6.323502331338211e-07,6.020890011738234e-05,0.0009579044127500273
3.31,0.0018994246072100132,0.00014150056860841458,0.0018984140144809876,6.322087000085512e-07,6.066081266591334e-05,0.0009535910126391135
3.3200000000000003,0.0018998256388342528,0.000140238895636309,0.0018988214010792882,6.320698232374106e-07,6.11140674240031e-05,0.0009492907940118495
3.33,0.0019002204238977066,0.00013898843979559165,0.001899222485658446,6.31933632448966e-07,6.156865362981923e-05,0.000945003794862887
3.34,0.0019006090192023187,0.0001377490977215112,0.0018996173255548048,6.318001598882962e-07,6.202456050956295e-05,0.0009407300523620435
3.35,0.001900991481152728,0.00013652076685878155,0.001900005977702698,6.316694404539757e-07,6.248177727926659e-05,0.0009364696028879107
3.36,0.0019013678657654708,0.00013530334544130273,0.0019003884986437277,6.315415117350573e-07,6.294029314659119e-05,0.0009322224820614637
3.37,0.0019017382286781815,0.00013409673247188113,0.0019007649445360421,6.314164140480551e-07,6.340009731262429e-05,0.0009279887247796677
3.38,0.0019021026251587966,0.00013290082770195087,0.001901135371163616,6.312941904739274e-07,6.386117897367737e-05,0.0009237683652490884
3.39,0.001902461036469757,0.00013171567631656424,0.0019014997492163013,6.311708671990909e-07,6.4323541006657e-05,0.0009195611300294927
3.4,0.0019028135615711855,0.00013054109225407083,0.0019018581848447313,6.31048916605006e-07,6.47871643532562e-05,0.0009153672371459457
3.41,0.0019031602653706084,0.00012937695637847989,0.0019022107450689654,6.309289739595659e-07,6.52520362193492e-05,0.0009111867635113137
3.42,0.0019035012000309275,0.00012822317460916332,0.001902557482292193,6.308109999849948e-07,6.571814611938091e-05,0.0009070197337440432
3.43,0.0019038364173050366,0.00012707965368233775,0.0019028984484905094,6.306949536412648e-07,6.61854835880475e-05,0.0009028661715803884
3.44,0.0019041659685431393,0.00012594630113448583,0.0019032336952200287,6.305807920602976e-07,6.665403818244366e-05,0.000898726099900171
3.45,0.0019044899047000695,0.0001248230252857766,0.0019035632736239963,6.304684704801646e-07,6.71237994842103e-05,0.0008945995407525377
3.46,0.0019048082763426096,0.0001237097352234868,0.0019038872344399004,6.303579421792889e-07,6.759475710168193e-05,0.0008904865153817203
3.47,0.0019051211336568105,0.00012260634078542132,0.0019042056280065844,6.30249158410646e-07,6.806690067203433e-05,0.0008863870442527923
3.48,0.0019054285264553106,0.00012151275254333426,0.0019045185042713601,6.30142068335965e-07,6.854021986343187e-05,0.0008823011470774301
3.49,0.0019057305041846543,0.00012042888178634958,0.0019048259127971195,6.300366189599296e-07,6.901470437717523e-05,0.0008782288428396696
3.5,0.0019060271159326123,0.00011935464050438223,0.001905127902769447,6.299327550643795e-07,6.949034394984868e-05,0.0008741701498216664
3.5100000000000002,0.0019063184104355004,0.0001182899413715586,0.0019054245230037319,6.298304191425113e-07,6.996712835546785e-05,0.0008701250856294532
3.52,0.0019066044360854986,0.00011723469772963775,0.0019057158219522806,6.297295513330793e-07,7.0445047407627e-05,0.0008660936672186997
3.5300000000000002,0.0019068852409379702,0.00011618882357143182,0.0019060018477114293,6.296300893545974e-07,7.092409096164674e-05,0.0008620759109204704
3.54,0.001907160872718781,0.00011515223352422728,0.0019062826480286557,6.295319684395393e-07,7.14042489167214e-05,0.0008580718324669838
3.5500000000000003,0.001907431378831619,0.00011412484283320547,0.0019065582703096922,6.294351212685405e-07,7.188551121806662e-05,0.0008540814470173704
3.56,0.0019076968063653139,0.00011310656734486363,0.0019068287616256373,6.293394779045985e-07,7.236786785906679e-05,0.000850104769183433
3.5700000000000003,0.0019079572021011544,0.00011209732349043551,0.0019070941687200688,6.292449657272747e-07,7.285130888342268e-05,0.0008461418130554029
3.58,0.0019082126125202102,0.00011109702826931248,0.0019073545380161553,6.29151509366895e-07,7.33358243872988e-05,0.0008421925922277013
3.59,0.0019084630838106485,0.00011010559923246412,0.0019076099156237693,6.290590306387512e-07,7.382140452147106e-05,0.000838257119824696
3.6,0.001908708623411387,0.00010912301789557694,0.0019078603286324298,6.289698141423058e-07,7.430803324630108e-05,0.0008343352924349879
3.61,0.0019089492279663024,0.00010814928363577856,0.0019081057987157366,6.28886788353034e-07,7.479569287294805e-05,0.0008304269744867895
3.62,0.0019091850065992859,0.00010718421039653884,0.0019083464021133435,6.288059441122161e-07,7.528438408635442e-05,0.0008265323703217292
3.63,0.0019094160021614333,0.00010622772146107962,0.0019085821826638595,6.287273290032339e-07,7.577409691361911e-05,0.000822651484684806
3.64,0.001909642257133485,0.00010527974076938409,0.0019088131838726696,6.286509944800065e-07,7.626482142866619e-05,0.00081878432163553
3.65,0.0019098638136306296,0.00010434019290576587,0.0019090394489178208,6.285769959558923e-07,7.675654775398373e-05,0.0008149308845660901
3.66,0.0019100807134073067,0.00010340900308643748,0.0019092610206559132,6.285053928925924e-07,7.724926606236283e-05,0.0008110911762195201
3.67,0.001910292997862013,0.00010248609714707944,0.0019094779416279862,6.284362488890515e-07,7.774296657863659e-05,0.0008072651987078664
3.68,0.0019105007080421038,0.00010157140153040874,0.0019096902540654088,6.283696317703616e-07,7.823763958141913e-05,0.0008034529535303545
3.69,0.0019107038846485987,0.00010066484327374795,0.001909897999895767,6.283056136766634e-07,7.87332754048445e-05,0.0007996544415915564
3.7,0.0019109025680409842,9.976634999659362e-05,0.001910101220748753,6.282442711520492e-07,7.922986444030576e-05,0.0007958696632195568
3.71,0.001911096798242019,9.887584988818552e-05,0.0019102999579620537,6.281856852334653e-07,7.972739713819386e-05,0.0007920986181841212
3.72,0.001911286614942537,9.799327169507493e-05,0.0019104942525872387,6.281299415396135e-07,8.022586400963672e-05,0.0007883413057148614
3.73,0.0019114720575062508,9.711854470869387e-05,0.0019106841453956492,6.280771303598548e-07,8.072525562823811e-05,0.0007845977245194043
3.74,0.0019116531649745567,9.625159875292353e-05,0.0019108696768842868,6.280273467431103e-07,8.122556263181677e-05,0.0007808678728015568
3.75,0.0019118299760713378,9.539236417166334e-05,0.0019110508872817013,6.27980690586765e-07,8.172677572414522e-05,0.0007771517482794746
3.7600000000000002,0.0019120025292077686,9.454077181639945e-05,0.0019112278165538798,6.27937266725569e-07,8.222888567668893e-05,0.0007734493482038278
3.77,0.0019121708624871181,9.369675303377387e-05,0.0019114005044101356,6.278971850205403e-07,8.27318833303451e-05,0.0007697606693759689
3.7800000000000002,0.0019123350137095544,9.286023965315287e-05,0.0019115689903089952,6.278605604478674e-07,8.323575959718189e-05,0.0007660857081660987
3.79,0.0019124950203769477,9.203116397419612e-05,0.001911733313464089,6.278275131878111e-07,8.374050546217711e-05,0.0007624244605314345
3.8000000000000003,0.001912650919697676,9.120945875442517e-05,0.0019118935128500378,6.277981687136074e-07,8.424611198495751e-05,0.0007587769220343758
3.81,0.0019128027485914266,9.039505719679247e-05,0.0019120496272083426,6.277726578803694e-07,8.47525703015375e-05,0.0007551430878606724
3.8200000000000003,0.0019129505577049613,8.958802276629506e-05,0.0019122015646160296,6.277339369943219e-07,8.525985821234917e-05,0.0007515227659284172
3.83,0.0019130943748707993,8.878821053207776e-05,0.0019123494427234254,6.276926001835578e-07,8.576797517223652e-05,0.0007479160644392149
3.84,0.0019132342341985156,8.799553667771057e-05,0.0019124933179747291,6.276512140822349e-07,8.627691444558106e-05,0.000744323003876345
3.85,0.001913370171826563,8.720993907956656e-05,0.0019126332252077073,6.276095328594305e-07,8.678666717972938e-05,0.0007407435737586087
3.86,0.0019135022236450732,8.643135614879607e-05,0.0019127691989042376,6.275672964625903e-07,8.72972245914577e-05,0.0007371777631008813
3.87,0.00191363042530102,8.565972682219995e-05,0.001912901273192876,6.275242302691253e-07,8.780857796836954e-05,0.0007336255604275196
3.88,0.0019137548122033768,8.489499055310336e-05,0.001913029481851425,6.274800447380085e-07,8.832071867029325e-05,0.0007300869537857726
3.89,0.0019138754195282797,8.413708730222899e-05,0.0019131538583095035,6.274344350613723e-07,8.883363813067953e-05,0.0007265619307591903
3.9,0.0019139922822241865,8.338595752857079e-05,0.001913274435651113,6.273870808161043e-07,8.934732785799894e-05,0.0007230504784810333
3.91,0.001914105435017038,8.26415421802672e-05,0.0019133912466172077,6.273376456154457e-07,8.986177943713956e-05,0.0007195525836476812
3.92,0.001914214912415418,8.190378268547498e-05,0.0019135043236082616,6.272857767605863e-07,9.037698453080439e-05,0.0007160682325320438
3.93,0.0019143207487157144,8.117262094324226e-05,0.0019136136986868375,6.272311048922633e-07,9.089293488090907e-05,0.000712597410996968
3.94,0.0019144229780072794,8.044799931438249e-05,0.0019137194035801555,6.271732436423568e-07,9.14096223099792e-05,0.0007091401045086496
3.95,0.0019145216341775902,7.972986061234758e-05,0.0019138214696826608,6.27111789285487e-07,9.192703872254816e-05,0.0007056962981500403
3.96,0.0019146167509174095,7.90181480941016e-05,0.0019139199280585925,6.270463203906117e-07,9.244517610655439e-05,0.0007022659766342587
3.97,0.0019147083617259458,7.831280545099413e-05,0.0019140148094445514,6.269763974726223e-07,9.296402653473914e-05,0.0006988491243179989
3.98,0.0019147964999160147,7.761377679963391e-05,0.0019141061442520693,6.269015626439411e-07,9.348358216604387e-05,0.00069544572521494
3.99,0.0019148811986191981,7.692100667276213e-05,0.001914193962570176,6.268213392661181e-07,9.400383524700795e-05,0.0006920557630091552
4.0,0.0019149624907910067,7.623444001012613e-05,0.0019142782941679688,6.267352316014282e-07,9.452477811316601e-05,0.0006886792210685217
4.01,0.0019150404092160382,7.555402214935272e-05,0.0019143591684971802,6.266427244644675e-07,9.504640319044567e-05,0.0006853160824581289
4.0200000000000005,0.0019151149865131404,7.487969881682171e-05,0.0019144366146947468,6.265432828737503e-07,9.556870299656503e-05,0.0006819663299536886
4.03,0.0019151861792387882,7.421144097369973e-05,0.001914510737445075,6.264582482394403e-07,9.60916453369678e-05,0.0006786299062511613
4.04,0.0019152539254829336,7.354922594789167e-05,0.0019145816594238528,6.264142239573364e-07,9.661519212743444e-05,0.0006753067441813948
4.05,0.0019153183812702338,7.289296001352686e-05,0.001914649285035617,6.263748783065402e-07,9.713937665208306e-05,0.0006719968906924057
4.0600000000000005,0.0019153795742359258,7.224259179247728e-05,0.001914713646553589,6.263408549551299e-07,9.766419038088669e-05,0.0006687003252436491
4.07,0.0019154375316525734,7.159807032266997e-05,0.0019147747761716375,6.263128402857826e-07,9.818962480980786e-05,0.0006654170269554503
4.08,0.0019154922804303159,7.095934505056854e-05,0.0019148327060117536,6.262915644643076e-07,9.871567146059124e-05,0.0006621469746198369
4.09,0.0019155438471171182,7.03263658236554e-05,0.0019148874681315306,6.262778025081806e-07,9.924232188055575e-05,0.0006588901467113737
4.1,0.0019155922578990186,6.969908288291342e-05,0.0019149390945316395,6.262723753550766e-07,9.976956764238709e-05,0.0006556465213979953
4.11,0.0019156375386003783,6.90774468553079e-05,0.0019149876171633065,6.262761509314043e-07,0.00010029740034393008,0.0006524160765518402
4.12,0.0019156797146841298,6.846140874626857e-05,0.0019150330679357911,6.262900452208387e-07,0.00010082581160798087,0.0006491987897600854
4.13,0.001915718811252026,6.78509199321712e-05,0.0019150754787238624,6.263150233328554e-07,0.0001013547930820796,0.0006459946383357775
4.14,0.0019157548530448897,6.72459321528197e-05,0.0019151148813752773,6.263521005712639e-07,0.00010188433643830255,0.0006428035993286685
4.15,0.0019157878644428617,6.664639750392788e-05,0.0019151513077182566,6.264023435027415e-07,0.00010241443337305466,0.0006396256495360482
4.16,0.0019158178694656496,6.60522684296015e-05,0.0019151847895689635,6.264668710253662e-07,0.00010294507560686166,0.0006364607655135793
4.17,0.001915844891772778,6.546349771481993e-05,0.0019152153587389796,6.265468554371508e-07,0.00010347625488416274,0.0006333089235861289
4.18,0.0019158689546638354,6.488003847791815e-05,0.0019152430470427836,6.266435235045767e-07,0.00010400796297310277,0.0006301700998586033
4.19,0.0019158900810787253,6.430184416306858e-05,0.0019152678863052274,6.267581575311268e-07,0.00010454019166532472,0.0006270442702267812
4.2,0.0019159082935979131,6.372886853276316e-05,0.0019152899083690136,6.268920964258198e-07,0.00010507293277576186,0.0006239314103881486
